energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
3.47873937,3.79249925,0.00099272,0.00000000,0.18100759,0.07056513,0.14611522,0.32386720,0.93683137,1.91589711
3.48474237,3.69084504,0.00095900,0.00000000,0.17699750,0.07029688,0.14275786,0.31964407,0.91626319,1.88654918
3.49074537,3.58975059,0.00092272,0.00000000,0.17193247,0.07059082,0.13903616,0.31481485,0.89522880,1.85387486
3.49674837,3.48924317,0.00088403,0.00000000,0.16589814,0.07145933,0.13496204,0.30931990,0.87370166,1.81828829
3.50275138,3.38957274,0.00084320,0.00000000,0.15899935,0.07291557,0.13055904,0.30313340,0.85170616,1.78032342
3.50875438,3.29119190,0.00080057,0.00000000,0.15135671,0.07497185,0.12586163,0.29626305,0.82931636,1.74061266
3.51475738,3.19472471,0.00075655,0.00000000,0.14310262,0.07763773,0.12091398,0.28874849,0.80665170,1.69986056
3.52076038,3.10092638,0.00071163,0.00000000,0.13437712,0.08091799,0.11576831,0.28065860,0.78387042,1.65881425
3.52676338,3.01063667,0.00066631,0.00000000,0.12532364,0.08481067,0.11048292,0.27208773,0.76116089,1.61823201
3.53276638,2.92472992,0.00062114,0.00000000,0.11608478,0.08930514,0.10511996,0.26315127,0.73873163,1.57885211
3.53876938,2.84406489,0.00057666,0.00000000,0.10679850,0.09438049,0.09974305,0.25398066,0.71680073,1.54136334
3.54477239,2.76943740,0.00053343,0.00000000,0.09759463,0.10000426,0.09441496,0.24471820,0.69558523,1.50637900
3.55077539,2.70153860,0.00049195,0.00000000,0.08859198,0.10613155,0.08919540,0.23551185,0.67529136,1.47441569
3.55677839,2.64092110,0.00045271,0.00000000,0.07989600,0.11270484,0.08413896,0.22651031,0.65610583,1.44587794
3.56278139,2.58797460,0.00041614,0.00000000,0.07159718,0.11965425,0.07929341,0.21785858,0.63818910,1.42104920
3.56878439,2.54291210,0.00038263,0.00000000,0.06377007,0.12689849,0.07469843,0.20969409,0.62167041,1.40008958
3.57478739,2.50576682,0.00035247,0.00000000,0.05647291,0.13434648,0.07038461,0.20214356,0.60664514,1.38303999
3.58079040,2.47639939,0.00032593,0.00000000,0.04974791,0.14189941,0.06637307,0.19532064,0.59317418,1.36983208
3.58679340,2.45451410,0.00030316,0.00000000,0.04362202,0.14945335,0.06267539,0.18932429,0.58128527,1.36030305
3.59279640,2.43968258,0.00028429,0.00000000,0.03810811,0.15690221,0.05929398,0.18423785,0.57097584,1.35421399
3.59879940,2.43137271,0.00026934,0.00000000,0.03320645,0.16414091,0.05622285,0.18012870,0.56221720,1.35127042
3.60480240,2.42898042,0.00025827,0.00000000,0.02890648,0.17106857,0.05344864,0.17704842,0.55495926,1.35114347
3.61080540,2.43186196,0.00025099,0.00000000,0.02518861,0.17759161,0.05095185,0.17503325,0.54913562,1.35349019
3.61680840,2.43936430,0.00024732,0.00000000,0.02202608,0.18362656,0.04870832,0.17410472,0.54466832,1.35797171
3.62281141,2.45085160,0.00024706,0.00000000,0.01938685,0.18910243,0.04669064,0.17427039,0.54147201,1.36426805
3.62881441,2.46572614,0.00024993,0.00000000,0.01723521,0.19396244,0.04486964,0.17552445,0.53945714,1.37208883
3.63481741,2.48344249,0.00025562,0.00000000,0.01553337,0.19816522,0.04321581,0.17784820,0.53853194,1.38117924
3.64082041,2.50351450,0.00026377,0.00000000,0.01424277,0.20168512,0.04170046,0.18121034,0.53860324,1.39132131
3.64682341,2.52551491,0.00027398,0.00000000,0.01332520,0.20451188,0.04029688,0.18556701,0.53957609,1.40233053
3.65282641,2.54906831,0.00028585,0.00000000,0.01274365,0.20664959,0.03898109,0.19086166,0.54135228,1.41404854
3.65882941,2.57383834,0.00029894,0.00000000,0.01246300,0.20811494,0.03773251,0.19702479,0.54382820,1.42633259
3.66483242,2.59951078,0.00031281,0.00000000,0.01245042,0.20893502,0.03653429,0.20397361,0.54689217,1.43904294
3.67083542,2.62577393,0.00032699,0.00000000,0.01267562,0.20914476,0.03537344,0.21161179,0.55042181,1.45202932
3.67683842,2.65229840,0.00034107,0.00000000,0.01311087,0.20878409,0.03424081,0.21982935,0.55428158,1.46511767
3.68284142,2.67871798,0.00035459,0.00000000,0.01373094,0.20789515,0.03313076,0.22850287,0.55832115,1.47809843
3.68884442,2.70461337,0.00036717,0.00000000,0.01451289,0.20651961,0.03204078,0.23749604,0.56237466,1.49071736
3.69484742,2.72950006,0.00037842,0.00000000,0.01543571,0.20469636,0.03097103,0.24666073,0.56626113,1.50266980
3.70085043,2.75282178,0.00038801,0.00000000,0.01647998,0.20245954,0.02992365,0.25583852,0.56978635,1.51359889
3.70685343,2.77394989,0.00039565,0.00000000,0.01762742,0.19983727,0.02890225,0.26486288,0.57274598,1.52309823
3.71285643,2.79218918,0.00040110,0.00000000,0.01886051,0.19685085,0.02791121,0.27356178,0.57493004,1.53071879
3.71885943,2.80678992,0.00040419,0.00000000,0.02016203,0.19351471,0.02695516,0.28176092,0.57612847,1.53597995
3.72486243,2.81696549,0.00040479,0.00000000,0.02151469,0.18983692,0.02603840,0.28928728,0.57613760,1.53838401
3.73086543,2.82191477,0.00040285,0.00000000,0.02290087,0.18582020,0.02516452,0.29597302,0.57476714,1.53743341
3.73686843,2.82084805,0.00039836,0.00000000,0.02430233,0.18146349,0.02433603,0.30165956,0.57184741,1.53264969
3.74287144,2.81301504,0.00039140,0.00000000,0.02570012,0.17676372,0.02355408,0.30620165,0.56723635,1.52359314
3.74887444,2.79773362,0.00038208,0.00000000,0.02707452,0.17171784,0.02281840,0.30947131,0.56082604,1.50988205
3.75487744,2.77441760,0.00037057,0.00000000,0.02840517,0.16632483,0.02212721,0.31136146,0.55254836,1.49121038
3.76088044,2.74260235,0.00035707,0.00000000,0.02967127,0.16058759,0.02147730,0.31178905,0.54237952,1.46736302
3.76688344,2.70196681,0.00034184,0.00000000,0.03085188,0.15451463,0.02086421,0.31069762,0.53034321,1.43822778
3.77288644,2.65235093,0.00032516,0.00000000,0.03192634,0.14812135,0.02028242,0.30805909,0.51651232,1.40380343
3.77888944,2.59376778,0.00030731,0.00000000,0.03287478,0.14143089,0.01972566,0.30387476,0.50100907,1.36420348
3.78489245,2.52640975,0.00028860,0.00000000,0.03367869,0.13447452,0.01918720,0.29817543,0.48400368,1.31965544
3.79089545,2.45064868,0.00026934,0.00000000,0.03432145,0.12729150,0.01866025,0.29102067,0.46571149,1.27049587
3.79689845,2.36702998,0.00024983,0.00000000,0.03478896,0.11992851,0.01813825,0.28249713,0.44638892,1.21716117
3.80290145,2.27626104,0.00023035,0.00000000,0.03507017,0.11243856,0.01761524,0.27271623,0.42632817,1.16017502
3.80890445,2.17919461,0.00021117,0.00000000,0.03515756,0.10487963,0.01708616,0.26181095,0.40585113,1.10013276
3.81490745,2.07680769,0.00019253,0.00000000,0.03504754,0.09731303,0.01654707,0.24993217,0.38530246,1.03768379
3.82091046,1.97017707,0.00017464,0.00000000,0.03474069,0.08980153,0.01599540,0.23724454,0.36504234,0.97351254
3.82691346,1.86045228,0.00015770,0.00000000,0.03424188,0.08240750,0.01543004,0.22392201,0.34543877,0.90831913
3.83291646,1.74882703,0.00014186,0.00000000,0.03356028,0.07519107,0.01485143,0.21014337,0.32685985,0.84280027
3.83891946,1.63651025,0.00012723,0.00000000,0.03270912,0.06820844,0.01426154,0.19608771,0.30966609,0.77763137
3.84492246,1.52469752,0.00011391,0.00000000,0.03170537,0.06151037,0.01366378,0.18193014,0.29420278,0.71345036
3.85092546,1.41454389,0.00010196,0.00000000,0.03056926,0.05514097,0.01306283,0.16783789,0.28079266,0.65084375
3.85692846,1.30713876,0.00009142,0.00000000,0.02932365,0.04913678,0.01246448,0.15396681,0.26972880,0.59033536
3.86293147,1.20348359,0.00008230,0.00000000,0.02799331,0.04352623,0.01187531,0.14045843,0.26126792,0.53237785
3.86893447,1.10447282,0.00007457,0.00000000,0.02660419,0.03832938,0.01130241,0.12743764,0.25562396,0.47734723
3.87493747,1.01087843,0.00006822,0.00000000,0.02518257,0.03355797,0.01075308,0.11501107,0.25296227,0.42554014
3.88094047,0.92333829,0.00006319,0.00000000,0.02375426,0.02921580,0.01023446,0.10326602,0.25339420,0.37717390
3.88694347,0.84234848,0.00005942,0.00000000,0.02234382,0.02529930,0.00975325,0.09227010,0.25697247,0.33238887
3.89294647,0.76825950,0.00005683,0.00000000,0.02097387,0.02179832,0.00931534,0.08207144,0.26368726,0.29125296
3.89894947,0.70127620,0.00005533,0.00000000,0.01966445,0.01869700,0.00892563,0.07269944,0.27346326,0.25376771
3.90495248,0.64146124,0.00005483,0.00000000,0.01843252,0.01597483,0.00858771,0.06416591,0.28615796,0.21987569
3.91095548,0.58874177,0.00005523,0.00000000,0.01729159,0.01360756,0.00830376,0.05646665,0.30156123,0.18946871
3.91695848,0.54291901,0.00005640,0.00000000,0.01625150,0.01156832,0.00807440,0.04958325,0.31939648,0.16239641
3.92296148,0.50368023,0.00005825,0.00000000,0.01531829,0.00982848,0.00789866,0.04348512,0.33932356,0.13847505
3.92896448,0.47061284,0.00006065,0.00000000,0.01449432,0.00835860,0.00777398,0.03813159,0.36094358,0.11749600
3.93496748,0.44322002,0.00006348,0.00000000,0.01377835,0.00712914,0.00769631,0.03347401,0.38380563,0.09923366
3.94097049,0.42093753,0.00006661,0.00000000,0.01316595,0.00611115,0.00766024,0.02945789,0.40741541,0.08345291
3.94697349,0.40315121,0.00006994,0.00000000,0.01264978,0.00527683,0.00765917,0.02602480,0.43124586,0.06991547
3.95297649,0.38921468,0.00007334,0.00000000,0.01222014,0.00459992,0.00768560,0.02311427,0.45474922,0.05838559
3.95897949,0.37846690,0.00007669,0.00000000,0.01186548,0.00405603,0.00773134,0.02066540,0.47737064,0.04863458
3.96498249,0.37024909,0.00007989,0.00000000,0.01157292,0.00362287,0.00778782,0.01861831,0.49856256,0.04044457
3.97098549,0.36392058,0.00008283,0.00000000,0.01132886,0.00328034,0.00784640,0.01691535,0.51779963,0.03361125
3.97698849,0.35887338,0.00008543,0.00000000,0.01111948,0.00301059,0.00789864,0.01550210,0.53459351,0.02794584
3.98299150,0.35454497,0.00008760,0.00000000,0.01093132,0.00279800,0.00793660,0.01432815,0.54850694,0.02327625
3.98899450,0.35042912,0.00008927,0.00000000,0.01075168,0.00262913,0.00795310,0.01334768,0.55916656,0.01944769
3.99499750,0.34608449,0.00009038,0.00000000,0.01056904,0.00249257,0.00794192,0.01251979,0.56627388,0.01632261
4.00100050,0.34114090,0.00009091,0.00000000,0.01037343,0.00237884,0.00789798,0.01180876,0.56961387,0.01378028
4.00700350,0.33530311,0.00009082,0.00000000,0.01015657,0.00228023,0.00781747,0.01118399,0.56906086,0.01171605
4.01300650,0.32835219,0.00009011,0.00000000,0.00991212,0.00219061,0.00769794,0.01062000,0.56458136,0.01004022
4.01900950,0.32014453,0.00008879,0.00000000,0.00963570,0.00210528,0.00753831,0.01009610,0.55623376,0.00867690
4.02501251,0.31060854,0.00008687,0.00000000,0.00932486,0.00202078,0.00733882,0.00959615,0.54416487,0.00756266
4.03101551,0.29973951,0.00008439,0.00000000,0.00897905,0.00193476,0.00710100,0.00910811,0.52860350,0.00664519
4.03701851,0.28759265,0.00008140,0.00000000,0.00859942,0.00184574,0.00682751,0.00862366,0.50985135,0.00588192
4.04302151,0.27427487,0.00007796,0.00000000,0.00818862,0.00175301,0.00652199,0.00813764,0.48827168,0.00523872
4.04902451,0.25993556,0.00007414,0.00000000,0.00775059,0.00165650,0.00618890,0.00764761,0.46427628,0.00468867
4.05502751,0.24475680,0.00007000,0.00000000,0.00729023,0.00155657,0.00583330,0.00715332,0.43831135,0.00421090
4.06103052,0.22894344,0.00006562,0.00000000,0.00681320,0.00145396,0.00546065,0.00665627,0.41084289,0.00378957
4.06703352,0.21271340,0.00006107,0.00000000,0.00632555,0.00134964,0.00507660,0.00615921,0.38234225,0.00341291
4.07303652,0.19628849,0.00005643,0.00000000,0.00583352,0.00124473,0.00468680,0.00566577,0.35327243,0.00307244
4.07903952,0.17988618,0.00005178,0.00000000,0.00534326,0.00114041,0.00429671,0.00518005,0.32407558,0.00276224
4.08504252,0.16371242,0.00004717,0.00000000,0.00486060,0.00103785,0.00391146,0.00470637,0.29516225,0.00247843
4.09104552,0.14795575,0.00004266,0.00000000,0.00439092,0.00093817,0.00353572,0.00424893,0.26690255,0.00221863
4.09704852,0.13278274,0.00003832,0.00000000,0.00393894,0.00084239,0.00317357,0.00381170,0.23961953,0.00198161
4.10305153,0.11833496,0.00003418,0.00000000,0.00350870,0.00075140,0.00282849,0.00339820,0.21358481,0.00176701
4.10905453,0.10472716,0.00003028,0.00000000,0.00310343,0.00066595,0.00250328,0.00301146,0.18901638,0.00157514
4.11505753,0.09204683,0.00002666,0.00000000,0.00272555,0.00058664,0.00220005,0.00265397,0.16607855,0.00140682
4.12106053,0.08035489,0.00002332,0.00000000,0.00237670,0.00051392,0.00192029,0.00232769,0.14488366,0.00126337
4.12706353,0.06968729,0.00002028,0.00000000,0.00205779,0.00044812,0.00166486,0.00203408,0.12549543,0.00114654
4.13306653,0.06005748,0.00001756,0.00000000,0.00176899,0.00038943,0.00143407,0.00177418,0.10793350,0.00105860
4.13906953,0.05145936,0.00001515,0.00000000,0.00150990,0.00033798,0.00122774,0.00154873,0.09217889,0.00100240
4.14507254,0.04387067,0.00001306,0.00000000,0.00127959,0.00029381,0.00104531,0.00135827,0.07818006,0.00098147
4.15107554,0.03725653,0.00001127,0.00000000,0.00107672,0.00025692,0.00088590,0.00120325,0.06585915,0.00100013
4.15707854,0.03157301,0.00000978,0.00000000,0.00089959,0.00022731,0.00074839,0.00108421,0.05511820,0.00106370
4.16308154,0.02677055,0.00000859,0.00000000,0.00074632,0.00020497,0.00063152,0.00100185,0.04584516,0.00117855
4.16908454,0.02279711,0.00000769,0.00000000,0.00061485,0.00018997,0.00053396,0.00095719,0.03791930,0.00135230
4.17508754,0.01960099,0.00000707,0.00000000,0.00050307,0.00018240,0.00045436,0.00095166,0.03121611,0.00159393
4.18109055,0.01713322,0.00000674,0.00000000,0.00040886,0.00018243,0.00039144,0.00098716,0.02561143,0.00191381
4.18709355,0.01534939,0.00000668,0.00000000,0.00033017,0.00019036,0.00034399,0.00106615,0.02098492,0.00232380
4.19309655,0.01421114,0.00000692,0.00000000,0.00026503,0.00020653,0.00031095,0.00119168,0.01722265,0.00283722
4.19909955,0.01368698,0.00000745,0.00000000,0.00021161,0.00023143,0.00029139,0.00136736,0.01421904,0.00346874
4.20510255,0.01375271,0.00000829,0.00000000,0.00016823,0.00026562,0.00028456,0.00159734,0.01187818,0.00423423
4.21110555,0.01439131,0.00000944,0.00000000,0.00013338,0.00030974,0.00028987,0.00188622,0.01011440,0.00515051
4.21710855,0.01559239,0.00001093,0.00000000,0.00010571,0.00036450,0.00030686,0.00223894,0.00885246,0.00623499
4.22311156,0.01735123,0.00001277,0.00000000,0.00008403,0.00043065,0.00033525,0.00266063,0.00802727,0.00750519
4.22911456,0.01966747,0.00001497,0.00000000,0.00006731,0.00050895,0.00037482,0.00315635,0.00758318,0.00897817
4.23511756,0.02254342,0.00001757,0.00000000,0.00005470,0.00060010,0.00042547,0.00373093,0.00747315,0.01066992
4.24112056,0.02598219,0.00002056,0.00000000,0.00004543,0.00070476,0.00048710,0.00438866,0.00765760,0.01259450
4.24712356,0.02998561,0.00002398,0.00000000,0.00003891,0.00082343,0.00055965,0.00513297,0.00810325,0.01476334
4.25312656,0.03455204,0.00002781,0.00000000,0.00003460,0.00095645,0.00064298,0.00596616,0.00878185,0.01718425
4.25912956,0.03967416,0.00003207,0.00000000,0.00003208,0.00110393,0.00073688,0.00688907,0.00966893,0.01986063
4.26513257,0.04533683,0.00003675,0.00000000,0.00003102,0.00126570,0.00084101,0.00790075,0.01074258,0.02279057
4.27113557,0.05151518,0.00004184,0.00000000,0.00003111,0.00144126,0.00095485,0.00899823,0.01198238,0.02596606
4.27713857,0.05817287,0.00004730,0.00000000,0.00003214,0.00162976,0.00107770,0.01017622,0.01336838,0.02937239
4.28314157,0.06526082,0.00005310,0.00000000,0.00003390,0.00182994,0.00120861,0.01142696,0.01488028,0.03298755
4.28914457,0.07271631,0.00005919,0.00000000,0.00003623,0.00204014,0.00134639,0.01274013,0.01649676,0.03678205
4.29514757,0.08046272,0.00006552,0.00000000,0.00003900,0.00225828,0.00148962,0.01410281,0.01819503,0.04071879
4.30115058,0.08840977,0.00007200,0.00000000,0.00004209,0.00248190,0.00163660,0.01549956,0.01995053,0.04475338
4.30715358,0.09645446,0.00007856,0.00000000,0.00004538,0.00270813,0.00178542,0.01691261,0.02173689,0.04883465
4.31315658,0.10448264,0.00008511,0.00000000,0.00004879,0.00293381,0.00193396,0.01832216,0.02352602,0.05290556
4.31915958,0.11237119,0.00009154,0.00000000,0.00005222,0.00315551,0.00207993,0.01970679,0.02528845,0.05690430
4.32516258,0.11999085,0.00009775,0.00000000,0.00005559,0.00336961,0.00222093,0.02104395,0.02699377,0.06076582
4.33116558,0.12720939,0.00010363,0.00000000,0.00005881,0.00357241,0.00235451,0.02231054,0.02861131,0.06442347
4.33716858,0.13389534,0.00010908,0.00000000,0.00006183,0.00376023,0.00247824,0.02348358,0.03011078,0.06781088
4.34317159,0.13992179,0.00011399,0.00000000,0.00006456,0.00392951,0.00258977,0.02454084,0.03146317,0.07086394
4.34917459,0.14517033,0.00011827,0.00000000,0.00006694,0.00407693,0.00268689,0.02546161,0.03264149,0.07352283
4.35517759,0.14953491,0.00012182,0.00000000,0.00006893,0.00419952,0.00276765,0.02622732,0.03362164,0.07573392
4.36118059,0.15292536,0.00012459,0.00000000,0.00007048,0.00429474,0.00283037,0.02682217,0.03438319,0.07745165
4.36718359,0.15527052,0.00012650,0.00000000,0.00007155,0.00436061,0.00287373,0.02723372,0.03491002,0.07864005
4.37318659,0.15652070,0.00012751,0.00000000,0.00007212,0.00439571,0.00289680,0.02745329,0.03519089,0.07927406
4.37918959,0.15664955,0.00012762,0.00000000,0.00007217,0.00439933,0.00289909,0.02747629,0.03521982,0.07934045
4.38519260,0.15565500,0.00012681,0.00000000,0.00007170,0.00437138,0.00288055,0.02730241,0.03499634,0.07883832
4.39119560,0.15355942,0.00012510,0.00000000,0.00007073,0.00431251,0.00284158,0.02693564,0.03452548,0.07777918
4.39719860,0.15040896,0.00012252,0.00000000,0.00006927,0.00422400,0.00278300,0.02638417,0.03381764,0.07618665
4.40320160,0.14627198,0.00011915,0.00000000,0.00006736,0.00410778,0.00270606,0.02566010,0.03288824,0.07409570
4.40920460,0.14123688,0.00011504,0.00000000,0.00006503,0.00396631,0.00261235,0.02477910,0.03175722,0.07155153
4.41520760,0.13540924,0.00011028,0.00000000,0.00006233,0.00380257,0.00250378,0.02375989,0.03044841,0.06860819
4.42121061,0.12890851,0.00010497,0.00000000,0.00005931,0.00361989,0.00238248,0.02262369,0.02898879,0.06532696
4.42721361,0.12186450,0.00009921,0.00000000,0.00005603,0.00342192,0.00225079,0.02139362,0.02740771,0.06177453
4.43321661,0.11441360,0.00009311,0.00000000,0.00005256,0.00321247,0.00211111,0.02009405,0.02573606,0.05802126
4.43921961,0.10669521,0.00008679,0.00000000,0.00004895,0.00299544,0.00196588,0.01875000,0.02400546,0.05413934
4.44522261,0.09884833,0.00008034,0.00000000,0.00004526,0.00277471,0.00181751,0.01738658,0.02224748,0.05020118
4.45122561,0.09100849,0.00007389,0.00000000,0.00004155,0.00255408,0.00166827,0.01602844,0.02049305,0.04627793
4.45722861,0.08330524,0.00006753,0.00000000,0.00003787,0.00233713,0.00152031,0.01469941,0.01877182,0.04243830
4.46323162,0.07586017,0.00006136,0.00000000,0.00003428,0.00212726,0.00137554,0.01342216,0.01711177,0.03874761
4.46923462,0.06878548,0.00005546,0.00000000,0.00003081,0.00192757,0.00123563,0.01221801,0.01553893,0.03526728
4.47523762,0.06218333,0.00004990,0.00000000,0.00002750,0.00174087,0.00110202,0.01110680,0.01407718,0.03205445
4.48124062,0.05614558,0.00004476,0.00000000,0.00002438,0.00156968,0.00097583,0.01010694,0.01274830,0.02916208
4.48724362,0.05075419,0.00004008,0.00000000,0.00002147,0.00141624,0.00085793,0.00923549,0.01157199,0.02663917
4.49324662,0.04608201,0.00003592,0.00000000,0.00001879,0.00128249,0.00074892,0.00850829,0.01056614,0.02453124
4.49924962,0.04219389,0.00003232,0.00000000,0.00001634,0.00117018,0.00064915,0.00794023,0.00974701,0.02288092
4.50525263,0.03914790,0.00002931,0.00000000,0.00001414,0.00108081,0.00055872,0.00754542,0.00912954,0.02172863
4.51125563,0.03699668,0.00002692,0.00000000,0.00001218,0.00101575,0.00047756,0.00733742,0.00872768,0.02111318
4.51725863,0.03578863,0.00002516,0.00000000,0.00001045,0.00097623,0.00040540,0.00732944,0.00855457,0.02107226
4.52326163,0.03556886,0.00002405,0.00000000,0.00000895,0.00096338,0.00034186,0.00753442,0.00862281,0.02164283
4.52926463,0.03637981,0.00002362,0.00000000,0.00000767,0.00097825,0.00028644,0.00796508,0.00894446,0.02286112
4.53526763,0.03826133,0.00002386,0.00000000,0.00000660,0.00102180,0.00023855,0.00863379,0.00953109,0.02476240
4.54127064,0.04125031,0.00002480,0.00000000,0.00000571,0.00109493,0.00019757,0.00955239,0.01039358,0.02738038
4.54727364,0.04537972,0.00002644,0.00000000,0.00000501,0.00119842,0.00016284,0.01073183,0.01154186,0.03074623
4.55327664,0.05067706,0.00002877,0.00000000,0.00000446,0.00133291,0.00013372,0.01218169,0.01298439,0.03488720
4.55927964,0.05716225,0.00003181,0.00000000,0.00000406,0.00149885,0.00010956,0.01390960,0.01472766,0.03982498
4.56528264,0.06484517,0.00003555,0.00000000,0.00000380,0.00169642,0.00008975,0.01592056,0.01677546,0.04557368
4.57128564,0.07372273,0.00003998,0.00000000,0.00000365,0.00192549,0.00007370,0.01821615,0.01912812,0.05213770
4.57728864,0.08377584,0.00004507,0.00000000,0.00000361,0.00218549,0.00006090,0.02079375,0.02178170,0.05950939
4.58329165,0.09496631,0.00005081,0.00000000,0.00000367,0.00247538,0.00005086,0.02364574,0.02472718,0.06766686
4.58929465,0.10723401,0.00005715,0.00000000,0.00000381,0.00279354,0.00004314,0.02675879,0.02794969,0.07657185
4.59529765,0.12049433,0.00006405,0.00000000,0.00000402,0.00313774,0.00003737,0.03011323,0.03142787,0.08616798
4.60130065,0.13463633,0.00007143,0.00000000,0.00000429,0.00350504,0.00003319,0.03368258,0.03513339,0.09637939
4.60730365,0.14952166,0.00007922,0.00000000,0.00000461,0.00389182,0.00003032,0.03743329,0.03903065,0.10711002
4.61330665,0.16498450,0.00008734,0.00000000,0.00000497,0.00429374,0.00002850,0.04132474,0.04307682,0.11824362
4.61930965,0.18083252,0.00009567,0.00000000,0.00000536,0.00470577,0.00002752,0.04530954,0.04722203,0.12964450
4.62531266,0.19684922,0.00010410,0.00000000,0.00000577,0.00512225,0.00002718,0.04933406,0.05141007,0.14115917
4.63131566,0.21279729,0.00011250,0.00000000,0.00000619,0.00553701,0.00002733,0.05333935,0.05557921,0.15261896
4.63731866,0.22842336,0.00012074,0.00000000,0.00000661,0.00594343,0.00002783,0.05726232,0.05966347,0.16384333
4.64332166,0.24346369,0.00012868,0.00000000,0.00000702,0.00633465,0.00002856,0.06103721,0.06359413,0.17464405
4.64932466,0.25765084,0.00013616,0.00000000,0.00000741,0.00670370,0.00002943,0.06459724,0.06730147,0.18483005
4.65532766,0.27072099,0.00014306,0.00000000,0.00000777,0.00704370,0.00003035,0.06787647,0.07071668,0.19421269
4.66133067,0.28242167,0.00014924,0.00000000,0.00000809,0.00734808,0.00003126,0.07081180,0.07377389,0.20261132
4.66733367,0.29251951,0.00015457,0.00000000,0.00000838,0.00761078,0.00003209,0.07334482,0.07641221,0.20985890
4.67333667,0.30080772,0.00015894,0.00000000,0.00000861,0.00782640,0.00003279,0.07542379,0.07857766,0.21580734
4.67933967,0.30711294,0.00016227,0.00000000,0.00000879,0.00799043,0.00003334,0.07700533,0.08022501,0.22033250
4.68534267,0.31130109,0.00016449,0.00000000,0.00000890,0.00809939,0.00003369,0.07805586,0.08131924,0.22333834
4.69134567,0.31328203,0.00016553,0.00000000,0.00000896,0.00815092,0.00003384,0.07855284,0.08183685,0.22476030
4.69734867,0.31301264,0.00016539,0.00000000,0.00000895,0.00814390,0.00003377,0.07848549,0.08176657,0.22456757
4.70335168,0.31049837,0.00016406,0.00000000,0.00000888,0.00807849,0.00003346,0.07785518,0.08110984,0.22276409
4.70935468,0.30579296,0.00016157,0.00000000,0.00000874,0.00795606,0.00003294,0.07667542,0.07988071,0.21938848
4.71535768,0.29899650,0.00015798,0.00000000,0.00000855,0.00777923,0.00003219,0.07497131,0.07810534,0.21451257
4.72136068,0.29025186,0.00015336,0.00000000,0.00000830,0.00755171,0.00003124,0.07277869,0.07582104,0.20823892
4.72736368,0.27973972,0.00014781,0.00000000,0.00000800,0.00727821,0.00003010,0.07014287,0.07307501,0.20069713
4.73336668,0.26767225,0.00014143,0.00000000,0.00000765,0.00696424,0.00002880,0.06711705,0.06992270,0.19203947
4.73936968,0.25428611,0.00013436,0.00000000,0.00000727,0.00661596,0.00002736,0.06376057,0.06642591,0.18243571
4.74537269,0.23983467,0.00012672,0.00000000,0.00000686,0.00623997,0.00002580,0.06013698,0.06265083,0.17206765
4.75137569,0.22458010,0.00011866,0.00000000,0.00000642,0.00584308,0.00002416,0.05631200,0.05866596,0.16112338
4.75737869,0.20878562,0.00011032,0.00000000,0.00000597,0.00543214,0.00002246,0.05235164,0.05454005,0.14979175
4.76338169,0.19270805,0.00010182,0.00000000,0.00000551,0.00501384,0.00002073,0.04832029,0.05034018,0.13825702
4.76938469,0.17659122,0.00009331,0.00000000,0.00000505,0.00459451,0.00001899,0.04427910,0.04613006,0.12669412
4.77538769,0.16066021,0.00008489,0.00000000,0.00000459,0.00418002,0.00001728,0.04028451,0.04196848,0.11526453
4.78139070,0.14511673,0.00007668,0.00000000,0.00000415,0.00377561,0.00001561,0.03638708,0.03790814,0.10411297
4.78739370,0.13013575,0.00006876,0.00000000,0.00000372,0.00338584,0.00001400,0.03263070,0.03399473,0.09336497
4.79339670,0.11586325,0.00006122,0.00000000,0.00000331,0.00301450,0.00001246,0.02905196,0.03026639,0.08312527
4.79939970,0.10241527,0.00005411,0.00000000,0.00000293,0.00266462,0.00001102,0.02567997,0.02675344,0.07347711
4.80540270,0.08987806,0.00004749,0.00000000,0.00000257,0.00233843,0.00000967,0.02253634,0.02347841,0.06448238
4.81140570,0.07830917,0.00004138,0.00000000,0.00000224,0.00203743,0.00000842,0.01963552,0.02045632,0.05618236
4.81740870,0.06773943,0.00003579,0.00000000,0.00000194,0.00176243,0.00000729,0.01698522,0.01769524,0.04859917
4.82341171,0.05817553,0.00003074,0.00000000,0.00000166,0.00151360,0.00000626,0.01458714,0.01519691,0.04173762
4.82941471,0.04960314,0.00002621,0.00000000,0.00000142,0.00129056,0.00000534,0.01243767,0.01295759,0.03558742
4.83541771,0.04199019,0.00002219,0.00000000,0.00000120,0.00109249,0.00000452,0.01052877,0.01096889,0.03012557
4.84142071,0.03529040,0.00001865,0.00000000,0.00000101,0.00091818,0.00000380,0.00884884,0.00921874,0.02531885
4.84742371,0.02944660,0.00001556,0.00000000,0.00000084,0.00076614,0.00000317,0.00738355,0.00769219,0.02112626
4.85342671,0.02439404,0.00001289,0.00000000,0.00000070,0.00063468,0.00000262,0.00611665,0.00637234,0.01750133
4.85942971,0.02006330,0.00001060,0.00000000,0.00000057,0.00052200,0.00000216,0.00503074,0.00524104,0.01439427
4.86543272,0.01638290,0.00000866,0.00000000,0.00000047,0.00042625,0.00000176,0.00410791,0.00427963,0.01175380
