energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.48724362,2.10868868,0.16591928,0.00437744,0.18184362,0.68181574,0.90217130,0.01582991,0.71893768
-4.48124062,2.06735334,0.16686436,0.00416775,0.18035470,0.67457797,0.87430039,0.01573184,0.71062744
-4.47523762,2.02096088,0.16731643,0.00395748,0.17816221,0.66488720,0.84504886,0.01557186,0.70011170
-4.46923462,1.97028823,0.16729813,0.00375060,0.17528191,0.65281556,0.81495799,0.01535492,0.68753813
-4.46323162,1.91620603,0.16684111,0.00355094,0.17174687,0.63849651,0.78457797,0.01508738,0.67310625
-4.45722861,1.85965509,0.16598437,0.00336212,0.16760651,0.62212099,0.75445393,0.01477681,0.65706158
-4.45122561,1.80161977,0.16477241,0.00318742,0.16292496,0.60393129,0.72511195,0.01443176,0.63968796
-4.44522261,1.74309943,0.16325309,0.00302977,0.15777894,0.58421313,0.69704559,0.01406148,0.62129826
-4.43921961,1.68507893,0.16147545,0.00289170,0.15225518,0.56328619,0.67070325,0.01367565,0.60222414
-4.43321661,1.62849955,0.15948750,0.00277523,0.14644749,0.54149368,0.64647688,0.01328402,0.58280519
-4.42721361,1.57423148,0.15733418,0.00268191,0.14045378,0.51919138,0.62469227,0.01289612,0.56337793
-4.42121061,1.52304894,0.15505556,0.00261276,0.13437299,0.49673673,0.60560135,0.01252093,0.54426529
-4.41520760,1.47560908,0.15268536,0.00256827,0.12830217,0.47447839,0.58937664,0.01216657,0.52576699
-4.40920460,1.43243524,0.15024996,0.00254839,0.12233380,0.45274670,0.57610801,0.01184007,0.50815109
-4.40320160,1.39390532,0.14776778,0.00255254,0.11655346,0.43184535,0.56580199,0.01154715,0.49164717
-4.39719860,1.36024547,0.14524923,0.00257963,0.11103785,0.41204453,0.55838331,0.01129203,0.47644124
-4.39119560,1.33152920,0.14269709,0.00262807,0.10585332,0.39357568,0.55369898,0.01107734,0.46267250
-4.38519260,1.30768171,0.14010731,0.00269585,0.10105482,0.37662782,0.55152444,0.01090408,0.45043195
-4.37918959,1.28848898,0.13747021,0.00278053,0.09668526,0.36134549,0.55157176,0.01077159,0.43976273
-4.37318659,1.27361113,0.13477189,0.00287931,0.09277535,0.34782812,0.55349950,0.01067769,0.43066199
-4.36718359,1.26259918,0.13199589,0.00298914,0.08934372,0.33613068,0.55692403,0.01061873,0.42308415
-4.36118059,1.25491451,0.12912477,0.00310669,0.08639735,0.32626527,0.56143177,0.01058985,0.41694512
-4.35517759,1.24994996,0.12614181,0.00322853,0.08393226,0.31820369,0.56659222,0.01058510,0.41212735
-4.34917459,1.24705199,0.12303237,0.00335114,0.08193439,0.31188051,0.57197114,0.01059776,0.40848532
-4.34317159,1.24554282,0.11978521,0.00347098,0.08038048,0.30719658,0.57714364,0.01062055,0.40585126
-4.33716858,1.24474193,0.11639334,0.00358466,0.07923922,0.30402291,0.58170684,0.01064596,0.40404094
-4.33116558,1.24398647,0.11285465,0.00368890,0.07847227,0.30220460,0.58529161,0.01066644,0.40285922
-4.32516258,1.24264976,0.10917216,0.00378070,0.07803540,0.30156506,0.58757323,0.01067474,0.40210539
-4.31915958,1.24015796,0.10535394,0.00385738,0.07787964,0.30191016,0.58828063,0.01066408,0.40157817
-4.31315658,1.23600424,0.10141274,0.00391663,0.07795247,0.30303264,0.58720404,0.01062841,0.40108035
-4.30715358,1.22976074,0.09736534,0.00395658,0.07819897,0.30471657,0.58420085,0.01056254,0.40042299
-4.30115058,1.22108801,0.09323181,0.00397581,0.07856309,0.30674198,0.57919962,0.01046231,0.39942937
-4.29514757,1.20974207,0.08903453,0.00397342,0.07898887,0.30888965,0.57220224,0.01032467,0.39793854
-4.28914457,1.19557918,0.08479730,0.00394903,0.07942180,0.31094602,0.56328408,0.01014770,0.39580856
-4.28314157,1.17855839,0.08054438,0.00390275,0.07981004,0.31270821,0.55259241,0.00993068,0.39291944
-4.27713857,1.15874191,0.07629965,0.00383521,0.08010578,0.31398893,0.54034299,0.00967400,0.38917575
-4.27113557,1.13629350,0.07208593,0.00374749,0.08026648,0.31462132,0.52681515,0.00937913,0.38450881
-4.26513257,1.11147480,0.06792439,0.00364111,0.08025604,0.31446346,0.51234528,0.00904850,0.37887843
-4.25912956,1.08463969,0.06383420,0.00351799,0.08004581,0.31340227,0.49731909,0.00868538,0.37227411
-4.25312656,1.05622673,0.05983228,0.00338036,0.07961545,0.31135681,0.48216276,0.00829376,0.36471562
-4.24712356,1.02674963,0.05593329,0.00323073,0.07895356,0.30828064,0.46733315,0.00787817,0.35625275
-4.24112056,0.99678584,0.05214970,0.00307182,0.07805794,0.30416306,0.45330722,0.00744353,0.34696437
-4.23511756,0.96696331,0.04849195,0.00290648,0.07693561,0.29902919,0.44057091,0.00699500,0.33695649
-4.22911456,0.93794548,0.04496876,0.00273768,0.07560250,0.29293879,0.42960764,0.00653781,0.32635943
-4.22311156,0.91041477,0.04158739,0.00256837,0.07408270,0.28598374,0.42088655,0.00607712,0.31532422
-4.21710855,0.88505471,0.03835395,0.00240151,0.07240749,0.27828431,0.41485077,0.00561792,0.30401797
-4.21110555,0.86253117,0.03527365,0.00223999,0.07061399,0.26998428,0.41190579,0.00516486,0.29261875
-4.20510255,0.84347305,0.03235107,0.00208657,0.06874360,0.26124518,0.41240829,0.00472221,0.28130975
-4.19909955,0.82845287,0.02959031,0.00194387,0.06684021,0.25223978,0.41665547,0.00429379,0.27027321
-4.19309655,0.81796802,0.02699504,0.00181435,0.06494837,0.24314515,0.42487528,0.00388286,0.25968418
-4.18709355,0.81242304,0.02456862,0.00170024,0.06311136,0.23413571,0.43721773,0.00349218,0.24970440
-4.18109055,0.81211381,0.02231397,0.00160359,0.06136938,0.22537638,0.45374751,0.00312392,0.24047666
-4.17508754,0.81721414,0.02023356,0.00152617,0.05975784,0.21701628,0.47443833,0.00277970,0.23211968
-4.16908454,0.82776534,0.01832920,0.00146951,0.05830589,0.20918326,0.49916907,0.00246062,0.22472396
-4.16308154,0.84366942,0.01660197,0.00143486,0.05703528,0.20197946,0.52772213,0.00216725,0.21834859
-4.15707854,0.86468628,0.01505198,0.00142319,0.05595948,0.19547802,0.55978407,0.00189974,0.21301934
-4.15107554,0.89043512,0.01367825,0.00143513,0.05508327,0.18972121,0.59494884,0.00165780,0.20872799
-4.14507254,0.92040036,0.01247852,0.00147100,0.05440266,0.18471996,0.63272356,0.00144080,0.20543300
-4.13906953,0.95394198,0.01144916,0.00153075,0.05390526,0.18045473,0.67253693,0.00124781,0.20306141
-4.13306653,0.99031008,0.01058509,0.00161396,0.05357093,0.17687773,0.71375018,0.00107764,0.20151208
-4.12706353,1.02866332,0.00987966,0.00171981,0.05337291,0.17391626,0.75567041,0.00092892,0.20065983
-4.12106053,1.06809081,0.00932474,0.00184708,0.05327909,0.17147713,0.79756593,0.00080016,0.20036065
-4.11505753,1.10763665,0.00891068,0.00199413,0.05325356,0.16945174,0.83868345,0.00068975,0.20045740
-4.10905453,1.14632645,0.00862642,0.00215891,0.05325833,0.16772174,0.87826637,0.00059605,0.20078611
-4.10305153,1.18319498,0.00845965,0.00233896,0.05325509,0.16616494,0.91557397,0.00051742,0.20118233
-4.09704852,1.21731401,0.00839691,0.00253147,0.05320692,0.16466121,0.94990062,0.00045223,0.20148749
-4.09104552,1.24781948,0.00842383,0.00273327,0.05308004,0.16309818,0.98059470,0.00039892,0.20155494
-4.08504252,1.27393702,0.00852538,0.00294093,0.05284532,0.16137639,1.00707634,0.00035598,0.20125547
-4.07903952,1.29500522,0.00868610,0.00315081,0.05247962,0.15941397,1.02885371,0.00032203,0.20048211
-4.07303652,1.31049565,0.00889039,0.00335918,0.05196694,0.15715038,1.04553712,0.00029578,0.19915414
-4.06703352,1.32002933,0.00912282,0.00356227,0.05129923,0.15454938,1.05685053,0.00027608,0.19722011
-4.06103052,1.32338891,0.00936842,0.00375644,0.05047693,0.15160105,1.06264017,0.00026191,0.19465988
-4.05502751,1.32052650,0.00961301,0.00393830,0.04950929,0.14832280,1.06288000,0.00025238,0.19148562
-4.04902451,1.31156682,0.00984345,0.00410479,0.04841430,0.14475954,1.05767369,0.00024678,0.18774186
-4.04302151,1.29680568,0.01004793,0.00425337,0.04721844,0.14098294,1.04725331,0.00024452,0.18350453
-4.03701851,1.27670398,0.01021625,0.00438209,0.04595607,0.13708983,1.03197464,0.00024518,0.17887914
-4.03101551,1.25187738,0.01033997,0.00448975,0.04466875,0.13319992,1.01230920,0.00024850,0.17399822
-4.02501251,1.22308198,0.01041263,0.00457595,0.04340419,0.12945294,0.98883340,0.00025437,0.16901801
-4.01900950,1.19119640,0.01042982,0.00464119,0.04221521,0.12600514,0.96221491,0.00026283,0.16411468
-4.01300650,1.15720080,0.01038927,0.00468692,0.04115842,0.12302547,0.93319673,0.00027408,0.15947995
-4.00700350,1.12215321,0.01029083,0.00471552,0.04029290,0.12069128,0.90257940,0.00028846,0.15531646
-4.00100050,1.08716375,0.01013643,0.00473032,0.03967870,0.11918387,0.87120160,0.00030644,0.15183278
-3.99499750,1.05336731,0.00992992,0.00473554,0.03937539,0.11868369,0.83991978,0.00032863,0.14923821
-3.98899450,1.02189521,0.00967696,0.00473619,0.03944045,0.11936548,0.80958716,0.00035573,0.14773744
-3.98299150,0.99384634,0.00938477,0.00473796,0.03992769,0.12139326,0.78103262,0.00038855,0.14752519
-3.97698849,0.97025848,0.00906185,0.00474706,0.04088569,0.12491530,0.75503994,0.00042793,0.14878067
-3.97098549,0.95208024,0.00871772,0.00477005,0.04235618,0.13005909,0.73232785,0.00047479,0.15166229
-3.96498249,0.94014436,0.00836259,0.00481364,0.04437254,0.13692643,0.71353128,0.00053003,0.15630231
-3.95897949,0.93514281,0.00800706,0.00488443,0.04695831,0.14558876,0.69918443,0.00059451,0.16280185
-3.95297649,0.93760452,0.00766174,0.00498872,0.05012583,0.15608276,0.68970589,0.00066904,0.17122620
-3.94697349,0.94787625,0.00733699,0.00513224,0.05387504,0.16840648,0.68538630,0.00075432,0.18160055
-3.94097049,0.96610722,0.00704260,0.00531990,0.05819251,0.18251609,0.68637902,0.00085086,0.19390644
-3.93496748,0.99223823,0.00678747,0.00555561,0.06305066,0.19832344,0.69269401,0.00095900,0.20807894
-3.92896448,1.02599573,0.00657943,0.00584201,0.06840734,0.21569456,0.70419520,0.00107883,0.22400488
-3.92296148,1.06689131,0.00642498,0.00618034,0.07420581,0.23444945,0.72060177,0.00121016,0.24152214
-3.91695848,1.11422708,0.00632913,0.00657024,0.08037504,0.25436304,0.74149316,0.00135249,0.26042036
-3.91095548,1.16710702,0.00629528,0.00700971,0.08683054,0.27516764,0.76631806,0.00150499,0.28044297
-3.90495248,1.22445447,0.00632510,0.00749501,0.09347564,0.29655695,0.79440722,0.00166648,0.30129085
-3.89894947,1.28503550,0.00641854,0.00802068,0.10020321,0.31819149,0.82498984,0.00183542,0.32262750
-3.89294647,1.34748780,0.00657377,0.00857960,0.10689791,0.33970553,0.85721316,0.00200994,0.34408571
-3.88694347,1.41035441,0.00678727,0.00916312,0.11343876,0.36071540,0.89016488,0.00218787,0.36527577
-3.88094047,1.47212153,0.00705388,0.00976125,0.11970216,0.38082882,0.92289765,0.00236674,0.38579476
-3.87493747,1.53125912,0.00736696,0.01036284,0.12556509,0.39965521,0.95445504,0.00254390,0.40523697
-3.86893447,1.58626324,0.00771854,0.01095597,0.13090847,0.41681639,0.98389805,0.00271652,0.42320489
-3.86293147,1.63569856,0.00809952,0.01152820,0.13562065,0.43195744,1.01033144,0.00288174,0.43932057
-3.85692846,1.67823961,0.00849990,0.01206695,0.13960068,0.44475730,1.03292888,0.00303669,0.45323677
-3.85092546,1.71270928,0.00890904,0.01255992,0.14276139,0.45493859,1.05095606,0.00317866,0.46464762
-3.84492246,1.73811307,0.00931595,0.01299542,0.14503214,0.46227627,1.06379097,0.00330515,0.47329826
-3.83891946,1.75366787,0.00970958,0.01336278,0.14636103,0.46660483,1.07094059,0.00341397,0.47899309
-3.83291646,1.75882407,0.01007909,0.01365267,0.14671659,0.46782358,1.07205349,0.00350339,0.48160224
-3.82691346,1.75328021,0.01041418,0.01385743,0.14608874,0.46589989,1.06692774,0.00357216,0.48106610
-3.82091046,1.73698972,0.01070537,0.01397128,0.14448913,0.46087019,1.05551405,0.00361963,0.47739752
-3.81490745,1.71015933,0.01094422,0.01399054,0.14195071,0.45283868,1.03791403,0.00364578,0.47068176
-3.80890445,1.67323960,0.01112361,0.01391373,0.13852659,0.44197388,1.01437371,0.00365129,0.46107410
-3.80290145,1.62690780,0.01123791,0.01374155,0.13428836,0.42850305,0.98527273,0.00363753,0.44879527
-3.79689845,1.57204416,0.01128310,0.01347691,0.12932374,0.41270489,0.95110960,0.00360658,0.43412481
-3.79089545,1.50970239,0.01125691,0.01312474,0.12373379,0.39490073,0.91248386,0.00356118,0.41739282
-3.78489245,1.44107585,0.01115881,0.01269183,0.11762987,0.37544466,0.87007581,0.00350472,0.39897026
-3.77888944,1.36746075,0.01099002,0.01218656,0.11113028,0.35471301,0.82462461,0.00344112,0.37925833
-3.77288644,1.29021779,0.01075341,0.01161859,0.10435693,0.33309361,0.77690574,0.00337480,0.35867727
-3.76688344,1.21073373,0.01045341,0.01099857,0.09743200,0.31097521,0.72770855,0.00331051,0.33765505
-3.76088044,1.13038428,0.01009578,0.01033773,0.09047484,0.28873752,0.67781476,0.00325329,0.31661627
-3.75487744,1.05049933,0.00968743,0.00964755,0.08359912,0.26674215,0.62797851,0.00320823,0.29597170
-3.74887444,0.97233183,0.00923620,0.00893944,0.07691037,0.24532472,0.57890869,0.00318044,0.27610872
-3.74287144,0.89703081,0.00875052,0.00822439,0.07050396,0.22478834,0.53125383,0.00317482,0.25738283
-3.73686843,0.82561925,0.00823924,0.00751272,0.06446353,0.20539863,0.48558989,0.00319595,0.24011055
-3.73086543,0.75897705,0.00771126,0.00681383,0.05885989,0.18738020,0.44241119,0.00324794,0.22456371
-3.72486243,0.69782920,0.00717534,0.00613604,0.05375045,0.17091470,0.40212441,0.00333425,0.21096508
-3.71885943,0.64273903,0.00663987,0.00548643,0.04917902,0.15614027,0.36504549,0.00345763,0.19948559
-3.71285643,0.59410618,0.00611262,0.00487079,0.04517610,0.14315229,0.33139951,0.00361993,0.19024284
-3.70685343,0.55216901,0.00560058,0.00429362,0.04175940,0.13200523,0.30132283,0.00382202,0.18330092
-3.70085043,0.51701087,0.00510987,0.00375810,0.03893481,0.12271550,0.27486765,0.00406370,0.17867148
-3.69484742,0.48856968,0.00464563,0.00326620,0.03669745,0.11526494,0.25200822,0.00434368,0.17631588
-3.68884442,0.46665038,0.00421196,0.00281879,0.03503298,0.10960494,0.23264864,0.00465949,0.17614829
-3.68284142,0.45093952,0.00381193,0.00241571,0.03391901,0.10566091,0.21663166,0.00500752,0.17803967
-3.67683842,0.44102161,0.00344763,0.00205597,0.03332649,0.10333682,0.20374838,0.00538303,0.18182257
-3.67083542,0.43639680,0.00312023,0.00173787,0.03322119,0.10251994,0.19374830,0.00578027,0.18729649
-3.66483242,0.43649919,0.00283006,0.00145915,0.03356512,0.10308533,0.18634972,0.00619251,0.19423384
-3.65882941,0.44071569,0.00257674,0.00121715,0.03431780,0.10490017,0.18125000,0.00661227,0.20238631
-3.65282641,0.44840476,0.00235932,0.00100894,0.03543756,0.10782779,0.17813568,0.00703143,0.21149152
-3.64682341,0.45891482,0.00217645,0.00083144,0.03688253,0.11173121,0.17669218,0.00744147,0.22127984
-3.64082041,0.47160191,0.00202647,0.00068155,0.03861164,0.11647635,0.17661287,0.00783368,0.23148121
-3.63481741,0.48584624,0.00190760,0.00055621,0.04058534,0.12193458,0.17760753,0.00819944,0.24183177
-3.62881441,0.50106731,0.00181807,0.00045249,0.04276616,0.12798480,0.17940987,0.00853041,0.25208018
-3.62281141,0.51673714,0.00175623,0.00036764,0.04511911,0.13451492,0.18178404,0.00881886,0.26199336
-3.61680840,0.53239143,0.00172070,0.00029915,0.04761184,0.14142274,0.18453011,0.00905786,0.27136153
-3.61080540,0.54763825,0.00171038,0.00024474,0.05021464,0.14861622,0.18748814,0.00924148,0.28000238
-3.60480240,0.56216399,0.00172461,0.00020237,0.05290030,0.15601328,0.19054099,0.00936502,0.28776416
-3.59879940,0.57573653,0.00176311,0.00017029,0.05564378,0.16354100,0.19361558,0.00942516,0.29452775
-3.59279640,0.58820536,0.00182607,0.00014697,0.05842176,0.17113453,0.19668266,0.00942002,0.30020744
-3.58679340,0.59949880,0.00191408,0.00013115,0.06121216,0.17873552,0.19975498,0.00934922,0.30475060
-3.58079040,0.60961838,0.00202814,0.00012174,0.06399360,0.18629049,0.20288391,0.00921390,0.30813614
-3.57478739,0.61863072,0.00216952,0.00011787,0.06674485,0.19374905,0.20615460,0.00901666,0.31037209
-3.56878439,0.62665710,0.00233973,0.00011882,0.06944437,0.20106226,0.20967977,0.00876143,0.31149214
-3.56278139,0.63386144,0.00254039,0.00012402,0.07207000,0.20818110,0.21359232,0.00845335,0.31155171
-3.55677839,0.64043702,0.00277312,0.00013300,0.07459874,0.21505543,0.21803709,0.00809858,0.31062352
-3.55077539,0.64659272,0.00303939,0.00014538,0.07700678,0.22163329,0.22316196,0.00770407,0.30879300
-3.54477239,0.65253939,0.00334040,0.00016083,0.07926970,0.22786085,0.22910873,0.00727736,0.30615383
-3.53876938,0.65847693,0.00367696,0.00017908,0.08136294,0.23368294,0.23600415,0.00682630,0.30280378
-3.53276638,0.66458289,0.00404938,0.00019985,0.08326249,0.23904412,0.24395152,0.00635886,0.29884115
-3.52676338,0.67100291,0.00445738,0.00022291,0.08494574,0.24389049,0.25302323,0.00588288,0.29436185
-3.52076038,0.67784366,0.00490003,0.00024796,0.08639252,0.24817186,0.26325468,0.00540590,0.28945723
-3.51475738,0.68516850,0.00537575,0.00027471,0.08758625,0.25184436,0.27463990,0.00493496,0.28421289
-3.50875438,0.69299610,0.00588231,0.00030284,0.08851510,0.25487332,0.28712921,0.00447648,0.27870818
-3.50275138,0.70130204,0.00641694,0.00033199,0.08917317,0.25723609,0.30062912,0.00403617,0.27301654
-3.49674837,0.71002330,0.00697641,0.00036177,0.08956147,0.25892478,0.31500448,0.00361896,0.26720634
-3.49074537,0.71906541,0.00755723,0.00039175,0.08968877,0.25994866,0.33008308,0.00322897,0.26134235
-3.48474237,0.72831177,0.00815587,0.00042149,0.08957220,0.26033590,0.34566245,0.00286956,0.25548733
-3.47873937,0.73763477,0.00876899,0.00045054,0.08923750,0.26013472,0.36151866,0.00254332,0.24970375
-3.47273637,0.74690790,0.00939377,0.00047843,0.08871889,0.25941363,0.37741679,0.00225217,0.24405541
-3.46673337,0.75601846,0.01002814,0.00050472,0.08805862,0.25826076,0.39312263,0.00199747,0.23860874
-3.46073037,0.76487987,0.01067115,0.00052901,0.08730608,0.25678222,0.40841502,0.00178004,0.23343365
-3.45472736,0.77344314,0.01132320,0.00055095,0.08651655,0.25509952,0.42309830,0.00160036,0.22860385
-3.44872436,0.78170666,0.01198629,0.00057024,0.08574965,0.25334618,0.43701413,0.00145861,0.22419657
-3.44272136,0.78972382,0.01266418,0.00058669,0.08506750,0.25166355,0.45005219,0.00135476,0.22029168
-3.43671836,0.79760798,0.01336255,0.00060023,0.08453271,0.25019612,0.46215895,0.00128870,0.21697023
-3.43071536,0.80553437,0.01408894,0.00061089,0.08420624,0.24908654,0.47334419,0.00126027,0.21431246
-3.42471236,0.81373881,0.01485270,0.00061887,0.08414532,0.24847046,0.48368464,0.00126931,0.21239553
-3.41870935,0.82251311,0.01566473,0.00062451,0.08440139,0.24847164,0.49332450,0.00131568,0.21129096
-3.41270635,0.83219736,0.01653723,0.00062832,0.08501831,0.24919737,0.50247275,0.00139930,0.21106206
-3.40670335,0.84316931,0.01748317,0.00063099,0.08603082,0.25073461,0.51139707,0.00152006,0.21176140
-3.40070035,0.85583139,0.01851581,0.00063337,0.08746337,0.25314698,0.52041475,0.00167784,0.21342869
-3.39469735,0.87059585,0.01964806,0.00063653,0.08932936,0.25647269,0.52988078,0.00187245,0.21608902
-3.38869435,0.88786877,0.02089177,0.00064167,0.09163088,0.26072372,0.54017370,0.00210352,0.21975164
-3.38269135,0.90803363,0.02225705,0.00065017,0.09435890,0.26588605,0.55167980,0.00237044,0.22440947
-3.37668834,0.93143524,0.02375156,0.00066359,0.09749389,0.27192120,0.56477641,0.00267231,0.23003925
-3.37068534,0.95836491,0.02537983,0.00068359,0.10100702,0.27876879,0.57981509,0.00300782,0.23660250
-3.36468234,0.98904731,0.02714272,0.00071198,0.10486155,0.28635009,0.59710548,0.00337519,0.24404700
-3.35867934,1.02362996,0.02903692,0.00075065,0.10901474,0.29457243,0.61690063,0.00377210,0.25230909
-3.35267634,1.06217557,0.03105470,0.00080153,0.11341981,0.30333415,0.63938455,0.00419568,0.26131624
-3.34667334,1.10465775,0.03318376,0.00086660,0.11802815,0.31252981,0.66466240,0.00464245,0.27099012
-3.34067034,1.15096005,0.03540734,0.00094781,0.12279149,0.32205551,0.69275412,0.00510837,0.28124972
-3.33466733,1.20087848,0.03770449,0.00104705,0.12766393,0.33181390,0.72359132,0.00558883,0.29201452
-3.32866433,1.25412709,0.04005061,0.00116610,0.13260389,0.34171866,0.75701797,0.00607871,0.30320737
-3.32266133,1.31034640,0.04241809,0.00130655,0.13757560,0.35169818,0.79279446,0.00657251,0.31475703
-3.31665833,1.36911386,0.04477726,0.00146979,0.14255032,0.36169826,0.83060492,0.00706442,0.32660006
-3.31065533,1.42995599,0.04709728,0.00165689,0.14750704,0.37168360,0.87006728,0.00754846,0.33868211
-3.30465233,1.49236122,0.04934730,0.00186861,0.15243272,0.38163806,0.91074556,0.00801861,0.35095829
