energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
3.02851426,0.57148019,0.12791723,0.12164376,0.00475779,0.00533751,0.19311162,0.03571950,0.34449601,0.00000000
3.03451726,0.60552440,0.13352166,0.12951791,0.00496391,0.00626984,0.20518491,0.03840672,0.36804489,0.00000000
3.04052026,0.63838022,0.13869413,0.13721283,0.00515643,0.00734283,0.21682350,0.04110682,0.39098926,0.00000000
3.04652326,0.66966328,0.14336631,0.14463217,0.00533546,0.00857167,0.22785957,0.04379527,0.41297167,0.00000000
3.05252626,0.69903884,0.14748591,0.15168880,0.00550177,0.00997153,0.23813887,0.04644986,0.43365418,0.00000000
3.05852926,0.72623133,0.15101774,0.15830724,0.00565674,0.01155704,0.24752496,0.04905141,0.45272795,0.00000000
3.06453227,0.75103184,0.15394424,0.16442576,0.00580236,0.01334166,0.25590308,0.05158431,0.46992231,0.00000000
3.07053527,0.77330307,0.15626523,0.16999804,0.00594108,0.01533708,0.26318324,0.05403697,0.48501282,0.00000000
3.07653827,0.79298135,0.15799705,0.17499413,0.00607569,0.01755241,0.26930246,0.05640200,0.49782787,0.00000000
3.08254127,0.81007537,0.15917096,0.17940082,0.00620924,0.01999341,0.27422602,0.05867621,0.50825349,0.00000000
3.08854427,0.82466180,0.15983099,0.18322126,0.00634475,0.02266171,0.27794760,0.06086042,0.51623590,0.00000000
3.09454727,0.83687764,0.16003122,0.18647380,0.00648515,0.02555401,0.28048823,0.06295892,0.52178184,0.00000000
3.10055028,0.84690982,0.15983270,0.18919015,0.00663299,0.02866136,0.28189421,0.06497883,0.52495642,0.00000000
3.10655328,0.85498235,0.15930012,0.19141295,0.00679031,0.03196860,0.28223396,0.06692916,0.52587860,0.00000000
3.11255628,0.86134187,0.15849843,0.19319275,0.00695846,0.03545386,0.28159406,0.06881982,0.52471454,0.00000000
3.11855928,0.86624220,0.15748955,0.19458473,0.00713797,0.03908836,0.28007460,0.07066044,0.52166910,0.00000000
3.12456228,0.86992880,0.15632933,0.19564517,0.00732845,0.04283640,0.27778417,0.07245925,0.51697597,0.00000000
3.13056528,0.87262410,0.15506506,0.19642801,0.00752851,0.04665561,0.27483474,0.07422197,0.51088683,0.00000000
3.13656828,0.87451440,0.15373347,0.19698163,0.00773577,0.05049755,0.27133661,0.07595085,0.50366035,0.00000000
3.14257129,0.87573931,0.15235944,0.19734598,0.00794689,0.05430854,0.26739393,0.07764387,0.49555136,0.00000000
3.14857429,0.87638420,0.15095556,0.19755044,0.00815767,0.05803086,0.26310076,0.07929425,0.48680089,0.00000000
3.15457729,0.87647630,0.14952233,0.19761228,0.00836320,0.06160413,0.25853809,0.08089023,0.47762765,0.00000000
3.16058029,0.87598458,0.14804928,0.19753601,0.00855801,0.06496699,0.25377187,0.08241521,0.46822123,0.00000000
3.16658329,0.87482353,0.14651672,0.19731361,0.00873633,0.06805890,0.24885211,0.08384823,0.45873748,0.00000000
3.17258629,0.87286064,0.14489816,0.19692556,0.00889231,0.07082206,0.24381316,0.08516482,0.44929617,0.00000000
3.17858929,0.86992719,0.14316309,0.19634275,0.00902030,0.07320332,0.23867499,0.08633810,0.43998097,0.00000000
3.18459230,0.86583161,0.14128027,0.19552899,0.00911509,0.07515611,0.23344549,0.08734024,0.43084174,0.00000000
3.19059530,0.86037482,0.13922097,0.19444420,0.00917218,0.07664207,0.22812348,0.08814398,0.42189877,0.00000000
3.19659830,0.85336657,0.13696231,0.19304775,0.00918800,0.07763256,0.22270232,0.08872436,0.41314869,0.00000000
3.20260130,0.84464176,0.13449031,0.19130218,0.00916013,0.07810985,0.21717386,0.08906040,0.40457164,0.00000000
3.20860430,0.83407596,0.13180262,0.18917664,0.00908744,0.07806787,0.21153237,0.08913669,0.39613911,0.00000000
3.21460730,0.82159900,0.12891064,0.18665017,0.00897019,0.07751258,0.20577835,0.08894488,0.38782194,0.00000000
3.22061031,0.80720610,0.12584113,0.18371448,0.00881010,0.07646197,0.19992188,0.08848476,0.37959797,0.00000000
3.22661331,0.79096560,0.12263702,0.18037606,0.00861039,0.07494550,0.19398531,0.08776509,0.37145882,0.00000000
3.23261631,0.77302304,0.11935746,0.17665751,0.00837564,0.07300319,0.18800517,0.08680400,0.36341535,0.00000000
3.23861931,0.75360120,0.11607717,0.17259799,0.00811179,0.07068433,0.18203317,0.08562893,0.35550142,0.00000000
3.24462231,0.73299609,0.11288498,0.16825283,0.00782593,0.06804582,0.17613620,0.08427615,0.34777579,0.00000000
3.25062531,0.71156906,0.10988170,0.16369213,0.00752614,0.06515034,0.17039532,0.08278972,0.34032192,0.00000000
3.25662831,0.68973531,0.10717740,0.15899866,0.00722125,0.06206421,0.16490381,0.08122018,0.33324576,0.00000000
3.26263132,0.66794944,0.10488810,0.15426487,0.00692064,0.05885535,0.15976443,0.07962276,0.32667166,0.00000000
3.26863432,0.64668863,0.10313217,0.14958944,0.00663394,0.05559106,0.15508585,0.07805531,0.32073645,0.00000000
3.27463732,0.62643427,0.10202634,0.14507332,0.00637080,0.05233602,0.15097856,0.07657607,0.31558234,0.00000000
3.28064032,0.60765287,0.10168164,0.14081555,0.00614060,0.04915044,0.14755043,0.07524130,0.31134870,0.00000000
3.28664332,0.59077713,0.10219926,0.13690910,0.00595220,0.04608837,0.14490209,0.07410289,0.30816355,0.00000000
3.29264632,0.57618803,0.10366659,0.13343679,0.00581372,0.04319638,0.14312228,0.07320611,0.30613487,0.00000000
3.29864932,0.56419867,0.10615344,0.13046765,0.00573225,0.04051256,0.14228352,0.07258757,0.30534260,0.00000000
3.30465233,0.55504074,0.10970861,0.12805374,0.00571371,0.03806582,0.14243816,0.07227348,0.30583157,0.00000000
3.31065533,0.54885398,0.11435702,0.12622772,0.00576262,0.03587557,0.14361502,0.07227830,0.30760591,0.00000000
3.31665833,0.54567932,0.12009726,0.12500116,0.00588194,0.03395179,0.14581681,0.07260386,0.31062520,0.00000000
3.32266133,0.54545581,0.12690002,0.12436379,0.00607299,0.03229535,0.14901842,0.07323898,0.31480279,0.00000000
3.32866433,0.54802165,0.13470705,0.12428357,0.00633532,0.03089870,0.15316613,0.07415959,0.32000634,0.00000000
3.33466733,0.55311918,0.14343115,0.12470780,0.00666664,0.02974677,0.15817785,0.07532951,0.32606065,0.00000000
3.34067034,0.56040368,0.15295690,0.12556497,0.00706289,0.02881806,0.16394444,0.07670155,0.33275276,0.00000000
3.34667334,0.56945568,0.16314237,0.12676750,0.00751818,0.02808595,0.17033197,0.07821928,0.33983917,0.00000000
3.35267634,0.57979625,0.17382175,0.12821513,0.00802492,0.02752005,0.17718497,0.07981902,0.34705479,0.00000000
3.35867934,0.59090474,0.18480883,0.12979881,0.00857395,0.02708764,0.18433058,0.08143233,0.35412343,0.00000000
3.36468234,0.60223824,0.19590136,0.13140500,0.00915470,0.02675508,0.19158333,0.08298859,0.36076918,0.00000000
3.37068534,0.61325200,0.20688616,0.13292013,0.00975541,0.02648919,0.19875062,0.08441774,0.36672833,0.00000000
3.37668834,0.62342018,0.21754488,0.13423514,0.01036347,0.02625855,0.20563856,0.08565307,0.37176126,0.00000000
3.38269135,0.63225584,0.22766018,0.13524971,0.01096563,0.02603466,0.21205794,0.08663386,0.37566371,0.00000000
3.38869435,0.63932985,0.23702227,0.13587630,0.01154844,0.02579297,0.21783035,0.08730780,0.37827705,0.00000000
3.39469735,0.64428760,0.24543552,0.13604356,0.01209859,0.02551373,0.22279389,0.08763316,0.37949695,0.00000000
3.40070035,0.64686328,0.25272498,0.13569921,0.01260331,0.02518267,0.22680863,0.08758051,0.37928017,0.00000000
3.40670335,0.64689101,0.25874251,0.13481211,0.01305073,0.02479145,0.22976131,0.08713402,0.37764912,0.00000000
3.41270635,0.64431258,0.26337237,0.13337361,0.01343030,0.02433802,0.23156932,0.08629229,0.37469398,0.00000000
3.41870935,0.63918158,0.26653608,0.13139806,0.01373314,0.02382672,0.23218378,0.08506862,0.37057230,0.00000000
3.42471236,0.63166393,0.26819632,0.12892246,0.01395233,0.02326824,0.23159150,0.08349085,0.36550618,0.00000000
3.43071536,0.62203471,0.26835971,0.12600542,0.01408318,0.02267944,0.22981598,0.08160060,0.35977695,0.00000000
3.43671836,0.61067182,0.26707853,0.12272539,0.01412346,0.02208305,0.22691720,0.07945219,0.35371776,0.00000000
3.44272136,0.59804646,0.26445114,0.11917823,0.01407349,0.02150725,0.22299041,0.07711110,0.34770425,0.00000000
3.44872436,0.58471117,0.26062117,0.11547435,0.01393626,0.02098517,0.21816398,0.07465216,0.34214374,0.00000000
3.45472736,0.57128570,0.25577561,0.11173549,0.01371733,0.02055424,0.21259621,0.07215744,0.33746321,0.00000000
3.46073037,0.55844137,0.25014172,0.10809121,0.01342482,0.02025563,0.20647158,0.06971406,0.33409669,0.00000000
3.46673337,0.54688438,0.24398299,0.10467528,0.01306920,0.02013343,0.19999631,0.06741185,0.33247223,0.00000000
3.47273637,0.53733863,0.23759428,0.10162212,0.01266308,0.02023397,0.19339353,0.06534104,0.33299909,0.00000000
3.47873937,0.53052847,0.23129620,0.09906327,0.01222095,0.02060492,0.18689820,0.06358999,0.33605539,0.00000000
3.48474237,0.52716180,0.22542900,0.09712413,0.01175883,0.02129440,0.18075192,0.06224301,0.34197665,0.00000000
3.49074537,0.52791387,0.22034605,0.09592095,0.01129392,0.02235003,0.17519785,0.06137832,0.35104543,0.00000000
3.49674837,0.53341197,0.21640692,0.09555807,0.01084426,0.02381788,0.17047570,0.06106626,0.36348242,0.00000000
3.50275138,0.54422122,0.21397046,0.09612558,0.01042827,0.02574131,0.16681698,0.06136758,0.37943903,0.00000000
3.50875438,0.56083156,0.21338753,0.09769728,0.01006440,0.02815978,0.16444060,0.06233204,0.39899180,0.00000000
3.51475738,0.58364593,0.21499386,0.10032906,0.00977072,0.03110756,0.16354866,0.06399715,0.42213852,0.00000000
3.52076038,0.61296973,0.21910275,0.10405755,0.00956450,0.03461236,0.16432264,0.06638718,0.44879624,0.00000000
3.52676338,0.64900148,0.22599780,0.10889913,0.00946186,0.03869398,0.16691982,0.06951239,0.47880113,0.00000000
3.53276638,0.69182478,0.23592563,0.11484929,0.00947736,0.04336288,0.17146993,0.07336838,0.51191012,0.00000000
3.53876938,0.74140148,0.24908875,0.12188222,0.00962366,0.04861896,0.17807199,0.07793581,0.54780428,0.00000000
3.54477239,0.79756627,0.26563843,0.12995080,0.00991115,0.05445025,0.18679145,0.08318024,0.58609387,0.00000000
3.55077539,0.86002279,0.28566801,0.13898675,0.01034765,0.06083194,0.19765735,0.08905227,0.62632492,0.00000000
3.55677839,0.92834143,0.30920645,0.14890125,0.01093806,0.06772565,0.21065983,0.09548795,0.66798723,0.00000000
3.56278139,1.00195915,0.33621265,0.15958571,0.01168415,0.07507890,0.22574789,0.10240942,0.71052358,0.00000000
3.56878439,1.08018162,0.36657064,0.17091304,0.01258427,0.08282515,0.24282752,0.10972594,0.75334014,0.00000000
3.57478739,1.16218794,0.40008590,0.18273918,0.01363320,0.09088415,0.26176039,0.11733516,0.79581770,0.00000000
3.58079040,1.24703845,0.43648329,0.19490512,0.01482201,0.09916286,0.28236320,0.12512477,0.83732371,0.00000000
3.58679340,1.33368572,0.47540678,0.20723923,0.01613806,0.10755688,0.30440795,0.13297451,0.87722484,0.00000000
3.59279640,1.42098904,0.51642131,0.21956009,0.01756501,0.11595236,0.32762323,0.14075841,0.91489979,0.00000000
3.59879940,1.50773257,0.55901712,0.23167968,0.01908297,0.12422849,0.35169679,0.14834739,0.94975224,0.00000000
3.60480240,1.59264697,0.60261659,0.24340702,0.02066883,0.13226029,0.37627940,0.15561212,0.98122351,0.00000000
3.61080540,1.67443433,0.64658375,0.25455203,0.02229656,0.13992192,0.40099024,0.16242602,1.00880483,0.00000000
3.61680840,1.75179601,0.69023646,0.26492970,0.02393776,0.14709012,0.42542377,0.16866836,1.03204882,0.00000000
3.62281141,1.82346269,0.73286088,0.27436444,0.02556228,0.15364782,0.44915797,0.17422745,1.05057981,0.00000000
3.62881441,1.88822583,0.77372814,0.28269436,0.02713890,0.15948777,0.47176391,0.17900362,1.06410301,0.00000000
3.63481741,1.94496952,0.81211254,0.28977553,0.02863618,0.16451590,0.49281631,0.18291205,1.07241183,0.00000000
3.64082041,1.99270163,0.84731077,0.29548586,0.03002327,0.16865450,0.51190495,0.18588532,1.07539343,0.00000000
3.64682341,2.03058294,0.87866145,0.29972864,0.03127081,0.17184479,0.52864625,0.18787544,1.07303212,0.00000000
3.65282641,2.05795313,0.90556419,0.30243545,0.03235186,0.17404902,0.54269496,0.18885540,1.06541047,0.00000000
3.65882941,2.07435236,0.92749739,0.30356831,0.03324265,0.17525182,0.55375509,0.18882012,1.05270796,0.00000000
3.66483242,2.07953748,0.94403403,0.30312108,0.03392344,0.17546079,0.56158995,0.18778671,1.03519724,0.00000000
3.67083542,2.07349197,0.95485472,0.30111981,0.03437911,0.17470632,0.56603065,0.18579409,1.01323799,0.00000000
3.67683842,2.05642895,0.95975742,0.29762223,0.03459969,0.17304056,0.56698260,0.18290183,0.98726842,0.00000000
3.68284142,2.02878710,0.95866336,0.29271618,0.03458075,0.17053571,0.56443000,0.17918841,0.95779488,0.00000000
3.68884442,1.99121938,0.95161899,0.28651710,0.03432347,0.16728156,0.55843765,0.17474889,0.92537951,0.00000000
3.69484742,1.94457502,0.93879366,0.27916475,0.03383474,0.16338252,0.54915036,0.16969204,0.89062675,0.00000000
3.70085043,1.88987539,0.92047345,0.27081907,0.03312681,0.15895414,0.53678971,0.16413705,0.85416872,0.00000000
3.70685343,1.82828470,0.89705115,0.26165556,0.03221702,0.15411942,0.52164837,0.15821011,0.81665024,0.00000000
3.71285643,1.76107679,0.86901311,0.25186028,0.03112713,0.14900493,0.50408222,0.15204068,0.77871390,0.00000000
3.71885943,1.68959928,0.83692340,0.24162457,0.02988268,0.14373705,0.48450055,0.14575796,0.74098551,0.00000000
3.72486243,1.61523657,0.80140612,0.23113987,0.02851220,0.13843830,0.46335472,0.13948740,0.70406068,0.00000000
3.73086543,1.53937297,0.76312658,0.22059275,0.02704624,0.13322407,0.44112581,0.13334750,0.66849255,0.00000000
3.73686843,1.46335758,0.72277205,0.21016026,0.02551656,0.12819975,0.41831163,0.12744707,0.63478135,0.00000000
3.74287144,1.38847171,0.68103303,0.20000591,0.02395512,0.12345839,0.39541350,0.12188279,0.60336571,0.00000000
3.74887444,1.31590025,0.63858550,0.19027625,0.02239326,0.11907894,0.37292346,0.11673745,0.57461609,0.00000000
3.75487744,1.24670738,0.59607488,0.18109821,0.02086081,0.11512502,0.35131197,0.11207862,0.54883016,0.00000000
3.76088044,1.18181730,0.55410208,0.17257716,0.01938540,0.11164437,0.33101670,0.10795787,0.52623028,0.00000000
3.76688344,1.12200008,0.51321195,0.16479587,0.01799182,0.10866873,0.31243254,0.10441050,0.50696274,0.00000000
3.77288644,1.06786262,0.47388434,0.15781401,0.01670146,0.10621425,0.29590299,0.10145576,0.49109880,0.00000000
3.77888944,1.01984453,0.43652783,0.15166850,0.01553200,0.10428234,0.28171312,0.09909739,0.47863704,0.00000000
3.78489245,0.97821833,0.40147596,0.14637431,0.01449709,0.10286074,0.27008418,0.09732462,0.46950702,0.00000000
3.79089545,0.94309373,0.36898591,0.14192576,0.01360623,0.10192487,0.26116978,0.09611326,0.46357379,0.00000000
3.79689845,0.91442504,0.33923934,0.13829823,0.01286478,0.10143938,0.25505373,0.09542712,0.46064327,0.00000000
3.80290145,0.89202144,0.31234503,0.13545008,0.01227404,0.10135966,0.25174941,0.09521949,0.46046799,0.00000000
3.80890445,0.87555934,0.28834310,0.13332474,0.01183143,0.10163344,0.25120074,0.09543466,0.46275340,0.00000000
3.81490745,0.86459643,0.26721050,0.13185291,0.01153078,0.10220232,0.25328452,0.09600955,0.46716438,0.00000000
3.82091046,0.85858692,0.24886735,0.13095478,0.01136269,0.10300326,0.25781425,0.09687525,0.47333212,0.00000000
3.82691346,0.85689773,0.23318398,0.13054219,0.01131492,0.10396998,0.26454523,0.09795861,0.48086112,0.00000000
3.83291646,0.85882542,0.21998837,0.13052085,0.01137284,0.10503430,0.27318095,0.09918373,0.48933660,0.00000000
3.83891946,0.86361353,0.20907380,0.13079235,0.01151995,0.10612737,0.28338065,0.10047353,0.49833210,0.00000000
3.84492246,0.87047031,0.20020651,0.13125629,0.01173834,0.10718092,0.29476795,0.10175120,0.50741739,0.00000000
3.85092546,0.87858679,0.19313334,0.13181222,0.01200930,0.10812841,0.30694036,0.10294167,0.51616668,0.00000000
3.85692846,0.88715484,0.18758909,0.13236166,0.01231376,0.10890617,0.31947965,0.10397304,0.52416697,0.00000000
3.86293147,0.89538519,0.18330364,0.13280991,0.01263288,0.10945461,0.33196261,0.10477802,0.53102653,0.00000000
3.86893447,0.90252517,0.18000866,0.13306799,0.01294854,0.10971924,0.34397221,0.10529525,0.53638329,0.00000000
3.87493747,0.90787575,0.17744394,0.13305440,0.01324380,0.10965184,0.35510870,0.10547060,0.53991287,0.00000000
3.88094047,0.91080759,0.17536312,0.13269680,0.01350334,0.10921143,0.36500041,0.10525835,0.54133613,0.00000000
3.88694347,0.91077572,0.17353893,0.13193354,0.01371390,0.10836525,0.37331385,0.10462223,0.54042580,0.00000000
3.89294647,0.90733231,0.17176768,0.13071504,0.01386455,0.10708955,0.37976284,0.10353620,0.53701201,0.00000000
3.89894947,0.90013709,0.16987315,0.12900491,0.01394697,0.10537023,0.38411635,0.10198514,0.53098637,0.00000000
3.90495248,0.88896517,0.16770959,0.12678076,0.01395567,0.10320328,0.38620471,0.09996511,0.52230442,0.00000000
3.91095548,0.87371176,0.16516404,0.12403473,0.01388811,0.10059496,0.38592402,0.09748346,0.51098631,0.00000000
3.91695848,0.85439370,0.16215772,0.12077359,0.01374470,0.09756173,0.38323862,0.09455852,0.49711547,0.00000000
3.92296148,0.83114760,0.15864667,0.11701854,0.01352880,0.09412987,0.37818149,0.09121902,0.48083547,0.00000000
3.92896448,0.80422484,0.15462155,0.11280455,0.01324659,0.09033484,0.37085265,0.08750324,0.46234494,0.00000000
3.93496748,0.77398338,0.15010673,0.10817939,0.01290688,0.08622035,0.36141564,0.08345780,0.44189097,0.00000000
3.94097049,0.74087702,0.14515871,0.10320229,0.01252091,0.08183729,0.35009225,0.07913632,0.41976104,0.00000000
3.94697349,0.70544240,0.13986397,0.09794235,0.01210201,0.07724232,0.33715577,0.07459786,0.39627398,0.00000000
3.95297649,0.66828433,0.13433646,0.09247674,0.01166531,0.07249648,0.32292312,0.06990522,0.37177021,0.00000000
3.95897949,0.63006022,0.12871467,0.08688877,0.01122736,0.06766366,0.30774612,0.06512329,0.34660185,0.00000000
3.96498249,0.59146415,0.12315869,0.08126590,0.01080575,0.06280912,0.29200229,0.06031734,0.32112295,0.00000000
3.97098549,0.55321120,0.11784709,0.07569779,0.01041873,0.05799801,0.27608560,0.05555148,0.29568029,0.00000000
3.97698849,0.51602279,0.11297396,0.07027446,0.01008488,0.05329409,0.26039743,0.05088721,0.27060518,0.00000000
3.98299150,0.48061322,0.10874612,0.06508461,0.00982264,0.04875858,0.24533799,0.04638228,0.24620642,0.00000000
3.98899450,0.44767807,0.10538052,0.06021414,0.00965006,0.04444927,0.23129850,0.04208970,0.22276470,0.00000000
3.99499750,0.41788449,0.10310196,0.05574500,0.00958440,0.04041984,0.21865430,0.03805702,0.20052852,0.00000000
4.00100050,0.39186346,0.10214101,0.05175414,0.00964186,0.03671939,0.20775882,0.03432596,0.17971176,0.00000000
4.00700350,0.37020403,0.10273225,0.04831289,0.00983726,0.03339226,0.19893866,0.03093217,0.16049266,0.00000000
4.01300650,0.35344928,0.10511259,0.04548643,0.01018382,0.03047804,0.19248946,0.02790534,0.14301434,0.00000000
4.01900950,0.34209370,0.10951975,0.04333349,0.01069293,0.02801171,0.18867276,0.02526942,0.12738643,0.00000000
4.02501251,0.33658169,0.11619063,0.04190623,0.01137389,0.02602400,0.18771351,0.02304302,0.11368770,0.00000000
4.03101551,0.33730656,0.12535964,0.04125011,0.01223385,0.02454170,0.18979809,0.02123994,0.10196944,0.00000000
4.03701851,0.34460988,0.13725671,0.04140384,0.01327756,0.02358808,0.19507291,0.01986969,0.09225923,0.00000000
4.04302151,0.35878051,0.15210496,0.04239933,0.01450735,0.02318323,0.20364315,0.01893810,0.08456492,0.00000000
4.04902451,0.38005321,0.17011793,0.04426145,0.01592302,0.02334436,0.21557172,0.01844778,0.07887843,0.00000000
4.05502751,0.40860636,0.19149629,0.04700779,0.01752184,0.02408588,0.23087841,0.01839862,0.07517936,0.00000000
4.06103052,0.44455878,0.21642400,0.05064824,0.01929855,0.02541944,0.24953895,0.01878808,0.07343795,0.00000000
4.06703352,0.48796555,0.24506390,0.05518442,0.02124542,0.02735367,0.27148434,0.01961147,0.07361757,0.00000000
4.07303652,0.53881294,0.27755287,0.06060901,0.02335237,0.02989390,0.29660019,0.02086196,0.07567633,0.00000000
4.07903952,0.59701264,0.31399641,0.06690501,0.02560710,0.03304150,0.32472638,0.02253060,0.07956807,0.00000000
4.08504252,0.66239548,0.35446307,0.07404490,0.02799525,0.03679329,0.35565701,0.02460613,0.08524256,0.00000000
4.09104552,0.73470528,0.39897854,0.08198986,0.03050063,0.04114068,0.38914089,0.02707475,0.09264505,0.00000000
4.09704852,0.81359296,0.44751985,0.09068906,0.03310541,0.04606884,0.42488267,0.02991981,0.10171523,0.00000000
4.10305153,0.89861158,0.50000969,0.10007912,0.03579038,0.05155578,0.46254469,0.03312141,0.11238579,0.00000000
4.10905453,0.98921277,0.55631127,0.11008374,0.03853517,0.05757161,0.50174976,0.03665613,0.12458066,0.00000000
4.11505753,1.08474498,0.61622369,0.12061367,0.04131845,0.06407777,0.54208480,0.04049667,0.13821310,0.00000000
4.12106053,1.18445392,0.67947835,0.13156704,0.04411813,0.07102654,0.58310563,0.04461162,0.15318392,0.00000000
4.12706353,1.28748568,0.74573640,0.14283007,0.04691156,0.07836075,0.62434255,0.04896534,0.16937983,0.00000000
4.13306653,1.39289258,0.81458761,0.15427817,0.04967563,0.08601377,0.66530704,0.05351794,0.18667213,0.00000000
4.13906953,1.49964205,0.88555086,0.16577750,0.05238689,0.09390984,0.70549917,0.05822542,0.20491593,0.00000000
4.14507254,1.60662855,0.95807631,0.17718700,0.05502168,0.10196470,0.74441571,0.06303996,0.22394992,0.00000000
4.15107554,1.71268831,1.03154960,0.18836067,0.05755614,0.11008662,0.78155884,0.06791040,0.24359679,0.00000000
4.15707854,1.81661683,1.10529801,0.19915036,0.05996635,0.11817777,0.81644505,0.07278280,0.26366434,0.00000000
4.16308154,1.91718873,1.17859882,0.20940863,0.06222838,0.12613586,0.84861414,0.07760124,0.28394731,0.00000000
4.16908454,2.01317948,1.25068960,0.21899194,0.06431845,0.13385611,0.87763808,0.08230865,0.30422987,0.00000000
4.17508754,2.10338861,1.32078068,0.22776382,0.06621308,0.14123343,0.90312943,0.08684781,0.32428871,0.00000000
4.18109055,2.18666368,1.38806937,0.23559801,0.06788932,0.14816470,0.92474905,0.09116234,0.34389670,0.00000000
4.18709355,2.26192435,1.45175582,0.24238152,0.06932508,0.15455124,0.94221305,0.09519782,0.36282693,0.00000000
4.19309655,2.32818601,1.51106013,0.24801737,0.07049946,0.16030116,0.95529860,0.09890281,0.38085710,0.00000000
4.19909955,2.38458208,1.56524033,0.25242698,0.07139326,0.16533164,0.96384849,0.10222989,0.39777402,0.00000000
4.20510255,2.43038442,1.61361066,0.25555221,0.07198941,0.16957112,0.96777445,0.10513667,0.41337814,0.00000000
4.21110555,2.46502107,1.65555965,0.25735673,0.07227356,0.17296108,0.96705886,0.10758659,0.42748793,0.00000000
4.21710855,2.48809086,1.69056722,0.25782703,0.07223459,0.17545763,0.96175504,0.10954973,0.43994398,0.00000000
4.22311156,2.49937418,1.71822032,0.25697262,0.07186519,0.17703262,0.95198598,0.11100339,0.45061262,0.00000000
4.22911456,2.49883954,1.73822625,0.25482576,0.07116234,0.17767435,0.93794155,0.11193255,0.45938902,0.00000000
4.23511756,2.48664565,1.75042314,0.25144051,0.07012771,0.17738783,0.91987419,0.11233011,0.46619956,0.00000000
4.24112056,2.46313860,1.75478686,0.24689124,0.06876796,0.17619453,0.89809333,0.11219706,0.47100341,0.00000000
4.24712356,2.42884434,1.75143409,0.24127056,0.06709489,0.17413167,0.87295842,0.11154233,0.47379332,0.00000000
4.25312656,2.38445638,1.74062101,0.23468686,0.06512549,0.17125113,0.84487098,0.11038254,0.47459538,0.00000000
4.25912956,2.33081891,1.72273746,0.22726139,0.06288170,0.16761784,0.81426567,0.10874160,0.47346796,0.00000000
4.26513257,2.26890602,1.69829677,0.21912508,0.06039012,0.16330794,0.78160073,0.10665006,0.47049970,0.00000000
4.27113557,2.19979732,1.66792119,0.21041522,0.05768147,0.15840662,0.74734798,0.10414442,0.46580658,0.00000000
4.27713857,2.12465081,1.63232361,0.20127195,0.05478997,0.15300573,0.71198264,0.10126620,0.45952830,0.00000000
4.28314157,2.04467390,1.59228616,0.19183492,0.05175248,0.14720134,0.67597329,0.09806103,0.45182393,0.00000000
4.28914457,1.96109346,1.54863634,0.18223999,0.04860774,0.14109123,0.63977227,0.09457755,0.44286697,0.00000000
4.29514757,1.87512599,1.50222197,0.17261620,0.04539535,0.13477247,0.60380675,0.09086636,0.43284019,0.00000000
4.30115058,1.78794885,1.45388569,0.16308306,0.04215489,0.12833917,0.56847076,0.08697886,0.42193020,0.00000000
4.30715358,1.70067375,1.40444043,0.15374834,0.03892499,0.12188037,0.53411850,0.08296620,0.41032209,0.00000000
4.31315658,1.61432326,1.35464672,0.14470617,0.03574255,0.11547834,0.50105905,0.07887824,0.39819435,0.00000000
4.31915958,1.52981133,1.30519303,0.13603586,0.03264191,0.10920713,0.46955261,0.07476257,0.38571418,0.00000000
4.32516258,1.44792839,1.25667982,0.12780108,0.02965434,0.10313156,0.43980848,0.07066370,0.37303359,0.00000000
4.33116558,1.36933153,1.20960824,0.12004978,0.02680752,0.09730657,0.41198479,0.06662236,0.36028618,0.00000000
4.33716858,1.29454000,1.16437366,0.11281446,0.02412524,0.09177698,0.38618978,0.06267496,0.34758489,0.00000000
4.34317159,1.22393597,1.12126440,0.10611310,0.02162726,0.08657768,0.36248476,0.05885323,0.33502085,0.00000000
4.34917459,1.15777042,1.08046535,0.09995039,0.01932930,0.08173412,0.34088839,0.05518405,0.32266320,0.00000000
4.35517759,1.09617341,1.04206633,0.09431947,0.01724315,0.07726307,0.32138207,0.05168943,0.31055992,0.00000000
4.36118059,1.03916827,1.00607432,0.08920379,0.01537692,0.07317374,0.30391627,0.04838666,0.29873964,0.00000000
4.36718359,0.98668863,0.97242879,0.08457923,0.01373534,0.06946894,0.28841721,0.04528865,0.28721423,0.00000000
4.37318659,0.93859737,0.94101917,0.08041633,0.01232013,0.06614641,0.27479383,0.04240435,0.27598200,0.00000000
4.37918959,0.89470635,0.91170318,0.07668238,0.01113042,0.06320009,0.26294449,0.03973923,0.26503132,0.00000000
4.38519260,0.85479580,0.88432502,0.07334344,0.01016311,0.06062141,0.25276308,0.03729588,0.25434442,0.00000000
4.39119560,0.81863241,0.85873218,0.07036617,0.00941326,0.05840035,0.24414439,0.03507460,0.24390113,0.00000000
4.39719860,0.78598513,0.83479003,0.06771929,0.00887440,0.05652638,0.23698831,0.03307394,0.23368238,0.00000000
4.40320160,0.75663795,0.81239319,0.06537473,0.00853878,0.05498907,0.23120277,0.03129122,0.22367315,0.00000000
4.40920460,0.73039909,0.79147319,0.06330840,0.00839761,0.05377852,0.22670530,0.02972296,0.21386488,0.00000000
4.41520760,0.70710637,0.77200210,0.06150053,0.00844108,0.05288541,0.22342328,0.02836523,0.20425704,0.00000000
