energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.63731866,1.61836924,0.36248061,0.30834033,0.00033155,0.06377309,0.12850844,0.81087635,0.00744468,0.52181048
-4.63131566,1.65675532,0.36798605,0.30639236,0.00035356,0.06660577,0.13080416,0.85062892,0.00791395,0.51239999
-4.62531266,1.69734818,0.37365413,0.30513783,0.00037452,0.06951421,0.13365158,0.89104647,0.00838147,0.50428275
-4.61930965,1.73974163,0.37943111,0.30450582,0.00039411,0.07248880,0.13700140,0.93186829,0.00884472,0.49737827
-4.61330665,1.78349205,0.38525455,0.30441509,0.00041201,0.07551825,0.14079254,0.97282629,0.00930119,0.49158223
-4.60730365,1.82813045,0.39105398,0.30477782,0.00042791,0.07858931,0.14495422,1.01364980,0.00974841,0.48677329
-4.60130065,1.87317281,0.39675150,0.30550297,0.00044154,0.08168640,0.14940822,1.05406967,0.01018393,0.48281929
-4.59529765,1.91812852,0.40226228,0.30649899,0.00045267,0.08479140,0.15407106,1.09382137,0.01060531,0.47958252
-4.58929465,1.96250687,0.40749508,0.30767592,0.00046110,0.08788333,0.15885619,1.13264714,0.01101010,0.47692396
-4.58329165,2.00582162,0.41235300,0.30894683,0.00046670,0.09093825,0.16367606,1.17029716,0.01139586,0.47470646
-4.57728864,2.04759392,0.41673430,0.31022867,0.00046938,0.09392922,0.16844400,1.20652987,0.01176009,0.47279691
-4.57128564,2.08735398,0.42053372,0.31144272,0.00046911,0.09682638,0.17307593,1.24111159,0.01210030,0.47106753
-4.56528264,2.12464198,0.42364406,0.31251454,0.00046593,0.09959731,0.17749194,1.27381561,0.01241393,0.46939654
-4.55927964,2.15900878,0.42595824,0.31337382,0.00045992,0.10220740,0.18161756,1.30442110,0.01269841,0.46766828
-4.55327664,2.19001682,0.42737174,0.31395406,0.00045121,0.10462057,0.18538493,1.33271201,0.01295117,0.46577313
-4.54727364,2.21724181,0.42778545,0.31419240,0.00044000,0.10680003,0.18873371,1.35847635,0.01316964,0.46360747
-4.54127064,2.24027558,0.42710871,0.31402956,0.00042652,0.10870926,0.19161192,1.38150596,0.01335133,0.46107381
-4.53526763,2.25873034,0.42526256,0.31341010,0.00041105,0.11031306,0.19397648,1.40159712,0.01349384,0.45808117
-4.52926463,2.27224450,0.42218303,0.31228300,0.00039388,0.11157876,0.19579381,1.41855218,0.01359496,0.45454609
-4.52326163,2.28049012,0.41782418,0.31060259,0.00037534,0.11247735,0.19704018,1.43218216,0.01365274,0.45039396
-4.51725863,2.28318169,0.41216088,0.30832980,0.00035576,0.11298465,0.19770199,1.44231055,0.01366554,0.44556087
-4.51125563,2.28008617,0.40519109,0.30543377,0.00033551,0.11308250,0.19777601,1.44877816,0.01363215,0.43999590
-4.50525263,2.27103365,0.39693758,0.30189353,0.00031492,0.11275965,0.19726950,1.45144881,0.01355182,0.43366358
-4.49924962,2.25592818,0.38744879,0.29769986,0.00029434,0.11201265,0.19620021,1.45021580,0.01342441,0.42654648
-4.49324662,2.23475822,0.37679906,0.29285704,0.00027410,0.11084644,0.19459633,1.44500877,0.01325039,0.41864769
-4.48724362,2.20760585,0.36508785,0.28738440,0.00025452,0.10927476,0.19249624,1.43580052,0.01303094,0.40999296
-4.48124062,2.17465430,0.35243824,0.28131754,0.00023589,0.10732021,0.18994822,1.42261352,0.01276797,0.40063233
-4.47523762,2.13619294,0.33899453,0.27470906,0.00021849,0.10501409,0.18700985,1.40552554,0.01246411,0.39064098
-4.46923462,2.09261916,0.32491918,0.26762868,0.00020256,0.10239590,0.18374730,1.38467408,0.01212277,0.38011925
-4.46323162,2.04443678,0.31038905,0.26016269,0.00018832,0.09951258,0.18023431,1.36025905,0.01174803,0.36919160
-4.45722861,1.99225043,0.29559115,0.25241263,0.00017595,0.09641743,0.17655097,1.33254344,0.01134466,0.35800446
-4.45122561,1.93675594,0.28071804,0.24449323,0.00016561,0.09316883,0.17278221,1.30185161,0.01091794,0.34672301
-4.44522261,1.87872646,0.26596297,0.23652961,0.00015744,0.08982866,0.16901592,1.26856512,0.01047365,0.33552687
-4.43921961,1.81899482,0.25151495,0.22865381,0.00015151,0.08646063,0.16534097,1.23311589,0.01001785,0.32460480
-4.43321661,1.75843226,0.23755395,0.22100073,0.00014789,0.08312846,0.16184482,1.19597694,0.00955679,0.31414863
-4.42721361,1.69792444,0.22424627,0.21370368,0.00014660,0.07989396,0.15861104,1.15765072,0.00909672,0.30434659
-4.42121061,1.63834528,0.21174031,0.20688967,0.00014764,0.07681520,0.15571672,1.11865566,0.00864373,0.29537630
-4.41520760,1.58052983,0.20016288,0.20067468,0.00015095,0.07394468,0.15322976,1.07951110,0.00820357,0.28739778
-4.40920460,1.52524711,0.18961600,0.19515903,0.00015645,0.07132765,0.15120630,1.04072153,0.00778150,0.28054663
-4.40320160,1.47317419,0.18017454,0.19042319,0.00016402,0.06900071,0.14968831,1.00276059,0.00738214,0.27492791
-4.39719860,1.42487266,0.17188453,0.18652411,0.00017350,0.06699057,0.14870149,0.96605563,0.00700932,0.27061086
-4.39119560,1.38076862,0.16476236,0.18349243,0.00018470,0.06531320,0.14825355,0.93097365,0.00666599,0.26762482
-4.38519260,1.34113724,0.15879481,0.18133050,0.00019739,0.06397331,0.14833309,0.89780920,0.00635417,0.26595655
-4.37918959,1.30609272,0.15393996,0.18001152,0.00021131,0.06296423,0.14890907,0.86677499,0.00607487,0.26554914
-4.37318659,1.27558431,0.15012897,0.17947982,0.00022616,0.06226820,0.14993099,0.83799565,0.00582810,0.26630262
-4.36718359,1.24939874,0.14726861,0.17965229,0.00024164,0.06185698,0.15132980,0.81150499,0.00561291,0.26807636
-4.36118059,1.22716915,0.14524460,0.18042095,0.00025741,0.06169300,0.15301964,0.78724705,0.00542744,0.27069311
-4.35517759,1.20839023,0.14392549,0.18165652,0.00027311,0.06173065,0.15490022,0.76508092,0.00526902,0.27394464
-4.34917459,1.19243902,0.14316717,0.18321304,0.00028840,0.06191802,0.15685990,0.74478899,0.00513432,0.27759877
-4.34317159,1.17860060,0.14281760,0.18493307,0.00030292,0.06219882,0.15877941,0.72608849,0.00501945,0.28140748
-4.33716858,1.16609741,0.14272185,0.18665358,0.00031633,0.06251441,0.16053581,0.70864564,0.00492017,0.28511582
-4.33116558,1.15412110,0.14272711,0.18821194,0.00032831,0.06280595,0.16200692,0.69209168,0.00483204,0.28847118
-4.32516258,1.14186534,0.14268761,0.18945211,0.00033857,0.06301649,0.16307565,0.67604012,0.00475057,0.29123264
-4.31915958,1.12855815,0.14246908,0.19023046,0.00034685,0.06309304,0.16363426,0.66010438,0.00467142,0.29317983
-4.31315658,1.11349236,0.14195289,0.19042112,0.00035295,0.06298832,0.16358837,0.64391475,0.00459055,0.29412107
-4.30715358,1.09605272,0.14103937,0.18992063,0.00035670,0.06266238,0.16286036,0.62713424,0.00450435,0.29390036
-4.30115058,1.07573864,0.13965052,0.18865160,0.00035799,0.06208382,0.16139220,0.60947226,0.00440973,0.29240291
-4.29514757,1.05218152,0.13773175,0.18656536,0.00035677,0.06123068,0.15914745,0.59069579,0.00430423,0.28955902
-4.28914457,1.02515606,0.13525281,0.18364337,0.00035306,0.06009095,0.15611242,0.57063739,0.00418608,0.28534613
-4.28314157,0.99458515,0.13220769,0.17989742,0.00034691,0.05866261,0.15229641,0.54920005,0.00405419,0.27978899
-4.27713857,0.96053846,0.12861373,0.17536865,0.00033846,0.05695341,0.14773105,0.52635854,0.00390819,0.27295799
-4.27113557,0.92322494,0.12450986,0.17012539,0.00032786,0.05498012,0.14246880,0.50215756,0.00374835,0.26496567
-4.26513257,0.88297974,0.11995410,0.16425997,0.00031533,0.05276762,0.13658065,0.47670688,0.00357555,0.25596173
-4.25912956,0.84024658,0.11502044,0.15788475,0.00030110,0.05034762,0.13015320,0.45017384,0.00339120,0.24612666
-4.25312656,0.79555638,0.10979532,0.15112736,0.00028547,0.04775723,0.12328528,0.42277387,0.00319715,0.23566440
-4.24712356,0.74950347,0.10437372,0.14412559,0.00026871,0.04503736,0.11608421,0.39475947,0.00299556,0.22479432
-4.24112056,0.70272045,0.09885523,0.13702205,0.00025112,0.04223117,0.10866194,0.36640836,0.00278885,0.21374281
-4.23511756,0.65585287,0.09334006,0.12995874,0.00023299,0.03938241,0.10113122,0.33801143,0.00257952,0.20273496
-4.22911456,0.60953499,0.08792529,0.12307201,0.00021463,0.03653393,0.09360198,0.30986104,0.00237011,0.19198658
-4.22311156,0.56436746,0.08270143,0.11648777,0.00019630,0.03372631,0.08617801,0.28224021,0.00216306,0.18169689
-4.21710855,0.52089776,0.07774941,0.11031743,0.00017824,0.03099666,0.07895411,0.25541312,0.00196067,0.17204205
-4.21110555,0.47960414,0.07313815,0.10465441,0.00016068,0.02837770,0.07201383,0.22961723,0.00176501,0.16316998
-4.20510255,0.44088330,0.06892265,0.09957163,0.00014381,0.02589699,0.06542769,0.20505721,0.00157787,0.15519627
-4.19909955,0.40504217,0.06514274,0.09511972,0.00012779,0.02357649,0.05925212,0.18190080,0.00140074,0.14820155
-4.19309655,0.37229372,0.06182254,0.09132626,0.00011274,0.02143235,0.05352897,0.16027655,0.00123478,0.14223028
-4.18709355,0.34275662,0.05897039,0.08819576,0.00009875,0.01947490,0.04828552,0.14027335,0.00108082,0.13729082
-4.18109055,0.31645847,0.05657948,0.08571063,0.00008587,0.01770886,0.04353512,0.12194150,0.00093937,0.13335686
-4.17508754,0.29334214,0.05462894,0.08383275,0.00007414,0.01613379,0.03927816,0.10529520,0.00081065,0.13037003
-4.16908454,0.27327464,0.05308541,0.08250581,0.00006355,0.01474457,0.03550345,0.09031601,0.00069460,0.12824344
-4.16308154,0.25605800,0.05190489,0.08165815,0.00005408,0.01353211,0.03218984,0.07695715,0.00059093,0.12686619
-4.15707854,0.24144156,0.05103498,0.08120597,0.00004569,0.01248403,0.02930801,0.06514823,0.00049914,0.12610839
-4.15107554,0.22913494,0.05041715,0.08105693,0.00003833,0.01158545,0.02682233,0.05480021,0.00041861,0.12582669
-4.14507254,0.21882134,0.04998921,0.08111371,0.00003192,0.01081972,0.02469274,0.04581032,0.00034856,0.12586997
-4.13906953,0.21017047,0.04968765,0.08127774,0.00002639,0.01016922,0.02287651,0.03806672,0.00028815,0.12608498
-4.13306653,0.20285076,0.04944996,0.08145265,0.00002166,0.00961595,0.02132997,0.03145283,0.00023651,0.12632185
-4.12706353,0.19654041,0.04921674,0.08154757,0.00001765,0.00914226,0.02000995,0.02585107,0.00019274,0.12643910
-4.12106053,0.19093712,0.04893354,0.08148000,0.00001428,0.00873127,0.01887507,0.02114614,0.00015594,0.12630818
-4.11505753,0.18576610,0.04855245,0.08117824,0.00001148,0.00836742,0.01788683,0.01722763,0.00012526,0.12581718
-4.10905453,0.18078639,0.04803330,0.08058336,0.00000915,0.00803671,0.01701041,0.01399212,0.00009990,0.12487385
-4.10305153,0.17579541,0.04734456,0.07965051,0.00000725,0.00772702,0.01621526,0.01134463,0.00007910,0.12340769
-4.09704852,0.17063173,0.04646382,0.07834978,0.00000570,0.00742822,0.01547547,0.00919971,0.00006218,0.12137114
-4.09104552,0.16517612,0.04537790,0.07666638,0.00000445,0.00713223,0.01476994,0.00748205,0.00004853,0.11873988
-4.08504252,0.15935121,0.04408270,0.07460033,0.00000345,0.00683301,0.01408232,0.00612670,0.00003760,0.11551226
-4.07903952,0.15311964,0.04258262,0.07216564,0.00000265,0.00652646,0.01340088,0.00507917,0.00002893,0.11170798
-4.07303652,0.14648131,0.04088980,0.06938911,0.00000202,0.00621026,0.01271818,0.00429521,0.00002209,0.10736609
-4.06703352,0.13946960,0.03902312,0.06630870,0.00000154,0.00588371,0.01203066,0.00374055,0.00001675,0.10254238
-4.06103052,0.13214707,0.03700701,0.06297171,0.00000116,0.00554745,0.01133821,0.00339058,0.00001261,0.09730651
-4.05502751,0.12460089,0.03487023,0.05943282,0.00000086,0.00520329,0.01064363,0.00323002,0.00000943,0.09173873
-4.04902451,0.11693800,0.03264454,0.05575204,0.00000064,0.00485390,0.00995215,0.00325261,0.00000700,0.08592658
-4.04302151,0.10928058,0.03036344,0.05199268,0.00000047,0.00450259,0.00927092,0.00346090,0.00000515,0.07996168
-4.03701851,0.10176163,0.02806094,0.04821947,0.00000035,0.00415308,0.00860854,0.00386599,0.00000377,0.07393655
-4.03101551,0.09452118,0.02577044,0.04449687,0.00000025,0.00380926,0.00797462,0.00448745,0.00000274,0.06794192
-4.02501251,0.08770286,0.02352384,0.04088757,0.00000018,0.00347507,0.00737947,0.00535321,0.00000197,0.06206419
-4.01900950,0.08145111,0.02135068,0.03745129,0.00000013,0.00315428,0.00683372,0.00649940,0.00000141,0.05638354
-4.01300650,0.07590904,0.01927759,0.03424386,0.00000009,0.00285040,0.00634811,0.00797025,0.00000100,0.05097231
-4.00700350,0.07121663,0.01732784,0.03131652,0.00000006,0.00256657,0.00593329,0.00981778,0.00000071,0.04589401
-4.00100050,0.06750951,0.01552109,0.02871557,0.00000005,0.00230552,0.00559965,0.01210141,0.00000050,0.04120269
-3.99499750,0.06491797,0.01387332,0.02648212,0.00000003,0.00206955,0.00535723,0.01488733,0.00000035,0.03694270
-3.98899450,0.06356609,0.01239687,0.02465208,0.00000002,0.00186045,0.00521560,0.01824753,0.00000024,0.03314889
-3.98299150,0.06357095,0.01110062,0.02325620,0.00000001,0.00167960,0.00518379,0.02225860,0.00000016,0.02984697
-3.97698849,0.06504159,0.00999020,0.02232022,0.00000001,0.00152792,0.00527021,0.02700002,0.00000011,0.02705416
-3.97098549,0.06807773,0.00906831,0.02186496,0.00000001,0.00140593,0.00548249,0.03255210,0.00000008,0.02477990
-3.96498249,0.07276801,0.00833499,0.02190636,0.00000000,0.00131377,0.00582741,0.03899348,0.00000005,0.02302661
-3.95897949,0.07918782,0.00778801,0.02245550,0.00000000,0.00125128,0.00631069,0.04639816,0.00000003,0.02179047
-3.95297649,0.08739656,0.00742307,0.02351836,0.00000000,0.00121794,0.00693676,0.05483221,0.00000002,0.02106206
-3.94697349,0.09743436,0.00723411,0.02509557,0.00000000,0.00121299,0.00770856,0.06435010,0.00000002,0.02082695
-3.94097049,0.10931855,0.00721350,0.02718200,0.00000000,0.00123540,0.00862723,0.07499083,0.00000001,0.02106611
-3.93496748,0.12303969,0.00735216,0.02976620,0.00000000,0.00128386,0.00969180,0.08677406,0.00000001,0.02175618
-3.92896448,0.13855765,0.00763969,0.03282984,0.00000000,0.00135685,0.01089892,0.09969622,0.00000001,0.02286970
-3.92296148,0.15579784,0.00806443,0.03634710,0.00000000,0.00145258,0.01224253,0.11372700,0.00000001,0.02437511
-3.91695848,0.17464788,0.00861350,0.04028413,0.00000000,0.00156901,0.01371365,0.12880626,0.00000001,0.02623678
-3.91095548,0.19495505,0.00927280,0.04459857,0.00000000,0.00170387,0.01530011,0.14484170,0.00000001,0.02841498
-3.90495248,0.21652468,0.01002704,0.04923937,0.00000000,0.00185459,0.01698652,0.16170744,0.00000002,0.03086593
-3.89894947,0.23912000,0.01085978,0.05414671,0.00000001,0.00201839,0.01875418,0.17924363,0.00000003,0.03354184
-3.89294647,0.26246337,0.01175354,0.05925237,0.00000001,0.00219223,0.02058122,0.19725742,0.00000004,0.03639118
-3.88694347,0.28623930,0.01268988,0.06448037,0.00000002,0.00237288,0.02244284,0.21552522,0.00000006,0.03935907
-3.88094047,0.31009921,0.01364962,0.06974799,0.00000002,0.00255689,0.02431165,0.23379641,0.00000009,0.04238781
-3.87493747,0.33366801,0.01461310,0.07496723,0.00000004,0.00274072,0.02615825,0.25179839,0.00000014,0.04541771
-3.86893447,0.35655232,0.01556048,0.08004655,0.00000005,0.00292074,0.02795181,0.26924299,0.00000020,0.04838803
-3.86293147,0.37835021,0.01647213,0.08489302,0.00000007,0.00309331,0.02966091,0.28583398,0.00000030,0.05123822
-3.85692846,0.39866206,0.01732911,0.08941465,0.00000011,0.00325488,0.03125435,0.30127547,0.00000043,0.05390917
-3.85092546,0.41710231,0.01811358,0.09352299,0.00000015,0.00340207,0.03270210,0.31528092,0.00000061,0.05634470
-3.84492246,0.43331145,0.01880939,0.09713570,0.00000022,0.00353174,0.03397627,0.32758240,0.00000087,0.05849306
-3.83891946,0.44696797,0.01940257,0.10017918,0.00000031,0.00364111,0.03505205,0.33793974,0.00000123,0.06030839
-3.83291646,0.45779964,0.01988185,0.10259101,0.00000043,0.00372782,0.03590863,0.34614915,0.00000172,0.06175217
-3.82691346,0.46559368,0.02023914,0.10432215,0.00000060,0.00379001,0.03653005,0.35205100,0.00000239,0.06279455
-3.82091046,0.47020535,0.02047002,0.10533884,0.00000083,0.00382641,0.03690587,0.35553639,0.00000331,0.06341538
-3.81490745,0.47156465,0.02057407,0.10562398,0.00000114,0.00383635,0.03703180,0.35655222,0.00000454,0.06360515
-3.80890445,0.46968083,0.02055526,0.10517806,0.00000155,0.00381982,0.03691005,0.35510461,0.00000618,0.06336556
-3.80290145,0.46464454,0.02042218,0.10401964,0.00000210,0.00377746,0.03654963,0.35126051,0.00000835,0.06270981
-3.79689845,0.45662762,0.02018821,0.10218515,0.00000282,0.00371060,0.03596637,0.34514741,0.00001122,0.06166263
-3.79089545,0.44588055,0.01987167,0.09972828,0.00000376,0.00362117,0.03518278,0.33695141,0.00001495,0.06025996
-3.78489245,0.43272780,0.01949581,0.09671888,0.00000497,0.00351171,0.03422784,0.32691354,0.00001980,0.05854840
-3.77888944,0.41756135,0.01908885,0.09324142,0.00000653,0.00338531,0.03313651,0.31532476,0.00002602,0.05658442
-3.77288644,0.40083277,0.01868389,0.08939314,0.00000852,0.00324551,0.03194926,0.30251974,0.00003396,0.05443337
-3.76688344,0.38304409,0.01831881,0.08528200,0.00001103,0.00309628,0.03071140,0.28886989,0.00004400,0.05216831
-3.76088044,0.36473816,0.01803612,0.08102446,0.00001419,0.00294189,0.02947239,0.27477577,0.00005663,0.04986888
-3.75487744,0.34648848,0.01788275,0.07674319,0.00001812,0.00278687,0.02828516,0.26065931,0.00007236,0.04761989
-3.74887444,0.32888929,0.01790988,0.07256489,0.00002299,0.00263590,0.02720528,0.24695603,0.00009181,0.04551016
-3.74287144,0.31254569,0.01817256,0.06861815,0.00002896,0.00249376,0.02629024,0.23410750,0.00011569,0.04363112
-3.73686843,0.29806440,0.01872947,0.06503147,0.00003622,0.00236524,0.02559866,0.22255412,0.00014476,0.04207558
-3.73086543,0.28604491,0.01964236,0.06193149,0.00004499,0.00225511,0.02518948,0.21272835,0.00017988,0.04093650
-3.72486243,0.27707115,0.02097557,0.05944134,0.00005550,0.00216802,0.02512112,0.20504835,0.00022199,0.04030568
-3.71885943,0.27170356,0.02279526,0.05767918,0.00006800,0.00210846,0.02545069,0.19991194,0.00027207,0.04027249
-3.71285643,0.27047134,0.02516861,0.05675687,0.00008274,0.00208073,0.02623300,0.19769087,0.00033117,0.04092250
-3.70685343,0.27386479,0.02816269,0.05677874,0.00010000,0.00208886,0.02751958,0.19872510,0.00040037,0.04233609
-3.70085043,0.28232736,0.03184324,0.05784032,0.00012004,0.00213658,0.02935759,0.20331707,0.00048075,0.04458681
-3.69484742,0.29624747,0.03627318,0.06002712,0.00014313,0.00222725,0.03178865,0.21172587,0.00057339,0.04773969
-3.68884442,0.31594978,0.04151095,0.06341336,0.00016953,0.00236381,0.03484752,0.22416102,0.00067933,0.05184933
-3.68284142,0.34168606,0.04760871,0.06806060,0.00019948,0.00254872,0.03856075,0.24077617,0.00079949,0.05695793
-3.67683842,0.37362562,0.05461033,0.07401626,0.00023317,0.00278385,0.04294525,0.26166250,0.00093473,0.06309306
-3.67083542,0.41184577,0.06254945,0.08131216,0.00027080,0.00307046,0.04800686,0.28684216,0.00108571,0.07026556
-3.66483242,0.45632235,0.07144740,0.08996294,0.00031248,0.00340907,0.05373900,0.31626201,0.00125293,0.07846733
-3.65882941,0.50692111,0.08131139,0.09996461,0.00035828,0.00379942,0.06012141,0.34978793,0.00143666,0.08766936
-3.65282641,0.56339041,0.09213274,0.11129319,0.00040823,0.00424037,0.06711911,0.38720019,0.00163690,0.09781998
-3.64682341,0.62535576,0.10388560,0.12390358,0.00046225,0.00472983,0.07468171,0.42819028,0.00185339,0.10884354
-3.64082041,0.69231713,0.11652591,0.13772872,0.00052024,0.00526474,0.08274300,0.47235979,0.00208555,0.12063970
-3.63481741,0.76364941,0.12999099,0.15267931,0.00058199,0.00584104,0.09122112,0.51922164,0.00233249,0.13308331
-3.62881441,0.83860664,0.14419967,0.16864391,0.00064722,0.00645364,0.10001920,0.56820418,0.00259299,0.14602519
-3.62281141,0.91633049,0.15905300,0.18548973,0.00071559,0.00709646,0.10902653,0.61865831,0.00286554,0.15929380
-3.61680840,0.99586304,0.17443575,0.20306411,0.00078667,0.00776253,0.11812042,0.66986788,0.00314830,0.17269779
-3.61080540,1.07616399,0.19021843,0.22119659,0.00085999,0.00844406,0.12716853,0.72106323,0.00343917,0.18602961
-3.60480240,1.15613203,0.20626003,0.23970170,0.00093502,0.00913258,0.13603185,0.77143778,0.00373581,0.19906996
-3.59879940,1.23462976,0.22241123,0.25838238,0.00101116,0.00981915,0.14456803,0.82016710,0.00403566,0.21159303
-3.59279640,1.31051161,0.23851814,0.27703391,0.00108780,0.01049452,0.15263512,0.86643012,0.00433602,0.22337246
-3.58679340,1.38265366,0.25442631,0.29544831,0.00116431,0.01114944,0.16009552,0.90943147,0.00463406,0.23418770
-3.58079040,1.44998439,0.26998500,0.31341898,0.00124001,0.01177482,0.16682002,0.94842437,0.00492693,0.24383053
-3.57478739,1.51151512,0.28505143,0.33074559,0.00131426,0.01236211,0.17269172,0.98273289,0.00521174,0.25211163
