energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,3.03488612,0.72428358,1.37072589,1.11250301,0.28836090,0.00051041,0.31890029,1.68147152,0.00000000
-4.63131566,2.94053734,0.69358670,1.35069860,1.04016041,0.27710941,0.00051412,0.29891838,1.62924536,0.00000000
-4.62531266,2.84377992,0.66281904,1.32861004,0.96901434,0.26579003,0.00052415,0.27932403,1.57549839,0.00000000
-4.61930965,2.74559241,0.63228090,1.30474259,0.89965863,0.25451062,0.00054121,0.26025582,1.52079058,0.00000000
-4.61330665,2.64691497,0.60226366,1.27936636,0.83262547,0.24337906,0.00056594,0.24183910,1.46566804,0.00000000
-4.60730365,2.54863177,0.57304544,1.25273284,0.76837774,0.23250093,0.00059889,0.22418403,1.41065383,0.00000000
-4.60130065,2.45155583,0.54488678,1.22507010,0.70730388,0.22197722,0.00064054,0.20738405,1.35623962,0.00000000
-4.59529765,2.35641653,0.51802652,1.19657964,0.64971542,0.21190185,0.00069125,0.19151500,1.30287821,0.00000000
-4.58929465,2.26385016,0.49267779,1.16743487,0.59584699,0.20235945,0.00075125,0.17663477,1.25097703,0.00000000
-4.58329165,2.17439337,0.46902429,1.13778117,0.54585856,0.19342306,0.00082057,0.16278348,1.20089272,0.00000000
-4.57728864,2.08847952,0.44721690,1.10773738,0.49983955,0.18515225,0.00089909,0.14998423,1.15292684,0.00000000
-4.57128564,2.00643770,0.42737082,1.07739838,0.45781454,0.17759143,0.00098646,0.13824413,1.10732267,0.00000000
-4.56528264,1.92849421,0.40956310,1.04683852,0.41974992,0.17076852,0.00108211,0.12755577,1.06426317,0.00000000
-4.55927964,1.85477617,0.39383104,1.01611559,0.38556133,0.16469414,0.00118524,0.11789882,1.02387007,0.00000000
-4.55327664,1.78531696,0.38017119,0.98527500,0.35512131,0.15936118,0.00129478,0.10924177,0.98620417,0.00000000
-4.54727364,1.72006316,0.36853937,0.95435386,0.32826679,0.15474499,0.00140945,0.10154370,0.95126671,0.00000000
-4.54127064,1.65888278,0.35885154,0.92338475,0.30480637,0.15080402,0.00152770,0.09475606,0.91900197,0.00000000
-4.53526763,1.60157453,0.35098578,0.89239897,0.28452687,0.14748109,0.00164782,0.08882422,0.88930103,0.00000000
-4.52926463,1.54787776,0.34478527,0.86142908,0.26719930,0.14470508,0.00176789,0.08368901,0.86200652,0.00000000
-4.52326163,1.49748315,0.34006232,0.83051082,0.25258399,0.14239323,0.00188585,0.07928801,0.83691862,0.00000000
-4.51725863,1.45004372,0.33660332,0.79968420,0.24043504,0.14045374,0.00199957,0.07555669,0.81380186,0.00000000
-4.51125563,1.40518621,0.33417461,0.76899397,0.23050403,0.13878878,0.00210689,0.07242938,0.79239290,0.00000000
-4.50525263,1.36252250,0.33252896,0.73848948,0.22254319,0.13729773,0.00220565,0.06984005,0.77240889,0.00000000
-4.49924962,1.32166106,0.33141264,0.70822410,0.21630801,0.13588053,0.00229382,0.06772309,0.75355644,0.00000000
-4.49324662,1.28221811,0.33057273,0.67825430,0.21155959,0.13444104,0.00236950,0.06601378,0.73554075,0.00000000
-4.48724362,1.24382844,0.32976442,0.64863856,0.20806678,0.13289027,0.00243102,0.06464894,0.71807482,0.00000000
-4.48124062,1.20615560,0.32875816,0.61943630,0.20560806,0.13114942,0.00247698,0.06356733,0.70088836,0.00000000
-4.47523762,1.16890122,0.32734628,0.59070687,0.20397361,0.12915249,0.00250630,0.06271018,0.68373615,0.00000000
-4.46923462,1.13181337,0.32534890,0.56250875,0.20296720,0.12684846,0.00251826,0.06202168,0.66640567,0.00000000
-4.46323162,1.09469364,0.32261897,0.53489903,0.20240828,0.12420292,0.00251251,0.06144946,0.64872358,0.00000000
-4.45722861,1.05740282,0.31904616,0.50793321,0.20213399,0.12119915,0.00248912,0.06094512,0.63056105,0.00000000
-4.45122561,1.01986500,0.31455958,0.48166533,0.20200126,0.11783851,0.00244851,0.06046477,0.61183758,0.00000000
-4.44522261,0.98206999,0.30912923,0.45614832,0.20188871,0.11414021,0.00239151,0.05996958,0.59252336,0.00000000
-4.43921961,0.94407398,0.30276614,0.43143472,0.20169853,0.11014047,0.00231927,0.05942628,0.57264000,0.00000000
-4.43321661,0.90599836,0.29552122,0.40757741,0.20135788,0.10589114,0.00223327,0.05880765,0.55225963,0.00000000
-4.42721361,0.86802679,0.28748300,0.38463050,0.20082009,0.10145780,0.00213521,0.05809292,0.53150257,0.00000000
-4.42121061,0.83040057,0.27877419,0.36265019,0.20006516,0.09691741,0.00202700,0.05726808,0.51053337,0.00000000
-4.41520760,0.79341232,0.26954740,0.34169542,0.19909975,0.09235571,0.00191069,0.05632606,0.48955566,0.00000000
-4.40920460,0.75739821,0.25998010,0.32182831,0.19795643,0.08786437,0.00178839,0.05526680,0.46880581,0.00000000
-4.40320160,0.72272887,0.25026890,0.30311431,0.19669207,0.08353799,0.00166223,0.05409706,0.44854560,0.00000000
-4.39719860,0.68979916,0.24062358,0.28562188,0.19538557,0.07947116,0.00153428,0.05283021,0.42905420,0.00000000
-4.39119560,0.65901702,0.23126077,0.26942172,0.19413459,0.07575553,0.00140650,0.05148563,0.41061954,0.00000000
-4.38519260,0.63079166,0.22239768,0.25458556,0.19305166,0.07247705,0.00128071,0.05008812,0.39352946,0.00000000
-4.37918959,0.60552134,0.21424591,0.24118441,0.19225955,0.06971349,0.00115855,0.04866703,0.37806270,0.00000000
-4.37318659,0.58358100,0.20700542,0.22928639,0.19188603,0.06753213,0.00104144,0.04725523,0.36448012,0.00000000
-4.36718359,0.56530996,0.20085906,0.21895414,0.19205829,0.06598788,0.00093058,0.04588803,0.35301615,0.00000000
-4.36118059,0.55100017,0.19596737,0.21024194,0.19289706,0.06512165,0.00082691,0.04460190,0.34387092,0.00000000
-4.35517759,0.54088504,0.19246413,0.20319261,0.19451085,0.06495922,0.00073117,0.04343324,0.33720307,0.00000000
-4.34917459,0.53512945,0.19045244,0.19783434,0.19699024,0.06551032,0.00064383,0.04241703,0.33312354,0.00000000
-4.34317159,0.53382103,0.19000156,0.19417759,0.20040277,0.06676828,0.00056519,0.04158556,0.33169049,0.00000000
-4.33716858,0.53696310,0.19114458,0.19221219,0.20478842,0.06870991,0.00049531,0.04096721,0.33290547,0.00000000
-4.33116558,0.54446958,0.19387687,0.19190485,0.21015601,0.07129591,0.00043410,0.04058531,0.33671107,0.00000000
-4.32516258,0.55616204,0.19815541,0.19319711,0.21648065,0.07447155,0.00038133,0.04045722,0.34299010,0.00000000
-4.31915958,0.57176920,0.20389905,0.19600403,0.22370241,0.07816778,0.00033663,0.04059346,0.35156632,0.00000000
-4.31315658,0.59092895,0.21098966,0.20021353,0.23172627,0.08230263,0.00029953,0.04099718,0.36220695,0.00000000
-4.30715358,0.61319302,0.21927429,0.20568667,0.24042344,0.08678306,0.00026949,0.04166374,0.37462678,0.00000000
-4.30115058,0.63803431,0.22856810,0.21225877,0.24963398,0.09150696,0.00024592,0.04258063,0.38849387,0.00000000
-4.29514757,0.66485677,0.23865831,0.21974143,0.25917071,0.09636549,0.00022818,0.04372757,0.40343683,0.00000000
-4.28914457,0.69300769,0.24930885,0.22792558,0.26882421,0.10124567,0.00021561,0.04507692,0.41905336,0.00000000
-4.28314157,0.72179206,0.26026581,0.23658519,0.27836880,0.10603301,0.00020757,0.04659424,0.43491999,0.00000000
-4.27713857,0.75048874,0.27126337,0.24548194,0.28756924,0.11061431,0.00020338,0.04823918,0.45060260,0.00000000
-4.27113557,0.77836793,0.28203034,0.25437036,0.29618794,0.11488047,0.00020242,0.04996653,0.46566757,0.00000000
-4.26513257,0.80470938,0.29229684,0.26300359,0.30399232,0.11872919,0.00020407,0.05172741,0.47969310,0.00000000
-4.25912956,0.82882090,0.30180117,0.27113937,0.31076213,0.12206754,0.00020773,0.05347061,0.49228034,0.00000000
-4.25312656,0.85005643,0.31029657,0.27854613,0.31629635,0.12481434,0.00021285,0.05514410,0.50306409,0.00000000
-4.24712356,0.86783320,0.31755761,0.28500904,0.32041957,0.12690216,0.00021892,0.05669643,0.51172255,0.00000000
-4.24112056,0.88164729,0.32338614,0.29033567,0.32298739,0.12827899,0.00022547,0.05807826,0.51798593,0.00000000
-4.23511756,0.89108710,0.32761647,0.29436122,0.32389084,0.12890952,0.00023206,0.05924381,0.52164348,0.00000000
-4.22911456,0.89584429,0.33011975,0.29695295,0.32305954,0.12877589,0.00023832,0.06015212,0.52254886,0.00000000
-4.22311156,0.89572176,0.33080720,0.29801380,0.32046364,0.12787800,0.00024393,0.06076826,0.52062359,0.00000000
-4.21710855,0.89063840,0.32963233,0.29748500,0.31611433,0.12623333,0.00024863,0.06106429,0.51585847,0.00000000
-4.21110555,0.88063050,0.32659183,0.29534756,0.31006311,0.12387626,0.00025220,0.06102003,0.50831291,0.00000000
-4.20510255,0.86584980,0.32172529,0.29162258,0.30239976,0.12085701,0.00025449,0.06062351,0.49811240,0.00000000
-4.19909955,0.84655815,0.31511366,0.28637042,0.29324918,0.11724014,0.00025543,0.05987125,0.48544396,0.00000000
-4.19309655,0.82311921,0.30687655,0.27968869,0.28276732,0.11310279,0.00025499,0.05876812,0.47054993,0.00000000
-4.18709355,0.79598731,0.29716849,0.27170921,0.27113623,0.10853258,0.00025321,0.05732711,0.45372036,0.00000000
-4.18109055,0.76569405,0.28617424,0.26259393,0.25855862,0.10362542,0.00025019,0.05556865,0.43528411,0.00000000
-4.17508754,0.73283298,0.27410340,0.25253010,0.24525201,0.09848321,0.00024609,0.05351989,0.41559917,0.00000000
-4.16908454,0.69804302,0.26118441,0.24172476,0.23144276,0.09321145,0.00024111,0.05121361,0.39504235,0.00000000
-4.16308154,0.66199112,0.24765827,0.23039876,0.21736015,0.08791702,0.00023553,0.04868717,0.37399882,0.00000000
-4.15707854,0.62535472,0.23377210,0.21878055,0.20323072,0.08270592,0.00022965,0.04598119,0.35285171,0.00000000
-4.15107554,0.58880454,0.21977281,0.20709986,0.18927304,0.07768132,0.00022382,0.04313830,0.33197214,0.00000000
-4.14507254,0.55298822,0.20590097,0.19558159,0.17569301,0.07294165,0.00021841,0.04020185,0.31170987,0.00000000
-4.13906953,0.51851525,0.19238521,0.18443993,0.16267977,0.06857898,0.00021383,0.03721466,0.29238498,0.00000000
-4.13306653,0.48594344,0.17943714,0.17387306,0.15040236,0.06467764,0.00021050,0.03421793,0.27428051,0.00000000
-4.12706353,0.45576741,0.16724705,0.16405841,0.13900710,0.06131293,0.00020885,0.03125022,0.25763649,0.00000000
-4.12106053,0.42840918,0.15598029,0.15514863,0.12861570,0.05855021,0.00020929,0.02834661,0.24264526,0.00000000
-4.11505753,0.40421087,0.14577456,0.14726852,0.11932410,0.05644396,0.00021225,0.02553806,0.22944831,0.00000000
-4.10905453,0.38342992,0.13673804,0.14051264,0.11120194,0.05503723,0.00021810,0.02285093,0.21813448,0.00000000
-4.10305153,0.36623637,0.12894834,0.13494397,0.10429267,0.05436101,0.00022721,0.02030678,0.20873974,0.00000000
-4.09704852,0.35271248,0.12245227,0.13059342,0.09861419,0.05443394,0.00023989,0.01792222,0.20124829,0.00000000
-4.09104552,0.34285439,0.11726639,0.12746023,0.09415995,0.05526192,0.00025641,0.01570901,0.19559509,0.00000000
-4.08504252,0.33657573,0.11337820,0.12551318,0.09090047,0.05683806,0.00027696,0.01367432,0.19166955,0.00000000
-4.07903952,0.33371302,0.11074800,0.12469261,0.08878510,0.05914254,0.00030167,0.01182110,0.18932035,0.00000000
-4.07303652,0.33403258,0.10931127,0.12491314,0.08774420,0.06214277,0.00033059,0.01014849,0.18836128,0.00000000
-4.06703352,0.33723889,0.10898151,0.12606699,0.08769133,0.06579363,0.00036365,0.00865235,0.18857778,0.00000000
-4.06103052,0.34298407,0.10965350,0.12802780,0.08852580,0.07003792,0.00040072,0.00732583,0.18973410,0.00000000
-4.05502751,0.35087827,0.11120678,0.13065493,0.09013522,0.07480704,0.00044155,0.00615993,0.19158086,0.00000000
-4.04902451,0.36050090,0.11350950,0.13379800,0.09239821,0.08002195,0.00048578,0.00514402,0.19386278,0.00000000
-4.04302151,0.37141223,0.11642227,0.13730166,0.09518714,0.08559438,0.00053296,0.00426641,0.19632632,0.00000000
-4.03701851,0.38316536,0.11980230,0.14101040,0.09837097,0.09142839,0.00058255,0.00351478,0.19872705,0.00000000
-4.03101551,0.39531817,0.12350739,0.14477339,0.10181811,0.09742224,0.00063390,0.00287663,0.20083655,0.00000000
-4.02501251,0.40744512,0.12740000,0.14844907,0.10539915,0.10347057,0.00068629,0.00233963,0.20244857,0.00000000
-4.01900950,0.41914851,0.13135112,0.15190955,0.10898977,0.10946684,0.00073896,0.00189189,0.20338432,0.00000000
-4.01300650,0.43006916,0.13524405,0.15504460,0.11247329,0.11530606,0.00079107,0.00152222,0.20349674,0.00000000
-4.00700350,0.43989595,0.13897779,0.15776519,0.11574334,0.12088766,0.00084180,0.00122027,0.20267363,0.00000000
-4.00100050,0.44837438,0.14247016,0.16000640,0.11870613,0.12611839,0.00089032,0.00097669,0.20083950,0.00000000
-3.99499750,0.45531350,0.14566043,0.16172979,0.12128257,0.13091531,0.00093584,0.00078314,0.19795631,0.00000000
-3.98899450,0.46059129,0.14851146,0.16292497,0.12341008,0.13520851,0.00097762,0.00063237,0.19402287,0.00000000
-3.98299150,0.46415829,0.15101117,0.16361050,0.12504392,0.13894364,0.00101500,0.00051820,0.18907324,0.00000000
-3.97698849,0.46603914,0.15317348,0.16383398,0.12615826,0.14208402,0.00104747,0.00043551,0.18317398,0.00000000
-3.97098549,0.46633226,0.15503832,0.16367134,0.12674656,0.14461220,0.00107460,0.00038018,0.17642067,0.00000000
-3.96498249,0.46520737,0.15667108,0.16322547,0.12682163,0.14653100,0.00109613,0.00034907,0.16893370,0.00000000
-3.95897949,0.46290109,0.15816115,0.16262405,0.12641504,0.14786373,0.00111197,0.00033996,0.16085361,0.00000000
-3.95297649,0.45971065,0.15961980,0.16201676,0.12557606,0.14865375,0.00112217,0.00035152,0.15233624,0.00000000
-3.94697349,0.45598591,0.16117728,0.16157197,0.12437010,0.14896328,0.00112694,0.00038324,0.14354782,0.00000000
-3.94097049,0.45211992,0.16297932,0.16147290,0.12287669,0.14887138,0.00112666,0.00043545,0.13466026,0.00000000
-3.93496748,0.44853844,0.16518319,0.16191356,0.12118705,0.14847132,0.00112182,0.00050925,0.12584681,0.00000000
-3.92896448,0.44568865,0.16795330,0.16309437,0.11940143,0.14786735,0.00111305,0.00060655,0.11727827,0.00000000
-3.92296148,0.44402760,0.17145666,0.16521791,0.11762622,0.14717103,0.00110103,0.00073001,0.10911978,0.00000000
-3.91695848,0.44401078,0.17585836,0.16848463,0.11597096,0.14649723,0.00108653,0.00088312,0.10152837,0.00000000
-3.91095548,0.44608128,0.18131726,0.17308896,0.11454541,0.14596005,0.00107033,0.00107017,0.09465127,0.00000000
-3.90495248,0.45065996,0.18798211,0.17921581,0.11345684,0.14566881,0.00105321,0.00129629,0.08862485,0.00000000
-3.89894947,0.45813708,0.19598831,0.18703764,0.11280746,0.14572432,0.00103588,0.00156746,0.08357434,0.00000000
-3.89294647,0.46886574,0.20545548,0.19671225,0.11269237,0.14621559,0.00101901,0.00189054,0.07961409,0.00000000
-3.88694347,0.48315731,0.21648607,0.20838135,0.11319783,0.14721716,0.00100315,0.00227324,0.07684833,0.00000000
-3.88094047,0.50127915,0.22916498,0.22216993,0.11440012,0.14878717,0.00098874,0.00272413,0.07537227,0.00000000
-3.87493747,0.52345455,0.24356033,0.23818658,0.11636488,0.15096627,0.00097607,0.00325258,0.07527336,0.00000000
-3.86893447,0.54986489,0.25972534,0.25652447,0.11914696,0.15377736,0.00096530,0.00386872,0.07663266,0.00000000
-3.86293147,0.58065369,0.27770122,0.27726320,0.12279078,0.15722623,0.00095644,0.00458327,0.07952597,0.00000000
-3.85692846,0.61593237,0.29752086,0.30047113,0.12733111,0.16130296,0.00094935,0.00540746,0.08402483,0.00000000
-3.85092546,0.65578703,0.31921318,0.32620810,0.13279406,0.16598407,0.00094377,0.00635278,0.09019704,0.00000000
-3.84492246,0.70028585,0.34280771,0.35452827,0.13919840,0.17123509,0.00093933,0.00743077,0.09810666,0.00000000
-3.83891946,0.74948631,0.36833913,0.38548287,0.14655691,0.17701360,0.00093558,0.00865268,0.10781350,0.00000000
-3.83291646,0.80344166,0.39585134,0.41912245,0.15487760,0.18327237,0.00093201,0.01002919,0.11937191,0.00000000
-3.82691346,0.86220591,0.42540066,0.45549837,0.16416483,0.18996238,0.00092806,0.01157000,0.13282894,0.00000000
-3.82091046,0.92583661,0.45705784,0.49466334,0.17442010,0.19703561,0.00092320,0.01328343,0.14822191,0.00000000
-3.81490745,0.99439509,0.49090845,0.53667064,0.18564241,0.20444734,0.00091691,0.01517599,0.16557545,0.00000000
-3.80890445,1.06794362,0.52705145,0.58157187,0.19782825,0.21215782,0.00090873,0.01725199,0.18489807,0.00000000
-3.80290145,1.14653930,0.56559580,0.62941324,0.21097101,0.22013314,0.00089827,0.01951308,0.20617848,0.00000000
-3.79689845,1.23022490,0.60665491,0.68023022,0.22505999,0.22834541,0.00088524,0.02195792,0.22938188,0.00000000
-3.79089545,1.31901662,0.65033927,0.73404083,0.24007900,0.23677199,0.00086947,0.02458183,0.25444630,0.00000000
-3.78489245,1.41288956,0.69674720,0.79083768,0.25600462,0.24539408,0.00085088,0.02737657,0.28127941,0.00000000
-3.77888944,1.51176147,0.74595434,0.85057925,0.27280425,0.25419465,0.00082953,0.03033019,0.30975586,0.00000000
-3.77288644,1.61547574,0.79800216,0.91318062,0.29043410,0.26315591,0.00080558,0.03342699,0.33971559,0.00000000
-3.76688344,1.72378479,0.85288620,0.97850450,0.30883732,0.27225655,0.00077928,0.03664759,0.37096311,0.00000000
-3.76088044,1.83633494,0.91054471,1.04635287,0.32794231,0.28146892,0.00075100,0.03996919,0.40326815,0.00000000
-3.75487744,1.95265395,0.97084832,1.11646002,0.34766153,0.29075651,0.00072115,0.04336584,0.43636767,0.00000000
-3.74887444,2.07214250,1.03359156,1.18848751,0.36789073,0.30007184,0.00069021,0.04680899,0.46996932,0.00000000
-3.74287144,2.19407029,1.09848676,1.26202164,0.38850898,0.30935504,0.00065867,0.05026799,0.50375649,0.00000000
-3.73686843,2.31757792,1.16516101,1.33657386,0.40937922,0.31853323,0.00062704,0.05371084,0.53739455,0.00000000
-3.73086543,2.44168463,1.23315661,1.41158447,0.43034966,0.32752091,0.00059582,0.05710485,0.57053850,0.00000000
-3.72486243,2.56530239,1.30193517,1.48642969,0.45125586,0.33622128,0.00056546,0.06041746,0.60284147,0.00000000
-3.71885943,2.68725594,1.37088566,1.56043222,0.47192336,0.34452856,0.00053639,0.06361704,0.63396382,0.00000000
-3.71285643,2.80630829,1.43933603,1.63287487,0.49217095,0.35233119,0.00050896,0.06667356,0.66358259,0.00000000
-3.70685343,2.92119085,1.50656841,1.70301709,0.51181427,0.35951573,0.00048343,0.06955939,0.69140065,0.00000000
-3.70085043,3.03063686,1.57183703,1.77011362,0.53066965,0.36597131,0.00046003,0.07224981,0.71715527,0.00000000
-3.69484742,3.13341681,1.63438849,1.83343465,0.54855801,0.37159434,0.00043888,0.07472352,0.74062562,0.00000000
-3.68884442,3.22837428,1.69348333,1.89228660,0.56530873,0.37629321,0.00042003,0.07696298,0.76163875,0.00000000
-3.68284142,3.31446041,1.74841819,1.94603262,0.58076312,0.37999274,0.00040345,0.07895459,0.78007389,0.00000000
-3.67683842,3.39076566,1.79854739,1.99411191,0.59477767,0.38263812,0.00038907,0.08068873,0.79586457,0.00000000
-3.67083542,3.45654708,1.84330322,2.03605697,0.60722664,0.38419801,0.00037676,0.08215962,0.80899868,0.00000000
-3.66483242,3.51125010,1.88221379,2.07150796,0.61800422,0.38466675,0.00036633,0.08336508,0.81951629,0.00000000
-3.65882941,3.55452368,1.91491790,2.10022354,0.62702592,0.38406552,0.00035759,0.08430614,0.82750544,0.00000000
-3.65282641,3.58622827,1.94117606,2.12208774,0.63422949,0.38244225,0.00035031,0.08498658,0.83309601,0.00000000
-3.64682341,3.60643635,1.96087735,2.13711241,0.63957516,0.37987050,0.00034428,0.08541240,0.83645213,0.00000000
-3.64082041,3.61542559,1.97404173,2.14543540,0.64304537,0.37644714,0.00033928,0.08559128,0.83776347,0.00000000
-3.63481741,3.61366511,1.98081784,2.14731438,0.64464403,0.37228917,0.00033512,0.08553203,0.83723589,0.00000000
-3.62881441,3.60179570,1.98147634,2.14311677,0.64439543,0.36752967,0.00033164,0.08524412,0.83508196,0.00000000
-3.62281141,3.58060499,1.97639918,2.13330620,0.64234286,0.36231320,0.00032873,0.08473721,0.83151190,0.00000000
-3.61680840,3.55099881,1.96606528,2.11842619,0.63854700,0.35679080,0.00032629,0.08402087,0.82672525,0.00000000
-3.61080540,3.51397017,1.95103330,2.09908181,0.63308426,0.35111489,0.00032428,0.08310434,0.82090389,0.00000000
-3.60480240,3.47056710,1.93192226,2.07592003,0.62604497,0.34543423,0.00032272,0.08199641,0.81420643,0.00000000
-3.59879940,3.42186091,1.90939072,2.04960976,0.61753166,0.33988924,0.00032166,0.08070543,0.80676449,0.00000000
-3.59279640,3.36891579,1.88411557,2.02082215,0.60765726,0.33460771,0.00032121,0.07923945,0.79868060,0.00000000
-3.58679340,3.31276119,1.85677102,1.99021210,0.59654342,0.32970124,0.00032148,0.07760635,0.79002802,0.00000000
-3.58079040,3.25436742,1.82800881,1.95840143,0.58431876,0.32526232,0.00032267,0.07581417,0.78085209,0.00000000
-3.57478739,3.19462542,1.79844006,1.92596430,0.57111721,0.32136230,0.00032496,0.07387134,0.77117304,0.00000000
