energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
3.19059530,0.69924574,0.35443844,0.00718792,0.02104417,0.02425951,0.25975489,0.02796385,0.03862349,0.06830985
3.19659830,0.75667150,0.38564973,0.00781383,0.02298434,0.02650266,0.28153672,0.03009558,0.04246133,0.07459536
3.20260130,0.81383482,0.41719822,0.00844768,0.02496331,0.02881878,0.30344501,0.03217200,0.04646141,0.08106367
3.20860430,0.87011265,0.44879517,0.00908472,0.02696475,0.03120094,0.32531072,0.03416256,0.05060989,0.08768730
3.21460730,0.92489156,0.48014687,0.00972037,0.02897154,0.03364348,0.34697776,0.03603724,0.05489244,0.09444069
3.22061031,0.97758709,0.51096269,0.01035034,0.03096621,0.03614235,0.36830992,0.03776748,0.05929454,0.10130121
3.22661331,1.02766271,0.54096310,0.01097082,0.03293131,0.03869544,0.38919725,0.03932713,0.06380183,0.10824990
3.23261631,1.07464728,0.56988736,0.01157862,0.03484984,0.04130273,0.40956137,0.04069331,0.06840028,0.11527187
3.23861931,1.11815034,0.59750069,0.01217119,0.03670566,0.04396630,0.42935945,0.04184727,0.07307631,0.12235638
3.24462231,1.15787436,0.62360042,0.01274677,0.03848384,0.04669018,0.44858652,0.04277499,0.07781673,0.12949651
3.25062531,1.19362329,0.64802094,0.01330434,0.04017100,0.04948002,0.46727585,0.04346777,0.08260869,0.13668832
3.25662831,1.22530698,0.67063729,0.01384363,0.04175560,0.05234260,0.48549729,0.04392251,0.08743933,0.14392971
3.26263132,1.25294135,0.69136718,0.01436503,0.04322811,0.05528519,0.50335363,0.04414187,0.09229553,0.15121889
3.26863432,1.27664414,0.71017148,0.01486949,0.04458121,0.05831480,0.52097503,0.04413419,0.09716348,0.15855253
3.27463732,1.29662666,0.72705311,0.01535833,0.04580983,0.06143735,0.53851172,0.04391317,0.10202826,0.16592389
3.28064032,1.31318182,0.74205447,0.01583310,0.04691120,0.06465679,0.55612537,0.04349748,0.10687345,0.17332073
3.28664332,1.32666931,0.75525365,0.01629538,0.04788476,0.06797432,0.57397961,0.04291001,0.11168076,0.18072354
3.29264632,1.33749848,0.76675943,0.01674654,0.04873203,0.07138758,0.59223003,0.04217718,0.11642982,0.18810393
3.29864932,1.34611008,0.77670554,0.01718760,0.04945649,0.07489010,0.61101440,0.04132800,0.12109801,0.19542344
3.30465233,1.35295743,0.78524426,0.01761898,0.05006328,0.07847080,0.63044342,0.04039313,0.12566055,0.20263294
3.31065533,1.35848834,0.79253975,0.01804041,0.05055896,0.08211389,0.65059275,0.03940394,0.13009069,0.20967263
3.31665833,1.36312816,0.79876132,0.01845078,0.05095123,0.08579883,0.67149656,0.03839151,0.13436010,0.21647269
3.32266133,1.36726503,0.80407680,0.01884812,0.05124856,0.08950064,0.69314306,0.03738572,0.13843943,0.22295472
3.32866433,1.37123770,0.80864645,0.01922951,0.05145989,0.09319049,0.71547218,0.03641450,0.14229902,0.22903377
3.33466733,1.37532621,0.81261735,0.01959122,0.05159430,0.09683646,0.73837562,0.03550302,0.14590970,0.23462103
3.34067034,1.37974592,0.81611851,0.01992874,0.05166066,0.10040448,0.76169923,0.03467319,0.14924368,0.23962691
3.34667334,1.38464450,0.81925696,0.02023692,0.05166737,0.10385948,0.78524744,0.03394317,0.15227543,0.24396450
3.35267634,1.39010217,0.82211465,0.02051020,0.05162208,0.10716657,0.80878982,0.03332709,0.15498257,0.24755317
3.35867934,1.39613449,0.82474647,0.02074278,0.05153153,0.11029229,0.83206906,0.03283490,0.15734664,0.25032205
3.36468234,1.40269768,0.82717928,0.02092889,0.05140136,0.11320576,0.85481026,0.03247238,0.15935381,0.25221334
3.37068534,1.40969570,0.82941203,0.02106300,0.05123607,0.11587981,0.87673092,0.03224118,0.16099536,0.25318509
3.37668834,1.41698893,0.83141697,0.02114011,0.05103904,0.11829190,0.89755116,0.03213915,0.16226804,0.25321354
3.38269135,1.42440355,0.83314183,0.02115594,0.05081259,0.12042493,0.91700372,0.03216055,0.16317424,0.25229457
3.38869435,1.43174159,0.83451302,0.02110716,0.05055819,0.12226775,0.93484340,0.03229653,0.16372199,0.25044451
3.39469735,1.43879084,0.83543966,0.02099154,0.05027665,0.12381554,0.95085532,0.03253552,0.16392468,0.24770007
3.40070035,1.44533446,0.83581837,0.02080809,0.04996846,0.12506984,0.96486189,0.03286377,0.16380079,0.24411739
3.40670335,1.45115985,0.83553863,0.02055717,0.04963413,0.12603846,0.97672815,0.03326578,0.16337332,0.23977046
3.41270635,1.45606661,0.83448851,0.02024046,0.04927456,0.12673514,0.98636526,0.03372492,0.16266925,0.23474881
3.41870935,1.45987334,0.83256055,0.01986101,0.04889145,0.12717903,0.99373221,0.03422383,0.16171883,0.22915463
3.42471236,1.46242315,0.82965763,0.01942314,0.04848764,0.12739402,0.99883557,0.03474497,0.16055486,0.22309957
3.43071536,1.46358784,0.82569839,0.01893234,0.04806743,0.12740796,1.00172750,0.03527102,0.15921193,0.21670128
3.43671836,1.46327061,0.82062220,0.01839512,0.04763683,0.12725177,1.00250204,0.03578532,0.15772567,0.21007985
3.44272136,1.46140753,0.81439319,0.01781884,0.04720374,0.12695853,1.00129003,0.03627221,0.15613198,0.20335442
3.44872436,1.45796754,0.80700341,0.01721150,0.04677798,0.12656248,0.99825275,0.03671735,0.15446630,0.19663987
3.45472736,1.45295133,0.79847471,0.01658153,0.04637120,0.12609808,0.99357467,0.03710796,0.15276284,0.19004394
3.46073037,1.44638916,0.78885941,0.01593755,0.04599673,0.12559902,0.98745561,0.03743299,0.15105389,0.18366475
3.46673337,1.43833765,0.77823967,0.01528815,0.04566920,0.12509733,0.98010266,0.03768330,0.14936914,0.17758872
3.47273637,1.42887603,0.76672556,0.01464169,0.04540414,0.12462245,0.97172209,0.03785173,0.14773497,0.17188907
3.47873937,1.41810183,0.75445209,0.01400605,0.04521742,0.12420052,0.96251174,0.03793312,0.14617386,0.16662481
3.48474237,1.40612642,0.74157505,0.01338853,0.04512462,0.12385356,0.95265410,0.03792434,0.14470380,0.16184016
3.49074537,1.39307057,0.72826632,0.01279561,0.04514041,0.12359899,0.94231031,0.03782420,0.14333775,0.15756449
3.49674837,1.37906039,0.71470850,0.01223290,0.04527780,0.12344911,0.93161547,0.03763342,0.14208324,0.15381272
3.50275138,1.36422381,0.70108946,0.01170503,0.04554756,0.12341082,0.92067535,0.03735450,0.14094207,0.15058595
3.50875438,1.34868783,0.68759690,0.01121561,0.04595752,0.12348553,0.90956456,0.03699165,0.13991014,0.14787255
3.51475738,1.33257673,0.67441332,0.01076721,0.04651213,0.12366923,0.89832645,0.03655061,0.13897747,0.14564938
3.52076038,1.31601131,0.66171158,0.01036137,0.04721197,0.12395284,0.88697451,0.03603856,0.13812841,0.14388338
3.52676338,1.29910917,0.64965131,0.00999874,0.04805356,0.12432271,0.87549537,0.03546398,0.13734211,0.14253311
3.53276638,1.28198596,0.63837618,0.00967904,0.04902914,0.12476138,0.86385305,0.03483650,0.13659314,0.14155058
3.53876938,1.26475749,0.62801224,0.00940131,0.05012680,0.12524849,0.85199450,0.03416677,0.13585237,0.14088303
3.54477239,1.24754243,0.61866720,0.00916391,0.05133066,0.12576196,0.83985588,0.03346633,0.13508804,0.14047478
3.55077539,1.23046528,0.61043060,0.00896479,0.05262119,0.12627912,0.82736942,0.03274745,0.13426702,0.14026903
3.55677839,1.21365934,0.60337467,0.00880153,0.05397579,0.12677805,0.81447045,0.03202298,0.13335614,0.14020958
3.56278139,1.19726917,0.59755578,0.00867155,0.05536935,0.12723884,0.80110417,0.03130614,0.13232362,0.14024249
3.56878439,1.18145230,0.59301613,0.00857223,0.05677499,0.12764477,0.78723191,0.03061038,0.13114050,0.14031751
3.57478739,1.16637964,0.58978539,0.00850101,0.05816486,0.12798336,0.77283635,0.02994913,0.12978200,0.14038932
3.58079040,1.15223450,0.58788224,0.00845552,0.05951092,0.12824717,0.75792554,0.02933553,0.12822871,0.14041860
3.58679340,1.13920983,0.58731534,0.00843361,0.06078575,0.12843429,0.74253544,0.02878219,0.12646761,0.14037272
3.59279640,1.12750358,0.58808373,0.00843344,0.06196335,0.12854856,0.72673069,0.02830084,0.12449285,0.14022620
3.59879940,1.11731235,0.59017650,0.00845344,0.06301978,0.12859932,0.71060378,0.02790206,0.12230616,0.13996088
3.60480240,1.10882336,0.59357167,0.00849234,0.06393385,0.12860087,0.69427242,0.02759487,0.11991699,0.13956567
3.61080540,1.10220504,0.59823440,0.00854906,0.06468756,0.12857155,0.67787535,0.02738644,0.11734233,0.13903614
3.61680840,1.09759682,0.60411469,0.00862270,0.06526653,0.12853250,0.66156681,0.02728173,0.11460614,0.13837376
3.62281141,1.09509856,0.61114462,0.00871242,0.06566022,0.12850615,0.64551002,0.02728317,0.11173856,0.13758492
3.62881441,1.09476038,0.61923570,0.00881735,0.06586209,0.12851464,0.62986992,0.02739042,0.10877487,0.13667986
3.63481741,1.09657350,0.62827632,0.00893649,0.06586960,0.12857810,0.61480577,0.02760016,0.10575423,0.13567139
3.64082041,1.10046290,0.63812996,0.00906860,0.06568410,0.12871305,0.60046398,0.02790598,0.10271834,0.13457372
3.64682341,1.10628238,0.64863424,0.00921217,0.06531065,0.12893098,0.58697160,0.02829834,0.09971012,0.13340125
3.65282641,1.11381267,0.65960121,0.00936528,0.06475775,0.12923713,0.57443088,0.02876469,0.09677234,0.13216753
3.65882941,1.12276292,0.67081907,0.00952566,0.06403698,0.12962976,0.56291529,0.02928962,0.09394642,0.13088439
3.66483242,1.13277581,0.68205548,0.00969063,0.06316270,0.13009974,0.55246710,0.02985525,0.09127141,0.12956133
3.67083542,1.14343637,0.69306242,0.00985715,0.06215155,0.13063069,0.54309685,0.03044162,0.08878313,0.12820520
3.67683842,1.15428417,0.70358247,0.01002189,0.06102215,0.13119954,0.53478450,0.03102726,0.08651354,0.12682006
3.68284142,1.16482851,0.71335641,0.01018132,0.05979460,0.13177757,0.52748233,0.03158981,0.08449041,0.12540744
3.68884442,1.17456581,0.72213163,0.01033185,0.05849011,0.13233180,0.52111920,0.03210672,0.08273706,0.12396676
3.69484742,1.18299849,0.72967099,0.01046992,0.05713060,0.13282671,0.51560597,0.03255599,0.08127244,0.12249597
3.70085043,1.18965424,0.73576171,0.01059218,0.05573828,0.13322613,0.51084156,0.03291688,0.08011121,0.12099225
3.70685343,1.19410463,0.74022354,0.01069562,0.05433527,0.13349512,0.50671922,0.03317064,0.07926393,0.11945288
3.71285643,1.19598203,0.74291590,0.01077769,0.05294318,0.13360188,0.50313264,0.03330116,0.07873731,0.11787595
3.71885943,1.19499383,0.74374331,0.01083642,0.05158274,0.13351939,0.49998129,0.03329549,0.07853435,0.11626107
3.72486243,1.19093312,0.74265888,0.01087048,0.05027333,0.13322671,0.49717469,0.03314431,0.07865444,0.11460981
3.73086543,1.18368520,0.73966546,0.01087924,0.04903262,0.13270994,0.49463536,0.03284220,0.07909330,0.11292604
3.73686843,1.17322949,0.73481425,0.01086276,0.04787613,0.13196266,0.49230015,0.03238775,0.07984284,0.11121589
3.74287144,1.15963684,0.72820113,0.01082177,0.04681682,0.13098589,0.49012001,0.03178357,0.08089084,0.10948749
3.74887444,1.14306230,0.71996055,0.01075755,0.04586468,0.12978756,0.48805811,0.03103611,0.08222053,0.10775051
3.75487744,1.12373389,0.71025763,0.01067191,0.04502639,0.12838159,0.48608679,0.03015528,0.08381015,0.10601541
3.76088044,1.10193817,0.69927867,0.01056698,0.04430504,0.12678650,0.48418327,0.02915404,0.08563244,0.10429253
3.76688344,1.07800335,0.68722089,0.01044508,0.04369988,0.12502389,0.48232488,0.02804781,0.08765428,0.10259113
3.77288644,1.05228120,0.67428177,0.01030859,0.04320622,0.12311667,0.48048399,0.02685387,0.08983634,0.10091837
3.77888944,1.02512872,0.66064887,0.01015977,0.04281540,0.12108733,0.47862332,0.02559065,0.09213306,0.09927838
3.78489245,0.99689075,0.64649068,0.01000063,0.04251496,0.11895632,0.47669183,0.02427706,0.09449285,0.09767151
3.79089545,0.96788459,0.63194895,0.00983283,0.04228887,0.11674064,0.47462189,0.02293189,0.09685858,0.09609374
3.79689845,0.93838737,0.61713316,0.00965758,0.04211797,0.11445279,0.47232777,0.02157316,0.09916848,0.09453640
3.80290145,0.90862681,0.60211723,0.00947557,0.04198054,0.11210003,0.46970573,0.02021762,0.10135731,0.09298623
3.80890445,0.87877594,0.58693877,0.00928702,0.04185294,0.10968421,0.46663594,0.01888035,0.10335791,0.09142573
3.81490745,0.84895165,0.57160080,0.00909163,0.04171044,0.10720189,0.46298587,0.01757446,0.10510302,0.08983380
3.82091046,0.81921709,0.55607574,0.00888872,0.04152807,0.10464501,0.45861524,0.01631087,0.10652730,0.08818679
3.82691346,0.78958758,0.54031132,0.00867726,0.04128149,0.10200182,0.45338211,0.01509825,0.10756942,0.08645958
3.83291646,0.76003921,0.52423815,0.00845603,0.04094793,0.09925817,0.44714968,0.01394306,0.10817429,0.08462701
3.83891946,0.73051965,0.50777812,0.00822373,0.04050700,0.09639892,0.43979353,0.01284965,0.10829501,0.08266526
3.84492246,0.70096022,0.49085335,0.00797913,0.03994148,0.09340951,0.43120863,0.01182046,0.10789481,0.08055325
3.85092546,0.67128828,0.47339492,0.00772120,0.03923796,0.09027742,0.42131581,0.01085627,0.10694849,0.07827399
3.85692846,0.64143926,0.45535097,0.00744923,0.03838734,0.08699357,0.41006721,0.00995649,0.10544365,0.07581571
3.86293147,0.61136752,0.43669361,0.00716292,0.03738513,0.08355349,0.39745039,0.00911948,0.10338128,0.07317272
3.86893447,0.58105535,0.41742433,0.00686250,0.03623161,0.07995815,0.38349086,0.00834281,0.10077605,0.07034611
3.87493747,0.55051986,0.39757764,0.00654875,0.03493173,0.07621455,0.36825280,0.00762361,0.09765592,0.06734397
3.88094047,0.51981724,0.37722286,0.00622299,0.03349489,0.07233586,0.35183810,0.00695877,0.09406136,0.06418144
3.88694347,0.48904458,0.35646401,0.00588714,0.03193451,0.06834129,0.33438362,0.00634524,0.09004412,0.06088034
3.89294647,0.45833911,0.33543795,0.00554363,0.03026746,0.06425554,0.31605700,0.00578015,0.08566558,0.05746859
3.89894947,0.42787534,0.31431100,0.00519533,0.02851338,0.06010807,0.29705124,0.00526095,0.08099487,0.05397939
3.90495248,0.39786021,0.29327435,0.00484553,0.02669396,0.05593206,0.27757828,0.00478558,0.07610679,0.05045021
3.91095548,0.36852698,0.27253856,0.00449777,0.02483209,0.05176324,0.25786213,0.00435243,0.07107958,0.04692169
3.91695848,0.34012809,0.25232759,0.00415580,0.02295111,0.04763868,0.23813178,0.00396045,0.06599282,0.04343649
3.92296148,0.31292768,0.23287262,0.00382343,0.02107402,0.04359550,0.21861428,0.00360906,0.06092537,0.04003819
3.92896448,0.28719411,0.21440607,0.00350451,0.01922283,0.03966972,0.19952843,0.00329819,0.05595351,0.03677024
3.93496748,0.26319293,0.19715600,0.00320277,0.01741790,0.03589519,0.18107913,0.00302820,0.05114943,0.03367507
3.94097049,0.24118054,0.18134125,0.00292179,0.01567752,0.03230268,0.16345286,0.00279981,0.04657990,0.03079335
3.94697349,0.22139890,0.16716721,0.00266495,0.01401750,0.02891919,0.14681418,0.00261403,0.04230540,0.02816341
3.95297649,0.20407112,0.15482250,0.00243539,0.01245095,0.02576751,0.13130348,0.00247213,0.03837952,0.02582089
3.95897949,0.18939831,0.14447647,0.00223598,0.01098821,0.02286590,0.11703588,0.00237551,0.03484874,0.02379852
3.96498249,0.17755725,0.13627731,0.00206931,0.00963679,0.02022809,0.10410121,0.00232565,0.03175240,0.02212610
3.97098549,0.16869900,0.13035095,0.00193775,0.00840154,0.01786340,0.09256495,0.00232406,0.02912303,0.02083058
3.97698849,0.16294819,0.12680026,0.00184337,0.00728485,0.01577699,0.08246995,0.00237214,0.02698682,0.01993621
3.98299150,0.16040265,0.12570466,0.00178806,0.00628689,0.01397033,0.07383870,0.00247117,0.02536415,0.01946474
3.98899450,0.16113344,0.12711988,0.00177347,0.00540596,0.01244163,0.06667603,0.00262221,0.02427028,0.01943565
3.99499750,0.16518483,0.13107773,0.00180105,0.00463883,0.01118636,0.06097187,0.00282601,0.02371598,0.01986630
4.00100050,0.17257417,0.13758577,0.00187207,0.00398107,0.01019782,0.05670411,0.00308297,0.02370806,0.02077195
4.00700350,0.18329164,0.14662689,0.00198760,0.00342742,0.00946754,0.05384114,0.00339301,0.02424992,0.02216578
4.01300650,0.19729967,0.15815878,0.00214848,0.00297211,0.00898579,0.05234414,0.00375556,0.02534182,0.02405868
4.01900950,0.21453209,0.17211314,0.00235530,0.00260911,0.00874186,0.05216888,0.00416946,0.02698108,0.02645892
4.02501251,0.23489315,0.18839505,0.00260835,0.00233243,0.00872439,0.05326715,0.00463286,0.02916209,0.02937169
4.03101551,0.25825641,0.20688217,0.00290757,0.00213630,0.00892144,0.05558750,0.00514327,0.03187614,0.03279851
4.03701851,0.28446364,0.22742431,0.00325247,0.00201527,0.00932066,0.05907570,0.00569740,0.03511115,0.03673652
4.04302151,0.31332403,0.24984320,0.00364205,0.00196439,0.00990920,0.06367464,0.00629124,0.03885122,0.04117773
4.04902451,0.34461377,0.27393277,0.00407476,0.00197917,0.01067370,0.06932393,0.00692000,0.04307618,0.04610824
4.05502751,0.37807611,0.29945997,0.00454837,0.00205567,0.01160013,0.07595926,0.00757814,0.04776101,0.05150753
4.06103052,0.41342234,0.32616635,0.00505996,0.00219041,0.01267366,0.08351166,0.00825942,0.05287541,0.05734777
4.06703352,0.45033347,0.35377035,0.00560588,0.00238034,0.01387855,0.09190669,0.00895697,0.05838332,0.06359340
4.07303652,0.48846297,0.38197037,0.00618169,0.00262271,0.01519801,0.10106389,0.00966339,0.06424261,0.07020086
4.07903952,0.52744048,0.41044867,0.00678221,0.00291502,0.01661417,0.11089638,0.01037083,0.07040495,0.07711863
4.08504252,0.56687651,0.43887599,0.00740152,0.00325484,0.01810810,0.12131088,0.01107117,0.07681586,0.08428756
4.09104552,0.60636818,0.46691679,0.00803310,0.00363972,0.01965991,0.13220820,0.01175614,0.08341499,0.09164162
4.09704852,0.64550569,0.49423502,0.00866988,0.00406703,0.02124900,0.14348422,0.01241752,0.09013673,0.09910894
4.10305153,0.68387962,0.52050022,0.00930447,0.00453387,0.02285433,0.15503140,0.01304728,0.09691094,0.10661331
4.10905453,0.72108864,0.54539377,0.00992928,0.00503696,0.02445487,0.16674091,0.01363778,0.10366412,0.11407596
4.11505753,0.75674761,0.56861511,0.01053679,0.00557251,0.02603012,0.17850512,0.01418195,0.11032064,0.12141767
4.12106053,0.79049569,0.58988771,0.01111977,0.00613618,0.02756069,0.19022068,0.01467345,0.11680429,0.12856115
4.12706353,0.82200424,0.60896456,0.01167155,0.00672301,0.02902894,0.20179173,0.01510680,0.12303995,0.13543347
4.13306653,0.85098430,0.62563312,0.01218629,0.00732744,0.03041965,0.21313340,0.01547759,0.12895530,0.14196860
4.13906953,0.87719328,0.63971941,0.01265921,0.00794328,0.03172064,0.22417518,0.01578250,0.13448268,0.14810990
4.14507254,0.90044073,0.65109124,0.01308684,0.00856377,0.03292337,0.23486414,0.01601945,0.13956072,0.15381228
4.15107554,0.92059288,0.65966048,0.01346720,0.00918166,0.03402346,0.24516775,0.01618762,0.14413607,0.15904417
4.15707854,0.93757578,0.66538428,0.01379995,0.00978930,0.03502101,0.25507600,0.01628749,0.14816470,0.16378891
4.16308154,0.95137694,0.66826528,0.01408645,0.01037884,0.03592085,0.26460283,0.01632081,0.15161315,0.16804566
4.16908454,0.96204525,0.66835075,0.01432982,0.01094231,0.03673252,0.27378651,0.01629056,0.15445934,0.17182960
4.17508754,0.96968918,0.66573088,0.01453484,0.01147190,0.03747011,0.28268908,0.01620088,0.15669301,0.17517145
4.18109055,0.97447333,0.66053619,0.01470782,0.01196011,0.03815184,0.29139447,0.01605694,0.15831588,0.17811624
4.18709355,0.97661324,0.65293415,0.01485641,0.01240002,0.03879942,0.30000563,0.01586479,0.15934127,0.18072139
4.19309655,0.97636865,0.64312525,0.01498929,0.01278549,0.03943725,0.30864046,0.01563124,0.15979347,0.18305404
4.19909955,0.97403538,0.63133858,0.01511581,0.01311138,0.04009144,0.31742674,0.01536361,0.15970662,0.18518793
4.20510255,0.96993615,0.61782704,0.01524565,0.01337379,0.04078863,0.32649625,0.01506958,0.15912334,0.18719966
4.21110555,0.96441035,0.60286236,0.01538835,0.01357021,0.04155481,0.33597823,0.01475697,0.15809312,0.18916483
4.21710855,0.95780347,0.58672996,0.01555287,0.01369969,0.04241403,0.34599256,0.01443351,0.15667043,0.19115392
4.22311156,0.95045619,0.56972389,0.01574720,0.01376297,0.04338717,0.35664283,0.01410665,0.15491281,0.19322836
4.22911456,0.94269377,0.55214173,0.01597790,0.01376250,0.04449076,0.36800975,0.01378336,0.15287891,0.19543684
4.23511756,0.93481591,0.53427969,0.01624979,0.01370246,0.04573593,0.38014512,0.01346993,0.15062651,0.19781210
4.24112056,0.92708765,0.51642787,0.01656563,0.01358872,0.04712762,0.39306677,0.01317186,0.14821083,0.20036841
4.24712356,0.91973147,0.49886571,0.01692590,0.01342871,0.04866389,0.40675463,0.01289369,0.14568288,0.20309985
4.25312656,0.91292100,0.48185764,0.01732870,0.01323124,0.05033562,0.42114829,0.01263889,0.14308815,0.20597951
4.25912956,0.90677649,0.46564905,0.01776974,0.01300624,0.05212644,0.43614608,0.01240985,0.14046566,0.20895969
4.26513257,0.90136225,0.45046235,0.01824236,0.01276452,0.05401299,0.45160587,0.01220779,0.13784720,0.21197307
4.27113557,0.89668612,0.43649345,0.01873777,0.01251739,0.05596543,0.46734748,0.01203283,0.13525703,0.21493495
4.27713857,0.89270090,0.42390840,0.01924530,0.01227629,0.05794828,0.48315680,0.01188397,0.13271188,0.21774623
4.28314157,0.88930779,0.41284043,0.01975273,0.01205244,0.05992146,0.49879125,0.01175924,0.13022119,0.22029730
4.28914457,0.88636145,0.40338732,0.02024675,0.01185639,0.06184157,0.51398650,0.01165573,0.12778768,0.22247232
4.29514757,0.88367660,0.39560921,0.02071339,0.01169768,0.06366328,0.52846421,0.01156978,0.12540817,0.22415406
4.30115058,0.88103584,0.38952699,0.02113852,0.01158442,0.06534082,0.54194023,0.01149710,0.12307442,0.22522870
4.30715358,0.87819825,0.38512122,0.02150835,0.01152302,0.06682953,0.55413326,0.01143296,0.12077424,0.22559069
4.31315658,0.87490848,0.38233189,0.02180990,0.01151789,0.06808730,0.56477325,0.01137235,0.11849250,0.22514714
4.31915958,0.87090599,0.38105887,0.02203147,0.01157121,0.06907600,0.57360954,0.01131013,0.11621224,0.22382182
4.32516258,0.86593410,0.38116339,0.02216300,0.01168287,0.06976267,0.58041814,0.01124125,0.11391562,0.22155836
4.33116558,0.85974847,0.38247041,0.02219640,0.01185035,0.07012059,0.58500813,0.01116086,0.11158488,0.21832263
4.33716858,0.85212481,0.38477212,0.02212583,0.01206880,0.07013009,0.58722679,0.01106450,0.10920306,0.21410419
4.34317159,0.84286573,0.38783239,0.02194782,0.01233117,0.06977908,0.58696347,0.01094817,0.10675473,0.20891675
4.34917459,0.83180631,0.39139227,0.02166134,0.01262842,0.06906335,0.58415200,0.01080850,0.10422641,0.20279769
4.35517759,0.81881866,0.39517641,0.02126783,0.01294983,0.06798661,0.57877176,0.01064278,0.10160704,0.19580664
4.36118059,0.80381518,0.39890027,0.02077107,0.01328335,0.06656022,0.57084732,0.01044904,0.09888817,0.18802327
4.36718359,0.78675064,0.40227794,0.02017701,0.01361602,0.06480274,0.56044690,0.01022608,0.09606420,0.17954444
4.37318659,0.76762326,0.40503030,0.01949358,0.01393445,0.06273929,0.54767968,0.00997349,0.09313240,0.17048081
4.37918959,0.74647460,0.40689338,0.01873037,0.01422528,0.06040069,0.53269222,0.00969163,0.09009301,0.16095312
4.38519260,0.72338874,0.40762644,0.01789834,0.01447570,0.05782256,0.51566411,0.00938159,0.08694920,0.15108844
4.39119560,0.69849052,0.40701965,0.01700950,0.01467387,0.05504424,0.49680310,0.00904519,0.08370711,0.14101633
4.39719860,0.67194319,0.40490097,0.01607654,0.01480937,0.05210779,0.47633986,0.00868485,0.08037578,0.13086531
4.40320160,0.64394559,0.40114200,0.01511257,0.01487361,0.04905693,0.45452266,0.00830360,0.07696717,0.12075966
4.40920460,0.61472873,0.39566255,0.01413075,0.01486012,0.04593602,0.43161192,0.00790493,0.07349610,0.11081664
4.41520760,0.58455228,0.38843375,0.01314405,0.01476479,0.04278921,0.40787512,0.00749278,0.06998024,0.10114438
4.42121061,0.55370063,0.37947962,0.01216501,0.01458605,0.03965959,0.38358179,0.00707137,0.06644006,0.09184023
4.42721361,0.52247898,0.36887702,0.01120553,0.01432493,0.03658855,0.35899902,0.00664521,0.06289871,0.08298984
4.43321661,0.49120935,0.35675407,0.01027678,0.01398508,0.03361525,0.33438747,0.00621896,0.05938193,0.07466680
4.43921961,0.46022659,0.34328706,0.00938902,0.01357266,0.03077627,0.30999781,0.00579739,0.05591782,0.06693283
4.44522261,0.42987466,0.32869614,0.00855164,0.01309628,0.02810539,0.28606790,0.00538528,0.05253666,0.05983850
4.45122561,0.40050297,0.31323995,0.00777307,0.01256671,0.02563350,0.26282047,0.00498740,0.04927053,0.05342437
4.45722861,0.37246312,0.29720950,0.00706090,0.01199676,0.02338869,0.24046152,0.00460847,0.04615300,0.04772247
4.46323162,0.34610593,0.28092152,0.00642186,0.01140101,0.02139643,0.21917936,0.00425308,0.04321864,0.04275798
4.46923462,0.32177885,0.26471172,0.00586197,0.01079557,0.01967983,0.19914425,0.00392571,0.04050255,0.03855106
4.47523762,0.29982372,0.24892811,0.00538663,0.01019787,0.01826001,0.18050863,0.00363071,0.03803981,0.03511878
4.48124062,0.28057497,0.23392462,0.00500076,0.00962651,0.01715648,0.16340790,0.00337228,0.03586489,0.03247693
4.48724362,0.26435811,0.22005529,0.00470884,0.00910109,0.01638757,0.14796172,0.00315448,0.03401111,0.03064168
4.49324662,0.25148842,0.20766916,0.00451514,0.00864209,0.01597081,0.13427561,0.00298123,0.03250996,0.02963114
4.49924962,0.24226985,0.19710576,0.00442369,0.00827087,0.01592336,0.12244289,0.00285632,0.03139056,0.02946647
4.50525263,0.23699391,0.18869142,0.00443844,0.00800962,0.01626229,0.11254682,0.00278342,0.03067906,0.03017281
4.51125563,0.23593832,0.18273615,0.00456324,0.00788139,0.01700484,0.10466268,0.00276606,0.03039809,0.03177976
4.51725863,0.23936550,0.17953101,0.00480188,0.00791012,0.01816859,0.09885987,0.00280764,0.03056624,0.03432139
4.52326163,0.24752038,0.17934583,0.00515801,0.00812069,0.01977148,0.09520368,0.00291137,0.03119761,0.03783593
4.52926463,0.26062769,0.18242704,0.00563509,0.00853891,0.02183175,0.09375675,0.00308028,0.03230139,0.04236486
4.53526763,0.27888844,0.18899541,0.00623624,0.00919147,0.02436774,0.09458000,0.00331708,0.03388147,0.04795168
4.54127064,0.30247548,0.19924351,0.00696411,0.01010588,0.02739751,0.09773296,0.00362417,0.03593618,0.05464015
4.54727364,0.33152820,0.21333273,0.00782062,0.01131020,0.03093839,0.10327340,0.00400348,0.03845805,0.06247216
4.55327664,0.36614629,0.23138970,0.00880679,0.01283274,0.03500635,0.11125616,0.00445639,0.04143363,0.07148523
4.55927964,0.40638271,0.25350216,0.00992243,0.01470158,0.03961524,0.12173124,0.00498358,0.04484342,0.08170968
4.56528264,0.45223596,0.27971416,0.01116591,0.01694395,0.04477594,0.13474107,0.00558487,0.04866188,0.09316568
4.57128564,0.50364203,0.31002084,0.01253388,0.01958545,0.05049538,0.15031702,0.00625915,0.05285748,0.10586001
4.57728864,0.56046611,0.34436285,0.01402097,0.02264914,0.05677550,0.16847529,0.00700416,0.05739290,0.11978303
