energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,1.80639051,0.54269173,0.23725558,0.41057998,0.90087355,0.00004939,0.08594248,0.73325049,0.00000000
-4.63131566,1.80478756,0.55831848,0.24389848,0.41300459,0.88561627,0.00004385,0.08734900,0.73234373,0.00000000
-4.62531266,1.79883037,0.57355525,0.25014150,0.41476133,0.86744167,0.00003911,0.08891664,0.72951432,0.00000000
-4.61930965,1.78915417,0.58838822,0.25593661,0.41595293,0.84690668,0.00003501,0.09067387,0.72499115,0.00000000
-4.61330665,1.77648737,0.60281889,0.26125067,0.41670993,0.82461307,0.00003143,0.09265197,0.71904899,0.00000000
-4.60730365,1.76163687,0.61686718,0.26606758,0.41718980,0.80119150,0.00002826,0.09488515,0.71200393,0.00000000
-4.60130065,1.74547141,0.63057395,0.27038991,0.41757474,0.77728545,0.00002543,0.09741031,0.70420734,0.00000000
-4.59529765,1.72890304,0.64400281,0.27423976,0.41806805,0.75353546,0.00002289,0.10026656,0.69603836,0.00000000
-4.58929465,1.71286687,0.65724069,0.27765884,0.41888900,0.73056409,0.00002060,0.10349439,0.68789489,0.00000000
-4.58329165,1.69829909,0.67039706,0.28070750,0.42026628,0.70896170,0.00001853,0.10713435,0.68018337,0.00000000
-4.57728864,1.68611346,0.68360135,0.28346288,0.42243026,0.68927336,0.00001667,0.11122555,0.67330735,0.00000000
-4.57128564,1.67717658,0.69699860,0.28601598,0.42560411,0.67198701,0.00001500,0.11580360,0.66765518,0.00000000
-4.56528264,1.67228214,0.71074317,0.28846782,0.42999423,0.65752285,0.00001351,0.12089848,0.66358715,0.00000000
-4.55927964,1.67212498,0.72499065,0.29092478,0.43578035,0.64622418,0.00001220,0.12653203,0.66142249,0.00000000
-4.55327664,1.67727537,0.73988820,0.29349332,0.44310562,0.63834963,0.00001107,0.13271551,0.66142670,0.00000000
-4.54727364,1.68815458,0.75556377,0.29627422,0.45206739,0.63406706,0.00001011,0.13944707,0.66379963,0.00000000
-4.54127064,1.70501272,0.77211463,0.29935674,0.46270893,0.63344898,0.00000931,0.14670953,0.66866506,0.00000000
-4.53526763,1.72790994,0.78959589,0.30281292,0.47501279,0.63646997,0.00000869,0.15446842,0.67606209,0.00000000
-4.52926463,1.75670223,0.80800980,0.30669235,0.48889611,0.64300600,0.00000823,0.16267059,0.68593909,0.00000000
-4.52326163,1.79103295,0.82729650,0.31101773,0.50420834,0.65283609,0.00000794,0.17124342,0.69815045,0.00000000
-4.51725863,1.83033114,0.84732697,0.31578146,0.52073162,0.66564631,0.00000782,0.18009487,0.71245674,0.00000000
-4.51125563,1.87381742,0.86789890,0.32094368,0.53818410,0.68103644,0.00000787,0.18911427,0.72852832,0.00000000
-4.50525263,1.92051816,0.88873601,0.32643163,0.55622609,0.69852924,0.00000810,0.19817418,0.74595264,0.00000000
-4.49924962,1.96928803,0.90949118,0.33214084,0.57446912,0.71758251,0.00000853,0.20713304,0.76424512,0.00000000
-4.49324662,2.01884069,0.92975359,0.33793784,0.59248750,0.73760363,0.00000918,0.21583879,0.78286342,0.00000000
-4.48724362,2.06778712,0.94905974,0.34366454,0.60983215,0.75796653,0.00001008,0.22413320,0.80122454,0.00000000
-4.48124062,2.11468036,0.96690821,0.34914402,0.62604608,0.77803055,0.00001126,0.23185685,0.81872442,0.00000000
-4.47523762,2.15806505,0.98277734,0.35418763,0.64068088,0.79716073,0.00001279,0.23885461,0.83475896,0.00000000
-4.46923462,2.19653010,0.99614535,0.35860288,0.65331365,0.81474888,0.00001474,0.24498122,0.84874595,0.00000000
-4.46323162,2.22876200,1.00651172,0.36220196,0.66356342,0.83023462,0.00001718,0.25010689,0.86014676,0.00000000
-4.45722861,2.25359660,1.01341892,0.36481032,0.67110645,0.84312547,0.00002022,0.25412262,0.86848684,0.00000000
-4.45122561,2.27006680,1.01647331,0.36627504,0.67568964,0.85301538,0.00002400,0.25694483,0.87337426,0.00000000
-4.44522261,2.27744395,1.01536406,0.36647231,0.67714131,0.85960049,0.00002865,0.25851924,0.87451515,0.00000000
-4.43921961,2.27527065,1.00987907,0.36531394,0.67537898,0.86269161,0.00003437,0.25882369,0.87172562,0.00000000
-4.43321661,2.26338341,0.99991708,0.36275233,0.67041358,0.86222262,0.00004135,0.25786974,0.86493923,0.00000000
-4.42721361,2.24192368,0.98549511,0.35878368,0.66234992,0.85825436,0.00004982,0.25570290,0.85420992,0.00000000
-4.42121061,2.21133660,0.96675089,0.35344935,0.65138339,0.85097360,0.00006005,0.25240154,0.83971004,0.00000000
-4.41520760,2.17235736,0.94394016,0.34683514,0.63779297,0.84068707,0.00007231,0.24807439,0.82172373,0.00000000
-4.40920460,2.12598542,0.91742875,0.33906870,0.62193080,0.82781078,0.00008692,0.24285679,0.80063568,0.00000000
-4.40320160,2.07344793,0.88768007,0.33031499,0.60420891,0.81285471,0.00010421,0.23690577,0.77691610,0.00000000
-4.39719860,2.01615368,0.85523837,0.32077016,0.58508356,0.79640383,0.00012453,0.23039427,0.75110238,0.00000000
-4.39119560,1.95563978,0.82070892,0.31065411,0.56503801,0.77909595,0.00014822,0.22350465,0.72377829,0.00000000
-4.38519260,1.89351341,0.78473578,0.30020202,0.54456436,0.76159737,0.00017567,0.21642184,0.69555178,0.00000000
-4.37918959,1.83139123,0.74797850,0.28965537,0.52414541,0.74457747,0.00020722,0.20932643,0.66703234,0.00000000
-4.37318659,1.77083910,0.71108879,0.27925280,0.50423718,0.72868319,0.00024321,0.20238798,0.63880875,0.00000000
-4.36718359,1.71331487,0.67468822,0.26922124,0.48525296,0.71451447,0.00028395,0.19575888,0.61142841,0.00000000
-4.36118059,1.66011650,0.63934796,0.25976771,0.46754944,0.70260177,0.00032973,0.18956899,0.58537898,0.00000000
-4.35517759,1.61233777,0.60557147,0.25107220,0.45141549,0.69338647,0.00038076,0.18392134,0.56107297,0.00000000
-4.34917459,1.57083329,0.57378084,0.24328184,0.43706408,0.68720508,0.00043722,0.17888902,0.53883597,0.00000000
-4.34317159,1.53619404,0.54430704,0.23650662,0.42462738,0.68427763,0.00049919,0.17451336,0.51889882,0.00000000
-4.33716858,1.50873421,0.51738464,0.23081677,0.41415544,0.68470093,0.00056668,0.17080355,0.50139391,0.00000000
-4.33116558,1.48848965,0.49315074,0.22624198,0.40561811,0.68844664,0.00063960,0.16773752,0.48635552,0.00000000
-4.32516258,1.47522737,0.47164810,0.22277221,0.39891014,0.69536436,0.00071778,0.16526419,0.47372416,0.00000000
-4.31915958,1.46846562,0.45283192,0.22036017,0.39385912,0.70518923,0.00080093,0.16330683,0.46335434,0.00000000
-4.31315658,1.46750302,0.43657987,0.21892525,0.39023578,0.71755396,0.00088868,0.16176740,0.45502545,0.00000000
-4.30715358,1.47145532,0.42270464,0.21835856,0.38776604,0.73200431,0.00098054,0.16053160,0.44845502,0.00000000
-4.30115058,1.47929785,0.41096824,0.21852896,0.38614442,0.74801766,0.00107596,0.15947445,0.44331370,0.00000000
-4.29514757,1.48991160,0.40109725,0.21928963,0.38504789,0.76502347,0.00117428,0.15846607,0.43924121,0.00000000
-4.28914457,1.50213080,0.39279834,0.22048493,0.38414983,0.78242501,0.00127480,0.15737746,0.43586260,0.00000000
-4.28314157,1.51478997,0.38577326,0.22195728,0.38313333,0.79962120,0.00137674,0.15608594,0.43280401,0.00000000
-4.27713857,1.52676832,0.37973258,0.22355360,0.38170324,0.81602785,0.00147930,0.15448012,0.42970740,0.00000000
-4.27113557,1.53702994,0.37440783,0.22513122,0.37959675,0.83109722,0.00158165,0.15246407,0.42624352,0.00000000
-4.26513257,1.54465800,0.36956140,0.22656298,0.37659183,0.84433533,0.00168297,0.14996074,0.42212294,0.00000000
-4.25912956,1.54888216,0.36499414,0.22774128,0.37251359,0.85531634,0.00178243,0.14691428,0.41710450,0.00000000
-4.25312656,1.54909817,0.36055036,0.22858107,0.36723809,0.86369346,0.00187924,0.14329142,0.41100124,0.00000000
-4.24712356,1.54487947,0.35612032,0.22902172,0.36069391,0.86920621,0.00197263,0.13908174,0.40368361,0.00000000
-4.24112056,1.53598070,0.35164044,0.22902772,0.35286133,0.87168382,0.00206191,0.13429707,0.39508003,0.00000000
-4.23511756,1.52233371,0.34709128,0.22858834,0.34376943,0.87104499,0.00214639,0.12896986,0.38517509,0.00000000
-4.22911456,1.50403672,0.34249383,0.22771634,0.33349144,0.86729410,0.00222546,0.12315093,0.37400548,0.00000000
-4.22311156,1.48133772,0.33790434,0.22644591,0.32213851,0.86051443,0.00229857,0.11690651,0.36165420,0.00000000
-4.21710855,1.45461333,0.33340834,0.22482997,0.30985256,0.85085881,0.00236518,0.11031492,0.34824337,0.00000000
-4.21110555,1.42434458,0.32911397,0.22293707,0.29679836,0.83853843,0.00242484,0.10346296,0.33392608,0.00000000
-4.20510255,1.39109084,0.32514534,0.22084804,0.28315552,0.82381039,0.00247710,0.09644231,0.31887778,0.00000000
-4.19909955,1.35546358,0.32163601,0.21865263,0.26911052,0.80696481,0.00252157,0.08934596,0.30328760,0.00000000
-4.19309655,1.31810085,0.31872310,0.21644623,0.25484938,0.78831197,0.00255788,0.08226493,0.28735010,0.00000000
-4.18709355,1.27964386,0.31654198,0.21432683,0.24055108,0.76817034,0.00258568,0.07528538,0.27125762,0.00000000
-4.18109055,1.24071631,0.31522188,0.21239226,0.22638205,0.74685568,0.00260468,0.06848618,0.25519368,0.00000000
-4.17508754,1.20190717,0.31488233,0.21073786,0.21249182,0.72467189,0.00261460,0.06193699,0.23932751,0.00000000
-4.16908454,1.16375714,0.31563036,0.20945444,0.19900994,0.70190367,0.00261523,0.05569692,0.22380989,0.00000000
-4.16308154,1.12674885,0.31755843,0.20862665,0.18604413,0.67881106,0.00260638,0.04981375,0.20877034,0.00000000
-4.15707854,1.09130073,0.32074286,0.20833160,0.17367964,0.65562610,0.00258795,0.04432364,0.19431551,0.00000000
-4.15107554,1.05776397,0.32524266,0.20863772,0.16197959,0.63255107,0.00255993,0.03925134,0.18052885,0.00000000
-4.14507254,1.02642229,0.33109853,0.20960381,0.15098628,0.60975845,0.00252239,0.03461076,0.16747134,0.00000000
-4.13906953,0.99749376,0.33833193,0.21127811,0.14072307,0.58739209,0.00247551,0.03040594,0.15518295,0.00000000
-4.13306653,0.97113421,0.34694420,0.21369753,0.13119689,0.56556928,0.00241958,0.02663215,0.14368494,0.00000000
-4.12706353,0.94744158,0.35691551,0.21688689,0.12240091,0.54438350,0.00235503,0.02327723,0.13298248,0.00000000
-4.12106053,0.92646084,0.36820398,0.22085814,0.11431739,0.52390741,0.00228242,0.02032298,0.12306762,0.00000000
-4.11505753,0.90818905,0.38074484,0.22560986,0.10692042,0.50419588,0.00220242,0.01774652,0.11392225,0.00000000
-4.10905453,0.89258051,0.39444993,0.23112680,0.10017853,0.48528893,0.00211583,0.01552167,0.10552103,0.00000000
-4.10305153,0.87955181,0.40920782,0.23737984,0.09405700,0.46721436,0.00202357,0.01362013,0.09783411,0.00000000
-4.09704852,0.86898693,0.42488468,0.24432634,0.08851984,0.44999005,0.00192664,0.01201263,0.09082955,0.00000000
-4.09104552,0.86074270,0.44132636,0.25191106,0.08353142,0.43362606,0.00182611,0.01066987,0.08447539,0.00000000
-4.08504252,0.85465464,0.45836167,0.26006779,0.07905780,0.41812647,0.00172312,0.00956330,0.07874132,0.00000000
-4.07903952,0.85054368,0.47580725,0.26872174,0.07506772,0.40349119,0.00161881,0.00866574,0.07360000,0.00000000
-4.07303652,0.84822386,0.49347401,0.27779276,0.07153333,0.38971779,0.00151435,0.00795189,0.06902804,0.00000000
-4.06703352,0.84751119,0.51117510,0.28719935,0.06843072,0.37680357,0.00141087,0.00739862,0.06500661,0.00000000
-4.06103052,0.84823380,0.52873530,0.29686346,0.06574032,0.36474789,0.00130945,0.00698520,0.06152185,0.00000000
-4.05502751,0.85024310,0.54600146,0.30671582,0.06344715,0.35355484,0.00121111,0.00669341,0.05856494,0.00000000
-4.04902451,0.85342575,0.56285364,0.31670173,0.06154104,0.34323627,0.00111681,0.00650755,0.05613213,0.00000000
-4.04302151,0.85771605,0.57921635,0.32678694,0.06001678,0.33381508,0.00102740,0.00641440,0.05422448,0.00000000
-4.03701851,0.86310798,0.59506916,0.33696330,0.05887422,0.32532870,0.00094363,0.00640309,0.05284759,0.00000000
-4.03101551,0.86966634,0.61045618,0.34725388,0.05811836,0.31783241,0.00086615,0.00646498,0.05201121,0.00000000
-4.02501251,0.87753607,0.62549336,0.35771716,0.05775928,0.31140255,0.00079551,0.00659349,0.05172873,0.00000000
-4.01900950,0.88694898,0.64037323,0.36844990,0.05781201,0.30613904,0.00073217,0.00678384,0.05201667,0.00000000
-4.01300650,0.89822712,0.65536614,0.37958847,0.05829625,0.30216713,0.00067650,0.00703290,0.05289407,0.00000000
-4.00700350,0.91178215,0.67081778,0.39130828,0.05923589,0.29963814,0.00062876,0.00733892,0.05438179,0.00000000
-4.00100050,0.92811005,0.68714235,0.40382112,0.06065824,0.29872873,0.00058916,0.00770126,0.05650187,0.00000000
-3.99499750,0.94778109,0.70481151,0.41737044,0.06259310,0.29963889,0.00055784,0.00812019,0.05927665,0.00000000
-3.98899450,0.97142484,0.72433904,0.43222449,0.06507154,0.30258818,0.00053487,0.00859659,0.06272804,0.00000000
-3.98299150,0.99971040,0.74626159,0.44866753,0.06812438,0.30781042,0.00052028,0.00913173,0.06687659,0.00000000
-3.97698849,1.03332259,0.77111626,0.46698928,0.07178053,0.31554691,0.00051403,0.00972696,0.07174064,0.00000000
-3.97098549,1.07293454,0.79941569,0.48747307,0.07606511,0.32603816,0.00051607,0.01038353,0.07733544,0.00000000
-3.96498249,1.11917798,0.83162175,0.51038313,0.08099747,0.33951460,0.00052627,0.01110231,0.08367228,0.00000000
-3.95897949,1.17261221,0.86811911,0.53595149,0.08658924,0.35618648,0.00054449,0.01188361,0.09075763,0.00000000
-3.95297649,1.23369323,0.90919000,0.56436510,0.09284241,0.37623339,0.00057053,0.01272699,0.09859241,0.00000000
-3.94697349,1.30274455,0.95499134,0.59575381,0.09974764,0.39979385,0.00060418,0.01363110,0.10717128,0.00000000
-3.94097049,1.37993081,1.00553588,0.63017974,0.10728285,0.42695550,0.00064516,0.01459361,0.11648202,0.00000000
-3.93496748,1.46523599,1.06067818,0.66762856,0.11541221,0.45774628,0.00069317,0.01561107,0.12650504,0.00000000
-3.92896448,1.55844709,1.12010672,0.70800328,0.12408556,0.49212716,0.00074788,0.01667897,0.13721293,0.00000000
-3.92296148,1.65914450,1.18334277,0.75112077,0.13323845,0.52998676,0.00080894,0.01779171,0.14857024,0.00000000
-3.91695848,1.76669971,1.24974646,0.79671138,0.14279271,0.57113827,0.00087597,0.01894269,0.16053322,0.00000000
-3.91095548,1.88028079,1.31853015,0.84442178,0.15265756,0.61531881,0.00094859,0.02012445,0.17304974,0.00000000
-3.90495248,1.99886571,1.38877879,0.89382096,0.16273144,0.66219156,0.00102642,0.02132877,0.18605932,0.00000000
-3.89894947,2.12126316,1.45947656,0.94440927,0.17290419,0.71135050,0.00110909,0.02254694,0.19949322,0.00000000
-3.89294647,2.24614027,1.52953885,0.99563023,0.18305976,0.76232778,0.00119624,0.02376993,0.21327465,0.00000000
-3.88694347,2.37205609,1.59784808,1.04688464,0.19307926,0.81460340,0.00128757,0.02498866,0.22731907,0.00000000
-3.88094047,2.49749970,1.66329193,1.09754646,0.20284414,0.86761701,0.00138279,0.02619428,0.24153463,0.00000000
-3.87493747,2.62093131,1.72480212,1.14697994,0.21223953,0.92078120,0.00148167,0.02737845,0.25582273,0.00000000
-3.86893447,2.74082461,1.78139192,1.19455709,0.22115737,0.97349593,0.00158402,0.02853359,0.27007870,0.00000000
-3.86293147,2.85570880,1.83219072,1.23967515,0.22949942,1.02516336,0.00168969,0.02965319,0.28419266,0.00000000
-3.85692846,2.96420834,1.87647387,1.28177293,0.23717983,1.07520272,0.00179855,0.03073203,0.29805059,0.00000000
-3.85092546,3.06507897,1.91368652,1.32034577,0.24412728,1.12306431,0.00191049,0.03176643,0.31153550,0.00000000
-3.84492246,3.15723842,1.94346030,1.35495822,0.25028652,1.16824237,0.00202538,0.03275446,0.32452886,0.00000000
-3.83891946,3.23979076,1.96562215,1.38525412,0.25561930,1.21028616,0.00214306,0.03369607,0.33691220,0.00000000
-3.83291646,3.31204340,1.98019506,1.41096370,0.26010462,1.24880896,0.00226332,0.03459320,0.34856890,0.00000000
-3.82691346,3.37351639,1.98739077,1.43190742,0.26373842,1.28349458,0.00238586,0.03544985,0.35938604,0.00000000
-3.82091046,3.42394389,1.98759514,1.44799646,0.26653259,1.31410143,0.00251026,0.03627206,0.36925645,0.00000000
-3.81490745,3.46326799,1.98134684,1.45923011,0.26851348,1.34046394,0.00263593,0.03706780,0.37808080,0.00000000
-3.80890445,3.49162565,1.96931098,1.46568997,0.26972008,1.36249148,0.00276216,0.03784683,0.38576959,0.00000000
-3.80290145,3.50932959,1.95224869,1.46753169,0.27020169,1.38016507,0.00288804,0.03862049,0.39224517,0.00000000
-3.79689845,3.51684429,1.93098457,1.46497442,0.27001561,1.39353214,0.00301246,0.03940132,0.39744354,0.00000000
-3.79089545,3.51475862,1.90637335,1.45828867,0.26922461,1.40269960,0.00313416,0.04020273,0.40131596,0.00000000
-3.78489245,3.50375619,1.87926750,1.44778318,0.26789452,1.40782585,0.00325170,0.04103851,0.40383024,0.00000000
-3.77888944,3.48458521,1.85048699,1.43379144,0.26609191,1.40911197,0.00336349,0.04192233,0.40497167,0.00000000
-3.77288644,3.45802888,1.82079242,1.41665840,0.26388203,1.40679263,0.00346788,0.04286717,0.40474353,0.00000000
-3.76688344,3.42487774,1.79086245,1.39672812,0.26132703,1.40112699,0.00356312,0.04388472,0.40316719,0.00000000
-3.76088044,3.38590485,1.76127609,1.37433269,0.25848448,1.39239004,0.00364748,0.04498479,0.40028167,0.00000000
-3.75487744,3.34184459,1.73250010,1.34978295,0.25540624,1.38086451,0.00371928,0.04617472,0.39614280,0.00000000
-3.74887444,3.29337558,1.70488165,1.32336126,0.25213766,1.36683363,0.00377698,0.04745882,0.39082182,0.00000000
-3.74287144,3.24110804,1.67864591,1.29531650,0.24871709,1.35057479,0.00381921,0.04883791,0.38440369,0.00000000
-3.73686843,3.18557552,1.65389816,1.26586141,0.24517567,1.33235421,0.00384482,0.05030889,0.37698492,0.00000000
-3.73086543,3.12723078,1.63062997,1.23517206,0.24153734,1.31242258,0.00385298,0.05186446,0.36867116,0.00000000
-3.72486243,3.06644564,1.60872865,1.20338941,0.23781906,1.29101170,0.00384317,0.05349297,0.35957454,0.00000000
-3.71885943,3.00351410,1.58798936,1.17062262,0.23403117,1.26833190,0.00381523,0.05517840,0.34981096,0.00000000
-3.71285643,2.93865830,1.56812933,1.13695379,0.23017790,1.24457046,0.00376939,0.05690051,0.33949730,0.00000000
-3.70685343,2.87203676,1.54880323,1.10244367,0.22625794,1.21989065,0.00370625,0.05863514,0.32874871,0.00000000
-3.70085043,2.80375417,1.52961952,1.06713805,0.22226507,1.19443161,0.00362676,0.06035467,0.31767613,0.00000000
-3.69484742,2.73387235,1.51015700,1.03107436,0.21818893,1.16830888,0.00353226,0.06202865,0.30638404,0.00000000
-3.68884442,2.66242179,1.48998119,0.99428805,0.21401580,1.14161562,0.00342433,0.06362452,0.29496857,0.00000000
-3.68284142,2.58941342,1.46866036,0.95681851,0.20972938,1.11442448,0.00330487,0.06510848,0.28351604,0.00000000
-3.67683842,2.51485017,1.44578063,0.91871419,0.20531178,1.08679022,0.00317594,0.06644645,0.27210192,0.00000000
-3.67083542,2.43873811,1.42096012,0.88003674,0.20074441,1.05875287,0.00303976,0.06760500,0.26079035,0.00000000
-3.66483242,2.36109688,1.39386173,0.84086405,0.19600899,1.03034156,0.00289863,0.06855243,0.24963404,0.00000000
-3.65882941,2.28196920,1.36420440,0.80129204,0.19108863,1.00157888,0.00275486,0.06925970,0.23867471,0.00000000
-3.65282641,2.20142935,1.33177266,0.76143532,0.18596885,0.97248565,0.00261073,0.06970137,0.22794396,0.00000000
-3.64682341,2.11959035,1.29642408,0.72142669,0.18063863,0.94308599,0.00246842,0.06985645,0.21746449,0.00000000
-3.64082041,2.03660980,1.25809468,0.68141570,0.17509138,0.91341247,0.00232995,0.06970909,0.20725159,0.00000000
-3.63481741,1.95269410,1.21680193,0.64156622,0.16932586,0.88351117,0.00219716,0.06924914,0.19731485,0.00000000
-3.62881441,1.86810110,1.17264529,0.60205347,0.16334690,0.85344631,0.00207166,0.06847257,0.18766004,0.00000000
-3.62281141,1.78314089,1.12580427,0.56306049,0.15716599,0.82330431,0.00195480,0.06738161,0.17829089,0.00000000
-3.61680840,1.69817472,1.07653401,0.52477425,0.15080165,0.79319694,0.00184766,0.06598483,0.16921086,0.00000000
-3.61080540,1.61361211,1.02515859,0.48738182,0.14427954,0.76326349,0.00175106,0.06429691,0.16042474,0.00000000
-3.60480240,1.52990594,0.97206210,0.45106641,0.13763231,0.73367151,0.00166550,0.06233833,0.15193994,0.00000000
-3.59879940,1.44754593,0.91767808,0.41600379,0.13089918,0.70461628,0.00159122,0.06013480,0.14376753,0.00000000
-3.59279640,1.36705033,0.86247746,0.38235897,0.12412528,0.67631882,0.00152817,0.05771661,0.13592287,0.00000000
-3.58679340,1.28895638,0.80695573,0.35028343,0.11736072,0.64902241,0.00147605,0.05511786,0.12842592,0.00000000
-3.58079040,1.21380957,0.75161960,0.31991278,0.11065944,0.62298782,0.00143433,0.05237556,0.12130109,0.00000000
-3.57478739,1.14215238,0.69697402,0.29136520,0.10407796,0.59848735,0.00140224,0.04952875,0.11457679,0.00000000
