energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
2.96248124,1.91098942,0.02315146,0.19346581,1.14927227,0.56646201,0.73750198,0.02190596,0.06556491,0.67205082
2.96848424,1.88058210,0.02426579,0.19093376,1.14249180,0.55758553,0.72418098,0.02162509,0.06448227,0.66321804
2.97448724,1.85626220,0.02560734,0.18836328,1.13405886,0.55202780,0.71343185,0.02140830,0.06406789,0.65645198
2.98049025,1.83805442,0.02716652,0.18572342,1.12416889,0.54976418,0.70525822,0.02125392,0.06429399,0.65173124
2.98649325,1.82587581,0.02892859,0.18298508,1.11303228,0.55071930,0.69962275,0.02115903,0.06512300,0.64898772
2.99249625,1.81954403,0.03087363,0.18012338,1.10086859,0.55477054,0.69644992,0.02111966,0.06650875,0.64811123
2.99849925,1.81878659,0.03297676,0.17711963,1.08790023,0.56175203,0.69562922,0.02113098,0.06839766,0.64895481
3.00450225,1.82325105,0.03520836,0.17396284,1.07434625,0.57145905,0.69701860,0.02118753,0.07072999,0.65134055
3.01050525,1.83251611,0.03753459,0.17065082,1.06041601,0.58365299,0.70044833,0.02128340,0.07344116,0.65506565
3.01650825,1.84610350,0.03991798,0.16719064,1.04630330,0.59806662,0.70572526,0.02141247,0.07646310,0.65990878
3.02251126,1.86349075,0.04231819,0.16359867,1.03218099,0.61440999,0.71263762,0.02156857,0.07972561,0.66563649
3.02851426,1.88412470,0.04469294,0.15990012,1.01819663,0.63237660,0.72096018,0.02174567,0.08315782,0.67200967
3.03451726,1.90743577,0.04699904,0.15612809,1.00446911,0.65165010,0.73046009,0.02193807,0.08668956,0.67878997
3.04052026,1.93285287,0.04919350,0.15232247,0.99108676,0.67191132,0.74090289,0.02214054,0.09025284,0.68574610
3.04652326,1.95981858,0.05123473,0.14852842,0.97810700,0.69284547,0.75205899,0.02234847,0.09378316,0.69265995
3.05252626,1.98780445,0.05308372,0.14479484,0.96555768,0.71414938,0.76371022,0.02255800,0.09722091,0.69933238
3.05852926,2.01632573,0.05470525,0.14117279,0.95344016,0.73553868,0.77565615,0.02276614,0.10051248,0.70558857
3.06453227,2.04495525,0.05606888,0.13771392,0.94173400,0.75675441,0.78772021,0.02297084,0.10361137,0.71128284
3.07053527,2.07333562,0.05715003,0.13446907,0.93040319,0.77756906,0.79975498,0.02317103,0.10647900,0.71630262
3.07653827,2.10118928,0.05793068,0.13148707,0.91940358,0.79779156,0.81164662,0.02336670,0.10908532,0.72057155
3.08254127,2.12832564,0.05839998,0.12881366,0.90869112,0.81727107,0.82331796,0.02355882,0.11140914,0.72405145
3.08854427,2.15464497,0.05855458,0.12649069,0.89823051,0.83589932,0.83473019,0.02374937,0.11343817,0.72674310
3.09454727,2.18013843,0.05839877,0.12455553,0.88800374,0.85361127,0.84588277,0.02394115,0.11516873,0.72868556
3.10055028,2.20488411,0.05794423,0.12304059,0.87801797,0.87038404,0.85681168,0.02413772,0.11660521,0.72995420
3.10655328,2.22903900,0.05720964,0.12197307,0.86831216,0.88623420,0.86758572,0.02434322,0.11775920,0.73065725
3.11255628,2.25282706,0.05622002,0.12137467,0.85896214,0.90121328,0.87830124,0.02456211,0.11864840,0.73093103
3.11855928,2.27652384,0.05500581,0.12126146,0.85008351,0.91540193,0.88907524,0.02479896,0.11929537,0.73093410
3.12456228,2.30043821,0.05360184,0.12164371,0.84183208,0.92890283,0.90003721,0.02505818,0.11972611,0.73084031
3.13056528,2.32489211,0.05204614,0.12252564,0.83440183,0.94183281,0.91132012,0.02534374,0.11996860,0.73083132
3.13656828,2.35019917,0.05037870,0.12390521,0.82802007,0.95431451,0.92305083,0.02565892,0.12005139,0.73108872
3.14257129,2.37664339,0.04864014,0.12577378,0.82294019,0.96646800,0.93534057,0.02600600,0.12000228,0.73178614
3.14857429,2.40445887,0.04687052,0.12811575,0.81943195,0.97840290,0.94827576,0.02638608,0.11984710,0.73308179
3.15457729,2.43381169,0.04510811,0.13090822,0.81776999,0.99021128,0.96190976,0.02679884,0.11960880,0.73511171
3.16058029,2.46478492,0.04338839,0.13412062,0.81822084,1.00196175,0.97625596,0.02724244,0.11930673,0.73798408
3.16658329,2.49736747,0.04174311,0.13771442,0.82102917,1.01369505,0.99128252,0.02771342,0.11895630,0.74177476
3.17258629,2.53144754,0.04019961,0.14164299,0.82640396,1.02542131,1.00690905,0.02820669,0.11856882,0.74652450
3.17858929,2.56681089,0.03878026,0.14585162,0.83450514,1.03711911,1.02300551,0.02871560,0.11815178,0.75223756
3.18459230,2.60314412,0.03750224,0.15027777,0.84543166,1.04873631,1.03939326,0.02923202,0.11770924,0.75888222
3.19059530,2.64004289,0.03637736,0.15485155,0.85921137,1.06019261,1.05584844,0.02974660,0.11724261,0.76639272
3.19659830,2.67702465,0.03541218,0.15949660,0.87579354,1.07138358,1.07210736,0.03024895,0.11675148,0.77467280
3.20260130,2.71354525,0.03460828,0.16413114,0.89504433,1.08218607,1.08787389,0.03072798,0.11623460,0.78360057
3.20860430,2.74901892,0.03396271,0.16866943,0.91674557,1.09246455,1.10282845,0.03117224,0.11569097,0.79303437
3.21460730,2.78284045,0.03346847,0.17302348,0.94059723,1.10207811,1.11663831,0.03157026,0.11512085,0.80281951
3.22061031,2.81440883,0.03311519,0.17710502,0.96622327,1.11088781,1.12896870,0.03191091,0.11452669,0.81279545
3.22661331,2.84315121,0.03288978,0.18082758,0.99318104,1.11876397,1.13949445,0.03218378,0.11391395,0.82280313
3.23261631,2.86854618,0.03277720,0.18410882,1.02097372,1.12559311,1.14791161,0.03237952,0.11329174,0.83269219
3.23861931,2.89014547,0.03276112,0.18687271,1.04906537,1.13128422,1.15394855,0.03249015,0.11267318,0.84232768
3.24462231,2.90759302,0.03282464,0.18905183,1.07689801,1.13577410,1.15737626,0.03250932,0.11207564,0.85159602
3.25062531,2.92064073,0.03295090,0.19058935,1.10390994,1.13903156,1.15801726,0.03243249,0.11152053,0.86041001
3.25662831,2.92916008,0.03312366,0.19144086,1.12955455,1.14106023,1.15575289,0.03225715,0.11103303,0.86871252
3.26263132,2.93314916,0.03332775,0.19157583,1.15331868,1.14189997,1.15052863,0.03198281,0.11064139,0.87647886
3.26863432,2.93273482,0.03354943,0.19097867,1.17473980,1.14162669,1.14235720,0.03161110,0.11037618,0.88371764
3.27463732,2.92816945,0.03377671,0.18964929,1.19342113,1.14035059,1.13131931,0.03114563,0.11026916,0.89047001
3.28064032,2.91982283,0.03399946,0.18760327,1.20904407,1.13821291,1.11756204,0.03059196,0.11035215,0.89680737
3.28664332,2.90816891,0.03420948,0.18487136,1.22137721,1.13538118,1.10129484,0.02995733,0.11065575,0.90282753
3.29264632,2.89376823,0.03440049,0.18149865,1.23028177,1.13204313,1.08278333,0.02925051,0.11120794,0.90864954
3.29864932,2.87724638,0.03456801,0.17754314,1.23571297,1.12839961,1.06234118,0.02848147,0.11203280,0.91440724
3.30465233,2.85926967,0.03470912,0.17307399,1.23771757,1.12465657,1.04032028,0.02766111,0.11314925,0.92024202
3.31065533,2.84051868,0.03482228,0.16816939,1.23642758,1.12101656,1.01709989,0.02680091,0.11456991,0.92629477
3.31665833,2.82166113,0.03490702,0.16291426,1.23205065,1.11767008,0.99307490,0.02591264,0.11630017,0.93269779
3.32266133,2.80332513,0.03496363,0.15739771,1.22485762,1.11478718,0.96864408,0.02500800,0.11833754,0.93956665
3.32866433,2.78607411,0.03499286,0.15171056,1.21516805,1.11250962,0.94419858,0.02409833,0.12067117,0.94699269
3.33466733,2.77038469,0.03499567,0.14594290,1.20333438,1.11094420,0.92011137,0.02319434,0.12328190,0.95503640
3.34067034,2.75662855,0.03497294,0.14018183,1.18972571,1.11015736,0.89672800,0.02230584,0.12614241,0.96372210
3.34667334,2.74505920,0.03492527,0.13450949,1.17471194,1.11017161,0.87435914,0.02144159,0.12921794,0.97303426
3.35267634,2.73580440,0.03485287,0.12900132,1.15864915,1.11096375,0.85327514,0.02060912,0.13246724,0.98291552
3.35867934,2.72886446,0.03475545,0.12372489,1.14186682,1.11246540,0.83370275,0.01981465,0.13584383,0.99326684
3.36468234,2.72411673,0.03463221,0.11873890,1.12465752,1.11456540,0.81582417,0.01906307,0.13929758,1.00394950
3.37068534,2.72132579,0.03448189,0.11409282,1.10726944,1.11711440,0.79977818,0.01835794,0.14277644,1.01478912
3.37668834,2.72015875,0.03430286,0.10982675,1.08990194,1.11993120,0.78566321,0.01770157,0.14622833,1.02558134
3.38269135,2.72020498,0.03409332,0.10597171,1.07270407,1.12281057,0.77354200,0.01709510,0.14960307,1.03609904
3.38869435,2.72099888,0.03385144,0.10255024,1.05577606,1.12553222,0.76344740,0.01653867,0.15285420,1.04610055
3.39469735,2.72204456,0.03357559,0.09957721,1.03917332,1.12787032,0.75538889,0.01603156,0.15594073,1.05533866
3.40070035,2.72284106,0.03326454,0.09706078,1.02291245,1.12960320,0.74935920,0.01557238,0.15882860,1.06356970
3.40670335,2.72290662,0.03291769,0.09500346,1.00697892,1.13052262,0.74534066,0.01515924,0.16149181,1.07056257
3.41270635,2.72180088,0.03253518,0.09340314,0.99133561,1.13044223,0.74331080,0.01478991,0.16391321,1.07610696
3.41870935,2.71914380,0.03211806,0.09225415,0.97593168,1.12920462,0.74324671,0.01446202,0.16608484,1.08002067
3.42471236,2.71463049,0.03166834,0.09154812,0.96071130,1.12668690,0.74512816,0.01417315,0.16800782,1.08215554
3.43071536,2.70804139,0.03118900,0.09127471,0.94562155,1.12280430,0.74893899,0.01392097,0.16969177,1.08240186
3.43671836,2.69924745,0.03068397,0.09142219,0.93061921,1.11751192,0.75466707,0.01370334,0.17115385,1.08069119
3.44272136,2.68821042,0.03015797,0.09197777,0.91567606,1.11080440,0.76230271,0.01351831,0.17241743,1.07699748
3.44872436,2.67497859,0.02961638,0.09292782,0.90078264,1.10271393,0.77183578,0.01336419,0.17351041,1.07133656
3.45472736,2.65967846,0.02906503,0.09425785,0.88595016,1.09330647,0.78325195,0.01323954,0.17446338,1.06376429
3.46073037,2.64250320,0.02850996,0.09595237,0.87121091,1.08267683,0.79652818,0.01314314,0.17530764,1.05437341
3.46673337,2.62369881,0.02795713,0.09799467,0.85661709,1.07094269,0.81162812,0.01307397,0.17607321,1.04328935
3.47273637,2.60354878,0.02741223,0.10036648,0.84223834,1.05823812,0.82849760,0.01303112,0.17678694,1.03066543
3.47873937,2.58235836,0.02688038,0.10304764,0.82815840,1.04470688,0.84706061,0.01301375,0.17747080,1.01667751
3.48474237,2.56043925,0.02636594,0.10601579,0.81447089,1.03049598,0.86721627,0.01302105,0.17814043,1.00151840
3.49074537,2.53809540,0.02587235,0.10924604,0.80127482,1.01574968,0.88883665,0.01305213,0.17880406,0.98539234
3.49674837,2.51561056,0.02540199,0.11271082,0.78866997,1.00060425,0.91176596,0.01310602,0.17946179,0.96850959
3.50275138,2.49323799,0.02495614,0.11637970,0.77675236,0.98518378,0.93582088,0.01318157,0.18010532,0.95108136
3.50875438,2.47119251,0.02453495,0.12021945,0.76561012,0.96959692,0.96079212,0.01327745,0.18071803,0.93331509
3.51475738,2.44964495,0.02413752,0.12419405,0.75531977,0.95393480,0.98644693,0.01339211,0.18127553,0.91541032
3.52076038,2.42871891,0.02376197,0.12826494,0.74594316,0.93827001,1.01253262,0.01352376,0.18174658,0.89755491
3.52676338,2.40848959,0.02340561,0.13239129,0.73752492,0.92265649,1.03878043,0.01367036,0.18209424,0.87992192
3.53276638,2.38898440,0.02306512,0.13653034,0.73009059,0.90713032,1.06490998,0.01382960,0.18227737,0.86266687
3.53876938,2.37018496,0.02273671,0.14063784,0.72364526,0.89171118,1.09063356,0.01399896,0.18225225,0.84592560
3.54477239,2.35203020,0.02241638,0.14466847,0.71817271,0.87640426,1.11566041,0.01417566,0.18197427,0.82981262
3.55077539,2.33442020,0.02210005,0.14857635,0.71363498,0.86120255,1.13970059,0.01435671,0.18139970,0.81441992
3.55677839,2.31722051,0.02178380,0.15231547,0.70997231,0.84608925,1.16246844,0.01453890,0.18048737,0.79981633
3.56278139,2.30026676,0.02146399,0.15584023,0.70710343,0.83104027,1.18368553,0.01471888,0.17920020,0.78604736
3.56878439,2.28336947,0.02113738,0.15910589,0.70492608,0.81602653,1.20308316,0.01489314,0.17750663,0.77313560
3.57478739,2.26631898,0.02080124,0.16206904,0.70331795,0.80101623,1.22040456,0.01505805,0.17538174,0.76108163
3.58079040,2.24889056,0.02045338,0.16468810,0.70213788,0.78597683,1.23540683,0.01520993,0.17280820,0.74986546
3.58679340,2.23084977,0.02009217,0.16692381,0.70122750,0.77087681,1.24786297,0.01534509,0.16977690,0.73944851
3.59279640,2.21195816,0.01971654,0.16873975,0.70041343,0.75568722,1.25756398,0.01545990,0.16628732,0.72977608
3.59879940,2.19197937,0.01932593,0.17010291,0.69950986,0.74038305,1.26432146,0.01555081,0.16234768,0.72078023
3.60480240,2.17068579,0.01892024,0.17098426,0.69832193,0.72494441,1.26797065,0.01561451,0.15797480,0.71238307
3.61080540,2.14786570,0.01849977,0.17135942,0.69664962,0.70935755,1.26837418,0.01564796,0.15319374,0.70450032
3.61680840,2.12333086,0.01806521,0.17120934,0.69429236,0.69361584,1.26542635,0.01564849,0.14803729,0.69704506
3.62281141,2.09692457,0.01761756,0.17052101,0.69105419,0.67772061,1.25905811,0.01561389,0.14254526,0.68993148
3.62881441,2.06852970,0.01715810,0.16928816,0.68674947,0.66168187,1.24924241,0.01554255,0.13676366,0.68307859
3.63481741,2.03807677,0.01668841,0.16751202,0.68120884,0.64551906,1.23599978,0.01543346,0.13074381,0.67641372
3.64082041,2.00555149,0.01621038,0.16520195,0.67428540,0.62926154,1.21940386,0.01528640,0.12454138,0.66987563
3.64682341,1.97100144,0.01572622,0.16237601,0.66586070,0.61294901,1.19958644,0.01510189,0.11821537,0.66341716
3.65282641,1.93454159,0.01523855,0.15906142,0.65585037,0.59663168,1.17674178,0.01488135,0.11182715,0.65700735
3.65882941,1.89635815,0.01475040,0.15529487,0.64420904,0.58037022,1.15112968,0.01462702,0.10543945,0.65063282
3.66483242,1.85671045,0.01426534,0.15112255,0.63093429,0.56423543,1.12307698,0.01434204,0.09911544,0.64429854
3.67083542,1.81593051,0.01378747,0.14660001,0.61606939,0.54830746,1.09297726,0.01403041,0.09291777,0.63802779
3.67683842,1.77442018,0.01332149,0.14179180,0.59970456,0.53267481,1.06128828,0.01369688,0.08690780,0.63186139
3.68284142,1.73264556,0.01287271,0.13677071,0.58197667,0.51743285,1.02852714,0.01334694,0.08114469,0.62585632
3.68884442,1.69112886,0.01244702,0.13161685,0.56306728,0.50268196,0.99526310,0.01298667,0.07568472,0.62008354
3.69484742,1.65043773,0.01205088,0.12641646,0.54319895,0.48852538,0.96210793,0.01262263,0.07058057,0.61462541
3.70085043,1.61117224,0.01169115,0.12126044,0.52263003,0.47506669,0.92970406,0.01226166,0.06588065,0.60957253
3.70685343,1.57394997,0.01137503,0.11624271,0.50164806,0.46240709,0.89871080,0.01191081,0.06162849,0.60502031
3.71285643,1.53938954,0.01110985,0.11145840,0.48056196,0.45064254,0.86978880,0.01157706,0.05786218,0.60106529
3.71885943,1.50809314,0.01090286,0.10700201,0.45969337,0.43986074,0.84358350,0.01126720,0.05461383,0.59780133
3.72486243,1.48062862,0.01076101,0.10296540,0.43936752,0.43013836,0.82070771,0.01098766,0.05190907,0.59531594
3.73086543,1.45751186,0.01069064,0.09943592,0.41990394,0.42153818,0.80172423,0.01074430,0.04976663,0.59368667
3.73686843,1.43918991,0.01069729,0.09649453,0.40160734,0.41410675,0.78712890,0.01054231,0.04819790,0.59297788
3.74287144,1.42602561,0.01078534,0.09421412,0.38475922,0.40787228,0.77733477,0.01038603,0.04720666,0.59323789
3.74887444,1.41828438,0.01095782,0.09265790,0.36961026,0.40284307,0.77265803,0.01027884,0.04678877,0.59449660
3.75487744,1.41612352,0.01121614,0.09187814,0.35637400,0.39900650,0.77330618,0.01022313,0.04693202,0.59676375
3.76088044,1.41958462,0.01155991,0.09191500,0.34522189,0.39632867,0.77936910,0.01022015,0.04761610,0.60002781
3.76688344,1.42858950,0.01198679,0.09279580,0.33627992,0.39475467,0.79081325,0.01027008,0.04881268,0.60425554
3.77288644,1.44293968,0.01249239,0.09453440,0.32962687,0.39420960,0.80747957,0.01037195,0.05048566,0.60939229
3.77888944,1.46231980,0.01307028,0.09713094,0.32529424,0.39460020,0.82908513,0.01052373,0.05259152,0.61536297
3.78489245,1.48630471,0.01371198,0.10057188,0.32326773,0.39581717,0.85522869,0.01072235,0.05507997,0.62207373
3.79089545,1.51437017,0.01440717,0.10483022,0.32349018,0.39773802,0.88540011,0.01096380,0.05789471,0.62941416
3.79689845,1.54590692,0.01514377,0.10986601,0.32586586,0.40023046,0.91899345,0.01124324,0.06097434,0.63726008
3.80290145,1.58023752,0.01590831,0.11562705,0.33026580,0.40315606,0.95532333,0.01155513,0.06425355,0.64547673
3.80890445,1.61663548,0.01668620,0.12204983,0.33653396,0.40637425,0.99364424,0.01189338,0.06766439,0.65392221
3.81490745,1.65434614,0.01746213,0.12906057,0.34449410,0.40974636,1.03317200,0.01225145,0.07113766,0.66245112
3.82091046,1.69260843,0.01822048,0.13657647,0.35395695,0.41313963,1.07310690,0.01262260,0.07460448,0.67091830
3.82691346,1.73067681,0.01894580,0.14450705,0.36472758,0.41643105,1.11265756,0.01300000,0.07799780,0.67918240
3.83291646,1.76784280,0.01962329,0.15275561,0.37661264,0.41951084,1.15106491,0.01337689,0.08125401,0.68710929
3.83891946,1.80345518,0.02023923,0.16122074,0.38942744,0.42228560,1.18762537,0.01374676,0.08431446,0.69457530
3.84492246,1.83693842,0.02078148,0.16979800,0.40300256,0.42468079,1.22171241,0.01410350,0.08712687,0.70147001
3.85092546,1.86780874,0.02123990,0.17838159,0.41719003,0.42664281,1.25279605,0.01444152,0.08964666,0.70769875
3.85692846,1.89568736,0.02160672,0.18686610,0.43186881,0.42814026,1.28045947,0.01475590,0.09183801,0.71318470
3.86293147,1.92031077,0.02187686,0.19514830,0.44694970,0.42916474,1.30441236,0.01504248,0.09367475,0.71787069
3.86893447,1.94153780,0.02204818,0.20312902,0.46237947,0.42973090,1.32450078,0.01529796,0.09514104,0.72172057
3.87493747,1.95935350,0.02212168,0.21071501,0.47814428,0.42987598,1.34071327,0.01551997,0.09623167,0.72472044
3.88094047,1.97386994,0.02210153,0.21782078,0.49427232,0.42965877,1.35318323,0.01570714,0.09695222,0.72687946
3.88694347,1.98532421,0.02199514,0.22437052,0.51083558,0.42915816,1.36218776,0.01585910,0.09731887,0.72823058
3.89294647,1.99407372,0.02181301,0.23029988,0.52795081,0.42847125,1.36814315,0.01597655,0.09735802,0.72883100
3.89894947,2.00058918,0.02156862,0.23555768,0.54577947,0.42771112,1.37159740,0.01606122,0.09710565,0.72876240
3.90495248,2.00544565,0.02127811,0.24010750,0.56452658,0.42700436,1.37322008,0.01611584,0.09660649,0.72813092
3.91095548,2.00931169,0.02096003,0.24392901,0.58443849,0.42648838,1.37379006,0.01614415,0.09591303,0.72706682
3.91695848,2.01293702,0.02063492,0.24701915,0.60579919,0.42630846,1.37418142,0.01615082,0.09508442,0.72572366
3.92296148,2.01713882,0.02032488,0.24939284,0.62892528,0.42661475,1.37534792,0.01614134,0.09418525,0.72427698
3.92896448,2.02278668,0.02005309,0.25108339,0.65415932,0.42755896,1.37830635,0.01612201,0.09328428,0.72292226
3.93496748,2.03078636,0.01984336,0.25214242,0.68186157,0.42929104,1.38411894,0.01609972,0.09245311,0.72187212
3.94097049,2.04206236,0.01971954,0.25263926,0.71239995,0.43195556,1.39387514,0.01608193,0.09176484,0.72135264
3.94697349,2.05753922,0.01970504,0.25265985,0.74613853,0.43568807,1.40867264,0.01607642,0.09129275,0.72159870
3.95297649,2.07812179,0.01982232,0.25230500,0.78342440,0.44061124,1.42959792,0.01609119,0.09110895,0.72284840
3.95897949,2.10467440,0.02009237,0.25168816,0.82457335,0.44683094,1.45770626,0.01613428,0.09128306,0.72533655
3.96498249,2.13799922,0.02053424,0.25093258,0.86985468,0.45443232,1.49400124,0.01621350,0.09188093,0.72928741
3.97098549,2.17881408,0.02116455,0.25016806,0.91947554,0.46347594,1.53941390,0.01633633,0.09296338,0.73490677
3.97698849,2.22773014,0.02199716,0.24952723,0.97356552,0.47399411,1.59478160,0.01650961,0.09458493,0.74237382
3.98299150,2.28523010,0.02304274,0.24914156,1.03216190,0.48598751,1.66082696,0.01673940,0.09679263,0.75183294
3.98899450,2.35164740,0.02430846,0.24913717,1.09519653,0.49942239,1.73813697,0.01703074,0.09962496,0.76338585
3.99499750,2.42714737,0.02579777,0.24963062,1.16248488,0.51422841,1.82714286,0.01738747,0.10311067,0.77708452
4.00100050,2.51171094,0.02751014,0.25072484,1.23371798,0.53029731,1.92810117,0.01781205,0.10726790,0.79292530
4.00700350,2.60512190,0.02944099,0.25250525,1.30845797,0.54748264,2.04107652,0.01830540,0.11210328,0.81084448
4.01300650,2.70695836,0.03158160,0.25503644,1.38613772,0.56560055,2.16592678,0.01886682,0.11761120,0.83071571
4.01900950,2.81658908,0.03391909,0.25835928,1.46606479,0.58443191,2.30229113,0.01949387,0.12377333,0.85234960
4.02501251,2.93317528,0.03643654,0.26248880,1.54743017,0.60372563,2.44958183,0.02018237,0.13055825,0.87549546
4.03101551,3.05567818,0.03911317,0.26741286,1.62932153,0.62320329,2.60698001,0.02092639,0.13792135,0.89984547
4.03701851,3.18287237,0.04192451,0.27309168,1.71074085,0.64256490,2.77343610,0.02171832,0.14580504,0.92504102
4.04302151,3.31336505,0.04484278,0.27945821,1.79062597,0.66149578,2.94767530,0.02254895,0.15413919,0.95068120
4.04902451,3.44562049,0.04783725,0.28641951,1.86787541,0.67967415,3.12820814,0.02340769,0.16284186,0.97633307
4.05502751,3.57798929,0.05087470,0.29385883,1.94137550,0.69677943,3.31334639,0.02428269,0.17182034,1.00154333
4.06103052,3.70874165,0.05391995,0.30163865,2.01002905,0.71250068,3.50122414,0.02516113,0.18097253,1.02585101
4.06703352,3.83610342,0.05693643,0.30960428,2.07278420,0.72654509,3.68982386,0.02602946,0.19018851,1.04880052
4.07303652,3.95829405,0.05988680,0.31758806,2.12866260,0.73864598,3.87700694,0.02687373,0.19935242,1.06995467
4.07903952,4.07356507,0.06273361,0.32541397,2.17678567,0.74857018,4.06054834,0.02767986,0.20834454,1.08890703
4.08504252,4.18023792,0.06543998,0.33290252,2.21639792,0.75612430,4.23817444,0.02843396,0.21704355,1.10529310
4.09104552,4.27674001,0.06797027,0.33987561,2.24688654,0.76115971,4.40760351,0.02912270,0.22532889,1.11879989
4.09704852,4.36163774,0.07029077,0.34616144,2.26779641,0.76357610,4.56658778,0.02973356,0.23308318,1.12917349
4.10305153,4.43366568,0.07237034,0.35159905,2.27884015,0.76332332,4.71295613,0.03025514,0.24019467,1.13622442
4.10905453,4.49175101,0.07418099,0.35604250,2.27990277,0.76040156,4.84465651,0.03067742,0.24655956,1.13983043
4.11505753,4.53503261,0.07569850,0.35936458,2.27104104,0.75485990,4.95979687,0.03099198,0.25208425,1.13993696
4.12106053,4.56287441,0.07690282,0.36145975,2.25247770,0.74679319,5.05668370,0.03119217,0.25668735,1.13655505
4.12706353,4.57487283,0.07777851,0.36224652,2.22459080,0.73633756,5.13385705,0.03127327,0.26030141,1.12975708
4.13306653,4.57085832,0.07831503,0.36166896,2.18789902,0.72366471,5.19012115,0.03123258,0.26287437,1.11967059
4.13906953,4.55089108,0.07850691,0.35969746,2.14304342,0.70897533,5.22456967,0.03106939,0.26437068,1.10647045
4.14507254,4.51525166,0.07835385,0.35632875,2.09076672,0.69249176,5.23660492,0.03078504,0.26477190,1.09036990
4.15107554,4.46442660,0.07786068,0.35158513,2.03189080,0.67445053,5.22595034,0.03038279,0.26407699,1.07161093
4.15707854,4.39909012,0.07703718,0.34551304,1.96729349,0.65509477,5.19265586,0.02986773,0.26230216,1.05045436
4.16308154,4.32008241,0.07589783,0.33818102,1.89788543,0.63466707,5.13709591,0.02924661,0.25948018,1.02717030
4.16908454,4.22838548,0.07446143,0.32967719,1.82458787,0.61340289,5.05996000,0.02852761,0.25565941,1.00202913
4.17508754,4.12509732,0.07275063,0.32010631,1.74831208,0.59152483,4.96223623,0.02772016,0.25090236,0.97529367
4.18109055,4.01140542,0.07079136,0.30958654,1.66994093,0.56923801,4.84518807,0.02683465,0.24528395,0.94721264
4.18709355,3.88856029,0.06861226,0.29824614,1.59031309,0.54672658,4.71032517,0.02588214,0.23888945,0.91801567
4.19309655,3.75784993,0.06624392,0.28621997,1.51021014,0.52415143,4.55936907,0.02487416,0.23181226,0.88791005
4.19909955,3.62057585,0.06371828,0.27364625,1.43034670,0.50164930,4.39421494,0.02382237,0.22415153,0.85707916
4.20510255,3.47803128,0.06106790,0.26066332,1.35136355,0.47933294,4.21689045,0.02273836,0.21600966,0.82568254
4.21110555,3.33148204,0.05832524,0.24740678,1.27382377,0.45729245,4.02951320,0.02163339,0.20748998,0.79385750
4.21710855,3.18215035,0.05552208,0.23400695,1.19821140,0.43559754,3.83424790,0.02051818,0.19869433,0.76172194
4.22311156,3.03120194,0.05268888,0.22058667,1.12493268,0.41430058,3.63326462,0.01940277,0.18972099,0.72937820
4.22911456,2.87973615,0.04985430,0.20725954,1.05431916,0.39344011,3.42869932,0.01829638,0.18066275,0.69691756
4.23511756,2.72877939,0.04704473,0.19412868,0.98663261,0.37304471,3.22261765,0.01720727,0.17160532,0.66442509
4.24112056,2.57928125,0.04428400,0.18128581,0.92207111,0.35313695,3.01698296,0.01614275,0.16262605,0.63198446
4.24712356,2.43211335,0.04159309,0.16881079,0.86077605,0.33373716,2.81362901,0.01510911,0.15379303,0.59968242
4.25312656,2.28807012,0.03899004,0.15677162,0.80283964,0.31486686,2.61423800,0.01411165,0.14516452,0.56761273
4.25912956,2.14787136,0.03648989,0.14522463,0.74831258,0.29655165,2.42032389,0.01315470,0.13678880,0.53587915
4.26513257,2.01216581,0.03410477,0.13421505,0.69721164,0.27882349,2.23322108,0.01224171,0.12870431,0.50459746
4.27113557,1.88153538,0.03184398,0.12377775,0.64952679,0.26172217,2.05407811,0.01137533,0.12094011,0.47389642
4.27713857,1.75649943,0.02971426,0.11393816,0.60522779,0.24529599,1.88385599,0.01055744,0.11351660,0.44391745
4.28314157,1.63751875,0.02772001,0.10471327,0.56426995,0.22960164,1.72333063,0.00978934,0.10644644,0.41481325
4.28914457,1.52499888,0.02586361,0.09611262,0.52659903,0.21470325,1.57309853,0.00907175,0.09973562,0.38674538
4.29514757,1.41929239,0.02414577,0.08813934,0.49215513,0.20067079,1.43358532,0.00840498,0.09338462,0.35988094
4.30115058,1.32070016,0.02256578,0.08079110,0.46087554,0.18757782,1.30505613,0.00778894,0.08738958,0.33438846
4.30715358,1.22947137,0.02112194,0.07406094,0.43269655,0.17549875,1.18762748,0.00722327,0.08174348,0.31043339
4.31315658,1.14580239,0.01981175,0.06793805,0.40755429,0.16450578,1.08127978,0.00670732,0.07643720,0.28817316
4.31915958,1.06983478,0.01863224,0.06240843,0.38538454,0.15466567,0.98587021,0.00624028,0.07146044,0.26775235
4.32516258,1.00165239,0.01758015,0.05745532,0.36612178,0.14603643,0.90114553,0.00582113,0.06680261,0.24929784
4.33116558,0.94127821,0.01665213,0.05305972,0.34969749,0.13866427,0.82675455,0.00544868,0.06245340,0.23291445
4.33716858,0.88867105,0.01584483,0.04920063,0.33603794,0.13258066,0.76226023,0.00512159,0.05840325,0.21868113
4.34317159,0.84372260,0.01515498,0.04585534,0.32506159,0.12779997,0.70715134,0.00483834,0.05464365,0.20664777
4.34917459,0.80625534,0.01457941,0.04299966,0.31667636,0.12431756,0.66085370,0.00459725,0.05116726,0.19683292
