energy_ev,total_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.33466733,1.76178028,0.00286517,0.00000000,0.38702945,0.00980794,0.01296688,0.10544722,0.02369880,0.48566744
3.34067034,1.77491620,0.00290614,0.00000000,0.39592513,0.00998161,0.01366669,0.10558395,0.02520027,0.49484584
3.34667334,1.79020543,0.00294745,0.00000000,0.40573483,0.01015955,0.01448035,0.10562741,0.02684437,0.50359775
3.35267634,1.80709301,0.00298776,0.00000000,0.41630910,0.01033761,0.01539706,0.10556115,0.02861158,0.51172462
3.35867934,1.82496402,0.00302587,0.00000000,0.42748225,0.01051112,0.01640537,0.10536802,0.03047882,0.51901893
3.36468234,1.84316221,0.00306067,0.00000000,0.43907723,0.01067510,0.01749324,0.10503049,0.03241985,0.52527091
3.37068534,1.86101345,0.00309121,0.00000000,0.45091137,0.01082438,0.01864831,0.10453114,0.03440586,0.53027641
3.37668834,1.87785313,0.00311668,0.00000000,0.46280282,0.01095387,0.01985813,0.10385342,0.03640621,0.53384530
3.38269135,1.89305626,0.00313645,0.00000000,0.47457742,0.01105876,0.02111049,0.10298259,0.03838925,0.53581018
3.38869435,1.90606881,0.00315010,0.00000000,0.48607556,0.01113472,0.02239375,0.10190674,0.04032320,0.53603483
3.39469735,1.91643871,0.00315740,0.00000000,0.49715878,0.01117814,0.02369719,0.10061795,0.04217709,0.53442201
3.40070035,1.92384468,0.00315839,0.00000000,0.50771575,0.01118632,0.02501139,0.09911342,0.04392174,0.53092013
3.40670335,1.92812137,0.00315335,0.00000000,0.51766714,0.01115762,0.02632857,0.09739659,0.04553055,0.52552844
3.41270635,1.92927906,0.00314286,0.00000000,0.52696930,0.01109161,0.02764281,0.09547802,0.04698039,0.51830035
3.41870935,1.92751665,0.00312777,0.00000000,0.53561629,0.01098911,0.02895035,0.09337624,0.04825221,0.50934473
3.42471236,1.92322692,0.00310921,0.00000000,0.54364031,0.01085223,0.03024970,0.09111821,0.04933157,0.49882497
3.43071536,1.91699312,0.00308858,0.00000000,0.55111023,0.01068439,0.03154172,0.08873954,0.05020894,0.48695580
3.43671836,1.90957687,0.00306755,0.00000000,0.55812851,0.01049015,0.03282956,0.08628443,0.05087987,0.47399803
3.44272136,1.90189719,0.00304799,0.00000000,0.56482639,0.01027516,0.03411856,0.08380518,0.05134488,0.46025121
3.44872436,1.89500144,0.00303196,0.00000000,0.57135775,0.01004593,0.03541605,0.08136143,0.05160924,0.44604471
3.45472736,1.89002904,0.00302165,0.00000000,0.57789187,0.00980964,0.03673104,0.07901903,0.05168252,0.43172736
3.46073037,1.88816933,0.00301930,0.00000000,0.58460533,0.00957387,0.03807390,0.07684864,0.05157803,0.41765625
3.46673337,1.89061523,0.00302719,0.00000000,0.59167372,0.00934633,0.03945592,0.07492405,0.05131214,0.40418500
3.47273637,1.89851465,0.00304752,0.00000000,0.59926322,0.00913463,0.04088893,0.07332029,0.05090358,0.39165204
3.47873937,1.91292166,0.00308237,0.00000000,0.60752274,0.00894592,0.04238479,0.07211161,0.05037258,0.38036936
3.48474237,1.93474957,0.00313364,0.00000000,0.61657671,0.00878670,0.04395499,0.07136932,0.04974020,0.37061209
3.49074537,1.96472794,0.00320297,0.00000000,0.62651907,0.00866251,0.04561019,0.07115965,0.04902757,0.36260946
3.49674837,2.00336548,0.00329167,0.00000000,0.63740846,0.00857780,0.04735978,0.07154160,0.04825528,0.35653720
3.50275138,2.05092045,0.00340073,0.00000000,0.64926493,0.00853569,0.04921151,0.07256491,0.04744281,0.35251199
3.50875438,2.10738007,0.00353073,0.00000000,0.66206811,0.00853789,0.05117109,0.07426819,0.04660813,0.35058779
3.51475738,2.17244963,0.00368185,0.00000000,0.67575694,0.00858462,0.05324187,0.07667719,0.04576737,0.35075445
3.52076038,2.24555224,0.00385383,0.00000000,0.69023072,0.00867457,0.05542453,0.07980346,0.04493463,0.35293831
3.52676338,2.32583885,0.00404600,0.00000000,0.70535156,0.00880499,0.05771676,0.08364315,0.04412188,0.35700509
3.53276638,2.41220855,0.00425727,0.00000000,0.72094779,0.00897173,0.06011307,0.08817629,0.04333893,0.36276452
3.53876938,2.50333811,0.00448617,0.00000000,0.73681829,0.00916940,0.06260455,0.09336634,0.04259350,0.36997683
3.54477239,2.59771950,0.00473088,0.00000000,0.75273746,0.00939153,0.06517870,0.09916027,0.04189131,0.37836067
3.55077539,2.69370396,0.00498927,0.00000000,0.76846064,0.00963081,0.06781930,0.10548891,0.04123622,0.38760219
3.55677839,2.78955058,0.00525893,0.00000000,0.78372965,0.00987931,0.07050639,0.11226785,0.04063037,0.39736491
3.56278139,2.88347749,0.00553727,0.00000000,0.79827853,0.01012873,0.07321630,0.11939872,0.04007428,0.40730002
3.56878439,2.97371342,0.00582150,0.00000000,0.81183905,0.01037067,0.07592173,0.12677091,0.03956704,0.41705685
3.57478739,3.05854763,0.00610876,0.00000000,0.82414614,0.01059690,0.07859202,0.13426370,0.03910634,0.42629295
3.58079040,3.13637622,0.00639610,0.00000000,0.83494295,0.01079958,0.08119350,0.14174872,0.03868866,0.43468364
3.58679340,3.20574307,0.00668055,0.00000000,0.84398571,0.01097152,0.08368997,0.14909273,0.03830928,0.44193061
3.59279640,3.26537396,0.00695917,0.00000000,0.85104811,0.01110635,0.08604335,0.15616070,0.03796239,0.44776937
3.59879940,3.31420298,0.00722906,0.00000000,0.85592541,0.01119871,0.08821438,0.16281895,0.03764119,0.45197538
3.60480240,3.35139046,0.00748741,0.00000000,0.85843819,0.01124435,0.09016355,0.16893847,0.03733801,0.45436862
3.61080540,3.37633232,0.00773146,0.00000000,0.85843562,0.01124023,0.09185201,0.17439817,0.03704441,0.45481667
3.61680840,3.38866122,0.00795861,0.00000000,0.85579837,0.01118454,0.09324266,0.17908799,0.03675137,0.45323614
3.62281141,3.38824004,0.00816634,0.00000000,0.85044114,0.01107676,0.09430114,0.18291181,0.03644947,0.44959261
3.62881441,3.37514879,0.00835228,0.00000000,0.84231456,0.01091753,0.09499696,0.18579002,0.03612917,0.44389915
3.63481741,3.34966632,0.00851421,0.00000000,0.83140667,0.01070866,0.09530443,0.18766166,0.03578106,0.43621358
3.64082041,3.31224813,0.00865006,0.00000000,0.81774382,0.01045298,0.09520359,0.18848606,0.03539616,0.42663458
3.64682341,3.26350207,0.00875795,0.00000000,0.80139084,0.01015423,0.09468096,0.18824390,0.03496625,0.41529705
3.65282641,3.20416310,0.00883619,0.00000000,0.78245064,0.00981692,0.09373011,0.18693774,0.03448421,0.40236675
3.65882941,3.13506885,0.00888336,0.00000000,0.76106304,0.00944615,0.09235201,0.18459183,0.03394437,0.38803457
3.66483242,3.05713686,0.00889827,0.00000000,0.73740292,0.00904750,0.09055520,0.18125138,0.03334278,0.37251064
3.67083542,2.97134451,0.00888006,0.00000000,0.71167765,0.00862682,0.08835566,0.17698121,0.03267758,0.35601851
3.67683842,2.87871217,0.00882825,0.00000000,0.68412387,0.00819015,0.08577646,0.17186396,0.03194918,0.33878943
3.68284142,2.78028977,0.00874271,0.00000000,0.65500361,0.00774349,0.08284721,0.16599772,0.03116053,0.32105716
3.68884442,2.67714672,0.00862379,0.00000000,0.62460000,0.00729278,0.07960331,0.15949343,0.03031721,0.30305314
3.69484742,2.57036465,0.00847229,0.00000000,0.59321240,0.00684373,0.07608498,0.15247193,0.02942756,0.28500229
3.70085043,2.46103253,0.00828954,0.00000000,0.56115133,0.00640173,0.07233622,0.14506091,0.02850268,0.26711932
3.70685343,2.35024307,0.00807735,0.00000000,0.52873316,0.00597183,0.06840366,0.13739178,0.02755634,0.24960579
3.71285643,2.23908971,0.00783809,0.00000000,0.49627473,0.00555862,0.06433535,0.12959658,0.02660487,0.23264757
3.71885943,2.12866316,0.00757459,0.00000000,0.46408802,0.00516627,0.06017962,0.12180503,0.02566695,0.21641299
3.72486243,2.02004661,0.00729019,0.00000000,0.43247505,0.00479841,0.05598391,0.11414180,0.02476326,0.20105137
3.73086543,1.91430903,0.00698864,0.00000000,0.40172296,0.00445820,0.05179376,0.10672402,0.02391618,0.18669198
3.73686843,1.81249585,0.00667401,0.00000000,0.37209955,0.00414824,0.04765186,0.09965910,0.02314928,0.17344340
3.74287144,1.71561693,0.00635067,0.00000000,0.34384918,0.00387064,0.04359729,0.09304291,0.02248685,0.16139300
3.74887444,1.62463178,0.00602316,0.00000000,0.31718924,0.00362698,0.03966490,0.08695829,0.02195328,0.15060681
3.75487744,1.54043222,0.00569605,0.00000000,0.29230716,0.00341831,0.03588486,0.08147388,0.02157244,0.14112944
3.76088044,1.46382317,0.00537387,0.00000000,0.26935792,0.00324516,0.03228237,0.07664339,0.02136703,0.13298417
3.76688344,1.39550213,0.00506098,0.00000000,0.24846229,0.00310754,0.02887757,0.07250505,0.02135781,0.12617322
3.77288644,1.33603850,0.00476145,0.00000000,0.22970555,0.00300497,0.02568558,0.06908150,0.02156288,0.12067810
3.77888944,1.28585364,0.00447895,0.00000000,0.21313691,0.00293643,0.02271664,0.06637987,0.02199697,0.11646021
3.78489245,1.24520288,0.00421665,0.00000000,0.19876949,0.00290045,0.01997644,0.06439218,0.02267075,0.11346154
3.79089545,1.21416052,0.00397716,0.00000000,0.18658095,0.00289503,0.01746650,0.06309598,0.02359009,0.11160569
3.79689845,1.19260893,0.00376244,0.00000000,0.17651467,0.00291774,0.01518458,0.06245518,0.02475561,0.11079911
3.80290145,1.18023260,0.00357376,0.00000000,0.16848156,0.00296573,0.01312523,0.06242120,0.02616210,0.11093271
3.80890445,1.17651798,0.00341170,0.00000000,0.16236246,0.00303572,0.01128031,0.06293420,0.02779827,0.11188373
3.81490745,1.18075938,0.00327614,0.00000000,0.15801099,0.00312411,0.00963950,0.06392463,0.02964658,0.11351807
3.82091046,1.19207149,0.00316626,0.00000000,0.15525712,0.00322700,0.00819083,0.06531489,0.03168325,0.11569281
3.82691346,1.20940817,0.00308063,0.00000000,0.15391103,0.00334029,0.00692120,0.06702117,0.03387852,0.11825921
3.83291646,1.23158734,0.00301724,0.00000000,0.15376761,0.00345973,0.00581681,0.06895548,0.03619716,0.12106586
3.83891946,1.25732134,0.00297360,0.00000000,0.15461114,0.00358100,0.00486361,0.07102771,0.03859915,0.12396206
3.84492246,1.28525187,0.00294685,0.00000000,0.15622048,0.00369986,0.00404765,0.07314785,0.04104062,0.12680131
3.85092546,1.31398833,0.00293383,0.00000000,0.15837430,0.00381217,0.00335542,0.07522818,0.04347499,0.12944487
3.85692846,1.34214843,0.00293124,0.00000000,0.16085649,0.00391405,0.00277410,0.07718543,0.04585433,0.13176505
3.86293147,1.36839939,0.00293573,0.00000000,0.16346151,0.00400193,0.00229181,0.07894291,0.04813077,0.13364846
3.86893447,1.39149855,0.00294402,0.00000000,0.16599954,0.00407270,0.00189777,0.08043240,0.05025810,0.13499880
3.87493747,1.41033155,0.00295304,0.00000000,0.16830137,0.00412369,0.00158243,0.08159594,0.05219330,0.13573925
3.88094047,1.42394693,0.00295999,0.00000000,0.17022280,0.00415283,0.00133757,0.08238722,0.05389816,0.13581433
3.88694347,1.43158562,0.00296248,0.00000000,0.17164837,0.00415867,0.00115641,0.08277278,0.05534068,0.13519108
3.89294647,1.43270430,0.00295857,0.00000000,0.17249447,0.00414036,0.00103357,0.08273268,0.05649635,0.13385973
3.89894947,1.42699181,0.00294686,0.00000000,0.17271152,0.00409776,0.00096516,0.08226092,0.05734923,0.13183353
3.90495248,1.41437783,0.00292651,0.00000000,0.17228526,0.00403133,0.00094870,0.08136535,0.05789269,0.12914802
3.91095548,1.39503367,0.00289729,0.00000000,0.17123699,0.00394218,0.00098317,0.08006716,0.05812986,0.12585965
3.91695848,1.36936519,0.00285954,0.00000000,0.16962287,0.00383199,0.00106891,0.07840002,0.05807371,0.12204380
3.92296148,1.33799812,0.00281421,0.00000000,0.16753208,0.00370296,0.00120754,0.07640873,0.05774672,0.11779237
3.92896448,1.30175640,0.00276275,0.00000000,0.16508409,0.00355771,0.00140195,0.07414768,0.05718024,0.11321086
3.93496748,1.26163443,0.00270716,0.00000000,0.16242493,0.00339925,0.00165610,0.07167889,0.05641349,0.10841531
3.94097049,1.21876432,0.00264980,0.00000000,0.15972271,0.00323082,0.00197493,0.06906994,0.05549213,0.10352897
3.94697349,1.17437924,0.00259341,0.00000000,0.15716229,0.00305583,0.00236421,0.06639171,0.05446673,0.09867891
3.95297649,1.12977430,0.00254096,0.00000000,0.15493950,0.00287777,0.00283031,0.06371607,0.05339091,0.09399267
3.95897949,1.08626620,0.00249559,0.00000000,0.15325488,0.00270009,0.00337998,0.06111360,0.05231938,0.08959506
3.96498249,1.04515295,0.00246047,0.00000000,0.15230713,0.00252612,0.00402012,0.05865137,0.05130594,0.08560513
3.97098549,1.00767494,0.00243870,0.00000000,0.15228656,0.00235902,0.00475748,0.05639094,0.05040146,0.08213338
3.97698849,0.97497840,0.00243323,0.00000000,0.15336852,0.00220166,0.00559831,0.05438650,0.04965199,0.07927930
3.98299150,0.94808221,0.00244675,0.00000000,0.15570719,0.00205659,0.00654805,0.05268332,0.04909706,0.07712926
3.98899450,0.92784894,0.00248155,0.00000000,0.15942972,0.00192598,0.00761097,0.05131657,0.04876817,0.07575467
3.99499750,0.91496070,0.00253950,0.00000000,0.16463107,0.00181160,0.00878983,0.05031036,0.04868763,0.07521054
4.00100050,0.90990025,0.00262193,0.00000000,0.17136952,0.00171480,0.01008546,0.04967725,0.04886773,0.07553437
4.00700350,0.91293775,0.00272960,0.00000000,0.17966314,0.00163648,0.01149649,0.04941806,0.04931026,0.07674542
4.01300650,0.92412328,0.00286258,0.00000000,0.18948728,0.00157707,0.01301904,0.04952206,0.05000644,0.07884419
4.01900950,0.94328526,0.00302031,0.00000000,0.20077324,0.00153661,0.01464646,0.04996755,0.05093726,0.08181235
4.02501251,0.97003457,0.00320150,0.00000000,0.21340815,0.00151470,0.01636915,0.05072265,0.05207414,0.08561297
4.03101551,1.00377434,0.00340419,0.00000000,0.22723620,0.00151054,0.01817452,0.05174649,0.05338001,0.09019098
4.03701851,1.04371509,0.00362575,0.00000000,0.24206119,0.00152298,0.02004691,0.05299060,0.05481061,0.09547409
4.04302151,1.08889487,0.00386289,0.00000000,0.25765040,0.00155054,0.02196779,0.05440048,0.05631611,0.10137397
4.04902451,1.13820402,0.00411177,0.00000000,0.27373981,0.00159146,0.02391592,0.05591740,0.05784286,0.10778779
4.05502751,1.19041386,0.00436806,0.00000000,0.29004043,0.00164373,0.02586772,0.05748017,0.05933530,0.11460018
4.06103052,1.24420891,0.00462701,0.00000000,0.30624570,0.00170517,0.02779771,0.05902707,0.06073793,0.12168543
4.06703352,1.29822166,0.00488361,0.00000000,0.32203981,0.00177344,0.02967905,0.06049772,0.06199715,0.12891012
4.07303652,1.35106928,0.00513266,0.00000000,0.33710658,0.00184613,0.03148420,0.06183485,0.06306314,0.13613605
4.07903952,1.40139119,0.00536898,0.00000000,0.35113870,0.00192080,0.03318562,0.06298597,0.06389147,0.14322343
4.08504252,1.44788658,0.00558747,0.00000000,0.36384708,0.00199505,0.03475649,0.06390488,0.06444456,0.15003432
4.09104552,1.48935081,0.00578331,0.00000000,0.37496987,0.00206656,0.03617151,0.06455296,0.06469282,0.15643615
4.09704852,1.52470966,0.00595207,0.00000000,0.38428098,0.00213313,0.03740765,0.06490017,0.06461551,0.16230538
4.10305153,1.55305031,0.00608985,0.00000000,0.39159763,0.00219277,0.03844488,0.06492581,0.06420131,0.16753105
4.10905453,1.57364814,0.00619341,0.00000000,0.39678682,0.00224374,0.03926678,0.06461904,0.06344849,0.17201817
4.11505753,1.58598835,0.00626027,0.00000000,0.39977020,0.00228457,0.03986115,0.06397894,0.06236482,0.17569082
4.12106053,1.58978175,0.00628875,0.00000000,0.40052748,0.00231409,0.04022039,0.06301449,0.06096711,0.17849485
4.12706353,1.58497405,0.00627807,0.00000000,0.39909795,0.00233150,0.04034183,0.06174409,0.05928057,0.18040000
4.13306653,1.57174835,0.00622838,0.00000000,0.39558012,0.00233634,0.04022786,0.06019492,0.05733781,0.18140147
4.13906953,1.55052062,0.00614071,0.00000000,0.39012950,0.00232852,0.03988593,0.05840203,0.05517773,0.18152064
4.14507254,1.52192838,0.00601698,0.00000000,0.38295457,0.00230833,0.03932834,0.05640727,0.05284426,0.18080513
4.15107554,1.48681280,0.00585995,0.00000000,0.37431101,0.00227639,0.03857196,0.05425801,0.05038496,0.17932797
4.15707854,1.44619498,0.00567309,0.00000000,0.36449438,0.00223367,0.03763770,0.05200584,0.04784965,0.17718589
4.16308154,1.40124697,0.00546054,0.00000000,0.35383160,0.00218141,0.03654994,0.04970513,0.04528897,0.17449693
4.16908454,1.35325876,0.00522695,0.00000000,0.34267127,0.00212113,0.03533582,0.04741155,0.04275305,0.17139716
4.17508754,1.30360209,0.00497738,0.00000000,0.33137340,0.00205455,0.03402441,0.04518072,0.04029023,0.16803685
4.18109055,1.25369243,0.00471711,0.00000000,0.32029872,0.00198353,0.03264591,0.04306676,0.03794592,0.16457604
4.18709355,1.20495024,0.00445156,0.00000000,0.30979790,0.00191005,0.03123078,0.04112104,0.03576157,0.16117969
4.19309655,1.15876276,0.00418613,0.00000000,0.30020110,0.00183612,0.02980882,0.03939097,0.03377382,0.15801259
4.19909955,1.11644745,0.00392605,0.00000000,0.29180811,0.00176371,0.02840840,0.03791896,0.03201380,0.15523424
4.20510255,1.07921811,0.00367629,0.00000000,0.28487938,0.00169476,0.02705566,0.03674152,0.03050661,0.15299375
4.21110555,1.04815455,0.00344148,0.00000000,0.27962823,0.00163104,0.02577380,0.03588848,0.02927096,0.15142500
4.21710855,1.02417666,0.00322574,0.00000000,0.27621448,0.00157417,0.02458256,0.03538242,0.02831895,0.15064235
4.22311156,1.00802335,0.00303270,0.00000000,0.27473970,0.00152557,0.02349770,0.03523826,0.02765605,0.15073676
4.22911456,1.00023683,0.00286540,0.00000000,0.27524423,0.00148640,0.02253072,0.03546298,0.02728123,0.15177279
4.23511756,1.00115238,0.00272626,0.00000000,0.27770603,0.00145754,0.02168864,0.03605557,0.02718716,0.15378632
4.24112056,1.01089372,0.00261707,0.00000000,0.28204154,0.00143961,0.02097403,0.03700710,0.02736066,0.15678323
4.24712356,1.02937387,0.00253899,0.00000000,0.28810840,0.00143294,0.02038504,0.03830096,0.02778311,0.16073900
4.25312656,1.05630116,0.00249253,0.00000000,0.29571003,0.00143756,0.01991574,0.03991322,0.02843113,0.16559928
4.25912956,1.09119010,0.00247761,0.00000000,0.30460196,0.00145324,0.01955641,0.04181321,0.02927726,0.17128143
4.26513257,1.13337652,0.00249351,0.00000000,0.31449969,0.00147945,0.01929412,0.04396416,0.03029069,0.17767690
4.27113557,1.18203655,0.00253901,0.00000000,0.32508783,0.00151548,0.01911325,0.04632393,0.03143816,0.18465446
4.27713857,1.23620857,0.00261232,0.00000000,0.33603026,0.00156035,0.01899617,0.04884597,0.03268478,0.19206401
4.28314157,1.29481770,0.00271119,0.00000000,0.34698089,0.00161295,0.01892393,0.05148020,0.03399493,0.19974106
4.28914457,1.35670196,0.00283292,0.00000000,0.35759471,0.00167199,0.01887699,0.05417410,0.03533316,0.20751149
4.29514757,1.42063946,0.00297443,0.00000000,0.36753871,0.00173609,0.01883593,0.05687374,0.03666505,0.21519653
4.30115058,1.48537586,0.00313229,0.00000000,0.37650217,0.00180379,0.01878213,0.05952488,0.03795801,0.22261779
4.30715358,1.54965161,0.00330279,0.00000000,0.38420616,0.00187359,0.01869840,0.06207411,0.03918197,0.22960216
4.31315658,1.61222817,0.00348201,0.00000000,0.39041159,0.00194401,0.01856952,0.06446985,0.04031009,0.23598637
4.31915958,1.67191281,0.00366585,0.00000000,0.39492578,0.00201358,0.01838267,0.06666343,0.04131921,0.24162111
4.32516258,1.72758143,0.00385014,0.00000000,0.39760716,0.00208091,0.01812779,0.06861004,0.04219027,0.24637461
4.33116558,1.77819906,0.00403069,0.00000000,0.39836794,0.00214468,0.01779782,0.07026959,0.04290854,0.25013549
4.33716858,1.82283769,0.00420337,0.00000000,0.39717486,0.00220369,0.01738874,0.07160747,0.04346377,0.25281499
4.34317159,1.86069116,0.00436421,0.00000000,0.39404778,0.00225686,0.01689958,0.07259519,0.04385013,0.25434829
4.34917459,1.89108706,0.00450945,0.00000000,0.38905654,0.00230328,0.01633229,0.07321091,0.04406607,0.25469523
4.35517759,1.91349540,0.00463565,0.00000000,0.38231605,0.00234216,0.01569151,0.07343975,0.04411407,0.25384016
4.36118059,1.92753416,0.00473976,0.00000000,0.37398006,0.00237287,0.01498420,0.07327403,0.04400030,0.25179120
4.36718359,1.93297173,0.00481918,0.00000000,0.36423393,0.00239498,0.01421932,0.07271331,0.04373417,0.24857888
4.37318659,1.92972630,0.00487183,0.00000000,0.35328671,0.00240817,0.01340734,0.07176425,0.04332795,0.24425423
4.37918959,1.91786249,0.00489620,0.00000000,0.34136301,0.00241229,0.01255983,0.07044041,0.04279622,0.23888654
4.38519260,1.89758530,0.00489139,0.00000000,0.32869507,0.00240736,0.01168899,0.06876182,0.04215549,0.23256076
4.39119560,1.86923171,0.00485712,0.00000000,0.31551527,0.00239352,0.01080720,0.06675445,0.04142375,0.22537477
4.39719860,1.83326024,0.00479372,0.00000000,0.30204956,0.00237103,0.00992662,0.06444960,0.04062013,0.21743652
4.40320160,1.79023871,0.00470215,0.00000000,0.28851195,0.00234028,0.00905886,0.06188315,0.03976461,0.20886122
4.40920460,1.74083066,0.00458393,0.00000000,0.27510021,0.00230178,0.00821468,0.05909477,0.03887781,0.19976863
4.41520760,1.68578069,0.00444111,0.00000000,0.26199297,0.00225610,0.00740375,0.05612707,0.03798084,0.19028049
4.42121061,1.62589916,0.00427620,0.00000000,0.24934818,0.00220393,0.00663452,0.05302476,0.03709523,0.18051823
4.42721361,1.56204654,0.00409210,0.00000000,0.23730279,0.00214599,0.00591411,0.04983377,0.03624296,0.17060087
4.43321661,1.49511782,0.00389198,0.00000000,0.22597365,0.00208310,0.00524835,0.04660047,0.03544645,0.16064325
4.43921961,1.42602727,0.00367924,0.00000000,0.21545924,0.00201611,0.00464177,0.04337087,0.03472864,0.15075458
4.44522261,1.35569379,0.00345738,0.00000000,0.20584222,0.00194592,0.00409774,0.04019000,0.03411301,0.14103723
4.45122561,1.28502725,0.00322993,0.00000000,0.19719229,0.00187346,0.00361860,0.03710133,0.03362360,0.13158585
4.45722861,1.21491572,0.00300033,0.00000000,0.18956930,0.00179968,0.00320582,0.03414636,0.03328500,0.12248675
4.46323162,1.14621405,0.00277189,0.00000000,0.18302625,0.00172555,0.00286022,0.03136430,0.03312219,0.11381747
4.46923462,1.07973370,0.00254772,0.00000000,0.17761192,0.00165206,0.00258219,0.02879195,0.03316037,0.10564666
4.47523762,1.01623389,0.00233063,0.00000000,0.17337305,0.00158019,0.00237186,0.02646369,0.03342463,0.09803403
4.48124062,0.95641415,0.00212315,0.00000000,0.17035588,0.00151091,0.00222935,0.02441161,0.03393957,0.09103053
4.48724362,0.90090812,0.00192747,0.00000000,0.16860689,0.00144518,0.00215494,0.02266580,0.03472877,0.08467860
4.49324662,0.85027873,0.00174541,0.00000000,0.16817286,0.00138394,0.00214925,0.02125468,0.03581419,0.07901257
4.49924962,0.80501451,0.00157846,0.00000000,0.16910022,0.00132808,0.00221340,0.02020550,0.03721558,0.07405904
4.50525263,0.76552710,0.00142775,0.00000000,0.17143365,0.00127845,0.00234911,0.01954478,0.03894972,0.06983738
4.51125563,0.73214984,0.00129410,0.00000000,0.17521435,0.00123585,0.00255883,0.01929890,0.04102982,0.06636027
4.51725863,0.70513738,0.00117801,0.00000000,0.18047770,0.00120102,0.00284575,0.01949451,0.04346481,0.06363420
4.52326163,0.68466627,0.00107974,0.00000000,0.18725095,0.00117461,0.00321383,0.02015903,0.04625879,0.06166000
4.52926463,0.67083641,0.00099930,0.00000000,0.19555066,0.00115721,0.00366783,0.02132093,0.04941060,0.06043343
4.53526763,0.66367344,0.00093649,0.00000000,0.20538041,0.00114930,0.00421315,0.02300994,0.05291341,0.05994568
4.54127064,0.66313182,0.00089094,0.00000000,0.21672863,0.00115130,0.00485582,0.02525702,0.05675464,0.06018390
4.54727364,0.66909863,0.00086216,0.00000000,0.22956688,0.00116350,0.00560227,0.02809414,0.06091592,0.06113169
4.55327664,0.68139802,0.00084952,0.00000000,0.24384854,0.00118612,0.00645920,0.03155387,0.06537326,0.06276964
4.55927964,0.69979603,0.00085230,0.00000000,0.25950793,0.00121927,0.00743329,0.03566866,0.07009741,0.06507567
4.56528264,0.72400594,0.00086973,0.00000000,0.27645995,0.00126296,0.00853094,0.04046985,0.07505440,0.06802551
4.57128564,0.75369369,0.00090092,0.00000000,0.29460016,0.00131711,0.00975796,0.04598654,0.08020610,0.07159302
4.57728864,0.78848350,0.00094496,0.00000000,0.31380531,0.00138155,0.01111921,0.05224409,0.08551099,0.07575045
4.58329165,0.82796349,0.00100085,0.00000000,0.33393417,0.00145600,0.01261829,0.05926258,0.09092492,0.08046870
4.58929465,0.87169113,0.00106757,0.00000000,0.35482870,0.00154013,0.01425711,0.06705505,0.09640192,0.08571750
4.59529765,0.91919862,0.00114399,0.00000000,0.37631551,0.00163349,0.01603562,0.07562573,0.10189494,0.09146548
4.60130065,0.96999816,0.00122895,0.00000000,0.39820749,0.00173559,0.01795142,0.08496828,0.10735663,0.09768034
4.60730365,1.02358704,0.00132122,0.00000000,0.42030572,0.00184585,0.01999959,0.09506414,0.11273997,0.10432885
4.61330665,1.07945289,0.00141950,0.00000000,0.44240157,0.00196363,0.02217239,0.10588115,0.11799883,0.11137702
4.61930965,1.13707906,0.00152245,0.00000000,0.46427909,0.00208824,0.02445925,0.11737244,0.12308851,0.11879020
4.62531266,1.19595038,0.00162868,0.00000000,0.48571780,0.00221894,0.02684673,0.12947576,0.12796609,0.12653331
4.63131566,1.25555950,0.00173675,0.00000000,0.50649572,0.00235496,0.02931866,0.14211337,0.13259084,0.13457122
4.63731866,1.31541399,0.00184525,0.00000000,0.52639305,0.00249550,0.03185637,0.15519239,0.13692449,0.14286920
4.64332166,1.37504428,0.00195275,0.00000000,0.54519616,0.00263978,0.03443910,0.16860597,0.14093160,0.15139356
4.64932466,1.43401248,0.00205789,0.00000000,0.56270226,0.00278703,0.03704446,0.18223491,0.14457985,0.16011248
4.65532766,1.49192211,0.00215938,0.00000000,0.57872438,0.00293650,0.03964905,0.19595009,0.14784047,0.16899691
4.66133067,1.54842833,0.00225607,0.00000000,0.59309687,0.00308754,0.04222913,0.20961541,0.15068865,0.17802164
4.66733367,1.60324859,0.00234692,0.00000000,0.60568108,0.00323955,0.04476139,0.22309123,0.15310411,0.18716641
4.67333667,1.65617300,0.00243111,0.00000000,0.61637102,0.00339207,0.04722364,0.23623826,0.15507166,0.19641697
4.67933967,1.70707388,0.00250804,0.00000000,0.62509893,0.00354477,0.04959559,0.24892167,0.15658182,0.20576608
4.68534267,1.75591391,0.00257732,0.00000000,0.63184015,0.00369746,0.05185946,0.26101525,0.15763151,0.21521423
4.69134567,1.80275190,0.00263886,0.00000000,0.63661730,0.00385012,0.05400057,0.27240547,0.15822461,0.22477016
4.69734867,1.84774561,0.00269280,0.00000000,0.63950311,0.00400290,0.05600771,0.28299524,0.15837248,0.23445082
4.70335168,1.89115089,0.00273956,0.00000000,0.64062192,0.00415610,0.05787340,0.29270714,0.15809436,0.24428096
4.70935468,1.93331656,0.00277980,0.00000000,0.64014928,0.00431020,0.05959387,0.30148598,0.15741751,0.25429207
4.71535768,1.97467460,0.00281443,0.00000000,0.63830967,0.00446578,0.06116897,0.30930055,0.15637714,0.26452080
4.72136068,2.01572577,0.00284451,0.00000000,0.63537215,0.00462350,0.06260172,0.31614437,0.15501605,0.27500674
