energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.04052026,0.54694152,0.11809221,0.01136903,0.00751073,0.28948475,0.03197712,0.01516816,0.16570642
3.04652326,0.48708874,0.10574533,0.01018652,0.00663243,0.25776853,0.02853437,0.01323129,0.14792023
3.05252626,0.43092409,0.09403692,0.00906515,0.00582452,0.22804655,0.02529349,0.01147197,0.13115348
3.05852926,0.37875269,0.08305023,0.00801214,0.00508805,0.20047647,0.02227440,0.00988904,0.11551252
3.06453227,0.33077771,0.07284641,0.00703283,0.00442322,0.17516439,0.01949107,0.00847879,0.10107190
3.07053527,0.28710825,0.06346537,0.00613072,0.00382953,0.15216898,0.01695194,0.00723547,0.08787651
3.07653827,0.24776970,0.05492735,0.00530754,0.00330588,0.13150698,0.01466049,0.00615183,0.07594451
3.08254127,0.21271599,0.04723503,0.00456339,0.00285074,0.11315968,0.01261596,0.00521962,0.06527092
3.08854427,0.18184289,0.04037596,0.00389694,0.00246233,0.09708006,0.01081406,0.00443012,0.05583159
3.09454727,0.15500187,0.03432530,0.00330562,0.00213883,0.08320020,0.00924785,0.00377457,0.04758733
3.10055028,0.13201387,0.02904865,0.00278587,0.00187854,0.07143865,0.00790851,0.00324456,0.04048818
3.10655328,0.11268251,0.02450478,0.00233339,0.00168011,0.06170748,0.00678615,0.00283245,0.03447739
3.11255628,0.09680618,0.02064838,0.00194332,0.00154269,0.05391878,0.00587055,0.00253160,0.02949527
3.11855928,0.08418897,0.01743247,0.00161050,0.00146609,0.04799040,0.00515179,0.00233659,0.02548260
3.12456228,0.07464985,0.01481062,0.00132963,0.00145092,0.04385081,0.00462085,0.00224341,0.02238359
3.13056528,0.06803025,0.01273889,0.00109548,0.00149873,0.04144293,0.00427008,0.00224951,0.02014837
3.13656828,0.06419977,0.01117735,0.00090295,0.00161205,0.04072692,0.00409355,0.00235382,0.01873495
3.14257129,0.06306006,0.01009139,0.00074726,0.00179447,0.04168186,0.00408730,0.00255673,0.01811062
3.14857429,0.06454697,0.00945261,0.00062395,0.00205064,0.04430633,0.00424946,0.00285991,0.01825285
3.15457729,0.06863085,0.00923945,0.00052898,0.00238630,0.04861795,0.00458032,0.00326621,0.01914970
3.16058029,0.07531535,0.00943751,0.00045874,0.00280815,0.05465179,0.00508222,0.00377938,0.02079969
3.16658329,0.08463469,0.01003962,0.00041005,0.00332383,0.06245798,0.00575941,0.00440383,0.02321129
3.17258629,0.09664947,0.01104563,0.00038013,0.00394175,0.07209831,0.00661773,0.00514425,0.02640197
3.17858929,0.11144141,0.01246203,0.00036663,0.00467092,0.08364213,0.00766434,0.00600530,0.03039689
3.18459230,0.12910697,0.01430131,0.00036752,0.00552076,0.09716154,0.00890726,0.00699120,0.03522724
3.19059530,0.14975007,0.01658113,0.00038110,0.00650080,0.11272615,0.01035489,0.00810533,0.04092834
3.19659830,0.17347419,0.01932338,0.00040591,0.00762046,0.13039740,0.01201551,0.00934982,0.04753743
3.20260130,0.20037390,0.02255296,0.00044074,0.00888866,0.15022269,0.01389670,0.01072512,0.05509127
3.20860430,0.23052620,0.02629651,0.00048451,0.01031349,0.17222957,0.01600473,0.01222970,0.06362364
3.21460730,0.26398166,0.03058089,0.00053628,0.01190186,0.19642000,0.01834402,0.01385963,0.07316265
3.22061031,0.30075584,0.03543162,0.00059518,0.01365903,0.22276506,0.02091649,0.01560837,0.08372806
3.22661331,0.34082107,0.04087114,0.00066038,0.01558825,0.25120021,0.02372101,0.01746654,0.09532855
3.23261631,0.38409885,0.04691701,0.00073106,0.01769038,0.28162123,0.02675288,0.01942180,0.10795915
3.23861931,0.43045315,0.05358005,0.00080638,0.01996340,0.31388121,0.03000335,0.02145883,0.12159874
3.24462231,0.47968491,0.06086249,0.00088548,0.02240214,0.34778846,0.03345920,0.02355940,0.13620778
3.25062531,0.53152783,0.06875612,0.00096743,0.02499790,0.38310580,0.03710248,0.02570258,0.15172645
3.25662831,0.58564577,0.07724065,0.00105128,0.02773819,0.41955100,0.04091026,0.02786499,0.16807301
3.26263132,0.64163196,0.08628215,0.00113600,0.03060654,0.45679864,0.04485456,0.03002124,0.18514281
3.26863432,0.69901013,0.09583182,0.00122053,0.03358239,0.49448335,0.04890244,0.03214435,0.20280778
3.27463732,0.75723775,0.10582509,0.00130378,0.03664106,0.53220438,0.05301617,0.03420638,0.22091651
3.28064032,0.81571136,0.11618118,0.00138463,0.03975392,0.56953149,0.05715360,0.03617895,0.23929519
3.28664332,0.87377416,0.12680310,0.00146196,0.04288859,0.60601200,0.06126865,0.03803401,0.25774910
3.29264632,0.93072568,0.13757831,0.00153467,0.04600933,0.64117887,0.06531200,0.03974437,0.27606508
3.29864932,0.98583351,0.14837989,0.00160172,0.04907756,0.67455968,0.06923190,0.04128447,0.29401466
3.30465233,1.03834687,0.15906841,0.00166209,0.05205252,0.70568624,0.07297511,0.04263096,0.31135799
3.31065533,1.08751179,0.16949445,0.00171489,0.05489205,0.73410458,0.07648798,0.04376325,0.32784853
3.31665833,1.13258748,0.17950160,0.00175930,0.05755349,0.75938516,0.07971759,0.04466405,0.34323824
3.32266133,1.17286354,0.18893013,0.00179463,0.05999468,0.78113285,0.08261303,0.04531976,0.35728340
3.32866433,1.20767756,0.19762098,0.00182033,0.06217498,0.79899657,0.08512661,0.04572079,0.36975063
3.33466733,1.23643241,0.20542007,0.00183601,0.06405643,0.81267821,0.08721514,0.04586176,0.38042312
3.34067034,1.25861280,0.21218274,0.00184143,0.06560474,0.82194047,0.08884113,0.04574157,0.38910672
3.34667334,1.27380037,0.21777821,0.00183650,0.06679040,0.82661352,0.08997388,0.04536341,0.39563577
3.35267634,1.28168678,0.22209367,0.00182132,0.06758958,0.82660012,0.09059048,0.04473460,0.39987832
3.35867934,1.28208431,0.22503816,0.00179613,0.06798498,0.82187896,0.09067656,0.04386635,0.40174063
3.36468234,1.27493327,0.22654568,0.00176135,0.06796643,0.81250616,0.09022686,0.04277348,0.40117064
3.37068534,1.26030604,0.22657763,0.00171753,0.06753142,0.79861481,0.08924561,0.04147396,0.39816025
3.37668834,1.23840738,0.22512443,0.00166534,0.06668523,0.78041236,0.08774650,0.03998847,0.39274640
3.38269135,1.20957085,0.22220612,0.00160560,0.06544098,0.75817612,0.08575253,0.03833990,0.38501070
3.38869435,1.17425141,0.21787195,0.00153920,0.06381939,0.73224679,0.08329550,0.03655276,0.37507765
3.39469735,1.13301449,0.21219904,0.00146711,0.06184823,0.70302034,0.08041521,0.03465267,0.36311161
3.40070035,1.08652169,0.20529006,0.00139036,0.05956167,0.67093832,0.07715851,0.03266576,0.34931241
3.40670335,1.03551383,0.19727008,0.00130999,0.05699934,0.63647715,0.07357811,0.03061811,0.33390998
3.41270635,0.98079183,0.18828269,0.00122709,0.05420534,0.60013652,0.06973118,0.02853528,0.31715808
3.41870935,0.92319630,0.17848566,0.00114269,0.05122699,0.56242746,0.06567797,0.02644180,0.29932744
3.42471236,0.86358640,0.16804619,0.00105781,0.04811370,0.52386043,0.06148025,0.02436072,0.28069853
3.43071536,0.80281903,0.15713606,0.00097340,0.04491567,0.48493379,0.05719983,0.02231330,0.26155434
3.43671836,0.74172889,0.14592686,0.00089035,0.04168271,0.44612318,0.05289717,0.02031868,0.24217338
3.44272136,0.68111022,0.13458542,0.00080947,0.03846310,0.40787195,0.04863001,0.01839364,0.22282312
3.44872436,0.62170077,0.12326976,0.00073145,0.03530259,0.37058317,0.04445227,0.01655248,0.20375427
3.45472736,0.56416850,0.11212556,0.00065689,0.03224353,0.33461314,0.04041303,0.01480692,0.18519579
3.46073037,0.50910121,0.10128328,0.00058629,0.02932413,0.30026677,0.03655579,0.01316608,0.16735106
3.46673337,0.45699946,0.09085606,0.00052003,0.02657798,0.26779482,0.03291792,0.01163658,0.15039505
3.47273637,0.40827249,0.08093839,0.00045837,0.02403363,0.23739283,0.02953036,0.01022261,0.13447260
3.47873937,0.36323722,0.07160549,0.00040150,0.02171445,0.20920181,0.02641747,0.00892611,0.11969780
3.48474237,0.32211999,0.06291346,0.00034949,0.01963854,0.18331047,0.02359711,0.00774703,0.10615431
3.49074537,0.28506062,0.05489999,0.00030234,0.01781886,0.15975868,0.02108090,0.00668349,0.09389648
3.49674837,0.25211839,0.04758567,0.00025996,0.01626336,0.13854201,0.01887452,0.00573214,0.08295130
3.50275138,0.22327950,0.04097572,0.00022223,0.01497535,0.11961699,0.01697824,0.00488836,0.07332077
3.50875438,0.19846546,0.03506199,0.00018897,0.01395372,0.10290697,0.01538742,0.00414659,0.06498470
3.51475738,0.17754204,0.02982523,0.00015997,0.01319339,0.08830801,0.01409305,0.00350062,0.05790373
3.52076038,0.16032833,0.02523735,0.00013502,0.01268562,0.07569499,0.01308233,0.00294379,0.05202241
3.52676338,0.14660558,0.02126376,0.00011391,0.01241844,0.06492727,0.01233925,0.00246929,0.04727224
3.53276638,0.13612557,0.01786556,0.00009646,0.01237696,0.05585415,0.01184509,0.00207037,0.04357457
3.53876938,0.12861835,0.01500154,0.00008254,0.01254379,0.04831974,0.01157893,0.00174053,0.04084326
3.54477239,0.12379925,0.01263001,0.00007208,0.01289932,0.04216725,0.01151811,0.00147363,0.03898714
3.55077539,0.12137503,0.01071033,0.00006511,0.01342211,0.03724270,0.01163865,0.00126410,0.03791216
3.55677839,0.12104947,0.00920418,0.00006176,0.01408920,0.03339807,0.01191562,0.00110697,0.03752324
3.56278139,0.12252808,0.00807655,0.00006232,0.01487647,0.03049377,0.01232350,0.00099798,0.03772598
3.56878439,0.12552243,0.00729644,0.00006726,0.01575904,0.02840070,0.01283659,0.00093357,0.03842803
3.57478739,0.12975394,0.00683729,0.00007724,0.01671163,0.02700183,0.01342928,0.00091093,0.03954038
3.58079040,0.13495735,0.00667724,0.00009322,0.01770905,0.02619340,0.01407643,0.00092797,0.04097842
3.58679340,0.14088392,0.00679907,0.00011641,0.01872659,0.02588588,0.01475371,0.00098332,0.04266296
3.59279640,0.14730447,0.00719008,0.00014840,0.01974060,0.02600469,0.01543798,0.00107621,0.04452111
3.59879940,0.15401221,0.00784176,0.00019119,0.02072895,0.02649072,0.01610759,0.00120650,0.04648710
3.60480240,0.16082544,0.00874938,0.00024720,0.02167157,0.02730083,0.01674280,0.00137456,0.04850303
3.61080540,0.16758999,0.00991148,0.00031941,0.02255095,0.02840818,0.01732609,0.00158119,0.05051956
3.61680840,0.17418140,0.01132936,0.00041134,0.02335267,0.02980248,0.01784245,0.00182758,0.05249646
3.62281141,0.18050675,0.01300649,0.00052713,0.02406579,0.03149022,0.01827969,0.00211521,0.05440310
3.62881441,0.18650599,0.01494802,0.00067159,0.02468324,0.03349463,0.01862869,0.00244577,0.05621877
3.63481741,0.19215263,0.01716020,0.00085020,0.02520210,0.03585558,0.01888346,0.00282112,0.05793283
3.64082041,0.19745387,0.01965000,0.00106912,0.02562374,0.03862917,0.01904134,0.00324321,0.05954469
3.64682341,0.20244987,0.02242462,0.00133521,0.02595393,0.04188703,0.01910292,0.00371401,0.06106356
3.65282641,0.20721221,0.02549116,0.00165592,0.02620269,0.04571520,0.01907196,0.00423549,0.06250798
3.65882941,0.21184148,0.02885634,0.00203924,0.02638413,0.05021258,0.01895522,0.00480959,0.06390511
3.66483242,0.21646398,0.03252624,0.00249358,0.02651602,0.05548884,0.01876219,0.00543811,0.06528972
3.67083542,0.22122760,0.03650607,0.00302758,0.02661939,0.06166175,0.01850471,0.00612276,0.06670306
3.67683842,0.22629680,0.04079996,0.00364990,0.02671782,0.06885387,0.01819657,0.00686506,0.06819142
3.68284142,0.23184699,0.04541074,0.00436893,0.02683680,0.07718864,0.01785301,0.00766628,0.06980449
3.68884442,0.23805814,0.05033967,0.00519250,0.02700284,0.08678588,0.01749021,0.00852744,0.07159360
3.69484742,0.24510807,0.05558611,0.00612754,0.02724265,0.09775671,0.01712472,0.00944915,0.07360978
3.70085043,0.25316528,0.06114707,0.00717964,0.02758217,0.11019810,0.01677293,0.01043160,0.07590177
3.70685343,0.26238171,0.06701668,0.00835269,0.02804561,0.12418705,0.01645050,0.01147435,0.07851397
3.71285643,0.27288557,0.07318555,0.00964844,0.02865457,0.13977473,0.01617186,0.01257625,0.08148436
3.71885943,0.28477443,0.07964002,0.01106613,0.02942703,0.15698070,0.01594971,0.01373528,0.08484258
3.72486243,0.29810883,0.08636130,0.01260209,0.03037663,0.17578756,0.01579465,0.01494835,0.08860806
3.73086543,0.31290669,0.09332457,0.01424943,0.03151182,0.19613615,0.01571480,0.01621114,0.09278842
3.73686843,0.32913870,0.10049814,0.01599784,0.03283533,0.21792185,0.01571553,0.01751795,0.09737809
3.74287144,0.34672500,0.10784258,0.01783342,0.03434363,0.24099196,0.01579933,0.01886149,0.10235732
3.74887444,0.36553338,0.11531012,0.01973867,0.03602671,0.26514470,0.01596567,0.02023283,0.10769156
3.75487744,0.38537915,0.12284419,0.02169259,0.03786798,0.29012985,0.01621105,0.02162130,0.11333136
3.76088044,0.40602687,0.13037931,0.02367100,0.03984438,0.31565131,0.01652911,0.02301447,0.11921277
3.76688344,0.42719417,0.13784140,0.02564684,0.04192678,0.34137160,0.01691083,0.02439824,0.12525829
3.77288644,0.44855742,0.14514854,0.02759081,0.04408053,0.36691839,0.01734483,0.02575699,0.13137848
3.77888944,0.46975954,0.15221223,0.02947199,0.04626637,0.39189280,0.01781778,0.02707385,0.13747406
3.78489245,0.49041958,0.15893917,0.03125868,0.04844137,0.41587949,0.01831482,0.02833104,0.14343857
3.79089545,0.51014388,0.16523360,0.03291921,0.05056022,0.43845797,0.01882010,0.02951030,0.14916164
3.79689845,0.52853863,0.17100001,0.03442297,0.05257657,0.45921506,0.01931739,0.03059346,0.15453249
3.80290145,0.54522313,0.17614635,0.03574127,0.05444455,0.47775764,0.01979059,0.03156300,0.15944382
3.80890445,0.55984357,0.18058738,0.03684833,0.05612024,0.49372555,0.02022441,0.03240269,0.16379583
3.81490745,0.57208655,0.18424823,0.03772212,0.05756327,0.50680383,0.02060492,0.03309827,0.16750022
3.82091046,0.58169177,0.18706786,0.03834509,0.05873821,0.51673380,0.02092013,0.03363805,0.17048398
3.82691346,0.58846348,0.18900232,0.03870488,0.05961594,0.52332257,0.02116045,0.03401357,0.17269280
3.83291646,0.59227987,0.19002752,0.03879466,0.06017476,0.52645036,0.02131913,0.03422003,0.17409400
3.83891946,0.59310011,0.19014156,0.03861346,0.06040126,0.52607537,0.02139256,0.03425678,0.17467867
3.84492246,0.59096852,0.18936614,0.03816620,0.06029096,0.52223591,0.02138049,0.03412750,0.17446308
3.85092546,0.58601560,0.18774724,0.03746352,0.05984852,0.51504971,0.02128607,0.03384038,0.17348901
3.85692846,0.57845569,0.18535482,0.03652146,0.05908766,0.50471027,0.02111582,0.03340800,0.17182323
3.86293147,0.56858145,0.18228144,0.03536084,0.05803079,0.49148059,0.02087937,0.03284711,0.16955584
3.86893447,0.55675502,0.17864005,0.03400666,0.05670822,0.47568442,0.02058923,0.03217818,0.16679773
3.87493747,0.54339634,0.17456069,0.03248716,0.05515708,0.45769547,0.02026024,0.03142481,0.16367697
3.88094047,0.52896905,0.17018653,0.03083300,0.05342004,0.43792498,0.01990907,0.03061302,0.16033457
3.88694347,0.51396434,0.16566908,0.02907621,0.05154378,0.41680834,0.01955355,0.02977034,0.15691948
3.89294647,0.49888362,0.16116303,0.02724927,0.04957730,0.39479112,0.01921199,0.02892492,0.15358317
3.89894947,0.48422055,0.15682077,0.02538413,0.04757020,0.37231532,0.01890243,0.02810448,0.15047398
3.90495248,0.47044310,0.15278684,0.02351139,0.04557097,0.34980613,0.01864188,0.02733539,0.14773146
3.91095548,0.45797663,0.14919258,0.02165945,0.04362530,0.32765993,0.01844564,0.02664163,0.14548091
3.91695848,0.44718829,0.14615118,0.01985394,0.04177458,0.30623381,0.01832662,0.02604396,0.14382835
3.92296148,0.43837375,0.14375339,0.01811715,0.04005455,0.28583699,0.01829478,0.02555910,0.14285621
3.92896448,0.43174648,0.14206395,0.01646774,0.03849427,0.26672435,0.01835661,0.02519917,0.14261979
3.93496748,0.42743021,0.14111910,0.01492047,0.03711530,0.24909228,0.01851488,0.02497119,0.14314473
3.94097049,0.42545473,0.14092503,0.01348618,0.03593121,0.23307669,0.01876835,0.02487682,0.14442562
3.94697349,0.42575528,0.14145758,0.01217189,0.03494744,0.21875337,0.01911178,0.02491231,0.14642575
3.95297649,0.42817545,0.14266304,0.01098096,0.03416141,0.20614031,0.01953605,0.02506867,0.14907805
3.95897949,0.43247357,0.14446008,0.00991342,0.03356302,0.19520191,0.02002836,0.02533198,0.15228725
3.96498249,0.43833220,0.14674279,0.00896634,0.03313528,0.18585470,0.02057272,0.02568395,0.15593304
3.97098549,0.44537040,0.14938457,0.00813429,0.03285536,0.17797436,0.02115045,0.02610260,0.15987432
3.97698849,0.45315829,0.15224283,0.00740980,0.03269561,0.17140350,0.02174084,0.02656309,0.16395414
3.98299150,0.46123321,0.15516431,0.00678381,0.03262491,0.16596012,0.02232184,0.02703867,0.16800531
3.98899450,0.46911695,0.15799068,0.00624622,0.03260998,0.16144616,0.02287092,0.02750166,0.17185641
3.99499750,0.47633329,0.16056435,0.00578631,0.03261675,0.15765593,0.02336579,0.02792447,0.17533787
4.00100050,0.48242508,0.16273415,0.00539312,0.03261168,0.15438416,0.02378526,0.02828059,0.17828804
4.00700350,0.48697038,0.16436064,0.00505591,0.03256303,0.15143322,0.02410992,0.02854552,0.18055878
4.01300650,0.48959679,0.16532091,0.00476439,0.03244197,0.14861961,0.02432287,0.02869767,0.18202059
4.01900950,0.48999363,0.16551269,0.00450903,0.03222352,0.14577924,0.02441025,0.02871896,0.18256690
4.02501251,0.48792144,0.16485749,0.00428124,0.03188732,0.14277161,0.02436169,0.02859550,0.18211741
4.03101551,0.48321850,0.16330282,0.00407352,0.03141815,0.13948273,0.02417064,0.02831788,0.18062039
4.03701851,0.47580421,0.16082333,0.00387953,0.03080623,0.13582676,0.02383446,0.02788143,0.17805385
4.04302151,0.46567931,0.15742092,0.00369411,0.03004728,0.13174655,0.02335449,0.02728618,0.17442551
4.04902451,0.45292306,0.15312380,0.00351330,0.02914243,0.12721300,0.02273589,0.02653676,0.16977177
4.05502751,0.43768765,0.14798461,0.00333427,0.02809780,0.12222348,0.02198730,0.02564201,0.16415552
4.06103052,0.42019016,0.14207776,0.00315522,0.02692405,0.11679940,0.02112053,0.02461455,0.15766317
4.06703352,0.40070264,0.13549611,0.00297530,0.02563571,0.11098318,0.02015000,0.02347016,0.15040097
4.07303652,0.37954075,0.12834710,0.00279450,0.02425039,0.10483477,0.01909219,0.02222713,0.14249068
4.07903952,0.35705161,0.12074874,0.00261351,0.02278801,0.09842791,0.01796507,0.02090554,0.13406511
4.08504252,0.33360139,0.11282541,0.00243358,0.02126998,0.09184632,0.01678744,0.01952650,0.12526346
4.09104552,0.30956324,0.10470380,0.00225644,0.01971833,0.08518007,0.01557837,0.01811142,0.11622677
4.09704852,0.28530608,0.09650912,0.00208419,0.01815497,0.07852218,0.01435659,0.01668138,0.10709373
4.10305153,0.26118467,0.08836176,0.00191918,0.01660102,0.07196567,0.01314008,0.01525646,0.09799695
4.10905453,0.23753121,0.08037444,0.00176398,0.01507620,0.06560105,0.01194556,0.01385525,0.08905976
4.11505753,0.21464889,0.07265006,0.00162130,0.01359837,0.05951449,0.01078825,0.01249444,0.08039380
4.12106053,0.19280738,0.06528010,0.00149400,0.01218322,0.05378647,0.00968160,0.01118850,0.07209725
4.12706353,0.17224029,0.05834373,0.00138501,0.01084402,0.04849114,0.00863720,0.00994950,0.06425386
4.13306653,0.15314461,0.05190761,0.00129742,0.00959153,0.04369613,0.00766473,0.00878705,0.05693269
4.13906953,0.13568182,0.04602616,0.00123444,0.00843411,0.03946291,0.00677205,0.00770827,0.05018853
4.14507254,0.11998054,0.04074241,0.00119944,0.00737773,0.03584752,0.00596534,0.00671795,0.04406288
4.15107554,0.10614042,0.03608915,0.00119601,0.00642630,0.03290161,0.00524932,0.00581871,0.03858538
4.15707854,0.09423679,0.03209042,0.00122795,0.00558186,0.03067359,0.00462749,0.00501125,0.03377569
4.16308154,0.08432593,0.02876315,0.00129931,0.00484498,0.02920990,0.00410241,0.00429460,0.02964552
4.16908454,0.07645043,0.02611878,0.00141439,0.00421503,0.02855605,0.00367604,0.00366648,0.02620077
4.17508754,0.07064433,0.02416482,0.00157772,0.00369059,0.02875759,0.00335000,0.00312354,0.02344372
4.18109055,0.06693780,0.02290630,0.00179405,0.00326974,0.02986060,0.00312586,0.00266171,0.02137504
4.18709355,0.06536098,0.02234682,0.00206823,0.00295039,0.03191189,0.00300534,0.00227644,0.01999556
4.19309655,0.06594682,0.02248938,0.00240513,0.00273055,0.03495856,0.00299057,0.00196297,0.01930777
4.19909955,0.06873264,0.02333677,0.00280952,0.00260850,0.03904708,0.00308415,0.00171655,0.01931690
4.20510255,0.07376047,0.02489159,0.00328583,0.00258296,0.04422181,0.00328921,0.00153257,0.02003151
4.21110555,0.08107585,0.02715578,0.00383803,0.00265317,0.05052294,0.00360943,0.00140672,0.02146369
4.21710855,0.09072539,0.03012985,0.00446932,0.00281888,0.05798389,0.00404891,0.00133506,0.02362868
4.22311156,0.10275290,0.03381173,0.00518190,0.00308031,0.06662836,0.00461200,0.00131408,0.02654401
4.22911456,0.11719440,0.03819530,0.00597675,0.00343801,0.07646705,0.00530306,0.00134063,0.03022818
4.23511756,0.13407218,0.04326876,0.00685330,0.00389266,0.08749419,0.00612611,0.00141198,0.03469888
4.24112056,0.15338809,0.04901288,0.00780921,0.00444489,0.09968420,0.00708448,0.00152566,0.03997082
4.24712356,0.17511653,0.05539921,0.00884019,0.00509493,0.11298850,0.00818040,0.00167946,0.04605333
4.25312656,0.19919733,0.06238851,0.00993977,0.00584234,0.12733276,0.00941450,0.00187124,0.05294774
4.25912956,0.22552908,0.06992927,0.01109927,0.00668572,0.14261487,0.01078540,0.00209887,0.06064464
4.26513257,0.25396320,0.07795672,0.01230768,0.00762234,0.15870373,0.01228927,0.00236009,0.06912130
4.27113557,0.28429928,0.08639221,0.01355182,0.00864791,0.17543904,0.01391941,0.00265241,0.07833928
4.27713857,0.31628193,0.09514318,0.01481641,0.00975627,0.19263235,0.01566593,0.00297300,0.08824234
4.28314157,0.34959967,0.10410369,0.01608436,0.01093928,0.21006930,0.01751551,0.00331861,0.09875490
4.28914457,0.38388599,0.11315570,0.01733713,0.01218663,0.22751327,0.01945128,0.00368550,0.10978122
4.29514757,0.41872293,0.12217091,0.01855515,0.01348587,0.24471026,0.02145284,0.00406944,0.12120516
4.30115058,0.45364710,0.13101334,0.01971838,0.01482248,0.26139505,0.02349634,0.00446572,0.13289096
4.30715358,0.48815830,0.13954242,0.02080690,0.01618007,0.27729832,0.02555491,0.00486914,0.14468483
4.31315658,0.52173043,0.14761666,0.02180154,0.01754070,0.29215472,0.02759901,0.00527416,0.15641749
4.31915958,0.55382453,0.15509757,0.02268458,0.01888527,0.30571140,0.02959711,0.00567497,0.16790753
4.32516258,0.58390349,0.16185394,0.02344036,0.02019409,0.31773685,0.03151646,0.00606567,0.17896564
4.33116558,0.61144787,0.16776610,0.02405598,0.02144747,0.32802956,0.03332387,0.00644041,0.18939948
4.33716858,0.63597231,0.17273003,0.02452183,0.02262641,0.33642629,0.03498675,0.00679364,0.19901902
4.34317159,0.65704182,0.17666127,0.02483208,0.02371333,0.34280937,0.03647404,0.00712030,0.20764219
4.34917459,0.67428720,0.17949822,0.02498509,0.02469280,0.34711301,0.03775721,0.00741601,0.21510057
4.35517759,0.68741896,0.18120490,0.02498364,0.02555227,0.34932799,0.03881126,0.00767736,0.22124486
4.36118059,0.69623906,0.18177289,0.02483506,0.02628274,0.34950472,0.03961549,0.00790203,0.22594995
4.36718359,0.70064989,0.18122240,0.02455117,0.02687935,0.34775443,0.04015436,0.00808901,0.22911920
4.37318659,0.70065999,0.17960243,0.02414815,0.02734178,0.34424840,0.04041796,0.00823872,0.23068789
4.37918959,0.69638627,0.17698991,0.02364619,0.02767464,0.33921513,0.04040247,0.00835312,0.23062558
4.38519260,0.68805246,0.17348797,0.02306900,0.02788756,0.33293566,0.04011032,0.00843569,0.22893726
4.39119560,0.67598377,0.16922324,0.02244329,0.02799515,0.32573701,0.03955012,0.00849149,0.22566323
4.39719860,0.66059804,0.16434236,0.02179805,0.02801675,0.31798397,0.03873641,0.00852702,0.22087777
4.40320160,0.64239351,0.15900788,0.02116381,0.02797598,0.31006955,0.03768920,0.00855007,0.21468653
4.40920460,0.62193380,0.15339352,0.02057177,0.02790013,0.30240424,0.03643326,0.00856957,0.20722295
4.41520760,0.59983053,0.14767909,0.02005301,0.02781927,0.29540445,0.03499733,0.00859525,0.19864373
4.42121061,0.57672440,0.14204523,0.01963752,0.02776536,0.28948044,0.03341316,0.00863738,0.18912356
4.42721361,0.55326520,0.13666806,0.01935344,0.02777107,0.28502409,0.03171447,0.00870641,0.17884952
4.43321661,0.53009174,0.13171402,0.01922613,0.02786866,0.28239678,0.02993590,0.00881256,0.16801514
4.43921961,0.50781221,0.12733489,0.01927741,0.02808870,0.28191779,0.02811195,0.00896544,0.15681464
4.44522261,0.48698572,0.12366339,0.01952485,0.02845886,0.28385345,0.02627597,0.00917362,0.14543739
4.45122561,0.46810569,0.12080925,0.01998115,0.02900268,0.28840744,0.02445925,0.00944429,0.13406284
4.45722861,0.45158557,0.11885592,0.02065354,0.02973850,0.29571247,0.02269022,0.00978285,0.12285623
4.46323162,0.43774738,0.11785819,0.02154347,0.03067850,0.30582371,0.02099377,0.01019259,0.11196499
4.46923462,0.42681332,0.11784044,0.02264626,0.03182787,0.31871407,0.01939080,0.01067447,0.10151606
4.47523762,0.41890078,0.11879597,0.02395102,0.03318426,0.33427171,0.01789787,0.01122690,0.09161418
4.48124062,0.41402082,0.12068711,0.02544071,0.03473749,0.35229995,0.01652707,0.01184562,0.08234100
4.48724362,0.41208008,0.12344630,0.02709231,0.03646944,0.37251960,0.01528599,0.01252372,0.07375513
4.49324662,0.41288604,0.12697799,0.02887728,0.03835434,0.39457389,0.01417791,0.01325169,0.06589291
4.49924962,0.41615537,0.13116153,0.03076209,0.04035926,0.41803600,0.01320210,0.01401762,0.05876990
4.50525263,0.42152515,0.13585464,0.03270899,0.04244493,0.44241898,0.01235421,0.01480745,0.05238285
4.51125563,0.42856641,0.14089775,0.03467691,0.04456678,0.46718799,0.01162675,0.01560536,0.04671209
4.51725863,0.43679964,0.14611873,0.03662252,0.04667626,0.49177454,0.01100968,0.01639420,0.04172426
4.52326163,0.44571161,0.15133817,0.03850141,0.04872232,0.51559220,0.01049096,0.01715599,0.03737500
4.52926463,0.45477304,0.15637483,0.04026927,0.05065297,0.53805350,0.01005720,0.01787250,0.03361187
4.53526763,0.46345635,0.16105116,0.04188322,0.05241700,0.55858730,0.00969420,0.01852580,0.03037694
4.54127064,0.47125308,0.16519873,0.04330307,0.05396565,0.57665599,0.00938753,0.01909887,0.02760939
4.54727364,0.47769005,0.16866336,0.04449248,0.05525422,0.59177199,0.00912308,0.01957615,0.02524776
4.55327664,0.48234410,0.17130965,0.04542012,0.05624359,0.60351274,0.00888743,0.01994405,0.02323187
4.55927964,0.48485453,0.17302500,0.04606058,0.05690145,0.61153369,0.00866833,0.02019142,0.02150449
4.56528264,0.48493310,0.17372266,0.04639517,0.05720343,0.61557867,0.00845492,0.02030992,0.02001264
4.57128564,0.48237106,0.17334395,0.04641237,0.05713380,0.61548718,0.00823799,0.02029425,0.01870848
4.57728864,0.47704326,0.17185945,0.04610823,0.05668595,0.61119838,0.00801010,0.02014233,0.01754997
4.58329165,0.46890900,0.16926912,0.04548628,0.05586245,0.60275157,0.00776566,0.01985534,0.01650116
