energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.25562781,0.72621514,-1.16499960,0.71187007,-0.91499944,0.07404683,-0.24239451,0.01502716,-0.00118107,0.08994486,-0.07105769,0.41773013,-0.13374268,0.01049001,-0.00747727,0.35763248,-0.71987477
-5.24962481,0.74091900,-1.13686200,0.71648453,-0.92208433,0.07643637,-0.23052150,0.01581980,-0.00117836,0.09392238,-0.06704075,0.43128584,-0.13560137,0.01098382,-0.00709553,0.36072686,-0.70693018
-5.24362181,0.75441018,-1.10831722,0.72046423,-0.92702453,0.07871860,-0.21881715,0.01655420,-0.00119709,0.09759868,-0.06315917,0.44301894,-0.13718375,0.01147063,-0.00675897,0.36361569,-0.69343470
-5.23761881,0.76669780,-1.07961647,0.72399600,-0.92973937,0.08087360,-0.20741508,0.01722070,-0.00123866,0.10093328,-0.05946891,0.45276164,-0.13850812,0.01195078,-0.00646453,0.36640563,-0.67946936
-5.23161581,0.77782678,-1.05100916,0.72725913,-0.93020416,0.08289056,-0.19642972,0.01781121,-0.00130513,0.10389262,-0.05602246,0.46038241,-0.13961237,0.01242634,-0.00620983,0.36921108,-0.66512249
-5.22561281,0.78787549,-1.02274184,0.73041545,-0.92845510,0.08476837,-0.18595495,0.01831946,-0.00139924,0.10645113,-0.05286868,0.46579106,-0.14055498,0.01290120,-0.00599303,0.37214967,-0.65048969
-5.21960980,0.79695261,-0.99505851,0.73360026,-0.92459254,0.08651596,-0.17606374,0.01874118,-0.00152437,0.10859206,-0.05005283,0.46894259,-0.14141527,0.01338109,-0.00581279,0.37533774,-0.63567433
-5.21360680,0.80519316,-0.96820164,0.73691457,-0.91878238,0.08815233,-0.16680859,0.01907416,-0.00168450,0.11030805,-0.04761668,0.46983949,-0.14229301,0.01387349,-0.00566823,0.37888603,-0.62078826
-5.20760380,0.81275371,-0.94241354,0.74041898,-0.91125504,0.08970628,-0.15822275,0.01931831,-0.00188413,0.11160121,-0.04559864,0.46853233,-0.14330707,0.01438749,-0.00555886,0.38289567,-0.60595237
-5.20160080,0.81980684,-0.91793736,0.74412930,-0.90230199,0.09121579,-0.15032209,0.01947557,-0.00212818,0.11248301,-0.04403394,0.46511851,-0.14459322,0.01493354,-0.00548457,0.38745461,-0.59129691
-5.19559780,0.82653500,-0.89501745,0.74801430,-0.89226950,0.09272709,-0.14310732,0.01954969,-0.00242187,0.11297371,-0.04295464,0.45973926,-0.14630100,0.01552312,-0.00544554,0.39263445,-0.57696124
-5.18959480,0.83312390,-0.87389857,0.75199546,-0.88154972,0.09429340,-0.13656654,0.01954608,-0.00277056,0.11310145,-0.04238952,0.45257494,-0.14858959,0.01616835,-0.00544224,0.39848796,-0.56309277
-5.18359180,0.83975573,-0.85482360,0.75594899,-0.87056927,0.09597342,-0.13067785,0.01947145,-0.00317956,0.11290115,-0.04236375,0.44383874,-0.15162291,0.01688148,-0.00547540,0.40504713,-0.54984512
-5.17758879,0.84660238,-0.83802965,0.75970976,-0.85977549,0.09782956,-0.12541198,0.01933349,-0.00365392,0.11241310,-0.04289843,0.43376925,-0.15556386,0.01767434,-0.00554590,0.41232197,-0.53737521
-5.17158579,0.85381908,-0.82374259,0.76307736,-0.84962090,0.09992605,-0.12073461,0.01914051,-0.00419823,0.11168141,-0.04400984,0.42262207,-0.16056811,0.01855780,-0.00565482,0.42030010,-0.52583952
-5.16558279,0.86153867,-0.81216994,0.76582371,-0.84054633,0.10232688,-0.11660862,0.01890102,-0.00481630,0.11075240,-0.04570850,0.41066092,-0.16677736,0.01954116,-0.00580327,0.42894706,-0.51538944
-5.15957979,0.86986678,-0.80349256,0.76770222,-0.83296340,0.10509380,-0.11299578,0.01862345,-0.00551097,0.10967296,-0.04799819,0.39814868,-0.17431258,0.02063161,-0.00599244,0.43820740,-0.50616605
-5.15357679,0.87887823,-0.79785552,0.76845790,-0.82723709,0.10828431,-0.10985818,0.01831575,-0.00628378,0.10848899,-0.05087475,0.38533871,-0.18326730,0.02183367,-0.00622346,0.44800661,-0.49829432
-5.14757379,0.88861480,-0.79535851,0.76783813,-0.82366908,0.11194986,-0.10715925,0.01798518,-0.00713475,0.10724397,-0.05432498,0.37246691,-0.19370142,0.02314880,-0.00649740,0.45825366,-0.49187733
-5.14157079,0.89908451,-0.79604665,0.76560367,-0.82248274,0.11613413,-0.10486432,0.01763805,-0.00806212,0.10597776,-0.05832555,0.35974481,-0.20563565,0.02457501,-0.00681520,0.46884422,-0.48699056
-5.13556778,0.91026241,-0.79990208,0.76153922,-0.82381048,0.12087171,-0.10294093,0.01727964,-0.00906216,0.10472556,-0.06284219,0.34735398,-0.21904713,0.02610671,-0.00717762,0.47966436,-0.48367676
-5.12956478,0.92209291,-0.80683717,0.75546337,-0.82768412,0.12618697,-0.10135878,0.01691411,-0.01012901,0.10351719,-0.06782900,0.33544202,-0.23386625,0.02773459,-0.00758525,0.49059467,-0.48194174
-5.12356178,0.93449338,-0.81668990,0.74723714,-0.83402888,0.13209331,-0.10008952,0.01654453,-0.01125457,0.10237666,-0.07322826,0.32412015,-0.24997512,0.02944574,-0.00803848,0.50151447,-0.48175126
-5.11755878,0.94735894,-0.82922189,0.73677111,-0.84266144,0.13859276,-0.09910641,0.01617293,-0.01242851,0.10132196,-0.07897056,0.31346247,-0.26720775,0.03122391,-0.00853754,0.51230616,-0.48302959
-5.11155578,0.96056810,-0.84411961,0.72403043,-0.85329241,0.14567588,-0.09838390,0.01580051,-0.01363830,0.10036514,-0.08497549,0.30350689,-0.28535212,0.03304989,-0.00908257,0.52285929,-0.48565957
-5.10555278,0.97398879,-0.86099894,0.70903779,-0.86553309,0.15332202,-0.09789726,0.01542774,-0.01486938,0.09951264,-0.09115276,0.29425743,-0.30415418,0.03490210,-0.00967366,0.53307429,-0.48948468
-5.09954977,0.98748465,-0.87941321,0.69187408,-0.87890676,0.16149984,-0.09762236,0.01505464,-0.01610542,0.09876573,-0.09740389,0.28568788,-0.32332367,0.03675719,-0.01031093,0.54286564,-0.49431281
-5.09354677,1.00092098,-0.89886449,0.67267670,-0.89286370,0.17016808,-0.09753549,0.01468095,-0.01732860,0.09812123,-0.10362434,0.27774640,-0.34254170,0.03859086,-0.01099468,0.55216425,-0.49992196
-5.08754377,1.01417010,-0.91881792,0.65163569,-0.90679988,0.17927652,-0.09761341,0.01430638,-0.01852008,0.09757223,-0.10970605,0.27036087,-0.36146980,0.04037863,-0.01172547,0.56091908,-0.50606747
-5.08154077,1.02711581,-0.93871849,0.62898789,-0.92007819,0.18876710,-0.09783357,0.01393076,-0.01966049,0.09710890,-0.11554035,0.26344456,-0.37976009,0.04209664,-0.01250422,0.56909770,-0.51249053
-5.07553777,1.03965665,-0.95800944,0.60500927,-0.93205166,0.19857507,-0.09817450,0.01355425,-0.02073044,0.09671938,-0.12102103,0.25690199,-0.39706628,0.04372248,-0.01333233,0.57668592,-0.51892771
-5.06953477,1.05170782,-0.97615170,0.58000596,-0.94208736,0.20863025,-0.09861627,0.01317738,-0.02171114,0.09639056,-0.12604749,0.25063453,-0.41305483,0.04523583,-0.01421170,0.58368633,-0.52512090
-5.06353177,1.06320160,-0.99264304,0.55430434,-0.94959020,0.21885821,-0.09914109,0.01280118,-0.02258495,0.09610886,-0.13052787,0.24454552,-0.42741604,0.04661910,-0.01514478,0.59011599,-0.53082732
-5.05752876,1.07408648,-1.00703637,0.52824050,-0.95402534,0.22918147,-0.09973384,0.01242712,-0.02333600,0.09586097,-0.13438192,0.23854478,-0.43987439,0.04785790,-0.01613451,0.59600324,-0.53582890
-5.05152576,1.08432479,-1.01895581,0.50214980,-0.95493834,0.23952061,-0.10038265,0.01205712,-0.02395070,0.09563440,-0.13754350,0.23255227,-0.45019761,0.04894127,-0.01718429,0.60138383,-0.53994076
-5.04552276,1.09388929,-1.02811004,0.47635663,-0.95197201,0.24979524,-0.10107924,0.01169343,-0.02441824,0.09541800,-0.13996264,0.22650082,-0.45820428,0.04986186,-0.01829773,0.60629661,-0.54301813
-5.03951976,1.10275893,-1.03430194,0.45116503,-0.94487931,0.25992496,-0.10181919,0.01133849,-0.02473093,0.09520233,-0.14160696,0.22033788,-0.46376932,0.05061582,-0.01947853,0.61077897,-0.54496147
-5.03351676,1.11091391,-1.03743411,0.42685037,-0.93353161,0.26983020,-0.10260191,0.01099481,-0.02488449,0.09497991,-0.14246243,0.21402635,-0.46682729,0.05120259,-0.02073014,0.61486228,-0.54571948
-5.02751376,1.11833071,-1.03750999,0.40365237,-0.91792214,0.27943290,-0.10343041,0.01066477,-0.02487824,0.09474531,-0.14253343,0.20754453,-0.46737332,0.05162450,-0.02205548,0.61856766,-0.54528985
-5.02151076,1.12497723,-1.03463048,0.38176980,-0.89816446,0.28865725,-0.10431080,0.01035045,-0.02471507,0.09449520,-0.14184208,0.20088525,-0.46546161,0.05188627,-0.02345654,0.62190227,-0.54371770
-5.01550775,1.13080845,-1.02898632,0.36135674,-0.87448618,0.29743021,-0.10525159,0.01005351,-0.02440136,0.09422819,-0.14042690,0.19405440,-0.46120161,0.05199447,-0.02493406,0.62485631,-0.54109192
-5.00950475,1.13576309,-1.02084677,0.34252071,-0.84721828,0.30568210,-0.10626276,0.00977499,-0.02394677,0.09394465,-0.13834089,0.18706898,-0.45475217,0.05195681,-0.02648714,0.62740108,-0.53753954
-5.00350175,1.13976125,-1.01054506,0.32532242,-0.81678078,0.31334708,-0.10735470,0.00951526,-0.02336384,0.09364634,-0.13564905,0.17995488,-0.44631391,0.05178161,-0.02811291,0.62948807,-0.53321854
-4.99749875,1.14270359,-0.99846172,0.30977723,-0.78366547,0.32036355,-0.10853710,0.00927395,-0.02266762,0.09333608,-0.13242562,0.17274446,-0.43612035,0.05147717,-0.02980628,0.63104930,-0.52830954
-4.99149575,1.14447191,-0.98500654,0.29585809,-0.74841660,0.32667466,-0.10981787,0.00904990,-0.02187508,0.09301726,-0.12875102,0.16547423,-0.42442807,0.05105127,-0.03155973,0.63199883,-0.52300675
-4.98549275,1.14493126,-0.97060014,0.28349972,-0.71161057,0.33222863,-0.11120206,0.00884121,-0.02100461,0.09269333,-0.12470877,0.15818269,-0.41150667,0.05051082,-0.03336324,0.63223554,-0.51750887
-4.97948974,1.14393359,-0.95565632,0.27260393,-0.67383553,0.33697913,-0.11269102,0.00864531,-0.02007538,0.09236731,-0.12038251,0.15090843,-0.39762882,0.04986159,-0.03520428,0.63164690,-0.51201018
-4.97348674,1.14132267,-0.94056577,0.26304578,-0.63567185,0.34088566,-0.11428178,0.00845907,-0.01910675,0.09204130,-0.11585323,0.14368865,-0.38306095,0.04910810,-0.03706798,0.63011377,-0.50669242
-4.96748374,1.13694028,-0.92568205,0.25468027,-0.59767420,0.34391386,-0.11596662,0.00827894,-0.01811774,0.09171599,-0.11119684,0.13655803,-0.36805502,0.04825364,-0.03893738,0.62751583,-0.50171781
-4.96148074,1.13063315,-0.91131042,0.24734942,-0.56035597,0.34603585,-0.11773298,0.00810112,-0.01712647,0.09139027,-0.10648222,0.12954812,-0.35284165,0.04730048,-0.04079378,0.62373752,-0.49722338
-4.95547774,1.12226066,-0.89769964,0.24088943,-0.52417643,0.34723057,-0.11956370,0.00792172,-0.01614969,0.09106098,-0.10176975,0.12268713,-0.33762482,0.04625010,-0.04261721,0.61867425,-0.49331684
-4.94947474,1.11170267,-0.88503711,0.23513768,-0.48953109,0.34748416,-0.12143743,0.00773699,-0.01520246,0.09072269,-0.09711043,0.11600008,-0.32257829,0.04510357,-0.04438698,0.61223846,-0.49007404
-4.94347174,1.09886743,-0.87344708,0.22993940,-0.45674518,0.34679038,-0.12332933,0.00754345,-0.01429777,0.09036775,-0.09254546,0.10950936,-0.30784374,0.04386199,-0.04608222,0.60436545,-0.48753799
-4.93746873,1.08369906,-0.86299186,0.22515391,-0.42607032,0.34515105,-0.12521201,0.00733807,-0.01344640,0.08998646,-0.08810642,0.10323549,-0.29353062,0.04252690,-0.04768252,0.59501855,-0.48571918
-4.93146573,1.06618442,-0.85367540,0.22066003,-0.39768421,0.34257663,-0.12705646,0.00711842,-0.01265677,0.08956739,-0.08381581,0.09719811,-0.27971731,0.04110070,-0.04916841,0.58419364,-0.48459726
-4.92546273,1.04635914,-0.84544895,0.21636092,-0.37169285,0.33908676,-0.12883319,0.00688275,-0.01193490,0.08909800,-0.07968801,0.09141702,-0.26645369,0.03958703,-0.05052197,0.57192261,-0.48412352
-4.91945973,1.02431249,-0.83821812,0.21218793,-0.34813502,0.33471101,-0.13051323,0.00663007,-0.01128447,0.08856533,-0.07573051,0.08591331,-0.25376450,0.03799105,-0.05172718,0.55827581,-0.48422418
-4.91345673,1.00019104,-0.83185087,0.20810352,-0.32698852,0.32948958,-0.13206916,0.00636018,-0.01070694,0.08795691,-0.07194531,0.08071034,-0.24165345,0.03631967,-0.05277033,0.54336340,-0.48480414
-4.90745373,0.97420092,-0.82618591,0.20410335,-0.30817763,0.32347400,-0.13347597,0.00607368,-0.01020165,0.08726180,-0.06833038,0.07583470,-0.23010758,0.03458158,-0.05364019,0.52733540,-0.48575087
-4.90145073,0.94660864,-0.82104098,0.20021723,-0.29158142,0.31672791,-0.13471187,0.00577188,-0.00976613,0.08647167,-0.06488114,0.07131686,-0.21910172,0.03278729,-0.05432818,0.51038073,-0.48693848
-4.89544772,0.91774028,-0.81622094,0.19650925,-0.27704236,0.30932765,-0.13575883,0.00545680,-0.00939624,0.08558197,-0.06159183,0.06719174,-0.20860273,0.03094894,-0.05482832,0.49272502,-0.48823164
-4.88944472,0.88797928,-0.81152511,0.19307682,-0.26437497,0.30136273,-0.13660307,0.00513098,-0.00908650,0.08459301,-0.05845671,0.06349889,-0.19857330,0.02908009,-0.05513714,0.47462739,-0.48948940
-4.88344172,0.85776245,-0.80675400,0.19004889,-0.25337419,0.29293602,-0.13723536,0.00479744,-0.00883033,0.08351099,-0.05547107,0.06028249,-0.18897528,0.02719542,-0.05525351,0.45637626,-0.49056879
-4.87743872,0.82757456,-0.80171531,0.18758311,-0.24382319,0.28416364,-0.13765124,0.00445949,-0.00862036,0.08234880,-0.05263205,0.05759097,-0.17977230,0.02531033,-0.05517840,0.43828437,-0.49132830
-4.87143572,0.79794125,-0.79622923,0.18586227,-0.23550053,0.27517441,-0.13785111,0.00412062,-0.00844864,0.08112665,-0.04993910,0.05547645,-0.17093177,0.02344052,-0.05491458,0.42068289,-0.49163124
-4.86543272,0.76942049,-0.79013311,0.18508977,-0.22818651,0.26610884,-0.13784026,0.00378436,-0.00830697,0.07987240,-0.04739435,0.05399374,-0.16242622,0.02160160,-0.05446634,0.40391504,-0.49134901
-4.85942971,0.74259256,-0.78328568,0.18548436,-0.22166878,0.25711755,-0.13762893,0.00345414,-0.00818710,0.07862153,-0.04500263,0.05319921,-0.15423404,0.01980865,-0.05383926,0.38832904,-0.49036428
-4.85342671,0.71804864,-0.77557081,0.18727419,-0.21574710,0.24835907,-0.13723225,0.00313320,-0.00808099,0.07741677,-0.04277137,0.05314931,-0.14633972,0.01807587,-0.05303993,0.37427071,-0.48857419
-4.84742371,0.69637830,-0.76690089,0.19069015,-0.21023734,0.23999720,-0.13667022,0.00282448,-0.00798097,0.07630736,-0.04071033,0.05389891,-0.13873368,0.01641623,-0.05207580,0.36207575,-0.48589343
-4.84142071,0.67815587,-0.75721983,0.19595878,-0.20497474,0.23219768,-0.13596763,0.00253052,-0.00788000,0.07534791,-0.03883115,0.05549943,-0.13141181,0.01484124,-0.05095506,0.35206184,-0.48225726
-4.83541771,0.66392622,-0.74650567,0.20329472,-0.19981654,0.22512447,-0.13515396,0.00225345,-0.00777173,0.07459698,-0.03714686,0.05799680,-0.12437480,0.01336074,-0.04968659,0.34452072,-0.47762425
-4.82941471,0.65419007,-0.73477257,0.21289304,-0.19464391,0.21893564,-0.13426319,0.00199492,-0.00765070,0.07411527,-0.03567131,0.06142944,-0.11762738,0.01198287,-0.04827993,0.33971044,-0.47197870
-4.82341171,0.64938943,-0.72207223,0.22492155,-0.18936339,0.21377904,-0.13333346,0.00175612,-0.00751241,0.07396367,-0.03441860,0.06582607,-0.11117755,0.01071395,-0.04674535,0.33784799,-0.46533259
-4.81740870,0.64989351,-0.70849443,0.23951337,-0.18390768,0.20978793,-0.13240673,0.00153777,-0.00735337,0.07420109,-0.03340243,0.07120374,-0.10503582,0.00955863,-0.04509389,0.33910246,-0.45772686
-4.81140570,0.65598577,-0.69416663,0.25676012,-0.17823604,0.20707674,-0.13152811,0.00134014,-0.00717116,0.07488222,-0.03263555,0.07756594,-0.09921456,0.00851999,-0.04333744,0.34358909,-0.44923196
-4.80540270,0.66785258,-0.67925246,0.27670590,-0.17233415,0.20573712,-0.13074515,0.00116311,-0.00696443,0.07605541,-0.03212925,0.08490097,-0.09372742,0.00759967,-0.04148881,0.35136434,-0.43994750
-4.79939970,0.68557413,-0.66394916,0.29934245,-0.16621353,0.20583464,-0.13010690,0.00100618,-0.00673283,0.07776055,-0.03189281,0.09318073,-0.08858887,0.00679820,-0.03956173,0.36242245,-0.43000102
-4.79339670,0.70911815,-0.64848388,0.32460586,-0.15991060,0.20740615,-0.12966286,0.00086858,-0.00647701,0.08002733,-0.03193319,0.10235989,-0.08381391,0.00611516,-0.03757083,0.37669345,-0.41954579
-4.78739370,0.73833692,-0.63310894,0.35237490,-0.15348536,0.21045808,-0.12946177,0.00074927,-0.00619849,0.08287369,-0.03225464,0.11237571,-0.07941778,0.00554952,-0.03553160,0.39404312,-0.40875777
-4.78139070,0.77296797,-0.61809630,0.38247142,-0.14701974,0.21496577,-0.12955042,0.00064705,-0.00589958,0.08630479,-0.03285849,0.12314839,-0.07541581,0.00509992,-0.03346020,0.41427491,-0.39783188
-4.77538769,0.81263871,-0.60373153,0.41466287,-0.14061576,0.22087393,-0.12997239,0.00056057,-0.00558323,0.09031241,-0.03374308,0.13458216,-0.07182339,0.00476490,-0.03137328,0.43713395,-0.38697763
-4.76938469,0.85687514,-0.59030733,0.44866686,-0.13439339,0.22809828,-0.13076697,0.00048843,-0.00525291,0.09487483,-0.03490375,0.14656702,-0.06865593,0.00454318,-0.02928773,0.46231317,-0.37641440
-4.76338169,0.90511438,-0.57811735,0.48415804,-0.12848838,0.23652832,-0.13196822,0.00042918,-0.00491244,0.09995727,-0.03633299,0.15898119,-0.06592890,0.00443388,-0.02722037,0.48946140,-0.36636673
-4.75737869,0.95672082,-0.56745020,0.52077675,-0.12304988,0.24603110,-0.13360425,0.00038140,-0.00456586,0.10551288,-0.03802068,0.17169415,-0.06365790,0.00443666,-0.02518762,0.51819332,-0.35705954
-4.75137569,1.01100527,-0.55858426,0.55813939,-0.11823807,0.25645590,-0.13569686,0.00034371,-0.00421730,0.11148417,-0.03995453,0.18457017,-0.06185874,0.00455188,-0.02320514,0.54810076,-0.34871385
-4.74537269,1.06724631,-0.55178341,0.59585000,-0.11422170,0.26763958,-0.13826146,0.00031482,-0.00387078,0.11780484,-0.04212057,0.19747222,-0.06054757,0.00478058,-0.02128756,0.57876510,-0.34154297
-4.73936968,1.12471287,-0.54729374,0.63351250,-0.11117563,0.27941234,-0.14130746,0.00029352,-0.00353017,0.12440203,-0.04450372,0.21026605,-0.05974095,0.00512456,-0.01944810,0.60977007,-0.33574924
-4.73336668,1.18268712,-0.54534137,0.67074308,-0.10927824,0.29160355,-0.14483881,0.00027871,-0.00319902,0.13119873,-0.04708851,0.22282429,-0.05945589,0.00558621,-0.01769836,0.64071446,-0.33152160
-4.72736368,1.24048622,-0.54613130,0.70718197,-0.10870879,0.30404746,-0.14885501,0.00026941,-0.00288051,0.13811628,-0.04985975,0.23503022,-0.05970985,0.00616842,-0.01604809,0.67122407,-0.32903373
-4.72136068,1.29748205,-0.54984696,0.74250406,-0.10964462,0.31658829,-0.15335219,0.00026478,-0.00257735,0.14507693,-0.05280324,0.24678112,-0.06052059,0.00687431,-0.01450504,0.70096217,-0.32844274
-4.71535768,1.35311757,-0.55665028,0.77642762,-0.11225815,0.32908463,-0.15832429,0.00026406,-0.00229178,0.15200618,-0.05590638,0.25799096,-0.06190599,0.00770693,-0.01307491,0.72963804,-0.32988838
-4.70935468,1.40691912,-0.56668193,0.80872072,-0.11671360,0.34141274,-0.16376423,0.00026661,-0.00202554,0.15883486,-0.05915875,0.26859213,-0.06388359,0.00866895,-0.01176133,0.75701298,-0.33349230
-4.70335168,1.45850364,-0.58006122,0.83920481,-0.12316346,0.35346862,-0.16966491,0.00027191,-0.00177984,0.16550086,-0.06255240,0.27853632,-0.06646998,0.00976217,-0.01056591,0.78290343,-0.33935747
-4.69734867,1.50758061,-0.59688541,0.86775532,-0.13174461,0.36516870,-0.17601982,0.00027952,-0.00155540,0.17195038,-0.06608214,0.28779415,-0.06968003,0.01098719,-0.00948838,0.80718101,-0.34756725
-4.69134567,1.55394850,-0.61722808,0.89429918,-0.14257426,0.37644930,-0.18282341,0.00028905,-0.00135249,0.17813864,-0.06974542,0.29635388,-0.07352580,0.01234286,-0.00852674,0.82976946,-0.35818405
-4.68534267,1.59748588,-0.64113626,0.91880930,-0.15574554,0.38726456,-0.19007073,0.00030020,-0.00117095,0.18403006,-0.07354207,0.30421893,-0.07801530,0.01382586,-0.00767747,0.85063869,-0.37124754
-4.67933967,1.63813801,-0.66862638,0.94129659,-0.17132315,0.39758342,-0.19775680,0.00031270,-0.00101026,0.18959796,-0.07747380,0.31140466,-0.08315106,0.01543030,-0.00693573,0.86979622,-0.38677216
-4.67333667,1.67589962,-0.69967901,0.96179974,-0.18933900,0.40738557,-0.20587525,0.00032633,-0.00086959,0.19482366,-0.08154340,0.31793432,-0.08892854,0.01714732,-0.00629564,0.88727661,-0.40474412
-4.66733367,1.71079511,-0.73423272,0.98037370,-0.20978822,0.41665676,-0.21441661,0.00034087,-0.00074786,0.19969529,-0.08575388,0.32383466,-0.09533452,0.01896481,-0.00575050,0.90312972,-0.42511801
-4.66133067,1.74285772,-0.77217740,0.99707755,-0.23262568,0.42538394,-0.22336623,0.00035611,-0.00064380,0.20420621,-0.09010732,0.32913129,-0.10234548,0.02086725,-0.00529299,0.91740828,-0.44781321
-4.65532766,1.77210894,-0.81334771,1.01196256,-0.25776340,0.43355038,-0.23270198,0.00037185,-0.00055599,0.20835326,-0.09460379,0.33384432,-0.10992618,0.02283559,-0.00491542,0.93015600,-0.47271050
-4.64932466,1.79853988,-0.85751726,1.02506140,-0.28506909,0.44113138,-0.24239198,0.00038787,-0.00048295,0.21213497,-0.09924026,0.33798439,-0.11802842,0.02484741,-0.00460988,0.94139676,-0.49964920
-4.64332166,1.82209578,-0.90439426,1.03637921,-0.31436603,0.44809071,-0.25239251,0.00040395,-0.00042314,0.21554988,-0.10400954,0.34154948,-0.12659031,0.02687710,-0.00436845,0.95112588,-0.52842532
-4.63731866,1.84266509,-0.95361938,1.04588725,-0.34543467,0.45437823,-0.26264636,0.00041985,-0.00037503,0.21859496,-0.10889956,0.34452278,-0.13553589,0.02889631,-0.00418331,0.95930395,-0.55879106
-4.63131566,1.86007384,-1.00476648,1.05351959,-0.37801595,0.45992882,-0.27308183,0.00043531,-0.00033710,0.22126447,-0.11389278,0.34687174,-0.14477546,0.03087446,-0.00404686,0.96585386,-0.59045612
