energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,1.95201307,0.47094850,0.17413650,1.03386765,0.55536044,0.02631996,0.10589355,0.01207103,1.11197826
-4.63131566,1.99647440,0.49016499,0.18018868,1.06035620,0.55732888,0.02735148,0.11185647,0.01279260,1.13277689
-4.62531266,2.03352572,0.50734322,0.18549796,1.08182751,0.55770536,0.02824173,0.11759873,0.01350451,1.14895624
-4.61930965,2.06259722,0.52227003,0.18997963,1.09794509,0.55641440,0.02897290,0.12307398,0.01420081,1.16025391
-4.61330665,2.08329915,0.53478312,0.19356592,1.10849012,0.55341712,0.02953076,0.12824270,0.01487627,1.16651909
-4.60730365,2.09543273,0.54477630,0.19620799,1.11337082,0.54871040,0.02990516,0.13307324,0.01552646,1.16771835
-4.60130065,2.09899563,0.55220274,0.19787718,1.11262772,0.54232571,0.03009025,0.13754239,0.01614793,1.16393793
-4.59529765,2.09418147,0.55707611,0.19856572,1.10643448,0.53432756,0.03008468,0.14163565,0.01673828,1.15538250
-4.58929465,2.08137298,0.55946929,0.19828663,1.09509394,0.52481141,0.02989154,0.14534712,0.01729622,1.14236983
-4.58329165,2.06112886,0.55951088,0.19707299,1.07902949,0.51390101,0.02951821,0.14867899,0.01782165,1.12532164
-4.57728864,2.03416468,0.55737963,0.19497646,1.05877206,0.50174529,0.02897600,0.15164070,0.01831565,1.10475078
-4.57128564,2.00132829,0.55329690,0.19206523,1.03494300,0.48851458,0.02827966,0.15424777,0.01878048,1.08124507
-4.56528264,1.96357071,0.54751766,0.18842139,1.00823371,0.47439641,0.02744682,0.15652049,0.01921951,1.05544832
-4.55927964,1.92191355,0.54032034,0.18413798,0.97938273,0.45959072,0.02649730,0.15848223,0.01963712,1.02803938
-4.55327664,1.87741436,0.53199599,0.17931562,0.94915127,0.44430481,0.02545239,0.16015791,0.02003855,0.99970981
-4.54727364,1.83113108,0.52283735,0.17405915,0.91829814,0.42874801,0.02433406,0.16157227,0.02042971,0.97114133
-4.54127064,1.78408732,0.51312819,0.16847420,0.88755516,0.41312622,0.02316428,0.16274833,0.02081696,0.94298358
-4.53526763,1.73723958,0.50313346,0.16266397,0.85760407,0.39763663,0.02196429,0.16370601,0.02120684,0.91583345
-4.52926463,1.69144797,0.49309057,0.15672624,0.82905570,0.38246261,0.02075400,0.16446092,0.02160573,0.89021654
-4.52326163,1.64745134,0.48320230,0.15075085,0.80243241,0.36776909,0.01955148,0.16502355,0.02201960,0.86657152
-4.51725863,1.60584784,0.47363139,0.14481759,0.77815418,0.35369860,0.01837258,0.16539869,0.02245358,0.84523804
-4.51125563,1.56708156,0.46449713,0.13899466,0.75652900,0.34036798,0.01723059,0.16558534,0.02291173,0.82644852
-4.50525263,1.53143552,0.45587394,0.13333773,0.73774771,0.32786606,0.01613618,0.16557685,0.02339665,0.81032404
-4.49924962,1.49903130,0.44779191,0.12788949,0.72188336,0.31625230,0.01509733,0.16536155,0.02390928,0.79687454
-4.49324662,1.46983491,0.44023919,0.12267984,0.70889503,0.30555647,0.01411944,0.16492363,0.02444865,0.78600307
-4.48724362,1.44366868,0.43316612,0.11772653,0.69863572,0.29577938,0.01320550,0.16424436,0.02501179,0.77751388
-4.48124062,1.42022839,0.42649069,0.11303622,0.69086403,0.28689470,0.01235643,0.16330354,0.02559365,0.77112407
-4.47523762,1.39910494,0.42010515,0.10860596,0.68525892,0.27885168,0.01157135,0.16208110,0.02618720,0.76647806
-4.46923462,1.37980953,0.41388352,0.10442492,0.68143708,0.27157880,0.01084799,0.16055887,0.02678361,0.76316452
-4.46323162,1.36180137,0.40768940,0.10047630,0.67897204,0.26498819,0.01018307,0.15872230,0.02737254,0.76073485
-4.45722861,1.34451675,0.40138404,0.09673933,0.67741446,0.25898057,0.00957270,0.15656226,0.02794254,0.75872277
-4.45122561,1.32739849,0.39483417,0.09319134,0.67631270,0.25345067,0.00901277,0.15407662,0.02848157,0.75666407
-4.44522261,1.30992462,0.38791937,0.08980966,0.67523309,0.24829283,0.00849924,0.15127175,0.02897757,0.75411592
-4.43921961,1.29163520,0.38053866,0.08657349,0.67377910,0.24340656,0.00802848,0.14816374,0.02941914,0.75067515
-4.43321661,1.27215651,0.37261615,0.08346550,0.67160881,0.23870196,0.00759746,0.14477937,0.02979622,0.74599466
-4.42721361,1.25122165,0.36410556,0.08047321,0.66845012,0.23410463,0.00720394,0.14115674,0.03010073,0.73979770
-4.42121061,1.22868686,0.35499343,0.07759009,0.66411316,0.22956000,0.00684662,0.13734554,0.03032724,0.73188927
-4.41520760,1.20454304,0.34530099,0.07481631,0.65849957,0.22503685,0.00652514,0.13340697,0.03047357,0.72216450
-4.40920460,1.17892197,0.33508465,0.07215917,0.65160824,0.22052978,0.00624010,0.12941318,0.03054119,0.71061355
-4.40320160,1.15209708,0.32443510,0.06963322,0.64353736,0.21606070,0.00599300,0.12544638,0.03053560,0.69732309
-4.39719860,1.12447851,0.31347503,0.06726001,0.63448268,0.21167905,0.00578617,0.12159752,0.03046644,0.68247405
-4.39119560,1.09660276,0.30235566,0.06506749,0.62473203,0.20746081,0.00562256,0.11796451,0.03034751,0.66633595
-4.38519260,1.06911696,0.29125212,0.06308912,0.61465610,0.20350624,0.00550561,0.11465015,0.03019656,0.64925784
-4.37918959,1.04275828,0.28035786,0.06136272,0.60469589,0.19993650,0.00543904,0.11175967,0.03003480,0.63165623
-4.37318659,1.01832911,0.26987826,0.05992902,0.59534712,0.19688908,0.00542662,0.10939799,0.02988639,0.61400034
-4.36718359,0.99666858,0.26002370,0.05883002,0.58714196,0.19451228,0.00547194,0.10766672,0.02977759,0.59679520
-4.36118059,0.97862158,0.25100223,0.05810723,0.58062885,0.19295893,0.00557815,0.10666106,0.02973586,0.58056308
-4.35517759,0.96500588,0.24301217,0.05779970,0.57635088,0.19237952,0.00574776,0.10646650,0.02978880,0.56582407
-4.34917459,0.95657890,0.23623481,0.05794220,0.57482348,0.19291496,0.00598238,0.10715568,0.02996305,0.55307621
-4.34317159,0.95400498,0.23082748,0.05856320,0.57651229,0.19468938,0.00628251,0.10878528,0.03028309,0.54277602
-4.33716858,0.95782447,0.22691729,0.05968319,0.58181190,0.19780311,0.00664740,0.11139317,0.03077017,0.53532019
-4.33116558,0.96842601,0.22459569,0.06131299,0.59102633,0.20232621,0.00707487,0.11499599,0.03144121,0.53102889
-4.32516258,0.98602289,0.22391411,0.06345244,0.60435203,0.20829289,0.00756121,0.11958711,0.03230784,0.53013159
-4.31915958,1.01063493,0.22488084,0.06608938,0.62186417,0.21569699,0.00810114,0.12513534,0.03337566,0.53275573
-4.31315658,1.04207656,0.22745936,0.06919902,0.64350687,0.22448887,0.00868782,0.13158424,0.03464365,0.53891888
-4.30715358,1.07995209,0.23156814,0.07274378,0.66908790,0.23457387,0.00931288,0.13885232,0.03610385,0.54852480
-4.30115058,1.12365865,0.23708213,0.07667361,0.69827836,0.24581243,0.00996662,0.14683411,0.03774133,0.56136344
-4.29514757,1.17239709,0.24383570,0.08092681,0.73061754,0.25802214,0.01063815,0.15540216,0.03953437,0.57711527
-4.28914457,1.22519086,0.25162732,0.08543145,0.76552295,0.27098151,0.01131567,0.16440996,0.04145509,0.59535972
-4.28314157,1.28091252,0.26022552,0.09010720,0.80230553,0.28443557,0.01198679,0.17369573,0.04347015,0.61558757
-4.27713857,1.33831720,0.26937624,0.09486769,0.84018952,0.29810308,0.01263890,0.18308707,0.04554190,0.63721699
-4.27113557,1.39608206,0.27881120,0.09962324,0.87833655,0.31168509,0.01325956,0.19240627,0.04762968,0.65961263
-4.26513257,1.45285022,0.28825701,0.10428387,0.91587301,0.32487466,0.01383694,0.20147611,0.04969128,0.68210721
-4.25912956,1.50727789,0.29744480,0.10876259,0.95191981,0.33736729,0.01436025,0.21012600,0.05168454,0.70402465
-4.25312656,1.55808254,0.30611983,0.11297868,0.98562341,0.34887161,0.01482015,0.21819823,0.05356906,0.72470410
-4.24712356,1.60409040,0.31405094,0.11686091,1.01618683,0.35912004,0.01520913,0.22555392,0.05530783,0.74352373
-4.24112056,1.64428113,0.32103915,0.12035056,1.04289935,0.36787876,0.01552188,0.23207866,0.05686877,0.75992345
-4.23511756,1.67782772,0.32692533,0.12340409,1.06516375,0.37495667,0.01575552,0.23768730,0.05822618,0.77342548
-4.22911456,1.70412983,0.33159647,0.12599523,1.08251963,0.38021292,0.01590983,0.24232789,0.05936188,0.78365217
-4.22311156,1.72283880,0.33499015,0.12811654,1.09466196,0.38356257,0.01598729,0.24598438,0.06026607,0.79033994
-4.21710855,1.73387328,0.33709722,0.12978018,1.10145394,0.38498013,0.01599313,0.24867788,0.06093789,0.79334910
-4.21110555,1.73742430,0.33796228,0.13101787,1.10293335,0.38450089,0.01593513,0.25046659,0.06138557,0.79266881
-4.20510255,1.73394965,0.33768216,0.13188008,1.09931229,0.38221973,0.01582348,0.25144409,0.06162613,0.78841726
-4.19909955,1.72415735,0.33640214,0.13243429,1.09097004,0.37828767,0.01567040,0.25173607,0.06168480,0.78083678
-4.19309655,1.70897894,0.33431027,0.13276256,1.07843942,0.37290613,0.01548971,0.25149568,0.06159391,0.77028430
-4.18709355,1.68953354,0.33162989,0.13295829,1.06238714,0.36631920,0.01529639,0.25089754,0.06139158,0.75721758
-4.18109055,1.66708422,0.32861068,0.13312243,1.04358902,0.35880431,0.01510596,0.25013068,0.06111999,0.74217771
-4.17508754,1.64298838,0.32551856,0.13335922,1.02290115,0.35066156,0.01493395,0.24939069,0.06082352,0.72576879
-4.16908454,1.61864445,0.32262497,0.13377164,1.00122815,0.34220232,0.01479522,0.24887134,0.06054673,0.70863566
-4.16308154,1.59543704,0.32019592,0.13445682,0.97949010,0.33373759,0.01470343,0.24875620,0.06033225,0.69144059
-4.15707854,1.57468308,0.31848122,0.13550152,0.95858930,0.32556649,0.01467044,0.24921043,0.06021881,0.67484000
-4.15107554,1.55758117,0.31770458,0.13697798,0.93937849,0.31796552,0.01470580,0.25037320,0.06023934,0.65946212
-4.14507254,1.54516626,0.31805479,0.13894026,0.92263172,0.31117898,0.01481634,0.25235122,0.06041933,0.64588648
-4.13906953,1.53827184,0.31967849,0.14142132,0.90901904,0.30541091,0.01500582,0.25521349,0.06077553,0.63462600
-4.13306653,1.53750086,0.32267489,0.14443097,0.89908601,0.30081886,0.01527472,0.25898768,0.06131503,0.62611236
-4.12706353,1.54320675,0.32709255,0.14795468,0.89323868,0.29750973,0.01562012,0.26365834,0.06203476,0.62068493
-4.12106053,1.55548522,0.33292848,0.15195360,0.89173457,0.29553777,0.01603577,0.26916696,0.06292145,0.61858374
-4.11505753,1.57417675,0.34012955,0.15636552,0.89467975,0.29490472,0.01651221,0.27541407,0.06395213,0.61994632
-4.10905453,1.59887984,0.34859609,0.16110692,0.90203194,0.29556200,0.01703711,0.28226317,0.06509502,0.62480849
-4.10305153,1.62897378,0.35818757,0.16607599,0.91360921,0.29741489,0.01759559,0.28954645,0.06631084,0.63310864
-4.09704852,1.66365001,0.36873000,0.17115646,0.92910373,0.30032820,0.01817079,0.29707196,0.06755456,0.64469525
-4.09104552,1.70195030,0.38002476,0.17622218,0.94809970,0.30413332,0.01874444,0.30463204,0.06877735,0.65933688
-4.08504252,1.74280985,0.39185828,0.18114212,0.97009456,0.30863618,0.01929748,0.31201252,0.06992877,0.67673423
-4.07903952,1.78510327,0.40401224,0.18578563,0.99452231,0.31362575,0.01981074,0.31900226,0.07095904,0.69653345
-4.07303652,1.82769123,0.41627363,0.19002773,1.02077797,0.31888266,0.02026567,0.32540268,0.07182130,0.71834012
-4.06703352,1.86946564,0.42844430,0.19375423,1.04824188,0.32418760,0.02064491,0.33103670,0.07247375,0.74173315
-4.06103052,1.90939132,0.44034933,0.19686625,1.07630306,0.32932911,0.02093298,0.33575674,0.07288153,0.76627816
-4.05502751,1.94654241,0.45184397,0.19928420,1.10438029,0.33411050,0.02111680,0.33945129,0.07301833,0.79153972
-4.04902451,1.98013203,0.46281870,0.20095084,1.13194054,0.33835558,0.02118607,0.34204984,0.07286761,0.81709211
-4.04302151,2.00953396,0.47320221,0.20183337,1.15851369,0.34191316,0.02113368,0.34352585,0.07242331,0.84252827
-4.03701851,2.03429591,0.48296206,0.20192443,1.18370335,0.34466015,0.02095586,0.34389755,0.07169014,0.86746682
-4.03101551,2.05414390,0.49210319,0.20124194,1.20719346,0.34650315,0.02065226,0.34322672,0.07068338,0.89155707
-4.02501251,2.06897802,0.50066417,0.19982792,1.22875055,0.34737882,0.02022589,0.34161524,0.06942816,0.91448210
-4.01900950,2.07886032,0.50871158,0.19774618,1.24822193,0.34725288,0.01968292,0.33919988,0.06795830,0.93596005
-4.01300650,2.08399561,0.51633279,0.19507916,1.26553011,0.34611812,0.01903241,0.33614532,0.06631483,0.95574382
-4.00700350,2.08470667,0.52362746,0.19192398,1.28066389,0.34399145,0.01828588,0.33263595,0.06454412,0.97361953
-4.00100050,2.08140525,0.53069846,0.18838798,1.29366687,0.34091043,0.01745685,0.32886673,0.06269587,0.98940406
-3.99499750,2.07456068,0.53764249,0.18458379,1.30462405,0.33692923,0.01656032,0.32503367,0.06082090,1.00294193
-3.98899450,2.06466772,0.54454110,0.18062448,1.31364739,0.33211463,0.01561220,0.32132430,0.05896900,1.01410194
-3.98299150,2.05221542,0.55145248,0.17661867,1.32086105,0.32654194,0.01462880,0.31790867,0.05718679,1.02277390
-3.97698849,2.03765845,0.55840464,0.17266606,1.32638730,0.32029129,0.01362621,0.31493130,0.05551586,1.02886558
-3.97098549,2.02139245,0.56539020,0.16885345,1.33033367,0.31344426,0.01261993,0.31250440,0.05399102,1.03230030
-3.96498249,2.00373436,0.57236324,0.16525154,1.33278220,0.30608117,0.01162433,0.31070277,0.05263905,1.03301511
-3.95897949,1.98490864,0.57923826,0.16191246,1.33378122,0.29827892,0.01065235,0.30956054,0.05147774,1.03095986
-3.95297649,1.96503975,0.58589140,0.15886834,1.33334010,0.29010949,0.00971523,0.30906986,0.05051534,1.02609706
-3.94697349,1.94415115,0.59216394,0.15613074,1.33142729,0.28163916,0.00882231,0.30918167,0.04975046,1.01840251
-3.94097049,1.92217047,0.59786773,0.15369108,1.32797159,0.27292825,0.00798095,0.30980834,0.04917244,1.00786666
-3.93496748,1.89894052,0.60279248,0.15152201,1.32286661,0.26403143,0.00719648,0.31082813,0.04876204,0.99449659
-3.92896448,1.87423502,0.60671440,0.14957955,1.31597811,0.25499843,0.00647230,0.31209116,0.04849253,0.97831833
-3.92296148,1.84777841,0.60940585,0.14780589,1.30715377,0.24587510,0.00581002,0.31342662,0.04833103,0.95937943
-3.91695848,1.81926825,0.61064549,0.14613283,1.29623474,0.23670457,0.00520958,0.31465078,0.04824013,0.93775153
-3.91095548,1.78839902,0.61022840,0.14448547,1.28306832,0.22752858,0.00466954,0.31557549,0.04817960,0.91353269
-3.90495248,1.75488603,0.60797576,0.14278610,1.26752101,0.21838869,0.00418726,0.31601664,0.04810820,0.88684931
-3.89894947,1.71848815,0.60374344,0.14095811,1.24949107,0.20932741,0.00375923,0.31580233,0.04798542,0.85785747
-3.89294647,1.67902816,0.59742938,0.13892969,1.22891987,0.20038909,0.00338126,0.31478025,0.04777318,0.82674345
-3.88694347,1.63640973,0.58897908,0.13663711,1.20580132,0.19162059,0.00304877,0.31282396,0.04743733,0.79372342
-3.88094047,1.59063030,0.57838923,0.13402762,1.18018884,0.18307165,0.00275701,0.30983796,0.04694890,0.75904221
-3.87493747,1.54178925,0.56570920,0.13106165,1.15219934,0.17479503,0.00250127,0.30576107,0.04628513,0.72297108
-3.86893447,1.49009117,0.55104040,0.12771433,1.12201405,0.16684638,0.00227705,0.30056839,0.04543014,0.68580457
-3.86293147,1.43584419,0.53453358,0.12397644,1.08987609,0.15928393,0.00208021,0.29427155,0.04437533,0.64785655
-3.85692846,1.37945380,0.51638425,0.11985440,1.05608503,0.15216808,0.00190710,0.28691737,0.04311942,0.60945548
-3.85092546,1.32141242,0.49682655,0.11536987,1.02098855,0.14556091,0.00175462,0.27858521,0.04166821,0.57093915
-3.84492246,1.26228586,0.47612579,0.11055847,0.98497200,0.13952573,0.00162032,0.26938307,0.04003405,0.53264905
-3.83891946,1.20269709,0.45457019,0.10546824,0.94844622,0.13412673,0.00150241,0.25944277,0.03823512,0.49492454
-3.83291646,1.14330877,0.43246224,0.10015747,0.91183459,0.12942882,0.00139981,0.24891456,0.03629444,0.45809709
-3.82691346,1.08480507,0.41010996,0.09469247,0.87555985,0.12549765,0.00131214,0.23796130,0.03423888,0.42248474
-3.82091046,1.02787414,0.38781871,0.08914504,0.84003157,0.12239988,0.00123974,0.22675278,0.03209797,0.38838698
-3.81490745,0.97319180,0.36588362,0.08359000,0.80563501,0.12020370,0.00118370,0.21546018,0.02990276,0.35608016
-3.80890445,0.92140726,0.34458326,0.07810283,0.77272168,0.11897951,0.00114578,0.20425115,0.02768474,0.32581372
-3.80290145,0.87313137,0.32417446,0.07275746,0.74160240,0.11880078,0.00112850,0.19328558,0.02547476,0.29780701
-3.79689845,0.82892765,0.30488859,0.06762440,0.71254267,0.11974491,0.00113513,0.18271224,0.02330214,0.27224699
-3.79089545,0.78930612,0.28692926,0.06276915,0.68576085,0.12189398,0.00116965,0.17266634,0.02119392,0.24928675
-3.78489245,0.75471987,0.27047140,0.05825099,0.66142859,0.12533533,0.00123685,0.16326802,0.01917421,0.22904467
-3.77888944,0.72556379,0.25566154,0.05412216,0.63967352,0.13016170,0.00134227,0.15462174,0.01726379,0.21160429
-3.77288644,0.70217523,0.24261909,0.05042734,0.62058365,0.13647084,0.00149226,0.14681642,0.01547984,0.19701475
-3.76688344,0.68483565,0.23143838,0.04720347,0.60421284,0.14436445,0.00169396,0.13992622,0.01383578,0.18529163
-3.76088044,0.67377278,0.22219109,0.04447982,0.59058690,0.15394631,0.00195528,0.13401167,0.01234137,0.17641822
-3.75487744,0.66916258,0.21492891,0.04227824,0.57970959,0.16531954,0.00228487,0.12912119,0.01100281,0.17034689
-3.74887444,0.67113035,0.20968590,0.04061358,0.57156799,0.17858294,0.00269206,0.12529244,0.00982299,0.16700079
-3.74287144,0.67975054,0.20648060,0.03949414,0.56613680,0.19382647,0.00318675,0.12255373,0.00880180,0.16627554
-3.73686843,0.69504505,0.20531747,0.03892215,0.56338110,0.21112592,0.00377923,0.12092500,0.00793647,0.16804105
-3.73086543,0.71697971,0.20618755,0.03889419,0.56325755,0.23053698,0.00448005,0.12041846,0.00722199,0.17214342
-3.72486243,0.74545928,0.20906838,0.03940160,0.56571377,0.25208893,0.00529967,0.12103871,0.00665141,0.17840697
-3.71885943,0.78032110,0.21392318,0.04043071,0.57068620,0.27577817,0.00624823,0.12278240,0.00621626,0.18663641
-3.71285643,0.82132797,0.22069924,0.04196305,0.57809660,0.30156209,0.00733517,0.12563739,0.00590684,0.19661922
-3.70685343,0.86816094,0.22932591,0.04397539,0.58784768,0.32935343,0.00856878,0.12958155,0.00571257,0.20812839
-3.70085043,0.92041274,0.23971220,0.04643983,0.59981825,0.35901565,0.00995579,0.13458126,0.00562223,0.22092548
-3.69484742,0.97758267,0.25174436,0.04932368,0.61385861,0.39035974,0.01150089,0.14058981,0.00562420,0.23476403
-3.68884442,1.03907378,0.26528372,0.05258950,0.62978648,0.42314258,0.01320619,0.14754578,0.00570669,0.24939345
-3.68284142,1.10419311,0.28016500,0.05619511,0.64738434,0.45706735,0.01507081,0.15537170,0.00585789,0.26456332
-3.67683842,1.17215549,0.29619540,0.06009365,0.66639826,0.49178607,0.01709036,0.16397306,0.00606618,0.28002800
-3.67083542,1.24209148,0.31315470,0.06423385,0.68653888,0.52690437,0.01925655,0.17323789,0.00632026,0.29555156
-3.66483242,1.31305951,0.33079649,0.06856037,0.70748455,0.56198854,0.02155694,0.18303692,0.00660933,0.31091286
-3.65882941,1.38406223,0.34885069,0.07301437,0.72888668,0.59657461,0.02397462,0.19322462,0.00692321,0.32591056
-3.65282641,1.45406675,0.36702736,0.07753428,0.75037739,0.63017938,0.02648824,0.20364093,0.00725251,0.34036810
-3.64682341,1.52202825,0.38502180,0.08205673,0.77157884,0.66231281,0.02907201,0.21411392,0.00758880,0.35413816
-3.64082041,1.58691598,0.40252070,0.08651767,0.79211424,0.69249151,0.03169599,0.22446308,0.00792471,0.36710660
-3.63481741,1.64774094,0.41920928,0.09085366,0.81161970,0.72025274,0.03432644,0.23450338,0.00825413,0.37919569
-3.62881441,1.70358379,0.43477910,0.09500327,0.82975650,0.74516824,0.03692652,0.24404978,0.00857229,0.39036629
-3.62281141,1.75362203,0.44893619,0.09890852,0.84622318,0.76685751,0.03945696,0.25292216,0.00887588,0.40061899
-3.61680840,1.79715507,0.46140924,0.10251636,0.86076668,0.78499972,0.04187700,0.26095034,0.00916315,0.40999406
-3.61080540,1.83362605,0.47195743,0.10578005,0.87319212,0.79934397,0.04414547,0.26797906,0.00943389,0.41857003
-3.60480240,1.86263938,0.48037758,0.10866045,0.88337057,0.80971727,0.04622186,0.27387267,0.00968946,0.42646110
-3.59879940,1.88397319,0.48651026,0.11112711,0.89124454,0.81603006,0.04806755,0.27851930,0.00993270,0.43381317
-3.59279640,1.89758589,0.49024464,0.11315907,0.89683082,0.81827888,0.04964696,0.28183432,0.01016783,0.44079880
-3.58679340,1.90361665,0.49152181,0.11474541,0.90022068,0.81654637,0.05092871,0.28376293,0.01040022,0.44761108
-3.58079040,1.90237977,0.49033633,0.11588542,0.90157726,0.81099836,0.05188661,0.28428176,0.01063621,0.45445675
-3.57478739,1.89435292,0.48673617,0.11658841,0.90113057,0.80187850,0.05250061,0.28339936,0.01088276,0.46154873
