energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
4.27713857,1.70204661,1.11321060,0.00556314,0.00005067,0.10222704,0.31765746,0.00000000,0.94784141,0.64674708
4.28314157,1.73043463,1.15452145,0.00565881,0.00005037,0.10177376,0.32153060,0.00000000,0.95461426,0.66537835
4.28914457,1.75324209,1.19431619,0.00573543,0.00004994,0.10091307,0.32427342,0.00000000,0.95658099,0.68263040
4.29514757,1.76989780,1.23181722,0.00579099,0.00004938,0.09963581,0.32580717,0.00000000,0.95361664,0.69816714
4.30115058,1.77993933,1.26624342,0.00582396,0.00004869,0.09794235,0.32607615,0.00000000,0.94569995,0.71167196
4.30715358,1.78302065,1.29683070,0.00583328,0.00004791,0.09584239,0.32504827,0.00000000,0.93291169,0.72285371
4.31315658,1.77891668,1.32285302,0.00581834,0.00004710,0.09335448,0.32271482,0.00000000,0.91542967,0.73145260
4.31915958,1.76752477,1.34364318,0.00577902,0.00004632,0.09050519,0.31908965,0.00000000,0.89352063,0.73724579
4.32516258,1.74886345,1.35861278,0.00571560,0.00004569,0.08732809,0.31420776,0.00000000,0.86752968,0.74005260
4.33116558,1.72306894,1.36727066,0.00562875,0.00004534,0.08386250,0.30812338,0.00000000,0.83786770,0.73973931
4.33716858,1.69038963,1.36923926,0.00551953,0.00004542,0.08015212,0.30090789,0.00000000,0.80499759,0.73622342
4.34317159,1.65117910,1.36426819,0.00538930,0.00004612,0.07624362,0.29264749,0.00000000,0.76941975,0.72947715
4.34917459,1.60588799,1.35224456,0.00523969,0.00004769,0.07218527,0.28344081,0.00000000,0.73165767,0.71953014
4.35517759,1.55505503,1.33319964,0.00507259,0.00005039,0.06802561,0.27339660,0.00000000,0.69224409,0.70647116
4.36118059,1.49929749,1.30731157,0.00489008,0.00005454,0.06381228,0.26263159,0.00000000,0.65170824,0.69044876
4.36718359,1.43930128,1.27490390,0.00469441,0.00006052,0.05959095,0.25126841,0.00000000,0.61056457,0.67167067
4.37318659,1.37581079,1.23644013,0.00448795,0.00006876,0.05540455,0.23943381,0.00000000,0.56930322,0.65040198
4.37918959,1.30961859,1.19251441,0.00427320,0.00007978,0.05129257,0.22725704,0.00000000,0.52838247,0.62696196
4.38519260,1.24155508,1.14383872,0.00405272,0.00009414,0.04729068,0.21486841,0.00000000,0.48822308,0.60171965
4.39119560,1.17247808,1.09122724,0.00382910,0.00011252,0.04343045,0.20239797,0.00000000,0.44920461,0.57508830
4.39719860,1.10326252,1.03557842,0.00360498,0.00013566,0.03973930,0.18997438,0.00000000,0.41166351,0.54751865
4.40320160,1.03479022,0.97785562,0.00338297,0.00016441,0.03624059,0.17772381,0.00000000,0.37589288,0.51949150
4.40920460,0.96793996,0.91906714,0.00316569,0.00019972,0.03295380,0.16576889,0.00000000,0.34214355,0.49150953
4.41520760,0.90357794,0.86024640,0.00295566,0.00024265,0.02989491,0.15422773,0.00000000,0.31062636,0.46408885
4.42121061,0.84254881,0.80243308,0.00275535,0.00029437,0.02707673,0.14321295,0.00000000,0.28151534,0.43775046
4.42721361,0.78566745,0.74665590,0.00256715,0.00035615,0.02450934,0.13283073,0.00000000,0.25495152,0.41301186
4.43321661,0.73371163,0.69391757,0.00239328,0.00042939,0.02220060,0.12317994,0.00000000,0.23104715,0.39037923
4.43921961,0.68741583,0.64518217,0.00223586,0.00051560,0.02015660,0.11435133,0.00000000,0.20989026,0.37034017
4.44522261,0.64746616,0.60136530,0.00209685,0.00061638,0.01838215,0.10642680,0.00000000,0.19154910,0.35335745
4.45122561,0.61449661,0.56332685,0.00197801,0.00073347,0.01688122,0.09947886,0.00000000,0.17607666,0.33986367
4.45722861,0.58908646,0.53186616,0.00188094,0.00086870,0.01565742,0.09357020,0.00000000,0.16351487,0.33025695
4.46323162,0.57175895,0.50771920,0.00180705,0.00102401,0.01471437,0.08875343,0.00000000,0.15389845,0.32489778
4.46923462,0.56298090,0.49155731,0.00175753,0.00120142,0.01405609,0.08507115,0.00000000,0.14725842,0.32410669
4.47523762,0.56316303,0.48398664,0.00173338,0.00140306,0.01368733,0.08255602,0.00000000,0.14362493,0.32816288
4.48124062,0.57266079,0.48554780,0.00173542,0.00163111,0.01361380,0.08123124,0.00000000,0.14302963,0.33730340
4.48724362,0.59177524,0.49671491,0.00176423,0.00188786,0.01384240,0.08111096,0.00000000,0.14550719,0.35172283
4.49324662,0.62075353,0.51789346,0.00182024,0.00217562,0.01438132,0.08220106,0.00000000,0.15109613,0.37157307
4.49924962,0.65978867,0.54941635,0.00190365,0.00249674,0.01524007,0.08449978,0.00000000,0.15983868,0.39696309
4.50525263,0.70901812,0.59153787,0.00201449,0.00285360,0.01642941,0.08799854,0.00000000,0.17177982,0.42795830
4.51125563,0.76852089,0.64442527,0.00215260,0.00324854,0.01796112,0.09268260,0.00000000,0.18696519,0.46457942
4.51725863,0.83831276,0.70814811,0.00231759,0.00368383,0.01984770,0.09853162,0.00000000,0.20543808,0.50680056
4.52326163,0.91833972,0.78266558,0.00250891,0.00416167,0.02210193,0.10552014,0.00000000,0.22723536,0.55454649
4.52926463,1.00846935,0.86781235,0.00272576,0.00468403,0.02473619,0.11361771,0.00000000,0.25238251,0.60768905
4.53526763,1.10848045,0.96328367,0.00296714,0.00525270,0.02776182,0.12278880,0.00000000,0.28088777,0.66604274
4.54127064,1.21805130,1.06862076,0.00323178,0.00586909,0.03118821,0.13299250,0.00000000,0.31273567,0.72935968
4.54727364,1.33674701,1.18319749,0.00351815,0.00653424,0.03502186,0.14418184,0.00000000,0.34788008,0.79732417
4.55327664,1.46400678,1.30620971,0.00382444,0.00724867,0.03926537,0.15630296,0.00000000,0.38623724,0.86954735
4.55927964,1.59913193,1.43666828,0.00414853,0.00801231,0.04391640,0.16929403,0.00000000,0.42767891,0.94556228
4.56528264,1.74127588,1.57339720,0.00448800,0.00882443,0.04896664,0.18308417,0.00000000,0.47202636,1.02482009
4.57128564,1.88943703,1.71503774,0.00484010,0.00968353,0.05440088,0.19759229,0.00000000,0.51904522,1.10668780
4.57728864,2.04245597,1.86005942,0.00520174,0.01058731,0.06019623,0.21272616,0.00000000,0.56844213,1.19044833
4.58329165,2.19901791,2.00677857,0.00556957,0.01153265,0.06632151,0.22838175,0.00000000,0.61986316,1.27530346
4.58929465,2.35766143,2.15338434,0.00593993,0.01251561,0.07273697,0.24444295,0.00000000,0.67289466,1.36038012
4.59529765,2.51679433,2.29797229,0.00630895,0.01353151,0.07939425,0.26078192,0.00000000,0.72706679,1.44474038
4.60130065,2.67471690,2.43858472,0.00667258,0.01457497,0.08623677,0.27726008,0.00000000,0.78185979,1.52739557
4.60730365,2.82965280,2.57325673,0.00702669,0.01564013,0.09320045,0.29372985,0.00000000,0.83671318,1.60732432
4.61330665,2.97978697,2.70006661,0.00736713,0.01672081,0.10021488,0.31003712,0.00000000,0.89103762,1.68349447
4.61930965,3.12330990,2.81718864,0.00768986,0.01781075,0.10720482,0.32602459,0.00000000,0.94422932,1.75488831
4.62531266,3.25846675,2.92294638,0.00799102,0.01890390,0.11409206,0.34153560,0.00000000,0.99568635,1.82053048
4.63131566,3.38360957,3.01586408,0.00826711,0.01999474,0.12079752,0.35641873,0.00000000,1.04482635,1.87951744
4.63731866,3.49725045,3.09471397,0.00851503,0.02107855,0.12724363,0.37053253,0.00000000,1.09110484,1.93104756
4.64332166,3.59811315,3.15855728,0.00873222,0.02215176,0.13335668,0.38375052,0.00000000,1.13403330,1.97445027
4.64932466,3.68518059,3.20677682,0.00891674,0.02321219,0.13906923,0.39596595,0.00000000,1.17319604,2.00921306
4.65532766,3.75773569,3.23909961,0.00906736,0.02425930,0.14432236,0.40709613,0.00000000,1.20826503,2.03500474
4.66133067,3.81539297,3.25560810,0.00918359,0.02529433,0.14906764,0.41708608,0.00000000,1.23901185,2.05169375
4.66733367,3.85811906,3.25673940,0.00926568,0.02632038,0.15326876,0.42591110,0.00000000,1.26531590,2.05936033
4.67333667,3.88624030,3.24327209,0.00931467,0.02734235,0.15690264,0.43357820,0.00000000,1.28716850,2.05830151
4.67933967,3.90043660,3.21630125,0.00933230,0.02836682,0.15996007,0.44012610,0.00000000,1.30467236,2.04902844
4.68534267,3.90172112,3.17720234,0.00932096,0.02940175,0.16244572,0.44562383,0.00000000,1.31803639,2.03225573
4.69134567,3.89140633,3.12758557,0.00928358,0.03045612,0.16437760,0.45016780,0.00000000,1.32756599,2.00888289
4.69734867,3.87105754,3.06924266,0.00922354,0.03153942,0.16578592,0.45387758,0.00000000,1.33364927,1.97996855
4.70335168,3.84243581,3.00408804,0.00914446,0.03266114,0.16671149,0.45689042,0.00000000,1.33673970,1.94669811
4.70935468,3.80743282,2.93409716,0.00905016,0.03383010,0.16720363,0.45935491,0.00000000,1.33733622,1.91034636
4.71535768,3.76800043,2.86124429,0.00894439,0.03505381,0.16731788,0.46142399,0.00000000,1.33596163,1.87223626
4.72136068,3.72607836,2.78744245,0.00883077,0.03633786,0.16711341,0.46324772,0.00000000,1.33314046,1.83369587
4.72736368,3.68352322,2.71448770,0.00871259,0.03768532,0.16665044,0.46496626,0.00000000,1.32937739,1.79601495
4.73336668,3.64204218,2.64400989,0.00859275,0.03909625,0.16598777,0.46670329,0.00000000,1.32513715,1.76040319
4.73936968,3.60313426,2.57743172,0.00847361,0.04056729,0.16518055,0.46856043,0.00000000,1.32082711,1.72795172
4.74537269,3.56804176,2.51593715,0.00835694,0.04209146,0.16427825,0.47061274,0.00000000,1.31678307,1.69959939
4.75137569,3.53771382,2.46045021,0.00824391,0.04365811,0.16332328,0.47290575,0.00000000,1.31325900,1.67610515
4.75737869,3.51278347,2.41162433,0.00813505,0.04525299,0.16234987,0.47545398,0.00000000,1.31042105,1.65802739
4.76338169,3.49355862,2.36984220,0.00803031,0.04685862,0.16138366,0.47824113,0.00000000,1.30834584,1.64571104
4.76938469,3.48002705,2.33522549,0.00792909,0.04845475,0.16044164,0.48122181,0.00000000,1.30702306,1.63928252
4.77538769,3.47187436,2.30765346,0.00783033,0.05001898,0.15953273,0.48432471,0.00000000,1.30636190,1.63865254
4.78139070,3.46851373,2.28678918,0.00773261,0.05152758,0.15865863,0.48745704,0.00000000,1.30620083,1.64352647
4.78739370,3.46912525,2.27211179,0.00763426,0.05295633,0.15781517,0.49050989,0.00000000,1.30632008,1.65342130
4.79339670,3.47270290,2.26295317,0.00753346,0.05428143,0.15699379,0.49336417,0.00000000,1.30645603,1.66768855
4.79939970,3.47810628,2.25853710,0.00742840,0.05548043,0.15618318,0.49589686,0.00000000,1.30631671,1.68554179
4.80540270,3.48411487,2.25801930,0.00731734,0.05653309,0.15537103,0.49798727,0.00000000,1.30559763,1.70608773
4.81140570,3.48948199,2.26052640,0.00719875,0.05742216,0.15454558,0.49952273,0.00000000,1.30399711,1.72835930
4.81740870,3.49298625,2.26519248,0.00707136,0.05813400,0.15369709,0.50040377,0.00000000,1.30123059,1.75134968
4.82341171,3.49347844,2.27119160,0.00693424,0.05865914,0.15281901,0.50054827,0.00000000,1.29704317,1.77404583
4.82941471,3.48992199,2.27776524,0.00678683,0.05899245,0.15190885,0.49989458,0.00000000,1.29122004,1.79546035
4.83541771,3.48142587,2.28424371,0.00662900,0.05913332,0.15096870,0.49840338,0.00000000,1.28359447,1.81466071
4.84142071,3.46726886,2.29006097,0.00646099,0.05908552,0.15000533,0.49605837,0.00000000,1.27405314,1.83079485
4.84742371,3.44691503,2.29476250,0.00628343,0.05885685,0.14902991,0.49286573,0.00000000,1.26253878,1.84311249
4.85342671,3.42002009,2.29800639,0.00609728,0.05845867,0.14805746,0.48885247,0.00000000,1.24905017,1.85098164
4.85942971,3.38642928,2.29955785,0.00590380,0.05790528,0.14710583,0.48406384,0.00000000,1.23363958,1.85389997
4.86543272,3.34616745,2.29927794,0.00570448,0.05721313,0.14619455,0.47855996,0.00000000,1.21640808,1.85150103
4.87143572,3.29942223,2.29710740,0.00550094,0.05640005,0.14534340,0.47241184,0.00000000,1.19749871,1.84355533
4.87743872,3.24652180,2.29304670,0.00529491,0.05548436,0.14457092,0.46569717,0.00000000,1.17708827,1.82996668
4.88344172,3.18790847,2.28713380,0.00508812,0.05448406,0.14389281,0.45849592,0.00000000,1.15537783,1.81076424
4.88944472,3.12410969,2.27942091,0.00488224,0.05341612,0.14332052,0.45088615,0.00000000,1.13258253,1.78609089
4.89544772,3.05570802,2.26995194,0.00467885,0.05229576,0.14285982,0.44294015,0.00000000,1.10892124,1.75618872
4.90145073,2.98331166,2.25874192,0.00447933,0.05113596,0.14250972,0.43472111,0.00000000,1.08460631,1.72138250
4.90745373,2.90752677,2.24575987,0.00428487,0.04994708,0.14226166,0.42628047,0.00000000,1.05983415,1.68206188
4.91345673,2.82893303,2.23091622,0.00409641,0.04873666,0.14209898,0.41765616,0.00000000,1.03477684,1.63866345
4.91945973,2.74806339,2.21405562,0.00391466,0.04750940,0.14199692,0.40887166,0.00000000,1.00957531,1.59165315
4.92546273,2.66538880,2.19495568,0.00374004,0.04626727,0.14192294,0.39993605,0.00000000,0.98433434,1.54151013
4.93146573,2.58130841,2.17333189,0.00357274,0.04500980,0.14183753,0.39084485,0.00000000,0.95911967,1.48871250
4.93746873,2.49614553,2.14884835,0.00341272,0.04373451,0.14169542,0.38158188,0.00000000,0.93395729,1.43372539
4.94347174,2.41014905,2.12113395,0.00325972,0.04243739,0.14144720,0.37212177,0.00000000,0.90883507,1.37699187
4.94947474,2.32350012,2.08980278,0.00311332,0.04111347,0.14104122,0.36243305,0.00000000,0.88370649,1.31892656
4.95547774,2.23632319,2.05447783,0.00297296,0.03975746,0.14042576,0.35248181,0.00000000,0.85849639,1.25991220
4.96148074,2.14870064,2.01481637,0.00283800,0.03836430,0.13955138,0.34223550,0.00000000,0.83310842,1.20029858
4.96748374,2.06068981,1.97053552,0.00270776,0.03692975,0.13837325,0.33166685,0.00000000,0.80743369,1.14040392
4.97348674,1.97234134,1.92143646,0.00258155,0.03545083,0.13685348,0.32075762,0.00000000,0.78136032,1.08051783
4.97948974,1.88371740,1.86742577,0.00245873,0.03392626,0.13496326,0.30950201,0.00000000,0.75478313,1.02090562
4.98549275,1.79490886,1.80853260,0.00233873,0.03235670,0.13268468,0.29790951,0.00000000,0.72761316,0.96181319
4.99149575,1.70605010,1.74492056,0.00222109,0.03074495,0.13001222,0.28600708,0.00000000,0.69978632,0.90347207
4.99749875,1.61733067,1.67689371,0.00210549,0.02909591,0.12695374,0.27384053,0.00000000,0.67127084,0.84610408
5.00350175,1.52900308,1.60489613,0.00199175,0.02741656,0.12353098,0.26147497,0.00000000,0.64207292,0.78992517
5.00950475,1.44138628,1.52950514,0.00187982,0.02571570,0.11977946,0.24899438,0.00000000,0.61224052,0.73514814
5.01550775,1.35486465,1.45141845,0.00176985,0.02400371,0.11574789,0.23650022,0.00000000,0.58186495,0.68198399
5.02151076,1.26988260,1.37143604,0.00166209,0.02229214,0.11149692,0.22410918,0.00000000,0.55108020,0.63064199
5.02751376,1.18693516,1.29043750,0.00155693,0.02059329,0.10709750,0.21195014,0.00000000,0.52006021,0.58132821
5.03351676,1.10655509,1.20935612,0.00145488,0.01891981,0.10262867,0.20016048,0.00000000,0.48901413,0.53424298
5.03951976,1.02929722,1.12915101,0.00135651,0.01728422,0.09817510,0.18888187,0.00000000,0.45817999,0.48957730
5.04552276,0.95572094,1.05077834,0.00126247,0.01569851,0.09382427,0.17825569,0.00000000,0.42781697,0.44750854
5.05152576,0.88637165,0.97516329,0.00117342,0.01417375,0.08966354,0.16841838,0.00000000,0.39819695,0.40819575
5.05752876,0.82176218,0.90317354,0.00108999,0.01271978,0.08577716,0.15949670,0.00000000,0.36959555,0.37177498
5.06353177,0.76235500,0.83559558,0.00101282,0.01134498,0.08224335,0.15160326,0.00000000,0.34228325,0.33835479
5.06953477,0.70854596,0.77311443,0.00094246,0.01005603,0.07913154,0.14483240,0.00000000,0.31651691,0.30801237
5.07553777,0.66065042,0.71629760,0.00087937,0.00885789,0.07649988,0.13925660,0.00000000,0.29253218,0.28079042
5.08154077,0.61889203,0.66558338,0.00082392,0.00775374,0.07439318,0.13492356,0.00000000,0.27053694,0.25669500
5.08754377,0.58339476,0.62127382,0.00077635,0.00674500,0.07284118,0.13185400,0.00000000,0.25070606,0.23569448
5.09354677,0.55417831,0.58353225,0.00073678,0.00583150,0.07185738,0.13004035,0.00000000,0.23317765,0.21771961
5.09954977,0.53115702,0.55238507,0.00070518,0.00501156,0.07143846,0.12944636,0.00000000,0.21805076,0.20266470
5.10555278,0.51414213,0.52772754,0.00068141,0.00428222,0.07156412,0.13000762,0.00000000,0.20538452,0.19038992
5.11155578,0.50284735,0.50933297,0.00066518,0.00363944,0.07219765,0.13163305,0.00000000,0.19519864,0.18072458
5.11755878,0.49689729,0.49686482,0.00065607,0.00307832,0.07328690,0.13420724,0.00000000,0.18747513,0.17347119
5.12356178,0.49583856,0.48989110,0.00065359,0.00259333,0.07476591,0.13759377,0.00000000,0.18216094,0.16841029
5.12956478,0.49915289,0.48790045,0.00065711,0.00217850,0.07655685,0.14163911,0.00000000,0.17917151,0.16530578
5.13556778,0.50627197,0.49031933,0.00066596,0.00182763,0.07857251,0.14617739,0.00000000,0.17839468,0.16391056
5.14157079,0.51659338,0.49652973,0.00067939,0.00153449,0.08071901,0.15103544,0.00000000,0.17969513,0.16397243
5.14757379,0.52949707,0.50588681,0.00069662,0.00129289,0.08289876,0.15603838,0.00000000,0.18291883,0.16523984
5.15357679,0.54436194,0.51773614,0.00071685,0.00109688,0.08501353,0.16101517,0.00000000,0.18789745,0.16746762
5.15957979,0.56058182,0.53142996,0.00073930,0.00094080,0.08696755,0.16580423,0.00000000,0.19445258,0.17042229
5.16558279,0.57758056,0.54634221,0.00076318,0.00081934,0.08867048,0.17025871,0.00000000,0.20239967,0.17388687
5.17158579,0.59482555,0.56188195,0.00078777,0.00072760,0.09004020,0.17425130,0.00000000,0.21155155,0.17766523
5.17758879,0.61183952,0.57750501,0.00081238,0.00066111,0.09100523,0.17767837,0.00000000,0.22172147,0.18158558
5.18359180,0.62820994,0.59272367,0.00083639,0.00061582,0.09150686,0.18046322,0.00000000,0.23272576,0.18550331
5.18959480,0.64359618,0.60711425,0.00085926,0.00058809,0.09150067,0.18255832,0.00000000,0.24438604,0.18930293
5.19559780,0.65773388,0.62032264,0.00088053,0.00057469,0.09095760,0.18394644,0.00000000,0.25653091,0.19289919
5.20160080,0.67043680,0.63206773,0.00089982,0.00057277,0.08986450,0.18464058,0.00000000,0.26899742,0.19623732
5.20760380,0.68159589,0.64214289,0.00091686,0.00057983,0.08822406,0.18468270,0.00000000,0.28163209,0.19929247
5.21360680,0.69117603,0.65041562,0.00093143,0.00059368,0.08605418,0.18414127,0.00000000,0.29429168,0.20206834
5.21960980,0.69921044,0.65682558,0.00094343,0.00061244,0.08338695,0.18310781,0.00000000,0.30684381,0.20459523
5.22561281,0.70579321,0.66138116,0.00095282,0.00063453,0.08026711,0.18169246,0.00000000,0.31916728,0.20692745
5.23161581,0.71107034,0.66415498,0.00095961,0.00065859,0.07675020,0.18001886,0.00000000,0.33115235,0.20914033
5.23761881,0.71522979,0.66527846,0.00096391,0.00068354,0.07290049,0.17821855,0.00000000,0.34270085,0.21132695
5.24362181,0.71849091,0.66493579,0.00096585,0.00070853,0.06878870,0.17642514,0.00000000,0.35372630,0.21359475
5.24962481,0.72109396,0.66335755,0.00096562,0.00073294,0.06448976,0.17476848,0.00000000,0.36415387,0.21606217
5.25562781,0.72328996,0.66081422,0.00096344,0.00075640,0.06008057,0.17336923,0.00000000,0.37392044,0.21885550
5.26163082,0.72533163,0.65760978,0.00095954,0.00077874,0.05563800,0.17233388,0.00000000,0.38297454,0.22210597
5.26763382,0.72746556,0.65407555,0.00095418,0.00080007,0.05123705,0.17175071,0.00000000,0.39127642,0.22594731
5.27363682,0.72992609,0.65056444,0.00094762,0.00082075,0.04694934,0.17168657,0.00000000,0.39879809,0.23051388
5.27963982,0.73293107,0.64744564,0.00094011,0.00084138,0.04284196,0.17218497,0.00000000,0.40552348,0.23593921
5.28564282,0.73667975,0.64509975,0.00093191,0.00086287,0.03897663,0.17326525,0.00000000,0.41144863,0.24235529
5.29164582,0.74135260,0.64391448,0.00092328,0.00088642,0.03540930,0.17492304,0.00000000,0.41658207,0.24989228
5.29764882,0.74711329,0.64428062,0.00091446,0.00091356,0.03219003,0.17713196,0.00000000,0.42094524,0.25867884
5.30365183,0.75411232,0.64658842,0.00090568,0.00094620,0.02936313,0.17984639,0.00000000,0.42457309,0.26884276
5.30965483,0.76249226,0.65122416,0.00089716,0.00098662,0.02696769,0.18300524,0.00000000,0.42751478,0.28051203
5.31565783,0.77239414,0.65856671,0.00088914,0.00103755,0.02503813,0.18653646,0.00000000,0.42983441,0.29381594
5.32166083,0.78396451,0.66898409,0.00088185,0.00110220,0.02360501,0.19036218,0.00000000,0.43161183,0.30888631
5.32766383,0.79736275,0.68282977,0.00087551,0.00118432,0.02269576,0.19440402,0.00000000,0.43294338,0.32585848
5.33366683,0.81276811,0.70043864,0.00087038,0.00128823,0.02233549,0.19858853,0.00000000,0.43394252,0.34487210
5.33966983,0.83038599,0.72212253,0.00086670,0.00141888,0.02254763,0.20285233,0.00000000,0.43474016,0.36607142
