energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.48724362,1.34215479,0.06126871,0.39494553,0.51434300,0.00053063,0.08022725,0.00822477,0.73855185
-4.48124062,1.36313842,0.06190855,0.39687552,0.53158836,0.00054747,0.08052386,0.00806820,0.74357986
-4.47523762,1.38222691,0.06237515,0.39735865,0.55016909,0.00056948,0.08039113,0.00795053,0.74586849
-4.46923462,1.39925276,0.06266376,0.39634560,0.56995557,0.00059709,0.07981991,0.00787171,0.74539490
-4.46323162,1.41413968,0.06277863,0.39383264,0.59079903,0.00063078,0.07881392,0.00783125,0.74223024
-4.45722861,1.42690046,0.06273284,0.38986022,0.61253465,0.00067098,0.07738908,0.00782822,0.73653488
-4.45122561,1.43763179,0.06254769,0.38451003,0.63498503,0.00071816,0.07557244,0.00786119,0.72855054
-4.44522261,1.44650596,0.06225205,0.37790085,0.65796396,0.00077275,0.07340076,0.00792826,0.71858974
-4.43921961,1.45376041,0.06188141,0.37018324,0.68128046,0.00083513,0.07091887,0.00802700,0.70702290
-4.43321661,1.45968547,0.06147673,0.36153345,0.70474308,0.00090568,0.06817778,0.00815447,0.69426390
-4.42721361,1.46461101,0.06108324,0.35214678,0.72816436,0.00098472,0.06523274,0.00830717,0.68075453
-4.42121061,1.46889279,0.06074908,0.34223073,0.75136536,0.00107248,0.06214129,0.00848109,0.66694878
-4.41520760,1.47289899,0.06052391,0.33199821,0.77418020,0.00116913,0.05896126,0.00867168,0.65329736
-4.40920460,1.47699755,0.06045749,0.32166111,0.79646029,0.00127475,0.05574910,0.00887393,0.64023321
-4.40320160,1.48154464,0.06059825,0.31142441,0.81807824,0.00138931,0.05255820,0.00908242,0.62815860
-4.39719860,1.48687456,0.06099193,0.30148110,0.83893108,0.00151264,0.04943765,0.00929143,0.61743395
-4.39119560,1.49329128,0.06168026,0.29200793,0.85894262,0.00164447,0.04643112,0.00949502,0.60836898
-4.38519260,1.50106138,0.06269970,0.28316210,0.87806479,0.00178434,0.04357615,0.00968722,0.60121612
-4.37918959,1.51040864,0.06408038,0.27507900,0.89627775,0.00193166,0.04090366,0.00986212,0.59616631
-4.37318659,1.52150970,0.06584505,0.26787074,0.91358858,0.00208565,0.03843783,0.01001407,0.59334712
-4.36718359,1.53449102,0.06800828,0.26162562,0.93002869,0.00224536,0.03619610,0.01013784,0.59282297
-4.36118059,1.54942657,0.07057576,0.25640836,0.94564984,0.00240966,0.03418951,0.01022875,0.59459726
-4.35517759,1.56633645,0.07354381,0.25226093,0.96051904,0.00257725,0.03242311,0.01028286,0.59861616
-4.34917459,1.58518617,0.07689918,0.24920389,0.97471247,0.00274662,0.03089657,0.01029704,0.60477367
-4.34317159,1.60588666,0.08061893,0.24723823,0.98830895,0.00291612,0.02960478,0.01026911,0.61291782
-4.33716858,1.62829525,0.08467074,0.24634739,1.00138313,0.00308393,0.02853858,0.01019788,0.62285758
-4.33116558,1.65221761,0.08901336,0.24649958,1.01399912,0.00324811,0.02768542,0.01008318,0.63437031
-4.32516258,1.67741101,0.09359742,0.24765017,1.02620479,0.00340659,0.02703002,0.00992588,0.64720957
-4.31915958,1.70358914,0.09836645,0.24974426,1.03802742,0.00355725,0.02655495,0.00972782,0.66111301
-4.31315658,1.73042854,0.10325828,0.25271913,1.04947090,0.00369792,0.02624122,0.00949180,0.67581025
-4.30715358,1.75757693,0.10820652,0.25650674,1.06051486,0.00382647,0.02606873,0.00922140,0.69103058
-4.30115058,1.78466326,0.11314236,0.26103617,1.07111588,0.00394082,0.02601671,0.00892096,0.70651036
-4.29514757,1.81130947,0.11799650,0.26623585,1.08121076,0.00403899,0.02606410,0.00859542,0.72199992
-4.28914457,1.83714348,0.12270106,0.27203568,1.09072167,0.00411920,0.02618985,0.00825018,0.73726989
-4.28314157,1.86181301,0.12719162,0.27836883,1.09956301,0.00417988,0.02637325,0.00789099,0.75211677
-4.27713857,1.88499959,0.13140907,0.28517323,1.10764923,0.00421976,0.02659420,0.00752384,0.76636757
-4.27113557,1.90643192,0.13530130,0.29239268,1.11490341,0.00423787,0.02683349,0.00715484,0.77988339
-4.26513257,1.92589791,0.13882468,0.29997747,1.12126561,0.00423362,0.02707301,0.00679014,0.79256179
-4.25912956,1.94325444,0.14194517,0.30788450,1.12670055,0.00420681,0.02729608,0.00643586,0.80433788
-4.25312656,1.95843428,0.14463899,0.31607691,1.13120387,0.00415767,0.02748764,0.00609802,0.81518400
-4.24712356,1.97144940,0.14689296,0.32452304,1.13480638,0.00408684,0.02763451,0.00578253,0.82510808
-4.24112056,1.98239043,0.14870427,0.33319507,1.13757597,0.00399538,0.02772561,0.00549517,0.83415060
-4.23511756,1.99142199,0.15007990,0.34206710,1.13961678,0.00388475,0.02775214,0.00524157,0.84238045
-4.22911456,1.99877412,0.15103555,0.35111295,1.14106560,0.00375680,0.02770770,0.00502722,0.84988985
-4.22311156,2.00473009,0.15159428,0.36030386,1.14208565,0.00361368,0.02758845,0.00485749,0.85678852
-4.21710855,2.00961140,0.15178481,0.36960612,1.14285803,0.00345785,0.02739307,0.00473761,0.86319755
-4.21110555,2.01376068,0.15163968,0.37897897,1.14357138,0.00329196,0.02712279,0.00467270,0.86924330
-4.20510255,2.01752368,0.15119331,0.38837284,1.14441038,0.00311882,0.02678127,0.00466774,0.87505175
-4.19909955,2.02123142,0.15048010,0.39772820,1.14554394,0.00294131,0.02637444,0.00472755,0.88074347
-4.19309655,2.02518373,0.14953267,0.40697513,1.14711381,0.00276235,0.02591026,0.00485673,0.88642985
-4.18709355,2.02963505,0.14838033,0.41603372,1.14922445,0.00258476,0.02539846,0.00505962,0.89221047
-4.18109055,2.03478367,0.14704788,0.42481535,1.15193493,0.00241126,0.02485017,0.00534019,0.89817204
-4.17508754,2.04076489,0.14555476,0.43322489,1.15525341,0.00224437,0.02427759,0.00570195,0.90438870
-4.16908454,2.04764847,0.14391461,0.44116361,1.15913470,0.00208637,0.02369356,0.00614782,0.91092375
-4.16308154,2.05544066,0.14213525,0.44853284,1.16348102,0.00193927,0.02311117,0.00667998,0.91783249
-4.15707854,2.06409018,0.14021907,0.45523806,1.16814611,0.00180472,0.02254339,0.00729969,0.92516592
-4.15107554,2.07349800,0.13816370,0.46119311,1.17294235,0.00168408,0.02200265,0.00800720,0.93297479
-4.14507254,2.08352965,0.13596306,0.46632450,1.17765042,0.00157829,0.02150052,0.00880151,0.94131369
-4.13906953,2.09402940,0.13360850,0.47057516,1.18203108,0.00148797,0.02104738,0.00968028,0.95024451
-4.13306653,2.10483484,0.13109016,0.47390767,1.18583806,0.00141334,0.02065216,0.01063965,0.95983895
-4.12706353,2.11579079,0.12839826,0.47630659,1.18883137,0.00135430,0.02032214,0.01167413,0.97017959
-4.12106053,2.12676138,0.12552440,0.47777963,1.19079014,0.00131039,0.02006275,0.01277657,0.98135920
-4.11505753,2.13763921,0.12246265,0.47835760,1.19152414,0.00128088,0.01987752,0.01393805,0.99347805
-4.10905453,2.14835086,0.11921050,0.47809316,1.19088317,0.00126473,0.01976794,0.01514791,1.00663931
-4.10305153,2.15885810,0.11576951,0.47705817,1.18876388,0.00126068,0.01973352,0.01639383,1.02094231
-4.09704852,2.16915479,0.11214569,0.47533999,1.18511341,0.00126728,0.01977182,0.01766194,1.03647431
-4.09104552,2.17925939,0.10834962,0.47303678,1.17992976,0.00128291,0.01987846,0.01893694,1.05330076
-4.08504252,2.18920372,0.10439625,0.47025204,1.17325884,0.00130585,0.02004733,0.02020239,1.07145494
-4.07903952,2.19901853,0.10030456,0.46708884,1.16518844,0.00133430,0.02027068,0.02144095,1.09092724
-4.07303652,2.20871718,0.09609688,0.46364389,1.15583960,0.00136645,0.02053929,0.02263476,1.11165514
-4.06703352,2.21827836,0.09179822,0.46000193,1.14535580,0.00140050,0.02084272,0.02376572,1.13351419
-4.06103052,2.22762928,0.08743536,0.45623071,1.13389100,0.00143469,0.02116951,0.02481600,1.15631110
-4.05502751,2.23663075,0.08303601,0.45237689,1.12159696,0.00146737,0.02150742,0.02576836,1.17977917
-4.04902451,2.24506515,0.07862796,0.44846306,1.10861109,0.00149702,0.02184369,0.02660664,1.20357683
-4.04302151,2.25262869,0.07423826,0.44448618,1.09504527,0.00152226,0.02216535,0.02731616,1.22728968
-4.03701851,2.25892858,0.06989258,0.44041733,1.08097660,0.00154189,0.02245947,0.02788407,1.25043598
-4.03101551,2.26348579,0.06561459,0.43620305,1.06644066,0.00155493,0.02271345,0.02829977,1.27247594
-4.02501251,2.26574362,0.06142560,0.43176802,1.05142765,0.00156059,0.02291534,0.02855515,1.29282439
-4.01900950,2.26508195,0.05734422,0.42701891,1.03588169,0.00155830,0.02305408,0.02864483,1.31086659
-4.01300650,2.26083664,0.05338628,0.42184944,1.01970337,0.00154773,0.02311979,0.02856638,1.32597656
-4.00700350,2.25232336,0.04956480,0.41614604,1.00275541,0.00152875,0.02310401,0.02832032,1.33753722
-4.00100050,2.23886457,0.04589010,0.40979406,0.98487097,0.00150145,0.02299991,0.02791018,1.34496151
-3.99499750,2.21981857,0.04236997,0.40268414,0.96586428,0.00146611,0.02280247,0.02734235,1.34771360
-3.98899450,2.19460885,0.03900993,0.39471827,0.94554274,0.00142320,0.02250860,0.02662597,1.34532917
-3.98299150,2.16275254,0.03581351,0.38581546,0.92372002,0.00137334,0.02211725,0.02577264,1.33743388
-3.97698849,2.12388608,0.03278250,0.37591659,0.90022909,0.00131726,0.02162940,0.02479610,1.32375914
-3.97098549,2.07778717,0.02991730,0.36498820,0.87493468,0.00125584,0.02104805,0.02371190,1.30415438
-3.96498249,2.02439140,0.02721711,0.35302520,0.84774435,0.00118998,0.02037815,0.02253692,1.27859539
-3.95897949,1.96380313,0.02468021,0.34005218,0.81861759,0.00112068,0.01962642,0.02128900,1.24718808
-3.95297649,1.89629963,0.02230411,0.32612353,0.78757245,0.00104891,0.01880119,0.01998641,1.21016775
-3.94697349,1.82232865,0.02008574,0.31132225,0.75468947,0.00097567,0.01791214,0.01864748,1.16789373
-3.94097049,1.74249936,0.01802150,0.29575756,0.72011277,0.00090191,0.01697004,0.01729011,1.12083969
-3.93496748,1.65756730,0.01610738,0.27956155,0.68404824,0.00082852,0.01598648,0.01593140,1.06958023
-3.92896448,1.56841408,0.01433900,0.26288509,0.64675919,0.00075635,0.01497351,0.01458731,1.01477417
-3.92296148,1.47602305,0.01271161,0.24589304,0.60855969,0.00068612,0.01394337,0.01327236,0.95714554
-3.91695848,1.38145198,0.01122014,0.22875927,0.56980620,0.00061849,0.01290817,0.01199938,0.89746303
-3.91095548,1.28580436,0.00985917,0.21166159,0.53088784,0.00055400,0.01187962,0.01077939,0.83651886
-3.90495248,1.19020049,0.00862298,0.19477679,0.49221610,0.00049308,0.01086879,0.00962145,0.77510795
-3.89894947,1.09574978,0.00750552,0.17827614,0.45421436,0.00043606,0.00988592,0.00853266,0.71400828
-3.89294647,1.00352531,0.00650047,0.16232145,0.41730792,0.00038317,0.00894019,0.00751819,0.65396310
-3.88694347,0.91454175,0.00560127,0.14706173,0.38191489,0.00033453,0.00803972,0.00658134,0.59566571
-3.88094047,0.82973716,0.00480116,0.13263072,0.34843832,0.00029017,0.00719142,0.00572367,0.53974705
-3.87493747,0.74995921,0.00409323,0.11914519,0.31725979,0.00025007,0.00640103,0.00494517,0.48676656
-3.86893447,0.67595586,0.00347050,0.10670402,0.28873458,0.00021411,0.00567314,0.00424447,0.43720615
-3.86293147,0.60837041,0.00292600,0.09538803,0.26318835,0.00018213,0.00501130,0.00361899,0.39146741
-3.85692846,0.54774048,0.00245281,0.08526051,0.24091522,0.00015390,0.00441811,0.00306524,0.34987154
-3.85092546,0.49450028,0.00204417,0.07636815,0.22217698,0.00012920,0.00389539,0.00257893,0.31266180
-3.84492246,0.44898548,0.00169353,0.06874250,0.20720298,0.00010775,0.00344433,0.00215529,0.28000794
-3.83891946,0.41143974,0.00139460,0.06240161,0.19619059,0.00008926,0.00306569,0.00178917,0.25201196
-3.83291646,0.38202204,0.00114144,0.05735176,0.18930554,0.00007345,0.00275995,0.00147524,0.22871485
-3.82691346,0.36081402,0.00092848,0.05358918,0.18668193,0.00006004,0.00252751,0.00120819,0.21010357
-3.82091046,0.34782650,0.00075053,0.05110160,0.18842158,0.00004875,0.00236882,0.00098278,0.19611787
-3.81490745,0.34300459,0.00060287,0.04986954,0.19459240,0.00003932,0.00228453,0.00079400,0.18665658
-3.80890445,0.34623101,0.00048117,0.04986729,0.20522577,0.00003150,0.00227555,0.00063711,0.18158294
-3.80290145,0.35732732,0.00038158,0.05106348,0.22031273,0.00002506,0.00234313,0.00050773,0.18072891
-3.79689845,0.37605319,0.00030064,0.05342135,0.23979930,0.00001980,0.00248889,0.00040185,0.18389821
-3.79089545,0.40210382,0.00023532,0.05689860,0.26358100,0.00001554,0.00271474,0.00031587,0.19086833
-3.78489245,0.43510595,0.00018299,0.06144694,0.29149709,0.00001212,0.00302286,0.00024657,0.20139142
-3.77888944,0.47461318,0.00014136,0.06701140,0.32332481,0.00000938,0.00341551,0.00019116,0.21519443
-3.77288644,0.52010113,0.00010848,0.07352950,0.35877435,0.00000721,0.00389493,0.00014717,0.23197880
-3.76688344,0.57096341,0.00008270,0.08093035,0.39748497,0.00000551,0.00446305,0.00011253,0.25141987
-3.76088044,0.62650916,0.00006264,0.08913381,0.43902299,0.00000418,0.00512133,0.00008545,0.27316653
-3.75487744,0.68596291,0.00004714,0.09804980,0.48288206,0.00000315,0.00587043,0.00006444,0.29684146
-3.74887444,0.74846751,0.00003528,0.10757788,0.52848621,0.00000235,0.00670997,0.00004828,0.32204203
-3.74287144,0.81309064,0.00002627,0.11760716,0.57519610,0.00000175,0.00763822,0.00003594,0.34834242
-3.73686843,0.87883519,0.00001950,0.12801665,0.62231848,0.00000129,0.00865188,0.00002661,0.37529696
-3.73086543,0.94465371,0.00001450,0.13867604,0.66911892,0.00000094,0.00974578,0.00001961,0.40244475
-3.72486243,1.00946665,0.00001087,0.14944700,0.71483767,0.00000069,0.01091274,0.00001444,0.42931570
-3.71885943,1.07218404,0.00000834,0.16018499,0.75870807,0.00000050,0.01214341,0.00001067,0.45543775
-3.71285643,1.13172999,0.00000670,0.17074144,0.79997699,0.00000036,0.01342623,0.00000800,0.48034517
-3.70685343,1.18706900,0.00000581,0.18096643,0.83792654,0.00000025,0.01474744,0.00000620,0.50358758
-3.70085043,1.23723312,0.00000562,0.19071167,0.87189598,0.00000018,0.01609120,0.00000511,0.52473946
-3.69484742,1.28134876,0.00000610,0.19983360,0.90130307,0.00000013,0.01743981,0.00000462,0.54340968
-3.68884442,1.31866184,0.00000732,0.20819678,0.92566354,0.00000009,0.01877404,0.00000468,0.55925066
-3.68284142,1.34856020,0.00000939,0.21567708,0.94460792,0.00000006,0.02007351,0.00000529,0.57196683
-3.67683842,1.37059205,0.00001252,0.22216485,0.95789467,0.00000004,0.02131722,0.00000651,0.58132189
-3.67083542,1.38447953,0.00001697,0.22756769,0.96541899,0.00000003,0.02248410,0.00000843,0.58714463
-3.66483242,1.39012667,0.00002314,0.23181289,0.96721659,0.00000002,0.02355364,0.00001121,0.58933305
-3.65882941,1.38762126,0.00003155,0.23484936,0.96346233,0.00000002,0.02450654,0.00001507,0.58785652
-3.65282641,1.37723046,0.00004284,0.23664891,0.95446348,0.00000002,0.02532537,0.00002030,0.58275595
-3.64682341,1.35939034,0.00005786,0.23720687,0.94064801,0.00000002,0.02599517,0.00002727,0.57414190
-3.64082041,1.33468979,0.00007768,0.23654208,0.92254832,0.00000002,0.02650411,0.00003646,0.56219081
-3.63481741,1.30384943,0.00010360,0.23469609,0.90078111,0.00000003,0.02684393,0.00004845,0.54713943
-3.62881441,1.26769669,0.00013727,0.23173179,0.87602450,0.00000004,0.02701042,0.00006397,0.52927773
-3.62281141,1.22713803,0.00018067,0.22773130,0.84899324,0.00000006,0.02700366,0.00008388,0.50894061
-3.61680840,1.18312968,0.00023620,0.22279348,0.82041343,0.00000008,0.02682826,0.00010923,0.48649866
-3.61080540,1.13664809,0.00030676,0.21703095,0.79099766,0.00000011,0.02649336,0.00014123,0.46234854
-3.60480240,1.08866152,0.00039576,0.21056682,0.76142200,0.00000016,0.02601255,0.00018132,0.43690304
-3.59879940,1.04010386,0.00050725,0.20353135,0.73230557,0.00000023,0.02540365,0.00023114,0.41058149
-3.59279640,0.99185163,0.00064593,0.19605856,0.70419368,0.00000033,0.02468835,0.00029259,0.38380060
-3.58679340,0.94470517,0.00081727,0.18828303,0.67754529,0.00000047,0.02389179,0.00036777,0.35696609
-3.58079040,0.89937438,0.00102751,0.18033698,0.65272489,0.00000065,0.02304198,0.00045901,0.33046542
-3.57478739,0.85646945,0.00128377,0.17234778,0.62999925,0.00000090,0.02216923,0.00056889,0.30466157
-3.56878439,0.81649654,0.00159406,0.16443593,0.60953882,0.00000124,0.02130549,0.00070015,0.27988820
-3.56278139,0.77985827,0.00196736,0.15671366,0.59142337,0.00000170,0.02048372,0.00085570,0.25644606
-3.55677839,0.74685852,0.00241362,0.14928407,0.57565150,0.00000231,0.01973719,0.00103857,0.23460072
-3.55077539,0.71771091,0.00294377,0.14224095,0.56215316,0.00000311,0.01909889,0.00125182,0.21458144
-3.54477239,0.69255026,0.00356978,0.13566913,0.55080449,0.00000417,0.01860094,0.00149849,0.19658127
-3.53876938,0.67144609,0.00430459,0.12964535,0.54144399,0.00000554,0.01827402,0.00178154,0.18075795
-3.53276638,0.65441732,0.00516214,0.12423964,0.53388919,0.00000731,0.01814693,0.00210366,0.16723576
-3.52676338,0.64144731,0.00615729,0.11951691,0.52795293,0.00000958,0.01824620,0.00246729,0.15610782
-3.52076038,0.63249838,0.00730579,0.11553884,0.52345851,0.00001247,0.01859575,0.00287441,0.14743895
-3.51475738,0.62752515,0.00862424,0.11236580,0.52025297,0.00001611,0.01921666,0.00332648,0.14126872
-3.50875438,0.62648605,0.01012992,0.11005871,0.51821805,0.00002067,0.02012696,0.00382433,0.13761459
-3.50275138,0.62935271,0.01184072,0.10868071,0.51727842,0.00002633,0.02134157,0.00436809,0.13647503
-3.49674837,0.63611672,0.01377499,0.10829853,0.51740698,0.00003331,0.02287220,0.00495706,0.13783241
-3.49074537,0.64679383,0.01595132,0.10898334,0.51862723,0.00004184,0.02472734,0.00558971,0.14165568
-3.48474237,0.66142548,0.01838829,0.11081121,0.52101272,0.00005218,0.02691234,0.00626361,0.14790260
-3.47873937,0.68007772,0.02110416,0.11386282,0.52468383,0.00006463,0.02942942,0.00697546,0.15652158
-3.47273637,0.70283778,0.02411652,0.11822264,0.52980211,0.00007949,0.03227774,0.00772111,0.16745303
-3.46673337,0.72980854,0.02744177,0.12397732,0.53656272,0.00009707,0.03545348,0.00849559,0.18063018
-3.46073037,0.76110103,0.03109458,0.13121353,0.54518504,0.00011772,0.03894988,0.00929325,0.19597944
-3.45472736,0.79682553,0.03508725,0.14001503,0.55590217,0.00014175,0.04275728,0.01010783,0.21342013
-3.44872436,0.83708123,0.03942892,0.15045922,0.56894950,0.00016950,0.04686310,0.01093261,0.23286387
-3.44272136,0.88194507,0.04412473,0.16261324,0.58455278,0.00020125,0.05125179,0.01176058,0.25421337
-3.43671836,0.93145986,0.04917493,0.17652960,0.60291603,0.00023729,0.05590470,0.01258456,0.27736099
-3.43071536,0.98562211,0.05457385,0.19224168,0.62420959,0.00027782,0.06080001,0.01339737,0.30218695
-3.42471236,1.04436977,0.06030894,0.20975914,0.64855857,0.00032300,0.06591246,0.01419200,0.32855735
-3.41870935,1.10757051,0.06635984,0.22906353,0.67603209,0.00037291,0.07121321,0.01496169,0.35632228
-3.41270635,1.17501067,0.07269745,0.25010430,0.70663340,0.00042752,0.07666959,0.01570008,0.38531400
-3.40670335,1.24638554,0.07928327,0.27279539,0.74029133,0.00048670,0.08224494,0.01640127,0.41534555
-3.40070035,1.32129149,0.08606884,0.29701275,0.77685330,0.00055022,0.08789846,0.01705987,0.44620991
-3.39469735,1.39922044,0.09299556,0.32259290,0.81608021,0.00061770,0.09358520,0.01767101,0.47767988
-3.38869435,1.47955733,0.09999476,0.34933283,0.85764352,0.00068862,0.09925609,0.01823036,0.50950902
-3.38269135,1.56158111,0.10698826,0.37699138,0.90112491,0.00076233,0.10485829,0.01873408,0.54143370
-3.37668834,1.64446981,0.11388927,0.40529218,0.94601870,0.00083807,0.11033553,0.01917877,0.57317639
-3.37068534,1.72731003,0.12060381,0.43392825,0.99173735,0.00091493,0.11562888,0.01956144,0.60445035
-3.36468234,1.80911105,0.12703255,0.46256824,1.03762019,0.00099191,0.12067757,0.01987943,0.63496555
-3.35867934,1.88882375,0.13307304,0.49086416,1.08294534,0.00106789,0.12542017,0.02013039,0.66443594
-3.35267634,1.96536388,0.13862233,0.51846041,1.12694482,0.00114172,0.12979591,0.02031227,0.69258759
-3.34667334,2.03763925,0.14357989,0.54500388,1.16882255,0.00121220,0.13374624,0.02042327,0.71916774
-3.34067034,2.10458019,0.14785060,0.57015463,1.20777472,0.00127812,0.13721641,0.02046193,0.74395401
-3.33466733,2.16517191,0.15134791,0.59359685,1.24301213,0.00133831,0.14015726,0.02042712,0.76676364
-3.32866433,2.21848773,0.15399682,0.61504947,1.27378349,0.00139166,0.14252689,0.02031818,0.78746201
-3.32266133,2.26372148,0.15573664,0.63427597,1.29939904,0.00143716,0.14429226,0.02013497,0.80597001
-3.31665833,2.30021763,0.15652344,0.65109291,1.31925332,0.00147394,0.14543063,0.01987805,0.82226965
-3.31065533,2.32749745,0.15633195,0.66537662,1.33284620,0.00150129,0.14593070,0.01954877,0.83640745
-3.30465233,2.34527969,0.15515687,0.67706762,1.33980119,0.00151869,0.14579342,0.01914938,0.84849520
