energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.63731866,1.01586479,0.18923054,0.22068566,0.00096209,0.10076102,0.40604841,0.39125090,0.37004654,0.00000000
-4.63131566,1.07499538,0.20170893,0.22892337,0.00107558,0.10793060,0.42683762,0.42090674,0.38507149,0.00000000
-4.62531266,1.14254492,0.21602574,0.23874347,0.00119619,0.11576378,0.44975462,0.45469471,0.40210120,0.00000000
-4.61930965,1.21817920,0.23208872,0.25007867,0.00132346,0.12420809,0.47464193,0.49252082,0.42101474,0.00000000
-4.61330665,1.30135186,0.24976337,0.26282165,0.00145678,0.13319263,0.50126983,0.53419540,0.44162506,0.00000000
-4.60730365,1.39130347,0.26887269,0.27682589,0.00159540,0.14262834,0.52933862,0.57942972,0.46368125,0.00000000
-4.60130065,1.48706630,0.28919800,0.29190745,0.00173845,0.15240871,0.55848312,0.62783507,0.48687279,0.00000000
-4.59529765,1.58747506,0.31048099,0.30784795,0.00188488,0.16241102,0.58827949,0.67892468,0.51083582,0.00000000
-4.58929465,1.69118423,0.33242694,0.32439842,0.00203355,0.17249820,0.61825408,0.73211880,0.53516117,0.00000000
-4.58329165,1.79669161,0.35470945,0.34128435,0.00218316,0.18252113,0.64789417,0.78675302,0.55940413,0.00000000
-4.57728864,1.90236846,0.37697636,0.35821175,0.00233236,0.19232154,0.67666054,0.84209007,0.58309558,0.00000000
-4.57128564,2.00649546,0.39885712,0.37487405,0.00247968,0.20173537,0.70400116,0.89733484,0.60575425,0.00000000
-4.56528264,2.10730394,0.41997129,0.39095994,0.00262363,0.21059650,0.72936600,0.95165260,0.62689970,0.00000000
-4.55927964,2.20302152,0.43993798,0.40616178,0.00276269,0.21874085,0.75222223,1.00418985,0.64606576,0.00000000
-4.55327664,2.29192069,0.45838612,0.42018456,0.00289537,0.22601063,0.77206947,1.05409731,0.66281383,0.00000000
-4.54727364,2.37236910,0.47496505,0.43275498,0.00302022,0.23225866,0.78845450,1.10055443,0.67674572,0.00000000
-4.54127064,2.44287958,0.48935512,0.44363056,0.00313591,0.23735261,0.80098496,1.14279441,0.68751554,0.00000000
-4.53526763,2.50215828,0.50127801,0.45260839,0.00324123,0.24117896,0.80934151,1.18012892,0.69484027,0.00000000
-4.52926463,2.54914893,0.51050612,0.45953313,0.00333518,0.24364656,0.81328792,1.21197141,0.69850850,0.00000000
-4.52326163,2.58307136,0.51687079,0.46430415,0.00341695,0.24468964,0.81267886,1.23785810,0.69838717,0.00000000
-4.51725863,2.60345257,0.52026895,0.46688132,0.00348603,0.24427010,0.80746486,1.25746558,0.69442580,0.00000000
-4.51125563,2.61014878,0.52066780,0.46728922,0.00354214,0.24237902,0.79769432,1.27062418,0.68665836,0.00000000
-4.50525263,2.60335741,0.51810727,0.46561957,0.00358535,0.23903725,0.78351254,1.27732640,0.67520233,0.00000000
-4.49924962,2.58361791,0.51270026,0.46203174,0.00361604,0.23429511,0.76515762,1.27772982,0.66025525,0.00000000
-4.49324662,2.55180143,0.50463033,0.45675104,0.00363489,0.22823115,0.74295358,1.27215420,0.64208875,0.00000000
-4.48724362,2.50908913,0.49414712,0.45006496,0.00364290,0.22095010,0.71730083,1.26107273,0.62104034,0.00000000
-4.48124062,2.45693992,0.48155953,0.44231726,0.00364137,0.21257991,0.68866446,1.24509763,0.59750321,0.00000000
-4.47523762,2.39704860,0.46722694,0.43390008,0.00363182,0.20326825,0.65756079,1.22496062,0.57191462,0.00000000
-4.46923462,2.33129603,0.45154883,0.42524418,0.00361598,0.19317843,0.62454282,1.20148890,0.54474310,0.00000000
-4.46323162,2.26169297,0.43495315,0.41680770,0.00359574,0.18248499,0.59018504,1.17557775,0.51647522,0.00000000
-4.45722861,2.19031990,0.41788392,0.40906359,0.00357306,0.17136916,0.55506838,1.14816059,0.48760226,0.00000000
-4.45122561,2.11926499,0.40078861,0.40248627,0.00354992,0.16001436,0.51976569,1.12017806,0.45860738,0.00000000
-4.44522261,2.05056264,0.38410563,0.39753773,0.00352820,0.14860182,0.48482848,1.09254709,0.42995374,0.00000000
-4.43921961,1.98613479,0.36825251,0.39465368,0.00350970,0.13730674,0.45077524,1.06613141,0.40207397,0.00000000
-4.43321661,1.92773723,0.35361513,0.39423010,0.00349596,0.12629478,0.41808177,1.04171462,0.37536135,0.00000000
-4.42721361,1.87691273,0.34053842,0.39661065,0.00348827,0.11571926,0.38717376,1.01997694,0.35016295,0.00000000
-4.42121061,1.83495266,0.32931866,0.40207540,0.00348760,0.10571899,0.35842171,1.00147642,0.32677476,0.00000000
-4.41520760,1.80286812,0.32019778,0.41083125,0.00349452,0.09641679,0.33213823,0.98663539,0.30543905,0.00000000
-4.40920460,1.78137155,0.31335968,0.42300443,0.00350923,0.08791866,0.30857761,0.97573252,0.28634373,0.00000000
-4.40320160,1.77086891,0.30892850,0.43863530,0.00353151,0.08031358,0.28793737,0.96890057,0.26962358,0.00000000
-4.39719860,1.77146258,0.30696896,0.45767580,0.00356074,0.07367390,0.27036155,0.96612982,0.25536322,0.00000000
-4.39119560,1.78296405,0.30748860,0.47998960,0.00359590,0.06805604,0.25594531,0.96727679,0.24360137,0.00000000
-4.38519260,1.80491590,0.31044153,0.50535502,0.00363565,0.06350166,0.24474044,0.97207760,0.23433615,0.00000000
-4.37918959,1.83662141,0.31573374,0.53347078,0.00367832,0.06003887,0.23676129,0.98016524,0.22753108,0.00000000
-4.37318659,1.87718058,0.32322946,0.56396428,0.00372205,0.05768360,0.23199078,0.99108980,0.22312124,0.00000000
-4.36718359,1.92553058,0.33275831,0.59640231,0.00376478,0.05644088,0.23038590,1.00434060,0.22101946,0.00000000
-4.36118059,1.98048901,0.34412291,0.63030378,0.00380440,0.05630596,0.23188261,1.01936927,0.22112197,0.00000000
-4.35517759,2.04079795,0.35710669,0.66515407,0.00383881,0.05726516,0.23639963,1.03561250,0.22331350,0.00000000
-4.34917459,2.10516707,0.37148145,0.70042042,0.00386598,0.05929651,0.24384101,1.05251368,0.22747135,0.00000000
-4.34317159,2.17231419,0.38701456,0.73556797,0.00388404,0.06236996,0.25409744,1.06954242,0.23346850,0.00000000
-4.33716858,2.24100172,0.40347542,0.77007563,0.00389138,0.06644738,0.26704626,1.08621130,0.24117556,0.00000000
-4.33116558,2.31006791,0.42064110,0.80345138,0.00388664,0.07148218,0.28255028,1.10208920,0.25046168,0.00000000
-4.32516258,2.37845207,0.43830101,0.83524630,0.00386882,0.07741880,0.30045556,1.11681106,0.26119445,0.00000000
-4.31915958,2.44521320,0.45626052,0.86506688,0.00383728,0.08419199,0.32058861,1.13008372,0.27323893,0.00000000
-4.31315658,2.50954196,0.47434357,0.89258515,0.00379176,0.09172612,0.34275310,1.14168818,0.28645608,0.00000000
-4.30715358,2.57076634,0.49239430,0.91754627,0.00373238,0.09993449,0.36672667,1.15147836,0.30070086,0.00000000
-4.30115058,2.62835134,0.51027779,0.93977345,0.00365962,0.10871889,0.39225821,1.15937701,0.31582023,0.00000000
-4.29514757,2.68189384,0.52788016,0.95917001,0.00357430,0.11796944,0.41906589,1.16536917,0.33165128,0.00000000
-4.28914457,2.73111349,0.54510806,0.97571875,0.00347754,0.12756486,0.44683644,1.16949409,0.34801999,0.00000000
-4.28314157,2.77584098,0.56188785,0.98947877,0.00337071,0.13737318,0.47522596,1.17183606,0.36474060,0.00000000
-4.27713857,2.81600481,0.57816457,1.00058003,0.00325536,0.14725305,0.50386236,1.17251514,0.38161594,0.00000000
-4.27113557,2.85161781,0.59390088,1.00921598,0.00313320,0.15705559,0.53234976,1.17167812,0.39843885,0.00000000
-4.26513257,2.88276452,0.60907605,1.01563487,0.00300601,0.16662678,0.56027462,1.16949059,0.41499464,0.00000000
-4.25912956,2.90959011,0.62368513,1.02013000,0.00287561,0.17581044,0.58721368,1.16613018,0.43106470,0.00000000
-4.25312656,2.93229140,0.63773819,1.02302945,0.00274379,0.18445155,0.61274332,1.16178146,0.44643106,0.00000000
-4.24712356,2.95111042,0.65125970,1.02468574,0.00261228,0.19239996,0.63645010,1.15663244,0.46088173,0.00000000
-4.24112056,2.96633002,0.66428788,1.02546569,0.00248272,0.19951427,0.65794197,1.15087261,0.47421659,0.00000000
-4.23511756,2.97827152,0.67687385,1.02574083,0.00235660,0.20566567,0.67685962,1.14469222,0.48625347,0.00000000
-4.22911456,2.98729345,0.68908058,1.02587843,0.00223530,0.21074170,0.69288751,1.13828251,0.49683419,0.00000000
-4.22311156,2.99379070,0.70098123,1.02623333,0.00212001,0.21464961,0.70576385,1.13183632,0.50583003,0.00000000
-4.21710855,2.99819299,0.71265701,1.02714056,0.00201180,0.21731925,0.71528916,1.12554873,0.51314639,0.00000000
-4.21110555,3.00096184,0.72419416,1.02890858,0.00191154,0.21870532,0.72133285,1.11961705,0.51872632,0.00000000
-4.20510255,3.00258515,0.73568034,1.03181326,0.00182000,0.21878875,0.72383739,1.11423994,0.52255267,0.00000000
-4.19909955,3.00356864,0.74720011,1.03609224,0.00173776,0.21757736,0.72281991,1.10961516,0.52464854,0.00000000
-4.19309655,3.00442397,0.75882993,1.04193976,0.00166531,0.21510550,0.71837100,1.10593583,0.52507616,0.00000000
-4.18709355,3.00565339,0.77063261,1.04950180,0.00160297,0.21143283,0.71065086,1.10338521,0.52393396,0.00000000
-4.18109055,3.00773127,0.78265167,1.05887162,0.00155099,0.20664226,0.69988277,1.10213001,0.52135217,0.00000000
-4.17508754,3.01108321,0.79490587,1.07008564,0.00150948,0.20083709,0.68634443,1.10231254,0.51748690,0.00000000
-4.16908454,3.01606384,0.80738424,1.08311992,0.00147845,0.19413754,0.67035738,1.10404231,0.51251317,0.00000000
-4.16308154,3.02293445,0.82004213,1.09788742,0.00145778,0.18667678,0.65227512,1.10738732,0.50661718,0.00000000
-4.15707854,3.03184206,0.83279850,1.11423625,0.00144726,0.17859670,0.63247062,1.11236589,0.49998817,0.00000000
-4.15107554,3.04280135,0.84553488,1.13194926,0.00144655,0.17004353,0.61132353,1.11893965,0.49281033,0.00000000
-4.14507254,3.05568100,0.85809620,1.15074524,0.00145516,0.16116355,0.58920804,1.12700817,0.48525525,0.00000000
-4.13906953,3.07019571,0.87029371,1.17028199,0.00147251,0.15209910,0.56648168,1.13640600,0.47747509,0.00000000
-4.13306653,3.08590493,0.88190983,1.19016144,0.00149783,0.14298498,0.54347563,1.14690231,0.46959709,0.00000000
-4.12706353,3.10221898,0.89270507,1.20993697,0.00153026,0.13394536,0.52048698,1.15820368,0.46171942,0.00000000
-4.12106053,3.11841286,0.90242660,1.22912292,0.00156876,0.12509139,0.49777302,1.16995989,0.45390875,0.00000000
-4.11505753,3.13364735,0.91081815,1.24720611,0.00161220,0.11651949,0.47554780,1.18177289,0.44619949,0.00000000
-4.10905453,3.14699698,0.91763083,1.26365915,0.00165930,0.10831035,0.45398100,1.19320847,0.43859477,0.00000000
-4.10305153,3.15748351,0.92263428,1.27795520,0.00170872,0.10052858,0.43319877,1.20381029,0.43106898,0.00000000
-4.09704852,3.16411359,0.92562755,1.28958355,0.00175902,0.09322307,0.41328653,1.21311566,0.42357180,0.00000000
-4.09104552,3.16591881,0.92644915,1.29806555,0.00180873,0.08642788,0.39429324,1.22067239,0.41603329,0.00000000
-4.08504252,3.16199610,0.92498565,1.30297014,0.00185639,0.08016354,0.37623690,1.22605589,0.40836980,0.00000000
-4.07903952,3.15154665,0.92117841,1.30392837,0.00190054,0.07443875,0.35911064,1.22888567,0.40049046,0.00000000
-4.07303652,3.13391119,0.91502795,1.30064624,0.00193983,0.06925226,0.34288927,1.22884058,0.39230364,0.00000000
-4.06703352,3.10860004,0.90659561,1.29291518,0.00197299,0.06459482,0.32753562,1.22567195,0.38372327,0.00000000
-4.06103052,3.07531638,0.89600259,1.28061980,0.00199889,0.06045114,0.31300645,1.21921405,0.37467459,0.00000000
-4.05502751,3.03397152,0.88342603,1.26374236,0.00201660,0.05680170,0.29925761,1.20939145,0.36509903,0.00000000
-4.04902451,2.98469163,0.86909263,1.24236384,0.00202538,0.05362440,0.28624823,1.19622288,0.35495807,0.00000000
-4.04302151,2.92781550,0.85326978,1.21666150,0.00202470,0.05089586,0.27394369,1.17982151,0.34423596,0.00000000
-4.03701851,2.86388372,0.83625488,1.18690299,0.00201428,0.04859248,0.26231758,1.16039175,0.33294108,0.00000000
-4.03101551,2.79361981,0.81836319,1.15343729,0.00199406,0.04669122,0.25135226,1.13822269,0.32110615,0.00000000
-4.02501251,2.71790442,0.79991492,1.11668299,0.00196422,0.04516995,0.24103859,1.11367867,0.30878716,0.00000000
-4.01900950,2.63774392,0.78122210,1.07711423,0.00192514,0.04400762,0.23137452,1.08718738,0.29606133,0.00000000
-4.01300650,2.55423514,0.76257599,1.03524518,0.00187743,0.04318414,0.22236312,1.05922621,0.28302403,0.00000000
-4.00700350,2.46852786,0.74423552,0.99161359,0.00182182,0.04268011,0.21401002,1.03030746,0.26978518,0.00000000
-4.00100050,2.38178694,0.72641742,0.94676424,0.00175920,0.04247634,0.20632064,1.00096307,0.25646508,0.00000000
-3.99499750,2.29515585,0.70928842,0.90123292,0.00169058,0.04255338,0.19929737,0.97172955,0.24318999,0.00000000
-3.98899450,2.20972309,0.69295993,0.85553170,0.00161701,0.04289101,0.19293701,0.94313375,0.23008777,0.00000000
-3.98299150,2.12649294,0.67748543,0.81013588,0.00153957,0.04346777,0.18722851,0.91567994,0.21728368,0.00000000
-3.97698849,2.04636156,0.66286061,0.76547338,0.00145935,0.04426059,0.18215136,0.88983857,0.20489651,0.00000000
-3.97098549,1.97009901,0.64902621,0.72191648,0.00137739,0.04524458,0.17767453,0.86603708,0.19303523,0.00000000
-3.96498249,1.89833770,0.63587342,0.67977655,0.00129470,0.04639291,0.17375622,0.84465275,0.18179628,0.00000000
-3.95897949,1.83156708,0.62325150,0.63930141,0.00121217,0.04767691,0.17034417,0.82600779,0.17126143,0.00000000
-3.95297649,1.77013429,0.61097706,0.60067542,0.00113061,0.04906632,0.16737683,0.81036629,0.16149641,0.00000000
-3.94697349,1.71425002,0.59884481,0.56402211,0.00105074,0.05052967,0.16478493,0.79793309,0.15255009,0.00000000
-3.94097049,1.66399878,0.58663888,0.52940881,0.00097316,0.05203481,0.16249363,0.78885410,0.14445439,0.00000000
-3.93496748,1.61935254,0.57414439,0.49685309,0.00089835,0.05354951,0.16042502,0.78321777,0.13722461,0.00000000
-3.92896448,1.58018651,0.56115856,0.46633039,0.00082671,0.05504212,0.15850067,0.78105748,0.13086032,0.00000000
-3.92296148,1.54629618,0.54750099,0.43778249,0.00075853,0.05648225,0.15664441,0.78235434,0.12534655,0.00000000
-3.91695848,1.51741441,0.53302244,0.41112625,0.00069402,0.05784140,0.15478481,0.78704037,0.12065526,0.00000000
-3.91095548,1.49322787,0.51761205,0.38626225,0.00063334,0.05909358,0.15285753,0.79500163,0.11674699,0.00000000
-3.90495248,1.47339204,0.50120242,0.36308296,0.00057658,0.06021583,0.15080728,0.80608135,0.11357269,0.00000000
-3.89894947,1.45754443,0.48377271,0.34148014,0.00052380,0.06118855,0.14858935,0.82008301,0.11107544,0.00000000
-3.89294647,1.44531574,0.46534949,0.32135119,0.00047506,0.06199588,0.14617068,0.83677332,0.10919234,0.00000000
-3.88694347,1.43633898,0.44600569,0.30260448,0.00043038,0.06262576,0.14353042,0.85588542,0.10785620,0.00000000
-3.88094047,1.43025682,0.42585755,0.28516341,0.00038981,0.06307006,0.14066010,0.87712236,0.10699726,0.00000000
-3.87493747,1.42672739,0.40506006,0.26896946,0.00035342,0.06332442,0.13756323,0.90016107,0.10654484,0.00000000
-3.86893447,1.42542911,0.38380118,0.25398403,0.00032132,0.06338820,0.13425467,0.92465719,0.10642886,0.00000000
-3.86293147,1.42606490,0.36229513,0.24018953,0.00029365,0.06326416,0.13075968,0.95025073,0.10658136,0.00000000
-3.85692846,1.42836634,0.34077516,0.22758956,0.00027063,0.06295827,0.12711274,0.97657289,0.10693785,0.00000000
-3.85092546,1.43209809,0.31948627,0.21620854,0.00025252,0.06247941,0.12335627,1.00325397,0.10743872,0.00000000
-3.84492246,1.43706286,0.29867801,0.20609084,0.00023966,0.06183905,0.11953940,1.02993230,0.10803050,0.00000000
-3.83891946,1.44310690,0.27859784,0.19729966,0.00023248,0.06105104,0.11571662,1.05626418,0.10866703,0.00000000
-3.83291646,1.45012618,0.25948516,0.18991550,0.00023147,0.06013128,0.11194670,1.08193436,0.10931056,0.00000000
-3.82691346,1.45807274,0.24156610,0.18403459,0.00023723,0.05909759,0.10829158,1.10666675,0.10993272,0.00000000
-3.82091046,1.46696094,0.22504930,0.17976702,0.00025041,0.05796942,0.10481548,1.13023500,0.11051526,0.00000000
-3.81490745,1.47687296,0.21012258,0.17723476,0.00027178,0.05676772,0.10158411,1.15247220,0.11105069,0.00000000
-3.80890445,1.48796299,0.19695039,0.17656928,0.00030214,0.05551476,0.09866395,1.17327928,0.11154254,0.00000000
-3.80290145,1.50045933,0.18567209,0.17790894,0.00034238,0.05423391,0.09612163,1.19263153,0.11200543,0.00000000
-3.79689845,1.51466370,0.17640078,0.18139585,0.00039341,0.05294946,0.09402329,1.21058260,0.11246479,0.00000000
-3.79089545,1.53094729,0.16922260,0.18717225,0.00045616,0.05168632,0.09243386,1.22726557,0.11295616,0.00000000
-3.78489245,1.54974279,0.16419630,0.19537627,0.00053153,0.05046977,0.09141635,1.24289071,0.11352419,0.00000000
-3.77888944,1.57153235,0.16135304,0.20613711,0.00062040,0.04932503,0.09103084,1.25773972,0.11422121,0.00000000
-3.77288644,1.59683124,0.16069617,0.21956953,0.00072354,0.04827686,0.09133345,1.27215626,0.11510545,0.00000000
-3.76688344,1.62616738,0.16220103,0.23576789,0.00084157,0.04734900,0.09237496,1.28653304,0.11623891,0.00000000
-3.76088044,1.66005717,0.16581467,0.25479966,0.00097494,0.04656368,0.09419937,1.30129554,0.11768493,0.00000000
-3.75487744,1.69897837,0.17145565,0.27669881,0.00112385,0.04594092,0.09684221,1.31688308,0.11950551,0.00000000
-3.74887444,1.74334091,0.17901373,0.30145909,0.00128822,0.04549794,0.10032876,1.33372761,0.12175853,0.00000000
-3.74287144,1.79345686,0.18834985,0.32902770,0.00146763,0.04524851,0.10467218,1.35223131,0.12449479,0.00000000
-3.73686843,1.84951095,0.19929631,0.35929954,0.00166129,0.04520229,0.10987170,1.37274367,0.12775527,0.00000000
-3.73086543,1.91153308,0.21165743,0.39211244,0.00186798,0.04536434,0.11591091,1.39553937,0.13156837,0.00000000
-3.72486243,1.97937440,0.22521077,0.42724378,0.00208608,0.04573456,0.12275627,1.42079772,0.13594755,0.00000000
-3.71885943,2.05268848,0.23970911,0.46440875,0.00231352,0.04630743,0.13035597,1.44858508,0.14088933,0.00000000
-3.71285643,2.13091893,0.25488324,0.50326058,0.00254778,0.04707172,0.13863926,1.47884099,0.14637175,0.00000000
-3.70685343,2.21329465,0.27044570,0.54339304,0.00278597,0.04801051,0.14751628,1.51136909,0.15235352,0.00000000
-3.70085043,2.29883374,0.28609543,0.58434531,0.00302482,0.04910134,0.15687851,1.54583353,0.15877376,0.00000000
-3.69484742,2.38635644,0.30152343,0.62560924,0.00326078,0.05031655,0.16659998,1.58176126,0.16555250,0.00000000
-3.68884442,2.47450729,0.31641909,0.66663903,0.00349007,0.05162389,0.17653905,1.61855064,0.17259198,0.00000000
-3.68284142,2.56178635,0.33047734,0.70686311,0.00370881,0.05298725,0.18654103,1.65548611,0.17977864,0.00000000
-3.67683842,2.64658835,0.34340612,0.74569794,0.00391307,0.05436761,0.19644137,1.69175865,0.18698584,0.00000000
-3.67083542,2.72724894,0.35493418,0.78256324,0.00409906,0.05572415,0.20606944,1.72649142,0.19407722,0.00000000
-3.66483242,2.80209599,0.36481863,0.81689830,0.00426317,0.05701541,0.21525283,1.75876941,0.20091060,0.00000000
-3.65882941,2.86950423,0.37285222,0.84817862,0.00440215,0.05820067,0.22382194,1.78767215,0.20734222,0.00000000
-3.65282641,2.92795084,0.37886979,0.87593225,0.00451317,0.05924115,0.23161477,1.81230779,0.21323124,0.00000000
-3.64682341,2.97606957,0.38275373,0.89975527,0.00459396,0.06010139,0.23848160,1.83184729,0.21844428,0.00000000
-3.64082041,3.01270102,0.38443812,0.91932558,0.00464286,0.06075038,0.24428961,1.84555700,0.22285983,0.00000000
-3.63481741,3.03693667,0.38391139,0.93441448,0.00465888,0.06116270,0.24892694,1.85282798,0.22637225,0.00000000
-3.62881441,3.04815467,0.38121721,0.94489539,0.00464177,0.06131935,0.25230629,1.85320103,0.22889541,0.00000000
-3.62281141,3.04604556,0.37645375,0.95074940,0.00459199,0.06120850,0.25436767,1.84638575,0.23036553,0.00000000
-3.61680840,3.03062657,0.36977104,0.95206712,0.00451071,0.06082584,0.25508037,1.83227306,0.23074327,0.00000000
-3.61080540,3.00224391,0.36136670,0.94904691,0.00439978,0.06017481,0.25444389,1.81094046,0.23001497,0.00000000
-3.60480240,2.96156260,0.35148008,0.94198924,0.00426167,0.05926646,0.25248790,1.78264966,0.22819292,0.00000000
-3.59879940,2.90954440,0.34038506,0.93128754,0.00409937,0.05811903,0.24927111,1.74783702,0.22531466,0.00000000
-3.59279640,2.84741471,0.32838178,0.91741576,0.00391628,0.05675733,0.24487926,1.70709693,0.22144145,0.00000000
-3.58679340,2.77661994,0.31578757,0.90091315,0.00371613,0.05521181,0.23942211,1.66115923,0.21665581,0.00000000
-3.58079040,2.69877720,0.30292752,0.88236692,0.00350285,0.05351751,0.23302971,1.61086177,0.21105846,0.00000000
-3.57478739,2.61561867,0.29012487,0.86239334,0.00328044,0.05171278,0.22584807,1.55711925,0.20476464,0.00000000
