energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-4.63731866,8.36404171,0.01172950,0.71076856,1.58624566,4.38633390,0.35350312,2.17175727,1.64811580,0.00000000
-4.63131566,8.18427460,0.01178862,0.68297960,1.52720649,4.28530773,0.35139922,2.13507984,1.61747761,0.00000000
-4.62531266,8.00483058,0.01178400,0.65729786,1.47257733,4.18960275,0.34836668,2.09228202,1.58515106,0.00000000
-4.61930965,7.82467093,0.01171740,0.63334136,1.42171825,4.09798010,0.34441180,2.04393586,1.55133496,0.00000000
-4.61330665,7.64345707,0.01159191,0.61080657,1.37411515,4.00959681,0.33957455,1.99076843,1.51632147,0.00000000
-4.60730365,7.46154475,0.01141189,0.58947175,1.32938798,3.92401660,0.33392575,1.93364427,1.48049021,0.00000000
-4.60130065,7.27995191,0.01118286,0.56919686,1.28729241,3.84120502,0.32756341,1.87354303,1.44429892,0.00000000
-4.59529765,7.10030246,0.01091127,0.54992060,1.24771557,3.76150989,0.32060834,1.81153330,1.40827115,0.00000000
-4.58929465,6.92474935,0.01060433,0.53165477,1.21066643,3.68562887,0.31319935,1.74874346,1.37298109,0.00000000
-4.58329165,6.75588077,0.01026980,0.51447651,1.17626176,3.61456591,0.30548799,1.68633056,1.33903632,0.00000000
-4.57728864,6.59661352,0.00991571,0.49851888,1.14470860,3.54957886,0.29763321,1.62544857,1.30705889,0.00000000
-4.57128564,6.45007822,0.00955014,0.48396027,1.11628412,3.49212052,0.28979602,1.56721686,1.27766551,0.00000000
-4.56528264,6.31950058,0.00918099,0.47101303,1.09131412,3.44377538,0.28213430,1.51269038,1.25144762,0.00000000
-4.55927964,6.20808338,0.00881571,0.45991187,1.07015082,3.40619463,0.27479800,1.46283228,1.22895192,0.00000000
-4.55327664,6.11889301,0.00846117,0.45090233,1.05315113,3.38103129,0.26792473,1.41849014,1.21066229,0.00000000
-4.54727364,6.05475448,0.00812340,0.44422965,1.04065595,3.36987799,0.26163607,1.38037647,1.19698376,0.00000000
-4.54127064,6.01815813,0.00780753,0.44012844,1.03297141,3.37420886,0.25603447,1.34905417,1.18822908,0.00000000
-4.53526763,6.01118071,0.00751762,0.43881324,1.03035236,3.39532756,0.25120094,1.32492729,1.18460848,0.00000000
-4.52926463,6.03542293,0.00725662,0.44047024,1.03298882,3.43432248,0.24719359,1.30823734,1.18622311,0.00000000
-4.52326163,6.09196492,0.00702638,0.44525041,1.04099540,3.49203051,0.24404699,1.29906499,1.19306228,0.00000000
-4.51725863,6.18134029,0.00682761,0.45326389,1.05440411,3.56900992,0.24177239,1.29733704,1.20500463,0.00000000
-4.51125563,6.30352886,0.00665999,0.46457603,1.07316035,3.66552299,0.24035864,1.30283808,1.22182323,0.00000000
-4.50525263,6.45796742,0.00652224,0.47920487,1.09712224,3.78152842,0.23977400,1.31522620,1.24319428,0.00000000
-4.49924962,6.64357734,0.00641221,0.49712025,1.12606291,3.91668339,0.23996846,1.33405200,1.26870894,0.00000000
-4.49324662,6.85880712,0.00632708,0.51824436,1.15967558,4.07035480,0.24087666,1.35877980,1.29788791,0.00000000
-4.48724362,7.10168760,0.00626346,0.54245381,1.19758104,4.24163886,0.24242118,1.38881036,1.33019787,0.00000000
-4.48124062,7.36989733,0.00621758,0.56958304,1.23933712,4.42938812,0.24451612,1.42350368,1.36506928,0.00000000
-4.47523762,7.66083492,0.00618543,0.59942883,1.28444962,4.63224462,0.24707080,1.46220132,1.40191452,0.00000000
-4.46923462,7.97169548,0.00616298,0.63175590,1.33238435,4.84867769,0.24999334,1.50424701,1.44014578,0.00000000
-4.46323162,8.29954803,0.00614624,0.66630317,1.38257960,5.07702503,0.25319416,1.54900495,1.47919197,0.00000000
-4.45722861,8.64141080,0.00613148,0.70279052,1.43445872,5.31553524,0.25658910,1.59587510,1.51851392,0.00000000
-4.45122561,8.99432191,0.00611529,0.74092560,1.48744217,5.56241040,0.26010218,1.64430512,1.55761750,0.00000000
-4.44522261,9.35540281,0.00609470,0.78041056,1.54095877,5.81584694,0.26366776,1.69379858,1.59606418,0.00000000
-4.43921961,9.72191261,0.00606723,0.82094818,1.59445576,6.07407351,0.26723223,1.74391962,1.63347890,0.00000000
-4.43321661,10.09129176,0.00603098,0.86224716,1.64740727,6.33538437,0.27075509,1.79429406,1.66955515,0.00000000
-4.42721361,10.46119416,0.00598461,0.90402635,1.69932116,6.59816740,0.27420931,1.84460740,1.70405731,0.00000000
-4.42121061,10.82950719,0.00592739,0.94601765,1.74974398,6.86092573,0.27758129,1.89460018,1.73682042,0.00000000
-4.41520760,11.19435973,0.00585914,0.98796740,1.79826409,7.12229257,0.28087014,1.94406128,1.76774773,0.00000000
-4.40920460,11.55411884,0.00578026,1.02963635,1.84451291,7.38103891,0.28408650,1.99281973,1.79680625,0.00000000
-4.40320160,11.90737594,0.00569165,1.07079813,1.88816452,7.63607421,0.28725103,2.04073580,1.82402068,0.00000000
-4.39719860,12.25292409,0.00559466,1.11123641,1.92893374,7.88644045,0.29039247,2.08769185,1.84946614,0.00000000
-4.39119560,12.58972793,0.00549104,1.15074107,1.96657291,8.13130030,0.29354548,2.13358353,1.87325988,0.00000000
-4.38519260,12.91688828,0.00538287,1.18910357,2.00086781,8.36992034,0.29674836,2.17831181,1.89555238,0.00000000
-4.37918959,13.23360350,0.00527246,1.22611210,2.03163286,8.60165048,0.30004063,2.22177606,1.91651797,0.00000000
-4.37318659,13.53912986,0.00516230,1.26154682,2.05870611,8.82590121,0.30346058,2.26386851,1.93634528,0.00000000
-4.36718359,13.83274295,0.00505499,1.29517568,2.08194425,9.04211993,0.30704295,2.30447008,1.95522754,0.00000000
-4.36118059,14.11370230,0.00495309,1.32675128,2.10121809,9.24976812,0.31081665,2.34344766,1.97335293,0.00000000
-4.35517759,14.38122116,0.00485912,1.35600918,2.11640860,9.44830077,0.31480269,2.38065271,1.99089517,0.00000000
-4.34917459,14.63444290,0.00477541,1.38266794,2.12740406,9.63714954,0.31901230,2.41592105,2.00800437,0.00000000
-4.34317159,14.87242568,0.00470404,1.40643099,2.13409823,9.81571084,0.32344542,2.44907378,2.02479844,0.00000000
-4.33716858,15.09413604,0.00464677,1.42699070,2.13638990,9.98333960,0.32808936,2.47991898,2.04135525,0.00000000
-4.33116558,15.29845207,0.00460498,1.44403425,2.13418366,10.13934949,0.33291801,2.50825426,2.05770574,0.00000000
-4.32516258,15.48417622,0.00457957,1.45725141,2.12739211,10.28301958,0.33789132,2.53386983,2.07382841,0.00000000
-4.31915958,15.65005715,0.00457094,1.46634366,2.11593922,10.41360715,0.34295535,2.55655225,2.08964534,0.00000000
-4.31315658,15.79481985,0.00457894,1.47103450,2.09976474,10.53036601,0.34804268,2.57608850,2.10502027,0.00000000
-4.30715358,15.91720232,0.00460285,1.47108017,2.07882950,10.63256923,0.35307347,2.59227068,2.11975882,0.00000000
-4.30115058,16.01599727,0.00464139,1.46628042,2.05312109,10.71953469,0.35795686,2.60490091,2.13361122,0.00000000
-4.29514757,16.09009637,0.00469274,1.45648861,2.02265990,10.79065191,0.36259302,2.61379679,2.14627759,0.00000000
-4.28914457,16.13853481,0.00475456,1.44162071,1.98750482,10.84540819,0.36687554,2.61879700,2.15741586,0.00000000
-4.28314157,16.16053358,0.00482407,1.42166251,1.94775848,10.88341237,0.37069425,2.61976710,2.16665208,0.00000000
-4.27713857,16.15553706,0.00489813,1.39667481,1.90357162,10.90441420,0.37393839,2.61660533,2.17359295,0.00000000
-4.27113557,16.12324365,0.00497334,1.36679605,1.85514617,10.90831814,0.37649995,2.60924813,2.17784008,0.00000000
-4.26513257,16.06362748,0.00504615,1.33224238,1.80273693,10.89519018,0.37827714,2.59767516,2.17900537,0.00000000
-4.25912956,15.97694990,0.00511299,1.29330504,1.74665151,10.86525726,0.37917780,2.58191348,2.17672689,0.00000000
-4.25312656,15.86375982,0.00517041,1.25034505,1.68724853,10.81889897,0.37912264,2.56204054,2.17068443,0.00000000
-4.24712356,15.72488282,0.00521517,1.20378558,1.62493401,10.75663211,0.37804821,2.53818573,2.16061399,0.00000000
-4.24112056,15.56139953,0.00524443,1.15410225,1.56015594,10.67908892,0.37590932,2.51053024,2.14632041,0.00000000
-4.23511756,15.37461451,0.00525582,1.10181180,1.49339739,10.58699064,0.37268101,2.47930488,2.12768743,0.00000000
-4.22911456,15.16601749,0.00524756,1.04745959,1.42516810,10.48111812,0.36835975,2.44478603,2.10468467,0.00000000
-4.22311156,14.93723934,0.00521853,0.99160657,1.35599516,10.36228165,0.36296404,2.40728953,2.07737109,0.00000000
-4.21710855,14.69000533,0.00516833,0.93481613,1.28641292,10.23129232,0.35653410,2.36716276,2.04589463,0.00000000
-4.21110555,14.42608888,0.00509731,0.87764151,1.21695261,10.08893699,0.34913093,2.32477521,2.01048824,0.00000000
-4.20510255,14.14726820,0.00500658,0.82061400,1.14813207,9.93595893,0.34083459,2.28050797,1.97146234,0.00000000
-4.19909955,13.85528896,0.00489799,0.76423261,1.08044599,9.77304570,0.33174185,2.23474260,1.92919415,0.00000000
-4.19309655,13.55183477,0.00477406,0.70895532,1.01435695,9.60082539,0.32196331,2.18785005,1.88411465,0.00000000
-4.18709355,13.23850742,0.00463795,0.65519218,0.95028777,9.41987152,0.31162009,2.14018025,1.83669368,0.00000000
-4.18109055,12.91681774,0.00449331,0.60330043,0.88861512,9.23071674,0.30084024,2.09205289,1.78742415,0.00000000
-4.17508754,12.58818719,0.00434424,0.55358159,0.82966489,9.03387408,0.28975515,2.04375011,1.73680623,0.00000000
-4.16908454,12.25395969,0.00419509,0.50628040,0.77370920,8.82986465,0.27849585,1.99551148,1.68533222,0.00000000
-4.16308154,11.91542231,0.00405042,0.46158565,0.72096518,8.61924949,0.26718958,1.94753161,1.63347298,0.00000000
-4.15707854,11.57383273,0.00391478,0.41963246,0.67159536,8.40266335,0.25595676,1.89996063,1.58166658,0.00000000
-4.15107554,11.23045100,0.00379265,0.38050586,0.62570965,8.18084770,0.24490822,1.85290748,1.53030941,0.00000000
-4.14507254,10.88657282,0.00368824,0.34424539,0.58336864,7.95468032,0.23414308,1.80644586,1.47975038,0.00000000
-4.13906953,10.54356112,0.00360544,0.31085038,0.54458794,7.72519887,0.22374718,1.76062254,1.43028797,0.00000000
-4.13306653,10.20287320,0.00354765,0.28028564,0.50934336,7.49361628,0.21379200,1.71546748,1.38217026,0.00000000
-4.12706353,9.86608081,0.00351769,0.25248726,0.47757662,7.26132620,0.20433426,1.67100510,1.33559749,0.00000000
-4.12106053,9.53488077,0.00351773,0.22736834,0.44920119,7.02989742,0.19541601,1.62726612,1.29072683,0.00000000
-4.11505753,9.21109491,0.00354922,0.20482430,0.42410814,6.80105661,0.18706517,1.58429909,1.24767878,0.00000000
-4.10905453,8.89665820,0.00361280,0.18473786,0.40217161,6.57666002,0.17929651,1.54218096,1.20654454,0.00000000
-4.10305153,8.59359519,0.00370831,0.16698327,0.38325374,6.35865473,0.17211294,1.50102591,1.16739378,0.00000000
-4.09704852,8.30398550,0.00383475,0.15142996,0.36720895,6.14903146,0.16550698,1.46099199,1.13028216,0.00000000
-4.09104552,8.02991972,0.00399029,0.13794546,0.35388734,5.94977085,0.15946241,1.42228495,1.09525805,0.00000000
-4.08504252,7.77344793,0.00417227,0.12639759,0.34313729,5.76278610,0.15395592,1.38515894,1.06236797,0.00000000
-4.07903952,7.53652340,0.00437732,0.11665611,0.33480721,5.58986465,0.14895879,1.34991413,1.03166046,0.00000000
-4.07303652,7.32094434,0.00460136,0.10859362,0.32874640,5.43261200,0.14443844,1.31689099,1.00318812,0.00000000
-4.06703352,7.12829697,0.00483970,0.10208612,0.32480539,5.29240060,0.14035990,1.28646164,0.97700779,0.00000000
-4.06103052,6.95990279,0.00508721,0.09701305,0.32283555,5.17032624,0.13668707,1.25901859,0.95317899,0.00000000
-4.05502751,6.81677292,0.00533836,0.09325708,0.32268850,5.06717444,0.13338393,1.23496129,0.93176067,0.00000000
-4.04902451,6.69957213,0.00558744,0.09070373,0.32421517,4.98339828,0.13041550,1.21468121,0.91280680,0.00000000
-4.04302151,6.60859431,0.00582867,0.08924085,0.32726498,4.91910904,0.12774869,1.19854607,0.89636100,0.00000000
-4.03701851,6.54375097,0.00605639,0.08875819,0.33168508,4.87407974,0.12535311,1.18688405,0.88245076,0.00000000
-4.03101551,6.50457320,0.00626520,0.08914694,0.33732001,4.84776166,0.12320164,1.17996864,0.87108164,0.00000000
-4.02501251,6.49022735,0.00645013,0.09029955,0.34401179,4.83931272,0.12127112,1.17800496,0.86223196,0.00000000
-4.01900950,6.49954356,0.00660678,0.09210971,0.35160051,4.84763632,0.11954281,1.18111814,0.85584831,0.00000000
-4.01300650,6.53105590,0.00673147,0.09447259,0.35992557,4.87142864,0.11800295,1.18934439,0.85184239,0.00000000
-4.00700350,6.58305225,0.00682135,0.09728530,0.36882744,4.90923205,0.11664323,1.20262529,0.85008917,0.00000000
-4.00100050,6.65363164,0.00687448,0.10044769,0.37815008,4.95949207,0.11546121,1.22080554,0.85042689,0.00000000
-3.99499750,6.74076652,0.00688989,0.10386331,0.38774364,5.02061502,0.11446074,1.24363438,0.85265868,0.00000000
-3.98899450,6.84236710,0.00686761,0.10744061,0.39746761,5.09102395,0.11365225,1.27077088,0.85655598,0.00000000
-3.98299150,6.95634509,0.00680867,0.11109422,0.40719406,5.16921009,0.11305293,1.30179267,0.86186345,0.00000000
-3.97698849,7.08067412,0.00671505,0.11474638,0.41681080,5.25377781,0.11268682,1.33620824,0.86830539,0.00000000
-3.97098549,7.21344456,0.00658961,0.11832828,0.42622439,5.34348129,0.11258463,1.37347204,0.87559319,0.00000000
-3.96498249,7.35291060,0.00643600,0.12178139,0.43536265,5.43725158,0.11278342,1.41300209,0.88343355,0.00000000
-3.95897949,7.49752812,0.00625851,0.12505853,0.44417661,5.53421328,0.11332598,1.45419937,0.89153713,0.00000000
-3.95297649,7.64598225,0.00606196,0.12812474,0.45264164,5.63369073,0.11425998,1.49646829,0.89962721,0.00000000
-3.94697349,7.79720410,0.00585150,0.13095786,0.46075784,5.73520407,0.11563684,1.53923757,0.90744800,0.00000000
-3.94097049,7.95037680,0.00563249,0.13354868,0.46854934,5.83845592,0.11751035,1.58198064,0.91477225,0.00000000
-3.93496748,8.10493130,0.00541027,0.13590072,0.47606284,5.94331026,0.11993505,1.62423485,0.92140779,0.00000000
-3.92896448,8.26053308,0.00519006,0.13802955,0.48336510,6.04976490,0.12296447,1.66561880,0.92720287,0.00000000
-3.92296148,8.41706100,0.00497675,0.13996174,0.49053981,6.15791978,0.12664918,1.70584711,0.93205003,0.00000000
-3.91695848,8.57458012,0.00477482,0.14173339,0.49768366,6.26794283,0.13103483,1.74474200,0.93588833,0.00000000
-3.91095548,8.73331023,0.00458819,0.14338831,0.50490207,6.38003567,0.13616026,1.78224136,0.93870398,0.00000000
-3.90495248,8.89359187,0.00442014,0.14497590,0.51230464,6.49440107,0.14205563,1.81840284,0.94052942,0.00000000
-3.89894947,9.05585178,0.00427327,0.14654890,0.52000059,6.61121360,0.14874083,1.85340384,0.94144075,0.00000000
-3.89294647,9.22056911,0.00414946,0.14816094,0.52809438,6.73059522,0.15622413,1.88753731,0.94155386,0.00000000
-3.88694347,9.38824401,0.00404985,0.14986419,0.53668183,6.85259641,0.16450122,1.92120350,0.94101928,0.00000000
-3.88094047,9.55936928,0.00397493,0.15170698,0.54584677,6.97718359,0.17355456,1.95489792,0.94001610,0.00000000
-3.87493747,9.73440592,0.00392456,0.15373172,0.55565848,7.10423284,0.18335320,1.98919578,0.93874504,0.00000000
-3.86893447,9.91376282,0.00389805,0.15597298,0.56616993,7.23352955,0.19385310,2.02473361,0.93742104,0.00000000
-3.86293147,10.09778055,0.00389429,0.15845603,0.57741696,7.36477345,0.20499769,2.06218852,0.93626563,0.00000000
-3.85692846,10.28671906,0.00391186,0.16119568,0.58941824,7.49758785,0.21671900,2.10225595,0.93549917,0.00000000
-3.85092546,10.48074882,0.00394920,0.16419562,0.60217609,7.63153216,0.22893893,2.14562670,0.93533338,0.00000000
-3.84492246,10.67994493,0.00400469,0.16744816,0.61567800,7.76611635,0.24157089,2.19296404,0.93596426,0.00000000
-3.83891946,10.88428385,0.00407685,0.17093455,0.62989864,7.90081624,0.25452155,2.24488185,0.93756564,0.00000000
-3.83291646,11.09364215,0.00416444,0.17462560,0.64480233,8.03508862,0.26769263,2.30192459,0.94028347,0.00000000
-3.82691346,11.30779736,0.00426661,0.17848281,0.66034570,8.16838536,0.28098276,2.36454992,0.94423114,0.00000000
-3.82091046,11.52643065,0.00438300,0.18245982,0.67648041,8.30016599,0.29428921,2.43311471,0.94948581,0.00000000
-3.81490745,11.74913166,0.00451384,0.18650423,0.69315577,8.42990856,0.30750948,2.50786496,0.95608587,0.00000000
-3.80890445,11.97540560,0.00465998,0.19055959,0.71032115,8.55711873,0.32054273,2.58892999,0.96402977,0.00000000
-3.80290145,12.20468306,0.00482295,0.19456760,0.72792804,8.68133745,0.33329104,2.67632126,0.97327595,0.00000000
-3.79689845,12.43633281,0.00500496,0.19847044,0.74593170,8.80214750,0.34566037,2.76993558,0.98374420,0.00000000
-3.79089545,12.66967754,0.00520887,0.20221303,0.76429236,8.91917951,0.35756143,2.86956256,0.99531810,0.00000000
-3.78489245,12.90401260,0.00543807,0.20574527,0.78297594,9.03211765,0.36891036,2.97489573,1.00784876,0.00000000
-3.77888944,13.13862707,0.00569645,0.20902415,0.80195430,9.14070545,0.37962923,3.08554663,1.02115947,0.00000000
-3.77288644,13.37282639,0.00598820,0.21201559,0.82120496,9.24475163,0.38964652,3.20106083,1.03505120,0.00000000
-3.76688344,13.60595499,0.00631766,0.21469596,0.84071043,9.34413568,0.39889748,3.32093487,1.04930884,0.00000000
-3.76088044,13.83741740,0.00668911,0.21705330,0.86045702,9.43881275,0.40732447,3.44463292,1.06370764,0.00000000
-3.75487744,14.06669574,0.00710656,0.21908801,0.88043327,9.52881686,0.41487732,3.57160188,1.07801995,0.00000000
-3.74887444,14.29336132,0.00757352,0.22081307,0.90062794,9.61426155,0.42151357,3.70128394,1.09202164,0.00000000
-3.74287144,14.51707852,0.00809273,0.22225381,0.92102764,9.69533679,0.42719876,3.83312551,1.10549810,0.00000000
-3.73686843,14.73759892,0.00866593,0.22344704,0.94161405,9.77230105,0.43190663,3.96658177,1.11824951,0.00000000
-3.73086543,14.95474439,0.00929364,0.22443966,0.96236082,9.84546776,0.43561921,4.10111653,1.13009511,0.00000000
-3.72486243,15.16837875,0.00997493,0.22528682,0.98323031,9.91518547,0.43832678,4.23619721,1.14087635,0.00000000
-3.71885943,15.37836802,0.01070726,0.22604948,1.00417004,9.98181179,0.44002773,4.37128528,1.15045875,0.00000000
-3.71285643,15.58453078,0.01148634,0.22679171,1.02510917,10.04568148,0.44072814,4.50582288,1.15873239,0.00000000
-3.70685343,15.78658076,0.01230605,0.22757759,1.04595514,10.10706988,0.44044128,4.63921665,1.16561115,0.00000000
-3.70085043,15.98406511,0.01315844,0.22846797,1.06659063,10.16615335,0.43918683,4.77082015,1.17103081,0.00000000
-3.69484742,16.17630226,0.01403376,0.22951720,1.08687100,10.22296902,0.43699002,4.89991640,1.17494602,0.00000000
-3.68884442,16.36232419,0.01492060,0.23076994,1.10662263,10.27737655,0.43388059,5.02570242,1.17732663,0.00000000
-3.68284142,16.54082790,0.01580608,0.23225822,1.12564223,10.32902487,0.42989175,5.14727716,1.17815352,0.00000000
-3.67683842,16.71014113,0.01667613,0.23399895,1.14369742,10.37732691,0.42505915,5.26363479,1.17741423,0.00000000
-3.67083542,16.86820662,0.01751582,0.23599193,1.16052869,10.42144514,0.41941986,5.37366426,1.17509887,0.00000000
-3.66483242,17.01258864,0.01830976,0.23821860,1.17585303,10.46029047,0.41301165,5.47615659,1.17119642,0.00000000
-3.65882941,17.14050437,0.01904251,0.24064151,1.18936904,10.49253624,0.40587235,5.56981995,1.16569187,0.00000000
-3.65282641,17.24888116,0.01969910,0.24320465,1.20076371,10.51664834,0.39803959,5.65330300,1.15856429,0.00000000
-3.64682341,17.33443951,0.02026543,0.24583461,1.20972061,10.53093169,0.38955081,5.72522578,1.14978610,0.00000000
-3.64082041,17.39379955,0.02072882,0.24844267,1.21592930,10.53359205,0.38044355,5.78421725,1.13932355,0.00000000
-3.63481741,17.42360782,0.02107839,0.25092756,1.21909564,10.52281138,0.37075606,5.82895808,1.12713843,0.00000000
-3.62881441,17.42067908,0.02130547,0.25317899,1.21895265,10.49683393,0.36052819,5.85822684,1.11319090,0.00000000
-3.62281141,17.38214737,0.02140393,0.25508172,1.21527138,10.45405946,0.34980244,5.87094749,1.09744342,0.00000000
-3.61680840,17.30561914,0.02137043,0.25652002,1.20787139,10.39313933,0.33862508,5.86623594,1.07986532,0.00000000
-3.61080540,17.18932131,0.02120459,0.25738231,1.19663024,10.31307098,0.32704737,5.84344334,1.06043804,0.00000000
-3.60480240,17.03223668,0.02090900,0.25756583,1.18149161,10.21328593,0.31512662,5.80219398,1.03916050,0.00000000
-3.59879940,16.83421971,0.02048926,0.25698109,1.16247161,10.09372680,0.30292716,5.74241583,1.01605444,0.00000000
-3.59279640,16.59608639,0.01995379,0.25555591,1.13966279,9.95490908,0.29052096,5.66436201,0.99116933,0.00000000
-3.58679340,16.31967307,0.01931361,0.25323890,1.11323575,9.79796411,0.27798805,5.56862212,0.96458664,0.00000000
