energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.59279640,1.67082854,-0.38912169,0.83949487,-0.22016349,0.22992682,-0.03693052,0.63793396,-0.06769089,0.02514467,-0.07130825,0.06508176,-0.01139560,0.06476839,-0.06092931,0.14558930,-0.03018709,0.22056348,-0.10039516
3.59879940,1.69108010,-0.36587254,0.84379712,-0.20155715,0.23224573,-0.03422524,0.65222064,-0.06297220,0.02564367,-0.06950608,0.06710582,-0.01039556,0.06494809,-0.05905709,0.14672338,-0.02756571,0.22151279,-0.09464045
3.60480240,1.70233792,-0.34570368,0.84332268,-0.18366752,0.23331307,-0.03171331,0.66367445,-0.05878697,0.02602105,-0.06879181,0.06887707,-0.00942269,0.06479409,-0.05793404,0.14703057,-0.02502284,0.22120311,-0.08966037
3.61080540,1.70469405,-0.32875429,0.83820829,-0.16671708,0.23315348,-0.02942106,0.67225564,-0.05516247,0.02627432,-0.06911552,0.07038182,-0.00848949,0.06432569,-0.05754211,0.14652270,-0.02259303,0.21967864,-0.08549385
3.61680840,1.69840716,-0.31510988,0.82867858,-0.15090004,0.23181512,-0.02736998,0.67797329,-0.05211815,0.02640300,-0.07041641,0.07161069,-0.00760689,0.06356860,-0.05785325,0.14522670,-0.02030702,0.21700830,-0.08216487
3.62281141,1.68388731,-0.30480230,0.81503529,-0.13638188,0.22936709,-0.02557677,0.68088165,-0.04966588,0.02640849,-0.07262298,0.07255857,-0.00678424,0.06255372,-0.05882929,0.14318327,-0.01819162,0.21328271,-0.07968232
3.62881441,1.66167618,-0.29781172,0.79764446,-0.12330020,0.22589616,-0.02405349,0.68107520,-0.04781051,0.02629394,-0.07565342,0.07322452,-0.00602931,0.06131572,-0.06042210,0.14044511,-0.01626990,0.20861054,-0.07804040
3.63481741,1.63242394,-0.29407044,0.77692210,-0.11176675,0.22150307,-0.02280797,0.67868267,-0.04655077,0.02606408,-0.07941609,0.07361149,-0.00534844,0.05989161,-0.06257391,0.13707496,-0.01456140,0.20311440,-0.07721942
3.64082041,1.59686383,-0.29346848,0.75331913,-0.10187049,0.21629848,-0.02184446,0.67386034,-0.04588040,0.02572505,-0.08381036,0.07372605,-0.00474667,0.05831923,-0.06521804,0.13314338,-0.01308259,0.19692641,-0.07718711
3.64682341,1.55578597,-0.29586078,0.72730652,-0.09368127,0.21039890,-0.02116434,0.66678506,-0.04578951,0.02528419,-0.08872777,0.07357792,-0.00422794,0.05663584,-0.06827980,0.12872645,-0.01184736,0.19018380,-0.07790034
3.65282641,1.51001152,-0.30107580,0.69936108,-0.08725400,0.20392274,-0.02076700,0.65764738,-0.04626612,0.02474987,-0.09405349,0.07317956,-0.00379533,0.05487686,-0.07167780,0.12390354,-0.01086753,0.18302470,-0.07930719
3.65882941,1.46036852,-0.30892513,0.66995279,-0.08263299,0.19698667,-0.02065076,0.64664492,-0.04729787,0.02413129,-0.09966817,0.07254562,-0.00345129,0.05307481,-0.07532546,0.11875512,-0.01015345,0.17558422,-0.08134925
3.66483242,1.40767025,-0.31921383,0.63953403,-0.07985608,0.18970245,-0.02081389,0.63397651,-0.04887370,0.02343831,-0.10545011,0.07169247,-0.00319788,0.05125843,-0.07913283,0.11336088,-0.00971447,0.16799115,-0.08396420
3.67083542,1.35269710,-0.33175105,0.60853118,-0.07895844,0.18217436,-0.02125551,0.61983718,-0.05098558,0.02268139,-0.11127766,0.07063767,-0.00303695,0.04945222,-0.08300866,0.10779798,-0.00955941,0.16036528,-0.08708840
3.67683842,1.29618242,-0.34636045,0.57733876,-0.07997570,0.17449730,-0.02197656,0.60441422,-0.05363011,0.02187139,-0.11703196,0.06939945,-0.00297038,0.04767611,-0.08686251,0.10213973,-0.00969686,0.15281555,-0.09065947
3.68284142,1.23880262,-0.36289001,0.54631608,-0.08294625,0.16675564,-0.02298053,0.58788430,-0.05680990,0.02101956,-0.12259964,0.06799627,-0.00300019,0.04594556,-0.09060706,0.09645455,-0.01013537,0.14543888,-0.09461876
3.68884442,1.18117162,-0.38122066,0.51578644,-0.08791251,0.15902269,-0.02427417,0.57041185,-0.06053469,0.02013744,-0.12787564,0.06644641,-0.00312868,0.04427190,-0.09416034,0.09080526,-0.01088353,0.13831989,-0.09891358
3.69484742,1.12383928,-0.40127331,0.48603854,-0.09492113,0.15136091,-0.02586787,0.55214842,-0.06482215,0.01923685,-0.13276584,0.06476761,-0.00335847,0.04266282,-0.09744781,0.08524875,-0.01194983,0.13153132,-0.10349899
3.70085043,1.06729359,-0.42301378,0.45732967,-0.10402197,0.14382259,-0.02777597,0.53323311,-0.06969822,0.01832986,-0.13718942,0.06297681,-0.00369247,0.04112319,-0.10040431,0.07983593,-0.01334236,0.12513506,-0.10833923
3.70685343,1.01196572,-0.44645539,0.42989037,-0.11526592,0.13645110,-0.03001666,0.51379372,-0.07519691,0.01742878,-0.14108096,0.06108992,-0.00413389,0.03965589,-0.10297569,0.07461194,-0.01506840,0.11918375,-0.11340858
3.71285643,0.95823742,-0.47165870,0.40392996,-0.12870158,0.12928238,-0.03261173,0.49394867,-0.08135970,0.01654613,-0.14439188,0.05912176,-0.00468606,0.03826280,-0.10512005,0.06961652,-0.01713385,0.11372269,-0.11869158
3.71885943,0.90644989,-0.49872841,0.37964244,-0.14437101,0.12234662,-0.03558593,0.47380918,-0.08823420,0.01569463,-0.14709142,0.05708596,-0.00535236,0.03694572,-0.10680851,0.06488465,-0.01954250,0.10879198,-0.12418269
3.72486243,0.85691315,-0.52780722,0.35721226,-0.16230451,0.11567005,-0.03896610,0.45348181,-0.09587244,0.01488716,-0.14916695,0.05499505,-0.00613595,0.03570727,-0.10802557,0.06044713,-0.02229532,0.10442870,-0.12988522
3.73086543,0.80991540,-0.55906676,0.33681948,-0.18251488,0.10927663,-0.04277998,0.43307085,-0.10432847,0.01413669,-0.15062355,0.05286051,-0.00703957,0.03455168,-0.10876892,0.05633130,-0.02538960,0.10066890,-0.13580977
3.73686843,0.76573136,-0.59269586,0.31864395,-0.20499125,0.10318947,-0.04705476,0.41268066,-0.11365552,0.01345623,-0.15148299,0.05069300,-0.00806530,0.03348539,-0.10904875,0.05256167,-0.02881817,0.09754937,-0.14197204
3.74287144,0.72462916,-0.62888642,0.30286813,-0.22969288,0.09743212,-0.05181544,0.39241757,-0.12390282,0.01285868,-0.15178203,0.04850248,-0.00921429,0.03251748,-0.10888658,0.04916050,-0.03256865,0.09510889,-0.14839016
3.74887444,0.68687528,-0.66781753,0.28967839,-0.25654320,0.09202936,-0.05708300,0.37239134,-0.13511203,0.01235669,-0.15157013,0.04629852,-0.01048649,0.03165981,-0.10831377,0.04614826,-0.03662280,0.09338905,-0.15508182
3.75487744,0.65273711,-0.70963836,0.27926453,-0.28542443,0.08700772,-0.06287239,0.35271606,-0.14731358,0.01196249,-0.15090685,0.04409046,-0.01188042,0.03092705,-0.10736958,0.04354393,-0.04095600,0.09243439,-0.16206101
3.76088044,0.62248321,-0.75445072,0.27181767,-0.31617316,0.08239553,-0.06919062,0.33351043,-0.16052294,0.01168766,-0.14985873,0.04188770,-0.01339293,0.03033634,-0.10609905,0.04136517,-0.04553695,0.09229191,-0.16933498
3.76688344,0.59638096,-0.80229193,0.26752636,-0.34857706,0.07822259,-0.07603477,0.31489747,-0.17473711,0.01154292,-0.14849619,0.03969989,-0.01501906,0.02990682,-0.10455079,0.03962830,-0.05032755,0.09300994,-0.17690110
3.77288644,0.57469205,-0.85311907,0.26657124,-0.38237326,0.07451958,-0.08339026,0.29700364,-0.18993141,0.01153780,-0.14689030,0.03753708,-0.01675190,0.02965898,-0.10277469,0.03834812,-0.05528309,0.09463643,-0.18474424
3.77888944,0.55766588,-0.90679536,0.26911835,-0.41724832,0.07131704,-0.09122923,0.27995742,-0.20605683,0.01168040,-0.14510973,0.03540987,-0.01858254,0.02961384,-0.10081975,0.03753760,-0.06035269,0.09721661,-0.19283449
3.78489245,0.54553148,-0.96307952,0.27531147,-0.45284024,0.06864425,-0.09950938,0.26388755,-0.22303801,0.01197705,-0.14321800,0.03332946,-0.02050010,0.02979199,-0.09873210,0.03720744,-0.06547996,0.10079034,-0.20112560
3.79089545,0.53848829,-1.02161885,0.28526386,-0.48874236,0.06652790,-0.10817313,0.24892096,-0.24077211,0.01243202,-0.14127116,0.03130769,-0.02249178,0.03021267,-0.09655333,0.03736555,-0.07060399,0.10538909,-0.20955409
3.79689845,0.53669650,-1.08194662,0.29904978,-0.52450941,0.06499078,-0.11714740,0.23518051,-0.25912859,0.01304727,-0.13931591,0.02935694,-0.02454307,0.03089280,-0.09431912,0.03801647,-0.07566055,0.11103279,-0.21803922
3.80290145,0.54026753,-1.14348419,0.31669626,-0.55966533,0.06405044,-0.12634378,0.22278274,-0.27795009,0.01382210,-0.13738841,0.02749009,-0.02663799,0.03184607,-0.09205832,0.03916082,-0.08058351,0.11772679,-0.22648381
3.80890445,0.54925533,-1.20554804,0.33817560,-0.59371302,0.06371803,-0.13565952,0.21183577,-0.29705434,0.01475301,-0.13551360,0.02572034,-0.02875937,0.03308219,-0.08979239,0.04079478,-0.08530635,0.12545898,-0.23477591
3.81490745,0.56364908,-1.26736176,0.36339913,-0.62614546,0.06399729,-0.14497895,0.20243741,-0.31623721,0.01583350,-0.13370520,0.02406104,-0.03088923,0.03460622,-0.08753535,0.04290965,-0.08976389,0.13419738,-0.24279131
3.82091046,0.58336787,-1.32807270,0.39221250,-0.65645802,0.06488391,-0.15417563,0.19467365,-0.33527669,0.01705397,-0.13196628,0.02252550,-0.03300920,0.03641817,-0.08529404,0.04549155,-0.09389390,0.14388835,-0.25039672
3.82691346,0.60825782,-1.38677276,0.42439315,-0.68416156,0.06636506,-0.16311505,0.18861754,-0.35393788,0.01840175,-0.13029030,0.02112676,-0.03510094,0.03851281,-0.08306879,0.04852130,-0.09763878,0.15445544,-0.25745362
3.83291646,0.63809212,-1.44252268,0.45965006,-0.70879575,0.06841946,-0.17165779,0.18432867,-0.37197868,0.01986115,-0.12866260,0.01987742,-0.03714655,0.04087972,-0.08085435,0.05197449,-0.10094708,0.16579928,-0.26382251
3.83891946,0.67257396,-1.49437888,0.49762619,-0.72994222,0.07101764,-0.17966316,0.18185299,-0.38915603,0.02141370,-0.12706223,0.01878941,-0.03912904,0.04350357,-0.07864104,0.05582171,-0.10377489,0.17779828,-0.26936736
3.84492246,0.71134267,-1.54142182,0.53790367,-0.74723702,0.07412269,-0.18699307,0.18122331,-0.40523248,0.02303843,-0.12546389,0.01787388,-0.04103270,0.04636467,-0.07641610,0.06002904,-0.10608694,0.19031040,-0.27396024
3.85092546,0.75398281,-1.58278466,0.58001170,-0.76038180,0.07769133,-0.19351601,0.18246001,-0.41998279,0.02471228,-0.12384000,0.01714100,-0.04284340,0.04943976,-0.07416501,0.06455872,-0.10785747,0.20317591,-0.27748572
3.85692846,0.80003578,-1.61768111,0.62343707,-0.76915340,0.08167522,-0.19911111,0.18557227,-0.43320037,0.02641061,-0.12216272,0.01659989,-0.04454890,0.05270290,-0.07187288,0.06936999,-0.10907074,0.21622098,-0.27984492
3.86293147,0.84901371,-1.64543116,0.66763701,-0.77341143,0.08602254,-0.20367191,0.19055933,-0.44470315,0.02810780,-0.12040580,0.01625855,-0.04613902,0.05612660,-0.06952570,0.07442004,-0.10972131,0.22926215,-0.28095909
3.86893447,0.90041466,-1.66548367,0.71205372,-0.77310338,0.09067973,-0.20710981,0.19741190,-0.45433882,0.02977790,-0.11854619,0.01612374,-0.04760573,0.05968295,-0.06711148,0.07966505,-0.10981383,0.24211128,-0.28077250
3.87493747,0.95373856,-1.67743482,0.75613035,-0.76826719,0.09559323,-0.20935704,0.20611335,-0.46198902,0.03139530,-0.11656535,0.01620100,-0.04894319,0.06334475,-0.06462117,0.08506125,-0.10936267,0.25458103,-0.27925452
3.88094047,1.00850279,-1.68104159,0.79932737,-0.75903118,0.10071122,-0.21036898,0.21664071,-0.46757247,0.03293548,-0.11445017,0.01649459,-0.05014762,0.06708662,-0.06204939,0.09056594,-0.10839113,0.26649036,-0.27640082
3.88694347,1.06425663,-1.67622973,0.84113871,-0.74561109,0.10598516,-0.21012571,0.22896509,-0.47104688,0.03437563,-0.11219357,0.01700738,-0.05121719,0.07088596,-0.05939492,0.09613835,-0.10693052,0.27766990,-0.27223366
3.89294647,1.12059343,-1.66309600,0.88110693,-0.72830466,0.11137110,-0.20863273,0.24305158,-0.47240949,0.03569531,-0.10979466,0.01774088,-0.05215176,0.07472366,-0.05666091,0.10174040,-0.10501896,0.28796700,-0.26680123
3.89894947,1.17715988,-1.64190447,0.91883639,-0.70748372,0.11683066,-0.20592091,0.25885846,-0.47169632,0.03687700,-0.10725860,0.01869506,-0.05295266,0.07858458,-0.05385491,0.10733720,-0.10270006,0.29725005,-0.26017619
3.90495248,1.23366140,-1.61307739,0.95400395,-0.68358413,0.12233153,-0.20204545,0.27633561,-0.46898028,0.03790652,-0.10459612,0.01986824,-0.05362234,0.08245774,-0.05098865,0.11289722,-0.10002159,0.30541192,-0.25245329
3.91095548,1.28986347,-1.57718087,0.98636627,-0.65709405,0.12784759,-0.19708414,0.29542230,-0.46436802,0.03877333,-0.10182281,0.02125694,-0.05416411,0.08633612,-0.04807769,0.11839230,-0.09703409,0.31237238,-0.24374640
3.91695848,1.34558824,-1.53490629,1.01576350,-0.62854088,0.13335844,-0.19113480,0.31604421,-0.45799599,0.03947066,-0.09895815,0.02285566,-0.05458184,0.09021617,-0.04514086,0.12379727,-0.09378953,0.31807932,-0.23418503
3.92296148,1.40070691,-1.48704830,1.04211895,-0.59847747,0.13884856,-0.18431220,0.33811008,-0.45002562,0.03999557,-0.09602450,0.02465666,-0.05487969,0.09409692,-0.04219966,0.12908935,-0.09034014,0.32250873,-0.22391034
3.92896448,1.45512776,-1.43448037,1.06543465,-0.56746792,0.14430597,-0.17674441,0.36150796,-0.44063816,0.04034874,-0.09304598,0.02664971,-0.05506191,0.09797891,-0.03927757,0.13424733,-0.08673738,0.32566353,-0.21307109
3.93496748,1.50878090,-1.37812905,1.08578317,-0.53607378,0.14972054,-0.16856888,0.38610152,-0.43002911,0.04053419,-0.09004741,0.02882184,-0.05513271,0.10186277,-0.03639934,0.13925060,-0.08303101,0.32757121,-0.20181946
3.94097049,1.56160030,-1.31894807,1.10329590,-0.50484072,0.15508203,-0.15992837,0.41172663,-0.41840276,0.04055886,-0.08705320,0.03115714,-0.05509618,0.10574774,-0.03359025,0.14407803,-0.07926851,0.32828062,-0.19030706
3.94697349,1.61350454,-1.25789321,1.11814861,-0.47428655,0.16037808,-0.15096690,0.43818849,-0.40596687,0.04043209,-0.08408652,0.03363655,-0.05495625,0.10963007,-0.03087549,0.14870697,-0.07549457,0.32785790,-0.17868110
3.95297649,1.66437739,-1.19589895,1.13054503,-0.44489051,0.16559213,-0.14182585,0.46525981,-0.39292773,0.04016503,-0.08116844,0.03623776,-0.05471677,0.11350155,-0.02827956,0.15311224,-0.07175089,0.32638203,-0.16708115
3.95897949,1.71404973,-1.13385759,1.14069938,-0.41708450,0.17070153,-0.13264041,0.49268015,-0.37948585,0.03977002,-0.07831740,0.03893521,-0.05438161,0.11734812,-0.02582572,0.15726540,-0.06807606,0.32394013,-0.15563618
3.96498249,1.76228411,-1.07260158,1.14881905,-0.39124612,0.17567600,-0.12353651,0.52015682,-0.36583220,0.03925998,-0.07554876,0.04170012,-0.05395479,0.12114876,-0.02353556,0.16113425,-0.06450566,0.32062284,-0.14446233
3.97098549,1.80876325,-1.01288921,1.15508820,-0.36769381,0.18047648,-0.11462821,0.54736749,-0.35214529,0.03864783,-0.07287456,0.04450075,-0.05344066,0.12487480,-0.02142869,0.16468266,-0.06107239,0.31652005,-0.13366120
3.97698849,1.85308363,-0.95539398,1.15965348,-0.34668401,0.18505462,-0.10601573,0.57396452,-0.33858883,0.03794592,-0.07030345,0.04730270,-0.05284407,0.12848957,-0.01952245,0.16787083,-0.05780636,0.31171717,-0.12331878
3.98299150,1.89475470,-0.90069764,1.16261272,-0.32841027,0.18935281,-0.09778413,0.59958116,-0.32531029,0.03716571,-0.06784082,0.05006941,-0.05217054,0.13194856,-0.01783177,0.17065585,-0.05473524,0.30629225,-0.11350495
3.98899450,1.93320451,-0.84928658,1.16400707,-0.31300408,0.19330500,-0.09000253,0.62383935,-0.31243993,0.03631737,-0.06548896,0.05276280,-0.05142636,0.13520014,-0.01636900,0.17299282,-0.05188458,0.30031388,-0.10427355
3.99499750,1.96779140,-0.80155128,1.16381734,-0.30053733,0.19683807,-0.08272402,0.64635898,-0.30009049,0.03540961,-0.06324744,0.05534394,-0.05061867,0.13818671,-0.01514392,0.17483610,-0.04927782,0.29384016,-0.09566289
4.00100050,1.99782174,-0.75778842,1.16196450,-0.29102588,0.19987396,-0.07598603,0.66676820,-0.28835731,0.03444964,-0.06111349,0.05777397,-0.04975554,0.14084635,-0.01416367,0.17614106,-0.04693645,0.28691848,-0.08769675
4.00700350,2.02257278,-0.71820503,1.15831439,-0.28443420,0.20233224,-0.06981117,0.68471440,-0.27731881,0.03344319,-0.05908244,0.06001493,-0.04884585,0.14311480,-0.01343276,0.17686586,-0.04487983,0.27958633,-0.08038556
4.01300650,2.04131948,-0.68292422,1.15268634,-0.28068054,0.20413315,-0.06420851,0.69987527,-0.26703719,0.03239467,-0.05714820,0.06203077,-0.04789927,0.14492785,-0.01295307,0.17697342,-0.04312505,0.27187269,-0.07372796
4.01900950,2.05336415,-0.65199191,1.14486512,-0.27964246,0.20520091,-0.05917506,0.71196959,-0.25755925,0.03130742,-0.05530370,0.06378829,-0.04692604,0.14622383,-0.01272385,0.17643334,-0.04168654,0.26380014,-0.06771242
4.02501251,2.05806707,-0.62538417,1.13461540,-0.28116238,0.20546704,-0.05469750,0.72076691,-0.24891738,0.03018397,-0.05354136,0.06525802,-0.04593680,0.14694615,-0.01274173,0.17522367,-0.04057562,0.25538725,-0.06231888
4.03101551,2.05487659,-0.60301470,1.12169802,-0.28505300,0.20487367,-0.05075396,0.72609592,-0.24113040,0.02902641,-0.05185345,0.06641510,-0.04494230,0.14704582,-0.01300067,0.17333245,-0.03980000,0.24665117,-0.05752055
4.03701851,2.04335699,-0.58474227,1.10588683,-0.29110234,0.20337651,-0.04731586,0.72785082,-0.23420454,0.02783669,-0.05023245,0.06723999,-0.04395312,0.14648371,-0.01349201,0.17075892,-0.03936318,0.23761011,-0.05328543
4.04302151,2.02321252,-0.57037784,1.08698534,-0.29907838,0.20094740,-0.04434971,0.72599546,-0.22813427,0.02661697,-0.04867135,0.06771902,-0.04297944,0.14523252,-0.01420439,0.16751428,-0.03926384,0.22828566,-0.04957791
4.04902451,1.99430641,-0.55969136,1.06484208,-0.30873325,0.19757622,-0.04181878,0.72056496,-0.22290325,0.02536989,-0.04716385,0.06784481,-0.04203067,0.14327829,-0.01512384,0.16362200,-0.03949534,0.21870458,-0.04636014
4.05502751,1.95667358,-0.55241836,1.03936383,-0.31980702,0.19327214,-0.03968463,0.71166470,-0.21848519,0.02409875,-0.04570455,0.06761641,-0.04111529,0.14062141,-0.01623378,0.15911763,-0.04004524,0.20890016,-0.04359327
4.06103052,1.91052669,-0.54826625,1.01052604,-0.33203118,0.18806412,-0.03790856,0.69946671,-0.21484492,0.02280772,-0.04428905,0.06703936,-0.04024056,0.13727704,-0.01751515,0.15404813,-0.04089505,0.19891287,-0.04123854
4.06703352,1.85625490,-0.54692069,0.97837991,-0.34513197,0.18200052,-0.03645273,0.68420374,-0.21193953,0.02150189,-0.04291408,0.06612539,-0.03941245,0.13327503,-0.01894665,0.14847074,-0.04202009,0.18879043,-0.03925822
4.07303652,1.79441572,-0.54805220,0.94305579,-0.35883375,0.17514809,-0.03528129,0.66616107,-0.20971977,0.02018723,-0.04157747,0.06489207,-0.03863553,0.12865913,-0.02050495,0.14245144,-0.04338964,0.17858728,-0.03761646
4.07903952,1.72572028,-0.55132311,0.90476278,-0.37286252,0.16759006,-0.03436121,0.64566675,-0.20813165,0.01887056,-0.04027825,0.06336214,-0.03791298,0.12348582,-0.02216514,0.13606311,-0.04496733,0.16836340,-0.03627994
4.08504252,1.65101285,-0.55639508,0.86378477,-0.38694986,0.15942382,-0.03366303,0.62308063,-0.20711840,0.01755939,-0.03901660,0.06156281,-0.03724666,0.11782255,-0.02390121,0.12938347,-0.04671180,0.15818282,-0.03521847
4.09104552,1.57124588,-0.56293736,0.82047307,-0.40083728,0.15075794,-0.03316146,0.59878268,-0.20662264,0.01626172,-0.03779392,0.05952486,-0.03663734,0.11174569,-0.02568668,0.12249287,-0.04857760,0.14811169,-0.03440554
4.09704852,1.48745159,-0.57063562,0.77523623,-0.41428117,0.14170896,-0.03283586,0.57316127,-0.20658885,0.01498580,-0.03661280,0.05728172,-0.03608489,0.10533819,-0.02749533,0.11547211,-0.05051641,0.13821626,-0.03381878
4.10305153,1.40071185,-0.57920143,0.72852766,-0.42705830,0.13239796,-0.03267062,0.54660197,-0.20696607,0.01373993,-0.03547708,0.05486844,-0.03558859,0.09868704,-0.02930203,0.10840032,-0.05247836,0.12856077,-0.03344033
4.10905453,1.31212744,-0.58838206,0.68083164,-0.43897173,0.12294719,-0.03265547,0.51947721,-0.20771067,0.01253213,-0.03439190,0.05232077,-0.03514753,0.09188074,-0.03108357,0.10135303,-0.05441367,0.11920544,-0.03325722
4.11505753,1.22278843,-0.59797036,0.63264859,-0.44985708,0.11347669,-0.03278566,0.49213746,-0.20878915,0.01137001,-0.03336374,0.04967415,-0.03476092,0.08500682,-0.03281964,0.09440046,-0.05627427,0.11020476,-0.03326169
4.12106053,1.13374664,-0.60781423,0.58448025,-0.45958884,0.10410134,-0.03306205,0.46490397,-0.21018076,0.01026043,-0.03240052,0.04696293,-0.03442851,0.07814953,-0.03449367,0.08760619,-0.05801551,0.10160601,-0.03345141
4.12706353,1.04599137,-0.61782518,0.53681544,-0.46808635,0.09492821,-0.03349114,0.43806357,-0.21187981,0.00920944,-0.03151164,0.04421954,-0.03415095,0.07138779,-0.03609371,0.08102614,-0.05959780,0.09344821,-0.03382969
4.13306653,0.96042915,-0.62798553,0.49011709,-0.47531927,0.08605438,-0.03408490,0.41186539,-0.21389749,0.00822206,-0.03070809,0.04147394,-0.03393008,0.06479343,-0.03761313,0.07470788,-0.06098822,0.08576148,-0.03440556
4.13906953,0.87786803,-0.63835352,0.44481091,-0.48131193,0.07756531,-0.03486052,0.38651950,-0.21626304,0.00730224,-0.03000244,0.03875308,-0.03376913,0.05842989,-0.03905125,0.06869039,-0.06216180,0.07856689,-0.03519379
4.14507254,0.79900668,-0.64906585,0.40127614,-0.48614632,0.06953372,-0.03583997,0.36219746,-0.21902403,0.00645280,-0.02940891,0.03608063,-0.03367291,0.05235115,-0.04041365,0.06300407,-0.06310260,0.07187661,-0.03621472
4.15107554,0.72442820,-0.66033722,0.35983861,-0.48996330,0.06201901,-0.03704937,0.33903437,-0.22224575,0.00567543,-0.02894334,0.03347675,-0.03364778,0.04660125,-0.04171236,0.05767112,-0.06380451,0.06569453,-0.03749402
4.15707854,0.65459849,-0.67245646,0.32076615,-0.49296173,0.05506722,-0.03851819,0.31713217,-0.22600949,0.00497077,-0.02862304,0.03095809,-0.03370159,0.04121404,-0.04296574,0.05270611,-0.06427157,0.06001707,-0.03906232
4.16308154,0.58986852,-0.68577897,0.28426641,-0.49539532,0.04871133,-0.04027822,0.29656387,-0.23040984,0.00433843,-0.02846674,0.02853784,-0.03384337,0.03621336,-0.04419801,0.04811675,-0.06451797,0.05483434,-0.04095460
4.16908454,0.53048001,-0.70071555,0.25048679,-0.49756699,0.04297203,-0.04236233,0.27737825,-0.23555083,0.00377713,-0.02849429,0.02622596,-0.03408301,0.03161349,-0.04543860,0.04390484,-0.06456759,0.05013126,-0.04320954
4.17508754,0.47657378,-0.71771770,0.21951646,-0.49982101,0.03785873,-0.04480311,0.25960471,-0.24154117,0.00328483,-0.02872642,0.02402941,-0.03443077,0.02741988,-0.04672112,0.04006717,-0.06445317,0.04588890,-0.04586869
4.18109055,0.42819984,-0.73725975,0.19138992,-0.50253269,0.03337075,-0.04763125,0.24325785,-0.24848862,0.00285884,-0.02918437,0.02195250,-0.03489666,0.02363008,-0.04808216,0.03659655,-0.06421511,0.04208561,-0.04897555
4.18709355,0.38532859,-0.75981846,0.16609201,-0.50609626,0.02949864,-0.05087393,0.22834161,-0.25649387,0.00249597,-0.02988948,0.01999727,-0.03548978,0.02023472,-0.04955981,0.03348268,-0.06389991,0.03869821,-0.05257461
4.19309655,0.34786233,-0.78585076,0.14356378,-0.51091111,0.02622553,-0.05455309,0.21485253,-0.26564397,0.00219262,-0.03086275,0.01816382,-0.03621763,0.01721875,-0.05119206,0.03071298,-0.06355842,0.03570293,-0.05671029
4.19909955,0.31564645,-0.81577072,0.12370898,-0.51736706,0.02352847,-0.05868368,0.20278217,-0.27600591,0.00194496,-0.03212435,0.01645072,-0.03708538,0.01456248,-0.05301510,0.02827328,-0.06324383,0.03307613,-0.06142595
4.20510255,0.28847979,-0.84992650,0.10640080,-0.52582908,0.02137958,-0.06327211,0.19211850,-0.28762036,0.00174898,-0.03369310,0.01485535,-0.03809520,0.01224280,-0.05506162,0.02614840,-0.06300970,0.03079488,-0.06676288
4.21110555,0.26612376,-0.88857873,0.09148855,-0.53662229,0.01974714,-0.06831477,0.18284626,-0.30049628,0.00160058,-0.03558606,0.01337420,-0.03924564,0.01023418,-0.05735914,0.02432250,-0.06290785,0.02883725,-0.07275943
4.21710855,0.24831003,-0.93188105,0.07880405,-0.55001785,0.01859654,-0.07379686,0.17494645,-0.31460642,0.00149566,-0.03781798,0.01200313,-0.04053116,0.00850968,-0.05992849,0.02277935,-0.06298642,0.02718246,-0.07945017
4.22311156,0.23474671,-0.97986417,0.06816748,-0.56622032,0.01789094,-0.07969159,0.16839500,-0.32988423,0.00143016,-0.04040097,0.01073761,-0.04194178,0.00704183,-0.06278255,0.02150243,-0.06328811,0.02581073,-0.08686526
4.22911456,0.22512298,-1.03242406,0.05939263,-0.58535713,0.01759189,-0.08595967,0.16316083,-0.34622225,0.00140005,-0.04334407,0.00957287,-0.04346293,0.00580330,-0.06592517,0.02047495,-0.06384865,0.02470312,-0.09502978
4.23511756,0.21911250,-1.08931518,0.05229135,-0.60747068,0.01765972,-0.09254939,0.15920362,-0.36347237,0.00140140,-0.04665299,0.00850405,-0.04507544,0.00476759,-0.06935054,0.01967971,-0.06469554,0.02384114,-0.10396337
4.24112056,0.21637562,-1.15014917,0.04667730,-0.63251346,0.01805382,-0.09939708,0.15647147,-0.38144776,0.00143035,-0.05032984,0.00752628,-0.04675585,0.00390941,-0.07304283,0.01909900,-0.06584719,0.02320636,-0.11367970
4.24712356,0.21656099,-1.21439913,0.04236896,-0.66034628,0.01873284,-0.10642813,0.15489861,-0.39992670,0.00148312,-0.05437292,0.00663473,-0.04847680,0.00320511,-0.07697629,0.01871439,-0.06731243,0.02278000,-0.12418620
4.25312656,0.21930666,-1.28140952,0.03919183,-0.69073995,0.01965482,-0.11355843,0.15440367,-0.41865810,0.00155599,-0.05877657,0.00582463,-0.05020766,0.00263283,-0.08111568,0.01850661,-0.06909033,0.02254252,-0.13548359
4.25912956,0.22424119,-1.35041119,0.03698018,-0.72338003,0.02077733,-0.12069630,0.15488842,-0.43736843,0.00164530,-0.06353098,0.00509131,-0.05191538,0.00217272,-0.08541712,0.01845539,-0.07117044,0.02247334,-0.14756537
