energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
2.87843922,1.79574042,0.83060128,0.69078831,0.51915446,0.00612337,0.01841110,0.18103172,0.39796641,0.00000000
2.88444222,1.78740958,0.84143930,0.67954955,0.50939732,0.00598409,0.01769211,0.18641318,0.38362781,0.00000000
2.89044522,1.78801782,0.85635731,0.67211077,0.50193623,0.00588427,0.01710692,0.19220747,0.37228457,0.00000000
2.89644822,1.79719684,0.87490487,0.66836039,0.49676710,0.00582369,0.01665483,0.19830988,0.36416286,0.00000000
2.90245123,1.81434380,0.89650375,0.66808834,0.49383134,0.00580118,0.01633176,0.20460468,0.35942786,0.00000000
2.90845423,1.83865390,0.92046882,0.67099810,0.49302595,0.00581473,0.01613084,0.21096928,0.35818490,0.00000000
2.91445723,1.86915968,0.94603270,0.67672150,0.49421505,0.00586163,0.01604297,0.21727874,0.36048169,0.00000000
2.92046023,1.90477475,0.97237302,0.68483586,0.49724211,0.00593860,0.01605759,0.22341040,0.36631132,0.00000000
2.92646323,1.94433994,0.99864130,0.69488234,0.50194230,0.00604193,0.01616333,0.22924838,0.37561576,0.00000000
2.93246623,1.98666965,1.02399216,0.70638486,0.50815421,0.00616764,0.01634874,0.23468777,0.38828940,0.00000000
2.93846923,2.03059600,1.04761171,0.71886852,0.51573031,0.00631165,0.01660303,0.23963822,0.40418248,0.00000000
2.94447224,2.07500905,1.06874399,0.73187671,0.52454581,0.00646988,0.01691659,0.24402692,0.42310409,0.00000000
2.95047524,2.11889105,1.08671442,0.74498632,0.53450510,0.00663840,0.01728162,0.24780061,0.44482484,0.00000000
2.95647824,2.16134356,1.10094930,0.75782008,0.54554593,0.00681352,0.01769246,0.25092668,0.46907897,0.00000000
2.96248124,2.20160646,1.11099080,0.77005592,0.55764068,0.00699188,0.01814589,0.25339324,0.49556619,0.00000000
2.96848424,2.23906822,1.11650689,0.78143282,0.57079500,0.00717046,0.01864121,0.25520824,0.52395321,0.00000000
2.97448724,2.27326768,1.11729602,0.79175308,0.58504375,0.00734665,0.01918024,0.25639761,0.55387537,0.00000000
2.98049025,2.30388771,1.11328655,0.80088125,0.60044449,0.00751821,0.01976706,0.25700254,0.58493854,0.00000000
2.98649325,2.33074159,1.10453134,0.80873976,0.61706889,0.00768325,0.02040764,0.25707619,0.61672156,0.00000000
2.99249625,2.35375364,1.09119784,0.81530189,0.63499246,0.00784022,0.02110933,0.25667986,0.64877946,0.00000000
2.99849925,2.37293534,1.07355449,0.82058259,0.65428316,0.00798779,0.02188024,0.25587890,0.68064781,0.00000000
3.00450225,2.38835897,1.05195420,0.82462767,0.67498945,0.00812483,0.02272845,0.25473861,0.71184810,0.00000000
3.01050525,2.40013027,1.02681589,0.82750236,0.69712846,0.00825033,0.02366129,0.25332033,0.74189445,0.00000000
3.01650825,2.40836218,0.99860505,0.82927970,0.72067481,0.00836333,0.02468446,0.25167789,0.77030142,0.00000000
3.02251126,2.41315098,0.96781420,0.83002962,0.74555077,0.00846287,0.02580129,0.24985471,0.79659292,0.00000000
3.02851426,2.41455634,0.93494427,0.82980928,0.77161834,0.00854791,0.02701201,0.24788155,0.82031183,0.00000000
3.03451726,2.41258640,0.90048748,0.82865522,0.79867366,0.00861737,0.02831314,0.24577512,0.84103012,0.00000000
3.04052026,2.40718839,0.86491251,0.82657765,0.82644416,0.00867004,0.02969702,0.24353759,0.85835897,0.00000000
3.04652326,2.39824535,0.82865239,0.82355725,0.85458887,0.00870462,0.03115155,0.24115693,0.87195857,0.00000000
3.05252626,2.38557871,0.79209522,0.81954438,0.88270186,0.00871977,0.03266007,0.23860810,0.88154698,0.00000000
3.05852926,2.36895650,0.75557806,0.81446088,0.91031891,0.00871408,0.03420156,0.23585501,0.88690784,0.00000000
3.06453227,2.34810637,0.71938378,0.80820407,0.93692733,0.00868619,0.03575098,0.23285308,0.88789629,0.00000000
3.07053527,2.32273246,0.68374061,0.80065261,0.96197853,0.00863480,0.03727983,0.22955221,0.88444306,0.00000000
3.07653827,2.29253512,0.64882417,0.79167405,0.98490303,0.00855878,0.03875698,0.22590014,0.87655631,0.00000000
3.08254127,2.25723201,0.61476155,0.78113323,1.00512728,0.00845717,0.04014958,0.22184578,0.86432122,0.00000000
3.08854427,2.21657952,0.58163687,0.76890128,1.02209174,0.00832935,0.04142417,0.21734253,0.84789733,0.00000000
3.09454727,2.17039318,0.54949789,0.75486456,1.03526938,0.00817497,0.04254781,0.21235135,0.82751373,0.00000000
3.10055028,2.11856588,0.51836322,0.73893309,1.04418388,0.00799413,0.04348924,0.20684340,0.80346233,0.00000000
3.10655328,2.06108312,0.48822967,0.72104793,1.04842675,0.00778731,0.04422009,0.20080214,0.77608953,0.00000000
3.11255628,1.99803438,0.45907921,0.70118730,1.04767261,0.00755546,0.04471591,0.19422486,0.74578668,0.00000000
3.11855928,1.92962016,0.43088549,0.67937095,1.04169190,0.00729994,0.04495710,0.18712350,0.71297969,0.00000000
3.12456228,1.85615440,0.40361943,0.65566279,1.03036053,0.00702259,0.04492969,0.17952483,0.67811828,0.00000000
3.13056528,1.77806234,0.37725382,0.63017154,1.01366583,0.00672565,0.04462586,0.17146991,0.64166519,0.00000000
3.13656828,1.69587383,0.35176684,0.60304951,0.99170879,0.00641171,0.04404424,0.16301300,0.60408592,0.00000000
3.14257129,1.61021276,0.32714447,0.57448964,0.96470225,0.00608370,0.04318996,0.15421992,0.56583911,0.00000000
3.14857429,1.52178297,0.30338185,0.54472093,0.93296518,0.00574479,0.04207449,0.14516594,0.52736805,0.00000000
3.15457729,1.43135150,0.28048365,0.51400263,0.89691339,0.00539834,0.04071514,0.13593342,0.48909333,0.00000000
3.16058029,1.33973000,0.25846365,0.48261738,0.85704702,0.00504783,0.03913447,0.12660924,0.45140701,0.00000000
3.16658329,1.24775502,0.23734363,0.45086377,0.81393542,0.00469676,0.03735944,0.11728215,0.41466806,0.00000000
3.17258629,1.15626823,0.21715175,0.41904869,0.76820006,0.00434860,0.03542048,0.10804019,0.37919939,0.00000000
3.17858929,1.06609725,0.19792064,0.38747961,0.72049633,0.00400673,0.03335041,0.09896831,0.34528614,0.00000000
3.18459230,0.97803790,0.17968536,0.35645745,0.67149487,0.00367433,0.03118343,0.09014618,0.31317530,0.00000000
3.19059530,0.89283843,0.16248130,0.32626999,0.62186339,0.00335441,0.02895399,0.08164642,0.28307637,0.00000000
3.19659830,0.81118632,0.14634233,0.29718624,0.57224950,0.00304969,0.02669582,0.07353313,0.25516301,0.00000000
3.20260130,0.73369781,0.13129911,0.26945191,0.52326534,0.00276262,0.02444102,0.06586087,0.22957529,0.00000000
3.20860430,0.66091060,0.11737779,0.24328596,0.47547445,0.00249532,0.02221926,0.05867409,0.20642258,0.00000000
3.21460730,0.59327944,0.10459912,0.21887844,0.42938126,0.00224961,0.02005715,0.05200693,0.18578660,0.00000000
3.22061031,0.53117469,0.09297793,0.19638933,0.38542336,0.00202698,0.01797777,0.04588342,0.16772467,0.00000000
3.22661331,0.47488348,0.08252310,0.17594859,0.34396681,0.00182861,0.01600037,0.04031798,0.15227277,0.00000000
3.23261631,0.42461325,0.07323790,0.15765699,0.30530416,0.00165540,0.01414025,0.03531630,0.13944839,0.00000000
3.23861931,0.38049694,0.06512073,0.14158775,0.26965514,0.00150794,0.01240876,0.03087635,0.12925298,0.00000000
3.24462231,0.34259977,0.05816618,0.12778864,0.23716971,0.00138657,0.01081345,0.02698964,0.12167385,0.00000000
3.25062531,0.31092667,0.05236641,0.11628445,0.20793301,0.00129142,0.00935839,0.02364253,0.11668559,0.00000000
3.25662831,0.28543028,0.04771267,0.10707955,0.18197183,0.00122237,0.00804446,0.02081769,0.11425080,0.00000000
3.26263132,0.26601883,0.04419711,0.10016039,0.15926221,0.00117911,0.00686985,0.01849550,0.11432029,0.00000000
3.26863432,0.25256372,0.04181465,0.09549777,0.13973753,0.00116118,0.00583049,0.01665550,0.11683272,0.00000000
3.27463732,0.24490644,0.04056493,0.09304878,0.12329698,0.00116791,0.00492055,0.01527775,0.12171386,0.00000000
3.28064032,0.24286482,0.04045436,0.09275834,0.10981377,0.00119852,0.00413294,0.01434413,0.12887547,0.00000000
3.28664332,0.24623831,0.04149820,0.09456027,0.09914296,0.00125205,0.00345975,0.01383961,0.13821413,0.00000000
3.29264632,0.25481266,0.04372256,0.09837800,0.09112863,0.00132742,0.00289271,0.01375339,0.14961005,0.00000000
3.29864932,0.26836384,0.04716654,0.10412489,0.08561022,0.00142341,0.00242353,0.01407997,0.16292618,0.00000000
3.30465233,0.28666152,0.05188416,0.11170437,0.08242795,0.00153866,0.00204428,0.01482012,0.17800766,0.00000000
3.31065533,0.30947230,0.05794636,0.12100985,0.08142742,0.00167172,0.00174763,0.01598171,0.19468205,0.00000000
3.31665833,0.33656286,0.06544272,0.13192477,0.08246317,0.00182100,0.00152709,0.01758051,0.21276019,0.00000000
3.32266133,0.36770330,0.07448306,0.14432276,0.08540150,0.00198484,0.00137712,0.01964073,0.23203802,0.00000000
3.32866433,0.40267066,0.08519868,0.15806811,0.09012244,0.00216150,0.00129327,0.02219550,0.25229930,0.00000000
3.33466733,0.44125277,0.09774310,0.17301662,0.09652107,0.00234921,0.00127223,0.02528704,0.27331934,0.00000000
3.34067034,0.48325234,0.11229225,0.18901699,0.10450816,0.00254619,0.00131178,0.02896668,0.29486950,0.00000000
3.34667334,0.52849107,0.12904376,0.20591262,0.11401032,0.00275068,0.00141075,0.03329442,0.31672244,0.00000000
3.35267634,0.57681355,0.14821528,0.22354400,0.12496955,0.00296098,0.00156894,0.03833828,0.33865786,0.00000000
3.35867934,0.62809059,0.17004160,0.24175139,0.13734227,0.00317551,0.00178697,0.04417308,0.36046843,0.00000000
3.36468234,0.68222143,0.19477031,0.26037787,0.15109785,0.00339283,0.00206607,0.05087884,0.38196568,0.00000000
3.37068534,0.73913453,0.22265586,0.27927250,0.16621657,0.00361168,0.00240794,0.05853861,0.40298530,0.00000000
3.37668834,0.79878623,0.25395204,0.29829333,0.18268700,0.00383098,0.00281445,0.06723579,0.42339179,0.00000000
3.38269135,0.86115712,0.28890260,0.31731020,0.20050275,0.00404990,0.00328740,0.07705086,0.44308185,0.00000000
3.38869435,0.92624565,0.32773035,0.33620703,0.21965866,0.00426782,0.00382829,0.08805773,0.46198639,0.00000000
3.39469735,0.99405883,0.37062464,0.35488345,0.24014638,0.00448432,0.00443798,0.10031952,0.48007093,0.00000000
3.40070035,1.06460024,0.41772775,0.37325553,0.26194945,0.00469920,0.00511644,0.11388415,0.49733419,0.00000000
3.40670335,1.13785541,0.46912050,0.39125568,0.28503801,0.00491239,0.00586251,0.12877971,0.51380495,0.00000000
3.41270635,1.21377527,0.52480757,0.40883154,0.30936331,0.00512393,0.00667361,0.14500980,0.52953718,0.00000000
3.41870935,1.29225836,0.58470342,0.42594398,0.33485226,0.00533390,0.00754559,0.16254922,0.54460376,0.00000000
3.42471236,1.37313273,0.64861931,0.44256429,0.36140229,0.00554235,0.00847252,0.18134001,0.55908898,0.00000000
3.43071536,1.45613868,0.71625237,0.45867074,0.38887687,0.00574925,0.00944664,0.20128825,0.57308040,0.00000000
3.43671836,1.54091370,0.78717756,0.47424478,0.41710199,0.00595438,0.01045830,0.22226180,0.58666028,0.00000000
3.44272136,1.62698051,0.86084317,0.48926714,0.44586397,0.00615732,0.01149600,0.24408924,0.59989744,0.00000000
3.44872436,1.71373981,0.93657068,0.50371410,0.47490881,0.00635734,0.01254656,0.26656017,0.61283968,0.00000000
3.45472736,1.80046832,1.01355941,0.51755420,0.50394346,0.00655340,0.01359528,0.28942698,0.62550758,0.00000000
3.46073037,1.88632313,1.09089643,0.53074581,0.53263906,0.00674413,0.01462626,0.31240827,0.63788982,0.00000000
3.46673337,1.97035270,1.16757163,0.54323551,0.56063625,0.00692781,0.01562276,0.33519382,0.64994050,0.00000000
3.47273637,2.05151446,1.24249800,0.55495766,0.58755246,0.00710240,0.01656760,0.35745110,0.66157858,0.00000000
3.47873937,2.12869881,1.31453651,0.56583508,0.61299110,0.00726563,0.01744369,0.37883314,0.67268953,0.00000000
3.48474237,2.20075862,1.38252496,0.57578086,0.63655223,0.00741498,0.01823449,0.39898747,0.68312906,0.00000000
3.49074537,2.26654302,1.44530979,0.58470113,0.65784433,0.00754786,0.01892454,0.41756595,0.69272876,0.00000000
3.49674837,2.32493421,1.50177962,0.59249878,0.67649671,0.00766162,0.01949995,0.43423501,0.70130330,0.00000000
3.50275138,2.37488531,1.55089923,0.59907756,0.69217199,0.00775371,0.01994888,0.44868583,0.70865873,0.00000000
3.50875438,2.41545767,1.59174259,0.60434661,0.70457798,0.00782179,0.02026195,0.46064429,0.71460145,0.00000000
3.51475738,2.44585563,1.62352336,0.60822483,0.71347845,0.00786379,0.02043257,0.46987992,0.71894727,0.00000000
3.52076038,2.46545700,1.64562169,0.61064508,0.71870226,0.00787803,0.02045714,0.47621375,0.72153012,0.00000000
3.52676338,2.47383786,1.65760598,0.61155759,0.72015024,0.00786330,0.02033527,0.47952454,0.72220984,0.00000000
3.53276638,2.47079048,1.65924869,0.61093283,0.71779978,0.00781893,0.02006970,0.47975317,0.72087885,0.00000000
3.53876938,2.45633347,1.65053558,0.60876324,0.71170653,0.00774481,0.01966631,0.47690498,0.71746723,0.00000000
3.54477239,2.43071395,1.63166789,0.60506419,0.70200349,0.00764142,0.01913388,0.47105004,0.71194613,0.00000000
3.55077539,2.39440186,1.60305754,0.59987393,0.68889735,0.00750981,0.01848378,0.46232122,0.70432952,0.00000000
3.55677839,2.34807684,1.56531567,0.59325275,0.67266244,0.00735162,0.01772966,0.45091031,0.69467427,0.00000000
3.56278139,2.29260880,1.51923509,0.58528151,0.65363259,0.00716896,0.01688698,0.43706234,0.68307870,0.00000000
3.56878439,2.22903324,1.46576766,0.57605976,0.63219133,0.00696441,0.01597255,0.42106829,0.66968004,0.00000000
3.57478739,2.15852288,1.40599754,0.56570358,0.60876096,0.00674094,0.01500403,0.40325666,0.65465088,0.00000000
3.58079040,2.08235700,1.34111172,0.55434356,0.58379110,0.00650179,0.01399947,0.38398423,0.63819499,0.00000000
3.58679340,2.00189017,1.27236910,0.54212284,0.55774713,0.00625045,0.01297681,0.36362632,0.62054303,0.00000000
3.59279640,1.91852154,1.20106924,0.52919558,0.53109908,0.00599052,0.01195349,0.34256710,0.60194802,0.00000000
3.59879940,1.83366604,1.12852224,0.51572578,0.50431138,0.00572568,0.01094608,0.32119010,0.58268121,0.00000000
3.60480240,1.74872822,1.05602051,0.50188656,0.47783379,0.00545957,0.00996999,0.29986949,0.56302818,0.00000000
3.61080540,1.66507945,0.98481347,0.48785967,0.45209371,0.00519581,0.00903926,0.27896213,0.54328532,0.00000000
3.61680840,1.58403863,0.91608555,0.47383530,0.42748998,0.00493785,0.00816637,0.25880083,0.52375673,0.00000000
3.62281141,1.50685633,0.85093809,0.46001177,0.40438817,0.00468902,0.00736224,0.23968871,0.50475129,0.00000000
3.62881441,1.43470214,0.79037490,0.44659511,0.38311724,0.00445243,0.00663619,0.22189492,0.48657979,0.00000000
3.63481741,1.36865448,0.73529167,0.43379808,0.36396743,0.00423099,0.00599598,0.20565158,0.46955202,0.00000000
3.64082041,1.30969239,0.68646859,0.42183852,0.34718909,0.00402736,0.00544793,0.19115193,0.45397337,0.00000000
3.64682341,1.25868838,0.64456593,0.41093685,0.33299225,0.00384392,0.00499701,0.17854952,0.44014096,0.00000000
3.65282641,1.21640178,0.61012184,0.40131260,0.32154662,0.00368281,0.00464702,0.16795834,0.42833903,0.00000000
3.65882941,1.18347183,0.58355192,0.39317979,0.31298182,0.00354583,0.00440070,0.15945377,0.41883354,0.00000000
3.66483242,1.16041021,0.56514975,0.38674143,0.30738760,0.00343447,0.00425986,0.15307399,0.41186592,0.00000000
3.67083542,1.14759266,0.55508811,0.38218301,0.30481397,0.00334987,0.00422548,0.14882195,0.40764605,0.00000000
3.67683842,1.14524983,0.55342026,0.37966541,0.30527107,0.00329280,0.00429779,0.14666748,0.40634481,0.00000000
3.68284142,1.15345757,0.56008118,0.37931740,0.30872891,0.00326360,0.00447630,0.14654967,0.40808618,0.00000000
3.68884442,1.17212716,0.57488854,0.38122813,0.31511693,0.00326218,0.00475981,0.14837915,0.41293951,0.00000000
3.69484742,1.20099627,0.59754360,0.38544001,0.32432357,0.00328799,0.00514633,0.15204048,0.42091230,0.00000000
3.70085043,1.23962148,0.62763214,0.39194241,0.33619605,0.00333997,0.00563310,0.15739439,0.43194383,0.00000000
3.70685343,1.28737332,0.66462593,0.40066666,0.35054050,0.00341658,0.00621642,0.16428008,0.44590037,0.00000000
3.71285643,1.34343490,0.70788498,0.41148260,0.36712271,0.00351573,0.00689161,0.17251739,0.46257210,0.00000000
3.71885943,1.40680491,0.75666143,0.42419721,0.38566976,0.00363487,0.00765289,0.18190905,0.48167246,0.00000000
3.72486243,1.47630589,0.81010525,0.43855540,0.40587263,0.00377093,0.00849329,0.19224304,0.50283997,0.00000000
3.73086543,1.55059837,0.86727257,0.45424324,0.42738996,0.00392044,0.00940463,0.20329503,0.52564298,0.00000000
3.73686843,1.62820101,0.92713679,0.47089360,0.44985314,0.00407951,0.01037747,0.21483109,0.54958716,0.00000000
3.74287144,1.70751700,0.98860287,0.48809418,0.47287256,0.00424397,0.01140117,0.22661067,0.57412591,0.00000000
3.74887444,1.78686606,1.05052484,0.50539765,0.49604509,0.00440941,0.01246393,0.23838978,0.59867332,0.00000000
3.75487744,1.86452165,1.11172637,0.52233373,0.51896259,0.00457131,0.01355299,0.24992459,0.62261933,0.00000000
3.76088044,1.93875206,1.17102406,0.53842253,0.54122118,0.00472515,0.01465479,0.26097524,0.64534663,0.00000000
3.76688344,2.00786426,1.22725290,0.55318900,0.56243093,0.00486653,0.01575524,0.27130991,0.66624863,0.00000000
3.77288644,2.07024884,1.27929309,0.56617752,0.58222571,0.00499126,0.01684001,0.28070899,0.68474781,0.00000000
3.77888944,2.12442430,1.32609733,0.57696637,0.60027265,0.00509553,0.01789486,0.28896942,0.70031370,0.00000000
3.78489245,2.16907894,1.36671745,0.58518123,0.61628088,0.00517598,0.01890603,0.29590882,0.71247971,0.00000000
3.79089545,2.20310845,1.40032937,0.59050726,0.63000903,0.00522982,0.01986052,0.30136948,0.72085808,0.00000000
3.79689845,2.22564776,1.42625514,0.59269922,0.64127127,0.00525487,0.02074649,0.30522198,0.72515230,0.00000000
3.80290145,2.23609544,1.44398125,0.59158919,0.64994137,0.00524969,0.02155354,0.30736822,0.72516636,0.00000000
3.80890445,2.23412980,1.45317206,0.58709148,0.65595468,0.00521356,0.02227295,0.30774389,0.72081063,0.00000000
3.81490745,2.21971576,1.45367790,0.57920473,0.65930790,0.00514651,0.02289789,0.30632004,0.71210384,0.00000000
3.82091046,2.19310225,1.44553731,0.56801103,0.66005658,0.00504931,0.02342352,0.30310387,0.69917136,0.00000000
3.82691346,2.15481031,1.42897317,0.55367205,0.65831043,0.00492345,0.02384702,0.29813848,0.68223973,0.00000000
3.83291646,2.10561239,1.40438312,0.53642262,0.65422677,0.00477104,0.02416757,0.29150173,0.66162780,0.00000000
3.83891946,2.04650386,1.37232439,0.51656189,0.64800243,0.00459480,0.02438617,0.28330412,0.63773490,0.00000000
3.84492246,1.97866814,1.33349404,0.49444265,0.63986445,0.00439788,0.02450551,0.27368573,0.61102661,0.00000000
3.85092546,1.90343686,1.28870521,0.47045918,0.63006015,0.00418383,0.02452968,0.26281247,0.58201881,0.00000000
3.85692846,1.82224713,1.23886081,0.44503429,0.61884711,0.00395646,0.02446389,0.25087160,0.55126070,0.00000000
3.86293147,1.73659746,1.18492551,0.41860603,0.60648350,0.00371969,0.02431418,0.23806678,0.51931752,0.00000000
3.86893447,1.64800443,1.12789749,0.39161464,0.59321931,0.00347750,0.02408709,0.22461284,0.48675365,0.00000000
3.87493747,1.55796155,1.06878100,0.36449020,0.57928891,0.00323378,0.02378935,0.21073037,0.45411678,0.00000000
3.88094047,1.46790204,1.00856083,0.33764150,0.56490521,0.00299223,0.02342769,0.19664042,0.42192363,0.00000000
3.88694347,1.37916653,0.94817963,0.31144632,0.55025567,0.00275628,0.02300854,0.18255949,0.39064768,0.00000000
3.89294647,1.29297658,0.88851878,0.28624352,0.53550028,0.00252906,0.02253798,0.16869489,0.36070919,0.00000000
3.89894947,1.21041460,0.83038317,0.26232694,0.52077135,0.00231325,0.02202154,0.15524060,0.33246780,0.00000000
3.90495248,1.13241023,0.77449040,0.23994131,0.50617513,0.00211115,0.02146429,0.14237391,0.30621753,0.00000000
3.91095548,1.05973303,0.72146409,0.21928002,0.49179481,0.00192455,0.02087080,0.13025267,0.28218440,0.00000000
3.91695848,0.99299108,0.67183134,0.20048464,0.47769461,0.00175484,0.02024526,0.11901335,0.26052629,0.00000000
3.92296148,0.93263467,0.62602377,0.18364613,0.46392468,0.00160289,0.01959161,0.10876981,0.24133490,0.00000000
3.92896448,0.87896442,0.58438183,0.16880735,0.45052612,0.00146918,0.01891369,0.09961289,0.22463958,0.00000000
3.93496748,0.83214274,0.54716152,0.15596671,0.43753600,0.00135376,0.01821542,0.09161056,0.21041254,0.00000000
3.94097049,0.79220783,0.51454313,0.14508277,0.42499175,0.00125633,0.01750096,0.08480876,0.19857530,0.00000000
3.94697349,0.75908926,0.48664121,0.13607940,0.41293482,0.00117626,0.01677486,0.07923275,0.18900596,0.00000000
3.95297649,0.73262430,0.46351514,0.12885132,0.40141320,0.00111264,0.01604219,0.07488883,0.18154695,0.00000000
3.95897949,0.71257447,0.44517996,0.12326986,0.39048288,0.00106436,0.01530862,0.07176650,0.17601307,0.00000000
3.96498249,0.69864157,0.43161676,0.11918869,0.38020801,0.00103012,0.01458046,0.06984078,0.17219955,0.00000000
3.97098549,0.69048299,0.42278257,0.11644935,0.37066006,0.00100852,0.01386466,0.06907473,0.16988988,0.00000000
3.97698849,0.68772593,0.41861916,0.11488660,0.36191594,0.00099809,0.01316878,0.06942207,0.16886327,0.00000000
3.98299150,0.68998042,0.41906091,0.11433326,0.35405538,0.00099735,0.01250086,0.07082975,0.16890157,0.00000000
3.98899450,0.69685105,0.42404133,0.11462469,0.34715790,0.00100483,0.01186934,0.07324054,0.16979558,0.00000000
3.99499750,0.70794739,0.43349835,0.11560275,0.34129943,0.00101913,0.01128287,0.07659539,0.17135051,0.00000000
4.00100050,0.72289302,0.44737817,0.11711919,0.33654916,0.00103894,0.01075015,0.08083572,0.17339071,0.00000000
4.00700350,0.74133312,0.46563767,0.11903848,0.33296643,0.00106310,0.01027972,0.08590530,0.17576336,0.00000000
4.01300650,0.76294069,0.48824532,0.12124004,0.33059827,0.00109054,0.00987979,0.09175196,0.17834119,0.00000000
4.01900950,0.78742097,0.51518042,0.12361984,0.32947734,0.00112039,0.00955800,0.09832878,0.18102422,0.00000000
4.02501251,0.81451424,0.54643058,0.12609142,0.32962053,0.00115193,0.00932126,0.10559489,0.18374031,0.00000000
4.03101551,0.84399650,0.58198748,0.12858616,0.33102812,0.00118460,0.00917551,0.11351579,0.18644469,0.00000000
4.03701851,0.87567813,0.62184070,0.13105308,0.33368346,0.00121798,0.00912556,0.12206301,0.18911842,0.00000000
4.04302151,0.90940020,0.66596962,0.13345788,0.33755301,0.00125183,0.00917495,0.13121331,0.19176576,0.00000000
4.04902451,0.94502848,0.71433371,0.13578155,0.34258661,0.00128602,0.00932573,0.14094724,0.19441067,0.00000000
4.05502751,0.98244515,0.76686111,0.13801831,0.34871793,0.00132049,0.00957835,0.15124708,0.19709247,0.00000000
4.06103052,1.02153851,0.82343605,0.14017324,0.35586484,0.00135531,0.00993155,0.16209445,0.19986087,0.00000000
4.06703352,1.06219091,0.88388564,0.14225954,0.36392973,0.00139056,0.01038224,0.17346729,0.20277054,0.00000000
4.07303652,1.10426561,0.94796644,0.14429544,0.37279966,0.00142634,0.01092540,0.18533677,0.20587548,0.00000000
4.07903952,1.14759308,1.01535192,0.14630121,0.38234641,0.00146273,0.01155409,0.19766399,0.20922344,0.00000000
4.08504252,1.19195768,1.08562136,0.14829604,0.39242651,0.00149978,0.01225941,0.21039677,0.21285064,0.00000000
4.09104552,1.23708562,1.15825134,0.15029522,0.40288125,0.00153746,0.01303056,0.22346675,0.21677704,0.00000000
4.09704852,1.28263508,1.23261063,0.15230757,0.41353702,0.00157564,0.01385492,0.23678706,0.22100247,0.00000000
4.10305153,1.32818939,1.30795933,0.15433339,0.42420601,0.00161410,0.01471819,0.25025066,0.22550378,0.00000000
4.10905453,1.37325420,1.38345301,0.15636301,0.43468747,0.00165251,0.01560463,0.26372959,0.23023311,0.00000000
4.11505753,1.41725906,1.45815215,0.15837587,0.44476980,0.00169042,0.01649733,0.27707543,0.23511763,0.00000000
4.12106053,1.45956402,1.53103737,0.16034046,0.45423342,0.00172727,0.01737848,0.29012073,0.24006050,0.00000000
4.12706353,1.49947117,1.60102995,0.16221490,0.46285461,0.00176242,0.01822986,0.30268187,0.24494322,0.00000000
4.13306653,1.53624110,1.66701752,0.16394822,0.47041029,0.00179516,0.01903317,0.31456291,0.24962928,0.00000000
4.13906953,1.56911361,1.72788391,0.16548233,0.47668359,0.00182475,0.01977056,0.32556070,0.25396884,0.00000000
4.14507254,1.59733197,1.78254199,0.16675441,0.48147014,0.00185044,0.02042509,0.33547070,0.25780432,0.00000000
4.15107554,1.62016960,1.82996825,0.16769983,0.48458478,0.00187150,0.02098120,0.34409360,0.26097656,0.00000000
4.15707854,1.63695782,1.86923745,0.16825521,0.48586841,0.00188726,0.02142519,0.35124215,0.26333128,0.00000000
4.16308154,1.64711342,1.89955550,0.16836159,0.48519470,0.00189716,0.02174563,0.35674814,0.26472558,0.00000000
4.16908454,1.65016440,1.92028914,0.16796754,0.48247625,0.00190076,0.02193374,0.36046891,0.26503400,0.00000000
4.17508754,1.64577258,1.93099058,0.16703191,0.47766998,0.00189776,0.02198366,0.36229321,0.26415396,0.00000000
4.18109055,1.63375191,1.93141582,0.16552626,0.47078128,0.00188804,0.02189265,0.36214612,0.26201034,0.00000000
4.18709355,1.61408120,1.92153566,0.16343670,0.46186685,0.00187166,0.02166123,0.35999254,0.25855883,0.00000000
4.19309655,1.58691084,1.90153854,0.16076512,0.45103601,0.00184885,0.02129310,0.35583936,0.25378806,0.00000000
4.19909955,1.55256287,1.87182513,0.15752969,0.43845034,0.00182003,0.02079511,0.34973590,0.24772034,0.00000000
4.20510255,1.51152459,1.83299480,0.15376479,0.42432173,0.00178577,0.02017701,0.34177277,0.24041106,0.00000000
4.21110555,1.46443585,1.78582462,0.14952011,0.40890890,0.00174682,0.01945114,0.33207910,0.23194670,0.00000000
4.21710855,1.41207084,1.73124196,0.14485928,0.39251253,0.00170401,0.01863212,0.32081841,0.22244172,0.00000000
4.22311156,1.35531529,1.67029205,0.13985788,0.37546930,0.00165829,0.01773632,0.30818312,0.21203447,0.00000000
4.22911456,1.29514014,1.60410219,0.13460116,0.35814511,0.00161065,0.01678149,0.29438824,0.20088224,0.00000000
4.23511756,1.23257320,1.53384424,0.12918140,0.34092760,0.00156213,0.01578619,0.27966436,0.18915590,0.00000000
4.24112056,1.16866990,1.46069743,0.12369518,0.32421855,0.00151374,0.01476936,0.26425037,0.17703424,0.00000000
4.24712356,1.10448465,1.38581292,0.11824067,0.30842619,0.00146647,0.01374978,0.24838627,0.16469834,0.00000000
4.25312656,1.04104374,1.31028186,0.11291496,0.29395775,0.00142125,0.01274571,0.23230632,0.15232620,0.00000000
4.25912956,0.97932110,1.23510815,0.10781173,0.28121241,0.00137893,0.01177447,0.21623290,0.14008787,0.00000000
4.26513257,0.92021744,1.16118682,0.10301908,0.27057472,0.00134026,0.01085208,0.20037127,0.12814121,0.00000000
