energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.63731866,2.60764679,0.60781812,0.60090176,0.00011806,0.52149689,0.93296055,0.47872177,1.04812892,0.00000000
-4.63131566,2.69621869,0.61966731,0.63066852,0.00013888,0.54369717,0.95789303,0.49813865,1.07386919,0.00000000
-4.62531266,2.78022703,0.62917095,0.65933014,0.00016257,0.56639101,0.98028277,0.51774855,1.09641516,0.00000000
-4.61930965,2.85892729,0.63620120,0.68665594,0.00018926,0.58943481,1.00004859,0.53735893,1.11553165,0.00000000
-4.61330665,2.93173134,0.64069190,0.71244159,0.00021904,0.61269291,1.01718616,0.55678902,1.13107202,0.00000000
-4.60730365,2.99820196,0.64263638,0.73650994,0.00025195,0.63603565,1.03176194,0.57586963,1.14297393,0.00000000
-4.60130065,3.05804068,0.64208323,0.75871064,0.00028798,0.65933655,1.04390379,0.59444220,1.15125197,0.00000000
-4.59529765,3.11107010,0.63913030,0.77891874,0.00032702,0.68246887,1.05378907,0.61235721,1.15598779,0.00000000
-4.58929465,3.15721222,0.63391721,0.79703243,0.00036891,0.70530196,1.06163084,0.62947220,1.15731834,0.00000000
-4.58329165,3.19646460,0.62661701,0.81297029,0.00041338,0.72769777,1.06766293,0.64564970,1.15542310,0.00000000
-4.57728864,3.22887611,0.61742729,0.82666837,0.00046010,0.74950798,1.07212482,0.66075543,1.15051092,0.00000000
-4.57128564,3.25452407,0.60656130,0.83807741,0.00050862,0.77057193,1.07524714,0.67465686,1.14280749,0.00000000
-4.56528264,3.27349455,0.59423947,0.84716055,0.00055842,0.79071589,1.07723863,0.68722253,1.13254382,0.00000000
-4.55927964,3.28586718,0.58068186,0.85389189,0.00060889,0.80975375,1.07827535,0.69832221,1.11994667,0.00000000
-4.55327664,3.29170559,0.56610167,0.85825609,0.00065935,0.82748924,1.07849264,0.70782801,1.10523102,0.00000000
-4.54727364,3.29105419,0.55070020,0.86024911,0.00070908,0.84371989,1.07798038,0.71561652,1.08859527,0.00000000
-4.54127064,3.28394144,0.53466338,0.85988028,0.00075728,0.85824244,1.07678165,0.72157181,1.07021891,0.00000000
-4.53526763,3.27038949,0.51815983,0.85717554,0.00080318,0.87085965,1.07489498,0.72558934,1.05026290,0.00000000
-4.52926463,3.25042933,0.50134053,0.85218172,0.00084598,0.88138816,1.07227984,0.72758043,1.02887234,0.00000000
-4.52326163,3.22412058,0.48433977,0.84497158,0.00088493,0.88966701,1.06886519,0.72747713,1.00618121,0.00000000
-4.51725863,3.19157424,0.46727736,0.83564925,0.00091931,0.89556652,1.06456033,0.72523716,0.98231859,0.00000000
-4.51125563,3.15297691,0.45026162,0.82435567,0.00094850,0.89899683,1.05926760,0.72084869,0.95741581,0.00000000
-4.50525263,3.10861461,0.43339300,0.81127348,0.00097196,0.89991581,1.05289594,0.71433452,0.93161396,0.00000000
-4.49924962,3.05889421,0.41676779,0.79663098,0.00098929,0.89833576,1.04537463,0.70575546,0.90507110,0.00000000
-4.49324662,3.00436102,0.40048183,0.78070459,0.00100019,0.89432850,1.03666635,0.69521267,0.87796853,0.00000000
-4.48724362,2.94571058,0.38463359,0.76381947,0.00100453,0.88802853,1.02677867,0.68284865,0.85051569,0.00000000
-4.48124062,2.88379372,0.36932671,0.74634790,0.00100233,0.87963380,1.01577344,0.66884679,0.82295315,0.00000000
-4.47523762,2.81961371,0.35467145,0.72870523,0.00099375,0.86940422,1.00377332,0.65342945,0.79555345,0.00000000
-4.46923462,2.75431512,0.34078514,0.71134327,0.00097909,0.85765751,0.99096522,0.63685440,0.76861954,0.00000000
-4.46323162,2.68916436,0.32779146,0.69474116,0.00095881,0.84476268,0.97760020,0.61940988,0.74248080,0.00000000
-4.45722861,2.62552218,0.31581860,0.67939383,0.00093347,0.83113116,0.96399002,0.60140826,0.71748675,0.00000000
-4.45122561,2.56480913,0.30499635,0.66579846,0.00090373,0.81720604,0.95050023,0.58317863,0.69399865,0.00000000
-4.44522261,2.50846522,0.29545234,0.65443930,0.00087032,0.80344953,0.93754030,0.56505843,0.67237936,0.00000000
-4.43921961,2.45790528,0.28730757,0.64577142,0.00083403,0.79032940,0.92555128,0.54738458,0.65298186,0.00000000
-4.43321661,2.41447213,0.28067158,0.64020407,0.00079568,0.77830476,0.91499140,0.53048431,0.63613706,0.00000000
-4.42721361,2.37938946,0.27563747,0.63808427,0.00075608,0.76781177,0.90632064,0.51466616,0.62214141,0.00000000
-4.42121061,2.35371672,0.27227707,0.63968153,0.00071602,0.75924996,0.89998482,0.50021135,0.61124485,0.00000000
-4.41520760,2.33830807,0.27063672,0.64517425,0.00067625,0.75296966,0.89640002,0.48736604,0.60363988,0.00000000
-4.40920460,2.33377752,0.27073367,0.65463868,0.00063742,0.74926112,0.89593832,0.47633462,0.59945212,0.00000000
-4.40320160,2.34047206,0.27255360,0.66804089,0.00060015,0.74834585,0.89891531,0.46727445,0.59873296,0.00000000
-4.39719860,2.35845414,0.27604923,0.68523249,0.00056492,0.75037048,0.90558004,0.46029215,0.60145472,0.00000000
-4.39119560,2.38749479,0.28114041,0.70595022,0.00053215,0.75540349,0.91610800,0.45544163,0.60750857,0.00000000
-4.38519260,2.42707783,0.28771543,0.72981992,0.00050215,0.76343503,0.93059729,0.45272405,0.61670546,0.00000000
-4.37918959,2.47641532,0.29563387,0.75636465,0.00047511,0.77437963,0.94906808,0.45208952,0.62878000,0.00000000
-4.37318659,2.53447394,0.30473066,0.78501700,0.00045117,0.78808207,0.97146543,0.45344064,0.64339741,0.00000000
-4.36718359,2.60001120,0.31482134,0.81513527,0.00043035,0.80432565,0.99766514,0.45663766,0.66016307,0.00000000
-4.36118059,2.67162027,0.32570823,0.84602280,0.00041265,0.82284302,1.02748226,0.46150511,0.67863456,0.00000000
-4.35517759,2.74778145,0.33718732,0.87695004,0.00039797,0.84332864,1.06068172,0.46783949,0.69833553,0.00000000
-4.34917459,2.82691821,0.34905551,0.90717835,0.00038619,0.86545255,1.09699055,0.47541789,0.71877112,0.00000000
-4.34317159,2.90745545,0.36111792,0.93598473,0.00037716,0.88887477,1.13611095,0.48400705,0.73944397,0.00000000
-4.33716858,2.98787745,0.37319488,0.96268653,0.00037073,0.91325968,1.17773353,0.49337248,0.75987057,0.00000000
-4.33116558,3.06678308,0.38512836,0.98666498,0.00036672,0.93828972,1.22155018,0.50328741,0.77959701,0.00000000
-4.32516258,3.14293605,0.39678744,1.00738695,0.00036499,0.96367792,1.26726589,0.51354101,0.79821361,0.00000000
-4.31915958,3.21530792,0.40807262,1.02442368,0.00036538,0.98917867,1.31460907,0.52394577,0.81536795,0.00000000
-4.31315658,3.28311248,0.41891875,1.03746606,0.00036777,1.01459636,1.36334013,0.53434361,0.83077560,0.00000000
-4.30715358,3.34583000,0.42929642,1.04633571,0.00037205,1.03979164,1.41325790,0.54461055,0.84422837,0.00000000
-4.30115058,3.40322070,0.43921172,1.05099154,0.00037810,1.06468506,1.46420400,0.55465995,0.85559966,0.00000000
-4.29514757,3.45532707,0.44870441,1.05153156,0.00038586,1.08925811,1.51606509,0.56444393,0.86484684,0.00000000
-4.28914457,3.50246538,0.45784454,1.04818985,0.00039523,1.11355176,1.56877320,0.57395334,0.87201052,0.00000000
-4.28314157,3.54520688,0.46672762,1.04132910,0.00040613,1.13766260,1.62230419,0.58321610,0.87721092,0.00000000
-4.27713857,3.58434985,0.47546864,1.03142875,0.00041846,1.16173697,1.67667491,0.59229407,0.88064141,0.00000000
-4.27113557,3.62088384,0.48419509,1.01906956,0.00043212,1.18596326,1.73193891,0.60127877,0.88255963,0.00000000
-4.26513257,3.65594757,0.49303937,1.00491496,0.00044695,1.21056286,1.78818132,0.61028598,0.88327649,0.00000000
-4.25912956,3.69078240,0.50213084,0.98969003,0.00046280,1.23578008,1.84551281,0.61944957,0.88314344,0.00000000
-4.25312656,3.72668281,0.51158787,0.97415872,0.00047946,1.26187133,1.90406295,0.62891478,0.88253856,0.00000000
-4.24712356,3.76494583,0.52151033,0.95910019,0.00049670,1.28909406,1.96397285,0.63883113,0.88185196,0.00000000
-4.24112056,3.80682090,0.53197262,0.94528487,0.00051424,1.31769547,2.02538732,0.64934531,0.88147084,0.00000000
-4.23511756,3.85346148,0.54301781,0.93345095,0.00053178,1.34790153,2.08844622,0.66059415,0.88176485,0.00000000
-4.22911456,3.90587985,0.55465291,0.92428200,0.00054901,1.37990629,2.15327521,0.67269791,0.88307211,0.00000000
-4.22311156,3.96490593,0.56684561,0.91838613,0.00056557,1.41386173,2.21997556,0.68575402,0.88568634,0.00000000
-4.21710855,4.03115120,0.57952262,0.91627733,0.00058112,1.44986833,2.28861326,0.69983146,0.88984537,0.00000000
-4.21110555,4.10497819,0.59256957,0.91835927,0.00059531,1.48796638,2.35920726,0.71496587,0.89572153,0.00000000
-4.20510255,4.18647632,0.60583266,0.92491202,0.00060782,1.52812826,2.43171713,0.73115542,0.90341404,0.00000000
-4.19909955,4.27544443,0.61912190,0.93608190,0.00061835,1.57025188,2.50603039,0.74835765,0.91294365,0.00000000
-4.19309655,4.37138032,0.63221574,0.95187477,0.00062663,1.61415528,2.58194984,0.76648720,0.92424975,0.00000000
-4.18709355,4.47347782,0.64486714,0.97215283,0.00063244,1.65957284,2.65918160,0.78541470,0.93718990,0.00000000
-4.18109055,4.58063139,0.65681061,0.99663521,0.00063562,1.70615313,2.73732441,0.80496661,0.95154206,0.00000000
-4.17508754,4.69144858,0.66777005,1.02490235,0.00063606,1.75345880,2.81586094,0.82492631,0.96700914,0.00000000
-4.16908454,4.80427038,0.67746718,1.05640408,0.00063372,1.80096865,2.89415209,0.84503635,0.98322618,0.00000000
-4.16308154,4.91719950,0.68563002,1.09047152,0.00062860,1.84808220,2.97143484,0.86500191,0.99976958,0.00000000
-4.15707854,5.02813629,0.69200143,1.12633248,0.00062077,1.89412701,3.04682462,0.88449549,1.01616849,0.00000000
-4.15107554,5.13482205,0.69634700,1.16313018,0.00061038,1.93836870,3.11932272,0.90316288,1.03191778,0.00000000
-4.14507254,5.23488904,0.69846251,1.19994484,0.00059758,1.98002388,3.18782912,0.92063022,1.04649250,0.00000000
-4.13906953,5.32591634,0.69818020,1.23581766,0.00058259,2.01827590,3.25116112,0.93651217,1.05936308,0.00000000
-4.13306653,5.40549046,0.69537410,1.26977667,0.00056564,2.05229313,3.30807750,0.95042106,1.07001117,0.00000000
-4.12706353,5.47126917,0.68996403,1.30086360,0.00054701,2.08124947,3.35730788,0.96197675,1.07794530,0.00000000
-4.12106053,5.52104692,0.68191822,1.32816098,0.00052696,2.10434658,3.39758662,0.97081698,1.08271611,0.00000000
-4.11505753,5.55281990,0.67125455,1.35081872,0.00050577,2.12083726,3.42769015,0.97660802,1.08393050,0.00000000
-4.10905453,5.56484861,0.65804050,1.36807916,0.00048370,2.13004905,3.44647646,0.97905515,1.08126423,0.00000000
-4.10305153,5.55571578,0.64239172,1.37929969,0.00046102,2.13140737,3.45292527,0.97791265,1.07447272,0.00000000
-4.09704852,5.52437745,0.62446941,1.38397221,0.00043795,2.12445720,3.44617703,0.97299301,1.06339939,0.00000000
-4.09104552,5.47020512,0.60447673,1.38173863,0.00041473,2.10888234,3.42556931,0.96417486,1.04798148,0.00000000
-4.08504252,5.39301716,0.58265430,1.37240173,0.00039153,2.08452144,3.39066847,0.95140932,1.02825312,0.00000000
-4.07903952,5.29309787,0.55927496,1.35593109,0.00036853,2.05137997,3.34129540,0.93472444,1.00434544,0.00000000
-4.07303652,5.17120323,0.53463811,1.33246380,0.00034587,2.00963737,3.27754362,0.91422747,0.97648386,0.00000000
-4.06703352,5.02855257,0.50906365,1.30229979,0.00032369,1.95964903,3.19978899,0.89010484,0.94498260,0.00000000
-4.06103052,4.86680621,0.48288579,1.26589214,0.00030208,1.90194270,3.10869005,0.86261963,0.91023669,0.00000000
-4.05502751,4.68802955,0.45644694,1.22383275,0.00028113,1.83720934,3.00517898,0.83210664,0.87271168,0.00000000
-4.04902451,4.49464472,0.43009163,1.17683377,0.00026093,1.76628859,2.89044320,0.79896515,0.83293153,0.00000000
-4.04302151,4.28937128,0.40416076,1.12570580,0.00024154,1.69014933,2.76589831,0.76364961,0.79146514,0.00000000
-4.03701851,4.07515823,0.37898626,1.07133353,0.00022302,1.60986597,2.63315349,0.72665846,0.74891185,0.00000000
-4.03101551,3.85510958,0.35488605,1.01464986,0.00020545,1.52659131,2.49397064,0.68852160,0.70588661,0.00000000
-4.02501251,3.63240627,0.33215966,0.95660946,0.00018887,1.44152711,2.35021905,0.64978693,0.66300514,0.00000000
-4.01900950,3.41022717,0.31108429,0.89816282,0.00017337,1.35589332,2.20382752,0.61100634,0.62086964,0.00000000
-4.01300650,3.19167210,0.29191142,0.84023151,0.00015900,1.27089727,2.05673578,0.57272186,0.58005550,0.00000000
-4.00700350,2.97968932,0.27486409,0.78368576,0.00014585,1.18770390,1.91084726,0.53545224,0.54109935,0.00000000
-4.00100050,2.77701010,0.26013472,0.72932475,0.00013400,1.10740813,1.76798505,0.49968065,0.50448873,0.00000000
-3.99499750,2.58609239,0.24788351,0.67786037,0.00012354,1.03101042,1.62985256,0.46584375,0.47065364,0.00000000
-3.98899450,2.40907510,0.23823751,0.62990473,0.00011459,0.95939617,1.49800031,0.43432258,0.43996022,0.00000000
-3.98299150,2.24774427,0.23129021,0.58596160,0.00010723,0.89331970,1.37379970,0.40543551,0.41270638,0.00000000
-3.97698849,2.10351160,0.22710174,0.54642192,0.00010160,0.83339321,1.25842447,0.37943333,0.38911963,0.00000000
-3.97098549,1.97740557,0.22569959,0.51156305,0.00009781,0.78008072,1.15283989,0.35649680,0.36935684,0.00000000
-3.96498249,1.87007453,0.22707987,0.48155172,0.00009599,0.73369726,1.05779959,0.33673629,0.35350584,0.00000000
-3.95897949,1.78180100,0.23120904,0.45645008,0.00009626,0.69441265,0.97384947,0.32019375,0.34158866,0.00000000
-3.95297649,1.71252588,0.23802597,0.43622454,0.00009876,0.66225974,0.90133779,0.30684654,0.33356611,0.00000000
-3.94697349,1.66188086,0.24744441,0.42075666,0.00010361,0.63714638,0.84043043,0.29661306,0.32934338,0.00000000
-3.94097049,1.62922711,0.25935562,0.40985559,0.00011093,0.61887027,0.79112999,0.28935972,0.32877643,0.00000000
-3.93496748,1.61369846,0.27363112,0.40327145,0.00012081,0.60713608,0.75329758,0.28490896,0.33167878,0.00000000
-3.92896448,1.61424669,0.29012553,0.40070898,0.00013334,0.60157384,0.72667574,0.28304798,0.33782842,0.00000000
-3.92296148,1.62968706,0.30867916,0.40184090,0.00014858,0.60175767,0.71091138,0.28353767,0.34697455,0.00000000
-3.91695848,1.65874213,0.32912050,0.40632048,0.00016657,0.60722418,0.70557749,0.28612156,0.35884392,0.00000000
-3.91095548,1.70008209,0.35126836,0.41379287,0.00018729,0.61748964,0.71019277,0.29053419,0.37314650,0.00000000
-3.90495248,1.75236025,0.37493355,0.42390476,0.00021069,0.63206527,0.72423812,0.29650891,0.38958048,0.00000000
-3.89894947,1.81424249,0.39992017,0.43631226,0.00023668,0.65047019,0.74716988,0.30378457,0.40783637,0.00000000
-3.89294647,1.88443005,0.42602648,0.45068663,0.00026509,0.67224146,0.77842906,0.31211105,0.42760027,0.00000000
-3.88694347,1.96167527,0.45304522,0.46671808,0.00029573,0.69694127,0.81744695,0.32125360,0.44855636,0.00000000
-3.88094047,2.04479030,0.48076365,0.48411745,0.00032833,0.72416091,0.86364699,0.33099566,0.47038872,0.00000000
-3.87493747,2.13264946,0.50896330,0.50261610,0.00036255,0.75352184,0.91644357,0.34114053,0.49278263,0.00000000
-3.86893447,2.22418590,0.53741961,0.52196427,0.00039801,0.78467411,0.97523809,0.35151169,0.51542560,0.00000000
-3.86293147,2.31838374,0.56590157,0.54192814,0.00043430,0.81729240,1.03941335,0.36195212,0.53800828,0.00000000
-3.85692846,2.41426716,0.59417165,0.56228605,0.00047092,0.85107042,1.10832683,0.37232274,0.56022562,0.00000000
-3.85092546,2.51088785,0.62198611,0.58282437,0.00050739,0.88571411,1.18130390,0.38250012,0.58177835,0.00000000
-3.84492246,2.60731247,0.64909590,0.60333331,0.00054318,0.92093439,1.25763187,0.39237398,0.60237508,0.00000000
-3.83891946,2.70261162,0.67524827,0.62360316,0.00057777,0.95644018,1.33655554,0.40184447,0.62173514,0.00000000
-3.83291646,2.79585172,0.70018920,0.64342143,0.00061066,0.99193225,1.41727534,0.41081966,0.63959211,0.00000000
-3.82691346,2.88609095,0.72366674,0.66257099,0.00064137,1.02709852,1.49894820,0.41921340,0.65569822,0.00000000
-3.82091046,2.97238001,0.74543510,0.68082962,0.00066948,1.06161139,1.58069203,0.42694378,0.66982935,0.00000000
-3.81490745,3.05376837,0.76525956,0.69797099,0.00069463,1.09512727,1.66159368,0.43393227,0.68179054,0.00000000
-3.80890445,3.12931580,0.78292192,0.71376715,0.00071657,1.12728870,1.74072055,0.44010373,0.69142175,0.00000000
-3.80290145,3.19810906,0.79822635,0.72799240,0.00073511,1.15772895,1.81713559,0.44538708,0.69860354,0.00000000
-3.79689845,3.25928282,0.81100531,0.74042839,0.00075019,1.18607902,1.88991518,0.44971691,0.70326226,0.00000000
-3.79089545,3.31204386,0.82112523,0.75087010,0.00076187,1.21197669,1.95816928,0.45303549,0.70537449,0.00000000
-3.78489245,3.35569699,0.82849174,0.75913246,0.00077031,1.23507720,2.02106299,0.45529541,0.70497026,0.00000000
-3.77888944,3.38967120,0.83305395,0.76505709,0.00077579,1.25506488,2.07783852,0.45646235,0.70213471,0.00000000
-3.77288644,3.41354435,0.83480755,0.76851882,0.00077868,1.27166519,2.12783659,0.45651789,0.69700803,0.00000000
-3.76688344,3.42706460,0.83379661,0.76943152,0.00077948,1.28465630,2.17051603,0.45546207,0.68978331,0.00000000
-3.76088044,3.43016708,0.83011366,0.76775286,0.00077874,1.29387950,2.20547068,0.45331540,0.68070233,0.00000000
-3.75487744,3.42298450,0.82389806,0.76348767,0.00077705,1.29924787,2.23244243,0.45012024,0.67004932,0.00000000
-3.74887444,3.40585046,0.81533263,0.75668965,0.00077506,1.30075240,2.25132977,0.44594121,0.65814267,0.00000000
-3.74287144,3.37929507,0.80463863,0.74746122,0.00077341,1.29846519,2.26219100,0.44086467,0.64532504,0.00000000
-3.73686843,3.34403235,0.79206913,0.73595154,0.00077272,1.29253943,2.26524191,0.43499704,0.63195205,0.00000000
-3.73086543,3.30093991,0.77790115,0.72235262,0.00077355,1.28320581,2.26084768,0.42846213,0.61838013,0.00000000
-3.72486243,3.25103142,0.76242679,0.70689383,0.00077640,1.27076565,2.24950922,0.42139742,0.60495397,0.00000000
-3.71885943,3.19542306,0.74594388,0.68983493,0.00078166,1.25558074,2.23184438,0.41394957,0.59199408,0.00000000
-3.71285643,3.13529534,0.72874636,0.67145804,0.00078961,1.23806048,2.20856475,0.40626916,0.57978519,0.00000000
-3.70685343,3.07185216,0.71111502,0.65205890,0.00080039,1.21864673,2.18044915,0.39850516,0.56856587,0.00000000
-3.70085043,3.00627897,0.69330898,0.63193796,0.00081398,1.19779726,2.14831472,0.39079919,0.55851997,0.00000000
-3.69484742,2.93970207,0.67555824,0.61139154,0.00083025,1.17596836,2.11298716,0.38327998,0.54977026,0.00000000
-3.68884442,2.87315107,0.65805781,0.59070373,0.00084889,1.15359769,2.07527131,0.37605826,0.54237467,0.00000000
-3.68284142,2.80752630,0.64096357,0.57013933,0.00086947,1.13108804,2.03592347,0.36922246,0.53632527,0.00000000
-3.67683842,2.74357279,0.62439005,0.54993801,0.00089144,1.10879290,1.99562678,0.36283531,0.53155008,0.00000000
-3.67083542,2.68186203,0.60841033,0.53031028,0.00091413,1.08700444,1.95497059,0.35693163,0.52791772,0.00000000
-3.66483242,2.62278232,0.59305793,0.51143504,0.00093683,1.06594454,1.91443494,0.35151743,0.52524464,0.00000000
-3.65882941,2.56653804,0.57833057,0.49345906,0.00095874,1.04575930,1.87438054,0.34657032,0.52330456,0.00000000
-3.65282641,2.51315774,0.56419562,0.47649812,0.00097907,1.02651713,1.83504476,0.34204129,0.52183991,0.00000000
-3.64682341,2.46251044,0.55059687,0.46063976,0.00099702,1.00821049,1.79654346,0.33785767,0.52057441,0.00000000
-3.64082041,2.41432906,0.53746220,0.44594741,0.00101187,0.99076119,1.75887848,0.33392724,0.51922652,0.00000000
-3.63481741,2.36823958,0.52471184,0.43246548,0.00102295,0.97402871,1.72195017,0.33014320,0.51752295,0.00000000
-3.62881441,2.32379431,0.51226658,0.42022512,0.00102967,0.95782121,1.68557411,0.32638968,0.51521165,0.00000000
-3.62281141,2.28050732,0.50005556,0.40925018,0.00103161,0.94190844,1.64950092,0.32254773,0.51207377,0.00000000
-3.61680840,2.23789018,0.48802328,0.39956313,0.00102844,0.92603595,1.61343817,0.31850117,0.50793393,0.00000000
-3.61080540,2.19548607,0.47613535,0.39119031,0.00102000,0.90993971,1.57707308,0.31414234,0.50266847,0.00000000
-3.60480240,2.15290062,0.46438275,0.38416641,0.00100629,0.89336055,1.54009477,0.30937722,0.49621133,0.00000000
-3.59879940,2.10982791,0.45278442,0.37853781,0.00098744,0.87605755,1.50221510,0.30412978,0.48855730,0.00000000
-3.59279640,2.06607060,0.44138812,0.37436456,0.00096372,0.85781988,1.46318705,0.29834550,0.47976262,0.00000000
-3.58679340,2.02155334,0.43026944,0.37172100,0.00093556,0.83847659,1.42281982,0.29199363,0.46994301,0.00000000
-3.58079040,1.97632915,0.41952936,0.37069495,0.00090345,0.81790386,1.38099026,0.28506849,0.45926918,0.00000000
-3.57478739,1.93057877,0.40929034,0.37138557,0.00086801,0.79602973,1.33765016,0.27758948,0.44796029,0.00000000
