energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-4.48724362,3.08207958,0.54969781,2.12958535,0.01533543,0.16189018,0.47718410,0.72198522,0.00000000
-4.48124062,3.09498145,0.55000406,2.13376977,0.01554926,0.16528809,0.48614234,0.72114911,0.00000000
-4.47523762,3.10509019,0.54900334,2.13693147,0.01568901,0.16850729,0.49340239,0.71939230,0.00000000
-4.46923462,3.11163537,0.54651213,2.13861219,0.01575384,0.17151120,0.49879680,0.71652373,0.00000000
-4.46323162,3.11411707,0.54240848,2.13852229,0.01574550,0.17427846,0.50221172,0.71242055,0.00000000
-4.45722861,3.11232027,0.53663492,2.13654918,0.01566844,0.17680352,0.50359071,0.70703175,0.00000000
-4.45122561,3.10631906,0.52919913,2.13275978,0.01552977,0.17909658,0.50293604,0.70037923,0.00000000
-4.44522261,3.09647030,0.52017228,2.12739652,0.01533920,0.18118298,0.50030772,0.69255614,0.00000000
-4.43921961,3.08339675,0.50968517,2.12086688,0.01510881,0.18310186,0.49582006,0.68372250,0.00000000
-4.43321661,3.06795977,0.49792227,2.11372645,0.01485285,0.18490438,0.48963603,0.67409843,0.00000000
-4.42721361,3.05122268,0.48511402,2.10665590,0.01458738,0.18665144,0.48195974,0.66395490,0.00000000
-4.42121061,3.03440557,0.47152753,2.10043236,0.01432986,0.18841092,0.47302725,0.65360273,0.00000000
-4.41520760,3.01883324,0.45745618,2.09589616,0.01409877,0.19025469,0.46309628,0.64337986,0.00000000
-4.40920460,3.00587795,0.44320842,2.09391392,0.01391304,0.19225537,0.45243521,0.63363760,0.00000000
-4.40320160,2.99689912,0.42909633,2.09533920,0.01379155,0.19448296,0.44131206,0.62472629,0.00000000
-4.39719860,2.99318206,0.41542421,2.10097224,0.01375261,0.19700152,0.42998369,0.61698085,0.00000000
-4.39119560,2.99587814,0.40247777,2.11152016,0.01381334,0.19986593,0.41868593,0.61070681,0.00000000
-4.38519260,3.00594862,0.39051422,2.12755928,0.01398914,0.20311888,0.40762507,0.60616734,0.00000000
-4.37918959,3.02411447,0.37975359,2.14950108,0.01429313,0.20678819,0.39697088,0.60357172,0.00000000
-4.37318659,3.05081410,0.37037169,2.17756324,0.01473566,0.21088453,0.38685163,0.60306571,0.00000000
-4.36718359,3.08617101,0.36249480,2.21174715,0.01532380,0.21539970,0.37735119,0.60472419,0.00000000
-4.36118059,3.12997273,0.35619629,2.25182312,0.01606098,0.22030540,0.36850826,0.60854635,0.00000000
-4.35517759,3.18166226,0.35149531,2.29732403,0.01694662,0.22555278,0.36031769,0.61445365,0.00000000
-4.34917459,3.24034275,0.34835742,2.34754837,0.01797590,0.23107260,0.35273376,0.62229060,0.00000000
-4.34317159,3.30479565,0.34669732,2.40157266,0.01913968,0.23677611,0.34567514,0.63182850,0.00000000
-4.33716858,3.37351221,0.34638327,2.45827354,0.02042441,0.24255678,0.33903124,0.64277188,0.00000000
-4.33116558,3.44473747,0.34724326,2.51635890,0.02181237,0.24829260,0.33266960,0.65476763,0.00000000
-4.32516258,3.51652567,0.34907258,2.57440744,0.02328182,0.25384920,0.32644387,0.66741647,0.00000000
-4.31915958,3.58680531,0.35164255,2.63091538,0.02480753,0.25908343,0.32020202,0.68028637,0.00000000
-4.31315658,3.65345183,0.35471006,2.68434900,0.02636124,0.26384764,0.31379438,0.69292754,0.00000000
-4.30715358,3.71436530,0.35802766,2.73320095,0.02791237,0.26799413,0.30708110,0.70488850,0.00000000
-4.30115058,3.76755034,0.36135380,2.77604847,0.02942883,0.27137998,0.29993879,0.71573262,0.00000000
-4.29514757,3.81119530,0.36446286,2.81161112,0.03087790,0.27387192,0.29226601,0.72505457,0.00000000
-4.28914457,3.84374748,0.36715472,2.83880575,0.03222715,0.27535099,0.28398752,0.73249606,0.00000000
-4.28314157,3.86398124,0.36926338,2.85679616,0.03344543,0.27571697,0.27505708,0.73776034,0.00000000
-4.27713857,3.87105615,0.37066447,2.86503534,0.03450384,0.27489231,0.26545883,0.74062474,0.00000000
-4.27113557,3.86456235,0.37128128,2.86329814,0.03537665,0.27282531,0.25520729,0.74095087,0.00000000
-4.26513257,3.84455091,0.37108909,2.85170248,0.03604210,0.26949256,0.24434605,0.73869193,0.00000000
-4.25912956,3.81154738,0.37011763,2.83071806,0.03648317,0.26490039,0.23294533,0.73389685,0.00000000
-4.25312656,3.76654757,0.36845155,2.80116133,0.03668807,0.25908529,0.22109856,0.72671089,0.00000000
-4.24712356,3.71099496,0.36622878,2.76417669,0.03665063,0.25211328,0.20891828,0.71737274,0.00000000
-4.24112056,3.64674036,0.36363681,2.72120425,0.03637051,0.24407827,0.19653149,0.70620801,0.00000000
-4.23511756,3.57598478,0.36090702,2.67393482,0.03585312,0.23509935,0.18407477,0.69361934,0.00000000
-4.22911456,3.50120758,0.35830707,2.62425393,0.03510940,0.22531726,0.17168933,0.68007341,0.00000000
-4.22311156,3.42508240,0.35613177,2.57417684,0.03415542,0.21489009,0.15951624,0.66608525,0.00000000
-4.21710855,3.35038413,0.35469248,2.52577698,0.03301174,0.20398847,0.14769191,0.65220053,0.00000000
-4.21110555,3.27989065,0.35430562,2.48111091,0.03170266,0.19279033,0.13634420,0.63897625,0.00000000
-4.20510255,3.21628320,0.35528059,2.44214278,0.03025538,0.18147559,0.12558888,0.62696083,0.00000000
-4.19909955,3.16204961,0.35790745,2.41067158,0.02869907,0.17022086,0.11552694,0.61667414,0.00000000
-4.19309655,3.11939445,0.36244508,2.38826443,0.02706392,0.15919449,0.10624242,0.60858840,0.00000000
-4.18709355,3.09015998,0.36911007,2.37619878,0.02538015,0.14855205,0.09780103,0.60311058,0.00000000
-4.18109055,3.07576129,0.37806689,2.37541632,0.02367715,0.13843243,0.09024937,0.60056719,0.00000000
-4.17508754,3.07713859,0.38941986,2.38649064,0.02198270,0.12895471,0.08361481,0.60119192,0.00000000
-4.16908454,3.09472886,0.40320720,2.40961034,0.02032217,0.12021588,0.07790596,0.60511673,0.00000000
-4.16308154,3.12845805,0.41939754,2.44457839,0.01871808,0.11228944,0.07311359,0.61236680,0.00000000
-4.15707854,3.17775447,0.43788917,2.49082805,0.01718960,0.10522490,0.06921205,0.62285952,0.00000000
-4.15107554,3.24158268,0.45851206,2.54745464,0.01575229,0.09904812,0.06616103,0.63640758,0.00000000
-4.14507254,3.31849665,0.48103278,2.61326186,0.01441807,0.09376247,0.06390760,0.65272617,0.00000000
-4.13906953,3.40670966,0.50516207,2.68682058,0.01319515,0.08935070,0.06238845,0.67144388,0.00000000
-4.13306653,3.50417784,0.53056504,2.76653740,0.01208829,0.08577737,0.06153234,0.69211690,0.00000000
-4.12706353,3.60869356,0.55687338,2.85072978,0.01109900,0.08299174,0.06126250,0.71424600,0.00000000
-4.12106053,3.71798427,0.58369929,2.93770405,0.01022593,0.08093100,0.06149913,0.73729552,0.00000000
-4.11505753,3.82981219,0.61065047,3.02583266,0.00946533,0.07952358,0.06216180,0.76071355,0.00000000
-4.10905453,3.94206994,0.63734559,3.11362665,0.00881144,0.07869260,0.06317167,0.78395252,0.00000000
-4.10305153,4.05286776,0.66342940,3.19979990,0.00825700,0.07835909,0.06445361,0.80648920,0.00000000
-4.09704852,4.16060784,0.68858702,3.28332169,0.00779373,0.07844506,0.06593798,0.82784345,0.00000000
-4.09104552,4.26404244,0.71255651,3.36345510,0.00741274,0.07887619,0.06756218,0.84759467,0.00000000
-4.08504252,4.36231270,0.73513925,3.43977909,0.00710493,0.07958413,0.06927183,0.86539546,0.00000000
-4.07903952,4.45496674,0.75620760,3.51219318,0.00686134,0.08050831,0.07102159,0.88098196,0.00000000
-4.07303652,4.54195599,0.77570945,3.58090457,0.00667341,0.08159729,0.07277559,0.89418032,0.00000000
-4.06703352,4.62361053,0.79366946,3.64639841,0.00653315,0.08280952,0.07450749,0.90490928,0.00000000
-4.06103052,4.70059477,0.81018694,3.70939292,0.00643335,0.08411367,0.07620015,0.91317884,0.00000000
-4.05502751,4.77384639,0.82543053,3.77078182,0.00636757,0.08548849,0.07784493,0.91908517,0.00000000
-4.04902451,4.84450196,0.83962994,3.83156748,0.00633021,0.08692223,0.07944072,0.92280217,0.00000000
-4.04302151,4.91381357,0.85306516,3.89278838,0.00631640,0.08841175,0.08099269,0.92457027,0.00000000
-4.03701851,4.98306124,0.86605379,3.95544506,0.00632200,0.08996135,0.08251082,0.92468305,0.00000000
-4.03101551,5.05346606,0.87893702,4.02042878,0.00634344,0.09158145,0.08400842,0.92347241,0.00000000
-4.02501251,5.12610868,0.89206509,4.08845668,0.00637757,0.09328710,0.08550049,0.92129313,0.00000000
-4.01900950,5.20185777,0.90578276,4.16001725,0.00642159,0.09509658,0.08700219,0.91850751,0.00000000
-4.01300650,5.28131199,0.92041550,4.23532880,0.00647287,0.09702994,0.08852741,0.91547073,0.00000000
-4.00700350,5.36475821,0.93625693,4.31431319,0.00652887,0.09910771,0.09008752,0.91251767,0.00000000
-4.00100050,5.45214795,0.95355804,4.39658599,0.00658702,0.10134971,0.09169034,0.90995144,0.00000000
-3.99499750,5.54309239,0.97251836,4.48146317,0.00664468,0.10377407,0.09333934,0.90803421,0.00000000
-3.98899450,5.63687562,0.99327932,4.56798372,0.00669909,0.10639636,0.09503319,0.90698021,0.00000000
-3.98299150,5.73248440,1.01591984,4.65494625,0.00674739,0.10922894,0.09676553,0.90695123,0.00000000
-3.97698849,5.82865201,1.04045407,4.74095739,0.00678664,0.11228039,0.09852501,0.90805429,0.00000000
-3.97098549,5.92391288,1.06683100,4.82448860,0.00681386,0.11555519,0.10029565,0.91034132,0.00000000
-3.96498249,6.01666429,1.09493576,4.90393820,0.00682612,0.11905328,0.10205730,0.91381072,0.00000000
-3.95897949,6.10523137,1.12459230,4.97769489,0.00682066,0.12276987,0.10378632,0.91841018,0.00000000
-3.95297649,6.18793134,1.15556706,5.04419922,0.00679492,0.12669520,0.10545638,0.92404069,0.00000000
-3.94697349,6.26313378,1.18757346,5.10199990,0.00674671,0.13081426,0.10703928,0.93056123,0.00000000
-3.94097049,6.32931373,1.22027695,5.14980234,0.00667427,0.13510663,0.10850583,0.93779395,0.00000000
-3.93496748,6.38509560,1.25330047,5.18650722,0.00657637,0.13954625,0.10982671,0.94552955,0.00000000
-3.92896448,6.42928645,1.28623016,5.21123797,0.00645234,0.14410126,0.11097326,0.95353281,0.00000000
-3.92296148,6.46089802,1.31862152,5.22335670,0.00630213,0.14873389,0.11191822,0.96154808,0.00000000
-3.91695848,6.47915791,1.35000588,5.22246878,0.00612634,0.15340043,0.11263637,0.96930469,0.00000000
-3.91095548,6.48351085,1.37989742,5.20841713,0.00592616,0.15805143,0.11310512,0.97652249,0.00000000
-3.90495248,6.47361164,1.40780075,5.18126765,0.00570340,0.16263198,0.11330497,0.98291730,0.00000000
-3.89894947,6.44931174,1.43321923,5.14128783,0.00546035,0.16708226,0.11321987,0.98820658,0.00000000
-3.89294647,6.41064166,1.45566397,5.08892056,0.00519978,0.17133840,0.11283760,0.99211511,0.00000000
-3.88694347,6.35779123,1.47466367,5.02475545,0.00492480,0.17533346,0.11214993,0.99438096,0.00000000
-3.88094047,6.29108980,1.48977494,4.94949960,0.00463874,0.17899884,0.11115284,0.99476140,0.00000000
-3.87493747,6.21098778,1.50059302,4.86394965,0.00434509,0.18226580,0.10984658,0.99303891,0.00000000
-3.86893447,6.11804085,1.50676268,4.76896660,0.00404737,0.18506724,0.10823575,0.98902698,0.00000000
-3.86293147,6.01289734,1.50798863,4.66545418,0.00374902,0.18733957,0.10632920,0.98257552,0.00000000
-3.85692846,5.89628885,1.50404529,4.55434146,0.00345331,0.18902464,0.10413996,0.97357569,0.00000000
-3.85092546,5.76902399,1.49478519,4.43656960,0.00316326,0.19007167,0.10168503,0.96196385,0.00000000
-3.84492246,5.63198416,1.48014565,4.31308255,0.00288159,0.19043901,0.09898509,0.94772431,0.00000000
-3.83891946,5.48612081,1.46015326,4.18482086,0.00261066,0.19009571,0.09606416,0.93089089,0.00000000
-3.83291646,5.33245268,1.43492580,4.05271798,0.00235244,0.18902275,0.09294911,0.91154681,0.00000000
-3.82691346,5.17206228,1.40467137,3.91769805,0.00210848,0.18721393,0.08966919,0.88982311,0.00000000
-3.82091046,5.00609046,1.36968461,3.78067416,0.00187997,0.18467633,0.08625541,0.86589534,0.00000000
-3.81490745,4.83572851,1.33034008,3.64254665,0.00166769,0.18143029,0.08273993,0.83997880,0.00000000
-3.80890445,4.66220744,1.28708297,3.50420046,0.00147206,0.17750891,0.07915542,0.81232238,0.00000000
-3.80290145,4.48678447,1.24041756,3.36650161,0.00129319,0.17295719,0.07553439,0.78320131,0.00000000
-3.79689845,4.31072704,1.19089385,3.23029246,0.00113090,0.16783067,0.07190860,0.75290907,0.00000000
-3.79089545,4.13529515,1.13909305,3.09638606,0.00098479,0.16219379,0.06830849,0.72174898,0.00000000
-3.78489245,3.96172298,1.08561238,2.96556003,0.00085427,0.15611798,0.06476271,0.69002572,0.00000000
-3.77888944,3.79120086,1.03105016,2.83855037,0.00073862,0.14967961,0.06129772,0.65803722,0.00000000
-3.77288644,3.62485870,0.97599155,2.71604594,0.00063699,0.14295785,0.05793751,0.62606730,0.00000000
-3.76688344,3.46375215,0.92099577,2.59868419,0.00054854,0.13603259,0.05470350,0.59437948,0.00000000
-3.76088044,3.30885217,0.86658510,2.48704860,0.00047235,0.12898248,0.05161441,0.56321194,0.00000000
-3.75487744,3.16103887,0.81323628,2.38166835,0.00040757,0.12188322,0.04868639,0.53277411,0.00000000
-3.74887444,3.02109978,0.76137428,2.28302028,0.00035337,0.11480600,0.04593317,0.50324476,0.00000000
-3.74287144,2.88973260,0.71136873,2.19153317,0.00030898,0.10781643,0.04336626,0.47477162,0.00000000
-3.73686843,2.76755201,0.66353286,2.10759402,0.00027375,0.10097365,0.04099526,0.44747246,0.00000000
-3.73086543,2.65509976,0.61812477,2.03155589,0.00024709,0.09432987,0.03882815,0.42143737,0.00000000
-3.72486243,2.55285704,0.57535065,1.96374652,0.00022854,0.08793020,0.03687161,0.39673208,0.00000000
-3.71885943,2.46125792,0.53536964,1.90447695,0.00021773,0.08181272,0.03513127,0.37340193,0.00000000
-3.71285643,2.38070246,0.49829975,1.85404927,0.00021444,0.07600888,0.03361194,0.35147628,0.00000000
-3.70685343,2.31156816,0.46422445,1.81276252,0.00021852,0.07054396,0.03231779,0.33097296,0.00000000
-3.70085043,2.25421855,0.43319930,1.78091598,0.00022997,0.06543773,0.03125241,0.31190248,0.00000000
-3.69484742,2.20900778,0.40525831,1.75880916,0.00024886,0.06070510,0.03041881,0.29427184,0.00000000
-3.68884442,2.17628045,0.38041953,1.74673793,0.00027539,0.05635682,0.02981934,0.27808755,0.00000000
-3.68284142,2.15636632,0.35868964,1.74498665,0.00030984,0.05240006,0.02945550,0.26335796,0.00000000
-3.67683842,2.14956968,0.34006727,1.75381637,0.00035259,0.04883895,0.02932775,0.25009455,0.00000000
-3.67083542,2.15615381,0.32454502,1.77344928,0.00040408,0.04567495,0.02943519,0.23831241,0.00000000
-3.66483242,2.17632125,0.31211008,1.80405028,0.00046486,0.04290714,0.02977528,0.22802980,0.00000000
-3.65882941,2.21019089,0.30274367,1.84570638,0.00053551,0.04053234,0.03034350,0.21926696,0.00000000
-3.65282641,2.25777319,0.29641936,1.89840512,0.00061671,0.03854509,0.03113305,0.21204431,0.00000000
-3.64682341,2.31894526,0.29310062,1.96201328,0.00070918,0.03693761,0.03213459,0.20638017,0.00000000
-3.64082041,2.39342714,0.29273779,2.03625722,0.00081371,0.03569958,0.03333604,0.20228827,0.00000000
-3.63481741,2.48076139,0.29526489,2.12070624,0.00093112,0.03481802,0.03472247,0.19977511,0.00000000
-3.62881441,2.58029712,0.30059644,2.21476018,0.00106231,0.03427703,0.03627605,0.19883753,0.00000000
-3.62281141,2.69118024,0.30862471,2.31764251,0.00120819,0.03405771,0.03797611,0.19946048,0.00000000
-3.61680840,2.81235081,0.31921765,2.42839960,0.00136974,0.03413800,0.03979937,0.20161522,0.00000000
-3.61080540,2.94254822,0.33221755,2.54590695,0.00154795,0.03449279,0.04172023,0.20525799,0.00000000
-3.60480240,3.08032474,0.34744077,2.66888247,0.00174384,0.03509398,0.04371110,0.21032925,0.00000000
-3.59879940,3.22406697,0.36467848,2.79590669,0.00195843,0.03591081,0.04574296,0.21675354,0.00000000
-3.59279640,3.37202491,0.38369849,2.92544937,0.00219274,0.03691020,0.04778588,0.22443980,0.00000000
-3.58679340,3.52234739,0.40424803,3.05590152,0.00244776,0.03805732,0.04980964,0.23328232,0.00000000
-3.58079040,3.67312262,0.42605745,3.18561172,0.00272441,0.03931618,0.05178434,0.24316209,0.00000000
-3.57478739,3.82242203,0.44884473,3.31292505,0.00302355,0.04065037,0.05368107,0.25394856,0.00000000
-3.56878439,3.96834558,0.47232041,3.43622309,0.00334591,0.04202385,0.05547252,0.26550164,0.00000000
-3.56278139,4.10906653,0.49619303,3.55396315,0.00369208,0.04340176,0.05713355,0.27767403,0.00000000
-3.55677839,4.24287373,0.52017466,3.66471504,0.00406244,0.04475123,0.05864169,0.29031354,0.00000000
-3.55077539,4.36820968,0.54398641,3.76719378,0.00445718,0.04604220,0.05997760,0.30326562,0.00000000
-3.54477239,4.48370276,0.56736386,3.86028688,0.00487621,0.04724812,0.06112535,0.31637579,0.00000000
-3.53876938,4.58819257,0.59006209,3.94307514,0.00531918,0.04834666,0.06207272,0.32949215,0.00000000
-3.53276638,4.68074757,0.61186039,4.01484638,0.00578544,0.04932023,0.06281128,0.34246774,0.00000000
-3.52676338,4.76067476,0.63256649,4.07510169,0.00627404,0.05015645,0.06333649,0.35516300,0.00000000
-3.52076038,4.82752154,0.65202024,4.12355459,0.00678372,0.05084843,0.06364755,0.36744797,0.00000000
-3.51475738,4.88107025,0.67009684,4.16012332,0.00731296,0.05139501,0.06374738,0.37920460,0.00000000
-3.50875438,4.92132641,0.68670947,4.18491743,0.00785999,0.05180076,0.06364232,0.39032883,0.00000000
-3.50275138,4.94850161,0.70181138,4.19821960,0.00842287,0.05207593,0.06334191,0.40073264,0.00000000
-3.49674837,4.96299263,0.71539736,4.20046398,0.00899954,0.05223622,0.06285860,0.41034590,0.00000000
-3.49074537,4.96535780,0.72750455,4.19221246,0.00958789,0.05230248,0.06220735,0.41911802,0.00000000
-3.48474237,4.95629221,0.73821252,4.17413010,0.01018592,0.05230020,0.06140534,0.42701922,0.00000000
-3.47873937,4.93660267,0.74764248,4.14696091,0.01079178,0.05225898,0.06047151,0.43404154,0.00000000
-3.47273637,4.90718355,0.75595550,4.11150503,0.01140394,0.05221184,0.05942622,0.44019922,0.00000000
-3.46673337,4.86899401,0.76334965,4.06859801,0.01202128,0.05219443,0.05829082,0.44552856,0.00000000
-3.46073037,4.82303718,0.77005586,4.01909269,0.01264326,0.05224413,0.05708725,0.45008707,0.00000000
-3.45472736,4.77034142,0.77633243,3.96384394,0.01326996,0.05239911,0.05583764,0.45395185,0.00000000
-3.44872436,4.71194358,0.78245823,3.90369629,0.01390229,0.05269718,0.05456389,0.45721720,0.00000000
-3.44272136,4.64887421,0.78872439,3.83947418,0.01454200,0.05317476,0.05328731,0.45999143,0.00000000
-3.43671836,4.58214429,0.79542481,3.77197462,0.01519185,0.05386558,0.05202825,0.46239292,0.00000000
-3.43071536,4.51273336,0.80284559,3.70196179,0.01585558,0.05479955,0.05080572,0.46454559,0.00000000
-3.42471236,4.44157869,0.81125362,3.63016313,0.01653804,0.05600146,0.04963716,0.46657388,0.00000000
-3.41870935,4.36956549,0.82088492,3.55726673,0.01724516,0.05748993,0.04853814,0.46859743,0.00000000
-3.41270635,4.29751803,0.83193298,3.48391937,0.01798394,0.05927621,0.04752222,0.47072581,0.00000000
-3.40670335,4.22619184,0.84453790,3.41072540,0.01876244,0.06136338,0.04660085,0.47305347,0.00000000
-3.40070035,4.15626735,0.85877680,3.33824601,0.01958965,0.06374552,0.04578336,0.47565521,0.00000000
-3.39469735,4.08834505,0.87465607,3.26699900,0.02047541,0.06640729,0.04507703,0.47858250,0.00000000
-3.38869435,4.02294284,0.89210625,3.19745920,0.02143026,0.06932373,0.04448728,0.48186081,0.00000000
-3.38269135,3.96049568,0.91097971,3.13005943,0.02246524,0.07246044,0.04401793,0.48548825,0.00000000
-3.37668834,3.90135793,0.93105177,3.06519217,0.02359166,0.07577407,0.04367153,0.48943554,0.00000000
-3.37068534,3.84580841,0.95202534,3.00321206,0.02482079,0.07921327,0.04344979,0.49364749,0.00000000
-3.36468234,3.79405828,0.97353914,2.94443910,0.02616359,0.08271994,0.04335395,0.49804584,0.00000000
-3.35867934,3.74626120,0.99517933,2.88916246,0.02763033,0.08623088,0.04338529,0.50253344,0.00000000
-3.35267634,3.70252549,1.01649409,2.83764480,0.02923021,0.08967972,0.04354551,0.50699959,0.00000000
-3.34667334,3.66292758,1.03701080,2.79012659,0.03097090,0.09299909,0.04383712,0.51132609,0.00000000
-3.34067034,3.62752565,1.05625471,2.74683029,0.03285820,0.09612298,0.04426375,0.51539396,0.00000000
-3.33466733,3.59637280,1.07376864,2.70796373,0.03489548,0.09898906,0.04483034,0.51909013,0.00000000
-3.32866433,3.56952849,1.08913231,2.67372240,0.03708337,0.10154110,0.04554319,0.52231397,0.00000000
-3.32266133,3.54706731,1.10198070,2.64429018,0.03941926,0.10373112,0.04640993,0.52498312,0.00000000
-3.31665833,3.52908433,1.11202013,2.61983806,0.04189703,0.10552126,0.04743930,0.52703831,0.00000000
-3.31065533,3.51569618,1.11904144,2.60052082,0.04450670,0.10688543,0.04864080,0.52844687,0.00000000
-3.30465233,3.50703754,1.12292931,2.58647133,0.04723425,0.10781029,0.05002420,0.52920467,0.00000000
