energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.29864932,2.01749691,0.27258560,0.11849911,0.00390167,0.08464997,0.16375381,1.70315401,0.06072361,0.14539119
3.30465233,1.96650115,0.26626054,0.11766657,0.00381031,0.08072794,0.15978208,1.65302834,0.06167617,0.14361718
3.31065533,1.91439781,0.25999789,0.11657504,0.00369635,0.07700314,0.15543548,1.60243847,0.06261577,0.14170176
3.31665833,1.86161589,0.25386507,0.11526027,0.00356196,0.07346256,0.15079725,1.55169476,0.06356924,0.13968054
3.32266133,1.80866969,0.24793960,0.11376502,0.00340975,0.07009651,0.14596490,1.50116876,0.06456763,0.13759561
3.32866433,1.75614318,0.24230727,0.11213748,0.00324266,0.06689834,0.14104817,1.45128243,0.06564555,0.13549408
3.33466733,1.70467240,0.23706009,0.11042959,0.00306391,0.06386391,0.13616664,1.40249551,0.06684035,0.13342655
3.34067034,1.65492680,0.23229398,0.10869544,0.00287687,0.06099112,0.13144715,1.35529216,0.06819142,0.13144548
3.34667334,1.60759067,0.22810643,0.10698965,0.00268496,0.05827928,0.12702096,1.31016733,0.06973939,0.12960363
3.35267634,1.56334527,0.22459424,0.10536594,0.00249157,0.05572856,0.12302091,1.26761373,0.07152539,0.12795261
3.35867934,1.52285236,0.22185134,0.10387582,0.00229996,0.05333941,0.11957847,1.22810976,0.07359030,0.12654157
3.36468234,1.48673941,0.21996669,0.10256758,0.00211321,0.05111213,0.11682085,1.19210877,0.07597397,0.12541612
3.37068534,1.45558670,0.21902247,0.10148530,0.00193411,0.04904648,0.11486818,1.16002974,0.07871445,0.12461739
3.37668834,1.42991606,0.21909224,0.10066818,0.00176515,0.04714137,0.11383071,1.13224929,0.08184708,0.12418131
3.38269135,1.41018107,0.22023933,0.10014995,0.00160845,0.04539475,0.11380612,1.10909493,0.08540351,0.12413801
3.38869435,1.39675825,0.22251510,0.09995839,0.00146576,0.04380347,0.11487694,1.09083903,0.08941063,0.12451129
3.39469735,1.38993885,0.22595729,0.10011488,0.00133843,0.04236329,0.11710803,1.07769337,0.09388933,0.12531820
3.40070035,1.38992080,0.23058825,0.10063407,0.00122743,0.04106892,0.12054425,1.06980387,0.09885317,0.12656858
3.40670335,1.39680068,0.23641307,0.10152344,0.00113332,0.03991413,0.12520821,1.06724519,0.10430694,0.12826458
3.41270635,1.41056544,0.24341765,0.10278293,0.00105632,0.03889182,0.13109834,1.07001518,0.11024517,0.13040015
3.41870935,1.43108425,0.25156677,0.10440450,0.00099627,0.03799412,0.13818718,1.07802929,0.11665068,0.13296053
3.42471236,1.45810063,0.26080224,0.10637173,0.00095272,0.03721250,0.14642008,1.09111497,0.12349324,0.13592164
3.43071536,1.49122572,0.27104123,0.10865951,0.00092491,0.03653786,0.15571441,1.10900673,0.13072843,0.13924963
3.43671836,1.52993323,0.28217504,0.11123374,0.00091183,0.03596057,0.16595938,1.13134225,0.13829679,0.14290049
3.44272136,1.57355734,0.29406838,0.11405127,0.00091226,0.03547055,0.17701657,1.15766035,0.14612351,0.14681984
3.44872436,1.62129413,0.30655944,0.11706008,0.00092478,0.03505734,0.18872126,1.18740140,0.15411853,0.15094304
3.45472736,1.67220784,0.31946087,0.12019969,0.00094781,0.03471022,0.20088474,1.21991100,0.16217734,0.15519566
3.46073037,1.72524246,0.33256177,0.12340194,0.00097966,0.03441834,0.21329743,1.25444753,0.17018242,0.15949435
3.46673337,1.77923927,0.34563093,0.12659222,0.00101857,0.03417089,0.22573306,1.29019389,0.17800543,0.16374823
3.47273637,1.83296062,0.35842111,0.12969093,0.00106273,0.03395740,0.23795363,1.32627379,0.18550998,0.16786077
3.47873937,1.88511954,0.37067459,0.13261549,0.00111032,0.03376802,0.24971525,1.36177243,0.19255512,0.17173214
3.48474237,1.93441481,0.38212965,0.13528260,0.00115955,0.03359396,0.26077453,1.39576121,0.19899932,0.17526204
3.49074537,1.97957034,0.39252790,0.13761070,0.00120873,0.03342787,0.27089535,1.42732589,0.20470475,0.17835283
3.49674837,2.01937754,0.40162217,0.13952272,0.00125626,0.03326440,0.27985593,1.45559714,0.20954186,0.18091297
3.50275138,2.05273889,0.40918470,0.14094881,0.00130070,0.03310064,0.28745559,1.47978227,0.21339390,0.18286047
3.50875438,2.07871091,0.41501512,0.14182902,0.00134082,0.03293664,0.29352126,1.49919687,0.21616121,0.18412635
3.51475738,2.09654440,0.41894806,0.14211574,0.00137558,0.03277584,0.29791322,1.51329481,0.21776513,0.18465779
3.52076038,2.10571986,0.42085984,0.14177583,0.00140423,0.03262545,0.30052983,1.52169500,0.21815124,0.18442097
3.52676338,2.10597639,0.42067400,0.14079232,0.00142630,0.03249671,0.30131111,1.52420367,0.21729178,0.18340324
3.53276638,2.09733219,0.41836532,0.13916553,0.00144160,0.03240499,0.30024091,1.52083071,0.21518722,0.18161467
3.53876938,2.08009549,0.41396214,0.13691354,0.00145029,0.03236979,0.29734756,1.51179918,0.21186671,0.17908878
3.54477239,2.05486507,0.40754681,0.13407207,0.00145283,0.03241446,0.29270294,1.49754711,0.20738755,0.17588241
3.55077539,2.02251990,0.39925418,0.13069366,0.00145002,0.03256584,0.28642004,1.47872139,0.20183352,0.17207471
3.55677839,1.98419812,0.38926824,0.12684618,0.00144296,0.03285365,0.27864907,1.45616356,0.19531235,0.16776532
3.56278139,1.94126604,0.37781695,0.12261080,0.00143303,0.03330972,0.26957235,1.43088795,0.18795227,0.16307162
3.56878439,1.89527819,0.36516554,0.11807945,0.00142188,0.03396707,0.25939813,1.40405298,0.17989787,0.15812549
3.57478739,1.84793010,0.35160850,0.11335193,0.00141137,0.03485890,0.24835367,1.37692644,0.17130554,0.15306932
3.58079040,1.80100558,0.33746062,0.10853269,0.00140353,0.03601742,0.23667788,1.35084632,0.16233853,0.14805174
3.58679340,1.75632063,0.32304747,0.10372761,0.00140053,0.03747277,0.22461386,1.32717854,0.15316201,0.14322309
3.59279640,1.71566632,0.30869567,0.09904072,0.00140459,0.03925184,0.21240166,1.30727330,0.14393834,0.13873084
3.59879940,1.68075273,0.29472335,0.09457109,0.00141795,0.04137725,0.20027145,1.29242173,0.13482258,0.13471515
3.60480240,1.65315629,0.28143113,0.09041004,0.00144278,0.04386638,0.18843756,1.28381455,0.12595861,0.13130476
3.61080540,1.63427246,0.26909401,0.08663874,0.00148115,0.04673068,0.17709342,1.28250428,0.11747595,0.12861329
3.61680840,1.62527549,0.25795438,0.08332618,0.00153496,0.04997510,0.16640768,1.28937255,0.10948728,0.12673623
3.62281141,1.62708679,0.24821641,0.08052783,0.00160589,0.05359787,0.15652157,1.30510365,0.10208682,0.12574853
3.62881441,1.64035288,0.24004186,0.07828476,0.00169533,0.05759049,0.14754748,1.33016524,0.09534953,0.12570300
3.63481741,1.66543370,0.23354762,0.07662334,0.00180440,0.06193809,0.13956885,1.36479718,0.08933114,0.12662955
3.64082041,1.70240142,0.22880472,0.07555556,0.00193387,0.06662006,0.13264116,1.40900848,0.08406891,0.12853526
3.64682341,1.75104976,0.22583897,0.07507977,0.00208418,0.07161095,0.12679401,1.46258282,0.07958303,0.13140519
3.65282641,1.81091313,0.22463305,0.07518204,0.00225541,0.07688167,0.12203405,1.52509204,0.07587854,0.13520405
3.65882941,1.88129467,0.22512992,0.07583773,0.00244733,0.08240080,0.11834849,1.59591726,0.07294759,0.13987846
3.66483242,1.96130195,0.22723730,0.07701351,0.00265942,0.08813614,0.11570919,1.67427663,0.07077204,0.14535987
3.67083542,2.04988873,0.23083315,0.07866950,0.00289090,0.09405623,0.11407683,1.75925848,0.06932604,0.15156782
3.67683842,2.14590087,0.23577171,0.08076154,0.00314080,0.10013189,0.11340512,1.84985865,0.06857856,0.15841360
3.68284142,2.24812449,0.24189000,0.08324349,0.00340802,0.10633758,0.11364480,1.94502029,0.06849580,0.16580403
3.68884442,2.35533411,0.24901447,0.08606934,0.00369144,0.11265265,0.11474713,2.04367430,0.06904325,0.17364519
3.69484742,2.46633879,0.25696744,0.08919522,0.00398993,0.11906214,0.11666689,2.14477893,0.07018731,0.18184599
3.70085043,2.58002401,0.26557328,0.09258108,0.00430251,0.12555737,0.11936460,2.24735637,0.07189656,0.19032140
3.70685343,2.69538753,0.27466389,0.09619194,0.00462836,0.13213594,0.12280792,2.35052496,0.07414243,0.19899511
3.71285643,2.81156750,0.28408341,0.09999883,0.00496692,0.13880138,0.12697220,2.45352533,0.07689940,0.20780167
3.71885943,2.92786140,0.29369194,0.10397916,0.00531792,0.14556226,0.13184018,2.55573927,0.08014477,0.21668778
3.72486243,3.04373516,0.30336811,0.10811669,0.00568140,0.15243087,0.13740085,2.65670040,0.08385787,0.22561284
3.73086543,3.15882179,0.31301058,0.11240094,0.00605774,0.15942146,0.14364753,2.75609605,0.08801896,0.23454865
3.73686843,3.27290985,0.32253815,0.11682620,0.00644759,0.16654818,0.15057536,2.85376046,0.09260790,0.24347828
3.74287144,3.38592232,0.33188885,0.12139016,0.00685185,0.17382279,0.15817835,2.94965938,0.09760251,0.25239418
3.74887444,3.49788717,0.34101790,0.12609214,0.00727157,0.18125223,0.16644606,3.04386716,0.10297696,0.26129560
3.75487744,3.60890127,0.34989463,0.13093120,0.00770784,0.18883631,0.17536027,3.13653755,0.10870022,0.27018558
3.76088044,3.71908985,0.35849889,0.13590408,0.00816167,0.19656551,0.18489175,3.22786980,0.11473460,0.27906752
3.76688344,3.82856383,0.36681669,0.14100315,0.00863383,0.20441920,0.19499734,3.31807209,0.12103464,0.28794168
3.77288644,3.93737774,0.37483589,0.14621457,0.00912470,0.21236426,0.20561769,3.40732446,0.12754639,0.29680181
3.77888944,4.04549081,0.38254175,0.15151670,0.00963413,0.22035433,0.21667551,3.49574340,0.13420707,0.30563203
3.78489245,4.15273374,0.38991292,0.15687890,0.01016129,0.22832975,0.22807493,3.58335031,0.14094528,0.31440435
3.79089545,4.25878333,0.39691811,0.16226080,0.01070455,0.23621816,0.23970163,3.67004579,0.14768176,0.32307689
3.79689845,4.36314685,0.40351354,0.16761225,0.01126140,0.24393594,0.25142408,3.75559139,0.15433057,0.33159299
3.80290145,4.46515723,0.40964146,0.17287372,0.01182838,0.25139018,0.26309582,3.83960009,0.16080089,0.33988133
3.80890445,4.56397981,0.41522992,0.17797750,0.01240112,0.25848145,0.27455871,3.92153615,0.16699906,0.34785703
3.81490745,4.65863055,0.42019369,0.18284936,0.01297430,0.26510697,0.28564697,4.00072468,0.17283114,0.35542386
3.82091046,4.74800484,0.42443645,0.18741082,0.01354183,0.27116412,0.29619203,4.07637030,0.17820547,0.36247724
3.82691346,4.83091558,0.42785408,0.19158185,0.01409692,0.27655422,0.30602783,4.14758419,0.18303554,0.36890813
3.83291646,4.90613861,0.43033885,0.19528379,0.01463231,0.28118625,0.31499642,4.21341795,0.18724264,0.37460745
3.83891946,4.97246303,0.43178442,0.19844254,0.01514044,0.28498038,0.32295360,4.27290260,0.19075847,0.37947083
3.84492246,5.02874377,0.43209120,0.20099168,0.01561372,0.28787123,0.32977429,4.32509051,0.19352739,0.38340344
3.85092546,5.07395363,0.43117182,0.20287538,0.01604478,0.28981051,0.33535743,4.36909817,0.19550836,0.38632461
3.85692846,5.10723207,0.42895651,0.20405104,0.01642674,0.29076907,0.33963024,4.40414746,0.19667636,0.38817198
3.86293147,5.12792817,0.42539789,0.20449141,0.01675345,0.29073823,0.34255146,4.42960338,0.19702333,0.38890496
3.86893447,5.13563562,0.42047505,0.20418606,0.01701972,0.28973030,0.34411360,4.44500631,0.19655849,0.38850720
3.87493747,5.13021815,0.41419656,0.20314227,0.01722153,0.28777831,0.34434403,4.45009728,0.19530821,0.38698807
3.88094047,5.11182400,0.40660236,0.20138512,0.01735618,0.28493500,0.34330479,4.44483521,0.19331523,0.38438290
3.88694347,5.08088919,0.39776434,0.19895680,0.01742240,0.28127107,0.34109129,4.42940528,0.19063747,0.38075207
3.89294647,5.03812938,0.38778559,0.19591528,0.01742043,0.27687286,0.33782973,4.40421837,0.18734634,0.37617898
3.89894947,4.98452098,0.37679841,0.19233233,0.01735200,0.27183953,0.33367360,4.36990168,0.18352478,0.37076692
3.90495248,4.92127258,0.36496104,0.18829099,0.01722031,0.26627993,0.32879919,4.32728132,0.17926490,0.36463511
3.91095548,4.84978821,0.35245353,0.18388259,0.01702993,0.26030921,0.32340039,4.27735755,0.17466556,0.35791409
3.91695848,4.77162403,0.33947260,0.17920364,0.01678671,0.25404544,0.31768302,4.22127414,0.16982973,0.35074057
3.92296148,4.68844045,0.32622612,0.17435242,0.01649756,0.24760623,0.31185874,4.16028306,0.16486189,0.34325231
3.92896448,4.60195170,0.31292710,0.16942583,0.01617030,0.24110563,0.30613893,4.09570604,0.15986544,0.33558285
3.93496748,4.51387460,0.29978766,0.16451623,0.01581345,0.23465129,0.30072861,4.02889440,0.15494023,0.32785681
3.94097049,4.42587857,0.28701321,0.15970871,0.01543605,0.22834196,0.29582063,3.96118867,0.15018022,0.32018552
3.94697349,4.33953829,0.27479692,0.15507873,0.01504738,0.22226550,0.29159036,3.89387920,0.14567140,0.31266360
3.95297649,4.25629059,0.26331479,0.15069027,0.01465683,0.21649732,0.28819087,3.82816905,0.14148982,0.30536629
3.95897949,4.17739656,0.25272141,0.14659444,0.01427365,0.21109931,0.28574883,3.76514018,0.13770007,0.29834773
3.96498249,4.10390990,0.24314656,0.14282877,0.01390678,0.20611922,0.28436127,3.70572372,0.13435387,0.29164037
3.97098549,4.03665209,0.23469259,0.13941689,0.01356472,0.20159055,0.28409303,3.65067521,0.13148908,0.28525524
3.97698849,3.97619485,0.22743281,0.13636884,0.01325533,0.19753276,0.28497525,3.60055516,0.12912902,0.27918320
3.98299150,3.92285005,0.22141070,0.13368174,0.01298571,0.19395193,0.28700470,3.55571551,0.12728210,0.27339697
3.98899450,3.87666709,0.21663999,0.13134091,0.01276212,0.19084164,0.29014394,3.51629218,0.12594183,0.26785389
3.99499750,3.83743777,0.21310554,0.12932127,0.01258985,0.18818411,0.29432249,3.48220388,0.12508724,0.26249911
4.00100050,3.80470805,0.21076494,0.12758899,0.01247316,0.18595152,0.29943877,3.45315706,0.12468359,0.25726917
4.00700350,3.77779659,0.20955082,0.12610322,0.01241524,0.18410744,0.30536279,3.42865713,0.12468347,0.25209571
4.01300650,3.75581928,0.20937359,0.12481800,0.01241817,0.18260825,0.31193961,3.40802529,0.12502826,0.24690913
4.01900950,3.73771916,0.21012480,0.12368407,0.01248291,0.18140464,0.31899341,3.39042086,0.12564989,0.24164209
4.02501251,3.72230086,0.21168071,0.12265072,0.01260936,0.18044300,0.32633207,3.37486828,0.12647290,0.23623265
4.03101551,3.70826861,0.21390632,0.12166743,0.01279640,0.17966674,0.33375219,3.36028816,0.12741664,0.23062700
4.03701851,3.69426683,0.21665938,0.12068543,0.01304201,0.17901754,0.34104436,3.34553143,0.12839773,0.22478159
4.04302151,3.67892203,0.21979470,0.11965913,0.01334340,0.17843643,0.34799859,3.32941563,0.12933256,0.21866478
4.04902451,3.66088499,0.22316831,0.11854722,0.01369720,0.17786481,0.35440979,3.31076211,0.13013976,0.21225781
4.05502751,3.63887179,0.22664164,0.11731373,0.01409969,0.17724534,0.36008306,3.28843311,0.13074264,0.20555521
4.06103052,3.61170273,0.23008540,0.11592881,0.01454703,0.17652274,0.36483874,3.26136749,0.13107145,0.19856470
4.06703352,3.57833770,0.23338334,0.11436927,0.01503554,0.17564449,0.36851702,3.22861386,0.13106536,0.19130654
4.07303652,3.53790718,0.23643551,0.11261902,0.01556201,0.17456151,0.37098203,3.18936021,0.13067417,0.18381248
4.07903952,3.48973787,0.23916112,0.11066928,0.01612398,0.17322881,0.37212531,3.14295898,0.12985967,0.17612443
4.08504252,3.43337213,0.24150084,0.10851860,0.01672002,0.17160611,0.37186846,3.08894684,0.12859650,0.16829279
4.09104552,3.36858088,0.24341850,0.10617271,0.01734996,0.16965842,0.37016505,3.02705860,0.12687267,0.16037471
4.09704852,3.29536954,0.24490203,0.10364428,0.01801511,0.16735665,0.36700166,2.95723492,0.12468958,0.15243226
4.10305153,3.21397696,0.24596374,0.10095248,0.01871834,0.16467822,0.36239805,2.87962373,0.12206167,0.14453051
4.10905453,3.12486760,0.24663970,0.09812240,0.01946414,0.16160757,0.35640647,2.79457544,0.11901559,0.13673584
4.11505753,3.02871725,0.24698843,0.09518439,0.02025855,0.15813667,0.34911012,2.70263234,0.11558914,0.12911415
4.12106053,2.92639295,0.24708870,0.09217327,0.02110899,0.15426545,0.34062093,2.60451271,0.11182980,0.12172940
4.12706353,2.81892791,0.24703668,0.08912744,0.02202399,0.15000202,0.33107659,2.50109026,0.10779312,0.11464213
4.13306653,2.70749232,0.24694233,0.08608791,0.02301278,0.14536287,0.32063703,2.39336993,0.10354093,0.10790833
4.13906953,2.59336102,0.24692531,0.08309728,0.02408486,0.14037275,0.30948048,2.28246073,0.09913943,0.10157832
4.14507254,2.47787920,0.24711036,0.08019868,0.02524942,0.13506445,0.29779915,2.16954679,0.09465738,0.09569590
4.15107554,2.36242723,0.24762254,0.07743465,0.02651472,0.12947825,0.28579478,2.05585744,0.09016421,0.09029761
4.15707854,2.24838563,0.24858231,0.07484610,0.02788754,0.12366124,0.27367410,1.94263733,0.08572834,0.08541221
4.16308154,2.13710133,0.25010071,0.07247122,0.02937254,0.11766639,0.26164435,1.83111744,0.08141562,0.08106019
4.16908454,2.02985612,0.25227495,0.07034454,0.03097169,0.11155135,0.24990906,1.72248782,0.07728800,0.07725353
4.17508754,1.92783818,0.25518442,0.06849603,0.03268386,0.10537720,0.23866406,1.61787262,0.07340236,0.07399554
4.18109055,1.83211739,0.25888750,0.06695035,0.03450444,0.09920702,0.22809392,1.51830811,0.06980966,0.07128089
4.18709355,1.74362492,0.26341911,0.06572624,0.03642518,0.09310438,0.21836882,1.42472396,0.06655421,0.06909570
4.19309655,1.66313759,0.26878932,0.06483607,0.03843410,0.08713188,0.20964194,1.33792817,0.06367330,0.06741791
4.19909955,1.59126704,0.27498291,0.06428561,0.04051573,0.08134966,0.20204734,1.25859567,0.06119695,0.06621768
4.20510255,1.52845381,0.28195998,0.06407398,0.04265138,0.07581404,0.19569839,1.18726063,0.05914786,0.06545805
4.21110555,1.47496612,0.28965757,0.06419374,0.04481962,0.07057633,0.19068657,1.12431247,0.05754152,0.06509568
4.21710855,1.43090294,0.29799211,0.06463127,0.04699700,0.06568177,0.18708084,1.06999501,0.05638644,0.06508178
4.22311156,1.39620087,0.30686264,0.06536720,0.04915870,0.06116871,0.18492725,1.02440881,0.05568448,0.06536320
4.22911456,1.37064424,0.31615446,0.06637709,0.05127943,0.05706796,0.18424893,0.98751603,0.05543120,0.06588359
4.23511756,1.35387771,0.32574320,0.06763209,0.05333426,0.05340242,0.18504623,0.95914749,0.05561622,0.06658465
4.24112056,1.34542054,0.33549885,0.06909982,0.05529940,0.05018690,0.18729707,0.93901145,0.05622365,0.06740748
4.24712356,1.34468205,0.34528964,0.07074510,0.05715303,0.04742811,0.19095736,0.92670371,0.05723237,0.06829387
4.25312656,1.35097730,0.35498548,0.07253088,0.05887589,0.04512487,0.19596150,0.92171860,0.05861636,0.06918763
4.25912956,1.36354270,0.36446090,0.07441892,0.06045182,0.04326842,0.20222288,0.92346049,0.06034499,0.07003576
4.26513257,1.38155097,0.37359717,0.07637058,0.06186803,0.04184290,0.20963451,0.93125576,0.06238319,0.07078959
4.27113557,1.40412514,0.38228373,0.07834734,0.06311530,0.04082589,0.21806971,0.94436473,0.06469168,0.07140570
4.27713857,1.43035168,0.39041881,0.08031141,0.06418789,0.04018905,0.22738297,0.96199377,0.06722719,0.07184667
4.28314157,1.45929251,0.39790931,0.08222605,0.06508335,0.03989880,0.23741102,0.98330744,0.06994266,0.07208167
4.28914457,1.48999630,0.40467012,0.08405593,0.06580216,0.03991707,0.24797424,1.00744067,0.07278754,0.07208671
4.29514757,1.52150923,0.41062300,0.08576731,0.06634720,0.04020204,0.25887850,1.03351116,0.07570815,0.07184484
4.30115058,1.55288554,0.41569528,0.08732822,0.06672329,0.04070902,0.26991748,1.06063209,0.07864823,0.07134599
4.30715358,1.58319826,0.41981855,0.08870863,0.06693654,0.04139121,0.28087549,1.08792510,0.08154953,0.07058670
4.31315658,1.61155046,0.42292758,0.08988049,0.06699383,0.04220066,0.29153100,1.11453375,0.08435266,0.06956967
4.31915958,1.63708709,0.42495969,0.09081796,0.06690234,0.04308917,0.30166060,1.13963727,0.08699804,0.06830319
4.32516258,1.65900770,0.42585470,0.09149760,0.06666911,0.04400922,0.31104361,1.16246458,0.08942703,0.06680047
4.33116558,1.67657978,0.42555554,0.09189858,0.06630081,0.04491497,0.31946701,1.18230830,0.09158318,0.06507890
4.33716858,1.68915270,0.42400955,0.09200303,0.06580354,0.04576326,0.32673079,1.19853837,0.09341364,0.06315932
4.34317159,1.69617155,0.42117051,0.09179642,0.06518287,0.04651454,0.33265325,1.21061506,0.09487052,0.06106531
4.34917459,1.69719062,0.41700116,0.09126799,0.06444391,0.04713383,0.33707636,1.21810057,0.09591236,0.05882249
4.35517759,1.69188565,0.41147608,0.09041117,0.06359154,0.04759157,0.33987061,1.22066904,0.09650541,0.05645791
4.36118059,1.68006419,0.40458486,0.08922399,0.06263066,0.04786442,0.34093944,1.21811418,0.09662489,0.05399951
4.36718359,1.66167334,0.39633506,0.08770950,0.06156652,0.04793583,0.34022275,1.21035413,0.09625596,0.05147563
4.37318659,1.63680417,0.38675491,0.08587604,0.06040501,0.04779655,0.33769941,1.19743325,0.09539450,0.04891469
4.37918959,1.60569220,0.37589542,0.08373737,0.05915292,0.04744485,0.33338866,1.17952025,0.09404748,0.04634477
4.38519260,1.56871365,0.36383171,0.08131272,0.05781814,0.04688658,0.32735012,1.15690287,0.09223310,0.04379344
4.39119560,1.52637720,0.35066340,0.07862659,0.05640975,0.04613500,0.31968255,1.12997881,0.08998046,0.04128750
4.39719860,1.47931122,0.33651394,0.07570842,0.05493806,0.04521029,0.31052114,1.09924328,0.08732890,0.03885279
4.40320160,1.42824689,0.32152880,0.07259202,0.05341441,0.04413891,0.30003368,1.06527351,0.08432695,0.03651400
4.40920460,1.37399767,0.30587272,0.06931481,0.05185102,0.04295273,0.28841555,1.02871060,0.08103101,0.03429447
4.41520760,1.31743578,0.28972591,0.06591701,0.05026063,0.04168791,0.27588372,0.99023950,0.07750365,0.03221597
4.42121061,1.25946663,0.27327948,0.06244055,0.04865615,0.04038368,0.26267017,0.95056781,0.07381182,0.03029850
4.42721361,1.20100214,0.25673031,0.05892804,0.04705021,0.03908093,0.24901483,0.91040421,0.07002478,0.02855995
4.43321661,1.14293408,0.24027556,0.05542162,0.04545476,0.03782087,0.23515837,0.87043720,0.06621207,0.02701584
4.43921961,1.08610841,0.22410711,0.05196184,0.04388062,0.03664346,0.22133515,0.83131516,0.06244143,0.02567902
4.44522261,1.03130154,0.20840613,0.04858664,0.04233717,0.03558607,0.20776662,0.79362824,0.05877683,0.02455932
4.45122561,0.97919953,0.19333810,0.04533036,0.04083204,0.03468210,0.19465529,0.75789275,0.05527665,0.02366322
4.45722861,0.93038084,0.17904847,0.04222297,0.03937092,0.03395979,0.18217966,0.72453856,0.05199213,0.02299358
4.46323162,0.88530315,0.16565907,0.03928946,0.03795748,0.03344117,0.17049005,0.69389985,0.04896603,0.02254937
4.46923462,0.84429470,0.15326544,0.03654931,0.03659337,0.03314124,0.15970565,0.66620929,0.04623165,0.02232552
4.47523762,0.80755016,0.14193524,0.03401636,0.03527831,0.03306738,0.14991269,0.64159584,0.04381221,0.02231273
4.48124062,0.77513107,0.13170752,0.03169868,0.03401035,0.03321903,0.14116380,0.62008604,0.04172054,0.02249756
4.48724362,0.74697064,0.12259320,0.02959879,0.03278606,0.03358768,0.13347854,0.60160844,0.03995913,0.02286244
4.49324662,0.72288240,0.11457624,0.02771391,0.03160091,0.03415706,0.12684492,0.58600107,0.03852057,0.02338597
4.49924962,0.70257245,0.10761585,0.02603653,0.03044955,0.03490364,0.12122193,0.57302142,0.03738823,0.02404321
4.50525263,0.68565448,0.10164928,0.02455493,0.02932622,0.03579741,0.11654284,0.56235843,0.03653725,0.02480622
4.51125563,0.67166700,0.09659518,0.02325391,0.02822506,0.03680287,0.11271910,0.55364614,0.03593573,0.02564459
4.51725863,0.66009224,0.09235740,0.02211554,0.02714045,0.03788018,0.10964475,0.54647839,0.03554616,0.02652618
4.52326163,0.65037573,0.08882894,0.02111995,0.02606722,0.03898648,0.10720107,0.54042403,0.03532688,0.02741790
4.52926463,0.64194617,0.08589607,0.02024610,0.02500094,0.04007734,0.10526141,0.53504223,0.03523371,0.02828653
4.53526763,0.63423475,0.08344232,0.01947251,0.02393804,0.04110824,0.10369584,0.52989731,0.03522147,0.02909968
4.54127064,0.62669342,0.08135226,0.01877803,0.02287593,0.04203603,0.10237567,0.52457269,0.03524555,0.02982656
4.54727364,0.61881148,0.07951496,0.01814239,0.02181305,0.04282033,0.10117764,0.51868360,0.03526338,0.03043891
4.55327664,0.61013016,0.07782707,0.01754683,0.02074887,0.04342486,0.09998753,0.51188805,0.03523568,0.03091178
4.55927964,0.60025462,0.07619535,0.01697445,0.01968387,0.04381855,0.09870330,0.50389601,0.03512758,0.03122417
4.56528264,0.58886325,0.07453869,0.01641065,0.01861943,0.04397648,0.09723755,0.49447631,0.03490954,0.03135960
4.57128564,0.57571403,0.07278957,0.01584328,0.01755776,0.04388056,0.09551932,0.48346131,0.03455802,0.03130653
4.57728864,0.56064782,0.07089486,0.01526285,0.01650176,0.04351998,0.09349515,0.47074925,0.03405585,0.03105860
4.58329165,0.54358862,0.06881615,0.01466249,0.01545489,0.04289135,0.09112947,0.45630417,0.03339245,0.03061465
4.58929465,0.52454111,0.06652954,0.01403793,0.01442101,0.04199858,0.08840435,0.44015365,0.03256370,0.02997863
4.59529765,0.50358534,0.06402485,0.01338730,0.01340428,0.04085253,0.08531863,0.42238449,0.03157168,0.02915933
4.60130065,0.48086932,0.06130454,0.01271099,0.01240899,0.03947038,0.08188649,0.40313659,0.03042411,0.02816986
4.60730365,0.45659960,0.05838221,0.01201131,0.01143941,0.03787484,0.07813561,0.38259527,0.02913374,0.02702715
4.61330665,0.43103042,0.05528089,0.01129219,0.01049971,0.03609314,0.07410503,0.36098256,0.02771747,0.02575122
4.61930965,0.40445198,0.05203113,0.01055884,0.00959384,0.03415600,0.06984272,0.33854773,0.02619550,0.02436442
4.62531266,0.37717822,0.04866905,0.00981742,0.00872540,0.03209649,0.06540308,0.31555741,0.02459037,0.02289067
4.63131566,0.34953474,0.04523433,0.00907464,0.00789758,0.02994882,0.06084443,0.29228593,0.02292600,0.02135459
4.63731866,0.32184718,0.04176837,0.00833748,0.00711311,0.02774731,0.05622657,0.26900601,0.02122681,0.01978079
4.64332166,0.29443069,0.03831250,0.00761284,0.00637417,0.02552528,0.05160857,0.24598024,0.01951680,0.01819311
4.64932466,0.26758054,0.03490649,0.00690730,0.00568238,0.02331422,0.04704680,0.22345368,0.01781885,0.01661399
4.65532766,0.24156446,0.03158717,0.00622690,0.00503878,0.02114293,0.04259323,0.20164765,0.01615407,0.01506396
4.66133067,0.21661659,0.02838748,0.00557694,0.00444383,0.01903701,0.03829411,0.18075502,0.01454129,0.01356118
4.66733367,0.19293325,0.02533564,0.00496186,0.00389740,0.01701835,0.03418905,0.16093687,0.01299667,0.01212120
4.67333667,0.17067061,0.02245470,0.00438519,0.00339884,0.01510490,0.03031038,0.14232066,0.01153352,0.01075673
4.67933967,0.14994388,0.01976232,0.00384946,0.00294699,0.01331061,0.02668291,0.12499976,0.01016215,0.00947762
4.68534267,0.13082820,0.01727074,0.00335627,0.00254025,0.01164542,0.02332398,0.10903429,0.00888994,0.00829086
