energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-4.63731866,0.82835946,0.00000215,0.03306145,0.00054061,0.41336881,0.19872622,0.10974950,0.21587091,0.29334940
-4.63131566,0.76290500,0.00000195,0.03039256,0.00049812,0.38117585,0.18361482,0.10085297,0.19821103,0.27009514
-4.62531266,0.69954964,0.00000177,0.02780043,0.00045617,0.35024299,0.16876650,0.09237464,0.18117863,0.24742636
-4.61930965,0.63888979,0.00000160,0.02530584,0.00041515,0.32088879,0.15434941,0.08438558,0.16491035,0.22554856
-4.61330665,0.58148729,0.00000144,0.02292795,0.00037542,0.29341481,0.14052004,0.07695326,0.14953196,0.20465602
-4.60730365,0.52785988,0.00000128,0.02068398,0.00033730,0.26810197,0.12742049,0.07014075,0.13515676,0.18492742
-4.60130065,0.47847377,0.00000114,0.01858902,0.00030106,0.24520765,0.11517637,0.06400604,0.12188436,0.16652242
-4.59529765,0.43373826,0.00000101,0.01665578,0.00026694,0.22496346,0.10389539,0.05860156,0.10979989,0.14957919
-4.58929465,0.39400248,0.00000088,0.01489461,0.00023510,0.20757371,0.09366658,0.05397386,0.09897365,0.13421295
-4.58329165,0.35955386,0.00000077,0.01331342,0.00020565,0.19321437,0.08456008,0.05016339,0.08946117,0.12051550
-4.57728864,0.33061824,0.00000067,0.01191783,0.00017867,0.18203235,0.07662747,0.04720436,0.08130357,0.10855546
-4.57128564,0.30736111,0.00000058,0.01071122,0.00015416,0.17414511,0.06990246,0.04512467,0.07452817,0.09837926
-4.56528264,0.28988958,0.00000049,0.00969497,0.00013210,0.16964012,0.06440187,0.04394589,0.06914926,0.09001254
-4.55927964,0.27825465,0.00000042,0.00886862,0.00011241,0.16857437,0.06012680,0.04368310,0.06516892,0.08346187
-4.55327664,0.27245349,0.00000035,0.00823012,0.00009499,0.17097352,0.05706386,0.04434477,0.06257778,0.07871648
-4.54727364,0.27243124,0.00000030,0.00777597,0.00007970,0.17683078,0.05518638,0.04593249,0.06135571,0.07575000
-4.54127064,0.27808235,0.00000025,0.00750145,0.00006641,0.18610546,0.05445548,0.04844068,0.06147226,0.07452193
-4.53526763,0.28925104,0.00000020,0.00740079,0.00005494,0.19872118,0.05482114,0.05185610,0.06288699,0.07497877
-4.52926463,0.30573128,0.00000017,0.00746722,0.00004513,0.21456404,0.05622294,0.05615740,0.06554949,0.07705484
-4.52326163,0.32726597,0.00000014,0.00769310,0.00003682,0.23348060,0.05859080,0.06131457,0.06939925,0.08067265
-4.51725863,0.35354602,0.00000011,0.00806995,0.00002982,0.25527622,0.06184553,0.06728840,0.07436538,0.08574299
-4.51125563,0.38420917,0.00000009,0.00858843,0.00002398,0.27971383,0.06589935,0.07403008,0.08036620,0.09216471
-4.50525263,0.41883935,0.00000007,0.00923834,0.00001914,0.30651334,0.07065639,0.08148079,0.08730891,0.09982433
-4.49924962,0.45696665,0.00000006,0.01000856,0.00001518,0.33535215,0.07601327,0.08957155,0.09508926,0.10859567
-4.49324662,0.49806848,0.00000004,0.01088700,0.00001194,0.36586676,0.08185983,0.09822331,0.10359150,0.11833954
-4.48724362,0.54157223,0.00000003,0.01186057,0.00000933,0.39765587,0.08807998,0.10734724,0.11268856,0.12890369
-4.48124062,0.58685964,0.00000003,0.01291511,0.00000724,0.43028490,0.09455293,0.11684538,0.12224264,0.14012324
-4.47523762,0.63327320,0.00000002,0.01403546,0.00000558,0.46329212,0.10115458,0.12661158,0.13210625,0.15182147
-4.46923462,0.68012454,0.00000002,0.01520545,0.00000427,0.49619618,0.10775922,0.13653276,0.14212368,0.16381134
-4.46323162,0.72670476,0.00000001,0.01640798,0.00000324,0.52850504,0.11424149,0.14649049,0.15213303,0.17589761
-4.45722861,0.77229660,0.00000001,0.01762520,0.00000245,0.55972600,0.12047866,0.15636277,0.16196870,0.18787952
-4.45122561,0.81618802,0.00000001,0.01883866,0.00000183,0.58937639,0.12635286,0.16602609,0.17146428,0.19955427
-4.44522261,0.85768680,0.00000001,0.02002958,0.00000137,0.61699484,0.13175366,0.17535758,0.18045583,0.21072080
-4.43921961,0.89613567,0.00000000,0.02117910,0.00000101,0.64215224,0.13658037,0.18423731,0.18878537,0.22118415
-4.43321661,0.93092727,0.00000000,0.02226865,0.00000075,0.66446246,0.14074445,0.19255052,0.19630450,0.23075994
-4.42721361,0.96151846,0.00000000,0.02328025,0.00000056,0.68359186,0.14417150,0.20018978,0.20287799,0.23927894
-4.42121061,0.98744325,0.00000000,0.02419694,0.00000043,0.69926758,0.14680306,0.20705706,0.20838715,0.24659148
-4.41520760,1.00832382,0.00000000,0.02500309,0.00000034,0.71128400,0.14859793,0.21306555,0.21273291,0.25257145
-4.40920460,1.02387913,0.00000000,0.02568478,0.00000029,0.71950714,0.14953300,0.21814119,0.21583836,0.25711977
-4.40320160,1.03393068,0.00000000,0.02623014,0.00000027,0.72387678,0.14960357,0.22222393,0.21765077,0.26016708
-4.39719860,1.03840525,0.00000000,0.02662962,0.00000029,0.72440633,0.14882303,0.22526867,0.21814282,0.26167552
-4.39119560,1.03733437,0.00000000,0.02687623,0.00000034,0.72118024,0.14722210,0.22724574,0.21731312,0.26163954
-4.38519260,1.03085066,0.00000000,0.02696572,0.00000044,0.71434931,0.14484743,0.22814117,0.21518593,0.26008559
-4.37918959,1.01918114,0.00000000,0.02689668,0.00000060,0.70412394,0.14175979,0.22795650,0.21181009,0.25707081
-4.37318659,1.00263793,0.00000000,0.02667056,0.00000082,0.69076582,0.13803190,0.22670835,0.20725716,0.25268071
-4.36718359,0.98160665,0.00000000,0.02629164,0.00000114,0.67457829,0.13374586,0.22442762,0.20161897,0.24702591
-4.36118059,0.95653318,0.00000001,0.02576689,0.00000158,0.65589588,0.12899059,0.22115853,0.19500457,0.24023817
-4.35517759,0.92790935,0.00000001,0.02510582,0.00000219,0.63507356,0.12385905,0.21695734,0.18753672,0.23246593
-4.34917459,0.89625812,0.00000001,0.02432019,0.00000301,0.61247603,0.11844567,0.21189101,0.17934818,0.22386947
-4.34317159,0.86211906,0.00000002,0.02342375,0.00000412,0.58846753,0.11284387,0.20603568,0.17057780,0.21461596
-4.33716858,0.82603448,0.00000002,0.02243192,0.00000559,0.56340263,0.10714396,0.19947507,0.16136671,0.20487475
-4.33116558,0.78853699,0.00000003,0.02136138,0.00000754,0.53761820,0.10143131,0.19229887,0.15185466,0.19481292
-4.32516258,0.75013873,0.00000005,0.02022975,0.00001009,0.51142693,0.09578507,0.18460113,0.14217664,0.18459145
-4.31915958,0.71132270,0.00000007,0.01905524,0.00001343,0.48511238,0.09027727,0.17647871,0.13246000,0.17436206
-4.31315658,0.67253635,0.00000010,0.01785625,0.00001773,0.45892580,0.08497241,0.16802976,0.12282199,0.16426491
-4.30715358,0.63418752,0.00000014,0.01665110,0.00002326,0.43308460,0.07992754,0.15935238,0.11336795,0.15442709
-4.30115058,0.59664264,0.00000019,0.01545771,0.00003031,0.40777230,0.07519270,0.15054330,0.10418998,0.14496206
-4.29514757,0.56022703,0.00000026,0.01429337,0.00003921,0.38313997,0.07081177,0.14169685,0.09536628,0.13596994
-4.28914457,0.52522707,0.00000036,0.01317455,0.00005038,0.35930870,0.06682351,0.13290393,0.08696097,0.12753842
-4.28314157,0.49189380,0.00000049,0.01211671,0.00006430,0.33637301,0.06326278,0.12425125,0.07902451,0.11974445
-4.27713857,0.46044764,0.00000066,0.01113423,0.00008149,0.31440477,0.06016185,0.11582068,0.07159440,0.11265627
-4.27113557,0.43108369,0.00000088,0.01024029,0.00010259,0.29345748,0.05755162,0.10768873,0.06469633,0.10633578
-4.26513257,0.40397725,0.00000117,0.00944691,0.00012828,0.27357051,0.05546270,0.09992624,0.05834559,0.10084101
-4.25912956,0.37928905,0.00000154,0.00876482,0.00015932,0.25477306,0.05392621,0.09259806,0.05254855,0.09622844
-4.25312656,0.35716993,0.00000202,0.00820359,0.00019654,0.23708772,0.05297429,0.08576295,0.04730433,0.09255519
-4.24712356,0.33776441,0.00000263,0.00777154,0.00024084,0.22053338,0.05264014,0.07947345,0.04260636,0.08988064
-4.24112056,0.32121321,0.00000339,0.00747577,0.00029317,0.20512738,0.05295774,0.07377585,0.03844392,0.08826770
-4.23511756,0.30765426,0.00000435,0.00732219,0.00035451,0.19088695,0.05396098,0.06871009,0.03480357,0.08778329
-4.22911456,0.29722226,0.00000553,0.00731543,0.00042587,0.17782973,0.05568245,0.06430978,0.03167030,0.08849827
-4.22311156,0.29004681,0.00000698,0.00745886,0.00050827,0.16597368,0.05815180,0.06060205,0.02902858,0.09048657
-4.21710855,0.28624913,0.00000876,0.00775445,0.00060267,0.15533629,0.06139374,0.05760743,0.02686308,0.09382371
-4.21110555,0.28593761,0.00001091,0.00820274,0.00071001,0.14593314,0.06542580,0.05533974,0.02515926,0.09858467
-4.20510255,0.28920238,0.00001348,0.00880266,0.00083114,0.13777630,0.07025604,0.05380579,0.02390363,0.10484118
-4.19909955,0.29610930,0.00001655,0.00955147,0.00096676,0.13087227,0.07588060,0.05300519,0.02308388,0.11265863
-4.19309655,0.30669357,0.00002017,0.01044464,0.00111747,0.12521997,0.08228158,0.05293011,0.02268876,0.12209268
-4.18709355,0.32095354,0.00002440,0.01147569,0.00128366,0.12080883,0.08942507,0.05356498,0.02270784,0.13318564
-4.18109055,0.33884489,0.00002931,0.01263619,0.00146551,0.11761709,0.09725963,0.05488638,0.02313112,0.14596306
-4.17508754,0.36027580,0.00003495,0.01391570,0.00166299,0.11561044,0.10571545,0.05686289,0.02394857,0.16043035
-4.16908454,0.38510324,0.00004138,0.01530181,0.00187578,0.11474117,0.11470406,0.05945517,0.02514961,0.17656992
-4.16308154,0.41313084,0.00004864,0.01678025,0.00210333,0.11494788,0.12411889,0.06261609,0.02672251,0.19433878
-4.15707854,0.44410867,0.00005676,0.01833507,0.00234482,0.11615577,0.13383665,0.06629113,0.02865395,0.21366696
-4.15107554,0.47773483,0.00006577,0.01994894,0.00259916,0.11827746,0.14371953,0.07041901,0.03092845,0.23445674
-4.14507254,0.51365937,0.00007565,0.02160350,0.00286502,0.12121457,0.15361828,0.07493246,0.03352807,0.25658285
-4.13906953,0.55149016,0.00008640,0.02327980,0.00314085,0.12485963,0.16337597,0.07975934,0.03643206,0.27989374
-4.13306653,0.59080093,0.00009797,0.02495882,0.00342495,0.12909867,0.17283240,0.08482391,0.03961672,0.30421400
-4.12706353,0.63114115,0.00011029,0.02662207,0.00371547,0.13381399,0.18182900,0.09004829,0.04305547,0.32934786
-4.12106053,0.67204745,0.00012328,0.02825216,0.00401046,0.13888736,0.19021400,0.09535419,0.04671895,0.35508367
-4.11505753,0.71305636,0.00013680,0.02983342,0.00430799,0.14420320,0.19784765,0.10066468,0.05057541,0.38119952
-4.10905453,0.75371775,0.00015073,0.03135253,0.00460615,0.14965189,0.20460725,0.10590602,0.05459123,0.40746951
-4.10305153,0.79360867,0.00016488,0.03279902,0.00490314,0.15513285,0.21039183,0.11100953,0.05873157,0.43367072
-4.09704852,0.83234681,0.00017908,0.03416575,0.00519731,0.16055735,0.21512612,0.11591337,0.06296121,0.45959057
-4.09104552,0.86960322,0.00019312,0.03544927,0.00548724,0.16585100,0.21876380,0.12056419,0.06724544,0.48503425
-4.08504252,0.90511368,0.00020679,0.03665005,0.00577175,0.17095567,0.22128962,0.12491850,0.07155111,0.50983196
-4.07903952,0.93868808,0.00021985,0.03777253,0.00604997,0.17583082,0.22272058,0.12894384,0.07584763,0.53384568
-4.07303652,0.97021759,0.00023210,0.03882507,0.00632131,0.18045425,0.22310581,0.13261955,0.08010801,0.55697503
-4.06703352,0.99967901,0.00024331,0.03981968,0.00658549,0.18482212,0.22252535,0.13593719,0.08430980,0.57916200
-4.06103052,1.02713613,0.00025330,0.04077164,0.00684255,0.18894830,0.22108784,0.13890054,0.08843596,0.60039432
-4.05502751,1.05273800,0.00026188,0.04169896,0.00709275,0.19286310,0.21892712,0.14152519,0.09247556,0.62070706
-4.04902451,1.07671398,0.00026892,0.04262169,0.00733662,0.19661137,0.21619812,0.14383771,0.09642427,0.64018254
-4.04302151,1.09936580,0.00027429,0.04356123,0.00757480,0.20025016,0.21307200,0.14587447,0.10028461,0.65894819
-4.03701851,1.12105680,0.00027796,0.04453948,0.00780807,0.20384596,0.20973090,0.14768009,0.10406603,0.67717256
-4.03101551,1.14219876,0.00027988,0.04557802,0.00803723,0.20747163,0.20636252,0.14930569,0.10778461,0.69505945
-4.02501251,1.16323692,0.00028009,0.04669736,0.00826303,0.21120330,0.20315473,0.15080687,0.11146262,0.71284038
-4.01900950,1.18463358,0.00027869,0.04791613,0.00848612,0.21511717,0.20029041,0.15224164,0.11512780,0.73076561
-4.01300650,1.20685113,0.00027579,0.04925049,0.00870696,0.21928660,0.19794277,0.15366834,0.11881242,0.74909408
-4.00700350,1.23033501,0.00027159,0.05071358,0.00892581,0.22377934,0.19627124,0.15514357,0.12255222,0.76808267
-4.00100050,1.25549745,0.00026631,0.05231512,0.00914267,0.22865521,0.19541805,0.15672040,0.12638518,0.78797522
-3.99499750,1.28270247,0.00026023,0.05406122,0.00935728,0.23396425,0.19550556,0.15844673,0.13035032,0.80899170
-3.98899450,1.31225282,0.00025366,0.05595430,0.00956910,0.23974538,0.19663432,0.16036397,0.13448635,0.83131818
-3.98299150,1.34437924,0.00024693,0.05799314,0.00977734,0.24602560,0.19888186,0.16250606,0.13883053,0.85509782
-3.97698849,1.37923242,0.00024041,0.06017316,0.00998101,0.25281970,0.20230213,0.16489896,0.14341746,0.88042337
-3.97098549,1.41687790,0.00023448,0.06248668,0.01017898,0.26013052,0.20692543,0.16756033,0.14827810,0.90733153
-3.96498249,1.45729389,0.00022953,0.06492343,0.01037000,0.26794958,0.21275881,0.17049978,0.15343886,0.93579930
-3.95897949,1.50037196,0.00022592,0.06747095,0.01055283,0.27625804,0.21978669,0.17371924,0.15892090,0.96574253
-3.95297649,1.54592041,0.00022405,0.07011511,0.01072629,0.28502794,0.22797174,0.17721376,0.16473950,0.99701662
-3.94697349,1.59366990,0.00022427,0.07284055,0.01088930,0.29422350,0.23725577,0.18097237,0.17090370,1.02941927
-3.94097049,1.64328097,0.00022690,0.07563114,0.01104101,0.30380238,0.24756065,0.18497912,0.17741589,1.06269526
-3.93496748,1.69435301,0.00023224,0.07847027,0.01118078,0.31371693,0.25878925,0.18921411,0.18427166,1.09654272
-3.92896448,1.74643398,0.00024056,0.08134112,0.01130827,0.32391509,0.27082623,0.19365445,0.19145952,1.13062075
-3.92296148,1.79903064,0.00025206,0.08422679,0.01142340,0.33434112,0.28353897,0.19827511,0.19896084,1.16455800
-3.91695848,1.85161855,0.00026692,0.08711027,0.01152638,0.34493593,0.29677843,0.20304956,0.20674967,1.19796172
-3.91095548,1.90365168,0.00028522,0.08997442,0.01161764,0.35563713,0.31038025,0.20795007,0.21479258,1.23042692
-3.90495248,1.95457114,0.00030702,0.09280175,0.01169784,0.36637871,0.32416606,0.21294788,0.22304847,1.26154533
-3.89894947,2.00381298,0.00033228,0.09557421,0.01176771,0.37709048,0.33794507,0.21801294,0.23146845,1.29091378
-3.89294647,2.05081487,0.00036091,0.09827291,0.01182805,0.38769734,0.35151620,0.22311354,0.23999562,1.31814179
-3.88694347,2.09502175,0.00039275,0.10087784,0.01187961,0.39811842,0.36467058,0.22821558,0.24856498,1.34285814
-3.88094047,2.13589052,0.00042755,0.10336764,0.01192296,0.40826630,0.37719470,0.23328180,0.25710341,1.36471641
-3.87493747,2.17289408,0.00046500,0.10571945,0.01195849,0.41804635,0.38887399,0.23827091,0.26552978,1.38339934
-3.86893447,2.20552489,0.00050470,0.10790882,0.01198623,0.42735638,0.39949694,0.24313678,0.27375530,1.39862224
-3.86293147,2.23329836,0.00054619,0.10990978,0.01200588,0.43608664,0.40885957,0.24782771,0.28168407,1.41013539
-3.85692846,2.25575640,0.00058895,0.11169504,0.01201670,0.44412038,0.41677020,0.25228601,0.28921398,1.41772570
-3.85092546,2.27247142,0.00063240,0.11323634,0.01201752,0.45133487,0.42305426,0.25644784,0.29623795,1.42121774
-3.84492246,2.28305091,0.00067590,0.11450491,0.01200678,0.45760311,0.42755902,0.26024350,0.30264545,1.42047443
-3.83891946,2.28714275,0.00071878,0.11547217,0.01198250,0.46279605,0.43015801,0.26359809,0.30832449,1.41539743
-3.83291646,2.28444134,0.00076035,0.11611040,0.01194238,0.46678539,0.43075490,0.26643275,0.31316390,1.40592748
-3.82691346,2.27469438,0.00079988,0.11639365,0.01188390,0.46944690,0.42928668,0.26866625,0.31705586,1.39204477
-3.82091046,2.25771016,0.00083669,0.11629855,0.01180437,0.47066400,0.42572596,0.27021710,0.31989873,1.37376937
-3.81490745,2.23336513,0.00087009,0.11580531,0.01170112,0.47033167,0.42008220,0.27100595,0.32159995,1.35116174
-3.80890445,2.20161124,0.00089944,0.11489849,0.01157154,0.46836032,0.41240194,0.27095829,0.32207902,1.32432329
-3.80290145,2.16248273,0.00092415,0.11356784,0.01141331,0.46467958,0.40276780,0.27000725,0.32127030,1.29339678
-3.79689845,2.11610194,0.00094373,0.11180901,0.01122444,0.45924179,0.39129643,0.26809645,0.31912571,1.25856659
-3.79089545,2.06268354,0.00095774,0.10962401,0.01100342,0.45202494,0.37813545,0.26518267,0.31561694,1.22005847
-3.78489245,2.00253683,0.00096587,0.10702163,0.01074932,0.44303498,0.36345938,0.26123821,0.31073726,1.17813885
-3.77888944,1.93606580,0.00096791,0.10401753,0.01046188,0.43230733,0.34746501,0.25625291,0.30450275,1.13311325
-3.77288644,1.86376654,0.00096378,0.10063416,0.01014153,0.41990749,0.33036603,0.25023551,0.29695287,1.08532393
-3.76688344,1.78622192,0.00095351,0.09690051,0.00978945,0.40593066,0.31238747,0.24321449,0.28815022,1.03514647
-3.76088044,1.70409354,0.00093726,0.09285154,0.00940753,0.39050036,0.29375998,0.23523808,0.27817973,0.98298536
-3.75487744,1.61811099,0.00091530,0.08852751,0.00899837,0.37376614,0.27471420,0.22637371,0.26714694,0.92926848
-3.74887444,1.52905872,0.00088801,0.08397305,0.00856520,0.35590032,0.25547545,0.21670659,0.25517574,0.87444077
-3.74287144,1.43776094,0.00085587,0.07923617,0.00811180,0.33709406,0.23625891,0.20633775,0.24240539,0.81895694
-3.73686843,1.34506500,0.00081946,0.07436711,0.00764242,0.31755272,0.21726536,0.19538145,0.22898716,0.76327374
-3.73086543,1.25182380,0.00077938,0.06941717,0.00716160,0.29749082,0.19867773,0.18396211,0.21508050,0.70784174
-3.72486243,1.15887802,0.00073633,0.06443749,0.00667411,0.27712683,0.18065830,0.17221096,0.20084910,0.65309711
-3.71885943,1.06703868,0.00069100,0.05947793,0.00618478,0.25667783,0.16334688,0.16026249,0.18645679,0.59945365
-3.71285643,0.97707075,0.00064410,0.05458591,0.00569836,0.23635446,0.14685964,0.14825089,0.17206368,0.54729534
-3.70685343,0.88967844,0.00059633,0.04980551,0.00521943,0.21635618,0.13128881,0.13630655,0.15782238,0.49696964
-3.70085043,0.80549255,0.00054837,0.04517659,0.00475225,0.19686715,0.11670302,0.12455297,0.14387480,0.44878193
-3.69484742,0.72506050,0.00050084,0.04073412,0.00430070,0.17805271,0.10314831,0.11310387,0.13034927,0.40299118
-3.68884442,0.64883906,0.00045431,0.03650775,0.00386817,0.16005675,0.09064960,0.10206097,0.11735837,0.35980694
-3.68284142,0.57719022,0.00040928,0.03252144,0.00345752,0.14299988,0.07921261,0.09151217,0.10499732,0.31938785
-3.67683842,0.51037990,0.00036619,0.02879346,0.00307103,0.12697851,0.06882606,0.08153039,0.09334305,0.28184160
-3.67083542,0.44857962,0.00032538,0.02533636,0.00271043,0.11206471,0.05946407,0.07217300,0.08245390,0.24722625
-3.66483242,0.39187080,0.00028712,0.02215731,0.00237683,0.09830701,0.05108870,0.06348180,0.07236995,0.21555279
-3.65882941,0.34025127,0.00025161,0.01925841,0.00207081,0.08573173,0.04365238,0.05548352,0.06311383,0.18678893
-3.65282641,0.29364374,0.00021896,0.01663722,0.00179243,0.07434510,0.03710040,0.04819079,0.05469209,0.16086359
-3.64682341,0.25190563,0.00018923,0.01428735,0.00154128,0.06413572,0.03137319,0.04160348,0.04709685,0.13767222
-3.64082041,0.21483986,0.00016239,0.01219909,0.00131657,0.05507737,0.02640844,0.03571032,0.04030776,0.11708243
-3.63481741,0.18220606,0.00013839,0.01036008,0.00111714,0.04713213,0.02214298,0.03049073,0.03429411,0.09893984
-3.62881441,0.15373185,0.00011711,0.00875599,0.00094158,0.04025336,0.01851443,0.02591667,0.02901702,0.08307393
-3.62281141,0.12912366,0.00009841,0.00737115,0.00078828,0.03438884,0.01546260,0.02195462,0.02443160,0.06930356
-3.61680840,0.10807684,0.00008212,0.00618918,0.00065548,0.02948350,0.01293056,0.01856740,0.02048900,0.05744218
-3.61080540,0.09028474,0.00006804,0.00519349,0.00054136,0.02548209,0.01086559,0.01571587,0.01713831,0.04730247
-3.60480240,0.07544656,0.00005598,0.00436780,0.00044406,0.02233130,0.00921969,0.01336045,0.01432822,0.03870035
-3.59879940,0.06327389,0.00004573,0.00369649,0.00036176,0.01998160,0.00795004,0.01146244,0.01200845,0.03145837
-3.59279640,0.05349574,0.00003710,0.00316490,0.00029269,0.01838856,0.00701908,0.00998502,0.01013092,0.02540832
-3.58679340,0.04586221,0.00002988,0.00275957,0.00023517,0.01751371,0.00639454,0.00889408,0.00865057,0.02039328
-3.58079040,0.04014676,0.00002390,0.00246835,0.00018766,0.01732489,0.00604918,0.00815866,0.00752601,0.01626893
-3.57478739,0.03614718,0.00001898,0.00228045,0.00014871,0.01779615,0.00596043,0.00775125,0.00671986,0.01290435
