energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
3.17258629,2.28223085,0.05729713,0.14709373,0.03175437,0.10319812,0.54082173,1.28276176,0.39706684,0.77860880
3.17858929,2.23679534,0.05619156,0.14052468,0.03117106,0.10039743,0.53426688,1.25772984,0.38426968,0.76176813
3.18459230,2.18677307,0.05497807,0.13425103,0.03076458,0.09716393,0.52575155,1.22949411,0.37202890,0.74307977
3.19059530,2.13315879,0.05368944,0.12838071,0.03055990,0.09356860,0.51545949,1.19855346,0.36056696,0.72290895
3.19659830,2.07704018,0.05236040,0.12301246,0.03058367,0.08968997,0.50361935,1.16547073,0.35009863,0.70165611
3.20260130,2.01957433,0.05102640,0.11823444,0.03086368,0.08561207,0.49049858,1.13086100,0.34082740,0.67974817
3.20860430,1.96196271,0.04972236,0.11412332,0.03142824,0.08142228,0.47639640,1.09537867,0.33294189,0.65762906
3.21460730,1.90542558,0.04848157,0.11074374,0.03230560,0.07720927,0.46163604,1.05970372,0.32661223,0.63575005
3.22061031,1.85117679,0.04733455,0.10814819,0.03352326,0.07306097,0.44655666,1.02452776,0.32198667,0.61456022
3.22661331,1.80039982,0.04630823,0.10637732,0.03510735,0.06906278,0.43150528,0.99054042,0.31918843,0.59449756
3.23261631,1.75422615,0.04542523,0.10546049,0.03708200,0.06529597,0.41682899,0.95841641,0.31831282,0.57598089
3.23861931,1.71371621,0.04470335,0.10541667,0.03946882,0.06183637,0.40286782,0.92880376,0.31942495,0.55940300
3.24462231,1.67984373,0.04415533,0.10625555,0.04228638,0.05875333,0.38994844,0.90231353,0.32255791,0.54512507
3.25062531,1.65348350,0.04378880,0.10797870,0.04554980,0.05610897,0.37837886,0.87951110,0.32771180,0.53347262
3.25662831,1.63540264,0.04360645,0.11058085,0.04927035,0.05395772,0.36844428,0.86090922,0.33485336,0.52473276
3.26263132,1.62625528,0.04360639,0.11405104,0.05345519,0.05234609,0.36040405,0.84696276,0.34391659,0.51915283
3.26863432,1.62658018,0.04378269,0.11837372,0.05810708,0.05131264,0.35448977,0.83806516,0.35480418,0.51694016
3.27463732,1.63680086,0.04412602,0.12352959,0.06322415,0.05088816,0.35090441,0.83454621,0.36738980,0.51826272
3.28064032,1.65722773,0.04462444,0.12949621,0.06879971,0.05109594,0.34982232,0.83667112,0.38152119,0.52325040
3.28664332,1.68806151,0.04526415,0.13624835,0.07482202,0.05195213,0.35138994,0.84464055,0.39702402,0.53199671
3.29264632,1.72939740,0.04603030,0.14375797,0.08127409,0.05346611,0.35572713,0.85859124,0.41370631,0.54456049
3.29864932,1.78122947,0.04690773,0.15199404,0.08813348,0.05564091,0.36292871,0.87859727,0.43136331,0.56096753
3.30465233,1.84345487,0.04788166,0.16092194,0.09537204,0.05847359,0.37306632,0.90467146,0.44978262,0.58121186
3.31065533,1.91587759,0.04893825,0.17050278,0.10295576,0.06195557,0.38619012,0.93676695,0.46874949,0.60525663
3.31665833,1.99821160,0.05006502,0.18069252,0.11084457,0.06607297,0.40233047,0.97477895,0.48805181,0.63303454
3.32266133,2.09008355,0.05125111,0.19144104,0.11899224,0.07080692,0.42149936,1.01854659,0.50748497,0.66444783
3.32866433,2.19103514,0.05248742,0.20269125,0.12734641,0.07613382,0.44369145,1.06785498,0.52685611,0.69936796
3.33466733,2.30052554,0.05376652,0.21437831,0.13584876,0.08202567,0.46888485,1.12243775,0.54598771,0.73763512
3.34067034,2.41793433,0.05508251,0.22642905,0.14443539,0.08845038,0.49704150,1.18198011,0.56472045,0.77905782
3.34667334,2.54256531,0.05643066,0.23876163,0.15303739,0.09537225,0.52810718,1.24612276,0.58291514,0.82341267
3.35267634,2.67365173,0.05780700,0.25128561,0.16158181,0.10275233,0.56201127,1.31446669,0.60045381,0.87044466
3.35867934,2.81036319,0.05920786,0.26390231,0.16999279,0.11054911,0.59866611,1.38657908,0.61723978,0.91986805
3.36468234,2.95181447,0.06062933,0.27650561,0.17819309,0.11871907,0.63796622,1.46200026,0.63319690,0.97136806
3.37068534,3.09707632,0.06206678,0.28898313,0.18610585,0.12721749,0.67978721,1.54025165,0.64826803,1.02460335
3.37668834,3.24518803,0.06351438,0.30121772,0.19365662,0.13599914,0.72398454,1.62084446,0.66241276,1.07920943
3.38269135,3.39517132,0.06496473,0.31308930,0.20077556,0.14501911,0.77039212,1.70328875,0.67560465,1.13480279
3.38869435,3.54604511,0.06640858,0.32447692,0.20739969,0.15423351,0.81882075,1.78710251,0.68782804,1.19098573
3.39469735,3.69684024,0.06783469,0.33526101,0.21347517,0.16360018,0.86905651,1.87182001,0.69907470,1.24735160
3.40070035,3.84661340,0.06922980,0.34532565,0.21895942,0.17307911,0.92085904,1.95699906,0.70934049,1.30349031
3.40670335,3.99445929,0.07057877,0.35456086,0.22382293,0.18263281,0.97395985,2.04222632,0.71862207,1.35899371
3.41270635,4.13952010,0.07186485,0.36286476,0.22805070,0.19222635,1.02806081,2.12712033,0.72691404,1.41346069
3.41870935,4.28099162,0.07307009,0.37014557,0.23164317,0.20182710,1.08283273,2.21133167,0.73420649,1.46650167
3.42471236,4.41812544,0.07417579,0.37632334,0.23461645,0.21140430,1.13791444,2.29454002,0.74048309,1.51774230
3.43071536,4.55022677,0.07516314,0.38133138,0.23700202,0.22092820,1.19291234,2.37644809,0.74571986,1.56682618
3.43671836,4.67664817,0.07601381,0.38511729,0.23884547,0.23036906,1.24740068,2.45677252,0.74988462,1.61341655
3.44272136,4.79677935,0.07671059,0.38764368,0.24020476,0.23969586,1.30092282,2.53523224,0.75293715,1.65719695
3.44872436,4.91003395,0.07723803,0.38888848,0.24114763,0.24887498,1.35299357,2.61153488,0.75482999,1.69787091
3.45472736,5.01583411,0.07758300,0.38884489,0.24174851,0.25786879,1.40310284,2.68536225,0.75550992,1.73516085
3.46073037,5.11359440,0.07773518,0.38752098,0.24208493,0.26663430,1.45072068,2.75635585,0.75491995,1.76880651
3.46673337,5.20270644,0.07768749,0.38493898,0.24223371,0.27512209,1.49530387,2.82410362,0.75300169,1.79856308
3.47273637,5.28252571,0.07743631,0.38113435,0.24226696,0.28327546,1.53630392,2.88812920,0.74969813,1.82419948
3.47873937,5.35236229,0.07698166,0.37615459,0.24224825,0.29103006,1.57317651,2.94788472,0.74495656,1.84549699
3.48474237,5.41147667,0.07632721,0.37005791,0.24222910,0.29831397,1.60539219,3.00274831,0.73873153,1.86224880
3.49074537,5.45908179,0.07548013,0.36291188,0.24224592,0.30504841,1.63244802,3.05202689,0.73098780,1.87426042
3.49674837,5.49435211,0.07445087,0.35479192,0.24231769,0.31114899,1.65387985,3.09496492,0.72170306,1.88135145
3.50275138,5.51643986,0.07325285,0.34577992,0.24244445,0.31652757,1.66927483,3.13075907,0.71087043,1.88335867
3.50875438,5.52449834,0.07190197,0.33596280,0.24260678,0.32109470,1.67828369,3.15857864,0.69850051,1.88014048
3.51475738,5.51771154,0.07041620,0.32543129,0.24276616,0.32476250,1.68063222,3.17759108,0.68462314,1.87158256
3.52076038,5.49532880,0.06881503,0.31427871,0.24286640,0.32744792,1.67613162,3.18699146,0.66928858,1.85760466
3.52676338,5.45670297,0.06711899,0.30259994,0.24283598,0.32907620,1.66468706,3.18603479,0.65256825,1.83816801
3.53276638,5.40133009,0.06534917,0.29049049,0.24259123,0.32958439,1.64630409,3.17406936,0.63455492,1.81328305
3.53876938,5.32888840,0.06352678,0.27804577,0.24204010,0.32892473,1.62109264,3.15056961,0.61536239,1.78301695
3.54477239,5.23927432,0.06167278,0.26536039,0.24108652,0.32706779,1.58926814,3.11516657,0.59512470,1.74750049
3.55077539,5.13263339,0.05980757,0.25252761,0.23963501,0.32400499,1.55114980,3.06767434,0.57399477,1.70693365
3.55677839,5.00938395,0.05795082,0.23963883,0.23759523,0.31975063,1.50715596,3.00811091,0.55214260,1.66158948
3.56278139,4.87023192,0.05612128,0.22678316,0.23488649,0.31434310,1.45779645,2.93671221,0.52975298,1.61181585
3.56878439,4.71617557,0.05433678,0.21404694,0.23144173,0.30784521,1.40366244,2.85393840,0.50702278,1.55803476
3.57478739,4.54849930,0.05261416,0.20151330,0.22721101,0.30034368,1.34541381,2.76047187,0.48415790,1.50073881
3.58079040,4.36875652,0.05096941,0.18926162,0.22216415,0.29194771,1.28376471,2.65720695,0.46136977,1.44048513
3.58679340,4.17874190,0.04941764,0.17736703,0.21629258,0.28278668,1.21946754,2.54523164,0.43887166,1.37788641
3.59279640,3.98045405,0.04797327,0.16589974,0.20961022,0.27300705,1.15329616,2.42580212,0.41687478,1.31359966
3.59879940,3.77605017,0.04665006,0.15492439,0.20215340,0.26276869,1.08602867,2.30031131,0.39558421,1.24831274
3.60480240,3.56779457,0.04546121,0.14449936,0.19397992,0.25224066,1.01843051,2.17025269,0.37519489,1.18272944
3.61080540,3.35800327,0.04441940,0.13467605,0.18516721,0.24159663,0.95123831,2.03718127,0.35588773,1.11755352
3.61680840,3.14898724,0.04353682,0.12549818,0.17580979,0.23101032,0.88514515,1.90267326,0.33782594,1.05347242
3.62281141,2.94299652,0.04282517,0.11700120,0.16601622,0.22065085,0.82078754,1.76828627,0.32115177,0.99114139
3.62881441,2.74216780,0.04229562,0.10921176,0.15590553,0.21067849,0.75873455,1.63552171,0.30598385,0.93116868
3.63481741,2.54847742,0.04195877,0.10214733,0.14560355,0.20124076,0.69947948,1.50579081,0.29241508,0.87410239
3.64082041,2.36370167,0.04182463,0.09581609,0.13523910,0.19246916,0.64343398,1.38038549,0.28051135,0.82041956
3.64682341,2.18938572,0.04190257,0.09021695,0.12494038,0.18447655,0.59092503,1.26045511,0.27031114,0.77051799
3.65282641,2.02682204,0.04220131,0.08533981,0.11483153,0.17735536,0.54219447,1.14698941,0.26182589,0.72471088
3.65882941,1.87703863,0.04272890,0.08116615,0.10502965,0.17117650,0.49740108,1.04080824,0.25504140,0.68322468
3.66483242,1.74079700,0.04349279,0.07766977,0.09564230,0.16598921,0.45662500,0.94255759,0.24991992,0.64619989
3.67083542,1.61859904,0.04449984,0.07481778,0.08676551,0.16182146,0.41987407,0.85271177,0.24640310,0.61369475
3.67683842,1.51070203,0.04575640,0.07257175,0.07848229,0.15868118,0.38709186,0.77158094,0.24441542,0.58569145
3.68284142,1.41714002,0.04726835,0.07088899,0.07086183,0.15655797,0.35816694,0.69932316,0.24386813,0.56210438
3.68884442,1.33775028,0.04904113,0.06972388,0.06395909,0.15542519,0.33294290,0.63595988,0.24466330,0.54278994
3.69484742,1.27220283,0.05107976,0.06902925,0.05781492,0.15524243,0.31122874,0.58139378,0.24669794,0.52755733
3.70085043,1.22003146,0.05338870,0.06875757,0.05245652,0.15595799,0.29280920,0.53542800,0.24986783,0.51617957
3.70685343,1.18066437,0.05597176,0.06886220,0.04789826,0.15751149,0.27745464,0.49778553,0.25407084,0.50840443
3.71285643,1.15345318,0.05883183,0.06929826,0.04414270,0.15983627,0.26493014,0.46812796,0.25920969,0.50396451
3.71885943,1.13769891,0.06197057,0.07002343,0.04118175,0.16286159,0.25500348,0.44607282,0.26519388,0.50258619
3.72486243,1.13267417,0.06538801,0.07099845,0.03899790,0.16651457,0.24745194,0.43120884,0.27194077,0.50399710
3.73086543,1.13764091,0.06908205,0.07218736,0.03756548,0.17072180,0.24206760,0.42310887,0.27937579,0.50793193
3.73686843,1.15186375,0.07304803,0.07355748,0.03685189,0.17541058,0.23866128,0.42134011,0.28743176,0.51413652
3.74287144,1.17461883,0.07727816,0.07507926,0.03681873,0.18050987,0.23706505,0.42547180,0.29604755,0.52237033
3.74887444,1.20519884,0.08176117,0.07672587,0.03742285,0.18595096,0.23713337,0.43508040,0.30516613,0.53240745
3.75487744,1.24291482,0.08648191,0.07847271,0.03861736,0.19166792,0.23874312,0.44975256,0.31473230,0.54403642
3.76088044,1.28709566,0.09142116,0.08029689,0.04035246,0.19759788,0.24179260,0.46908645,0.32469024,0.55705927
3.76688344,1.33708612,0.09655560,0.08217667,0.04257630,0.20368128,0.24619984,0.49269154,0.33498127,0.57129001
3.77288644,1.39224442,0.10185803,0.08409103,0.04523568,0.20986205,0.25190034,0.52018766,0.34554191,0.58655297
3.77888944,1.45194005,0.10729766,0.08601929,0.04827678,0.21608787,0.25884447,0.55120354,0.35630254,0.60268134
3.78489245,1.51555257,0.11284077,0.08794096,0.05164584,0.22231047,0.26699482,0.58537528,0.36718677,0.61951608
3.79089545,1.58247176,0.11845148,0.08983575,0.05528977,0.22848607,0.27632355,0.62234506,0.37811161,0.63690531
3.79689845,1.65209923,0.12409257,0.09168371,0.05915680,0.23457581,0.28680995,0.66176035,0.38898851,0.65470433
3.80290145,1.72385164,0.12972654,0.09346564,0.06319709,0.24054629,0.29843818,0.70327360,0.39972514,0.67277614
3.80890445,1.79716484,0.13531648,0.09516356,0.06736326,0.24637004,0.31119535,0.74654251,0.41022786,0.69099230
3.81490745,1.87149887,0.14082708,0.09676127,0.07161092,0.25202592,0.32506973,0.79123079,0.42040465,0.70923398
3.82091046,1.94634277,0.14622525,0.09824501,0.07589910,0.25749936,0.34004920,0.83700920,0.43016827,0.72739286
3.82691346,2.02121876,0.15148072,0.09960398,0.08019056,0.26278237,0.35611975,0.88355667,0.43943941,0.74537176
3.83291646,2.09568506,0.15656626,0.10083085,0.08445202,0.26787321,0.37326396,0.93056128,0.44814955,0.76308452
3.83891946,2.16933672,0.16145760,0.10192207,0.08865423,0.27277581,0.39145936,0.97772094,0.45624329,0.78045518
3.84492246,2.24180402,0.16613308,0.10287797,0.09277192,0.27749871,0.41067657,1.02474346,0.46367993,0.79741617
3.85092546,2.31274838,0.17057299,0.10370264,0.09678359,0.28205372,0.43087724,1.07134597,0.47043415,0.81390560
3.85692846,2.38185575,0.17475864,0.10440357,0.10067118,0.28645428,0.45201168,1.11725369,0.47649575,0.82986367
3.86293147,2.44882786,0.17867135,0.10499106,0.10441963,0.29071349,0.47401630,1.16219799,0.48186841,0.84522848
3.86893447,2.51337188,0.18229127,0.10547741,0.10801635,0.29484208,0.49681094,1.20591399,0.48656751,0.85993148
3.87493747,2.57518936,0.18559634,0.10587596,0.11145065,0.29884637,0.52029621,1.24813782,0.49061732,0.87389295
3.88094047,2.63396544,0.18856136,0.10620008,0.11471319,0.30272620,0.54435108,1.28860396,0.49404761,0.88701794
3.88694347,2.68935925,0.19115732,0.10646210,0.11779543,0.30647330,0.56883085,1.32704288,0.49689000,0.89919311
3.89294647,2.74099669,0.19335118,0.10667235,0.12068920,0.31006989,0.59356578,1.36317937,0.49917442,0.91028479
3.89894947,2.78846640,0.19510594,0.10683829,0.12338638,0.31348784,0.61836068,1.39673192,0.50092587,0.92013868
3.90495248,2.83131974,0.19638135,0.10696396,0.12587878,0.31668842,0.64299545,1.42741338,0.50216180,0.92858140
3.91095548,2.86907520,0.19713496,0.10704955,0.12815810,0.31962270,0.66722697,1.45493320,0.50289026,0.93542389
3.91695848,2.90122754,0.19732369,0.10709141,0.13021616,0.32223256,0.69079224,1.47900121,0.50310913,0.94046677
3.92296148,2.92726128,0.19690574,0.10708228,0.13204528,0.32445242,0.71341291,1.49933311,0.50280633,0.94350739
3.92896448,2.94666832,0.19584277,0.10701184,0.13363884,0.32621156,0.73480111,1.51565737,0.50196113,0.94434824
3.93496748,2.95896857,0.19410222,0.10686760,0.13499190,0.32743681,0.75466632,1.52772347,0.50054646,0.94280633
3.94097049,2.96373277,0.19165959,0.10663589,0.13610198,0.32805577,0.77272328,1.53531089,0.49853203,0.93872301
3.94697349,2.96060601,0.18850062,0.10630307,0.13696986,0.32800005,0.78870036,1.53823864,0.49588802,0.93197361
3.95297649,2.94933064,0.18462305,0.10585681,0.13760029,0.32720870,0.80234827,1.53637464,0.49258914,0.92247634
3.95897949,2.92976721,0.18003804,0.10528728,0.13800266,0.32563134,0.81344853,1.52964454,0.48861874,0.91019993
3.96498249,2.90191197,0.17477099,0.10458830,0.13819159,0.32323110,0.82182138,1.51803936,0.48397257,0.89516939
3.97098549,2.86590989,0.16886179,0.10375822,0.13818715,0.31998697,0.82733270,1.50162145,0.47866211,0.87746970
3.97698849,2.82206220,0.16236432,0.10280061,0.13801504,0.31589565,0.82989963,1.48052849,0.47271698,0.85724692
3.98299150,2.77082793,0.15534547,0.10172460,0.13770638,0.31097266,0.82949447,1.45497498,0.46618647,0.83470680
3.98899450,2.71281896,0.14788342,0.10054490,0.13729721,0.30525269,0.82614685,1.42525123,0.45913989,0.81011078
3.99499750,2.64878905,0.14006551,0.09928143,0.13682776,0.29878924,0.81994380,1.39171967,0.45166583,0.78376966
4.00100050,2.57961681,0.13198567,0.09795866,0.13634142,0.29165347,0.81102800,1.35480859,0.44387026,0.75603509
4.00700350,2.50628380,0.12374165,0.09660465,0.13588343,0.28393245,0.79959403,1.31500339,0.43587362,0.72728942
4.01300650,2.42984839,0.11543203,0.09524982,0.13549939,0.27572677,0.78588306,1.27283593,0.42780708,0.69793433
4.01900950,2.35141693,0.10715342,0.09392561,0.13523364,0.26714779,0.77017611,1.22887204,0.41980816,0.66837880
4.02501251,2.27211323,0.09899765,0.09266296,0.13512751,0.25831456,0.75278629,1.18369802,0.41201597,0.63902694
4.03101551,2.19304798,0.09104945,0.09149088,0.13521766,0.24935057,0.73405039,1.13790640,0.40456634,0.61026626
4.03701851,2.11528928,0.08338433,0.09043503,0.13553435,0.24038051,0.71432024,1.09208176,0.39758715,0.58245683
4.04302151,2.03983553,0.07606711,0.08951653,0.13609998,0.23152725,0.69395419,1.04678692,0.39119396,0.55592179
4.04902451,1.96759176,0.06915081,0.08875089,0.13692783,0.22290894,0.67330908,1.00255022,0.38548641,0.53093953
4.05502751,1.89935009,0.06267616,0.08814731,0.13802102,0.21463659,0.65273293,0.95985420,0.38054525,0.50773782
4.06103052,1.83577502,0.05667153,0.08770829,0.13937194,0.20681194,0.63255854,0.91912610,0.37643037,0.48648994
4.06703352,1.77739365,0.05115341,0.08742946,0.14096193,0.19952588,0.61309824,0.88073038,0.37317970,0.46731296
4.07303652,1.72459108,0.04612720,0.08729992,0.14276149,0.19285723,0.59463946,0.84496352,0.37080903,0.45026798
4.07903952,1.67761043,0.04158836,0.08730269,0.14473086,0.18687200,0.57744154,0.81205104,0.36931277,0.43536231
4.08504252,1.63655732,0.03752379,0.08741559,0.14682096,0.18162292,0.56173312,0.78214677,0.36866530,0.42255329
4.09104552,1.60140800,0.03391333,0.08761225,0.14897482,0.17714937,0.54771033,0.75533413,0.36882310,0.41175350
4.09704852,1.57202054,0.03073133,0.08786335,0.15112921,0.17347745,0.53553540,0.73162934,0.36972715,0.40283703
4.10305153,1.54814812,0.02794817,0.08813791,0.15321661,0.17062028,0.52533545,0.71098621,0.37130569,0.39564659
4.10905453,1.52945381,0.02553176,0.08840467,0.15516735,0.16857834,0.51720145,0.69330210,0.37347704,0.39000101
4.11505753,1.51552602,0.02344880,0.08863342,0.15691184,0.16733984,0.51118708,0.67842500,0.37615232,0.38570290
4.12106053,1.50589399,0.02166592,0.08879628,0.15838281,0.16688118,0.50730760,0.66616115,0.37923811,0.38254620
4.12706353,1.50004287,0.02015060,0.08886885,0.15951751,0.16716733,0.50553861,0.65628299,0.38263875,0.38032335
4.13306653,1.49742798,0.01887191,0.08883122,0.16025968,0.16815232,0.50581497,0.64853734,0.38625842,0.37883198
4.13906953,1.49748812,0.01780098,0.08866880,0.16056135,0.16977972,0.50803000,0.64265330,0.39000290,0.37788086
4.14507254,1.49965784,0.01691136,0.08837293,0.16038433,0.17198332,0.51203515,0.63835006,0.39378113,0.37729511
4.15107554,1.50337866,0.01617917,0.08794137,0.15970135,0.17468790,0.51764057,0.63534416,0.39750654,0.37692061
4.15707854,1.50810953,0.01558312,0.08737851,0.15849683,0.17781029,0.52461663,0.63335639,0.40109823,0.37662753
4.16308154,1.51333659,0.01510447,0.08669549,0.15676727,0.18126074,0.53269685,0.63211818,0.40448222,0.37631314
4.16908454,1.51858244,0.01472685,0.08591012,0.15452125,0.18494455,0.54158225,0.63137742,0.40759258,0.37590372
4.17508754,1.52341505,0.01443614,0.08504664,0.15177913,0.18876409,0.55094729,0.63090371,0.41037275,0.37535584
4.18109055,1.52745638,0.01422022,0.08413537,0.14857230,0.19262113,0.56044741,0.63049311,0.41277690,0.37465685
4.18709355,1.53039055,0.01406881,0.08321229,0.14494232,0.19641938,0.56972787,0.62997216,0.41477126,0.37382475
4.19309655,1.53197146,0.01397328,0.08231842,0.14093964,0.20006727,0.57843387,0.62920121,0.41633561,0.37290736
4.19909955,1.53202954,0.01392651,0.08149917,0.13662231,0.20348078,0.58622136,0.62807698,0.41746449,0.37198087
4.20510255,1.53047706,0.01392273,0.08080352,0.13205443,0.20658616,0.59276819,0.62653418,0.41816827,0.37114769
4.21110555,1.52731173,0.01395745,0.08028313,0.12730459,0.20932241,0.59778503,0.62454607,0.41847377,0.37053360
4.21710855,1.52261787,0.01402734,0.07999128,0.12244424,0.21164345,0.60102550,0.62212384,0.41842436,0.37028414
4.22311156,1.51656467,0.01413013,0.07998171,0.11754610,0.21351964,0.60229494,0.61931471,0.41807939,0.37056037
4.22911456,1.50940132,0.01426455,0.08030729,0.11268252,0.21493871,0.60145734,0.61619870,0.41751272,0.37153370
4.23511756,1.50144836,0.01443018,0.08101852,0.10792400,0.21590586,0.59843998,0.61288400,0.41681046,0.37338012
4.24112056,1.49308551,0.01462736,0.08216200,0.10333767,0.21644308,0.59323548,0.60950097,0.41606784,0.37627374
4.24712356,1.48473587,0.01485705,0.08377868,0.09898596,0.21658760,0.58590109,0.60619503,0.41538513,0.38037970
4.25312656,1.47684698,0.01512063,0.08590206,0.09492527,0.21638956,0.57655527,0.60311849,0.41486297,0.38584681
4.25912956,1.46986933,0.01541975,0.08855648,0.09120484,0.21590899,0.56537158,0.60042172,0.41459709,0.39279989
4.26513257,1.46423313,0.01575613,0.09175528,0.08786568,0.21521222,0.55257033,0.59824399,0.41467286,0.40133230
4.27113557,1.46032447,0.01613136,0.09549922,0.08493967,0.21436791,0.53840833,0.59670437,0.41515975,0.41149878
4.27713857,1.45846198,0.01654669,0.09977508,0.08244883,0.21344294,0.52316729,0.59589326,0.41610627,0.42330908
4.28314157,1.45887534,0.01700289,0.10455449,0.08040472,0.21249836,0.50714156,0.59586489,0.41753550,0.43672264
4.28914457,1.46168670,0.01750011,0.10979325,0.07880813,0.21158559,0.49062567,0.59663124,0.41944168,0.45164470
4.29514757,1.46689638,0.01803774,0.11543103,0.07764894,0.21074326,0.47390253,0.59815787,0.42178803,0.46792411
4.30115058,1.47437368,0.01861437,0.12139166,0.07690621,0.20999457,0.45723266,0.60036187,0.42450609,0.48535311
4.30715358,1.48385355,0.01922778,0.12758401,0.07654863,0.20934566,0.44084509,0.60311216,0.42749657,0.50366929
4.31315658,1.49493951,0.01987496,0.13390341,0.07653519,0.20878484,0.42493023,0.60623213,0.43063190,0.52255971
4.31915958,1.50711302,0.02055219,0.14023375,0.07681611,0.20828284,0.40963503,0.60950475,0.43376029,0.54166734
4.32516258,1.51974889,0.02125511,0.14645010,0.07733413,0.20779404,0.39506053,0.61267972,0.43671112,0.56059946
4.33116558,1.53213617,0.02197889,0.15242184,0.07802597,0.20725860,0.38126174,0.61548249,0.43930150,0.57893793
4.33716858,1.54350353,0.02271833,0.15801623,0.07882405,0.20660537,0.36824981,0.61762469,0.44134357,0.59625105
4.34317159,1.55304808,0.02346801,0.16310215,0.07965839,0.20575543,0.35599604,0.61881540,0.44265217,0.61210626
4.34917459,1.55996601,0.02422239,0.16755409,0.08045858,0.20462603,0.34443767,0.61877277,0.44305253,0.62608359
4.35517759,1.56348378,0.02497588,0.17125603,0.08115586,0.20313472,0.33348468,0.61723535,0.44238740,0.63778895
4.36118059,1.56288817,0.02572293,0.17410516,0.08168510,0.20120346,0.32302747,0.61397262,0.44052354,0.64686685
4.36718359,1.55755383,0.02645797,0.17601525,0.08198674,0.19876253,0.31294471,0.60879411,0.43735685,0.65301208
4.37318659,1.54696710,0.02717546,0.17691944,0.08200848,0.19575390,0.30311117,0.60155685,0.43281625,0.65597961
4.37918959,1.53074482,0.02786976,0.17677250,0.08170683,0.19213409,0.29340487,0.59217064,0.42686589,0.65559249
4.38519260,1.50864769,0.02853505,0.17555229,0.08104823,0.18787623,0.28371350,0.58060101,0.41950574,0.65174731
4.39119560,1.48058733,0.02916525,0.17326043,0.08000991,0.18297138,0.27393959,0.56686995,0.41077060,0.64441708
4.39719860,1.44662731,0.02975390,0.16992212,0.07858032,0.17742896,0.26400458,0.55105412,0.40072761,0.63365129
4.40320160,1.40697800,0.03029410,0.16558520,0.07675920,0.17127635,0.25385135,0.53328115,0.38947249,0.61957340
4.40920460,1.36198601,0.03077840,0.16031839,0.07455720,0.16455779,0.24344558,0.51372388,0.37712475,0.60237579
4.41520760,1.31211883,0.03119891,0.15420889,0.07199522,0.15733254,0.23277571,0.49259331,0.36382234,0.58231245
4.42121061,1.25794571,0.03154726,0.14735938,0.06910333,0.14967251,0.22185190,0.47013034,0.34971579,0.55968988
4.42721361,1.20011582,0.03181479,0.13988462,0.06591948,0.14165958,0.21070393,0.44659697,0.33496246,0.53485656
4.43321661,1.13933488,0.03199273,0.13190777,0.06248798,0.13338252,0.19937847,0.42226732,0.31972106,0.50819155
4.43921961,1.07634134,0.03207247,0.12355664,0.05885779,0.12493401,0.18793580,0.39741881,0.30414667,0.48009267
4.44522261,1.01188335,0.03204584,0.11495991,0.05508087,0.11640754,0.17644633,0.37232413,0.28838656,0.45096481
4.45122561,0.94669717,0.03190552,0.10624363,0.05121040,0.10789467,0.16498699,0.34724392,0.27257692,0.42120883
4.45722861,0.88148816,0.03164534,0.09752802,0.04729914,0.09948249,0.15363782,0.32242077,0.25684048,0.39121143
4.46323162,0.81691459,0.03126067,0.08892464,0.04339796,0.09125150,0.14247886,0.29807443,0.24128513,0.36133627
4.46923462,0.75357487,0.03074877,0.08053419,0.03955451,0.08327394,0.13158740,0.27439835,0.22600347,0.33191677
4.47523762,0.69199829,0.03010902,0.07244475,0.03581211,0.07561263,0.12103580,0.25155762,0.21107302,0.30325042
4.48124062,0.63263921,0.02934318,0.06473069,0.03220896,0.06832019,0.11088982,0.22968816,0.19655723,0.27559501
4.48724362,0.57587458,0.02845547,0.05745205,0.02877752,0.06143883,0.10120750,0.20889698,0.18250684,0.24916645
4.49324662,0.52200435,0.02745262,0.05065460,0.02554426,0.05500046,0.09203853,0.18926341,0.16896154,0.22413826
4.49924962,0.47125446,0.02634377,0.04437022,0.02252951,0.04902722,0.08342417,0.17084119,0.15595187,0.20064250
4.50525263,0.42378183,0.02514029,0.03861777,0.01974770,0.04353224,0.07539750,0.15366090,0.14350092,0.17877191
4.51125563,0.37968088,0.02385552,0.03340432,0.01720768,0.03852065,0.06798405,0.13773296,0.13162607,0.15858301
4.51725863,0.33899101,0.02250439,0.02872653,0.01491318,0.03399074,0.06120260,0.12305064,0.12034034,0.14009998
4.52326163,0.30170461,0.02110302,0.02457225,0.01286348,0.02993515,0.05506619,0.10959311,0.10965356,0.12331897
4.52926463,0.26777513,0.01966824,0.02092217,0.01105404,0.02634211,0.04958314,0.09732842,0.09957314,0.10821264
4.53526763,0.23712493,0.01821710,0.01775146,0.00947728,0.02319657,0.04475812,0.08621616,0.09010461,0.09473472
4.54127064,0.20965247,0.01676641,0.01503131,0.00812322,0.02048132,0.04059303,0.07620984,0.08125177,0.08282433
4.54727364,0.18523880,0.01533230,0.01273040,0.00698020,0.01817784,0.03708782,0.06725896,0.07301674,0.07241010
4.55327664,0.16375312,0.01392975,0.01081618,0.00603550,0.01626714,0.03424109,0.05931064,0.06539972,0.06341365
4.55927964,0.14505730,0.01257231,0.00925591,0.00527585,0.01473035,0.03205043,0.05231100,0.05839869,0.05575271
