energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
3.12456228,0.42978757,0.17162730,0.00366467,0.00055220,0.10639444,0.10861804,0.18479445,0.00280307,0.12292352
3.13056528,0.40731666,0.16609986,0.00344033,0.00055353,0.10326330,0.10629681,0.17457456,0.00248996,0.11583600
3.13656828,0.38877783,0.16272968,0.00324020,0.00058792,0.10106048,0.10513098,0.16587395,0.00222245,0.10975797
3.14257129,0.37442854,0.16163841,0.00306650,0.00065512,0.09984892,0.10520335,0.15879405,0.00200257,0.10477305
3.14857429,0.36447066,0.16292482,0.00292104,0.00075580,0.09967437,0.10658354,0.15341104,0.00183218,0.10095072
3.15457729,0.35904841,0.16666358,0.00280516,0.00089150,0.10056370,0.10932627,0.14977485,0.00171311,0.09834578
3.16058029,0.35824679,0.17290396,0.00271974,0.00106448,0.10252352,0.11346971,0.14790828,0.00164730,0.09699787
3.16658329,0.36209017,0.18166846,0.00266518,0.00127761,0.10553892,0.11903406,0.14780649,0.00163698,0.09693102
3.17258629,0.37054153,0.19295147,0.00264142,0.00153425,0.10957271,0.12602043,0.14943664,0.00168472,0.09815320
3.17858929,0.38350214,0.20671799,0.00264792,0.00183810,0.11456507,0.13440996,0.15273798,0.00179357,0.10065603
3.18459230,0.40081203,0.22290256,0.00268369,0.00219303,0.12043372,0.14416352,0.15762226,0.00196712,0.10441447
3.19059530,0.42225130,0.24140845,0.00274731,0.00260294,0.12707474,0.15522179,0.16397465,0.00220952,0.10938670
3.19659830,0.44754241,0.26210735,0.00283694,0.00307160,0.13436399,0.16750595,0.17165521,0.00252551,0.11551422
3.20260130,0.47635354,0.28483943,0.00295038,0.00360243,0.14215927,0.18091892,0.18050082,0.00292035,0.12272199
3.20860430,0.50830315,0.30941415,0.00308511,0.00419841,0.15030314,0.19534724,0.19032778,0.00339978,0.13091898
3.21460730,0.54296567,0.33561160,0.00323833,0.00486181,0.15862631,0.21066346,0.20093494,0.00396990,0.13999888
3.22061031,0.57987832,0.36318459,0.00340703,0.00559414,0.16695169,0.22672909,0.21210735,0.00463703,0.14984118
3.22661331,0.61854903,0.39186146,0.00358803,0.00639594,0.17509881,0.24339797,0.22362045,0.00540754,0.16031251
3.23261631,0.65846523,0.42134950,0.00377809,0.00726671,0.18288861,0.26051999,0.23524460,0.00628766,0.17126841
3.23861931,0.69910332,0.45133907,0.00397393,0.00820483,0.19014840,0.27794498,0.24674998,0.00728320,0.18255531
3.24462231,0.73993870,0.48150819,0.00417233,0.00920753,0.19671673,0.29552668,0.25791160,0.00839938,0.19401294
3.25062531,0.78045591,0.51152763,0.00437020,0.01027086,0.20244822,0.31312658,0.26851441,0.00964046,0.20547702
3.25662831,0.82015881,0.54106634,0.00456461,0.01138982,0.20721788,0.33061745,0.27835823,0.01100956,0.21678212
3.26263132,0.85858028,0.56979697,0.00475287,0.01255835,0.21092498,0.34788648,0.28726251,0.01250830,0.22776487
3.26863432,0.89529134,0.59740156,0.00493259,0.01376958,0.21349619,0.36483782,0.29507060,0.01413658,0.23826720
3.27463732,0.92990931,0.62357711,0.00510169,0.01501587,0.21488795,0.38139437,0.30165354,0.01589232,0.24813969
3.28064032,0.96210482,0.64804088,0.00525846,0.01628913,0.21508792,0.39749882,0.30691316,0.01777118,0.25724486
3.28664332,0.99160741,0.67053538,0.00540156,0.01758092,0.21411546,0.41311376,0.31078445,0.01976646,0.26546035
3.29264632,1.01820963,0.69083287,0.00553004,0.01888270,0.21202120,0.42822091,0.31323700,0.02186885,0.27268190
3.29864932,1.04176950,0.70873927,0.00564335,0.02018603,0.20888558,0.44281955,0.31427568,0.02406639,0.27882592
3.30465233,1.06221118,0.72409744,0.00574128,0.02148271,0.20481659,0.45692399,0.31394026,0.02634445,0.28383169
3.31065533,1.07952401,0.73678965,0.00582400,0.02276490,0.19994665,0.47056048,0.31230420,0.02868573,0.28766299
3.31665833,1.09375980,0.74673935,0.00589198,0.02402525,0.19442881,0.48376342,0.30947246,0.03107039,0.29030913
3.32266133,1.10502856,0.75391205,0.00594597,0.02525687,0.18843244,0.49657122,0.30557856,0.03347623,0.29178531
3.32866433,1.11349273,0.75831543,0.00598695,0.02645330,0.18213841,0.50902193,0.30078077,0.03587897,0.29213223
3.33466733,1.11936016,0.75999863,0.00601607,0.02760849,0.17573414,0.52114880,0.29525767,0.03825255,0.29141502
3.34067034,1.12287595,0.75905082,0.00603462,0.02871664,0.16940840,0.53297606,0.28920316,0.04056961,0.28972135
3.34667334,1.12431359,0.75559897,0.00604393,0.02977201,0.16334624,0.54451507,0.28282099,0.04280189,0.28715896
3.35267634,1.12396537,0.74980518,0.00604536,0.03076882,0.15772404,0.55576106,0.27631913,0.04492084,0.28385252
3.35867934,1.12213270,0.74186330,0.00604020,0.03170104,0.15270484,0.56669058,0.26990386,0.04689811,0.27993993
3.36468234,1.11911637,0.73199527,0.00602966,0.03256224,0.14843410,0.57725984,0.26377407,0.04870623,0.27556833
3.37068534,1.11520723,0.72044713,0.00601481,0.03334550,0.14503596,0.58740404,0.25811572,0.05031917,0.27088975
3.37668834,1.11067755,0.70748477,0.00599652,0.03404335,0.14261007,0.59703768,0.25309662,0.05171299,0.26605669
3.38269135,1.10577327,0.69338969,0.00597546,0.03464775,0.14122905,0.60605600,0.24886193,0.05286639,0.26121783
3.38869435,1.10070758,0.67845467,0.00595208,0.03515025,0.14093678,0.61433733,0.24553022,0.05376127,0.25651382
3.39469735,1.09565585,0.66297954,0.00592658,0.03554210,0.14174731,0.62174643,0.24319044,0.05438320,0.25207355
3.40070035,1.09075214,0.64726701,0.00589890,0.03581456,0.14364469,0.62813862,0.24189980,0.05472186,0.24801090
3.40670335,1.08608748,0.63161870,0.00586879,0.03595914,0.14658355,0.63336454,0.24168268,0.05477129,0.24442200
3.41270635,1.08170978,0.61633112,0.00583577,0.03596803,0.15049043,0.63727533,0.24253055,0.05453015,0.24138334
3.41870935,1.07762539,0.60169182,0.00579917,0.03583449,0.15526605,0.63972812,0.24440298,0.05400176,0.23895043
3.42471236,1.07380219,0.58797553,0.00575821,0.03555322,0.16078809,0.64059142,0.24722961,0.05319412,0.23715730
3.43071536,1.07017395,0.57544018,0.00571200,0.03512078,0.16691477,0.63975034,0.25091303,0.05211968,0.23601670
3.43671836,1.06664578,0.56432288,0.00565960,0.03453591,0.17348893,0.63711133,0.25533247,0.05079516,0.23552089
3.44272136,1.06310016,0.55483567,0.00560007,0.03379984,0.18034246,0.63260626,0.26034805,0.04924107,0.23564308
3.44872436,1.05940345,0.54716118,0.00553254,0.03291642,0.18730114,0.62619565,0.26580557,0.04748125,0.23633923
3.45472736,1.05541234,0.54144804,0.00545622,0.03189229,0.19418947,0.61787091,0.27154144,0.04554231,0.23755029
3.46073037,1.05097994,0.53780634,0.00537048,0.03073675,0.20083547,0.60765556,0.27738768,0.04345294,0.23920454
3.46673337,1.04596131,0.53630308,0.00527486,0.02946173,0.20707532,0.59560522,0.28317675,0.04124326,0.24122016
3.47273637,1.04021801,0.53695788,0.00516910,0.02808146,0.21275754,0.58180662,0.28874606,0.03894406,0.24350762
3.47873937,1.03362168,0.53973925,0.00505316,0.02661216,0.21774665,0.56637536,0.29394192,0.03658607,0.24597211
3.48474237,1.02605656,0.54456154,0.00492724,0.02507162,0.22192619,0.54945294,0.29862288,0.03419931,0.24851573
3.49074537,1.01742075,0.55128306,0.00479175,0.02347872,0.22520101,0.53120277,0.30266241,0.03181242,0.25103946
3.49674837,1.00762674,0.55970543,0.00464731,0.02185287,0.22749869,0.51180565,0.30595080,0.02945205,0.25344495
3.50275138,0.99660093,0.56957476,0.00449474,0.02021355,0.22877028,0.49145486,0.30839636,0.02714240,0.25563610
3.50875438,0.98428282,0.58058460,0.00433504,0.01857973,0.22899011,0.47035100,0.30992597,0.02490482,0.25752042
3.51475738,0.97062382,0.59238091,0.00416931,0.01696942,0.22815502,0.44869685,0.31048510,0.02275750,0.25901036
3.52076038,0.95558629,0.60456925,0.00399876,0.01539926,0.22628286,0.42669253,0.31003728,0.02071529,0.26002451
3.52676338,0.93914283,0.61672391,0.00382467,0.01388416,0.22341059,0.40453108,0.30856336,0.01878966,0.26048888
3.53276638,0.92127633,0.62839901,0.00364834,0.01243703,0.21959199,0.38239466,0.30606054,0.01698875,0.26033816
3.53876938,0.90198075,0.63914115,0.00347108,0.01106865,0.21489511,0.36045151,0.30254138,0.01531747,0.25951716
3.54477239,0.88126288,0.64850326,0.00329418,0.00978753,0.20939978,0.33885372,0.29803283,0.01377776,0.25798233
3.55077539,0.85914507,0.65605911,0.00311885,0.00859999,0.20319503,0.31773586,0.29257545,0.01236889,0.25570338
3.55677839,0.83566879,0.66141798,0.00294630,0.00751019,0.19637684,0.29721454,0.28622284,0.01108779,0.25266505
3.56278139,0.81089885,0.66423868,0.00277765,0.00652031,0.18904604,0.27738873,0.27904124,0.00992947,0.24886880
3.56878439,0.78492809,0.66424253,0.00261398,0.00563080,0.18130656,0.25834081,0.27110937,0.00888739,0.24433456
3.57478739,0.75788213,0.66122446,0.00245631,0.00484059,0.17326404,0.24013822,0.26251843,0.00795389,0.23910224
3.58079040,0.72992389,0.65506188,0.00230565,0.00414741,0.16502473,0.22283560,0.25337215,0.00712058,0.23323303
3.58679340,0.70125738,0.64572074,0.00216299,0.00354807,0.15669473,0.20647717,0.24378684,0.00637867,0.22681035
3.59279640,0.67213054,0.63325856,0.00202933,0.00303877,0.14837944,0.19109924,0.23389135,0.00571934,0.21994033
3.59879940,0.64283673,0.61782422,0.00190570,0.00261540,0.14018319,0.17673273,0.22382674,0.00513398,0.21275163
3.60480240,0.61371454,0.59965450,0.00179317,0.00227376,0.13220897,0.16340543,0.21374574,0.00461443,0.20539478
3.61080540,0.58514578,0.57906750,0.00169286,0.00200980,0.12455821,0.15114397,0.20381167,0.00415316,0.19804071
3.61680840,0.55755155,0.55645323,0.00160599,0.00181985,0.11733038,0.13997537,0.19419697,0.00374333,0.19087856
3.62281141,0.53138625,0.53226179,0.00153382,0.00170068,0.11062261,0.12992805,0.18508122,0.00337895,0.18411277
3.62881441,0.50712966,0.50698954,0.00147768,0.00164968,0.10452899,0.12103226,0.17664855,0.00305483,0.17795940
3.63481741,0.48527719,0.48116395,0.00143894,0.00166482,0.09913970,0.11332000,0.16908457,0.00276659,0.17264186
3.64082041,0.46632849,0.45532763,0.00141901,0.00174471,0.09453990,0.10682428,0.16257284,0.00251061,0.16838584
3.64682341,0.45077472,0.43002211,0.00141927,0.00188852,0.09080836,0.10157787,0.15729082,0.00228397,0.16541389
3.65282641,0.43908474,0.40577209,0.00144104,0.00209585,0.08801585,0.09761156,0.15340551,0.00208432,0.16393943
3.65882941,0.43169064,0.38307042,0.00148555,0.00236666,0.08622337,0.09495206,0.15106886,0.00190984,0.16416052
3.66483242,0.42897304,0.36236448,0.00155386,0.00270103,0.08548026,0.09361951,0.15041302,0.00175909,0.16625342
3.67083542,0.43124643,0.34404419,0.00164678,0.00309901,0.08582225,0.09362488,0.15154562,0.00163091,0.17036624
3.67683842,0.43874533,0.32843199,0.00176485,0.00356037,0.08726952,0.09496728,0.15454523,0.00152435,0.17661267
3.68284142,0.45161142,0.31577497,0.00190824,0.00408437,0.08982500,0.09763134,0.15945714,0.00143854,0.18506617
3.68884442,0.46988239,0.30623921,0.00207670,0.00466957,0.09347275,0.10158480,0.16628965,0.00137265,0.19575481
3.69484742,0.49348284,0.29990650,0.00226949,0.00531355,0.09817689,0.10677648,0.17501113,0.00132581,0.20865685
3.70085043,0.52221784,0.29677333,0.00248535,0.00601276,0.10388077,0.11313468,0.18554785,0.00129706,0.22369743
3.70685343,0.55576958,0.29675213,0.00272246,0.00676234,0.11050688,0.12056626,0.19778291,0.00128532,0.24074663
3.71285643,0.59369741,0.29967474,0.00297844,0.00755601,0.11795722,0.12895638,0.21155640,0.00128936,0.25961890
3.71885943,0.63544173,0.30529779,0.00325031,0.00838599,0.12611447,0.13816908,0.22666679,0.00130782,0.28007425
3.72486243,0.68033186,0.31331010,0.00353456,0.00924302,0.13484382,0.14804870,0.24287375,0.00133921,0.30182121
3.73086543,0.72759798,0.32334174,0.00382717,0.01011642,0.14399551,0.15842214,0.25990241,0.00138193,0.32452167
3.73686843,0.77638703,0.33497452,0.00412367,0.01099419,0.15340806,0.16910208,0.27744898,0.00143432,0.34779755
3.74287144,0.82578239,0.34775385,0.00441928,0.01186328,0.16291210,0.17989088,0.29518767,0.00149468,0.37123930
3.74887444,0.87482672,0.36120143,0.00470897,0.01270981,0.17233473,0.19058524,0.31277876,0.00156136,0.39441590
3.75487744,0.92254753,0.37482867,0.00498759,0.01351942,0.18150419,0.20098140,0.32987753,0.00163284,0.41688627
3.76088044,0.96798444,0.38815041,0.00525007,0.01427765,0.19025472,0.21088067,0.34614387,0.00170776,0.43821156
3.76688344,1.01021736,0.40069847,0.00549149,0.01497035,0.19843149,0.22009515,0.36125208,0.00178499,0.45796802
3.77288644,1.04839433,0.41203482,0.00570728,0.01558410,0.20589520,0.22845329,0.37490062,0.00186377,0.47575985
3.77888944,1.08175811,0.42176377,0.00589337,0.01610661,0.21252634,0.23580520,0.38682124,0.00194373,0.49123161
3.78489245,1.10967007,0.42954286,0.00604629,0.01652720,0.21822885,0.24202737,0.39678736,0.00202496,0.50407956
3.79089545,1.13163071,0.43509215,0.00616331,0.01683707,0.22293290,0.24702647,0.40462097,0.00210809,0.51406149
3.79689845,1.14729542,0.43820142,0.00624251,0.01702966,0.22659684,0.25074239,0.41019804,0.00219433,0.52100459
3.80290145,1.15648515,0.43873518,0.00628288,0.01710088,0.22920803,0.25314988,0.41345201,0.00228551,0.52481087
3.80890445,1.15919108,0.43663525,0.00628433,0.01704922,0.23078265,0.25425921,0.41437521,0.00238406,0.52546003
3.81490745,1.15557333,0.43192077,0.00624770,0.01687588,0.23136442,0.25411534,0.41301818,0.00249306,0.52300947
3.82091046,1.14595349,0.42468585,0.00617469,0.01658466,0.23102224,0.25279601,0.40948686,0.00261618,0.51759155
3.82691346,1.13080143,0.41509474,0.00606786,0.01618189,0.22984699,0.25040859,0.40393780,0.00275761,0.50940812
3.83291646,1.11071700,0.40337502,0.00593048,0.01567619,0.22794753,0.24708594,0.39657160,0.00292204,0.49872260
3.83891946,1.08640726,0.38980892,0.00576644,0.01507822,0.22544609,0.24298148,0.38762491,0.00311451,0.48585001
3.84492246,1.05866050,0.37472333,0.00558008,0.01440031,0.22247339,0.23826367,0.37736136,0.00334033,0.47114534
3.85092546,1.02831805,0.35847888,0.00537609,0.01365614,0.21916350,0.23311016,0.36606173,0.00360493,0.45499085
3.85692846,0.99624516,0.34145861,0.00515931,0.01286029,0.21564888,0.22770192,0.35401402,0.00391368,0.43778279
3.86293147,0.96330222,0.32405672,0.00493457,0.01202790,0.21205568,0.22221758,0.34150360,0.00427181,0.41991817
3.86893447,0.93031752,0.30666791,0.00470657,0.01117425,0.20849952,0.21682830,0.32880403,0.00468418,0.40178210
3.87493747,0.89806250,0.28967781,0.00447975,0.01031451,0.20508196,0.21169326,0.31616876,0.00515517,0.38373618
3.88094047,0.86723059,0.27345473,0.00425812,0.00946340,0.20188765,0.20695618,0.30382419,0.00568856,0.36610838
3.88694347,0.83842025,0.25834328,0.00404524,0.00863501,0.19898239,0.20274277,0.29196412,0.00628741,0.34918478
3.89294647,0.81212275,0.24465996,0.00384409,0.00784271,0.19641204,0.19915942,0.28074584,0.00695399,0.33320326
3.89894947,0.78871489,0.23269084,0.00365705,0.00709904,0.19420227,0.19629302,0.27028791,0.00768982,0.31834947
3.90495248,0.76845689,0.22269158,0.00348593,0.00641583,0.19235921,0.19421205,0.26066959,0.00849563,0.30475494
3.91095548,0.75149513,0.21488946,0.00333190,0.00580427,0.19087075,0.19296870,0.25193182,0.00937156,0.29249729
3.91695848,0.73786944,0.20948757,0.00319561,0.00527511,0.18970857,0.19260212,0.24407963,0.01031723,0.28160247
3.92296148,0.72752446,0.20667074,0.00307717,0.00483891,0.18883068,0.19314249,0.23708580,0.01133208,0.27204868
3.92896448,0.72032442,0.20661298,0.00297631,0.00450636,0.18818439,0.19461580,0.23089543,0.01241560,0.26377180
3.93496748,0.71607053,0.20948601,0.00289240,0.00428854,0.18770951,0.19704908,0.22543133,0.01356770,0.25667190
3.94097049,0.71452023,0.21546849,0.00282457,0.00419730,0.18734174,0.20047588,0.22059979,0.01478916,0.25062064
3.94697349,0.71540741,0.22475525,0.00277183,0.00424553,0.18701609,0.20494167,0.21629660,0.01608200,0.24546910
3.95297649,0.71846264,0.23756615,0.00273313,0.00444744,0.18667012,0.21050881,0.21241308,0.01744992,0.24105578
3.95897949,0.72343263,0.25415383,0.00270750,0.00481872,0.18624700,0.21726091,0.20884170,0.01889871,0.23721438
3.96498249,0.73009802,0.27480974,0.00269409,0.00537668,0.18569827,0.22530615,0.20548134,0.02043660,0.23378127
3.97098549,0.73828865,0.29986786,0.00269227,0.00614023,0.18498609,0.23477935,0.20224189,0.02207447,0.23060211
3.97698849,0.74789578,0.32970543,0.00270170,0.00712971,0.18408506,0.24584235,0.19904797,0.02382604,0.22753771
3.98299150,0.75888042,0.36474029,0.00272230,0.00836663,0.18298344,0.25868270,0.19584186,0.02570776,0.22446880
3.98899450,0.77127745,0.40542431,0.00275434,0.00987317,0.18168375,0.27351022,0.19258540,0.02773869,0.22129959
3.99499750,0.78519527,0.45223265,0.00279838,0.01167158,0.18020268,0.29055150,0.18926090,0.02994002,0.21796019
4.00100050,0.80081063,0.50564879,0.00285529,0.01378341,0.17857041,0.31004224,0.18587109,0.03233448,0.21440772
4.00700350,0.81835900,0.56614544,0.00292615,0.01622851,0.17682924,0.33221748,0.18243808,0.03494552,0.21062621
4.01300650,0.83812051,0.63416169,0.00301221,0.01902398,0.17503160,0.35730007,0.17900141,0.03779623,0.20662534
4.01900950,0.86040216,0.71007702,0.00311481,0.02218301,0.17323755,0.38548755,0.17561538,0.04090822,0.20243813
4.02501251,0.88551690,0.79418322,0.00323527,0.02571359,0.17151185,0.41693802,0.17234570,0.04430021,0.19811777
4.03101551,0.91376063,0.88665519,0.00337479,0.02961731,0.16992061,0.45175549,0.16926563,0.04798673,0.19373360
4.03701851,0.94538809,0.98752220,0.00353435,0.03388813,0.16852791,0.48997557,0.16645183,0.05197668,0.18936673
4.04302151,0.98058896,1.09664110,0.00371459,0.03851131,0.16739222,0.53155203,0.16398003,0.05627199,0.18510520
4.04902451,1.01946548,1.21367323,0.00391573,0.04346253,0.16656311,0.57634530,0.16192084,0.06086653,0.18103916
4.05502751,1.06201282,1.33806655,0.00413745,0.04870723,0.16607817,0.62411347,0.16033573,0.06574515,0.17725605
4.06103052,1.10810349,1.46904483,0.00437888,0.05420030,0.16596045,0.67450682,0.15927349,0.07088309,0.17383632
4.06703352,1.15747700,1.60560503,0.00463849,0.05988618,0.16621651,0.72706631,0.15876728,0.07624577,0.17084947
4.07303652,1.20973543,1.74652407,0.00491412,0.06569926,0.16683520,0.78122665,0.15883241,0.08178898,0.16835099
4.07903952,1.26434572,1.89037554,0.00520300,0.07156486,0.16778730,0.83632429,0.15946493,0.08745962,0.16637999
4.08504252,1.32064884,2.03555654,0.00550174,0.07740056,0.16902599,0.89161030,0.16064117,0.09319678,0.16495781
4.09104552,1.37787584,2.18032411,0.00580646,0.08311803,0.17048821,0.94626802,0.16231818,0.09893337,0.16408756
4.09704852,1.43517009,2.32284025,0.00611286,0.08862513,0.17209688,0.99943497,0.16443505,0.10459807,0.16375465
4.10305153,1.49161505,2.46122406,0.00641635,0.09382848,0.17376379,1.05022830,0.16691511,0.11011767,0.16392814
4.10905453,1.54626621,2.59360862,0.00671219,0.09863607,0.17539318,1.09777269,0.16966885,0.11541952,0.16456297
4.11505753,1.59818570,2.71820036,0.00699569,0.10296019,0.17688563,1.14122969,0.17259742,0.12043414,0.16560275
4.12106053,1.64647796,2.83333796,0.00726230,0.10672017,0.17814226,1.17982693,0.17559661,0.12509776,0.16698314
4.12706353,1.69032453,2.93754800,0.00750784,0.10984508,0.17906899,1.21288599,0.17856100,0.12935467,0.16863551
4.13306653,1.72901613,3.02959442,0.00772859,0.11227623,0.17958047,1.23984738,0.18138825,0.13315930,0.17049068
4.13906953,1.76198052,3.10851935,0.00792149,0.11396911,0.17960375,1.26029147,0.18398317,0.13647774,0.17248264
4.14507254,1.78880448,3.17367309,0.00808419,0.11489509,0.17908133,1.27395408,0.18626152,0.13928889,0.17455201
4.15107554,1.80924883,3.22473174,0.00821517,0.11504233,0.17797346,1.28073606,0.18815336,0.14158490,0.17664914
4.15707854,1.82325579,3.26170168,0.00831375,0.11441628,0.17625971,1.28070615,0.18960573,0.14337099,0.17873657
4.16308154,1.83094837,3.28491066,0.00838015,0.11303938,0.17393955,1.27409706,0.19058468,0.14466468,0.18079105
4.16908454,1.83262192,3.29498644,0.00841541,0.11095023,0.17103220,1.26129476,0.19107660,0.14549441,0.18280480
4.17508754,1.82872855,3.29282418,0.00842138,0.10820216,0.16757550,1.24282179,0.19108869,0.14589766,0.18478608
4.18109055,1.81985537,3.27954475,0.00840062,0.10486125,0.16362420,1.21931517,0.19064880,0.14591868,0.18675927
4.18709355,1.80669802,3.25644643,0.00835626,0.10100396,0.15924748,1.19150028,0.18980455,0.14560601,0.18876417
4.19309655,1.79003096,3.22495292,0.00829193,0.09671446,0.15452611,1.16016193,0.18862187,0.14500979,0.19085500
4.19909955,1.77067637,3.18656047,0.00821155,0.09208179,0.14954934,1.12611423,0.18718301,0.14417926,0.19309886
4.20510255,1.74947325,3.14278698,0.00811927,0.08719690,0.14441154,1.09017060,0.18558427,0.14316037,0.19557391
4.21110555,1.72724834,3.09512557,0.00801927,0.08214993,0.13920905,1.05311552,0.18393334,0.14199374,0.19836737
4.21710855,1.70479027,3.04500464,0.00791564,0.07702752,0.13403707,1.01567926,0.18234649,0.14071309,0.20157332
4.22311156,1.68282792,2.99375575,0.00781229,0.07191056,0.12898698,0.97851661,0.18094570,0.13934421,0.20529040
4.22911456,1.66201358,2.94259007,0.00771287,0.06687223,0.12414398,0.94219046,0.17985570,0.13790442,0.20961948
4.23511756,1.64291133,2.89258340,0.00762064,0.06197657,0.11958518,0.90716079,0.17920103,0.13640268,0.21466121
4.24112056,1.62599042,2.84466914,0.00753846,0.05727742,0.11537823,0.87377903,0.17910311,0.13484018,0.22051351
4.24712356,1.61162305,2.79963793,0.00746875,0.05281794,0.11158026,0.84228778,0.17967730,0.13321139,0.22726889
4.25312656,1.60008603,2.75814235,0.00741347,0.04863047,0.10823738,0.81282535,0.18103001,0.13150548,0.23501166
4.25912956,1.59156505,2.72070493,0.00737409,0.04473689,0.10538440,0.78543453,0.18325580,0.12970800,0.24381489
4.26513257,1.58616072,2.68772730,0.00735165,0.04114931,0.10304486,0.76007450,0.18643440,0.12780262,0.25373716
4.27113557,1.58389518,2.65949896,0.00734672,0.03787098,0.10123128,0.73663517,0.19062786,0.12577295,0.26481909
4.27713857,1.58471835,2.63620394,0.00735944,0.03489750,0.09994548,0.71495267,0.19587767,0.12360412,0.27707976
4.28314157,1.58851322,2.61792455,0.00738951,0.03221806,0.09917901,0.69482520,0.20220195,0.12128421,0.29051296
4.28914457,1.59509942,2.60464152,0.00743623,0.02981680,0.09891354,0.67602815,0.20959297,0.11880530,0.30508367
4.29514757,1.60423528,2.59623074,0.00749847,0.02767414,0.09912130,0.65832792,0.21801482,0.11616420,0.32072468
4.30115058,1.61561815,2.59245722,0.00757470,0.02576799,0.09976550,0.64149379,0.22740174,0.11336274,0.33733380
4.30715358,1.62888377,2.59296735,0.00766296,0.02407490,0.10080080,0.62530739,0.23765695,0.11040776,0.35477177
4.31315658,1.64360522,2.59728114,0.00776091,0.02257106,0.10217376,0.60956978,0.24865231,0.10731062,0.37286123
4.31915958,1.65929226,2.60478603,0.00786580,0.02123305,0.10382346,0.59410602,0.26022901,0.10408658,0.39138690
4.32516258,1.67539218,2.61473417,0.00797449,0.02003854,0.10568229,0.57876751,0.27219922,0.10075385,0.41009730
4.33116558,1.69129293,2.62624481,0.00808353,0.01896673,0.10767683,0.56343240,0.28434900,0.09733253,0.42870801
4.33716858,1.70632940,2.63831328,0.00818913,0.01799869,0.10972908,0.54800454,0.29644241,0.09384361,0.44690675
4.34317159,1.71979339,2.64982730,0.00828732,0.01711753,0.11175790,0.53241133,0.30822670,0.09030787,0.46435999
4.34917459,1.73094752,2.65959121,0.00837397,0.01630851,0.11368063,0.51660110,0.31943870,0.08674502,0.48072130
4.35517759,1.73904314,2.66635774,0.00844489,0.01555900,0.11541509,0.50054031,0.32981194,0.08317297,0.49564090
4.36118059,1.74334176,2.66886649,0.00849601,0.01485848,0.11688161,0.48421107,0.33908459,0.07960731,0.50877628
4.36718359,1.74313927,2.66588773,0.00852345,0.01419839,0.11800525,0.46760914,0.34700759,0.07606111,0.51980343
4.37318659,1.73779194,2.65626945,0.00852371,0.01357209,0.11871802,0.45074266,0.35335290,0.07254482,0.52842821
4.37918959,1.72674299,2.63898550,0.00849376,0.01297473,0.11896109,0.43363170,0.35792131,0.06906656,0.53439724
4.38519260,1.70954821,2.61318223,0.00843118,0.01240316,0.11868668,0.41630849,0.36054962,0.06563244,0.53750801
4.39119560,1.68589935,2.57822108,0.00833431,0.01185590,0.11785986,0.39881836,0.36111663,0.06224716,0.53761743
4.39719860,1.65564388,2.53371490,0.00820231,0.01133306,0.11645983,0.38122106,0.35954791,0.05891462,0.53464861
4.40320160,1.61879981,2.47955574,0.00803522,0.01083635,0.11448082,0.36359237,0.35581882,0.05563856,0.52859538
4.40920460,1.57556485,2.41593272,0.00783405,0.01036907,0.11193252,0.34602564,0.34995590,0.05242324,0.51952429
4.41520760,1.52631906,2.34333874,0.00760071,0.00993608,0.10883995,0.32863313,0.34203632,0.04927403,0.50757411
4.42121061,1.47162086,2.26256576,0.00733806,0.00954383,0.10524279,0.31154683,0.33218554,0.04619784,0.49295257
4.42721361,1.41219644,2.17468869,0.00704976,0.00920038,0.10119428,0.29491863,0.32057338,0.04320353,0.47593076
4.43321661,1.34892302,2.08103880,0.00674025,0.00891533,0.09675959,0.27891976,0.30740842,0.04030210,0.45683522
4.43921961,1.28280670,1.98316770,0.00641458,0.00869977,0.09201392,0.26373930,0.29293126,0.03750675,0.43603821
4.44522261,1.21495587,1.88280383,0.00607828,0.00856626,0.08704021,0.24958187,0.27740691,0.03483280,0.41394655
4.45122561,1.14655143,1.78180315,0.00573720,0.00852860,0.08192677,0.23666438,0.26111650,0.03229748,0.39098947
4.45722861,1.07881496,1.68209633,0.00539734,0.00860177,0.07676476,0.22521210,0.24434888,0.02991964,0.36760607
4.46323162,1.01297619,1.58563433,0.00506467,0.00880161,0.07164573,0.21545391,0.22739232,0.02771937,0.34423288
4.46923462,0.95024096,1.49433461,0.00474499,0.00914457,0.06665922,0.20761701,0.21052671,0.02571752,0.32129184
4.47523762,0.89176063,1.41002945,0.00444372,0.00964736,0.06189064,0.20192120,0.19401648,0.02393525,0.29917937
4.48124062,0.83860400,1.33441815,0.00416582,0.01032655,0.05741924,0.19857280,0.17810447,0.02239358,0.27825663
4.48724362,0.79173227,1.26902410,0.00391562,0.01119807,0.05331657,0.19775843,0.16300693,0.02111285,0.25884133
4.49324662,0.75197757,1.21515765,0.00369675,0.01227673,0.04964502,0.19963871,0.14890972,0.02011234,0.24120126
4.49924962,0.72002536,1.17388531,0.00351202,0.01357562,0.04645686,0.20434213,0.13596571,0.01940979,0.22554968
4.50525263,0.69640075,1.14600551,0.00336342,0.01510552,0.04379351,0.21195913,0.12429333,0.01902101,0.21204234
4.51125563,0.68145872,1.13203099,0.00325206,0.01687429,0.04168501,0.22253663,0.11397632,0.01895953,0.20077641
