energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.63731866,0.55782667,0.12809379,0.00000000,0.00016639,0.04612243,0.16541938,0.24465655,0.00870025,0.22113537
-4.63131566,0.56358181,0.12925123,0.00000000,0.00016249,0.04814734,0.16282754,0.25460064,0.00939561,0.21399922
-4.62531266,0.57628869,0.13184371,0.00000000,0.00016050,0.05088310,0.16309849,0.26805642,0.01016731,0.20924544
-4.61930965,0.59620525,0.13594580,0.00000000,0.00016074,0.05434490,0.16629860,0.28516614,0.01101373,0.20694919
-4.61330665,0.62351672,0.14161505,0.00000000,0.00016353,0.05854249,0.17248498,0.30604079,0.01193130,0.20715734
-4.60730365,0.65833006,0.14889095,0.00000000,0.00016918,0.06347967,0.18170336,0.33075638,0.01291453,0.20988717
-4.60130065,0.70066924,0.15779420,0.00000000,0.00017794,0.06915379,0.19398529,0.35935036,0.01395609,0.21512558
-4.59529765,0.75047160,0.16832640,0.00000000,0.00019008,0.07555527,0.20934491,0.39181834,0.01504695,0.22282857
-4.58929465,0.80758502,0.18046985,0.00000000,0.00020580,0.08266719,0.22777523,0.42811098,0.01617667,0.23292128
-4.58329165,0.87176615,0.19418771,0.00000000,0.00022526,0.09046494,0.24924413,0.46813136,0.01733367,0.24529836
-4.57728864,0.94267943,0.20942420,0.00000000,0.00024858,0.09891591,0.27369032,0.51173253,0.01850554,0.25982480
-4.57128564,1.01989694,0.22610498,0.00000000,0.00027584,0.10797920,0.30101913,0.55871554,0.01967944,0.27633700
-4.56528264,1.10289900,0.24413749,0.00000000,0.00030704,0.11760551,0.33109870,0.60882790,0.02084247,0.29464432
-4.55927964,1.19107547,0.26341133,0.00000000,0.00034211,0.12773691,0.36375638,0.66176248,0.02198203,0.31453077
-4.55327664,1.28372776,0.28379851,0.00000000,0.00038092,0.13830685,0.39877582,0.71715701,0.02308615,0.33575706
-4.54727364,1.38007163,0.30515377,0.00000000,0.00042326,0.14924014,0.43589478,0.77459427,0.02414382,0.35806287
-4.54127064,1.47924086,0.32731475,0.00000000,0.00046883,0.16045302,0.47480398,0.83360304,0.02514520,0.38116942
-4.53526763,1.58029203,0.35010230,0.00000000,0.00051727,0.17185337,0.51514706,0.89366006,0.02608177,0.40478222
-4.52926463,1.68221065,0.37332078,0.00000000,0.00056811,0.18334108,0.55652199,0.95419313,0.02694647,0.42859423
-4.52326163,1.78391888,0.39675870,0.00000000,0.00062081,0.19480853,0.59848395,1.01458546,0.02773364,0.45228919
-4.51725863,1.88428524,0.42018965,0.00000000,0.00067477,0.20614134,0.64054985,1.07418156,0.02843898,0.47554543
-4.51125563,1.98213649,0.44337376,0.00000000,0.00072932,0.21721938,0.68220455,1.13229476,0.02905942,0.49803998
-4.50525263,2.07627199,0.46605974,0.00000000,0.00078373,0.22791805,0.72290877,1.18821635,0.02959292,0.51945305
-4.49924962,2.16548080,0.48798773,0.00000000,0.00083722,0.23810987,0.76210868,1.24122660,0.03003825,0.53947295
-4.49324662,2.24856127,0.50889300,0.00000000,0.00088903,0.24766649,0.79924688,1.29060737,0.03039476,0.55780136
-4.48724362,2.32434338,0.52851047,0.00000000,0.00093836,0.25646094,0.83377475,1.33565630,0.03066213,0.57415880
-4.48124062,2.39171318,0.54658026,0.00000000,0.00098445,0.26437028,0.86516566,1.37570228,0.03084023,0.58829048
-4.47523762,2.44963898,0.56285391,0.00000000,0.00102658,0.27127847,0.89292876,1.41012182,0.03092888,0.59997202
-4.46923462,2.49719863,0.57710139,0.00000000,0.00106408,0.27707946,0.91662297,1.43835584,0.03092783,0.60901530
-4.46323162,2.53360682,0.58911846,0.00000000,0.00109640,0.28168040,0.93587042,1.45992629,0.03083671,0.61527384
-4.45722861,2.55824146,0.59873435,0.00000000,0.00112308,0.28500476,0.95036911,1.47445202,0.03065506,0.61864779
-4.45122561,2.57066791,0.60581910,0.00000000,0.00114377,0.28699539,0.95990402,1.48166310,0.03038246,0.61908812
-4.44522261,2.57065991,0.61029052,0.00000000,0.00115830,0.28761718,0.96435618,1.48141292,0.03001869,0.61659991
-4.43921961,2.55821585,0.61212010,0.00000000,0.00116662,0.28685932,0.96370940,1.47368749,0.02956396,0.61124435
-4.43321661,2.53356937,0.61133763,0.00000000,0.00116885,0.28473694,0.95805390,1.45861115,0.02901913,0.60313937
-4.42721361,2.49719334,0.60803410,0.00000000,0.00116528,0.28129199,0.94758686,1.43644843,0.02838596,0.59245871
-4.42121061,2.44979640,0.60236259,0.00000000,0.00115634,0.27659333,0.93260954,1.40760145,0.02766734,0.57942930
-4.41520760,2.39231175,0.59453686,0.00000000,0.00114261,0.27073588,0.91352084,1.37260298,0.02686748,0.56432692
-4.40920460,2.32587806,0.58482758,0.00000000,0.00112478,0.26383883,0.89080754,1.33210496,0.02599203,0.54747015
-4.40320160,2.25181275,0.57355614,0.00000000,0.00110369,0.25604295,0.86503137,1.28686287,0.02504816,0.52921278
-4.39719860,2.17157844,0.56108606,0.00000000,0.00108021,0.24750704,0.83681323,1.23771626,0.02404450,0.50993475
-4.39119560,2.08674339,0.54781239,0.00000000,0.00105531,0.23840360,0.80681525,1.18556620,0.02299108,0.49003198
-4.38519260,1.99893749,0.53414921,0.00000000,0.00102994,0.22891389,0.77572104,1.13135039,0.02189913,0.46990539
-4.37918959,1.90980523,0.52051595,0.00000000,0.00100508,0.21922263,0.74421512,1.07601678,0.02078078,0.44994940
-4.37318659,1.82095751,0.50732272,0.00000000,0.00098163,0.20951240,0.71296211,1.02049679,0.01964879,0.43054045
-4.36718359,1.73392414,0.49495566,0.00000000,0.00096044,0.19995807,0.68258652,0.96567916,0.01851616,0.41202588
-4.36118059,1.65010902,0.48376256,0.00000000,0.00094224,0.19072152,0.65365391,0.91238538,0.01739573,0.39471360
-4.35517759,1.57074958,0.47403958,0.00000000,0.00092763,0.18194672,0.62665418,0.86134765,0.01629979,0.37886302
-4.34917459,1.49688238,0.46601976,0.00000000,0.00091706,0.17375556,0.60198759,0.81319034,0.01523971,0.36467751
-4.34317159,1.42931604,0.45986357,0.00000000,0.00091081,0.16624444,0.57995401,0.76841546,0.01422556,0.35229883
-4.33716858,1.36861268,0.45565233,0.00000000,0.00090898,0.15948187,0.56074599,0.72739273,0.01326589,0.34180357
-4.33116558,1.31507847,0.45338455,0.00000000,0.00091148,0.15350712,0.54444559,0.69035464,0.01236744,0.33320203
-4.32516258,1.26876363,0.45297555,0.00000000,0.00091806,0.14832998,0.53102538,0.65739636,0.01153502,0.32643930
-4.31915958,1.22947182,0.45426038,0.00000000,0.00092828,0.14393163,0.52035332,0.62848071,0.01077148,0.32139872
-4.31315658,1.19677826,0.45700003,0.00000000,0.00094156,0.14026653,0.51220133,0.60344751,0.01007768,0.31790751
-4.30715358,1.17005584,0.46089056,0.00000000,0.00095720,0.13726532,0.50625727,0.58202710,0.00945263,0.31574433
-4.30115058,1.14850796,0.46557487,0.00000000,0.00097440,0.13483852,0.50213956,0.56385722,0.00889362,0.31464849
-4.29514757,1.13120657,0.47065663,0.00000000,0.00099228,0.13288081,0.49941415,0.54850253,0.00839650,0.31433048
-4.28914457,1.11713390,0.47571570,0.00000000,0.00100993,0.13127589,0.49761275,0.53547579,0.00795589,0.31448325
-4.28314157,1.10522590,0.48032444,0.00000000,0.00102647,0.12990145,0.49625190,0.52426006,0.00756556,0.31479398
-4.27713857,1.09441577,0.48406413,0.00000000,0.00104104,0.12863426,0.49485183,0.51433067,0.00721865,0.31495576
-4.27113557,1.08367573,0.48654088,0.00000000,0.00105284,0.12735504,0.49295457,0.50517636,0.00690811,0.31467862
-4.26513257,1.07205542,0.48740032,0.00000000,0.00106121,0.12595298,0.49014042,0.49631870,0.00662688,0.31369979
-4.25912956,1.05871551,0.48634039,0.00000000,0.00106560,0.12432966,0.48604234,0.48732909,0.00636825,0.31179241
-4.25312656,1.04295538,0.48312182,0.00000000,0.00106562,0.12240239,0.48035765,0.47784280,0.00612609,0.30877270
-4.24712356,1.02423402,0.47757590,0.00000000,0.00106103,0.12010664,0.47285669,0.46756971,0.00589499,0.30450526
-4.24112056,1.00218358,0.46960923,0.00000000,0.00105179,0.11739774,0.46338823,0.45630140,0.00567047,0.29890621
-4.23511756,0.97661549,0.45920532,0.00000000,0.00103801,0.11425163,0.45188164,0.44391466,0.00544904,0.29194443
-4.22911456,0.94751919,0.44642327,0.00000000,0.00101999,0.11066478,0.43834572,0.43037135,0.00522822,0.28364060
-4.22311156,0.91505403,0.43139343,0.00000000,0.00099815,0.10665337,0.42286461,0.41571503,0.00500657,0.27406450
-4.21710855,0.87953515,0.41431066,0.00000000,0.00097307,0.10225168,0.40559104,0.40006449,0.00478361,0.26333051
-4.21110555,0.84141406,0.39542537,0.00000000,0.00094541,0.09750990,0.38673736,0.38360487,0.00455975,0.25159178
-4.20510255,0.80125533,0.37503295,0.00000000,0.00091593,0.09249157,0.36656483,0.36657673,0.00433612,0.23903328
-4.19909955,0.75971044,0.35346213,0.00000000,0.00088542,0.08727056,0.34537192,0.34926373,0.00411447,0.22586414
-4.19309655,0.71749005,0.33106280,0.00000000,0.00085467,0.08192796,0.32348191,0.33197944,0.00389702,0.21230959
-4.18709355,0.67533590,0.30819383,0.00000000,0.00082448,0.07654892,0.30123054,0.31505388,0.00368625,0.19860283
-4.18109055,0.63399345,0.28521144,0.00000000,0.00079556,0.07121956,0.27895421,0.29882035,0.00348476,0.18497725
-4.17508754,0.59418626,0.26245851,0.00000000,0.00076856,0.06602410,0.25697899,0.28360290,0.00329512,0.17165911
-4.16908454,0.55659281,0.24025515,0.00000000,0.00074402,0.06104224,0.23561098,0.26970492,0.00311976,0.15886101
-4.16308154,0.52182646,0.21889089,0.00000000,0.00072236,0.05634690,0.21512823,0.25739910,0.00296078,0.14677632
-4.15707854,0.49041893,0.19861854,0.00000000,0.00070386,0.05200245,0.19577423,0.24691900,0.00281992,0.13557459
-4.15107554,0.46280746,0.17964985,0.00000000,0.00068864,0.04806317,0.17775330,0.23845236,0.00269846,0.12539806
-4.14507254,0.43932582,0.16215291,0.00000000,0.00067671,0.04457232,0.16122755,0.23213617,0.00259717,0.11635926
-4.13906953,0.42019902,0.14625122,0.00000000,0.00066790,0.04156146,0.14631562,0.22805356,0.00251630,0.10853962
-4.13306653,0.40554143,0.13202423,0.00000000,0.00066194,0.03905026,0.13309276,0.22623244,0.00245557,0.10198906
-4.12706353,0.39535821,0.11950916,0.00000000,0.00065843,0.03704658,0.12159232,0.22664567,0.00241417,0.09672639
-4.12106053,0.38954958,0.10870396,0.00000000,0.00065689,0.03554682,0.11180822,0.22921292,0.00239085,0.09274057
-4.11505753,0.38791760,0.09957099,0.00000000,0.00065674,0.03453663,0.10369835,0.23380380,0.00238392,0.08999248
-4.10905453,0.39017510,0.09204140,0.00000000,0.00065738,0.03399174,0.09718848,0.24024228,0.00239135,0.08841730
-4.10305153,0.39595652,0.08601984,0.00000000,0.00065820,0.03387900,0.09217676,0.24831225,0.00241082,0.08792732
-4.09704852,0.40483019,0.08138938,0.00000000,0.00065856,0.03415754,0.08853836,0.25776404,0.00243983,0.08841503
-4.09104552,0.41631177,0.07801653,0.00000000,0.00065787,0.03478012,0.08613024,0.26832177,0.00247574,0.08975659
-4.08504252,0.42987874,0.07575608,0.00000000,0.00065559,0.03569446,0.08479597,0.27969139,0.00251590,0.09181533
-4.07903952,0.44498539,0.07445586,0.00000000,0.00065126,0.03684473,0.08437033,0.29156925,0.00255768,0.09444556
-4.07303652,0.46107832,0.07396116,0.00000000,0.00064450,0.03817303,0.08468382,0.30365106,0.00259858,0.09749637
-4.06703352,0.47761186,0.07411891,0.00000000,0.00063502,0.03962091,0.08556687,0.31564090,0.00263630,0.10081540
-4.06103052,0.49406337,0.07478144,0.00000000,0.00062264,0.04113085,0.08685377,0.32726035,0.00266877,0.10425272
-4.05502751,0.50994793,0.07580991,0.00000000,0.00060731,0.04264776,0.08838630,0.33825717,0.00269420,0.10766441
-4.04902451,0.52483208,0.07707734,0.00000000,0.00058905,0.04412036,0.09001694,0.34841356,0.00271117,0.11091615
-4.04302151,0.53834625,0.07847112,0.00000000,0.00056801,0.04550245,0.09161172,0.35755363,0.00271861,0.11388637
-4.03701851,0.55019558,0.07989517,0.00000000,0.00054441,0.04675408,0.09305260,0.36554976,0.00271580,0.11646918
-4.03101551,0.56016864,0.08127157,0.00000000,0.00051857,0.04784250,0.09423945,0.37232778,0.00270243,0.11857679
-4.02501251,0.56814381,0.08254168,0.00000000,0.00049086,0.04874285,0.09509141,0.37787064,0.00267858,0.12014146
-4.01900950,0.57409312,0.08366673,0.00000000,0.00046172,0.04943875,0.09554784,0.38222039,0.00264465,0.12111686
-4.01300650,0.57808318,0.08462790,0.00000000,0.00043161,0.04992244,0.09556869,0.38547848,0.00260141,0.12147880
-4.00700350,0.58027335,0.08542582,0.00000000,0.00040101,0.05019473,0.09513428,0.38780422,0.00254988,0.12122527
-4.00100050,0.58091100,0.08607953,0.00000000,0.00037045,0.05026468,0.09424460,0.38941144,0.00249138,0.12037587
-3.99499750,0.58032410,0.08662495,0.00000000,0.00034042,0.05014898,0.09291811,0.39056360,0.00242739,0.11897056
-3.98899450,0.57891139,0.08711280,0.00000000,0.00031142,0.04987102,0.09119007,0.39156732,0.00235957,0.11706777
-3.98299150,0.57713046,0.08760613,0.00000000,0.00028395,0.04945983,0.08911046,0.39276473,0.00228964,0.11474208
-3.97698849,0.57548428,0.08817748,0.00000000,0.00025850,0.04894884,0.08674165,0.39452490,0.00221938,0.11208137
-3.97098549,0.57450669,0.08890578,0.00000000,0.00023553,0.04837443,0.08415580,0.39723477,0.00215054,0.10918372
-3.96498249,0.57474738,0.08987300,0.00000000,0.00021553,0.04777450,0.08143219,0.40128974,0.00208483,0.10615410
-3.95897949,0.57675700,0.09116078,0.00000000,0.00019899,0.04718706,0.07865454,0.40708456,0.00202382,0.10310101
-3.95297649,0.58107297,0.09284710,0.00000000,0.00018641,0.04664880,0.07590838,0.41500464,0.00196896,0.10013320
-3.94697349,0.58820638,0.09500305,0.00000000,0.00017834,0.04619383,0.07327863,0.42541822,0.00192153,0.09735660
-3.94097049,0.59863060,0.09768990,0.00000000,0.00017537,0.04585255,0.07084749,0.43866945,0.00188263,0.09487149
-3.93496748,0.61277162,0.10095652,0.00000000,0.00017818,0.04565081,0.06869253,0.45507270,0.00185317,0.09277018
-3.92896448,0.63100055,0.10483718,0.00000000,0.00018751,0.04560917,0.06688529,0.47490808,0.00183388,0.09113501
-3.92296148,0.65362814,0.10934995,0.00000000,0.00020422,0.04574249,0.06549013,0.49841809,0.00182532,0.09003694
-3.91695848,0.68090136,0.11449564,0.00000000,0.00022927,0.04605975,0.06456352,0.52580530,0.00182791,0.08953455
-3.91095548,0.71300167,0.12025728,0.00000000,0.00026373,0.04656410,0.06415366,0.55723092,0.00184193,0.08967358
-3.90495248,0.75004487,0.12660029,0.00000000,0.00030883,0.04725309,0.06430042,0.59281387,0.00186760,0.09048685
-3.89894947,0.79208193,0.13347322,0.00000000,0.00036589,0.04811914,0.06503550,0.63263018,0.00190505,0.09199457
-3.89294647,0.83910057,0.14080903,0.00000000,0.00043636,0.04915010,0.06638277,0.67671238,0.00195440,0.09420495
-3.88694347,0.89102710,0.14852690,0.00000000,0.00052177,0.05032995,0.06835873,0.72504852,0.00201577,0.09711502
-3.88094047,0.94772810,0.15653450,0.00000000,0.00062375,0.05163955,0.07097301,0.77758084,0.00208930,0.10071157
-3.87493747,1.00901172,0.16473054,0.00000000,0.00074393,0.05305738,0.07422879,0.83420360,0.00217514,0.10497216
-3.86893447,1.07462845,0.17300766,0.00000000,0.00088398,0.05456035,0.07812321,0.89476037,0.00227350,0.10986609
-3.86293147,1.14427110,0.18125536,0.00000000,0.00104549,0.05612450,0.08264756,0.95904071,0.00238460,0.11535530
-3.85692846,1.21757428,0.18936306,0.00000000,0.00122994,0.05772567,0.08778740,1.02677642,0.00250866,0.12139519
-3.85092546,1.29411351,0.19722301,0.00000000,0.00143864,0.05934008,0.09352253,1.09763776,0.00264588,0.12793527
-3.84492246,1.37340429,0.20473304,0.00000000,0.00167268,0.06094484,0.09982674,1.17123010,0.00279640,0.13491968
-3.83891946,1.45490160,0.21179902,0.00000000,0.00193282,0.06251842,0.10666759,1.24709136,0.00296023,0.14228765
-3.83291646,1.53800035,0.21833702,0.00000000,0.00221947,0.06404096,0.11400606,1.32469102,0.00313720,0.14997385
-3.82691346,1.62203735,0.22427498,0.00000000,0.00253262,0.06549458,0.12179628,1.40343098,0.00332696,0.15790871
-3.82091046,1.70629531,0.22955404,0.00000000,0.00287178,0.06686363,0.12998531,1.48264909,0.00352885,0.16601879
-3.81490745,1.79000932,0.23412927,0.00000000,0.00323594,0.06813488,0.13851316,1.56162540,0.00374191,0.17422731
-3.80890445,1.87237614,0.23797011,0.00000000,0.00362359,0.06929768,0.14731299,1.63959172,0.00396483,0.18245471
-3.80290145,1.95256647,0.24106021,0.00000000,0.00403265,0.07034412,0.15631166,1.71574435,0.00419592,0.19061953
-3.79689845,2.02974016,0.24339705,0.00000000,0.00446054,0.07126911,0.16543060,1.78925992,0.00443313,0.19863947
-3.79089545,2.10306407,0.24499107,0.00000000,0.00490417,0.07207051,0.17458702,1.85931408,0.00467402,0.20643277
-3.78489245,2.17173210,0.24586465,0.00000000,0.00536003,0.07274911,0.18369558,1.92510224,0.00491584,0.21391974
-3.77888944,2.23498675,0.24605086,0.00000000,0.00582423,0.07330873,0.19267026,1.98586189,0.00515556,0.22102463
-3.77288644,2.29214116,0.24559203,0.00000000,0.00629262,0.07375607,0.20142657,2.04089527,0.00538993,0.22767757
-3.76688344,2.34260078,0.24453833,0.00000000,0.00676083,0.07410066,0.20988400,2.08959155,0.00561559,0.23381673
-3.76088044,2.38588357,0.24294626,0.00000000,0.00722444,0.07435459,0.21796843,2.13144733,0.00582914,0.23939035
-3.75487744,2.42163751,0.24087729,0.00000000,0.00767909,0.07453226,0.22561462,2.16608439,0.00602726,0.24435877
-3.74887444,2.44965461,0.23839640,0.00000000,0.00812052,0.07464990,0.23276852,2.19326375,0.00620682,0.24869628
-3.74287144,2.46988042,0.23557090,0.00000000,0.00854477,0.07472517,0.23938932,2.21289518,0.00636499,0.25239259
-3.73686843,2.48241847,0.23246923,0.00000000,0.00894824,0.07477649,0.24545104,2.22504163,0.00649933,0.25545395
-3.73086543,2.48752932,0.22915988,0.00000000,0.00932777,0.07482244,0.25094375,2.22991817,0.00660788,0.25790379
-3.72486243,2.48562400,0.22571051,0.00000000,0.00968076,0.07488104,0.25587416,2.22788557,0.00668927,0.25978280
-3.71885943,2.47725221,0.22218704,0.00000000,0.01000519,0.07496904,0.26026561,2.21943866,0.00674272,0.26114844
-3.71285643,2.46308576,0.21865296,0.00000000,0.01029971,0.07510123,0.26415744,2.20519001,0.00676815,0.26207388
-3.70685343,2.44389796,0.21516866,0.00000000,0.01056366,0.07528981,0.26760379,2.18584996,0.00676614,0.26264632
-3.70085043,2.42054000,0.21179083,0.00000000,0.01079710,0.07554380,0.27067174,2.16220368,0.00673797,0.26296488
-3.69484742,2.39391544,0.20857201,0.00000000,0.01100083,0.07586863,0.27343904,2.13508663,0.00668558,0.26313798
-3.68884442,2.36495384,0.20556014,0.00000000,0.01117642,0.07626587,0.27599140,2.10535938,0.00661155,0.26328031
-3.68284142,2.33458486,0.20279821,0.00000000,0.01132615,0.07673304,0.27841940,2.07388305,0.00651906,0.26350964
-3.67683842,2.30371366,0.20032403,0.00000000,0.01145308,0.07726368,0.28081534,2.04149621,0.00641182,0.26394338
-3.67083542,2.27319861,0.19816998,0.00000000,0.01156098,0.07784757,0.28326986,2.00899421,0.00629402,0.26469514
-3.66483242,2.24383185,0.19636289,0.00000000,0.01165433,0.07847105,0.28586872,1.97711152,0.00617024,0.26587131
-3.65882941,2.21632328,0.19492395,0.00000000,0.01173830,0.07911751,0.28868965,1.94650739,0.00604542,0.26756781
-3.65282641,2.19128799,0.19386868,0.00000000,0.01181866,0.07976801,0.29179940,1.91775505,0.00592476,0.26986706
-3.64682341,2.16923725,0.19320689,0.00000000,0.01190174,0.08040191,0.29525118,1.89133433,0.00581366,0.27283526
-3.64082041,2.15057273,0.19294270,0.00000000,0.01199431,0.08099761,0.29908241,1.86762748,0.00571770,0.27652008
-3.63481741,2.13558372,0.19307457,0.00000000,0.01210350,0.08153323,0.30331294,1.84691774,0.00564250,0.28094870
-3.62881441,2.12444672,0.19359523,0.00000000,0.01223656,0.08198732,0.30794369,1.82939018,0.00559375,0.28612642
-3.62281141,2.11722719,0.19449172,0.00000000,0.01240077,0.08233945,0.31295588,1.81513433,0.00557709,0.29203568
-3.61680840,2.11388278,0.19574534,0.00000000,0.01260311,0.08257079,0.31831074,1.80414811,0.00559812,0.29863564
-3.61080540,2.11426788,0.19733161,0.00000000,0.01285009,0.08266455,0.32394970,1.79634261,0.00566228,0.30586235
-3.60480240,2.11813910,0.19922026,0.00000000,0.01314739,0.08260637,0.32979526,1.79154754,0.00577483,0.31362939
-3.59879940,2.12516166,0.20137522,0.00000000,0.01349966,0.08238460,0.33575231,1.78951700,0.00594083,0.32182916
-3.59279640,2.13491651,0.20375472,0.00000000,0.01391011,0.08199046,0.34171001,1.78993575,0.00616502,0.33033467
-3.58679340,2.14690848,0.20631146,0.00000000,0.01438031,0.08141818,0.34754415,1.79242576,0.00645183,0.33900191
-3.58079040,2.16057542,0.20899293,0.00000000,0.01490990,0.08066507,0.35312007,1.79655353,0.00680526,0.34767272
-3.57478739,2.17529857,0.21174188,0.00000000,0.01549637,0.07973146,0.35829584,1.80183799,0.00722889,0.35617814
