energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,5.04521648,0.45577042,3.56502904,0.67312788,0.70072018,0.00531039,0.17592333,0.03049695,0.45800980
-4.63131566,4.95778313,0.44866101,3.51029508,0.66565035,0.68075363,0.00528793,0.17411670,0.03034398,0.44120722
-4.62531266,4.85536435,0.44086595,3.44326150,0.65583150,0.65979183,0.00523535,0.17166052,0.03002405,0.42489893
-4.61930965,4.73905495,0.43246148,3.36482935,0.64372463,0.63791749,0.00515363,0.16858336,0.02954200,0.40919230
-4.61330665,4.61029100,0.42355752,3.27615598,0.62943540,0.61524297,0.00504445,0.16493164,0.02890633,0.39420456
-4.60730365,4.47082994,0.41429781,3.17863365,0.61312263,0.59191116,0.00491016,0.16076923,0.02812900,0.38006368
-4.60130065,4.32271622,0.40485822,3.07385855,0.59499677,0.56809461,0.00475368,0.15617617,0.02722510,0.36690773
-4.59529765,4.16823396,0.39544288,2.96359156,0.57531608,0.54399281,0.00457846,0.15124674,0.02621242,0.35488269
-4.58929465,4.00984815,0.38627852,2.84971208,0.55438060,0.51982783,0.00438836,0.14608684,0.02511095,0.34413892
-4.58329165,3.85013723,0.37760720,2.73416696,0.53252428,0.49583851,0.00418753,0.14081079,0.02394225,0.33482624
-4.57728864,3.69171973,0.36967758,2.61891666,0.51010544,0.47227364,0.00398028,0.13553777,0.02272879,0.32708808
-4.57128564,3.53717843,0.36273534,2.50588101,0.48749622,0.44938433,0.00377097,0.13038793,0.02149331,0.32105493
-4.56528264,3.38898534,0.35701310,2.39688676,0.46507135,0.42741618,0.00356387,0.12547844,0.02025815,0.31683742
-4.55927964,3.24943078,0.35272033,2.29361924,0.44319682,0.40660148,0.00336306,0.12091962,0.01904458,0.31451958
-4.55327664,3.12055962,0.35003374,2.19757988,0.42221897,0.38715203,0.00317229,0.11681123,0.01787225,0.31415246
-4.54727364,3.00411719,0.34908862,2.11005136,0.40245445,0.36925270,0.00299493,0.11323919,0.01675869,0.31574874
-4.54127064,2.90150689,0.34997155,2.03207131,0.38418146,0.35305624,0.00283387,0.11027284,0.01571888,0.31927841
-4.53526763,2.81376104,0.35271484,1.96441549,0.36763265,0.33867939,0.00269144,0.10796272,0.01476496,0.32466604
-4.52926463,2.74152545,0.35729297,1.90759046,0.35298990,0.32620052,0.00256945,0.10633909,0.01390600,0.33178963
-4.52326163,2.68505799,0.36362126,1.86183570,0.34038113,0.31565877,0.00246906,0.10541123,0.01314797,0.34048133
-4.51725863,2.64424045,0.37155674,1.82713432,0.32987912,0.30705471,0.00239091,0.10516739,0.01249372,0.35053002
-4.51125563,2.61860255,0.38090138,1.80323160,0.32150248,0.30035237,0.00233504,0.10557557,0.01194309,0.36168562
-4.50525263,2.60735651,0.39140742,1.78965989,0.31521834,0.29548244,0.00230098,0.10658493,0.01149319,0.37366514
-4.49924962,2.60944013,0.40278465,1.78576848,0.31094688,0.29234653,0.00228776,0.10812784,0.01113863,0.38616012
-4.49324662,2.62356626,0.41470938,1.79075687,0.30856707,0.29082205,0.00229403,0.11012249,0.01087190,0.39884524
-4.48724362,2.64827620,0.42683464,1.80370996,0.30792364,0.29076761,0.00231808,0.11247586,0.01068376,0.41138779
-4.48124062,2.68199474,0.43880129,1.82363349,0.30883469,0.29202855,0.00235793,0.11508702,0.01056369,0.42345747
-4.47523762,2.72308469,0.45024955,1.84948847,0.31109967,0.29444242,0.00241144,0.11785061,0.01050031,0.43473633
-4.46923462,2.76989879,0.46083047,1.88022343,0.31450748,0.29784411,0.00247635,0.12066030,0.01048180,0.44492829
-4.46323162,2.82082733,0.47021685,1.91480354,0.31884418,0.30207055,0.00255038,0.12341219,0.01049634,0.45376785
-4.45722861,2.87434012,0.47811334,1.95223583,0.32390016,0.30696463,0.00263133,0.12600792,0.01053248,0.46102772
-4.45122561,2.92902172,0.48426507,1.99159015,0.32947655,0.31237856,0.00271712,0.12835755,0.01057944,0.46652501
-4.44522261,2.98359940,0.48846477,2.03201562,0.33539051,0.31817633,0.00280590,0.13038187,0.01062745,0.47012580
-4.43921961,3.03696343,0.49055793,2.07275261,0.34147945,0.32423542,0.00289608,0.13201434,0.01066794,0.47174782
-4.43321661,3.08817992,0.49044600,2.11314043,0.34760397,0.33044778,0.00298643,0.13320237,0.01069366,0.47136131
-4.42721361,3.13649652,0.48808750,2.15262115,0.35364948,0.33672016,0.00307609,0.13390812,0.01069887,0.46898799
-4.42121061,3.18134158,0.48349708,2.19073990,0.35952670,0.34297387,0.00316460,0.13410865,0.01067930,0.46469831
-4.41520760,3.22231776,0.47674273,2.22714232,0.36517083,0.34914412,0.00325200,0.13379561,0.01063217,0.45860703
-4.40920460,3.25919083,0.46794129,2.26156967,0.37053975,0.35517904,0.00333876,0.13297439,0.01055609,0.45086761
-4.40320160,3.29187490,0.45725253,2.29385213,0.37561128,0.36103846,0.00342585,0.13166289,0.01045102,0.44166544
-4.39719860,3.32041499,0.44487222,2.32390092,0.38037970,0.36669265,0.00351469,0.12988994,0.01031808,0.43121045
-4.39119560,3.34496811,0.43102443,2.35169958,0.38485180,0.37212106,0.00360716,0.12769350,0.01015940,0.41972935
-4.38519260,3.36578367,0.41595347,2.37729502,0.38904255,0.37731108,0.00370554,0.12511870,0.00997796,0.40745786
-4.37918959,3.38318418,0.39991588,2.40078849,0.39297079,0.38225702,0.00381249,0.12221586,0.00977744,0.39463333
-4.37318659,3.39754689,0.38317266,2.42232697,0.39665504,0.38695913,0.00393095,0.11903858,0.00956202,0.38148786
-4.36718359,3.40928705,0.36598220,2.44209497,0.40010970,0.39142297,0.00406411,0.11564194,0.00933625,0.36824238
-4.36118059,3.41884326,0.34859399,2.46030709,0.40334182,0.39565877,0.00421528,0.11208087,0.00910492,0.35510169
-4.35517759,3.42666513,0.33124333,2.47720140,0.40634870,0.39968116,0.00438782,0.10840880,0.00887291,0.34225070
-4.34917459,3.43320359,0.31414714,2.49303367,0.40911622,0.40350894,0.00458508,0.10467659,0.00864518,0.32985187
-4.34317159,3.43890383,0.29750091,2.50807262,0.41161836,0.40716507,0.00481021,0.10093171,0.00842665,0.31804383
-4.33716858,3.44420094,0.28147680,2.52259605,0.41381754,0.41067682,0.00506615,0.09721770,0.00822214,0.30694117
-4.33116558,3.44951801,0.26622268,2.53688798,0.41566617,0.41407608,0.00535546,0.09357392,0.00803642,0.29663524
-4.32516258,3.45526657,0.25186222,2.55123672,0.41710897,0.41739975,0.00568031,0.09003551,0.00787414,0.28719587
-4.31915958,3.46184898,0.23849562,2.56593379,0.41808629,0.42069030,0.00604231,0.08663349,0.00773984,0.27867380
-4.31315658,3.46966247,0.22620110,2.58127356,0.41853801,0.42399653,0.00644254,0.08339505,0.00763798,0.27110364
-4.30715358,3.47910427,0.21503667,2.59755349,0.41840796,0.42737428,0.00688145,0.08034388,0.00757290,0.26450718
-4.30115058,3.49057745,0.20504232,2.61507482,0.41764852,0.43088737,0.00735886,0.07750056,0.00754887,0.25889685
-4.29514757,3.50449678,0.19624225,2.63414334,0.41622532,0.43460845,0.00787396,0.07488297,0.00757000,0.25427918
-4.28914457,3.52129409,0.18864707,2.65507012,0.41412154,0.43861995,0.00842531,0.07250658,0.00764031,0.25065804
-4.28314157,3.54142257,0.18225596,2.67817177,0.41134174,0.44301477,0.00901088,0.07038474,0.00776360,0.24803758
-4.27713857,3.56535930,0.17705857,2.70377005,0.40791493,0.44789688,0.00962814,0.06852891,0.00794346,0.24642471
-4.27113557,3.59360556,0.17303659,2.73219038,0.40389671,0.45338154,0.01027405,0.06694870,0.00818318,0.24583101
-4.26513257,3.62668450,0.17016520,2.76375906,0.39937028,0.45959509,0.01094520,0.06565196,0.00848567,0.24627408
-4.25912956,3.66513558,0.16841401,2.79879897,0.39444627,0.46667420,0.01163785,0.06464467,0.00885339,0.24777814
-4.25312656,3.70950576,0.16774789,2.83762353,0.38926136,0.47476438,0.01234802,0.06393087,0.00928828,0.25037398
-4.24712356,3.76033721,0.16812744,2.88052885,0.38397574,0.48401776,0.01307153,0.06351248,0.00979165,0.25409822
-4.24112056,3.81815159,0.16950925,2.92778415,0.37876939,0.49459004,0.01380410,0.06338917,0.01036415,0.25899181
-4.23511756,3.88343111,0.17184601,2.97962041,0.37383742,0.50663646,0.01454137,0.06355819,0.01100565,0.26509798
-4.22911456,3.95659689,0.17508643,3.03621769,0.36938464,0.52030705,0.01527890,0.06401425,0.01171526,0.27245949
-4.22311156,4.03798503,0.17917511,3.09769125,0.36561945,0.53574097,0.01601225,0.06474941,0.01249125,0.28111552
-4.21710855,4.12782124,0.18405232,3.16407702,0.36274738,0.55306023,0.01673692,0.06575307,0.01333104,0.29109799
-4.21110555,4.22619482,0.18965377,3.23531692,0.36096453,0.57236293,0.01744835,0.06701194,0.01423124,0.30242774
-4.20510255,4.33303307,0.19591034,3.31124462,0.36045096,0.59371625,0.01814192,0.06851010,0.01518761,0.31511053
-4.19909955,4.44807714,0.20274791,3.39157230,0.36136441,0.61714946,0.01881290,0.07022909,0.01619511,0.32913304
-4.19309655,4.57086051,0.21008710,3.47587927,0.36383453,0.64264735,0.01945642,0.07214805,0.01724795,0.34445914
-4.18709355,4.70069124,0.21784323,3.56360297,0.36795765,0.67014433,0.02006747,0.07424378,0.01833958,0.36102647
-4.18109055,4.83663910,0.22592619,3.65403309,0.37379242,0.69951962,0.02064086,0.07649095,0.01946278,0.37874368
-4.17508754,4.97752876,0.23424056,3.74630948,0.38135625,0.73059382,0.02117126,0.07886216,0.02060966,0.39748833
-4.16908454,5.12193989,0.24268574,3.83942438,0.39062291,0.76312732,0.02165321,0.08132810,0.02177166,0.41710579
-4.16308154,5.26821510,0.25115633,3.93222943,0.40152106,0.79682055,0.02208116,0.08385762,0.02293966,0.43740918
-4.15707854,5.41447628,0.25954264,4.02344797,0.41393411,0.83131652,0.02244957,0.08641786,0.02410390,0.45818052
-4.15107554,5.55864965,0.26773149,4.11169258,0.42770111,0.86620561,0.02275299,0.08897439,0.02525409,0.47917311
-4.14507254,5.69849977,0.27560724,4.19548814,0.44261910,0.90103267,0.02298618,0.09149131,0.02637937,0.50011525
-4.13906953,5.83167195,0.28305313,4.27330005,0.45844651,0.93530626,0.02314424,0.09393154,0.02746842,0.52071521
-4.13306653,5.95574269,0.28995296,4.34356735,0.47490793,0.96851000,0.02322279,0.09625709,0.02850949,0.54066742
-4.12706353,6.06827691,0.29619309,4.40473987,0.49170003,1.00011546,0.02321806,0.09842947,0.02949048,0.55965967
-4.12106053,6.16689060,0.30166473,4.45531875,0.50849853,1.02959636,0.02312710,0.10041021,0.03039914,0.57738123
-4.11505753,6.24931712,0.30626655,4.49389896,0.52496617,1.05644354,0.02294791,0.10216160,0.03122316,0.59353148
-4.10905453,6.31347485,0.30990748,4.51921260,0.54076143,1.08018008,0.02267953,0.10364740,0.03195045,0.60782890
-4.10305153,6.35753400,0.31250959,4.53017136,0.55554777,1.10037600,0.02232222,0.10483386,0.03256940,0.62001999
-4.09704852,6.37997971,0.31401113,4.52590647,0.56900312,1.11666198,0.02187743,0.10569068,0.03306910,0.62988781
-4.09104552,6.37966907,0.31436929,4.50580448,0.58082933,1.12874139,0.02134793,0.10619211,0.03343978,0.63725973
-4.08504252,6.35587923,0.31356284,4.46953714,0.59076114,1.13640019,0.02073777,0.10631809,0.03367305,0.64201412
-4.07903952,6.30834436,0.31159430,4.41708388,0.59857444,1.13951415,0.02005226,0.10605523,0.03376229,0.64408557
-4.07303652,6.23727933,0.30849165,4.34874542,0.60409337,1.13805318,0.01929786,0.10539783,0.03370297,0.64346848
-4.06703352,6.14338861,0.30430926,4.26514771,0.60719595,1.13208229,0.01848212,0.10434859,0.03349291,0.64021872
-4.06103052,6.02785924,0.29912823,4.16723529,0.60781802,1.12175938,0.01761348,0.10291919,0.03313254,0.63445333
-4.05502751,5.89233774,0.29305567,4.05625399,0.60595523,1.10732977,0.01670113,0.10113056,0.03262505,0.62634811
-4.04902451,5.73889119,0.28622329,3.93372319,0.60166299,1.08911761,0.01575477,0.09901284,0.03197644,0.61613334
-4.04302151,5.56995352,0.27878500,3.80139836,0.59505423,1.06751477,0.01478446,0.09660495,0.03119553,0.60408747
-4.03701851,5.38825898,0.27091369,3.66122508,0.58629529,1.04296743,0.01380032,0.09395392,0.03029378,0.59052938
-4.03101551,5.19676502,0.26279726,3.51528604,0.57559977,1.01596111,0.01281237,0.09111376,0.02928509,0.57580912
-4.02501251,4.99856747,0.25463405,3.36574315,0.56322092,0.98700474,0.01183029,0.08814413,0.02818547,0.56029774
-4.01900950,4.79681141,0.24662768,3.21477672,0.54944262,0.95661438,0.01086323,0.08510867,0.02701260,0.54437651
-4.01300650,4.59460097,0.23898175,3.06452421,0.53456957,0.92529740,0.00991963,0.08207322,0.02578532,0.52842589
-4.00700350,4.39491177,0.23189424,2.91702078,0.51891696,0.89353765,0.00900710,0.07910381,0.02452315,0.51281470
-4.00100050,4.20050907,0.22555214,2.77414398,0.50280013,0.86178226,0.00813227,0.07626468,0.02324568,0.49788985
-3.99499750,4.01387494,0.22012627,2.63756463,0.48652469,0.83043045,0.00730073,0.07361634,0.02197199,0.48396701
-3.98899450,3.83714683,0.21576657,2.50870562,0.47037738,0.79982495,0.00651699,0.07121368,0.02072014,0.47132251
-3.98299150,3.67206967,0.21259802,2.38871009,0.45461815,0.77024589,0.00578448,0.06910430,0.01950666,0.46018660
-3.97698849,3.51996289,0.21071728,2.27841998,0.43947363,0.74190768,0.00510555,0.06732715,0.01834612,0.45073844
-3.97098549,3.38170321,0.21019020,2.17836545,0.42513223,0.71495846,0.00448156,0.06591137,0.01725082,0.44310276
-3.96498249,3.25772310,0.21105021,2.08876527,0.41174101,0.68948230,0.00391292,0.06487553,0.01623051,0.43734827
-3.95897949,3.14802447,0.21329771,2.00953782,0.39940426,0.66550355,0.00339923,0.06422728,0.01529229,0.43348782
-3.95297649,3.05220648,0.21690036,1.94032189,0.38818381,0.64299334,0.00293941,0.06396328,0.01444061,0.43148021
-3.94697349,2.96950571,0.22179430,1.88050619,0.37810096,0.62187747,0.00253180,0.06406956,0.01367732,0.43123345
-3.94097049,2.89884665,0.22788625,1.82926606,0.36913975,0.60204548,0.00217430,0.06452220,0.01300191,0.43260947
-3.93496748,2.83890028,0.23505633,1.78560582,0.36125142,0.58336035,0.00186456,0.06528832,0.01241177,0.43542982
-3.92896448,2.78814807,0.24316159,1.74840489,0.35435979,0.56566832,0.00160009,0.06632733,0.01190257,0.43948236
-3.92296148,2.74494884,0.25204001,1.71646581,0.34836731,0.54880854,0.00137839,0.06759240,0.01146863,0.44452867
-3.91695848,2.70760593,0.26151497,1.68856232,0.34316140,0.53262199,0.00119709,0.06903202,0.01110340,0.45031177
-3.91095548,2.67443224,0.27139992,1.66348574,0.33862099,0.51695967,0.00105407,0.07059172,0.01079988,0.45656415
-3.90495248,2.64381083,0.28150312,1.64008792,0.33462283,0.50168942,0.00094756,0.07221575,0.01055112,0.46301573
-3.89894947,2.61424934,0.29163249,1.61731939,0.33104750,0.48670166,0.00087621,0.07384875,0.01035059,0.46940162
-3.89294647,2.58442642,0.30160008,1.59426160,0.32778484,0.47191359,0.00083919,0.07543730,0.01019256,0.47546944
-3.88694347,2.55322910,0.31122642,1.57015210,0.32473871,0.45727213,0.00083620,0.07693134,0.01007245,0.48098600
-3.88094047,2.51978031,0.32034434,1.54440239,0.32183090,0.44275544,0.00086754,0.07828537,0.00998702,0.48574330
-3.87493747,2.48345610,0.32880231,1.51660792,0.31900417,0.42837330,0.00093408,0.07945949,0.00993456,0.48956362
-3.86893447,2.44389263,0.33646723,1.48655043,0.31622436,0.41416637,0.00103726,0.08042016,0.00991497,0.49230359
-3.86293147,2.40098341,0.34322651,1.45419293,0.31348149,0.40020454,0.00117906,0.08114068,0.00992975,0.49385730
-3.85692846,2.35486744,0.34898955,1.41966806,0.31078995,0.38658457,0.00136193,0.08160149,0.00998188,0.49415825
-3.85092546,2.30590945,0.35368847,1.38326063,0.30818778,0.37342721,0.00158868,0.08179017,0.01007571,0.49318022
-3.84492246,2.25467341,0.35727822,1.34538545,0.30573510,0.36087384,0.00186241,0.08170125,0.01021665,0.49093704
-3.83891946,2.20189088,0.35973604,1.30656174,0.30351173,0.34908301,0.00218632,0.08133580,0.01041094,0.48748128
-3.83291646,2.14842576,0.36106034,1.26738536,0.30161423,0.33822678,0.00256363,0.08070092,0.01066524,0.48290200
-3.82691346,2.09523698,0.36126907,1.22850017,0.30015225,0.32848710,0.00299732,0.07980895,0.01098632,0.47732155
-3.82091046,2.04334063,0.36039771,1.19056984,0.29924456,0.32005215,0.00349004,0.07867679,0.01138061,0.47089159
-3.81490745,1.99377306,0.35849687,1.15425113,0.29901469,0.31311288,0.00404385,0.07732500,0.01185381,0.46378839
-3.80890445,1.94755605,0.35562975,1.12016974,0.29958647,0.30785951,0.00466005,0.07577695,0.01241052,0.45620766
-3.80290145,1.90566512,0.35186944,1.08889947,0.30107942,0.30447817,0.00533902,0.07405796,0.01305383,0.44835889
-3.79689845,1.86900178,0.34729616,1.06094515,0.30360443,0.30314752,0.00608004,0.07219453,0.01378506,0.44045952
-3.79089545,1.83837015,0.34199476,1.03672978,0.30725952,0.30403545,0.00688118,0.07021350,0.01460340,0.43272887
-3.78489245,1.81445829,0.33605218,1.01658577,0.31212610,0.30729569,0.00773915,0.06814143,0.01550577,0.42538232
-3.77888944,1.79782427,0.32955532,1.00075036,0.31826576,0.31306444,0.00864930,0.06600402,0.01648664,0.41862544
-3.77288644,1.78888677,0.32258920,0.98936461,0.32571768,0.32145695,0.00960559,0.06382554,0.01753800,0.41264868
-3.76688344,1.78791995,0.31523540,0.98247572,0.33449677,0.33256419,0.01060063,0.06162849,0.01864938,0.40762232
-3.76088044,1.79505211,0.30757100,0.98004191,0.34459274,0.34644947,0.01162584,0.05943326,0.01980799,0.40369221
-3.75487744,1.81026779,0.29966787,0.98193936,0.35597000,0.36314543,0.01267152,0.05725793,0.02099894,0.40097602
-3.74887444,1.83341254,0.29159231,0.98797041,0.36856858,0.38265117,0.01372716,0.05511811,0.02220552,0.39956044
-3.74287144,1.86420023,0.28340509,0.99787264,0.38230588,0.40492991,0.01478165,0.05302688,0.02340966,0.39949913
-3.73686843,1.90222216,0.27516182,1.01132810,0.39707941,0.42990722,0.01582360,0.05099482,0.02459233,0.40081169
-3.73086543,1.94695777,0.26691349,1.02797236,0.41277034,0.45746996,0.01684164,0.04903005,0.02573411,0.40348354
-3.72486243,1.99778656,0.25870732,1.04740316,0.42924765,0.48746610,0.01782477,0.04713836,0.02681573,0.40746675
-3.71885943,2.05400108,0.25058760,1.06918835,0.44637290,0.51970556,0.01876269,0.04532338,0.02781872,0.41268185
-3.71285643,2.11482071,0.24259660,1.09287314,0.46400527,0.55396197,0.01964605,0.04358676,0.02872593,0.41902050
-3.70685343,2.17940608,0.23477547,1.11798672,0.48200664,0.58997558,0.02046677,0.04192842,0.02952216,0.42634895
-3.70085043,2.24687415,0.22716494,1.14404838,0.50024655,0.62745714,0.02121824,0.04034677,0.03019468,0.43451219
-3.69484742,2.31631352,0.21980593,1.17057317,0.51860666,0.66609267,0.02189541,0.03883902,0.03073365,0.44333863
-3.68884442,2.38680006,0.21273978,1.19707751,0.53698449,0.70554903,0.02249496,0.03740145,0.03113251,0.45264514
-3.68284142,2.45741243,0.20600832,1.22308475,0.55529618,0.74548000,0.02301524,0.03602967,0.03138824,0.46224230
-3.67683842,2.52724726,0.19965360,1.24813081,0.57347813,0.78553273,0.02345620,0.03471890,0.03150149,0.47193958
-3.67083542,2.59543380,0.19371729,1.27177014,0.59148728,0.82535420,0.02381933,0.03346425,0.03147655,0.48155042
-3.66483242,2.66114741,0.18823981,1.29358174,0.60929995,0.86459749,0.02410741,0.03226093,0.03132127,0.49089676
-3.65882941,2.72362177,0.18325925,1.31317549,0.62690930,0.90292761,0.02432428,0.03110450,0.03104679,0.49981320
-3.65282641,2.78215935,0.17881004,1.33019827,0.64432152,0.94002661,0.02447461,0.02999097,0.03066714,0.50815030
-3.64682341,2.83613987,0.17492154,1.34434002,0.66155079,0.97559793,0.02456364,0.02891703,0.03019882,0.51577719
-3.64082041,2.88502652,0.17161657,1.35533924,0.67861342,1.00936972,0.02459686,0.02788004,0.02966022,0.52258332
-3.63481741,2.92836992,0.16891002,1.36298783,0.69552143,1.04109733,0.02457981,0.02687817,0.02907103,0.52847928
-3.62881441,2.96580972,0.16680760,1.36713492,0.71227603,1.07056472,0.02451783,0.02591035,0.02845165,0.53339695
-3.62281141,2.99707412,0.16530481,1.36768954,0.72886140,1.09758526,0.02441593,0.02497627,0.02782256,0.53728874
-3.61680840,3.02197757,0.16438628,1.36462199,0.74523921,1.12200175,0.02427864,0.02407630,0.02720377,0.54012635
-3.61080540,3.04041696,0.16402547,1.35796369,0.76134438,1.14368611,0.02410999,0.02321141,0.02661431,0.54189903
-3.60480240,3.05236691,0.16418489,1.34780568,0.77708239,1.16253891,0.02391346,0.02238309,0.02607181,0.54261152
-3.59879940,3.05787457,0.16481673,1.33429570,0.79232847,1.17848882,0.02369209,0.02159323,0.02559219,0.54228190
-3.59279640,3.05705445,0.16586405,1.31763405,0.80692887,1.19149241,0.02344852,0.02084399,0.02518941,0.54093945
-3.58679340,3.05008369,0.16726243,1.29806837,0.82070425,1.20153423,0.02318517,0.02013774,0.02487539,0.53862276
-3.58079040,3.03719806,0.16894204,1.27588767,0.83345515,1.20862731,0.02290440,0.01947691,0.02465997,0.53537803
-3.57478739,3.01868894,0.17083010,1.25141571,0.84496929,1.21281400,0.02260865,0.01886400,0.02455104,0.53125777
