energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.28664332,0.07283534,0.03399294,0.02002299,0.01980672,0.00018624,0.00240201,0.01116394,0.01287277,0.01290967
3.29264632,0.07090348,0.03232525,0.01899895,0.01973543,0.00016602,0.00196719,0.01108656,0.01292429,0.01317888
3.29864932,0.06993222,0.03117865,0.01828645,0.01988163,0.00014974,0.00159952,0.01113540,0.01310779,0.01356013
3.30465233,0.06975924,0.03047259,0.01783752,0.02020426,0.00013688,0.00129123,0.01128704,0.01339724,0.01402852
3.31065533,0.07022201,0.03012706,0.01760460,0.02066179,0.00012691,0.00103487,0.01151785,0.01376620,0.01455861
3.31665833,0.07116097,0.03006409,0.01754145,0.02121301,0.00011937,0.00082346,0.01180440,0.01418833,0.01512494
3.32266133,0.07242238,0.03020912,0.01760393,0.02181787,0.00011380,0.00065053,0.01212396,0.01463798,0.01570250
3.32866433,0.07386093,0.03049219,0.01775063,0.02243818,0.00010979,0.00051022,0.01245491,0.01509060,0.01626729
3.33466733,0.07534199,0.03084881,0.01794347,0.02303832,0.00010694,0.00039731,0.01277707,0.01552326,0.01679674
3.34067034,0.07674358,0.03122084,0.01814812,0.02358587,0.00010494,0.00030717,0.01307211,0.01591504,0.01727022
3.34667334,0.07795799,0.03155706,0.01833433,0.02405211,0.00010348,0.00023578,0.01332380,0.01624740,0.01766939
3.35267634,0.07889315,0.03181364,0.01847624,0.02441253,0.00010231,0.00017969,0.01351826,0.01650451,0.01797863
3.35867934,0.07947350,0.03195440,0.01855249,0.02464713,0.00010122,0.00013598,0.01364417,0.01667346,0.01818526
3.36468234,0.07964061,0.03195098,0.01854633,0.02474067,0.00010003,0.00010219,0.01369288,0.01674450,0.01827981
3.37068534,0.07935332,0.03178275,0.01844552,0.02468283,0.00009863,0.00007629,0.01365848,0.01671106,0.01825610
3.37668834,0.07858753,0.03143663,0.01824227,0.02446814,0.00009690,0.00005661,0.01353778,0.01656980,0.01811131
3.38269135,0.07733552,0.03090675,0.01793298,0.02409592,0.00009478,0.00004180,0.01333024,0.01632051,0.01784590
3.38869435,0.07560497,0.03019391,0.01751797,0.02356997,0.00009224,0.00003078,0.01303781,0.01596596,0.01746345
3.39469735,0.07341760,0.02930496,0.01700108,0.02289823,0.00008927,0.00002271,0.01266473,0.01551162,0.01697040
3.40070035,0.07080743,0.02825206,0.01638924,0.02209230,0.00008588,0.00001695,0.01221723,0.01496539,0.01637577
3.40670335,0.06781895,0.02705186,0.01569200,0.02116692,0.00008211,0.00001299,0.01170327,0.01433719,0.01569072
3.41270635,0.06450496,0.02572459,0.01492094,0.02013936,0.00007799,0.00001049,0.01113213,0.01363854,0.01492812
3.41870935,0.06092446,0.02429315,0.01408923,0.01902882,0.00007359,0.00000924,0.01051409,0.01288216,0.01410212
3.42471236,0.05714044,0.02278227,0.01321099,0.01785577,0.00006899,0.00000910,0.00986002,0.01208147,0.01322765
3.43071536,0.05321782,0.02121757,0.01230085,0.01664142,0.00006424,0.00001008,0.00918103,0.01125017,0.01231994
3.43671836,0.04922154,0.01962487,0.01137345,0.01540716,0.00005942,0.00001224,0.00848816,0.01040186,0.01139412
3.44272136,0.04521485,0.01802950,0.01044302,0.01417413,0.00005462,0.00001580,0.00779202,0.00954962,0.01046484
3.44872436,0.04125800,0.01645575,0.00952304,0.01296291,0.00004990,0.00002105,0.00710255,0.00870572,0.00954592
3.45472736,0.03740720,0.01492657,0.00862597,0.01179332,0.00004534,0.00002845,0.00642883,0.00788137,0.00865013
3.46073037,0.03371401,0.01346334,0.00776309,0.01068437,0.00004101,0.00003859,0.00577892,0.00708657,0.00778902
3.46673337,0.03022519,0.01208589,0.00694437,0.00965439,0.00003696,0.00005227,0.00515975,0.00632993,0.00697287
3.47273637,0.02698292,0.01081273,0.00617851,0.00872129,0.00003327,0.00007048,0.00457712,0.00561874,0.00621067
3.47873937,0.02402550,0.00966145,0.00547305,0.00790302,0.00003000,0.00009449,0.00403570,0.00495894,0.00551029
3.48474237,0.02138840,0.00864935,0.00483452,0.00721817,0.00002722,0.00012589,0.00353914,0.00435526,0.00487859
3.49074537,0.01910578,0.00779424,0.00426870,0.00668675,0.00002499,0.00016661,0.00309019,0.00381140,0.00432178
3.49674837,0.01721230,0.00711548,0.00378101,0.00633108,0.00002340,0.00021900,0.00269088,0.00333024,0.00384568
3.50275138,0.01574530,0.00663517,0.00337684,0.00617687,0.00002254,0.00028588,0.00234269,0.00291411,0.00345617
3.50875438,0.01474720,0.00637949,0.00306205,0.00625432,0.00002251,0.00037063,0.00204684,0.00256509,0.00315961
3.51475738,0.01426813,0.00638027,0.00284344,0.00659941,0.00002346,0.00047718,0.00180450,0.00228535,0.00296334
3.52076038,0.01436877,0.00667657,0.00272928,0.00725514,0.00002553,0.00061013,0.00161709,0.00207747,0.00287618
3.52676338,0.01512316,0.00731644,0.00272983,0.00827282,0.00002893,0.00077474,0.00148652,0.00194480,0.00290895
3.53276638,0.01662157,0.00835866,0.00285792,0.00971335,0.00003389,0.00097698,0.00141545,0.00189181,0.00307499
3.53876938,0.01897327,0.00987452,0.00312940,0.01164830,0.00004069,0.00122354,0.00140761,0.00192440,0.00339064
3.54477239,0.02230901,0.01194951,0.00356372,0.01416094,0.00004965,0.00152179,0.00146794,0.00205020,0.00387569
3.55077539,0.02678318,0.01468473,0.00418426,0.01734690,0.00006117,0.00187977,0.00160290,0.00227887,0.00455379
3.55677839,0.03257540,0.01819824,0.00501872,0.02131458,0.00007569,0.00230605,0.00182059,0.00262228,0.00545269
3.56278139,0.03989143,0.02262579,0.00609937,0.02618509,0.00009372,0.00280965,0.00213088,0.00309469,0.00660449
3.56878439,0.04896320,0.02812120,0.00746306,0.03209167,0.00011582,0.00339984,0.00254554,0.00371285,0.00804561
3.57478739,0.06004771,0.03485597,0.00915115,0.03917847,0.00014261,0.00408596,0.00307819,0.00449594,0.00981668
3.58079040,0.07342469,0.04301819,0.01120924,0.04759863,0.00017478,0.00487711,0.00374425,0.00546549,0.01196217
3.58679340,0.08939281,0.05281040,0.01368653,0.05751163,0.00021304,0.00578188,0.00456077,0.00664512,0.01452984
3.59279640,0.10826423,0.06444650,0.01663502,0.06907969,0.00025816,0.00680797,0.00554621,0.00806018,0.01756987
3.59879940,0.13035752,0.07814747,0.02010841,0.08246343,0.00031090,0.00796186,0.00671996,0.00973721,0.02113372
3.60480240,0.15598880,0.09413586,0.02416061,0.09781662,0.00037204,0.00924834,0.00810198,0.01170328,0.02527280
3.61080540,0.18546120,0.11262919,0.02884401,0.11528023,0.00044231,0.01067016,0.00971204,0.01398515,0.03003672
3.61680840,0.21905279,0.13383211,0.03420751,0.13497579,0.00052241,0.01222760,0.01156913,0.01660830,0.03547139
3.62281141,0.25700322,0.15792772,0.04029418,0.15699826,0.00061295,0.01391810,0.01369053,0.01959584,0.04161688
3.62881441,0.29949946,0.18506798,0.04713882,0.18140869,0.00071441,0.01573594,0.01609091,0.02296731,0.04850509
3.63481741,0.34666112,0.21536391,0.05476542,0.20822695,0.00082714,0.01767198,0.01878141,0.02673742,0.05615735
3.64082041,0.39852597,0.24887554,0.06318456,0.23742482,0.00095130,0.01971350,0.02176855,0.03091477,0.06458206
3.64682341,0.45503635,0.28560243,0.07239092,0.26891979,0.00108684,0.02184411,0.02505332,0.03550061,0.07377238
3.65282641,0.51602729,0.32547511,0.08236109,0.30257009,0.00123345,0.02404386,0.02863023,0.04048776,0.08370425
3.65882941,0.58121699,0.36834800,0.09305168,0.33817122,0.00139060,0.02628938,0.03248649,0.04585957,0.09433469
3.66483242,0.65020068,0.41399445,0.10439801,0.37545433,0.00155745,0.02855424,0.03660141,0.05158929,0.10560068
3.67083542,0.72244833,0.46210428,0.11631339,0.41408690,0.00173291,0.03080943,0.04094597,0.05763962,0.11741859
3.67683842,0.79730701,0.51228437,0.12868922,0.45367579,0.00191558,0.03302394,0.04548269,0.06396271,0.12968440
3.68284142,0.87400818,0.56406261,0.14139592,0.49377298,0.00210383,0.03516552,0.05016579,0.07050050,0.14227465
3.68884442,0.95168028,0.61689536,0.15428473,0.53388382,0.00229581,0.03720143,0.05494174,0.07718557,0.15504828
3.69484742,1.02936634,0.67017848,0.16719050,0.57347789,0.00248945,0.03909942,0.05975007,0.08394240,0.16784930
3.70085043,1.10604660,0.72326164,0.17993525,0.61200203,0.00268257,0.04082857,0.06452461,0.09068906,0.18051032
3.70685343,1.18066516,0.77546569,0.19233265,0.64889525,0.00287292,0.04236028,0.06919503,0.09733931,0.19285667
3.71285643,1.25216000,0.82610232,0.20419300,0.68360497,0.00305823,0.04366911,0.07368863,0.10380501,0.20471128
3.71885943,1.31949514,0.87449527,0.21532885,0.71560391,0.00323629,0.04473363,0.07793240,0.10999875,0.21589981
3.72486243,1.38169346,0.92000228,0.22556066,0.74440697,0.00340504,0.04553708,0.08185519,0.11583662,0.22625610
3.73086543,1.43786883,0.96203653,0.23472265,0.76958730,0.00356263,0.04606797,0.08538994,0.12124092,0.23562745
3.73686843,1.48725590,1.00008669,0.24266824,0.79079071,0.00370749,0.04632042,0.08847584,0.12614282,0.24387974
3.74287144,1.52923603,1.03373436,0.24927501,0.80774789,0.00383836,0.04629438,0.09106045,0.13048465,0.25090187
3.74887444,1.56335805,1.06266808,0.25444888,0.82028360,0.00395435,0.04599560,0.09310140,0.13422182,0.25660953
3.75487744,1.58935260,1.08669297,0.25812729,0.82832241,0.00405499,0.04543541,0.09456794,0.13732422,0.26094793
3.76088044,1.60713933,1.10573546,0.26028117,0.83189072,0.00414017,0.04463033,0.09544195,0.13977709,0.26389340
3.76688344,1.61682643,1.11984285,0.26091574,0.83111479,0.00421020,0.04360148,0.09571857,0.14158114,0.26545382
3.77288644,1.61870244,1.12917751,0.26006989,0.82621496,0.00426574,0.04237385,0.09540630,0.14275209,0.26566769
3.77888944,1.61322087,1.13400618,0.25781437,0.81749626,0.00430774,0.04097541,0.09452667,0.14331952,0.26460212
3.78489245,1.60097824,1.13468491,0.25424873,0.80533594,0.00433743,0.03943625,0.09311334,0.14332524,0.26234960
3.79089545,1.58268695,1.13164038,0.24949728,0.79016860,0.00435621,0.03778756,0.09121088,0.14282104,0.25902385
3.79689845,1.55914425,1.12534886,0.24370426,0.77246960,0.00436556,0.03606070,0.08887313,0.14186623,0.25475506
3.80290145,1.53119924,1.11631389,0.23702845,0.75273769,0.00436700,0.03428628,0.08616135,0.14052489,0.24968451
3.80890445,1.49971956,1.10504414,0.22963753,0.73147783,0.00436199,0.03249332,0.08314213,0.13886306,0.24395919
3.81490745,1.46555956,1.09203248,0.22170246,0.70918490,0.00435183,0.03070858,0.07988533,0.13694616,0.23772640
3.82091046,1.42953169,1.07773777,0.21339221,0.68632928,0.00433768,0.02895597,0.07646198,0.13483653,0.23112888
3.82691346,1.39238248,1.06257011,0.20486898,0.66334481,0.00432041,0.02725612,0.07294237,0.13259145,0.22430048
3.83291646,1.35477416,1.04688040,0.19628425,0.64061978,0.00430068,0.02562617,0.06939433,0.13026162,0.21736268
3.83891946,1.31727274,1.03095465,0.18777565,0.61849110,0.00427886,0.02407970,0.06588182,0.12789023,0.21042216
3.84492246,1.28034271,1.01501315,0.17946487,0.59724184,0.00425508,0.02262675,0.06246381,0.12551260,0.20356929
3.85092546,1.24434811,0.99921431,0.17145656,0.57710196,0.00422925,0.02127410,0.05919354,0.12315636,0.19687773
3.85692846,1.20955967,0.98366249,0.16383815,0.55825186,0.00420111,0.02002555,0.05611808,0.12084224,0.19040501
3.86293147,1.17616667,0.96841923,0.15668050,0.54082837,0.00417027,0.01888236,0.05327822,0.11858517,0.18419393
3.86893447,1.14429262,0.95351663,0.15003933,0.52493237,0.00413633,0.01784374,0.05070863,0.11639577,0.17827461
3.87493747,1.11401299,0.93897183,0.14395699,0.51063741,0.00409889,0.01690729,0.04843820,0.11428199,0.17266705
3.88094047,1.08537380,0.92480136,0.13846467,0.49799855,0.00405763,0.01606958,0.04649051,0.11225079,0.16738388
3.88694347,1.05840922,0.91103405,0.13358455,0.48706067,0.00401240,0.01532653,0.04488439,0.11030969,0.16243309
3.89294647,1.03315706,0.89772158,0.12933192,0.47786554,0.00396324,0.01467387,0.04363440,0.10846805,0.15782059
3.89894947,1.00967077,0.88494573,0.12571692,0.47045710,0.00391040,0.01410742,0.04275131,0.10673803,0.15355224
3.90495248,0.98802725,0.87282165,0.12274586,0.46488453,0.00385439,0.01362341,0.04224234,0.10513509,0.14963546
3.91095548,0.96832987,0.86149692,0.12042199,0.46120294,0.00379593,0.01321854,0.04211137,0.10367801,0.14608004
3.91695848,0.95070647,0.85114636,0.11874572,0.45947145,0.00373597,0.01289009,0.04235885,0.10238836,0.14289831
3.92296148,0.93530279,0.84196290,0.11771422,0.45974906,0.00367560,0.01263590,0.04298155,0.10128959,0.14010461
3.92896448,0.92227170,0.83414512,0.11732050,0.46208842,0.00361604,0.01245419,0.04397220,0.10040563,0.13771408
3.93496748,0.91175921,0.82788241,0.11755219,0.46652805,0.00355853,0.01234350,0.04531897,0.09975925,0.13574105
3.94097049,0.90388845,0.82333866,0.11838991,0.47308369,0.00350429,0.01230236,0.04700490,0.09937018,0.13419692
3.94697349,0.89874273,0.82063583,0.11980567,0.48173933,0.00345441,0.01232917,0.04900735,0.09925320,0.13308804
3.95297649,0.89634926,0.81983842,0.12176127,0.49243869,0.00340979,0.01242187,0.05129749,0.09941630,0.13241343
3.95897949,0.89666460,0.82094021,0.12420705,0.50507790,0.00337108,0.01257780,0.05383995,0.09985913,0.13216284
3.96498249,0.89956321,0.82385419,0.12708097,0.51949990,0.00333861,0.01279346,0.05659277,0.10057170,0.13231514
3.97098549,0.90483004,0.82840654,0.13030833,0.53549121,0.00331240,0.01306439,0.05950749,0.10153362,0.13283724
3.97698849,0.91215786,0.83433534,0.13380214,0.55278137,0.00329205,0.01338515,0.06252965,0.10271384,0.13368367
3.98299150,0.92114985,0.84129424,0.13746416,0.57104530,0.00327685,0.01374922,0.06559962,0.10407096,0.13479687
3.98899450,0.93132748,0.84886116,0.14118681,0.58990869,0.00326573,0.01414914,0.06865376,0.10555412,0.13610826
3.99499750,0.94214346,0.85655172,0.14485563,0.60895620,0.00325733,0.01457661,0.07162592,0.10710449,0.13753993
4.00100050,0.95299920,0.86383673,0.14835243,0.62774216,0.00325005,0.01502268,0.07444918,0.10865720,0.13900710
4.00700350,0.96326608,0.87016312,0.15155895,0.64580343,0.00324213,0.01547797,0.07705789,0.11014366,0.14042101
4.01300650,0.97230930,0.87497696,0.15436080,0.66267370,0.00323177,0.01593300,0.07938981,0.11149427,0.14169224
4.01900950,0.97951324,0.87774770,0.15665153,0.67789858,0.00321714,0.01637844,0.08138826,0.11264115,0.14273430
4.02501251,0.98430705,0.87799229,0.15833672,0.69105090,0.00319655,0.01680546,0.08300432,0.11352102,0.14346718
4.03101551,0.98618922,0.87529794,0.15933772,0.70174531,0.00316851,0.01720599,0.08419881,0.11407785,0.14382082
4.03701851,0.98474983,0.86934251,0.15959501,0.70965167,0.00313181,0.01757311,0.08494404,0.11426534,0.14373834
4.04302151,0.97968963,0.85991142,0.15907093,0.71450654,0.00308559,0.01790120,0.08522526,0.11404905,0.14317865
4.04902451,0.97083489,0.84691047,0.15775172,0.71612236,0.00302938,0.01818623,0.08504167,0.11340800,0.14211874
4.05502751,0.95814757,0.83037389,0.15564860,0.71439393,0.00296320,0.01842593,0.08440702,0.11233580,0.14055504
4.06103052,0.94173039,0.81046746,0.15279815,0.70930207,0.00288750,0.01861986,0.08334966,0.11084126,0.13850433
4.06703352,0.92182672,0.78748660,0.14926164,0.70091426,0.00280321,0.01876952,0.08191218,0.10894838,0.13600369
4.07303652,0.89881544,0.76184969,0.14512360,0.68938262,0.00271170,0.01887832,0.08015045,0.10669577,0.13310994
4.07903952,0.87320119,0.73408708,0.14048959,0.67493920,0.00261478,0.01895150,0.07813234,0.10413564,0.12989822
4.08504252,0.84560061,0.70482638,0.13548329,0.65788903,0.00251461,0.01899603,0.07593593,0.10133226,0.12646017
4.09104552,0.81672518,0.67477476,0.13024304,0.63860141,0.00241367,0.01902042,0.07364747,0.09836007,0.12290143
4.09704852,0.78736156,0.64469915,0.12491803,0.61749974,0.00231469,0.01903446,0.07135899,0.09530153,0.11933890
4.10305153,0.75835016,0.61540510,0.11966419,0.59505039,0.00222054,0.01904898,0.06916583,0.09224470,0.11589756
4.10905453,0.73056279,0.58771508,0.11464006,0.57175118,0.00213422,0.01907547,0.06716398,0.08928073,0.11270722
4.11505753,0.70488013,0.56244712,0.11000263,0.54811960,0.00205870,0.01912579,0.06544756,0.08650135,0.10989911
4.12106053,0.68216964,0.54039413,0.10590338,0.52468140,0.00199690,0.01921171,0.06410615,0.08399633,0.10760249
4.12706353,0.66326440,0.52230472,0.10248460,0.50195955,0.00195160,0.01934457,0.06322248,0.08185105,0.10594134
4.13306653,0.64894334,0.50886562,0.09987604,0.48046389,0.00192537,0.01953485,0.06287016,0.08014429,0.10503118
4.13906953,0.63991311,0.50068608,0.09819193,0.46068148,0.00192048,0.01979173,0.06311171,0.07894612,0.10497604
4.14507254,0.63679184,0.49828432,0.09752848,0.44306785,0.00193890,0.02012279,0.06399689,0.07831607,0.10586575
4.15107554,0.64009464,0.50207605,0.09796179,0.42803888,0.00198217,0.02053357,0.06556129,0.07830153,0.10777336
4.15707854,0.65022127,0.51236505,0.09954617,0.41596346,0.00205145,0.02102732,0.06782531,0.07893646,0.11075293
4.16308154,0.66744554,0.52933566,0.10231297,0.40715685,0.00214738,0.02160470,0.07079343,0.08024030,0.11483763
4.16908454,0.69190681,0.55304718,0.10626970,0.40187461,0.00227015,0.02226365,0.07445386,0.08221727,0.12003812
4.17508754,0.72360343,0.58343011,0.11139970,0.40030715,0.00241939,0.02299927,0.07877857,0.08485593,0.12634136
4.18109055,0.76238813,0.62028410,0.11766204,0.40257492,0.00259422,0.02380383,0.08372355,0.08812905,0.13370981
4.18709355,0.80796572,0.66327783,0.12499191,0.40872423,0.00279320,0.02466683,0.08922957,0.09199384,0.14208106
4.19309655,0.85989300,0.71195074,0.13330134,0.41872399,0.00301435,0.02557525,0.09522316,0.09639249,0.15136795
4.19909955,0.91758127,0.76571689,0.14248025,0.43246334,0.00325517,0.02651383,0.10161794,0.10125308,0.16145927
4.20510255,0.98030162,0.82387104,0.15239805,0.44975056,0.00351265,0.02746546,0.10831625,0.10649083,0.17222095
4.21110555,1.04719322,0.88559716,0.16290544,0.47031335,0.00378331,0.02841164,0.11521102,0.11200963,0.18349790
4.21710855,1.11727489,0.94997965,0.17383676,0.49380090,0.00406325,0.02933309,0.12218795,0.11770402,0.19511646
4.22311156,1.18946002,1.01601721,0.18501274,0.51978773,0.00434821,0.03021031,0.12912784,0.12346131,0.20688738
4.22911456,1.26257497,1.08263967,0.19624360,0.54777978,0.00463364,0.03102422,0.13590908,0.12916410,0.21860949
4.23511756,1.33538078,1.14872742,0.20733258,0.57722255,0.00491479,0.03175685,0.14241032,0.13469295,0.23007379
4.24112056,1.40659805,1.21313356,0.21807981,0.60751159,0.00518683,0.03239195,0.14851311,0.13992917,0.24106806
4.24712356,1.47493454,1.27470814,0.22828643,0.63800508,0.00544492,0.03291559,0.15410458,0.14475780,0.25138174
4.25312656,1.53911493,1.33232426,0.23775896,0.66803837,0.00568435,0.03331675,0.15908010,0.14907044,0.26081107
4.25912956,1.59791196,1.38490504,0.24631368,0.69694016,0.00590063,0.03358776,0.16334570,0.15276812,0.26916429
4.26513257,1.65017801,1.43145107,0.25378107,0.72404986,0.00608967,0.03372472,0.16682035,0.15576392,0.27626663
4.27113557,1.69487619,1.47106698,0.26001003,0.74873553,0.00624783,0.03372771,0.16943797,0.15798532,0.28196514
4.27713857,1.73110969,1.50298659,0.26487177,0.77041192,0.00637204,0.03360104,0.17114904,0.15937620,0.28613294
4.28314157,1.75814830,1.52659521,0.26826326,0.78855771,0.00645992,0.03335323,0.17192188,0.15989841,0.28867288
4.28914457,1.77545095,1.54144849,0.27011012,0.80273142,0.00650984,0.03299693,0.17174345,0.15953284,0.28952040
4.29514757,1.78268326,1.54728665,0.27036867,0.81258517,0.00652093,0.03254871,0.17061965,0.15827986,0.28864542
4.30115058,1.77972918,1.54404352,0.26902727,0.81787567,0.00649321,0.03202874,0.16857517,0.15615934,0.28605328
4.30715358,1.76669597,1.53184963,0.26610666,0.81847201,0.00642750,0.03146030,0.16565281,0.15320993,0.28178454
4.31315658,1.74391228,1.51102929,0.26165936,0.81435958,0.00632543,0.03086926,0.16191223,0.14948784,0.27591374
4.31915958,1.71191901,1.48209130,0.25576816,0.80564021,0.00618943,0.03028340,0.15742838,0.14506510,0.26854706
4.32516258,1.67145311,1.44571367,0.24854365,0.79252807,0.00602259,0.02973165,0.15228933,0.14002731,0.25981911
4.33116558,1.62342502,1.40272274,0.24012088,0.77534182,0.00582860,0.02924333,0.14659390,0.13447106,0.24988874
4.33716858,1.56889025,1.35406750,0.23065541,0.75449299,0.00561167,0.02884725,0.14044885,0.12850094,0.23893423
4.34317159,1.50901635,1.30078990,0.22031864,0.73047123,0.00537632,0.02857080,0.13396600,0.12222652,0.22714803
4.34917459,1.44504646,1.24399253,0.20929284,0.70382712,0.00512729,0.02843911,0.12725915,0.11575910,0.21473111
4.35517759,1.37826083,1.18480466,0.19776593,0.67515303,0.00486942,0.02847412,0.12044105,0.10920858,0.20188726
4.36118059,1.30993793,1.12434819,0.18592626,0.64506315,0.00460745,0.02869370,0.11362046,0.10268046,0.18881756
4.36718359,1.24131659,1.06370468,0.17395757,0.61417336,0.00434590,0.02911098,0.10689936,0.09627312,0.17571518
4.37318659,1.17356068,1.00388476,0.16203430,0.58308189,0.00408899,0.02973356,0.10037051,0.09007536,0.16276065
4.37918959,1.10772763,0.94580115,0.15031749,0.55235146,0.00384047,0.03056306,0.09411534,0.08416443,0.15011786
4.38519260,1.04474208,0.89024601,0.13895125,0.52249384,0.00360358,0.03159469,0.08820231,0.07860457,0.13793081
4.39119560,0.98537537,0.83787371,0.12806012,0.49395711,0.00338094,0.03281706,0.08268566,0.07344594,0.12632123
4.39719860,0.93023164,0.78918914,0.11774718,0.46711629,0.00317456,0.03421220,0.07760480,0.06872419,0.11538716
4.40320160,0.87974082,0.74454209,0.10809302,0.44226758,0.00298576,0.03575579,0.07298411,0.06446051,0.10520231
4.40920460,0.83415852,0.70412751,0.09915563,0.41962610,0.00281526,0.03741763,0.06883333,0.06066219,0.09581638
4.41520760,0.79357253,0.66799138,0.09097099,0.39932731,0.00266312,0.03916233,0.06514831,0.05732360,0.08725614
4.42121061,0.75791532,0.63604180,0.08355444,0.38143163,0.00252886,0.04095022,0.06191234,0.05442760,0.07952712
4.42721361,0.72698178,0.60806441,0.07690265,0.36593203,0.00241148,0.04273850,0.05909772,0.05194729,0.07261596
4.43321661,0.70045120,0.58374138,0.07099603,0.35276392,0.00230959,0.04448245,0.05666766,0.04984793,0.06649308
4.43921961,0.67791219,0.56267302,0.06580155,0.34181679,0.00222145,0.04613689,0.05457837,0.04808908,0.06111569
4.44522261,0.65888953,0.54440090,0.06127571,0.33294696,0.00214511,0.04765763,0.05278127,0.04662677,0.05643089
4.45122561,0.64287141,0.52843146,0.05736755,0.32599065,0.00207846,0.04900297,0.05122519,0.04541565,0.05237880
4.45722861,0.62933603,0.51425913,0.05402167,0.32077675,0.00201940,0.05013512,0.04985851,0.04441106,0.04889548
4.46323162,0.61777636,0.50138798,0.05118095,0.31713862,0.00196585,0.05102158,0.04863118,0.04357084,0.04591575
4.46923462,0.60772195,0.48935114,0.04878906,0.31492434,0.00191587,0.05163628,0.04749639,0.04285700,0.04337554
4.47523762,0.59875711,0.47772726,0.04679253,0.31400498,0.00186772,0.05196056,0.04641214,0.04223699,0.04121396
4.48124062,0.59053473,0.46615358,0.04514238,0.31428042,0.00181991,0.05198388,0.04534231,0.04168468,0.03937486
4.48724362,0.58278540,0.45433527,0.04379540,0.31568271,0.00177127,0.05170419,0.04425747,0.04118098,0.03780800
4.49324662,0.57532170,0.44205094,0.04271475,0.31817665,0.00172090,0.05112806,0.04313532,0.04071407,0.03646972
4.49924962,0.56803769,0.42915428,0.04187029,0.32175781,0.00166824,0.05027041,0.04196074,0.04027927,0.03532326
4.50525263,0.56090402,0.41557232,0.04123840,0.32644816,0.00161306,0.04915403,0.04072557,0.03987859,0.03433860
4.51125563,0.55395906,0.40130032,0.04080138,0.33228953,0.00155539,0.04780871,0.03942802,0.03951993,0.03349206
4.51725863,0.54729682,0.38639411,0.04054664,0.33933547,0.00149556,0.04627018,0.03807192,0.03921609,0.03276556
4.52326163,0.54105247,0.37096032,0.04046555,0.34764192,0.00143408,0.04457883,0.03666573,0.03898350,0.03214569
4.52926463,0.53538631,0.35514516,0.04055225,0.35725725,0.00137166,0.04277827,0.03522148,0.03884088,0.03162275
4.53526763,0.53046711,0.33912238,0.04080225,0.36821229,0.00130912,0.04091382,0.03375361,0.03880773,0.03118960
4.54127064,0.52645584,0.32308118,0.04121120,0.38051089,0.00124736,0.03903096,0.03227783,0.03890294,0.03084059
4.54727364,0.52349053,0.30721449,0.04177359,0.39412166,0.00118729,0.03717382,0.03081008,0.03914333,0.03057063
4.55327664,0.52167301,0.29170832,0.04248170,0.40897120,0.00112979,0.03538374,0.02936557,0.03954233,0.03037427
4.55927964,0.52105831,0.27673248,0.04332476,0.42493940,0.00107567,0.03369800,0.02795799,0.04010892,0.03024502
4.56528264,0.52164701,0.26243304,0.04428827,0.44185707,0.00102563,0.03214875,0.02659889,0.04084665,0.03017490
4.57128564,0.52338088,0.24892680,0.04535368,0.45950596,0.00098024,0.03076213,0.02529726,0.04175299,0.03015412
4.57728864,0.52614205,0.23629775,0.04649834,0.47762149,0.00093989,0.02955769,0.02405939,0.04281892,0.03017104
4.58329165,0.52975546,0.22459558,0.04769567,0.49589782,0.00090483,0.02854801,0.02288877,0.04402888,0.03021233
4.58929465,0.53399450,0.21383608,0.04891569,0.51399538,0.00087510,0.02773864,0.02178636,0.04536086,0.03026328
4.59529765,0.53858943,0.20400330,0.05012571,0.53155031,0.00085061,0.02712834,0.02075089,0.04678695,0.03030836
4.60130065,0.54323809,0.19505308,0.05129126,0.54818565,0.00083108,0.02670946,0.01977933,0.04827402,0.03033177
4.60730365,0.54761837,0.18691779,0.05237714,0.56352363,0.00081612,0.02646870,0.01886746,0.04978468,0.03031822
4.61330665,0.55140180,0.17951180,0.05334860,0.57719866,0.00080522,0.02638793,0.01801051,0.05127848,0.03025364
4.61930965,0.55426753,0.17273752,0.05417253,0.58887058,0.00079776,0.02644528,0.01720378,0.05271317,0.03012598
4.62531266,0.55591631,0.16649148,0.05481865,0.59823737,0.00079311,0.02661633,0.01644332,0.05404612,0.02992594
4.63131566,0.55608358,0.16067037,0.05526063,0.60504710,0.00079060,0.02687536,0.01572655,0.05523579,0.02964762
4.63731866,0.55455138,0.15517663,0.05547714,0.60910852,0.00078956,0.02719664,0.01505277,0.05624314,0.02928910
4.64332166,0.55115855,0.14992347,0.05545269,0.61029992,0.00078941,0.02755578,0.01442368,0.05703304,0.02885293
4.64932466,0.54580884,0.14483917,0.05517833,0.60857591,0.00078961,0.02793098,0.01384378,0.05757552,0.02834645
4.65532766,0.53847683,0.13987047,0.05465211,0.60397198,0.00078975,0.02830414,0.01332061,0.05784685,0.02778198
4.66133067,0.52921131,0.13498519,0.05387935,0.59660661,0.00078954,0.02866193,0.01286504,0.05783047,0.02717690
4.66733367,0.51813629,0.13017387,0.05287270,0.58668087,0.00078887,0.02899663,0.01249130,0.05751762,0.02655353
4.67333667,0.50544959,0.12545052,0.05165193,0.57447565,0.00078776,0.02930675,0.01221698,0.05690778,0.02593897
