energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
2.54827414,2.18318007,-3.25083799,0.00436083,-0.00474102,0.00000000,-0.00000000,0.25226783,-0.61013033,0.54213448,-1.56810932,0.02567092,-0.09057791,0.16706350,-0.34392166,0.09193301,-0.08825806,0.37041932,-0.19596440
2.55427714,2.22166035,-3.23797080,0.00444998,-0.00476245,0.00000000,-0.00000000,0.26081803,-0.60768815,0.54686317,-1.55360969,0.02679743,-0.08923472,0.16632147,-0.34295005,0.09380485,-0.08842766,0.37810427,-0.19704338
2.56028014,2.25365347,-3.21657825,0.00452025,-0.00477823,0.00000000,-0.00000000,0.26897236,-0.60334655,0.55063436,-1.53456145,0.02785597,-0.08756688,0.16574969,-0.34070610,0.09544972,-0.08824015,0.38449207,-0.19783779
2.56628314,2.27834508,-3.18664538,0.00457013,-0.00478793,0.00000000,-0.00000000,0.27658794,-0.59714858,0.55326835,-1.51096645,0.02882174,-0.08557803,0.16531568,-0.33721188,0.09683324,-0.08769526,0.38941648,-0.19831217
2.57228614,2.29509967,-3.14844208,0.00459870,-0.00479144,0.00000000,-0.00000000,0.28353665,-0.58919361,0.55460831,-1.48296492,0.02967194,-0.08327694,0.16498511,-0.33252521,0.09792602,-0.08680380,0.39274711,-0.19844916
2.57828914,2.30348269,-3.10251792,0.00460565,-0.00478897,0.00000000,-0.00000000,0.28970917,-0.57963559,0.55452670,-1.45083639,0.03038666,-0.08067759,0.16472328,-0.32673928,0.09870442,-0.08558738,0.39439447,-0.19824928
2.58429215,2.30327648,-3.04968611,0.00459129,-0.00478099,0.00000000,-0.00000000,0.29501827,-0.56867920,0.55293079,-1.41499521,0.03094963,-0.07779917,0.16449659,-0.31998099,0.09915127,-0.08407798,0.39431365,-0.19772990
2.59029515,2.29448926,-2.99099677,0.00455653,-0.00476817,0.00000000,-0.00000000,0.29940148,-0.55657392,0.54976708,-1.37598096,0.03134887,-0.07466582,0.16427389,-0.31240796,0.09925619,-0.08231701,0.39250657,-0.19692366
2.59629815,2.27735670,-2.92770056,0.00450287,-0.00475132,0.00000000,-0.00000000,0.30282279,-0.54360614,0.54502438,-1.33444351,0.03157720,-0.07130633,0.16402780,-0.30420433,0.09901590,-0.08035406,0.38902266,-0.19587613
2.60230115,2.25233588,-2.86120408,0.00443232,-0.00473132,0.00000000,-0.00000000,0.30527358,-0.53008970,0.53873535,-1.29112361,0.03163255,-0.06775354,0.16373575,-0.29557537,0.09843418,-0.07824545,0.38395780,-0.19464314
2.60830415,2.22009187,-2.79301871,0.00434737,-0.00470905,0.00000000,-0.00000000,0.30677254,-0.51635494,0.53097645,-1.24682948,0.03151809,-0.06404365,0.16338088,-0.28674115,0.09752167,-0.07605239,0.37745173,-0.19328757
2.61430715,2.18147731,-2.72470503,0.00425087,-0.00468529,0.00000000,-0.00000000,0.30736471,-0.50273701,0.52186622,-1.20241027,0.03124214,-0.06021539,0.16295262,-0.27792945,0.09629543,-0.07383908,0.36968383,-0.19187610
2.62031016,2.13750567,-2.65781520,0.00414598,-0.00466074,0.00000000,-0.00000000,0.30711965,-0.48956367,0.51156199,-1.15872755,0.03081793,-0.05630912,0.16244707,-0.26936824,0.09477836,-0.07167065,0.36086755,-0.19047578
2.62631316,2.08931940,-2.59383563,0.00403602,-0.00463586,0.00000000,-0.00000000,0.30612881,-0.47714313,0.50025512,-1.11662590,0.03026310,-0.05236580,0.16186704,-0.26127798,0.09299845,-0.06961108,0.35124357,-0.18915073
2.63231616,2.03815379,-2.53413240,0.00392444,-0.00461096,0.00000000,-0.00000000,0.30450216,-0.46575261,0.48816482,-1.07690380,0.02959909,-0.04842601,0.16122176,-0.25386397,0.09098787,-0.06772114,0.34107213,-0.18795907
2.63831916,1.98529803,-2.47990156,0.00381463,-0.00458607,0.00000000,-0.00000000,0.30236423,-0.45562790,0.47553108,-1.04028603,0.02885035,-0.04452901,0.16052632,-0.24730926,0.08878199,-0.06605649,0.33062459,-0.18695022
2.64432216,1.93205484,-2.43212644,0.00370989,-0.00456099,0.00000000,-0.00000000,0.29984962,-0.44695444,0.46260661,-1.00739873,0.02804346,-0.04071176,0.15980082,-0.24176817,0.08641840,-0.06466595,0.32017472,-0.18616266
2.65032516,1.87969979,-2.39154363,0.00361328,-0.00453532,0.00000000,-0.00000000,0.29709821,-0.43986043,0.44964843,-0.97874804,0.02720614,-0.03700816,0.15906919,-0.23736083,0.08393582,-0.06358997,0.30998991,-0.18562224
2.65632816,1.82944205,-2.35861870,0.00352756,-0.00450842,0.00000000,-0.00000000,0.29425014,-0.43441206,0.43690912,-0.95470324,0.02636626,-0.03344838,0.15835780,-0.23416897,0.08137303,-0.06285953,0.30032273,-0.18534109
2.66233117,1.78238745,-2.33353277,0.00345510,-0.00447949,0.00000000,-0.00000000,0.29144076,-0.43061123,0.42462835,-0.93548497,0.02555086,-0.03005826,0.15769391,-0.23223303,0.07876791,-0.06249519,0.29140301,-0.18531717
2.66833417,1.73950534,-2.31617991,0.00339783,-0.00444763,0.00000000,-0.00000000,0.28879572,-0.42839572,0.41302478,-0.92115903,0.02478520,-0.02685903,0.15710393,-0.23155074,0.07615646,-0.06250671,0.28343081,-0.18553446
2.67433717,1.70160023,-2.30617553,0.00335716,-0.00441184,0.00000000,-0.00000000,0.28642631,-0.42764196,0.40228869,-0.91163582,0.02409190,-0.02386707,0.15661159,-0.23207730,0.07357196,-0.06289286,0.27657053,-0.18596368
2.68034017,1.66928906,-2.30287490,0.00333398,-0.00437110,0.00000000,-0.00000000,0.28442532,-0.42817007,0.39257572,-0.90667540,0.02349025,-0.02109387,0.15623624,-0.23372707,0.07104417,-0.06364174,0.27094629,-0.18656358
2.68634317,1.64298499,-2.30540087,0.00332862,-0.00432444,0.00000000,-0.00000000,0.28286346,-0.42975108,0.38400178,-0.90589789,0.02299558,-0.01854619,0.15599114,-0.23637665,0.06859874,-0.06473133,0.26663877,-0.18728271
2.69234617,1.62288829,-2.31267947,0.00334084,-0.00427097,0.00000000,-0.00000000,0.28178665,-0.43211598,0.37663947,-0.90879870,0.02261890,-0.01622627,0.15588202,-0.23986934,0.06625667,-0.06613043,0.26368369,-0.18806148
2.69834917,1.60898461,-2.32348163,0.00336991,-0.00420993,0.00000000,-0.00000000,0.28121413,-0.43496614,0.37051610,-0.91476774,0.02236668,-0.01413225,0.15590588,-0.24402072,0.06403398,-0.06779984,0.26207190,-0.18883455
2.70435218,1.60105090,-2.33646924,0.00341455,-0.00414074,0.00000000,-0.00000000,0.28113768,-0.43798479,0.36561337,-0.92311199,0.02224082,-0.01225861,0.15605020,-0.24862509,0.06194148,-0.06969371,0.26175104,-0.18953326
2.71035518,1.59866885,-2.35024349,0.00347309,-0.00406302,0.00000000,-0.00000000,0.28152186,-0.44084884,0.36186886,-0.93308032,0.02223885,-0.01059668,0.15629261,-0.25346261,0.05998480,-0.07176113,0.26262892,-0.19008821
2.71635818,1.60124558,-2.36339369,0.00354345,-0.00397659,0.00000000,-0.00000000,0.28230550,-0.44324080,0.35917912,-0.94388947,0.02235429,-0.00913523,0.15660103,-0.25830672,0.05816445,-0.07394771,0.26457824,-0.19043173
2.72236118,1.60804087,-2.37454446,0.00362330,-0.00388153,0.00000000,-0.00000000,0.28340421,-0.44486009,0.35740444,-0.95475040,0.02257713,-0.00786105,0.15693441,-0.26293167,0.05647619,-0.07619722,0.26744267,-0.19050009
2.72836418,1.61820007,-2.38239965,0.00371010,-0.00377810,0.00000000,-0.00000000,0.28471402,-0.44543346,0.35637503,-0.96489369,0.02289454,-0.00675947,0.15724390,-0.26711980,0.05491143,-0.07845319,0.27104399,-0.19023563
2.73436718,1.63079165,-2.38578141,0.00380122,-0.00366683,0.00000000,-0.00000000,0.28611599,-0.44472391,0.35589843,-0.97359334,0.02329159,-0.00581495,0.15747469,-0.27066833,0.05345791,-0.08066038,0.27519007,-0.18958844
2.74037019,1.64484788,-2.38366314,0.00389407,-0.00354839,0.00000000,-0.00000000,0.28748159,-0.44253807,0.35576780,-0.98018789,0.02375212,-0.00501152,0.15756819,-0.27339537,0.05210035,-0.08276615,0.27968326,-0.18851773
2.74637319,1.65940704,-2.37519538,0.00398619,-0.00342365,0.00000000,-0.00000000,0.28867860,-0.43873143,0.35577093,-0.98409834,0.02425956,-0.00433327,0.15746468,-0.27514505,0.05082136,-0.08472161,0.28432903,-0.18699279
2.75237619,1.67355549,-2.35972410,0.00407532,-0.00329359,0.00000000,-0.00000000,0.28957745,-0.43321168,0.35569935,-0.98484242,0.02479781,-0.00376468,0.15710610,-0.27579145,0.04960229,-0.08648253,0.28894437,-0.18499358
2.75837919,1.68646780,-2.33680114,0.00415956,-0.00315930,0.00000000,-0.00000000,0.29005747,-0.42593975,0.35535737,-0.98204461,0.02535202,-0.00329096,0.15643914,-0.27524141,0.04842421,-0.08801012,0.29336558,-0.18251086
2.76438219,1.69744303,-2.30618695,0.00423741,-0.00302193,0.00000000,-0.00000000,0.29001293,-0.41692888,0.35457058,-0.97544209,0.02590928,-0.00289828,0.15541816,-0.27343606,0.04726880,-0.08927147,0.29745521,-0.17954604
2.77038519,1.70593555,-2.26784614,0.00430782,-0.00288265,0.00000000,-0.00000000,0.28935856,-0.40624176,0.35319341,-0.96488651,0.02645921,-0.00257397,0.15400808,-0.27035106,0.04611929,-0.09023989,0.30110776,-0.17611064
2.77638819,1.71157891,-2.22193663,0.00437026,-0.00274260,0.00000000,-0.00000000,0.28803417,-0.39398596,0.35111546,-0.95034186,0.02699439,-0.00230662,0.15218681,-0.26599577,0.04496121,-0.09089498,0.30425386,-0.17222551
2.78239120,1.71420148,-2.16879344,0.00442472,-0.00260291,0.00000000,-0.00000000,0.28600824,-0.38030804,0.34826629,-0.93187884,0.02751057,-0.00208619,0.14994743,-0.26041125,0.04378311,-0.09122258,0.30686273,-0.16791987
2.78839420,1.71383314,-2.10890824,0.00447171,-0.00246462,0.00000000,-0.00000000,0.28328023,-0.36538668,0.34461844,-0.90966624,0.02800675,-0.00190398,0.14729957,-0.25366745,0.04257705,-0.09121459,0.30894289,-0.16323021
2.79439720,1.71070250,-2.04290605,0.00451221,-0.00232867,0.00000000,-0.00000000,0.27988153,-0.34942518,0.34018866,-0.88395994,0.02848502,-0.00175269,0.14427039,-0.24585959,0.04133900,-0.09086873,0.31054088,-0.15819915
2.80040020,1.70522477,-1.97152052,0.00454765,-0.00219592,0.00000000,-0.00000000,0.27587497,-0.33264374,0.33503708,-0.85509028,0.02895027,-0.00162635,0.14090470,-0.23710412,0.04006896,-0.09018817,0.31173825,-0.15287427
2.80640320,1.69798086,-1.89556877,0.00457978,-0.00206711,0.00000000,-0.00000000,0.27135290,-0.31527195,0.32926465,-0.82344831,0.02940966,-0.00152024,0.13726440,-0.22753427,0.03877100,-0.08918123,0.31264682,-0.14730713
2.81240620,1.68968860,-1.81592730,0.00461060,-0.00194287,0.00000000,-0.00000000,0.26643397,-0.29754172,0.32300874,-0.78947183,0.02987204,-0.00143084,0.13342727,-0.21729562,0.03745295,-0.08786110,0.31340245,-0.14155231
2.81840920,1.68116766,-1.73350977,0.00464226,-0.00182373,0.00000000,-0.00000000,0.26125878,-0.27968109,0.31643731,-0.75363161,0.03034713,-0.00135575,0.12948504,-0.20654168,0.03612613,-0.08624546,0.31415770,-0.13566669
2.82441221,1.67329964,-1.64924748,0.00467691,-0.00171010,0.00000000,-0.00000000,0.25598452,-0.26190896,0.30974176,-0.71641845,0.03084480,-0.00129359,0.12554097,-0.19542980,0.03480473,-0.08435634,0.31507365,-0.12970893
2.83041521,1.66698562,-1.56407305,0.00471660,-0.00160234,0.00000000,-0.00000000,0.25077904,-0.24443102,0.30312903,-0.67833151,0.03137417,-0.00124389,0.12170687,-0.18411742,0.03350523,-0.08221983,0.31631136,-0.12373912
2.83641821,1.66310301,-1.47890768,0.00476316,-0.00150075,0.00000000,-0.00000000,0.24581447,-0.22743687,0.29681304,-0.63986814,0.03194283,-0.00120703,0.11809987,-0.17275893,0.03224564,-0.07986598,0.31802329,-0.11781866
2.84242121,1.66246391,-1.39465179,0.00481811,-0.00140558,0.00000000,-0.00000000,0.24126080,-0.21109838,0.29100610,-0.60151544,0.03255610,-0.00118416,0.11483887,-0.16150302,0.03104476,-0.07732866,0.32034517,-0.11201029
2.84842421,1.66577695,-1.31217913,0.00488252,-0.00131706,0.00000000,-0.00000000,0.23727962,-0.19556911,0.28591052,-0.56374361,0.03321638,-0.00117709,0.11204097,-0.15049067,0.02992142,-0.07464540,0.32338880,-0.10637825
2.85442721,1.67361431,-1.23233364,0.00495699,-0.00123546,0.00000000,-0.00000000,0.23401842,-0.18098479,0.28171078,-0.52700105,0.03392267,-0.00118824,0.10981793,-0.13985375,0.02889370,-0.07185726,0.32723586,-0.10098855
2.86043022,1.68638550,-1.15592873,0.00504161,-0.00116105,0.00000000,-0.00000000,0.23160547,-0.16746454,0.27856665,-0.49171099,0.03467026,-0.00122055,0.10827271,-0.12971414,0.02797832,-0.06900867,0.33193329,-0.09590920
2.86643322,1.70431865,-1.08374812,0.00513588,-0.00109417,0.00000000,-0.00000000,0.23014567,-0.15511271,0.27660731,-0.45826952,0.03545062,-0.00127745,0.10749634,-0.12018335,0.02719003,-0.06614708,0.33749028,-0.09121048
2.87243622,1.72745033,-1.01654765,0.00523881,-0.00103522,0.00000000,-0.00000000,0.22971737,-0.14402108,0.27592691,-0.42704462,0.03625146,-0.00136274,0.10756509,-0.11136253,0.02654110,-0.06332272,0.34387704,-0.08696505
2.87843922,1.75562373,-0.95505727,0.00534887,-0.00098469,0.00000000,-0.00000000,0.23037017,-0.13427116,0.27658140,-0.39837592,0.03705703,-0.00148058,0.10853802,-0.10334277,0.02604101,-0.06058801,0.35102535,-0.08324793
2.88444222,1.78849509,-0.89998239,0.00546410,-0.00094316,0.00000000,-0.00000000,0.23212389,-0.12593646,0.27858688,-0.37257490,0.03784861,-0.00163536,0.11045500,-0.09620562,0.02569618,-0.05799704,0.35883080,-0.08013624
2.89044522,1.82554774,-0.85200427,0.00558218,-0.00091130,0.00000000,-0.00000000,0.23496846,-0.11908442,0.28191936,-0.34992508,0.03860511,-0.00183167,0.11333526,-0.09002366,0.02550982,-0.05560483,0.36715668,-0.07770874
2.89644822,1.86611273,-0.81177859,0.00570054,-0.00088989,0.00000000,-0.00000000,0.23886479,-0.11377795,0.28651582,-0.33068213,0.03930386,-0.00207419,0.11717634,-0.08486102,0.02548197,-0.05346642,0.37583913,-0.07604502
2.90245123,1.90939487,-0.77993220,0.00581645,-0.00087977,0.00000000,-0.00000000,0.24374642,-0.11007639,0.29227653,-0.31507341,0.03992148,-0.00236760,0.12195371,-0.08077390,0.02560949,-0.05163595,0.38469346,-0.07522447
2.90845423,1.95450275,-0.75705755,0.00592715,-0.00088190,0.00000000,-0.00000000,0.24952189,-0.10803587,0.29906845,-0.30329698,0.04043477,-0.00271648,0.12762074,-0.07781084,0.02588628,-0.05016551,0.39352119,-0.07532487
2.91445723,2.00048133,-0.74370499,0.00602996,-0.00089727,0.00000000,-0.00000000,0.25607754,-0.10770901,0.30672942,-0.29551991,0.04082165,-0.00312520,0.13410933,-0.07601278,0.02630348,-0.04910402,0.40211755,-0.07642079
2.92046023,2.04634560,-0.74037294,0.00612241,-0.00092692,0.00000000,-0.00000000,0.26328085,-0.10914391,0.31507318,-0.29187587,0.04106205,-0.00359781,0.14133101,-0.07541293,0.02684970,-0.04849597,0.41027913,-0.07858171
2.92646323,2.09111409,-0.74749625,0.00620233,-0.00097192,0.00000000,-0.00000000,0.27098386,-0.11238266,0.32389480,-0.29246205,0.04113870,-0.00413791,0.14917845,-0.07603632,0.02751139,-0.04838023,0.41781131,-0.08186992
2.93246623,2.13384081,-0.76543314,0.00626795,-0.00103333,0.00000000,-0.00000000,0.27902694,-0.11745921,0.33297648,-0.29733554,0.04103781,-0.00474852,0.15752759,-0.07789919,0.02827309,-0.04878880,0.42453523,-0.08633832
2.93846923,2.17364483,-0.79445127,0.00631796,-0.00111215,0.00000000,-0.00000000,0.28724242,-0.12439694,0.34209346,-0.30650948,0.04074967,-0.00543200,0.16624009,-0.08100811,0.02911783,-0.04974571,0.43029400,-0.09202822
2.94447224,2.20973651,-0.83471348,0.00635159,-0.00120935,0.00000000,-0.00000000,0.29545840,-0.13320592,0.35102000,-0.31994899,0.04026896,-0.00618993,0.17516626,-0.08535900,0.03002746,-0.05126596,0.43495809,-0.09896705
2.95047524,2.24143997,-0.88626402,0.00636864,-0.00132575,0.00000000,-0.00000000,0.30350233,-0.14388008,0.35953509,-0.33756741,0.03959502,-0.00702303,0.18414831,-0.09093602,0.03098302,-0.05335467,0.43842955,-0.10716631
2.95647824,2.26821118,-0.94901575,0.00636948,-0.00146207,0.00000000,-0.00000000,0.31120467,-0.15639438,0.36742798,-0.35922305,0.03873185,-0.00793110,0.19302391,-0.09771051,0.03196512,-0.05600642,0.44064514,-0.11661970
2.96248124,2.28965166,-1.02273916,0.00635506,-0.00161883,0.00000000,-0.00000000,0.31840232,-0.17070226,0.37450326,-0.38471668,0.03768795,-0.00891301,0.20163000,-0.10563989,0.03295435,-0.05920479,0.44157824,-0.12730156
2.96848424,2.30551764,-1.10705384,0.00632690,-0.00179636,0.00000000,-0.00000000,0.32494197,-0.18673339,0.38058545,-0.41379022,0.03647606,-0.00996670,0.20980665,-0.11466679,0.03393163,-0.06292219,0.44123952,-0.13916574
2.97448724,2.31572465,-1.20142299,0.00628702,-0.00199474,0.00000000,-0.00000000,0.33068330,-0.20439194,0.38552299,-0.44612681,0.03511268,-0.01108923,0.21740107,-0.12471838,0.03487867,-0.06711998,0.43967646,-0.15214495
2.98049025,2.32034779,-1.30515146,0.00623792,-0.00221378,0.00000000,-0.00000000,0.33550198,-0.22355548,0.38919157,-0.48135242,0.03361753,-0.01227689,0.22427137,-0.13570595,0.03577836,-0.07174887,0.43697175,-0.16615064
2.98649325,2.31961770,-1.41738772,0.00618249,-0.00245301,0.00000000,-0.00000000,0.33929248,-0.24407464,0.39149667,-0.51903926,0.03201292,-0.01352530,0.23029029,-0.14752485,0.03661517,-0.07674969,0.43324059,-0.18107361
2.99249625,2.31391247,-1.53713014,0.00612396,-0.00271161,0.00000000,-0.00000000,0.34197053,-0.26577355,0.39237533,-0.55871100,0.03032306,-0.01482967,0.23534840,-0.16005492,0.03737560,-0.08205434,0.42862717,-0.19678510
2.99849925,2.30374572,-1.66323750,0.00606576,-0.00298846,0.00000000,-0.00000000,0.34347529,-0.28845116,0.39179709,-0.59984978,0.02857337,-0.01618494,0.23935698,-0.17316122,0.03804849,-0.08758715,0.42330022,-0.21313869
3.00450225,2.28975104,-1.79444396,0.00601151,-0.00328208,0.00000000,-0.00000000,0.34377107,-0.31188346,0.38976395,-0.64190500,0.02678976,-0.01758609,0.24225022,-0.18669533,0.03862544,-0.09326645,0.41744788,-0.22997278
3.01050525,2.27266307,-1.92937804,0.00596483,-0.00359063,0.00000000,-0.00000000,0.34284845,-0.33582658,0.38630950,-0.68430361,0.02499801,-0.01902839,0.24398681,-0.20049706,0.03910101,-0.09900630,0.41127206,-0.24711368
3.01650825,2.25329550,-2.06658559,0.00592932,-0.00391196,0.00000000,-0.00000000,0.34072494,-0.36002069,0.38149722,-0.72646169,0.02322313,-0.02050775,0.24455075,-0.21439668,0.03947301,-0.10471848,0.40498235,-0.26437929
3.02251126,2.23251645,-2.20455591,0.00590842,-0.00424358,0.00000000,-0.00000000,0.33744475,-0.38419469,0.37541784,-0.76779701,0.02148890,-0.02202094,0.24395129,-0.22821751,0.03974253,-0.11031450,0.39878958,-0.28158325
3.02851426,2.21122168,-2.34175083,0.00590531,-0.00458269,0.00000000,-0.00000000,0.33307804,-0.40807155,0.36818598,-0.80774216,0.01981740,-0.02356594,0.24222220,-0.24177892,0.03991401,-0.11570776,0.39289938,-0.29853938
3.03451726,2.19030627,-2.47663569,0.00592283,-0.00492626,0.00000000,-0.00000000,0.32771919,-0.43137418,0.35993619,-0.84575780,0.01822865,-0.02514218,0.23942011,-0.25489968,0.03999507,-0.12081555,0.38750568,-0.31506647
3.04052026,2.17063542,-2.60771155,0.00596337,-0.00527102,0.00000000,-0.00000000,0.32148439,-0.45383155,0.35081837,-0.88134563,0.01674047,-0.02675077,0.23562215,-0.26740151,0.03999629,-0.12556112,0.38278453,-0.33099309
3.04652326,2.15301530,-2.73354787,0.00602881,-0.00561356,0.00000000,-0.00000000,0.31450852,-0.47518515,0.34099285,-0.91406058,0.01536821,-0.02839463,0.23092301,-0.27911284,0.03993084,-0.12987545,0.37888823,-0.34616238
3.05252626,2.13816488,-2.85281449,0.00612041,-0.00595038,0.00000000,-0.00000000,0.30694125,-0.49519520,0.33062528,-0.94352183,0.01412480,-0.03007862,0.22543138,-0.28987258,0.03981399,-0.13369896,0.37594012,-0.36043662
3.05852926,2.12668968,-2.96431211,0.00623880,-0.00627797,0.00000000,-0.00000000,0.29894266,-0.51364681,0.31988153,-0.96942219,0.01302068,-0.03180953,0.21926611,-0.29953388,0.03966248,-0.13698284,0.37403008,-0.37370139
3.06453227,2.11905848,-3.06700037,0.00638390,-0.00659288,0.00000000,-0.00000000,0.29067844,-0.53035550,0.30892264,-0.99153553,0.01206393,-0.03359597,0.21255207,-0.30796770,0.03949389,-0.13969011,0.37321102,-0.38586931
3.07053527,2.11558402,-3.16002247,0.00655489,-0.00689183,0.00000000,-0.00000000,0.28231478,-0.54517211,0.29790031,-1.00972197,0.01126033,-0.03544816,0.20541606,-0.31506613,0.03932585,-0.14179642,0.37349643,-0.39688294
3.07653827,2.11640857,-3.24272557,0.00675021,-0.00717178,0.00000000,-0.00000000,0.27401328,-0.55798678,0.28695278,-1.02393057,0.01061355,-0.03737766,0.19798280,-0.32074522,0.03917531,-0.14329035,0.37485916,-0.40671703
3.08254127,2.12149505,-3.31467618,0.00696757,-0.00743002,0.00000000,-0.00000000,0.26592599,-0.56873181,0.27620143,-1.03419945,0.01012525,-0.03939690,0.19037122,-0.32494743,0.03905774,-0.14417346,0.37723146,-0.41537972
3.08854427,2.13062431,-3.37566992,0.00720400,-0.00766425,0.00000000,-0.00000000,0.25819072,-0.57738336,0.26574820,-1.04065324,0.00979527,-0.04151861,0.18269123,-0.32764339,0.03898646,-0.14445995,0.38050649,-0.42291279
3.09454727,2.14339884,-3.42573510,0.00745587,-0.00787268,0.00000000,-0.00000000,0.25092700,-0.58396161,0.25567380,-1.04349800,0.00962176,-0.04375525,0.17504105,-0.32883291,0.03897199,-0.14417594,0.38454098,-0.42939080
3.10055028,2.15925293,-3.46512987,0.00771898,-0.00805404,0.00000000,-0.00000000,0.24423259,-0.58852970,0.24603693,-1.04301366,0.00960123,-0.04611820,0.16750511,-0.32854534,0.03902150,-0.14335842,0.38915941,-0.43491920
3.10655328,2.17746900,-3.49433278,0.00798865,-0.00820768,0.00000000,-0.00000000,0.23818093,-0.59119099,0.23687425,-1.03954424,0.00972875,-0.04861701,0.16015277,-0.32683901,0.03913846,-0.14205401,0.39415915,-0.43963133
3.11255628,2.19719953,-3.51402691,0.00825985,-0.00833358,0.00000000,-0.00000000,0.23281941,-0.59208508,0.22820138,-1.03348630,0.00999787,-0.05125852,0.15303764,-0.32379991,0.03932234,-0.14031730,0.39931675,-0.44368436
3.11855928,2.21749380,-3.52507789,0.00852726,-0.00843233,0.00000000,-0.00000000,0.22816870,-0.59138244,0.22001447,-1.02527578,0.01040076,-0.05404605,0.14619770,-0.31953953,0.03956864,-0.13820920,0.40439496,-0.44725447
3.12456228,2.23732843,-3.52850654,0.00878547,-0.00850518,0.00000000,-0.00000000,0.22422294,-0.58927795,0.21229262,-1.01537393,0.01092814,-0.05697858,0.13965597,-0.31419195,0.03986889,-0.13579494,0.40915033,-0.45053108
3.13056528,2.25564049,-3.52545673,0.00902907,-0.00855396,0.00000000,-0.00000000,0.22095097,-0.58598357,0.20500064,-1.00425265,0.01156931,-0.06004999,0.13342181,-0.30791023,0.04021102,-0.13314218,0.41334105,-0.45371068
3.13656828,2.27136190,-3.51715982,0.00925280,-0.00858106,0.00000000,-0.00000000,0.21829840,-0.58172038,0.19809231,-0.99237984,0.01231216,-0.06324848,0.12749266,-0.30086229,0.04057973,-0.13031899,0.41673476,-0.45699022
3.14257129,2.28345386,-3.50489664,0.00945167,-0.00858933,0.00000000,-0.00000000,0.21619044,-0.57671036,0.19151376,-0.98020537,0.01314310,-0.06655609,0.12185614,-0.29322626,0.04095707,-0.12739188,0.41911612,-0.46056031
3.14857429,2.29093999,-3.48995854,0.00962108,-0.00858204,0.00000000,-0.00000000,0.21453542,-0.57116832,0.18520694,-0.96814797,0.01404718,-0.06994849,0.11649238,-0.28518570,0.04132313,-0.12442404,0.42029370,-0.46459872
3.15457729,2.29293705,-3.47360887,0.00975693,-0.00856271,0.00000000,-0.00000000,0.21322874,-0.56529419,0.17911301,-0.95658375,0.01500811,-0.07339497,0.11137642,-0.27692460,0.04165678,-0.12147361,0.42010615,-0.46926408
3.16058029,2.28868227,-3.45704621,0.00985573,-0.00853508,0.00000000,-0.00000000,0.21215726,-0.55926618,0.17317551,-0.94583662,0.01600841,-0.07685867,0.10648071,-0.26862248,0.04193651,-0.11859230,0.41842727,-0.47469035
3.16658329,2.27755641,-3.44137083,0.00991465,-0.00850291,0.00000000,-0.00000000,0.21120377,-0.55323506,0.16734319,-0.93617090,0.01702956,-0.08029722,0.10177735,-0.26044986,0.04214121,-0.11582417,0.41516996,-0.48098201
3.17258629,2.25910212,-3.42755537,0.00993159,-0.00846996,0.00000000,-0.00000000,0.21025157,-0.54731977,0.16157251,-0.92778650,0.01805226,-0.08366349,0.09724028,-0.25256396,0.04225099,-0.11320481,0.41028885,-0.48821039
3.17858929,2.23303713,-3.41642084,0.00990520,-0.00843977,0.00000000,-0.00000000,0.20918891,-0.54160465,0.15582961,-0.92081656,0.01905679,-0.08690682,0.09284717,-0.24510507,0.04224792,-0.11076081,0.40378174,-0.49641100
3.18459230,2.19926226,-3.40861846,0.00983494,-0.00841565,0.00000000,-0.00000000,0.20791321,-0.53613837,0.15009196,-0.91532773,0.02002332,-0.08997428,0.08858090,-0.23819354,0.04211675,-0.10850952,0.39568961,-0.50558228
3.19059530,2.15786435,-3.40461787,0.00972103,-0.00840050,0.00000000,-0.00000000,0.20633483,-0.53093454,0.14434936,-0.91132277,0.02093242,-0.09281236,0.08443089,-0.23192755,0.04184543,-0.10645924,0.38609559,-0.51568545
3.19659830,2.10911434,-3.40470160,0.00956445,-0.00839682,0.00000000,-0.00000000,0.20438050,-0.52597399,0.13860469,-0.90874531,0.02176548,-0.09536862,0.08039396,-0.22638153,0.04142559,-0.10460967,0.37512273,-0.52664565
3.20260130,2.05346094,-3.40896574,0.00936691,-0.00840653,0.00000000,-0.00000000,0.20199612,-0.52120849,0.13287407,-0.90748645,0.02250527,-0.09759351,0.07647483,-0.22160553,0.04085289,-0.10295267,0.36293088,-0.53835422
3.20860430,1.99152050,-3.41732607,0.00913078,-0.00843104,0.00000000,-0.00000000,0.19914905,-0.51656578,0.12718679,-0.90739262,0.02313641,-0.09944220,0.07268646,-0.21762523,0.04012721,-0.10147324,0.34971282,-0.55067195
3.21460730,1.92406352,-3.42952919,0.00885905,-0.00847113,0.00000000,-0.00000000,0.19582962,-0.51195545,0.12158482,-0.90827446,0.02364591,-0.10087624,0.06904988,-0.21444267,0.03925268,-0.10015075,0.33568980,-0.56343315
