energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.48724362,0.64645355,0.35388624,0.09226425,0.08232740,0.02299399,0.11659009,0.23532165,0.00000000
-4.48124062,0.59227273,0.32286286,0.08455910,0.07535344,0.02102026,0.10654020,0.21606909,0.00000000
-4.47523762,0.54002026,0.29286182,0.07725264,0.06849882,0.01908600,0.09676705,0.19756387,0.00000000
-4.46923462,0.49022378,0.26415068,0.07041073,0.06183948,0.01721183,0.08736685,0.18000236,0.00000000
-4.46323162,0.44333649,0.23695707,0.06408899,0.05544151,0.01541552,0.07842226,0.16355379,0.00000000
-4.45722861,0.39972973,0.21146544,0.05833185,0.04936019,0.01371177,0.07000114,0.14835728,0.00000000
-4.45122561,0.35968874,0.18781540,0.05317196,0.04363942,0.01211213,0.06215600,0.13452001,0.00000000
-4.44522261,0.32341124,0.16610174,0.04862990,0.03831167,0.01062495,0.05492387,0.12211643,0.00000000
-4.43921961,0.29100880,0.14637579,0.04471423,0.03339827,0.00925555,0.04832680,0.11118848,0.00000000
-4.43321661,0.26251044,0.12864808,0.04142186,0.02891010,0.00800640,0.04237275,0.10174659,0.00000000
-4.42721361,0.23786829,0.11289192,0.03873859,0.02484854,0.00687737,0.03705679,0.09377153,0.00000000
-4.42121061,0.21696470,0.09904780,0.03663992,0.02120664,0.00586611,0.03236264,0.08721678,0.00000000
-4.41520760,0.19962058,0.08702819,0.03509200,0.01797036,0.00496838,0.02826429,0.08201136,0.00000000
-4.40920460,0.18560440,0.07672266,0.03405277,0.01511999,0.00417839,0.02472783,0.07806302,0.00000000
-4.40320160,0.17464165,0.06800298,0.03347311,0.01263139,0.00348923,0.02171315,0.07526169,0.00000000
-4.39719860,0.16642435,0.06072817,0.03329817,0.01047737,0.00289314,0.01917569,0.07348297,0.00000000
-4.39119560,0.16062051,0.05474915,0.03346869,0.00862882,0.00238194,0.01706805,0.07259170,0.00000000
-4.38519260,0.15688315,0.04991305,0.03392237,0.00705579,0.00194721,0.01534146,0.07244554,0.00000000
-4.37918959,0.15485890,0.04606708,0.03459526,0.00572839,0.00158059,0.01394706,0.07289839,0.00000000
-4.37318659,0.15419598,0.04306186,0.03542310,0.00461753,0.00127398,0.01283705,0.07380375,0.00000000
-4.36718359,0.15455153,0.04075417,0.03634272,0.00369552,0.00101971,0.01196559,0.07501786,0.00000000
-4.36118059,0.15559820,0.03900928,0.03729326,0.00293648,0.00081060,0.01128957,0.07640262,0.00000000
-4.35517759,0.15702993,0.03770270,0.03821746,0.00231667,0.00064011,0.01076915,0.07782835,0.00000000
-4.34917459,0.15856700,0.03672152,0.03906277,0.00181461,0.00050236,0.01036822,0.07917613,0.00000000
-4.34317159,0.15996014,0.03596529,0.03978233,0.00141119,0.00039211,0.01005459,0.08033995,0.00000000
-4.33716858,0.16099381,0.03534656,0.04033584,0.00108960,0.00030482,0.00980020,0.08122842,0.00000000
-4.33116558,0.16148858,0.03479098,0.04069026,0.00083527,0.00023660,0.00958111,0.08176611,0.00000000
-4.32516258,0.16130258,0.03423724,0.04082027,0.00063572,0.00018417,0.00937744,0.08189448,0.00000000
-4.31915958,0.16033201,0.03363665,0.04070861,0.00048038,0.00014484,0.00917319,0.08157233,0.00000000
-4.31315658,0.15851079,0.03295247,0.04034605,0.00036040,0.00011646,0.00895607,0.08077589,0.00000000
-4.30715358,0.15580923,0.03215918,0.03973135,0.00026845,0.00009737,0.00871720,0.07949835,0.00000000
-4.30115058,0.15223203,0.03124144,0.03887079,0.00019852,0.00008637,0.00845076,0.07774908,0.00000000
-4.29514757,0.14781539,0.03019302,0.03777767,0.00014577,0.00008270,0.00815373,0.07555238,0.00000000
-4.28914457,0.14262365,0.02901559,0.03647156,0.00010626,0.00008599,0.00782543,0.07294593,0.00000000
-4.28314157,0.13674531,0.02771750,0.03497738,0.00007692,0.00009625,0.00746721,0.06997902,0.00000000
-4.27713857,0.13028878,0.02631249,0.03332449,0.00005530,0.00011385,0.00708202,0.06671047,0.00000000
-4.27113557,0.12337792,0.02481844,0.03154556,0.00003949,0.00013951,0.00667407,0.06320654,0.00000000
-4.26513257,0.11614757,0.02325613,0.02967556,0.00002803,0.00017429,0.00624843,0.05953876,0.00000000
-4.25912956,0.10873914,0.02164813,0.02775067,0.00001980,0.00021960,0.00581076,0.05578175,0.00000000
-4.25312656,0.10129652,0.02001770,0.02580726,0.00001397,0.00027717,0.00536695,0.05201130,0.00000000
-4.24712356,0.09396233,0.01838790,0.02388104,0.00000991,0.00034907,0.00492287,0.04830244,0.00000000
-4.24112056,0.08687462,0.01678081,0.02200617,0.00000716,0.00043769,0.00448417,0.04472782,0.00000000
-4.23511756,0.08016407,0.01521682,0.02021463,0.00000541,0.00054570,0.00405605,0.04135638,0.00000000
-4.22911456,0.07395180,0.01371422,0.01853565,0.00000444,0.00067605,0.00364317,0.03825214,0.00000000
-4.22311156,0.06834755,0.01228882,0.01699532,0.00000414,0.00083190,0.00324952,0.03547339,0.00000000
-4.21710855,0.06344855,0.01095377,0.01561630,0.00000446,0.00101659,0.00287839,0.03307203,0.00000000
-4.21110555,0.05933870,0.00971951,0.01441764,0.00000545,0.00123354,0.00253235,0.03109314,0.00000000
-4.20510255,0.05608820,0.00859387,0.01341475,0.00000722,0.00148616,0.00221328,0.02957477,0.00000000
-4.19909955,0.05375347,0.00758221,0.01261940,0.00000996,0.00177773,0.00192244,0.02854784,0.00000000
-4.19309655,0.05237731,0.00668778,0.01203980,0.00001400,0.00211129,0.00166054,0.02803615,0.00000000
-4.18709355,0.05198929,0.00591198,0.01168073,0.00001975,0.00248947,0.00142783,0.02805652,0.00000000
-4.18109055,0.05260627,0.00525486,0.01154369,0.00002783,0.00291434,0.00122428,0.02861899,0.00000000
-4.17508754,0.05423307,0.00471555,0.01162708,0.00003901,0.00338727,0.00104969,0.02972705,0.00000000
-4.16908454,0.05686324,0.00429281,0.01192637,0.00005437,0.00390871,0.00090386,0.03137798,0.00000000
-4.16308154,0.06048006,0.00398553,0.01243433,0.00007527,0.00447807,0.00078674,0.03356329,0.00000000
-4.15707854,0.06505777,0.00379332,0.01314121,0.00010349,0.00509360,0.00069864,0.03626927,0.00000000
-4.15107554,0.07056301,0.00371715,0.01403502,0.00014128,0.00575221,0.00064039,0.03947771,0.00000000
-4.14507254,0.07695677,0.00375991,0.01510176,0.00019150,0.00644944,0.00061356,0.04316683,0.00000000
-4.13906953,0.08419660,0.00392712,0.01632584,0.00025774,0.00717940,0.00062064,0.04731246,0.00000000
-4.13306653,0.09223950,0.00422758,0.01769041,0.00034440,0.00793479,0.00066530,0.05188949,0.00000000
-4.12706353,0.10104528,0.00467405,0.01917790,0.00045693,0.00870694,0.00075254,0.05687369,0.00000000
-4.12106053,0.11058037,0.00528399,0.02077054,0.00060190,0.00948596,0.00088900,0.06224374,0.00000000
-4.11505753,0.12082230,0.00608025,0.02245106,0.00078723,0.01026091,0.00108313,0.06798360,0.00000000
-4.10905453,0.13176445,0.00709174,0.02420337,0.00102229,0.01102004,0.00134542,0.07408510,0.00000000
-4.10305153,0.14342103,0.00835404,0.02601340,0.00131808,0.01175109,0.00168865,0.08055065,0.00000000
-4.09704852,0.15583216,0.00990998,0.02786987,0.00168738,0.01244159,0.00212804,0.08739593,0.00000000
-4.09104552,0.16906861,0.01181000,0.02976511,0.00214479,0.01307926,0.00268144,0.09465251,0.00000000
-4.08504252,0.18323592,0.01411239,0.03169586,0.00270682,0.01365238,0.00336943,0.10237009,0.00000000
-4.07903952,0.19847767,0.01688323,0.03366390,0.00339188,0.01415014,0.00421532,0.11061821,0.00000000
-4.07303652,0.21497728,0.02019609,0.03567660,0.00422017,0.01456304,0.00524519,0.11948725,0.00000000
-4.06703352,0.23295813,0.02413130,0.03774722,0.00521350,0.01488320,0.00648766,0.12908846,0.00000000
-4.06103052,0.25268163,0.02877481,0.03989502,0.00639503,0.01510464,0.00797368,0.13955291,0.00000000
-4.05502751,0.27444289,0.03421666,0.04214498,0.00778881,0.01522347,0.00973607,0.15102908,0.00000000
-4.04902451,0.29856376,0.04054884,0.04452731,0.00941931,0.01523810,0.01180903,0.16367911,0.00000000
-4.04302151,0.32538331,0.04786271,0.04707654,0.01131069,0.01514922,0.01422731,0.17767355,0.00000000
-4.03701851,0.35524556,0.05624591,0.04983028,0.01348608,0.01495981,0.01702544,0.19318480,0.00000000
-4.03101551,0.38848485,0.06577884,0.05282773,0.01596659,0.01467503,0.02023657,0.21037917,0.00000000
-4.02501251,0.42540912,0.07653069,0.05610774,0.01877041,0.01430203,0.02389138,0.22940789,0.00000000
-4.01900950,0.46628164,0.08855535,0.05970686,0.02191164,0.01384968,0.02801666,0.25039738,0.00000000
-4.01300650,0.51130194,0.10188705,0.06365705,0.02539929,0.01332824,0.03263402,0.27343902,0.00000000
-4.00700350,0.56058663,0.11653615,0.06798348,0.02923612,0.01274903,0.03775839,0.29857918,0.00000000
-4.00100050,0.61415125,0.13248517,0.07270227,0.03341770,0.01212403,0.04339660,0.32580958,0.00000000
-3.99499750,0.67189398,0.14968530,0.07781849,0.03793150,0.01146548,0.04954609,0.35505905,0.00000000
-3.98899450,0.73358230,0.16805357,0.08332440,0.04275623,0.01078548,0.05619366,0.38618674,0.00000000
-3.98299150,0.79884361,0.18747104,0.08919807,0.04786136,0.01009571,0.06331456,0.41897768,0.00000000
-3.97698849,0.86716052,0.20778199,0.09540256,0.05320706,0.00940700,0.07087175,0.45314091,0.00000000
-3.97098549,0.93787178,0.22879448,0.10188561,0.05874433,0.00872916,0.07881564,0.48831067,0.00000000
-3.96498249,1.01017906,0.25028231,0.10858002,0.06441568,0.00807073,0.08708412,0.52405084,0.00000000
-3.95897949,1.08315999,0.27198843,0.11540465,0.07015611,0.00743886,0.09560312,0.55986266,0.00000000
-3.95297649,1.15578730,0.29362984,0.12226615,0.07589451,0.00683925,0.10428765,0.59519572,0.00000000
-3.94697349,1.22695365,0.31490387,0.12906130,0.08155544,0.00627608,0.11304330,0.62946198,0.00000000
-3.94097049,1.29550150,0.33549570,0.13567985,0.08706127,0.00575216,0.12176819,0.66205222,0.00000000
-3.93496748,1.36025693,0.35508690,0.14200794,0.09233459,0.00526895,0.13035541,0.69235457,0.00000000
-3.92896448,1.42006616,0.37336465,0.14793177,0.09730075,0.00482676,0.13869580,0.71977418,0.00000000
-3.92296148,1.47383343,0.39003141,0.15334145,0.10189056,0.00442492,0.14668101,0.74375332,0.00000000
-3.91695848,1.52055835,0.40481450,0.15813500,0.10604294,0.00406196,0.15420673,0.76379100,0.00000000
-3.91095548,1.55937145,0.41747532,0.16222201,0.10970739,0.00373585,0.16117604,0.77946122,0.00000000
-3.90495248,1.58956601,0.42781777,0.16552713,0.11284627,0.00344423,0.16750265,0.79042900,0.00000000
-3.89894947,1.61062490,0.43569544,0.16799309,0.11543660,0.00318457,0.17311392,0.79646340,0.00000000
-3.89294647,1.62224114,0.44101740,0.16958297,0.11747147,0.00295441,0.17795362,0.79744702,0.00000000
-3.88694347,1.62433115,0.44375210,0.17028196,0.11896080,0.00275153,0.18198418,0.79338131,0.00000000
-3.88094047,1.61704011,0.44392936,0.17009816,0.11993150,0.00257408,0.18518840,0.78438771,0.00000000
-3.87493747,1.60073915,0.44164032,0.16906263,0.12042697,0.00242071,0.18757047,0.77070431,0.00000000
-3.86893447,1.57601444,0.43703528,0.16722858,0.12050586,0.00229067,0.18915629,0.75267835,0.00000000
-3.86293147,1.54364876,0.43031950,0.16466973,0.12024021,0.00218386,0.18999304,0.73075488,0.00000000
-3.85692846,1.50459620,0.42174728,0.16147798,0.11971300,0.00210088,0.19014791,0.70546212,0.00000000
-3.85092546,1.45995125,0.41161429,0.15776043,0.11901512,0.00204302,0.18970615,0.67739415,0.00000000
-3.84492246,1.41091351,0.40024874,0.15363583,0.11824194,0.00201225,0.18876840,0.64719178,0.00000000
-3.83891946,1.35874952,0.38800152,0.14923074,0.11748968,0.00201118,0.18744737,0.61552238,0.00000000
-3.83291646,1.30475329,0.37523578,0.14467541,0.11685147,0.00204297,0.18586412,0.58305956,0.00000000
-3.82691346,1.25020698,0.36231637,0.14009965,0.11641363,0.00211125,0.18414389,0.55046342,0.00000000
-3.82091046,1.19634331,0.34959940,0.13562878,0.11625196,0.00221999,0.18241179,0.51836217,0.00000000
-3.81490745,1.14431098,0.33742238,0.13137980,0.11642850,0.00237341,0.18078848,0.48733582,0.00000000
-3.80890445,1.09514416,0.32609521,0.12745795,0.11698870,0.00257576,0.17938591,0.45790218,0.00000000
-3.80290145,1.04973715,0.31589232,0.12395383,0.11795921,0.00283121,0.17830349,0.43050588,0.00000000
-3.79689845,1.00882469,0.30704613,0.12094096,0.11934645,0.00314362,0.17762467,0.40551031,0.00000000
-3.79089545,0.97296839,0.29974205,0.11847409,0.12113595,0.00351637,0.17741415,0.38319269,0.00000000
-3.78489245,0.94254950,0.29411505,0.11658815,0.12329250,0.00395212,0.17771583,0.36374229,0.00000000
-3.77888944,0.91776787,0.29024794,0.11529790,0.12576121,0.00445264,0.17855161,0.34726139,0.00000000
-3.77288644,0.89864673,0.28817128,0.11459827,0.12846938,0.00501859,0.17992107,0.33376891,0.00000000
-3.76688344,0.88504299,0.28786490,0.11446529,0.13132913,0.00564932,0.18180200,0.32320639,0.00000000
-3.76088044,0.87666230,0.28926087,0.11485767,0.13424070,0.00634272,0.18415189,0.31544571,0.00000000
-3.75487744,0.87307803,0.29224795,0.11571888,0.13709625,0.00709505,0.18691013,0.31029851,0.00000000
-3.74887444,0.87375366,0.29667714,0.11697964,0.13978409,0.00790090,0.19000106,0.30752654,0.00000000
-3.74287144,0.87806728,0.30236828,0.11856074,0.14219307,0.00875310,0.19333748,0.30685282,0.00000000
-3.73686843,0.88533764,0.30911751,0.12037610,0.14421702,0.00964278,0.19682467,0.30797310,0.00000000
-3.73086543,0.89485076,0.31670521,0.12233595,0.14575896,0.01055940,0.20036471,0.31056739,0.00000000
-3.72486243,0.90588617,0.32490442,0.12434996,0.14673506,0.01149097,0.20386079,0.31431109,0.00000000
-3.71885943,0.91774210,0.33348924,0.12633039,0.14707798,0.01242426,0.20722152,0.31888565,0.00000000
-3.71285643,0.92975886,0.34224318,0.12819494,0.14673966,0.01334511,0.21036491,0.32398842,0.00000000
-3.70685343,0.94133980,0.35096709,0.12986937,0.14569330,0.01423878,0.21322191,0.32934147,0.00000000
-3.70085043,0.95196928,0.35948651,0.13128976,0.14393450,0.01509041,0.21573944,0.33469933,0.00000000
-3.69484742,0.96122722,0.36765811,0.13240438,0.14148161,0.01588549,0.21788258,0.33985536,0.00000000
-3.68884442,0.96879999,0.37537514,0.13317502,0.13837511,0.01661036,0.21963619,0.34464678,0.00000000
-3.68284142,0.97448730,0.38257162,0.13357797,0.13467634,0.01725268,0.22100548,0.34895813,0.00000000
-3.67683842,0.97820519,0.38922510,0.13360434,0.13046533,0.01780200,0.22201589,0.35272326,0.00000000
-3.67083542,0.97998492,0.39535790,0.13326001,0.12583810,0.01825016,0.22271211,0.35592566,0.00000000
-3.66483242,0.97996808,0.40103678,0.13256505,0.12090345,0.01859172,0.22315633,0.35859720,0.00000000
-3.65882941,0.97839811,0.40637092,0.13155268,0.11577937,0.01882431,0.22342576,0.36081533,0.00000000
-3.65282641,0.97560852,0.41150825,0.13026790,0.11058921,0.01894884,0.22360967,0.36269875,0.00000000
-3.64682341,0.97200831,0.41663025,0.12876572,0.10545785,0.01896966,0.22380590,0.36440170,0.00000000
-3.64082041,0.96806505,0.42194532,0.12710916,0.10050789,0.01889455,0.22411711,0.36610697,0.00000000
-3.63481741,0.96428625,0.42768082,0.12536704,0.09585603,0.01873469,0.22464680,0.36801792,0.00000000
-3.62881441,0.96119953,0.43407418,0.12361169,0.09160977,0.01850440,0.22549541,0.37034961,0.00000000
-3.62281141,0.95933242,0.44136319,0.12191658,0.08786450,0.01822080,0.22675642,0.37331944,0.00000000
-3.61680840,0.95919226,0.44977593,0.12035397,0.08470102,0.01790346,0.22851287,0.37713753,0.00000000
-3.61080540,0.96124701,0.45952062,0.11899277,0.08218358,0.01757383,0.23083406,0.38199722,0.00000000
-3.60480240,0.96590753,0.47077582,0.11789643,0.08035841,0.01725469,0.23377291,0.38806599,0.00000000
-3.59879940,0.97351200,0.48368129,0.11712121,0.07925283,0.01696951,0.23736380,0.39547721,0.00000000
-3.59279640,0.98431291,0.49833001,0.11671462,0.07887484,0.01674183,0.24162101,0.40432304,0.00000000
-3.58679340,0.99846718,0.51476158,0.11671428,0.07921328,0.01659456,0.24653795,0.41464871,0.00000000
-3.58079040,1.01602973,0.53295740,0.11714699,0.08023840,0.01654939,0.25208692,0.42644865,0.00000000
-3.57478739,1.03695068,0.55283788,0.11802838,0.08190297,0.01662617,0.25821977,0.43966443,0.00000000
-3.56878439,1.06107644,0.57426185,0.11936267,0.08414379,0.01684236,0.26486905,0.45418485,0.00000000
-3.56278139,1.08815451,0.59702826,0.12114304,0.08688353,0.01721262,0.27194990,0.46984814,0.00000000
-3.55677839,1.11784197,0.62088021,0.12335218,0.09003297,0.01774837,0.27936250,0.48644628,0.00000000
-3.55077539,1.14971723,0.64551123,0.12596321,0.09349352,0.01845756,0.28699501,0.50373126,0.00000000
-3.54477239,1.18329479,0.67057360,0.12894088,0.09715990,0.01934452,0.29472692,0.52142312,0.00000000
-3.53876938,1.21804217,0.69568843,0.13224299,0.10092309,0.02040984,0.30243269,0.53921940,0.00000000
-3.53276638,1.25339859,0.72045712,0.13582198,0.10467330,0.02165051,0.30998553,0.55680572,0.00000000
-3.52676338,1.28879450,0.74447378,0.13962660,0.10830299,0.02306001,0.31726130,0.57386682,0.00000000
-3.52076038,1.32367118,0.76733806,0.14360366,0.11170989,0.02462856,0.32414222,0.59009791,0.00000000
-3.51475738,1.35749954,0.78866783,0.14769971,0.11479975,0.02634349,0.33052039,0.60521540,0.00000000
-3.50875438,1.38979737,0.80811127,0.15186264,0.11748910,0.02818963,0.33630091,0.61896698,0.00000000
-3.50275138,1.42014424,0.82535769,0.15604313,0.11970750,0.03014973,0.34140452,0.63114014,0.00000000
-3.49674837,1.44819337,0.84014667,0.16019581,0.12139959,0.03220493,0.34576962,0.64156909,0.00000000
-3.49074537,1.47368005,0.85227512,0.16428024,0.12252669,0.03433530,0.34935360,0.65013954,0.00000000
-3.48474237,1.49642619,0.86160199,0.16826153,0.12306790,0.03652027,0.35213347,0.65679133,0.00000000
-3.47873937,1.51634097,0.86805029,0.17211071,0.12302073,0.03873909,0.35410565,0.66151859,0.00000000
-3.47273637,1.53341757,0.87160662,0.17580468,0.12240130,0.04097125,0.35528509,0.66436770,0.00000000
-3.46673337,1.54772634,0.87231807,0.17932596,0.12124389,0.04319687,0.35570365,0.66543312,0.00000000
-3.46073037,1.55940488,0.87028686,0.18266215,0.11960013,0.04539696,0.35540794,0.66485132,0.00000000
-3.45472736,1.56864570,0.86566297,0.18580519,0.11753766,0.04755370,0.35445657,0.66279326,0.00000000
-3.44872436,1.57568222,0.85863532,0.18875045,0.11513844,0.04965059,0.35291721,0.65945586,0.00000000
-3.44272136,1.58077400,0.84942192,0.19149580,0.11249665,0.05167265,0.35086340,0.65505288,0.00000000
-3.43671836,1.58419204,0.83825957,0.19404060,0.10971635,0.05360643,0.34837132,0.64980573,0.00000000
-3.43071536,1.58620499,0.82539376,0.19638490,0.10690884,0.05544010,0.34551685,0.64393478,0.00000000
-3.42471236,1.58706702,0.81106912,0.19852863,0.10418998,0.05716344,0.34237281,0.63765139,0.00000000
-3.41870935,1.58700784,0.79552116,0.20047103,0.10167723,0.05876788,0.33900674,0.63115118,0.00000000
-3.41270635,1.58622534,0.77896934,0.20221035,0.09948681,0.06024645,0.33547910,0.62460865,0.00000000
-3.40670335,1.58488101,0.76161205,0.20374368,0.09773074,0.06159373,0.33184214,0.61817339,0.00000000
-3.40070035,1.58309798,0.74362344,0.20506703,0.09651400,0.06280588,0.32813926,0.61196776,0.00000000
-3.39469735,1.58096153,0.72515206,0.20617559,0.09593173,0.06388054,0.32440495,0.60608612,0.00000000
-3.38869435,1.57852163,0.70632141,0.20706411,0.09606658,0.06481681,0.32066524,0.60059526,0.00000000
-3.38269135,1.57579687,0.68723196,0.20772733,0.09698621,0.06561513,0.31693841,0.59553589,0.00000000
-3.37668834,1.57277932,0.66796434,0.20816047,0.09874105,0.06627719,0.31323607,0.59092487,0.00000000
-3.37068534,1.56943944,0.64858356,0.20835957,0.10136227,0.06680574,0.30956432,0.58675791,0.00000000
-3.36468234,1.56573078,0.62914345,0.20832174,0.10486009,0.06720447,0.30592492,0.58301236,0.00000000
-3.35867934,1.56159376,0.60969144,0.20804534,0.10922253,0.06747768,0.30231636,0.57964999,0.00000000
-3.35267634,1.55695834,0.59027281,0.20752982,0.11441450,0.06763006,0.29873484,0.57661939,0.00000000
-3.34667334,1.55174549,0.57093457,0.20677547,0.12037755,0.06766638,0.29517491,0.57385814,0.00000000
-3.34067034,1.54586748,0.55172847,0.20578306,0.12703009,0.06759113,0.29162999,0.57129444,0.00000000
-3.33466733,1.53922732,0.53271309,0.20455321,0.13426839,0.06740821,0.28809262,0.56884846,0.00000000
-3.32866433,1.53171764,0.51395501,0.20308590,0.14196816,0.06712065,0.28455459,0.56643345,0.00000000
-3.32266133,1.52321973,0.49552908,0.20137985,0.14998697,0.06673033,0.28100699,0.56395674,0.00000000
-3.31665833,1.51360304,0.47751783,0.19943212,0.15816730,0.06623784,0.27744017,0.56132091,0.00000000
-3.31065533,1.50272592,0.46001032,0.19723787,0.16634032,0.06564238,0.27384394,0.55842521,0.00000000
-3.30465233,1.49043789,0.44310047,0.19479029,0.17433035,0.06494180,0.27020780,0.55516747,0.00000000
