energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,1.00126051,0.00054283,0.01268501,0.16337340,0.55633087,0.00361191,0.43905426,0.07988180,0.13059442
-4.63131566,0.99083433,0.00059493,0.01263827,0.15765268,0.55448673,0.00396004,0.42823299,0.07793147,0.12982156
-4.62531266,0.97991680,0.00064735,0.01259737,0.15184128,0.55262706,0.00431096,0.41686860,0.07588392,0.12895298
-4.61930965,0.96857827,0.00069934,0.01255940,0.14596661,0.55073571,0.00465984,0.40509602,0.07377184,0.12798737
-4.61330665,0.95686715,0.00075009,0.01252199,0.14005763,0.54876923,0.00500156,0.39305406,0.07163088,0.12692270
-4.60730365,0.94480704,0.00079874,0.01248339,0.13414362,0.54665833,0.00533084,0.38087936,0.06949870,0.12575579
-4.60130065,0.93239599,0.00084444,0.01244259,0.12825315,0.54431085,0.00564238,0.36870103,0.06741400,0.12448213
-4.59529765,0.91960845,0.00088636,0.01239936,0.12241316,0.54161645,0.00593109,0.35663613,0.06541583,0.12309595
-4.58929465,0.90639946,0.00092369,0.01235449,0.11664841,0.53845258,0.00619224,0.34478638,0.06354312,0.12159062
-4.58329165,0.89271138,0.00095569,0.01230989,0.11098118,0.53469174,0.00642166,0.33323611,0.06183442,0.11995934
-4.57728864,0.87848247,0.00098172,0.01226879,0.10543128,0.53020952,0.00661591,0.32205170,0.06032789,0.11819605
-4.57128564,0.86365702,0.00100125,0.01223593,0.10001626,0.52489310,0.00677245,0.31128218,0.05906157,0.11629653
-4.56528264,0.84819626,0.00101387,0.01221769,0.09475195,0.51864975,0.00688976,0.30096124,0.05807375,0.11425963
-4.55927964,0.83208954,0.00101933,0.01222225,0.08965303,0.51141478,0.00696750,0.29111012,0.05740351,0.11208855
-4.55327664,0.81536478,0.00101751,0.01225968,0.08473381,0.50315869,0.00700651,0.28174131,0.05709128,0.10979204
-4.54727364,0.79809774,0.00100848,0.01234196,0.08000896,0.49389281,0.00700890,0.27286277,0.05717936,0.10738545
-4.54127064,0.78041914,0.00099245,0.01248299,0.07549424,0.48367334,0.00697803,0.26448219,0.05771233,0.10489155
-4.53526763,0.76251934,0.00096979,0.01269845,0.07120704,0.47260340,0.00691839,0.25661113,0.05873716,0.10234103
-4.52926463,0.74464992,0.00094100,0.01300557,0.06716686,0.46083293,0.00683561,0.24926866,0.06030314,0.09977268
-4.52326163,0.72712202,0.00090670,0.01342295,0.06339550,0.44855640,0.00673621,0.24248425,0.06246139,0.09723314
-4.51725863,0.71030141,0.00086762,0.01397005,0.05991703,0.43600842,0.00662749,0.23629977,0.06526395,0.09477625
-4.51125563,0.69460019,0.00082456,0.01466685,0.05675758,0.42345737,0.00651727,0.23077026,0.06876254,0.09246204
-4.50525263,0.68046566,0.00077837,0.01553323,0.05394484,0.41119736,0.00641372,0.22596374,0.07300686,0.09035530
-4.49924962,0.66836666,0.00072993,0.01658841,0.05150739,0.39953890,0.00632503,0.22195973,0.07804257,0.08852398
-4.49324662,0.65877803,0.00068011,0.01785030,0.04947388,0.38879857,0.00625922,0.21884678,0.08390895,0.08703722
-4.48724362,0.65216391,0.00062977,0.01933485,0.04787205,0.37928837,0.00622385,0.21671909,0.09063651,0.08596335
-4.48124062,0.64896067,0.00057971,0.02105541,0.04672778,0.37130505,0.00622576,0.21567240,0.09824440,0.08536781
-4.47523762,0.64956025,0.00053066,0.02302209,0.04606404,0.36511995,0.00627089,0.21579946,0.10673805,0.08531114
-4.46923462,0.65429477,0.00048328,0.02524127,0.04589993,0.36096987,0.00636401,0.21718521,0.11610700,0.08584705
-4.46323162,0.66342314,0.00043813,0.02771508,0.04624990,0.35904931,0.00650862,0.21990218,0.12632325,0.08702080
-4.45722861,0.67712034,0.00039569,0.03044117,0.04712301,0.35950441,0.00670677,0.22400613,0.13734005,0.08886778
-4.45122561,0.69546993,0.00035630,0.03341248,0.04852251,0.36242896,0.00695897,0.22953239,0.14909152,0.09141253
-4.44522261,0.71846023,0.00032022,0.03661728,0.05044555,0.36786250,0.00726419,0.23649292,0.16149304,0.09466807
-4.43921961,0.74598430,0.00028762,0.04003932,0.05288324,0.37579068,0.00761982,0.24487445,0.17444254,0.09863561
-4.43321661,0.77784388,0.00025856,0.04365826,0.05582090,0.38614786,0.00802177,0.25463766,0.18782265,0.10330472
-4.42721361,0.81375701,0.00023302,0.04745016,0.05923860,0.39882174,0.00846454,0.26571753,0.20150375,0.10865380
-4.42121061,0.85336917,0.00021091,0.05138825,0.06311196,0.41365985,0.00894142,0.27802479,0.21534783,0.11465087
-4.41520760,0.89626724,0.00019208,0.05544376,0.06741313,0.43047758,0.00944464,0.29144843,0.22921295,0.12125471
-4.40920460,0.94199566,0.00017633,0.05958691,0.07211194,0.44906733,0.00996562,0.30585912,0.24295816,0.12841604
-4.40320160,0.99007415,0.00016344,0.06378793,0.07717721,0.46920829,0.01049524,0.32111331,0.25644867,0.13607903
-4.39719860,1.04001588,0.00015315,0.06801808,0.08257806,0.49067648,0.01102411,0.33705792,0.26956093,0.14418268
-4.39119560,1.09134527,0.00014519,0.07225069,0.08828524,0.51325442,0.01154286,0.35353516,0.28218750,0.15266228
-4.38519260,1.14361458,0.00013930,0.07646208,0.09427241,0.53673997,0.01204243,0.37038741,0.29424116,0.16145082
-4.37918959,1.19641834,0.00013522,0.08063225,0.10051719,0.56095387,0.01251436,0.38746180,0.30565833,0.17048017
-4.37318659,1.24940483,0.00013273,0.08474553,0.10700203,0.58574561,0.01295101,0.40461437,0.31640133,0.17968219
-4.36718359,1.30228415,0.00013161,0.08879091,0.11371481,0.61099727,0.01334584,0.42171337,0.32645934,0.18898959
-4.36118059,1.35483232,0.00013168,0.09276207,0.12064910,0.63662511,0.01369350,0.43864189,0.33584813,0.19833662
-4.35517759,1.40689128,0.00013280,0.09665725,0.12780400,0.66257879,0.01399006,0.45529940,0.34460819,0.20765956
-4.34917459,1.45836480,0.00013486,0.10047879,0.13518361,0.68883832,0.01423299,0.47160234,0.35280172,0.21689703
-4.34317159,1.50921051,0.00013780,0.10423240,0.14279619,0.71540878,0.01442126,0.48748369,0.36050812,0.22599019
-4.33716858,1.55942856,0.00014158,0.10792624,0.15065281,0.74231318,0.01455522,0.50289166,0.36781869,0.23488279
-4.33116558,1.60904753,0.00014619,0.11156983,0.15876573,0.76958379,0.01463657,0.51778750,0.37483033,0.24352119
-4.32516258,1.65810841,0.00015168,0.11517284,0.16714654,0.79725241,0.01466819,0.53214272,0.38163891,0.25185429
-4.31915958,1.70664756,0.00015808,0.11874377,0.17580406,0.82534013,0.01465394,0.54593583,0.38833248,0.25983355
-4.31315658,1.75467958,0.00016548,0.12228869,0.18474208,0.85384718,0.01459848,0.55914882,0.39498471,0.26741289
-4.30715358,1.80218114,0.00017394,0.12581008,0.19395725,0.88274339,0.01450697,0.57176356,0.40164902,0.27454878
-4.30115058,1.84907658,0.00018357,0.12930575,0.20343685,0.91195985,0.01438490,0.58375844,0.40835360,0.28120021
-4.29514757,1.89522612,0.00019444,0.13276802,0.21315700,0.94138226,0.01423778,0.59510532,0.41509764,0.28732876
-4.28914457,1.94041738,0.00020661,0.13618307,0.22308096,0.97084628,0.01407094,0.60576693,0.42184913,0.29289868
-4.28314157,1.98436058,0.00022014,0.13953067,0.23315802,1.00013540,0.01388931,0.61569501,0.42854411,0.29787693
-4.27713857,2.02668781,0.00023504,0.14278414,0.24332272,1.02898118,0.01369724,0.62482910,0.43508768,0.30223324
-4.27113557,2.06695642,0.00025130,0.14591065,0.25349474,1.05706618,0.01349837,0.63309614,0.44135662,0.30594002
-4.26513257,2.10465631,0.00026885,0.14887178,0.26357925,1.08402943,0.01329553,0.64041087,0.44720341,0.30897238
-4.25912956,2.13922096,0.00028760,0.15162443,0.27346800,1.10947407,0.01309067,0.64667694,0.45246167,0.31130796
-4.25312656,2.17004161,0.00030740,0.15412190,0.28304089,1.13297714,0.01288488,0.65178887,0.45695254,0.31292679
-4.24712356,2.19648404,0.00032805,0.15631521,0.29216821,1.15410086,0.01267841,0.65563447,0.46049184,0.31381117
-4.24112056,2.21790726,0.00034931,0.15815454,0.30071330,1.17240506,0.01247073,0.65809801,0.46289751,0.31394542
-4.23511756,2.23368336,0.00037088,0.15959077,0.30853573,1.18746033,0.01226066,0.65906363,0.46399713,0.31331589
-4.22911456,2.24321773,0.00039244,0.16057706,0.31549480,1.19886116,0.01204646,0.65841920,0.46363508,0.31191088
-4.22311156,2.24596891,0.00041364,0.16107039,0.32145331,1.20623877,0.01182602,0.65606026,0.46167894,0.30972077
-4.21710855,2.24146731,0.00043408,0.16103302,0.32628137,1.20927308,0.01159695,0.65189405,0.45802508,0.30673835
-4.21110555,2.22933226,0.00045339,0.16043383,0.32986031,1.20770335,0.01135682,0.64584342,0.45260298,0.30295917
-4.20510255,2.20928659,0.00047116,0.15924946,0.33208629,1.20133717,0.01110325,0.63785049,0.44537821,0.29838227
-4.19909955,2.18116859,0.00048702,0.15746524,0.33287380,1.19005745,0.01083405,0.62787999,0.43635405,0.29301087
-4.19309655,2.14494056,0.00050061,0.15507588,0.33215857,1.17382732,0.01054740,0.61592202,0.42557167,0.28685332
-4.18709355,2.10069410,0.00051159,0.15208595,0.32990010,1.15269263,0.01024189,0.60199430,0.41310885,0.27992409
-4.18109055,2.04865168,0.00051970,0.14850993,0.32608342,1.12678211,0.00991665,0.58614365,0.39907757,0.27224470
-4.17508754,1.98916457,0.00052470,0.14437218,0.32072019,1.09630524,0.00957138,0.56844673,0.38362037,0.26384464
-4.16908454,1.92270724,0.00052645,0.13970645,0.31384911,1.06154780,0.00920638,0.54900990,0.36690589,0.25476217
-4.16308154,1.84986833,0.00052485,0.13455526,0.30553536,1.02286544,0.00882257,0.52796819,0.34912369,0.24504480
-4.15707854,1.77133849,0.00051988,0.12896899,0.29586938,0.98067538,0.00842145,0.50548351,0.33047868,0.23474952
-4.15107554,1.68789553,0.00051159,0.12300472,0.28496485,0.93544658,0.00800506,0.48174183,0.31118533,0.22394271
-4.14507254,1.60038728,0.00050011,0.11672499,0.27295597,0.88768870,0.00757595,0.45694977,0.29146189,0.21269962
-4.13906953,1.50971273,0.00048564,0.11019635,0.25999413,0.83794020,0.00713704,0.43133044,0.27152493,0.20110344
-4.13306653,1.41680204,0.00046842,0.10348784,0.24624413,0.78675602,0.00669159,0.40511867,0.25158422,0.18924407
-4.12706353,1.32259608,0.00044876,0.09666948,0.23188004,0.73469509,0.00624305,0.37855601,0.23183821,0.17721643
-4.12106053,1.22802611,0.00042701,0.08981070,0.21708089,0.68230827,0.00579500,0.35188540,0.21247018,0.16511860
-4.11505753,1.13399426,0.00040353,0.08297887,0.20202626,0.63012684,0.00535102,0.32534587,0.19364517,0.15304970
-4.10905453,1.04135540,0.00037873,0.07623795,0.18689213,0.57865208,0.00491461,0.29916740,0.17550758,0.14110765
-4.10305153,0.95090098,0.00035301,0.06964725,0.17184686,0.52834606,0.00448907,0.27356616,0.15817973,0.12938697
-4.09704852,0.86334523,0.00032676,0.06326040,0.15704767,0.47962402,0.00407746,0.24874023,0.14176100,0.11797664
-4.09104552,0.77931413,0.00030037,0.05712450,0.14263757,0.43284835,0.00368250,0.22486601,0.12632776,0.10695818
-4.08504252,0.69933737,0.00027419,0.05127952,0.12874297,0.38832446,0.00330652,0.20209540,0.11193396,0.09640392
-4.07903952,0.62384342,0.00024854,0.04575793,0.11547185,0.34629836,0.00295147,0.18055383,0.09861218,0.08637571
-4.07303652,0.55315770,0.00022373,0.04058455,0.10291265,0.30695608,0.00261881,0.16033910,0.08637522,0.07692395
-4.06703352,0.48750369,0.00019998,0.03577659,0.09113384,0.27042477,0.00230959,0.14152117,0.07521796,0.06808703
-4.06103052,0.42700675,0.00017749,0.03134401,0.08018408,0.23677523,0.00202441,0.12414273,0.06511950,0.05989116
-4.05502751,0.37170042,0.00015643,0.02728990,0.07009300,0.20602583,0.00176346,0.10822052,0.05604550,0.05235068
-4.04902451,0.32153452,0.00013690,0.02361114,0.06087242,0.17814747,0.00152653,0.09374728,0.04795053,0.04546859
-4.04302151,0.27638499,0.00011896,0.02029906,0.05251803,0.15306930,0.00131308,0.08069424,0.04078038,0.03923747
-4.03701851,0.23606459,0.00010265,0.01734032,0.04501131,0.13068504,0.00112228,0.06901393,0.03447439,0.03364064
-4.03101551,0.20033430,0.00008794,0.01471769,0.03832168,0.11085950,0.00095304,0.05864335,0.02896752,0.02865346
-4.02501251,0.16891482,0.00007481,0.01241090,0.03240877,0.09343514,0.00080408,0.04950711,0.02419232,0.02424475
-4.01900950,0.14149775,0.00006319,0.01039752,0.02722464,0.07823846,0.00067397,0.04152063,0.02008062,0.02037827
-4.01300650,0.11775622,0.00005300,0.00865369,0.02271595,0.06508592,0.00056121,0.03459321,0.01656504,0.01701413
-4.00700350,0.09735457,0.00004413,0.00715488,0.01882598,0.05378944,0.00046423,0.02863081,0.01358022,0.01411022
-4.00100050,0.07995693,0.00003649,0.00587650,0.01549649,0.04416112,0.00038145,0.02353864,0.01106378,0.01162343
-3.99499750,0.06523455,0.00002996,0.00479446,0.01266927,0.03601735,0.00031134,0.01922333,0.00895714,0.00951078
-3.98899450,0.05287185,0.00002442,0.00388558,0.01028752,0.02918212,0.00025241,0.01559477,0.00720599,0.00773038
-3.98299150,0.04257118,0.00001976,0.00312800,0.00829690,0.02348965,0.00020325,0.01256755,0.00576064,0.00624223
-3.97698849,0.03405628,0.00001588,0.00250140,0.00664638,0.01878628,0.00016256,0.01006211,0.00457624,0.00500882
-3.97098549,0.02707466,0.00001267,0.00198714,0.00528882,0.01493171,0.00012913,0.00800546,0.00361269,0.00399559
-3.96498249,0.02139890,0.00001004,0.00156843,0.00418136,0.01179976,0.00010187,0.00633162,0.00283464,0.00317123
-3.95897949,0.01682717,0.00000789,0.00123028,0.00328557,0.00927856,0.00007982,0.00498192,0.00221120,0.00250791
-3.95297649,0.01318299,0.00000616,0.00095954,0.00256751,0.00727042,0.00006211,0.00390486,0.00171573,0.00198127
-3.94697349,0.01031448,0.00000478,0.00074479,0.00199764,0.00569140,0.00004800,0.00305606,0.00132552,0.00157052
-3.94097049,0.00809321,0.00000368,0.00057626,0.00155059,0.00447066,0.00003683,0.00239787,0.00102139,0.00125830
-3.93496748,0.00641288,0.00000281,0.00044571,0.00120496,0.00354968,0.00002807,0.00189907,0.00078742,0.00103063
-3.92896448,0.00518779,0.00000213,0.00034628,0.00094299,0.00288148,0.00002124,0.00153441,0.00061054,0.00087677
-3.92296148,0.00435142,0.00000161,0.00027241,0.00075027,0.00242978,0.00001597,0.00128422,0.00048026,0.00078915
-3.91695848,0.00385497,0.00000120,0.00021965,0.00061540,0.00216824,0.00001192,0.00113401,0.00038829,0.00076321
-3.91095548,0.00366613,0.00000089,0.00018458,0.00052974,0.00207975,0.00000883,0.00107410,0.00032834,0.00079737
-3.90495248,0.00376796,0.00000066,0.00016466,0.00048711,0.00215590,0.00000650,0.00109929,0.00029584,0.00089299
-3.89894947,0.00415800,0.00000048,0.00015818,0.00048354,0.00239642,0.00000475,0.00120861,0.00028772,0.00105429
-3.89294647,0.00484749,0.00000035,0.00016412,0.00051708,0.00280884,0.00000345,0.00140509,0.00030227,0.00128840
-3.88694347,0.00586079,0.00000026,0.00018208,0.00058756,0.00340816,0.00000249,0.00169556,0.00033892,0.00160535
-3.88094047,0.00723485,0.00000018,0.00021226,0.00069653,0.00421658,0.00000179,0.00209054,0.00039821,0.00201810
-3.87493747,0.00901878,0.00000013,0.00025534,0.00084700,0.00526329,0.00000129,0.00260407,0.00048160,0.00254249
-3.86893447,0.01127331,0.00000010,0.00031248,0.00104342,0.00658418,0.00000093,0.00325356,0.00059141,0.00319726
-3.86293147,0.01407018,0.00000008,0.00038525,0.00129149,0.00822152,0.00000069,0.00405958,0.00073073,0.00400396
-3.85692846,0.01749131,0.00000006,0.00047557,0.00159804,0.01022347,0.00000053,0.00504568,0.00090334,0.00498672
-3.85092546,0.02162768,0.00000006,0.00058567,0.00197091,0.01264348,0.00000044,0.00623797,0.00111361,0.00617204
-3.84492246,0.02657782,0.00000007,0.00071803,0.00241877,0.01553943,0.00000041,0.00766473,0.00136643,0.00758838
-3.83891946,0.03244587,0.00000008,0.00087534,0.00295091,0.01897252,0.00000044,0.00935583,0.00166704,0.00926562
-3.83291646,0.03933917,0.00000011,0.00106036,0.00357705,0.02300585,0.00000053,0.01134199,0.00202096,0.01123438
-3.82691346,0.04736525,0.00000014,0.00127589,0.00430698,0.02770279,0.00000070,0.01365392,0.00243381,0.01352514
-3.82091046,0.05662839,0.00000020,0.00152462,0.00515037,0.03312492,0.00000096,0.01632127,0.00291112,0.01616727
-3.81490745,0.06722568,0.00000029,0.00180906,0.00611630,0.03932981,0.00000133,0.01937149,0.00345820,0.01918784
-3.80890445,0.07924261,0.00000040,0.00213137,0.00721298,0.04636855,0.00000186,0.02282849,0.00407987,0.02261031
-3.80290145,0.09274855,0.00000056,0.00249325,0.00844731,0.05428312,0.00000261,0.02671129,0.00478032,0.02645318
-3.79689845,0.10779202,0.00000078,0.00289577,0.00982453,0.06310375,0.00000363,0.03103259,0.00556288,0.03072855
-3.79089545,0.12439611,0.00000109,0.00333928,0.01134781,0.07284639,0.00000502,0.03579740,0.00642983,0.03544070
-3.78489245,0.14255434,0.00000149,0.00382326,0.01301799,0.08351035,0.00000690,0.04100171,0.00738227,0.04058477
-3.77888944,0.16222712,0.00000204,0.00434619,0.01483328,0.09507646,0.00000942,0.04663139,0.00842000,0.04614559
-3.77288644,0.18333918,0.00000276,0.00490547,0.01678914,0.10750569,0.00001276,0.05266132,0.00954149,0.05209677
-3.76688344,0.20577818,0.00000372,0.00549738,0.01887827,0.12073858,0.00001718,0.05905488,0.01074389,0.05840011
-3.76088044,0.22939487,0.00000496,0.00611702,0.02109068,0.13469554,0.00002295,0.06576383,0.01202316,0.06500540
-3.75487744,0.25400484,0.00000658,0.00675839,0.02341403,0.14927811,0.00003045,0.07272868,0.01337430,0.07185068
-3.74887444,0.27939221,0.00000867,0.00741440,0.02583406,0.16437131,0.00004011,0.07987960,0.01479164,0.07886300
-3.74287144,0.30531507,0.00001133,0.00807701,0.02833521,0.17984714,0.00005245,0.08713785,0.01626928,0.08595976
-3.73686843,0.33151286,0.00001471,0.00873744,0.03090146,0.19556907,0.00006810,0.09441780,0.01780159,0.09305053
-3.73086543,0.35771535,0.00001895,0.00938633,0.03351724,0.21139746,0.00008778,0.10162938,0.01938380,0.10003935
-3.72486243,0.38365305,0.00002425,0.01001406,0.03616848,0.22719581,0.00011233,0.10868107,0.02101267,0.10682755
-3.71885943,0.40906855,0.00003079,0.01061103,0.03884375,0.24283745,0.00014273,0.11548318,0.02268714,0.11331679
-3.71285643,0.43372844,0.00003883,0.01116796,0.04153538,0.25821241,0.00018004,0.12195134,0.02440901,0.11941246
-3.70685343,0.45743503,0.00004862,0.01167628,0.04424048,0.27323416,0.00022547,0.12801009,0.02618356,0.12502704
-3.70085043,0.48003739,0.00006043,0.01212841,0.04696197,0.28784568,0.00028035,0.13359635,0.02802003,0.13008347
-3.69484742,0.50144096,0.00007457,0.01251812,0.04970923,0.30202458,0.00034607,0.13866262,0.02993201,0.13451824
-3.68884442,0.52161504,0.00009136,0.01284079,0.05249856,0.31578677,0.00042414,0.14317973,0.03193761,0.13828406
-3.68284142,0.54059767,0.00011112,0.01309366,0.05535337,0.32918834,0.00051609,0.14713892,0.03405942,0.14135203
-3.67683842,0.55849725,0.00013420,0.01327597,0.05830380,0.34232538,0.00062346,0.15055320,0.03632411,0.14371309
-3.67083542,0.57549069,0.00016090,0.01338913,0.06138609,0.35533147,0.00074775,0.15345785,0.03876190,0.14537864
-3.66483242,0.59181769,0.00019152,0.01343668,0.06464137,0.36837280,0.00089040,0.15590983,0.04140557,0.14638038
-3.65882941,0.60777138,0.00022635,0.01342426,0.06811409,0.38164093,0.00105264,0.15798636,0.04428926,0.14676924
-3.65282641,0.62368532,0.00026558,0.01335946,0.07184997,0.39534337,0.00123550,0.15978239,0.04744698,0.14661343
-3.64682341,0.63991746,0.00030937,0.01325160,0.07589370,0.40969227,0.00143973,0.16140723,0.05091089,0.14599574
-3.64082041,0.65683148,0.00035779,0.01311144,0.08028628,0.42489175,0.00166566,0.16298033,0.05470942,0.14501016
-3.63481741,0.67477656,0.00041083,0.01295081,0.08506228,0.44112432,0.00191321,0.16462649,0.05886525,0.14375797
-3.62881441,0.69406635,0.00046833,0.01278219,0.09024702,0.45853723,0.00218178,0.16647051,0.06339334,0.14234344
-3.62281141,0.71495820,0.00053006,0.01261830,0.09585390,0.47722922,0.00247018,0.16863173,0.06829904,0.14086947
-3.61680840,0.73763390,0.00059561,0.01247161,0.10188200,0.49723875,0.00277663,0.17121850,0.07357636,0.13943317
-3.61080540,0.76218277,0.00066446,0.01235389,0.10831410,0.51853412,0.00309868,0.17432297,0.07920659,0.13812181
-3.60480240,0.78858831,0.00073595,0.01227580,0.11511515,0.54100636,0.00343326,0.17801632,0.08515728,0.13700916
-3.59879940,0.81671914,0.00080928,0.01224643,0.12223158,0.56446536,0.00377665,0.18234472,0.09138172,0.13615245
-3.59279640,0.84632487,0.00088353,0.01227302,0.12959117,0.58863959,0.00412456,0.18732622,0.09781894,0.13559013
-3.58679340,0.87703746,0.00095766,0.01236059,0.13710386,0.61317984,0.00447217,0.19294866,0.10439435,0.13534044
-3.58079040,0.90837803,0.00103056,0.01251181,0.14466333,0.63766673,0.00481427,0.19916878,0.11102090,0.13540098
-3.57478739,0.93976920,0.00110104,0.01272681,0.15214938,0.66162206,0.00514532,0.20591248,0.11760091,0.13574905
