energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,1.35978592,0.00654466,0.00000000,0.31960208,0.68677068,0.01110789,0.09899389,0.00808232,0.42208382
-4.63131566,1.29430013,0.00620938,0.00000000,0.28903982,0.66462520,0.01058883,0.08950032,0.00796424,0.39255449
-4.62531266,1.23067428,0.00589217,0.00000000,0.26094677,0.64129814,0.01007791,0.08070061,0.00784347,0.36494317
-4.61930965,1.16949617,0.00559543,0.00000000,0.23533907,0.61721081,0.00958192,0.07260498,0.00772363,0.33936907
-4.61330665,1.11125242,0.00532095,0.00000000,0.21218781,0.59276254,0.00910663,0.06521128,0.00760777,0.31590280
-4.60730365,1.05632048,0.00506985,0.00000000,0.19142572,0.56831885,0.00865656,0.05850661,0.00749822,0.29456892
-4.60130065,1.00496455,0.00484260,0.00000000,0.17295400,0.54420164,0.00823497,0.05246917,0.00739651,0.27534946
-4.59529765,0.95733569,0.00463909,0.00000000,0.15664917,0.52068197,0.00784382,0.04706996,0.00730336,0.25818852
-4.58929465,0.91347618,0.00445865,0.00000000,0.14236970,0.49797558,0.00748381,0.04227452,0.00721864,0.24299761
-4.58329165,0.87332796,0.00430016,0.00000000,0.12996227,0.47624125,0.00715444,0.03804455,0.00714150,0.22966173
-4.57728864,0.83674473,0.00416209,0.00000000,0.11926759,0.45558203,0.00685414,0.03433943,0.00707038,0.21804582
-4.57128564,0.80350728,0.00404268,0.00000000,0.11012565,0.43604901,0.00658045,0.03111757,0.00700320,0.20800159
-4.56528264,0.77334117,0.00393998,0.00000000,0.10238041,0.41764732,0.00633017,0.02833765,0.00693749,0.19937437
-4.55927964,0.74593601,0.00385203,0.00000000,0.09588376,0.40034402,0.00609962,0.02595965,0.00687056,0.19200970
-4.55327664,0.72096531,0.00377691,0.00000000,0.09049888,0.38407711,0.00588478,0.02394575,0.00679970,0.18575965
-4.54727364,0.69810599,0.00371291,0.00000000,0.08610284,0.36876533,0.00568157,0.02226103,0.00672233,0.18048829
-4.54127064,0.67705651,0.00365855,0.00000000,0.08258844,0.35431800,0.00548600,0.02087402,0.00663619,0.17607650
-4.53526763,0.65755274,0.00361274,0.00000000,0.07986540,0.34064443,0.00529435,0.01975702,0.00653948,0.17242551
-4.52926463,0.63938091,0.00357475,0.00000000,0.07786070,0.32766234,0.00510334,0.01888626,0.00643097,0.16945945
-4.52326163,0.62238687,0.00354427,0.00000000,0.07651834,0.31530491,0.00491024,0.01824191,0.00631008,0.16712640
-4.51725863,0.60648139,0.00352142,0.00000000,0.07579830,0.30352621,0.00471294,0.01780790,0.00617694,0.16539826
-4.51125563,0.59164134,0.00350670,0.00000000,0.07567489,0.29230463,0.00450999,0.01757157,0.00603237,0.16426914
-4.50525263,0.57790672,0.00350095,0.00000000,0.07613460,0.28164454,0.00430062,0.01752318,0.00587786,0.16375265
-4.49924962,0.56537387,0.00350528,0.00000000,0.07717337,0.27157590,0.00408475,0.01765533,0.00571550,0.16387789
-4.49324662,0.55418535,0.00352094,0.00000000,0.07879355,0.26215230,0.00386285,0.01796224,0.00554784,0.16468468
-4.48724362,0.54451720,0.00354924,0.00000000,0.08100055,0.25344735,0.00363597,0.01843899,0.00537782,0.16621799
-4.48124062,0.53656420,0.00359142,0.00000000,0.08379947,0.24555013,0.00340555,0.01908074,0.00520855,0.16852200
-4.47523762,0.53052427,0.00364854,0.00000000,0.08719171,0.23855969,0.00317339,0.01988187,0.00504322,0.17163409
-4.46923462,0.52658265,0.00372132,0.00000000,0.09117175,0.23257921,0.00294149,0.02083532,0.00488490,0.17557896
-4.46323162,0.52489696,0.00381009,0.00000000,0.09572435,0.22771022,0.00271196,0.02193182,0.00473638,0.18036337
-4.45722861,0.52558388,0.00391464,0.00000000,0.10082218,0.22404709,0.00248693,0.02315937,0.00460008,0.18597157
-4.45122561,0.52870816,0.00403419,0.00000000,0.10642407,0.22167215,0.00226842,0.02450284,0.00447789,0.19236194
-4.44522261,0.53427452,0.00416734,0.00000000,0.11247404,0.22065175,0.00205829,0.02594368,0.00437111,0.19946476
-4.43921961,0.54222291,0.00431204,0.00000000,0.11890098,0.22103331,0.00185817,0.02745990,0.00428040,0.20718149
-4.43321661,0.55242713,0.00446563,0.00000000,0.12561926,0.22284350,0.00166940,0.02902617,0.00420572,0.21538547
-4.42721361,0.56469702,0.00462489,0.00000000,0.13253006,0.22608743,0.00149304,0.03061424,0.00414638,0.22392416
-4.42121061,0.57878376,0.00478608,0.00000000,0.13952350,0.23074894,0.00132979,0.03219340,0.00410108,0.23262274
-4.41520760,0.59438811,0.00494511,0.00000000,0.14648139,0.23679167,0.00118006,0.03373121,0.00406795,0.24128895
-4.40920460,0.61117084,0.00509763,0.00000000,0.15328057,0.24416076,0.00104397,0.03519440,0.00404469,0.24971901
-4.40320160,0.62876486,0.00523918,0.00000000,0.15979652,0.25278501,0.00092133,0.03654973,0.00402862,0.25770425
-4.39719860,0.64678820,0.00536535,0.00000000,0.16590733,0.26257913,0.00081174,0.03776510,0.00401687,0.26503815
-4.39119560,0.66485711,0.00547193,0.00000000,0.17149749,0.27344603,0.00071460,0.03881052,0.00400648,0.27152357
-4.38519260,0.68259863,0.00555511,0.00000000,0.17646168,0.28527877,0.00062914,0.03965911,0.00399452,0.27697962
-4.37918959,0.69966187,0.00561153,0.00000000,0.18070804,0.29796213,0.00055451,0.04028804,0.00397823,0.28124799
-4.37318659,0.71572756,0.00563849,0.00000000,0.18416104,0.31137373,0.00048977,0.04067926,0.00395512,0.28419847
-4.36718359,0.73051541,0.00563401,0.00000000,0.18676365,0.32538463,0.00043395,0.04082019,0.00392306,0.28573318
-4.36118059,0.74378917,0.00559690,0.00000000,0.18847874,0.33985951,0.00038610,0.04070405,0.00388035,0.28578968
-4.35517759,0.75535916,0.00552678,0.00000000,0.18928974,0.35465653,0.00034530,0.04033014,0.00382579,0.28434252
-4.34917459,0.76508262,0.00542415,0.00000000,0.18920049,0.36962706,0.00031069,0.03970380,0.00375869,0.28140338
-4.34317159,0.77286198,0.00529028,0.00000000,0.18823437,0.38461555,0.00028149,0.03883618,0.00367885,0.27701985
-4.33716858,0.77864159,0.00512722,0.00000000,0.18643272,0.39945967,0.00025702,0.03774380,0.00358659,0.27127284
-4.33116558,0.78240335,0.00493768,0.00000000,0.18385280,0.41399105,0.00023670,0.03644795,0.00348268,0.26427298
-4.32516258,0.78416172,0.00472494,0.00000000,0.18056526,0.42803679,0.00022006,0.03497396,0.00336832,0.25615606
-4.31915958,0.78395882,0.00449273,0.00000000,0.17665143,0.44142183,0.00020673,0.03335033,0.00324502,0.24707796
-4.31315658,0.78185990,0.00424511,0.00000000,0.17220049,0.45397239,0.00019646,0.03160779,0.00311462,0.23720916
-4.30715358,0.77794973,0.00398631,0.00000000,0.16730676,0.46552031,0.00018910,0.02977844,0.00297913,0.22672932
-4.30115058,0.77233011,0.00372062,0.00000000,0.16206713,0.47590827,0.00018457,0.02789479,0.00284073,0.21582196
-4.29514757,0.76511867,0.00345228,0.00000000,0.15657877,0.48499567,0.00018292,0.02598895,0.00270164,0.20466967
-4.28914457,0.75644886,0.00318534,0.00000000,0.15093729,0.49266485,0.00018423,0.02409190,0.00256414,0.19344989
-4.28314157,0.74647103,0.00292359,0.00000000,0.14523528,0.49882732,0.00018869,0.02223284,0.00243042,0.18233148
-4.27713857,0.73535432,0.00267048,0.00000000,0.13956116,0.50342957,0.00019652,0.02043876,0.00230262,0.17147205
-4.27113557,0.72328882,0.00242906,0.00000000,0.13399857,0.50645797,0.00020798,0.01873407,0.00218277,0.16101616
-4.26513257,0.71048768,0.00220196,0.00000000,0.12862592,0.50794249,0.00022337,0.01714042,0.00207275,0.15109427
-4.25912956,0.69718862,0.00199135,0.00000000,0.12351628,0.50795869,0.00024300,0.01567663,0.00197426,0.14182239
-4.25312656,0.68365432,0.00179897,0.00000000,0.11873736,0.50662780,0.00026718,0.01435879,0.00188887,0.13330234
-4.24712356,0.67017144,0.00162615,0.00000000,0.11435160,0.50411462,0.00029619,0.01320037,0.00181793,0.12562245
-4.24112056,0.65704785,0.00147379,0.00000000,0.11041615,0.50062329,0.00033029,0.01221248,0.00176263,0.11885848
-4.23511756,0.64460792,0.00134246,0.00000000,0.10698286,0.49639077,0.00036968,0.01140414,0.00172396,0.11307477
-4.22911456,0.63318594,0.00123241,0.00000000,0.10409803,0.49167855,0.00041447,0.01078259,0.00170271,0.10832534
-4.22311156,0.62311782,0.00114364,0.00000000,0.10180201,0.48676257,0.00046470,0.01035355,0.00169946,0.10465490
-4.21710855,0.61473125,0.00107589,0.00000000,0.10012872,0.48192208,0.00052028,0.01012153,0.00171457,0.10209962
-4.21110555,0.60833484,0.00102874,0.00000000,0.09910482,0.47742784,0.00058103,0.01009001,0.00174819,0.10068766
-4.20510255,0.60420682,0.00100165,0.00000000,0.09874900,0.47353029,0.00064659,0.01026159,0.00180020,0.10043937
-4.19909955,0.60258375,0.00099394,0.00000000,0.09907109,0.47044826,0.00071650,0.01063813,0.00187022,0.10136721
-4.19309655,0.60364995,0.00100484,0.00000000,0.10007121,0.46835888,0.00079011,0.01122070,0.00195761,0.10347532
-4.18709355,0.60752823,0.00103354,0.00000000,0.10173914,0.46738925,0.00086666,0.01200955,0.00206143,0.10675891
-4.18109055,0.61427249,0.00107914,0.00000000,0.10405375,0.46761022,0.00094521,0.01300396,0.00218046,0.11120342
-4.17508754,0.62386253,0.00114072,0.00000000,0.10698278,0.46903273,0.00102474,0.01420207,0.00231316,0.11678360
-4.16908454,0.63620159,0.00121728,0.00000000,0.11048298,0.47160696,0.00110407,0.01560062,0.00245773,0.12346247
-4.16308154,0.65111659,0.00130776,0.00000000,0.11450050,0.47522413,0.00118197,0.01719473,0.00261207,0.13119051
-4.15707854,0.66836136,0.00141105,0.00000000,0.11897180,0.47972118,0.00125714,0.01897760,0.00277385,0.13990477
-4.15107554,0.68762257,0.00152593,0.00000000,0.12382489,0.48488783,0.00132827,0.02094027,0.00294050,0.14952839
-4.14507254,0.70852825,0.00165111,0.00000000,0.12898097,0.49047587,0.00139405,0.02307145,0.00310929,0.15997029
-4.13906953,0.73065858,0.00178521,0.00000000,0.13435639,0.49621004,0.00145324,0.02535735,0.00327736,0.17112531
-4.13306653,0.75355840,0.00192670,0.00000000,0.13986496,0.50180013,0.00150470,0.02778167,0.00344179,0.18287474
-4.12706353,0.77675117,0.00207399,0.00000000,0.14542043,0.50695365,0.00154742,0.03032566,0.00359966,0.19508730
-4.12106053,0.79975362,0.00222535,0.00000000,0.15093911,0.51138846,0.00158054,0.03296829,0.00374812,0.20762070
-4.11505753,0.82209075,0.00237897,0.00000000,0.15634267,0.51484486,0.00160343,0.03568662,0.00388445,0.22032367
-4.10905453,0.84331059,0.00253295,0.00000000,0.16156075,0.51709660,0.00161566,0.03845628,0.00400616,0.23303851
-4.10305153,0.86299822,0.00268533,0.00000000,0.16653364,0.51796030,0.00161704,0.04125205,0.00411099,0.24560420
-4.09704852,0.88078869,0.00283411,0.00000000,0.17121469,0.51730311,0.00160762,0.04404865,0.00419706,0.25785984
-4.09104552,0.89637841,0.00297733,0.00000000,0.17557243,0.51504816,0.00158773,0.04682156,0.00426282,0.26964860
-4.08504252,0.90953472,0.00311304,0.00000000,0.17959240,0.51117780,0.00155788,0.04954797,0.00430717,0.28082184
-4.07903952,0.92010336,0.00323941,0.00000000,0.18327851,0.50573452,0.00151885,0.05220771,0.00432945,0.29124332
-4.07303652,0.92801366,0.00335474,0.00000000,0.18665395,0.49881968,0.00147159,0.05478425,0.00432946,0.30079350
-4.06703352,0.93328124,0.00345753,0.00000000,0.18976145,0.49059007,0.00141720,0.05726554,0.00430745,0.30937349
-4.06103052,0.93600823,0.00354652,0.00000000,0.19266298,0.48125266,0.00135695,0.05964477,0.00426414,0.31690864
-4.05502751,0.93638075,0.00362072,0.00000000,0.19543870,0.47105770,0.00129215,0.06192096,0.00420067,0.32335151
-4.04902451,0.93466381,0.00367949,0.00000000,0.19818526,0.46029038,0.00122420,0.06409933,0.00411857,0.32868400
-4.04302151,0.93119361,0.00372250,0.00000000,0.20101330,0.44926160,0.00115450,0.06619128,0.00401973,0.33291851
-4.03701851,0.92636722,0.00374980,0.00000000,0.20404417,0.43829784,0.00108439,0.06821423,0.00390631,0.33609789
-4.03101551,0.92062996,0.00376182,0.00000000,0.20740600,0.42773075,0.00101519,0.07019093,0.00378072,0.33829428
-4.02501251,0.91446065,0.00375931,0.00000000,0.21122910,0.41788650,0.00094810,0.07214860,0.00364552,0.33960652
-4.01900950,0.90835509,0.00374338,0.00000000,0.21564077,0.40907533,0.00088419,0.07411757,0.00350338,0.34015644
-4.01300650,0.90280813,0.00371539,0.00000000,0.22075970,0.40158155,0.00082439,0.07612979,0.00335696,0.34008385
-4.00700350,0.89829506,0.00367697,0.00000000,0.22669024,0.39565422,0.00076949,0.07821701,0.00320891,0.33954065
-4.00100050,0.89525274,0.00362991,0.00000000,0.23351653,0.39149882,0.00072005,0.08040880,0.00306175,0.33868413
-3.99499750,0.89406137,0.00357609,0.00000000,0.24129700,0.38927009,0.00067652,0.08273055,0.00291783,0.33766982
-3.98899450,0.89502756,0.00351744,0.00000000,0.25005933,0.38906633,0.00063912,0.08520155,0.00277926,0.33664423
-3.98299150,0.89836963,0.00345582,0.00000000,0.25979625,0.39092545,0.00060792,0.08783309,0.00264792,0.33573783
-3.97698849,0.90420575,0.00339298,0.00000000,0.27046251,0.39482275,0.00058282,0.09062699,0.00252535,0.33505873
-3.97098549,0.91254588,0.00333051,0.00000000,0.28197308,0.40067086,0.00056358,0.09357441,0.00241278,0.33468728
-3.96498249,0.92328787,0.00326972,0.00000000,0.29420305,0.40832172,0.00054983,0.09665516,0.00231109,0.33467212
-3.95897949,0.93621843,0.00321169,0.00000000,0.30698920,0.41757082,0.00054106,0.09983758,0.00222082,0.33502775
-3.95297649,0.95101898,0.00315717,0.00000000,0.32013339,0.42816357,0.00053670,0.10307894,0.00214217,0.33573393
-3.94697349,0.96727662,0.00310661,0.00000000,0.33340784,0.43980374,0.00053610,0.10632656,0.00207505,0.33673701
-3.94097049,0.98449980,0.00306020,0.00000000,0.34656197,0.45216370,0.00053855,0.10951938,0.00201903,0.33795306
-3.93496748,1.00213830,0.00301782,0.00000000,0.35933087,0.46489629,0.00054333,0.11259020,0.00197348,0.33927285
-3.92896448,1.01960673,0.00297917,0.00000000,0.37144492,0.47764773,0.00054973,0.11546825,0.00193751,0.34056832
-3.92296148,1.03631056,0.00294379,0.00000000,0.38264023,0.49007132,0.00055705,0.11808225,0.00191008,0.34170026
-3.91695848,1.05167351,0.00291110,0.00000000,0.39266947,0.50184122,0.00056462,0.12036346,0.00189001,0.34252685
-3.91095548,1.06516509,0.00288054,0.00000000,0.40131254,0.51266576,0.00057186,0.12224901,0.00187607,0.34291257
-3.90495248,1.07632680,0.00285160,0.00000000,0.40838659,0.52229977,0.00057825,0.12368492,0.00186696,0.34273698
-3.89894947,1.08479581,0.00282387,0.00000000,0.41375490,0.53055528,0.00058336,0.12462894,0.00186141,0.34190288
-3.89294647,1.09032478,0.00279717,0.00000000,0.41733407,0.53731005,0.00058686,0.12505297,0.00185819,0.34034349
-3.88694347,1.09279681,0.00277154,0.00000000,0.41909921,0.54251352,0.00058852,0.12494486,0.00185613,0.33802809
-3.88094047,1.09223462,0.00274732,0.00000000,0.41908666,0.54618985,0.00058823,0.12430959,0.00185419,0.33496588
-3.87493747,1.08880341,0.00272514,0.00000000,0.41739422,0.54843772,0.00058597,0.12316971,0.00185144,0.33120782
-3.86893447,1.08280718,0.00270591,0.00000000,0.41417865,0.54942697,0.00058182,0.12156502,0.00184707,0.32684625
-3.86293147,1.07467846,0.00269086,0.00000000,0.40965048,0.54939208,0.00057596,0.11955143,0.00184044,0.32201241
-3.85692846,1.06496198,0.00268143,0.00000000,0.40406652,0.54862265,0.00056863,0.11719922,0.00183104,0.31687175
-3.85092546,1.05429284,0.00267926,0.00000000,0.39772004,0.54745138,0.00056014,0.11459050,0.00181850,0.31161750
-3.84492246,1.04337026,0.00268609,0.00000000,0.39092929,0.54623999,0.00055085,0.11181632,0.00180259,0.30646249
-3.83891946,1.03292801,0.00270370,0.00000000,0.38402484,0.54536353,0.00054113,0.10897320,0.00178323,0.30162998
-3.83291646,1.02370286,0.00273380,0.00000000,0.37733607,0.54519404,0.00053137,0.10615961,0.00176042,0.29734356
-3.82691346,1.01640248,0.00277796,0.00000000,0.37117775,0.54608397,0.00052193,0.10347220,0.00173430,0.29381694
-3.82091046,1.01167425,0.00283748,0.00000000,0.36583704,0.54835020,0.00051316,0.10100223,0.00170509,0.29124382
-3.81490745,1.01007626,0.00291333,0.00000000,0.36156160,0.55225939,0.00050535,0.09883218,0.00167308,0.28978857
-3.80890445,1.01205186,0.00300606,0.00000000,0.35854936,0.55801518,0.00049875,0.09703275,0.00163866,0.28957801
-3.80290145,1.01790882,0.00311573,0.00000000,0.35694029,0.56574780,0.00049350,0.09566035,0.00160226,0.29069468
-3.79689845,1.02780385,0.00324190,0.00000000,0.35681066,0.57550660,0.00048971,0.09475519,0.00156435,0.29317197
-3.79089545,1.04173323,0.00338354,0.00000000,0.35816990,0.58725573,0.00048737,0.09433998,0.00152544,0.29699124
-3.78489245,1.05952984,0.00353909,0.00000000,0.36096022,0.60087308,0.00048641,0.09441936,0.00148607,0.30208117
-3.77888944,1.08086651,0.00370644,0.00000000,0.36505899,0.61615273,0.00048669,0.09497996,0.00144676,0.30831919
-3.77288644,1.10526572,0.00388297,0.00000000,0.37028372,0.63281050,0.00048797,0.09599116,0.00140804,0.31553508
-3.76688344,1.13211489,0.00406564,0.00000000,0.37639942,0.65049260,0.00048999,0.09740643,0.00137042,0.32351646
-3.76088044,1.16068674,0.00425101,0.00000000,0.38312793,0.66878683,0.00049240,0.09916517,0.00133435,0.33201594
-3.75487744,1.19016381,0.00443542,0.00000000,0.39015886,0.68723607,0.00049486,0.10119508,0.00130025,0.34075964
-3.74887444,1.21966604,0.00461501,0.00000000,0.39716154,0.70535326,0.00049698,0.10341474,0.00126845,0.34945666
-3.74287144,1.24828030,0.00478588,0.00000000,0.40379766,0.72263754,0.00049838,0.10573651,0.00123922,0.35780914
-3.73686843,1.27509083,0.00494421,0.00000000,0.40973380,0.73859079,0.00049870,0.10806951,0.00121272,0.36552246
-3.73086543,1.29920927,0.00508636,0.00000000,0.41465350,0.75273390,0.00049761,0.11032256,0.00118900,0.37231516
-3.72486243,1.31980331,0.00520896,0.00000000,0.41826841,0.76462234,0.00049482,0.11240712,0.00116803,0.37792826
-3.71885943,1.33612295,0.00530906,0.00000000,0.42032798,0.77386045,0.00049008,0.11423989,0.00114966,0.38213350
-3.71285643,1.34752354,0.00538417,0.00000000,0.42062739,0.78011381,0.00048322,0.11574532,0.00113364,0.38474042
-3.70685343,1.35348484,0.00543236,0.00000000,0.41901361,0.78311967,0.00047413,0.11685761,0.00111962,0.38560188
-3.70085043,1.35362583,0.00545229,0.00000000,0.41538924,0.78269475,0.00046278,0.11752245,0.00110716,0.38461791
-3.69484742,1.34771469,0.00544326,0.00000000,0.40971414,0.77874064,0.00044920,0.11769831,0.00109578,0.38173794
-3.68884442,1.33567402,0.00540522,0.00000000,0.40200507,0.77124639,0.00043350,0.11735729,0.00108494,0.37696127
-3.68284142,1.31758140,0.00533873,0.00000000,0.39233323,0.76028856,0.00041582,0.11648556,0.00107409,0.37033594
-3.67683842,1.29366536,0.00524500,0.00000000,0.38082006,0.74602876,0.00039639,0.11508341,0.00106266,0.36195611
-3.67083542,1.26429729,0.00512578,0.00000000,0.36763162,0.72870883,0.00037547,0.11316486,0.00105014,0.35195814
-3.66483242,1.22997963,0.00498335,0.00000000,0.35297173,0.70864401,0.00035334,0.11075695,0.00103605,0.34051561
-3.65882941,1.19133094,0.00482043,0.00000000,0.33707437,0.68621432,0.00033034,0.10789874,0.00101999,0.32783345
-3.65282641,1.14906850,0.00464012,0.00000000,0.32019557,0.66185449,0.00030677,0.10463994,0.00100166,0.31414156
-3.64682341,1.10398880,0.00444579,0.00000000,0.30260517,0.63604278,0.00028297,0.10103943,0.00098087,0.29968805
-3.64082041,1.05694684,0.00424103,0.00000000,0.28457883,0.60928901,0.00025924,0.09716353,0.00095754,0.28473234
-3.63481741,1.00883457,0.00402951,0.00000000,0.26639038,0.58212211,0.00023590,0.09308419,0.00093170,0.26953840
-3.62881441,0.96055899,0.00381496,0.00000000,0.24830495,0.55507748,0.00021321,0.08887700,0.00090352,0.25436825
-3.62281141,0.91302061,0.00360103,0.00000000,0.23057281,0.52868445,0.00019141,0.08461930,0.00087328,0.23947585
-3.61680840,0.86709245,0.00339123,0.00000000,0.21342422,0.50345411,0.00017070,0.08038820,0.00084135,0.22510156
-3.61080540,0.82360012,0.00318887,0.00000000,0.19706523,0.47986771,0.00015126,0.07625867,0.00080819,0.21146712
-3.60480240,0.78330337,0.00299698,0.00000000,0.18167447,0.45836583,0.00013322,0.07230174,0.00077433,0.19877138
-3.59879940,0.74687931,0.00281827,0.00000000,0.16740093,0.43933862,0.00011667,0.06858280,0.00074036,0.18718665
-3.59279640,0.71490776,0.00265505,0.00000000,0.15436259,0.42311728,0.00010168,0.06516009,0.00070685,0.17685581
-3.58679340,0.68785896,0.00250923,0.00000000,0.14264599,0.40996685,0.00008829,0.06208338,0.00067441,0.16789007
-3.58079040,0.66608389,0.00238226,0.00000000,0.13230639,0.40008076,0.00007652,0.05939283,0.00064362,0.16036749
-3.57478739,0.64980764,0.00227512,0.00000000,0.12336873,0.39357712,0.00006636,0.05711822,0.00061498,0.15433221
