energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.70326515,0.15392228,0.08706009,0.26335217,0.22073036,0.00000045,0.09974066,0.00000298,0.33700522
-4.63131566,0.70355783,0.15117397,0.08517783,0.25891504,0.22811540,0.00000037,0.09823079,0.00000385,0.33312019
-4.62531266,0.70607255,0.14905341,0.08378030,0.25573986,0.23557886,0.00000032,0.09722241,0.00000499,0.33049586
-4.61930965,0.71041362,0.14750404,0.08281825,0.25373618,0.24293783,0.00000031,0.09667687,0.00000645,0.32897713
-4.61330665,0.71613828,0.14645329,0.08223523,0.25277857,0.25001380,0.00000033,0.09654249,0.00000833,0.32837516
-4.60730365,0.72277216,0.14581531,0.08196932,0.25271075,0.25663956,0.00000038,0.09675618,0.00001068,0.32847348
-4.60130065,0.72982635,0.14549416,0.08195505,0.25335070,0.26266611,0.00000045,0.09724550,0.00001361,0.32903524
-4.59529765,0.73681546,0.14538743,0.08212543,0.25449679,0.26796936,0.00000054,0.09793097,0.00001724,0.32981116
-4.58929465,0.74327570,0.14539007,0.08241402,0.25593448,0.27245608,0.00000067,0.09872874,0.00002168,0.33054798
-4.58329165,0.74878224,0.14539823,0.08275703,0.25744353,0.27606889,0.00000083,0.09955327,0.00002707,0.33099701
-4.57728864,0.75296509,0.14531302,0.08309523,0.25880522,0.27878996,0.00000103,0.10032011,0.00003357,0.33092243
-4.57128564,0.75552255,0.14504393,0.08337578,0.25980949,0.28064308,0.00000127,0.10094865,0.00004133,0.33010900
-4.56528264,0.75623185,0.14451193,0.08355369,0.26026164,0.28169406,0.00000155,0.10136458,0.00005052,0.32836882
-4.55927964,0.75495626,0.14365186,0.08359303,0.25998833,0.28204916,0.00000190,0.10150219,0.00006131,0.32554708
-4.55327664,0.75164841,0.14241438,0.08346772,0.25884270,0.28185169,0.00000231,0.10130626,0.00007388,0.32152629
-4.54727364,0.74634964,0.14076703,0.08316198,0.25670840,0.28127676,0.00000280,0.10073352,0.00008840,0.31622914
-4.54127064,0.73918552,0.13869465,0.08267031,0.25350244,0.28052441,0.00000337,0.09975373,0.00010501,0.30961979
-4.53526763,0.73035754,0.13619912,0.08199704,0.24917676,0.27981131,0.00000404,0.09835010,0.00012386,0.30170355
-4.52926463,0.72013165,0.13329829,0.08115561,0.24371848,0.27936143,0.00000482,0.09651942,0.00014507,0.29252520
-4.52326163,0.70882412,0.13002443,0.08016739,0.23714897,0.27939607,0.00000573,0.09427148,0.00016870,0.28216594
-4.51725863,0.69678535,0.12642210,0.07906031,0.22952162,0.28012366,0.00000679,0.09162827,0.00019481,0.27073918
-4.51125563,0.68438265,0.12254563,0.07786724,0.22091879,0.28172991,0.00000803,0.08862257,0.00022340,0.25838550
-4.50525263,0.67198262,0.11845639,0.07662435,0.21144770,0.28436863,0.00000948,0.08529641,0.00025440,0.24526692
-4.49924962,0.65993424,0.11421988,0.07536930,0.20123582,0.28815385,0.00001117,0.08169918,0.00028770,0.23156082
-4.49324662,0.64855338,0.10990291,0.07413967,0.19042576,0.29315353,0.00001315,0.07788562,0.00032313,0.21745378
-4.48724362,0.63810945,0.10557089,0.07297143,0.17917006,0.29938529,0.00001548,0.07391377,0.00036048,0.20313554
-4.48124062,0.62881504,0.10128547,0.07189764,0.16762584,0.30681431,0.00001823,0.06984294,0.00039944,0.18879343
-4.47523762,0.62081883,0.09710243,0.07094754,0.15594988,0.31535369,0.00002148,0.06573184,0.00043971,0.17460723
-4.46923462,0.61420215,0.09307023,0.07014581,0.14429401,0.32486728,0.00002533,0.06163680,0.00048089,0.16074498
-4.46323162,0.60897936,0.08922887,0.06951233,0.13280105,0.33517483,0.00002992,0.05761036,0.00052260,0.14735939
-4.45722861,0.60510186,0.08560937,0.06906217,0.12160152,0.34605934,0.00003539,0.05370007,0.00056441,0.13458534
-4.45122561,0.60246553,0.08223381,0.06880596,0.11081099,0.35727629,0.00004191,0.04994762,0.00060592,0.12253812
-4.44522261,0.60092094,0.07911573,0.06875050,0.10052834,0.36856436,0.00004968,0.04638828,0.00064672,0.11131259
-4.43921961,0.60028595,0.07626103,0.06889958,0.09083466,0.37965709,0.00005893,0.04305066,0.00068646,0.10098315
-4.43321661,0.60035966,0.07366920,0.06925496,0.08179294,0.39029492,0.00006993,0.03995673,0.00072484,0.09160426
-4.42721361,0.60093700,0.07133470,0.06981728,0.07344844,0.40023715,0.00008297,0.03712212,0.00076163,0.08321167
-4.42121061,0.60182308,0.06924856,0.07058705,0.06582956,0.40927297,0.00009835,0.03455653,0.00079670,0.07582387
-4.41520760,0.60284633,0.06739992,0.07156541,0.05894915,0.41723123,0.00011642,0.03226437,0.00083001,0.06944389
-4.40920460,0.60386971,0.06577749,0.07275462,0.05280618,0.42398828,0.00013752,0.03024543,0.00086163,0.06406124
-4.40320160,0.60479930,0.06437086,0.07415840,0.04738758,0.42947349,0.00016204,0.02849557,0.00089175,0.05965374
-4.39719860,0.60558969,0.06317145,0.07578178,0.04267017,0.43367215,0.00019031,0.02700745,0.00092064,0.05618935
-4.39119560,0.60624589,0.06217324,0.07763069,0.03862259,0.43662551,0.00022270,0.02577114,0.00094870,0.05362767
-4.38519260,0.60682155,0.06137300,0.07971120,0.03520711,0.43842798,0.00025951,0.02477469,0.00097639,0.05192133
-4.37918959,0.60741379,0.06077028,0.08202843,0.03238130,0.43922157,0.00030104,0.02400457,0.00100424,0.05101705
-4.37318659,0.60815466,0.06036694,0.08458520,0.03009948,0.43918785,0.00034748,0.02344597,0.00103281,0.05085636
-4.36718359,0.60920007,0.06016643,0.08738061,0.02831391,0.43853785,0.00039898,0.02308308,0.00106267,0.05137624
-4.36118059,0.61071664,0.06017278,0.09040849,0.02697585,0.43750035,0.00045557,0.02289917,0.00109435,0.05250943
-4.35517759,0.61286744,0.06038941,0.09365596,0.02603626,0.43630934,0.00051718,0.02287663,0.00112833,0.05418471
-4.34917459,0.61579750,0.06081793,0.09710217,0.02544643,0.43519112,0.00058361,0.02299704,0.00116499,0.05632707
-4.34317159,0.61962000,0.06145688,0.10071734,0.02515836,0.43435191,0.00065453,0.02324105,0.00120459,0.05885797
-4.33716858,0.62440407,0.06230070,0.10446224,0.02512508,0.43396658,0.00072945,0.02358846,0.00124723,0.06169565
-4.33116558,0.63016504,0.06333884,0.10828816,0.02530089,0.43416913,0.00080773,0.02401819,0.00129288,0.06475568
-4.32516258,0.63685776,0.06455522,0.11213739,0.02564154,0.43504550,0.00088859,0.02450841,0.00134129,0.06795158
-4.31915958,0.64437361,0.06592811,0.11594431,0.02610440,0.43662899,0.00097113,0.02503669,0.00139205,0.07119588
-4.31315658,0.65254135,0.06743040,0.11963706,0.02664871,0.43889879,0.00105430,0.02558026,0.00144458,0.07440126
-4.30715358,0.66113201,0.06903033,0.12313966,0.02723584,0.44178143,0.00113696,0.02611635,0.00149815,0.07748196
-4.30115058,0.66986755,0.07069271,0.12637462,0.02782956,0.44515537,0.00121790,0.02662264,0.00155188,0.08035546
-4.29514757,0.67843290,0.07238052,0.12926584,0.02839645,0.44885822,0.00129586,0.02707776,0.00160482,0.08294419
-4.28914457,0.68649086,0.07405691,0.13174168,0.02890626,0.45269643,0.00136957,0.02746179,0.00165597,0.08517732
-4.28314157,0.69369894,0.07568749,0.13373812,0.02933235,0.45645679,0.00143779,0.02775691,0.00170431,0.08699257
-4.27713857,0.69972737,0.07724279,0.13520168,0.02965206,0.45991912,0.00149936,0.02794786,0.00174888,0.08833782
-4.27113557,0.70427722,0.07870085,0.13609217,0.02984714,0.46286955,0.00155322,0.02802255,0.00178882,0.08917258
-4.26513257,0.70709772,0.08004966,0.13638494,0.02990403,0.46511356,0.00159845,0.02797242,0.00182343,0.08946916
-4.25912956,0.70800175,0.08128958,0.13607255,0.02981408,0.46648813,0.00163430,0.02779287,0.00185217,0.08921342
-4.25312656,0.70687868,0.08243527,0.13516586,0.02957373,0.46687235,0.00166022,0.02748344,0.00187477,0.08840515
-4.24712356,0.70370387,0.08351736,0.13369437,0.02918444,0.46619581,0.00167588,0.02704796,0.00189120,0.08705806
-4.24112056,0.69854423,0.08458346,0.13170574,0.02865257,0.46444455,0.00168117,0.02649445,0.00190174,0.08519919
-4.23511756,0.69155955,0.08569859,0.12926473,0.02798911,0.46166389,0.00167620,0.02583496,0.00190694,0.08286800
-4.22911456,0.68299948,0.08694485,0.12645127,0.02720924,0.45795836,0.00166132,0.02508525,0.00190763,0.08011501
-4.22311156,0.67319612,0.08842041,0.12335805,0.02633182,0.45348845,0.00163705,0.02426430,0.00190494,0.07700009
-4.21710855,0.66255280,0.09023760,0.12008753,0.02537868,0.44846447,0.00160412,0.02339373,0.00190023,0.07359044
-4.21110555,0.65152917,0.09252023,0.11674857,0.02437392,0.44313772,0.00156339,0.02249715,0.00189504,0.06995848
-4.20510255,0.64062362,0.09540022,0.11345281,0.02334307,0.43778949,0.00151584,0.02159939,0.00189108,0.06617953
-4.19909955,0.63035346,0.09901341,0.11031097,0.02231229,0.43271840,0.00146253,0.02072575,0.00189014,0.06232951
-4.19309655,0.62123399,0.10349484,0.10742911,0.02130748,0.42822657,0.00140457,0.01990116,0.00189405,0.05848271
-4.18709355,0.61375711,0.10897349,0.10490513,0.02035348,0.42460547,0.00134306,0.01914939,0.00190457,0.05470971
-4.18109055,0.60837056,0.11556669,0.10282553,0.01947329,0.42212185,0.00127906,0.01849234,0.00192334,0.05107552
-4.17508754,0.60545849,0.12337437,0.10126250,0.01868738,0.42100466,0.00121360,0.01794930,0.00195184,0.04763797
-4.16908454,0.60532421,0.13247334,0.10027163,0.01801304,0.42143331,0.00114759,0.01753633,0.00199126,0.04444640
-4.16308154,0.60817586,0.14291183,0.09989000,0.01746392,0.42352794,0.00108185,0.01726576,0.00204249,0.04154072
-4.15707854,0.61411541,0.15470454,0.10013498,0.01704964,0.42734204,0.00101709,0.01714578,0.00210607,0.03895078
-4.15107554,0.62313154,0.16782839,0.10100359,0.01677553,0.43285782,0.00095387,0.01718014,0.00218209,0.03669609
-4.14507254,0.63509667,0.18221928,0.10247249,0.01664250,0.43998434,0.00089264,0.01736798,0.00227025,0.03478584
-4.13906953,0.64976820,0.19777002,0.10449859,0.01664712,0.44855880,0.00083372,0.01770383,0.00236976,0.03321929
-4.13306653,0.66679396,0.21432965,0.10702028,0.01678171,0.45835052,0.00077733,0.01817771,0.00247940,0.03198631
-4.12706353,0.68572170,0.23170427,0.10995911,0.01703464,0.46906782,0.00072359,0.01877537,0.00259752,0.03106829
-4.12106053,0.70601222,0.24965951,0.11322210,0.01739072,0.48036729,0.00067252,0.01947868,0.00272207,0.03043910
-4.11505753,0.72705581,0.26792466,0.11670440,0.01783173,0.49186509,0.00062410,0.02026614,0.00285062,0.03006636
-4.10905453,0.74819129,0.28619844,0.12029229,0.01833694,0.50314996,0.00057825,0.02111342,0.00298049,0.02991265
-4.10305153,0.76872696,0.30415615,0.12386654,0.01888384,0.51379727,0.00053486,0.02199414,0.00310876,0.02993695
-4.09704852,0.78796284,0.32145830,0.12730584,0.01944880,0.52338359,0.00049380,0.02288059,0.00323237,0.03009598
-4.09104552,0.80521327,0.33776011,0.13049036,0.02000781,0.53150125,0.00045494,0.02374455,0.00334823,0.03034561
-4.08504252,0.81982906,0.35272175,0.13330531,0.02053723,0.53777226,0.00041815,0.02455815,0.00345330,0.03064219
-4.07903952,0.83121841,0.36601886,0.13564422,0.02101456,0.54186109,0.00038332,0.02529469,0.00354470,0.03094381
-4.07303652,0.83886577,0.37735300,0.13741212,0.02141903,0.54348583,0.00035036,0.02592948,0.00361978,0.03121147
-4.06703352,0.84234808,0.38646138,0.13852825,0.02173233,0.54242726,0.00031918,0.02644054,0.00367623,0.03141005
-4.06103052,0.84134764,0.39312573,0.13892834,0.02193907,0.53853558,0.00028973,0.02680930,0.00371213,0.03150923
-4.05502751,0.83566124,0.39717974,0.13856639,0.02202728,0.53173460,0.00026197,0.02702112,0.00372606,0.03148411
-4.04902451,0.82520536,0.39851471,0.13741582,0.02198875,0.52202319,0.00023587,0.02706575,0.00371707,0.03131576
-4.04302151,0.81001719,0.39708329,0.13546999,0.02181922,0.50947418,0.00021141,0.02693757,0.00368480,0.03099148
-4.03701851,0.79025162,0.39290109,0.13274208,0.02151854,0.49423072,0.00018859,0.02663578,0.00362943,0.03050499
-4.03101551,0.76617451,0.38604608,0.12926440,0.02109066,0.47650039,0.00016740,0.02616436,0.00355168,0.02985630
-4.02501251,0.73815253,0.37665584,0.12508700,0.02054352,0.45654746,0.00014783,0.02553192,0.00345280,0.02905160
-4.01900950,0.70664030,0.36492292,0.12027594,0.01988891,0.43468365,0.00012987,0.02475149,0.00333453,0.02810284
-4.01300650,0.67216540,0.35108843,0.11491096,0.01914222,0.41125789,0.00011349,0.02384009,0.00319902,0.02702737
-4.00700350,0.63531206,0.33543434,0.10908302,0.01832220,0.38664561,0.00009868,0.02281837,0.00304879,0.02584741
-4.00100050,0.59670437,0.31827475,0.10289150,0.01745067,0.36123803,0.00008538,0.02171010,0.00288663,0.02458956
-3.99499750,0.55698968,0.29994668,0.09644150,0.01655231,0.33543194,0.00007358,0.02054169,0.00271555,0.02328431
-3.98899450,0.51682309,0.28080084,0.08984108,0.01565445,0.30962042,0.00006320,0.01934179,0.00253867,0.02196559
-3.98299150,0.47685364,0.26119259,0.08319882,0.01478696,0.28418481,0.00005422,0.01814084,0.00235919,0.02067041
-3.97698849,0.43771268,0.24147380,0.07662154,0.01398220,0.25948830,0.00004657,0.01697078,0.00218028,0.01943868
-3.97098549,0.40000490,0.22198569,0.07021254,0.01327515,0.23587124,0.00004021,0.01586486,0.00200506,0.01831305
-3.96498249,0.36430217,0.20305295,0.06407020,0.01270354,0.21364828,0.00003510,0.01485748,0.00183653,0.01733900
-3.95897949,0.33114040,0.18497933,0.05828706,0.01230815,0.19310731,0.00003121,0.01398425,0.00167754,0.01656503
-3.95297649,0.30101907,0.16804475,0.05294939,0.01213315,0.17451014,0.00002853,0.01328207,0.00153082,0.01604292
-3.94697349,0.27440341,0.15250387,0.04813727,0.01222655,0.15809459,0.00002706,0.01278933,0.00139892,0.01582819
-3.94097049,0.25172860,0.13858595,0.04392496,0.01264052,0.14407782,0.00002682,0.01254616,0.00128422,0.01598051
-3.93496748,0.23340556,0.12649597,0.04038170,0.01343188,0.13266055,0.00002788,0.01259471,0.00118900,0.01656416
-3.92896448,0.21982770,0.11641649,0.03757273,0.01466224,0.12403163,0.00003029,0.01297938,0.00111540,0.01764835
-3.92296148,0.21137782,0.10851020,0.03556044,0.01639819,0.11837283,0.00003417,0.01374697,0.00106551,0.01930751
-3.91695848,0.20843459,0.10292266,0.03440557,0.01871112,0.11586314,0.00003965,0.01494672,0.00104132,0.02162120
-3.91095548,0.21137780,0.09978500,0.03416833,0.02167676,0.11668242,0.00004691,0.01663019,0.00104480,0.02467383
-3.90495248,0.22059176,0.09921622,0.03490932,0.02537439,0.12101389,0.00005615,0.01885079,0.00107792,0.02855391
-3.89894947,0.23646631,0.10132485,0.03669022,0.02988561,0.12904526,0.00006759,0.02166317,0.00114259,0.03335295
-3.89294647,0.25939496,0.10620973,0.03957407,0.03529261,0.14096819,0.00008151,0.02512219,0.00124073,0.03916375
-3.88694347,0.28976984,0.11395979,0.04362520,0.04167603,0.15697596,0.00009819,0.02928162,0.00137417,0.04607823
-3.88094047,0.32797347,0.12465278,0.04890867,0.04911226,0.17725932,0.00011796,0.03419242,0.00154469,0.05418470
-3.87493747,0.37436720,0.13835290,0.05548928,0.05767044,0.20200049,0.00014115,0.03990083,0.00175390,0.06356470
-3.86893447,0.42927678,0.15510752,0.06343014,0.06740893,0.23136550,0.00016810,0.04644600,0.00200320,0.07428923
-3.86293147,0.49297547,0.17494308,0.07279088,0.07837167,0.26549514,0.00019919,0.05385764,0.00229368,0.08641487
-3.85692846,0.56566524,0.19786051,0.08362551,0.09058428,0.30449476,0.00023475,0.06215328,0.00262605,0.09997946
-3.85092546,0.64745707,0.22383046,0.09598015,0.10405027,0.34842350,0.00027513,0.07133576,0.00300053,0.11499791
-3.84492246,0.73835112,0.25278872,0.10989051,0.11874750,0.39728329,0.00032065,0.08139064,0.00341676,0.13145808
-3.83891946,0.83821791,0.28463207,0.12537958,0.13462495,0.45100826,0.00037160,0.09228399,0.00387370,0.14931703
-3.83291646,0.94678166,0.31921521,0.14245531,0.15160027,0.50945516,0.00042821,0.10396050,0.00436955,0.16849788
-3.82691346,1.06360672,0.35634881,0.16110864,0.16955806,0.57239522,0.00049066,0.11634215,0.00490170,0.18888752
-3.82091046,1.18808819,0.39579923,0.18131193,0.18834926,0.63950818,0.00055905,0.12932758,0.00546668,0.21033524
-3.81490745,1.31944759,0.43728987,0.20301784,0.20779167,0.71037871,0.00063340,0.14279218,0.00606015,0.23265267
-3.80890445,1.45673415,0.48050452,0.22615878,0.22767183,0.78449591,0.00071362,0.15658915,0.00667691,0.25561506
-3.80290145,1.59883232,0.52509245,0.25064691,0.24774816,0.86125588,0.00079954,0.17055139,0.00731094,0.27896387
-3.79689845,1.74447534,0.57067540,0.27637484,0.26775549,0.93996765,0.00089086,0.18449432,0.00795554,0.30241099
-3.79089545,1.89226505,0.61685586,0.30321677,0.28741086,1.01986237,0.00098714,0.19821967,0.00860337,0.32564415
-3.78489245,2.04069712,0.66322667,0.33103025,0.30642033,1.10010564,0.00108786,0.21151995,0.00924664,0.34833380
-3.77888944,2.18819115,0.70938122,0.35965829,0.32448671,1.17981268,0.00119234,0.22418363,0.00987729,0.37014091
-3.77288644,2.33312448,0.75492379,0.38893183,0.34131788,1.25806577,0.00129981,0.23600082,0.01048715,0.39072564
-3.76688344,2.47386849,0.79947958,0.41867234,0.35663531,1.33393350,0.00140939,0.24676915,0.01106817,0.40975652
-3.76088044,2.60882602,0.84270374,0.44869457,0.37018247,1.40649119,0.00152011,0.25629974,0.01161261,0.42691972
-3.75487744,2.73646839,0.88428900,0.47880917,0.38173284,1.47484160,0.00163090,0.26442287,0.01211327,0.44192812
-3.74887444,2.85537069,0.92397134,0.50882517,0.39109692,1.53813540,0.00174069,0.27099328,0.01256365,0.45452976
-3.74287144,2.96424385,0.96153355,0.53855222,0.39812820,1.59559061,0.00184833,0.27589468,0.01295813,0.46451530
-3.73686843,3.06196239,0.99680636,0.56780257,0.40272758,1.64651020,0.00195270,0.27904338,0.01329213,0.47172421
-3.73086543,3.14758698,1.02966714,0.59639269,0.40484622,1.69029757,0.00205273,0.28039087,0.01356220,0.47604938
-3.72486243,3.22038094,1.06003638,0.62414463,0.40448650,1.72646914,0.00214736,0.27992522,0.01376609,0.47744006
-3.71885943,3.27982052,1.08787211,0.65088708,0.40170123,1.75466382,0.00223566,0.27767122,0.01390280,0.47590287
-3.71285643,3.32559871,1.11316284,0.67645631,0.39659114,1.77464916,0.00231682,0.27368929,0.01397257,0.47150103
-3.70685343,3.35762294,1.13591942,0.70069693,0.38930063,1.78632405,0.00239015,0.26807326,0.01397683,0.46435169
-3.70085043,3.37600707,1.15616649,0.72346270,0.38001225,1.78971795,0.00245514,0.26094704,0.01391811,0.45462174
-3.69484742,3.38105840,1.17393418,0.74461732,0.36894001,1.78498698,0.00251146,0.25246045,0.01379997,0.44252202
-3.68884442,3.37326056,1.18925056,0.76403542,0.35632195,1.77240693,0.00255896,0.24278427,0.01362682,0.42830051
-3.68284142,3.35325316,1.20213558,0.78160366,0.34241224,1.75236364,0.00259770,0.23210489,0.01340381,0.41223456
-3.67683842,3.32180934,1.21259679,0.79722208,0.32747335,1.72534125,0.00262791,0.22061867,0.01313665,0.39462261
-3.67083542,3.27981202,1.22062727,0.81080554,0.31176836,1.69190855,0.00264999,0.20852630,0.01283143,0.37577574
-3.66483242,3.22822995,1.22620581,0.82228537,0.29555396,1.65270422,0.00266452,0.19602734,0.01249451,0.35600936
-3.65882941,3.16809418,1.22929956,0.83161105,0.27907428,1.60842114,0.00267219,0.18331516,0.01213228,0.33563525
-3.65282641,3.10047579,1.22986874,0.83875181,0.26255581,1.55979056,0.00267383,0.17057245,0.01175108,0.31495440
-3.64682341,3.02646539,1.22787324,0.84369818,0.24620339,1.50756636,0.00267032,0.15796743,0.01135704,0.29425062
-3.64082041,2.94715470,1.22328068,0.84646325,0.23019756,1.45251001,0.00266260,0.14565076,0.01095596,0.27378526
-3.63481741,2.86362062,1.21607525,0.84708357,0.21469305,1.39537649,0.00265163,0.13375332,0.01055322,0.25379308
-3.62881441,2.77691185,1.20626687,0.84561969,0.19981843,1.33690164,0.00263833,0.12238483,0.01015371,0.23447925
-3.62281141,2.68803801,1.19390000,0.84215615,0.18567678,1.27779106,0.00262363,0.11163318,0.00976174,0.21601754
-3.61680840,2.59796139,1.17906142,0.83680101,0.17234719,1.21871087,0.00260835,0.10156458,0.00938104,0.19854968
-3.61080540,2.50759097,1.16188654,0.82968482,0.15988701,1.16028053,0.00259326,0.09222432,0.00901471,0.18218566
-3.60480240,2.41777858,1.14256368,0.82095909,0.14833439,1.10306751,0.00257904,0.08363808,0.00866522,0.16700504
-3.59879940,2.32931694,1.12133605,0.81079429,0.13771126,1.04758406,0.00256627,0.07581369,0.00833443,0.15305893
-3.59279640,2.24293929,1.09850120,0.79937751,0.12802621,0.99428584,0.00255544,0.06874323,0.00802361,0.14037261
-3.58679340,2.15932016,1.07440778,0.78690975,0.11927735,0.94357214,0.00254695,0.06240537,0.00773347,0.12894863
-3.58079040,2.07907710,1.04944985,0.77360299,0.11145488,0.89578766,0.00254112,0.05676772,0.00746423,0.11877015
-3.57478739,2.00277284,1.02405882,0.75967714,0.10454331,0.85122526,0.00253821,0.05178933,0.00721563,0.10980440
