energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.63731866,0.33551127,0.05559435,0.03302900,0.00006765,0.03002904,0.09116747,0.21509655,0.00011693,0.06790197
-4.63131566,0.30359223,0.05076965,0.02991634,0.00005679,0.02686098,0.08128718,0.19567885,0.00010959,0.06045419
-4.62531266,0.27501026,0.04681407,0.02728238,0.00004763,0.02410616,0.07267014,0.17776569,0.00010573,0.05402589
-4.61930965,0.24992473,0.04375477,0.02515183,0.00003997,0.02177671,0.06533882,0.16146899,0.00010550,0.04862851
-4.61330665,0.22846348,0.04161718,0.02354782,0.00003363,0.01988197,0.05930651,0.14687640,0.00010914,0.04426870
-4.60730365,0.21072500,0.04042598,0.02249268,0.00002845,0.01842902,0.05457906,0.13405089,0.00011691,0.04094963
-4.60130065,0.19678104,0.04020591,0.02200839,0.00002428,0.01742317,0.05115623,0.12303120,0.00012918,0.03867221
-4.59529765,0.18667934,0.04098247,0.02211709,0.00002100,0.01686837,0.04903282,0.11383306,0.00014638,0.03743579
-4.58929465,0.18044630,0.04278232,0.02284121,0.00001851,0.01676740,0.04819934,0.10645100,0.00016901,0.03723865
-4.58329165,0.17808917,0.04563338,0.02420350,0.00001669,0.01712194,0.04864218,0.10086065,0.00019767,0.03807792
-4.57728864,0.17959781,0.04956456,0.02622670,0.00001550,0.01793244,0.05034339,0.09702133,0.00023301,0.03994922
-4.57128564,0.18494566,0.05460517,0.02893295,0.00001486,0.01919787,0.05327995,0.09487888,0.00027577,0.04284579
-4.56528264,0.19408989,0.06078382,0.03234292,0.00001473,0.02091520,0.05742257,0.09436849,0.00032672,0.04675721
-4.55927964,0.20697062,0.06812697,0.03647460,0.00001511,0.02307879,0.06273426,0.09541745,0.00038668,0.05166792
-4.55327664,0.22350937,0.07665708,0.04134192,0.00001600,0.02567970,0.06916855,0.09794772,0.00045648,0.05755538
-4.54727364,0.24360667,0.08639036,0.04695312,0.00001742,0.02870479,0.07666769,0.10187822,0.00053693,0.06438816
-4.54127064,0.26713913,0.09733415,0.05330896,0.00001943,0.03213596,0.08516079,0.10712672,0.00062880,0.07212397
-4.53526763,0.29395605,0.10948420,0.06040092,0.00002209,0.03594933,0.09456220,0.11361148,0.00073278,0.08070784
-4.52926463,0.32387602,0.12282165,0.06820938,0.00002554,0.04011446,0.10477026,0.12125232,0.00084942,0.09007057
-4.52326163,0.35668361,0.13731006,0.07670200,0.00002990,0.04459386,0.11566646,0.12997146,0.00097912,0.10012749
-4.51725863,0.39212666,0.15289261,0.08583226,0.00003537,0.04934260,0.12711531,0.13969388,0.00112206,0.11077784
-4.51125563,0.42991428,0.16948944,0.09553845,0.00004216,0.05430820,0.13896489,0.15034741,0.00127814,0.12190467
-4.50525263,0.46971617,0.18699557,0.10574300,0.00005053,0.05943082,0.15104823,0.16186249,0.00144699,0.13337555
-4.49924962,0.51116310,0.20527933,0.11635245,0.00006078,0.06464382,0.16318550,0.17417179,0.00162789,0.14504391
-4.49324662,0.55384919,0.22418162,0.12725794,0.00007328,0.06987456,0.17518702,0.18720963,0.00181974,0.15675124
-4.48724362,0.59733576,0.24351608,0.13833641,0.00008840,0.07504565,0.18685705,0.20091131,0.00202109,0.16832999
-4.48124062,0.64115697,0.26307023,0.14945246,0.00010657,0.08007637,0.19799812,0.21521248,0.00223007,0.17960707
-4.47523762,0.68482711,0.28260783,0.16046080,0.00012827,0.08488450,0.20841597,0.23004848,0.00244445,0.19040801
-4.46923462,0.72784943,0.30187231,0.17120935,0.00015397,0.08938824,0.21792463,0.24535382,0.00266161,0.20056136
-4.46323162,0.76972609,0.32059140,0.18154282,0.00018419,0.09350837,0.22635169,0.26106170,0.00287865,0.20990343
-4.45722861,0.80996907,0.33848272,0.19130662,0.00021943,0.09717032,0.23354334,0.27710370,0.00309239,0.21828293
-4.45122561,0.84811143,0.35526043,0.20035112,0.00026019,0.10030641,0.23936895,0.29340954,0.00329944,0.22556549
-4.44522261,0.88371852,0.37064252,0.20853584,0.00030694,0.10285775,0.24372518,0.30990698,0.00349634,0.23163766
-4.43921961,0.91639864,0.38435858,0.21573358,0.00036008,0.10477609,0.24653906,0.32652175,0.00367961,0.23641037
-4.43321661,0.94581259,0.39615785,0.22183429,0.00041996,0.10602531,0.24777029,0.34317759,0.00384585,0.23982160
-4.42721361,0.97168180,0.40581707,0.22674837,0.00048681,0.10658255,0.24741232,0.35979619,0.00399186,0.24183807
-4.42121061,0.99379452,0.41314793,0.23040949,0.00056074,0.10643894,0.24549231,0.37629731,0.00411478,0.24245605
-4.41520760,1.01200993,0.41800376,0.23277654,0.00064172,0.10559994,0.24207002,0.39259882,0.00421212,0.24170103
-4.40920460,1.02625998,0.42028513,0.23383481,0.00072955,0.10408512,0.23723555,0.40861682,0.00428191,0.23962645
-4.40320160,1.03654903,0.41994419,0.23359634,0.00082383,0.10192764,0.23110620,0.42426589,0.00432274,0.23631150
-4.39719860,1.04295137,0.41698749,0.23209936,0.00092398,0.09917324,0.22382248,0.43945958,0.00433386,0.23185812
-4.39119560,1.04560703,0.41147710,0.22940696,0.00102919,0.09587890,0.21554360,0.45411112,0.00431516,0.22638739
-4.38519260,1.04471612,0.40353019,0.22560498,0.00113847,0.09211125,0.20644258,0.46813471,0.00426725,0.22003545
-4.37918959,1.04053242,0.39331688,0.22079946,0.00125062,0.08794473,0.19670129,0.48144726,0.00419142,0.21294925
-4.37318659,1.03335654,0.38105661,0.21511349,0.00136424,0.08345970,0.18650555,0.49397086,0.00408962,0.20528234
-4.36718359,1.02352946,0.36701322,0.20868395,0.00147781,0.07874043,0.17604069,0.50563603,0.00396441,0.19719078
-4.36118059,1.01142661,0.35148892,0.20165805,0.00158965,0.07387325,0.16548749,0.51638575,0.00381893,0.18882959
-4.35517759,0.99745331,0.33481747,0.19419007,0.00169803,0.06894478,0.15501898,0.52618028,0.00365678,0.18034970
-4.34917459,0.98204152,0.31735691,0.18643829,0.00180117,0.06404036,0.14479789,0.53500270,0.00348197,0.17189559
-4.34317159,0.96564830,0.29948216,0.17856221,0.00189731,0.05924274,0.13497500,0.54286495,0.00329880,0.16360365
-4.33716858,0.94875568,0.28157764,0.17072032,0.00198479,0.05463107,0.12568833,0.54981409,0.00311179,0.15560136
-4.33116558,0.93187194,0.26403039,0.16306827,0.00206206,0.05028015,0.11706311,0.55593851,0.00292557,0.14800716
-4.32516258,0.91553376,0.24722365,0.15575754,0.00212777,0.04625998,0.10921242,0.56137361,0.00274482,0.14093086
-4.31915958,0.90030869,0.23153118,0.14893450,0.00218080,0.04263560,0.10223841,0.56630644,0.00257416,0.13447471
-4.31315658,0.88679722,0.21731230,0.14273985,0.00222031,0.03946714,0.09623391,0.57097900,0.00241812,0.12873466
-4.30715358,0.87563380,0.20490773,0.13730824,0.00224581,0.03681000,0.09128426,0.57568946,0.00228102,0.12380186
-4.30115058,0.86748590,0.19463596,0.13276803,0.00225710,0.03471521,0.08746915,0.58079103,0.00216698,0.11976413
-4.29514757,0.86305051,0.18679022,0.12924097,0.00225436,0.03322975,0.08486435,0.58668808,0.00207986,0.11670719
-4.28914457,0.86304736,0.18163582,0.12684171,0.00223812,0.03239696,0.08354303,0.59382918,0.00202319,0.11471553
-4.28314157,0.86820850,0.17940756,0.12567703,0.00220922,0.03225671,0.08357671,0.60269709,0.00200017,0.11387278
-4.27713857,0.87926392,0.18030720,0.12584460,0.00216884,0.03284553,0.08503555,0.61379559,0.00201365,0.11426145
-4.27113557,0.89692343,0.18450078,0.12743144,0.00211840,0.03419650,0.08798806,0.62763351,0.00206607,0.11596199
-4.26513257,0.92185483,0.19211556,0.13051178,0.00205955,0.03633893,0.09250005,0.64470629,0.00215943,0.11905120
-4.25912956,0.95465931,0.20323676,0.13514462,0.00199411,0.03929777,0.09863292,0.66547577,0.00229530,0.12359992
-4.25312656,0.99584467,0.21790393,0.14137090,0.00192398,0.04309282,0.10644139,0.69034891,0.00247471,0.12967022
-4.24712356,1.04579770,0.23610715,0.14921047,0.00185113,0.04773773,0.11597059,0.71965634,0.00269817,0.13731209
-4.24112056,1.10475694,0.25778325,0.15865915,0.00177751,0.05323881,0.12725284,0.75363175,0.00296561,0.14655994
-4.23511756,1.17278728,0.28281223,0.16968583,0.00170496,0.05959375,0.14030420,0.79239326,0.00327634,0.15742892
-4.22911456,1.24975793,0.31101427,0.18223006,0.00163524,0.06679030,0.15512090,0.83592759,0.00362900,0.16991143
-4.22311156,1.33532525,0.34214769,0.19620027,0.00156988,0.07480501,0.17167599,0.88407822,0.00402154,0.18397392
-4.21710855,1.42892171,0.37590804,0.21147282,0.00151024,0.08360210,0.18991629,0.93653823,0.00445122,0.19955433
-4.21110555,1.52975215,0.41192893,0.22789202,0.00145742,0.09313258,0.20975991,0.99284860,0.00491458,0.21656016
-4.20510255,1.63679820,0.44978470,0.24527146,0.00141226,0.10333360,0.23109444,1.05240230,0.00540747,0.23486752
-4.19909955,1.74883120,0.48899514,0.26339644,0.00137534,0.11412827,0.25377602,1.11445440,0.00592507,0.25432120
-4.19309655,1.86443392,0.52903253,0.28202781,0.00134700,0.12542582,0.27762931,1.17813807,0.00646196,0.27473579
-4.18709355,1.98203039,0.56933091,0.30090704,0.00132729,0.13712230,0.30244857,1.24248611,0.00701219,0.29589796
-4.18109055,2.09992329,0.60929741,0.31976237,0.00131607,0.14910168,0.32799962,1.30645721,0.00756937,0.31756982
-4.17508754,2.21633757,0.64832551,0.33831599,0.00131298,0.16123747,0.35402295,1.36896604,0.00812682,0.33949321
-4.16908454,2.32946873,0.68580981,0.35629189,0.00131746,0.17339470,0.38023765,1.42891610,0.00867767,0.36139492
-4.16308154,2.43753388,0.72116170,0.37342419,0.00132883,0.18543235,0.40634613,1.48523380,0.00921504,0.38299256
-4.15707854,2.53882361,0.75382557,0.38946550,0.00134631,0.19720595,0.43203959,1.53690251,0.00973216,0.40400080
-4.15107554,2.63175254,0.78329479,0.40419507,0.00136901,0.20857054,0.45700384,1.58299510,0.01022258,0.42413800
-4.14507254,2.71490638,0.80912674,0.41742635,0.00139602,0.21938358,0.48092550,1.62270357,0.01068026,0.44313260
-4.13906953,2.78708365,0.83095645,0.42901361,0.00142640,0.22950795,0.50349819,1.65536454,0.01109977,0.46072944
-4.13306653,2.84733037,0.84850802,0.43885730,0.00145923,0.23881482,0.52442870,1.68047956,0.01147641,0.47669552
-4.12706353,2.89496632,0.86160345,0.44690803,0.00149363,0.24718635,0.54344284,1.69772942,0.01180629,0.49082503
-4.12106053,2.92960190,0.87016842,0.45316876,0.00152879,0.25451807,0.56029084,1.70698199,0.01208645,0.50294365
-4.11505753,2.95114510,0.87423478,0.45769534,0.00156397,0.26072098,0.57475220,1.70829329,0.01231494,0.51291184
-4.10905453,2.95979852,0.87393951,0.46059518,0.00159854,0.26572317,0.58663983,1.70190202,0.01249081,0.52062714
-4.10305153,2.95604667,0.86952034,0.46202409,0.00163196,0.26947113,0.59580353,1.68821790,0.01261415,0.52602545
-4.09704852,2.94063444,0.86130807,0.46218153,0.00166385,0.27193052,0.60213253,1.66780435,0.01268606,0.52908117
-4.09104552,2.91453774,0.84971597,0.46130424,0.00169393,0.27308649,0.60555736,1.64135661,0.01270862,0.52980653
-4.08504252,2.87892758,0.83522660,0.45965862,0.00172209,0.27294365,0.60605071,1.60967611,0.01268481,0.52824986
-4.07903952,2.83512922,0.81837660,0.45753203,0.00174833,0.27152552,0.60362764,1.57364236,0.01261842,0.52449318
-4.07303652,2.78457801,0.79974011,0.45522338,0.00177280,0.26887365,0.59834483,1.53418337,0.01251394,0.51864898
-4.06703352,2.72877340,0.77991125,0.45303317,0.00179580,0.26504638,0.59029913,1.49224599,0.01237643,0.51085654
-4.06103052,2.66923288,0.75948641,0.45125353,0.00181774,0.26011724,0.57962529,1.44876693,0.01221139,0.50127776
-4.05502751,2.60744735,0.73904695,0.45015837,0.00183914,0.25417311,0.56649302,1.40464574,0.01202460,0.49009268
-4.04902451,2.54483913,0.71914278,0.44999407,0.00186062,0.24731218,0.55110341,1.36072033,0.01182197,0.47749480
-4.04302151,2.48272397,0.70027748,0.45097101,0.00188289,0.23964163,0.53368466,1.31774590,0.01160937,0.46368630
-4.03701851,2.42227792,0.68289520,0.45325614,0.00190668,0.23127528,0.51448740,1.27637770,0.01139249,0.44887339
-4.03101551,2.36450998,0.66736989,0.45696690,0.00193276,0.22233112,0.49377949,1.23715791,0.01117666,0.43326170
-4.02501251,2.31024100,0.65399705,0.46216673,0.00196187,0.21292876,0.47184057,1.20050698,0.01096672,0.41705198
-4.01900950,2.26008935,0.64298816,0.46886227,0.00199473,0.20318707,0.44895639,1.16671928,0.01076691,0.40043610
-4.01300650,2.21446345,0.63446792,0.47700236,0.00203196,0.19322173,0.42541311,1.13596305,0.01058070,0.38359358
-4.00700350,2.17356128,0.62847432,0.48647905,0.00207408,0.18314312,0.40149171,1.10828442,0.01041077,0.36668853
-4.00100050,2.13737657,0.62496144,0.49713043,0.00212145,0.17305433,0.37746263,1.08361509,0.01025887,0.34986731
-3.99499750,2.10571134,0.62380478,0.50874531,0.00217430,0.16304944,0.35358090,1.06178331,0.01012584,0.33325672
-3.98899450,2.07819423,0.62480896,0.52106968,0.00223262,0.15321226,0.33008182,1.04252748,0.01001159,0.31696298
-3.98299150,2.05430388,0.62771739,0.53381463,0.00229625,0.14361525,0.30717724,1.02551210,0.00991512,0.30107136
-3.97698849,2.03339645,0.63222357,0.54666552,0.00236477,0.13431898,0.28505283,1.01034503,0.00983455,0.28564651
-3.97098549,2.01473618,0.63798362,0.55929209,0.00243760,0.12537189,0.26386599,0.99659578,0.00976729,0.27073347
-3.96498249,1.99752794,0.64462953,0.57135913,0.00251392,0.11681051,0.24374482,0.98381393,0.00971007,0.25635924
-3.95897949,1.98095052,0.65178268,0.58253731,0.00259273,0.10866000,0.22478794,0.97154713,0.00965913,0.24253484
-3.95297649,1.96418934,0.65906718,0.59251375,0.00267289,0.10093496,0.20706508,0.95935802,0.00961036,0.22925775
-3.94697349,1.94646754,0.66612249,0.60100190,0.00275311,0.09364064,0.19061857,0.94683961,0.00955950,0.21651467
-3.94097049,1.92707415,0.67261504,0.60775051,0.00283200,0.08677420,0.17546535,0.93362850,0.00950226,0.20428431
-3.93496748,1.90538860,0.67824829,0.61255109,0.00290811,0.08032621,0.16159969,0.91941573,0.00943452,0.19254024
-3.92896448,1.88090055,0.68277119,0.61524385,0.00297999,0.07428214,0.14899614,0.90395486,0.00935249,0.18125352
-3.92296148,1.85322467,0.68598458,0.61572180,0.00304617,0.06862384,0.13761281,0.88706734,0.00925284,0.17039519
-3.91695848,1.82211001,0.68774564,0.61393297,0.00310528,0.06333100,0.12739480,0.86864490,0.00913282,0.15993830
-3.91095548,1.78744393,0.68797016,0.60988064,0.00315602,0.05838237,0.11827752,0.84864938,0.00899035,0.14985957
-3.90495248,1.74925075,0.68663283,0.60362183,0.00319723,0.05375692,0.11018988,0.82711000,0.00882407,0.14014061
-3.89894947,1.70768559,0.68376563,0.59526403,0.00322792,0.04943467,0.10305729,0.80411854,0.00863338,0.13076866
-3.89294647,1.66302409,0.67945446,0.58496046,0.00324728,0.04539741,0.09680425,0.77982279,0.00841844,0.12173689
-3.88694347,1.61564862,0.67383440,0.57290420,0.00325471,0.04162910,0.09135662,0.75441863,0.00818011,0.11304426
-3.88094047,1.56603200,0.66708365,0.55932135,0.00324982,0.03811615,0.08664347,0.72814140,0.00791994,0.10469514
-3.87493747,1.51471946,0.65941672,0.54446364,0.00323247,0.03484744,0.08259848,0.70125678,0.00764004,0.09669852
-3.86893447,1.46230991,0.65107688,0.52860078,0.00320273,0.03181420,0.07916093,0.67405177,0.00734305,0.08906716
-3.86293147,1.40943712,0.64232835,0.51201285,0.00316091,0.02900979,0.07627634,0.64682608,0.00703196,0.08181658
-3.85692846,1.35675171,0.63344845,0.49498293,0.00310754,0.02642936,0.07389669,0.61988419,0.00671008,0.07496404
-3.85092546,1.30490445,0.62471985,0.47779030,0.00304336,0.02406952,0.07198039,0.59352842,0.00638086,0.06852762
-3.84492246,1.25453132,0.61642329,0.46070428,0.00296930,0.02192790,0.07049196,0.56805294,0.00604783,0.06252532
-3.83891946,1.20624070,0.60883080,0.44397892,0.00288644,0.02000284,0.06940151,0.54373909,0.00571451,0.05697440
-3.83291646,1.16060287,0.60219969,0.42784858,0.00279602,0.01829302,0.06868409,0.52085169,0.00538426,0.05189087
-3.82691346,1.11814176,0.59676733,0.41252443,0.00269939,0.01679721,0.06831897,0.49963653,0.00506029,0.04728913
-3.82091046,1.07932907,0.59274692,0.39819196,0.00259797,0.01551405,0.06828877,0.48031876,0.00474554,0.04318180
-3.81490745,1.04458046,0.59032424,0.38500933,0.00249324,0.01444190,0.06857879,0.46310208,0.00444267,0.03957974
-3.80890445,1.01425364,0.58965543,0.37310666,0.00238672,0.01357880,0.06917616,0.44816863,0.00415398,0.03649215
-3.80290145,0.98864811,0.59086585,0.36258607,0.00227989,0.01292236,0.07006929,0.43567921,0.00388147,0.03392669
-3.79689845,0.96800620,0.59404995,0.35352243,0.00217419,0.01246985,0.07124720,0.42577387,0.00362677,0.03188973
-3.79089545,0.95251502,0.59927205,0.34596471,0.00207101,0.01221814,0.07269913,0.41857243,0.00339114,0.03038648
-3.78489245,0.94230909,0.60656799,0.33993786,0.00197164,0.01216381,0.07441419,0.41417494,0.00317556,0.02942110
-3.77888944,0.93747319,0.61594746,0.33544493,0.00187723,0.01230308,0.07638107,0.41266188,0.00298064,0.02899669
-3.77288644,0.93804511,0.62739683,0.33246954,0.00178881,0.01263188,0.07858794,0.41409391,0.00280674,0.02911515
-3.76688344,0.94401812,0.64088228,0.33097837,0.00170727,0.01314569,0.08102232,0.41851112,0.00265394,0.02977687
-3.76088044,0.95534270,0.65635304,0.33092371,0.00163331,0.01383956,0.08367105,0.42593173,0.00252210,0.03098027
-3.75487744,0.97192765,0.67374447,0.33224577,0.00156747,0.01470783,0.08652022,0.43635028,0.00241086,0.03272119
-3.74887444,0.99364021,0.69298085,0.33487488,0.00151011,0.01574401,0.08955517,0.44973531,0.00231971,0.03499217
-3.74287144,1.02030539,0.71397773,0.33873332,0.00146144,0.01694051,0.09276039,0.46602656,0.00224798,0.03778162
-3.73686843,1.05170463,0.73664371,0.34373682,0.00142147,0.01828836,0.09611941,0.48513218,0.00219490,0.04107298
-3.73086543,1.08757391,0.76088163,0.34979574,0.00139005,0.01977698,0.09961465,0.50692570,0.00215958,0.04484386
-3.72486243,1.12760186,0.78658924,0.35681590,0.00136689,0.02139388,0.10322724,0.53124356,0.00214111,0.04906534
-3.71885943,1.17142812,0.81365943,0.36469914,0.00135152,0.02312446,0.10693683,0.55788307,0.00213849,0.05370135
-3.71285643,1.21864255,0.84198025,0.37334372,0.00134338,0.02495192,0.11072145,0.58660141,0.00215071,0.05870839
-3.70685343,1.26878588,0.87143476,0.38264464,0.00134177,0.02685714,0.11455740,0.61711588,0.00217675,0.06403538
-3.70085043,1.32135212,0.90190120,0.39249398,0.00134587,0.02881881,0.11841922,0.64910571,0.00221559,0.06962405
-3.69484742,1.37579329,0.93325343,0.40278141,0.00135481,0.03081362,0.12227989,0.68221562,0.00226626,0.07540949
-3.68884442,1.43152675,0.96536195,0.41339494,0.00136764,0.03281659,0.12611110,0.71606135,0.00232779,0.08132130
-3.68284142,1.48794522,0.99809566,0.42422201,0.00138336,0.03480165,0.12988378,0.75023707,0.00239928,0.08728499
-3.67683842,1.54442940,1.03132416,0.43515097,0.00140097,0.03674219,0.13356883,0.78432470,0.00247990,0.09322374
-3.67083542,1.60036296,1.06492073,0.44607279,0.00141945,0.03861190,0.13713798,0.81790470,0.00256891,0.09906056
-3.66483242,1.65514925,1.09876569,0.45688321,0.00143783,0.04038563,0.14056493,0.85056823,0.00266562,0.10472054
-3.65882941,1.70822911,1.13274984,0.46748494,0.00145517,0.04204033,0.14382645,0.88192993,0.00276946,0.11013328
-3.65282641,1.75909885,1.16677771,0.47778995,0.00147062,0.04355598,0.14690367,0.91164093,0.00287998,0.11523537
-3.64682341,1.80732727,1.20077011,0.48772163,0.00148343,0.04491659,0.14978319,0.93940123,0.00299678,0.11997264
-3.64082041,1.85257093,1.23466569,0.49721659,0.00149296,0.04611099,0.15245820,0.96497112,0.00311959,0.12430226
-3.63481741,1.89458639,1.26842107,0.50622593,0.00149871,0.04713363,0.15492930,0.98818061,0.00324823,0.12819446
-3.62881441,1.93323876,1.30200943,0.51471599,0.00150035,0.04798511,0.15720503,1.00893664,0.00338258,0.13163375
-3.62281141,1.96850586,1.33541714,0.52266815,0.00149770,0.04867250,0.15930206,1.02722750,0.00352255,0.13461959
-3.61680840,2.00047750,1.36863882,0.53007801,0.00149078,0.04920951,0.16124494,1.04312410,0.00366812,0.13716650
-3.61080540,2.02934994,1.40167067,0.53695363,0.00147979,0.04961626,0.16306541,1.05677827,0.00381924,0.13930348
-3.60480240,2.05541570,1.43450270,0.54331320,0.00146510,0.04991888,0.16480128,1.06841778,0.00397585,0.14107285
-3.59879940,2.07904936,1.46711020,0.54918207,0.00144731,0.05014875,0.16649491,1.07833875,0.00413782,0.14252844
-3.59279640,2.10069010,1.49944509,0.55458955,0.00142717,0.05034158,0.16819128,1.08689567,0.00430495,0.14373333
-3.58679340,2.12082220,1.53142795,0.55956556,0.00140565,0.05053624,0.16993593,1.09448967,0.00447694,0.14475721
-3.58079040,2.13995464,1.56294136,0.56413752,0.00138388,0.05077335,0.17177265,1.10155576,0.00465337,0.14567335
-3.57478739,2.15860107,1.59382511,0.56832775,0.00136318,0.05109391,0.17374121,1.10854972,0.00483370,0.14655557
