energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.00450225,0.83342456,0.03140124,0.37097508,0.00008801,0.09252880,0.13283817,0.07842533,0.00051124,0.32326194
3.01050525,0.90261834,0.03353910,0.40670640,0.00009617,0.09765365,0.14592071,0.08338909,0.00055841,0.34651618
3.01650825,0.97266161,0.03572402,0.44329040,0.00010468,0.10257659,0.15942060,0.08827593,0.00060754,0.36986707
3.02251126,1.04290064,0.03795333,0.48037593,0.00011353,0.10724501,0.17321972,0.09304116,0.00065849,0.39313071
3.02851426,1.11264194,0.04022493,0.51758164,0.00012274,0.11160850,0.18718553,0.09764009,0.00071134,0.41611645
3.03451726,1.18116691,0.04253735,0.55450411,0.00013239,0.11562012,0.20117322,0.10202886,0.00076647,0.43863058
3.04052026,1.24774846,0.04488979,0.59072723,0.00014265,0.11923749,0.21502841,0.10616540,0.00082462,0.46048038
3.04652326,1.31166911,0.04728215,0.62583257,0.00015374,0.12242399,0.22859040,0.11001031,0.00088699,0.48147854
3.05252626,1.37223996,0.04971519,0.65941036,0.00016603,0.12514986,0.24169590,0.11352786,0.00095534,0.50144790
3.05852926,1.42881999,0.05219065,0.69107076,0.00018002,0.12739318,0.25418304,0.11668681,0.00103215,0.52022616
3.06453227,1.48083489,0.05471156,0.72045487,0.00019635,0.12914068,0.26589562,0.11946133,0.00112074,0.53767068
3.07053527,1.52779474,0.05728259,0.74724524,0.00021588,0.13038851,0.27668742,0.12183164,0.00122540,0.55366302
3.07653827,1.56931009,0.05991051,0.77117532,0.00023971,0.13114267,0.28642638,0.12378476,0.00135156,0.56811318
3.08254127,1.60510556,0.06260483,0.79203759,0.00026919,0.13141935,0.29499860,0.12531493,0.00150596,0.58096330
3.08854427,1.63503071,0.06537845,0.80969005,0.00030596,0.13124500,0.30231192,0.12642400,0.00169677,0.59219073
3.09454727,1.65906760,0.06824852,0.82406089,0.00035203,0.13065619,0.30829893,0.12712161,0.00193378,0.60181039
3.10055028,1.67733484,0.07123732,0.83515102,0.00040973,0.12969920,0.31291944,0.12742523,0.00222847,0.60987608
3.10655328,1.69008792,0.07437314,0.84303467,0.00048181,0.12842946,0.31616217,0.12735994,0.00259412,0.61648092
3.11255628,1.69771566,0.07769121,0.84785766,0.00057142,0.12691069,0.31804561,0.12695818,0.00304590,0.62175665
3.11855928,1.70073302,0.08123443,0.84983380,0.00068213,0.12521389,0.31861813,0.12625915,0.00360078,0.62587176
3.12456228,1.69977006,0.08505400,0.84923921,0.00081792,0.12341613,0.31795718,0.12530817,0.00427753,0.62902851
3.13056528,1.69555756,0.08920970,0.84640492,0.00098315,0.12159907,0.31616760,0.12415582,0.00509653,0.63145866
3.13656828,1.68890939,0.09376985,0.84170789,0.00118253,0.11984745,0.31337925,0.12285690,0.00607949,0.63341816
3.14257129,1.68070196,0.09881073,0.83556062,0.00142104,0.11824729,0.30974374,0.12146932,0.00724912,0.63518061
3.14857429,1.67185121,0.10441553,0.82839974,0.00170383,0.11688403,0.30543059,0.12005276,0.00862859,0.63702977
3.15457729,1.66328754,0.11067256,0.82067371,0.00203615,0.11584053,0.30062273,0.11866729,0.01024097,0.63925117
3.16058029,1.65592924,0.11767291,0.81283002,0.00242310,0.11519496,0.29551158,0.11737186,0.01210846,0.64212301
3.16658329,1.65065484,0.12550731,0.80530215,0.00286957,0.11501864,0.29029174,0.11622272,0.01425155,0.64590653
3.17258629,1.64827534,0.13426248,0.79849658,0.00337995,0.11537384,0.28515544,0.11527180,0.01668806,0.65083624
3.17858929,1.64950670,0.14401677,0.79278031,0.00395792,0.11631166,0.28028699,0.11456516,0.01943212,0.65711014
3.18459230,1.65494370,0.15483546,0.78846901,0.00460625,0.11786994,0.27585720,0.11414136,0.02249311,0.66488044
3.19059530,1.66503584,0.16676574,0.78581639,0.00532653,0.12007135,0.27201813,0.11403003,0.02587455,0.67424509
3.19659830,1.68006622,0.17983163,0.78500503,0.00611890,0.12292176,0.26889820,0.11425058,0.02957312,0.68524043
3.20260130,1.70013446,0.19402908,0.78613897,0.00698187,0.12640888,0.26659784,0.11481111,0.03357768,0.69783549
3.20860430,1.72514428,0.20932156,0.78923854,0.00791209,0.13050134,0.26518593,0.11570760,0.03786853,0.71192822
3.21460730,1.75479685,0.22563637,0.79423756,0.00890422,0.13514827,0.26469704,0.11692342,0.04241684,0.72734392
3.22061031,1.78859030,0.24286198,0.80098324,0.00995077,0.14027945,0.26512971,0.11842929,0.04718434,0.74383619
3.22661331,1.82582607,0.26084665,0.80923891,0.01104215,0.14580609,0.26644583,0.12018350,0.05212339,0.76109054
3.23261631,1.86562225,0.27939854,0.81868962,0.01216663,0.15162222,0.26857119,0.12213276,0.05717730,0.77873071
3.23861931,1.90693388,0.29828748,0.82895055,0.01331051,0.15760679,0.27139729,0.12421335,0.06228112,0.79632752
3.24462231,1.94857991,0.31724846,0.83957814,0.01445830,0.16362642,0.27478428,0.12635272,0.06736277,0.81341022
3.25062531,1.98927613,0.33598680,0.85008351,0.01559307,0.16953870,0.27856509,0.12847153,0.07234453,0.82947993
3.25662831,2.02767303,0.35418503,0.85994792,0.01669676,0.17519596,0.28255066,0.13048592,0.07714489,0.84402467
3.26263132,2.06239741,0.37151112,0.86863956,0.01775068,0.18044951,0.28653591,0.13231014,0.08168069,0.85653552
3.26863432,2.09209621,0.38762793,0.87563129,0.01873601,0.18515393,0.29030654,0.13385922,0.08586940,0.86652326
3.27463732,2.11548078,0.40220338,0.88041838,0.01963434,0.18917160,0.29364618,0.13505173,0.08963164,0.87353478
3.28064032,2.13136994,0.41492106,0.88253585,0.02042823,0.19237696,0.29634371,0.13581254,0.09289357,0.87716860
3.28664332,2.13873000,0.42549075,0.88157445,0.02110179,0.19466052,0.29820052,0.13607527,0.09558938,0.87708891
3.29264632,2.13671004,0.43365835,0.87719479,0.02164117,0.19593241,0.29903726,0.13578456,0.09766337,0.87303739
3.29864932,2.12467096,0.43921484,0.86913897,0.02203507,0.19612524,0.29869999,0.13489796,0.09907197,0.86484238
3.30465233,2.10220710,0.44200379,0.85723926,0.02227512,0.19519624,0.29706534,0.13338726,0.09978513,0.85242507
3.31065533,2.06915951,0.44192703,0.84142351,0.02235613,0.19312852,0.29404454,0.13123946,0.09978748,0.83580234
3.31665833,2.02562042,0.43894833,0.82171704,0.02227637,0.18993146,0.28958611,0.12845705,0.09907882,0.81508620
3.32266133,1.97192878,0.43309479,0.79824106,0.02203752,0.18564018,0.28367718,0.12505787,0.09767414,0.79048006
3.32866433,1.90865723,0.42445593,0.77120777,0.02164471,0.18031406,0.27634333,0.12107434,0.09560305,0.76227176
3.33466733,1.83659123,0.41318055,0.74091230,0.02110624,0.17403460,0.26764705,0.11655223,0.09290883,0.73082392
3.34067034,1.75670146,0.39947154,0.70772213,0.02043340,0.16690246,0.25768489,0.11154906,0.08964680,0.69656217
3.34667334,1.67011075,0.38357879,0.67206429,0.01963995,0.15903402,0.24658346,0.10613210,0.08588255,0.65996147
3.35267634,1.57805724,0.36579077,0.63441111,0.01874175,0.15055755,0.23449452,0.10037614,0.08168963,0.62153160
3.35867934,1.48185533,0.34642491,0.59526513,0.01775621,0.14160916,0.22158936,0.09436114,0.07714726,0.58180206
3.36468234,1.38285616,0.32581746,0.55514377,0.01670169,0.13232872,0.20805273,0.08816982,0.07233782,0.54130726
3.37068534,1.28240928,0.30431316,0.51456445,0.01559698,0.12285593,0.19407672,0.08188533,0.06734438,0.50057243
3.37668834,1.18182684,0.28225519,0.47403073,0.01446074,0.11332661,0.17985459,0.07558904,0.06224837,0.46010089
3.38269135,1.08235171,0.25997577,0.43401990,0.01331100,0.10386952,0.16557516,0.06935859,0.05712748,0.42036291
3.38869435,0.98513043,0.23778786,0.39497241,0.01216468,0.09460355,0.15141757,0.06326616,0.05205378,0.38178666
3.39469735,0.89119166,0.21597804,0.35728352,0.01103725,0.08563559,0.13754695,0.05737721,0.04709225,0.34475130
3.40070035,0.80143052,0.19480094,0.32129709,0.00994239,0.07705896,0.12411081,0.05174938,0.04229960,0.30958229
3.40670335,0.71659881,0.17447521,0.28730176,0.00889183,0.06895249,0.11123643,0.04643189,0.03772354,0.27654896
3.41270635,0.63730104,0.15518110,0.25552930,0.00789516,0.06138012,0.09902918,0.04146523,0.03340240,0.24586407
3.41870935,0.56399559,0.13705959,0.22615500,0.00695987,0.05439108,0.08757177,0.03688113,0.02936513,0.21768531
3.42471236,0.49700046,0.12021284,0.19929979,0.00609131,0.04802054,0.07692431,0.03270291,0.02563154,0.19211820
3.43071536,0.43650276,0.10470603,0.17503391,0.00529286,0.04229058,0.06712517,0.02894592,0.02221294,0.16922036
3.43671836,0.38257105,0.09057005,0.15338156,0.00456605,0.03721146,0.05819245,0.02561824,0.01911284,0.14900650
3.44272136,0.33516958,0.07780510,0.13432648,0.00391075,0.03278308,0.05012596,0.02272146,0.01632798,0.13145408
3.44872436,0.29417354,0.06638477,0.11781776,0.00332545,0.02899653,0.04290951,0.02025155,0.01384929,0.11650896
3.45472736,0.25938446,0.05626044,0.10377587,0.00280743,0.02583557,0.03651347,0.01819968,0.01166299,0.10409112
3.46073037,0.23054514,0.04736575,0.09209843,0.00235309,0.02327813,0.03089738,0.01655308,0.00975168,0.09409988
3.46673337,0.20735328,0.03962102,0.08266550,0.00195812,0.02129759,0.02601250,0.01529573,0.00809535,0.08641860
3.47273637,0.18947369,0.03293739,0.07534441,0.00161774,0.01986395,0.02180429,0.01440907,0.00667235,0.08091868
3.47873937,0.17654843,0.02722053,0.06999365,0.00132693,0.01894472,0.01821465,0.01387248,0.00546020,0.07746275
3.48474237,0.16820511,0.02237400,0.06646620,0.00108058,0.01850567,0.01518387,0.01366374,0.00443634,0.07590709
3.49074537,0.16406297,0.01830204,0.06461186,0.00087365,0.01851129,0.01265235,0.01375927,0.00357871,0.07610328
3.49674837,0.16373728,0.01491178,0.06427902,0.00070127,0.01892510,0.01056200,0.01413434,0.00286625,0.07789917
3.50275138,0.16684192,0.01211509,0.06531567,0.00055886,0.01970980,0.00885728,0.01476320,0.00227923,0.08113928
3.50875438,0.17299072,0.00982978,0.06756989,0.00044218,0.02082725,0.00748602,0.01561905,0.00179948,0.08566485
3.51475738,0.18179777,0.00798046,0.07089002,0.00034734,0.02223842,0.00639996,0.01667408,0.00141056,0.09131354
3.52076038,0.19287722,0.00649901,0.07512449,0.00027088,0.02390325,0.00555505,0.01789943,0.00109779,0.09791922
3.52676338,0.20584279,0.00532470,0.08012161,0.00020974,0.02578055,0.00491158,0.01926520,0.00084827,0.10531167
3.53276638,0.22030750,0.00440405,0.08572946,0.00016123,0.02782791,0.00443412,0.02074051,0.00065077,0.11331666
3.53876938,0.23588386,0.00369058,0.09179586,0.00012305,0.03000178,0.00409141,0.02229358,0.00049569,0.12175631
3.54477239,0.25218474,0.00314429,0.09816868,0.00009324,0.03225751,0.00385611,0.02389193,0.00037487,0.13044994
3.55077539,0.26882517,0.00273116,0.10469646,0.00007014,0.03454969,0.00370449,0.02550265,0.00028147,0.13921539
3.55677839,0.28542510,0.00242255,0.11122948,0.00005239,0.03683251,0.00361620,0.02709279,0.00020983,0.14787085
3.56278139,0.30161305,0.00219460,0.11762108,0.00003885,0.03906030,0.00357385,0.02862977,0.00015530,0.15623723
3.56878439,0.31703072,0.00202767,0.12372951,0.00002860,0.04118822,0.00356279,0.03008193,0.00011413,0.16414086
3.57478739,0.33133829,0.00190571,0.12941991,0.00002090,0.04317297,0.00357078,0.03141908,0.00008327,0.17141657
3.58079040,0.34422014,0.00181582,0.13456658,0.00001517,0.04497369,0.00358770,0.03261317,0.00006032,0.17791095
3.58679340,0.35539082,0.00174773,0.13905535,0.00001093,0.04655281,0.00360537,0.03363882,0.00004338,0.18348558
3.59279640,0.36460092,0.00169343,0.14278589,0.00000782,0.04787690,0.00361725,0.03447398,0.00003098,0.18802028
3.59879940,0.37164247,0.00164676,0.14567386,0.00000555,0.04891750,0.00361834,0.03510042,0.00002196,0.19141589
3.60480240,0.37635364,0.00160311,0.14765288,0.00000391,0.04965185,0.00360493,0.03550421,0.00001546,0.19359676
3.61080540,0.37862236,0.00155918,0.14867597,0.00000274,0.05006347,0.00357451,0.03567606,0.00001080,0.19451259
3.61680840,0.37838877,0.00151269,0.14871661,0.00000190,0.05014261,0.00352556,0.03561151,0.00000750,0.19413958
3.62281141,0.37564614,0.00146224,0.14776922,0.00000131,0.04988644,0.00345750,0.03531106,0.00000517,0.19248087
3.62881441,0.37044037,0.00140708,0.14584902,0.00000090,0.04929913,0.00337050,0.03478008,0.00000353,0.18956612
3.63481741,0.36286779,0.00134703,0.14299127,0.00000061,0.04839160,0.00326541,0.03402858,0.00000240,0.18545030
3.64082041,0.35307162,0.00128232,0.13924994,0.00000041,0.04718117,0.00314361,0.03307084,0.00000162,0.18021171
3.64682341,0.34123689,0.00121346,0.13469582,0.00000028,0.04569096,0.00300694,0.03192497,0.00000109,0.17394936
3.65282641,0.32758431,0.00114121,0.12941412,0.00000019,0.04394908,0.00285754,0.03061228,0.00000073,0.16677965
3.65882941,0.31236314,0.00106648,0.12350168,0.00000013,0.04198776,0.00269782,0.02915662,0.00000050,0.15883273
3.66483242,0.29584343,0.00099022,0.11706402,0.00000009,0.03984234,0.00253028,0.02758361,0.00000035,0.15024852
3.67083542,0.27830797,0.00091345,0.11021206,0.00000007,0.03755017,0.00235750,0.02591995,0.00000026,0.14117252
3.67683842,0.26004419,0.00083713,0.10305900,0.00000006,0.03514957,0.00218201,0.02419262,0.00000022,0.13175177
3.68284142,0.24133638,0.00076221,0.09571720,0.00000006,0.03267871,0.00200623,0.02242817,0.00000021,0.12213093
3.68884442,0.22245854,0.00068954,0.08829526,0.00000007,0.03017468,0.00183244,0.02065205,0.00000025,0.11244868
3.69484742,0.20366795,0.00061989,0.08089553,0.00000009,0.02767256,0.00166269,0.01888808,0.00000033,0.10283457
3.70085043,0.18519985,0.00055394,0.07361187,0.00000012,0.02520468,0.00149881,0.01715789,0.00000047,0.09340638
3.70685343,0.16726322,0.00049226,0.06652795,0.00000017,0.02279995,0.00134235,0.01548061,0.00000068,0.08426812
3.71285643,0.15003775,0.00043538,0.05971597,0.00000025,0.02048350,0.00119462,0.01387256,0.00000099,0.07550858
3.71885943,0.13367212,0.00038374,0.05323593,0.00000036,0.01827628,0.00105666,0.01234714,0.00000145,0.06720055
3.72486243,0.11828333,0.00033779,0.04713531,0.00000052,0.01619503,0.00092927,0.01091476,0.00000211,0.05940059
3.73086543,0.10395727,0.00029796,0.04144919,0.00000075,0.01425222,0.00081304,0.00958291,0.00000305,0.05214937
3.73686843,0.09075016,0.00026479,0.03620079,0.00000106,0.01245627,0.00070841,0.00835630,0.00000438,0.04547247
3.74287144,0.07869088,0.00023894,0.03140233,0.00000150,0.01081175,0.00061570,0.00723708,0.00000626,0.03938158
3.74887444,0.06778382,0.00022131,0.02705609,0.00000211,0.00931981,0.00053517,0.00622511,0.00000888,0.03387597
3.75487744,0.05801240,0.00021311,0.02315576,0.00000293,0.00797855,0.00046711,0.00531826,0.00001251,0.02894421
3.76088044,0.04934268,0.00021600,0.01968783,0.00000405,0.00678349,0.00041192,0.00451276,0.00001752,0.02456600
3.76688344,0.04172726,0.00023226,0.01663303,0.00000555,0.00572812,0.00037018,0.00380352,0.00002436,0.02071401
3.77288644,0.03510906,0.00026493,0.01396781,0.00000756,0.00480428,0.00034279,0.00318446,0.00003366,0.01735577
3.77888944,0.02942513,0.00031805,0.01166576,0.00001023,0.00400272,0.00033104,0.00264884,0.00004621,0.01445534
3.78489245,0.02461008,0.00039693,0.00969885,0.00001374,0.00331350,0.00033680,0.00218953,0.00006301,0.01197502
3.79089545,0.02059934,0.00050841,0.00803870,0.00001831,0.00272636,0.00036261,0.00179928,0.00008537,0.00987674
3.79689845,0.01733207,0.00066127,0.00665757,0.00002424,0.00223111,0.00041190,0.00147094,0.00011490,0.00812333
3.80290145,0.01475373,0.00086656,0.00552926,0.00003185,0.00181790,0.00048910,0.00119763,0.00015364,0.00667967
3.80890445,0.01281826,0.00113814,0.00462985,0.00004155,0.00147748,0.00059992,0.00097290,0.00020411,0.00551349
3.81490745,0.01148998,0.00149316,0.00393831,0.00005383,0.00120138,0.00075150,0.00079083,0.00026941,0.00459616
3.82091046,0.01074510,0.00195259,0.00343692,0.00006924,0.00098210,0.00095267,0.00064615,0.00035330,0.00390324
3.82691346,0.01057298,0.00254189,0.00311162,0.00008843,0.00081317,0.00121416,0.00053422,0.00046032,0.00341484
3.83291646,0.01097697,0.00329162,0.00295218,0.00011213,0.00068928,0.00154890,0.00045114,0.00059589,0.00311601
3.83891946,0.01197509,0.00423806,0.00295232,0.00014117,0.00060634,0.00197218,0.00039370,0.00076643,0.00299684
3.84492246,0.01360036,0.00542388,0.00310969,0.00017648,0.00056146,0.00250195,0.00035941,0.00097944,0.00305261
3.85092546,0.01590074,0.00689872,0.00342579,0.00021904,0.00055306,0.00315895,0.00034644,0.00124363,0.00328383
3.85692846,0.01893889,0.00871968,0.00390580,0.00026993,0.00058080,0.00396690,0.00035366,0.00156894,0.00369613
3.86293147,0.02279143,0.01095169,0.00455829,0.00033030,0.00064559,0.00495253,0.00038053,0.00196667,0.00430022
3.86893447,0.02754786,0.01366769,0.00539492,0.00040130,0.00074961,0.00614566,0.00042709,0.00244944,0.00511166
3.87493747,0.03330903,0.01694856,0.00642997,0.00048410,0.00089625,0.00757901,0.00049392,0.00303118,0.00615061
3.88094047,0.04018513,0.02088277,0.00767986,0.00057986,0.00109008,0.00928801,0.00058206,0.00372708,0.00744143
3.88694347,0.04829307,0.02556561,0.00916253,0.00068965,0.00133675,0.01131037,0.00069299,0.00455341,0.00901224
3.89294647,0.05775344,0.03109806,0.01089675,0.00081443,0.00164295,0.01368557,0.00082848,0.00552733,0.01089429
3.89894947,0.06868678,0.03758511,0.01290134,0.00095500,0.00201623,0.01645409,0.00099062,0.00666659,0.01312121
3.90495248,0.08120938,0.04513359,0.01519432,0.00111193,0.00246489,0.01965643,0.00118164,0.00798913,0.01572809
3.91095548,0.09542855,0.05384950,0.01779199,0.00128553,0.00299773,0.02333204,0.00140387,0.00951264,0.01875042
3.91695848,0.11143748,0.06383474,0.02070791,0.00147577,0.00362383,0.02751795,0.00165961,0.01125397,0.02222280
3.92296148,0.12930974,0.07518334,0.02395194,0.00168226,0.00435224,0.03224726,0.00195103,0.01322850,0.02617754
3.92896448,0.14909367,0.08797726,0.02752919,0.00190416,0.00519163,0.03754753,0.00228004,0.01544941,0.03064311
3.93496748,0.17080676,0.10228179,0.03143905,0.00214023,0.00614988,0.04343902,0.00264814,0.01792692,0.03564242
3.94097049,0.19443027,0.11814075,0.03567428,0.00238871,0.00723369,0.04993291,0.00305633,0.02066750,0.04119111
3.94697349,0.21990432,0.13557166,0.04022025,0.00264741,0.00844808,0.05702955,0.00350494,0.02367302,0.04729575
3.95297649,0.24712370,0.15456094,0.04505421,0.00291364,0.00979596,0.06471682,0.00399353,0.02694004,0.05395216
3.95897949,0.27593469,0.17505957,0.05014496,0.00318430,0.01127763,0.07296870,0.00452075,0.03045904,0.06114377
3.96498249,0.30613313,0.19697936,0.05545257,0.00345591,0.01289037,0.08174409,0.00508427,0.03421388,0.06884031
3.97098549,0.33746390,0.22018998,0.06092848,0.00372468,0.01462808,0.09098607,0.00568067,0.03818131,0.07699671
3.97698849,0.36962211,0.24451722,0.06651584,0.00398657,0.01648092,0.10062160,0.00630542,0.04233077,0.08555246
3.98299150,0.40225608,0.26974247,0.07215023,0.00423745,0.01843516,0.11056177,0.00695287,0.04662433,0.09443135
3.98899450,0.43497221,0.29560384,0.07776064,0.00447317,0.02047308,0.12070268,0.00761625,0.05101694,0.10354190
3.99499750,0.46734160,0.32179881,0.08327074,0.00468970,0.02257304,0.13092699,0.00828777,0.05545696,0.11277821
4.00100050,0.49890862,0.34798874,0.08860051,0.00488324,0.02470967,0.14110610,0.00895872,0.05988698,0.12202156
4.00700350,0.52920089,0.37380495,0.09366804,0.00505036,0.02685431,0.15110302,0.00961963,0.06424488,0.13114252
4.01300650,0.55774071,0.39885660,0.09839154,0.00518815,0.02897552,0.16077582,0.01026048,0.06846521,0.14000375
4.01900950,0.58405742,0.42273982,0.10269147,0.00529425,0.03103976,0.16998160,0.01087093,0.07248081,0.14846321
4.02501251,0.60770029,0.44504823,0.10649273,0.00536703,0.03301227,0.17858089,0.01144057,0.07622456,0.15637789
4.03101551,0.62825155,0.46538406,0.10972679,0.00540559,0.03485801,0.18644227,0.01195923,0.07963132,0.16360774
4.03701851,0.64533902,0.48336983,0.11233375,0.00540986,0.03654261,0.19344704,0.01241728,0.08263990,0.17001983
4.04302151,0.65864772,0.49865992,0.11426412,0.00538059,0.03803353,0.19949389,0.01280590,0.08519499,0.17549247
4.04902451,0.66793019,0.51095155,0.11548042,0.00531938,0.03930100,0.20450308,0.01311739,0.08724901,0.17991915
4.05502751,0.67301485,0.51999481,0.11595835,0.00522861,0.04031907,0.20842030,0.01334538,0.08876376,0.18321206
4.06103052,0.67381214,0.52560112,0.11568759,0.00511140,0.04106647,0.21121963,0.01348511,0.08971181,0.18530521
4.06703352,0.67031810,0.52764982,0.11467224,0.00497157,0.04152735,0.21290576,0.01353353,0.09007755,0.18615669
4.07303652,0.66261526,0.52609257,0.11293063,0.00481346,0.04169183,0.21351512,0.01348946,0.08985785,0.18575036
4.07903952,0.65087063,0.52095529,0.11049490,0.00464190,0.04155638,0.21311588,0.01335360,0.08906232,0.18409646
4.08504252,0.63533101,0.51233754,0.10740993,0.00446200,0.04112390,0.21180679,0.01312855,0.08771310,0.18123148
4.09104552,0.61631571,0.50040940,0.10373206,0.00427909,0.04040368,0.20971478,0.01281869,0.08584420,0.17721698
4.09704852,0.59420689,0.48540596,0.09952735,0.00409852,0.03941101,0.20699146,0.01243008,0.08350048,0.17213765
4.10305153,0.56943817,0.46761965,0.09486963,0.00392554,0.03816665,0.20380850,0.01197021,0.08073619,0.16609852
4.10905453,0.54248156,0.44739082,0.08983837,0.00376515,0.03669615,0.20035216,0.01144781,0.07761322,0.15922159
4.11505753,0.51383373,0.42509691,0.08451642,0.00362200,0.03502894,0.19681697,0.01087254,0.07419914,0.15164187
4.12106053,0.48400166,0.40114079,0.07898779,0.00350022,0.03319735,0.19339908,0.01025472,0.07056506,0.14350318
4.12706353,0.45348869,0.37593872,0.07333546,0.00340337,0.03123559,0.19028916,0.00960499,0.06678338,0.13495374
4.13306653,0.42278109,0.34990848,0.06763936,0.00333430,0.02917870,0.18766550,0.00893405,0.06292564,0.12614181
4.13906953,0.39233595,0.32345807,0.06197459,0.00329510,0.02706152,0.18568725,0.00825232,0.05906047,0.11721158
4.14507254,0.36257057,0.29697551,0.05640988,0.00328705,0.02491772,0.18448832,0.00756972,0.05525163,0.10829939
4.15107554,0.33385375,0.27082002,0.05100639,0.00331058,0.02277899,0.18417213,0.00689545,0.05155646,0.09953048
4.15707854,0.30649928,0.24531484,0.04581688,0.00336525,0.02067429,0.18480733,0.00623778,0.04802449,0.09101627
4.16308154,0.28076156,0.22074191,0.04088510,0.00344980,0.01862931,0.18642486,0.00560393,0.04469650,0.08285239
4.16908454,0.25683354,0.19733844,0.03624565,0.00356214,0.01666605,0.18901641,0.00500000,0.04160390,0.07511737
4.17508754,0.23484690,0.17529535,0.03192410,0.00369946,0.01480262,0.19253435,0.00443090,0.03876846,0.06787200
4.18109055,0.21487416,0.15475750,0.02793735,0.00385827,0.01305313,0.19689330,0.00390037,0.03620244,0.06115940
4.18709355,0.19693268,0.13582547,0.02429426,0.00403455,0.01142775,0.20197312,0.00341104,0.03390901,0.05500561
4.19309655,0.18099013,0.11855881,0.02099647,0.00422386,0.00993292,0.20762343,0.00296449,0.03188297,0.04942080
4.19909955,0.16697126,0.10298024,0.01803934,0.00442148,0.00857162,0.21366942,0.00256139,0.03011174,0.04440082
4.20510255,0.15476543,0.08908079,0.01541297,0.00462261,0.00734379,0.21991872,0.00220157,0.02857645,0.03992909
4.21110555,0.14423474,0.07682540,0.01310329,0.00482251,0.00624666,0.22616917,0.00188422,0.02725330,0.03597874
4.21710855,0.13522233,0.06615874,0.01109309,0.00501669,0.00527530,0.23221704,0.00160804,0.02611484,0.03251479
4.22311156,0.12756054,0.05701108,0.00936305,0.00520112,0.00442303,0.23786559,0.00137131,0.02513139,0.02949638
4.22911456,0.12107870,0.04930379,0.00789270,0.00537237,0.00368187,0.24293341,0.00117214,0.02427232,0.02687892
4.23511756,0.11561019,0.04295454,0.00666123,0.00552779,0.00304297,0.24726231,0.00100850,0.02350731,0.02461607
4.24112056,0.11099874,0.03788178,0.00564824,0.00566566,0.00249699,0.25072442,0.00087840,0.02280750,0.02266152
4.24712356,0.10710364,0.03400854,0.00483432,0.00578527,0.00203443,0.25322821,0.00077995,0.02214639,0.02097053
4.25312656,0.10380389,0.03126552,0.00420153,0.00588708,0.00164592,0.25472306,0.00071146,0.02150068,0.01950121
4.25912956,0.10100115,0.02959318,0.00373378,0.00597267,0.00132241,0.25520243,0.00067147,0.02085083,0.01821546
4.26513257,0.09862157,0.02894318,0.00341699,0.00604486,0.00105542,0.25470518,0.00065879,0.02018152,0.01707966
4.27113557,0.09661637,0.02927884,0.00323924,0.00610756,0.00083709,0.25331527,0.00067253,0.01948180,0.01606513
4.27713857,0.09496149,0.03057486,0.00319077,0.00616582,0.00066034,0.25115974,0.00071206,0.01874522,0.01514826
4.28314157,0.09365616,0.03281640,0.00326388,0.00622562,0.00051884,0.24840501,0.00077701,0.01796968,0.01431049
4.28914457,0.09272074,0.03599738,0.00345282,0.00629378,0.00040712,0.24525180,0.00086722,0.01715721,0.01353810
4.29514757,0.09219381,0.04011834,0.00375352,0.00637776,0.00032050,0.24192892,0.00098266,0.01631369,0.01282182
4.30115058,0.09212887,0.04518384,0.00416340,0.00648548,0.00025515,0.23868606,0.00112340,0.01544840,0.01215639
4.30715358,0.09259062,0.05119958,0.00468103,0.00662510,0.00020798,0.23578608,0.00128948,0.01457363,0.01154000
4.31315658,0.09365127,0.05816934,0.00530588,0.00680478,0.00017672,0.23349708,0.00148090,0.01370424,0.01097377
4.31915958,0.09538675,0.06609197,0.00603799,0.00703252,0.00015982,0.23208464,0.00169745,0.01285722,0.01046114
4.32516258,0.09787334,0.07495850,0.00687775,0.00731592,0.00015647,0.23180447,0.00193870,0.01205135,0.01000739
4.33116558,0.10118453,0.08474962,0.00782559,0.00766200,0.00016664,0.23289597,0.00220390,0.01130684,0.00961915
4.33716858,0.10538856,0.09543361,0.00888186,0.00807711,0.00019103,0.23557670,0.00249191,0.01064508,0.00930401
4.34317159,0.11054648,0.10696496,0.01004660,0.00856676,0.00023112,0.24003821,0.00280117,0.01008846,0.00907016
4.34917459,0.11671094,0.11928369,0.01131952,0.00913559,0.00028922,0.24644317,0.00312967,0.00966021,0.00892621
4.35517759,0.12392571,0.13231565,0.01269992,0.00978733,0.00036851,0.25492386,0.00347494,0.00938435,0.00888105
4.36118059,0.13222588,0.14597366,0.01418676,0.01052481,0.00047311,0.26558213,0.00383406,0.00928565,0.00894372
4.36718359,0.14163873,0.16015965,0.01577874,0.01135001,0.00060815,0.27849042,0.00420375,0.00938960,0.00912349
4.37318659,0.15218516,0.17476778,0.01747445,0.01226417,0.00077978,0.29369395,0.00458036,0.00972241,0.00942990
4.37918959,0.16388146,0.18968830,0.01927258,0.01326780,0.00099533,0.31121360,0.00496005,0.01031091,0.00987285
4.38519260,0.17674145,0.20481221,0.02117210,0.01436089,0.00126327,0.33104921,0.00533883,0.01118251,0.01046272
4.39119560,0.19077860,0.22003635,0.02317256,0.01554292,0.00159329,0.35318308,0.00571275,0.01236492,0.01121053
