energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,3.16458672,0.77227992,2.17696594,0.41295828,0.15900809,0.05292471,0.12023360,0.04854838,0.28112662
-4.63131566,3.11532632,0.76510641,2.12268018,0.42109950,0.15913330,0.05325879,0.12474739,0.04919935,0.28044690
-4.62531266,3.05882376,0.75700091,2.06316253,0.42814682,0.15883631,0.05348943,0.12897819,0.04972254,0.27941239
-4.61930965,2.99586691,0.74824056,1.99914573,0.43402032,0.15813581,0.05361717,0.13286727,0.05011417,0.27808745
-4.61330665,2.92726695,0.73909682,1.93137752,0.43865132,0.15705303,0.05364226,0.13635790,0.05037211,0.27653571
-4.60730365,2.85384351,0.72982757,1.86060718,0.44198563,0.15561089,0.05356460,0.13939738,0.05049606,0.27481815
-4.60130065,2.77641480,0.72067097,1.78757531,0.44398734,0.15383333,0.05338380,0.14193915,0.05048773,0.27299191
-4.59529765,2.69579227,0.71184106,1.71300668,0.44464261,0.15174486,0.05309927,0.14394500,0.05035114,0.27110958
-4.58929465,2.61277908,0.70352528,1.63760566,0.44396347,0.14937046,0.05271045,0.14538711,0.05009284,0.26921922
-4.58329165,2.52817142,0.69588363,1.56205365,0.44199121,0.14673562,0.05221710,0.14624997,0.04972215,0.26736485
-4.57728864,2.44276142,0.68904939,1.48700786,0.43879903,0.14386657,0.05161957,0.14653184,0.04925138,0.26558730
-4.57128564,2.35734043,0.68313105,1.41310058,0.43449373,0.14079067,0.05091918,0.14624593,0.04869593,0.26392537
-4.56528264,2.27270146,0.67821507,1.34093848,0.42921616,0.13753676,0.05011846,0.14542089,0.04807428,0.26241700
-4.55927964,2.18963959,0.67436926,1.27110108,0.42314022,0.13413557,0.04922143,0.14410080,0.04740785,0.26110039
-4.55327664,2.10894964,0.67164615,1.20413817,0.41647035,0.13061992,0.04823378,0.14234453,0.04672075,0.26001484
-4.54727364,2.03142035,0.67008615,1.14056578,0.40943743,0.12702484,0.04716290,0.14022439,0.04603936,0.25920124
-4.54127064,1.95782491,0.66972017,1.08086061,0.40229314,0.12338751,0.04601790,0.13782421,0.04539166,0.25870199
-4.53526763,1.88890797,0.67057140,1.02545309,0.39530304,0.11974686,0.04480946,0.13523694,0.04480661,0.25856052
-4.52926463,1.82536942,0.67265599,0.97471917,0.38873851,0.11614306,0.04354955,0.13256175,0.04431324,0.25882006
-4.52326163,1.76784583,0.67598280,0.92897159,0.38286796,0.11261677,0.04225115,0.12990077,0.04393971,0.25952209
-4.51725863,1.71689050,0.68055196,0.88845077,0.37794764,0.10920811,0.04092779,0.12735578,0.04371243,0.26070416
-4.51125563,1.67295330,0.68635252,0.85331634,0.37421252,0.10595569,0.03959310,0.12502477,0.04365501,0.26239756
-4.50525263,1.63636161,0.69335939,0.82363964,0.37186760,0.10289539,0.03826032,0.12299865,0.04378740,0.26462473
-4.49924962,1.60730359,0.70152971,0.79939811,0.37108017,0.10005930,0.03694181,0.12135829,0.04412506,0.26739674
-4.49324662,1.58581522,0.71079927,0.78047188,0.37197333,0.09747466,0.03564856,0.12017189,0.04467831,0.27071099
-4.48724362,1.57177194,0.72107899,0.76664330,0.37462105,0.09516299,0.03438986,0.11949297,0.04545186,0.27454937
-4.48124062,1.56488591,0.73225212,0.75759945,0.37904518,0.09313945,0.03317290,0.11935887,0.04644449,0.27887695
-4.47523762,1.56470937,0.74417237,0.75293815,0.38521433,0.09141244,0.03200262,0.11978998,0.04764906,0.28364147
-4.46923462,1.57064438,0.75666326,0.75217705,0.39304490,0.08998356,0.03088158,0.12078959,0.04905267,0.28877363
-4.46323162,1.58195875,0.76951903,0.75476601,0.40240404,0.08884784,0.02980996,0.12234450,0.05063708,0.29418835
-4.45722861,1.59780770,0.78250699,0.76010213,0.41311446,0.08799428,0.02878569,0.12442610,0.05237936,0.29978684
-4.45122561,1.61726049,0.79537166,0.76754688,0.42496095,0.08740677,0.02780472,0.12699214,0.05425263,0.30545964
-4.44522261,1.63933082,0.80784031,0.77644496,0.43769808,0.08706512,0.02686129,0.12998884,0.05622706,0.31109031
-4.43921961,1.66300973,0.81962990,0.78614372,0.45105904,0.08694639,0.02594837,0.13335337,0.05827087,0.31655972
-4.43321661,1.68729957,0.83045501,0.79601261,0.46476487,0.08702626,0.02505808,0.13701656,0.06035137,0.32175076
-4.42721361,1.71124727,0.84003656,0.80546174,0.47853402,0.08728045,0.02418221,0.14090562,0.06243606,0.32655314
-4.42121061,1.73397569,0.84811066,0.81395868,0.49209159,0.08768612,0.02331262,0.14494689,0.06449356,0.33086809
-4.41520760,1.75471128,0.85443738,0.82104290,0.50517805,0.08822309,0.02244178,0.14906831,0.06649454,0.33461280
-4.40920460,1.77280708,0.85880889,0.82633708,0.51755694,0.08887487,0.02156307,0.15320178,0.06841240,0.33772414
-4.40320160,1.78775981,0.86105654,0.82955505,0.52902149,0.08962943,0.02067120,0.15728499,0.07022387,0.34016173
-4.39719860,1.79922058,0.86105665,0.83050591,0.53939979,0.09047964,0.01976239,0.16126301,0.07190932,0.34190990
-4.39119560,1.80699871,0.85873456,0.82909428,0.54855840,0.09142341,0.01883459,0.16508933,0.07345302,0.34297870
-4.38519260,1.81105875,0.85406695,0.82531685,0.55640446,0.09246338,0.01788752,0.16872644,0.07484305,0.34340370
-4.37918959,1.81151098,0.84708220,0.81925552,0.56288611,0.09360644,0.01692263,0.17214606,0.07607118,0.34324464
-4.37318659,1.80859619,0.83785883,0.81106743,0.56799143,0.09486278,0.01594303,0.17532887,0.07713258,0.34258296
-4.36718359,1.80266557,0.82652226,0.80097271,0.57174604,0.09624482,0.01495327,0.17826390,0.07802542,0.34151841
-4.36118059,1.79415697,0.81323994,0.78924050,0.57420934,0.09776590,0.01395916,0.18094768,0.07875047,0.34016471
-4.35517759,1.78356894,0.79821515,0.77617398,0.57546992,0.09943893,0.01296739,0.18338313,0.07931064,0.33864468
-4.34917459,1.77143371,0.78167988,0.76209529,0.57563997,0.10127493,0.01198534,0.18557835,0.07971064,0.33708485
-4.34317159,1.75829090,0.76388704,0.74733097,0.57484935,0.10328180,0.01102067,0.18754535,0.07995669,0.33561007
-4.33716858,1.74466295,0.74510244,0.73219875,0.57323927,0.10546315,0.01008108,0.18929888,0.08005636,0.33433801
-4.33116558,1.73103370,0.72559685,0.71699606,0.57095595,0.10781738,0.00917402,0.19085530,0.08001852,0.33337421
-4.32516258,1.71783104,0.70563850,0.70199097,0.56814454,0.11033718,0.00830646,0.19223173,0.07985353,0.33280759
-4.31915958,1.70541430,0.68548636,0.68741569,0.56494347,0.11300927,0.00748468,0.19344542,0.07957350,0.33270683
-4.31315658,1.69406704,0.66538429,0.67346280,0.56147947,0.11581463,0.00671415,0.19451334,0.07919272,0.33311770
-4.30715358,1.68399514,0.64555651,0.66028432,0.55786337,0.11872904,0.00599947,0.19545214,0.07872821,0.33406152
-4.30115058,1.67533034,0.62620425,0.64799339,0.55418692,0.12172408,0.00534432,0.19627842,0.07820036,0.33553477
-4.29514757,1.66813857,0.60750376,0.63666816,0.55052073,0.12476847,0.00475147,0.19700915,0.07763348,0.33750998
-4.28914457,1.66243246,0.58960578,0.62635776,0.54691321,0.12782958,0.00422288,0.19766250,0.07705646,0.33993773
-4.28314157,1.65818714,0.57263608,0.61708951,0.54339079,0.13087531,0.00375978,0.19825863,0.07650321,0.34274976
-4.27713857,1.65535822,0.55669736,0.60887710,0.53995919,0.13387587,0.00336280,0.19882073,0.07601294,0.34586302
-4.27113557,1.65390064,0.54187194,0.60172894,0.53660566,0.13680573,0.00303213,0.19937594,0.07563029,0.34918448
-4.26513257,1.65378728,0.52822534,0.59565627,0.53330216,0.13964529,0.00276762,0.19995623,0.07540508,0.35261637
-4.25912956,1.65502582,0.51581022,0.59068028,0.53000918,0.14238243,0.00256899,0.20059897,0.07539176,0.35606177
-4.25312656,1.65767299,0.50467072,0.58683794,0.52668000,0.14501360,0.00243591,0.20134736,0.07564856,0.35943004
-4.24712356,1.66184477,0.49484661,0.58418600,0.52326516,0.14754455,0.00236813,0.20225024,0.07623615,0.36264197
-4.24112056,1.66772206,0.48637732,0.58280292,0.51971691,0.14999057,0.00236557,0.20336164,0.07721612,0.36563430
-4.23511756,1.67555097,0.47930536,0.58278850,0.51599324,0.15237605,0.00242839,0.20473971,0.07864895,0.36836340
-4.22911456,1.68563766,0.47367908,0.58426129,0.51206140,0.15473366,0.00255701,0.20644513,0.08059182,0.37080784
-4.22311156,1.69833757,0.46955462,0.58735372,0.50790063,0.15710280,0.00275211,0.20853909,0.08309622,0.37296978
-4.21710855,1.71403956,0.46699686,0.59220523,0.50350385,0.15952770,0.00301463,0.21108074,0.08620541,0.37487507
-4.21110555,1.73314571,0.46607948,0.59895386,0.49887836,0.16205502,0.00334572,0.21412435,0.08995190,0.37657201
-4.20510255,1.75604756,0.46688407,0.60772653,0.49404547,0.16473116,0.00374668,0.21771622,0.09435503,0.37812889
-4.19909955,1.78310038,0.46949832,0.61862877,0.48903892,0.16759944,0.00421891,0.22189151,0.09941887,0.37963043
-4.19309655,1.81459667,0.47401353,0.63173434,0.48390258,0.17069727,0.00476384,0.22667120,0.10513043,0.38117332
-4.18709355,1.85074053,0.48052150,0.64707545,0.47868719,0.17405340,0.00538289,0.23205932,0.11145830,0.38286105
-4.18109055,1.89162458,0.48911105,0.66463415,0.47344673,0.17768557,0.00607746,0.23804069,0.11835205,0.38479849
-4.17508754,1.93721083,0.49986426,0.68433544,0.46823445,0.18159855,0.00684889,0.24457925,0.12574211,0.38708633
-4.16908454,1.98731685,0.51285266,0.70604264,0.46309906,0.18578284,0.00769855,0.25161734,0.13354049,0.38981585
-4.16308154,2.04160835,0.52813352,0.72955537,0.45808126,0.19021394,0.00862788,0.25907572,0.14164221,0.39306426
-4.15707854,2.09959890,0.54574635,0.75461038,0.45321081,0.19485252,0.00963857,0.26685477,0.14992748,0.39689080
-4.15107554,2.16065708,0.56570964,0.78088532,0.44850468,0.19964525,0.01073266,0.27483661,0.15826451,0.40133390
-4.14507254,2.22402100,0.58801792,0.80800544,0.44396605,0.20452643,0.01191280,0.28288822,0.16651295,0.40640954
-4.13906953,2.28881964,0.61263915,0.83555292,0.43958457,0.20942031,0.01318248,0.29086540,0.17452785,0.41211066
-4.13306653,2.35410003,0.63951243,0.86307844,0.43533770,0.21424393,0.01454629,0.29861758,0.18216379,0.41840793
-4.12706353,2.41885895,0.66854587,0.89011460,0.43119312,0.21891047,0.01601013,0.30599295,0.18927936,0.42525142
-4.12106053,2.48207752,0.69961475,0.91619038,0.42711210,0.22333282,0.01758146,0.31284403,0.19574145,0.43257334
-4.11505753,2.54275689,0.73255983,0.94084607,0.42305342,0.22742718,0.01926949,0.31903316,0.20142940,0.44029130
-4.10905453,2.59995310,0.76718588,0.96364796,0.41897776,0.23111660,0.02108521,0.32443769,0.20623873,0.44831215
-4.10305153,2.65280916,0.80326042,0.98420196,0.41485210,0.23433411,0.02304140,0.32895468,0.21008428,0.45653586
-4.09704852,2.70058281,0.84051277,1.00216563,0.41065387,0.23702547,0.02515246,0.33250474,0.21290272,0.46485933
-4.09104552,2.74266836,0.87863371,1.01725794,0.40637441,0.23915111,0.02743407,0.33503488,0.21465418,0.47317983
-4.08504252,2.77861152,0.91727562,1.02926638,0.40202168,0.24068751,0.02990271,0.33652017,0.21532305,0.48139787
-4.07903952,2.80811665,0.95605367,1.03805116,0.39762169,0.24162756,0.03257497,0.33696420,0.21491788,0.48941930
-4.07303652,2.83104603,0.99454796,1.04354623,0.39321880,0.24198022,0.03546665,0.33639815,0.21347042,0.49715667
-4.06703352,2.84741162,1.03230713,1.04575739,0.38887457,0.24176936,0.03859181,0.33487873,0.21103384,0.50452969
-4.06103052,2.85735979,1.06885329,1.04475748,0.38466538,0.24103177,0.04196152,0.33248494,0.20768026,0.51146497
-4.05502751,2.86115027,1.10368866,1.04067910,0.38067876,0.23981472,0.04558267,0.32931390,0.20349768,0.51789498
-4.04902451,2.85913066,1.13630371,1.03370533,0.37700878,0.23817288,0.04945666,0.32547599,0.19858654,0.52375668
-4.04302151,2.85170813,1.16618690,1.02405898,0.37375061,0.23616515,0.05357814,0.32108949,0.19305596,0.52898965
-4.03701851,2.83932006,1.19283566,1.01199097,0.37099476,0.23385121,0.05793388,0.31627508,0.18701994,0.53353428
-4.03101551,2.82240540,1.21576843,0.99776847,0.36882113,0.23128835,0.06250180,0.31115051,0.18059360,0.53733003
-4.02501251,2.80137833,1.23453724,0.98166341,0.36729347,0.22852842,0.06725029,0.30582558,0.17388969,0.54031405
-4.01900950,2.77660575,1.24874044,0.96394188,0.36645437,0.22561529,0.07213780,0.30039780,0.16701540,0.54242035
-4.01300650,2.74838973,1.25803498,0.94485484,0.36632134,0.22258291,0.07711293,0.29494893,0.16006968,0.54357961
-4.00700350,2.71695563,1.26214758,0.92463060,0.36688405,0.21945395,0.08211487,0.28954245,0.15314105,0.54371978
-4.00100050,2.68244668,1.26088448,0.90346921,0.36810310,0.21623920,0.08707435,0.28422221,0.14630600,0.54276748
-3.99499750,2.64492467,1.25413902,0.88153897,0.36991027,0.21293771,0.09191503,0.27901215,0.13962798,0.54065003
-3.98899450,2.60437682,1.24189675,0.85897494,0.37221049,0.20953756,0.09655532,0.27391712,0.13315698,0.53729831
-3.98299150,2.56072799,1.22423782,0.83587951,0.37488528,0.20601740,0.10091062,0.26892479,0.12692964,0.53265001
-3.97698849,2.51385744,1.20133637,0.81232471,0.37779769,0.20234835,0.10489583,0.26400837,0.12096980,0.52665327
-3.97098549,2.46361893,1.17345708,0.78835605,0.38079829,0.19849643,0.10842806,0.25913010,0.11528960,0.51927041
-3.96498249,2.40986293,1.14094879,0.76399752,0.38373222,0.19442526,0.11142944,0.25424521,0.10989072,0.51048159
-3.95897949,2.35245960,1.10423569,0.73925742,0.38644664,0.19009880,0.11382991,0.24930619,0.10476608,0.50028812
-3.95297649,2.29132118,1.06380632,0.71413471,0.38879846,0.18548413,0.11556977,0.24426710,0.09990153,0.48871520
-3.94697349,2.22642258,1.02020089,0.68862531,0.39066169,0.18055402,0.11660202,0.23908770,0.09527776,0.47581396
-3.94097049,2.15781898,0.97399747,0.66272824,0.39193428,0.17528923,0.11689422,0.23373727,0.09087210,0.46166256
-3.93496748,2.08565959,0.92579766,0.63645115,0.39254388,0.16968032,0.11642987,0.22819775,0.08666036,0.44636632
-3.92896448,2.01019685,0.87621214,0.60981506,0.39245230,0.16372909,0.11520924,0.22246632,0.08261847,0.43005682
-3.92296148,1.93179064,0.82584682,0.58285796,0.39165842,0.15744935,0.11324951,0.21655704,0.07872399,0.41288984
-3.91695848,1.85090729,0.77528989,0.55563741,0.39019928,0.15086723,0.11058437,0.21050170,0.07495734,0.39504243
-3.91095548,1.76811359,0.72510021,0.52823172,0.38814943,0.14402084,0.10726294,0.20434975,0.07130291,0.37670899
-3.90495248,1.68406607,0.67579730,0.50074004,0.38561836,0.13695947,0.10334822,0.19816736,0.06774975,0.35809660
-3.89894947,1.59949607,0.62785322,0.47328115,0.38274625,0.12974232,0.09891496,0.19203564,0.06429210,0.33941990
-3.89294647,1.51519145,0.58168627,0.44599119,0.37969824,0.12243677,0.09404731,0.18604824,0.06092957,0.32089545
-3.88694347,1.43197575,0.53765666,0.41902050,0.37665730,0.11511643,0.08883604,0.18030826,0.05766717,0.30273613
-3.88094047,1.35068573,0.49606408,0.39252959,0.37381632,0.10785897,0.08337579,0.17492476,0.05451491,0.28514557
-3.87493747,1.27214837,0.45714698,0.36668474,0.37136959,0.10074380,0.07776221,0.17000908,0.05148737,0.26831298
-3.86893447,1.19715822,0.42108349,0.34165317,0.36950413,0.09384982,0.07208923,0.16567086,0.04860294,0.25240845
-3.86293147,1.12645603,0.38799369,0.31759821,0.36839129,0.08725321,0.06644656,0.16201431,0.04588300,0.23757906
-3.85692846,1.06070951,0.35794314,0.29467461,0.36817911,0.08102540,0.06091748,0.15913450,0.04335087,0.22394579
-3.85092546,1.00049682,0.33094733,0.27302419,0.36898557,0.07523124,0.05557698,0.15711406,0.04103081,0.21160143
-3.84492246,0.94629337,0.30697686,0.25277210,0.37089323,0.06992753,0.05049030,0.15602032,0.03894687,0.20060949
-3.83891946,0.89846215,0.28596318,0.23402365,0.37394543,0.06516174,0.04571192,0.15590290,0.03712184,0.19100406
-3.83291646,0.85724791,0.26780462,0.21686208,0.37814414,0.06097117,0.04128498,0.15679196,0.03557618,0.18279072
-3.82691346,0.82277500,0.25237251,0.20134700,0.38344957,0.05738234,0.03724108,0.15869698,0.03432705,0.17594829
-3.82091046,0.79504883,0.23951726,0.18751387,0.38978149,0.05441075,0.03360044,0.16160620,0.03338749,0.17043129
-3.81490745,0.77396063,0.22907412,0.17537415,0.39702221,0.05206091,0.03037244,0.16548668,0.03276567,0.16617311
-3.80890445,0.75929499,0.22086857,0.16491638,0.40502092,0.05032665,0.02755635,0.17028488,0.03246441,0.16308953
-3.80290145,0.75073988,0.21472114,0.15610778,0.41359925,0.04919165,0.02514237,0.17592783,0.03248077,0.16108253
-3.79689845,0.74789850,0.21045157,0.14889658,0.42255768,0.04863014,0.02311274,0.18232469,0.03280595,0.16004426
-3.79089545,0.75030235,0.20788219,0.14321458,0.43168260,0.04860783,0.02144299,0.18936878,0.03342528,0.15986077
-3.78489245,0.75742520,0.20684051,0.13898016,0.44075354,0.04908285,0.02010321,0.19693992,0.03431850,0.16041569
-3.77888944,0.76869721,0.20716099,0.13610127,0.44955037,0.05000694,0.01905938,0.20490697,0.03546015,0.16159344
-3.77288644,0.78351889,0.20868598,0.13447843,0.45786011,0.05132655,0.01827461,0.21313064,0.03682017,0.16328199
-3.76688344,0.80127448,0.21126593,0.13400763,0.46548312,0.05298406,0.01771035,0.22146637,0.03836467,0.16537512
-3.76088044,0.82134439,0.21475889,0.13458284,0.47223849,0.05491901,0.01732752,0.22976724,0.04005675,0.16777414
-3.75487744,0.84311651,0.21902958,0.13609826,0.47796832,0.05706930,0.01708752,0.23788688,0.04185744,0.17038897
-3.74887444,0.86599615,0.22394797,0.13845007,0.48254100,0.05937240,0.01695313,0.24568237,0.04372675,0.17313876
-3.74287144,0.88941462,0.22938775,0.14153771,0.48585328,0.06176643,0.01688934,0.25301686,0.04562467,0.17595197
-3.73686843,0.91283635,0.23522474,0.14526477,0.48783120,0.06419130,0.01686394,0.25976217,0.04751213,0.17876612
-3.73086543,0.93576458,0.24133552,0.14953934,0.48843002,0.06658969,0.01684816,0.26580104,0.04935205,0.18152712
-3.72486243,0.95774584,0.24759634,0.15427405,0.48763303,0.06890798,0.01681696,0.27102919,0.05111013,0.18418852
-3.71885943,0.97837317,0.25388259,0.15938574,0.48544970,0.07109704,0.01674942,0.27535707,0.05275568,0.18671057
-3.71285643,0.99728839,0.26006882,0.16479496,0.48191307,0.07311296,0.01662883,0.27871121,0.05426223,0.18905932
-3.70685343,1.01418364,0.26602947,0.17042538,0.47707668,0.07491766,0.01644276,0.28103533,0.05560811,0.19120585
-3.70085043,1.02880221,0.27164026,0.17620319,0.47101124,0.07647933,0.01618300,0.28229102,0.05677676,0.19312567
-3.69484742,1.04093909,0.27678028,0.18205666,0.46380121,0.07777281,0.01584536,0.28245808,0.05775701,0.19479837
-3.68884442,1.05044121,0.28133466,0.18791590,0.45554144,0.07877979,0.01542944,0.28153455,0.05854317,0.19620757
-3.68284142,1.05720765,0.28519764,0.19371301,0.44633401,0.07948897,0.01493824,0.27953632,0.05913503,0.19734121
-3.67683842,1.06118984,0.28827606,0.19938256,0.43628555,0.07989603,0.01437779,0.27649651,0.05953771,0.19819208
-3.67083542,1.06239187,0.29049279,0.20486249,0.42550482,0.08000350,0.01375668,0.27246452,0.05976149,0.19875869
-3.66483242,1.06087071,0.29179024,0.21009541,0.41410097,0.07982063,0.01308556,0.26750485,0.05982147,0.19904626
-3.65882941,1.05673647,0.29213332,0.21503023,0.40218218,0.07936298,0.01237663,0.26169568,0.05973727,0.19906789
-3.65282641,1.05015234,0.29151207,0.21962407,0.38985489,0.07865213,0.01164315,0.25512724,0.05953259,0.19884569
-3.64682341,1.04133408,0.28994345,0.22384420,0.37722341,0.07771510,0.01089892,0.24790012,0.05923478,0.19841178
-3.64082041,1.03054875,0.28747223,0.22767008,0.36438985,0.07658382,0.01015784,0.24012329,0.05887432,0.19780911
-3.63481741,1.01811243,0.28417090,0.23109505,0.35145437,0.07529448,0.00943350,0.23191215,0.05848428,0.19709186
-3.62881441,1.00438652,0.28013853,0.23412772,0.33851546,0.07388671,0.00873875,0.22338643,0.05809966,0.19632536
-3.62281141,0.98977245,0.27549843,0.23679275,0.32567019,0.07240280,0.00808547,0.21466801,0.05775678,0.19558547
-3.61680840,0.97470456,0.27039484,0.23913088,0.31301437,0.07088671,0.00748424,0.20587872,0.05749240,0.19495727
-3.61080540,0.95964095,0.26498853,0.24119819,0.30064234,0.06938309,0.00694415,0.19713812,0.05734294,0.19453307
-3.60480240,0.94505240,0.25945166,0.24306436,0.28864656,0.06793614,0.00647271,0.18856119,0.05734350,0.19440976
-3.59879940,0.93140935,0.25396186,0.24481009,0.27711659,0.06658849,0.00607568,0.18025614,0.05752684,0.19468549
-3.59279640,0.91916741,0.24869599,0.24652355,0.26613786,0.06537999,0.00575708,0.17232223,0.05792226,0.19545581
-3.58679340,0.90875160,0.24382358,0.24829616,0.25578990,0.06434652,0.00551917,0.16484768,0.05855451,0.19680944
-3.58079040,0.90054015,0.23950048,0.25021773,0.24614433,0.06351881,0.00536248,0.15790781,0.05944261,0.19882372
-3.57478739,0.89484834,0.23586276,0.25237129,0.23726263,0.06292138,0.00528590,0.15156331,0.06059881,0.20156017
