energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.33966983,8.15531548,-8.49792017,0.00265784,-0.00287740,0.65209085,-0.63345454,1.81801540,-1.87328819,6.14288079,-6.53503261,1.01518421,-0.98062500,0.86103104,-0.81020847,0.45860453,-0.48293010,0.00000000,-0.00000000
-5.33366683,8.05023179,-8.38387585,0.00259411,-0.00281190,0.65370052,-0.63403977,1.80505043,-1.86081394,6.03603211,-6.42420113,1.01649686,-0.98293072,0.86301633,-0.80938201,0.45612004,-0.47707821,0.00000000,-0.00000000
-5.32766383,7.94679817,-8.26816859,0.00253288,-0.00274440,0.65498278,-0.63494144,1.79205861,-1.84681445,5.93072851,-6.31068791,1.01709372,-0.98500504,0.86497834,-0.80915000,0.45457802,-0.47189591,0.00000000,-0.00000000
-5.32166083,7.84569634,-8.15259771,0.00247545,-0.00267658,0.65577456,-0.63611334,1.77943557,-1.83183749,5.82786442,-6.19621453,1.01684100,-0.98683777,0.86676608,-0.80950328,0.45401238,-0.46749853,0.00000000,-0.00000000
-5.31565783,7.74739803,-8.03871889,0.00242298,-0.00261004,0.65590415,-0.63747665,1.76753845,-1.81640539,5.72815597,-6.08233907,1.01559284,-0.98838383,0.86821804,-0.81039774,0.45443501,-0.46398172,0.00000000,-0.00000000
-5.30965483,7.65218409,-7.92782323,0.00237645,-0.00254628,0.65519854,-0.63892219,1.75668260,-1.80100617,5.63214622,-5.97043239,1.01319906,-0.98956534,0.86917002,-0.81175601,0.45583546,-0.46141951,0.00000000,-0.00000000
-5.30365183,7.56016897,-7.82092543,0.00233669,-0.00248666,0.65349135,-0.64031399,1.74713915,-1.78608601,5.54021469,-5.86166083,1.00951343,-0.99027515,0.86946347,-0.81347056,0.45818088,-0.45986271,0.00000000,-0.00000000
-5.29764882,7.47132890,-7.71876130,0.00230431,-0.00243241,0.65063079,-0.64149406,1.73913316,-1.77204321,5.45259039,-5.75697542,1.00440221,-0.99038168,0.86895391,-0.81540787,0.46141653,-0.45933763,0.00000000,-0.00000000
-5.29164582,7.38553253,-7.62179407,0.00227977,-0.00238455,0.64648736,-0.64228816,1.73284243,-1.75922352,5.36936758,-5.65710762,0.99775263,-0.98973492,0.86751893,-0.81741380,0.46546671,-0.45984544,0.00000000,-0.00000000
-5.28564282,7.30257216,-7.53022902,0.00226332,-0.00234395,0.64096103,-0.64251250,1.72839670,-1.74791666,5.29052343,-5.56257121,0.98948083,-0.98817340,0.86506559,-0.81931993,0.47023617,-0.46136187,0.00000000,-0.00000000
-5.27963982,7.22219450,-7.44403544,0.00225503,-0.00231128,0.63398748,-0.64198102,1.72587735,-1.73835420,5.21593682,-5.47367005,0.97953903,-0.98553194,0.86153666,-0.82095055,0.47561205,-0.46383759,0.00000000,-0.00000000
-5.27363682,7.14412947,-7.36297484,0.00225478,-0.00228698,0.62554311,-0.64051317,1.72531754,-1.73070847,5.14540763,-5.39051100,0.96792151,-0.98164979,0.85691550,-0.82213021,0.48146623,-0.46719914,0.00000000,-0.00000000
-5.26763382,7.06811604,-7.28663431,0.00226229,-0.00227132,0.61564863,-0.63794162,1.72670282,-1.72509259,5.07867587,-5.31302153,0.95466909,-0.97637895,0.85122922,-0.82269141,0.48765820,-0.47135042,0.00000000,-0.00000000
-5.26163082,6.99392421,-7.21446340,0.00227711,-0.00226436,0.60437087,-0.63411996,1.72997232,-1.72156141,5.01544014,-5.24097114,0.93987203,-0.96959237,0.84455007,-0.82248218,0.49403819,-0.47617485,0.00000000,-0.00000000
-5.25562781,6.92137249,-7.14581336,0.00229864,-0.00226596,0.59182297,-0.62892966,1.73502053,-1.72011344,4.95537499,-5.17399584,0.92367104,-0.96119161,0.83699476,-0.82137313,0.50045068,-0.48153800,0.00000000,-0.00000000
-5.24962481,6.85034061,-7.07997706,0.00232618,-0.00227582,0.57816262,-0.62228634,1.74169985,-1.72069366,4.89814676,-5.11162488,0.90625638,-0.95111377,0.82872185,-0.81926381,0.50673817,-0.48729085,0.00000000,-0.00000000
-5.24362181,6.78077702,-7.01622819,0.00235890,-0.00229343,0.56358856,-0.61414482,1.74982385,-1.72319716,4.84342763,-5.05330871,0.88786504,-0.93933725,0.81992726,-0.81608792,0.51274492,-0.49327348,0.00000000,-0.00000000
-5.23761881,6.71270155,-6.95385850,0.00239590,-0.00231818,0.54833552,-0.60450284,1.75917132,-1.72747355,4.79090750,-4.99844754,0.86877616,-0.92588625,0.81083808,-0.81181718,0.51832084,-0.49931907,0.00000000,-0.00000000
-5.23161581,6.64620311,-6.89221163,0.00243621,-0.00234930,0.53266759,-0.59340322,1.76949109,-1.73333213,4.74030366,-4.94641926,0.84930474,-0.91083365,0.80170489,-0.80646375,0.52332510,-0.50525823,0.00000000,-0.00000000
-5.22561281,6.58143313,-6.83071258,0.00247886,-0.00238591,0.51687059,-0.58093437,1.78050757,-1.74054771,4.69136789,-4.89660620,0.82979390,-0.89430220,0.79279302,-0.80008088,0.52762957,-0.51092348,0.00000000,-0.00000000
-5.21960980,6.51859486,-6.76889170,0.00252285,-0.00242706,0.50124343,-0.56722907,1.79192679,-1.74886693,4.64389080,-4.84841961,0.81060606,-0.87646395,0.78437306,-0.79276201,0.53112182,-0.51615363,0.00000000,-0.00000000
-5.21360680,6.45792954,-6.70640275,0.00256721,-0.00247174,0.48608915,-0.55246163,1.80344292,-1.75801504,4.59770363,-4.80132120,0.79211325,-0.85753789,0.77671106,-0.78463813,0.53370761,-0.52079809,0.00000000,-0.00000000
-5.20760380,6.39969973,-6.64303415,0.00261104,-0.00251892,0.47170573,-0.53684347,1.81474494,-1.76770281,4.55267704,-4.75484110,0.77468699,-0.83778583,0.77005883,-0.77587364,0.53531275,-0.52472084,0.00000000,-0.00000000
-5.20160080,6.34417088,-6.57871360,0.00265349,-0.00256757,0.45837722,-0.52061738,1.82552337,-1.77763364,4.50871744,-4.70859144,0.75868804,-0.81750672,0.76464474,-0.76666088,0.53588435,-0.52780388,0.00000000,-0.00000000
-5.19559780,6.29159169,-6.51350562,0.00269382,-0.00261668,0.44636541,-0.50405066,1.83547666,-1.78751035,4.46576063,-4.66227532,0.74445651,-0.79702965,0.76066548,-0.75721361,0.53539129,-0.52995019,0.00000000,-0.00000000
-5.18959480,6.24217432,-6.44760265,0.00273137,-0.00266531,0.43590249,-0.48742748,1.84431720,-1.79704176,4.42376342,-4.61569067,0.73230252,-0.77670560,0.75827896,-0.74775972,0.53382395,-0.53108588,0.00000000,-0.00000000
-5.18359180,6.19607525,-6.38130996,0.00276561,-0.00271257,0.42718480,-0.47104075,1.85177666,-1.80594860,4.38269341,-4.56872914,0.72249790,-0.75689856,0.75759876,-0.73853346,0.53119327,-0.53116157,0.00000000,-0.00000000
-5.17758879,6.15337769,-6.31502522,0.00279613,-0.00275771,0.42036800,-0.45518383,1.85761050,-1.81396872,4.34251772,-4.52136987,0.71526909,-0.73797600,0.75869027,-0.72976772,0.52752915,-0.53015292,0.00000000,-0.00000000
-5.17158579,6.11407649,-6.24921369,0.00282264,-0.00280004,0.41556381,-0.44014252,1.86160165,-1.82086142,4.30319118,-4.47366872,0.71079159,-0.72029935,0.76156866,-0.72168639,0.52287832,-0.52806030,0.00000000,-0.00000000
-5.16558279,6.07806643,-6.18438023,0.00284494,-0.00283904,0.41283820,-0.42618745,1.86356324,-1.82641081,4.26464495,-4.42574342,0.70918605,-0.70421460,0.76619870,-0.71449747,0.51730177,-0.52490753,0.00000000,-0.00000000
-5.15957979,6.04513466,-6.12103928,0.00286293,-0.00287427,0.41221139,-0.41356733,1.86334041,-1.83042806,4.22677624,-4.37775544,0.71051620,-0.69004355,0.77249650,-0.70838684,0.51087192,-0.52073992,0.00000000,-0.00000000
-5.15357679,6.01495796,-6.05968456,0.00287659,-0.00290543,0.41365922,-0.40250319,1.86081131,-1.83275275,4.18944012,-4.32988967,0.71478870,-0.67807580,0.78033291,-0.70351323,0.50366960,-0.51562159,0.00000000,-0.00000000
-5.14757379,5.98710537,-6.00075962,0.00288597,-0.00293234,0.41711607,-0.39318375,1.85588737,-1.83325314,4.15244400,-4.28233298,0.72195478,-0.66856199,0.78953865,-0.70000431,0.49578117,-0.50963219,0.00000000,-0.00000000
-5.14157079,5.96104648,-5.94463097,0.00289112,-0.00295488,0.42247902,-0.38576209,1.84851302,-1.83182570,4.11554558,-4.23525291,0.73191373,-0.66170828,0.79991069,-0.69795408,0.48729569,-0.50286337,0.00000000,-0.00000000
-5.13556778,5.93616525,-5.89156515,0.00289215,-0.00297305,0.42961306,-0.38035365,1.83866491,-1.82839394,4.07845466,-4.18877789,0.74451798,-0.65767236,0.81121985,-0.69742163,0.47830250,-0.49541484,0.00000000,-0.00000000
-5.12956478,5.91177928,-5.84171090,0.00288913,-0.00298687,0.43835715,-0.37703548,1.82635094,-1.82290678,4.04083894,-4.14298012,0.75957963,-0.65656113,0.82321911,-0.69843116,0.46888912,-0.48739065,0.00000000,-0.00000000
-5.12356178,5.88716371,-5.79508751,0.00288212,-0.00299641,0.44853076,-0.37584676,1.81160904,-1.81533666,4.00233396,-4.09786229,0.77687798,-0.65842988,0.83565247,-0.70097317,0.45913965,-0.47889546,0.00000000,-0.00000000
-5.11755878,5.86157886,-5.75158018,0.00287115,-0.00300175,0.45994070,-0.37679038,1.79450588,-1.80567760,3.96255661,-4.05334919,0.79616801,-0.66328326,0.84826384,-0.70500680,0.44913372,-0.47003124,0.00000000,-0.00000000
-5.11155578,5.83430043,-5.71094267,0.00285621,-0.00300294,0.47238784,-0.37983550,1.77513561,-1.79394346,3.92112168,-4.00928466,0.81718897,-0.67107764,0.86080566,-0.71046298,0.43894586,-0.46089445,0.00000000,-0.00000000
-5.10555278,5.80465057,-5.67280726,0.00283724,-0.00300002,0.48567354,-0.38492089,1.75361849,-1.78016638,3.87766068,-3.96543447,0.83967312,-0.68172496,0.87304696,-0.71724836,0.42864538,-0.45157384,0.00000000,-0.00000000
-5.09954977,5.77202833,-5.63670173,0.00281415,-0.00299297,0.49960534,-0.39195876,1.73009947,-1.76439575,3.83184158,-3.92149497,0.86335381,-0.69509766,0.88478031,-0.72524967,0.41829666,-0.44214888,0.00000000,-0.00000000
-5.09354677,5.73593766,-5.60207244,0.00278682,-0.00298173,0.51400185,-0.40083910,1.70474663,-1.74669751,3.78338844,-3.87710721,0.88797274,-0.71103468,0.89582764,-0.73433844,0.40795972,-0.43268892,0.00000000,-0.00000000
-5.08754377,5.69601121,-5.56831236,0.00275513,-0.00296617,0.52869649,-0.41143401,1.67774940,-1.72715391,3.73209969,-3.83187578,0.91328581,-0.72934796,0.90604444,-0.74437571,0.39769097,-0.42325307,0.00000000,-0.00000000
-5.08154077,5.65202859,-5.53479259,0.00271894,-0.00294614,0.54354000,-0.42360212,1.64931641,-1.70586356,3.67786363,-3.78539127,0.93906746,-0.74982936,0.91532220,-0.75521669,0.38754412,-0.41389067,0.00000000,-0.00000000
-5.07553777,5.60392758,-5.50089560,0.00267816,-0.00292142,0.55840162,-0.43719273,1.61967300,-1.68294171,3.62067024,-3.73725508,0.96511306,-0.77225754,0.92358912,-0.76671503,0.37757101,-0.40464231,0.00000000,-0.00000000
-5.06953477,5.55180774,-5.46604823,0.00263275,-0.00289179,0.57316888,-0.45204959,1.58905826,-1.65852052,3.56061841,-3.68710504,0.99123942,-0.79640451,0.93080891,-0.77872668,0.36782240,-0.39554125,0.00000000,-0.00000000
-5.06353177,5.49592583,-5.42975269,0.00258273,-0.00285702,0.58774612,-0.46801414,1.55772166,-1.63274914,3.49791793,-3.63464024,1.01728330,-0.82204145,0.93697785,-0.79111313,0.35834861,-0.38661518,0.00000000,-0.00000000
-5.05752876,5.43668336,-5.39161351,0.00252824,-0.00281692,0.60205186,-0.48492821,1.52591926,-1.60579350,3.43288610,-3.57964357,1.04309815,-0.84894368,0.94212026,-0.80374391,0.34919988,-0.37788802,0.00000000,-0.00000000
-5.05152576,5.37460681,-5.35135910,0.00246950,-0.00277135,0.61601520,-0.50263593,1.49390972,-1.57783547,3.36593909,-3.52200047,1.06854931,-0.87689436,0.94628274,-0.81649834,0.34042663,-0.36938176,0.00000000,-0.00000000
-5.04552276,5.31032192,-5.30885643,0.00240688,-0.00272025,0.62957159,-0.52098500,1.46195010,-1.54907147,3.29757849,-3.46171271,1.09350809,-0.90568686,0.94952737,-0.82926650,0.33207945,-0.36111817,0.00000000,-0.00000000
-5.03951976,5.24452349,-5.26411799,0.00234088,-0.00266366,0.64265825,-0.53982721,1.43029185,-1.51971037,3.22837389,-3.39890639,1.11784520,-0.93512562,0.95192452,-0.84194931,0.32420898,-0.35312023,0.00000000,-0.00000000
-5.03351676,5.17794281,-5.21730076,0.00227214,-0.00260174,0.65520966,-0.55901826,1.39917700,-1.48997060,3.15894263,-3.33383346,1.14142415,-0.96502563,0.95354555,-0.85445800,0.31686560,-0.34541328,0.00000000,-0.00000000
-5.02751376,5.11131468,-5.16869724,0.00220144,-0.00253483,0.66715343,-0.57841700,1.36883490,-1.46007680,3.08992786,-3.26686690,1.16409514,-0.99521042,0.95445609,-0.86671278,0.31009922,-0.33802578,0.00000000,-0.00000000
-5.02151076,5.04534634,-5.11871910,0.00212969,-0.00246339,0.67840696,-0.59788422,1.33947974,-1.43025589,3.02197628,-3.19848967,1.18569013,-1.02550890,0.95471009,-0.87864105,0.30395892,-0.33098971,0.00000000,-0.00000000
-5.01550775,4.98069033,-5.06787466,0.00205792,-0.00238804,0.68887523,-0.61728097,1.31130882,-1.40073298,2.95571689,-3.12927822,1.20601951,-1.05575131,0.95434542,-0.89017520,0.29849283,-0.32434066,0.00000000,-0.00000000
-5.00950475,4.91792284,-5.01674168,0.00198723,-0.00230959,0.69844998,-0.63646685,1.28450182,-1.37172719,2.89174195,-3.05988146,1.22487100,-1.08576447,0.95338105,-0.90125019,0.29374796,-0.31811756,0.00000000,-0.00000000
-5.00350175,4.85752905,-4.96593716,0.00191884,-0.00222898,0.70701040,-0.65529824,1.25922114,-1.34344787,2.83059103,-2.99099671,1.24201086,-1.11536693,0.95181625,-0.91180120,0.28977031,-0.31236226,0.00000000,-0.00000000
-4.99749875,4.79989621,-4.91608615,0.00185400,-0.00214727,0.71442548,-0.67362674,1.23561299,-1.31609119,2.77273900,-2.92334368,1.25718776,-1.14436435,0.94963184,-0.92176140,0.28660499,-0.30711886,0.00000000,-0.00000000
-4.99149575,4.74531452,-4.86779154,0.00179397,-0.00206567,0.72055807,-0.69129810,1.21380934,-1.28983767,2.71858823,-2.85763832,1.27013926,-1.17254561,0.94679346,-0.93106026,0.28429648,-0.30243309,0.00000000,-0.00000000
-4.98549275,4.69398556,-4.82160675,0.00174001,-0.00198544,0.72527027,-0.70815172,1.19393038,-1.26485047,2.66846508,-2.79456779,1.28060061,-1.19968000,0.94325675,-0.93962238,0.28288891,-0.29835157,0.00000000,-0.00000000
-4.97948974,4.64603717,-4.77801282,0.00169334,-0.00190793,0.72843013,-0.72402096,1.17608723,-1.24127487,2.62262045,-2.73476780,1.28831556,-1.22551604,0.93897401,-0.94736717,0.28242628,-0.29492123,0.00000000,-0.00000000
-4.97348674,4.60154334,-4.73740138,0.00165510,-0.00183450,0.72991928,-0.73873432,1.16038455,-1.21923866,2.58123371,-2.67880362,1.29304861,-1.24978203,0.93390214,-0.95420948,0.28295255,-0.29218876,0.00000000,-0.00000000
-4.96748374,4.56054725,-4.70006421,0.00162634,-0.00176651,0.72964088,-0.75211768,1.14692276,-1.19885360,2.54441943,-2.62715522,1.29459809,-1.27218869,0.92801102,-0.96006114,0.28451150,-0.29020019,0.00000000,-0.00000000
-4.96148074,4.52308533,-4.66618987,0.00160793,-0.00170529,0.72752768,-0.76399750,1.13579948,-1.18021760,2.51223566,-2.58020732,1.29280923,-1.29243396,0.92129202,-0.96483356,0.28714627,-0.28900060,0.00000000,-0.00000000
-4.95547774,4.48921019,-4.63586726,0.00160061,-0.00165208,0.72354944,-0.77420503,1.12710997,-1.16341751,2.48469304,-2.53824423,1.28758646,-1.31020981,0.91376597,-0.96844128,0.29089845,-0.28863386,0.00000000,-0.00000000
-4.94947474,4.45901032,-4.60909546,0.00160492,-0.00160802,0.71771944,-0.78258133,1.12094630,-1.14853212,2.46176355,-2.50144943,1.27890419,-1.32521091,0.90548982,-0.97080627,0.29580678,-0.28914241,0.00000000,-0.00000000
-4.94347174,4.43262476,-4.58579889,0.00162117,-0.00157412,0.71009942,-0.78898299,1.11739521,-1.13563511,2.44338815,-2.46990933,1.26681532,-1.33714498,0.89656176,-0.97186287,0.30190538,-0.29056701,0.00000000,-0.00000000
-4.93746873,4.41025125,-4.56584641,0.00164942,-0.00155123,0.70080275,-0.79328824,1.11653448,-1.12479749,2.42948247,-2.44362050,1.25145685,-1.34574410,0.88712409,-0.97156312,0.30922143,-0.29294632,0.00000000,-0.00000000
-4.93146573,4.39214700,-4.54907266,0.00168951,-0.00154001,0.68999536,-0.79540319,1.11842811,-1.11608933,2.41994015,-2.42249958,1.23305217,-1.35077662,0.87736371,-0.96988199,0.31777261,-0.29631635,0.00000000,-0.00000000
-4.92546273,4.37862164,-4.53529992,0.00174098,-0.00154092,0.67789442,-0.79526788,1.12312033,-1.10958042,2.41463367,-2.40639467,1.21190967,-1.35205910,0.86750992,-0.96682243,0.32756409,-0.30070962,0.00000000,-0.00000000
-4.91945973,4.37002254,-4.52435881,0.00180311,-0.00155418,0.66476464,-0.79286170,1.13062880,-1.10533969,2.41341249,-2.39509753,1.18841770,-1.34946736,0.85782959,-0.96241961,0.33858542,-0.30615406,0.00000000,-0.00000000
-4.91345673,4.36671341,-4.51610606,0.00187495,-0.00157980,0.65091222,-0.78820790,1.14093750,-1.10343322,2.41609917,-2.38835533,1.16303580,-1.34294632,0.84861990,-0.95674427,0.35080743,-0.31267154,0.00000000,-0.00000000
-4.90745373,4.36904731,-4.51043804,0.00195523,-0.00161751,0.63667675,-0.78137691,1.15398954,-1.10392088,2.42248361,-2.38588147,1.13628273,-1.33251779,0.84019876,-0.94990462,0.36417929,-0.32027617,0.00000000,-0.00000000
-4.90145073,4.37733591,-4.50729909,0.00204250,-0.00166683,0.62242133,-0.77248800,1.16968058,-1.10685166,2.43231649,-2.38736457,1.10872148,-1.31828578,0.83289352,-0.94204675,0.37862593,-0.32897222,0.00000000,-0.00000000
-4.89544772,4.39181698,-4.50668374,0.00213507,-0.00172702,0.60852120,-0.76170936,1.18785324,-1.11225794,2.44530247,-2.39247547,1.08094219,-1.30043887,0.82702845,-0.93335325,0.39404609,-0.33875192,0.00000000,-0.00000000
-4.88944472,4.41262220,-4.50863290,0.00223107,-0.00179710,0.59535165,-0.74925613,1.20829302,-1.12014890,2.46109417,-2.40087181,1.05354342,-1.27924950,0.82291147,-0.92404004,0.41031106,-0.34959306,0.00000000,-0.00000000
-4.88344172,4.43974753,-4.51322415,0.00232850,-0.00187585,0.58327533,-0.73538671,1.23072608,-1.13050354,2.47928770,-2.41220044,1.02711272,-1.25506987,0.82082096,-0.91435142,0.42726442,-0.36145667,0.00000000,-0.00000000
-4.87743872,4.47302817,-4.52055678,0.00242523,-0.00196186,0.57262981,-0.72039715,1.25481929,-1.14326367,2.49942054,-2.42609786,1.00220730,-1.22832476,0.82099315,-0.90455347,0.44472279,-0.37428477,0.00000000,-0.00000000
-4.87143572,4.51211973,-4.53073279,0.00251913,-0.00205352,0.56371581,-0.70461387,1.28018270,-1.15832744,2.52097229,-2.44218898,0.97933547,-1.19950123,0.82361076,-0.89492611,0.46247770,-0.38799845,0.00000000,-0.00000000
-4.86543272,4.55648718,-4.54383515,0.00260805,-0.00214907,0.55678648,-0.68838505,1.30637454,-1.17554378,2.54336868,-2.46008501,0.95893981,-1.16913586,0.82879333,-0.88575410,0.48029859,-0.40249636,0.00000000,-0.00000000
-4.85942971,4.60540235,-4.55990496,0.00268990,-0.00224661,0.55203827,-0.67207096,1.33290872,-1.19470816,2.56598917,-2.47938084,0.94138248,-1.13779984,0.83658983,-0.87731735,0.49793699,-0.41765387,0.00000000,-0.00000000
-4.85342671,4.65795041,-4.57891919,0.00276273,-0.00234416,0.54960374,-0.65603360,1.35926474,-1.21556032,2.58817770,-2.49965288,0.92693341,-1.10608266,0.84697371,-0.86988121,0.51513171,-0.43332288,0.00000000,-0.00000000
-4.84742371,4.71304527,-4.60077073,0.00282473,-0.00243969,0.54954645,-0.64062616,1.38489957,-1.23778398,2.60925671,-2.52045764,0.91576166,-1.07457503,0.85984073,-0.86368689,0.53161480,-0.44933254,0.00000000,-0.00000000
-4.84142071,4.76945323,-4.62525211,0.00287436,-0.00253118,0.55185818,-0.62618270,1.40926115,-1.26100896,2.62854344,-2.54133195,0.90793027,-1.04385167,0.87500946,-0.85894279,0.54711837,-0.46549089,0.00000000,-0.00000000
-4.83541771,4.82582385,-4.65204449,0.00291031,-0.00261664,0.55645855,-0.61300843,1.43180306,-1.28481578,2.64536825,-2.56179494,0.90339468,-1.01445491,0.89222463,-0.85581696,0.56138170,-0.48158743,0.00000000,-0.00000000
-4.82941471,4.88072663,-4.68071251,0.00293159,-0.00269416,0.56319693,-0.60137110,1.45199970,-1.30874273,2.65909369,-2.58135230,0.90200482,-0.98687941,0.91116289,-0.85443106,0.57415856,-0.49739678,0.00000000,-0.00000000
-4.82341171,4.93269175,-4.71070583,0.00293754,-0.00276201,0.57185658,-0.59149364,1.46936134,-1.33229526,2.66913373,-2.59950260,0.90351048,-0.96155879,0.93144094,-0.85485622,0.58522447,-0.51268308,0.00000000,-0.00000000
-4.81740870,4.98025307,-4.74136728,0.00292789,-0.00281859,0.58216084,-0.58354842,1.48344857,-1.35495752,2.67497207,-2.61574593,0.90757005,-0.93885464,0.95262552,-0.85711078,0.59438337,-0.52720541,0.00000000,-0.00000000
-4.81140570,5.02199140,-4.77194750,0.00290267,-0.00286258,0.59378104,-0.57765327,1.49388523,-1.37620554,2.67617857,-2.62959417,0.91376181,-0.91904798,0.97424486,-0.86116001,0.60147381,-0.54072368,0.00000000,-0.00000000
-4.80540270,5.05657625,-4.80162504,0.00286232,-0.00289290,0.60634594,-0.57386927,1.50036960,-1.39552170,2.67242323,-2.64058278,0.92159780,-0.90233364,0.99580132,-0.86691777,0.60637397,-0.55300515,0.00000000,-0.00000000
-4.79939970,5.08280429,-4.82953116,0.00280760,-0.00290874,0.61945222,-0.57220028,1.50268317,-1.41240990,2.66348679,-2.64828331,0.93053932,-0.88881749,1.01678447,-0.87424994,0.60900567,-0.56383110,0.00000000,-0.00000000
-4.79339670,5.09963309,-4.85477761,0.00273961,-0.00290965,0.63267578,-0.57259420,1.50069662,-1.42641075,2.64926766,-2.65231607,0.94001386,-0.87851630,1.03668440,-0.88297923,0.60933690,-0.57300353,0.00000000,-0.00000000
-4.78739370,5.10620899,-4.87648618,0.00265969,-0.00289548,0.64558349,-0.57494567,1.49437290,-1.43711630,2.62978479,-2.65236222,0.94943261,-0.87136039,1.05500477,-0.89289125,0.60738303,-0.58035153,0.00000000,-0.00000000
-4.78139070,5.10188815,-4.89381805,0.00256948,-0.00286643,0.65774485,-0.57910012,1.48376713,-1.44418345,2.60517649,-2.64817458,0.95820814,-0.86719835,1.07127516,-0.90374126,0.60320641,-0.58573711,0.00000000,-0.00000000
-4.77538769,5.08625048,-4.90600168,0.00247075,-0.00282302,0.66874352,-0.58485877,1.46902347,-1.44734571,2.57569520,-2.63958657,0.96577167,-0.86580397,1.08506240,-0.91526151,0.59691459,-0.58906023,0.00000000,-0.00000000
