energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,0.92666436,0.00035951,0.09057140,0.51029310,0.20174988,0.25225741,0.10315399,0.00095918,0.58168338
-4.63131566,0.95222478,0.00034334,0.09512309,0.53800360,0.20084661,0.24804655,0.10670057,0.00094674,0.60505050
-4.62531266,0.97889568,0.00033044,0.09991692,0.56615678,0.20029590,0.24409981,0.11034412,0.00094854,0.62883481
-4.61930965,1.00640818,0.00032160,0.10492852,0.59448882,0.20009849,0.24045498,0.11405099,0.00096772,0.65275724
-4.61330665,1.03446718,0.00031763,0.11012932,0.62271769,0.20025162,0.23713381,0.11778506,0.00100761,0.67652311
-4.60730365,1.06275686,0.00031937,0.11548664,0.65054836,0.20074907,0.23414150,0.12150859,0.00107175,0.69982783
-4.60130065,1.09094795,0.00032766,0.12096381,0.67767867,0.20158187,0.23146710,0.12518314,0.00116382,0.72236354
-4.59529765,1.11870606,0.00034337,0.12652043,0.70380553,0.20273924,0.22908474,0.12877067,0.00128760,0.74382629
-4.58929465,1.14570051,0.00036733,0.13211268,0.72863115,0.20420977,0.22695554,0.13223453,0.00144693,0.76392337
-4.58329165,1.17161298,0.00040036,0.13769368,0.75186894,0.20598263,0.22502992,0.13554044,0.00164558,0.78238041
-4.57728864,1.19614530,0.00044323,0.14321383,0.77324894,0.20804861,0.22325028,0.13865733,0.00188723,0.79894769
-4.57128564,1.21902590,0.00049664,0.14862118,0.79252249,0.21040074,0.22155372,0.14155793,0.00217529,0.81340565
-4.56528264,1.24001451,0.00056120,0.15386181,0.80946599,0.21303461,0.21987471,0.14421917,0.00251281,0.82556897
-4.55927964,1.25890481,0.00063740,0.15888026,0.82388384,0.21594800,0.21814759,0.14662232,0.00290232,0.83528934
-4.55327664,1.27552506,0.00072559,0.16361992,0.83561029,0.21914001,0.21630877,0.14875279,0.00334565,0.84245677
-4.54727364,1.28973666,0.00082591,0.16802357,0.84451053,0.22260962,0.21429859,0.15059981,0.00384379,0.84699941
-4.54127064,1.30143093,0.00093831,0.17203396,0.85048099,0.22635372,0.21206278,0.15215583,0.00439673,0.84888209
-4.53526763,1.31052460,0.00106248,0.17559451,0.85344903,0.23036485,0.20955355,0.15341576,0.00500326,0.84810372
-4.52926463,1.31695425,0.00119784,0.17865010,0.85337220,0.23462861,0.20673032,0.15437615,0.00566090,0.84469389
-4.52326163,1.32067049,0.00134350,0.18114803,0.85023730,0.23912117,0.20356014,0.15503436,0.00636571,0.83870885
-4.51725863,1.32163220,0.00149827,0.18303910,0.84405923,0.24380689,0.20001785,0.15538774,0.00711225,0.83022722
-4.51125563,1.31980155,0.00166065,0.18427872,0.83487999,0.24863633,0.19608604,0.15543298,0.00789359,0.81934579
-4.50525263,1.31514012,0.00182882,0.18482819,0.82276762,0.25354491,0.19175492,0.15516556,0.00870123,0.80617551
-4.49924962,1.30760650,0.00200065,0.18465593,0.80781548,0.25845225,0.18702200,0.15457950,0.00952528,0.79083806
-4.49324662,1.29715573,0.00217376,0.18373867,0.79014143,0.26326244,0.18189181,0.15366732,0.01035456,0.77346301
-4.48724362,1.28374044,0.00234555,0.18206261,0.76988726,0.26786525,0.17637556,0.15242020,0.01117679,0.75418569
-4.48124062,1.26731388,0.00251325,0.17962433,0.74721793,0.27213828,0.17049079,0.15082851,0.01197891,0.73314580
-4.47523762,1.24783439,0.00267399,0.17643151,0.72232079,0.27595008,0.16426100,0.14888244,0.01274731,0.71048671
-4.46923462,1.22527129,0.00282487,0.17250342,0.69540444,0.27916400,0.15771527,0.14657288,0.01346829,0.68635530
-4.46323162,1.19961144,0.00296305,0.16787093,0.66669718,0.28164282,0.15088781,0.14389239,0.01412839,0.66090222
-4.45722861,1.17086626,0.00308583,0.16257639,0.63644507,0.28325362,0.14381753,0.14083622,0.01471479,0.63428242
-4.45122561,1.13907853,0.00319074,0.15667288,0.60490931,0.28387302,0.13654742,0.13740335,0.01521577,0.60665567
-4.44522261,1.10432848,0.00327561,0.15022333,0.57236312,0.28339221,0.12912394,0.13359740,0.01562102,0.57818705
-4.43921961,1.06673874,0.00333866,0.14329918,0.53908804,0.28172170,0.12159630,0.12942745,0.01592205,0.54904707
-4.43321661,1.02647775,0.00337853,0.13597878,0.50536969,0.27879542,0.11401558,0.12490859,0.01611246,0.51941149
-4.42721361,0.98376125,0.00339435,0.12834555,0.47149327,0.27457403,0.10643386,0.12006229,0.01618812,0.48946057
-4.42121061,0.93885171,0.00338578,0.12048607,0.43773873,0.26904717,0.09890324,0.11491644,0.01614740,0.45937780
-4.41520760,0.89205572,0.00335300,0.11248793,0.40437593,0.26223461,0.09147488,0.10950514,0.01599116,0.42934821
-4.40920460,0.84371923,0.00329670,0.10443779,0.37165995,0.25418623,0.08419794,0.10386818,0.01572273,0.39955616
-4.40320160,0.79422101,0.00321808,0.09641935,0.33982669,0.24498072,0.07711868,0.09805029,0.01534781,0.37018271
-4.39719860,0.74396455,0.00311878,0.08851159,0.30908903,0.23472323,0.07027954,0.09210016,0.01487426,0.34140285
-4.39119560,0.69336871,0.00300084,0.08078719,0.27963358,0.22354200,0.06371842,0.08606925,0.01431181,0.31338259
-4.38519260,0.64285775,0.00286663,0.07331123,0.25161821,0.21158416,0.05746800,0.08001052,0.01367175,0.28627602
-4.37918959,0.59285095,0.00271876,0.06614018,0.22517050,0.19901093,0.05155527,0.07397709,0.01296652,0.26022267
-4.37318659,0.54375257,0.00256000,0.05932124,0.20038692,0.18599245,0.04600126,0.06802088,0.01220937,0.23534508
-4.36718359,0.49594234,0.00239320,0.05289199,0.17733306,0.17270245,0.04082090,0.06219135,0.01141388,0.21174689
-4.36118059,0.44976703,0.00222121,0.04688036,0.15604455,0.15931315,0.03602310,0.05653432,0.01059360,0.18951139
-4.35517759,0.40553339,0.00204677,0.04130487,0.13652878,0.14599031,0.03161092,0.05109097,0.00976169,0.16870069
-4.34917459,0.36350267,0.00187248,0.03617514,0.11876725,0.13288901,0.02758201,0.04589706,0.00893052,0.14935543
-4.34317159,0.32388682,0.00170074,0.03149261,0.10271840,0.12014998,0.02392907,0.04098233,0.00811149,0.13149515
-4.33716858,0.28684658,0.00153365,0.02725138,0.08832081,0.10789673,0.02064046,0.03637011,0.00731471,0.11511918
-4.33116558,0.25249123,0.00137305,0.02343927,0.07549661,0.09623360,0.01770085,0.03207726,0.00654890,0.10020801
-4.32516258,0.22088003,0.00122044,0.02003879,0.06415501,0.08524455,0.01509194,0.02811421,0.00582126,0.08672519
-4.31915958,0.19202513,0.00107700,0.01702825,0.05419568,0.07499289,0.01279319,0.02448527,0.00513746,0.07461941
-4.31315658,0.16589564,0.00094360,0.01438283,0.04551209,0.06552172,0.01078250,0.02118909,0.00450163,0.06382690
-4.30715358,0.14242274,0.00082079,0.01207556,0.03799452,0.05685501,0.00903693,0.01821922,0.00391648,0.05427399
-4.30115058,0.12150543,0.00070884,0.01007825,0.03153280,0.04899928,0.00753329,0.01556484,0.00338334,0.04587965
-4.29514757,0.10301670,0.00060777,0.00836231,0.02601868,0.04194569,0.00624874,0.01321148,0.00290240,0.03855799
-4.28914457,0.08680991,0.00051737,0.00689949,0.02134779,0.03567243,0.00516128,0.01114180,0.00247279,0.03222071
-4.28314157,0.07272497,0.00043727,0.00566248,0.01742129,0.03014726,0.00425022,0.00933639,0.00209282,0.02677925
-4.27713857,0.06059438,0.00036694,0.00462539,0.01414705,0.02533011,0.00349650,0.00777447,0.00176013,0.02214688
-4.27113557,0.05024874,0.00030572,0.00376415,0.01144059,0.02117569,0.00288306,0.00643464,0.00147190,0.01824038
-4.26513257,0.04152177,0.00025292,0.00305680,0.00922562,0.01763588,0.00239503,0.00529543,0.00122502,0.01498157
-4.25912956,0.03425467,0.00020778,0.00248367,0.00743439,0.01466202,0.00202000,0.00433587,0.00101625,0.01229852
-4.25312656,0.02829989,0.00016952,0.00202753,0.00600772,0.01220690,0.00174813,0.00353594,0.00084234,0.01012652
-4.24712356,0.02352413,0.00013738,0.00167362,0.00489496,0.01022654,0.00157231,0.00287693,0.00070020,0.00840882
-4.24112056,0.01981086,0.00011063,0.00140967,0.00405374,0.00868165,0.00148826,0.00234169,0.00058698,0.00709714
-4.23511756,0.01706202,0.00008857,0.00122587,0.00344963,0.00753889,0.00149461,0.00191488,0.00050015,0.00615201
-4.22911456,0.01519940,0.00007056,0.00111479,0.00305573,0.00677173,0.00159294,0.00158300,0.00043758,0.00554289
-4.22311156,0.01416527,0.00005601,0.00107133,0.00285227,0.00636121,0.00178787,0.00133452,0.00039759,0.00524821
-4.21710855,0.01392273,0.00004440,0.00109254,0.00282604,0.00629630,0.00208702,0.00115987,0.00037897,0.00525517
-4.21110555,0.01445544,0.00003527,0.00117759,0.00296996,0.00657416,0.00250097,0.00105133,0.00038099,0.00555955
-4.20510255,0.01576706,0.00002823,0.00132753,0.00328252,0.00720005,0.00304325,0.00100304,0.00040342,0.00616524
-4.19909955,0.01788015,0.00002292,0.00154522,0.00376722,0.00818707,0.00373013,0.00101078,0.00044647,0.00708375
-4.19309655,0.02083470,0.00001908,0.00183506,0.00443203,0.00955567,0.00458045,0.00107190,0.00051081,0.00833350
-4.18709355,0.02468619,0.00001646,0.00220285,0.00528872,0.01133289,0.00561528,0.00118512,0.00059752,0.00993902
-4.18109055,0.02950312,0.00001487,0.00265550,0.00635220,0.01355139,0.00685750,0.00135032,0.00070800,0.01192990
-4.17508754,0.03536414,0.00001417,0.00320077,0.00763976,0.01624818,0.00833131,0.00156836,0.00084391,0.01433962
-4.16908454,0.04235455,0.00001423,0.00384694,0.00917024,0.01946315,0.01006145,0.00184086,0.00100712,0.01720411
-4.16308154,0.05056236,0.00001497,0.00460246,0.01096312,0.02323733,0.01207251,0.00216991,0.00119957,0.02056020
-4.15707854,0.06007385,0.00001631,0.00547553,0.01303747,0.02761087,0.01438789,0.00255789,0.00142318,0.02444374
-4.15107554,0.07096868,0.00001820,0.00647365,0.01541094,0.03262093,0.01702878,0.00300712,0.00167974,0.02888770
-4.14507254,0.08331472,0.00002061,0.00760317,0.01809855,0.03829928,0.02001299,0.00351968,0.00197075,0.03392000
-4.13906953,0.09716261,0.00002350,0.00886877,0.02111154,0.04466995,0.02335372,0.00409707,0.00229734,0.03956133
-4.13306653,0.11254043,0.00002686,0.01027297,0.02445619,0.05174678,0.02705831,0.00473997,0.00266008,0.04582291
-4.12706353,0.12944844,0.00003066,0.01181566,0.02813270,0.05953113,0.03112703,0.00544801,0.00305888,0.05270438
-4.12106053,0.14785438,0.00003488,0.01349363,0.03213414,0.06800983,0.03555191,0.00621951,0.00349289,0.06019182
-4.11505753,0.16768948,0.00003951,0.01530021,0.03644560,0.07715344,0.04031582,0.00705130,0.00396035,0.06825603
-4.10905453,0.18884553,0.00004450,0.01722497,0.04104357,0.08691503,0.04539167,0.00793859,0.00445856,0.07685130
-4.10305153,0.21117319,0.00004984,0.01925352,0.04589555,0.09722964,0.05074200,0.00887487,0.00498378,0.08591460
-4.09704852,0.23448195,0.00005549,0.02136750,0.05096008,0.10801443,0.05631887,0.00985193,0.00553128,0.09536546
-4.09104552,0.25854191,0.00006142,0.02354465,0.05618707,0.11916975,0.06206415,0.01085987,0.00609530,0.10510649
-4.08504252,0.28308742,0.00006758,0.02575917,0.06151867,0.13058107,0.06791031,0.01188729,0.00666917,0.11502474
-4.07903952,0.30782285,0.00007394,0.02798208,0.06689050,0.14212200,0.07378165,0.01292155,0.00724540,0.12499382
-4.07303652,0.33243039,0.00008047,0.03018200,0.07223337,0.15365816,0.07959597,0.01394904,0.00781584,0.13487685
-4.06703352,0.35657972,0.00008714,0.03232584,0.07747541,0.16505209,0.08526674,0.01495567,0.00837190,0.14453011
-4.06103052,0.37993946,0.00009393,0.03437990,0.08254455,0.17616883,0.09070557,0.01592734,0.00890476,0.15380745
-4.05502751,0.40218990,0.00010083,0.03631088,0.08737142,0.18688224,0.09582514,0.01685050,0.00940567,0.16256515
-4.04902451,0.42303681,0.00010788,0.03808716,0.09189233,0.19708173,0.10054220,0.01771282,0.00986621,0.17066727
-4.04302151,0.44222563,0.00011511,0.03968004,0.09605248,0.20667914,0.10478079,0.01850381,0.01027861,0.17799109
-4.03701851,0.45955557,0.00012259,0.04106499,0.09980912,0.21561556,0.10847543,0.01921553,0.01063601,0.18443259
-4.03101551,0.47489305,0.00013042,0.04222295,0.10313460,0.22386771,0.11157410,0.01984325,0.01093275,0.18991166
-4.02501251,0.48818382,0.00013874,0.04314150,0.10601915,0.23145355,0.11404112,0.02038609,0.01116462,0.19437688
-4.01900950,0.49946319,0.00014772,0.04381584,0.10847332,0.23843694,0.11585945,0.02084767,0.01132905,0.19780956
-4.01300650,0.50886384,0.00015758,0.04424978,0.11052985,0.24493091,0.11703264,0.02123656,0.01142524,0.20022695
-4.00700350,0.51662086,0.00016856,0.04445635,0.11224508,0.25109935,0.11758616,0.02156677,0.01145428,0.20168443
-4.00100050,0.52307344,0.00018096,0.04445836,0.11369953,0.25715692,0.11756810,0.02185806,0.01141915,0.20227654
-3.99499750,0.52866327,0.00019508,0.04428856,0.11499788,0.26336712,0.11704918,0.02213619,0.01132464,0.20213682
-3.98899450,0.53392927,0.00021127,0.04398973,0.11626814,0.27003825,0.11612214,0.02243295,0.01117730,0.20143642
-3.98299150,0.53949895,0.00022988,0.04361437,0.11766006,0.27751749,0.11490042,0.02278613,0.01098519,0.20038150
-3.97698849,0.54607629,0.00025127,0.04322428,0.11934280,0.28618303,0.11351626,0.02323932,0.01075769,0.19920950
-3.97098549,0.55442666,0.00027579,0.04288980,0.12150192,0.29643445,0.11211829,0.02384155,0.01050516,0.19818445
-3.96498249,0.56535901,0.00030378,0.04268891,0.12433569,0.30868167,0.11086858,0.02464677,0.01023868,0.19759132
-3.95897949,0.57970582,0.00033554,0.04270609,0.12805088,0.32333260,0.10993942,0.02571319,0.00996963,0.19772967
-3.95297649,0.59830148,0.00037130,0.04303100,0.13285805,0.34078004,0.10950978,0.02710240,0.00970940,0.19890683
-3.94697349,0.62195947,0.00041125,0.04375702,0.13896650,0.36138806,0.10976156,0.02887842,0.00946899,0.20143062
-3.94097049,0.65144918,0.00045548,0.04497952,0.14657894,0.38547846,0.11087581,0.03110645,0.00925869,0.20560197
-3.93496748,0.68747280,0.00050400,0.04679411,0.15588608,0.41331766,0.11302887,0.03385156,0.00908778,0.21170743
-3.92896448,0.73064305,0.00055670,0.04929463,0.16706111,0.44510447,0.11638865,0.03717719,0.00896423,0.22001189
-3.92296148,0.78146222,0.00061336,0.05257108,0.18025436,0.48095932,0.12111094,0.04114342,0.00889453,0.23075157
-3.91695848,0.84030318,0.00067362,0.05670740,0.19558821,0.52091519,0.12733589,0.04580518,0.00888345,0.24412739
-3.91095548,0.90739275,0.00073700,0.06177917,0.21315229,0.56491083,0.13518473,0.05121037,0.00893401,0.26029887
-3.90495248,0.98279806,0.00080292,0.06785124,0.23299926,0.61278631,0.14475665,0.05739779,0.00904734,0.27937873
-3.89894947,1.06641615,0.00087064,0.07497534,0.25514118,0.66428143,0.15612599,0.06439515,0.00922276,0.30142816
-3.89294647,1.15796729,0.00093934,0.08318777,0.27954657,0.71903690,0.16933974,0.07221711,0.00945778,0.32645298
-3.88694347,1.25699212,0.00100810,0.09250714,0.30613847,0.77659855,0.18441526,0.08086332,0.00974823,0.35440073
-3.88094047,1.36285305,0.00107592,0.10293233,0.33479338,0.83642434,0.20133854,0.09031681,0.01008839,0.38515886
-3.87493747,1.47473978,0.00114175,0.11444075,0.36534126,0.89789415,0.22006276,0.10054252,0.01047122,0.41855397
-3.86893447,1.59167912,0.00120453,0.12698694,0.39756673,0.96032203,0.24050741,0.11148624,0.01088851,0.45435235
-3.86293147,1.71254890,0.00126318,0.14050164,0.43121137,1.02297058,0.26255791,0.12307403,0.01133118,0.49226183
-3.85692846,1.83609590,0.00131668,0.15489142,0.46597720,1.08506702,0.28606586,0.13521216,0.01178950,0.53193489
-3.85092546,1.96095731,0.00136404,0.17003901,0.50153132,1.14582045,0.31084997,0.14778758,0.01225332,0.57297325
-3.84492246,2.08568540,0.00140439,0.18580416,0.53751149,1.20443973,0.33669763,0.16066917,0.01271241,0.61493373
-3.83891946,2.20877478,0.00143695,0.20202540,0.57353271,1.26015135,0.36336725,0.17370948,0.01315660,0.65733542
-3.83291646,2.32869162,0.00146111,0.21852243,0.60919446,1.31221683,0.39059131,0.18674730,0.01357612,0.69966802
-3.82691346,2.44390408,0.00147638,0.23509918,0.64408847,1.35994890,0.41808012,0.19961070,0.01396173,0.74140123
-3.82091046,2.55291304,0.00148247,0.25154756,0.67780678,1.40272613,0.44552622,0.21212069,0.01430497,0.78199480
-3.81490745,2.65428242,0.00147927,0.26765172,0.70994975,1.44000541,0.47260936,0.22409533,0.01459831,0.82090931
-3.80890445,2.74666805,0.00146682,0.28319267,0.74013391,1.47133196,0.49900194,0.23535408,0.01483528,0.85761701
-3.80290145,2.82884448,0.00144537,0.29795320,0.76799924,1.49634670,0.52437483,0.24572236,0.01501058,0.89161267
-3.79689845,2.89972866,0.00141533,0.31172287,0.79321572,1.51479075,0.54840329,0.25503611,0.01512016,0.92242403
-3.79089545,2.95840011,0.00137726,0.32430286,0.81548899,1.52650702,0.57077306,0.26314609,0.01516124,0.94962143
-3.78489245,3.00411688,0.00133186,0.33551058,0.83456493,1.53143912,0.59118619,0.26992190,0.01513236,0.97282652
-3.77888944,3.03632696,0.00127994,0.34518388,0.85023302,1.52962769,0.60936671,0.27525540,0.01503331,0.99171957
-3.77288644,3.05467496,0.00122241,0.35318460,0.86232863,1.52120446,0.62506578,0.27906361,0.01486512,1.00604538
-3.76688344,3.05900404,0.00116023,0.35940151,0.87073406,1.50638447,0.63806633,0.28129066,0.01462996,1.01561745
-3.76088044,3.04935320,0.00109441,0.36375240,0.87537856,1.48545686,0.64818707,0.28190903,0.01433104,1.02032045
-3.75487744,3.02595035,0.00102595,0.36618541,0.87623738,1.45877460,0.65528566,0.28091991,0.01397252,1.02011099
-3.74887444,2.98920151,0.00095586,0.36667948,0.87333002,1.42674374,0.65926119,0.27835261,0.01355935,1.01501666
-3.74287144,2.93967679,0.00088509,0.36524402,0.86671793,1.38981260,0.66005573,0.27426324,0.01309714,1.00513351
-3.73686843,2.87809373,0.00081455,0.36191782,0.85650169,1.34846107,0.65765509,0.26873253,0.01259199,0.99062213
-3.73086543,2.80529877,0.00074505,0.35676726,0.84281800,1.30319072,0.65208871,0.26186315,0.01205038,0.97170256
-3.72486243,2.72224732,0.00067733,0.34988401,0.82583641,1.25451555,0.64342876,0.25377639,0.01147899,0.94864816
-3.71885943,2.62998329,0.00061203,0.34138220,0.80575615,1.20295391,0.63178846,0.24460855,0.01088456,0.92177883
-3.71285643,2.52961849,0.00054967,0.33139529,0.78280289,1.14902139,0.61731968,0.23450708,0.01027376,0.89145359
-3.70685343,2.42231239,0.00049069,0.32007270,0.75722557,1.09322487,0.60020984,0.22362673,0.00965308,0.85806300
-3.70085043,2.30925265,0.00043541,0.30757630,0.72929329,1.03605761,0.58067826,0.21212567,0.00902871,0.82202134
-3.69484742,2.19163673,0.00038404,0.29407695,0.69929212,0.97799521,0.55897195,0.20016187,0.00840645,0.78375899
-3.68884442,2.07065464,0.00033670,0.27975094,0.66752196,0.91949246,0.53536093,0.18788984,0.00779165,0.74371487
-3.68284142,1.94747313,0.00029345,0.26477679,0.63429320,0.86098069,0.51013323,0.17545760,0.00718912,0.70232928
-3.67683842,1.82322126,0.00025424,0.24933202,0.59992319,0.80286570,0.48358952,0.16300428,0.00660315,0.66003716
-3.67083542,1.69897737,0.00021898,0.23359027,0.56473257,0.74552596,0.45603771,0.15065804,0.00603741,0.61726173
-3.66483242,1.57575756,0.00018750,0.21771868,0.52904131,0.68931105,0.42778733,0.13853455,0.00549502,0.57440875
-3.65882941,1.45450554,0.00015961,0.20187556,0.49316462,0.63454019,0.39914411,0.12673592,0.00497850,0.53186135
-3.65282641,1.33608396,0.00013509,0.18620830,0.45740869,0.58150091,0.37040467,0.11535009,0.00448980,0.48997543
-3.64682341,1.22126728,0.00011368,0.17085172,0.42206640,0.53044782,0.34185153,0.10445061,0.00403034,0.44907584
-3.64082041,1.11073608,0.00009512,0.15592669,0.38741318,0.48160148,0.31374863,0.09409678,0.00360102,0.40945313
-3.63481741,1.00507305,0.00007915,0.14153909,0.35370298,0.43514746,0.28633730,0.08433416,0.00320229,0.37136120
-3.62881441,0.90476056,0.00006549,0.12777911,0.32116479,0.39123577,0.25983299,0.07519520,0.00283417,0.33501557
-3.62281141,0.81017996,0.00005389,0.11472095,0.28999951,0.34998051,0.23442265,0.06670029,0.00249630,0.30059256
-3.61680840,0.72161262,0.00004410,0.10242278,0.26037760,0.31146009,0.21026301,0.05885875,0.00218801,0.26822924
-3.61080540,0.63924266,0.00003590,0.09092705,0.23243742,0.27571788,0.18747960,0.05167007,0.00190834,0.23802410
-3.60480240,0.56316134,0.00002907,0.08026114,0.20628442,0.24276347,0.16616662,0.04512518,0.00165609,0.21003857
-3.59879940,0.49337306,0.00002342,0.07043818,0.18199118,0.21257444,0.14638758,0.03920778,0.00142990,0.18429917
-3.59279640,0.42980268,0.00001877,0.06145824,0.15959828,0.18509877,0.12817676,0.03389561,0.00122826,0.16080030
-3.58679340,0.37230409,0.00001497,0.05330959,0.13911599,0.16025761,0.11154114,0.02916178,0.00104955,0.13950759
-3.58079040,0.32066967,0.00001188,0.04597020,0.12052659,0.13794865,0.09646304,0.02497599,0.00089208,0.12036163
-3.57478739,0.27464046,0.00000938,0.03940933,0.10378740,0.11804967,0.08290306,0.02130576,0.00075417,0.10328199
