energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,1.26068914,0.23064561,0.16030433,0.01602532,0.08246715,0.01022973,0.71294543,0.34153734,0.38568222
-4.63131566,1.29397820,0.23377322,0.16693250,0.01822406,0.08176643,0.01107085,0.72792492,0.35121664,0.39595235
-4.62531266,1.32860739,0.23725418,0.17422332,0.02071664,0.08137666,0.01202769,0.74222891,0.36092282,0.40566964
-4.61930965,1.36478919,0.24114029,0.18220502,0.02350624,0.08137570,0.01310592,0.75591688,0.37067190,0.41484217
-4.61330665,1.40273303,0.24547466,0.19089579,0.02659058,0.08183956,0.01431062,0.76906590,0.38048480,0.42349667
-4.60730365,1.44263664,0.25029135,0.20030172,0.02996105,0.08284150,0.01564612,0.78176882,0.39038630,0.43167607
-4.60130065,1.48467732,0.25561538,0.21041507,0.03360202,0.08445118,0.01711581,0.79413198,0.40040383,0.43943641
-4.59529765,1.52900325,0.26146286,0.22121280,0.03749031,0.08673376,0.01872190,0.80627230,0.41056611,0.44684335
-4.58929465,1.57572523,0.26784139,0.23265565,0.04159497,0.08974885,0.02046532,0.81831389,0.42090175,0.45396837
-4.58329165,1.62490911,0.27475046,0.24468761,0.04587724,0.09354952,0.02234548,0.83038424,0.43143772,0.46088482
-4.57728864,1.67656922,0.28218191,0.25723608,0.05029092,0.09818110,0.02436016,0.84261011,0.44219793,0.46766410
-4.57128564,1.73066325,0.29012047,0.27021256,0.05478297,0.10368001,0.02650534,0.85511338,0.45320183,0.47437202
-4.56528264,1.78708883,0.29854428,0.28351398,0.05929449,0.11007238,0.02877513,0.86800703,0.46446323,0.48106572
-4.55927964,1.84568221,0.30742535,0.29702474,0.06376203,0.11737286,0.03116165,0.88139142,0.47598942,0.48779113
-4.55327664,1.90621921,0.31673020,0.31061928,0.06811915,0.12558325,0.03365503,0.89535118,0.48778058,0.49458120
-4.54727364,1.96841869,0.32642039,0.32416523,0.07229820,0.13469138,0.03624341,0.90995282,0.49982966,0.50145495
-4.54127064,2.03194836,0.33645320,0.33752699,0.07623235,0.14467008,0.03891300,0.92524330,0.51212267,0.50841741
-4.53526763,2.09643313,0.34678240,0.35056968,0.07985762,0.15547641,0.04164817,0.94124950,0.52463952,0.51546041
-4.52926463,2.16146548,0.35735915,0.36316319,0.08311503,0.16705119,0.04443161,0.95797889,0.53735516,0.52256408
-4.52326163,2.22661762,0.36813303,0.37518630,0.08595261,0.17931896,0.04724456,0.97542106,0.55024127,0.52969918
-4.51725863,2.29145494,0.37905321,0.38653061,0.08832723,0.19218832,0.05006704,0.99355029,0.56326813,0.53682976
-4.51125563,2.35555003,0.39006974,0.39710413,0.09020627,0.20555279,0.05287811,1.01232875,0.57640674,0.54391629
-4.50525263,2.41849677,0.40113493,0.40683433,0.09156885,0.21929219,0.05565622,1.03171025,0.58963090,0.55091882
-4.49924962,2.47992358,0.41220478,0.41567049,0.09240676,0.23327446,0.05837950,1.05164423,0.60291925,0.55780008
-4.49324662,2.53950531,0.42324032,0.42358531,0.09272490,0.24735800,0.06102610,1.07207960,0.61625690,0.56452828
-4.48724362,2.59697284,0.43420891,0.43057558,0.09254124,0.26139444,0.06357452,1.09296817,0.62963673,0.57107936
-4.48124062,2.65212009,0.44508526,0.43666185,0.09188638,0.27523173,0.06600391,1.11426740,0.64305994,0.57743859
-4.47523762,2.70480771,0.45585215,0.44188722,0.09080257,0.28871747,0.06829436,1.13594209,0.65653598,0.58360143
-4.46923462,2.75496320,0.46650080,0.44631512,0.08934234,0.30170235,0.07042713,1.15796484,0.67008157,0.58957339
-4.46323162,2.80257735,0.47703066,0.45002626,0.08756675,0.31404366,0.07238488,1.18031513,0.68371896,0.59536916
-4.45722861,2.84769692,0.48744873,0.45311482,0.08554340,0.32560851,0.07415183,1.20297699,0.69747327,0.60101077
-4.45122561,2.89041383,0.49776824,0.45568403,0.08334409,0.33627693,0.07571393,1.22593516,0.71136907,0.60652495
-4.44522261,2.93085127,0.50800673,0.45784136,0.08104252,0.34594445,0.07705888,1.24917004,0.72542634,0.61193993
-4.43921961,2.96914727,0.51818351,0.45969342,0.07871179,0.35452419,0.07817628,1.27265153,0.73965596,0.61728166
-4.43321661,3.00543654,0.52831669,0.46134089,0.07642210,0.36194841,0.07905761,1.29633212,0.75405485,0.62256982
-4.42721361,3.03983147,0.53841975,0.46287361,0.07423848,0.36816927,0.07969626,1.32013969,0.76860123,0.62781374
-4.42121061,3.07240321,0.54849780,0.46436608,0.07221882,0.37315907,0.08008756,1.34397037,0.78325015,0.63300854
-4.41520760,3.10316394,0.55854386,0.46587356,0.07041221,0.37690970,0.08022874,1.36768202,0.79792949,0.63813169
-4.40920460,3.13205132,0.56853523,0.46742889,0.06885752,0.37943151,0.08011893,1.39108884,0.81253705,0.64314025
-4.40320160,3.15891629,0.57843023,0.46904029,0.06758256,0.38075165,0.07975919,1.41395755,0.82693856,0.64796894
-4.39719860,3.18351484,0.58816554,0.47069017,0.06660346,0.38091200,0.07915246,1.43600564,0.84096728,0.65252930
-4.39119560,3.20550483,0.59765442,0.47233500,0.06592468,0.37996670,0.07830360,1.45690203,0.85442505,0.65670998
-4.38519260,3.22444815,0.60678599,0.47390644,0.06553925,0.37797965,0.07721938,1.47627028,0.86708507,0.66037827
-4.37918959,3.23981873,0.61542567,0.47531344,0.06542961,0.37502191,0.07590847,1.49369477,0.87869638,0.66338290
-4.37318659,3.25101620,0.62341698,0.47644562,0.06556867,0.37116920,0.07438145,1.50872948,0.88899004,0.66555804
-4.36718359,3.25738514,0.63058478,0.47717743,0.06592124,0.36649972,0.07265076,1.52090946,0.89768673,0.66672834
-4.36118059,3.25823908,0.63673973,0.47737322,0.06644573,0.36109221,0.07073069,1.52976462,0.90450574,0.66671493
-4.35517759,3.25288848,0.64168407,0.47689292,0.06709598,0.35502448,0.06863729,1.53483527,0.90917480,0.66534211
-4.34917459,3.24067152,0.64521837,0.47559809,0.06782323,0.34837228,0.06638825,1.53568892,0.91144049,0.66244437
-4.34317159,3.22098607,0.64714901,0.47335808,0.06857812,0.34120871,0.06400277,1.53193759,0.91107874,0.65787363
-4.33716858,3.19332155,0.64729614,0.47005605,0.06931255,0.33360385,0.06150137,1.52325487,0.90790495,0.65150610
-4.33116558,3.15728889,0.64550153,0.46559455,0.06998146,0.32562484,0.05890566,1.50939189,0.90178309,0.64324871
-4.32516258,3.11264690,0.64163615,0.45990043,0.07054438,0.31733609,0.05623804,1.49019144,0.89263361,0.63304452
-4.31915958,3.05932375,0.63560686,0.45292873,0.07096666,0.30879963,0.05352139,1.46559943,0.88043938,0.62087709
-4.31315658,2.99743209,0.62736196,0.44466553,0.07122044,0.30007543,0.05077874,1.43567320,0.86524956,0.60677333
-4.30715358,2.92727697,0.61689521,0.43512945,0.07128522,0.29122169,0.04803287,1.40058592,0.84718107,0.59080481
-4.30115058,2.84935574,0.60424810,0.42437181,0.07114801,0.28229487,0.04530590,1.36062701,0.82641744,0.57308743
-4.29514757,2.76435007,0.58951018,0.41247538,0.07080325,0.27334956,0.04261893,1.31619829,0.80320520,0.55377929
-4.28914457,2.67310989,0.57281745,0.39955185,0.07025229,0.26443799,0.03999163,1.26780593,0.77784774,0.53307704
-4.28314157,2.57663036,0.55434882,0.38573807,0.06950258,0.25560940,0.03744188,1.21604852,0.75069698,0.51121064
-4.27713857,2.47602252,0.53432082,0.37119134,0.06856670,0.24690905,0.03498542,1.16160164,0.72214323,0.48843693
-4.27113557,2.37247931,0.51298078,0.35608384,0.06746113,0.23837723,0.03263564,1.10519960,0.69260358,0.46503217
-4.26513257,2.26723838,0.49059898,0.34059669,0.06620503,0.23004804,0.03040331,1.04761508,0.66250934,0.44128395
-4.25912956,2.16154360,0.46745986,0.32491373,0.06481894,0.22194838,0.02829645,0.98963746,0.63229320,0.41748271
-4.25312656,2.05660687,0.44385311,0.30921545,0.06332352,0.21409696,0.02632033,0.93205070,0.60237643,0.39391338
-4.24712356,1.95357217,0.42006470,0.29367328,0.06173855,0.20650363,0.02447741,0.87561170,0.57315683,0.37084737
-4.24112056,1.85348326,0.39636849,0.27844454,0.06008195,0.19916906,0.02276753,0.82102990,0.54499780,0.34853520
-4.23511756,1.75725634,0.37301876,0.26366824,0.05836912,0.19208482,0.02118805,0.76894885,0.51821888,0.32720019
-4.22911456,1.66565863,0.35024384,0.24946179,0.05661255,0.18523389,0.01973413,0.71993032,0.49308825,0.30703319
-4.22311156,1.57929358,0.32824115,0.23591887,0.05482161,0.17859163,0.01839902,0.67444159,0.46981709,0.28818871
-4.21710855,1.49859279,0.30717382,0.22310836,0.05300263,0.17212719,0.01717448,0.63284593,0.44855625,0.27078238
-4.21110555,1.42381472,0.28716877,0.21107431,0.05115922,0.16580523,0.01605112,0.59539686,0.42939488,0.25488983
-4.20510255,1.35504957,0.26831638,0.19983689,0.04929270,0.15958793,0.01501884,0.56223580,0.41236122,0.24054690
-4.19909955,1.29222986,0.25067158,0.18939421,0.04740274,0.15343712,0.01406722,0.53339331,0.39742523,0.22775110
-4.19309655,1.23514563,0.23425603,0.17972478,0.04548800,0.14731644,0.01318591,0.50879358,0.38450292,0.21646421
-4.18709355,1.18346336,0.21906148,0.17079050,0.04354689,0.14119338,0.01236499,0.48826182,0.37346204,0.20661579
-4.18109055,1.13674750,0.20505369,0.16253994,0.04157819,0.13504114,0.01159527,0.47153427,0.36412893,0.19810747
-4.17508754,1.09448362,0.19217705,0.15491178,0.03958168,0.12884012,0.01086852,0.45827030,0.35629619,0.19081778
-4.16908454,1.05610206,0.18035925,0.14783821,0.03755862,0.12257900,0.01017767,0.44806624,0.34973096,0.18460740
-4.16308154,1.02100134,0.16951610,0.14124815,0.03551207,0.11625544,0.00951696,0.44047029,0.34418343,0.17932453
-4.15707854,0.98857053,0.15955615,0.13507027,0.03344710,0.10987624,0.00888194,0.43499824,0.33939540,0.17481037
-4.15107554,0.95820992,0.15038496,0.12923556,0.03137081,0.10345705,0.00826953,0.43114935,0.33510866,0.17090442
-4.14507254,0.92934970,0.14190892,0.12367957,0.02929221,0.09702170,0.00767796,0.42842207,0.33107306,0.16744952
-4.13906953,0.90146619,0.13403860,0.11834420,0.02722198,0.09060116,0.00710665,0.42632902,0.32705390,0.16429658
-4.13306653,0.87409561,0.12669151,0.11317905,0.02517208,0.08423222,0.00655614,0.42441109,0.32283870,0.16130879
-4.12706353,0.84684514,0.11979425,0.10814242,0.02315535,0.07795600,0.00602792,0.42224999,0.31824322,0.15836535
-4.12106053,0.81940147,0.11328421,0.10320196,0.02118500,0.07181645,0.00552432,0.41947927,0.31311637,0.15536461
-4.11505753,0.79153683,0.10711071,0.09833490,0.01927415,0.06585876,0.00504839,0.41579325,0.30734430,0.15222651
-4.10905453,0.76311256,0.10123567,0.09352816,0.01743535,0.06012800,0.00460373,0.41095399,0.30085331,0.14889451
-4.10305153,0.73408051,0.09563398,0.08877812,0.01568015,0.05466786,0.00419446,0.40479587,0.29361171,0.14533670
-4.09704852,0.70448227,0.09029341,0.08409034,0.01401874,0.04951967,0.00382512,0.39722799,0.28563052,0.14154632
-4.09104552,0.67444655,0.08521436,0.07947904,0.01245974,0.04472174,0.00350068,0.38823412,0.27696306,0.13754159
-4.08504252,0.64418477,0.08040933,0.07496655,0.01100993,0.04030891,0.00322650,0.37787064,0.26770352,0.13336493
-4.07903952,0.61398507,0.07590223,0.07058270,0.00967424,0.03631242,0.00300838,0.36626230,0.25798442,0.12908153
-4.07303652,0.58420498,0.07172748,0.06636415,0.00845572,0.03276010,0.00285266,0.35359618,0.24797318,0.12477736
-4.06703352,0.55526283,0.06792911,0.06235363,0.00735561,0.02967668,0.00276623,0.34011414,0.23786792,0.12055673
-4.06103052,0.52762811,0.06455965,0.05859931,0.00637354,0.02708437,0.00275663,0.32610393,0.22789241,0.11653931
-4.05502751,0.50181106,0.06167890,0.05515394,0.00550766,0.02500348,0.00283219,0.31188949,0.21829058,0.11285679
-4.04902451,0.47835145,0.05935273,0.05207414,0.00475492,0.02345311,0.00300199,0.29782057,0.20932053,0.10964931
-4.04302151,0.45780699,0.05765166,0.04941953,0.00411132,0.02245185,0.00327599,0.28426220,0.20124828,0.10706148
-4.03701851,0.44074120,0.05664939,0.04725190,0.00357213,0.02201839,0.00366498,0.27158415,0.19434138,0.10523840
-4.03101551,0.42771125,0.05642122,0.04563421,0.00313217,0.02217198,0.00418050,0.26015083,0.18886244,0.10432142
-4.02501251,0.41925557,0.05704241,0.04462968,0.00278599,0.02293275,0.00483477,0.25031174,0.18506292,0.10444407
-4.01900950,0.41588161,0.05858635,0.04430058,0.00252807,0.02432179,0.00564049,0.24239276,0.18317700,0.10572782
-4.01300650,0.41805379,0.06112277,0.04470714,0.00235296,0.02636107,0.00661053,0.23668839,0.18341584,0.10827818
-4.00700350,0.42618173,0.06471577,0.04590616,0.00225534,0.02907306,0.00775767,0.23345505,0.18596234,0.11218090
-4.00100050,0.44060906,0.06942192,0.04794967,0.00223013,0.03248015,0.00909412,0.23290553,0.19096628,0.11749849
-3.99499750,0.46160285,0.07528828,0.05088343,0.00227244,0.03660390,0.01063109,0.23520462,0.19854022,0.12426718
-3.98899450,0.48934404,0.08235052,0.05474535,0.00237756,0.04146403,0.01237824,0.24046589,0.20875595,0.13249434
-3.98299150,0.52391889,0.09063112,0.05956389,0.00254093,0.04707734,0.01434315,0.24874973,0.22164182,0.14215649
-3.97698849,0.56531199,0.10013776,0.06535647,0.00275801,0.05345650,0.01653070,0.26006249,0.23718088,0.15319809
-3.97098549,0.61340084,0.11086187,0.07212796,0.00302418,0.06060880,0.01894255,0.27435677,0.25530995,0.16553098
-3.96498249,0.66795255,0.12277758,0.07986918,0.00333468,0.06853487,0.02157656,0.29153293,0.27591972,0.17903488
-3.95897949,0.72862280,0.13584088,0.08855576,0.00368445,0.07722754,0.02442636,0.31144157,0.29885588,0.19355868
-3.95297649,0.79495732,0.14998929,0.09814708,0.00406810,0.08667068,0.02748092,0.33388715,0.32392140,0.20892286
-3.94697349,0.86639617,0.16514184,0.10858567,0.00447977,0.09683831,0.03072433,0.35863270,0.35087983,0.22492290
-3.94097049,0.94228082,0.18119962,0.11979696,0.00491317,0.10769378,0.03413563,0.38540533,0.37945976,0.24133359
-3.93496748,1.02186417,0.19804663,0.13168944,0.00536152,0.11918923,0.03768887,0.41390280,0.40936023,0.25791444
-3.92896448,1.10432326,0.21555117,0.14415539,0.00581757,0.13126527,0.04135324,0.44380075,0.44025706,0.27441573
-3.92296148,1.18877458,0.23356756,0.15707199,0.00627373,0.14385087,0.04509348,0.47476058,0.47180985,0.29058534
-3.91695848,1.27429149,0.25193818,0.17030308,0.00672209,0.15686353,0.04887038,0.50643775,0.50366963,0.30617597
-3.91095548,1.35992333,0.27049585,0.18370126,0.00715465,0.17020967,0.05264147,0.53849034,0.53548667,0.32095255
-3.90495248,1.44471562,0.28906626,0.19711052,0.00756340,0.18378526,0.05636178,0.57058751,0.56691837,0.33469961
-3.89894947,1.52773066,0.30747070,0.21036916,0.00794056,0.19747671,0.05998484,0.60241771,0.59763696,0.34722825
-3.89294647,1.60806783,0.32552861,0.22331302,0.00827877,0.21116191,0.06346361,0.63369628,0.62733657,0.35838246
-3.88694347,1.68488289,0.34306033,0.23577886,0.00857128,0.22471154,0.06675159,0.66417217,0.65573962,0.36804450
-3.88094047,1.75740558,0.35988953,0.24760782,0.00881215,0.23799057,0.06980381,0.69363355,0.68260214,0.37613907
-3.87493747,1.82495489,0.37584573,0.25864882,0.00899645,0.25085989,0.07257790,0.72191215,0.70771801,0.38263607
-3.86893447,1.88695161,0.39076649,0.26876179,0.00912038,0.26317821,0.07503500,0.74888594,0.73092178,0.38755178
-3.86293147,1.94292763,0.40449956,0.27782064,0.00918142,0.27480407,0.07714072,0.77448035,0.75209026,0.39094845
-3.85692846,1.99253195,0.41690482,0.28571591,0.00917837,0.28559805,0.07886576,0.79866771,0.77114271,0.39293218
-3.85092546,2.03553322,0.42785611,0.29235695,0.00911144,0.29542513,0.08018661,0.82146513,0.78803978,0.39364920
-3.84492246,2.07181905,0.43724289,0.29767366,0.00898217,0.30415712,0.08108597,0.84293080,0.80278133,0.39328081
-3.83891946,2.10139213,0.44497182,0.30161771,0.00879343,0.31167526,0.08155303,0.86315904,0.81540329,0.39203694
-3.83291646,2.12436375,0.45096829,0.30416320,0.00854929,0.31787275,0.08158359,0.88227419,0.82597379,0.39014890
-3.82691346,2.14094496,0.45517773,0.30530684,0.00825487,0.32265733,0.08118006,0.90042366,0.83458875,0.38786134
-3.82091046,2.15143605,0.45756690,0.30506762,0.00791619,0.32595374,0.08035126,0.91777055,0.84136721,0.38542404
-3.81490745,2.15621467,0.45812496,0.30348592,0.00754000,0.32770596,0.07911210,0.93448604,0.84644660,0.38308363
-3.80890445,2.15572322,0.45686440,0.30062228,0.00713351,0.32787919,0.07748317,0.95074190,0.84997806,0.38107576
-3.80290145,2.15045596,0.45382160,0.29655567,0.00670425,0.32646142,0.07549021,0.96670352,0.85212215,0.37961795
-3.79689845,2.14094615,0.44905714,0.29138156,0.00625984,0.32346464,0.07316349,0.98252348,0.85304479,0.37890338
-3.79089545,2.12775359,0.44265565,0.28520950,0.00580782,0.31892535,0.07053713,0.99833609,0.85291376,0.37909585
-3.78489245,2.11145287,0.43472525,0.27816069,0.00535548,0.31290456,0.06764839,1.01425290,0.85189562,0.38032615
-3.77888944,2.09262236,0.42539636,0.27036517,0.00490972,0.30548719,0.06453692,1.03035921,0.85015297,0.38268973
-3.77288644,2.07183408,0.41482010,0.26195910,0.00447698,0.29678070,0.06124397,1.04671169,0.84784227,0.38624586
-3.76688344,2.04964459,0.40316606,0.25308181,0.00406317,0.28691317,0.05781169,1.06333703,0.84511175,0.39101812
-3.76088044,2.02658672,0.39061958,0.24387303,0.00367362,0.27603079,0.05428229,1.08023136,0.84209971,0.39699621
-3.75487744,2.00316231,0.37737856,0.23447013,0.00331313,0.26429481,0.05069742,1.09736048,0.83893286,0.40413877
-3.74887444,1.97983572,0.36364993,0.22500548,0.00298600,0.25187811,0.04709746,1.11466070,0.83572474,0.41237714
-3.74287144,1.95702835,0.34964583,0.21560411,0.00269609,0.23896151,0.04352090,1.13204003,0.83257413,0.42161979
-3.73686843,1.93511386,0.33557961,0.20638156,0.00244691,0.22572990,0.04000379,1.14937967,0.82956352,0.43175717
-3.73086543,1.91441437,0.32166197,0.19744208,0.00224176,0.21236836,0.03657934,1.16653569,0.82675752,0.44266678
-3.72486243,1.89519754,0.30809702,0.18887723,0.00208378,0.19905845,0.03327744,1.18334073,0.82420130,0.45421818
-3.71885943,1.87767455,0.29507879,0.18076481,0.00197615,0.18597474,0.03012447,1.19960587,0.82191926,0.46627777
-3.71285643,1.86199917,0.28278796,0.17316822,0.00192213,0.17328167,0.02714302,1.21512252,0.81991382,0.47871323
-3.70685343,1.84826779,0.27138909,0.16613628,0.00192518,0.16113089,0.02435184,1.22966449,0.81816459,0.49139733
-3.70085043,1.83652063,0.26102837,0.15970342,0.00198904,0.14965902,0.02176583,1.24299038,0.81662805,0.50421113
-3.69484742,1.82674402,0.25183185,0.15389020,0.00211780,0.13898607,0.01939607,1.25484635,0.81523774,0.51704644
-3.68884442,1.81887365,0.24390421,0.14870424,0.00231587,0.12921419,0.01725000,1.26496945,0.81390521,0.52980746
-3.68284142,1.81279897,0.23732801,0.14414144,0.00258802,0.12042707,0.01533159,1.27309160,0.81252170,0.54241171
-3.67683842,1.80836828,0.23216339,0.14018729,0.00293935,0.11268969,0.01364161,1.27894432,0.81096058,0.55479007
-3.67083542,1.80539457,0.22844813,0.13681850,0.00337516,0.10604848,0.01217790,1.28226424,0.80908066,0.56688620
-3.66483242,1.80366184,0.22619796,0.13400457,0.00390092,0.10053178,0.01093570,1.28279933,0.80673013,0.57865515
-3.65882941,1.80293158,0.22540717,0.13170943,0.00452214,0.09615054,0.00990788,1.28031577,0.80375120,0.59006142
-3.65282641,1.80294923,0.22604923,0.12989301,0.00524418,0.09289920,0.00908531,1.27460519,0.79998509,0.60107653
-3.64682341,1.80345034,0.22807766,0.12851268,0.00607216,0.09075666,0.00845709,1.26549214,0.79527742,0.61167612
-3.64082041,1.80416627,0.23142681,0.12752455,0.00701080,0.08968735,0.00801084,1.25284137,0.78948352,0.62183683
-3.63481741,1.80482912,0.23601275,0.12688456,0.00806423,0.08964226,0.00773290,1.23656459,0.78247360,0.63153302
-3.62881441,1.80517590,0.24173425,0.12654938,0.00923591,0.09056010,0.00760854,1.21662635,0.77413748,0.64073360
-3.62281141,1.80495182,0.24847379,0.12647705,0.01052850,0.09236843,0.00762217,1.19304866,0.76438872,0.64939898
-3.61680840,1.80391279,0.25609873,0.12662752,0.01194375,0.09498478,0.00775745,1.16591406,0.75316781,0.65747849
-3.61080540,1.80182712,0.26446272,0.12696291,0.01348248,0.09831795,0.00799748,1.13536680,0.74044446,0.66490834
-3.60480240,1.79847672,0.27340734,0.12744766,0.01514455,0.10226929,0.00832496,1.10161210,0.72621885,0.67161032
-3.59879940,1.79365788,0.28276410,0.12804860,0.01692885,0.10673418,0.00872230,1.06491324,0.71052163,0.67749144
-3.59279640,1.78718194,0.29235675,0.12873489,0.01883331,0.11160354,0.00917184,1.02558667,0.69341302,0.68244444
-3.58679340,1.77887602,0.30200404,0.12947796,0.02085500,0.11676562,0.00965596,0.98399522,0.67498075,0.68634949
-3.58079040,1.76858402,0.31152285,0.13025140,0.02299013,0.12210777,0.01015737,0.94053965,0.65533721,0.68907693
-3.57478739,1.75616803,0.32073155,0.13103088,0.02523408,0.12751844,0.01065928,0.89564888,0.63461586,0.69049093
