energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
1.11355678,3.49684210,0.39656799,1.94614192,0.06427325,0.14058813,0.40091981,0.45436778,0.14893673,0.46137308
1.11955978,3.55978166,0.40361803,1.97447517,0.06440496,0.14513628,0.40940426,0.46295858,0.15237776,0.47336251
1.12556278,3.61249134,0.40991380,1.99710585,0.06448135,0.14913998,0.41646601,0.47033419,0.15546399,0.48408329
1.13156578,3.65350522,0.41524782,2.01332581,0.06447021,0.15251972,0.42192282,0.47626762,0.15812129,0.49328976
1.13756878,3.68152159,0.41942872,2.02251426,0.06434194,0.15520451,0.42561848,0.48055436,0.16027850,0.50075577
1.14357179,3.69544940,0.42228925,2.02415990,0.06407075,0.15713421,0.42742847,0.48302010,0.16186961,0.50628293
1.14957479,3.69444946,0.42369348,2.01788041,0.06363579,0.15826158,0.42726476,0.48352764,0.16283592,0.50970811
1.15557779,3.67796862,0.42354289,2.00343842,0.06302192,0.15855410,0.42507961,0.48198249,0.16312809,0.51091014
1.16158079,3.64576557,0.42178120,1.98075341,0.06222039,0.15799529,0.42086816,0.47833713,0.16270803,0.50981510
1.16758379,3.59792713,0.41839760,1.94990903,0.06122917,0.15658568,0.41466970,0.47259354,0.16155045,0.50640024
1.17358679,3.53487452,0.41342839,1.91115554,0.06005299,0.15434320,0.40656762,0.46480413,0.15964409,0.50069624
1.17958979,3.45735909,0.40695698,1.86490725,0.05870321,0.15130310,0.39668789,0.45507078,0.15699256,0.49278768
1.18559280,3.36644789,0.39911212,1.81173511,0.05719733,0.14751730,0.38519626,0.44354236,0.15361468,0.48281177
1.19159580,3.26349964,0.39006476,1.75235457,0.05555840,0.14305327,0.37229430,0.43041057,0.14954437,0.47095533
1.19759880,3.15013182,0.38002336,1.68760936,0.05381414,0.13799237,0.35821423,0.41590445,0.14483008,0.45745017
1.20360180,3.02818041,0.36922806,1.61845162,0.05199603,0.13242788,0.34321294,0.40028376,0.13953374,0.44256692
1.20960480,2.89965356,0.35794395,1.54591910,0.05013819,0.12646266,0.32756537,0.38383148,0.13372926,0.42660776
1.21560780,2.76668101,0.34645349,1.47111034,0.04827633,0.12020653,0.31155737,0.36684580,0.12750077,0.40989812
1.22161081,2.63146090,0.33504860,1.39515853,0.04644661,0.11377362,0.29547843,0.34963172,0.12094046,0.39277769
1.22761381,2.49620589,0.32402246,1.31920498,0.04468454,0.10727958,0.27961445,0.33249285,0.11414637,0.37559113
1.23361681,2.36309019,0.31366147,1.24437299,0.04302394,0.10083899,0.26424074,0.31572335,0.10721997,0.35867877
1.23961981,2.23419922,0.30423735,1.17174287,0.04149604,0.09456282,0.24961562,0.29960057,0.10026382,0.34236749
1.24562281,2.11148328,0.29599990,1.10232892,0.04012858,0.08855630,0.23597458,0.28437841,0.09337929,0.32696223
1.25162581,1.99671650,0.28917030,1.03705872,0.03894508,0.08291701,0.22352533,0.27028161,0.08666449,0.31273833
1.25762881,1.89146198,0.28393537,0.97675544,0.03796430,0.07773339,0.21244383,0.25750124,0.08021248,0.29993488
1.26363182,1.79704397,0.28044276,0.92212332,0.03719974,0.07308379,0.20287135,0.24619131,0.07410967,0.28874935
1.26963482,1.71452740,0.27879731,0.87373670,0.03665933,0.06903581,0.19491254,0.23646668,0.06843475,0.27933350
1.27563782,1.64470516,0.27905855,0.83203257,0.03634525,0.06564622,0.18863478,0.22840222,0.06325779,0.27179086
1.28164082,1.58809300,0.28123957,0.79730673,0.03625394,0.06296124,0.18406846,0.22203326,0.05863985,0.26617563
1.28764382,1.54493184,0.28530715,0.76971336,0.03637620,0.06101720,0.18120838,0.21735720,0.05463280,0.26249317
1.29364682,1.51519706,0.29118326,0.74926796,0.03669748,0.05984152,0.18001616,0.21433627,0.05127950,0.26070184
1.29964982,1.49861415,0.29874786,0.73585322,0.03719823,0.05945398,0.18042344,0.21290125,0.04861420,0.26071633
1.30565283,1.49468003,0.30784300,0.72922772,0.03785453,0.05986805,0.18233583,0.21295602,0.04666309,0.26241210
1.31165583,1.50268907,0.31827807,0.72903690,0.03863866,0.06109235,0.18563749,0.21438276,0.04544497,0.26563095
1.31765883,1.52176283,0.32983602,0.73482610,0.03951994,0.06313206,0.19019608,0.21704759,0.04497198,0.27018746
1.32366183,1.55088251,0.34228055,0.74605515,0.04046555,0.06599013,0.19586799,0.22080650,0.04525028,0.27587595
1.32966483,1.58892294,0.35536376,0.76211410,0.04144145,0.06966836,0.20250358,0.22551116,0.04628059,0.28247787
1.33566783,1.63468697,0.36883427,0.78233975,0.04241335,0.07416807,0.20995234,0.23101457,0.04805869,0.28976927
1.34167084,1.68693920,0.38244534,0.80603246,0.04334771,0.07949041,0.21806760,0.23717616,0.05057570,0.29752810
1.34767384,1.74443786,0.39596276,0.83247280,0.04421265,0.08563623,0.22671091,0.24386624,0.05381808,0.30554101
1.35367684,1.80596398,0.40917222,0.86093779,0.04497892,0.09260553,0.23575561,0.25096953,0.05776754,0.31360950
1.35967984,1.87034693,0.42188580,0.89071612,0.04562064,0.10039634,0.24508967,0.25838763,0.06240069,0.32155519
1.36568284,1.93648564,0.43394734,0.92112224,0.04611613,0.10900327,0.25461766,0.26604035,0.06768852,0.32922401
1.37168584,2.00336504,0.44523654,0.95150880,0.04644843,0.11841559,0.26426175,0.27386583,0.07359574,0.33648917
1.37768884,2.07006748,0.45567148,0.98127739,0.04660575,0.12861505,0.27396176,0.28181951,0.08008003,0.34325290
1.38369185,2.13577903,0.46520959,1.00988715,0.04658181,0.13957353,0.28367429,0.28987195,0.08709133,0.34944699
1.38969485,2.19979104,0.47384698,1.03686143,0.04637591,0.15125057,0.29337106,0.29800577,0.09457112,0.35503204
1.39569785,2.26149722,0.48161624,1.06179215,0.04599291,0.16359117,0.30303643,0.30621181,0.10245188,0.35999575
1.40170085,2.32038704,0.48858279,1.08434208,0.04544306,0.17652363,0.31266452,0.31448480,0.11065673,0.36435016
1.40770385,2.37603626,0.49483992,1.10424509,0.04474163,0.18995807,0.32225581,0.32281891,0.11909945,0.36812830
1.41370685,2.42809552,0.50050303,1.12130443,0.04390848,0.20378539,0.33181373,0.33120334,0.12768469,0.37138029
1.41970985,2.47627791,0.50570297,1.13538950,0.04296745,0.21787704,0.34134121,0.33961843,0.13630879,0.37416921
1.42571286,2.52034662,0.51057918,1.14643106,0.04194575,0.23208561,0.35083756,0.34803238,0.14486084,0.37656692
1.43171586,2.56010355,0.51527268,1.15441541,0.04087320,0.24624633,0.36029575,0.35639895,0.15322436,0.37865012
1.43771886,2.59537962,0.51991944,1.15937786,0.03978147,0.26017959,0.36970042,0.36465638,0.16127922,0.38049675
1.44372186,2.62602738,0.52464419,1.16139560,0.03870331,0.27369425,0.37902645,0.37272736,0.16890417,0.38218293
1.44972486,2.65191636,0.52955513,1.16058050,0.03767173,0.28659191,0.38823847,0.38052039,0.17597946,0.38378042
1.45572786,2.67293126,0.53473953,1.15707203,0.03671918,0.29867180,0.39729115,0.38793226,0.18238990,0.38535482
1.46173087,2.68897280,0.54026048,1.15103047,0.03587683,0.30973624,0.40613020,0.39485161,0.18802789,0.38696432
1.46773387,2.69996117,0.54615476,1.14263080,0.03517376,0.31959644,0.41469415,0.40116327,0.19279650,0.38865899
1.47373687,2.70584114,0.55243192,1.13205713,0.03463631,0.32807829,0.42291667,0.40675315,0.19661246,0.39048058
1.47973987,2.70658865,0.55907434,1.11949810,0.03428739,0.33502804,0.43072918,0.41151343,0.19940880,0.39246264
1.48574287,2.70221772,0.56603832,1.10514299,0.03414592,0.34031743,0.43806386,0.41534756,0.20113713,0.39463085
1.49174587,2.69278713,0.57325602,1.08917871,0.03422634,0.34384824,0.44485650,0.41817491,0.20176943,0.39700340
1.49774887,2.67840604,0.58063800,1.07178754,0.03453816,0.34555576,0.45104926,0.41993463,0.20129918,0.39959139
1.50375188,2.65923791,0.58807627,1.05314565,0.03508567,0.34541132,0.45659303,0.42058860,0.19974186,0.40239900
1.50975488,2.63550221,0.59544766,1.03342216,0.03586774,0.34342346,0.46144932,0.42012319,0.19713474,0.40542357
1.51575788,2.60747352,0.60261730,1.01277868,0.03687775,0.33963787,0.46559150,0.41854974,0.19353594,0.40865535
1.52176088,2.57547801,0.60944220,0.99136928,0.03810363,0.33413604,0.46900536,0.41590378,0.18902283,0.41207712
1.52776388,2.53988719,0.61577466,0.96934067,0.03952812,0.32703263,0.47168898,0.41224301,0.18368982,0.41566360
1.53376688,2.50110943,0.62146562,0.94683253,0.04112905,0.31847181,0.47365185,0.40764418,0.17764558,0.41938084
1.53976988,2.45957945,0.62636775,0.92397797,0.04287985,0.30862254,0.47491353,0.40219906,0.17100997,0.42318553
1.54577289,2.41574652,0.63033836,0.90090386,0.04475016,0.29767326,0.47550163,0.39600986,0.16391051,0.42702460
1.55177589,2.37006200,0.63324215,0.87773121,0.04670656,0.28582602,0.47544952,0.38918421,0.15647891,0.43083494
1.55777889,2.32296690,0.63495374,0.85457535,0.04871334,0.27329038,0.47479389,0.38183015,0.14884746,0.43454359
1.56378189,2.27488020,0.63536004,0.83154606,0.05073344,0.26027742,0.47357217,0.37405141,0.14114561,0.43806832
1.56978489,2.22618845,0.63436250,0.80874756,0.05272930,0.24699395,0.47182012,0.36594316,0.13349679,0.44131884
1.57578789,2.17723734,0.63187927,0.78627829,0.05466383,0.23363728,0.46956974,0.35758860,0.12601563,0.44419843
1.58179090,2.12832552,0.62784712,0.76423070,0.05650128,0.22039063,0.46684752,0.34905638,0.11880551,0.44660621
1.58779390,2.07970089,0.62222331,0.74269082,0.05820809,0.20741935,0.46367327,0.34039914,0.11195674,0.44843986
1.59379690,2.03155948,0.61498716,0.72173783,0.05975362,0.19486811,0.46005945,0.33165312,0.10554509,0.44959878
1.59979990,1.98404683,0.60614143,0.70144350,0.06111078,0.18285894,0.45601110,0.32283877,0.09963099,0.44998753
1.60580290,1.93726154,0.59571326,0.68187163,0.06225657,0.17149028,0.45152639,0.31396235,0.09425908,0.44951935
1.61180590,1.89126078,0.58375480,0.66307745,0.06317239,0.16083688,0.44659765,0.30501835,0.08945834,0.44811984
1.61780890,1.84606722,0.57034330,0.64510705,0.06384429,0.15095055,0.44121284,0.29599251,0.08524253,0.44573029
1.62381191,1.80167688,0.55558061,0.62799682,0.06426301,0.14186150,0.43535741,0.28686527,0.08161106,0.44231078
1.62981491,1.75806755,0.53959223,0.61177303,0.06442390,0.13358036,0.42901633,0.27761539,0.07855004,0.43784278
1.63581791,1.71520714,0.52252559,0.59645148,0.06432671,0.12610055,0.42217620,0.26822354,0.07603365,0.43233117
1.64182091,1.67306166,0.50454786,0.58203735,0.06397531,0.11940092,0.41482745,0.25867564,0.07402559,0.42580550
1.64782391,1.63160243,0.48584318,0.56852533,0.06337721,0.11344859,0.40696624,0.24896580,0.07248069,0.41832053
1.65382691,1.59081236,0.46660942,0.55589993,0.06254316,0.10820176,0.39859619,0.23909863,0.07134652,0.40995598
1.65982991,1.55069101,0.44705452,0.54413617,0.06148661,0.10361246,0.38972978,0.22909094,0.07056509,0.40081541
1.66583292,1.51125846,0.42739264,0.53320063,0.06022320,0.09962916,0.38038937,0.21897271,0.07007447,0.39102443
1.67183592,1.47255805,0.40784015,0.52305277,0.05877025,0.09619916,0.37060774,0.20878726,0.06981047,0.38072815
1.67783892,1.43465794,0.38861163,0.51364676,0.05714623,0.09327063,0.36042825,0.19859083,0.06970815,0.37008808
1.68384192,1.39765169,0.36991600,0.50493346,0.05537038,0.09079452,0.34990456,0.18845139,0.06970344,0.35927850
1.68984492,1.36165807,0.35195296,0.49686280,0.05346223,0.08872602,0.33909997,0.17844706,0.06973448,0.34848247
1.69584792,1.32682013,0.33490978,0.48938630,0.05144136,0.08702586,0.32808644,0.16866404,0.06974309,0.33788772
1.70185093,1.29330379,0.31895855,0.48245963,0.04932703,0.08566126,0.31694325,0.15919424,0.06967594,0.32768230
1.70785393,1.26129603,0.30425394,0.47604524,0.04713803,0.08460663,0.30575556,0.15013291,0.06948580,0.31805045
1.71385693,1.23100277,0.29093157,0.47011464,0.04489249,0.08384416,0.29461276,0.14157609,0.06913243,0.30916859
1.71985993,1.20264652,0.27910689,0.46465058,0.04260780,0.08336404,0.28360675,0.13361836,0.06858353,0.30120158
1.72586293,1.17646387,0.26887462,0.45964860,0.04030051,0.08316459,0.27283022,0.12635070,0.06781534,0.29429954
1.73186593,1.15270270,0.26030878,0.45511811,0.03798634,0.08325227,0.26237497,0.11985873,0.06681311,0.28859503
1.73786893,1.13161930,0.25346313,0.45108280,0.03568011,0.08364144,0.25233033,0.11422132,0.06557136,0.28420091
1.74387194,1.11347521,0.24837203,0.44758036,0.03339582,0.08435404,0.24278172,0.10950959,0.06409384,0.28120880
1.74987494,1.09853382,0.24505171,0.44466141,0.03114659,0.08541911,0.23380931,0.10578629,0.06239333,0.27968816
1.75587794,1.08705677,0.24350175,0.44238774,0.02894469,0.08687216,0.22548699,0.10310568,0.06049112,0.27968611
1.76188094,1.07930008,0.24370685,0.44082997,0.02680154,0.08875444,0.21788141,0.10151359,0.05841633,0.28122778
1.76788394,1.07551013,0.24563872,0.44006451,0.02472773,0.09111197,0.21105129,0.10104795,0.05620501,0.28431736
1.77388694,1.07591945,0.24925807,0.44017023,0.02273293,0.09399452,0.20504692,0.10173936,0.05389899,0.28893960
1.77988994,1.08074245,0.25451668,0.44122484,0.02082592,0.09745435,0.19990987,0.10361193,0.05154471,0.29506185
1.78589295,1.09017121,0.26135939,0.44330111,0.01901456,0.10154478,0.19567291,0.10668411,0.04919182,0.30263634
1.79189595,1.10437136,0.26972613,0.44646334,0.01730571,0.10631868,0.19236005,0.11096945,0.04689187,0.31160290
1.79789895,1.12347823,0.27955384,0.45076401,0.01570524,0.11182676,0.18998681,0.11647734,0.04469684,0.32189160
1.80390195,1.14759347,0.29077825,0.45624098,0.01421798,0.11811574,0.18856065,0.12321355,0.04265785,0.33342566
1.80990495,1.17678210,0.30333553,0.46291528,0.01284772,0.12522646,0.18808146,0.13118056,0.04082383,0.34612410
1.81590795,1.21107029,0.31716384,0.47078966,0.01159723,0.13319195,0.18854227,0.14037766,0.03924043,0.35990439
1.82191096,1.25044389,0.33220455,0.47984802,0.01046826,0.14203551,0.18992998,0.15080085,0.03794898,0.37468470
1.82791396,1.29484784,0.34840340,0.49005574,0.00946161,0.15176888,0.19222622,0.16244244,0.03698567,0.39038600
1.83391696,1.34418652,0.36571136,0.50136082,0.00857719,0.16239058,0.19540818,0.17529055,0.03638096,0.40693373
1.83991996,1.39832508,0.38408516,0.51369601,0.00781412,0.17388451,0.19944958,0.18932835,0.03615909,0.42425909
1.84592296,1.45709168,0.40348766,0.52698162,0.00717085,0.18621883,0.20432152,0.20453329,0.03633781,0.44230001
1.85192596,1.52028066,0.42388781,0.54112901,0.00664526,0.19934530,0.20999336,0.22087614,0.03692839,0.46100167
1.85792896,1.58765638,0.44526025,0.55604447,0.00623482,0.21319902,0.21643349,0.23832014,0.03793559,0.48031677
1.86393197,1.65895762,0.46758458,0.57163344,0.00593674,0.22769868,0.22360999,0.25682012,0.03935796,0.50020532
1.86993497,1.73390221,0.49084408,0.58780461,0.00574805,0.24274738,0.23149117,0.27632168,0.04118812,0.52063429
1.87593797,1.81219157,0.51502406,0.60447389,0.00566580,0.25823392,0.24004585,0.29676046,0.04341316,0.54157675
1.88194097,1.89351486,0.54010961,0.62156773,0.00568711,0.27403455,0.24924348,0.31806154,0.04601509,0.56301091
1.88794397,1.97755220,0.56608290,0.63902581,0.00580925,0.29001525,0.25905401,0.34013893,0.04897129,0.58491877
1.89394697,2.06397678,0.59291991,0.65680261,0.00602977,0.30603418,0.26944739,0.36289509,0.05225497,0.60728444
1.89994997,2.15245537,0.62058674,0.67486790,0.00634642,0.32194451,0.28039291,0.38622064,0.05583561,0.63009227
1.90595298,2.24264707,0.64903548,0.69320592,0.00675724,0.33759721,0.29185820,0.40999409,0.05967932,0.65332462
1.91195598,2.33420021,0.67819982,0.71181322,0.00726043,0.35284391,0.30380799,0.43408158,0.06374920,0.67695933
1.91795898,2.42674729,0.70799066,0.73069515,0.00785434,0.36753953,0.31620270,0.45833685,0.06800562,0.70096700
1.92396198,2.51989840,0.73829164,0.74986129,0.00853734,0.38154469,0.32899686,0.48260117,0.07240648,0.72530803
1.92996498,2.61323324,0.76895529,0.76931976,0.00930769,0.39472771,0.34213759,0.50670356,0.07690743,0.74992962
1.93596798,2.70629255,0.79979962,0.78907099,0.01016339,0.40696621,0.35556303,0.53046113,0.08146208,0.77476271
1.94197099,2.79856956,0.83060586,0.80910108,0.01110203,0.41814834,0.36920107,0.55367981,0.08602226,0.79971922
1.94797399,2.88950229,0.86111734,0.82937530,0.01212067,0.42817341,0.38296835,0.57615540,0.09053832,0.82468954
1.95397699,2.97846780,0.89103998,0.84983215,0.01321564,0.43695237,0.39676973,0.59767520,0.09495945,0.84954064
1.95997999,3.06477899,0.92004451,0.87037834,0.01438245,0.44440780,0.41049830,0.61802013,0.09923421,0.87411492
1.96598299,3.14768515,0.94777061,0.89088523,0.01561568,0.45047381,0.42403606,0.63696756,0.10331104,0.89822999
1.97198599,3.22637670,0.97383301,0.91118699,0.01690895,0.45509587,0.43725533,0.65429474,0.10713902,0.92167957
1.97798899,3.29999464,0.99782949,0.93108077,0.01825486,0.45823059,0.45002080,0.66978295,0.11066870,0.94423558
1.98399200,3.36764502,1.01935066,0.95032907,0.01964505,0.45984573,0.46219246,0.68322226,0.11385305,0.96565155
1.98999500,3.42841817,1.03799115,0.96866431,0.02107029,0.45992040,0.47362903,0.69441674,0.11664856,0.98566724
1.99599800,3.48141223,1.05336188,0.98579552,0.02252060,0.45844547,0.48419200,0.70319006,0.11901636,1.00401452
2.00200100,3.52576032,1.06510290,1.00141696,0.02398541,0.45542431,0.49375008,0.70939119,0.12092339,1.02042417
2.00800400,3.56066004,1.07289615,1.01521821,0.02545386,0.45087373,0.50218377,0.71290002,0.12234354,1.03463360
2.01400700,3.58540411,1.07647774,1.02689544,0.02691495,0.44482507,0.50938997,0.71363254,0.12325869,1.04639501
2.02001001,3.59941060,1.07564889,1.03616323,0.02835790,0.43732537,0.51528633,0.71154540,0.12365964,1.05548371
2.02601301,3.60225112,1.07028515,1.04276635,0.02977240,0.42843834,0.51981506,0.70663951,0.12354680,1.06170640
2.03201601,3.59367537,1.06034334,1.04649093,0.03114889,0.41824527,0.52294608,0.69896246,0.12293063,1.06490876
2.03801901,3.57363073,1.04586574,1.04717456,0.03247879,0.40684533,0.52467923,0.68860952,0.12183179,1.06498226
2.04402201,3.54227551,1.02698135,1.04471459,0.03375476,0.39435554,0.52504541,0.67572315,0.12028094,1.06186977
2.05002501,3.49998501,1.00390409,1.03907434,0.03497082,0.38090995,0.52410656,0.66049093,0.11831816,1.05556969
2.05602801,3.44734979,0.97692790,1.03028697,0.03612246,0.36665822,0.52195441,0.64314182,0.11599208,1.04613848
2.06203102,3.38516608,0.94641896,1.01845656,0.03720663,0.35176337,0.51870796,0.62394104,0.11335863,1.03369141
2.06803402,3.31441839,0.91280544,1.00375664,0.03822172,0.33639895,0.51450989,0.60318359,0.11047951,1.01840158
2.07403702,3.23625518,0.87656506,0.98642604,0.03916736,0.32074542,0.50952195,0.58118664,0.10742040,1.00049708
2.08004002,3.15195849,0.83821120,0.96676233,0.04004423,0.30498621,0.50391944,0.55828128,0.10424905,0.98025669
2.08604302,3.06290890,0.79827810,0.94511322,0.04085377,0.28930328,0.49788526,0.53480375,0.10103327,0.95800397
2.09204602,2.97054734,0.75730566,0.92186627,0.04159778,0.27387265,0.49160359,0.51108657,0.09783885,0.93410025
2.09804902,2.87633545,0.71582481,0.89743744,0.04227811,0.25886000,0.48525350,0.48745013,0.09472772,0.90893662
2.10405203,2.78171624,0.67434364,0.87225895,0.04289622,0.24441647,0.47900297,0.46419471,0.09175614,0.88292527
2.11005503,2.68807661,0.63333521,0.84676710,0.04345282,0.23067507,0.47300340,0.44159368,0.08897324,0.85649044
2.11605803,2.59671339,0.59322717,0.82139036,0.04394753,0.21774772,0.46738499,0.41988772,0.08641989,0.83005933
2.12206103,2.50880405,0.55439373,0.79653847,0.04437862,0.20572305,0.46225312,0.39928058,0.08412787,0.80405314
2.12806403,2.42538308,0.51715002,0.77259260,0.04474281,0.19466524,0.45768598,0.37993629,0.08211951,0.77887853
2.13406703,2.34732474,0.48174903,0.74989724,0.04503525,0.18461371,0.45373347,0.36197797,0.08040776,0.75491964
2.14007004,2.27533247,0.44838105,0.72875366,0.04524948,0.17558379,0.45041739,0.34548813,0.07899658,0.73253090
2.14607304,2.20993478,0.41717541,0.70941535,0.04537768,0.16756836,0.44773298,0.33051042,0.07788177,0.71203064
2.15207604,2.15148737,0.38820431,0.69208521,0.04541093,0.16054016,0.44565145,0.31705260,0.07705205,0.69369570
2.15807904,2.10018068,0.36148839,0.67691446,0.04533958,0.15445482,0.44412359,0.30509055,0.07649041,0.67775687
2.16408204,2.05605195,0.33700367,0.66400314,0.04515379,0.14925435,0.44308405,0.29457303,0.07617562,0.66439545
2.17008504,2.01900080,0.31468932,0.65340189,0.04484405,0.14487085,0.44245601,0.28542693,0.07608374,0.65374064
2.17608804,1.98880700,0.29445605,0.64511476,0.04440176,0.14123034,0.44215613,0.27756270,0.07618970,0.64586802
