energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-4.63731866,3.14136921,0.06808991,0.01998077,0.02665579,2.50152332,1.50623166,0.61606631,0.98208377,0.25632068
-4.63131566,3.03520672,0.06553422,0.01943785,0.02629651,2.41469678,1.45154209,0.59640633,0.94164766,0.24831250
-4.62531266,2.92287117,0.06288162,0.01886338,0.02582050,2.32295295,1.39383967,0.57586276,0.89980087,0.23969635
-4.61930965,2.80539275,0.06016424,0.01826182,0.02523405,2.22714847,1.33369890,0.55454679,0.85698497,0.23056380
-4.61330665,2.68386693,0.05741337,0.01763821,0.02454516,2.12819140,1.27171653,0.53258996,0.81363379,0.22101302
-4.60730365,2.55944110,0.05465905,0.01699817,0.02376330,2.02702979,1.20850378,0.51014316,0.77016849,0.21114749
-4.60130065,2.43329903,0.05192975,0.01634791,0.02289925,1.92463849,1.14467795,0.48737478,0.72699286,0.20107445
-4.59529765,2.30664337,0.04925213,0.01569418,0.02196483,1.82200443,1.08085334,0.46446804,0.68448903,0.19090336
-4.58929465,2.18067665,0.04665072,0.01504422,0.02097264,1.72011071,1.01763176,0.44161760,0.64301336,0.18074412
-4.58329165,2.05658112,0.04414775,0.01440569,0.01993577,1.61991993,0.95559290,0.41902547,0.60289280,0.17070530
-4.57728864,1.93549806,0.04176298,0.01378652,0.01886748,1.52235727,0.89528481,0.39689643,0.56442146,0.16089236
-4.57128564,1.81850726,0.03951344,0.01319481,0.01778094,1.42829370,0.83721474,0.37543310,0.52785765,0.15140581
-4.56528264,1.70660709,0.03741338,0.01263864,0.01668890,1.33853008,0.78184068,0.35483094,0.49342125,0.14233953
-4.55927964,1.60069602,0.03547407,0.01212592,0.01560349,1.25378242,0.72956382,0.33527320,0.46129164,0.13377910
-4.55327664,1.50155601,0.03370370,0.01166419,0.01453594,1.17466897,0.68072215,0.31692620,0.43160603,0.12580031
-4.54727364,1.40983855,0.03210732,0.01126044,0.01349638,1.10169943,0.63558551,0.29993498,0.40445848,0.11846788
-4.54127064,1.32605358,0.03068676,0.01092089,0.01249372,1.03526685,0.59435206,0.28441960,0.37989953,0.11183438
-4.53526763,1.25056191,0.02944064,0.01065082,0.01153550,0.97564217,0.55714656,0.27047222,0.35793654,0.10593938
-4.52926463,1.18357135,0.02836437,0.01045437,0.01062780,0.92297203,0.52402025,0.25815492,0.33853479,0.10080894
-4.52326163,1.12513667,0.02745029,0.01033443,0.00977528,0.87727952,0.49495255,0.24749865,0.32161949,0.09645531
-4.51725863,1.07516362,0.02668782,0.01029247,0.00898109,0.83846826,0.46985447,0.23850301,0.30707845,0.09287707
-4.51125563,1.03341671,0.02606368,0.01032846,0.00824701,0.80632940,0.44857364,0.23113717,0.29476579,0.09005945
-4.50525263,0.99953074,0.02556223,0.01044083,0.00757350,0.78055153,0.43090083,0.22534166,0.28450624,0.08797511
-4.49924962,0.97302564,0.02516587,0.01062642,0.00695980,0.76073311,0.41657782,0.22103112,0.27610032,0.08658511
-4.49324662,0.95332408,0.02485547,0.01088057,0.00640408,0.74639701,0.40530625,0.21809780,0.26933003,0.08584020
-4.48724362,0.93977146,0.02461092,0.01119717,0.00590362,0.73700676,0.39675737,0.21641574,0.26396506,0.08568237
-4.48124062,0.93165730,0.02441170,0.01156876,0.00545497,0.73198383,0.39058217,0.21584535,0.25976927,0.08604661
-4.47523762,0.92823757,0.02423748,0.01198676,0.00505410,0.73072539,0.38642176,0.21623834,0.25650718,0.08686273
-4.46923462,0.92875691,0.02406875,0.01244161,0.00469662,0.73262196,0.38391746,0.21744267,0.25395047,0.08805740
-4.46323162,0.93246999,0.02388739,0.01292307,0.00437792,0.73707417,0.38272042,0.21930733,0.25188393,0.08955607
-4.45722861,0.93866128,0.02367724,0.01342040,0.00409334,0.74350821,0.38250032,0.22168687,0.25011088,0.09128493
-4.45122561,0.94666242,0.02342457,0.01392269,0.00383833,0.75138927,0.38295292,0.22444528,0.24845784,0.09317273
-4.44522261,0.95586660,0.02311851,0.01441908,0.00360856,0.76023249,0.38380627,0.22745928,0.24677803,0.09515237
-4.43921961,0.96573950,0.02275130,0.01489905,0.00340000,0.76961127,0.38482520,0.23062075,0.24495394,0.09716232
-4.43321661,0.97582642,0.02231851,0.01535263,0.00320906,0.77916243,0.38581425,0.23383826,0.24289851,0.09914773
-4.42721361,0.98575553,0.02181903,0.01577066,0.00303257,0.78858845,0.38661871,0.23703776,0.24055516,0.10106116
-4.42121061,0.99523734,0.02125503,0.01614493,0.00286787,0.79765660,0.38712414,0.24016230,0.23789655,0.10286312
-4.41520760,1.00406056,0.02063167,0.01646835,0.00271278,0.80619539,0.38725417,0.24317094,0.23492224,0.10452214
-4.40920460,1.01208486,0.01995684,0.01673507,0.00256563,0.81408865,0.38696703,0.24603696,0.23165532,0.10601463
-4.40320160,1.01923122,0.01924066,0.01694057,0.00242516,0.82126767,0.38625093,0.24874551,0.22813829,0.10732442
-4.39719860,1.02547027,0.01849498,0.01708165,0.00229054,0.82770201,0.38511863,0.25129077,0.22442831,0.10844211
-4.39119560,1.03080982,0.01773283,0.01715651,0.00216128,0.83338961,0.38360162,0.25367302,0.22059216,0.10936421
-4.38519260,1.03528198,0.01696774,0.01716471,0.00203716,0.83834678,0.38174402,0.25589562,0.21670108,0.11009221
-4.37918959,1.03893091,0.01621321,0.01710711,0.00191818,0.84259875,0.37959683,0.25796216,0.21282584,0.11063162
-4.37318659,1.04180180,0.01548210,0.01698589,0.00180451,0.84617123,0.37721256,0.25987398,0.20903213,0.11099100
-4.36718359,1.04393160,0.01478607,0.01680442,0.00169637,0.84908350,0.37464071,0.26162817,0.20537670,0.11118112
-4.36118059,1.04534220,0.01413515,0.01656725,0.00159404,0.85134338,0.37192410,0.26321614,0.20190406,0.11121421
-4.35517759,1.04603597,0.01353738,0.01628003,0.00149776,0.85294417,0.36909635,0.26462285,0.19864428,0.11110342
-4.34917459,1.04599418,0.01299850,0.01594942,0.00140772,0.85386386,0.36618046,0.26582677,0.19561153,0.11086239
-4.34317159,1.04517792,0.01252184,0.01558303,0.00132401,0.85406626,0.36318852,0.26680041,0.19280377,0.11050511
-4.33716858,1.04353147,0.01210824,0.01518937,0.00124663,0.85350408,0.36012243,0.26751158,0.19020321,0.11004589
-4.33116558,1.04098773,0.01175611,0.01477768,0.00117544,0.85212355,0.35697559,0.26792505,0.18777773,0.10949947
-4.32516258,1.03747515,0.01146165,0.01435789,0.00111021,0.84987013,0.35373521,0.26800469,0.18548295,0.10888127
-4.31915958,1.03292568,0.01121903,0.01394048,0.00105059,0.84669499,0.35038521,0.26771579,0.18326498,0.10820767
-4.31315658,1.02728306,0.01102076,0.01353631,0.00099612,0.84256163,0.34690929,0.26702754,0.18106350,0.10749636
-4.30715358,1.02051092,0.01085809,0.01315646,0.00094630,0.83745220,0.34329404,0.26591542,0.17881516,0.10676654
-4.30115058,1.01259995,0.01072137,0.01281199,0.00090054,0.83137304,0.33953190,0.26436334,0.17645702,0.10603911
-4.29514757,1.00357373,0.01060052,0.01251376,0.00085826,0.82435897,0.33562351,0.26236547,0.17392990,0.10533668
-4.28914457,0.99349268,0.01048549,0.01227211,0.00081884,0.81647605,0.33157964,0.25992759,0.17118144,0.10468335
-4.28314157,0.98245589,0.01036659,0.01209662,0.00078171,0.80782252,0.32742217,0.25706782,0.16816879,0.10410436
-4.27713857,0.97060049,0.01023494,0.01199580,0.00074631,0.79852779,0.32318445,0.25381681,0.16486077,0.10362552
-4.27113557,0.95809871,0.01008273,0.01197675,0.00071216,0.78874934,0.31891055,0.25021720,0.16123942,0.10327233
-4.26513257,0.94515249,0.00990347,0.01204496,0.00067884,0.77866789,0.31465388,0.24632244,0.15730086,0.10306907
-4.25912956,0.93198600,0.00969221,0.01220396,0.00064598,0.76848069,0.31047489,0.24219510,0.15305557,0.10303767
-4.25312656,0.91883648,0.00944562,0.01245513,0.00061334,0.75839358,0.30643820,0.23790453,0.14852787,0.10319648
-4.24712356,0.90594373,0.00916202,0.01279753,0.00058074,0.74861191,0.30260920,0.23352422,0.14375487,0.10355911
-4.24112056,0.89353891,0.00884134,0.01322779,0.00054807,0.73933113,0.29905042,0.22912880,0.13878481,0.10413326
-4.23511756,0.88183325,0.00848503,0.01374004,0.00051531,0.73072717,0.29581776,0.22479103,0.13367497,0.10491974
-4.22911456,0.87100732,0.00809591,0.01432605,0.00048251,0.72294750,0.29295698,0.22057867,0.12848915,0.10591166
-4.22311156,0.86120141,0.00767794,0.01497531,0.00044977,0.71610319,0.29050043,0.21655166,0.12329501,0.10709399
-4.21710855,0.85250777,0.00723603,0.01567530,0.00041722,0.71026245,0.28846451,0.21275964,0.11816124,0.10844337
-4.21110555,0.84496492,0.00677574,0.01641185,0.00038506,0.70544614,0.28684778,0.20923988,0.11315483,0.10992837
-4.20510255,0.83855479,0.00630309,0.01716957,0.00035347,0.70162551,0.28563004,0.20601586,0.10833840,0.11151017
-4.19909955,0.83320251,0.00582424,0.01793231,0.00032266,0.69872235,0.28477232,0.20309657,0.10376793,0.11314355
-4.19309655,0.82877931,0.00534532,0.01868374,0.00029284,0.69661167,0.28421795,0.20047639,0.09949077,0.11477838
-4.18709355,0.82510818,0.00487217,0.01940795,0.00026420,0.69512680,0.28389458,0.19813588,0.09554414,0.11636137
-4.18109055,0.82197223,0.00441021,0.02009001,0.00023692,0.69406671,0.28371714,0.19604312,0.09195420,0.11783809
-4.17508754,0.81912531,0.00396425,0.02071658,0.00021113,0.69320533,0.28359155,0.19415576,0.08873557,0.11915514
-4.16908454,0.81630427,0.00353843,0.02127641,0.00018697,0.69230223,0.28341907,0.19242355,0.08589147,0.12026246
-4.16308154,0.81324252,0.00313611,0.02176083,0.00016451,0.69111440,0.28310102,0.19079131,0.08341438,0.12111550
-4.15707854,0.80968389,0.00275990,0.02216407,0.00014381,0.68940839,0.28254369,0.18920209,0.08128715,0.12167727
-4.15107554,0.80539631,0.00241161,0.02248356,0.00012489,0.68697227,0.28166311,0.18760047,0.07948455,0.12192019
-4.14507254,0.80018458,0.00209230,0.02272000,0.00010774,0.68362681,0.28038959,0.18593572,0.07797515,0.12182746
-4.13906953,0.79390150,0.00180234,0.02287734,0.00009233,0.67923539,0.27867160,0.18416473,0.07672341,0.12139407
-4.13306653,0.78645688,0.00154150,0.02296264,0.00007859,0.67371201,0.27647901,0.18225455,0.07569186,0.12062735
-4.12706353,0.77782395,0.00130899,0.02298576,0.00006644,0.66702720,0.27380529,0.18018443,0.07484337,0.11954689
-4.12106053,0.76804290,0.00110360,0.02295892,0.00005579,0.65921143,0.27066886,0.17794722,0.07414320,0.11818407
-4.11505753,0.75722130,0.00092379,0.02289620,0.00004652,0.65035576,0.26711318,0.17555007,0.07356089,0.11658093
-4.10905453,0.74553145,0.00076773,0.02281290,0.00003853,0.64060999,0.26320581,0.17301447,0.07307186,0.11478875
-4.10305153,0.73320480,0.00063347,0.02272497,0.00003169,0.63017801,0.25903646,0.17037556,0.07265857,0.11286617
-4.09704852,0.72052367,0.00051894,0.02264825,0.00002588,0.61931095,0.25471396,0.16768076,0.07231129,0.11087699
-4.09104552,0.70781067,0.00042207,0.02259790,0.00002100,0.60829806,0.25036246,0.16498783,0.07202837,0.10888787
-4.08504252,0.69541639,0.00034082,0.02258780,0.00001691,0.59745606,0.24611692,0.16236240,0.07181601,0.10696593
-4.07903952,0.68370579,0.00027324,0.02263003,0.00001353,0.58711720,0.24211815,0.15987516,0.07168759,0.10517632
-4.07303652,0.67304399,0.00021748,0.02273445,0.00001074,0.57761661,0.23850751,0.15759878,0.07166251,0.10358008
-4.06703352,0.66378208,0.00017186,0.02290848,0.00000847,0.56927949,0.23542163,0.15560470,0.07176476,0.10223206
-4.06103052,0.65624346,0.00013484,0.02315693,0.00000664,0.56240862,0.23298727,0.15396002,0.07202102,0.10117930
-4.05502751,0.65071134,0.00010503,0.02348198,0.00000516,0.55727278,0.23131647,0.15272448,0.07245876,0.10045974
-4.04902451,0.64741792,0.00008122,0.02388335,0.00000399,0.55409638,0.23050237,0.15194785,0.07310410,0.10010129
-4.04302151,0.64653546,0.00006236,0.02435853,0.00000306,0.55305084,0.23061567,0.15166759,0.07397972,0.10012139
-4.03701851,0.64816983,0.00004754,0.02490312,0.00000233,0.55424788,0.23170187,0.15190717,0.07510290,0.10052697
-4.03101551,0.65235643,0.00003598,0.02551128,0.00000176,0.55773513,0.23377952,0.15267481,0.07648384,0.10131478
-4.02501251,0.65905874,0.00002703,0.02617617,0.00000132,0.56349394,0.23683932,0.15396290,0.07812417,0.10247202
-4.01900950,0.66816940,0.00002017,0.02689039,0.00000099,0.57143957,0.24084430,0.15574800,0.08001600,0.10397738
-4.01300650,0.67951367,0.00001493,0.02764649,0.00000074,0.58142363,0.24573078,0.15799142,0.08214132,0.10580206
-4.00700350,0.69285498,0.00001098,0.02843726,0.00000055,0.59323865,0.25141029,0.16064038,0.08447192,0.10791116
-4.00100050,0.70790233,0.00000802,0.02925611,0.00000042,0.60662436,0.25777219,0.16362956,0.08696979,0.11026489
-3.99499750,0.72431912,0.00000581,0.03009720,0.00000032,0.62127561,0.26468687,0.16688319,0.08958803,0.11281990
-3.98899450,0.74173293,0.00000418,0.03095557,0.00000026,0.63685138,0.27200952,0.17031723,0.09227209,0.11553047
-3.98299150,0.75974593,0.00000299,0.03182703,0.00000023,0.65298452,0.27958402,0.17384197,0.09496148,0.11834952
-3.97698849,0.77794542,0.00000212,0.03270807,0.00000022,0.66929191,0.28724720,0.17736448,0.09759168,0.12122952
-3.97098549,0.79591409,0.00000149,0.03359554,0.00000024,0.68538454,0.29483288,0.18079123,0.10009629,0.12412314
-3.96498249,0.81323978,0.00000104,0.03448632,0.00000029,0.70087723,0.30217585,0.18403049,0.10240917,0.12698373
-3.95897949,0.82952430,0.00000072,0.03537696,0.00000037,0.71539764,0.30911564,0.18699456,0.10446672,0.12976564
-3.95297649,0.84439127,0.00000050,0.03626325,0.00000050,0.72859438,0.31549978,0.18960173,0.10620984,0.13242440
-3.94697349,0.85749277,0.00000034,0.03713984,0.00000068,0.74014399,0.32118674,0.19177798,0.10758585,0.13491678
-3.94097049,0.86851481,0.00000023,0.03799989,0.00000092,0.74975675,0.32604839,0.19345832,0.10855002,0.13720084
-3.93496748,0.87718163,0.00000016,0.03883490,0.00000125,0.75718125,0.32997197,0.19458785,0.10906684,0.13923598
-3.92896448,0.88325905,0.00000010,0.03963452,0.00000170,0.76220781,0.33286166,0.19512246,0.10911085,0.14098306
-3.92296148,0.88655678,0.00000007,0.04038665,0.00000228,0.76467082,0.33463969,0.19502928,0.10866710,0.14240469
-3.91695848,0.88693012,0.00000005,0.04107755,0.00000306,0.76445008,0.33524720,0.19428690,0.10773132,0.14346554
-3.91095548,0.88428109,0.00000003,0.04169223,0.00000407,0.76147146,0.33464471,0.19288542,0.10630955,0.14413303
-3.90495248,0.87855913,0.00000002,0.04221491,0.00000537,0.75570685,0.33281246,0.19082628,0.10441766,0.14437795
-3.89894947,0.86976161,0.00000001,0.04262960,0.00000704,0.74717367,0.32975053,0.18812207,0.10208047,0.14417547
-3.89294647,0.85793409,0.00000001,0.04292085,0.00000916,0.73593404,0.32547885,0.18479623,0.09933073,0.14350613
-3.88694347,0.84317045,0.00000001,0.04307447,0.00001183,0.72209362,0.32003710,0.18088273,0.09620791,0.14235693
-3.88094047,0.82561288,0.00000000,0.04307832,0.00001518,0.70580033,0.31348449,0.17642565,0.09275697,0.14072249
-3.87493747,0.80545149,0.00000000,0.04292304,0.00001934,0.68724276,0.30589944,0.17147885,0.08902706,0.13860606
-3.86893447,0.78292360,0.00000000,0.04260276,0.00002446,0.66664830,0.29737907,0.16610547,0.08507023,0.13602043
-3.86293147,0.75831243,0.00000000,0.04211561,0.00003071,0.64428100,0.28803850,0.16037744,0.08094031,0.13298862
-3.85692846,0.73194498,0.00000000,0.04146415,0.00003827,0.62043884,0.27800988,0.15437486,0.07669168,0.12954429
-3.85092546,0.70418906,0.00000000,0.04065562,0.00004737,0.59545061,0.26744106,0.14818521,0.07237839,0.12573174
-3.84492246,0.67544916,0.00000000,0.03970189,0.00005820,0.56967193,0.25649397,0.14190248,0.06805318,0.12160557
-3.83891946,0.64616122,0.00000000,0.03861936,0.00007100,0.54348069,0.24534248,0.13562602,0.06376674,0.11722993
-3.83291646,0.61678599,0.00000000,0.03742852,0.00008598,0.51727154,0.23416988,0.12945921,0.05956707,0.11267733
-3.82691346,0.58780130,0.00000000,0.03615338,0.00010339,0.49144967,0.22316590,0.12350790,0.05549889,0.10802706
-3.82091046,0.55969306,0.00000000,0.03482074,0.00012342,0.46642373,0.21252331,0.11787858,0.05160317,0.10336327
-3.81490745,0.53294525,0.00000000,0.03345929,0.00014628,0.44259808,0.20243412,0.11267646,0.04791671,0.09877273
-3.80890445,0.50802914,0.00000000,0.03209864,0.00017212,0.42036452,0.19308550,0.10800318,0.04447181,0.09434243
-3.80290145,0.48539195,0.00000000,0.03076828,0.00020108,0.40009355,0.18465549,0.10395458,0.04129598,0.09015698
-3.79689845,0.46544532,0.00000000,0.02949654,0.00023322,0.38212561,0.17730857,0.10061828,0.03841167,0.08629606
-3.79089545,0.44855396,0.00000000,0.02830961,0.00026855,0.36676231,0.17119129,0.09807129,0.03583609,0.08283189
-3.78489245,0.43502485,0.00000000,0.02723054,0.00030702,0.35425811,0.16642807,0.09637765,0.03358105,0.07982689
-3.77888944,0.42509736,0.00000000,0.02627854,0.00034848,0.34481266,0.16311729,0.09558631,0.03165283,0.07733158
-3.77288644,0.41893478,0.00000000,0.02546820,0.00039270,0.33856410,0.16132783,0.09572915,0.03005219,0.07538285
-3.76688344,0.41661739,0.00000000,0.02480910,0.00043935,0.33558359,0.16109622,0.09681937,0.02877436,0.07400263
-3.76088044,0.41813771,0.00000000,0.02430546,0.00048801,0.33587133,0.16242448,0.09885025,0.02780919,0.07319703
-3.75487744,0.42339780,0.00000000,0.02395604,0.00053817,0.33935425,0.16527884,0.10179439,0.02714132,0.07295596
-3.74887444,0.43220918,0.00000000,0.02375432,0.00058922,0.34588559,0.16958928,0.10560344,0.02675049,0.07325329
-3.74287144,0.44429522,0.00000000,0.02368869,0.00064048,0.35524646,0.17525017,0.11020841,0.02661199,0.07404756
-3.73686843,0.45929616,0.00000000,0.02374304,0.00069120,0.36714941,0.18212183,0.11552057,0.02669709,0.07528310
-3.73086543,0.47677662,0.00000000,0.02389734,0.00074058,0.38124405,0.19003311,0.12143289,0.02697371,0.07689173
-3.72486243,0.49623558,0.00000000,0.02412840,0.00078779,0.39712458,0.19878506,0.12782212,0.02740708,0.07879474
-3.71885943,0.51711844,0.00000000,0.02441081,0.00083199,0.41433909,0.20815532,0.13455131,0.02796054,0.08090534
-3.71285643,0.53883090,0.00000000,0.02471780,0.00087236,0.43240049,0.21790348,0.14147292,0.02859636,0.08313126
-3.70685343,0.56075430,0.00000000,0.02502222,0.00090813,0.45079852,0.22777701,0.14843221,0.02927660,0.08537752
-3.70085043,0.58226183,0.00000000,0.02529752,0.00093857,0.46901286,0.23751765,0.15527097,0.02996400,0.08754939
-3.69484742,0.60273518,0.00000000,0.02551863,0.00096306,0.48652655,0.24686814,0.16183143,0.03062285,0.08955513
-3.68884442,0.62158101,0.00000000,0.02566276,0.00098110,0.50283952,0.25557898,0.16796019,0.03121983,0.09130873
-3.68284142,0.63824671,0.00000000,0.02571016,0.00099230,0.51748172,0.26341499,0.17351214,0.03172474,0.09273235
-3.67683842,0.65223492,0.00000000,0.02564466,0.00099641,0.53002535,0.27016152,0.17835407,0.03211115,0.09375849
-3.67083542,0.66311619,0.00000000,0.02545410,0.00099336,0.54009578,0.27563002,0.18236803,0.03235700,0.09433170
-3.66483242,0.67053952,0.00000000,0.02513060,0.00098321,0.54738083,0.27966273,0.18545419,0.03244492,0.09440994
-3.65882941,0.67424025,0.00000000,0.02467065,0.00096617,0.55163797,0.28213651,0.18753316,0.03236257,0.09396535
-3.65282641,0.67404514,0.00000000,0.02407504,0.00094261,0.55269931,0.28296546,0.18854772,0.03210269,0.09298463
-3.64682341,0.66987457,0.00000000,0.02334862,0.00091302,0.55047421,0.28210234,0.18846382,0.03166304,0.09146881
-3.64082041,0.66174164,0.00000000,0.02249996,0.00087801,0.54494939,0.27953886,0.18727092,0.03104624,0.08943263
-3.63481741,0.64974853,0.00000000,0.02154084,0.00083828,0.53618668,0.27530461,0.18498164,0.03025936,0.08690345
-3.62881441,0.63408020,0.00000000,0.02048571,0.00079460,0.52431848,0.26946502,0.18163067,0.02931352,0.08391985
-3.62281141,0.61499577,0.00000000,0.01935105,0.00074778,0.50954128,0.26211813,0.17727322,0.02822328,0.08052983
-3.61680840,0.59281806,0.00000000,0.01815470,0.00069867,0.49210742,0.25339062,0.17198276,0.02700603,0.07678894
-3.61080540,0.56792168,0.00000000,0.01691521,0.00064810,0.47231556,0.24343309,0.16584846,0.02568129,0.07275812
-3.60480240,0.54072023,0.00000000,0.01565121,0.00059687,0.45050029,0.23241482,0.15897225,0.02427003,0.06850170
-3.59879940,0.51165313,0.00000000,0.01438082,0.00054574,0.42702115,0.22051836,0.15146565,0.02279396,0.06408524
-3.59279640,0.48117251,0.00000000,0.01312111,0.00049541,0.40225173,0.20793396,0.14344658,0.02127486,0.05957368
-3.58679340,0.44973071,0.00000000,0.01188770,0.00044650,0.37656899,0.19485421,0.13503606,0.01973401,0.05502952
-3.58079040,0.41776870,0.00000000,0.01069443,0.00039953,0.35034340,0.18146895,0.12635521,0.01819163,0.05051137
-3.57478739,0.38570592,0.00000000,0.00955307,0.00035493,0.32392993,0.16796076,0.11752229,0.01666644,0.04607266
