energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.48724362,1.88608755,0.03639796,0.00930266,0.02885050,0.49610362,1.22056673,0.77272802,0.00000000
-4.48124062,1.86092940,0.03364402,0.00837205,0.02704069,0.48094365,1.21123623,0.76743645,0.00000000
-4.47523762,1.83852057,0.03143671,0.00751815,0.02544665,0.46709491,1.20269658,0.76270563,0.00000000
-4.46923462,1.81896464,0.02979188,0.00674817,0.02408431,0.45471953,1.19489455,0.75858067,0.00000000
-4.46323162,1.80238481,0.02872240,0.00606764,0.02296891,0.44396775,1.18780888,0.75511736,0.00000000
-4.45722861,1.78893482,0.02823810,0.00548051,0.02211527,0.43498066,1.18145769,0.75238836,0.00000000
-4.45122561,1.77880799,0.02834569,0.00498925,0.02153789,0.42789338,1.17590418,0.75048883,0.00000000
-4.44522261,1.77224350,0.02904860,0.00459504,0.02125125,0.42283809,1.17125987,0.74954079,0.00000000
-4.43921961,1.76952891,0.03034670,0.00429790,0.02126986,0.41994661,1.16768517,0.74969582,0.00000000
-4.43321661,1.77099838,0.03223607,0.00409682,0.02160834,0.41935190,1.16538682,0.75113558,0.00000000
-4.42721361,1.77702622,0.03470861,0.00398991,0.02228137,0.42118848,1.16461230,0.75407000,0.00000000
-4.42121061,1.78801550,0.03775163,0.00397449,0.02330345,0.42559122,1.16564111,0.75873277,0.00000000
-4.41520760,1.80438219,0.04134746,0.00404715,0.02468860,0.43269255,1.16877322,0.76537446,0.00000000
-4.40920460,1.82653506,0.04547305,0.00420380,0.02644985,0.44261804,1.17431509,0.77425312,0.00000000
-4.40320160,1.85485235,0.05009956,0.00443972,0.02859860,0.45548041,1.18256393,0.78562289,0.00000000
-4.39719860,1.88965603,0.05519207,0.00474951,0.03114387,0.47137218,1.19379063,0.79972095,0.00000000
-4.39119560,1.93118496,0.06070938,0.00512709,0.03409143,0.49035740,1.20822236,0.81675343,0.00000000
-4.38519260,1.97956810,0.06660395,0.00556570,0.03744283,0.51246263,1.22602550,0.83688090,0.00000000
-4.37918959,2.03479925,0.07282191,0.00605783,0.04119450,0.53766788,1.24728970,0.86020412,0.00000000
-4.37318659,2.09671447,0.07930333,0.00659525,0.04533672,0.56589782,1.27201390,0.88675077,0.00000000
-4.36718359,2.16497355,0.08598262,0.00716898,0.04985276,0.59701393,1.30009487,0.91646383,0.00000000
-4.36118059,2.23904645,0.09278907,0.00776937,0.05471810,0.63080803,1.33131900,0.94919228,0.00000000
-4.35517759,2.31820573,0.09964763,0.00838610,0.05989982,0.66699763,1.36535765,0.98468463,0.00000000
-4.34917459,2.40152564,0.10647980,0.00900834,0.06535618,0.70522366,1.40176652,1.02258578,0.00000000
-4.34317159,2.48788822,0.11320466,0.00962489,0.07103653,0.74505073,1.43998911,1.06243756,0.00000000
-4.33716858,2.57599660,0.11974001,0.01022432,0.07688144,0.78597034,1.47936434,1.10368308,0.00000000
-4.33116558,2.66439552,0.12600367,0.01079522,0.08282317,0.82740702,1.51913829,1.14567493,0.00000000
-4.32516258,2.75149846,0.13191471,0.01132643,0.08878657,0.86872743,1.55847961,1.18768725,0.00000000
-4.31915958,2.83562099,0.13739483,0.01180728,0.09469014,0.90925229,1.59649836,1.22893117,0.00000000
-4.31315658,2.91501926,0.14236970,0.01222792,0.10044762,0.94827087,1.63226773,1.26857338,0.00000000
-4.30715358,2.98793265,0.14677026,0.01257949,0.10596969,0.98505758,1.66484790,1.30575721,0.00000000
-4.30115058,3.05262923,0.15053399,0.01285445,0.11116604,1.01889014,1.69331145,1.33962550,0.00000000
-4.29514757,3.10745253,0.15360608,0.01304676,0.11594758,1.04906881,1.71676940,1.36934454,0.00000000
-4.28914457,3.15086818,0.15594053,0.01315208,0.12022872,1.07493584,1.73439709,1.39412817,0.00000000
-4.28314157,3.18150860,0.15750108,0.01316786,0.12392977,1.09589452,1.74545898,1.41326123,0.00000000
-4.27713857,3.19821438,0.15826199,0.01309348,0.12697922,1.11142697,1.74933152,1.42612140,0.00000000
-4.27113557,3.20007051,0.15820869,0.01293020,0.12931585,1.12111010,1.74552316,1.43219866,0.00000000
-4.26513257,3.18643625,0.15733814,0.01268113,0.13089061,1.12462894,1.73369094,1.43111152,0.00000000
-4.25912956,3.15696737,0.15565910,0.01235115,0.13166824,1.12178682,1.71365269,1.42261943,0.00000000
-4.25312656,3.11162972,0.15319201,0.01194671,0.13162839,1.11251197,1.68539470,1.40663088,0.00000000
-4.24712356,3.05070369,0.14996879,0.01147560,0.13076635,1.09686023,1.64907412,1.38320673,0.00000000
-4.24112056,2.97477900,0.14603222,0.01094673,0.12909327,1.07501368,1.60501636,1.35255878,0.00000000
-4.23511756,2.88474029,0.14143523,0.01036983,0.12663590,1.04727532,1.55370717,1.31504351,0.00000000
-4.22911456,2.78174359,0.13623981,0.00975513,0.12343581,1.01406002,1.49577995,1.27115138,0.00000000
-4.22311156,2.66718496,0.13051577,0.00911310,0.11954817,0.97588191,1.43199867,1.22149194,0.00000000
-4.21710855,2.54266213,0.12433930,0.00845410,0.11504008,0.93333908,1.36323698,1.16677561,0.00000000
-4.21110555,2.40993089,0.11779135,0.00778815,0.10998858,0.88709585,1.29045448,1.10779264,0.00000000
-4.20510255,2.27085773,0.11095593,0.00712465,0.10447839,0.83786365,1.21467096,1.04539032,0.00000000
-4.19909955,2.12737063,0.10391826,0.00647223,0.09859945,0.78638108,1.13693961,0.98044913,0.00000000
-4.19309655,1.98140984,0.09676304,0.00583853,0.09244448,0.73339395,1.05832022,0.91385899,0.00000000
-4.18709355,1.83488031,0.08957269,0.00523009,0.08610644,0.67963616,0.97985329,0.84649626,0.00000000
-4.18109055,1.68960752,0.08242568,0.00465232,0.07967617,0.62581196,0.90253589,0.77920250,0.00000000
-4.17508754,1.54729799,0.07539510,0.00410945,0.07324026,0.57258021,0.82730017,0.71276550,0.00000000
-4.16908454,1.40950566,0.06854737,0.00360454,0.06687915,0.52054113,0.75499482,0.64790332,0.00000000
-4.16308154,1.27760492,0.06194121,0.00313954,0.06066555,0.47022586,0.68637016,0.58525158,0.00000000
-4.15707854,1.15277061,0.05562687,0.00271539,0.05466327,0.42208892,0.62206694,0.52535435,0.00000000
-4.15107554,1.03596539,0.04964567,0.00233211,0.04892636,0.37650374,0.56260890,0.46865851,0.00000000
-4.14507254,0.92793392,0.04402979,0.00198890,0.04349868,0.33376103,0.50839905,0.41551176,0.00000000
-4.13906953,0.82920372,0.03880236,0.00168432,0.03841381,0.29406986,0.45971930,0.36616375,0.00000000
-4.13306653,0.74009176,0.03397773,0.00141639,0.03369533,0.25756115,0.41673321,0.32077011,0.00000000
-4.12706353,0.66071613,0.02956210,0.00118273,0.02935728,0.22429305,0.37949136,0.27939900,0.00000000
-4.12106053,0.59101170,0.02555415,0.00098071,0.02540497,0.19425804,0.34793884,0.24203949,0.00000000
-4.11505753,0.53074892,0.02194595,0.00080749,0.02183596,0.16739105,0.32192456,0.20861136,0.00000000
-4.10905453,0.47955475,0.01872394,0.00066021,0.01864102,0.14357828,0.30121167,0.17897589,0.00000000
-4.10305153,0.43693480,0.01586987,0.00053602,0.01580539,0.12266640,0.28548897,0.15294687,0.00000000
-4.09704852,0.40229603,0.01336188,0.00043213,0.01330985,0.10447154,0.27438274,0.13030168,0.00000000
-4.09104552,0.37496919,0.01117546,0.00034594,0.01113185,0.08878799,0.26746893,0.11079191,0.00000000
-4.08504252,0.35423062,0.00928439,0.00027501,0.00924662,0.07539625,0.26428523,0.09415314,0.00000000
-4.07903952,0.33932289,0.00766158,0.00021709,0.00762807,0.06407018,0.26434309,0.08011389,0.00000000
-4.07303652,0.32947406,0.00627985,0.00017016,0.00624968,0.05458335,0.26713943,0.06840331,0.00000000
-4.06703352,0.32391535,0.00511251,0.00013245,0.00508520,0.04671425,0.27216796,0.05875771,0.00000000
-4.06103052,0.32189705,0.00413394,0.00010238,0.00410924,0.04025062,0.27893000,0.05092585,0.00000000
-4.05502751,0.32270268,0.00331992,0.00007858,0.00329773,0.03499271,0.28694470,0.04467297,0.00000000
-4.04902451,0.32566125,0.00264800,0.00005989,0.00262825,0.03075569,0.29575856,0.03978372,0.00000000
-4.04302151,0.33015765,0.00209762,0.00004533,0.00208026,0.02737124,0.30495401,0.03606401,0.00000000
-4.03701851,0.33564107,0.00165023,0.00003407,0.00163520,0.02468841,0.31415705,0.03334193,0.00000000
-4.03101551,0.34163154,0.00128935,0.00002543,0.00127656,0.02257391,0.32304360,0.03146786,0.00000000
-4.02501251,0.34772434,0.00100046,0.00001886,0.00098981,0.02091188,0.33134449,0.03031392,0.00000000
-4.01900950,0.35359240,0.00077097,0.00001389,0.00076236,0.01960331,0.33884883,0.02977282,0.00000000
-4.01300650,0.35898671,0.00059005,0.00001017,0.00058340,0.01856510,0.34540575,0.02975630,0.00000000
-4.00700350,0.36373457,0.00044852,0.00000741,0.00044378,0.01772905,0.35092432,0.03019324,0.00000000
-4.00100050,0.36773601,0.00033867,0.00000538,0.00033583,0.01704055,0.35537159,0.03102752,0.00000000
-3.99499750,0.37095826,0.00025408,0.00000390,0.00025322,0.01645738,0.35876893,0.03221582,0.00000000
-3.98899450,0.37342872,0.00018948,0.00000285,0.00019078,0.01594833,0.36118668,0.03372527,0.00000000
-3.98299150,0.37522651,0.00014060,0.00000212,0.00014436,0.01549202,0.36273748,0.03553122,0.00000000
-3.97698849,0.37647313,0.00010399,0.00000164,0.00011067,0.01507562,0.36356835,0.03761507,0.00000000
-3.97098549,0.37732247,0.00007691,0.00000136,0.00008717,0.01469377,0.36385221,0.03996234,0.00000000
-3.96498249,0.37795077,0.00005721,0.00000123,0.00007197,0.01434759,0.36377895,0.04256084,0.00000000
-3.95897949,0.37854692,0.00004326,0.00000125,0.00006370,0.01404377,0.36354677,0.04539932,0.00000000
-3.95297649,0.37930365,0.00003380,0.00000141,0.00006150,0.01379387,0.36335411,0.04846632,0.00000000
-3.94697349,0.38040985,0.00002792,0.00000170,0.00006486,0.01361365,0.36339256,0.05174943,0.00000000
-3.94097049,0.38204468,0.00002497,0.00000215,0.00007369,0.01352265,0.36384125,0.05523496,0.00000000
-3.93496748,0.38437342,0.00002456,0.00000278,0.00008819,0.01354382,0.36486292,0.05890797,0.00000000
-3.92896448,0.38754548,0.00002645,0.00000362,0.00010887,0.01370325,0.36660182,0.06275274,0.00000000
-3.92296148,0.39169435,0.00003060,0.00000472,0.00013652,0.01402999,0.36918355,0.06675349,0.00000000
-3.91695848,0.39693954,0.00003709,0.00000613,0.00017221,0.01455598,0.37271667,0.07089547,0.00000000
-3.91095548,0.40339014,0.00004614,0.00000793,0.00021727,0.01531588,0.37729595,0.07516616,0.00000000
-3.90495248,0.41114963,0.00005806,0.00001019,0.00027327,0.01634694,0.38300683,0.07955670,0.00000000
-3.89894947,0.42032146,0.00007329,0.00001302,0.00034205,0.01768885,0.38993066,0.08406318,0.00000000
-3.89294647,0.43101464,0.00009238,0.00001651,0.00042566,0.01938332,0.39815027,0.08868790,0.00000000
-3.88694347,0.44334901,0.00011594,0.00002079,0.00052637,0.02147365,0.40775508,0.09344033,0.00000000
-3.88094047,0.45745919,0.00014469,0.00002599,0.00064664,0.02400401,0.41884539,0.09833774,0.00000000
-3.87493747,0.47349688,0.00017943,0.00003226,0.00078906,0.02701852,0.43153521,0.10340530,0.00000000
-3.86893447,0.49163082,0.00022100,0.00003977,0.00095629,0.03056008,0.44595304,0.10867568,0.00000000
-3.86293147,0.51204414,0.00027032,0.00004867,0.00115103,0.03466893,0.46224044,0.11418799,0.00000000
-3.85692846,0.53492878,0.00032831,0.00005914,0.00137593,0.03938100,0.48054796,0.11998607,0.00000000
-3.85092546,0.56047699,0.00039591,0.00007136,0.00163345,0.04472598,0.50102857,0.12611621,0.00000000
-3.84492246,0.58887009,0.00047402,0.00008550,0.00192582,0.05072533,0.52382852,0.13262430,0.00000000
-3.83891946,0.62026489,0.00056348,0.00010171,0.00225488,0.05739013,0.54907615,0.13955242,0.00000000
-3.83291646,0.65477836,0.00066504,0.00012015,0.00262197,0.06471897,0.57686903,0.14693529,0.00000000
-3.82691346,0.69247129,0.00077930,0.00014096,0.00302781,0.07269593,0.60726017,0.15479645,0.00000000
-3.82091046,0.73333195,0.00090667,0.00016423,0.00347236,0.08128885,0.64024401,0.16314458,0.00000000
-3.81490745,0.77726071,0.00104732,0.00019003,0.00395473,0.09044785,0.67574321,0.17197012,0.00000000
-3.80890445,0.82405676,0.00120118,0.00021841,0.00447306,0.10010445,0.71359706,0.18124236,0.00000000
-3.80290145,0.87340787,0.00136784,0.00024935,0.00502446,0.11017116,0.75355248,0.19090733,0.00000000
-3.79689845,0.92488425,0.00154656,0.00028283,0.00560494,0.12054183,0.79525831,0.20088663,0.00000000
-3.79089545,0.97793720,0.00173626,0.00031876,0.00620944,0.13109274,0.83826382,0.21107727,0.00000000
-3.78489245,1.03190327,0.00193547,0.00035704,0.00683179,0.14168439,0.88202165,0.22135281,0.00000000
-3.77888944,1.08601409,0.00214238,0.00039752,0.00746486,0.15216420,0.92589569,0.23156564,0.00000000
-3.77288644,1.13941191,0.00235483,0.00044007,0.00810061,0.16236989,0.96917379,0.24155056,0.00000000
-3.76688344,1.19117070,0.00257036,0.00048454,0.00873029,0.17213347,1.01108507,0.25112941,0.00000000
-3.76088044,1.24032194,0.00278628,0.00053083,0.00934463,0.18128588,1.05082132,0.26011681,0.00000000
-3.75487744,1.28588436,0.00299972,0.00057887,0.00993411,0.18966193,1.08756168,0.26832647,0.00000000
-3.74887444,1.32689636,0.00320772,0.00062869,0.01048918,0.19710544,1.12049960,0.27557824,0.00000000
-3.74287144,1.36244980,0.00340734,0.00068042,0.01100063,0.20347439,1.14887093,0.28170516,0.00000000
-3.73686843,1.39172358,0.00359575,0.00073432,0.01145985,0.20864580,1.17198187,0.28656049,0.00000000
-3.73086543,1.41401551,0.00377037,0.00079083,0.01185916,0.21252020,1.18923548,0.29002435,0.00000000
-3.72486243,1.42877097,0.00392894,0.00085059,0.01219212,0.21502544,1.20015541,0.29200951,0.00000000
-3.71885943,1.43560696,0.00406966,0.00091447,0.01245377,0.21611966,1.20440576,0.29246619,0.00000000
-3.71285643,1.43433035,0.00419128,0.00098357,0.01264090,0.21579335,1.20180617,0.29138570,0.00000000
-3.70685343,1.42494942,0.00429316,0.00105924,0.01275221,0.21407030,1.19234112,0.28880250,0.00000000
-3.70085043,1.40767816,0.00437532,0.00114309,0.01278846,0.21100755,1.17616330,0.28479485,0.00000000
-3.69484742,1.38293296,0.00443852,0.00123696,0.01275253,0.20669415,1.15359060,0.27948391,0.00000000
-3.68884442,1.35132198,0.00448421,0.00134288,0.01264940,0.20124898,1.12509697,0.27303120,0.00000000
-3.68284142,1.31362744,0.00451453,0.00146307,0.01248611,0.19481761,1.09129759,0.26563476,0.00000000
-3.67683842,1.27078181,0.00453226,0.00159983,0.01227158,0.18756837,1.05292890,0.25752405,0.00000000
-3.67083542,1.22383885,0.00454070,0.00175551,0.01201648,0.17968784,1.01082455,0.24895374,0.00000000
-3.66483242,1.17394066,0.00454361,0.00193237,0.01173290,0.17137588,0.96588825,0.24019675,0.00000000
-3.65882941,1.12228229,0.00454505,0.00213252,0.01143410,0.16284044,0.91906466,0.23153678,0.00000000
-3.65282641,1.07007520,0.00454923,0.00235780,0.01113418,0.15429232,0.87130971,0.22326054,0.00000000
-3.64682341,1.01851106,0.00456034,0.00260966,0.01084768,0.14594009,0.82356131,0.21564998,0.00000000
-3.64082041,0.96872721,0.00458243,0.00288900,0.01058928,0.13798523,0.77671180,0.20897481,0.00000000
-3.63481741,0.92177498,0.00461921,0.00319614,0.01037338,0.13061779,0.73158299,0.20348542,0.00000000
-3.62881441,0.87859190,0.00467391,0.00353064,0.01021377,0.12401242,0.68890472,0.19940646,0.00000000
-3.62281141,0.83997863,0.00474918,0.00389123,0.01012331,0.11832508,0.64929750,0.19693126,0.00000000
-3.61680840,0.80658109,0.00484693,0.00427578,0.01011362,0.11369032,0.61325968,0.19621705,0.00000000
-3.61080540,0.77887835,0.00496832,0.00468121,0.01019483,0.11021915,0.58115950,0.19738123,0.00000000
-3.60480240,0.75717606,0.00511366,0.00510352,0.01037536,0.10799758,0.55323178,0.20049867,0.00000000
-3.59879940,0.74160573,0.00528246,0.00553781,0.01066180,0.10708568,0.52957937,0.20559996,0.00000000
-3.59279640,0.73212928,0.00547340,0.00597833,0.01105880,0.10751727,0.51017888,0.21267081,0.00000000
-3.58679340,0.72854856,0.00568446,0.00641861,0.01156903,0.10930012,0.49489021,0.22165246,0.00000000
-3.58079040,0.73051938,0.00591299,0.00685161,0.01219328,0.11241669,0.48346945,0.23244305,0.00000000
-3.57478739,0.73756929,0.00615585,0.00726986,0.01293054,0.11682539,0.47558444,0.24490013,0.00000000
-3.56878439,0.74911862,0.00640955,0.00766570,0.01377824,0.12246235,0.47083228,0.25884394,0.00000000
-3.56278139,0.76450384,0.00667047,0.00803148,0.01473255,0.12924381,0.46875823,0.27406185,0.00000000
-3.55677839,0.78300280,0.00693500,0.00835982,0.01578875,0.13706890,0.46887526,0.29031354,0.00000000
-3.55077539,0.80386099,0.00719976,0.00864384,0.01694174,0.14582323,0.47068363,0.30733705,0.00000000
-3.54477239,0.82631816,0.00746181,0.00887736,0.01818658,0.15538284,0.47368989,0.32485569,0.00000000
-3.53876938,0.84963479,0.00771879,0.00905516,0.01951918,0.16561893,0.47742488,0.34258555,0.00000000
-3.53276638,0.87311757,0.00796913,0.00917313,0.02093702,0.17640304,0.48146009,0.36024358,0.00000000
-3.52676338,0.89614353,0.00821222,0.00922843,0.02243995,0.18761278,0.48542223,0.37755616,0.00000000
-3.52076038,0.91818220,0.00844849,0.00921957,0.02403107,0.19913797,0.48900554,0.39426778,0.00000000
-3.51475738,0.93881523,0.00867959,0.00914650,0.02571757,0.21088705,0.49198161,0.41014984,0.00000000
-3.50875438,0.95775308,0.00890847,0.00901056,0.02751161,0.22279356,0.49420671,0.42500912,0.00000000
-3.50275138,0.97484831,0.00913946,0.00881447,0.02943117,0.23482246,0.49562632,0.43869577,0.00000000
-3.49674837,0.99010503,0.00937831,0.00856222,0.03150070,0.24697611,0.49627696,0.45111045,0.00000000
-3.49074537,1.00368423,0.00963228,0.00825892,0.03375179,0.25929944,0.49628531,0.46221027,0.00000000
-3.48474237,1.01590455,0.00991016,0.00791065,0.03622355,0.27188412,0.49586468,0.47201334,0.00000000
-3.47873937,1.02723838,0.01022229,0.00752419,0.03896271,0.28487132,0.49530890,0.48060153,0.00000000
-3.47273637,1.03830307,0.01058057,0.00710690,0.04202356,0.29845286,0.49498387,0.48812115,0.00000000
-3.46673337,1.04984714,0.01099851,0.00666637,0.04546742,0.31287028,0.49531678,0.49478148,0.00000000
-3.46073037,1.06273160,0.01149117,0.00621030,0.04936183,0.32841174,0.49678347,0.50085084,0.00000000
-3.45472736,1.07790663,0.01207519,0.00574621,0.05377924,0.34540653,0.49989390,0.50665025,0.00000000
-3.44872436,1.09638372,0.01276870,0.00528127,0.05879538,0.36421716,0.50517628,0.51254466,0.00000000
-3.44272136,1.11920414,0.01359130,0.00482212,0.06448713,0.38522889,0.51316000,0.51893191,0.00000000
-3.43671836,1.14740408,0.01456391,0.00437476,0.07093008,0.40883714,0.52435787,0.52622954,0.00000000
-3.43071536,1.18197756,0.01570861,0.00394440,0.07819574,0.43543267,0.53924795,0.53486005,0.00000000
-3.42471236,1.22383800,0.01704842,0.00353541,0.08634841,0.46538530,0.55825563,0.54523473,0.00000000
-3.41870935,1.27377978,0.01860703,0.00315130,0.09544197,0.49902638,0.58173622,0.55773689,0.00000000
-3.41270635,1.33244086,0.02040837,0.00279470,0.10551658,0.53663074,0.60995879,0.57270485,0.00000000
-3.40670335,1.40026812,0.02247615,0.00246739,0.11659540,0.57839884,0.64309166,0.59041557,0.00000000
-3.40070035,1.47748661,0.02483332,0.00217034,0.12868157,0.62443988,0.68119014,0.61106941,0.00000000
-3.39469735,1.56407417,0.02750133,0.00190383,0.14175550,0.67475651,0.72418703,0.63477684,0.00000000
-3.38869435,1.65974270,0.03049942,0.00166746,0.15577269,0.72923216,0.77188635,0.66154762,0.00000000
-3.38269135,1.76392715,0.03384371,0.00146032,0.17066212,0.78762156,0.82396066,0.69128311,0.00000000
-3.37668834,1.87578315,0.03754630,0.00128104,0.18632546,0.84954505,0.87995234,0.72377217,0.00000000
-3.37068534,1.99419381,0.04161427,0.00112791,0.20263704,0.91448743,0.93927891,0.75869093,0.00000000
-3.36468234,2.11778596,0.04604870,0.00099897,0.21944478,0.98180144,1.00124255,0.79560668,0.00000000
-3.35867934,2.24495565,0.05084365,0.00089210,0.23657203,1.05071627,1.06504353,0.83398588,0.00000000
-3.35267634,2.37390246,0.05598528,0.00080511,0.25382035,1.12035093,1.12979743,0.87320616,0.00000000
-3.34667334,2.50267160,0.06145107,0.00073581,0.27097316,1.18973227,1.19455561,0.91257192,0.00000000
-3.34067034,2.62920256,0.06720911,0.00068203,0.28780017,1.25781728,1.25832836,0.95133317,0.00000000
-3.33466733,2.75138283,0.07321777,0.00064174,0.30406251,1.32351879,1.32011004,0.98870674,0.00000000
-3.32866433,2.86710460,0.07942553,0.00061303,0.31951833,1.38573402,1.37890536,1.02389935,0.00000000
-3.32266133,2.97432278,0.08577118,0.00059415,0.33392876,1.44337469,1.43375592,1.05613151,0.00000000
-3.31665833,3.07111191,0.09218431,0.00058353,0.34706395,1.49539780,1.48376617,1.08466136,0.00000000
-3.31065533,3.15572019,0.09858632,0.00057983,0.35870910,1.54083592,1.52812777,1.10880761,0.00000000
-3.30465233,3.22661857,0.10489164,0.00058188,0.36867018,1.57882570,1.56614166,1.12797068,0.00000000
