energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
0.77738869,2.86212680,-2.72044534,0.05982459,-0.01478081,1.03620298,-0.03104745,1.26717908,-0.13197173,0.88168366,-2.17743139,0.32057523,-0.07920434,0.06105152,-0.03356135,0.27894785,-0.37550836
0.78339170,2.95822687,-2.78301020,0.06436946,-0.01521788,1.06903338,-0.03184841,1.30502400,-0.13496376,0.91108049,-2.22017495,0.33115431,-0.08270969,0.06344780,-0.03472413,0.28895342,-0.39733808
0.78939470,3.04416666,-2.85210875,0.06890257,-0.01568917,1.09819436,-0.03273259,1.33756319,-0.13836252,0.93722559,-2.26822619,0.34047210,-0.08627125,0.06571027,-0.03593101,0.29808280,-0.41985262
0.79539770,3.11903470,-2.92692705,0.07337559,-0.01618793,1.12339605,-0.03368633,1.36447596,-0.14213181,0.95984533,-2.32100477,0.34839030,-0.08983029,0.06780648,-0.03716156,0.30627564,-0.44282906
0.80140070,3.18215001,-3.00642694,0.07773827,-0.01670551,1.14443429,-0.03469315,1.38555386,-0.14621995,0.97873705,-2.37774746,0.35479710,-0.09332136,0.06970858,-0.03839230,0.31349403,-0.46602442
0.80740370,3.23307732,-3.08938696,0.08193926,-0.01723169,1.16119527,-0.03573439,1.40070566,-0.15056156,0.99377341,-2.43754015,0.35960972,-0.09667430,0.07139410,-0.03959755,0.31972308,-0.48918189
0.81340670,3.27163431,-3.17444994,0.08592711,-0.01775508,1.17365735,-0.03678989,1.40995865,-0.15507986,1.00490428,-2.49935523,0.36277615,-0.09981643,0.07284650,-0.04075035,0.32497074,-0.51203758
0.81940970,3.29789091,-3.26017490,0.08965124,-0.01826351,1.18188978,-0.03783880,1.41345625,-0.15968933,1.01215614,-2.56209263,0.36427597,-0.10267501,0.07405555,-0.04182348,0.32926686,-0.53432767
0.82541271,3.31216051,-3.34509064,0.09306293,-0.01874458,1.18604857,-0.03886036,1.41145190,-0.16429865,1.01562909,-2.62462218,0.36412025,-0.10517983,0.07501755,-0.04279054,0.33266152,-0.55579545
0.83141571,3.31498376,-3.42774842,0.09611633,-0.01918612,1.18636947,-0.03983474,1.40429967,-0.16881372,1.01549162,-2.68582555,0.36235060,-0.10726573,0.07573530,-0.04362702,0.33522279,-0.57619814
0.83741871,3.30710546,-3.50677136,0.09876937,-0.01957670,1.18315858,-0.04074377,1.39244178,-0.17314071,1.01197328,-2.74463542,0.35903731,-0.10887500,0.07621791,-0.04431128,0.33703398,-0.59531314
0.84342171,3.28944581,-3.58089842,0.10098469,-0.01990610,1.17678085,-0.04157167,1.37639369,-0.17718895,1.00535574,-2.80007053,0.35427678,-0.10995955,0.07648040,-0.04482545,0.33819048,-0.61294344
0.84942471,3.26306707,-3.64902116,0.10273039,-0.02016575,1.16764702,-0.04230560,1.35672729,-0.18087357,0.99596255,-2.85126492,0.34818824,-0.11048270,0.07654308,-0.04515615,0.33879641,-0.62892211
0.85542771,3.22913719,-3.71021206,0.10398074,-0.02034903,1.15619948,-0.04293614,1.33405284,-0.18411788,0.98414800,-2.89749053,0.34090995,-0.11042055,0.07643081,-0.04529508,0.33896110,-0.64311566
0.86143072,3.18889166,-3.76374358,0.10471675,-0.02045156,1.14289772,-0.04345751,1.30900039,-0.18685522,0.97028571,-2.93817226,0.33259491,-0.10976282,0.07617210,-0.04523928,0.33879565,-0.65542622
0.86743372,3.14359530,-3.80909774,0.10492662,-0.02047136,1.12820388,-0.04386776,1.28220134,-0.18903047,0.95475712,-2.97289562,0.32340645,-0.10851323,0.07579808,-0.04499130,0.33840956,-0.66579265
0.87343672,3.09450532,-3.84596653,0.10460600,-0.02040886,1.11256896,-0.04416870,1.25427084,-0.19060101,0.93794061,-3.00140690,0.31351361,-0.10668926,0.07534139,-0.04455903,0.33790774,-0.67419035
0.87943972,3.04283694,-3.87424375,0.10375818,-0.02026689,1.09642023,-0.04436564,1.22579152,-0.19153722,0.92020148,-3.02360664,0.30308662,-0.10432140,0.07483512,-0.04395536,0.33738768,-0.68063024
0.88544272,2.98973272,-3.89400961,0.10239399,-0.02005048,1.08015027,-0.04446709,1.19729927,-0.19182252,0.90188306,-3.03953715,0.29229265,-0.10145201,0.07431162,-0.04319764,0.33693720,-0.68515668
0.89144572,2.93623650,-3.90550937,0.10053171,-0.01976664,1.06410796,-0.04448423,1.16927116,-0.19145298,0.88329936,-3.04936545,0.28129181,-0.09813365,0.07380146,-0.04230694,0.33663247,-0.68784476
0.89744872,2.88327259,-3.90912764,0.09819664,-0.01942398,1.04859163,-0.04443032,1.14211610,-0.19043655,0.86472924,-3.05336272,0.27023378,-0.09442716,0.07333242,-0.04130722,0.33653666,-0.68879692
0.90345173,2.83163059,-3.90536015,0.09542070,-0.01903239,1.03384459,-0.04432008,1.11616817,-0.18879204,0.84641239,-3.05188184,0.25925486,-0.09039947,0.07292860,-0.04022439,0.33669886,-0.68813918
0.90945473,2.78195590,-3.89478454,0.09224170,-0.01860254,1.02005297,-0.04416897,1.09168277,-0.18654779,0.82854689,-3.04533428,0.24847580,-0.08612137,0.07260974,-0.03908532,0.33715363,-0.68601713
0.91545773,2.73474580,-3.87803178,0.08870266,-0.01814550,1.00734578,-0.04399254,1.06883550,-0.18374025,0.81128840,-3.03416761,0.23800024,-0.08166517,0.07239060,-0.03791689,0.33792080,-0.68259177
0.92146073,2.69035077,-3.85575963,0.08485088,-0.01767226,0.99579706,-0.04380579,1.04772361,-0.18041244,0.79475088,-3.01884484,0.22791386,-0.07710249,0.07228061,-0.03674511,0.33900574,-0.67803530
0.92746373,2.64898038,-3.82862896,0.08073695,-0.01719338,0.98542982,-0.04362259,1.02836966,-0.17661244,0.77900856,-2.99982635,0.21828421,-0.07250222,0.07228370,-0.03559423,0.34039991,-0.67252707
0.93346673,2.61071316,-3.79728408,0.07641377,-0.01671858,0.97622147,-0.04345527,1.01072730,-0.17239189,0.76409889,-2.97755502,0.20916110,-0.06792876,0.07239829,-0.03448615,0.34208170,-0.66624959
0.93946973,2.57550970,-3.76233710,0.07193542,-0.01625651,0.96811032,-0.04331421,0.99468854,-0.16780457,0.75002645,-2.95244510,0.20057763,-0.06344051,0.07261754,-0.03343980,0.34401755,-0.65938479
0.94547274,2.54322805,-3.72435675,0.06735608,-0.01581447,0.96100294,-0.04320767,0.98009238,-0.16290519,0.73676729,-2.92487457,0.19255154,-0.05908879,0.07292970,-0.03247083,0.34616324,-0.65211052
0.95147574,2.51364078,-3.68386122,0.06272897,-0.01539832,0.95478185,-0.04314168,0.96673427,-0.15774827,0.72427374,-2.89518111,0.18508699,-0.05491702,0.07331871,-0.03159137,0.34846536,-0.64459724
0.95747874,2.48645284,-3.64131484,0.05810530,-0.01501241,0.94931326,-0.04312007,0.95437610,-0.15238720,0.71247924,-2.86366117,0.17817649,-0.05096039,0.07376485,-0.03081003,0.35086301,-0.63700502
0.96348174,2.46131968,-3.59712771,0.05353338,-0.01465959,0.94445471,-0.04314464,0.94275644,-0.14687350,0.70130321,-2.83057150,0.17180300,-0.04724573,0.07424558,-0.03013198,0.35328957,-0.62948077
0.96948474,2.43786501,-3.55165774,0.04905774,-0.01434130,0.94006214,-0.04321535,0.93160063,-0.14125623,0.69065571,-2.79613265,0.16594197,-0.04379185,0.07473642,-0.02955919,0.35567463,-0.62215580
0.97548774,2.41569780,-3.50521422,0.04471845,-0.01405771,0.93599640,-0.04333066,0.92063056,-0.13558155,0.68044182,-2.76053363,0.16056341,-0.04061000,0.07521189,-0.02909079,0.35794604,-0.61514362
0.98149075,2.39442817,-3.45806212,0.04055056,-0.01380793,0.93212897,-0.04348784,0.90957390,-0.12989242,0.67056566,-2.72393700,0.15563363,-0.03770461,0.07564651,-0.02872346,0.36003207,-0.60853803
0.98749375,2.37368195,-3.41042648,0.03658372,-0.01359017,0.92834688,-0.04368332,0.89817264,-0.12422842,0.66093403,-2.68648384,0.15111698,-0.03507421,0.07601575,-0.02845186,0.36186361,-0.60241167
0.99349675,2.35311383,-3.36249619,0.03284194,-0.01340203,0.92455678,-0.04391305,0.88619072,-0.11862564,0.65145967,-2.64829804,0.14697716,-0.03271235,0.07629690,-0.02826911,0.36337641,-0.59681475
0.99949975,2.33241888,-3.31442700,0.02934351,-0.01324069,0.92068816,-0.04417275,0.87342082,-0.11311667,0.64206402,-2.60948943,0.14317840,-0.03060865,0.07647000,-0.02816721,0.36451335,-0.59177432
1.00550275,2.31134251,-3.26634320,0.02610111,-0.01310310,0.91669576,-0.04445822,0.85968998,-0.10773061,0.63267973,-2.57015571,0.13968632,-0.02874979,0.07651852,-0.02813740,0.36522658,-0.58729395
1.01150575,2.28968874,-3.21833824,0.02312205,-0.01298623,0.91256123,-0.04476543,0.84486426,-0.10249314,0.62325266,-2.53038299,0.13646862,-0.02712048,0.07642997,-0.02817055,0.36547953,-0.58335375
1.01750875,2.26732677,-3.17047434,0.02040860,-0.01288717,0.90829402,-0.04509071,0.82885217,-0.09742664,0.61374356,-2.49024503,0.13349550,-0.02570435,0.07619642,-0.02825740,0.36524871,-0.57991105
1.02351176,2.24419576,-3.12278130,0.01795846,-0.01280328,0.90393155,-0.04543076,0.81160694,-0.09255029,0.60412936,-2.44980161,0.13073992,-0.02448469,0.07581475,-0.02838878,0.36452519,-0.57690146
1.02951476,2.22030770,-3.07525513,0.01576531,-0.01273228,0.89953866,-0.04578260,0.79312762,-0.08788022,0.59440405,-2.40909620,0.12817780,-0.02344517,0.07528679,-0.02855578,0.36331564,-0.57424047
1.03551776,2.19574822,-3.02785692,0.01381939,-0.01267232,0.89520638,-0.04614359,0.77345896,-0.08342973,0.58457910,-2.36815352,0.12578801,-0.02257041,0.07461925,-0.02874983,0.36164290,-0.57182561
1.04152076,2.17067521,-2.98051251,0.01210812,-0.01262196,0.89104982,-0.04651127,0.75268999,-0.07920946,0.57468350,-2.32697746,0.12355235,-0.02184640,0.07382345,-0.02896280,0.35954601,-0.56953899
1.04752376,2.14531516,-2.93311338,0.01061675,-0.01258026,0.88720539,-0.04688335,0.73095155,-0.07522766,0.56476312,-2.28554970,0.12145547,-0.02126094,0.07291489,-0.02918703,0.35707952,-0.56725045
1.05352676,2.11995691,-2.88551941,0.00932892,-0.01254669,0.88382697,-0.04725758,0.70841258,-0.07149050,0.55487972,-2.24382972,0.11948473,-0.02080392,0.07191259,-0.02941545,0.35431223,-0.56482095
1.05952976,2.09494299,-2.83756351,0.00822727,-0.01252118,0.88108140,-0.04763173,0.68527537,-0.06800236,0.54510919,-2.20175618,0.11763006,-0.02046755,0.07083841,-0.02964160,0.35132520,-0.56210639
1.06553277,2.07065831,-2.78905857,0.00729395,-0.01250406,0.87914290,-0.04800362,0.66176987,-0.06476625,0.53553930,-2.15925023,0.11588373,-0.02024662,0.06971608,-0.02985978,0.34820911,-0.55896167
1.07153577,2.04751651,-2.73980648,0.00651108,-0.01249602,0.87818673,-0.04837117,0.63814715,-0.06178418,0.52626678,-2.11622044,0.11424008,-0.02013866,0.06857022,-0.03006520,0.34506104,-0.55524484
1.07753877,2.02594406,-2.68960905,0.00586113,-0.01249814,0.87838200,-0.04873251,0.61467223,-0.05905764,0.51739390,-2.07256959,0.11269528,-0.02014410,0.06742534,-0.03025413,0.34198079,-0.55082137
1.08354177,2.00636255,-2.63828051,0.00532728,-0.01251183,0.87988393,-0.04908615,0.59161642,-0.05658796,0.50902448,-2.02820278,0.11124691,-0.02026649,0.06630478,-0.03042419,0.33906673,-0.54556822
1.08954477,1.98916975,-2.58566087,0.00489361,-0.01253882,0.88282564,-0.04943124,0.56924946,-0.05437684,0.50125960,-1.98303660,0.10989353,-0.02051259,0.06522964,-0.03057457,0.33641154,-0.53937772
1.09554777,1.97471995,-2.53162959,0.00454530,-0.01258114,0.88730981,-0.04976775,0.54783162,-0.05242665,0.49419296,-1.93700890,0.10863421,-0.02089256,0.06421788,-0.03070630,0.33409792,-0.53216114
1.10155078,1.96330446,-2.47611871,0.00426879,-0.01264107,0.89340061,-0.05009678,0.52760608,-0.05074081,0.48790624,-1.89008834,0.10746792,-0.02142004,0.06328348,-0.03082253,0.33219438,-0.52385167
1.10755378,1.95513312,-2.41912458,0.00405176,-0.01272109,0.90111616,-0.05042076,0.50879175,-0.04932406,0.48246451,-1.84228343,0.10639300,-0.02211226,0.06243575,-0.03092876,0.33075150,-0.51440684
1.11355678,1.95031769,-2.36071759,0.00388319,-0.01282385,0.91042201,-0.05074369,0.49157688,-0.04818260,0.47791203,-1.79365007,0.10540647,-0.02298996,0.06167886,-0.03103305,0.32979874,-0.50381022
1.11955978,1.94885800,-2.30104901,0.00375335,-0.01295205,0.92122605,-0.05107131,0.47611355,-0.04732411,0.47426855,-1.74429740,0.10450349,-0.02407736,0.06101159,-0.03114611,0.32934197,-0.49207234
1.12556278,1.95063184,-2.24035448,0.00365368,-0.01310836,0.93337523,-0.05141118,0.46251331,-0.04675765,0.47152633,-1.69439113,0.10367681,-0.02540194,0.06042728,-0.03128135,0.32936196,-0.47923071
1.13156578,1.95538911,-2.17895373,0.00357676,-0.01329527,0.94665438,-0.05177270,0.45084414,-0.04649343,0.46964818,-1.64415430,0.10291628,-0.02699408,0.05991403,-0.03145482,0.32981388,-0.46534905
1.13756878,1.96275097,-2.11724631,0.00351620,-0.01351497,0.96078748,-0.05216704,0.44112871,-0.04654237,0.46856654,-1.59386502,0.10220858,-0.02888652,0.05945514,-0.03168493,0.33062786,-0.45051566
1.14357179,1.97221434,-2.05570337,0.00346655,-0.01376919,0.97544148,-0.05260705,0.43334419,-0.04691559,0.46818377,-1.54385139,0.10153704,-0.03111371,0.05902981,-0.03199222,0.33171073,-0.43484097
1.14957479,1.98316169,-1.99485570,0.00342322,-0.01405900,0.99023265,-0.05310692,0.42742339,-0.04762372,0.46837369,-1.49448354,0.10088165,-0.03371091,0.05861391,-0.03239880,0.33294879,-0.41845444
1.15557779,1.99487622,-1.93527851,0.00338235,-0.01438470,1.00473548,-0.05368200,0.42325743,-0.04867610,0.46898440,-1.44616319,0.10021933,-0.03671312,0.05818106,-0.03292783,0.33421158,-0.40150083
1.16158079,2.00656173,-1.87757343,0.00334075,-0.01474566,1.01849377,-0.05434831,0.42069957,-0.05007996,0.46984230,-1.39931115,0.09952434,-0.04015382,0.05770367,-0.03360279,0.33535648,-0.38413609
1.16758379,2.01736667,-1.82234871,0.00329582,-0.01514017,1.03103364,-0.05512222,0.41957033,-0.05183947,0.47075708,-1.35435330,0.09876895,-0.04406359,0.05715415,-0.03444669,0.33623394,-0.36652294
1.17358679,2.02641140,-1.77019819,0.00324553,-0.01556540,1.04187790,-0.05601992,0.41966346,-0.05395486,0.47152768,-1.31170565,0.09792422,-0.04846854,0.05650609,-0.03548122,0.33669311,-0.34882636
1.17958979,2.03281735,-1.72168021,0.00318827,-0.01601734,1.05056118,-0.05705701,0.42075264,-0.05642154,0.47194877,-1.27175923,0.09696095,-0.05338874,0.05573532,-0.03672583,0.33658767,-0.33120913
1.18559280,2.03573715,-1.67729722,0.00312292,-0.01649081,1.05664532,-0.05824795,0.42259873,-0.05922931,0.47181765,-1.23486545,0.09585078,-0.05883661,0.05482101,-0.03819682,0.33578150,-0.31382764
1.19159580,2.03438405,-1.63747709,0.00304873,-0.01697957,1.05973410,-0.05960566,0.42495712,-0.06236175,0.47094114,-1.20132259,0.09456718,-0.06481534,0.05374651,-0.03990648,0.33415399,-0.29682804
1.19759880,2.02805956,-1.60255674,0.00296534,-0.01747640,1.05948691,-0.06114101,0.42758501,-0.06579571,0.46914222,-1.17136412,0.09308663,-0.07131748,0.05250001,-0.04186229,0.33160468,-0.28034297
1.20360180,2.01617792,-1.57276908,0.00287275,-0.01797335,1.05563054,-0.06286242,0.43024841,-0.06950113,0.46626610,-1.14514920,0.09138954,-0.07832381,0.05107508,-0.04406617,0.32805719,-0.26448883
1.20960480,1.99828645,-1.54823363,0.00277126,-0.01846199,1.04796865,-0.06477549,0.43272842,-0.07344100,0.46218547,-1.12275603,0.08946119,-0.08580241,0.04947088,-0.04651398,0.32346199,-0.24936381
1.21560780,1.97408071,-1.52895125,0.00266148,-0.01893369,1.03638853,-0.06688261,0.43482676,-0.07757176,0.45680467,-1.10417816,0.08729241,-0.09370826,0.04769218,-0.04919511,0.31779819,-0.23504658
1.22161081,1.94341408,-1.51480339,0.00254432,-0.01938003,1.02086474,-0.06918275,0.43637024,-0.08184388,0.45006265,-1.08932401,0.08488013,-0.10198326,0.04574913,-0.05209232,0.31107407,-0.22159582
1.22761381,1.90630129,-1.50555583,0.00242091,-0.01979312,1.00145966,-0.07167117,0.43721418,-0.08620284,0.44193454,-1.07801979,0.08222765,-0.11055679,0.04365687,-0.05518180,0.30332648,-0.20905034
1.23361681,1.86291587,-1.50086684,0.00229263,-0.02016605,0.97832086,-0.07433931,0.43724448,-0.09059045,0.43243193,-1.07001552,0.07934471,-0.11934684,0.04143490,-0.05843348,0.29461912,-0.19742999
1.23961981,1.81358195,-1.50029969,0.00216105,-0.02049331,0.95167553,-0.07717470,0.43637861,-0.09494644,0.42160168,-1.06499413,0.07624730,-0.12826180,0.03910630,-0.06181159,0.28503985,-0.18673709
1.24562281,1.75876079,-1.50333889,0.00202789,-0.02077117,0.92182225,-0.08016097,0.43456533,-0.09921037,0.40952359,-1.06258336,0.07295732,-0.13720273,0.03669693,-0.06527548,0.27469718,-0.17695847
1.25162581,1.69903294,-1.50940985,0.00189503,-0.02099807,0.88912062,-0.08327800,0.43178335,-0.10332379,0.39630690,-1.06236992,0.06950191,-0.14606618,0.03423446,-0.06878065,0.26371610,-0.16806778
1.25762881,1.63507699,-1.51790120,0.00176441,-0.02117502,0.85397915,-0.08650210,0.42803908,-0.10723255,0.38208589,-1.06391553,0.06591277,-0.15474745,0.03174747,-0.07227998,0.25223359,-0.16002826
1.26363182,1.56764600,-1.52818906,0.00163808,-0.02130585,0.81684213,-0.08980638,0.42336363,-0.11088930,0.36701487,-1.06677428,0.06222530,-0.16314417,0.02926454,-0.07572517,0.24039382,-0.15279563
1.26963482,1.49754281,-1.53966235,0.00151812,-0.02139752,0.77817601,-0.09316116,0.41780935,-0.11425596,0.35126269,-1.07051058,0.05847761,-0.17115997,0.02681340,-0.07906820,0.22834361,-0.14632100
1.27563782,1.42559532,-1.55174833,0.00140665,-0.02146029,0.73845591,-0.09653458,0.41144602,-0.11730623,0.33500725,-1.07471719,0.05470960,-0.17870820,0.02442021,-0.08226298,0.21622795,-0.14055385
1.28164082,1.35263289,-1.56393725,0.00130575,-0.02150788,0.69815286,-0.09989322,0.40435714,-0.12002783,0.31842993,-1.07903248,0.05096198,-0.18571545,0.02210895,-0.08526684,0.20418612,-0.13544481
1.28764382,1.27946482,-1.57580539,0.00121755,-0.02155747,0.65772224,-0.10320292,0.39663629,-0.12242462,0.30171062,-1.08315636,0.04727536,-0.19212463,0.01990094,-0.08804206,0.19234837,-0.13094820
1.29364682,1.20686163,-1.58703523,0.00114412,-0.02162973,0.61759376,-0.10642965,0.38838405,-0.12451829,0.28502309,-1.08686418,0.04368940,-0.19789756,0.01781452,-0.09055720,0.18083324,-0.12702427
1.29964982,1.13553983,-1.59743218,0.00108750,-0.02174864,0.57816338,-0.10954037,0.37970537,-0.12634957,0.26853119,-1.09001802,0.04024210,-0.20301679,0.01586488,-0.09278824,0.16974577,-0.12364102
1.30565283,1.06615040,-1.60693683,0.00104970,-0.02194128,0.53978730,-0.11250406,0.37070771,-0.12797898,0.25238586,-1.09257475,0.03696912,-0.20748657,0.01406404,-0.09471943,0.15917636,-0.12077554
1.31165583,0.99927126,-1.61563218,0.00103266,-0.02223754,0.50277804,-0.11529262,0.36149986,-0.12948691,0.23672301,-1.09459056,0.03390331,-0.21133292,0.01242092,-0.09634387,0.14920048,-0.11841495
1.31765883,0.93540348,-1.62374536,0.00103827,-0.02266964,0.46740262,-0.11788184,0.35219152,-0.13097293,0.22166219,-1.09622153,0.03107433,-0.21460270,0.01094154,-0.09766373,0.13987897,-0.11655662
1.32366183,0.87497104,-1.63164336,0.00106833,-0.02327160,0.43388265,-0.12025222,0.34289345,-0.13255451,0.20730626,-1.09772015,0.02850831,-0.21736168,0.00962932,-0.09869012,0.13125897,-0.11520809
1.32966483,0.81832354,-1.63982289,0.00112451,-0.02407862,0.40239607,-0.12238974,0.33371823,-0.13436481,0.19374163,-1.09942772,0.02622771,-0.21969177,0.00848543,-0.09944258,0.12337527,-0.11438619
1.33566783,0.76574141,-1.64889433,0.00120837,-0.02512622,0.37308021,-0.12428642,0.32478126,-0.13654984,0.18103919,-1.10176275,0.02425119,-0.22168743,0.00750912,-0.09994823,0.11625193,-0.11411588
1.34167084,0.71744272,-1.65956016,0.00132124,-0.02644944,0.34603595,-0.12594075,0.31620186,-0.13926477,0.16925571,-1.10520568,0.02259354,-0.22345146,0.00669811,-0.10024067,0.10990410,-0.11442846
1.34767384,0.67359100,-1.67258845,0.00146425,-0.02808181,0.32133232,-0.12735791,0.30810431,-0.14266965,0.15843544,-1.11028035,0.02126571,-0.22509032,0.00604900,-0.10035856,0.10433980,-0.11535945
1.35367684,0.63430327,-1.68878226,0.00163821,-0.03005427,0.29901145,-0.12854970,0.30061840,-0.14692449,0.14861198,-1.11753283,0.02027473,-0.22670933,0.00555756,-0.10034400,0.09956152,-0.11694605
1.35967984,0.59965757,-1.70894587,0.00184357,-0.03239403,0.27909333,-0.12953427,0.29387948,-0.15218386,0.13980993,-1.12750830,0.01962383,-0.22840779,0.00521901,-0.10024083,0.09556765,-0.11922445
1.36568284,0.56969943,-1.73384910,0.00208035,-0.03512337,0.26158011,-0.13033566,0.28802764,-0.15859123,0.13204648,-1.14072680,0.01931235,-0.23027444,0.00502826,-0.10009285,0.09235352,-0.12222689
1.37168584,0.54444682,-1.76419098,0.00234808,-0.03825843,0.24645966,-0.13098298,0.28320598,-0.16627304,0.12533259,-1.15765878,0.01933581,-0.23238342,0.00498008,-0.09994204,0.08991196,-0.12597874
1.37768884,0.52389324,-1.80056413,0.00264570,-0.04180806,0.23370829,-0.13150956,0.27955788,-0.17533297,0.11967387,-1.17870133,0.01968588,-0.23479081,0.00506913,-0.09982691,0.08823358,-0.13049563
1.38369185,0.50800889,-1.84342146,0.00297155,-0.04577267,0.22329238,-0.13195176,0.27722328,-0.18584635,0.11507091,-1.20415617,0.02035037,-0.23753213,0.00529002,-0.09978107,0.08730646,-0.13578079
1.38969485,0.49673977,-1.89304638,0.00332333,-0.05014331,0.21516904,-0.13234778,0.27633394,-0.19785511,0.11151920,-1.23421015,0.02131323,-0.24062073,0.00563726,-0.09983191,0.08711557,-0.14182266
1.39569785,0.49000521,-1.94952805,0.00369803,-0.05490085,0.20928571,-0.13273637,0.27700808,-0.21136348,0.10900859,-1.26891928,0.02255459,-0.24404726,0.00610514,-0.09999966,0.08764181,-0.14859302
1.40170085,0.48769384,-2.01274288,0.00409200,-0.06001544,0.20557898,-0.13315550,0.27934440,-0.22633456,0.10752241,-1.30819699,0.02405084,-0.24778013,0.00668760,-0.10029679,0.08886083,-0.15604559
1.40770385,0.48965880,-2.08234324,0.00450097,-0.06544621,0.20397274,-0.13364115,0.28341592,-0.24268812,0.10703630,-1.35180727,0.02577476,-0.25176703,0.00737803,-0.10072766,0.09074182,-0.16411525
1.41370685,0.49571255,-2.15775420,0.00492011,-0.07114139,0.20437591,-0.13422620,0.28926394,-0.26029967,0.10751689,-1.39936313,0.02769571,-0.25593734,0.00816915,-0.10128860,0.09324617,-0.17271803
1.41970985,0.50562203,-2.23817884,0.00534417,-0.07703871,0.20668006,-0.13493946,0.29689255,-0.27900107,0.10892052,-1.45033065,0.02978003,-0.26020536,0.00905274,-0.10196832,0.09632643,-0.18175178
1.42571286,0.51910482,-2.32261223,0.00576763,-0.08306623,0.21075725,-0.13580499,0.30626402,-0.29858257,0.11119209,-1.50403872,0.03199139,-0.26447414,0.01001959,-0.10274863,0.09992547,-0.19109762
1.43171586,0.53582687,-2.40986379,0.00618488,-0.08914358,0.21645837,-0.13684163,0.31729556,-0.31879659,0.11426420,-1.55969413,0.03429142,-0.26863983,0.01105929,-0.10360541,0.10397599,-0.20062215
1.43771886,0.55540245,-2.49858761,0.00659047,-0.09518357,0.22361221,-0.13806284,0.32985764,-0.33936287,0.11805678,-1.61640174,0.03664035,-0.27259614,0.01216022,-0.10450990,0.10840061,-0.21018033
1.44372186,0.57739667,-2.58731958,0.00697937,-0.10109412,0.23202557,-0.13947676,0.34377431,-0.35997514,0.12247725,-1.67318894,0.03899786,-0.27623898,0.01330952,-0.10543005,0.11311241,-0.21961902
1.44972486,0.60133096,-2.67451998,0.00734728,-0.10678058,0.24148466,-0.14108666,0.35882558,-0.38030898,0.12742139,-1.72903353,0.04132397,-0.27947085,0.01449317,-0.10633207,0.11801611,-0.22878098
1.45572786,0.62669162,-2.75861999,0.00769090,-0.11214817,0.25175771,-0.14289141,0.37475204,-0.40003060,0.13277485,-1.78289402,0.04358001,-0.28220479,0.01569617,-0.10718197,0.12300979,-0.23750919
1.46173087,0.65294136,-2.83807016,0.00800832,-0.11710465,0.26259902,-0.14488632,0.39126166,-0.41880632,0.13841549,-1.83374094,0.04572975,-0.28436792,0.01690273,-0.10794705,0.12798720,-0.24565142
1.46773387,0.67953363,-2.91138875,0.00829930,-0.12156296,0.27375431,-0.14706395,0.40803864,-0.43631228,0.14421633,-1.88058813,0.04774039,-0.28590422,0.01809658,-0.10859729,0.13284053,-0.25306474
1.47373687,0.70592928,-2.97720785,0.00856560,-0.12544384,0.28496727,-0.14941497,0.42475406,-0.45224403,0.15004916,-1.92252238,0.04958367,-0.28677643,0.01926137,-0.10910660,0.13746355,-0.25961983
1.47973987,0.73161493,-3.03431534,0.00881131,-0.12867826,0.29598703,-0.15192900,0.44107794,-0.46632558,0.15578870,-1.95873043,0.05123679,-0.28696726,0.02038106,-0.10945381,0.14175508,-0.26520490
1.48574287,0.75612230,-3.08169061,0.00904306,-0.13120952,0.30657638,-0.15459530,0.45669220,-0.47831753,0.16131697,-1.98852192,0.05268336,-0.28647950,0.02144042,-0.10962337,0.14562242,-0.26972900
1.49174587,0.77904767,-3.11853262,0.00927027,-0.13299500,0.31652026,-0.15740323,0.47130408,-0.48802393,0.16652801,-2.01134753,0.05391399,-0.28533536,0.02242546,-0.10960577,0.14898487,-0.27312465
1.49774887,0.80007034,-3.14427906,0.00950530,-0.13400745,0.32563418,-0.16034253,0.48465923,-0.49529751,0.17133234,-2.02681140,0.05492691,-0.28357489,0.02332394,-0.10939769,0.15177696,-0.27534954
1.50375188,0.81896933,-3.15861572,0.00976354,-0.13423576,0.33377215,-0.16340326,0.49655402,-0.50004316,0.17566128,-2.03467755,0.05572816,-0.28125368,0.02412576,-0.10900173,0.15395128,-0.27638735
1.50975488,0.83563718,-3.16147606,0.01006340,-0.13368509,0.34083371,-0.16657548,0.50684630,-0.50221942,0.17947069,-2.03487003,0.05633160,-0.27843991,0.02482335,-0.10842597,0.15548078,-0.27624755
1.51575788,0.85009009,-3.15303108,0.01042621,-0.13237656,0.34676955,-0.16984861,0.51546412,-0.50183804,0.18274398,-2.02746714,0.05675865,-0.27521089,0.02541196,-0.10768317,0.15636043,-0.27496432
1.52176088,0.86247346,-3.13367026,0.01087607,-0.13034627,0.35158553,-0.17321064,0.52241177,-0.49896165,0.18549416,-2.01269013,0.05703769,-0.27164926,0.02588985,-0.10678981,0.15660806,-0.27259445
1.52776388,0.87306247,-3.10397506,0.01143946,-0.12764395,0.35534461,-0.17664701,0.52777286,-0.49369962,0.18776487,-1.99088723,0.05720321,-0.26783914,0.02625835,-0.10576500,0.15626433,-0.26921459
