energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.63731866,2.28853270,0.02089341,0.21932551,0.45282832,0.71261988,0.04846806,0.88033808,0.76364372,0.07436638
-4.63131566,2.29733285,0.02055819,0.21709690,0.44545120,0.73225335,0.04963468,0.87243137,0.75786690,0.07345698
-4.62531266,2.29803451,0.02008919,0.21393782,0.43681944,0.74992084,0.05054117,0.86203283,0.74841016,0.07219426
-4.61930965,2.29108292,0.01949587,0.20990404,0.42716158,0.76553809,0.05116996,0.84959547,0.73544950,0.07060857
-4.61330665,2.27703819,0.01878996,0.20506328,0.41671767,0.77905554,0.05150779,0.83560241,0.71920799,0.06873502
-4.60730365,2.25655891,0.01798509,0.19949374,0.40573299,0.79045935,0.05154617,0.82055173,0.69994989,0.06661241
-4.60130065,2.23038318,0.01709636,0.19328259,0.39445152,0.79977134,0.05128170,0.80494095,0.67797407,0.06428210
-4.59529765,2.19930754,0.01613989,0.18652415,0.38310967,0.80704743,0.05071632,0.78925166,0.65360699,0.06178691
-4.58929465,2.16416450,0.01513228,0.17931798,0.37193019,0.81237488,0.04985733,0.77393488,0.62719537,0.05916992
-4.58329165,2.12579947,0.01409019,0.17176685,0.36111655,0.81586825,0.04871729,0.75939762,0.59909886,0.05647344
-4.57728864,2.08504755,0.01302985,0.16397463,0.35084795,0.81766415,0.04731377,0.74599131,0.56968272,0.05373802
-4.57128564,2.04271131,0.01196670,0.15604421,0.34127510,0.81791526,0.04566888,0.73400222,0.53931091,0.05100155
-4.56528264,1.99954000,0.01091500,0.14807537,0.33251686,0.81678359,0.04380877,0.72364452,0.50833958,0.04829856
-4.55927964,1.95621118,0.00988759,0.14016290,0.32465789,0.81443359,0.04176293,0.71505591,0.47711111,0.04565963
-4.55327664,1.91331525,0.00889565,0.13239469,0.31774735,0.81102524,0.03956338,0.70829618,0.44594890,0.04311099
-4.54727364,1.87134355,0.00794854,0.12485021,0.31179871,0.80670769,0.03724390,0.70334860,0.41515290,0.04067426
-4.54127064,1.83068053,0.00705382,0.11759908,0.30679063,0.80161371,0.03483912,0.70012403,0.38499603,0.03836637
-4.53526763,1.79160018,0.00621715,0.11070014,0.30266899,0.79585519,0.03238371,0.69846763,0.35572146,0.03619963
-4.52926463,1.75426694,0.00544243,0.10420070,0.29934991,0.78952013,0.02991151,0.69816783,0.32754084,0.03418195
-4.52326163,1.71874098,0.00473187,0.09813630,0.29672370,0.78267110,0.02745484,0.69896719,0.30063345,0.03231713
-4.51725863,1.68498768,0.00408617,0.09253077,0.29465967,0.77534536,0.02504383,0.70057471,0.27514618,0.03060537
-4.51125563,1.65289077,0.00350469,0.08739675,0.29301156,0.76755658,0.02270587,0.70267916,0.25119437,0.02904371
-4.50525263,1.62226848,0.00298563,0.08273656,0.29162350,0.75929798,0.02046521,0.70496278,0.22886340,0.02762663
-4.49924962,1.59289211,0.00252629,0.07854334,0.29033625,0.75054678,0.01834269,0.70711491,0.20821086,0.02634669
-4.49324662,1.56450589,0.00212323,0.07480259,0.28899353,0.74126951,0.01635561,0.70884503,0.18926931,0.02519508
-4.48724362,1.53684726,0.00177250,0.07149378,0.28744822,0.73142792,0.01451768,0.70989459,0.17204932,0.02416224
-4.48124062,1.50966667,0.00146980,0.06859222,0.28556818,0.72098512,0.01283918,0.71004735,0.15654280,0.02323844
-4.47523762,1.48274568,0.00121067,0.06607089,0.28324157,0.70991143,0.01132707,0.70913770,0.14272637,0.02241426
-4.46923462,1.45591280,0.00099062,0.06390223,0.28038142,0.69818965,0.00998534,0.70705674,0.13056468,0.02168100
-4.46323162,1.42905597,0.00080523,0.06205981,0.27692927,0.68581939,0.00881527,0.70375591,0.12001350,0.02103106
-4.45722861,1.40213142,0.00065028,0.06051984,0.27285779,0.67282022,0.00781585,0.69924806,0.11102249,0.02045812
-4.45122561,1.37516830,0.00052181,0.05926223,0.26817238,0.65923340,0.00698405,0.69360597,0.10353757,0.01995736
-4.44522261,1.34826907,0.00041615,0.05827151,0.26291155,0.64512214,0.00631523,0.68695846,0.09750274,0.01952542
-4.43921961,1.32160566,0.00032999,0.05753720,0.25714614,0.63057047,0.00580347,0.67948429,0.09286144,0.01916037
-4.43321661,1.29541178,0.00026036,0.05705389,0.25097761,0.61568070,0.00544180,0.67140427,0.08955728,0.01886158
-4.42721361,1.26997188,0.00020467,0.05682088,0.24453517,0.60056977,0.00522245,0.66297183,0.08753435,0.01862945
-4.42121061,1.24560747,0.00016066,0.05684150,0.23797216,0.58536482,0.00513705,0.65446258,0.08673696,0.01846512
-4.41520760,1.22266157,0.00012645,0.05712208,0.23146179,0.57019806,0.00517673,0.64616343,0.08710909,0.01837015
-4.40920460,1.20148237,0.00010046,0.05767069,0.22519220,0.55520161,0.00533222,0.63836164,0.08859346,0.01834612
-4.40320160,1.18240683,0.00008147,0.05849574,0.21936141,0.54050242,0.00559389,0.63133433,0.09113048,0.01839432
-4.39719860,1.16574529,0.00006850,0.05960451,0.21417201,0.52621771,0.00595177,0.62533895,0.09465717,0.01851533
-4.39119560,1.15176786,0.00006091,0.06100164,0.20982594,0.51245117,0.00639557,0.62060507,0.09910614,0.01870874
-4.38519260,1.14069334,0.00005831,0.06268780,0.20651952,0.49929017,0.00691467,0.61732771,0.10440476,0.01897289
-4.37918959,1.13268111,0.00006057,0.06465855,0.20443878,0.48680420,0.00749818,0.61566257,0.11047473,0.01930468
-4.37318659,1.12782648,0.00006784,0.06690345,0.20375534,0.47504442,0.00813493,0.61572316,0.11723201,0.01969947
-4.36718359,1.12615958,0.00008055,0.06940552,0.20462269,0.46404450,0.00881366,0.61757988,0.12458726,0.02015102
-4.36118059,1.12764766,0.00009939,0.07214105,0.20717320,0.45382262,0.00952306,0.62126093,0.13244683,0.02065164
-4.35517759,1.13220075,0.00012535,0.07507983,0.21151563,0.44438440,0.01025201,0.62675489,0.14071430,0.02119227
-4.34917459,1.13968005,0.00015973,0.07818572,0.21773324,0.43572663,0.01098981,0.63401472,0.14929256,0.02176277
-4.34317159,1.14990855,0.00020414,0.08141761,0.22588243,0.42784148,0.01172647,0.64296279,0.15808628,0.02235221
-4.33716858,1.16268335,0.00026056,0.08473068,0.23599198,0.42072106,0.01245302,0.65349672,0.16700484,0.02294922
-4.33116558,1.17778872,0.00033131,0.08807789,0.24806259,0.41436180,0.01316186,0.66549547,0.17596554,0.02354240
-4.32516258,1.19500936,0.00041908,0.09141161,0.26206697,0.40876871,0.01384709,0.67882556,0.18489679,0.02412071
-4.31915958,1.21414299,0.00052694,0.09468541,0.27795023,0.40395904,0.01450493,0.69334686,0.19374146,0.02467389
-4.31315658,1.23501173,0.00065834,0.09785575,0.29563061,0.39996515,0.01513394,0.70891788,0.20245982,0.02519281
-4.30715358,1.25747160,0.00081708,0.10088362,0.31500056,0.39683665,0.01573539,0.72540013,0.21103226,0.02566981
-4.30115058,1.28141976,0.00100729,0.10373598,0.33592808,0.39464144,0.01631337,0.74266158,0.21946135,0.02609893
-4.29514757,1.30679913,0.00123339,0.10638696,0.35825837,0.39346569,0.01687497,0.76057908,0.22777329,0.02647614
-4.28914457,1.33360017,0.00150000,0.10881874,0.38181585,0.39341286,0.01743029,0.77903961,0.23601844,0.02679942
-4.28314157,1.36185987,0.00181188,0.11102210,0.40640638,0.39460154,0.01799231,0.79794068,0.24427096,0.02706876
-4.27713857,1.39165788,0.00217380,0.11299658,0.43181992,0.39716243,0.01857667,0.81718971,0.25262747,0.02728610
-4.27113557,1.42311017,0.00259041,0.11475032,0.45783334,0.40123434,0.01920137,0.83670275,0.26120457,0.02745519
-4.26513257,1.45636023,0.00306611,0.11629950,0.48421362,0.40695946,0.01988628,0.85640254,0.27013541,0.02758133
-4.25912956,1.49156845,0.00360486,0.11766746,0.51072120,0.41447799,0.02065257,0.87621631,0.27956517,0.02767108
-4.25312656,1.52889997,0.00421000,0.11888364,0.53711348,0.42392229,0.02152204,0.89607331,0.28964575,0.02773196
-4.24712356,1.56851138,0.00488409,0.11998216,0.56314840,0.43541059,0.02251641,0.91590231,0.30052955,0.02777204
-4.24112056,1.61053697,0.00562867,0.12100038,0.58858798,0.44904073,0.02365650,0.93562936,0.31236272,0.02779957
-4.23511756,1.65507479,0.00644412,0.12197726,0.61320172,0.46488369,0.02496141,0.95517558,0.32527801,0.02782261
-4.22911456,1.70217314,0.00732946,0.12295180,0.63676975,0.48297754,0.02644773,0.97445551,0.33938744,0.02784869
-4.22311156,1.75181798,0.00828220,0.12396139,0.65908560,0.50332163,0.02812873,0.99337568,0.35477513,0.02788444
-4.21710855,1.80392163,0.00929827,0.12504037,0.67995854,0.52587148,0.03001365,1.01183366,0.37149042,0.02793536
-4.21110555,1.85831318,0.01037186,0.12621863,0.69921546,0.55053448,0.03210706,1.02971743,0.38954187,0.02800558
-4.20510255,1.91473119,0.01149547,0.12752040,0.71670208,0.57716662,0.03440834,1.04690526,0.40889205,0.02809767
-4.19909955,1.97281876,0.01265987,0.12896326,0.73228376,0.60557044,0.03691132,1.06326579,0.42945378,0.02821259
-4.19309655,2.03212155,0.01385420,0.13055738,0.74584567,0.63549451,0.03960399,1.07865853,0.45108778,0.02834960
-4.18709355,2.09208881,0.01506610,0.13230490,0.75729257,0.66663438,0.04246849,1.09293458,0.47360209,0.02850634
-4.18109055,2.15207770,0.01628191,0.13419965,0.76654821,0.69863537,0.04548121,1.10593775,0.49675340,0.02867885
-4.17508754,2.21136102,0.01748688,0.13622705,0.77355446,0.73109715,0.04861302,1.11750579,0.52025032,0.02886175
-4.16908454,2.26913826,0.01866547,0.13836426,0.77827039,0.76358011,0.05182977,1.12747209,0.54375867,0.02904839
-4.16308154,2.32454996,0.01980170,0.14058056,0.78067124,0.79561357,0.05509288,1.13566756,0.56690862,0.02923109
-4.15707854,2.37669512,0.02087949,0.14283789,0.78074768,0.82670561,0.05836009,1.14192296,0.58930361,0.02940132
-4.15107554,2.42465132,0.02188302,0.14509170,0.77850516,0.85635438,0.06158635,1.14607151,0.61053072,0.02955004
-4.14507254,2.46749708,0.02279715,0.14729187,0.77396365,0.88406055,0.06472481,1.14795197,0.63017222,0.02966792
-4.13906953,2.50433587,0.02360774,0.14938390,0.76715776,0.90934062,0.06772790,1.14741204,0.64781778,0.02974561
-4.13306653,2.53432107,0.02430206,0.15131016,0.75813712,0.93174056,0.07054844,1.14431214,0.66307702,0.02977407
-4.12706353,2.55668111,0.02486908,0.15301133,0.74696715,0.95084943,0.07314078,1.13852954,0.67559180,0.02974475
-4.12106053,2.57074388,0.02529975,0.15442788,0.73373002,0.96631240,0.07546196,1.12996265,0.68504785,0.02964993
-4.11505753,2.57595966,0.02558723,0.15550164,0.71852579,0.97784275,0.07747278,1.11853543,0.69118508,0.02948288
-4.10905453,2.57192156,0.02572708,0.15617742,0.70147344,0.98523226,0.07913884,1.10420180,0.69380638,0.02923807
-4.10305153,2.55838265,0.02571733,0.15640448,0.68271181,0.98835961,0.08043145,1.08694971,0.69278435,0.02891139
-4.09704852,2.53526916,0.02555854,0.15613810,0.66240018,0.98719641,0.08132841,1.06680487,0.68806567,0.02850023
-4.09104552,2.50268897,0.02525374,0.15534092,0.64071838,0.98181052,0.08181464,1.04383376,0.67967312,0.02800361
-4.08504252,2.46093494,0.02480840,0.15398414,0.61786626,0.97236644,0.08188265,1.01814589,0.66770488,0.02742222
-4.07903952,2.41048284,0.02423020,0.15204856,0.59406251,0.95912269,0.08153273,0.98989485,0.65233149,0.02675844
-4.07303652,2.35198369,0.02352884,0.14952531,0.56954262,0.94242615,0.08077305,0.95927833,0.63379027,0.02601633
-4.06703352,2.28625068,0.02271581,0.14641637,0.54455614,0.92270357,0.07961942,0.92653671,0.61237784,0.02520152
-4.06103052,2.21424092,0.02180408,0.14273470,0.51936311,0.90045037,0.07809497,0.89195028,0.58844069,0.02432113
-4.05502751,2.13703254,0.02080772,0.13850418,0.49422972,0.87621711,0.07622945,0.85583508,0.56236460,0.02338360
-4.04902451,2.05579793,0.01974165,0.13375909,0.46942354,0.85059417,0.07405853,0.81853738,0.53456301,0.02239847
-4.04302151,1.97177385,0.01862121,0.12854339,0.44520811,0.82419490,0.07162275,0.78042696,0.50546516,0.02137619
-4.03701851,1.88622945,0.01746186,0.12290968,0.42183743,0.79763811,0.06896650,0.74188936,0.47550410,0.02032788
-4.03101551,1.80043335,0.01627882,0.11691792,0.39955022,0.77153018,0.06613677,0.70331739,0.44510543,0.01926501
-4.02501251,1.71562074,0.01508677,0.11063391,0.37856447,0.74644762,0.06318186,0.66510211,0.41467677,0.01819918
-4.01900950,1.63296184,0.01389957,0.10412769,0.35907220,0.72292054,0.06015018,0.62762373,0.38459858,0.01714180
-4.01300650,1.55353251,0.01273001,0.09747181,0.34123488,0.70141768,0.05708889,0.59124266,0.35521645,0.01610387
-4.00700350,1.47828834,0.01158963,0.09073958,0.32517952,0.68233337,0.05404280,0.55629115,0.32683509,0.01509569
-4.00100050,1.40804277,0.01048854,0.08400337,0.31099567,0.66597697,0.05105319,0.52306578,0.29971410,0.01412666
-3.99499750,1.34345012,0.00943536,0.07733302,0.29873339,0.65256505,0.04815698,0.49182115,0.27406550,0.01320509
-3.98899450,1.28499406,0.00843710,0.07079441,0.28840245,0.64221661,0.04538586,0.46276495,0.25005306,0.01233807
-3.98299150,1.23298161,0.00749920,0.06444817,0.27997250,0.63495138,0.04276582,0.43605475,0.22779320,0.01153133
-3.97698849,1.18754310,0.00662555,0.05834877,0.27337451,0.63069134,0.04031672,0.41179635,0.20735730,0.01078923
-3.97098549,1.14863758,0.00581857,0.05254369,0.26850327,0.62926528,0.03805219,0.39004401,0.18877536,0.01011475
-3.96498249,1.11606369,0.00507929,0.04707300,0.26522096,0.63041621,0.03597967,0.37080235,0.17204043,0.00950949
-3.95897949,1.08947516,0.00440750,0.04196914,0.26336153,0.63381143,0.03410072,0.35402981,0.15711396,0.00897380
-3.95297649,1.06840044,0.00380188,0.03725700,0.26273596,0.63905474,0.03241142,0.33964355,0.14393147,0.00850689
-3.94697349,1.05226553,0.00326021,0.03295413,0.26313798,0.64570042,0.03090299,0.32752549,0.13240843,0.00810696
-3.94097049,1.04041908,0.00277949,0.02907127,0.26435028,0.65326851,0.02956251,0.31752915,0.12244621,0.00777141
-3.93496748,1.03215878,0.00235611,0.02561291,0.26615081,0.66126071,0.02837372,0.30948712,0.11393758,0.00749698
-3.92896448,1.02675796,0.00198606,0.02257805,0.26831910,0.66917659,0.02731788,0.30321854,0.10677197,0.00727998
-3.92296148,1.02349147,0.00166503,0.01996094,0.27064223,0.67652926,0.02637461,0.29853657,0.10083998,0.00711646
-3.91695848,1.02165980,0.00138858,0.01775185,0.27292047,0.68286025,0.02552279,0.29525527,0.09603728,0.00700238
-3.91095548,1.02061075,0.00115225,0.01593786,0.27497219,0.68775294,0.02474132,0.29319564,0.09226764,0.00693375
-3.90495248,1.01975769,0.00095165,0.01450351,0.27663802,0.69084420,0.02400987,0.29219077,0.08944516,0.00690677
-3.89894947,1.01859413,0.00078260,0.01343141,0.27778407,0.69183389,0.02330951,0.29208957,0.08749570,0.00691790
-3.89294647,1.01670393,0.00064111,0.01270272,0.27830414,0.69049190,0.02262325,0.29275925,0.08635733,0.00696388
-3.88694347,1.01376719,0.00052350,0.01229746,0.27812088,0.68666269,0.02193639,0.29408637,0.08598022,0.00704183
-3.88094047,1.00956162,0.00042639,0.01219478,0.27718591,0.68026707,0.02123687,0.29597647,0.08632560,0.00714913
-3.87493747,1.00395972,0.00034676,0.01237305,0.27547886,0.67130146,0.02051538,0.29835245,0.08736429,0.00728342
-3.86893447,0.99692199,0.00028189,0.01280986,0.27300546,0.65983458,0.01976542,0.30115175,0.08907464,0.00744249
-3.86293147,0.98848677,0.00022940,0.01348198,0.26979485,0.64600189,0.01898322,0.30432273,0.09144017,0.00762421
-3.85692846,0.97875734,0.00018722,0.01436518,0.26589611,0.62999798,0.01816761,0.30782030,0.09444692,0.00782638
-3.85092546,0.96788699,0.00015359,0.01543412,0.26137433,0.61206742,0.01731974,0.31160134,0.09808073,0.00804662
-3.84492246,0.95606297,0.00012699,0.01666223,0.25630631,0.59249424,0.01644280,0.31561998,0.10232459,0.00828225
-3.83891946,0.94349000,0.00010616,0.01802157,0.25077613,0.57159071,0.01554171,0.31982333,0.10715612,0.00853021
-3.83291646,0.93037430,0.00009004,0.01948288,0.24487083,0.54968569,0.01462270,0.32414777,0.11254533,0.00878697
-3.82691346,0.91690889,0.00007776,0.02101558,0.23867630,0.52711319,0.01369296,0.32851608,0.11845277,0.00904847
-3.82091046,0.90326078,0.00006860,0.02258798,0.23227363,0.50420127,0.01276025,0.33283575,0.12482815,0.00931014
-3.81490745,0.88956063,0.00006198,0.02416761,0.22573604,0.48126203,0.01183258,0.33699850,0.13160945,0.00956690
-3.80890445,0.87589533,0.00005744,0.02572157,0.21912644,0.45858268,0.01091787,0.34088110,0.13872264,0.00981325
-3.80290145,0.86230369,0.00005457,0.02721711,0.21249587,0.43641820,0.01002367,0.34434750,0.14608190,0.01004334
-3.79689845,0.84877531,0.00005306,0.02862225,0.20588258,0.41498561,0.00915690,0.34725223,0.15359044,0.01025116
-3.79089545,0.83525252,0.00005267,0.02990639,0.19931201,0.39446010,0.00832372,0.34944474,0.16114183,0.01043070
-3.78489245,0.82163518,0.00005317,0.03104113,0.19279737,0.37497288,0.00752935,0.35077463,0.16862186,0.01057608
-3.77888944,0.80778784,0.00005438,0.03200092,0.18634099,0.35661092,0.00677802,0.35109738,0.17591069,0.01068186
-3.77288644,0.79354884,0.00005615,0.03276378,0.17993603,0.33941827,0.00607290,0.35028028,0.18288545,0.01074311
-3.76688344,0.77874062,0.00005834,0.03331192,0.17356869,0.32339886,0.00541612,0.34820819,0.18942297,0.01075573
-3.76088044,0.76318078,0.00006082,0.03363222,0.16722057,0.30852058,0.00480883,0.34478889,0.19540275,0.01071651
-3.75487744,0.74669315,0.00006348,0.03371666,0.16087112,0.29472038,0.00425125,0.33995761,0.20070983,0.01062333
-3.74887444,0.72911820,0.00006622,0.03356248,0.15449998,0.28191001,0.00374279,0.33368053,0.20523771,0.01047524
-3.74287144,0.71032250,0.00006894,0.03317226,0.14808921,0.26998226,0.00328212,0.32595712,0.20889102,0.01027252
-3.73686843,0.69020652,0.00007155,0.03255382,0.14162509,0.25881735,0.00286736,0.31682104,0.21158803,0.01001670
-3.73086543,0.66871063,0.00007397,0.03171986,0.13509957,0.24828913,0.00249613,0.30633974,0.21326274,0.00971047
-3.72486243,0.64581907,0.00007613,0.03068754,0.12851130,0.23827103,0.00216573,0.29461267,0.21386662,0.00935769
-3.71885943,0.62156177,0.00007794,0.02947790,0.12186617,0.22864145,0.00187324,0.28176825,0.21336995,0.00896316
-3.71285643,0.59601415,0.00007937,0.02811512,0.11517738,0.21928844,0.00161562,0.26795979,0.21176258,0.00853254
-3.70685343,0.56929499,0.00008036,0.02662577,0.10846513,0.21011357,0.00138978,0.25336061,0.20905430,0.00807215
-3.70085043,0.54156274,0.00008087,0.02503798,0.10175592,0.20103499,0.00119273,0.23815853,0.20527465,0.00758875
-3.69484742,0.51301041,0.00008089,0.02338064,0.09508158,0.19198956,0.00102156,0.22255018,0.20047222,0.00708933
-3.68884442,0.48385962,0.00008039,0.02168264,0.08847812,0.18293412,0.00087357,0.20673522,0.19471355,0.00658094
-3.68284142,0.45435401,0.00007939,0.01997210,0.08198440,0.17384594,0.00074624,0.19091091,0.18808156,0.00607047
-3.67683842,0.42475249,0.00007788,0.01827582,0.07564090,0.16472248,0.00063730,0.17526717,0.18067365,0.00556449
-3.67083542,0.39532265,0.00007590,0.01661876,0.06948838,0.15558045,0.00054476,0.15998233,0.17259949,0.00506911
-3.66483242,0.36633463,0.00007347,0.01502369,0.06356683,0.14645445,0.00046687,0.14521974,0.16397859,0.00458983
-3.65882941,0.33805568,0.00007065,0.01351094,0.05791445,0.13739510,0.00040216,0.13112535,0.15493775,0.00413152
-3.65282641,0.31074566,0.00006747,0.01209832,0.05256693,0.12846708,0.00034942,0.11782619,0.14560843,0.00369829
-3.64682341,0.28465350,0.00006400,0.01080120,0.04755692,0.11974688,0.00030774,0.10542979,0.13612423,0.00329356
-3.64082041,0.26001472,0.00006028,0.00963259,0.04291371,0.11132061,0.00027644,0.09402455,0.12661837,0.00291999
-3.63481741,0.23704994,0.00005640,0.00860347,0.03866314,0.10328187,0.00025511,0.08368070,0.11722147,0.00257958
-3.62881441,0.21596431,0.00005240,0.00772304,0.03482772,0.09572970,0.00024360,0.07445201,0.10805950,0.00227370
-3.62281141,0.19694774,0.00004835,0.00699910,0.03142684,0.08876676,0.00024200,0.06637783,0.09925205,0.00200318
-3.61680840,0.18017565,0.00004430,0.00643846,0.02847713,0.08249767,0.00025063,0.05948538,0.09091090,0.00176839
-3.61080540,0.16581008,0.00004030,0.00604723,0.02599284,0.07702758,0.00027004,0.05379217,0.08313892,0.00156931
-3.60480240,0.15400094,0.00003641,0.00583122,0.02398623,0.07246080,0.00030101,0.04930825,0.07602925,0.00140564
-3.59879940,0.14488705,0.00003267,0.00579612,0.02246792,0.06889966,0.00034450,0.04603824,0.06966477,0.00127688
-3.59279640,0.13859680,0.00002911,0.00594774,0.02144712,0.06644325,0.00040167,0.04398293,0.06411783,0.00118236
-3.58679340,0.13524825,0.00002575,0.00629205,0.02093175,0.06518626,0.00047383,0.04314041,0.05945010,0.00112135
-3.58079040,0.13494829,0.00002262,0.00683510,0.02092835,0.06521752,0.00056239,0.04350662,0.05571252,0.00109308
-3.57478739,0.13779096,0.00001973,0.00758293,0.02144189,0.06661853,0.00066886,0.04507528,0.05294540,0.00109672
