energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
1.59979990,1.43773758,0.29588597,0.60972342,0.04867392,0.21355323,0.47432221,0.11379940,0.33406624
1.60580290,1.48386355,0.30672238,0.63136162,0.05155912,0.21636164,0.48508607,0.11768336,0.34709585
1.61180590,1.52521027,0.31651851,0.65085410,0.05447573,0.21853333,0.49473999,0.12112699,0.35878395
1.61780890,1.56076430,0.32505405,0.66776045,0.05738364,0.21993732,0.50298590,0.12405250,0.36888089
1.62381191,1.58961517,0.33213196,0.68168358,0.06024116,0.22045655,0.50955148,0.12639100,0.37716869
1.62981491,1.61098467,0.33758411,0.69228240,0.06300558,0.21999303,0.51419980,0.12808484,0.38346711
1.63581791,1.62425137,0.34127607,0.69928255,0.06563394,0.21847206,0.51673741,0.12908959,0.38763863
1.64182091,1.62896942,0.34311069,0.70248472,0.06808379,0.21584550,0.51702044,0.12937543,0.38959185
1.64782391,1.62488065,0.34303049,0.70177018,0.07031400,0.21209376,0.51495865,0.12892809,0.38928340
1.65382691,1.61191980,0.34101861,0.69710349,0.07228556,0.20722666,0.51051714,0.12774905,0.38671813
1.65982991,1.59021264,0.33709836,0.68853207,0.07396246,0.20128296,0.50371579,0.12585530,0.38194768
1.66583292,1.56006731,0.33133155,0.67618304,0.07531242,0.19432877,0.49462663,0.12327845,0.37506742
1.67183592,1.52195969,0.32381545,0.66025737,0.07630771,0.18645481,0.48336931,0.12006337,0.36621218
1.67783892,1.47651347,0.31467884,0.64102175,0.07692579,0.17777282,0.47010504,0.11626642,0.35555063
1.68384192,1.42447623,0.30407716,0.61879867,0.07714992,0.16841131,0.45502937,0.11195334,0.34327900
1.68984492,1.36669270,0.29218709,0.59395518,0.07696966,0.15851081,0.43836429,0.10719699,0.32961421
1.69584792,1.30407649,0.27920080,0.56689093,0.07638119,0.14821891,0.42035000,0.10207491,0.31478671
1.70185093,1.23758169,0.26532016,0.53802587,0.07538753,0.13768533,0.40123681,0.09666696,0.29903354
1.70785393,1.16817529,0.25075101,0.50778833,0.07399858,0.12705727,0.38127759,0.09105305,0.28259173
1.71385693,1.09681167,0.23569787,0.47660375,0.07223092,0.11647517,0.36072085,0.08531105,0.26569225
1.71985993,1.02440990,0.22035914,0.44488450,0.07010753,0.10606901,0.33980500,0.07951499,0.24855486
1.72586293,0.95183438,0.20492295,0.41302104,0.06765727,0.09595538,0.31875359,0.07373355,0.23138379
1.73186593,0.87987936,0.18956374,0.38137466,0.06491420,0.08623529,0.29777188,0.06802892,0.21436452
1.73786893,0.80925735,0.17443964,0.35027184,0.06191674,0.07699273,0.27704448,0.06245593,0.19766141
1.74387194,0.74059147,0.15969061,0.32000027,0.05870677,0.06829404,0.25673421,0.05706166,0.18141645
1.74987494,0.67441140,0.14543732,0.29080649,0.05532856,0.06018795,0.23698190,0.05188516,0.16574876
1.75587794,0.61115276,0.13178072,0.26289493,0.05182769,0.05270625,0.21790699,0.04695767,0.15075489
1.76188094,0.55115931,0.11880223,0.23642841,0.04824993,0.04586503,0.19960887,0.04230284,0.13650980
1.76788394,0.49468747,0.10656448,0.21152957,0.04464020,0.03966620,0.18216867,0.03793735,0.12306823
1.77388694,0.44191278,0.09511235,0.18828336,0.04104151,0.03409945,0.16565130,0.03387149,0.11046651
1.77988994,0.39293761,0.08447451,0.16674014,0.03749408,0.02914430,0.15010782,0.03010993,0.09872454
1.78589295,0.34779980,0.07466503,0.14691931,0.03403452,0.02477214,0.13557770,0.02665253,0.08784787
1.79189595,0.30648164,0.06568522,0.12881321,0.03069522,0.02094842,0.12209115,0.02349509,0.07782980
1.79789895,0.26891900,0.05752556,0.11239122,0.02750388,0.01763454,0.10967129,0.02063015,0.06865342
1.80390195,0.23501026,0.05016752,0.09760374,0.02448319,0.01478969,0.09833613,0.01804775,0.06029348
1.80990495,0.20462469,0.04358551,0.08438622,0.02165076,0.01237242,0.08810043,0.01573606,0.05271818
1.81590795,0.17761032,0.03774854,0.07266282,0.01901912,0.01034200,0.07897734,0.01368202,0.04589066
1.82191096,0.15380107,0.03262191,0.06234984,0.01659596,0.00865951,0.07097978,0.01187188,0.03977043
1.82791396,0.13302301,0.02816869,0.05335887,0.01438442,0.00728867,0.06412162,0.01029163,0.03431453
1.83391696,0.11509985,0.02435098,0.04559951,0.01238355,0.00619647,0.05841866,0.00892740,0.02947859
1.83991996,0.09985753,0.02113106,0.03898171,0.01058878,0.00535352,0.05388929,0.00776576,0.02521766
1.84592296,0.08712793,0.01847232,0.03341773,0.00899251,0.00473427,0.05055490,0.00679397,0.02148699
1.85192596,0.07675178,0.01633990,0.02882374,0.00758470,0.00431698,0.04843995,0.00600015,0.01824260
1.85792896,0.06858061,0.01470128,0.02512097,0.00635339,0.00408364,0.04757169,0.00537340,0.01544185
1.86393197,0.06247805,0.01352653,0.02223654,0.00528533,0.00401966,0.04797945,0.00490385,0.01304378
1.86993497,0.05832026,0.01278839,0.02010397,0.00436645,0.00411352,0.04969355,0.00458266,0.01100950
1.87593797,0.05599561,0.01246223,0.01866329,0.00358233,0.00435637,0.05274374,0.00440203,0.00930246
1.88194097,0.05540382,0.01252572,0.01786096,0.00291861,0.00474151,0.05715718,0.00435505,0.00788857
1.88794397,0.05645444,0.01295843,0.01764951,0.00236130,0.00526388,0.06295607,0.00443565,0.00673641
1.89394697,0.05906484,0.01374125,0.01798699,0.00189710,0.00591950,0.07015485,0.00463842,0.00581727
1.89994997,0.06315790,0.01485578,0.01883626,0.00151352,0.00670496,0.07875718,0.00495847,0.00510517
1.90595298,0.06865945,0.01628350,0.02016417,0.00119909,0.00761686,0.08875282,0.00539123,0.00457688
1.91195598,0.07549558,0.01800512,0.02194077,0.00094340,0.00865133,0.10011444,0.00593233,0.00421181
1.91795898,0.08359007,0.01999978,0.02413839,0.00073714,0.00980358,0.11279466,0.00657735,0.00399198
1.92396198,0.09286202,0.02224436,0.02673092,0.00057213,0.01106752,0.12672350,0.00732177,0.00390189
1.92996498,0.10322389,0.02471295,0.02969307,0.00044121,0.01243546,0.14180634,0.00816075,0.00392840
1.93596798,0.11457999,0.02737637,0.03299987,0.00033827,0.01389787,0.15792269,0.00908914,0.00406062
1.94197099,0.12682571,0.03020195,0.03662624,0.00025813,0.01544332,0.17492586,0.01010136,0.00428973
1.94797399,0.13984735,0.03315346,0.04054682,0.00019646,0.01705845,0.19264372,0.01119145,0.00460889
1.95397699,0.15352281,0.03619132,0.04473597,0.00014969,0.01872808,0.21088058,0.01235309,0.00501308
1.95997999,0.16772297,0.03927299,0.04916791,0.00011496,0.02043544,0.22942023,0.01357971,0.00549899
1.96598299,0.18231384,0.04235368,0.05381710,0.00009001,0.02216250,0.24803019,0.01486459,0.00606484
1.97198599,0.19715929,0.04538715,0.05865864,0.00007311,0.02389039,0.26646688,0.01620104,0.00671031
1.97798899,0.21212428,0.04832688,0.06366882,0.00006304,0.02559986,0.28448171,0.01758253,0.00743635
1.98399200,0.22707837,0.05112719,0.06882560,0.00005899,0.02727184,0.30182775,0.01900285,0.00824503
1.98999500,0.24189930,0.05374461,0.07410918,0.00006055,0.02888797,0.31826672,0.02045629,0.00913943
1.99599800,0.25647649,0.05613924,0.07950228,0.00006766,0.03043116,0.33357602,0.02193766,0.01012339
2.00200100,0.27071419,0.05827607,0.08499038,0.00008065,0.03188610,0.34755531,0.02344240,0.01120140
2.00800400,0.28453400,0.06012625,0.09056174,0.00010016,0.03323968,0.36003252,0.02496652,0.01237831
2.01400700,0.29787677,0.06166821,0.09620713,0.00012719,0.03448137,0.37086879,0.02650656,0.01365920
2.02001001,0.31070368,0.06288857,0.10191940,0.00016311,0.03560346,0.37996222,0.02805936,0.01504915
2.02601301,0.32299636,0.06378282,0.10769273,0.00020966,0.03660117,0.38725017,0.02962190,0.01655303
2.03201601,0.33475629,0.06435576,0.11352176,0.00026896,0.03747265,0.39270999,0.03119095,0.01817541
2.03801901,0.34600326,0.06462162,0.11940060,0.00034356,0.03821891,0.39635821,0.03276279,0.01992038
2.04402201,0.35677337,0.06460390,0.12532179,0.00043643,0.03884357,0.39824833,0.03433287,0.02179162
2.05002501,0.36711654,0.06433495,0.13127528,0.00055098,0.03935257,0.39846724,0.03589547,0.02379239
2.05602801,0.37709383,0.06385533,0.13724765,0.00069108,0.03975381,0.39713056,0.03744341,0.02592573
2.06203102,0.38677487,0.06321287,0.14322153,0.00086100,0.04005680,0.39437738,0.03896789,0.02819475
2.06803402,0.39623570,0.06246167,0.14917540,0.00106545,0.04027227,0.39036444,0.04045838,0.03060306
2.07403702,0.40555707,0.06166096,0.15508390,0.00130947,0.04041186,0.38526043,0.04190263,0.03315526
2.08004002,0.41482356,0.06087380,0.16091850,0.00159844,0.04048787,0.37924048,0.04328688,0.03585762
2.08604302,0.42412356,0.06016588,0.16664876,0.00193790,0.04051311,0.37248138,0.04459619,0.03871876
2.09204602,0.43355009,0.05960429,0.17224404,0.00233350,0.04050086,0.36515756,0.04581490,0.04175047
2.09804902,0.44320247,0.05925632,0.17767560,0.00279085,0.04046489,0.35743818,0.04692730,0.04496843
2.10405203,0.45318859,0.05918835,0.18291904,0.00331532,0.04041972,0.34948534,0.04791833,0.04839295
2.11005503,0.46362755,0.05946479,0.18795688,0.00391188,0.04038082,0.34145329,0.04877443,0.05204953
2.11605803,0.47465245,0.06014720,0.19278112,0.00458490,0.04036501,0.33348875,0.04948435,0.05596936
2.12206103,0.48641283,0.06129334,0.19739566,0.00533790,0.04039080,0.32573200,0.05004004,0.06018940
2.12806403,0.49907645,0.06295643,0.20181837,0.00617335,0.04047883,0.31831858,0.05043740,0.06475236
2.13406703,0.51283013,0.06518436,0.20608252,0.00709247,0.04065222,0.31138127,0.05067697,0.06970618
2.14007004,0.52787914,0.06801902,0.21023769,0.00809497,0.04093685,0.30505217,0.05076444,0.07510321
2.14607304,0.54444520,0.07149561,0.21434969,0.00917892,0.04136160,0.29946452,0.05071098,0.08099902
2.15207604,0.56276275,0.07564204,0.21849980,0.01034060,0.04195840,0.29475406,0.05053336,0.08745081
2.15807904,0.58307356,0.08047833,0.22278300,0.01157438,0.04276218,0.29105976,0.05025383,0.09451549
2.16408204,0.60561988,0.08601612,0.22730543,0.01287271,0.04381067,0.28852379,0.04989976,0.10224750
2.17008504,0.63063641,0.09225821,0.23218114,0.01422612,0.04514401,0.28729082,0.04950308,0.11069645
2.17608804,0.65834136,0.09919832,0.23752825,0.01562336,0.04680432,0.28750645,0.04909955,0.11990468
2.18209105,0.68892729,0.10682094,0.24346468,0.01705152,0.04883504,0.28931522,0.04872781,0.12990487
2.18809405,0.72255209,0.11510139,0.25010390,0.01849633,0.05128031,0.29285807,0.04842838,0.14071787
2.19409705,0.75933088,0.12400618,0.25755059,0.01994243,0.05418418,0.29826971,0.04824255,0.15235076
2.20010005,0.79932922,0.13349359,0.26589679,0.02137380,0.05758984,0.30567601,0.04821133,0.16479548
2.20610305,0.84255821,0.14351457,0.27521855,0.02277415,0.06153890,0.31519161,0.04837437,0.17802788
2.21210605,0.88897192,0.15401389,0.28557334,0.02412745,0.06607061,0.32691807,0.04876900,0.19200750
2.21810905,0.93846721,0.16493158,0.29699834,0.02541836,0.07122116,0.34094258,0.04942935,0.20667799
2.22411206,0.99088623,0.17620459,0.30950970,0.02663273,0.07702297,0.35733725,0.05038566,0.22196819
2.23011506,1.04602127,0.18776860,0.32310277,0.02775814,0.08350410,0.37615912,0.05166373,0.23779386
2.23611806,1.10362179,0.19955985,0.33775316,0.02878425,0.09068755,0.39745061,0.05328452,0.25406000
2.24212106,1.16340304,0.21151702,0.35341865,0.02970319,0.09859068,0.42124024,0.05526386,0.27066354
2.24812406,1.22505575,0.22358287,0.37004160,0.03050987,0.10722444,0.44754342,0.05761234,0.28749634
2.25412706,1.28825596,0.23570564,0.38755177,0.03120214,0.11659266,0.47636293,0.06033530,0.30444824
2.26013007,1.35267443,0.24784012,0.40586912,0.03178087,0.12669121,0.50768879,0.06343280,0.32140999
2.26613307,1.41798464,0.25994817,0.42490658,0.03224992,0.13750701,0.54149713,0.06689974,0.33827588
2.27213607,1.48386892,0.27199875,0.44457225,0.03261594,0.14901700,0.57774799,0.07072591,0.35494582
2.27813907,1.55002191,0.28396737,0.46477111,0.03288816,0.16118702,0.61638167,0.07489604,0.37132683
2.28414207,1.61615119,0.29583489,0.48540585,0.03307792,0.17397060,0.65731374,0.07938978,0.38733377
2.29014507,1.68197485,0.30758589,0.50637695,0.03319828,0.18730780,0.70042876,0.08418175,0.40288919
2.29614807,1.74721621,0.31920654,0.52758181,0.03326339,0.20112419,0.74557293,0.08924141,0.41792254
2.30215108,1.81159604,0.33068210,0.54891318,0.03328795,0.21532991,0.79254616,0.09453302,0.43236853
2.30815408,1.87482294,0.34199434,0.57025695,0.03328654,0.22981912,0.84109401,0.10001556,0.44616507
2.31415708,1.93658275,0.35311893,0.59148957,0.03327307,0.24446985,0.89090031,0.10564272,0.45925077
2.32016008,1.99652800,0.36402309,0.61247539,0.03326016,0.25914429,0.94158101,0.11136295,0.47156231
2.32616308,2.05426845,0.37466358,0.63306418,0.03325863,0.27368975,0.99268010,0.11711964,0.48303200
2.33216608,2.10936377,0.38498536,0.65308916,0.03327709,0.28794027,1.04366837,0.12285147,0.49358566
2.33816908,2.16131945,0.39492098,0.67236596,0.03332165,0.30171890,1.09394550,0.12849292,0.50314116
2.34417209,2.20958654,0.40439072,0.69069254,0.03339568,0.31484072,1.14284593,0.13397503,0.51160779
2.35017509,2.25356595,0.41330374,0.70785042,0.03349979,0.32711651,1.18964896,0.13922636,0.51888659
2.35617809,2.29261748,0.42156003,0.72360732,0.03363188,0.33835694,1.23359272,0.14417413,0.52487168
2.36218109,2.32607349,0.42905317,0.73772113,0.03378735,0.34837731,1.27389212,0.14874557,0.52945269
2.36818409,2.35325676,0.43567373,0.74994520,0.03395940,0.35700246,1.30975995,0.15286950,0.53251816
2.37418709,2.37350187,0.44131322,0.76003475,0.03413944,0.36407180,1.34043050,0.15647786,0.53395959
2.38019010,2.38617904,0.44586821,0.76775408,0.03431752,0.36944427,1.36518466,0.15950742,0.53367629
2.38619310,2.39071913,0.44924452,0.77288433,0.03448289,0.37300285,1.38337533,0.16190145,0.53158032
2.39219610,2.38663849,0.45136112,0.77523136,0.03462447,0.37465860,1.39445182,0.16361123,0.52760155
2.39819910,2.37356236,0.45215357,0.77463334,0.03473137,0.37435388,1.39798215,0.16459749,0.52169234
2.40420210,2.35124524,0.45157678,0.77096763,0.03479333,0.37206471,1.39367188,0.16483159,0.51383172
2.41020510,2.31958729,0.44960692,0.76415670,0.03480110,0.36780206,1.38137848,0.16429645,0.50402850
2.41620810,2.27864565,0.44624236,0.75417265,0.03474676,0.36161203,1.36112045,0.16298714,0.49232351
2.42221111,2.22864002,0.44150364,0.74104007,0.03462391,0.35357491,1.33308060,0.16091119,0.47879047
2.42821411,2.16995226,0.43543248,0.72483725,0.03442780,0.34380315,1.29760323,0.15808845,0.46353561
2.43421711,2.10311984,0.42808993,0.70569555,0.03415531,0.33243829,1.25518530,0.15455068,0.44669603
2.44022011,2.02882360,0.41955378,0.68379686,0.03380494,0.31964706,1.20646197,0.15034080,0.42843675
2.44622311,1.94787047,0.40991545,0.65936960,0.03337660,0.30561673,1.15218730,0.14551181,0.40894686
2.45222611,1.86117186,0.39927656,0.63268303,0.03287150,0.29055001,1.09321084,0.14012545,0.38843462
2.45822911,1.76971903,0.38774541,0.60404048,0.03229186,0.27465956,1.03045147,0.13425070,0.36712212
2.46423212,1.67455638,0.37543355,0.57377162,0.03164075,0.25816255,0.96486953,0.12796210,0.34523945
2.47023512,1.57675412,0.36245270,0.54222415,0.03092181,0.24127525,0.89743859,0.12133795,0.32301886
2.47623812,1.47738129,0.34891211,0.50975523,0.03013911,0.22420799,0.82911812,0.11445858,0.30068905
2.48224112,1.37748035,0.33491647,0.47672301,0.02929697,0.20716063,0.76082809,0.10740455,0.27846984
2.48824412,1.27804419,0.32056450,0.44347855,0.02839988,0.19031860,0.69342652,0.10025499,0.25656749
2.49424712,1.17999632,0.30594814,0.41035839,0.02745241,0.17384975,0.62769077,0.09308605,0.23517068
2.50025013,1.08417481,0.29115233,0.37767798,0.02645926,0.15790189,0.56430296,0.08596957,0.21444742
2.50625313,0.99132016,0.27625537,0.34572615,0.02542525,0.14260115,0.50383990,0.07897187,0.19454272
2.51225613,0.90206728,0.26132957,0.31476074,0.02435543,0.12805115,0.44676754,0.07215279,0.17557731
2.51825913,0.81694144,0.24644225,0.28500539,0.02325518,0.11433289,0.39343972,0.06556503,0.15764711
2.52426213,0.73635793,0.23165688,0.25664760,0.02213026,0.10150526,0.34410087,0.05925360,0.14082351
2.53026513,0.66062501,0.21703418,0.22983785,0.02098701,0.08960618,0.29889216,0.05325560,0.12515442
2.53626813,0.58994962,0.20263315,0.20468989,0.01983234,0.07865411,0.25786040,0.04760018,0.11066577
2.54227114,0.52444546,0.18851189,0.18128193,0.01867388,0.06865007,0.22096911,0.04230869,0.09736364
2.54827414,0.46414265,0.17472820,0.15965870,0.01751999,0.05957969,0.18811103,0.03739503,0.08523655
2.55427714,0.40899862,0.16133980,0.13983416,0.01637978,0.05141561,0.15912136,0.03286611,0.07425813
2.56028014,0.35890968,0.14840444,0.12179477,0.01526309,0.04411979,0.13379114,0.02872248,0.06438981
2.56628314,0.31372269,0.13597961,0.10550309,0.01418048,0.03764583,0.11188033,0.02495904,0.05558356
2.57228614,0.27324662,0.12412216,0.09090163,0.01314315,0.03194120,0.09312998,0.02156576,0.04778456
2.57828914,0.23726363,0.11288773,0.07791676,0.01216284,0.02694925,0.07727332,0.01852852,0.04093380
2.58429215,0.20553933,0.10233020,0.06646260,0.01125183,0.02261109,0.06404543,0.01582990,0.03497041
2.59029515,0.17783220,0.09250109,0.05644476,0.01042278,0.01886720,0.05319142,0.01344996,0.02983391
2.59629815,0.15390191,0.08344909,0.04776383,0.00968870,0.01565883,0.04447305,0.01136703,0.02546613
2.60230115,0.13351662,0.07521974,0.04031859,0.00906284,0.01292910,0.03767374,0.00955836,0.02181301
2.60830415,0.11645909,0.06785521,0.03400880,0.00855864,0.01062400,0.03260217,0.00800081,0.01882610
2.61430715,0.10253162,0.06139435,0.02873771,0.00818967,0.00869302,0.02909446,0.00667137,0.01646381
2.62031016,0.09155996,0.05587282,0.02441408,0.00796949,0.00708967,0.02701514,0.00554767,0.01469254
2.62631316,0.08339611,0.05132343,0.02095382,0.00791163,0.00577184,0.02625697,0.00460838,0.01348746
2.63231616,0.07791999,0.04777655,0.01828124,0.00802944,0.00470196,0.02673991,0.00383350,0.01283320
2.63831916,0.07504024,0.04526054,0.01632992,0.00833594,0.00384707,0.02840912,0.00320465,0.01272417
2.64432216,0.07469396,0.04380220,0.01504322,0.00884362,0.00317882,0.03123242,0.00270517,0.01316484
2.65032516,0.07684563,0.04342712,0.01437450,0.00956427,0.00267334,0.03519707,0.00232030,0.01416960
2.65632816,0.08148510,0.04415986,0.01428703,0.01050863,0.00231113,0.04030613,0.00203717,0.01576252
2.66233117,0.08862491,0.04602402,0.01475368,0.01168609,0.00207687,0.04657440,0.00184484,0.01797673
2.66833417,0.09829681,0.04904198,0.01575642,0.01310435,0.00195922,0.05402411,0.00173424,0.02085363
2.67433717,0.11054780,0.05323445,0.01728562,0.01476899,0.00195068,0.06268036,0.00169813,0.02444175
2.68034017,0.12543556,0.05861980,0.01933927,0.01668305,0.00204739,0.07256653,0.00173098,0.02879531
2.68634317,0.14302358,0.06521312,0.02192209,0.01884662,0.00224897,0.08369962,0.00182895,0.03397253
2.69234617,0.16337611,0.07302505,0.02504458,0.02125648,0.00255842,0.09608571,0.00198970,0.04003362
2.69834917,0.18655296,0.08206056,0.02872206,0.02390570,0.00298201,0.10971568,0.00221237,0.04703855
2.70435218,0.21260450,0.09231753,0.03297371,0.02678337,0.00352915,0.12456128,0.00249742,0.05504457
2.71035518,0.24156686,0.10378540,0.03782165,0.02987448,0.00421240,0.14057172,0.00284660,0.06410358
2.71635818,0.27345768,0.11644380,0.04329000,0.03315977,0.00504738,0.15767093,0.00326283,0.07425943
2.72236118,0.30827244,0.13026134,0.04940407,0.03661583,0.00605273,0.17575557,0.00375010,0.08554525
2.72836418,0.34598151,0.14519456,0.05618956,0.04021531,0.00725004,0.19469406,0.00431344,0.09798079
2.73436718,0.38652816,0.16118715,0.06367186,0.04392724,0.00866384,0.21432660,0.00495880,0.11157010
2.74037019,0.42982751,0.17816939,0.07187540,0.04771752,0.01032144,0.23446637,0.00569294,0.12629947
2.74637319,0.47576644,0.19605797,0.08082306,0.05154950,0.01225280,0.25490191,0.00652336,0.14213584
2.75237619,0.52420463,0.21475606,0.09053560,0.05538472,0.01449036,0.27540070,0.00745811,0.15902576
2.75837919,0.57497648,0.23415380,0.10103124,0.05918364,0.01706871,0.29571395,0.00850567,0.17689502
2.76438219,0.62789394,0.25412898,0.11232510,0.06290650,0.02002428,0.31558245,0.00967474,0.19564898
2.77038519,0.68275017,0.27454810,0.12442884,0.06651411,0.02339490,0.33474333,0.01097396,0.21517368
2.77638819,0.73932374,0.29526765,0.13735017,0.06996867,0.02721924,0.35293760,0.01241167,0.23533770
