energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
2.44622311,0.55701317,-1.35110024,0.00026940,-0.00072075,0.01685488,-0.08083230,0.02025251,-0.07690035,0.00550178,-0.02041320,0.00106205,-0.00340860,0.04111660,-0.10128368,0.06764180,-0.15893916,0.51954014,-1.20318985
2.45222611,0.51608613,-1.23129763,0.00025385,-0.00064796,0.01467960,-0.07124814,0.01786784,-0.06867471,0.00484824,-0.01826196,0.00093896,-0.00305053,0.03724532,-0.09266008,0.06084768,-0.14657877,0.48422649,-1.09893092
2.45822911,0.48483985,-1.11727655,0.00024551,-0.00057976,0.01300396,-0.06239728,0.01587206,-0.06100377,0.00430445,-0.01624828,0.00083988,-0.00271351,0.03395141,-0.08436283,0.05476120,-0.13451385,0.45796618,-0.99951736
2.46423212,0.46332152,-1.01008295,0.00024454,-0.00051680,0.01179692,-0.05430565,0.01424301,-0.05391364,0.00386471,-0.01438085,0.00076343,-0.00240013,0.03122961,-0.07646641,0.04939085,-0.12285064,0.44085741,-0.90594394
2.47023512,0.45155466,-0.91058664,0.00025108,-0.00045966,0.01103040,-0.04698325,0.01296000,-0.04741787,0.00352366,-0.01266499,0.00070814,-0.00211228,0.02907212,-0.06903273,0.04474231,-0.11168031,0.43297206,-0.81905340
2.47623812,0.44954662,-0.81949033,0.00026534,-0.00040875,0.01067964,-0.04042614,0.01200411,-0.04151893,0.00327638,-0.01110299,0.00067249,-0.00185121,0.02746942,-0.06211149,0.04081946,-0.10107907,0.43436209,-0.73954308
2.48224112,0.45729226,-0.73734361,0.00028753,-0.00036443,0.01072337,-0.03461875,0.01135829,-0.03620985,0.00311842,-0.00969453,0.00065500,-0.00161756,0.02641089,-0.05574082,0.03762519,-0.09110884,0.44506256,-0.66797609
2.48824412,0.47477385,-0.66456055,0.00031794,-0.00032696,0.01114366,-0.02953624,0.01100734,-0.03147593,0.00304588,-0.00843712,0.00065418,-0.00141147,0.02588528,-0.04994832,0.03516205,-0.08181820,0.46509106,-0.60479581
2.49424712,0.50195743,-0.60143950,0.00035684,-0.00029654,0.01192553,-0.02514689,0.01093772,-0.02729653,0.00305534,-0.00732652,0.00066862,-0.00123261,0.02588097,-0.04475220,0.03343260,-0.07324377,0.49444386,-0.55034253
2.50025013,0.53878576,-0.54818368,0.00040458,-0.00027334,0.01305641,-0.02141441,0.01113723,-0.02364669,0.00314380,-0.00635720,0.00069696,-0.00108030,0.02638604,-0.04016265,0.03243964,-0.06541168,0.53308892,-0.50487083
2.50625313,0.58516853,-0.50492142,0.00046148,-0.00025751,0.01452535,-0.01830004,0.01159463,-0.02049868,0.00330857,-0.00552278,0.00073788,-0.00095357,0.02738831,-0.03618318,0.03218617,-0.05833930,0.58095623,-0.46856685
2.51225613,0.64097016,-0.47172491,0.00052790,-0.00024919,0.01632217,-0.01576442,0.01229918,-0.01782345,0.00354716,-0.00481639,0.00079014,-0.00085122,0.02887505,-0.03281194,0.03267514,-0.05203686,0.63792609,-0.44156414
2.51825913,0.70599609,-0.44862643,0.00060416,-0.00024853,0.01843648,-0.01376922,0.01324012,-0.01559174,0.00385713,-0.00423101,0.00085254,-0.00077191,0.03083281,-0.03004296,0.03390904,-0.04650911,0.70381585,-0.42395740
2.52426213,0.77997825,-0.43563150,0.00069053,-0.00025571,0.02085670,-0.01227840,0.01440612,-0.01377510,0.00423590,-0.00375978,0.00092394,-0.00071422,0.03324695,-0.02786732,0.03588924,-0.04175696,0.77836605,-0.41581340
2.53026513,0.86256051,-0.43272834,0.00078724,-0.00027095,0.02356908,-0.01125913,0.01578483,-0.01234659,0.00468064,-0.00339617,0.00100323,-0.00067669,0.03610128,-0.02627402,0.03861523,-0.03777880,0.86122658,-0.41717851
2.53626813,0.95328513,-0.43989332,0.00089444,-0.00029451,0.02655678,-0.01068244,0.01736237,-0.01128137,0.00518805,-0.00313418,0.00108932,-0.00065784,0.03937758,-0.02525081,0.04208365,-0.03457180,0.95194392,-0.42808272
2.54227114,1.05158110,-0.45709233,0.00101215,-0.00032667,0.02979907,-0.01052348,0.01912292,-0.01055694,0.00575427,-0.00296843,0.00118119,-0.00065623,0.04305521,-0.02478471,0.04628734,-0.03213284,1.04995028,-0.44853977
2.54827414,1.15675522,-0.48427812,0.00114029,-0.00036778,0.03327063,-0.01076149,0.02104839,-0.01015326,0.00637473,-0.00289420,0.00127781,-0.00067046,0.04711065,-0.02486239,0.05121427,-0.03045932,1.15455546,-0.47854372
2.55427714,1.26798697,-0.52138390,0.00127863,-0.00041817,0.03694118,-0.01137953,0.02311826,-0.01005270,0.00704401,-0.00290740,0.00137822,-0.00069920,0.05151724,-0.02547033,0.05684652,-0.02954956,1.26494255,-0.51806210
2.56028014,1.38432774,-0.56831364,0.00142680,-0.00047823,0.04077515,-0.01236391,0.02530942,-0.01023974,0.00775588,-0.00300453,0.00148151,-0.00074115,0.05624494,-0.02659479,0.06315940,-0.02940297,1.38016786,-0.56702600
2.56628314,1.50470538,-0.62492961,0.00158429,-0.00054831,0.04473175,-0.01370340,0.02759629,-0.01070068,0.00850314,-0.00318259,0.00158684,-0.00079507,0.06126030,-0.02822168,0.07012067,-0.03001998,1.49916612,-0.62531781
2.57228614,1.62793431,-0.69103791,0.00175045,-0.00062876,0.04876524,-0.01538835,0.02995095,-0.01142308,0.00927777,-0.00343888,0.00169348,-0.00085977,0.06652657,-0.03033617,0.07769007,-0.03140155,1.62076105,-0.69275716
2.57828914,1.75273160,-0.76637285,0.00192451,-0.00071987,0.05282549,-0.01740962,0.03234356,-0.01239523,0.01007089,-0.00377090,0.00180081,-0.00093410,0.07200405,-0.03292237,0.08581910,-0.03354855,1.74368191,-0.76908593
2.58429215,1.87773906,-0.85058109,0.00210561,-0.00082185,0.05685878,-0.01975747,0.03474279,-0.01360556,0.01087295,-0.00417613,0.00190843,-0.00101693,0.07765062,-0.03596275,0.09445129,-0.03646083,1.86658570,-0.85395332
2.59029515,2.00155094,-0.94320647,0.00229283,-0.00093484,0.06080887,-0.02242042,0.03711644,-0.01504200,0.01167382,-0.00465182,0.00201610,-0.00110717,0.08342255,-0.03943771,0.10352274,-0.04013608,1.98808500,-0.94690172
2.59629815,2.12274684,-1.04367677,0.00248526,-0.00105883,0.06461830,-0.02538414,0.03943221,-0.01669139,0.01246306,-0.00519484,0.00212388,-0.00120374,0.08927554,-0.04332498,0.11296328,-0.04456861,2.10678059,-1.04735464
2.60230115,2.23992874,-1.15129316,0.00268205,-0.00119371,0.06822975,-0.02863050,0.04165846,-0.01853891,0.01323008,-0.00580145,0.00223213,-0.00130559,0.09516595,-0.04759924,0.12269798,-0.04974801,2.22129820,-1.15460754
2.60830415,2.35176106,-1.26522362,0.00288244,-0.00133920,0.07158768,-0.03213663,0.04376511,-0.02056762,0.01396446,-0.00646717,0.00234154,-0.00141170,0.10105228,-0.05223172,0.13264914,-0.05565785,2.33032795,-1.26782256
2.61430715,2.45701220,-1.38450103,0.00308589,-0.00149485,0.07463984,-0.03587428,0.04572449,-0.02275804,0.01465623,-0.00718662,0.00245322,-0.00152110,0.10689673,-0.05718993,0.14273868,-0.06227444,2.43266519,-1.38602797
2.62031016,2.55459581,-1.50802683,0.00329208,-0.00166008,0.07733890,-0.03980939,0.04751224,-0.02508798,0.01529610,-0.00795342,0.00256870,-0.00163288,0.11266691,-0.06243769,0.15289079,-0.06956583,2.52725085,-1.50812309
2.62631316,2.64361006,-1.63458077,0.00350104,-0.00183415,0.07964392,-0.04390191,0.04910808,-0.02753237,0.01587582,-0.00876016,0.00268997,-0.00174624,0.11833750,-0.06793518,0.16303480,-0.07749108,2.61320965,-1.63288925
2.63231616,2.72337263,-1.76283707,0.00371314,-0.00201618,0.08152169,-0.04810592,0.05049653,-0.03006339,0.01638839,-0.00959837,0.00281949,-0.00186051,0.12389188,-0.07363941,0.17310809,-0.08599988,2.68988408,-1.75900691
2.63831916,2.79344992,-1.89138711,0.00392920,-0.00220524,0.08294784,-0.05237006,0.05166744,-0.03265069,0.01682832,-0.01045860,0.00296017,-0.00197521,0.12932352,-0.07950484,0.18305878,-0.09503261,2.75686233,-1.88507912
2.64432216,2.85367819,-2.01876836,0.00415045,-0.00240030,0.08390767,-0.05663831,0.05261645,-0.03526185,0.01719181,-0.01133050,0.00311537,-0.00209005,0.13463713,-0.08548430,0.19284828,-0.10452100,2.81399852,-2.00966087
2.65032516,2.90417550,-2.14349879,0.00437857,-0.00260036,0.08439670,-0.06085103,0.05334515,-0.03786289,0.01747690,-0.01220305,0.00328886,-0.00220505,0.13984938,-0.09153017,0.20245316,-0.11438921,2.86142348,-2.13129369
2.65632816,2.94534290,-2.26411608,0.00461568,-0.00280449,0.08442082,-0.06494626,0.05386109,-0.04041912,0.01768354,-0.01306470,0.00348472,-0.00232053,0.14498921,-0.09759578,0.21186650,-0.12455556,2.89954516,-2.24854459
2.66233117,2.97785419,-2.37921997,0.00486426,-0.00301190,0.08399614,-0.06886132,0.05417756,-0.04289591,0.01781360,-0.01390372,0.00370726,-0.00243719,0.15009741,-0.10363707,0.22109837,-0.13493472,2.92903776,-2.36004787
2.66833417,3.00263400,-2.48751641,0.00512707,-0.00322198,0.08314842,-0.07253446,0.05431315,-0.04525969,0.01787082,-0.01470844,0.00396091,-0.00255616,0.15522579,-0.10961432,0.23017532,-0.14544037,2.95081949,-2.46454837
2.67433717,3.02082442,-2.58786156,0.00540709,-0.00343443,0.08191219,-0.07590676,0.05429114,-0.04747896,0.01786064,-0.01546763,0.00425006,-0.00267900,0.16043551,-0.11549399,0.23913898,-0.15598826,2.96601912,-2.56094416
2.68034017,3.03374099,-2.67930347,0.00570734,-0.00364929,0.08032957,-0.07892387,0.05413860,-0.04952528,0.01779008,-0.01617082,0.00457893,-0.00280778,0.16579483,-0.12125055,0.24804349,-0.16649938,2.97593233,-2.64832678
2.68634317,3.04281959,-2.76111956,0.00603073,-0.00386699,0.07844881,-0.08153790,0.05388543,-0.05137426,0.01766738,-0.01680867,0.00495133,-0.00294505,0.17137629,-0.12686815,0.25695206,-0.17690329,2.98196929,-2.72601693
2.69234617,3.04955613,-2.83284764,0.00637993,-0.00408843,0.07632262,-0.08370894,0.05356328,-0.05300642,0.01750180,-0.01737322,0.00537052,-0.00309385,0.17725323,-0.13234212,0.26593255,-0.18714120,2.98559538,-2.79359372
2.69834917,3.05544141,-2.89430852,0.00675713,-0.00431497,0.07400643,-0.08540651,0.05320426,-0.05440793,0.01730318,-0.01785826,0.00583897,-0.00325767,0.18349603,-0.13768006,0.27505240,-0.19716880,2.98826754,-2.85091540
2.70435218,3.06189412,-2.94561870,0.00716390,-0.00454844,0.07155650,-0.08661068,0.05283980,-0.05557118,0.01708163,-0.01825949,0.00635821,-0.00344042,0.19016799,-0.14290255,0.28437305,-0.20695842,2.99136882,-2.89813027
2.71035518,3.07019474,-2.98719158,0.00760098,-0.00479114,0.06902812,-0.08731274,0.05249935,-0.05649507,0.01684712,-0.01857472,0.00692857,-0.00364635,0.19732114,-0.14804326,0.29394414,-0.21650053,2.99614438,-2.93567635
2.71635818,3.08142370,-3.01972665,0.00806814,-0.00504572,0.06647387,-0.08751560,0.05220926,-0.05718516,0.01660912,-0.01880395,0.00754908,-0.00387993,0.20499221,-0.15314845,0.30379782,-0.22580431,3.00364155,-2.96426927
2.72236118,3.09640649,-3.04418607,0.00856403,-0.00531517,0.06394207,-0.08723362,0.05199171,-0.05765342,0.01637626,-0.01894936,0.00821732,-0.00414573,0.21319891,-0.15827579,0.31394353,-0.23489708,3.01465723,-2.98487798
2.72836418,3.11566890,-3.06175926,0.00908606,-0.00560266,0.06147538,-0.08649214,0.05186383,-0.05791787,0.01615599,-0.01901523,0.00892928,-0.00444827,0.22193671,-0.16349253,0.32436355,-0.24382278,3.02969507,-2.99868890
2.73436718,3.13940428,-3.07381628,0.00963040,-0.00591137,0.05910979,-0.08532650,0.05183697,-0.05800182,0.01595438,-0.01900780,0.00967936,-0.00479185,0.23117646,-0.16887285,0.33500952,-0.25263917,3.04893471,-3.00705937
2.74037019,3.16745519,-3.08185156,0.01019189,-0.00624440,0.05687379,-0.08378070,0.05191624,-0.05793299,0.01577588,-0.01893497,0.01046034,-0.00518033,0.24086285,-0.17449475,0.34580050,-0.26141405,3.07221498,-3.01146208
2.74637319,3.19931011,-3.08742033,0.01076415,-0.00660453,0.05478800,-0.08190580,0.05210031,-0.05774237,0.01562323,-0.01880604,0.01126345,-0.00561695,0.25091400,-0.18043625,0.35662243,-0.27022049,3.09903193,-3.01342255
2.75237619,3.23411621,-3.09207001,0.01133962,-0.00699401,0.05286501,-0.07975799,0.05238137,-0.05746292,0.01549740,-0.01863128,0.01207851,-0.00610413,0.26122215,-0.18677131,0.36732932,-0.27913135,3.12855227,-3.01445232
2.75837919,3.27070742,-3.09726996,0.01190977,-0.00741443,0.05110968,-0.07739656,0.05274552,-0.05712823,0.01539767,-0.01842155,0.01289406,-0.00664324,0.27165554,-0.19356540,0.37774620,-0.28821329,3.15964176,-3.01598066
2.76438219,3.30764714,-3.10434246,0.01246526,-0.00786645,0.04951962,-0.07488181,0.05317322,-0.05677108,0.01532168,-0.01818784,0.01369769,-0.00723440,0.28206154,-0.20087116,0.38767373,-0.29752064,3.19090753,-3.01928804
2.77038519,3.34328355,-3.11439839,0.01299622,-0.00834972,0.04808607,-0.07227291,0.05364019,-0.05642208,0.01526568,-0.01794086,0.01447627,-0.00787637,0.29227071,-0.20872415,0.39689429,-0.30708936,3.22075250,-3.02544443
2.77638819,3.37581530,-3.12828067,0.01349250,-0.00886266,0.04679487,-0.06962601,0.05411828,-0.05610833,0.01522474,-0.01769060,0.01521630,-0.00856633,0.30210197,-0.21713904,0.40517943,-0.31693164,3.24743951,-3.03525547
2.78239120,3.40336449,-3.14651849,0.01394402,-0.00940242,0.04562774,-0.06699244,0.05457673,-0.05585227,0.01519306,-0.01744595,0.01590432,-0.00929987,0.31136835,-0.22610645,0.41229823,-0.32703124,3.26916237,-3.04921930
2.78839420,3.42405379,-3.16929454,0.01434109,-0.00996476,0.04456353,-0.06441727,0.05498339,-0.05567076,0.01516429,-0.01721440,0.01652726,-0.01007090,0.31988333,-0.23559065,0.41802632,-0.33734015,3.28412043,-3.06749630
2.79439720,3.43608413,-3.19642744,0.01467474,-0.01054412,0.04357962,-0.06193816,0.05530604,-0.05557436,0.01513189,-0.01700177,0.01707290,-0.01087167,0.32746741,-0.24552818,0.42215500,-0.34777661,3.29059356,-3.08989352
2.80040020,3.43780948,-3.22737018,0.01493702,-0.01113364,0.04265323,-0.05958460,0.05551378,-0.05556688,0.01508946,-0.01681207,0.01753020,-0.01169284,0.33395458,-0.25582774,0.42450022,-0.35822489,3.28701382,-3.11586474
2.80640320,3.42780545,-3.26122520,0.01512134,-0.01172525,0.04176269,-0.05737759,0.05557831,-0.05564529,0.01503108,-0.01664739,0.01788974,-0.01252368,0.33919841,-0.26637120,0.42491075,-0.36853675,3.27203099,-3.14452660
2.81240620,3.40492853,-3.29677566,0.01522267,-0.01230988,0.04088854,-0.05532963,0.05547511,-0.05579992,0.01495164,-0.01650796,0.01814397,-0.01335218,0.34307762,-0.27701596,0.42327545,-0.37853477,3.24456885,-3.17469014
2.81840920,3.36836387,-3.33253156,0.01523781,-0.01287769,0.04001446,-0.05344515,0.05518451,-0.05601490,0.01484704,-0.01639219,0.01828756,-0.01416541,0.34550069,-0.28759844,0.41952903,-0.38801739,3.20386999,-3.20490662
2.82441221,3.31765924,-3.36678886,0.01516550,-0.01341829,0.03912801,-0.05172125,0.05469255,-0.05626899,0.01471445,-0.01629694,0.01831755,-0.01494978,0.34640937,-0.29793870,0.41365621,-0.39676546,3.14952737,-3.23352557
2.83041521,3.25274448,-3.39769887,0.01500654,-0.01392112,0.03822109,-0.05014875,0.05399159,-0.05653655,0.01455240,-0.01621772,0.01823356,-0.01569142,0.34578107,-0.30784602,0.40569411,-0.40455009,3.08150171,-3.25876245
2.83641821,3.17393565,-3.42334488,0.01476381,-0.01437573,0.03729013,-0.04871340,0.05308071,-0.05678879,0.01436088,-0.01614905,0.01803776,-0.01637659,0.34362981,-0.31712513,0.39573269,-0.41114137,3.00012414,-3.27877296
2.84242121,3.08192445,-3.44182237,0.01444224,-0.01477216,0.03633614,-0.04739728,0.05196586,-0.05699510,0.01414131,-0.01608476,0.01773493,-0.01699207,0.34000590,-0.32558300,0.38391335,-0.41631770,2.90608473,-3.29173047
2.84842421,2.97775377,-3.45131926,0.01404874,-0.01510129,0.03536437,-0.04618025,0.05065969,-0.05712449,0.01389650,-0.01601845,0.01733233,-0.01752562,0.33499430,-0.33303567,0.37042582,-0.41987512,2.80040783,-3.29590305
2.85442721,2.86278101,-3.45019251,0.01359198,-0.01535516,0.03438391,-0.04504142,0.04918127,-0.05714705,0.01363049,-0.01594379,0.01683953,-0.01796631,0.32871174,-0.33931505,0.35550348,-0.42163630,2.68441591,-3.28972669
2.86043022,2.73863141,-3.43703758,0.01308228,-0.01552725,0.03340699,-0.04396046,0.04755543,-0.05703535,0.01334837,-0.01585492,0.01626818,-0.01830497,0.32130280,-0.34427514,0.33941736,-0.42145880,2.55968382,-3.27187136
2.86643322,2.60714369,-3.41074784,0.01253130,-0.01561282,0.03244827,-0.04291885,0.04581208,-0.05676571,0.01305604,-0.01574680,0.01563169,-0.01853448,0.31293516,-0.34779766,0.32246921,-0.41924207,2.42798615,-3.24129705
2.87243622,2.47031071,-3.37056132,0.01195181,-0.01560904,0.03152393,-0.04190088,0.04398523,-0.05631935,0.01275998,-0.01561542,0.01494497,-0.01865004,0.30379416,-0.34979659,0.30498388,-0.41493300,2.29124008,-3.19729756
2.87843922,2.33021801,-3.31609310,0.01135737,-0.01551516,0.03065080,-0.04089446,0.04211203,-0.05568327,0.01246692,-0.01545808,0.01422398,-0.01864936,0.29407704,-0.35022155,0.28730138,-0.40852976,2.15144629,-3.13953023
2.88444222,2.18898260,-3.24735224,0.01076205,-0.01533263,0.02984549,-0.03989157,0.04023168,-0.05485092,0.01218359,-0.01527348,0.01348538,-0.01853282,0.28398696,-0.34905988,0.26976897,-0.40008370,2.01063070,-3.06803082
2.89044522,2.04869466,-3.16474293,0.01018015,-0.01506507,0.02912352,-0.03888858,0.03838436,-0.05382259,0.01191646,-0.01506180,0.01274617,-0.01830348,0.27372722,-0.34633728,0.25273348,-0.38969939,1.87078892,-2.98321328
2.89644822,1.91136389,-3.06905043,0.00962584,-0.01471825,0.02849864,-0.03788615,0.03661011,-0.05260552,0.01167144,-0.01482470,0.01202326,-0.01796701,0.26349579,-0.34211701,0.23653423,-0.37753273,1.73383564,-2.88585494
2.90245123,1.77887251,-2.96141292,0.00911296,-0.01429993,0.02798218,-0.03688899,0.03494787,-0.05121372,0.01145371,-0.01456521,0.01133315,-0.01753164,0.25348030,-0.33649779,0.22149656,-0.36378736,1.60156037,-2.77706845
2.90845423,1.65293565,-2.84328116,0.00865469,-0.01381973,0.02758263,-0.03590537,0.03343449,-0.04966760,0.01126756,-0.01428757,0.01069156,-0.01700789,0.24385383,-0.32961042,0.20792622,-0.34870952,1.47559042,-2.65826217
2.91445723,1.53507024,-2.71636819,0.00826337,-0.01328889,0.02730534,-0.03494642,0.03210396,-0.04799326,0.01111619,-0.01399707,0.01011313,-0.01640835,0.23477138,-0.32161333,0.19610468,-0.33258172,1.35736203,-2.53109123
2.92046023,1.42657231,-2.58259172,0.00795026,-0.01271998,0.02715241,-0.03402535,0.03098665,-0.04622173,0.01100171,-0.01369971,0.00961117,-0.01574734,0.22636728,-0.31268733,0.18628527,-0.31571538,1.24809956,-2.39740203
2.92646323,1.32850263,-2.44401203,0.00772533,-0.01212664,0.02712273,-0.03315655,0.03010871,-0.04438789,0.01092509,-0.01340199,0.00919738,-0.01504056,0.21875349,-0.30302971,0.17869019,-0.29844307,1.14880256,-2.25917253
2.93246623,1.24168026,-2.30276821,0.00759717,-0.01152322,0.02721219,-0.03235473,0.02949164,-0.04252951,0.01088615,-0.01311060,0.00888172,-0.01430467,0.21201865,-0.29284809,0.17350830,-0.28111030,1.06024032,-2.11845143
2.93846923,1.16668296,-2.16101539,0.00757278,-0.01092452,0.02741402,-0.03163400,0.02915195,-0.04068600,0.01088369,-0.01283209,0.00867218,-0.01355694,0.20622807,-0.28235417,0.17089355,-0.26406751,0.98295283,-1.97729836
2.94447224,1.10385368,-2.02086540,0.00765750,-0.01034540,0.02771922,-0.03100709,0.02910089,-0.03889734,0.01091553,-0.01257264,0.00857474,-0.01281482,0.20142434,-0.27175768,0.17096405,-0.24766238,0.91725743,-1.83772774
2.95047524,1.05331188,-1.88433287,0.00785491,-0.00980053,0.02811708,-0.03048471,0.02934435,-0.03720295,0.01097870,-0.01233779,0.00859322,-0.01209552,0.19762856,-0.26126078,0.17380143,-0.23223267,0.86325994,-1.70165787
2.95647824,1.01496863,-1.75328839,0.00816674,-0.00930404,0.02859571,-0.03007494,0.02988286,-0.03564064,0.01106952,-0.01213222,0.00872928,-0.01141565,0.19484199,-0.25105311,0.17945078,-0.21809983,0.82086924,-1.57086697
2.96248124,0.98854440,-1.62941978,0.00859290,-0.00886929,0.02914263,-0.02978293,0.03071159,-0.03424571,0.01118385,-0.01195963,0.00898241,-0.01079092,0.19304812,-0.24130756,0.18792063,-0.20556349,0.78981437,-1.44695701
2.96848424,0.97358853,-1.51420216,0.00913137,-0.00850860,0.02974529,-0.02961069,0.03182058,-0.03305008,0.01131720,-0.01182260,0.00934994,-0.01023574,0.19221479,-0.23217696,0.19918330,-0.19489674,0.76966317,-1.33132583
2.97448724,0.96949964,-1.40887677,0.00977826,-0.00823304,0.03039150,-0.02955706,0.03319489,-0.03208163,0.01146488,-0.01172257,0.00982710,-0.00976303,0.19229652,-0.22379172,0.21317543,-0.18634245,0.75984175,-1.22514774
2.98049025,0.97554619,-1.31443851,0.01052786,-0.00805224,0.03106990,-0.02961791,0.03481490,-0.03136367,0.01162218,-0.01165981,0.01040713,-0.00938396,0.19323668,-0.21625834,0.22979855,-0.18011035,0.75965413,-1.12936223
2.98649325,0.99088684,-1.23163137,0.01137265,-0.00797423,0.03177021,-0.02978638,0.03665670,-0.03091446,0.01178449,-0.01163349,0.01108143,-0.00910773,0.19496957,-0.20965889,0.24892004,-0.17637488,0.76830179,-1.04467010
2.99249625,1.01459017,-1.16095091,0.01230345,-0.00800528,0.03248342,-0.03005337,0.03869248,-0.03074701,0.01194740,-0.01164177,0.01183969,-0.00894150,0.19742230,-0.20405123,0.27037416,-0.17527379,0.78490257,-0.97153624
2.99849925,1.04565362,-1.10265274,0.01330951,-0.00814985,0.03320191,-0.03040803,0.04089102,-0.03086887,0.01210675,-0.01168193,0.01267015,-0.00889020,0.20051637,-0.19946999,0.29396343,-0.17690723,0.80850898,-0.91019799
3.00450225,1.08302161,-1.05676582,0.01437870,-0.00841046,0.03391936,-0.03083829,0.04321827,-0.03128208,0.01225875,-0.01175053,0.01355982,-0.00895656,0.20416908,-0.19592808,0.31946024,-0.18133738,0.83812576,-0.86067794
3.01050525,1.12560274,-1.02310948,0.01549770,-0.00878768,0.03463067,-0.03133150,0.04563793,-0.03198326,0.01239996,-0.01184354,0.01449477,-0.00914101,0.20829458,-0.19341862,0.34660894,-0.18858841,0.87272670,-0.82280024
3.01650825,1.17228626,-1.00131294,0.01665223,-0.00928007,0.03533168,-0.03187493,0.04811212,-0.03296374,0.01252733,-0.01195658,0.01546046,-0.00944175,0.21280472,-0.19191719,0.37512818,-0.19864682,0.91127066,-0.79620926
3.02251126,1.22195788,-0.99083649,0.01782730,-0.00988423,0.03601899,-0.03245632,0.05060214,-0.03420980,0.01263817,-0.01208501,0.01644209,-0.00985481,0.21760971,-0.19138414,0.40471377,-0.21146194,0.95271711,-0.78038975
3.02851426,1.27351487,-0.99099340,0.01900749,-0.01059479,0.03668951,-0.03306429,0.05306917,-0.03570295,0.01273015,-0.01222414,0.01742493,-0.01037411,0.22261864,-0.19176698,0.43504197,-0.22694680,0.99604079,-0.77468782
3.03451726,1.32588071,-1.00097202,0.02017726,-0.01140453,0.03734022,-0.03368868,0.05547509,-0.03742031,0.01280127,-0.01236936,0.01839477,-0.01099162,0.22773991,-0.19300265,0.46577319,-0.24497909,1.04024600,-0.77833203
3.04052026,1.37801921,-1.01985740,0.02132127,-0.01230444,0.03796780,-0.03432076,0.05778326,-0.03933509,0.01284981,-0.01251622,0.01933829,-0.01169756,0.23288166,-0.19501957,0.49655622,-0.26540248,1.08438003,-0.79045423
3.04652326,1.42894809,-1.04665229,0.02242467,-0.01328390,0.03856829,-0.03495331,0.05995934,-0.04141701,0.01287433,-0.01266057,0.02024343,-0.01248056,0.23795225,-0.19773951,0.52703281,-0.28802813,1.12754601,-0.81010982
3.05252626,1.47775211,-1.08029724,0.02347345,-0.01433079,0.03913691,-0.03558061,0.06197205,-0.04363292,0.01287361,-0.01279856,0.02109982,-0.01332796,0.24286084,-0.20107912,0.55684275,-0.31263649,1.16891496,-0.83629727
3.05852926,1.52359550,-1.11968967,0.02445475,-0.01543177,0.03966785,-0.03619832,0.06379390,-0.04594739,0.01284663,-0.01292675,0.02189911,-0.01422610,0.24751820,-0.20495125,0.58562928,-0.33897949,1.20773691,-0.86797673
3.06453227,1.56573373,-1.16370207,0.02535713,-0.01657245,0.04015419,-0.03680323,0.06540192,-0.04832336,0.01279256,-0.01304206,0.02263534,-0.01516058,0.25183765,-0.20926598,0.61304485,-0.36678298,1.24335100,-0.90408787
3.07053527,1.60352440,-1.21119918,0.02617084,-0.01773770,0.04058792,-0.03739295,0.06677826,-0.05072286,0.01271078,-0.01314178,0.02330518,-0.01611670,0.25573627,-0.21393142,0.63875710,-0.39574965,1.27519449,-0.94356669
3.07653827,1.63643717,-1.26105428,0.02688812,-0.01891191,0.04096007,-0.03796560,0.06791077,-0.05310773,0.01260082,-0.01322357,0.02390821,-0.01707975,0.25913633,-0.21885435,0.66245508,-0.42556225,1.30281042,-0.98536159
3.08254127,1.66406239,-1.31216481,0.02750334,-0.02007932,0.04126088,-0.03851939,0.06879345,-0.05544038,0.01246244,-0.01328543,0.02444712,-0.01803547,0.26196696,-0.22394073,0.68385551,-0.45588730,1.32585386,-1.02844849
3.08854427,1.68611850,-1.36346709,0.02801322,-0.02122430,0.04148015,-0.03905227,0.06942680,-0.05768459,0.01229561,-0.01332563,0.02492779,-0.01897038,0.26416602,-0.22909620,0.70270893,-0.48637911,1.34409664,-1.07184510
3.09454727,1.70245763,-1.41395038,0.02841696,-0.02233173,0.04160762,-0.03956156,0.06981812,-0.05980625,0.01210054,-0.01334270,0.02535932,-0.01987223,0.26568199,-0.23422661,0.71880564,-0.51668428,1.35743032,-1.11462429
3.10055028,1.71306938,-1.46267019,0.02871628,-0.02338727,0.04163337,-0.04004372,0.06998164,-0.06177412,0.01187774,-0.01333539,0.02575404,-0.02073034,0.26647604,-0.23923855,0.73198126,-0.54644652,1.36586742,-1.15592640
3.10655328,1.71808250,-1.50876083,0.02891551,-0.02437770,0.04154836,-0.04049405,0.06993855,-0.06356054,0.01162800,-0.01330265,0.02612735,-0.02153601,0.26652401,-0.24404018,0.74212153,-0.57531181,1.36954057,-1.19497062
3.11255628,1.71776396,-1.55144709,0.02902152,-0.02529120,0.04134484,-0.04090666,0.06971686,-0.06514214,0.01135247,-0.01324360,0.02649747,-0.02228281,0.26581819,-0.24854208,0.74916630,-0.60293394,1.36869969,-1.23106516
