energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,1.35295113,0.51754989,0.23195883,0.14157678,0.90546277,0.00062184,0.02069464,0.34323985,0.00000000
-4.63131566,1.33569874,0.49602211,0.24170935,0.13645576,0.88497015,0.00058059,0.02011558,0.34743889,0.00000000
-4.62531266,1.32154552,0.47397106,0.25275282,0.13235593,0.86528528,0.00053890,0.01963148,0.35394152,0.00000000
-4.61930965,1.31026109,0.45165836,0.26485489,0.12924220,0.84644376,0.00049725,0.01924778,0.36244146,0.00000000
-4.61330665,1.30154182,0.42935315,0.27775556,0.12707319,0.82843613,0.00045607,0.01896973,0.37260998,0.00000000
-4.60730365,1.29501289,0.40732242,0.29117373,0.12580151,0.81120659,0.00041579,0.01880208,0.38410057,0.00000000
-4.60130065,1.29023366,0.38582171,0.30481265,0.12537406,0.79465413,0.00037677,0.01874866,0.39655408,0.00000000
-4.59529765,1.28670647,0.36508661,0.31836626,0.12573223,0.77863598,0.00033933,0.01881203,0.40960460,0.00000000
-4.58929465,1.28388868,0.34532551,0.33152625,0.12681223,0.76297348,0.00030373,0.01899311,0.42288589,0.00000000
-4.58329165,1.28120766,0.32671380,0.34398960,0.12854536,0.74745998,0.00027017,0.01929091,0.43603817,0.00000000
-4.57728864,1.27807818,0.30938963,0.35546629,0.13085838,0.73187052,0.00023882,0.01970224,0.44871531,0.00000000
-4.57128564,1.27392128,0.29345147,0.36568706,0.13367391,0.71597276,0.00020978,0.02022153,0.46059190,0.00000000
-4.56528264,1.26818394,0.27895731,0.37441070,0.13691102,0.69953851,0.00018310,0.02084069,0.47137028,0.00000000
-4.55927964,1.26035841,0.26592549,0.38143069,0.14048580,0.68235537,0.00015879,0.02154909,0.48078694,0.00000000
-4.55327664,1.25000043,0.25433690,0.38658090,0.14431215,0.66423771,0.00013683,0.02233353,0.48861831,0.00000000
-4.54727364,1.23674518,0.24413855,0.38974009,0.14830267,0.64503650,0.00011714,0.02317847,0.49468547,0.00000000
-4.54127064,1.22032047,0.23524796,0.39083492,0.15236962,0.62464735,0.00009963,0.02406614,0.49885775,0.00000000
-4.53526763,1.20055625,0.22755837,0.38984156,0.15642614,0.60301651,0.00008418,0.02497691,0.50105497,0.00000000
-4.52926463,1.17739029,0.22094440,0.38678562,0.16038749,0.58014428,0.00007066,0.02588963,0.50124824,0.00000000
-4.52326163,1.15086957,0.21526783,0.38174055,0.16417242,0.55608599,0.00005892,0.02678213,0.49945936,0.00000000
-4.51725863,1.12114760,0.21038338,0.37482453,0.16770463,0.53095034,0.00004880,0.02763170,0.49575870,0.00000000
-4.51125563,1.08847779,0.20614419,0.36619611,0.17091426,0.50489535,0.00004015,0.02841570,0.49026184,0.00000000
-4.50525263,1.05320326,0.20240689,0.35604863,0.17373934,0.47812213,0.00003281,0.02911216,0.48312493,0.00000000
-4.49924962,1.01574382,0.19903604,0.34460387,0.17612717,0.45086700,0.00002663,0.02970036,0.47453911,0.00000000
-4.49324662,0.97658049,0.19590784,0.33210502,0.17803553,0.42339222,0.00002147,0.03016149,0.46472403,0.00000000
-4.48724362,0.93623858,0.19291306,0.31880938,0.17943369,0.39597601,0.00001719,0.03047915,0.45392079,0.00000000
-4.48124062,0.89526985,0.18995915,0.30498093,0.18030308,0.36890222,0.00001367,0.03063992,0.44238454,0.00000000
-4.47523762,0.85423462,0.18697148,0.29088318,0.18063763,0.34245029,0.00001080,0.03063373,0.43037680,0.00000000
-4.46923462,0.81368433,0.18389372,0.27677230,0.18044363,0.31688584,0.00000847,0.03045421,0.41815798,0.00000000
-4.46323162,0.77414526,0.18068748,0.26289095,0.17973926,0.29245224,0.00000660,0.03009889,0.40597998,0.00000000
-4.45722861,0.73610380,0.17733118,0.24946273,0.17855353,0.26936363,0.00000510,0.02956927,0.39407923,0.00000000
-4.45122561,0.69999362,0.17381836,0.23668750,0.17692486,0.24779937,0.00000392,0.02887073,0.38267039,0.00000000
-4.44522261,0.66618517,0.17015541,0.22473752,0.17489926,0.22790017,0.00000299,0.02801241,0.37194062,0.00000000
-4.43921961,0.63497747,0.16635900,0.21375455,0.17252820,0.20976597,0.00000227,0.02700682,0.36204474,0.00000000
-4.43321661,0.60659242,0.16245325,0.20384779,0.16986623,0.19345538,0.00000170,0.02586945,0.35310141,0.00000000
-4.42721361,0.58117167,0.15846681,0.19509278,0.16696855,0.17898668,0.00000127,0.02461824,0.34519025,0.00000000
-4.42121061,0.55877590,0.15443007,0.18753103,0.16388856,0.16634022,0.00000094,0.02327301,0.33835021,0.00000000
-4.41520760,0.53938655,0.15037248,0.18117062,0.16067564,0.15546198,0.00000070,0.02185482,0.33257906,0.00000000
-4.40920460,0.52290980,0.14632031,0.17598742,0.15737321,0.14626811,0.00000051,0.02038531,0.32783420,0.00000000
-4.40320160,0.50918270,0.14229482,0.17192709,0.15401710,0.13865022,0.00000037,0.01888609,0.32403469,0.00000000
-4.39719860,0.49798112,0.13831092,0.16890776,0.15063461,0.13248112,0.00000027,0.01737816,0.32106452,0.00000000
-4.39119560,0.48902945,0.13437647,0.16682323,0.14724391,0.12762099,0.00000019,0.01588133,0.31877702,0.00000000
-4.38519260,0.48201166,0.13049209,0.16554677,0.14385422,0.12392347,0.00000014,0.01441381,0.31700037,0.00000000
-4.37918959,0.47658340,0.12665163,0.16493532,0.14046643,0.12124178,0.00000010,0.01299179,0.31554392,0.00000000
-4.37318659,0.47238490,0.12284306,0.16483406,0.13707431,0.11943450,0.00000007,0.01162925,0.31420519,0.00000000
-4.36718359,0.46905407,0.11904989,0.16508122,0.13366614,0.11837086,0.00000005,0.01033774,0.31277740,0.00000000
-4.36118059,0.46623962,0.11525291,0.16551305,0.13022671,0.11793555,0.00000003,0.00912631,0.31105697,0.00000000
-4.35517759,0.46361361,0.11143218,0.16596870,0.12673950,0.11803271,0.00000003,0.00800161,0.30885112,0.00000000
-4.34917459,0.46088309,0.10756910,0.16629509,0.12318895,0.11858917,0.00000002,0.00696790,0.30598483,0.00000000
-4.34317159,0.45780037,0.10364854,0.16635136,0.11956268,0.11955679,0.00000002,0.00602737,0.30230727,0.00000000
-4.33716858,0.45417163,0.09966081,0.16601302,0.11585350,0.12091380,0.00000002,0.00518025,0.29769722,0.00000000
-4.33116558,0.44986350,0.09560354,0.16517545,0.11206111,0.12266520,0.00000002,0.00442519,0.29206732,0.00000000
-4.32516258,0.44480746,0.09148313,0.16375684,0.10819344,0.12484209,0.00000002,0.00375957,0.28536713,0.00000000
-4.31915958,0.43900189,0.08731608,0.16170033,0.10426747,0.12750010,0.00000003,0.00317978,0.27758473,0.00000000
-4.31315658,0.43251178,0.08312986,0.15897534,0.10030962,0.13071687,0.00000004,0.00268158,0.26874697,0.00000000
-4.30715358,0.42546612,0.07896348,0.15557820,0.09635565,0.13458866,0.00000005,0.00226045,0.25891843,0.00000000
-4.30115058,0.41805328,0.07486782,0.15153183,0.09245010,0.13922631,0.00000007,0.00191188,0.24819909,0.00000000
-4.29514757,0.41051456,0.07090561,0.14688478,0.08864536,0.14475069,0.00000009,0.00163161,0.23672110,0.00000000
-4.28914457,0.40313634,0.06715125,0.14170961,0.08500046,0.15128766,0.00000012,0.00141599,0.22464462,0.00000000
-4.28314157,0.39624123,0.06369041,0.13610061,0.08157968,0.15896304,0.00000015,0.00126210,0.21215312,0.00000000
-4.27713857,0.39017869,0.06061958,0.13017125,0.07845101,0.16789756,0.00000020,0.00116804,0.19944847,0.00000000
-4.27113557,0.38531561,0.05804547,0.12405120,0.07568474,0.17820207,0.00000026,0.00113303,0.18674585,0.00000000
-4.26513257,0.38202723,0.05608434,0.11788331,0.07335207,0.18997342,0.00000034,0.00115759,0.17426890,0.00000000
-4.25912956,0.38068885,0.05486124,0.11182048,0.07152403,0.20329087,0.00000043,0.00124361,0.16224528,0.00000000
-4.25312656,0.38166866,0.05450920,0.10602274,0.07027056,0.21821349,0.00000055,0.00139447,0.15090268,0.00000000
-4.24712356,0.38532183,0.05516820,0.10065444,0.06966002,0.23477850,0.00000069,0.00161500,0.14046551,0.00000000
-4.24112056,0.39198604,0.05698396,0.09588172,0.06975886,0.25300074,0.00000087,0.00191155,0.13115226,0.00000000
-4.23511756,0.40197835,0.06010638,0.09187029,0.07063175,0.27287311,0.00000108,0.00229192,0.12317346,0.00000000
-4.22911456,0.41559344,0.06468769,0.08878345,0.07234181,0.29436806,0.00000134,0.00276528,0.11673026,0.00000000
-4.22311156,0.43310275,0.07088007,0.08678043,0.07495111,0.31743995,0.00000164,0.00334204,0.11201348,0.00000000
-4.21710855,0.45475443,0.07883277,0.08601486,0.07852116,0.34202808,0.00000201,0.00403371,0.10920294,0.00000000
-4.21110555,0.48077352,0.08868874,0.08663338,0.08311342,0.36806014,0.00000243,0.00485263,0.10846696,0.00000000
-4.20510255,0.51136203,0.10058062,0.08877427,0.08878965,0.39545580,0.00000293,0.00581171,0.10996187,0.00000000
-4.19909955,0.54669850,0.11462631,0.09256600,0.09561196,0.42413022,0.00000351,0.00692412,0.11383125,0.00000000
-4.19309655,0.58693665,0.13092412,0.09812562,0.10364253,0.45399700,0.00000417,0.00820289,0.12020489,0.00000000
-4.18709355,0.63220275,0.14954761,0.10555697,0.11294280,0.48497053,0.00000493,0.00966050,0.12919729,0.00000000
-4.18109055,0.68259160,0.17054050,0.11494857,0.12357224,0.51696737,0.00000579,0.01130841,0.14090557,0.00000000
-4.17508754,0.73816111,0.19391168,0.12637124,0.13558640,0.54990651,0.00000676,0.01315659,0.15540692,0.00000000
-4.16908454,0.79892533,0.21963071,0.13987551,0.14903459,0.58370852,0.00000784,0.01521301,0.17275549,0.00000000
-4.16308154,0.86484659,0.24762421,0.15548881,0.16395689,0.61829365,0.00000906,0.01748315,0.19297883,0.00000000
-4.15707854,0.93582668,0.27777326,0.17321257,0.18038083,0.65357891,0.00001040,0.01996953,0.21607410,0.00000000
-4.15107554,1.01169812,0.30991221,0.19301943,0.19831774,0.68947441,0.00001189,0.02267130,0.24200412,0.00000000
-4.14507254,1.09221569,0.34382925,0.21485063,0.21775898,0.72587942,0.00001353,0.02558387,0.27069360,0.00000000
-4.13906953,1.17704936,0.37926871,0.23861378,0.23867218,0.76267829,0.00001534,0.02869861,0.30202573,0.00000000
-4.13306653,1.26577907,0.41593540,0.26418125,0.26099782,0.79973685,0.00001732,0.03200274,0.33583934,0.00000000
-4.12706353,1.35789209,0.45350093,0.29138934,0.28464624,0.83689965,0.00001950,0.03547920,0.37192700,0.00000000
-4.12106053,1.45278371,0.49161188,0.32003833,0.30949541,0.87398834,0.00002190,0.03910682,0.41003426,0.00000000
-4.11505753,1.54976152,0.52989965,0.34989362,0.33538955,0.91080165,0.00002454,0.04286046,0.44986012,0.00000000
-4.10905453,1.64805358,0.56799159,0.38068797,0.36213890,0.94711700,0.00002745,0.04671147,0.49105905,0.00000000
-4.10305153,1.74682049,0.60552309,0.41212499,0.38952067,0.98269399,0.00003067,0.05062809,0.53324450,0.00000000
-4.09704852,1.84517121,0.64214991,0.44388372,0.41728134,1.01727949,0.00003424,0.05457618,0.57599411,0.00000000
-4.09104552,1.94218201,0.67756027,0.47562429,0.44514024,1.05061443,0.00003823,0.05851990,0.61885631,0.00000000
-4.08504252,2.03691790,0.71148608,0.50699452,0.47279448,1.08244150,0.00004268,0.06242257,0.66135847,0.00000000
-4.07903952,2.12845571,0.74371257,0.53763729,0.49992505,1.11251375,0.00004766,0.06624752,0.70301618,0.00000000
-4.07303652,2.21590763,0.77408582,0.56719829,0.52620390,1.14060318,0.00005325,0.06995905,0.74334359,0.00000000
-4.06703352,2.29844422,0.80251771,0.59533412,0.55130187,1.16650891,0.00005952,0.07352323,0.78186427,0.00000000
-4.06103052,2.37531564,0.82898773,0.62172018,0.57489714,1.19006427,0.00006655,0.07690884,0.81812246,0.00000000
-4.05502751,2.44587011,0.85354163,0.64605826,0.59668379,1.21114232,0.00007441,0.08008804,0.85169419,0.00000000
-4.04902451,2.50956864,0.87628665,0.66808337,0.61638037,1.22965924,0.00008319,0.08303707,0.88219779,0.00000000
-4.04302151,2.56599523,0.89738360,0.68756969,0.63373784,1.24557539,0.00009296,0.08573670,0.90930363,0.00000000
-4.03701851,2.61486221,0.91703588,0.70433522,0.64854679,1.25889390,0.00010376,0.08817254,0.93274241,0.00000000
-4.03101551,2.65601026,0.93547614,0.71824523,0.66064349,1.26965667,0.00011563,0.09033524,0.95231193,0.00000000
-4.02501251,2.68940352,0.95295104,0.72921404,0.66991457,1.27793822,0.00012861,0.09222036,0.96788183,0.00000000
-4.01900950,2.71511983,0.96970491,0.73720544,0.67630008,1.28383758,0.00014267,0.09382820,0.97939629,0.00000000
-4.01300650,2.73333700,0.98596320,0.74223148,0.67979479,1.28746886,0.00015779,0.09516340,0.98687431,0.00000000
-4.00700350,2.74431587,1.00191645,0.74434987,0.68044771,1.28895118,0.00017390,0.09623435,0.99040783,0.00000000
-4.00100050,2.74838111,1.01770585,0.74366012,0.67835975,1.28839847,0.00019089,0.09705254,0.99015738,0.00000000
-3.99499750,2.74590105,1.03341101,0.74029856,0.67367967,1.28591009,0.00020863,0.09763182,0.98634572,0.00000000
-3.98899450,2.73726748,1.04904073,0.73443252,0.66659851,1.28156278,0.00022693,0.09798756,0.97924948,0.00000000
-3.98299150,2.72287669,1.06452737,0.72625394,0.65734262,1.27540454,0.00024558,0.09813587,0.96918913,0.00000000
-3.97698849,2.70311262,1.07972509,0.71597269,0.64616569,1.26745097,0.00026434,0.09809276,0.95651780,0.00000000
-3.97098549,2.67833303,1.09441218,0.70380983,0.63334004,1.25768414,0.00028294,0.09787349,0.94160917,0.00000000
-3.96498249,2.64885913,1.10829749,0.68999123,0.61914755,1.24605439,0.00030108,0.09749189,0.92484503,0.00000000
-3.95897949,2.61496930,1.12103065,0.67474153,0.60387064,1.23248470,0.00031845,0.09695989,0.90660300,0.00000000
-3.95297649,2.57689675,1.13221564,0.65827900,0.58778357,1.21687749,0.00033475,0.09628718,0.88724479,0.00000000
-3.94697349,2.53483129,1.14142708,0.64081113,0.57114451,1.19912339,0.00034967,0.09548104,0.86710555,0.00000000
-3.94097049,2.48892459,1.14822852,0.62253132,0.55418861,1.17911149,0.00036291,0.09454630,0.84648469,0.00000000
-3.93496748,2.43929870,1.15219183,0.60361659,0.53712236,1.15674036,0.00037422,0.09348552,0.82563856,0.00000000
-3.92896448,2.38605700,1.15291682,0.58422644,0.52011945,1.13192924,0.00038337,0.09229926,0.80477522,0.00000000
-3.92296148,2.32929695,1.15005013,0.56450278,0.50331819,1.10462873,0.00039018,0.09098654,0.78405149,0.00000000
-3.91695848,2.26912377,1.14330270,0.54457083,0.48682064,1.07483030,0.00039452,0.08954542,0.76357238,0.00000000
-3.91095548,2.20566438,1.13246478,0.52454095,0.47069335,1.04257426,0.00039635,0.08797360,0.74339294,0.00000000
-3.90495248,2.13908079,1.11741825,0.50451132,0.45496962,1.00795563,0.00039566,0.08626913,0.72352224,0.00000000
-3.89894947,2.06958235,1.09814540,0.48457108,0.43965316,0.97112771,0.00039252,0.08443116,0.70392945,0.00000000
-3.89294647,1.99743625,1.07473422,0.46480405,0.42472293,0.93230325,0.00038711,0.08246064,0.68455153,0.00000000
-3.88694347,1.92297598,1.04737980,0.44529261,0.41013880,0.89175317,0.00037963,0.08036102,0.66530234,0.00000000
-3.88094047,1.84660726,1.01638221,0.42612172,0.39584786,0.84980307,0.00037038,0.07813887,0.64608247,0.00000000
-3.87493747,1.76881150,0.98214089,0.40738272,0.38179103,0.80682766,0.00035972,0.07580442,0.62678954,0.00000000
-3.86893447,1.69014645,0.94514591,0.38917688,0.36790954,0.76324364,0.00034807,0.07337193,0.60732842,0.00000000
-3.86293147,1.61124435,0.90596676,0.37161852,0.35415111,0.71950117,0.00033591,0.07086008,0.58762075,0.00000000
-3.85692846,1.53280737,0.86523899,0.35483735,0.34047554,0.67607462,0.00032376,0.06829198,0.56761353,0.00000000
-3.85092546,1.45560079,0.82364941,0.33898024,0.32685932,0.63345277,0.00031217,0.06569525,0.54728624,0.00000000
-3.84492246,1.38044385,0.78192028,0.32421193,0.31329925,0.59212901,0.00030174,0.06310177,0.52665623,0.00000000
-3.83891946,1.30819857,0.74079319,0.31071489,0.29981482,0.55259174,0.00029308,0.06054732,0.50578212,0.00000000
-3.83291646,1.23975680,0.70101295,0.29868815,0.28644934,0.51531535,0.00028681,0.05807107,0.48476513,0.00000000
-3.82691346,1.17602556,0.66331194,0.28834497,0.27326967,0.48075184,0.00028355,0.05571482,0.46374819,0.00000000
-3.82091046,1.11791108,0.62839535,0.27990959,0.26036481,0.44932323,0.00028392,0.05352219,0.44291306,0.00000000
-3.81490745,1.06630156,0.59692734,0.27361292,0.24784325,0.42141488,0.00028853,0.05153757,0.42247537,0.00000000
-3.80890445,1.02204910,0.56951848,0.26968726,0.23582934,0.39736959,0.00029797,0.04980499,0.40267812,0.00000000
-3.80290145,0.98595095,0.54671461,0.26836027,0.22445885,0.37748249,0.00031279,0.04836689,0.38378358,0.00000000
-3.79689845,0.95873050,0.52898700,0.26984827,0.21387393,0.36199662,0.00033351,0.04726282,0.36606430,0.00000000
-3.79089545,0.94101828,0.51672414,0.27434904,0.20421765,0.35109922,0.00036059,0.04652807,0.34979332,0.00000000
-3.78489245,0.93333365,0.51022494,0.28203447,0.19562857,0.34491849,0.00039446,0.04619237,0.33523412,0.00000000
-3.77888944,0.93606740,0.50969375,0.29304321,0.18823527,0.34352100,0.00043546,0.04627854,0.32263076,0.00000000
-3.77288644,0.94946609,0.51523687,0.30747358,0.18215139,0.34690959,0.00048388,0.04680137,0.31219844,0.00000000
-3.76688344,0.97361856,0.52686100,0.32537723,0.17747115,0.35502191,0.00053990,0.04776653,0.30411495,0.00000000
-3.76088044,1.00844538,0.54447359,0.34675356,0.17426569,0.36772963,0.00060365,0.04916975,0.29851329,0.00000000
-3.75487744,1.05369168,0.56788517,0.37154546,0.17258022,0.38483858,0.00067514,0.05099617,0.29547574,0.00000000
-3.74887444,1.10892415,0.59681385,0.39963643,0.17243226,0.40608970,0.00075428,0.05322013,0.29502952,0.00000000
-3.74287144,1.17353243,0.63089199,0.43084938,0.17381089,0.43116133,0.00084090,0.05580510,0.29714426,0.00000000
-3.73686843,1.24673550,0.66967507,0.46494723,0.17667704,0.45967259,0.00093468,0.05870409,0.30173135,0.00000000
-3.73086543,1.32759297,0.71265276,0.50163549,0.18096490,0.49118832,0.00103524,0.06186043,0.30864511,0.00000000
-3.72486243,1.41502158,0.75926184,0.54056662,0.18658423,0.52522541,0.00114207,0.06520884,0.31768586,0.00000000
-3.71885943,1.50781632,0.80890097,0.58134637,0.19342358,0.56126058,0.00125457,0.06867693,0.32860469,0.00000000
-3.71285643,1.60467604,0.86094670,0.62354169,0.20135416,0.59873964,0.00137203,0.07218702,0.34110979,0.00000000
-3.70685343,1.70423257,0.91477038,0.66669005,0.21023439,0.63708796,0.00149367,0.07565814,0.35487418,0.00000000
-3.70085043,1.80508273,0.96975538,0.71030993,0.21991468,0.67572194,0.00161865,0.07900841,0.36954452,0.00000000
-3.69484742,1.90582191,1.02531397,0.75391197,0.23024245,0.71406123,0.00174603,0.08215735,0.38475078,0.00000000
-3.68884442,2.00507816,1.08090320,0.79701039,0.24106711,0.75154132,0.00187485,0.08502839,0.40011636,0.00000000
-3.68284142,2.10154555,1.13603914,0.83913430,0.25224475,0.78762596,0.00200411,0.08755122,0.41526848,0.00000000
-3.67683842,2.19401542,1.19030885,0.87983836,0.26364245,0.82181919,0.00213278,0.08966402,0.42984827,0.00000000
-3.67083542,2.28140433,1.24337950,0.91871243,0.27514199,0.85367630,0.00225984,0.09131543,0.44352046,0.00000000
-3.66483242,2.36277776,1.29500430,0.95538986,0.28664280,0.88281350,0.00238425,0.09246617,0.45598224,0.00000000
-3.65882941,2.43736841,1.34502487,0.98955408,0.29806410,0.90891580,0.00250504,0.09309025,0.46697089,0.00000000
-3.65282641,2.50458872,1.39336999,1.02094327,0.30934611,0.93174280,0.00262123,0.09317572,0.47627017,0.00000000
-3.64682341,2.56403691,1.44005073,1.04935309,0.32045032,0.95113224,0.00273191,0.09272488,0.48371504,0.00000000
-3.64082041,2.61549672,1.48515233,1.07463731,0.33135886,0.96700103,0.00283623,0.09175398,0.48919466,0.00000000
-3.63481741,2.65893079,1.52882299,1.09670655,0.34207288,0.97934396,0.00293340,0.09029245,0.49265360,0.00000000
-3.62881441,2.69446824,1.57126028,1.11552521,0.35261020,0.98822982,0.00302273,0.08838160,0.49409117,0.00000000
-3.62281141,2.72238712,1.61269580,1.13110691,0.36300223,0.99379545,0.00310358,0.08607295,0.49355898,0.00000000
-3.61680840,2.74309260,1.65337865,1.14350859,0.37329027,0.99623768,0.00317543,0.08342620,0.49115684,0.00000000
-3.61080540,2.75709194,1.69355853,1.15282390,0.38352139,0.99580366,0.00323784,0.08050698,0.48702712,0.00000000
-3.60480240,2.76496734,1.73346926,1.15917583,0.39374406,0.99277985,0.00329048,0.07738442,0.48134790,0.00000000
-3.59879940,2.76734785,1.77331316,1.16270933,0.40400361,0.98748017,0.00333312,0.07412869,0.47432508,0.00000000
-3.59279640,2.76488143,1.81324715,1.16358398,0.41433783,0.98023365,0.00336560,0.07080864,0.46618383,0.00000000
-3.58679340,2.75820829,1.85337084,1.16196712,0.42477273,0.97137219,0.00338789,0.06748953,0.45715973,0.00000000
-3.58079040,2.74793633,1.89371711,1.15802758,0.43531872,0.96121864,0.00340003,0.06423104,0.44748986,0.00000000
-3.57478739,2.73461963,1.93424533,1.15193042,0.44596738,0.95007586,0.00340216,0.06108564,0.43740422,0.00000000
