energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
3.08254127,1.37442636,0.54066463,0.00579883,0.07686004,0.34646850,0.76736717,0.01957431,0.21675235,0.25017345
3.08854427,1.34788535,0.51490222,0.00575459,0.07236725,0.34238032,0.76405961,0.01906726,0.21098391,0.24819360
3.09454727,1.32285701,0.48964482,0.00572021,0.06799147,0.33850915,0.76096453,0.01862212,0.20505320,0.24682093
3.10055028,1.29992681,0.46531524,0.00569661,0.06379223,0.33497132,0.75822857,0.01825053,0.19905166,0.24613562
3.10655328,1.27956356,0.44229229,0.00568406,0.05981911,0.33185582,0.75594834,0.01796160,0.19305665,0.24618805
3.11255628,1.26211561,0.42090450,0.00568224,0.05611087,0.32922413,0.75417025,0.01776177,0.18713083,0.24699876
3.11855928,1.24781262,0.40142615,0.00569026,0.05269501,0.32711147,0.75289330,0.01765475,0.18132242,0.24855965
3.12456228,1.23677262,0.38407553,0.00570673,0.04958775,0.32552915,0.75207432,0.01764155,0.17566609,0.25083637
3.13056528,1.22901333,0.36901529,0.00572981,0.04679443,0.32446805,0.75163537,0.01772063,0.17018455,0.25377156
3.13656828,1.22446681,0.35635471,0.00575733,0.04431030,0.32390266,0.75147269,0.01788810,0.16489059,0.25728885
3.14257129,1.22299626,0.34615326,0.00578687,0.04212161,0.32379560,0.75146665,0.01813805,0.15978929,0.26129734
3.14857429,1.22441382,0.33842541,0.00581591,0.04020689,0.32410222,0.75149199,0.01846285,0.15488048,0.26569638
3.15457729,1.22849812,0.33314602,0.00584193,0.03853853,0.32477497,0.75142770,0.01885357,0.15016100,0.27038020
3.16058029,1.23501058,0.33025610,0.00586251,0.03708433,0.32576729,0.75116608,0.01930033,0.14562682,0.27524248
3.16658329,1.24370959,0.32966841,0.00587543,0.03580922,0.32703685,0.75062023,0.01979271,0.14127475,0.28018033
3.17258629,1.25436178,0.33127291,0.00587877,0.03467685,0.32854788,0.74972986,0.02032008,0.13710378,0.28509773
3.17858929,1.26675010,0.33494143,0.00587097,0.03365115,0.33027260,0.74846484,0.02087200,0.13311590,0.28990825
3.18459230,1.28067838,0.34053187,0.00585089,0.03269771,0.33219164,0.74682666,0.02143840,0.12931644,0.29453693
3.19059530,1.29597262,0.34789153,0.00581782,0.03178500,0.33429361,0.74484763,0.02200991,0.12571396,0.29892135
3.19659830,1.31247922,0.35685978,0.00577151,0.03088537,0.33657380,0.74258805,0.02257793,0.12231972,0.30301195
3.20260130,1.33006079,0.36727016,0.00571217,0.02997581,0.33903222,0.74013165,0.02313483,0.11914682,0.30677157
3.20860430,1.34859008,0.37895192,0.00564041,0.02903846,0.34167125,0.73757959,0.02367391,0.11620918,0.31017445
3.21460730,1.36794296,0.39173136,0.00555722,0.02806089,0.34449294,0.73504359,0.02418947,0.11352032,0.31320473
3.22061031,1.38799112,0.40543305,0.00546391,0.02703615,0.34749637,0.73263847,0.02467675,0.11109226,0.31585461
3.22661331,1.40859534,0.41988102,0.00536205,0.02596257,0.35067518,0.73047482,0.02513184,0.10893441,0.31812249
3.23261631,1.42959994,0.43490033,0.00525340,0.02484344,0.35401541,0.72865202,0.02555160,0.10705271,0.32001093
3.23861931,1.45082903,0.45031882,0.00513983,0.02368648,0.35749396,0.72725218,0.02593354,0.10544906,0.32152494
3.24462231,1.47208484,0.46596925,0.00502327,0.02250321,0.36107758,0.72633523,0.02627576,0.10412097,0.32267043
3.25062531,1.49314838,0.48169186,0.00490563,0.02130822,0.36472262,0.72593536,0.02657676,0.10306158,0.32345302
3.25662831,1.51378231,0.49733700,0.00478873,0.02011844,0.36837543,0.72605910,0.02683545,0.10225999,0.32387727
3.26263132,1.53373594,0.51276813,0.00467429,0.01895231,0.37197340,0.72668491,0.02705101,0.10170184,0.32394629
3.26863432,1.55275184,0.52786449,0.00456385,0.01782903,0.37544665,0.72776430,0.02722286,0.10137017,0.32366173
3.27463732,1.57057366,0.54252369,0.00445874,0.01676779,0.37872001,0.72922435,0.02735061,0.10124633,0.32302411
3.28064032,1.58695453,0.55666372,0.00436008,0.01578713,0.38171552,0.73097141,0.02743406,0.10131115,0.32203336
3.28664332,1.60166540,0.57022421,0.00426876,0.01490426,0.38435494,0.73289566,0.02747315,0.10154592,0.32068959
3.29264632,1.61450286,0.58316686,0.00418543,0.01413455,0.38656231,0.73487635,0.02746800,0.10193345,0.31899386
3.29864932,1.62529565,0.59547481,0.00411049,0.01349109,0.38826648,0.73678732,0.02741886,0.10245892,0.31694891
3.30465233,1.63390973,0.60715092,0.00404413,0.01298429,0.38940330,0.73850254,0.02732613,0.10311052,0.31455987
3.31065533,1.64025133,0.61821494,0.00398633,0.01262162,0.38991752,0.73990136,0.02719035,0.10387987,0.31183470
3.31665833,1.64426804,0.62869971,0.00393686,0.01240738,0.38976430,0.74087326,0.02701217,0.10476214,0.30878443
3.32266133,1.64594773,0.63864648,0.00389535,0.01234262,0.38891026,0.74132183,0.02679234,0.10575589,0.30542321
3.32866433,1.64531563,0.64809963,0.00386125,0.01242511,0.38733409,0.74116787,0.02653168,0.10686260,0.30176809
3.33466733,1.64242963,0.65710099,0.00383389,0.01264932,0.38502672,0.74035146,0.02623108,0.10808599,0.29783854
3.34067034,1.63737429,0.66568425,0.00381252,0.01300657,0.38199110,0.73883297,0.02589141,0.10943105,0.29365591
3.34667334,1.63025385,0.67386953,0.00379629,0.01348520,0.37824157,0.73659301,0.02551356,0.11090295,0.28924269
3.35267634,1.62118482,0.68165875,0.00378429,0.01407081,0.37380296,0.73363124,0.02509838,0.11250579,0.28462170
3.35867934,1.61028844,0.68903179,0.00377558,0.01474657,0.36870942,0.72996441,0.02464674,0.11424135,0.27981533
3.36468234,1.59768353,0.69594394,0.00376920,0.01549358,0.36300307,0.72562340,0.02415944,0.11610781,0.27484482
3.37068534,1.58348009,0.70232469,0.00376420,0.01629134,0.35673249,0.72064976,0.02363736,0.11809865,0.26972957
3.37668834,1.56777387,0.70807809,0.00375962,0.01711817,0.34995113,0.71509167,0.02308137,0.12020161,0.26448668
3.38269135,1.55064231,0.71308456,0.00375454,0.01795179,0.34271570,0.70899982,0.02249250,0.12239793,0.25913059
3.38869435,1.53214180,0.71720430,0.00374807,0.01876984,0.33508457,0.70242318,0.02187189,0.12466190,0.25367287
3.39469735,1.51230657,0.72028198,0.00373936,0.01955053,0.32711622,0.69540509,0.02122094,0.12696066,0.24812226
3.40070035,1.49114899,0.72215276,0.00372763,0.02027314,0.31886784,0.68797990,0.02054132,0.12925436,0.24248477
3.40670335,1.46866155,0.72264914,0.00371213,0.02091868,0.31039402,0.68017027,0.01983504,0.13149673,0.23676405
3.41270635,1.44482011,0.72160847,0.00369219,0.02147041,0.30174573,0.67198546,0.01910452,0.13363595,0.23096181
3.41870935,1.41958854,0.71888091,0.00366720,0.02191434,0.29296951,0.66342070,0.01835260,0.13561586,0.22507842
3.42471236,1.39292457,0.71433728,0.00363661,0.02223970,0.28410693,0.65445782,0.01758259,0.13737752,0.21911363
3.43071536,1.36478647,0.70787664,0.00359996,0.02243929,0.27519444,0.64506705,0.01679825,0.13886094,0.21306730
3.43671836,1.33514057,0.69943333,0.00355685,0.02250979,0.26626352,0.63521015,0.01600379,0.14000706,0.20694034
3.44272136,1.30396930,0.68898303,0.00350697,0.02245188,0.25734122,0.62484463,0.01520387,0.14075981,0.20073559
3.44872436,1.27127936,0.67654775,0.00345012,0.02227037,0.24845099,0.61392895,0.01440353,0.14106821,0.19445881
3.45472736,1.23710985,0.66219958,0.00338619,0.02197413,0.23961391,0.60242847,0.01360812,0.14088838,0.18811962
3.46073037,1.20154002,0.64606293,0.00331519,0.02157593,0.23085007,0.59032181,0.01282330,0.14018540,0.18173247
3.46673337,1.16469617,0.62831529,0.00323724,0.02109222,0.22218023,0.57760729,0.01205493,0.13893500,0.17531751
3.47273637,1.12675743,0.60918642,0.00315261,0.02054279,0.21362750,0.56430908,0.01130900,0.13712482,0.16890138
3.47873937,1.08796007,0.58895600,0.00306171,0.01995029,0.20521903,0.55048262,0.01059158,0.13475540,0.16251778
3.48474237,1.04859993,0.56794969,0.00296511,0.01933980,0.19698757,0.53621900,0.00990874,0.13184067,0.15620793
3.49074537,1.00903272,0.54653383,0.00286351,0.01873820,0.18897270,0.52164787,0.00926649,0.12840803,0.15002066
3.49674837,0.96967187,0.52510866,0.00275780,0.01817362,0.18122182,0.50693862,0.00867071,0.12449791,0.14401224
3.50275138,0.93098383,0.50410041,0.00264899,0.01767477,0.17379054,0.49229958,0.00812708,0.12016290,0.13824587
3.50875438,0.89348067,0.48395222,0.00253822,0.01727026,0.16674262,0.47797520,0.00764102,0.11546645,0.13279071
3.51475738,0.85771001,0.46511418,0.00242677,0.01698796,0.16014922,0.46424092,0.00721762,0.11048116,0.12772062
3.52076038,0.82424241,0.44803257,0.00231599,0.01685425,0.15408761,0.45139618,0.00686159,0.10528676,0.12311236
3.52676338,0.79365654,0.43313863,0.00220729,0.01689338,0.14863924,0.43975533,0.00657714,0.09996785,0.11904354
3.53276638,0.76652234,0.42083698,0.00210212,0.01712678,0.14388720,0.42963704,0.00636789,0.09461149,0.11559013
3.53876938,0.74338284,0.41149402,0.00200189,0.01757240,0.13991327,0.42135242,0.00623685,0.08930468,0.11282383
3.54477239,0.72473512,0.40542651,0.00190798,0.01824411,0.13679455,0.41519230,0.00618621,0.08413191,0.11080911
3.55077539,0.71101113,0.40289080,0.00182164,0.01915109,0.13459992,0.41141434,0.00621732,0.07917281,0.10960035
3.55677839,0.70255902,0.40407283,0.00174399,0.02029735,0.13338632,0.41023026,0.00633053,0.07449998,0.10923884
3.56278139,0.69962594,0.40907940,0.00167597,0.02168128,0.13319527,0.41179407,0.00652509,0.07017709,0.10975014
3.56878439,0.70234277,0.41793094,0.00161828,0.02329533,0.13404955,0.41619157,0.00679907,0.06625729,0.11114166
3.57478739,0.71071184,0.43055631,0.00157139,0.02512582,0.13595036,0.42343190,0.00714924,0.06278200,0.11340066
3.58079040,0.72459803,0.44678969,0.00153549,0.02715285,0.13887510,0.43344146,0.00757103,0.05978006,0.11649290
3.58679340,0.74372403,0.46637003,0.00151050,0.02935040,0.14277592,0.44606064,0.00805849,0.05726732,0.12036188
3.59279640,0.76767003,0.48894324,0.00149604,0.03168667,0.14757899,0.46104362,0.00860427,0.05524659,0.12492888
3.59879940,0.79587817,0.51406722,0.00149145,0.03412449,0.15318488,0.47806147,0.00919969,0.05370800,0.13009379
3.60480240,0.82766192,0.54121979,0.00149582,0.03662205,0.15946977,0.49670844,0.00983476,0.05262971,0.13573671
3.61080540,0.86222014,0.56980944,0.00150798,0.03913374,0.16628766,0.51651146,0.01049839,0.05197892,0.14172047
3.61680840,0.89865558,0.59918877,0.00152657,0.04161118,0.17347349,0.53694249,0.01117850,0.05171322,0.14789374
3.62281141,0.93599732,0.62867022,0.00155006,0.04400448,0.18084710,0.55743335,0.01186226,0.05178206,0.15409498
3.62881441,0.97322643,0.65754366,0.00157682,0.04626351,0.18821784,0.57739250,0.01253636,0.05212852,0.16015671
3.63481741,1.00930395,0.68509539,0.00160512,0.04833931,0.19538975,0.59622314,0.01318731,0.05269105,0.16591034
3.64082041,1.04320023,0.71062776,0.00163324,0.05018550,0.20216707,0.61334191,0.01380172,0.05340539,0.17119107
3.64682341,1.07392457,0.73347881,0.00165950,0.05175971,0.20835981,0.62819740,0.01436667,0.05420645,0.17584283
3.65282641,1.10055386,0.75304115,0.00168229,0.05302485,0.21378932,0.64028778,0.01487004,0.05503008,0.17972299
3.65882941,1.12225942,0.76877936,0.00170015,0.05395027,0.21829353,0.64917678,0.01530080,0.05581481,0.18270671
3.66483242,1.13833065,0.78024520,0.00171180,0.05451273,0.22173157,0.65450733,0.01564933,0.05650345,0.18469066
3.67083542,1.14819478,0.78709000,0.00171616,0.05469713,0.22398785,0.65601233,0.01590770,0.05704437,0.18559601
3.67683842,1.15143192,0.78907382,0.00171240,0.05449692,0.22497511,0.65352208,0.01606983,0.05739274,0.18537060
3.68284142,1.14778486,0.78607087,0.00169995,0.05391427,0.22463663,0.64696821,0.01613169,0.05751139,0.18399009
3.68884442,1.13716320,0.77807117,0.00167847,0.05295993,0.22294733,0.63638382,0.01609137,0.05737142,0.18145824
3.69484742,1.11964193,0.76517828,0.00164791,0.05165272,0.21991378,0.62190004,0.01594910,0.05695264,0.17780608
3.70085043,1.09545454,0.74760338,0.00160847,0.05001885,0.21557319,0.60373926,0.01570724,0.05624356,0.17309024
3.70685343,1.06498104,0.72565588,0.00156058,0.04809094,0.20999144,0.58220528,0.01537012,0.05524132,0.16739046
3.71285643,1.02873168,0.69973124,0.00150487,0.04590686,0.20326017,0.55767106,0.01494392,0.05395116,0.16080639
3.71885943,0.98732695,0.67029627,0.00144215,0.04350841,0.19549323,0.53056453,0.01443643,0.05238590,0.15345380
3.72486243,0.94147505,0.63787296,0.00137338,0.04093997,0.18682248,0.50135326,0.01385679,0.05056502,0.14546047
3.73086543,0.89194758,0.60302117,0.00129962,0.03824710,0.17739332,0.47052863,0.01321519,0.04851372,0.13696193
3.73686843,0.83955472,0.56632121,0.00122199,0.03547519,0.16735991,0.43859014,0.01252255,0.04626185,0.12809715
3.74287144,0.78512066,0.52835681,0.00114166,0.03266819,0.15688055,0.40603055,0.01179024,0.04384275,0.11900440
3.74887444,0.72946038,0.48969919,0.00105977,0.02986747,0.14611316,0.37332239,0.01102973,0.04129205,0.10981748
3.75487744,0.67335848,0.45089273,0.00097744,0.02711091,0.13521108,0.34090617,0.01025229,0.03864654,0.10066238
3.76088044,0.61755064,0.41244273,0.00089570,0.02443216,0.12431942,0.30918085,0.00946874,0.03594308,0.09165446
3.76688344,0.56270840,0.37480542,0.00081552,0.02186004,0.11357192,0.27849645,0.00868921,0.03321755,0.08289627
3.77288644,0.50942726,0.33838053,0.00073774,0.01941830,0.10308849,0.24914922,0.00792295,0.03050398,0.07447601
3.77888944,0.45821847,0.30350643,0.00066309,0.01712548,0.09297341,0.22137895,0.00717815,0.02783379,0.06646660
3.78489245,0.40950425,0.27045766,0.00059216,0.01499495,0.08331416,0.19536864,0.00646186,0.02523520,0.05892536
3.79089545,0.36361643,0.23944485,0.00052542,0.01303522,0.07418094,0.17124603,0.00577993,0.02273273,0.05189424
3.79689845,0.32079805,0.21061661,0.00046321,0.01125028,0.06562680,0.14908678,0.00513698,0.02034698,0.04540055
3.80290145,0.28120754,0.18406322,0.00040576,0.00964008,0.05768821,0.12891904,0.00453641,0.01809446,0.03945800
3.80890445,0.24492507,0.15982163,0.00035316,0.00820108,0.05038617,0.11072891,0.00398050,0.01598760,0.03406818
3.81490745,0.21196048,0.13788155,0.00030541,0.00692688,0.04372754,0.09446659,0.00347043,0.01403490,0.02922205
3.82091046,0.18226242,0.11819215,0.00026245,0.00580878,0.03770676,0.08005280,0.00300643,0.01224115,0.02490176
3.82691346,0.15572799,0.10066913,0.00022410,0.00483637,0.03230759,0.06738521,0.00258789,0.01060780,0.02108229
3.83291646,0.13221276,0.08520180,0.00019015,0.00399813,0.02750505,0.05634462,0.00221349,0.00913332,0.01773327
3.83891946,0.11154046,0.07165993,0.00016035,0.00328185,0.02326721,0.04680067,0.00188133,0.00781364,0.01482050
3.84492246,0.09351227,0.05990022,0.00013440,0.00267516,0.01955706,0.03861707,0.00158905,0.00664264,0.01230750
3.85092546,0.07791539,0.04977216,0.00011200,0.00216582,0.01633414,0.03165598,0.00133399,0.00561262,0.01015678
3.85692846,0.06453068,0.04112322,0.00009283,0.00174207,0.01355608,0.02578185,0.00111330,0.00471474,0.00833099
3.86293147,0.05313929,0.03380342,0.00007658,0.00139286,0.01117989,0.02086434,0.00092402,0.00393947,0.00679386
3.86893447,0.04352834,0.02766903,0.00006294,0.00110802,0.00916311,0.01678070,0.00076322,0.00327701,0.00551092
3.87493747,0.03549546,0.02258568,0.00005165,0.00087834,0.00746474,0.01341736,0.00062805,0.00271767,0.00445011
3.88094047,0.02885245,0.01843084,0.00004245,0.00069571,0.00604593,0.01067103,0.00051583,0.00225217,0.00358215
3.88694347,0.02342803,0.01509568,0.00003511,0.00055309,0.00487054,0.00844926,0.00042412,0.00187199,0.00288086
3.89294647,0.01906983,0.01248650,0.00002945,0.00044455,0.00390550,0.00667060,0.00035072,0.00156958,0.00232328
3.89894947,0.01564567,0.01052574,0.00002532,0.00036520,0.00312103,0.00526446,0.00029376,0.00133861,0.00188974
3.90495248,0.01304444,0.00915275,0.00002260,0.00031123,0.00249075,0.00417067,0.00025172,0.00117414,0.00156386
3.91095548,0.01117639,0.00832426,0.00002123,0.00027978,0.00199166,0.00333897,0.00022341,0.00107277,0.00133249
3.91695848,0.00997327,0.00801474,0.00002119,0.00026896,0.00160406,0.00272834,0.00020806,0.00103281,0.00118560
3.92296148,0.00938813,0.00821666,0.00002249,0.00027777,0.00131145,0.00230631,0.00020525,0.00105432,0.00111620
3.92896448,0.00939508,0.00894064,0.00002521,0.00030607,0.00110031,0.00204827,0.00021499,0.00113929,0.00112017
3.93496748,0.00998879,0.01021552,0.00002947,0.00035452,0.00095992,0.00193683,0.00023767,0.00129159,0.00119617
3.94097049,0.01118406,0.01208844,0.00003543,0.00042456,0.00088214,0.00196125,0.00027408,0.00151710,0.00134547
3.94697349,0.01301524,0.01462468,0.00004332,0.00051836,0.00086121,0.00211693,0.00032542,0.00182366,0.00157184
3.95297649,0.01553553,0.01790745,0.00005340,0.00063881,0.00089355,0.00240497,0.00039327,0.00222105,0.00188142
3.95897949,0.01881620,0.02203743,0.00006598,0.00078941,0.00097752,0.00283189,0.00047956,0.00272092,0.00228255
3.96498249,0.02294563,0.02713204,0.00008145,0.00097433,0.00111328,0.00340933,0.00058658,0.00333665,0.00278560
3.97098549,0.02802811,0.03332434,0.00010020,0.00119826,0.00130256,0.00415397,0.00071691,0.00408317,0.00340281
3.97698849,0.03418240,0.04076157,0.00012270,0.00146638,0.00154856,0.00508734,0.00087339,0.00497670,0.00414802
3.98299150,0.04153995,0.04960320,0.00014943,0.00178426,0.00185573,0.00623587,0.00105908,0.00603441,0.00503646
3.98899450,0.05024278,0.06001845,0.00018092,0.00215778,0.00222964,0.00763086,0.00127716,0.00727400,0.00608441
3.99499750,0.06044098,0.07218328,0.00021769,0.00259298,0.00267683,0.00930854,0.00153085,0.00871324,0.00730882
4.00100050,0.07228983,0.08627692,0.00026032,0.00309593,0.00320467,0.01131012,0.00182333,0.01036936,0.00872699
4.00700350,0.08594655,0.10247787,0.00030934,0.00367260,0.00382118,0.01368185,0.00215763,0.01225845,0.01035603
4.01300650,0.10156681,0.12095946,0.00036529,0.00432862,0.00453490,0.01647504,0.00253649,0.01439477,0.01221244
4.01900950,0.11930086,0.14188518,0.00042868,0.00506917,0.00535473,0.01974605,0.00296227,0.01679001,0.01431155
4.02501251,0.13928963,0.16540376,0.00049998,0.00589874,0.00628975,0.02355621,0.00343682,0.01945260,0.01666704
4.03101551,0.16166072,0.19164424,0.00057959,0.00682099,0.00734908,0.02797157,0.00396135,0.02238698,0.01929039
4.03701851,0.18652442,0.22071120,0.00066785,0.00783851,0.00854168,0.03306260,0.00453630,0.02559298,0.02219037
4.04302151,0.21396996,0.25268022,0.00076502,0.00895273,0.00987618,0.03890360,0.00516130,0.02906525,0.02537261
4.04902451,0.24406198,0.28759393,0.00087125,0.01016371,0.01136070,0.04557198,0.00583503,0.03279280,0.02883915
4.05502751,0.27683743,0.32545851,0.00098657,0.01147010,0.01300262,0.05314720,0.00655518,0.03675880,0.03258812
4.06103052,0.31230283,0.36624099,0.00111093,0.01286898,0.01480843,0.06170939,0.00731845,0.04094037,0.03661351
4.06703352,0.35043207,0.40986736,0.00124411,0.01435590,0.01678347,0.07133767,0.00812050,0.04530878,0.04090497
4.07303652,0.39116469,0.45622139,0.00138580,0.01592482,0.01893167,0.08210802,0.00895606,0.04982970,0.04544779
4.07903952,0.43440461,0.50514431,0.00153553,0.01756817,0.02125538,0.09409078,0.00981889,0.05446379,0.05022290
4.08504252,0.48001926,0.55643521,0.00169273,0.01927694,0.02375500,0.10734778,0.01070200,0.05916736,0.05520700
4.09104552,0.52783919,0.60985204,0.00185666,0.02104074,0.02642879,0.12192907,0.01159768,0.06389334,0.06037280
4.09704852,0.57765782,0.66511314,0.00202650,0.02284797,0.02927246,0.13786939,0.01249768,0.06859232,0.06568924
4.10305153,0.62923158,0.72189916,0.00220128,0.02468596,0.03227898,0.15518440,0.01339339,0.07321375,0.07112180
4.10905453,0.68228023,0.77985527,0.00237991,0.02654110,0.03543815,0.17386692,0.01427602,0.07770719,0.07663289
4.11505753,0.73648738,0.83859352,0.00256123,0.02839908,0.03873642,0.19388320,0.01513672,0.08202358,0.08218223
4.12106053,0.79150137,0.89769551,0.00274394,0.03024497,0.04215652,0.21516953,0.01596683,0.08611650,0.08772715
4.12706353,0.84693650,0.95671512,0.00292668,0.03206346,0.04567736,0.23762940,0.01675800,0.08994331,0.09322312
4.13306653,0.90237493,1.01518161,0.00310798,0.03383898,0.04927380,0.26113137,0.01750236,0.09346625,0.09862404
4.13906953,0.95736928,1.07260324,0.00328633,0.03555591,0.05291674,0.28550803,0.01819263,0.09665331,0.10388276
4.14507254,1.01144630,1.12847138,0.00346014,0.03719867,0.05657314,0.31055614,0.01882227,0.09947901,0.10895155
4.15107554,1.06411191,1.18226571,0.00362783,0.03875199,0.06020633,0.33603818,0.01938553,0.10192490,0.11378262
4.15707854,1.11485763,1.23346040,0.00378777,0.04020100,0.06377644,0.36168548,0.01987757,0.10397995,0.11832876
4.16308154,1.16316879,1.28153166,0.00393836,0.04153151,0.06724105,0.38720302,0.02029446,0.10564073,0.12254407
4.16908454,1.20853449,1.32596675,0.00407805,0.04273018,0.07055599,0.41227574,0.02063327,0.10691142,0.12638484
4.17508754,1.25045929,1.36627446,0.00420540,0.04378485,0.07367632,0.43657646,0.02089209,0.10780368,0.12981049
4.18109055,1.28847653,1.40199702,0.00431907,0.04468478,0.07655754,0.45977505,0.02107005,0.10833637,0.13278470
4.18709355,1.32216279,1.43272311,0.00441792,0.04542098,0.07915686,0.48154864,0.02116736,0.10853519,0.13527664
4.19309655,1.35115317,1.45810167,0.00450103,0.04598654,0.08143456,0.50159241,0.02118531,0.10843221,0.13726224
4.19909955,1.37515671,1.47785591,0.00456776,0.04637702,0.08335545,0.51963056,0.02112630,0.10806535,0.13872556
4.20510255,1.39397112,1.49179686,0.00461780,0.04659072,0.08489019,0.53542696,0.02099388,0.10747775,0.13966005
4.21110555,1.40749606,1.49983572,0.00465119,0.04662904,0.08601665,0.54879485,0.02079272,0.10671712,0.14006981
4.21710855,1.41574417,1.50199415,0.00466838,0.04649672,0.08672096,0.55960520,0.02052866,0.10583495,0.13997060
4.22311156,1.41884886,1.49841177,0.00467026,0.04620200,0.08699846,0.56779316,0.02020862,0.10488572,0.13939065
4.22911456,1.41706824,1.48935008,0.00465815,0.04575676,0.08685428,0.57336219,0.01984065,0.10392593,0.13837111
4.23511756,1.41078459,1.47519228,0.00463381,0.04517645,0.08630362,0.57638563,0.01943379,0.10301311,0.13696611
4.24112056,1.40049890,1.45643845,0.00459940,0.04447997,0.08537166,0.57700548,0.01899798,0.10220467,0.13524238
4.24712356,1.38682038,1.43369606,0.00455750,0.04368936,0.08409310,0.57542827,0.01854395,0.10155667,0.13327833
4.25312656,1.37045109,1.40766575,0.00451097,0.04282936,0.08251133,0.57191831,0.01808299,0.10112252,0.13116270
4.25912956,1.35216602,1.37912283,0.00446295,0.04192688,0.08067725,0.56678836,0.01762678,0.10095155,0.12899264
4.26513257,1.33278922,1.34889493,0.00441674,0.04101027,0.07864778,0.56038823,0.01718709,0.10108766,0.12687137
4.27113557,1.31316706,1.31783685,0.00437571,0.04010857,0.07648410,0.55309176,0.01677552,0.10156793,0.12490542
4.27713857,1.29413947,1.28680340,0.00434318,0.03925061,0.07424979,0.54528272,0.01640318,0.10242127,0.12320154
4.28314157,1.27651061,1.25662157,0.00432232,0.03846411,0.07200878,0.53734038,0.01608036,0.10366727,0.12186347
4.28914457,1.26102001,1.22806314,0.00431600,0.03777479,0.06982333,0.52962521,0.01581622,0.10531524,0.12098849
4.29514757,1.24831574,1.20181900,0.00432672,0.03720547,0.06775211,0.52246557,0.01561849,0.10736350,0.12066418
4.30115058,1.23893056,1.17847635,0.00435649,0.03677522,0.06584840,0.51614574,0.01549315,0.10979900,0.12096518
4.30715358,1.23326235,1.15849975,0.00440671,0.03649871,0.06415850,0.51089607,0.01544425,0.11259725,0.12195041
4.31315658,1.23155959,1.14221694,0.00447814,0.03638558,0.06272049,0.50688531,0.01547364,0.11572277,0.12366064
4.31915958,1.23391253,1.12980994,0.00457080,0.03644006,0.06156327,0.50421580,0.01558091,0.11912981,0.12611668
4.32516258,1.24025052,1.12131189,0.00468396,0.03666072,0.06070599,0.50292130,0.01576329,0.12276358,0.12931814
4.33116558,1.25034558,1.11660961,0.00481615,0.03704043,0.06015788,0.50296773,0.01601570,0.12656176,0.13324301
4.33716858,1.26382197,1.11545178,0.00496514,0.03756654,0.05991841,0.50425660,0.01633081,0.13045647,0.13784792
4.34317159,1.28017142,1.11746224,0.00512800,0.03822123,0.05997787,0.50663096,0.01669921,0.13437635,0.14306922
4.34917459,1.29877327,1.12215776,0.00530121,0.03898206,0.06031821,0.50988346,0.01710971,0.13824898,0.14882476
4.35517759,1.31891864,1.12896950,0.00548069,0.03982269,0.06091419,0.51376619,0.01754958,0.14200329,0.15501645
4.36118059,1.33983761,1.13726708,0.00566195,0.04071372,0.06173477,0.51800178,0.01800497,0.14557199,0.16153330
4.36718359,1.36072820,1.14638418,0.00584025,0.04162368,0.06274456,0.52229530,0.01846132,0.14889392,0.16825508
4.37318659,1.38078598,1.15564473,0.00601069,0.04252003,0.06390543,0.52634634,0.01890377,0.15191614,0.17505618
4.37918959,1.39923300,1.16438825,0.00616841,0.04337024,0.06517808,0.52986090,0.01931765,0.15459573,0.18180976
4.38519260,1.41534491,1.17199367,0.00630869,0.04414287,0.06652355,0.53256249,0.01968890,0.15690117,0.18839178
4.39119560,1.42847514,1.17790036,0.00642717,0.04480856,0.06790459,0.53420201,0.02000454,0.15881327,0.19468494
4.39719860,1.43807528,1.18162577,0.00651994,0.04534092,0.06928678,0.53456621,0.02025303,0.16032558,0.20058219
4.40320160,1.44371071,1.18277896,0.00658366,0.04571738,0.07063955,0.53348418,0.02042462,0.16144418,0.20598972
4.40920460,1.44507112,1.18106962,0.00661570,0.04591978,0.07193673,0.53083193,0.02051161,0.16218704,0.21082927
4.41520760,1.44197559,1.17631235,0.00661416,0.04593484,0.07315698,0.52653476,0.02050856,0.16258267,0.21503974
4.42121061,1.43437200,1.16842620,0.00657801,0.04575444,0.07428379,0.52056757,0.02041240,0.16266848,0.21857787
4.42721361,1.42233124,1.15742973,0.00650699,0.04537566,0.07530530,0.51295305,0.02022244,0.16248856,0.22141815
4.43321661,1.40603652,1.14343203,0.00640172,0.04480067,0.07621381,0.50375810,0.01994031,0.16209122,0.22355189
4.43921961,1.38576851,1.12662029,0.00626359,0.04403641,0.07700513,0.49308860,0.01956982,0.16152638,0.22498556
4.44522261,1.36188720,1.10724466,0.00609470,0.04309409,0.07767775,0.48108284,0.01911673,0.16084272,0.22573854
4.45122561,1.33481149,1.08560139,0.00589780,0.04198860,0.07823195,0.46790416,0.01858849,0.16008510,0.22584036
4.45722861,1.30499765,1.06201513,0.00567618,0.04073777,0.07866890,0.45373300,0.01799389,0.15929204,0.22532776
4.46323162,1.27291779,1.03682125,0.00543353,0.03936161,0.07898987,0.43875884,0.01734271,0.15849357,0.22424160
4.46923462,1.23903940,1.01034935,0.00517381,0.03788146,0.07919545,0.42317246,0.01664535,0.15770955,0.22262394
