energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.63731866,3.12600311,0.44407903,1.75896007,0.00638582,0.05358502,0.46679971,1.00085822,0.30983943,0.00000000
-4.63131566,3.17125401,0.44123927,1.78996588,0.00687575,0.05203861,0.45718484,1.01442872,0.31251781,0.00000000
-4.62531266,3.22581781,0.43956489,1.82800765,0.00737160,0.05061094,0.44803096,1.02939836,0.31555953,0.00000000
-4.61930965,3.29067533,0.43929171,1.87353445,0.00786639,0.04935045,0.43959538,1.04612777,0.31904889,0.00000000
-4.61330665,3.36659801,0.44062617,1.92686606,0.00835276,0.04830071,0.43210733,1.06492276,0.32305194,0.00000000
-4.60730365,3.45412237,0.44373933,1.98818397,0.00882306,0.04749912,0.42576215,1.08602207,0.32761424,0.00000000
-4.60130065,3.55353252,0.44876232,2.05752689,0.00926965,0.04697603,0.42071709,1.10958742,0.33275940,0.00000000
-4.59529765,3.66485093,0.45578302,2.13479067,0.00968509,0.04675389,0.41708859,1.13569616,0.33848864,0.00000000
-4.58929465,3.78783759,0.46484430,2.21973252,0.01006240,0.04684688,0.41495128,1.16433688,0.34478127,0.00000000
-4.58329165,3.92199725,0.47594373,2.31197907,0.01039526,0.04726067,0.41433848,1.19540795,0.35159593,0.00000000
-4.57728864,4.06659418,0.48903470,2.41103777,0.01067823,0.04799249,0.41524412,1.22871922,0.35887265,0.00000000
-4.57128564,4.22067348,0.50402888,2.51631094,0.01090695,0.04903149,0.41762595,1.26399659,0.36653548,0.00000000
-4.56528264,4.38308801,0.52079982,2.62711183,0.01107827,0.05035935,0.42140967,1.30088950,0.37449552,0.00000000
-4.55927964,4.55252956,0.53918759,2.74268173,0.01119038,0.05195103,0.42649390,1.33898082,0.38265426,0.00000000
-4.55327664,4.72756295,0.55900413,2.86220760,0.01124283,0.05377582,0.43275553,1.37779900,0.39090700,0.00000000
-4.54727364,4.90666174,0.58003916,2.98483924,0.01123659,0.05579840,0.44005530,1.41683183,0.39914619,0.00000000
-4.54127064,5.08824398,0.60206639,3.10970548,0.01117395,0.05798014,0.44824332,1.45554140,0.40726463,0.00000000
-4.53526763,5.27070681,0.62484973,3.23592883,0.01105846,0.06028034,0.45716423,1.49337968,0.41515819,0.00000000
-4.52926463,5.45245866,0.64814936,3.36263798,0.01089477,0.06265755,0.46666192,1.52980400,0.42272828,0.00000000
-4.52326163,5.63194804,0.67172735,3.48897806,0.01068848,0.06507084,0.47658357,1.56429204,0.42988366,0.00000000
-4.51725863,5.80768804,0.69535276,3.61411837,0.01044589,0.06748095,0.48678288,1.59635550,0.43654182,0.00000000
-4.51125563,5.97827616,0.71880599,3.73725773,0.01017380,0.06985139,0.49712259,1.62555219,0.44262980,0.00000000
-4.50525263,6.14240899,0.74188231,3.85762750,0.00987927,0.07214933,0.50747610,1.65149592,0.44808447,0.00000000
-4.49924962,6.29889209,0.76439460,3.97449277,0.00956935,0.07434637,0.51772835,1.67386394,0.45285246,0.00000000
-4.49324662,6.44664512,0.78617517,4.08715209,0.00925092,0.07641906,0.52777601,1.69240182,0.45688956,0.00000000
-4.48724362,6.58470312,0.80707679,4.19493639,0.00893038,0.07834923,0.53752715,1.70692557,0.46016002,0.00000000
-4.48124062,6.71221463,0.82697301,4.29720773,0.00861357,0.08012417,0.54690040,1.71732124,0.46263555,0.00000000
-4.47523762,6.82843772,0.84575788,4.39335850,0.00830557,0.08173650,0.55582391,1.72354224,0.46429432,0.00000000
-4.46923462,6.93273510,0.86334520,4.48281171,0.00801063,0.08318400,0.56423420,1.72560457,0.46511993,0.00000000
-4.46323162,7.02456925,0.87966745,4.56502292,0.00773207,0.08446911,0.57207505,1.72358065,0.46510062,0.00000000
-4.45722861,7.10349878,0.89467452,4.63948416,0.00747228,0.08559851,0.57929647,1.71759206,0.46422860,0.00000000
-4.45122561,7.16917658,0.90833240,4.70573012,0.00723274,0.08658235,0.58585407,1.70780181,0.46249963,0.00000000
-4.44522261,7.22135044,0.92062188,4.76334636,0.00701406,0.08743366,0.59170864,1.69440668,0.45991299,0.00000000
-4.43921961,7.25986628,0.93153733,4.81197961,0.00681607,0.08816751,0.59682608,1.67762990,0.45647160,0.00000000
-4.43321661,7.28467373,0.94108560,4.85134935,0.00663792,0.08880032,0.60117769,1.65771477,0.45218253,0.00000000
-4.42721361,7.29583368,0.94928498,4.88126015,0.00647819,0.08934908,0.60474072,1.63491928,0.44705762,0.00000000
-4.42121061,7.29352678,0.95616418,4.90161383,0.00633506,0.08983069,0.60749904,1.60951188,0.44111428,0.00000000
-4.41520760,7.27806187,0.96176122,4.91242040,0.00620638,0.09026127,0.60944395,1.58176854,0.43437635,0.00000000
-4.40920460,7.24988304,0.96612229,4.91380690,0.00608988,0.09065562,0.61057487,1.55197073,0.42687484,0.00000000
-4.40320160,7.20957401,0.96930024,4.90602291,0.00598320,0.09102674,0.61089992,1.52040433,0.41864858,0.00000000
-4.39719860,7.15785855,0.97135295,4.88944223,0.00588406,0.09138537,0.61043616,1.48735904,0.40974460,0.00000000
-4.39119560,7.09559596,0.97234118,4.86455967,0.00579030,0.09173969,0.60920951,1.45312806,0.40021822,0.00000000
-4.38519260,7.02377086,0.97232636,4.83198296,0.00569997,0.09209506,0.60725423,1.41800765,0.39013275,0.00000000
-4.37918959,6.94347689,0.97136788,4.79241939,0.00561139,0.09245385,0.60461197,1.38229628,0.37955880,0.00000000
-4.37318659,6.85589448,0.96952043,4.74665771,0.00552310,0.09281538,0.60133037,1.34629322,0.36857322,0.00000000
-4.36718359,6.76226326,0.96683119,4.69554566,0.00543396,0.09317588,0.59746132,1.31029632,0.35725770,0.00000000
-4.36118059,6.66384998,0.96333732,4.63996424,0.00534305,0.09352855,0.59305895,1.27459889,0.34569704,0.00000000
-4.35517759,6.56191340,0.95906363,4.58079971,0.00524970,0.09386377,0.58817743,1.23948587,0.33397726,0.00000000
-4.34917459,6.45766773,0.95402096,4.51891472,0.00515345,0.09416928,0.58286876,1.20522921,0.32218354,0.00000000
-4.34317159,6.35224647,0.94820520,4.45511997,0.00505397,0.09443048,0.57718067,1.17208285,0.31039822,0.00000000
-4.33716858,6.24666840,0.94159711,4.39014782,0.00495110,0.09463083,0.57115469,1.14027732,0.29869884,0.00000000
-4.33116558,6.14180757,0.93416316,4.32462917,0.00484470,0.09475230,0.56482465,1.11001458,0.28715641,0.00000000
-4.32516258,6.03836883,0.92585722,4.25907484,0.00473473,0.09477579,0.55821550,1.08146299,0.27583393,0.00000000
-4.31915958,5.93687016,0.91662326,4.19386220,0.00462114,0.09468176,0.55134274,1.05475316,0.26478530,0.00000000
-4.31315658,5.83763272,0.90639872,4.12922790,0.00450392,0.09445076,0.54421227,1.02997449,0.25405455,0.00000000
-4.30715358,5.74077911,0.89511861,4.06526685,0.00438303,0.09406400,0.53682079,1.00717301,0.24367554,0.00000000
-4.30115058,5.64623989,0.88271994,4.00193752,0.00425844,0.09350397,0.52915666,0.98635043,0.23367195,0.00000000
-4.29514757,5.55376812,0.86914639,3.93907325,0.00413013,0.09275497,0.52120119,0.96746460,0.22405777,0.00000000
-4.28914457,5.46296108,0.85435281,3.87639896,0.00399811,0.09180365,0.51293025,0.95043143,0.21483797,0.00000000
-4.28314157,5.37328832,0.83830940,3.81355242,0.00386244,0.09063944,0.50431615,0.93512820,0.20600952,0.00000000
-4.27713857,5.28412460,0.82100534,3.75010910,0.00372323,0.08925498,0.49532963,0.92139826,0.19756255,0.00000000
-4.27113557,5.19478661,0.80245162,3.68560956,0.00358068,0.08764641,0.48594197,0.90905690,0.18948165,0.00000000
-4.26513257,5.10457163,0.78268301,3.61958798,0.00343512,0.08581358,0.47612705,0.89789834,0.18174725,0.00000000
-4.25912956,5.01279692,0.76175903,3.55160088,0.00328699,0.08376018,0.46586333,0.88770355,0.17433692,0.00000000
-4.25312656,4.91883824,0.73976396,3.48125474,0.00313688,0.08149376,0.45513567,0.87824878,0.16722674,0.00000000
-4.24712356,4.82216617,0.71680593,3.40823154,0.00298550,0.07902565,0.44393700,0.86931447,0.16039245,0.00000000
-4.24112056,4.72237899,0.69301515,3.33231121,0.00283374,0.07637084,0.43226973,0.86069437,0.15381056,0.00000000
-4.23511756,4.61923110,0.66854149,3.25339029,0.00268260,0.07354768,0.42014693,0.85220445,0.14745934,0.00000000
-4.22911456,4.51265596,0.64355144,3.17149608,0.00253322,0.07057765,0.40759325,0.84369161,0.14131957,0.00000000
-4.22311156,4.40278307,0.61822489,3.08679595,0.00238686,0.06748496,0.39464564,0.83504155,0.13537524,0.00000000
-4.21710855,4.28994820,0.59275158,2.99960139,0.00224485,0.06429615,0.38135366,0.82618580,0.12961406,0.00000000
-4.21110555,4.17469682,0.56732767,2.91036687,0.00210862,0.06103963,0.36777964,0.81710752,0.12402783,0.00000000
-4.20510255,4.05778044,0.54215240,2.81968348,0.00197961,0.05774528,0.35399850,0.80784577,0.11861269,0.00000000
-4.19909955,3.94014597,0.51742504,2.72826770,0.00185933,0.05444391,0.34009729,0.79849815,0.11336922,0.00000000
-4.19309655,3.82291852,0.49334219,2.63694567,0.00174924,0.05116684,0.32617441,0.78922148,0.10830244,0.00000000
-4.18709355,3.70737794,0.47009545,2.54663350,0.00165081,0.04794537,0.31233857,0.78023049,0.10342169,0.00000000
-4.18109055,3.59492983,0.44786948,2.45831439,0.00156543,0.04481039,0.29870740,0.77179430,0.09874038,0.00000000
-4.17508754,3.48707191,0.42684046,2.37301332,0.00149445,0.04179193,0.28540585,0.76423083,0.09427565,0.00000000
-4.16908454,3.38535663,0.40717484,2.29177010,0.00143909,0.03891874,0.27256423,0.75789911,0.09004789,0.00000000
-4.16308154,3.29135121,0.38902840,2.21561176,0.00140048,0.03621794,0.26031609,0.75318964,0.08608025,0.00000000
-4.15707854,3.20659630,0.37254545,2.14552522,0.00137959,0.03371469,0.24879587,0.75051305,0.08239794,0.00000000
-4.15107554,3.13256449,0.35785818,2.08243107,0.00137722,0.03143192,0.23813639,0.75028738,0.07902759,0.00000000
-4.14507254,3.07061996,0.34508604,2.02715930,0.00139399,0.02939007,0.22846633,0.75292434,0.07599649,0.00000000
-4.13906953,3.02198055,0.33433511,1.98042779,0.00143031,0.02760688,0.21990759,0.75881499,0.07333179,0.00000000
-4.13306653,2.98768342,0.32569736,1.94282416,0.00148633,0.02609731,0.21257280,0.76831538,0.07105978,0.00000000
-4.12706353,2.96855528,0.31924987,1.91479147,0.00156195,0.02487336,0.20656294,0.78173257,0.06920508,0.00000000
-4.12106053,2.96518824,0.31505386,1.89661817,0.00165677,0.02394407,0.20196517,0.79931165,0.06779000,0.00000000
-4.11505753,2.97792182,0.31315368,1.88843242,0.00177008,0.02331546,0.19885095,0.82122429,0.06683383,0.00000000
-4.10905453,3.00683183,0.31357564,1.89020084,0.00190088,0.02299056,0.19727450,0.84755909,0.06635239,0.00000000
-4.10305153,3.05172621,0.31632683,1.90173166,0.00204781,0.02296947,0.19727166,0.87831448,0.06635752,0.00000000
-4.09704852,3.11214799,0.32139396,1.92268176,0.00220919,0.02324938,0.19885917,0.91339419,0.06685684,0.00000000
-4.09104552,3.18738522,0.32874220,1.95256747,0.00238303,0.02382470,0.20203446,0.95260573,0.06785352,0.00000000
-4.08504252,3.27648732,0.33831422,1.99077847,0.00256706,0.02468713,0.20677582,0.99566197,0.06934628,0.00000000
-4.07903952,3.37828751,0.35002949,2.03659429,0.00275874,0.02582576,0.21304314,1.04218584,0.07132942,0.00000000
-4.07303652,3.49143025,0.36378375,2.08920270,0.00295532,0.02722718,0.22077895,1.09171803,0.07379306,0.00000000
-4.06703352,3.61440310,0.37944901,2.14771943,0.00315392,0.02887560,0.22990999,1.14372752,0.07672341,0.00000000
-4.06103052,3.74557163,0.39687392,2.21120859,0.00335154,0.03075296,0.24034902,1.19762471,0.08010313,0.00000000
-4.05502751,3.88321667,0.41588464,2.27870300,0.00354522,0.03283904,0.25199696,1.25277645,0.08391181,0.00000000
-4.04902451,4.02557248,0.43628627,2.34922406,0.00373207,0.03511159,0.26474522,1.30852282,0.08812644,0.00000000
-4.04302151,4.17086476,0.45786486,2.42180045,0.00390933,0.03754650,0.27847814,1.36419483,0.09272186,0.00000000
-4.03701851,4.31734759,0.48038993,2.49548541,0.00407455,0.04011791,0.29307545,1.41913251,0.09767127,0.00000000
-4.03101551,4.46333799,0.50361755,2.56937193,0.00422559,0.04279844,0.30841468,1.47270284,0.10294670,0.00000000
-4.02501251,4.60724742,0.52729388,2.64260593,0.00436070,0.04555939,0.32437342,1.52431665,0.10851936,0.00000000
-4.01900950,4.74760921,0.55115906,2.71439693,0.00447862,0.04837099,0.34083131,1.57344425,0.11436001,0.00000000
-4.01300650,4.88310139,0.57495146,2.78402622,0.00457862,0.05120269,0.35767173,1.61962879,0.12043913,0.00000000
-4.00700350,5.01256433,0.59841198,2.85085259,0.00466048,0.05402351,0.37478313,1.66249730,0.12672714,0.00000000
-4.00100050,5.13501293,0.62128847,2.91431546,0.00472456,0.05680242,0.39205984,1.70176869,0.13319436,0.00000000
-3.99499750,5.24964311,0.64333990,2.97393582,0.00477175,0.05950871,0.40940258,1.73725858,0.13981095,0.00000000
-3.98899450,5.35583276,0.66434038,3.02931492,0.00480346,0.06211250,0.42671833,1.76888078,0.14654676,0.00000000
-3.98299150,5.45313721,0.68408263,3.08013111,0.00482155,0.06458515,0.44391986,1.79664526,0.15337101,0.00000000
-3.97698849,5.54127976,0.70238097,3.12613511,0.00482828,0.06689978,0.46092488,1.82065283,0.16025200,0.00000000
-3.97098549,5.62013770,0.71907366,3.16714404,0.00482622,0.06903169,0.47765478,1.84108662,0.16715669,0.00000000
-3.96498249,5.68972448,0.73402448,3.20303445,0.00481814,0.07095886,0.49403322,1.85820066,0.17405027,0.00000000
-3.95897949,5.75016904,0.74712360,3.23373493,0.00480696,0.07266237,0.50998457,1.87230614,0.18089582,0.00000000
-3.95297649,5.80169288,0.75828770,3.25921839,0.00479555,0.07412671,0.52543240,1.88375566,0.18765394,0.00000000
-3.94697349,5.84458607,0.76745933,3.27949460,0.00478675,0.07534014,0.54029813,1.89292623,0.19428251,0.00000000
-3.94097049,5.87918314,0.77460569,3.29460303,0.00478314,0.07629494,0.55449998,1.90020165,0.20073659,0.00000000
-3.93496748,5.90583973,0.77971694,3.30460650,0.00478705,0.07698748,0.56795236,1.90595492,0.20696854,0.00000000
-3.92896448,5.92491103,0.78280401,3.30958566,0.00480041,0.07741836,0.58056587,1.91053146,0.21292825,0.00000000
-3.92296148,5.93673296,0.78389630,3.30963454,0.00482473,0.07759237,0.59224790,1.91423384,0.21856370,0.00000000
-3.91695848,5.94160661,0.78303930,3.30485732,0.00486099,0.07751834,0.60290394,1.91730861,0.22382169,0.00000000
-3.91095548,5.93978678,0.78029219,3.29536626,0.00490969,0.07720902,0.61243965,1.91993586,0.22864888,0.00000000
-3.90495248,5.93147493,0.77572579,3.28128075,0.00497073,0.07668077,0.62076357,1.92222202,0.23299299,0.00000000
-3.89894947,5.91681679,0.76942075,3.26272755,0.00504350,0.07595324,0.62779048,1.92419616,0.23680421,0.00000000
-3.89294647,5.89590466,0.76146612,3.23984195,0.00512683,0.07504903,0.63344512,1.92581002,0.24003678,0.00000000
-3.88694347,5.86878411,0.75195842,3.21276963,0.00521906,0.07399325,0.63766637,1.92694183,0.24265064,0.00000000
-3.88094047,5.83546480,0.74100104,3.18166918,0.00531810,0.07281309,0.64041134,1.92740377,0.24461300,0.00000000
-3.87493747,5.79593461,0.72870401,3.14671488,0.00542146,0.07153735,0.64165944,1.92695265,0.24590000,0.00000000
-3.86893447,5.75017633,0.71518414,3.10809945,0.00552633,0.07019596,0.64141595,1.92530349,0.24649804,0.00000000
-3.86293147,5.69818596,0.70056523,3.06603671,0.00562970,0.06881951,0.63971500,1.92214524,0.24640493,0.00000000
-3.85692846,5.63999155,0.68497839,3.02076366,0.00572842,0.06743875,0.63662170,1.91715796,0.24563079,0.00000000
-3.85092546,5.57567146,0.66856220,2.97254189,0.00581929,0.06608412,0.63223318,1.91003064,0.24419843,0.00000000
-3.84492246,5.50537091,0.65146274,2.92165808,0.00589919,0.06478526,0.62667843,1.90047879,0.24214339,0.00000000
-3.83891946,5.42931595,0.63383323,2.86842348,0.00596515,0.06357056,0.62011695,1.88826094,0.23951350,0.00000000
-3.83291646,5.34782387,0.61583320,2.81317216,0.00601444,0.06246667,0.61273600,1.87319337,0.23636798,0.00000000
-3.82691346,5.26130930,0.59762732,2.75625810,0.00604467,0.06149810,0.60474667,1.85516218,0.23277607,0.00000000
-3.82091046,5.17028579,0.57938355,2.69805115,0.00605387,0.06068679,0.59637885,1.83413240,0.22881532,0.00000000
-3.81490745,5.07536232,0.56127094,2.63893183,0.00604052,0.06005176,0.58787528,1.81015348,0.22456950,0.00000000
-3.80890445,4.97723515,0.54345694,2.57928518,0.00600361,0.05960874,0.57948481,1.78336123,0.22012629,0.00000000
-3.80290145,4.87667499,0.52610438,2.51949387,0.00594269,0.05936992,0.57145537,1.75397600,0.21557479,0.00000000
-3.79689845,4.77451043,0.50936823,2.45993079,0.00585782,0.05934375,0.56402676,1.72229741,0.21100305,0.00000000
-3.79089545,4.67160802,0.49339231,2.40095139,0.00574965,0.05953478,0.55742357,1.68869592,0.20649555,0.00000000
-3.78489245,4.56885032,0.47830605,2.34288606,0.00561932,0.05994366,0.55184865,1.65360175,0.20213100,0.00000000
-3.77888944,4.46711275,0.46422143,2.28603289,0.00546844,0.06056713,0.54747731,1.61749187,0.19798025,0.00000000
-3.77288644,4.36724043,0.45123042,2.23065109,0.00529903,0.06139824,0.54445243,1.58087560,0.19410462,0.00000000
-3.76688344,4.27002615,0.43940281,2.17695538,0.00511346,0.06242651,0.54288073,1.54427969,0.19055460,0.00000000
-3.76088044,4.17619047,0.42878474,2.12511160,0.00491435,0.06363833,0.54283035,1.50823354,0.18736903,0.00000000
-3.75487744,4.08636485,0.41939790,2.07523376,0.00470452,0.06501733,0.54432959,1.47325516,0.18457467,0.00000000
-3.74887444,4.00107860,0.41123952,2.02738264,0.00448683,0.06654489,0.54736707,1.43983860,0.18218624,0.00000000
-3.74287144,3.92075014,0.40428315,1.98156618,0.00426418,0.06820070,0.55189305,1.40844314,0.18020691,0.00000000
-3.73686843,3.84568277,0.39848022,1.93774150,0.00403939,0.06996331,0.55782185,1.37948468,0.17862910,0.00000000
-3.73086543,3.77606517,0.39376232,1.89581867,0.00381511,0.07181075,0.56503528,1.35332939,0.17743568,0.00000000
-3.72486243,3.71197626,0.39004418,1.85566605,0.00359380,0.07372111,0.57338673,1.33028982,0.17660130,0.00000000
-3.71885943,3.65339404,0.38722717,1.81711697,0.00337769,0.07567315,0.58270596,1.31062312,0.17609401,0.00000000
-3.71285643,3.60020784,0.38520327,1.77997758,0.00316873,0.07764679,0.59280416,1.29453135,0.17587682,0.00000000
-3.70685343,3.55223315,0.38385930,1.74403556,0.00296857,0.07962360,0.60347927,1.28216348,0.17590942,0.00000000
-3.70085043,3.50922805,0.38308131,1.70906926,0.00277862,0.08158721,0.61452123,1.27361857,0.17614973,0.00000000
-3.69484742,3.47091054,0.38275891,1.67485707,0.00260000,0.08352356,0.62571712,1.26894995,0.17655537,0.00000000
-3.68884442,3.43697549,0.38278940,1.64118640,0.00243363,0.08542116,0.63685596,1.26816968,0.17708497,0.00000000
-3.68284142,3.40711067,0.38308150,1.60786215,0.00228025,0.08727114,0.64773319,1.27125309,0.17769927,0.00000000
-3.67683842,3.38101070,0.38355861,1.57471421,0.00214046,0.08906727,0.65815462,1.27814295,0.17836199,0.00000000
-3.67083542,3.35838863,0.38416133,1.54160361,0.00201477,0.09080582,0.66793992,1.28875297,0.17904049,0.00000000
-3.66483242,3.33898440,0.38484922,1.50842729,0.00190367,0.09248532,0.67692551,1.30297056,0.17970622,0.00000000
-3.65882941,3.32257009,0.38560179,1.47512119,0.00180769,0.09410624,0.68496704,1.32065858,0.18033492,0.00000000
-3.65282641,3.30895182,0.38641839,1.44166157,0.00172739,0.09567061,0.69194121,1.34165628,0.18090671,0.00000000
-3.64682341,3.29796861,0.38731741,1.40806468,0.00166345,0.09718149,0.69774727,1.36577938,0.18140601,0.00000000
-3.64082041,3.28948841,0.38833440,1.37438480,0.00161669,0.09864248,0.70230799,1.39281965,0.18182130,0.00000000
-3.63481741,3.28340196,0.38951955,1.34071082,0.00158804,0.10005714,0.70557026,1.42254414,0.18214493,0.00000000
-3.62881441,3.27961515,0.39093435,1.30716169,0.00157861,0.10142844,0.70750544,1.45469443,0.18237280,0.00000000
-3.62281141,3.27804070,0.39264778,1.27388095,0.00158964,0.10275822,0.70810936,1.48898625,0.18250407,0.00000000
-3.61680840,3.27858980,0.39473209,1.24103075,0.00162249,0.10404670,0.70740211,1.52510981,0.18254097,0.00000000
-3.61080540,3.28116479,0.39725847,1.20878560,0.00167864,0.10529210,0.70542771,1.56273111,0.18248853,0.00000000
-3.60480240,3.28565329,0.40029263,1.17732635,0.00175960,0.10649032,0.70225358,1.60149453,0.18235453,0.00000000
-3.59879940,3.29192456,0.40389076,1.14683450,0.00186693,0.10763476,0.69796990,1.64102683,0.18214937,0.00000000
-3.59279640,3.29982836,0.40809577,1.11748727,0.00200215,0.10871632,0.69268879,1.68094266,0.18188615,0.00000000
-3.58679340,3.30919665,0.41293421,1.08945342,0.00216669,0.10972350,0.68654352,1.72085154,0.18158069,0.00000000
-3.58079040,3.31984790,0.41841388,1.06289015,0.00236188,0.11064269,0.67968731,1.76036614,0.18125160,0.00000000
-3.57478739,3.33159390,0.42452228,1.03794078,0.00258884,0.11145856,0.67229216,1.79911164,0.18092037,0.00000000
