energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.63731866,1.19332242,0.00129923,0.08815111,0.14276992,0.60748856,0.04813519,0.26159114,0.32260254,0.02118411
-4.63131566,1.22291823,0.00129672,0.09184599,0.14817435,0.61916183,0.04958062,0.26966805,0.32876286,0.02167428
-4.62531266,1.25033233,0.00129162,0.09549880,0.15349744,0.62878720,0.05080011,0.27858771,0.33455510,0.02218006
-4.61930965,1.27498832,0.00128308,0.09906751,0.15866156,0.63606769,0.05176782,0.28823771,0.33982025,0.02269254
-4.61330665,1.29637381,0.00127040,0.10251311,0.16360172,0.64075442,0.05246260,0.29849870,0.34440894,0.02320264
-4.60730365,1.31405500,0.00125302,0.10580006,0.16826629,0.64265628,0.05286877,0.30924524,0.34818587,0.02370129
-4.60130065,1.32768736,0.00123056,0.10889657,0.17261713,0.64164706,0.05297658,0.32034651,0.35103333,0.02417965
-4.59529765,1.33702223,0.00120280,0.11177470,0.17662909,0.63766987,0.05278253,0.33166679,0.35285393,0.02462921
-4.58929465,1.34190896,0.00116971,0.11441015,0.18028892,0.63073852,0.05228940,0.34306582,0.35357228,0.02504190
-4.58329165,1.34229289,0.00113141,0.11678201,0.18359365,0.62093601,0.05150607,0.35439919,0.35313573,0.02541020
-4.57728864,1.33820953,0.00108818,0.11887234,0.18654855,0.60841023,0.05044710,0.36551881,0.35151419,0.02572718
-4.57128564,1.32977545,0.00104046,0.12066563,0.18916484,0.59336709,0.04913213,0.37627357,0.34869926,0.02598652
-4.56528264,1.31717673,0.00098879,0.12214838,0.19145715,0.57606172,0.04758517,0.38651044,0.34470258,0.02618252
-4.55927964,1.30065585,0.00093382,0.12330855,0.19344112,0.55678808,0.04583367,0.39607588,0.33955390,0.02631015
-4.55327664,1.28049785,0.00087629,0.12413526,0.19513105,0.53586773,0.04390759,0.40481785,0.33329872,0.02636504
-4.54727364,1.25701673,0.00081695,0.12461852,0.19653790,0.51363819,0.04183849,0.41258830,0.32599593,0.02634352
-4.54127064,1.23054284,0.00075660,0.12474911,0.19766776,0.49044172,0.03965849,0.41924620,0.31771545,0.02624264
-4.53526763,1.20141199,0.00069602,0.12451872,0.19852079,0.46661480,0.03739945,0.42466104,0.30853606,0.02606023
-4.52926463,1.16995664,0.00063596,0.12392009,0.19909086,0.44247894,0.03509214,0.42871672,0.29854349,0.02579497
-4.52326163,1.13649972,0.00057710,0.12294749,0.19936575,0.41833313,0.03276555,0.43131556,0.28782874,0.02544647
-4.51725863,1.10135092,0.00052009,0.12159715,0.19932809,0.39444807,0.03044637,0.43238255,0.27648684,0.02501531
-4.51125563,1.06480553,0.00046547,0.11986787,0.19895683,0.37106244,0.02815855,0.43186927,0.26461577,0.02450315
-4.50525263,1.02714556,0.00041367,0.11776160,0.19822926,0.34838104,0.02592304,0.42975766,0.25231569,0.02391280
-4.49924962,0.98864271,0.00036507,0.11528407,0.19712350,0.32657478,0.02375766,0.42606321,0.23968831,0.02324820
-4.49324662,0.94956272,0.00031991,0.11244527,0.19562120,0.30578226,0.02167707,0.42083744,0.22683642,0.02251453
-4.48724362,0.91017052,0.00027836,0.10925991,0.19371045,0.28611269,0.01969287,0.41416962,0.21386335,0.02171811
-4.48124062,0.87073576,0.00024050,0.10574769,0.19138865,0.26764975,0.01781377,0.40618751,0.20087247,0.02086642
-4.47523762,0.83153792,0.00020631,0.10193339,0.18866523,0.25045613,0.01604579,0.39705711,0.18796663,0.01996798
-4.46923462,0.79287085,0.00017573,0.09784679,0.18556406,0.23457832,0.01439257,0.38698135,0.17524745,0.01903223
-4.46323162,0.75504604,0.00014862,0.09352248,0.18212545,0.22005133,0.01285565,0.37619782,0.16281450,0.01806940
-4.45722861,0.71839458,0.00012480,0.08899931,0.17840760,0.20690309,0.01143477,0.36497540,0.15076441,0.01709031
-4.45122561,0.68326742,0.00010407,0.08431989,0.17448742,0.19515824,0.01012818,0.35361018,0.13918991,0.01610618
-4.44522261,0.65003406,0.00008617,0.07952982,0.17046077,0.18484113,0.00893288,0.34242046,0.12817880,0.01512841
-4.43921961,0.61907950,0.00007087,0.07467690,0.16644199,0.17597798,0.00784494,0.33174124,0.11781297,0.01416837
-4.43321661,0.59079978,0.00005790,0.06981021,0.16256275,0.16859801,0.00685967,0.32191821,0.10816752,0.01323718
-4.42721361,0.56559620,0.00004701,0.06497923,0.15897037,0.16273370,0.00597186,0.31330143,0.09930992,0.01234549
-4.42121061,0.54386849,0.00003798,0.06023300,0.15582555,0.15842019,0.00517595,0.30623894,0.09129942,0.01150332
-4.41520760,0.52600728,0.00003058,0.05561923,0.15329962,0.15569387,0.00446619,0.30107032,0.08418660,0.01071985
-4.40920460,0.51238622,0.00002461,0.05118357,0.15157140,0.15459041,0.00383673,0.29812053,0.07801314,0.01000334
-4.40320160,0.50335397,0.00001990,0.04696903,0.15082389,0.15514235,0.00328181,0.29769396,0.07281180,0.00936097
-4.39719860,0.49922648,0.00001631,0.04301536,0.15124056,0.15737641,0.00279578,0.30006899,0.06860665,0.00879881
-4.39119560,0.50027977,0.00001374,0.03935872,0.15300172,0.16131084,0.00237327,0.30549298,0.06541345,0.00832173
-4.38519260,0.50674346,0.00001213,0.03603139,0.15628070,0.16695280,0.00200922,0.31417792,0.06324023,0.00793339
-4.37918959,0.51879532,0.00001146,0.03306160,0.16124018,0.17429613,0.00169898,0.32629662,0.06208797,0.00763628
-4.37318659,0.53655685,0.00001176,0.03047349,0.16802845,0.18331954,0.00143843,0.34197958,0.06195148,0.00743171
-4.36718359,0.56009007,0.00001312,0.02828714,0.17677592,0.19398540,0.00122401,0.36131248,0.06282025,0.00731989
-4.36118059,0.58939557,0.00001569,0.02651869,0.18759164,0.20623917,0.00105284,0.38433431,0.06467943,0.00729997
-4.35517759,0.62441181,0.00001970,0.02518048,0.20056014,0.22000955,0.00092280,0.41103610,0.06751081,0.00737015
-4.34917459,0.66501562,0.00002549,0.02428124,0.21573836,0.23520940,0.00083264,0.44136025,0.07129379,0.00752771
-4.34317159,0.71102392,0.00003348,0.02382632,0.23315287,0.25173731,0.00078209,0.47520036,0.07600640,0.00776915
-4.33716858,0.76219650,0.00004422,0.02381783,0.25279748,0.26947992,0.00077191,0.51240172,0.08162630,0.00809025
-4.33116558,0.81823996,0.00005842,0.02425490,0.27463110,0.28831479,0.00080405,0.55276228,0.08813172,0.00848616
-4.32516258,0.87881250,0.00007692,0.02513379,0.29857618,0.30811378,0.00088171,0.59603426,0.09550252,0.00895150
-4.31915958,0.94352978,0.00010078,0.02644810,0.32451767,0.32874684,0.00100948,0.64192633,0.10372114,0.00948044
-4.31315658,1.01197154,0.00013127,0.02818885,0.35230266,0.35008606,0.00119338,0.69010651,0.11277357,0.01006677
-4.30715358,1.08368905,0.00016988,0.03034465,0.38174089,0.37200980,0.00144092,0.74020583,0.12265037,0.01070403
-4.30115058,1.15821332,0.00021836,0.03290180,0.41260605,0.39440683,0.00176119,0.79182276,0.13334759,0.01138556
-4.29514757,1.23506390,0.00027874,0.03584438,0.44463823,0.41718032,0.00216483,0.84452853,0.14486763,0.01210459
-4.28914457,1.31375814,0.00035334,0.03915439,0.47754731,0.44025138,0.00266400,0.89787340,0.15722001,0.01285434
-4.28314157,1.39382083,0.00044477,0.04281187,0.51101753,0.46356227,0.00327228,0.95139367,0.17042193,0.01362811
-4.27713857,1.47479376,0.00055590,0.04679499,0.54471304,0.48707877,0.00400454,1.00461973,0.18449855,0.01441940
-4.27113557,1.55624518,0.00068991,0.05108022,0.57828449,0.51079187,0.00487670,1.05708460,0.19948296,0.01522196
-4.26513257,1.63777841,0.00085018,0.05564243,0.61137639,0.53471843,0.00590542,1.10833310,0.21541562,0.01602990
-4.25912956,1.71903943,0.00104027,0.06045498,0.64363499,0.55890072,0.00710772,1.15793123,0.23234328,0.01683778
-4.25312656,1.79972289,0.00126389,0.06548984,0.67471658,0.58340475,0.00850049,1.20547533,0.25031720,0.01764070
-4.24712356,1.87957589,0.00152474,0.07071763,0.70429563,0.60831719,0.01009992,1.25060087,0.26939070,0.01843433
-4.24112056,1.95839926,0.00182645,0.07610759,0.73207259,0.63374103,0.01192087,1.29299020,0.28961586,0.01921494
-4.23511756,2.03604578,0.00217242,0.08162757,0.75778092,0.65978969,0.01397613,1.33237893,0.31103947,0.01997946
-4.22911456,2.11241503,0.00256571,0.08724392,0.78119297,0.68657992,0.01627567,1.36856052,0.33369824,0.02072541
-4.22311156,2.18744489,0.00300886,0.09292130,0.80212442,0.71422342,0.01882586,1.40138876,0.35761336,0.02145088
-4.21710855,2.26109960,0.00350370,0.09862256,0.82043704,0.74281753,0.02162866,1.43077776,0.38278463,0.02215445
-4.21110555,2.33335482,0.00405122,0.10430848,0.83603962,0.77243526,0.02468090,1.45669950,0.40918433,0.02283506
-4.20510255,2.40418014,0.00465136,0.10993761,0.84888693,0.80311504,0.02797355,1.47917877,0.43675119,0.02349187
-4.19909955,2.47352001,0.00530290,0.11546611,0.85897691,0.83485075,0.03149125,1.49828580,0.46538471,0.02412412
-4.19309655,2.54127412,0.00600328,0.12084771,0.86634615,0.86758238,0.03521185,1.51412692,0.49494031,0.02473092
-4.18709355,2.60727829,0.00674853,0.12603378,0.87106400,0.90118815,0.03910624,1.52683369,0.52522570,0.02531109
-4.18109055,2.67128755,0.00753320,0.13097356,0.87322568,0.93547847,0.04313833,1.53655111,0.55599868,0.02586302
-4.17508754,2.73296242,0.00835036,0.13561456,0.87294487,0.97019229,0.04726541,1.54342573,0.58696699,0.02638445
-4.16908454,2.79186002,0.00919160,0.13990327,0.87034614,1.00499646,0.05143862,1.54759431,0.61779021,0.02687247
-4.16308154,2.84743083,0.01004718,0.14378596,0.86555789,1.03948825,0.05560382,1.54917385,0.64808414,0.02732335
-4.15707854,2.89902218,0.01090616,0.14720983,0.85870613,1.07320138,0.05970269,1.54825362,0.67742748,0.02773261
-4.15107554,2.94588883,0.01175665,0.15012428,0.84990947,1.10561555,0.06367403,1.54488980,0.70537096,0.02809503
-4.14507254,2.98721067,0.01258605,0.15248237,0.83927576,1.13616928,0.06745530,1.53910306,0.73144863,0.02840477
-4.13906953,3.02211721,0.01338143,0.15424235,0.82690035,1.16427572,0.07098437,1.53087944,0.75519084,0.02865560
-4.13306653,3.04971794,0.01412981,0.15536929,0.81286617,1.18934085,0.07420123,1.52017426,0.77613873,0.02884105
-4.12706353,3.06913716,0.01481865,0.15583657,0.79724546,1.21078338,0.07704985,1.50691908,0.79385928,0.02895476
-4.12106053,3.07955172,0.01543613,0.15562732,0.78010298,1.22805538,0.07947993,1.49103102,0.80796051,0.02899073
-4.11505753,3.08022960,0.01597164,0.15473555,0.76150026,1.24066281,0.08144852,1.47242401,0.81810602,0.02894370
-4.10905453,3.07056720,0.01641606,0.15316708,0.74150064,1.24818483,0.08292146,1.45102101,0.82402811,0.02880941
-4.10305153,3.05012333,0.01676209,0.15093999,0.72017449,1.25029097,0.08387449,1.42676648,0.82553886,0.02858492
-4.09704852,3.01864761,0.01700451,0.14808472,0.69760422,1.24675529,0.08429413,1.39963814,0.82253860,0.02826885
-4.09104552,2.97610188,0.01714038,0.14464368,0.67388860,1.23746671,0.08417810,1.36965716,0.81502112,0.02786154
-4.08504252,2.92267289,0.01716907,0.14067041,0.64914597,1.22243505,0.08353538,1.33689620,0.80307556,0.02736523
-4.07903952,2.85877560,0.01709234,0.13622828,0.62351605,1.20179234,0.08238590,1.30148447,0.78688465,0.02678401
-4.07303652,2.78504669,0.01691420,0.13138879,0.59716021,1.17578939,0.08075975,1.26360969,0.76671936,0.02612380
-4.06703352,2.70232841,0.01664078,0.12622951,0.57025999,1.14478780,0.07869617,1.22351652,0.74293031,0.02539220
-4.06103052,2.61164357,0.01628008,0.12083184,0.54301405,1.10924770,0.07624214,1.18150180,0.71593618,0.02459829
-4.05502751,2.51416303,0.01584164,0.11527851,0.51563366,1.06971204,0.07345072,1.13790657,0.68620982,0.02375230
-4.04902451,2.41116722,0.01533623,0.10965111,0.48833698,1.02678803,0.07037932,1.09310570,0.65426263,0.02286527
-4.04302151,2.30400375,0.01477538,0.10402767,0.46134256,0.98112676,0.06708778,1.04749542,0.62062799,0.02194870
-4.03701851,2.19404330,0.01417105,0.09848042,0.43486241,0.93340205,0.06363649,1.00147979,0.58584449,0.02101413
-4.03101551,2.08263598,0.01353517,0.09307382,0.40909509,0.88428932,0.06008464,0.95545675,0.55043976,0.02007273
-4.02501251,1.97107024,0.01287929,0.08786296,0.38421924,0.83444564,0.05648850,0.90980460,0.51491550,0.01913498
-4.01900950,1.86053620,0.01221426,0.08289234,0.36038798,0.78449168,0.05290003,0.86486971,0.47973441,0.01821032
-4.01300650,1.75209514,0.01154989,0.07819522,0.33772440,0.73499626,0.04936571,0.82095610,0.44530943,0.01730689
-4.00700350,1.64665602,0.01089477,0.07379330,0.31631851,0.68646410,0.04592563,0.77831737,0.41199567,0.01643136
-4.00100050,1.54496007,0.01025608,0.06969703,0.29622570,0.63932696,0.04261293,0.73715139,0.38008513,0.01558879
-3.99499750,1.44757335,0.00963956,0.06590622,0.27746678,0.59393842,0.03945358,0.69759792,0.34980428,0.01478259
-3.98899450,1.35488742,0.00904943,0.06241114,0.26002958,0.55057216,0.03646638,0.65973906,0.32131440,0.01401461
-3.98299150,1.26712718,0.00848848,0.05919386,0.24387192,0.50942350,0.03366329,0.62360249,0.29471436,0.01328519
-3.97698849,1.18436509,0.00795819,0.05622990,0.22892574,0.47061386,0.03105000,0.58916701,0.27004549,0.01259339
-3.97098549,1.10654052,0.00745885,0.05348997,0.21510213,0.43419753,0.02862662,0.55637006,0.24729820,0.01193717
-3.96498249,1.03348263,0.00698973,0.05094177,0.20229696,0.40017037,0.02638855,0.52511653,0.22641973,0.01131368
-3.95897949,0.96493562,0.00654936,0.04855178,0.19039671,0.36847960,0.02432743,0.49528847,0.20732272,0.01071948
-3.95297649,0.90058452,0.00613568,0.04628692,0.17928432,0.33903432,0.02243210,0.46675486,0.18989391,0.01015086
-3.94697349,0.84008041,0.00574627,0.04411603,0.16884464,0.31171599,0.02068951,0.43938112,0.17400277,0.00960406
-3.94097049,0.78306381,0.00537855,0.04201111,0.15896927,0.28638852,0.01908565,0.41303773,0.15950953,0.00907551
-3.93496748,0.72918518,0.00502996,0.03994828,0.14956063,0.26290754,0.01760632,0.38760761,0.14627236,0.00856204
-3.92896448,0.67812198,0.00469811,0.03790845,0.14053513,0.24112847,0.01623776,0.36299191,0.13415354,0.00806101
-3.92296148,0.62959178,0.00438086,0.03587769,0.13182533,0.22091328,0.01496723,0.33911417,0.12302438,0.00757043
-3.91695848,0.58336131,0.00407646,0.03384728,0.12338113,0.20213579,0.01378340,0.31592261,0.11276893,0.00708900
-3.91095548,0.53925145,0.00378353,0.03181357,0.11517001,0.18468554,0.01267658,0.29339082,0.10328652,0.00661612
-3.90495248,0.49713870,0.00350112,0.02977749,0.10717643,0.16847026,0.01163889,0.27151677,0.09449312,0.00615188
-3.89894947,0.45695338,0.00322865,0.02774404,0.09940057,0.15341712,0.01066424,0.25032059,0.08632173,0.00569697
-3.89294647,0.41867530,0.00296593,0.02572150,0.09185652,0.13947301,0.00974830,0.22984126,0.07872194,0.00525259
-3.88694347,0.38232751,0.00271306,0.02372064,0.08457010,0.12660393,0.00888834,0.21013258,0.07165887,0.00482036
-3.88094047,0.34796893,0.00247037,0.02175389,0.07757646,0.11479382,0.00808303,0.19125874,0.06511162,0.00440214
-3.87493747,0.31568633,0.00223837,0.01983449,0.07091773,0.10404298,0.00733225,0.17328980,0.05907148,0.00399998
-3.86893447,0.28558642,0.00201765,0.01797575,0.06464067,0.09436639,0.00663679,0.15629736,0.05354002,0.00361594
-3.86293147,0.25778838,0.00180884,0.01619036,0.05879459,0.08579186,0.00599820,0.14035063,0.04852713,0.00325202
-3.85692846,0.23241725,0.00161252,0.01448980,0.05342957,0.07835834,0.00541854,0.12551309,0.04404931,0.00291002
-3.85092546,0.20959851,0.00142920,0.01288395,0.04859493,0.07211438,0.00490017,0.11183987,0.04012799,0.00259153
-3.84492246,0.18945362,0.00125924,0.01138068,0.04433814,0.06711665,0.00444566,0.09937586,0.03678816,0.00229783
-3.83891946,0.17209693,0.00110286,0.00998575,0.04070395,0.06342863,0.00405759,0.08815455,0.03405716,0.00202986
-3.83291646,0.15763344,0.00096012,0.00870272,0.03773387,0.06111942,0.00373850,0.07819759,0.03196371,0.00178824
-3.82691346,0.14615740,0.00083091,0.00753297,0.03546581,0.06026242,0.00349076,0.06951493,0.03053700,0.00157324
-3.82091046,0.13775151,0.00071493,0.00647585,0.03393389,0.06093398,0.00331659,0.06210543,0.02980592,0.00138481
-3.81490745,0.13248629,0.00061176,0.00552889,0.03316831,0.06321175,0.00321792,0.05595782,0.02979830,0.00122260
-3.80890445,0.13041945,0.00052083,0.00468804,0.03319514,0.06717278,0.00319643,0.05105182,0.03054008,0.00108602
-3.80290145,0.13159507,0.00044146,0.00394797,0.03403615,0.07289120,0.00325342,0.04735939,0.03205433,0.00097424
-3.79689845,0.13604219,0.00037291,0.00330236,0.03570839,0.08043547,0.00338981,0.04484582,0.03436025,0.00088626
-3.79089545,0.14377289,0.00031436,0.00274420,0.03822372,0.08986526,0.00360605,0.04347083,0.03747186,0.00082095
-3.78489245,0.15477981,0.00026498,0.00226609,0.04158806,0.10122790,0.00390202,0.04318932,0.04139661,0.00077705
-3.77888944,0.16903300,0.00022393,0.00186048,0.04580065,0.11455465,0.00427698,0.04395199,0.04613383,0.00075324
-3.77288644,0.18647642,0.00019038,0.00151990,0.05085304,0.12985676,0.00472943,0.04570565,0.05167308,0.00074811
-3.76688344,0.20702422,0.00016352,0.00123718,0.05672815,0.14712163,0.00525704,0.04839339,0.05799251,0.00076025
-3.76088044,0.23055712,0.00014260,0.00100560,0.06339931,0.16630924,0.00585651,0.05195457,0.06505729,0.00078818
-3.75487744,0.25691917,0.00012693,0.00081900,0.07082946,0.18734915,0.00652353,0.05632470,0.07281826,0.00083043
-3.74887444,0.28591530,0.00011587,0.00067188,0.07897047,0.21013808,0.00725270,0.06143533,0.08121084,0.00088548
-3.74287144,0.31730987,0.00010884,0.00055949,0.08776288,0.23453868,0.00803748,0.06721410,0.09015440,0.00095181
-3.73686843,0.35082674,0.00010532,0.00047786,0.09713588,0.26037923,0.00887023,0.07358478,0.09955221,0.00102788
-3.73086543,0.38615083,0.00010489,0.00042380,0.10700779,0.28745482,0.00974222,0.08046770,0.10929191,0.00111217
-3.72486243,0.42293151,0.00010714,0.00039496,0.11728700,0.31552976,0.01064375,0.08778036,0.11924676,0.00120313
-3.71885943,0.46078780,0.00011174,0.00038979,0.12787333,0.34434142,0.01156427,0.09543839,0.12927757,0.00129922
-3.71285643,0.49931528,0.00011842,0.00040755,0.13865986,0.37360540,0.01249260,0.10335676,0.13923532,0.00139896
-3.70685343,0.53809459,0.00012692,0.00044830,0.14953512,0.40302169,0.01341713,0.11145130,0.14896452,0.00150089
-3.70085043,0.57670112,0.00013704,0.00051292,0.16038561,0.43228187,0.01432606,0.11964046,0.15830700,0.00160364
-3.69484742,0.61471559,0.00014860,0.00060304,0.17109849,0.46107675,0.01520776,0.12784714,0.16710633,0.00170592
-3.68884442,0.65173492,0.00016146,0.00072109,0.18156427,0.48910434,0.01605097,0.13600067,0.17521230,0.00180658
-3.68284142,0.68738294,0.00017546,0.00087025,0.19167955,0.51607752,0.01684515,0.14403863,0.18248569,0.00190460
-3.67683842,0.72132044,0.00019047,0.00105446,0.20134938,0.54173132,0.01758070,0.15190857,0.18880275,0.00199917
-3.67083542,0.75325382,0.00020637,0.00127838,0.21048944,0.56582914,0.01824923,0.15956944,0.19405943,0.00208965
-3.66483242,0.78294213,0.00022303,0.00154734,0.21902764,0.58816784,0.01884376,0.16699257,0.19817500,0.00217563
-3.65882941,0.81020196,0.00024030,0.00186732,0.22690524,0.60858133,0.01935883,0.17416228,0.20109503,0.00225691
-3.65282641,0.83490998,0.00025803,0.00224482,0.23407737,0.62694251,0.01979057,0.18107587,0.20279334,0.00233353
-3.64682341,0.85700291,0.00027607,0.00268683,0.24051297,0.64316361,0.02013678,0.18774313,0.20327305,0.00240574
-3.64082041,0.87647508,0.00029422,0.00320063,0.24619413,0.65719487,0.02039682,0.19418517,0.20256650,0.00247399
-3.63481741,0.89337363,0.00031229,0.00379363,0.25111495,0.66902176,0.02057154,0.20043282,0.20073408,0.00253894
-3.62881441,0.90779162,0.00033006,0.00447320,0.25527995,0.67866093,0.02066313,0.20652447,0.19786203,0.00260137
-3.62281141,0.91985951,0.00034729,0.00524635,0.25870218,0.68615534,0.02067492,0.21250348,0.19405928,0.00266216
-3.61680840,0.92973546,0.00036375,0.00611952,0.26140118,0.69156866,0.02061119,0.21841535,0.18945340,0.00272227
-3.61080540,0.93759496,0.00037918,0.00709819,0.26340090,0.69497959,0.02047690,0.22430462,0.18418600,0.00278266
-3.60480240,0.94362029,0.00039333,0.00818659,0.26472765,0.69647628,0.02027748,0.23021176,0.17840763,0.00284427
-3.59879940,0.94799048,0.00040594,0.00938730,0.26540834,0.69615114,0.02001863,0.23617007,0.17227251,0.00290791
-3.59279640,0.95087209,0.00041676,0.01070087,0.26546893,0.69409652,0.01970610,0.24220284,0.16593323,0.00297427
-3.58679340,0.95241119,0.00042558,0.01212553,0.26493335,0.69040121,0.01934551,0.24832075,0.15953571,0.00304384
-3.58079040,0.95272713,0.00043219,0.01365680,0.26382269,0.68514804,0.01894227,0.25451980,0.15321463,0.00311688
-3.57478739,0.95190789,0.00043643,0.01528725,0.26215489,0.67841255,0.01850143,0.26077969,0.14708947,0.00319338
