energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-4.63731866,1.95400817,0.00045466,0.03959645,0.33848575,0.83645994,0.20227660,0.89719972,0.36906261,0.00000000
-4.63131566,2.01126508,0.00046464,0.04132891,0.35125388,0.86095426,0.20726217,0.92301686,0.37477601,0.00000000
-4.62531266,2.06534783,0.00047155,0.04311584,0.36299361,0.88465894,0.21276485,0.94632363,0.38133805,0.00000000
-4.61930965,2.11580580,0.00047527,0.04495013,0.37356604,0.90752889,0.21873726,0.96676891,0.38877865,0.00000000
-4.61330665,2.16230614,0.00047570,0.04682694,0.38286401,0.92955138,0.22513362,0.98407640,0.39712490,0.00000000
-4.60730365,2.20464087,0.00047285,0.04874376,0.39081563,0.95074485,0.23191144,0.99805058,0.40640080,0.00000000
-4.60130065,2.24272698,0.00046677,0.05070020,0.39738610,0.97115555,0.23903248,1.00857909,0.41662607,0.00000000
-4.59529765,2.27659940,0.00045759,0.05269762,0.40257769,0.99085200,0.24646300,1.01563156,0.42781411,0.00000000
-4.58929465,2.30639739,0.00044549,0.05473849,0.40642788,1.00991744,0.25417319,1.01925500,0.43996897,0.00000000
-4.58329165,2.33234482,0.00043071,0.05682552,0.40900572,1.02844068,0.26213593,1.01956597,0.45308177,0.00000000
-4.57728864,2.35472561,0.00041354,0.05896080,0.41040668,1.04650580,0.27032486,1.01674025,0.46712647,0.00000000
-4.57128564,2.37385584,0.00039432,0.06114466,0.41074618,1.06418121,0.27871202,1.01100041,0.48205556,0.00000000
-4.56528264,2.39005413,0.00037338,0.06337472,0.41015235,1.08150881,0.28726512,1.00260211,0.49779575,0.00000000
-4.55927964,2.40361215,0.00035112,0.06564491,0.40875829,1.09849391,0.29594476,0.99181998,0.51424422,0.00000000
-4.55327664,2.41476732,0.00032790,0.06794465,0.40669444,1.11509669,0.30470180,0.97893370,0.53126567,0.00000000
-4.54727364,2.42367934,0.00030409,0.07025826,0.40408143,1.13122578,0.31347514,0.96421525,0.54869063,0.00000000
-4.54127064,2.43041229,0.00028006,0.07256469,0.40102390,1.14673463,0.32219004,0.94791779,0.56631517,0.00000000
-4.53526763,2.43492354,0.00025615,0.07483749,0.39760559,1.16142114,0.33075734,0.93026694,0.58390254,0.00000000
-4.52926463,2.43706045,0.00023266,0.07704521,0.39388608,1.17503081,0.33907360,0.91145466,0.60118656,0.00000000
-4.52326163,2.43656526,0.00020987,0.07915211,0.38989931,1.18726352,0.34702237,0.89163608,0.61787706,0.00000000
-4.51725863,2.43308816,0.00018800,0.08111925,0.38565391,1.19778386,0.35447645,0.87092932,0.63366715,0.00000000
-4.51125563,2.42620788,0.00016726,0.08290578,0.38113533,1.20623474,0.36130133,0.84941805,0.64824220,0.00000000
-4.50525263,2.41545886,0.00014779,0.08447062,0.37630967,1.21225354,0.36735951,0.82715661,0.66129009,0.00000000
-4.49924962,2.40036341,0.00012971,0.08577413,0.37112871,1.21549036,0.37251556,0.80417720,0.67251247,0.00000000
-4.49324662,2.38046710,0.00011308,0.08677996,0.36553615,1.21562732,0.37664173,0.78049846,0.68163632,0.00000000
-4.48724362,2.35537541,0.00009795,0.08745679,0.35947427,1.21239792,0.37962372,0.75613503,0.68842539,0.00000000
-4.48124062,2.32478930,0.00008433,0.08778004,0.35289093,1.20560561,0.38136638,0.73110723,0.69269077,0.00000000
-4.47523762,2.28853788,0.00007219,0.08773321,0.34574618,1.19514038,0.38179893,0.70545029,0.69430013,0.00000000
-4.46923462,2.24660602,0.00006149,0.08730901,0.33801832,1.18099260,0.38087938,0.67922258,0.69318502,0.00000000
-4.46323162,2.19915540,0.00005220,0.08651014,0.32970888,1.16326317,0.37859794,0.65251228,0.68934572,0.00000000
-4.45722861,2.14653768,0.00004424,0.08534955,0.32084638,1.14216956,0.37497909,0.62544211,0.68285339,0.00000000
-4.45122561,2.08929901,0.00003755,0.08385032,0.31148854,1.11804707,0.37008221,0.59817189,0.67384936,0.00000000
-4.44522261,2.02817558,0.00003207,0.08204514,0.30172300,1.09134545,0.36400064,0.57089884,0.66254133,0.00000000
-4.43921961,1.96408036,0.00002775,0.07997531,0.29166643,1.06262076,0.35685924,0.54385556,0.64919685,0.00000000
-4.43321661,1.89808176,0.00002456,0.07768939,0.28146222,1.03252283,0.34881049,0.51730601,0.63413416,0.00000000
-4.42721361,1.83137522,0.00002246,0.07524164,0.27127679,1.00177891,0.34002936,0.49153954,0.61771098,0.00000000
-4.42121061,1.76524922,0.00002145,0.07269012,0.26129494,0.97117424,0.33070718,0.46686356,0.60031167,0.00000000
-4.41520760,1.70104729,0.00002158,0.07009475,0.25171435,0.94153021,0.32104484,0.44359502,0.58233343,0.00000000
-4.40920460,1.64012793,0.00002288,0.06751537,0.24273967,0.91368126,0.31124565,0.42205136,0.56417232,0.00000000
-4.40320160,1.58382407,0.00002546,0.06500974,0.23457645,0.88845126,0.30150824,0.40254124,0.54620950,0.00000000
-4.39719860,1.53340404,0.00002944,0.06263183,0.22742519,0.86663047,0.29201989,0.38535543,0.52879873,0.00000000
-4.39119560,1.49003539,0.00003499,0.06043021,0.22147582,0.84895373,0.28295054,0.37075837,0.51225525,0.00000000
-4.38519260,1.45475303,0.00004233,0.05844678,0.21690290,0.83608081,0.27444784,0.35898058,0.49684691,0.00000000
-4.37918959,1.42843267,0.00005171,0.05671579,0.21386153,0.82857936,0.26663339,0.35021220,0.48278759,0.00000000
-4.37318659,1.41177026,0.00006343,0.05526318,0.21248427,0.82691105,0.25960036,0.34459786,0.47023327,0.00000000
-4.36718359,1.40526780,0.00007784,0.05410628,0.21287906,0.83142106,0.25341249,0.34223288,0.45928063,0.00000000
-4.36118059,1.40922568,0.00009532,0.05325379,0.21512811,0.84233119,0.24810450,0.34316098,0.44996832,0.00000000
-4.35517759,1.42374122,0.00011632,0.05270609,0.21928778,0.85973651,0.24368378,0.34737335,0.44228043,0.00000000
-4.34917459,1.44871312,0.00014130,0.05245578,0.22538932,0.88360540,0.24013320,0.35480901,0.43615187,0.00000000
-4.34317159,1.48385099,0.00017074,0.05248842,0.23344032,0.91378295,0.23741484,0.36535650,0.43147542,0.00000000
-4.33716858,1.52868948,0.00020517,0.05278345,0.24342681,0.94999715,0.23547430,0.37885661,0.42810975,0.00000000
-4.33116558,1.58260595,0.00024510,0.05331517,0.25531577,0.99186777,0.23424548,0.39510609,0.42588802,0.00000000
-4.32516258,1.64484097,0.00029105,0.05405381,0.26905793,1.03891735,0.23365537,0.41386229,0.42462665,0.00000000
-4.31915958,1.71452070,0.00034349,0.05496658,0.28459066,1.09058407,0.23362873,0.43484835,0.42413367,0.00000000
-4.31315658,1.79068045,0.00040288,0.05601870,0.30184084,1.14623584,0.23409234,0.45775908,0.42421652,0.00000000
-4.30715358,1.87228863,0.00046959,0.05717436,0.32072752,1.20518551,0.23497868,0.48226718,0.42468867,0.00000000
-4.30115058,1.95827040,0.00054389,0.05839757,0.34116434,1.26670641,0.23622887,0.50802979,0.42537530,0.00000000
-4.29514757,2.04753046,0.00062598,0.05965299,0.36306150,1.33004814,0.23779481,0.53469513,0.42611744,0.00000000
-4.28914457,2.13897457,0.00071589,0.06090657,0.38632731,1.39445202,0.23964045,0.56190925,0.42677504,0.00000000
-4.28314157,2.23152925,0.00081351,0.06212613,0.41086922,1.45916592,0.24174227,0.58932254,0.42722862,0.00000000
-4.27713857,2.32415950,0.00091855,0.06328180,0.43659438,1.52345807,0.24408895,0.61659610,0.42737993,0.00000000
-4.27113557,2.41588426,0.00103054,0.06434647,0.46340963,1.58662962,0.24668040,0.64340770,0.42715164,0.00000000
-4.26513257,2.50578940,0.00114881,0.06529604,0.49122113,1.64802569,0.24952628,0.66945723,0.42648627,0.00000000
-4.25912956,2.59303831,0.00127248,0.06610969,0.51993351,1.70704463,0.25264409,0.69447159,0.42534472,0.00000000
-4.25312656,2.67688009,0.00140048,0.06677005,0.54944879,1.76314556,0.25605712,0.71820891,0.42370438,0.00000000
-4.24712356,2.75665531,0.00153156,0.06726336,0.57966504,1.81585389,0.25979220,0.74046197,0.42155728,0.00000000
-4.24112056,2.83179972,0.00166428,0.06757952,0.61047504,1.86476519,0.26387764,0.76106089,0.41890822,0.00000000
-4.23511756,2.90184592,0.00179707,0.06771222,0.64176486,1.90954710,0.26834126,0.77987498,0.41577309,0.00000000
-4.22911456,2.96642339,0.00192826,0.06765888,0.67341269,1.94993995,0.27320867,0.79681370,0.41217749,0.00000000
-4.22311156,3.02525712,0.00205609,0.06742067,0.70528792,1.98575585,0.27850191,0.81182693,0.40815552,0.00000000
-4.21710855,3.07816510,0.00217880,0.06700240,0.73725049,2.01687690,0.28423840,0.82490430,0.40374895,0.00000000
-4.21110555,3.12505492,0.00229464,0.06641240,0.76915080,2.04325257,0.29043013,0.83607391,0.39900647,0.00000000
-4.20510255,3.16591978,0.00240196,0.06566231,0.80083002,2.06489659,0.29708323,0.84540027,0.39398311,0.00000000
-4.19909955,3.20083394,0.00249922,0.06476683,0.83212085,2.08188365,0.30419768,0.85298159,0.38873969,0.00000000
-4.19309655,3.22994782,0.00258507,0.06374333,0.86284891,2.09434604,0.31176719,0.85894644,0.38334213,0.00000000
-4.18709355,3.25348271,0.00265839,0.06261146,0.89283439,2.10247027,0.31977906,0.86344986,0.37786059,0.00000000
-4.18109055,3.27172502,0.00271831,0.06139267,0.92189426,2.10649391,0.32821414,0.86666893,0.37236840,0.00000000
-4.17508754,3.28502006,0.00276425,0.06010962,0.94984465,2.10670241,0.33704660,0.86879779,0.36694066,0.00000000
-4.16908454,3.29376515,0.00279593,0.05878558,0.97650354,2.10342585,0.34624362,0.87004230,0.36165248,0.00000000
-4.16308154,3.29840188,0.00281340,0.05744379,1.00169347,2.09703555,0.35576490,0.87061429,0.35657696,0.00000000
-4.15707854,3.29940756,0.00281699,0.05610681,1.02524436,2.08794019,0.36556210,0.87072547,0.35178291,0.00000000
-4.15107554,3.29728564,0.00280733,0.05479582,1.04699622,2.07658130,0.37557813,0.87058121,0.34733247,0.00000000
-4.14507254,3.29255517,0.00278531,0.05353004,1.06680173,2.06342798,0.38574645,0.87037431,0.34327856,0.00000000
-4.13906953,3.28573943,0.00275205,0.05232611,1.08452862,2.04897057,0.39599046,0.87027878,0.33966258,0.00000000
-4.13306653,3.27735397,0.00270884,0.05119766,1.10006182,2.03371340,0.40622304,0.87044404,0.33651228,0.00000000
-4.12706353,3.26789422,0.00265708,0.05015487,1.11330534,2.01816638,0.41634645,0.87098963,0.33384003,0.00000000
-4.12106053,3.25782332,0.00259826,0.04920422,1.12418392,2.00283576,0.42625260,0.87200063,0.33164166,0.00000000
-4.11505753,3.24756037,0.00253390,0.04834839,1.13264424,1.98821415,0.43582381,0.87352412,0.32989586,0.00000000
-4.10905453,3.23746983,0.00246545,0.04758622,1.13865605,1.97477009,0.44493420,0.87556684,0.32856445,0.00000000
-4.10305153,3.22785249,0.00239430,0.04691292,1.14221275,1.96293765,0.45345159,0.87809407,0.32759321,0.00000000
-4.09704852,3.21893840,0.00232172,0.04632031,1.14333181,1.95310628,0.46124009,0.88103020,0.32691366,0.00000000
-4.09104552,3.21088233,0.00224881,0.04579728,1.14205474,1.94561160,0.46816311,0.88426067,0.32644542,0.00000000
-4.08504252,3.20376197,0.00217649,0.04533030,1.13844667,1.94072738,0.47408685,0.88763557,0.32609923,0.00000000
-4.07903952,3.19757891,0.00210548,0.04490400,1.13259553,1.93865924,0.47888407,0.89097467,0.32578044,0.00000000
-4.07303652,3.19226275,0.00203630,0.04450187,1.12461078,1.93954037,0.48243794,0.89407376,0.32539285,0.00000000
-4.06703352,3.18767787,0.00196929,0.04410689,1.11462158,1.94342963,0.48464590,0.89671209,0.32484258,0.00000000
-4.06103052,3.18363287,0.00190459,0.04370226,1.10277462,1.95031204,0.48542316,0.89866071,0.32404205,0.00000000
-4.05502751,3.17989218,0.00184219,0.04327202,1.08923135,1.96010198,0.48470581,0.89969121,0.32291354,0.00000000
-4.04902451,3.17618949,0.00178194,0.04280160,1.07416495,1.97264885,0.48245332,0.89958468,0.32139243,0.00000000
-4.04302151,3.17224229,0.00172359,0.04227838,1.05775688,1.98774508,0.47865026,0.89814044,0.31942983,0.00000000
-4.03701851,3.16776724,0.00166682,0.04169204,1.04019328,2.00513633,0.47330723,0.89518424,0.31699448,0.00000000
-4.03101551,3.16249550,0.00161128,0.04103490,1.02166134,2.02453343,0.46646094,0.89057558,0.31407395,0.00000000
-4.02501251,3.15618768,0.00155660,0.04030205,1.00234571,2.04562559,0.45817340,0.88421385,0.31067492,0.00000000
-4.01900950,3.14864789,0.00150246,0.03949148,0.98242530,2.06809453,0.44853031,0.87604316,0.30682277,0.00000000
-4.01300650,3.13973624,0.00144855,0.03860402,0.96207035,2.09162884,0.43763886,0.86605563,0.30256026,0.00000000
-4.00700350,3.12937973,0.00139467,0.03764323,0.94144028,2.11593818,0.42562481,0.85429302,0.29794568,0.00000000
-4.00100050,3.11758093,0.00134066,0.03661520,0.92068206,2.14076661,0.41262930,0.84084685,0.29305029,0.00000000
-3.99499750,3.10442440,0.00128647,0.03552834,0.89992942,2.16590472,0.39880542,0.82585688,0.28795545,0.00000000
-3.98899450,3.09008060,0.00123213,0.03439302,0.87930279,2.19119992,0.38431465,0.80950815,0.28274933,0.00000000
-3.98299150,3.07480727,0.00117776,0.03322135,0.85891003,2.21656463,0.36932341,0.79202681,0.27752357,0.00000000
-3.97698849,3.05894818,0.00112354,0.03202681,0.83884774,2.24198196,0.35399990,0.77367477,0.27236994,0.00000000
-3.97098549,3.04292937,0.00106974,0.03082394,0.81920305,2.26750876,0.33851119,0.75474360,0.26737709,0.00000000
-3.96498249,3.02725293,0.00101665,0.02962809,0.80005585,2.29327573,0.32302071,0.73554779,0.26262771,0.00000000
-3.95897949,3.01248843,0.00096460,0.02845513,0.78148102,2.31948480,0.30768618,0.71641765,0.25819591,0.00000000
-3.95297649,2.99926236,0.00091395,0.02732120,0.76355067,2.34640367,0.29265804,0.69769213,0.25414521,0.00000000
-3.94697349,2.98824553,0.00086504,0.02624253,0.74633609,2.37435781,0.27807814,0.67971166,0.25052702,0.00000000
-3.94097049,2.98013899,0.00081820,0.02523517,0.72990922,2.40372014,0.26407891,0.66281138,0.24737965,0.00000000
-3.93496748,2.97565859,0.00077375,0.02431487,0.71434362,2.43489872,0.25078280,0.64731460,0.24472795,0.00000000
-3.92896448,2.97551851,0.00073194,0.02349685,0.69971469,2.46832289,0.23830187,0.63352697,0.24258349,0.00000000
-3.92296148,2.98041423,0.00069299,0.02279560,0.68609917,2.50442828,0.22673760,0.62173108,0.24094525,0.00000000
-3.91695848,2.99100501,0.00065709,0.02222471,0.67357400,2.54364119,0.21618069,0.61218172,0.23980082,0.00000000
-3.91095548,3.00789647,0.00062435,0.02179659,0.66221440,2.58636272,0.20671091,0.60510170,0.23912788,0.00000000
-3.90495248,3.03162345,0.00059484,0.02152223,0.65209152,2.63295318,0.19839688,0.60067819,0.23889605,0.00000000
-3.89894947,3.06263344,0.00056860,0.02141093,0.64326951,2.68371727,0.19129570,0.59905959,0.23906885,0.00000000
-3.89294647,3.10127105,0.00054561,0.02146998,0.63580246,2.73889023,0.18545258,0.60035280,0.23960576,0.00000000
-3.88694347,3.14776363,0.00052583,0.02170432,0.62973115,2.79862553,0.18090021,0.60462085,0.24046419,0.00000000
-3.88094047,3.20220845,0.00050918,0.02211625,0.62507988,2.86298424,0.17765819,0.61188088,0.24160123,0.00000000
-3.87493747,3.26456184,0.00049556,0.02270510,0.62185362,2.93192656,0.17573226,0.62210252,0.24297522,0.00000000
-3.86893447,3.33463051,0.00048486,0.02346693,0.62003547,3.00530547,0.17511359,0.63520654,0.24454690,0.00000000
-3.86293147,3.41206550,0.00047694,0.02439431,0.61958482,3.08286300,0.17577807,0.65106407,0.24628014,0.00000000
-3.85692846,3.49635914,0.00047168,0.02547614,0.62043606,3.16422909,0.17768573,0.66949635,0.24814227,0.00000000
-3.85092546,3.58684547,0.00046893,0.02669761,0.62249821,3.24892330,0.18078034,0.69027528,0.25010394,0.00000000
-3.84492246,3.68270440,0.00046855,0.02804019,0.62565531,3.33635944,0.18498924,0.71312480,0.25213860,0.00000000
-3.83891946,3.78297021,0.00047037,0.02948181,0.62976780,3.42585322,0.19022350,0.73772353,0.25422161,0.00000000
-3.83291646,3.88654432,0.00047423,0.03099718,0.63467474,3.51663299,0.19637849,0.76370864,0.25632914,0.00000000
-3.82691346,3.99221297,0.00047996,0.03255820,0.64019700,3.60785343,0.20333483,0.79068116,0.25843691,0.00000000
-3.82091046,4.09866944,0.00048738,0.03413456,0.64614120,3.69861224,0.21095990,0.81821295,0.26051900,0.00000000
-3.81490745,4.20454091,0.00049630,0.03569443,0.65230445,3.78796939,0.21910972,0.84585512,0.26254666,0.00000000
-3.80890445,4.30841944,0.00050649,0.03720531,0.65847967,3.87496887,0.22763141,0.87314808,0.26448754,0.00000000
-3.80290145,4.40889656,0.00051775,0.03863491,0.66446133,3.95866220,0.23636603,0.89963282,0.26630514,0.00000000
-3.79689845,4.50460041,0.00052982,0.03995209,0.67005149,4.03813329,0.24515187,0.92486331,0.26795884,0.00000000
-3.79089545,4.59423448,0.00054247,0.04112789,0.67506578,4.11252386,0.25382792,0.94841947,0.26940433,0.00000000
-3.78489245,4.67661644,0.00055544,0.04213644,0.67933925,4.18105860,0.26223768,0.96992040,0.27059468,0.00000000
-3.77888944,4.75071561,0.00056846,0.04295586,0.68273167,4.24306899,0.27023295,0.98903710,0.27148178,0.00000000
-3.77288644,4.81568749,0.00058130,0.04356904,0.68513226,4.29801513,0.27767755,1.00550432,0.27201831,0.00000000
-3.76688344,4.87090364,0.00059369,0.04396428,0.68646334,4.34550418,0.28445084,1.01913070,0.27216005,0.00000000
-3.76088044,4.91597540,0.00060542,0.04413577,0.68668302,4.38530488,0.29045090,1.02980680,0.27186829,0.00000000
-3.75487744,4.95077011,0.00061628,0.04408383,0.68578655,4.41735699,0.29559718,1.03751042,0.27111239,0.00000000
-3.74887444,4.97541868,0.00062611,0.04381497,0.68380639,4.44177524,0.29983254,1.04230877,0.26987222,0.00000000
-3.74287144,4.99031388,0.00063477,0.04334173,0.68081086,4.45884721,0.30312458,1.04435738,0.26814027,0.00000000
-3.73686843,4.99609884,0.00064219,0.04268232,0.67690150,4.46902503,0.30546620,1.04389535,0.26592337,0.00000000
-3.73086543,4.99364609,0.00064832,0.04185997,0.67220917,4.47291089,0.30687535,1.04123737,0.26324382,0.00000000
-3.72486243,4.98402759,0.00065318,0.04090224,0.66688914,4.47123696,0.30739391,1.03676230,0.26013990,0.00000000
-3.71885943,4.96847688,0.00065683,0.03984009,0.66111526,4.46484018,0.30708589,1.03089917,0.25666561,0.00000000
-3.71285643,4.94834477,0.00065939,0.03870686,0.65507361,4.45463293,0.30603482,1.02411074,0.25288961,0.00000000
-3.70685343,4.92505036,0.00066102,0.03753721,0.64895575,4.44157089,0.30434061,1.01687560,0.24889357,0.00000000
-3.70085043,4.90002939,0.00066193,0.03636598,0.64295203,4.42661912,0.30211582,1.00966931,0.24476960,0.00000000
-3.69484742,4.87468213,0.00066233,0.03522718,0.63724505,4.41071803,0.29948168,1.00294567,0.24061736,0.00000000
-3.68884442,4.85032286,0.00066250,0.03415288,0.63200369,4.39475047,0.29656378,0.99711865,0.23654043,0.00000000
-3.68284142,4.82813322,0.00066269,0.03317233,0.62737781,4.37951139,0.29348784,0.99254598,0.23264261,0.00000000
-3.67683842,4.80912104,0.00066317,0.03231116,0.62349379,4.36568126,0.29037543,0.98951492,0.22902391,0.00000000
-3.67083542,4.79408642,0.00066420,0.03159065,0.62045114,4.35380420,0.28734004,0.98823104,0.22577664,0.00000000
-3.66483242,4.78359618,0.00066602,0.03102729,0.61832008,4.34427170,0.28448342,0.98881013,0.22298169,0.00000000
-3.65882941,4.77796751,0.00066882,0.03063243,0.61714017,4.33731232,0.28189246,0.99127392,0.22070517,0.00000000
-3.65282641,4.77726113,0.00067278,0.03041208,0.61691998,4.33298755,0.27963659,0.99554945,0.21899555,0.00000000
-3.64682341,4.78128390,0.00067798,0.03036696,0.61763765,4.33119384,0.27776584,1.00147217,0.21788151,0.00000000
-3.64082041,4.78960051,0.00068451,0.03049263,0.61924225,4.33167028,0.27630954,1.00879260,0.21737042,0.00000000
-3.63481741,4.80155321,0.00069233,0.03077976,0.62165586,4.33401145,0.27527578,1.01718620,0.21744770,0.00000000
-3.62881441,4.81628875,0.00070140,0.03121461,0.62477616,4.33768457,0.27465154,1.02626592,0.21807701,0.00000000
-3.62281141,4.83279097,0.00071159,0.03177952,0.62847953,4.34205016,0.27440357,1.03559698,0.21920123,0.00000000
-3.61680840,4.84991768,0.00072272,0.03245354,0.63262435,4.34638503,0.27447984,1.04471315,0.22074434,0.00000000
-3.61080540,4.86644037,0.00073457,0.03321306,0.63705460,4.34990693,0.27481174,1.05313394,0.22261389,0.00000000
-3.60480240,4.88108518,0.00074688,0.03403259,0.64160361,4.35179958,0.27531668,1.06038199,0.22470426,0.00000000
-3.59879940,4.89257371,0.00075937,0.03488545,0.64609789,4.35123757,0.27590127,1.06600007,0.22690040,0.00000000
-3.59279640,4.89966251,0.00077173,0.03574455,0.65036095,4.34741009,0.27646471,1.06956691,0.22908188,0.00000000
-3.58679340,4.90117997,0.00078367,0.03658308,0.65421723,4.33954317,0.27690258,1.07071156,0.23112728,0.00000000
-3.58079040,4.89605976,0.00079491,0.03737520,0.65749598,4.32691984,0.27711065,1.06912567,0.23291855,0.00000000
-3.57478739,4.88337013,0.00080519,0.03809673,0.66003511,4.30889788,0.27698867,1.06457330,0.23434537,0.00000000
