energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.63731866,1.41495751,0.73044275,0.43818618,0.00477312,0.14255606,0.00802589,0.72193379,0.25870119,0.02301128
-4.63131566,1.45815288,0.74885252,0.45066318,0.00453479,0.14728481,0.00868802,0.74127032,0.27175483,0.02377621
-4.62531266,1.49723960,0.76391572,0.46193421,0.00435204,0.15152445,0.00935121,0.75808913,0.28477747,0.02451025
-4.61930965,1.53157316,0.77538205,0.47178925,0.00422008,0.15521739,0.01000701,0.77209310,0.29760883,0.02520141
-4.61330665,1.56063499,0.78307869,0.48006146,0.00413379,0.15831938,0.01064700,0.78305188,0.31009985,0.02583924
-4.60730365,1.58405304,0.78691670,0.48663368,0.00408795,0.16080135,0.01126310,0.79081088,0.32211881,0.02641527
-4.60130065,1.60161740,0.78689454,0.49144347,0.00407745,0.16265075,0.01184789,0.79529762,0.33355667,0.02692336
-4.59529765,1.61329038,0.78309852,0.49448642,0.00409747,0.16387229,0.01239492,0.79652514,0.34433170,0.02735995
-4.58929465,1.61921031,0.77570015,0.49581745,0.00414362,0.16448804,0.01289902,0.79459221,0.35439280,0.02772424
-4.58329165,1.61968868,0.76495045,0.49555017,0.00421206,0.16453688,0.01335651,0.78968034,0.36372151,0.02801825
-4.57728864,1.61520063,0.75117153,0.49385389,0.00429957,0.16407326,0.01376540,0.78204766,0.37233240,0.02824668
-4.57128564,1.60636878,0.73474555,0.49094870,0.00440358,0.16316533,0.01412552,0.77201983,0.38027183,0.02841676
-4.56528264,1.59394104,0.71610175,0.48709830,0.00452218,0.16189253,0.01443853,0.75997829,0.38761493,0.02853790
-4.55927964,1.57876293,0.69570190,0.48260108,0.00465402,0.16034258,0.01470789,0.74634641,0.39446098,0.02862125
-4.55327664,1.56174546,0.67402483,0.47777956,0.00479833,0.15860820,0.01493869,0.73157392,0.40092735,0.02867916
-4.54727364,1.54382976,0.65155058,0.47296854,0.00495474,0.15678349,0.01513743,0.71612030,0.40714212,0.02872463
-4.54127064,1.52594993,0.62874492,0.46850237,0.00512320,0.15496021,0.01531174,0.70043789,0.41323590,0.02877058
-4.53526763,1.50899544,0.60604474,0.46470192,0.00530381,0.15322413,0.01546996,0.68495519,0.41933308,0.02882927
-4.52926463,1.49377489,0.58384497,0.46186163,0.00549675,0.15165160,0.01562077,0.67006136,0.42554312,0.02891157
-4.52326163,1.48098264,0.56248745,0.46023717,0.00570207,0.15030641,0.01577270,0.65609226,0.43195228,0.02902642
-4.51725863,1.47116980,0.54225229,0.46003445,0.00591963,0.14923723,0.01593370,0.64331886,0.43861624,0.02918027
-4.51125563,1.46472113,0.52335186,0.46140025,0.00614898,0.14847569,0.01611073,0.63193840,0.44555421,0.02937668
-4.50525263,1.46183883,0.50592779,0.46441509,0.00638929,0.14803514,0.01630937,0.62206877,0.45274472,0.02961602
-4.49924962,1.46253431,0.49005088,0.46908872,0.00663933,0.14791033,0.01653347,0.61374631,0.46012360,0.02989532
-4.49324662,1.46662836,0.47572401,0.47535849,0.00689745,0.14807780,0.01678502,0.60692711,0.46758423,0.03020834
-4.48724362,1.47375995,0.46288764,0.48309079,0.00716166,0.14849725,0.01706397,0.60149184,0.47498021,0.03054571
-4.48124062,1.48340350,0.45142793,0.49208572,0.00742970,0.14911363,0.01736826,0.59725383,0.48213030,0.03089529
-4.47523762,1.49489394,0.44118669,0.50208474,0.00769917,0.14985998,0.01769395,0.59397003,0.48882567,0.03124270
-4.46923462,1.50745852,0.43197300,0.51278117,0.00796771,0.15066084,0.01803546,0.59135436,0.49483886,0.03157188
-4.46323162,1.52025415,0.42357570,0.52383318,0.00823316,0.15143617,0.01838595,0.58909281,0.49993430,0.03186584
-4.45722861,1.53240850,0.41577640,0.53487866,0.00849375,0.15210548,0.01873775,0.58685972,0.50387970,0.03210746
-4.45122561,1.54306309,0.40836217,0.54555148,0.00874836,0.15259209,0.01908290,0.58433422,0.50645791,0.03228024
-4.44522261,1.55141637,0.40113762,0.55549831,0.00899669,0.15282728,0.01941369,0.58121635,0.50747848,0.03236916
-4.43921961,1.55676467,0.39393557,0.56439530,0.00923940,0.15275408,0.01972332,0.57724195,0.50678846,0.03236136
-4.43321661,1.55853925,0.38662610,0.57196386,0.00947833,0.15233066,0.02000639,0.57219568,0.50428188,0.03224685
-4.42721361,1.55633750,0.37912340,0.57798473,0.00971652,0.15153300,0.02025949,0.56592159,0.49990731,0.03201901
-4.42121061,1.54994683,0.37139035,0.58230957,0.00995828,0.15035680,0.02048163,0.55833074,0.49367325,0.03167498
-4.41520760,1.53936004,0.36344045,0.58486970,0.01020915,0.14881848,0.02067457,0.54940562,0.48565093,0.03121588
-4.40920460,1.52478124,0.35533729,0.58568113,0.01047582,0.14695533,0.02084303,0.53920102,0.47597445,0.03064688
-4.40320160,1.50662207,0.34719145,0.58484593,0.01076589,0.14482457,0.02099479,0.52784163,0.46483815,0.02997703
-4.39719860,1.48548825,0.33915502,0.58254956,0.01108764,0.14250157,0.02114054,0.51551621,0.45249141,0.02921897
-4.39119560,1.46215682,0.33141419,0.57905419,0.01144974,0.14007716,0.02129366,0.50246885,0.43923095,0.02838845
-4.38519260,1.43754515,0.32418000,0.57468838,0.01186080,0.13765422,0.02146976,0.48898767,0.42539110,0.02750375
-4.37918959,1.41267305,0.31767784,0.56983341,0.01232898,0.13534355,0.02168616,0.47539155,0.41133227,0.02658498
-4.37318659,1.38861939,0.31213612,0.56490679,0.01286148,0.13325941,0.02196116,0.46201544,0.39742839,0.02565326
-4.36718359,1.36647536,0.30777464,0.56034379,0.01346415,0.13151470,0.02231322,0.44919506,0.38405342,0.02472992
-4.36118059,1.34729624,0.30479305,0.55657763,0.01414094,0.13021605,0.02276016,0.43725154,0.37156793,0.02383567
-4.35517759,1.33205382,0.30336001,0.55401940,0.01489354,0.12945911,0.02331820,0.42647688,0.36030587,0.02298981
-4.34917459,1.32159157,0.30360351,0.55303840,0.01572099,0.12932408,0.02400108,0.41712063,0.35056237,0.02220952
-4.34317159,1.31658450,0.30560257,0.55394400,0.01661943,0.12987184,0.02481925,0.40937864,0.34258285,0.02150918
-4.33716858,1.31750550,0.30938101,0.55696974,0.01758190,0.13114065,0.02577908,0.40338408,0.33655384,0.02089991
-4.33116558,1.32459969,0.31490322,0.56226039,0.01859828,0.13314377,0.02688226,0.39920138,0.33259601,0.02038918
-4.32516258,1.33786790,0.32207238,0.56986276,0.01965539,0.13586799,0.02812535,0.39682308,0.33075951,0.01998060
-4.31915958,1.35706009,0.33073108,0.57972052,0.02073719,0.13927313,0.02949951,0.39616979,0.33102180,0.01967382
-4.31315658,1.38167909,0.34066444,0.59167344,0.02182512,0.14329266,0.03099046,0.39709337,0.33328819,0.01946468
-4.30715358,1.41099463,0.35160556,0.60546112,0.02289856,0.14783534,0.03257864,0.39938281,0.33739486,0.01934543
-4.30115058,1.44406706,0.36324319,0.62073108,0.02393544,0.15278783,0.03423970,0.40277296,0.34311442,0.01930511
-4.29514757,1.47977992,0.37523127,0.63705091,0.02491289,0.15801831,0.03594505,0.40695528,0.35016374,0.01933006
-4.28914457,1.51688007,0.38720002,0.65392402,0.02580797,0.16338078,0.03766276,0.41159049,0.35821376,0.01940452
-4.28314157,1.55402364,0.39876815,0.67080832,0.02659846,0.16872007,0.03935856,0.41632225,0.36690095,0.01951124
-4.27713857,1.58982609,0.40955569,0.68713701,0.02726362,0.17387726,0.04099703,0.42079149,0.37584002,0.01963227
-4.27113557,1.62291408,0.41919694,0.70234067,0.02778492,0.17869530,0.04254282,0.42465070,0.38463732,0.01974958
-4.26513257,1.65197718,0.42735304,0.71586962,0.02814669,0.18302467,0.04396196,0.42757743,0.39290458,0.01984582
-4.25912956,1.67581718,0.43372360,0.72721566,0.02833670,0.18672873,0.04522312,0.42928675,0.40027236,0.01990494
-4.25312656,1.69339293,0.43805699,0.73593222,0.02834664,0.18968870,0.04629881,0.42954183,0.40640278,0.01991274
-4.24712356,1.70385892,0.44015880,0.74165205,0.02817231,0.19180789,0.04716649,0.42816248,0.41100096,0.01985739
-4.24112056,1.70659606,0.43989827,0.74410179,0.02781389,0.19301511,0.04780939,0.42503112,0.41382493,0.01972979
-4.23511756,1.70123343,0.43721225,0.74311277,0.02727580,0.19326708,0.04821722,0.42009629,0.41469350,0.01952379
-4.22911456,1.68766025,0.43210684,0.73862765,0.02656660,0.19254979,0.04838655,0.41337324,0.41349184,0.01923637
-4.22311156,1.66602787,0.42465641,0.73070270,0.02569860,0.19087866,0.04832094,0.40494203,0.41017472,0.01886759
-4.21710855,1.63674169,0.41500037,0.71950579,0.02468744,0.18829758,0.04803079,0.39494312,0.40476719,0.01842047
-4.21110555,1.60044402,0.40333765,0.70531015,0.02355151,0.18487690,0.04753287,0.38357071,0.39736295,0.01790080
-4.20510255,1.55798846,0.38991939,0.68848447,0.02231131,0.18071045,0.04684961,0.37106431,0.38812031,0.01731674
-4.19909955,1.51040749,0.37504013,0.66947977,0.02098875,0.17591168,0.04600820,0.35769898,0.37725623,0.01667847
-4.19309655,1.45887482,0.35902785,0.64881379,0.01960648,0.17060922,0.04503942,0.34377459,0.36503862,0.01599770
-4.18709355,1.40466425,0.34223345,0.62705359,0.01818718,0.16494196,0.04397642,0.32960474,0.35177730,0.01528717
-4.18109055,1.34910692,0.32502008,0.60479734,0.01675290,0.15905401,0.04285338,0.31550573,0.33781412,0.01456016
-4.17508754,1.29354888,0.30775261,0.58265583,0.01532455,0.15308956,0.04170420,0.30178615,0.32351252,0.01382998
-4.16908454,1.23931063,0.29078788,0.56123471,0.01392135,0.14718808,0.04056120,0.28873734,0.30924709,0.01310953
-4.16308154,1.18765007,0.27446577,0.54111800,0.01256051,0.14147988,0.03945392,0.27662515,0.29539340,0.01241085
-4.15707854,1.13973013,0.25910161,0.52285336,0.01125688,0.13608232,0.03840818,0.26568322,0.28231848,0.01174479
-4.15107554,1.09659194,0.24497983,0.50693958,0.01002284,0.13109667,0.03744519,0.25610789,0.27037214,0.01112075
-4.14507254,1.05913397,0.23234907,0.49381655,0.00886823,0.12660585,0.03658103,0.24805481,0.25987939,0.01054643
-4.13906953,1.02809737,0.22141874,0.48385763,0.00780033,0.12267297,0.03582628,0.24163727,0.25113387,0.01002779
-4.13306653,1.00405723,0.21235687,0.47736452,0.00682405,0.11934069,0.03518597,0.23692597,0.24439256,0.00956893
-4.12706353,0.98741929,0.20528913,0.47456426,0.00594203,0.11663140,0.03465971,0.23395025,0.23987151,0.00917214
-4.12106053,0.97842147,0.20029894,0.47560823,0.00515494,0.11454809,0.03424211,0.23270041,0.23774256,0.00883803
-4.11505753,0.97713909,0.19742826,0.48057257,0.00446168,0.11307582,0.03392332,0.23313085,0.23813094,0.00856562
-4.10905453,0.98349316,0.19667905,0.48945981,0.00385973,0.11218368,0.03368981,0.23516385,0.24111359,0.00835255
-4.10305153,0.99726048,0.19801510,0.50220122,0.00334536,0.11182706,0.03352512,0.23869365,0.24671812,0.00819526
-4.09704852,1.01808487,0.20136408,0.51865956,0.00291396,0.11195007,0.03341083,0.24359056,0.25492214,0.00808923
-4.09104552,1.04548878,0.20661973,0.53863209,0.00256025,0.11248810,0.03332743,0.24970503,0.26565316,0.00802921
-4.08504252,1.07888461,0.21364406,0.56185349,0.00227853,0.11337027,0.03325518,0.25687130,0.27878876,0.00800940
-4.07903952,1.11758572,0.22226957,0.58799879,0.00206285,0.11452172,0.03317494,0.26491085,0.29415732,0.00802363
-4.07303652,1.16081680,0.23230160,0.61668645,0.00190718,0.11586573,0.03306884,0.27363533,0.31153920,0.00806560
-4.06703352,1.20772385,0.24352071,0.64748152,0.00180550,0.11732547,0.03292088,0.28284910,0.33066866,0.00812898
-4.06103052,1.25738417,0.25568535,0.67989943,0.00175194,0.11882558,0.03271734,0.29235155,0.35123649,0.00820752
-4.05502751,1.30881673,0.26853488,0.71341052,0.00174076,0.12029341,0.03244705,0.30193911,0.37289368,0.00829518
-4.04902451,1.36099343,0.28179301,0.74744571,0.00176643,0.12165999,0.03210161,0.31140726,0.39525621,0.00838620
-4.04302151,1.41285197,0.29517191,0.78140358,0.00182365,0.12286083,0.03167530,0.32055255,0.41791097,0.00847512
-4.03701851,1.46331042,0.30837680,0.81465912,0.00190731,0.12383653,0.03116508,0.32917477,0.44042303,0.00855688
-4.03101551,1.51128418,0.32111129,0.84657426,0.00201254,0.12453328,0.03057033,0.33707950,0.46234409,0.00862680
-4.02501251,1.55570510,0.33308330,0.87651011,0.00213463,0.12490329,0.02989265,0.34408091,0.48322204,0.00868066
-4.01900950,1.59554280,0.34401141,0.90384087,0.00226910,0.12490519,0.02913551,0.35000489,0.50261148,0.00871466
-4.01300650,1.62982769,0.35363160,0.92796899,0.00241164,0.12450440,0.02830400,0.35469259,0.52008479,0.00872554
-4.00700350,1.65767505,0.36170405,0.94834114,0.00255817,0.12367356,0.02740445,0.35800411,0.53524348,0.00871052
-4.00100050,1.67830938,0.36801981,0.96446444,0.00270482,0.12239288,0.02644417,0.35982226,0.54772938,0.00866741
-3.99499750,1.69108775,0.37240697,0.97592217,0.00284798,0.12065055,0.02543120,0.36005624,0.55723510,0.00859460
-3.98899450,1.69552129,0.37473613,0.98238826,0.00298435,0.11844302,0.02437405,0.35864502,0.56351347,0.00849111
-3.98299150,1.69129340,0.37492475,0.98363983,0.00311094,0.11577524,0.02328153,0.35556020,0.56638529,0.00835664
-3.97698849,1.67827370,0.37294027,0.97956695,0.00322518,0.11266073,0.02216261,0.35080811,0.56574518,0.00819153
-3.97098549,1.65652666,0.36880166,0.97017916,0.00332491,0.10912155,0.02102631,0.34443101,0.56156508,0.00799688
-3.96498249,1.62631434,0.36257938,0.95560809,0.00340845,0.10518795,0.01988161,0.33650721,0.55389528,0.00777441
-3.95897949,1.58809246,0.35439352,0.93610606,0.00347464,0.10089789,0.01873738,0.32715005,0.54286279,0.00752657
-3.95297649,1.54250000,0.34441039,0.91204036,0.00352288,0.09629629,0.01760234,0.31650564,0.52866714,0.00725640
-3.94697349,1.49034223,0.33283739,0.88388347,0.00355309,0.09143403,0.01648499,0.30474941,0.51157375,0.00696750
-3.94097049,1.43256787,0.31991654,0.85219944,0.00356575,0.08636678,0.01539355,0.29208162,0.49190516,0.00666396
-3.93496748,1.37024113,0.30591687,0.81762695,0.00356187,0.08115361,0.01433591,0.27872186,0.47003046,0.00635022
-3.92896448,1.30450969,0.29112588,0.78085978,0.00354292,0.07585549,0.01331952,0.26490282,0.44635342,0.00603100
-3.92296148,1.23656997,0.27584059,0.74262529,0.00351083,0.07053375,0.01235131,0.25086357,0.42129981,0.00571112
-3.91695848,1.16763101,0.26035835,0.70366208,0.00346784,0.06524852,0.01143759,0.23684257,0.39530446,0.00539539
-3.91095548,1.09887851,0.24496793,0.66469739,0.00341647,0.06005717,0.01058390,0.22307075,0.36879855,0.00508847
-3.90495248,1.03144026,0.22994112,0.62642540,0.00335937,0.05501296,0.00979496,0.20976479,0.34219768,0.00479471
-3.89894947,0.96635454,0.21552515,0.58948713,0.00329926,0.05016382,0.00907449,0.19712105,0.31589110,0.00451805
-3.89294647,0.90454229,0.20193629,0.55445270,0.00323879,0.04555132,0.00842514,0.18531029,0.29023249,0.00426189
-3.88694347,0.84678434,0.18935465,0.52180651,0.00318045,0.04120993,0.00784844,0.17447321,0.26553257,0.00402901
-3.88094047,0.79370407,0.17792046,0.49193591,0.00312643,0.03716653,0.00734469,0.16471730,0.24205361,0.00382148
-3.87493747,0.74575616,0.16773186,0.46512354,0.00307860,0.03344020,0.00691299,0.15611468,0.22000604,0.00364061
-3.86893447,0.70322147,0.15884419,0.44154359,0.00303838,0.03004229,0.00655118,0.14870135,0.19954702,0.00348694
-3.86293147,0.66620794,0.15127068,0.42126179,0.00300671,0.02697669,0.00625598,0.14247753,0.18078094,0.00336024
-3.85692846,0.63465731,0.14498456,0.40423919,0.00298401,0.02424037,0.00602295,0.13740927,0.16376157,0.00325953
-3.85092546,0.60835706,0.13992238,0.39033921,0.00297017,0.02182407,0.00584671,0.13343106,0.14849573,0.00318314
-3.84492246,0.58695680,0.13598828,0.37933775,0.00296458,0.01971319,0.00572101,0.13044948,0.13494810,0.00312879
-3.83891946,0.56998850,0.13305917,0.37093563,0.00296614,0.01788867,0.00563895,0.12834751,0.12304702,0.00309366
-3.83291646,0.55688946,0.13099045,0.36477305,0.00297333,0.01632807,0.00559313,0.12698957,0.11269076,0.00307452
-3.82691346,0.54702718,0.12962219,0.36044531,0.00298429,0.01500653,0.00557590,0.12622688,0.10375418,0.00306788
-3.82091046,0.53972511,0.12878532,0.35751916,0.00299689,0.01389783,0.00557956,0.12590314,0.09609540,0.00307003
-3.81490745,0.53428835,0.12830791,0.35554932,0.00300884,0.01297532,0.00559655,0.12586003,0.08956227,0.00307726
-3.80890445,0.53002846,0.12802105,0.35409437,0.00301776,0.01221276,0.00561974,0.12594277,0.08399840,0.00308593
-3.80290145,0.52628639,0.12776430,0.35273168,0.00302135,0.01158514,0.00564254,0.12600508,0.07924861,0.00309260
-3.79689845,0.52245309,0.12739056,0.35107076,0.00301743,0.01106934,0.00565913,0.12591377,0.07516377,0.00309415
-3.79089545,0.51798694,0.12677014,0.34876466,0.00300405,0.01064459,0.00566459,0.12555254,0.07160466,0.00308784
-3.78489245,0.51242770,0.12579393,0.34551915,0.00297955,0.01029294,0.00565503,0.12482509,0.06844522,0.00307143
-3.77888944,0.50540667,0.12437576,0.34109945,0.00294265,0.00999945,0.00562765,0.12365733,0.06557475,0.00304318
-3.77288644,0.49665286,0.12245370,0.33533432,0.00289249,0.00975239,0.00558080,0.12199862,0.06289940,0.00300192
-3.76688344,0.48599518,0.11999046,0.32811769,0.00282863,0.00954316,0.00551398,0.11982221,0.06034288,0.00294704
-3.76088044,0.47336088,0.11697287,0.31940768,0.00275108,0.00936626,0.00542777,0.11712467,0.05784636,0.00287849
-3.75487744,0.45877044,0.11341056,0.30922343,0.00266028,0.00921899,0.00532378,0.11392459,0.05536782,0.00279676
-3.74887444,0.44232941,0.10933386,0.29763986,0.00255706,0.00910122,0.00520453,0.11026047,0.05288089,0.00270279
-3.74287144,0.42421765,0.10479111,0.28478077,0.00244263,0.00901495,0.00507332,0.10618802,0.05037317,0.00259795
-3.73686843,0.40467661,0.09984559,0.27081066,0.00231846,0.00896389,0.00493402,0.10177699,0.04784432,0.00248395
-3.73086543,0.38399524,0.09457198,0.25592563,0.00218629,0.00895296,0.00479092,0.09710758,0.04530388,0.00236275
-3.72486243,0.36249527,0.08905288,0.24034393,0.00204800,0.00898779,0.00464852,0.09226679,0.04276905,0.00223647
-3.71885943,0.34051635,0.08337513,0.22429641,0.00190557,0.00907422,0.00451134,0.08734468,0.04026241,0.00210732
-3.71285643,0.31840178,0.07762641,0.20801741,0.00176099,0.00921775,0.00438373,0.08243074,0.03780977,0.00197750
-3.70685343,0.29648534,0.07189208,0.19173628,0.00161623,0.00942309,0.00426965,0.07761057,0.03543811,0.00184912
-3.70085043,0.27507957,0.06625236,0.17566996,0.00147314,0.00969371,0.00417256,0.07296291,0.03317380,0.00172416
-3.69484742,0.25446593,0.06078000,0.16001672,0.00133341,0.01003148,0.00409525,0.06855719,0.03104111,0.00160436
-3.68884442,0.23488714,0.05553845,0.14495129,0.00119857,0.01043636,0.00403973,0.06445151,0.02906089,0.00149120
-3.68284142,0.21654167,0.05058058,0.13062137,0.00106990,0.01090617,0.00400717,0.06069138,0.02724976,0.00138590
-3.67683842,0.19958052,0.04594789,0.11714552,0.00094847,0.01143649,0.00399785,0.05730889,0.02561944,0.00128933
-3.67083542,0.18410628,0.04167027,0.10461248,0.00083512,0.01202063,0.00401115,0.05432264,0.02417652,0.00120209
-3.66483242,0.17017417,0.03776624,0.09308169,0.00073045,0.01264973,0.00404560,0.05173811,0.02292249,0.00112444
-3.65882941,0.15779493,0.03424361,0.08258479,0.00063484,0.01331293,0.00409893,0.04954865,0.02185405,0.00105638
-3.65282641,0.14693936,0.03110044,0.07312820,0.00054848,0.01399768,0.00416818,0.04773687,0.02096364,0.00099765
-3.64682341,0.13754408,0.02832633,0.06469621,0.00047142,0.01469009,0.00424982,0.04627647,0.02024022,0.00094777
-3.64082041,0.12951825,0.02590389,0.05725469,0.00040355,0.01537544,0.00433994,0.04513433,0.01967020,0.00090609
-3.63481741,0.12275101,0.02381032,0.05075503,0.00034466,0.01603869,0.00443435,0.04427283,0.01923847,0.00087186
-3.62881441,0.11711918,0.02201907,0.04513824,0.00029451,0.01666504,0.00452883,0.04365232,0.01892957,0.00084425
-3.62281141,0.11249502,0.02050141,0.04033902,0.00025281,0.01724056,0.00461927,0.04323355,0.01872885,0.00082240
-3.61680840,0.10875385,0.01922805,0.03628962,0.00021929,0.01775276,0.00470191,0.04298015,0.01862367,0.00080550
-3.61080540,0.10578116,0.01817051,0.03292349,0.00019372,0.01819123,0.00477343,0.04286091,0.01860459,0.00079284
-3.60480240,0.10347913,0.01730245,0.03017858,0.00017593,0.01854809,0.00483119,0.04285185,0.01866644,0.00078380
-3.59879940,0.10177233,0.01660071,0.02800021,0.00016587,0.01881856,0.00487333,0.04293808,0.01880937,0.00077796
-3.59279640,0.10061259,0.01604621,0.02634361,0.00016359,0.01900130,0.00489889,0.04311524,0.01903972,0.00077505
-3.58679340,0.09998279,0.01562464,0.02517593,0.00016928,0.01909868,0.00490789,0.04339066,0.01937081,0.00077506
-3.58079040,0.09989964,0.01532685,0.02447789,0.00018328,0.01911698,0.00490136,0.04378401,0.01982353,0.00077817
-3.57478739,0.10041534,0.01514917,0.02424502,0.00020607,0.01906644,0.00488138,0.04432758,0.02042670,0.00078484
