energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
3.41270635,1.28463970,0.37590214,0.16574344,0.07638188,0.08820723,0.53898185,0.03301146,0.05733126,0.17565574
3.41870935,1.30267909,0.38484497,0.16736782,0.07760772,0.08819499,0.54757001,0.03170008,0.05899889,0.17296777
3.42471236,1.31368332,0.39175454,0.16812345,0.07832370,0.08790412,0.55263791,0.03039368,0.06033739,0.16992347
3.43071536,1.31741789,0.39658364,0.16797954,0.07851771,0.08732194,0.55410604,0.02909653,0.06133521,0.16653183
3.43671836,1.31382409,0.39934824,0.16692529,0.07818883,0.08644501,0.55197415,0.02781388,0.06199077,0.16281618
3.44272136,1.30302673,0.40013056,0.16497088,0.07734744,0.08527989,0.54632236,0.02655201,0.06231299,0.15881485
3.44872436,1.28533579,0.39908012,0.16214779,0.07601501,0.08384355,0.53730966,0.02531827,0.06232147,0.15458147
3.45472736,1.26124152,0.39641221,0.15850830,0.07422347,0.08216348,0.52516963,0.02412113,0.06204640,0.15018466
3.46073037,1.23140333,0.39240407,0.15412437,0.07201428,0.08027729,0.51020369,0.02297008,0.06152789,0.14570713
3.46673337,1.19663245,0.38738857,0.14908576,0.06943712,0.07823202,0.49277216,0.02187561,0.06081505,0.14124417
3.47273637,1.15786916,0.38174565,0.14349752,0.06654841,0.07608292,0.47328335,0.02084897,0.05996468,0.13690154
3.47873937,1.11615532,0.37589167,0.13747697,0.06340958,0.07389196,0.45218134,0.01990201,0.05903955,0.13279277
3.48474237,1.07260313,0.37026705,0.13115025,0.06008527,0.07172598,0.42993266,0.01904685,0.05810651,0.12903589
3.49074537,1.02836139,0.36532245,0.12464853,0.05664139,0.06965454,0.40701269,0.01829553,0.05723427,0.12574986
3.49674837,0.98458033,0.36150408,0.11810415,0.05314335,0.06774764,0.38389197,0.01765961,0.05649115,0.12305052
3.50275138,0.94237641,0.35923845,0.11164671,0.04965421,0.06607324,0.36102325,0.01714971,0.05594269,0.12104644
3.50875438,0.90279823,0.35891718,0.10539929,0.04623315,0.06469483,0.33882933,0.01677507,0.05564925,0.11983473
3.51475738,0.86679473,0.36088236,0.09947501,0.04293399,0.06366903,0.31769245,0.01654308,0.05566383,0.11949690
3.52076038,0.83518683,0.36541297,0.09397391,0.03980401,0.06304336,0.29794524,0.01645881,0.05602994,0.12009508
3.52676338,0.80864327,0.37271281,0.08898034,0.03688310,0.06285427,0.27986361,0.01652462,0.05677978,0.12166858
3.53276638,0.78766158,0.38290055,0.08456097,0.03420305,0.06312544,0.26366174,0.01673981,0.05793284,0.12423113
3.53876938,0.77255456,0.39600221,0.08076330,0.03178723,0.06386657,0.24948907,0.01710036,0.05949470,0.12776877
3.54477239,0.76344282,0.41194641,0.07761493,0.02965051,0.06507254,0.23742950,0.01759876,0.06145650,0.13223867
3.55077539,0.76025352,0.43056283,0.07512340,0.02779942,0.06672309,0.22750256,0.01822398,0.06379473,0.13756882
3.55677839,0.76272524,0.45158391,0.07327667,0.02623258,0.06878307,0.21966649,0.01896151,0.06647159,0.14365879
3.56278139,0.77041885,0.47464999,0.07204424,0.02494133,0.07120315,0.21382304,0.01979361,0.06943586,0.15038143
3.56878439,0.78273405,0.49931778,0.07137875,0.02391050,0.07392111,0.20982379,0.02069961,0.07262429,0.15758575
3.57478739,0.79893095,0.52507213,0.07121810,0.02311934,0.07686357,0.20747769,0.02165642,0.07596341,0.16510058
3.58079040,0.81815609,0.55134068,0.07148797,0.02254261,0.07994824,0.20655961,0.02263909,0.07937177,0.17273924
3.58679340,0.83947198,0.57751104,0.07210461,0.02215162,0.08308643,0.20681962,0.02362149,0.08276257,0.18030485
3.59279640,0.86188931,0.60295003,0.07297786,0.02191544,0.08618600,0.20799266,0.02457709,0.08604651,0.18759627
3.59879940,0.88440071,0.62702425,0.07401435,0.02180199,0.08915433,0.20980836,0.02547976,0.08913483,0.19441432
3.60480240,0.90601495,0.64912124,0.07512062,0.02177921,0.09190157,0.21200074,0.02630464,0.09194241,0.20056811
3.61080540,0.92579046,0.66867060,0.07620624,0.02181605,0.09434367,0.21431741,0.02702890,0.09439078,0.20588133
3.61680840,0.94286702,0.68516407,0.07718669,0.02188351,0.09640544,0.21652819,0.02763258,0.09641103,0.21019802
3.62281141,0.95649456,0.69817393,0.07798604,0.02195547,0.09802319,0.21843268,0.02809930,0.09794637,0.21338786
3.62881441,0.96605803,0.70736883,0.07853922,0.02200942,0.09914717,0.21986681,0.02841681,0.09895435,0.21535050
3.63481741,0.97109746,0.71252655,0.07879390,0.02202709,0.09974342,0.22070803,0.02857750,0.09940862,0.21601896
3.64082041,0.97132261,0.71354303,0.07871193,0.02199487,0.09979516,0.22087895,0.02857870,0.09930011,0.21536180
3.64682341,0.96662169,0.71043730,0.07827024,0.02190407,0.09930361,0.22034960,0.02842285,0.09863767,0.21338413
3.65282641,0.95706377,0.70335222,0.07746124,0.02175105,0.09828818,0.21913792,0.02811743,0.09744813,0.21012724
3.65882941,0.94289513,0.69255076,0.07629264,0.02153717,0.09678605,0.21730871,0.02767483,0.09577565,0.20566699
3.66483242,0.92452946,0.67840822,0.07478688,0.02126857,0.09485115,0.21497105,0.02711188,0.09368066,0.20011109
3.67083542,0.90253258,0.66140052,0.07297998,0.02095577,0.09255263,0.21227414,0.02644945,0.09123815,0.19359524
3.67683842,0.87760230,0.64208914,0.07092004,0.02061323,0.08997282,0.20940196,0.02571167,0.08853554,0.18627845
3.68284142,0.85054410,0.62110324,0.06866536,0.02025868,0.08720478,0.20656665,0.02492526,0.08567021,0.17833761
3.68884442,0.82224375,0.59911978,0.06628232,0.01991242,0.08434956,0.20400101,0.02411864,0.08274670,0.16996173
3.69484742,0.79363778,0.57684217,0.06384305,0.01959654,0.08151323,0.20195034,0.02332102,0.07987374,0.16134587
3.70085043,0.76568292,0.55497844,0.06142297,0.01933407,0.07880379,0.20066374,0.02256155,0.07716123,0.15268515
3.70685343,0.73932550,0.53421962,0.05909838,0.01914814,0.07632811,0.20038529,0.02186832,0.07471714,0.14416893
3.71285643,0.71547188,0.51521900,0.05694402,0.01906108,0.07418885,0.20134532,0.02126759,0.07264459,0.13597557
3.71885943,0.69496076,0.49857294,0.05503083,0.01909363,0.07248166,0.20375199,0.02078295,0.07103902,0.12826762
3.72486243,0.67853812,0.48480381,0.05342386,0.01926411,0.07129251,0.20778350,0.02043462,0.06998564,0.12118787
3.73086543,0.66683560,0.47434551,0.05218044,0.01958775,0.07069538,0.21358111,0.02023886,0.06955716,0.11485615
3.73686843,0.66035267,0.46753188,0.05134864,0.02007605,0.07075025,0.22124321,0.02020753,0.06981178,0.10936707
3.74287144,0.65944308,0.46458827,0.05096602,0.02073624,0.07150148,0.23082066,0.02034770,0.07079167,0.10478855
3.74887444,0.66430579,0.46562638,0.05105876,0.02157094,0.07297662,0.24231347,0.02066150,0.07252167,0.10116134
3.75487744,0.67498055,0.47064247,0.05164106,0.02257785,0.07518561,0.25566903,0.02114605,0.07500855,0.09849926
3.76088044,0.69134801,0.47951877,0.05271498,0.02374967,0.07812047,0.27078200,0.02179359,0.07824062,0.09679028
3.76688344,0.71313444,0.49202809,0.05427054,0.02507410,0.08175541,0.28749579,0.02259166,0.08218773,0.09599827
3.77288644,0.73992072,0.50784142,0.05628619,0.02653406,0.08604735,0.30560576,0.02352350,0.08680181,0.09606525
3.77888944,0.77115535,0.52653821,0.05872958,0.02810801,0.09093702,0.32486405,0.02456854,0.09201778,0.09691427
3.78489245,0.80617117,0.54761909,0.06155858,0.02977042,0.09635032,0.34498597,0.02570297,0.09775494,0.09845254
3.79089545,0.84420534,0.57052070,0.06472266,0.03149239,0.10220026,0.36565772,0.02690048,0.10391878,0.10057490
3.79689845,0.88442199,0.59463216,0.06816436,0.03324240,0.10838919,0.38654544,0.02813296,0.11040320,0.10316746
3.80290145,0.92593708,0.61931289,0.07182110,0.03498716,0.11481140,0.40730507,0.02937138,0.11709312,0.10611131
3.80890445,0.96784477,0.64391121,0.07562696,0.03669252,0.12135611,0.42759302,0.03058659,0.12386744,0.10928621
3.81490745,1.00924458,0.66778326,0.07951476,0.03832449,0.12791055,0.44707709,0.03175024,0.13060227,0.11257414
3.82091046,1.04926863,0.69031181,0.08341802,0.03985023,0.13436336,0.46544737,0.03283560,0.13717436,0.11586274
3.82691346,1.08710815,0.71092429,0.08727298,0.04123913,0.14060796,0.48242681,0.03381835,0.14346461,0.11904836
3.83291646,1.12203844,0.72910967,0.09102057,0.04246371,0.14654594,0.49778092,0.03467738,0.14936165,0.12203886
3.83891946,1.15344159,0.74443362,0.09460822,0.04350065,0.15209032,0.51132638,0.03539541,0.15476524,0.12475593
3.84492246,1.18082604,0.75655149,0.09799145,0.04433151,0.15716853,0.52293810,0.03595953,0.15958941,0.12713699
3.85092546,1.20384248,0.76521864,0.10113530,0.04494351,0.16172506,0.53255456,0.03636167,0.16376533,0.12913650
3.85692846,1.22229532,0.77029789,0.10401536,0.04533000,0.16572363,0.54018101,0.03659884,0.16724359,0.13072680
3.86293147,1.23614940,0.77176367,0.10661853,0.04549084,0.16914876,0.54589053,0.03667327,0.16999588,0.13189834
3.86893447,1.24553156,0.76970286,0.10894339,0.04543253,0.17200675,0.54982277,0.03659238,0.17201607,0.13265934
3.87493747,1.25072686,0.76431204,0.11100016,0.04516816,0.17432583,0.55218032,0.03636859,0.17332043,0.13303488
3.88094047,1.25216957,0.75589139,0.11281025,0.04471714,0.17615564,0.55322293,0.03601898,0.17394706,0.13306548
3.88694347,1.25042905,0.74483535,0.11440546,0.04410467,0.17756585,0.55325952,0.03556478,0.17395460,0.13280521
3.89294647,1.24619095,0.73162015,0.11582675,0.04336108,0.17864410,0.55263846,0.03503075,0.17342006,0.13231935
3.89894947,1.24023418,0.71678881,0.11712271,0.04252095,0.17949310,0.55173622,0.03444446,0.17243593,0.13168170
3.90495248,1.23340442,0.70093393,0.11834768,0.04162207,0.18022715,0.55094493,0.03383542,0.17110679,0.13097166
3.91095548,1.22658506,0.68467876,0.11955973,0.04070432,0.18096809,0.55065906,0.03323421,0.16954526,0.13027112
3.91695848,1.22066619,0.66865729,0.12081833,0.03980840,0.18184076,0.55126189,0.03267152,0.16786768,0.12966128
3.92296148,1.21651299,0.65349380,0.12218204,0.03897454,0.18296823,0.55311199,0.03217720,0.16618961,0.12921955
3.92896448,1.21493427,0.63978271,0.12370606,0.03824124,0.18446684,0.55653033,0.03177930,0.16462129,0.12901646
3.93496748,1.21665228,0.62806913,0.12543991,0.03764400,0.18644133,0.56178834,0.03150319,0.16326329,0.12911297
3.94097049,1.22227478,0.61883095,0.12742520,0.03721418,0.18898009,0.56909737,0.03137067,0.16220248,0.12955793
3.94697349,1.23227035,0.61246288,0.12969354,0.03697787,0.19215092,0.57859987,0.03139931,0.16150851,0.13038605
3.95297649,1.24694765,0.60926310,0.13226483,0.03695508,0.19599723,0.59036263,0.03160172,0.16123098,0.13161629
3.95897949,1.26643965,0.60942277,0.13514580,0.03715900,0.20053509,0.60437224,0.03198515,0.16139733,0.13325072
3.96498249,1.29069324,0.61301897,0.13832890,0.03759547,0.20575098,0.62053311,0.03255110,0.16201162,0.13527404
3.97098549,1.31946471,0.62001115,0.14179178,0.03826273,0.21160070,0.63866788,0.03329514,0.16305418,0.13765359
3.97698849,1.35232157,0.63024138,0.14549708,0.03915141,0.21800924,0.65852050,0.03420695,0.16448218,0.14034000
3.98299150,1.38865063,0.64343826,0.14939285,0.04024470,0.22487179,0.67976177,0.03527047,0.16623121,0.14326834
3.98899450,1.42767235,0.65922462,0.15341342,0.04151880,0.23205592,0.70199727,0.03646427,0.16821753,0.14635994
3.99499750,1.46846116,0.67712860,0.15748082,0.04294361,0.23940483,0.72477739,0.03776209,0.17034121,0.14952459
4.00100050,1.50997104,0.69659783,0.16150664,0.04448359,0.24674167,0.74760922,0.03913350,0.17248983,0.15266323
4.00700350,1.55106598,0.71701633,0.16539445,0.04609878,0.25387470,0.76997002,0.04054477,0.17454273,0.15567096
4.01300650,1.59055387,0.73772348,0.16904244,0.04774601,0.26060321,0.79132161,0.04195977,0.17637546,0.15844035
4.01900950,1.62722321,0.75803443,0.17234651,0.04938014,0.26672400,0.81112558,0.04334101,0.17786449,0.16086479
4.02501251,1.65988094,0.77726136,0.17520349,0.05095541,0.27203810,0.82885844,0.04465074,0.17889177,0.16284200
4.03101551,1.68739029,0.79473461,0.17751444,0.05242679,0.27635750,0.84402653,0.04585205,0.17934912,0.16427730
4.03701851,1.70870719,0.80982317,0.17918793,0.05375125,0.27951169,0.85618002,0.04690988,0.17914212,0.16508676
4.04302151,1.72291373,0.82195365,0.18014318,0.05488902,0.28135361,0.86492553,0.04779214,0.17819358,0.16519990
4.04902451,1.72924761,0.83062713,0.18031283,0.05580461,0.28176486,0.86993707,0.04847055,0.17644616,0.16456206
4.05502751,1.72712625,0.83543321,0.17964537,0.05646786,0.28065991,0.87096481,0.04892147,0.17386432,0.16313615
4.06103052,1.71616470,0.83606092,0.17810703,0.05685459,0.27798914,0.86784144,0.04912654,0.17043541,0.16090380
4.06703352,1.69618675,0.83230608,0.17568302,0.05694720,0.27374050,0.86048599,0.04907310,0.16616983,0.15786593
4.07303652,1.66722879,0.82407488,0.17237816,0.05673497,0.26793993,0.84890500,0.04875455,0.16110045,0.15404255
4.07903952,1.62953647,0.81138384,0.16821686,0.05621416,0.26065025,0.83319104,0.04817031,0.15528116,0.14947206
4.08504252,1.58355441,0.79435606,0.16324231,0.05538790,0.25196889,0.81351873,0.04732582,0.14878474,0.14420979
4.09104552,1.52990950,0.77321426,0.15751517,0.05426584,0.24202431,0.79013853,0.04623214,0.14170023,0.13832619
4.09704852,1.46938887,0.74827088,0.15111156,0.05286366,0.23097151,0.76336851,0.04490557,0.13412975,0.13190440
4.10305153,1.40291332,0.71991586,0.14412067,0.05120238,0.21898670,0.73358456,0.04336698,0.12618515,0.12503768
4.10905453,1.33150768,0.68860263,0.13664195,0.04930757,0.20626151,0.70120947,0.04164115,0.11798444,0.11782647
4.11505753,1.25626941,0.65483305,0.12878210,0.04720849,0.19299685,0.66670118,0.03975595,0.10964831,0.11037550
4.12106053,1.17833663,0.61914176,0.12065189,0.04493710,0.17939690,0.63054084,0.03774153,0.10129685,0.10279084
4.12706353,1.09885704,0.58208076,0.11236315,0.04252714,0.16566323,0.59322094,0.03562945,0.09304647,0.09517720
4.13306653,1.01895877,0.54420467,0.10402572,0.04001319,0.15198954,0.55523403,0.03345184,0.08500733,0.08763538
4.13906953,0.93972413,0.50605714,0.09574483,0.03742975,0.13855697,0.51706219,0.03124066,0.07728118,0.08026013
4.14507254,0.86216711,0.46815883,0.08761871,0.03481044,0.12553026,0.47916774,0.02902697,0.06995964,0.07313835
4.15107554,0.78721497,0.43099719,0.07973669,0.03218725,0.11305478,0.44198518,0.02684028,0.06312316,0.06634770
4.15707854,0.71569427,0.39501826,0.07217772,0.02958994,0.10125457,0.40591461,0.02470807,0.05684027,0.05995565
4.16308154,0.64832140,0.36062044,0.06500930,0.02704557,0.09023115,0.37131666,0.02265532,0.05116744,0.05401894
4.16908454,0.58569721,0.32815027,0.05828699,0.02457806,0.08006329,0.33850884,0.02070419,0.04614922,0.04858339
4.17508754,0.52830555,0.29790003,0.05205421,0.02220802,0.07080751,0.30776333,0.01887387,0.04181872,0.04368404
4.18109055,0.47651508,0.27010697,0.04634251,0.01995257,0.06249920,0.27930609,0.01718034,0.03819833,0.03934556
4.18709355,0.43058376,0.24495396,0.04117213,0.01782535,0.05515425,0.25331705,0.01563643,0.03530049,0.03558286
4.19309655,0.39066531,0.22257126,0.03655276,0.01583663,0.04877103,0.22993129,0.01425178,0.03312862,0.03240181
4.19909955,0.35681715,0.20303908,0.03248461,0.01399342,0.04333254,0.20924104,0.01303292,0.03167794,0.02980009
4.20510255,0.32900902,0.18639084,0.02895945,0.01229980,0.03880873,0.19129824,0.01198344,0.03093621,0.02776796
4.21110555,0.30713193,0.17261671,0.02596182,0.01075715,0.03515869,0.17611762,0.01110408,0.03088448,0.02628911
4.21710855,0.29100695,0.16166737,0.02347018,0.00936451,0.03233276,0.16368004,0.01039294,0.03149751,0.02534134
4.22311156,0.28039360,0.15345780,0.02145803,0.00811898,0.03027446,0.15393603,0.00984564,0.03274424,0.02489727
4.22911456,0.27499774,0.14787102,0.01989500,0.00701604,0.02892222,0.14680954,0.00945554,0.03458803,0.02492492
4.23511756,0.27447878,0.14476172,0.01874782,0.00604998,0.02821077,0.14220155,0.00921393,0.03698687,0.02538819
4.24112056,0.27845648,0.14395982,0.01798117,0.00521419,0.02807244,0.13999388,0.00911021,0.03989356,0.02624734
4.24712356,0.28651728,0.14527386,0.01755848,0.00450155,0.02843815,0.14005280,0.00913215,0.04325589,0.02745942
4.25312656,0.29822048,0.14849452,0.01744263,0.00390469,0.02923827,0.14223272,0.00926606,0.04701689,0.02897868
4.25912956,0.31310450,0.15339799,0.01759653,0.00341627,0.03040333,0.14637974,0.00949704,0.05111523,0.03075705
4.26513257,0.33069325,0.15974957,0.01798369,0.00302921,0.03186473,0.15233513,0.00980925,0.05548575,0.03274464
4.27113557,0.35050292,0.16730734,0.01856868,0.00273681,0.03355530,0.15993869,0.01018615,0.06006018,0.03489037
4.27713857,0.37204919,0.17582594,0.01931761,0.00253292,0.03540991,0.16903192,0.01061079,0.06476811,0.03714262
4.28314157,0.39485489,0.18506055,0.02019850,0.00241198,0.03736616,0.17946092,0.01106613,0.06953812,0.03945002
4.28914457,0.41845789,0.19477089,0.02118170,0.00236908,0.03936499,0.19107901,0.01153535,0.07429904,0.04176235
4.29514757,0.44241922,0.20472530,0.02224020,0.00239990,0.04135144,0.20374881,0.01200216,0.07898142,0.04403144
4.30115058,0.46633098,0.21470459,0.02334994,0.00250068,0.04327531,0.21734383,0.01245116,0.08351900,0.04621216
4.30715358,0.48982374,0.22450579,0.02449005,0.00266814,0.04509195,0.23174941,0.01286816,0.08785019,0.04826341
4.31315658,0.51257308,0.23394536,0.02564304,0.00289932,0.04676287,0.24686285,0.01324046,0.09191950,0.05014898
4.31915958,0.53430492,0.24286201,0.02679488,0.00319147,0.04825640,0.26259279,0.01355713,0.09567876,0.05183849
4.32516258,0.55479911,0.25111873,0.02793500,0.00354191,0.04954810,0.27885768,0.01380926,0.09908812,0.05330797
4.33116558,0.57389126,0.25860409,0.02905613,0.00394785,0.05062114,0.29558354,0.01399010,0.10211675,0.05454050
4.33716858,0.59147233,0.26523269,0.03015416,0.00440626,0.05146640,0.31270087,0.01409520,0.10474320,0.05552643
4.34317159,0.60748615,0.27094473,0.03122769,0.00491378,0.05208236,0.33014107,0.01412247,0.10695540,0.05626354
4.34917459,0.62192470,0.27570469,0.03227761,0.00546657,0.05247482,0.34783244,0.01407211,0.10875024,0.05675684
4.35517759,0.63482157,0.27949927,0.03330657,0.00606029,0.05265637,0.36569605,0.01394658,0.11013280,0.05701823
4.36118059,0.64624371,0.28233471,0.03431826,0.00669012,0.05264559,0.38364179,0.01375037,0.11111536,0.05706591
4.36718359,0.65628215,0.28423352,0.03531683,0.00735076,0.05246622,0.40156488,0.01348986,0.11171601,0.05692362
4.37318659,0.66504199,0.28523108,0.03630611,0.00803660,0.05214606,0.41934322,0.01317301,0.11195726,0.05661975
4.37918959,0.67263257,0.28537206,0.03728903,0.00874183,0.05171586,0.43683576,0.01280906,0.11186442,0.05618643
4.38519260,0.67915808,0.28470705,0.03826694,0.00946075,0.05120822,0.45388235,0.01240824,0.11146417,0.05565848
4.39119560,0.68470962,0.28328956,0.03923918,0.01018798,0.05065642,0.47030497,0.01198144,0.11078308,0.05507254
4.39719860,0.68935879,0.28117354,0.04020273,0.01091886,0.05009352,0.48591067,0.01153989,0.10984647,0.05446623
4.40320160,0.69315360,0.27841155,0.04115196,0.01164976,0.04955139,0.50049608,0.01109488,0.10867742,0.05387737
4.40920460,0.69611673,0.27505370,0.04207870,0.01237850,0.04906016,0.51385339,0.01065751,0.10729624,0.05334351
4.41520760,0.69824632,0.27114733,0.04297238,0.01310470,0.04864765,0.52577766,0.01023848,0.10572008,0.05290154
4.42121061,0.69951923,0.26673737,0.04382041,0.01383011,0.04833922,0.53607490,0.00984791,0.10396310,0.05258744
4.42721361,0.69989635,0.26186737,0.04460869,0.01455892,0.04815766,0.54457075,0.00949524,0.10203672,0.05243631
4.43321661,0.69932984,0.25658091,0.04532233,0.01529796,0.04812339,0.55111916,0.00918916,0.09995034,0.05248240
4.43921961,0.69777138,0.25092335,0.04594635,0.01605678,0.04825470,0.55561045,0.00893755,0.09771208,0.05275923
4.44522261,0.69518105,0.24494357,0.04646653,0.01684765,0.04856815,0.55797848,0.00874752,0.09532976,0.05329978
4.45122561,0.69153606,0.23869568,0.04687025,0.01768537,0.04907893,0.55820618,0.00862534,0.09281182,0.05413651
4.45722861,0.68683854,0.23224020,0.04714718,0.01858699,0.04980127,0.55632920,0.00857657,0.09016825,0.05530134
4.46323162,0.68112190,0.22564493,0.04729003,0.01957127,0.05074860,0.55243727,0.00860596,0.08741134,0.05682541
4.46923462,0.67445504,0.21898500,0.04729499,0.02065808,0.05193374,0.54667313,0.00871750,0.08455622,0.05873860
4.47523762,0.66694416,0.21234231,0.04716209,0.02186759,0.05336872,0.53922887,0.00891440,0.08162123,0.06106880
4.48124062,0.65873183,0.20580415,0.04689536,0.02321937,0.05506445,0.53033989,0.00919898,0.07862791,0.06384091
4.48724362,0.64999325,0.19946121,0.04650265,0.02473138,0.05703018,0.52027656,0.00957262,0.07560076,0.06707554
4.49324662,0.64092999,0.19340487,0.04599542,0.02641888,0.05927269,0.50933413,0.01003561,0.07256673,0.07078758
4.49924962,0.63176130,0.18772412,0.04538816,0.02829339,0.06179529,0.49782112,0.01058700,0.06955444,0.07498454
4.50525263,0.62271376,0.18250223,0.04469771,0.03036158,0.06459674,0.48604697,0.01122447,0.06659324,0.07966487
4.51125563,0.61400972,0.17781330,0.04394249,0.03262438,0.06767012,0.47430945,0.01194412,0.06371213,0.08481635
4.51725863,0.60585532,0.17371908,0.04314157,0.03507613,0.07100166,0.46288247,0.01274038,0.06093866,0.09041464
4.52326163,0.59842889,0.17026619,0.04231376,0.03770397,0.07456983,0.45200502,0.01360584,0.05829782,0.09642211
4.52926463,0.59187044,0.16748392,0.04147671,0.04048748,0.07834454,0.44187159,0.01453127,0.05581107,0.10278714
4.53526763,0.58627304,0.16538293,0.04064610,0.04339859,0.08228671,0.43262483,0.01550555,0.05349548,0.10944394
4.54127064,0.58167664,0.16395490,0.03983493,0.04640180,0.08634830,0.42435059,0.01651580,0.05136314,0.11631299
4.54727364,0.57806477,0.16317309,0.03905307,0.04945472,0.09047264,0.41707566,0.01754760,0.04942083,0.12330218
4.55327664,0.57536452,0.16299417,0.03830685,0.05250897,0.09459543,0.41076841,0.01858517,0.04766993,0.13030866
4.55927964,0.57344975,0.16336086,0.03759904,0.05551132,0.09864609,0.40534207,0.01961184,0.04610667,0.13722139
4.56528264,0.57214756,0.16420563,0.03692894,0.05840514,0.10254962,0.40066062,0.02061044,0.04472264,0.14392427
4.57128564,0.57124758,0.16545508,0.03629267,0.06113210,0.10622885,0.39654687,0.02156387,0.04350550,0.15029989
4.57728864,0.57051368,0.16703487,0.03568372,0.06363395,0.10960705,0.39279236,0.02245564,0.04244001,0.15623359
4.58329165,0.56969744,0.16887496,0.03509361,0.06585442,0.11261066,0.38916848,0.02327052,0.04150904,0.16161777
4.58929465,0.56855257,0.17091477,0.03451261,0.06774118,0.11517213,0.38543823,0.02399511,0.04069481,0.16635614
4.59529765,0.56684949,0.17310814,0.03393060,0.06924757,0.11723267,0.38136817,0.02461841,0.03998007,0.17036787
4.60130065,0.56438931,0.17542757,0.03333787,0.07033433,0.11874481,0.37673966,0.02513237,0.03934920,0.17359119
4.60730365,0.56101622,0.17786770,0.03272591,0.07097095,0.11967451,0.37135924,0.02553224,0.03878926,0.17598646
4.61330665,0.55662774,0.18044755,0.03208812,0.07113677,0.12000290,0.36506733,0.02581690,0.03829078,0.17753833
4.61930965,0.55118210,0.18321151,0.03142031,0.07082174,0.11972734,0.35774505,0.02598903,0.03784837,0.17825702
4.62531266,0.54470236,0.18622883,0.03072115,0.07002674,0.11886182,0.34931891,0.02605503,0.03746101,0.17817849
4.63131566,0.53727700,0.18959159,0.02999236,0.06876351,0.11743676,0.33976310,0.02602491,0.03713215,0.17736347
4.63731866,0.52905688,0.19341110,0.02923869,0.06705421,0.11549798,0.32909948,0.02591194,0.03686939,0.17589548
4.64332166,0.52024873,0.19781291,0.02846777,0.06493053,0.11310506,0.31739540,0.02573214,0.03668399,0.17387765
4.64932466,0.51110548,0.20293049,0.02768977,0.06243259,0.11032918,0.30475941,0.02550366,0.03659005,0.17142879
4.65532766,0.50191398,0.20889790,0.02691682,0.05960746,0.10725032,0.29133536,0.02524602,0.03660353,0.16867856
4.66133067,0.49298059,0.21584176,0.02616242,0.05650752,0.10395428,0.27729513,0.02497935,0.03674108,0.16576220
4.66733367,0.48461563,0.22387277,0.02544071,0.05318875,0.10052930,0.26283050,0.02472344,0.03701878,0.16281486
4.67333667,0.47711730,0.23307735,0.02476565,0.04970893,0.09706281,0.24814459,0.02449694,0.03745086,0.15996600
4.67933967,0.47075600,0.24350973,0.02415035,0.04612584,0.09363812,0.23344328,0.02431652,0.03804844,0.15733391
4.68534267,0.46575988,0.25518487,0.02360623,0.04249568,0.09033147,0.21892707,0.02419609,0.03881843,0.15502073
4.69134567,0.46230229,0.26807276,0.02314247,0.03887158,0.08720944,0.20478376,0.02414618,0.03976250,0.15310825
4.69734867,0.46049190,0.28209433,0.02276546,0.03530233,0.08432685,0.19118213,0.02417346,0.04087646,0.15165447
4.70335168,0.46036589,0.29711931,0.02247840,0.03183141,0.08172522,0.17826707,0.02428037,0.04214971,0.15069139
4.70935468,0.46188663,0.31296635,0.02228112,0.02849623,0.07943196,0.16615603,0.02446505,0.04356519,0.15022381
4.71535768,0.46494198,0.32940529,0.02217006,0.02532775,0.07746014,0.15493706,0.02472131,0.04509953,0.15022944
4.72136068,0.46934928,0.34616191,0.02213836,0.02235022,0.07580895,0.14466833,0.02503896,0.04672363,0.15066015
4.72736368,0.47486268,0.36292476,0.02217619,0.01958132,0.07446477,0.13537902,0.02540415,0.04840344,0.15144438
4.73336668,0.48118359,0.37935403,0.02227125,0.01703241,0.07340274,0.12707141,0.02580004,0.05010115,0.15249056
4.73936968,0.48797363,0.39509203,0.02240926,0.01470902,0.07258885,0.11972405,0.02620744,0.05177652,0.15369132
4.74537269,0.49486951,0.40977497,0.02257470,0.01261142,0.07198226,0.11329566,0.02660570,0.05338837,0.15492836
4.75137569,0.50149901,0.42304540,0.02275152,0.01073535,0.07153787,0.10772949,0.02697356,0.05489625,0.15607775
4.75737869,0.50749723,0.43456482,0.02292386,0.00907278,0.07120894,0.10295803,0.02729003,0.05626204,0.15701529
4.76338169,0.51252254,0.44402599,0.02307679,0.00761266,0.07094963,0.09890754,0.02753532,0.05745151,0.15762185
4.76938469,0.51627112,0.45116411,0.02319699,0.00634167,0.07071735,0.09550246,0.02769159,0.05843574,0.15778831
4.77538769,0.51848958,0.45576663,0.02327327,0.00524496,0.07047479,0.09266927,0.02774375,0.05919232,0.15741997
4.78139070,0.51898508,0.45768107,0.02329709,0.00430678,0.07019155,0.09033970,0.02767995,0.05970623,0.15644019
4.78739370,0.51763237,0.45682044,0.02326281,0.00351103,0.06984534,0.08845321,0.02749210,0.05997044,0.15479312
4.79339670,0.51437747,0.45316618,0.02316787,0.00284178,0.06942254,0.08695866,0.02717604,0.05998611,0.15244549
4.79939970,0.50923800,0.44676838,0.02301280,0.00228362,0.06891842,0.08581508,0.02673169,0.05976238,0.14938736
