energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
4.27713857,0.56508656,0.23312252,0.02557053,0.00022040,0.03115250,0.00017796,0.05980890,0.03507936,0.52491682
4.28314157,0.60253481,0.25105503,0.02792189,0.00025501,0.03477535,0.00018329,0.06490715,0.03651462,0.55290104
4.28914457,0.63956405,0.26920594,0.03042825,0.00029456,0.03866048,0.00019489,0.07017129,0.03779643,0.57915440
4.29514757,0.67577425,0.28739271,0.03307447,0.00033902,0.04278100,0.00021241,0.07556522,0.03889640,0.60331349
4.30115058,0.71077906,0.30542597,0.03584416,0.00038828,0.04710415,0.00023579,0.08104964,0.03979120,0.62505515
4.30715358,0.74420997,0.32311092,0.03871932,0.00044216,0.05159111,0.00026520,0.08658197,0.04046300,0.64410305
4.31315658,0.77572036,0.34024914,0.04168006,0.00050038,0.05619709,0.00030115,0.09211643,0.04089979,0.66023303
4.31915958,0.80498947,0.35664091,0.04470446,0.00056254,0.06087169,0.00034446,0.09760425,0.04109554,0.67327687
4.32516258,0.83172631,0.37208806,0.04776856,0.00062816,0.06555973,0.00039636,0.10299403,0.04105025,0.68312460
4.33116558,0.85567343,0.38639733,0.05084655,0.00069660,0.07020227,0.00045859,0.10823241,0.04076978,0.68972515
4.33716858,0.87661078,0.39938411,0.05391105,0.00076713,0.07473802,0.00053343,0.11326489,0.04026566,0.69308556
4.34317159,0.89435954,0.41087665,0.05693365,0.00083889,0.07910500,0.00062388,0.11803690,0.03955461,0.69326882
4.34917459,0.90878601,0.42072055,0.05988557,0.00091096,0.08324245,0.00073377,0.12249514,0.03865810,0.69039056
4.35517759,0.91980548,0.42878337,0.06273851,0.00098231,0.08709284,0.00086795,0.12658899,0.03760168,0.68461482
4.36118059,0.92738615,0.43495922,0.06546562,0.00105189,0.09060396,0.00103244,0.13027220,0.03641440,0.67614922
4.36718359,0.93155275,0.43917319,0.06804253,0.00111862,0.09373101,0.00123467,0.13350458,0.03512809,0.66523963
4.37318659,0.93238986,0.44138524,0.07044845,0.00118146,0.09643841,0.00148369,0.13625374,0.03377668,0.65216474
4.37918959,0.93004463,0.44159345,0.07266732,0.00123942,0.09870157,0.00179041,0.13849675,0.03239556,0.63723049
4.38519260,0.92472860,0.43983640,0.07468874,0.00129159,0.10050807,0.00216785,0.14022162,0.03102100,0.62076476
4.39119560,0.91671831,0.43619434,0.07650895,0.00133724,0.10185861,0.00263139,0.14142858,0.02968958,0.60311206
4.39719860,0.90635444,0.43078915,0.07813145,0.00137578,0.10276732,0.00319902,0.14213092,0.02843778,0.58462859
4.40320160,0.89403927,0.42378285,0.07956749,0.00140686,0.10326158,0.00389155,0.14235555,0.02730160,0.56567738
4.40920460,0.88023211,0.41537463,0.08083619,0.00143036,0.10338126,0.00473279,0.14214295,0.02631623,0.54662364
4.41520760,0.86544278,0.40579642,0.08196442,0.00144641,0.10317742,0.00574969,0.14154668,0.02551588,0.52783019
4.42121061,0.85022295,0.39530708,0.08298623,0.00145546,0.10271043,0.00697235,0.14063236,0.02493360,0.50965294
4.42721361,0.83515556,0.38418544,0.08394204,0.00145820,0.10204776,0.00843403,0.13947610,0.02460112,0.49243647
4.43321661,0.82084262,0.37272227,0.08487750,0.00145566,0.10126132,0.01017096,0.13816255,0.02454882,0.47650955
4.43921961,0.80789151,0.36121164,0.08584204,0.00144909,0.10042462,0.01222202,0.13678247,0.02480556,0.46218082
4.44522261,0.79690055,0.34994198,0.08688724,0.00144003,0.09960982,0.01462829,0.13543005,0.02539865,0.44973468
4.45122561,0.78844410,0.33918713,0.08806503,0.00143024,0.09888484,0.01743241,0.13420002,0.02635365,0.43942737
4.45722861,0.78305801,0.32919785,0.08942587,0.00142166,0.09831066,0.02067774,0.13318475,0.02769426,0.43148366
4.46323162,0.78122582,0.32019414,0.09101690,0.00141638,0.09793891,0.02440731,0.13247134,0.02944208,0.42609410
4.46923462,0.78336653,0.31235870,0.09288023,0.00141658,0.09780990,0.02866262,0.13213895,0.03161640,0.42341308
4.47523762,0.78982419,0.30583178,0.09505135,0.00142447,0.09795127,0.03348225,0.13225641,0.03423382,0.42355791
4.48124062,0.80085999,0.30070769,0.09755792,0.00144227,0.09837712,0.03890029,0.13288026,0.03730798,0.42660892
4.48724362,0.81664699,0.29703311,0.10041867,0.00147208,0.09908787,0.04494464,0.13405319,0.04084917,0.43261074
4.49324662,0.83726773,0.29480712,0.10364281,0.00151588,0.10007073,0.05163535,0.13580305,0.04486387,0.44157465
4.49924962,0.86271469,0.29398309,0.10722971,0.00157544,0.10130080,0.05898278,0.13814240,0.04935441,0.45348200
4.50525263,0.89289349,0.29447218,0.11116892,0.00165229,0.10274275,0.06698600,0.14106852,0.05431847,0.46828843
4.51125563,0.92762849,0.29614824,0.11544055,0.00174763,0.10435289,0.07563118,0.14456395,0.05974874,0.48592873
4.51725863,0.96667047,0.29885389,0.12001597,0.00186230,0.10608166,0.08489031,0.14859747,0.06563247,0.50632193
4.52326163,1.00970568,0.30240744,0.12485866,0.00199675,0.10787634,0.09472014,0.15312536,0.07195115,0.52937633
4.52926463,1.05636601,0.30661034,0.12992530,0.00215097,0.10968374,0.10506154,0.15809301,0.07868020,0.55499402
4.53526763,1.10623933,0.31125464,0.13516700,0.00232451,0.11145298,0.11583932,0.16343661,0.08578873,0.58307463
4.54127064,1.15887971,0.31613037,0.14053051,0.00251643,0.11313789,0.12696249,0.16908497,0.09323935,0.61351776
4.54727364,1.21381682,0.32103232,0.14595945,0.00272533,0.11469925,0.13832510,0.17496131,0.10098810,0.64622401
4.55327664,1.27056417,0.32576606,0.15139551,0.00294932,0.11610643,0.14980763,0.18098497,0.10898447,0.68109432
4.55927964,1.32862592,0.33015289,0.15677952,0.00318606,0.11733867,0.16127888,0.18707301,0.11717148,0.71802757
4.56528264,1.38750198,0.33403374,0.16205236,0.00343281,0.11838568,0.17259842,0.19314161,0.12548598,0.75691648
4.57128564,1.44669147,0.33727176,0.16715580,0.00368645,0.11924776,0.18361942,0.19910727,0.13385897,0.79764200
4.57728864,1.50569463,0.33975384,0.17203316,0.00394356,0.11993528,0.19419191,0.20488788,0.14221615,0.84006657
4.58329165,1.56401348,0.34139084,0.17662984,0.00420049,0.12046767,0.20416626,0.21040360,0.15047856,0.88402656
4.58929465,1.62115151,0.34211696,0.18089377,0.00445343,0.12087198,0.21339683,0.21557756,0.15856346,0.92932460
4.59529765,1.67661298,0.34188821,0.18477578,0.00469852,0.12118105,0.22174557,0.22033657,0.16638529,0.97572224
4.60130065,1.72990214,0.34068032,0.18822995,0.00493192,0.12143141,0.22908560,0.22461162,0.17385686,1.02293360
4.60730365,1.78052303,0.33848622,0.19121388,0.00514992,0.12166111,0.23530449,0.22833853,0.18089061,1.07062076
4.61330665,1.82798013,0.33531338,0.19368905,0.00534906,0.12190746,0.24030712,0.23145848,0.18740014,1.11839116
4.61930965,1.87178037,0.33118116,0.19562119,0.00552617,0.12220488,0.24401819,0.23391867,0.19330172,1.16579771
4.62531266,1.91143667,0.32611840,0.19698068,0.00567850,0.12258293,0.24638406,0.23567295,0.19851599,1.21234176
4.63131566,1.94647311,0.32016127,0.19774296,0.00580377,0.12306468,0.24737399,0.23668252,0.20296965,1.25747911
4.63731866,1.97643172,0.31335168,0.19788904,0.00590023,0.12366530,0.24698074,0.23691668,0.20659715,1.30062909
4.64332166,2.00088082,0.30573606,0.19740595,0.00596670,0.12439119,0.24522052,0.23635347,0.20934238,1.34118630
4.64932466,2.01942435,0.29736461,0.19628714,0.00600261,0.12523942,0.24213218,0.23498038,0.21116022,1.37853483
4.65532766,2.03171211,0.28829107,0.19453292,0.00600797,0.12619762,0.23777593,0.23279482,0.21201792,1.41206421
4.66133067,2.03745007,0.27857274,0.19215070,0.00598339,0.12724436,0.23223144,0.22980458,0.21189630,1.44118663
4.66733367,2.03641052,0.26827081,0.18915515,0.00593001,0.12834977,0.22559543,0.22602793,0.21079067,1.46535439
4.67333667,2.02844130,0.25745085,0.18556821,0.00584951,0.12947665,0.21797903,0.22149368,0.20871147,1.48407712
4.67933967,2.01347371,0.24618332,0.18141889,0.00574398,0.13058183,0.20950475,0.21624081,0.20568458,1.49693771
4.68534267,1.99152870,0.23454402,0.17674294,0.00561590,0.13161768,0.20030339,0.21031794,0.20175131,1.50360647
4.69134567,1.96272097,0.22261446,0.17158234,0.00546803,0.13253399,0.19051086,0.20378257,0.19696806,1.50385286
4.69734867,1.92726082,0.21048197,0.16598454,0.00530336,0.13327979,0.18026515,0.19669995,0.19140570,1.49755419
4.70335168,1.88545368,0.19823968,0.16000173,0.00512503,0.13380534,0.16970337,0.18914193,0.18514864,1.48470132
4.70935468,1.83769748,0.18598624,0.15368981,0.00493625,0.13406413,0.15895911,0.18118555,0.17829375,1.46540089
4.71535768,1.78447792,0.17382536,0.14710750,0.00474028,0.13401478,0.14816013,0.17291160,0.17094909,1.43987438
4.72136068,1.72636209,0.16186527,0.14031529,0.00454035,0.13362293,0.13742633,0.16440313,0.16323261,1.40845413
4.72736368,1.66399075,0.15021809,0.13337446,0.00433965,0.13286297,0.12686829,0.15574404,0.15527084,1.37157663
4.73336668,1.59806973,0.13899917,0.12634622,0.00414133,0.13171954,0.11658607,0.14701775,0.14719759,1.32977357
4.73936968,1.52936074,0.12832661,0.11929086,0.00394848,0.13018890,0.10666859,0.13830604,0.13915294,1.28366106
4.74537269,1.45867219,0.11832085,0.11226712,0.00376420,0.12827999,0.09719334,0.12968808,0.13128227,1.23392775
4.75137569,1.38685012,0.10910445,0.10533164,0.00359158,0.12601525,0.08822649,0.12123966,0.12373559,1.18132203
4.75737869,1.31476968,0.10080218,0.09853859,0.00343377,0.12343107,0.07982343,0.11303271,0.11666707,1.12663916
4.76338169,1.24332713,0.09354118,0.09193946,0.00329401,0.12057792,0.07202948,0.10513493,0.11023486,1.07070830
4.76938469,1.17343247,0.08745138,0.08558296,0.00317569,0.11752016,0.06488099,0.09760978,0.10460096,1.01438014
4.77538769,1.10600261,0.08266600,0.07951503,0.00308242,0.11433533,0.05840651,0.09051648,0.09993131,0.95851505
4.78139070,1.04195492,0.07932209,0.07377898,0.00301799,0.11111320,0.05262810,0.08391024,0.09639586,0.90397185
4.78739370,0.98220079,0.07756085,0.06841560,0.00298647,0.10795435,0.04756274,0.07784250,0.09416849,0.85159742
4.79339670,0.92763912,0.07752785,0.06346338,0.00299215,0.10496834,0.04322363,0.07236125,0.09342681,0.80221676
4.79939970,0.87914907,0.07937270,0.05895862,0.00303956,0.10227156,0.03962143,0.06751124,0.09435151,0.75662362
4.80540270,0.83758208,0.08324834,0.05493556,0.00313340,0.09998470,0.03676543,0.06333414,0.09712530,0.71557132
4.81140570,0.80375260,0.08930952,0.05142644,0.00327849,0.09822994,0.03466434,0.05986859,0.10193118,0.67976370
4.81740870,0.77842745,0.09771059,0.04846135,0.00347966,0.09712791,0.03332702,0.05715001,0.10895004,0.64984606
4.82341171,0.76231357,0.10860247,0.04606814,0.00374160,0.09679443,0.03276280,0.05521026,0.11835748,0.62639577
4.82941471,0.75604432,0.12212867,0.04427204,0.00406879,0.09733714,0.03298156,0.05407711,0.13031985,0.60991279
4.83541771,0.76016423,0.13842057,0.04309529,0.00446522,0.09885218,0.03399343,0.05377347,0.14498947,0.60080992
4.84142071,0.77511272,0.15759190,0.04255659,0.00493431,0.10142084,0.03580821,0.05431643,0.16249917,0.59940297
4.84742371,0.80120707,0.17973273,0.04267048,0.00547865,0.10510648,0.03843449,0.05571620,0.18295629,0.60590117
4.85342671,0.83862535,0.20490299,0.04344663,0.00609985,0.10995170,0.04187847,0.05797489,0.20643625,0.62039804
4.85942971,0.88738997,0.23312601,0.04488911,0.00679834,0.11597593,0.04614259,0.06108529,0.23297603,0.64286324
4.86543272,0.94735277,0.26438226,0.04699568,0.00757322,0.12317349,0.05122395,0.06502963,0.26256779,0.67313580
4.87143572,1.01818250,0.29860369,0.04975708,0.00842209,0.13151235,0.05711260,0.06977850,0.29515303,0.71091941
4.87743872,1.09935568,0.33566913,0.05315642,0.00934103,0.14093351,0.06378994,0.07528992,0.33061754,0.75578017
4.88344172,1.19015183,0.37540098,0.05716870,0.01032447,0.15135124,0.07122704,0.08150869,0.36878763,0.80714743
4.88944472,1.28965373,0.41756362,0.06176054,0.01136530,0.16265411,0.07938319,0.08836603,0.40942779,0.86431815
4.89544772,1.39675364,0.46186393,0.06689001,0.01245486,0.17470690,0.08820471,0.09577974,0.45224036,0.92646510
4.90145073,1.51016583,0.50795391,0.07250687,0.01358314,0.18735339,0.09762411,0.10365475,0.49686711,0.99264917
4.90745373,1.62844561,0.55543578,0.07855295,0.01473895,0.20041991,0.10755965,0.11188414,0.54289323,1.06183575
4.91345673,1.75001501,0.60386939,0.08496288,0.01591026,0.21371964,0.11791539,0.12035073,0.58985348,1.13291509
4.91945973,1.87319443,0.65278186,0.09166507,0.01708446,0.22705751,0.12858183,0.12892917,0.63724073,1.20472614
4.92546273,1.99623975,0.70167929,0.09858300,0.01824879,0.24023557,0.13943711,0.13748841,0.68451651,1.27608337
4.93146573,2.11738369,0.75006003,0.10563676,0.01939075,0.25305850,0.15034873,0.14589465,0.73112339,1.34580566
4.93746873,2.23488005,0.79742904,0.11274469,0.02049852,0.26533929,0.16117592,0.15401453,0.77649871,1.41274632
4.94347174,2.34704920,0.84331275,0.11982534,0.02156139,0.27690466,0.17177242,0.16171852,0.82008933,1.47582313
4.94947474,2.45232306,0.88727369,0.12679931,0.02257017,0.28760000,0.18198968,0.16888434,0.86136653,1.53404708
4.95547774,2.54928745,0.92892417,0.13359118,0.02351756,0.29729375,0.19168046,0.17540034,0.89984071,1.58654866
4.96148074,2.63672018,0.96793831,0.14013134,0.02439840,0.30588087,0.20070248,0.18116854,0.93507508,1.63260057
4.96748374,2.71362280,1.00406166,0.14635757,0.02520994,0.31328529,0.20892219,0.18610737,0.96669771,1.67163553
4.97348674,2.77924469,1.03711784,0.15221643,0.02595187,0.31946119,0.21621837,0.19015385,0.99441142,1.70325867
4.97948974,2.83309800,1.06701175,0.15766418,0.02662636,0.32439312,0.22248551,0.19326514,1.01800093,1.72725353
4.98549275,2.87496285,1.09372901,0.16266744,0.02723791,0.32809485,0.22763668,0.19541938,1.03733697,1.74358151
4.99149575,2.90488219,1.11733151,0.16720329,0.02779308,0.33060699,0.23160593,0.19661576,1.05237709,1.75237468
4.99749875,2.92314670,1.13794917,0.17125894,0.02830013,0.33199366,0.23434999,0.19687385,1.06316302,1.75392229
5.00350175,2.93027017,1.15576834,0.17483100,0.02876856,0.33233817,0.23584917,0.19623215,1.06981484,1.74865153
5.00950475,2.92695675,1.17101715,0.17792420,0.02920852,0.33173802,0.23610759,0.19474594,1.07252212,1.73710362
5.01550775,2.91406154,1.18394877,0.18054994,0.02963025,0.33029953,0.23515247,0.19248462,1.07153254,1.71990622
5.02151076,2.89254654,1.19482335,0.18272443,0.03004338,0.32813225,0.23303278,0.18952857,1.06713848,1.69774368
5.02751376,2.86343425,1.20388960,0.18446671,0.03045632,0.32534355,0.22981711,0.18596571,1.05966243,1.67132651
5.03351676,2.82776116,1.21136718,0.18579668,0.03087566,0.32203358,0.22559100,0.18188794,1.04944182,1.64136160
5.03951976,2.78653357,1.21743074,0.18673314,0.03130565,0.31829093,0.22045380,0.17738770,1.03681412,1.60852464
5.04552276,2.74068797,1.22219683,0.18729210,0.03174779,0.31418911,0.21451519,0.17255463,1.02210305,1.57343600
5.05152576,2.69105781,1.22571425,0.18748536,0.03220048,0.30978410,0.20789162,0.16747275,1.00560649,1.53664119
5.05752876,2.63834827,1.22795866,0.18731958,0.03265897,0.30511306,0.20070276,0.16221801,0.98758671,1.49859671
5.06353177,2.58312013,1.22883176,0.18679573,0.03311530,0.30019414,0.19306810,0.15685652,0.96826351,1.45966169
5.06953477,2.52578326,1.22816519,0.18590916,0.03355855,0.29502750,0.18510394,0.15144339,0.94781033,1.42009567
5.07553777,2.46659962,1.22572902,0.18465018,0.03397520,0.28959740,0.17692080,0.14602228,0.92635361,1.38006208
5.08154077,2.40569534,1.22124445,0.18300511,0.03434958,0.28387512,0.16862138,0.14062560,0.90397526,1.33963716
5.08754377,2.34308072,1.21439987,0.18095780,0.03466458,0.27782267,0.16029910,0.13527527,0.88071790,1.29882330
5.09354677,2.27867661,1.20486969,0.17849153,0.03490232,0.27139693,0.15203731,0.12998405,0.85659255,1.25756595
5.09954977,2.21234541,1.19233457,0.17559107,0.03504498,0.26455403,0.14390901,0.12475728,0.83158811,1.21577291
5.10555278,2.14392455,1.17650214,0.17224489,0.03507560,0.25725367,0.13597717,0.11959482,0.80568201,1.17333460
5.11155578,2.07326041,1.15712694,0.16844734,0.03497888,0.24946314,0.12829552,0.11449324,0.77885139,1.13014429
5.11755878,2.00024056,1.13402848,0.16420059,0.03474187,0.24116094,0.12090965,0.10944788,0.75108389,1.08611683
5.12356178,1.92482237,1.10710636,0.15951635,0.03435468,0.23233953,0.11385841,0.10445490,0.72238767,1.04120509
5.12956478,1.84705646,1.07635175,0.15441703,0.03381092,0.22300739,0.10717537,0.09951303,0.69279984,0.99541306
5.13556778,1.76710380,1.04185454,0.14893656,0.03310807,0.21319010,0.10089030,0.09462496,0.66239290,0.94880515
5.14157079,1.68524539,1.00380580,0.14312045,0.03224766,0.20293045,0.09503052,0.08979836,0.63127890,0.90151118
5.14757379,1.60188455,0.96249555,0.13702544,0.03123530,0.19228770,0.08962202,0.08504648,0.59961112,0.85372707
5.15357679,1.51754160,0.91830598,0.13071841,0.03008047,0.18133592,0.08469023,0.08038823,0.56758319,0.80571143
5.15957979,1.43284164,0.87170062,0.12427488,0.02879626,0.17016164,0.08026052,0.07584791,0.53542589,0.75777825
5.16558279,1.34849627,0.82321004,0.11777698,0.02739885,0.15886099,0.07635817,0.07145444,0.50340182,0.71028658
5.17158579,1.26528047,0.77341498,0.11131102,0.02590698,0.14753631,0.07300802,0.06724035,0.47179832,0.66362756
5.17758879,1.18400601,0.72292778,0.10496489,0.02434127,0.13629273,0.07023375,0.06324048,0.44091918,0.61821000
5.18359180,1.10549295,0.67237308,0.09882528,0.02272357,0.12523462,0.06805673,0.05949045,0.41107549,0.57444503
5.18959480,1.03054074,0.62236876,0.09297485,0.02107619,0.11446226,0.06649471,0.05602514,0.38257631,0.53273088
5.19559780,0.95990038,0.57350807,0.08748966,0.01942127,0.10406877,0.06556025,0.05287708,0.35571958,0.49343852
5.20160080,0.89424904,0.52634353,0.08243667,0.01778014,0.09413760,0.06525915,0.05007497,0.33078362,0.45689877
5.20760380,0.83416808,0.48137347,0.07787170,0.01617271,0.08474042,0.06558880,0.04764238,0.30801976,0.42339158
5.21360680,0.78012561,0.43903150,0.07383773,0.01461707,0.07593569,0.06653674,0.04559660,0.28764631,0.39313777
5.21960980,0.73246398,0.39967919,0.07036375,0.01312912,0.06776783,0.06807941,0.04394776,0.26984393,0.36629358
5.22561281,0.69139262,0.36360212,0.06746405,0.01172229,0.06026694,0.07018125,0.04269837,0.25475271,0.34294812
5.23161581,0.65698633,0.33100908,0.06513810,0.01040742,0.05344915,0.07279424,0.04184296,0.24247077,0.32312367
5.23761881,0.62918874,0.30203430,0.06337093,0.00919276,0.04731747,0.07585780,0.04136822,0.23305431,0.30677873
5.24362181,0.60782059,0.27674227,0.06213400,0.00808397,0.04186294,0.07929935,0.04125335,0.22651895,0.29381346
5.24962481,0.59259222,0.25513470,0.06138654,0.00708432,0.03706629,0.08303530,0.04147071,0.22284223,0.28407728
5.25562781,0.58311953,0.23715907,0.06107729,0.00619484,0.03289966,0.08697260,0.04198670,0.22196675,0.27737802
5.26163082,0.57894256,0.22271832,0.06114654,0.00541463,0.02932855,0.09101081,0.04276286,0.22380398,0.27349232
5.26763382,0.57954585,0.21168091,0.06152843,0.00474105,0.02631376,0.09504452,0.04375711,0.22823823,0.27217669
5.27363682,0.58437954,0.20389103,0.06215341,0.00417007,0.02381332,0.09896620,0.04492511,0.23513065,0.27317867
5.27963982,0.59288046,0.19917821,0.06295074,0.00369654,0.02178431,0.10266924,0.04622158,0.24432303,0.27624777
5.28564282,0.60449224,0.19736604,0.06385101,0.00331442,0.02018443,0.10605110,0.04760178,0.25564118,0.28114545
5.29164582,0.61868373,0.19827974,0.06478847,0.00301708,0.01897346,0.10901649,0.04902269,0.26889790,0.28765404
5.29764882,0.63496505,0.20175221,0.06570328,0.00279747,0.01811441,0.11148039,0.05044432,0.28389533,0.29558402
5.30365183,0.65290078,0.20762844,0.06654340,0.00264833,0.01757439,0.11337075,0.05183069,0.30042686,0.30477934
5.30965483,0.67211979,0.21576836,0.06726621,0.00256233,0.01732527,0.11463083,0.05315069,0.31827856,0.31512087
5.31565783,0.69232162,0.22604791,0.06783972,0.00253221,0.01734397,0.11522104,0.05437878,0.33723026,0.32652747
5.32166083,0.71327918,0.23835861,0.06824339,0.00255085,0.01761259,0.11512016,0.05549532,0.35705640,0.33895502
5.32766383,0.73483796,0.25260577,0.06846855,0.00261136,0.01811821,0.11432592,0.05648684,0.37752697,0.35239319
5.33366683,0.75691190,0.26870545,0.06851832,0.00270716,0.01885253,0.11285496,0.05734595,0.39840840,0.36686043
5.33966983,0.77947619,0.28658053,0.06840713,0.00283195,0.01981128,0.11074206,0.05807112,0.41946483,0.38239709
