energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,4.89862005,0.54651626,3.38581871,0.80111933,0.53820312,0.00724911,0.23310944,0.01633706,0.63414709
-4.63131566,4.93205484,0.54897047,3.42598216,0.79898169,0.53046795,0.00737086,0.23563623,0.01626565,0.63610605
-4.62531266,4.94383316,0.54820729,3.45062466,0.79348708,0.52144930,0.00745667,0.23688692,0.01615089,0.63462449
-4.61930965,4.93334883,0.54424992,3.45917012,0.78461084,0.51109720,0.00750422,0.23684645,0.01598841,0.62971760
-4.61330665,4.90043911,0.53718411,3.45135681,0.77239136,0.49939381,0.00751193,0.23552584,0.01577505,0.62146779
-4.60730365,4.84539711,0.52715529,3.42725037,0.75693058,0.48635549,0.00747909,0.23296195,0.01550905,0.61002224
-4.60130065,4.76896991,0.51436387,3.38724670,0.73839250,0.47203363,0.00740587,0.22921644,0.01519009,0.59558845
-4.59529765,4.67234236,0.49905903,3.33206467,0.71699976,0.45651420,0.00729328,0.22437390,0.01481930,0.57842803
-4.58929465,4.55710750,0.48153104,3.26272880,0.69302863,0.43991623,0.00714322,0.21853933,0.01439925,0.55884898
-4.58329165,4.42522483,0.46210279,3.18054286,0.66680234,0.42238922,0.00695838,0.21183501,0.01393384,0.53719687
-4.57728864,4.27896828,0.44112055,3.08705523,0.63868337,0.40410971,0.00674222,0.20439692,0.01342812,0.51384511
-4.57128564,4.12086585,0.41894458,2.98401757,0.60906465,0.38527724,0.00649888,0.19637080,0.01288820,0.48918497
-4.56528264,3.95363340,0.39593976,2.87333841,0.57836034,0.36610969,0.00623306,0.18790805,0.01232094,0.46361533
-4.55927964,3.78010499,0.37246666,2.75703329,0.54699624,0.34683844,0.00594998,0.17916162,0.01173379,0.43753291
-4.55327664,3.60316231,0.34887335,2.63717340,0.51540026,0.32770330,0.00565519,0.17028196,0.01113453,0.41132300
-4.54727364,3.42566556,0.32548807,2.51583453,0.48399322,0.30894751,0.00535455,0.16141324,0.01053103,0.38535112
-4.54127064,3.25038801,0.30261306,2.39504791,0.45318021,0.29081284,0.00505405,0.15268997,0.00993102,0.35995574
-4.53526763,3.07995612,0.28051958,2.27675467,0.42334276,0.27353500,0.00475974,0.14423396,0.00934189,0.33544226
-4.52926463,2.91679674,0.25944418,2.16276500,0.39483187,0.25733945,0.00447761,0.13615194,0.00877049,0.31207835
-4.52326163,2.76309269,0.23958625,2.05472314,0.36796216,0.24243749,0.00421352,0.12853370,0.00822297,0.29009062
-4.51725863,2.62074732,0.22110675,1.95407883,0.34300705,0.22902299,0.00397311,0.12145079,0.00770470,0.26966269
-4.51125563,2.49135848,0.20412807,1.86206572,0.32019518,0.21726944,0.00376168,0.11495596,0.00722008,0.25093452
-4.50525263,2.37620184,0.18873485,1.77968666,0.29970789,0.20732765,0.00358418,0.10908303,0.00677261,0.23400297
-4.49924962,2.27622314,0.17497566,1.70770575,0.28167784,0.19932372,0.00344508,0.10384749,0.00636476,0.21892337
-4.49324662,2.19203882,0.16286533,1.64664675,0.26618871,0.19335769,0.00334836,0.09924741,0.00599806,0.20571198
-4.48724362,2.12394401,0.15238780,1.59679718,0.25327582,0.18950239,0.00329740,0.09526500,0.00567309,0.19434924
-4.48124062,2.07192692,0.14349941,1.55821741,0.24292778,0.18780284,0.00329498,0.09186833,0.00538960,0.18478352
-4.47523762,2.03568865,0.13613230,1.53075389,0.23508887,0.18827594,0.00334315,0.08901345,0.00514655,0.17693523
-4.46923462,2.01466712,0.13019805,1.51405573,0.22966233,0.19091050,0.00344324,0.08664666,0.00494223,0.17070124
-4.46323162,2.00806433,0.12559124,1.50759386,0.22651426,0.19566768,0.00359579,0.08470688,0.00477440,0.16595929
-4.45722861,2.01487593,0.12219300,1.51068207,0.22547819,0.20248162,0.00380049,0.08312805,0.00464038,0.16257244
-4.45122561,2.03392224,0.11987443,1.52249927,0.22636029,0.21126053,0.00405614,0.08184152,0.00453720,0.16039328
-4.44522261,2.06388023,0.11849985,1.54211256,0.22894499,0.22188802,0.00436065,0.08077821,0.00446171,0.15926802
-4.43921961,2.10331588,0.11792989,1.56850062,0.23300113,0.23422484,0.00471100,0.07987077,0.00441069,0.15904017
-4.43321661,2.15071649,0.11802437,1.60057733,0.23828831,0.24811094,0.00510323,0.07905539,0.00438099,0.15955400
-4.42721361,2.20452280,0.11864503,1.63721519,0.24456359,0.26336792,0.00553254,0.07827337,0.00436960,0.16065756
-4.42121061,2.26316055,0.11965799,1.67726853,0.25158817,0.27980185,0.00599323,0.07747253,0.00437374,0.16220540
-4.41520760,2.32507132,0.12093616,1.71959639,0.25913402,0.29720643,0.00647888,0.07660819,0.00439095,0.16406090
-4.40920460,2.38874246,0.12236127,1.76308476,0.26699023,0.31536650,0.00698243,0.07564395,0.00441916,0.16609827
-4.40320160,2.45273580,0.12382592,1.80666822,0.27496893,0.33406186,0.00749627,0.07455219,0.00445672,0.16820420
-4.39719860,2.51571476,0.12523521,1.84935046,0.28291044,0.35307130,0.00801252,0.07331424,0.00450244,0.17027928
-4.39119560,2.57646952,0.12650835,1.89022364,0.29068764,0.37217677,0.00852312,0.07192038,0.00455565,0.17223906
-4.38519260,2.63393965,0.12757984,1.92848597,0.29820920,0.39116767,0.00902011,0.07036955,0.00461617,0.17401492
-4.37918959,2.68723368,0.12840048,1.96345715,0.30542150,0.40984502,0.00949584,0.06866886,0.00468434,0.17555460
-4.37318659,2.73564501,0.12893803,1.99459120,0.31230922,0.42802552,0.00994323,0.06683303,0.00476104,0.17682262
-4.36718359,2.77866360,0.12917755,2.02148622,0.31889440,0.44554534,0.01035598,0.06488351,0.00484762,0.17780039
-4.36118059,2.81598282,0.12912134,2.04389049,0.32523400,0.46226346,0.01072879,0.06284763,0.00494589,0.17848614
-4.35517759,2.84750113,0.12878854,2.06170472,0.33141600,0.47806457,0.01105757,0.06075761,0.00505812,0.17889458
-4.34917459,2.87331822,0.12821428,2.07498003,0.33755410,0.49286134,0.01133957,0.05864950,0.00518693,0.17905641
-4.34317159,2.89372562,0.12744851,2.08391164,0.34378132,0.50659602,0.01157353,0.05656212,0.00533525,0.17901754
-4.33716858,2.90919177,0.12655436,2.08882819,0.35024266,0.51924138,0.01175971,0.05453590,0.00550627,0.17883808
-4.33116558,2.92034198,0.12560620,2.09017713,0.35708721,0.53080083,0.01189988,0.05261187,0.00570330,0.17859110
-4.32516258,2.92793393,0.12468736,2.08850636,0.36446000,0.54130787,0.01199730,0.05083056,0.00592972,0.17836117
-4.31915958,2.93282934,0.12388754,2.08444298,0.37249399,0.55082480,0.01205660,0.04923097,0.00618884,0.17824261
-4.31315658,2.93596299,0.12330007,2.07866970,0.38130262,0.55944075,0.01208357,0.04784968,0.00648383,0.17833753
-4.30715358,2.93831005,0.12301894,2.07189996,0.39097324,0.56726914,0.01208497,0.04671990,0.00681754,0.17875360
-4.30115058,2.94085307,0.12313580,2.06485264,0.40156172,0.57444461,0.01206827,0.04587073,0.00719245,0.17960171
-4.29514757,2.94454970,0.12373692,2.05822741,0.41308854,0.58111949,0.01204134,0.04532646,0.00761051,0.18099331
-4.28914457,2.95030238,0.12490028,2.05268162,0.42553649,0.58745993,0.01201216,0.04510597,0.00807309,0.18303767
-4.28314157,2.95893111,0.12669276,2.04880973,0.43885014,0.59364175,0.01198851,0.04522228,0.00858081,0.18583902
-4.27713857,2.97114997,0.12916756,2.04712587,0.45293696,0.59984610,0.01197765,0.04568216,0.00913353,0.18949358
-4.27113557,2.98754828,0.13236198,2.04805022,0.46767008,0.60625496,0.01198607,0.04648595,0.00973028,0.19408659
-4.26513257,3.00857666,0.13629553,2.05189965,0.48289250,0.61304656,0.01201925,0.04762743,0.01036919,0.19968941
-4.25912956,3.03453818,0.14096851,2.05888254,0.49842241,0.62039077,0.01208141,0.04909384,0.01104750,0.20635667
-4.25312656,3.06558458,0.14636105,2.06909799,0.51405941,0.62844452,0.01217547,0.05086606,0.01176156,0.21412370
-4.24712356,3.10171722,0.15243273,2.08253904,0.52959123,0.63734723,0.01230284,0.05291889,0.01250685,0.22300421
-4.24112056,3.14279226,0.15912276,2.09909946,0.54480055,0.64721645,0.01246350,0.05522150,0.01327804,0.23298827
-4.23511756,3.18852956,0.16635073,2.11858361,0.55947168,0.65814358,0.01265597,0.05773794,0.01406904,0.24404091
-4.22911456,3.23852464,0.17401799,2.14071869,0.57339674,0.67018998,0.01287739,0.06042783,0.01487312,0.25610107
-4.22311156,3.29226293,0.18200961,2.16516873,0.58638103,0.68338344,0.01312369,0.06324718,0.01568295,0.26908135
-4.21710855,3.34913586,0.19019685,2.19154959,0.59824755,0.69771522,0.01338972,0.06614926,0.01649077,0.28286836
-4.21110555,3.40845812,0.19844021,2.21944442,0.60884042,0.71313773,0.01366948,0.06908558,0.01728846,0.29732382
-4.20510255,3.46948578,0.20659287,2.24841898,0.61802728,0.72956319,0.01395631,0.07200702,0.01806767,0.31228649
-4.19909955,3.53143486,0.21450446,2.27803647,0.62570066,0.74686325,0.01424319,0.07486488,0.01881997,0.32757483
-4.19309655,3.59350025,0.22202508,2.30787136,0.63177851,0.76486980,0.01452288,0.07761208,0.01953696,0.34299047
-4.18709355,3.65487479,0.22900948,2.33752232,0.63620389,0.78337723,0.01478825,0.08020433,0.02021042,0.35832236
-4.18109055,3.71476854,0.23532117,2.36662380,0.63894427,0.80214594,0.01503244,0.08260125,0.02083241,0.37335155
-4.17508754,3.77242805,0.24083643,2.39485642,0.63999040,0.82090748,0.01524907,0.08476745,0.02139547,0.38785644
-4.16908454,3.82715566,0.24544796,2.42195602,0.63935508,0.83937095,0.01543242,0.08667353,0.02189271,0.40161844
-4.16308154,3.87832848,0.24906820,2.44772151,0.63707202,0.85723075,0.01557758,0.08829695,0.02231796,0.41442776
-4.15707854,3.92541683,0.25163200,2.47202125,0.63319474,0.87417546,0.01568056,0.08962270,0.02266593,0.42608917
-4.15107554,3.96800156,0.25309870,2.49479804,0.62779585,0.88989742,0.01573837,0.09064385,0.02293234,0.43642753
-4.14507254,4.00578969,0.25345345,2.51607247,0.62096645,0.90410285,0.01574908,0.09136178,0.02311406,0.44529289
-4.13906953,4.03862749,0.25270765,2.53594444,0.61281573,0.91652193,0.01571187,0.09178627,0.02320918,0.45256495
-4.13306653,4.06651030,0.25089866,2.55459246,0.60347069,0.92691853,0.01562698,0.09193524,0.02321718,0.45815659
-4.12706353,4.08958799,0.24808858,2.57227063,0.59307576,0.93509905,0.01549571,0.09183430,0.02313895,0.46201653
-4.12106053,4.10816539,0.24436225,2.58930267,0.58179214,0.94091992,0.01532035,0.09151593,0.02297686,0.46413074
-4.11505753,4.12269684,0.23982449,2.60607309,0.56979677,0.94429351,0.01510410,0.09101852,0.02273473,0.46452277
-4.10905453,4.13377444,0.23459672,2.62301509,0.55728066,0.94519189,0.01485096,0.09038511,0.02241782,0.46325271
-4.10305153,4.14210963,0.22881296,2.64059522,0.54444648,0.94364848,0.01456564,0.08966191,0.02203275,0.46041506
-4.09704852,4.14850838,0.22261556,2.65929503,0.53150538,0.93975721,0.01425338,0.08889670,0.02158731,0.45613538
-4.09104552,4.15384035,0.21615059,2.67959008,0.51867291,0.93366949,0.01391979,0.08813717,0.02109033,0.45056600
-4.08504252,4.15900304,0.20956319,2.70192676,0.50616417,0.92558880,0.01357074,0.08742909,0.02055143,0.44388088
-4.07903952,4.16488214,0.20299304,2.72669793,0.49418831,0.91576344,0.01321213,0.08681464,0.01998077,0.43626980
-4.07303652,4.17230986,0.19657011,2.75421826,0.48294251,0.90447754,0.01284976,0.08633073,0.01938873,0.42793231
-4.06703352,4.18202299,0.19041076,2.78470043,0.47260579,0.89204099,0.01248913,0.08600757,0.01878567,0.41907142
-4.06103052,4.19462292,0.18461450,2.81823353,0.46333288,0.87877860,0.01213533,0.08586739,0.01818155,0.40988752
-4.05502751,4.21053977,0.17926133,2.85476487,0.45524857,0.86501908,0.01179283,0.08592347,0.01758572,0.40057272
-4.04902451,4.23000260,0.17440995,2.89408638,0.44844274,0.85108444,0.01146540,0.08617959,0.01700661,0.39130573
-4.04302151,4.25301766,0.17009673,2.93582682,0.44296661,0.83728012,0.01115601,0.08662973,0.01645153,0.38224766
-4.03701851,4.27935621,0.16633556,2.97945048,0.43883026,0.82388647,0.01086673,0.08725824,0.01592652,0.37353874
-4.03101551,4.30855289,0.16311852,3.02426312,0.43600185,0.81115180,0.01059872,0.08804044,0.01543624,0.36529615
-4.02501251,4.33991541,0.16041741,3.06942522,0.43440854,0.79928726,0.01035221,0.08894354,0.01498396,0.35761295
-4.01900950,4.37254531,0.15818594,3.11397250,0.43393922,0.78846380,0.01012655,0.08992794,0.01457157,0.35055816
-4.01300650,4.40536932,0.15636264,3.15684320,0.43444898,0.77881106,0.00992024,0.09094891,0.01419971,0.34417780
-4.00700350,4.43718005,0.15487411,3.19691104,0.43576517,0.77041827,0.00973106,0.09195839,0.01386795,0.33849697
-4.00100050,4.46668432,0.15363883,3.23302289,0.43769479,0.76333683,0.00955616,0.09290701,0.01357497,0.33352259
-3.99499750,4.49255686,0.15257099,3.26403933,0.44003287,0.75758435,0.00939225,0.09374625,0.01331883,0.32924673
-3.98899450,4.51349700,0.15158442,3.28887658,0.44257138,0.75314983,0.00923569,0.09443043,0.01309726,0.32565031
-3.98299150,4.52828550,0.15059639,3.30654785,0.44510838,0.74999950,0.00908273,0.09491873,0.01290792,0.32270683
-3.97698849,4.53583888,0.14953110,3.31620230,0.44745672,0.74808291,0.00892963,0.09517690,0.01274864,0.32038609
-3.97098549,4.53525846,0.14832275,3.31715973,0.44945199,0.74733891,0.00877287,0.09517875,0.01261770,0.31865743
-3.96498249,4.52587182,0.14691810,3.30893947,0.45095930,0.74770103,0.00860925,0.09490724,0.01251397,0.31749254
-3.95897949,4.50726454,0.14527833,3.29128210,0.45187840,0.74910201,0.00843606,0.09435519,0.01243708,0.31686759
-3.95297649,4.47930065,0.14338027,3.26416287,0.45214707,0.75147711,0.00825118,0.09352556,0.01238743,0.31676449
-3.94697349,4.44213077,0.14121694,3.22779625,0.45174240,0.75476606,0.00805318,0.09243125,0.01236623,0.31717139
-3.94097049,4.39618760,0.13879728,3.18263130,0.45068015,0.75891352,0.00784135,0.09109452,0.01237540,0.31808226
-3.93496748,4.34216878,0.13614533,3.12933805,0.44901200,0.76386814,0.00761576,0.08954592,0.01241745,0.31949572
-3.92896448,4.28100818,0.13329869,3.06878533,0.44682106,0.76958022,0.00737726,0.08782296,0.01249523,0.32141307
-3.92296148,4.21383679,0.13030654,3.00201115,0.44421584,0.77599822,0.00712743,0.08596845,0.01261174,0.32383586
-3.91695848,4.14193519,0.12722721,2.93018671,0.44132305,0.78306454,0.00686856,0.08402862,0.01276983,0.32676295
-3.91095548,4.06667987,0.12412542,2.85457564,0.43827967,0.79071066,0.00660360,0.08205116,0.01297191,0.33018741
-3.90495248,3.98948583,0.12106946,2.77649015,0.43522476,0.79885242,0.00633605,0.08008321,0.01321967,0.33409350
-3.89894947,3.91174836,0.11812821,2.69724594,0.43229144,0.80738551,0.00606988,0.07816942,0.01351383,0.33845374
-3.89294647,3.83478649,0.11536830,2.61811762,0.42959958,0.81618196,0.00580949,0.07635011,0.01385393,0.34322661
-3.88694347,3.75979096,0.11285151,2.54029663,0.42724955,0.82508777,0.00555955,0.07465978,0.01423815,0.34835475
-3.88094047,3.68777887,0.11063238,2.46485314,0.42531734,0.83392208,0.00532497,0.07312577,0.01466323,0.35376402
-3.87493747,3.61955730,0.10875632,2.39270360,0.42385144,0.84247835,0.00511078,0.07176731,0.01512446,0.35936353
-3.86893447,3.55569722,0.10725806,2.32458512,0.42287142,0.85052734,0.00492207,0.07059500,0.01561575,0.36504653
-3.86293147,3.49651906,0.10616072,2.26103749,0.42236842,0.85782224,0.00476392,0.06961061,0.01612978,0.37069247
-3.85692846,3.44209022,0.10547526,2.20239376,0.42230743,0.86410568,0.00464134,0.06880723,0.01665819,0.37616987
-3.85092546,3.39223460,0.10520059,2.14877920,0.42263114,0.86911837,0.00455921,0.06816992,0.01719194,0.38134019
-3.84492246,3.34655336,0.10532405,2.10011879,0.42326507,0.87260915,0.00452219,0.06767655,0.01772157,0.38606229
-3.83891946,3.30445588,0.10582239,2.05615263,0.42412371,0.87434579,0.00453472,0.06729901,0.01823762,0.39019748
-3.83291646,3.26519899,0.10666319,2.01645835,0.42511724,0.87412614,0.00460089,0.06700461,0.01873099,0.39361482
-3.82691346,3.22793262,0.10780645,1.98047948,0.42615832,0.87178895,0.00472441,0.06675763,0.01919333,0.39619643
-3.82091046,3.19174927,0.10920660,1.94755818,0.42716861,0.86722378,0.00490852,0.06652101,0.01961737,0.39784252
-3.81490745,3.15573491,0.11081443,1.91697105,0.42808465,0.86037937,0.00515590,0.06625797,0.01999721,0.39847598
-3.80890445,3.11901875,0.11257926,1.88796596,0.42886254,0.85126995,0.00546854,0.06593365,0.02032857,0.39804606
-3.80290145,3.08081929,0.11445092,1.85979862,0.42948141,0.83997907,0.00584768,0.06551656,0.02060892,0.39653120
-3.79689845,3.04048469,0.11638161,1.83176685,0.42994530,0.82666064,0.00629366,0.06497987,0.02083755,0.39394067
-3.79089545,2.99752539,0.11832759,1.80324143,0.43028340,0.81153701,0.00680582,0.06430249,0.02101550,0.39031491
-3.78489245,2.95163779,0.12025057,1.77369212,0.43054875,0.79489404,0.00738242,0.06346979,0.02114549,0.38572472
-3.77888944,2.90271811,0.12211872,1.74270785,0.43081540,0.77707348,0.00802050,0.06247414,0.02123166,0.38026902
-3.77288644,2.85086611,0.12390739,1.71001066,0.43117426,0.75846285,0.00871585,0.06131504,0.02127930,0.37407163
-3.76688344,2.79637898,0.12559943,1.67546284,0.43172806,0.73948326,0.00946299,0.05999897,0.02129453,0.36727696
-3.76088044,2.73973630,0.12718514,1.63906760,0.43258555,0.72057597,0.01025512,0.05853893,0.02128388,0.36004495
-3.75487744,2.68157721,0.12866196,1.60096352,0.43385557,0.70218806,0.01108424,0.05695379,0.02125394,0.35254549
-3.74887444,2.62267153,0.13003375,1.56141356,0.43564116,0.68475809,0.01194121,0.05526731,0.02121095,0.34495262
-3.74287144,2.56388669,0.13130999,1.52078952,0.43803426,0.66870240,0.01281593,0.05350702,0.02116043,0.33743879
-3.73686843,2.50615249,0.13250466,1.47955306,0.44111118,0.65440263,0.01369753,0.05170303,0.02110691,0.33016937
-3.73086543,2.45042558,0.13363515,1.43823453,0.44492932,0.64219516,0.01457462,0.04988667,0.02105366,0.32329788
-3.72486243,2.39765565,0.13472101,1.39741067,0.44952502,0.63236267,0.01543562,0.04808925,0.02100253,0.31696191
-3.71885943,2.34875482,0.13578284,1.35768250,0.45491300,0.62512841,0.01626902,0.04634073,0.02095388,0.31128002
-3.71285643,2.30457140,0.13684118,1.31965416,0.46108703,0.62065308,0.01706377,0.04466860,0.02090657,0.30634973
-3.70685343,2.26586901,0.13791554,1.28391376,0.46802198,0.61903449,0.01780957,0.04309688,0.02085810,0.30224655
-3.70085043,2.23331127,0.13902356,1.25101661,0.47567692,0.62030962,0.01849723,0.04164529,0.02080473,0.29902408
-3.69484742,2.20745219,0.14018043,1.22147134,0.48399900,0.62445908,0.01911890,0.04032867,0.02074179,0.29671508
-3.68884442,2.18873161,0.14139832,1.19572892,0.49292791,0.63141315,0.01966831,0.03915658,0.02066394,0.29533328
-3.68284142,2.17747509,0.14268613,1.17417454,0.50240036,0.64105932,0.02014097,0.03813321,0.02056550,0.29487590
-3.67683842,2.17389715,0.14404927,1.15712203,0.51235440,0.65325042,0.02053422,0.03725747,0.02044084,0.29532646
-3.67083542,2.17810669,0.14548966,1.14481046,0.52273315,0.66781300,0.02084723,0.03652336,0.02028471,0.29665787
-3.66483242,2.19011347,0.14700569,1.13740234,0.53348763,0.68455540,0.02108100,0.03592044,0.02009256,0.29883535
-3.65882941,2.20983442,0.14859242,1.13498299,0.54457861,0.70327499,0.02123811,0.03543460,0.01986085,0.30181920
-3.65282641,2.23709903,0.15024163,1.13756057,0.55597715,0.72376419,0.02132261,0.03504882,0.01958727,0.30556703
-3.64682341,2.27165292,0.15194206,1.14506637,0.56766395,0.74581518,0.02133963,0.03474412,0.01927096,0.31003553
-3.64082041,2.31315937,0.15367950,1.15735507,0.57962752,0.76922303,0.02129518,0.03450047,0.01891260,0.31518156
-3.63481741,2.36119886,0.15543701,1.17420499,0.59186128,0.79378720,0.02119573,0.03429775,0.01851446,0.32096257
-3.62881441,2.41526670,0.15719508,1.19531810,0.60435997,0.81931181,0.02104791,0.03411668,0.01808037,0.32733644
-3.62281141,2.47476961,0.15893178,1.22032027,0.61711551,0.84560463,0.02085814,0.03393957,0.01761565,0.33426076
-3.61680840,2.53902203,0.16062302,1.24876193,0.63011279,0.87247526,0.02063243,0.03375105,0.01712697,0.34169166
-3.61080540,2.60724322,0.16224280,1.28011951,0.64332572,0.89973290,0.02037604,0.03353863,0.01662212,0.34958247
-3.60480240,2.67855629,0.16376356,1.31379834,0.65671381,0.92718404,0.02009337,0.03329310,0.01610983,0.35788215
-3.59879940,2.75199024,0.16515664,1.34913732,0.67021976,0.95463050,0.01978784,0.03300871,0.01559952,0.36653393
-3.59279640,2.82648594,0.16639289,1.38541576,0.68376813,0.98186817,0.01946187,0.03268330,0.01510098,0.37547407
-3.58679340,2.90090684,0.16744332,1.42186296,0.69726532,1.00868675,0.01911690,0.03231814,0.01462419,0.38463103
-3.58079040,2.97405471,0.16827999,1.45767039,0.71060097,1.03487055,0.01875355,0.03191770,0.01417902,0.39392519
-3.57478739,3.04469046,0.16887694,1.49200671,0.72365064,1.06020056,0.01837176,0.03148923,0.01377498,0.40326890
