energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
3.31665833,0.00320491,0.00150224,0.00000712,0.00037277,0.00018816,0.00002300,0.00064621,0.00126019,0.00027119
3.32266133,0.00397251,0.00186015,0.00000888,0.00046314,0.00023315,0.00003133,0.00079878,0.00155873,0.00033954
3.32866433,0.00489002,0.00228721,0.00001099,0.00057160,0.00028690,0.00004239,0.00098028,0.00191428,0.00042255
3.33466733,0.00597805,0.00279266,0.00001352,0.00070080,0.00035060,0.00005694,0.00119439,0.00233422,0.00052270
3.34067034,0.00725812,0.00338605,0.00001653,0.00085355,0.00042550,0.00007594,0.00144481,0.00282609,0.00064279
3.34667334,0.00875217,0.00407699,0.00002008,0.00103281,0.00051287,0.00010056,0.00173520,0.00339733,0.00078587
3.35267634,0.01048213,0.00487491,0.00002424,0.00124162,0.00061395,0.00013220,0.00206899,0.00405510,0.00095531
3.35867934,0.01246928,0.00578876,0.00002909,0.00148307,0.00072995,0.00017256,0.00244927,0.00480597,0.00115474
3.36468234,0.01473359,0.00682663,0.00003470,0.00176020,0.00086201,0.00022362,0.00287862,0.00565564,0.00138806
3.37068534,0.01729295,0.00799544,0.00004114,0.00207597,0.00101111,0.00028770,0.00335894,0.00660859,0.00165942
3.37668834,0.02016245,0.00930053,0.00004849,0.00243316,0.00117809,0.00036749,0.00389127,0.00766772,0.00197317
3.38269135,0.02335354,0.01074526,0.00005684,0.00283427,0.00136353,0.00046604,0.00447558,0.00883409,0.00233385
3.38869435,0.02687327,0.01233066,0.00006623,0.00328146,0.00156778,0.00058677,0.00511067,0.01010652,0.00274609
3.39469735,0.03072355,0.01405507,0.00007676,0.00377646,0.00179083,0.00073347,0.00579396,0.01148135,0.00321458
3.40070035,0.03490052,0.01591388,0.00008846,0.00432045,0.00203237,0.00091027,0.00652144,0.01295219,0.00374396
3.40670335,0.03939398,0.01789928,0.00010141,0.00491403,0.00229168,0.00112157,0.00728755,0.01450982,0.00433874
3.41270635,0.04418704,0.02000016,0.00011563,0.00555712,0.00256766,0.00137200,0.00808518,0.01614205,0.00500317
3.41870935,0.04925592,0.02220204,0.00013115,0.00624889,0.00285878,0.00166629,0.00890569,0.01783377,0.00574112
3.42471236,0.05456991,0.02448721,0.00014799,0.00698774,0.00316312,0.00200917,0.00973903,0.01956714,0.00655593
3.43071536,0.06009159,0.02683482,0.00016614,0.00777124,0.00347837,0.00240521,0.01057386,0.02132178,0.00745021
3.43671836,0.06577722,0.02922132,0.00018559,0.00859610,0.00380184,0.00285864,0.01139780,0.02307517,0.00842571
3.44272136,0.07157732,0.03162076,0.00020628,0.00945816,0.00413053,0.00337316,0.01219773,0.02480311,0.00948310
3.44872436,0.07743754,0.03400538,0.00022816,0.01035244,0.00446117,0.00395169,0.01296005,0.02648031,0.01062175
3.45472736,0.08329952,0.03634619,0.00025113,0.01127308,0.00479028,0.00459622,0.01367113,0.02808103,0.01183958
3.46073037,0.08910201,0.03861364,0.00027508,0.01221343,0.00511425,0.00530748,0.01431765,0.02957975,0.01313283
3.46673337,0.09478203,0.04077828,0.00029987,0.01316607,0.00542940,0.00608480,0.01488708,0.03095190,0.01449590
3.47273637,0.10027609,0.04281150,0.00032531,0.01412290,0.00573208,0.00692588,0.01536798,0.03217461,0.01592118
3.47873937,0.10552141,0.04468619,0.00035122,0.01507514,0.00601870,0.00782662,0.01575050,0.03322734,0.01739900
3.48474237,0.11045712,0.04637740,0.00037737,0.01601351,0.00628588,0.00878102,0.01602661,0.03409251,0.01891750
3.49074537,0.11502541,0.04786289,0.00040351,0.01692826,0.00653047,0.00978109,0.01619046,0.03475603,0.02046269
3.49674837,0.11917259,0.04912360,0.00042937,0.01780934,0.00674963,0.01081686,0.01623852,0.03520772,0.02201852
3.50275138,0.12285006,0.05014408,0.00045464,0.01864651,0.00694088,0.01187649,0.01616977,0.03544153,0.02356705
3.50875438,0.12601519,0.05091268,0.00047903,0.01942952,0.00710219,0.01294636,0.01598567,0.03545575,0.02508870
3.51475738,0.12863205,0.05142176,0.00050221,0.02014827,0.00723198,0.01401142,0.01569019,0.03525291,0.02656257
3.52076038,0.13067210,0.05166773,0.00052386,0.02079303,0.00732920,0.01505538,0.01528958,0.03483971,0.02796692
3.52676338,0.13211473,0.05165096,0.00054369,0.02135464,0.00739335,0.01606122,0.01479220,0.03422669,0.02927964
3.53276638,0.13294780,0.05137566,0.00056138,0.02182476,0.00742451,0.01701159,0.01420823,0.03342783,0.03047884
3.53876938,0.13316801,0.05084966,0.00057667,0.02219612,0.00742337,0.01788929,0.01354933,0.03246010,0.03154346
3.54477239,0.13278130,0.05008410,0.00058932,0.02246273,0.00739129,0.01867786,0.01282820,0.03134291,0.03245395
3.55077539,0.13180318,0.04909316,0.00059915,0.02262017,0.00733026,0.01936205,0.01205825,0.03009748,0.03319289
3.55677839,0.13025893,0.04789365,0.00060603,0.02266579,0.00724302,0.01992838,0.01125315,0.02874629,0.03374561
3.56278139,0.12818388,0.04650473,0.00060990,0.02259894,0.00713299,0.02036558,0.01042642,0.02731249,0.03410080
3.56878439,0.12562346,0.04494749,0.00061076,0.02242112,0.00700438,0.02066502,0.00959113,0.02581933,0.03425095
3.57478739,0.12263324,0.04324464,0.00060870,0.02213615,0.00686216,0.02082103,0.00875950,0.02428970,0.03419275
3.58079040,0.11927884,0.04142020,0.00060391,0.02175023,0.00671206,0.02083114,0.00794267,0.02274568,0.03392734
3.58679340,0.11563565,0.03949913,0.00059666,0.02127197,0.00656065,0.02069619,0.00715051,0.02120823,0.03346042
3.59279640,0.11178837,0.03750710,0.00058729,0.02071239,0.00641525,0.02042035,0.00639146,0.01969688,0.03280222
3.59879940,0.10783041,0.03547020,0.00057626,0.02008479,0.00628396,0.02001096,0.00567242,0.01822960,0.03196730
3.60480240,0.10386296,0.03341468,0.00056407,0.01940464,0.00617556,0.01947840,0.00499880,0.01682262,0.03097419
3.61080540,0.09999392,0.03136676,0.00055134,0.01868936,0.00609950,0.01883567,0.00437452,0.01549043,0.02984496
3.61680840,0.09633644,0.02935239,0.00053871,0.01795808,0.00606576,0.01809806,0.00380209,0.01424576,0.02860458
3.62281141,0.09300737,0.02739712,0.00052690,0.01723138,0.00608470,0.01728265,0.00328281,0.01309966,0.02728030
3.62881441,0.09012535,0.02552592,0.00051665,0.01653096,0.00616694,0.01640777,0.00281685,0.01206149,0.02590083
3.63481741,0.08780870,0.02376307,0.00050870,0.01587938,0.00632311,0.01549252,0.00240352,0.01113912,0.02449564
3.64082041,0.08617319,0.02213213,0.00050383,0.01529974,0.00656361,0.01455618,0.00204141,0.01033895,0.02309409
3.64682341,0.08532962,0.02065593,0.00050276,0.01481546,0.00689837,0.01361774,0.00172868,0.00966602,0.02172476
3.65282641,0.08538135,0.01935660,0.00050619,0.01445003,0.00733652,0.01269540,0.00146320,0.00912411,0.02041466
3.65882941,0.08642181,0.01825569,0.00051477,0.01422689,0.00788604,0.01180622,0.00124280,0.00871582,0.01918863
3.66483242,0.08853212,0.01737443,0.00052905,0.01416936,0.00855349,0.01096570,0.00106549,0.00844264,0.01806881
3.67083542,0.09177889,0.01673398,0.00054950,0.01430063,0.00934361,0.01018761,0.00092960,0.00830497,0.01707418
3.67683842,0.09621222,0.01635582,0.00057649,0.01464388,0.01025901,0.00948378,0.00083398,0.00830223,0.01622025
3.68284142,0.10186414,0.01626217,0.00061024,0.01522249,0.01129989,0.00886400,0.00077814,0.00843285,0.01551889
3.68884442,0.10874747,0.01647660,0.00065088,0.01606028,0.01246377,0.00833609,0.00076243,0.00869439,0.01497822
3.69484742,0.11685523,0.01702451,0.00069838,0.01718190,0.01374529,0.00790589,0.00078808,0.00908357,0.01460270
3.70085043,0.12616068,0.01793382,0.00075258,0.01861325,0.01513614,0.00757749,0.00085736,0.00959635,0.01439326
3.70685343,0.13661798,0.01923554,0.00081319,0.02038190,0.01662497,0.00735336,0.00097361,0.01022809,0.01434757
3.71285643,0.14816359,0.02096433,0.00087980,0.02251756,0.01819754,0.00723460,0.00114129,0.01097364,0.01446038
3.71885943,0.16071827,0.02315899,0.00095188,0.02505242,0.01983687,0.00722123,0.00136597,0.01182753,0.01472395
3.72486243,0.17418979,0.02586278,0.00102881,0.02802150,0.02152357,0.00731243,0.00165434,0.01278412,0.01512846
3.73086543,0.18847605,0.02912354,0.00110990,0.03146273,0.02323622,0.00750681,0.00201409,0.01383783,0.01566257
3.73686843,0.20346866,0.03299356,0.00119441,0.03541695,0.02495193,0.00780268,0.00245379,0.01498331,0.01631389
3.74287144,0.21905671,0.03752911,0.00128156,0.03992748,0.02664691,0.00819820,0.00298276,0.01621568,0.01706948
3.74887444,0.23513049,0.04278960,0.00137058,0.04503956,0.02829714,0.00869162,0.00361078,0.01753065,0.01791632
3.75487744,0.25158510,0.04883634,0.00146071,0.05079923,0.02987906,0.00928130,0.00434784,0.01892466,0.01884174
3.76088044,0.26832347,0.05573086,0.00155125,0.05725201,0.03137026,0.00996584,0.00520378,0.02039502,0.01983374
3.76688344,0.28525882,0.06353275,0.00164154,0.06444100,0.03275019,0.01074395,0.00618788,0.02193985,0.02088127
3.77288644,0.30231617,0.07229716,0.00173103,0.07240473,0.03400071,0.01161446,0.00730841,0.02355806,0.02197444
3.77888944,0.31943284,0.08207181,0.00181922,0.08117458,0.03510667,0.01257605,0.00857212,0.02524918,0.02310452
3.78489245,0.33655785,0.09289379,0.00190571,0.09077196,0.03605624,0.01362709,0.00998374,0.02701316,0.02426397
3.79089545,0.35365019,0.10478621,0.00199018,0.10120529,0.03684125,0.01476533,0.01154545,0.02884999,0.02544627
3.79689845,0.37067596,0.11775469,0.00207239,0.11246697,0.03745720,0.01598762,0.01325636,0.03075937,0.02664572
3.80290145,0.38760466,0.13178408,0.00215212,0.12453040,0.03790330,0.01728954,0.01511206,0.03274022,0.02785712
3.80890445,0.40440472,0.14683546,0.00222922,0.13734736,0.03818218,0.01866511,0.01710419,0.03479020,0.02907542
3.81490745,0.42103864,0.16284363,0.00230350,0.15084581,0.03829960,0.02010647,0.01922018,0.03690528,0.03029534
3.82091046,0.43745806,0.17971526,0.00237479,0.16492837,0.03826397,0.02160366,0.02144302,0.03907919,0.03151097
3.82691346,0.45359920,0.19732800,0.00244283,0.17947162,0.03808578,0.02314442,0.02375127,0.04130312,0.03271543
3.83291646,0.46937893,0.21553050,0.00250732,0.19432635,0.03777702,0.02471417,0.02611917,0.04356535,0.03390053
3.83891946,0.48469197,0.23414361,0.00256785,0.20931897,0.03735052,0.02629595,0.02851695,0.04585109,0.03505659
3.84492246,0.49940940,0.25296276,0.00262393,0.22425400,0.03681939,0.02787069,0.03091135,0.04814245,0.03617230
3.85092546,0.51337883,0.27176152,0.00267494,0.23891773,0.03619641,0.02941738,0.03326625,0.05041852,0.03723475
3.85692846,0.52642625,0.29029629,0.00272017,0.25308297,0.03549359,0.03091357,0.03554359,0.05265573,0.03822954
3.86293147,0.53835970,0.30831200,0.00275885,0.26651476,0.03472178,0.03233582,0.03770426,0.05482821,0.03914111
3.86893447,0.54897453,0.32554864,0.00279012,0.27897689,0.03389047,0.03366035,0.03970929,0.05690847,0.03995305
3.87493747,0.55806016,0.34174837,0.00281311,0.29023889,0.03300760,0.03486373,0.04152096,0.05886806,0.04064870
3.88094047,0.56540795,0.35666294,0.00282696,0.30008334,0.03207965,0.03592359,0.04310400,0.06067847,0.04121165
3.88694347,0.57081983,0.37006118,0.00283086,0.30831303,0.03111169,0.03681938,0.04442678,0.06231195,0.04162646
3.89294647,0.57411723,0.38173618,0.00282412,0.31475784,0.03010764,0.03753310,0.04546236,0.06374247,0.04187922
3.89894947,0.57514984,0.39151184,0.00280618,0.31928078,0.02907056,0.03804994,0.04618948,0.06494663,0.04195828
3.90495248,0.57380367,0.39924871,0.00277668,0.32178317,0.02800301,0.03835890,0.04659336,0.06590446,0.04185477
3.91095548,0.57000814,0.40484863,0.00273547,0.32220845,0.02690739,0.03845321,0.04666624,0.06660021,0.04156314
3.91695848,0.56374165,0.40825824,0.00268268,0.32054471,0.02578634,0.03833067,0.04640781,0.06702302,0.04108153
3.92296148,0.55503555,0.40947109,0.00261870,0.31682562,0.02464303,0.03799384,0.04582528,0.06716737,0.04041205
3.92896448,0.54397613,0.40852846,0.00254421,0.31112980,0.02348149,0.03745007,0.04493325,0.06703349,0.03956091
3.93496748,0.53070488,0.40551880,0.00246019,0.30357880,0.02230679,0.03671132,0.04375338,0.06662754,0.03853838
3.94097049,0.51541675,0.40057595,0.00236791,0.29433360,0.02112521,0.03579395,0.04231382,0.06596173,0.03735867
3.94697349,0.49835686,0.39387625,0.00226889,0.28359008,0.01994427,0.03471828,0.04064846,0.06505424,0.03603969
3.95297649,0.47981574,0.38563478,0.00216493,0.27157348,0.01877278,0.03350813,0.03879607,0.06392905,0.03460266
3.95897949,0.46012345,0.37610082,0.00205801,0.25853232,0.01762068,0.03219019,0.03679937,0.06261570,0.03307168
3.96498249,0.43964298,0.36555282,0.00195033,0.24473197,0.01649895,0.03079347,0.03470403,0.06114895,0.03147334
3.97098549,0.41876316,0.35429304,0.00184422,0.23044822,0.01541944,0.02934861,0.03255771,0.05956839,0.02983616
3.97698849,0.39789154,0.34264201,0.00174215,0.21596118,0.01439459,0.02788722,0.03040918,0.05791807,0.02819021
3.98299150,0.37744747,0.33093297,0.00164667,0.20154954,0.01343725,0.02644135,0.02830751,0.05624601,0.02656667
3.98899450,0.35785555,0.31950633,0.00156040,0.18748577,0.01256041,0.02504280,0.02630136,0.05460377,0.02499748
3.99499750,0.33953972,0.30870434,0.00148597,0.17403192,0.01177702,0.02372272,0.02443850,0.05304597,0.02351506
4.00100050,0.32291796,0.29886578,0.00142606,0.16143648,0.01109971,0.02251104,0.02276536,0.05162975,0.02215210
4.00700350,0.30839769,0.29032088,0.00138332,0.14993208,0.01054068,0.02143616,0.02132680,0.05041428,0.02094144
4.01300650,0.29637174,0.28338630,0.00136038,0.13973399,0.01011149,0.02052450,0.02016595,0.04946012,0.01991597
4.01900950,0.28721482,0.27836026,0.00135987,0.13103948,0.00982297,0.01980031,0.01932418,0.04882854,0.01910856
4.02501251,0.28128034,0.27551765,0.00138432,0.12402757,0.00968510,0.01928528,0.01884103,0.04858081,0.01855207
4.03101551,0.27889741,0.27510532,0.00143624,0.11885936,0.00970696,0.01899842,0.01875428,0.04877732,0.01827926
4.03701851,0.28036782,0.27733743,0.00151804,0.11567844,0.00989671,0.01895574,0.01909985,0.04947663,0.01832276
4.04302151,0.28596296,0.28239098,0.00163203,0.11461139,0.01026155,0.01917010,0.01991174,0.05073439,0.01871482
4.04902451,0.29592057,0.29040172,0.00178039,0.11576817,0.01080773,0.01965102,0.02122178,0.05260219,0.01948714
4.05502751,0.31044122,0.30146037,0.00196513,0.11924219,0.01154062,0.02040446,0.02305927,0.05512627,0.02067047
4.06103052,0.32968461,0.31560959,0.00218808,0.12511006,0.01246473,0.02143269,0.02545049,0.05834617,0.02229409
4.06703352,0.35376580,0.33284166,0.00245080,0.13343094,0.01358380,0.02273418,0.02841804,0.06229342,0.02438525
4.07303652,0.38275145,0.35309730,0.00275459,0.14424551,0.01490090,0.02430346,0.03198001,0.06699010,0.02696835
4.07903952,0.41665640,0.37626555,0.00310040,0.15757458,0.01641852,0.02613115,0.03614911,0.07244756,0.03006417
4.08504252,0.45544063,0.40218512,0.00348878,0.17341750,0.01813871,0.02820400,0.04093164,0.07866519,0.03368887
4.09104552,0.49900703,0.43064716,0.00391988,0.19175046,0.02006323,0.03050506,0.04632653,0.08562937,0.03785304
4.09704852,0.54720014,0.46139949,0.00439335,0.21252485,0.02219365,0.03301392,0.05232434,0.09331264,0.04256074
4.10305153,0.59980611,0.49415238,0.00490837,0.23566591,0.02453153,0.03570708,0.05890644,0.10167318,0.04780856
4.10905453,0.65655393,0.52858560,0.00546354,0.26107169,0.02707852,0.03855850,0.06604433,0.11065456,0.05358482
4.11505753,0.71711818,0.56435658,0.00605697,0.28861271,0.02983644,0.04154016,0.07369926,0.12018594,0.05986890
4.12106053,0.78112323,0.60110948,0.00668619,0.31813216,0.03280729,0.04462280,0.08182209,0.13018265,0.06663081
4.12706353,0.84814867,0.63848457,0.00734820,0.34944697,0.03599324,0.04777669,0.09035358,0.14054723,0.07383096
4.13306653,0.91773610,0.67612774,0.00803950,0.38234961,0.03939651,0.05097245,0.09922500,0.15117085,0.08142031
4.13906953,0.98939657,0.71369951,0.00875609,0.41661065,0.04301910,0.05418193,0.10835916,0.16193525,0.08934076
4.14507254,1.06261872,0.75088316,0.00949355,0.45198198,0.04686248,0.05737894,0.11767185,0.17271495,0.09752582
4.15107554,1.13687697,0.78739144,0.01024707,0.48820056,0.05092710,0.06054001,0.12707351,0.18337989,0.10590169
4.15707854,1.21163932,0.82297164,0.01101151,0.52499251,0.05521181,0.06364498,0.13647124,0.19379821,0.11438852
4.16308154,1.28637455,0.85740851,0.01178144,0.56207728,0.05971317,0.06667739,0.14577101,0.20383931,0.12290193
4.16908454,1.36055813,0.89052507,0.01255123,0.59917176,0.06442465,0.06962471,0.15487985,0.21337680,0.13135472
4.17508754,1.43367684,0.92218103,0.01331506,0.63599407,0.06933576,0.07247832,0.16370813,0.22229154,0.13965862
4.18109055,1.50523171,0.95226915,0.01406699,0.67226678,0.07443121,0.07523326,0.17217164,0.23047438,0.14772615
4.18709355,1.57473933,0.98070954,0.01480101,0.70771958,0.07969009,0.07788775,0.18019340,0.23782862,0.15547237
4.19309655,1.64173158,1.00744250,0.01551105,0.74209107,0.08508506,0.08044251,0.18770517,0.24427217,0.16281653
4.19909955,1.70575409,1.03242017,0.01619105,0.77512994,0.09058183,0.08289985,0.19464857,0.24973906,0.16968357
4.20510255,1.76636379,1.05559786,0.01683495,0.80659539,0.09613875,0.08526269,0.20097567,0.25418056,0.17600533
4.21110555,1.82312608,1.07692538,0.01743677,0.83625700,0.10170671,0.08753348,0.20664920,0.25756569,0.18172157
4.21710855,1.87561221,1.09633931,0.01799060,0.86389427,0.10722936,0.08971317,0.21164220,0.25988107,0.18678067
4.22311156,1.92339755,1.11375674,0.01849069,0.88929615,0.11264369,0.09180017,0.21593737,0.26113036,0.19114012
4.22911456,1.96606133,1.12907094,0.01893148,0.91226061,0.11788101,0.09378956,0.21952603,0.26133313,0.19476666
4.23511756,2.00318842,1.14214961,0.01930768,0.93259487,0.12286831,0.09567247,0.22240688,0.26052335,0.19763638
4.24112056,2.03437357,1.15283581,0.01961436,0.95011621,0.12752997,0.09743574,0.22458462,0.25874758,0.19973455
4.24712356,2.05922838,1.16095182,0.01984706,0.96465387,0.13178977,0.09906192,0.22606860,0.25606299,0.20105540
4.25312656,2.07739103,1.16630576,0.02000187,0.97605191,0.13557329,0.10052959,0.22687165,0.25253525,0.20160189
4.25912956,2.08853853,1.16870075,0.02007559,0.98417328,0.13881028,0.10181408,0.22700906,0.24823660,0.20138546
4.26513257,2.09240120,1.16794621,0.02006586,0.98890485,0.14143727,0.10288843,0.22649791,0.24324391,0.20042593
4.27113557,2.08877856,1.16387055,0.01997126,0.99016340,0.14340007,0.10372477,0.22535684,0.23763708,0.19875136
4.27713857,2.07755591,1.15633472,0.01979146,0.98790208,0.14465609,0.10429578,0.22360613,0.23149771,0.19639816
4.28314157,2.05872060,1.14524556,0.01952730,0.98211715,0.14517645,0.10457644,0.22126819,0.22490808,0.19341120
4.28914457,2.03237686,1.13056839,0.01918090,0.97285441,0.14494762,0.10454575,0.21836840,0.21795042,0.18984402
4.29514757,1.99875818,1.11233784,0.01875570,0.96021493,0.14397264,0.10418847,0.21493617,0.21070650,0.18575906
4.30115058,1.95823626,1.09066619,0.01825644,0.94435952,0.14227180,0.10349668,0.21100613,0.20325748,0.18122785
4.30715358,1.91132548,1.06574871,0.01768920,0.92551152,0.13988261,0.10247118,0.20661934,0.19568380,0.17633108
4.31315658,1.85868242,1.03786540,0.01706126,0.90395746,0.13685926,0.10112247,0.20182435,0.18806530,0.17115850
4.31915958,1.80109977,1.00737898,0.01638105,0.88004533,0.13327141,0.09947150,0.19667802,0.18048115,0.16580852
4.32516258,1.73949456,0.97472890,0.01565792,0.85418026,0.12920239,0.09754981,0.19124592,0.17300975,0.16038755
4.33116558,1.67489087,0.94042170,0.01490202,0.82681751,0.12474687,0.09539933,0.18560226,0.16572844,0.15500886
4.33716858,1.60839732,0.90501784,0.01412401,0.79845293,0.12000816,0.09307162,0.17982928,0.15871294,0.14979111
4.34317159,1.54118008,0.86911569,0.01333487,0.76961105,0.11509510,0.09062671,0.17401599,0.15203646,0.14485640
4.34917459,1.47443236,0.83333324,0.01254556,0.74083128,0.11011882,0.08813143,0.16825645,0.14576858,0.14032787
4.35517759,1.40934146,0.79828832,0.01176682,0.71265264,0.10518936,0.08565741,0.16264734,0.13997382,0.13632700
4.36118059,1.34705464,0.76457825,0.01100885,0.68559756,0.10041237,0.08327881,0.15728527,0.13471001,0.13297043
4.36718359,1.28864516,0.73275970,0.01028111,0.66015561,0.09588599,0.08106975,0.15226360,0.13002650,0.13036670
4.37318659,1.23507976,0.70332973,0.00959203,0.63676754,0.09169797,0.07910170,0.14766920,0.12596235,0.12861271
4.37918959,1.18718898,0.67670877,0.00894889,0.61581066,0.08792322,0.07744082,0.14357908,0.12254452,0.12779023
4.38519260,1.14564137,0.65322627,0.00835758,0.59758595,0.08462177,0.07614541,0.14005722,0.11978638,0.12796254
4.39119560,1.11092271,0.63310968,0.00782257,0.58230753,0.08183730,0.07526355,0.13715175,0.11768637,0.12917126
4.39719860,1.08332098,0.61647709,0.00734677,0.57009513,0.07959622,0.07483104,0.13489251,0.11622718,0.13143371
4.40320160,1.06291773,0.60333400,0.00693157,0.56096974,0.07790727,0.07486974,0.13328935,0.11537536,0.13474074
4.40920460,1.04958620,0.59357420,0.00657679,0.55485271,0.07676182,0.07538631,0.13233105,0.11508159,0.13905529
4.41520760,1.04299628,0.58698477,0.00628085,0.55156851,0.07613457,0.07637155,0.13198509,0.11528142,0.14431174
4.42121061,1.04262614,0.58325496,0.00604079,0.55085090,0.07598490,0.07780021,0.13219828,0.11589678,0.15041618
4.42721361,1.04778019,0.58198867,0.00585247,0.55235244,0.07625860,0.07963143,0.13289824,0.11683793,0.15724762
4.43321661,1.05761275,0.58271981,0.00571074,0.55565685,0.07689000,0.08180974,0.13399563,0.11800607,0.16466022
4.43921961,1.07115660,0.58493023,0.00560962,0.56029393,0.07780450,0.08426658,0.13538718,0.11929629,0.17248643
4.44522261,1.08735541,0.58806918,0.00554256,0.56575629,0.07892118,0.08692232,0.13695925,0.12060091,0.18054110
4.45122561,1.10509914,0.59157384,0.00550263,0.57151736,0.08015569,0.08968880,0.13859197,0.12181300,0.18862631
4.45722861,1.12326086,0.59488998,0.00548281,0.57704993,0.08142312,0.09247207,0.14016356,0.12282993,0.19653703
4.46323162,1.14073419,0.59749201,0.00547615,0.58184458,0.08264084,0.09517549,0.14155490,0.12355690,0.20406704
4.46923462,1.15646973,0.59890173,0.00547606,0.58542721,0.08373123,0.09770297,0.14265395,0.12391013,0.21101539
4.47523762,1.16950955,0.59870517,0.00547648,0.58737516,0.08462415,0.09996213,0.14335999,0.12381980,0.21719267
4.48124062,1.17901852,0.59656691,0.00547206,0.58733130,0.08525926,0.10186749,0.14358748,0.12323239,0.22242729
4.48724362,1.18431143,0.59224142,0.00545836,0.58501550,0.08558780,0.10334330,0.14326934,0.12211256,0.22657118
4.49324662,1.18487529,0.58558126,0.00543191,0.58023342,0.08557416,0.10432612,0.14235956,0.12044433,0.22950495
4.49924962,1.18038593,0.57654189,0.00539038,0.57288208,0.08519695,0.10476699,0.14083513,0.11823159,0.23114210
4.50525263,1.17071860,0.56518304,0.00533257,0.56295230,0.08444959,0.10463299,0.13869712,0.11549801,0.23143224
4.51125563,1.15595234,0.55166681,0.00525849,0.55052801,0.08334052,0.10390832,0.13597091,0.11228622,0.23036314
4.51725863,1.13636811,0.53625276,0.00516931,0.53578261,0.08189289,0.10259476,0.13270565,0.10865646,0.22796151
4.52326163,1.11244091,0.51929019,0.00506734,0.51897255,0.08014392,0.10071151,0.12897297,0.10468472,0.22429255
4.52926463,1.08482615,0.50120810,0.00495596,0.50042864,0.07814374,0.09829445,0.12486494,0.10046040,0.21945823
4.53526763,1.05434106,0.48250326,0.00483946,0.48054536,0.07595400,0.09539489,0.12049147,0.09608368,0.21359438
4.54127064,1.02194157,0.46372680,0.00472300,0.45976874,0.07364609,0.09207777,0.11597722,0.09166268,0.20686682
4.54727364,0.98869555,0.44546984,0.00461236,0.43858316,0.07129917,0.08841954,0.11145807,0.08731043,0.19946651
4.55327664,0.95575322,0.42834847,0.00451386,0.41749776,0.06899799,0.08450574,0.10707741,0.08314188,0.19160406
4.55927964,0.92431550,0.41298866,0.00443410,0.39703251,0.06683051,0.08042827,0.10298218,0.07927094,0.18350370
4.56528264,0.89560116,0.40001117,0.00437982,0.37770476,0.06488559,0.07628273,0.09931898,0.07580758,0.17539708
4.57128564,0.87081366,0.39001693,0.00435769,0.36001623,0.06325049,0.07216561,0.09623014,0.07285522,0.16751681
4.57728864,0.85110819,0.38357306,0.00437409,0.34444094,0.06200854,0.06817168,0.09384994,0.07050823,0.16009033
4.58329165,0.83755991,0.38119954,0.00443492,0.33141413,0.06123676,0.06439145,0.09230109,0.06884975,0.15333385
4.58929465,0.83113374,0.38335691,0.00454544,0.32132237,0.06100373,0.06090895,0.09169140,0.06794978,0.14744692
4.59529765,0.83265657,0.39043490,0.00471004,0.31449494,0.06136755,0.05779974,0.09211080,0.06786350,0.14260743
4.60130065,0.84279217,0.40274206,0.00493209,0.31119654,0.06237397,0.05512923,0.09362873,0.06862995,0.13896731
4.60730365,0.86201954,0.42049671,0.00521382,0.31162127,0.06405492,0.05295136,0.09629193,0.07027098,0.13664889
4.61330665,0.89061504,0.44381908,0.00555612,0.31588801,0.06642718,0.05130760,0.10012263,0.07279050,0.13574213
4.61930965,0.92863888,0.47272491,0.00595853,0.32403715,0.06949141,0.05022625,0.10511723,0.07617408,0.13630249
4.62531266,0.97592624,0.50712062,0.00641907,0.33602860,0.07323164,0.04972212,0.11124555,0.08038889,0.13834970
4.63131566,1.03208356,0.54680030,0.00693426,0.35174133,0.07761500,0.04979645,0.11845056,0.08538390,0.14186727
4.63731866,1.09649024,0.59144470,0.00749910,0.37097417,0.08259198,0.05043714,0.12664870,0.09109062,0.14680276
4.64332166,1.16830595,0.64062237,0.00810712,0.39344828,0.08809708,0.05161923,0.13573089,0.09742401,0.15306892
4.64932466,1.24648377,0.69379327,0.00875044,0.41881096,0.09404989,0.05330562,0.14556412,0.10428393,0.16054545
4.65532766,1.32978904,0.75031479,0.00941992,0.44664114,0.10035665,0.05544798,0.15599369,0.11155687,0.16908154
4.66133067,1.41682369,0.80945058,0.01010529,0.47645643,0.10691213,0.05798793,0.16684608,0.11911814,0.17849917
4.66733367,1.50605580,0.87038183,0.01079542,0.50772168,0.11360198,0.06085833,0.17793247,0.12683427,0.18859691
4.67333667,1.59585363,0.93222124,0.01147849,0.53985909,0.12030536,0.06398477,0.18905275,0.13456582,0.19915444
4.67933967,1.68452331,0.99402928,0.01214235,0.57225964,0.12689778,0.06728722,0.19999996,0.14217035,0.20993749
4.68534267,1.77034939,1.05483252,0.01277476,0.60429568,0.13325418,0.07068175,0.21056519,0.14950562,0.22070324
4.69134567,1.85163677,1.11364366,0.01336369,0.63533446,0.13925199,0.07408244,0.22054252,0.15643273,0.23120602
4.69734867,1.92675292,1.16948260,0.01389772,0.66475224,0.14477425,0.07740325,0.22973417,0.16281939,0.24120315
4.70335168,1.99416900,1.22139822,0.01436627,0.69194854,0.14971252,0.08055998,0.23795544,0.16854298,0.25046079
