energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.62981491,2.98165924,0.17412522,0.09016426,0.82305097,2.04643467,0.00289383,0.16083004,0.07162099,0.53090893
1.63581791,2.84946122,0.16218147,0.08530734,0.77511461,1.95936771,0.00269082,0.15429492,0.06809302,0.50263780
1.64182091,2.71643596,0.15051213,0.08044828,0.72715396,1.87178119,0.00250103,0.14753112,0.06451649,0.47430011
1.64782391,2.58348519,0.13919419,0.07562778,0.67967054,1.78418393,0.00232389,0.14059534,0.06091984,0.44612232
1.65382691,2.45146763,0.12829379,0.07088264,0.63313107,1.69707061,0.00215890,0.13354302,0.05732914,0.41831105
1.65982991,2.32120067,0.11786630,0.06624543,0.58796064,1.61092579,0.00200562,0.12642773,0.05376811,0.39105218
1.66583292,2.19346351,0.10795655,0.06174433,0.54453785,1.52622814,0.00186370,0.11930083,0.05025820,0.36451053
1.67183592,2.06900107,0.09859946,0.05740317,0.50319211,1.44345427,0.00173284,0.11221109,0.04681875,0.33883029
1.67783892,1.94852826,0.08982078,0.05324153,0.46420281,1.36308197,0.00161280,0.10520454,0.04346718,0.31413599
1.68384192,1.83273393,0.08163811,0.04927509,0.42780049,1.28559238,0.00150339,0.09832436,0.04021916,0.29053389
1.68984492,1.72228407,0.07406184,0.04551594,0.39416960,1.21147088,0.00140447,0.09161085,0.03708882,0.26811368
1.69584792,1.61782395,0.06709629,0.04197308,0.36345250,1.14120662,0.00131592,0.08510147,0.03408893,0.24695033
1.70185093,1.51997888,0.06074071,0.03865285,0.33575449,1.07529062,0.00123765,0.07883086,0.03123094,0.22710600
1.70785393,1.42935337,0.05499029,0.03555946,0.31114938,1.01421241,0.00116958,0.07283098,0.02852516,0.20863182
1.71385693,1.34652876,0.04983700,0.03269537,0.28968521,0.95845527,0.00111164,0.06713105,0.02598076,0.19156959
1.71985993,1.27205907,0.04527044,0.03006177,0.27138974,0.90849033,0.00106376,0.06175766,0.02360575,0.17595311
1.72586293,1.20646537,0.04127838,0.02765890,0.25627538,0.86476944,0.00102588,0.05673470,0.02140703,0.16180932
1.73186593,1.15022847,0.03784732,0.02548628,0.24434328,0.82771720,0.00099789,0.05208326,0.01939026,0.14915900
1.73786893,1.10378027,0.03496280,0.02354291,0.23558623,0.79772201,0.00097969,0.04782156,0.01755987,0.13801713
1.74387194,1.06749366,0.03260959,0.02182734,0.22999037,0.77512647,0.00097115,0.04396476,0.01591892,0.12839286
1.74987494,1.04167134,0.03077172,0.02033771,0.22753543,0.76021724,0.00097210,0.04052469,0.01446907,0.12028918
1.75587794,1.02653359,0.02943247,0.01907159,0.22819364,0.75321430,0.00098232,0.03750969,0.01321051,0.11370217
1.76188094,1.02220520,0.02857412,0.01802592,0.23192728,0.75426000,0.00100157,0.03492424,0.01214185,0.10862005
1.76788394,1.02870201,0.02817767,0.01719674,0.23868507,0.76340797,0.00102953,0.03276877,0.01126014,0.10502197
1.77388694,1.04591730,0.02822253,0.01657902,0.24839759,0.78061211,0.00106585,0.03103934,0.01056077,0.10287667
1.77988994,1.07360854,0.02868602,0.01616634,0.26097200,0.80571619,0.00111008,0.02972743,0.01003747,0.10214104
1.78589295,1.11138518,0.02954299,0.01595071,0.27628649,0.83844424,0.00116170,0.02881974,0.00968234,0.10275882
1.79189595,1.15869814,0.03076541,0.01592231,0.29418473,0.87839243,0.00122010,0.02829809,0.00948580,0.10465926
1.79789895,1.21483169,0.03232193,0.01606928,0.31447076,0.92502299,0.00128458,0.02813936,0.00943669,0.10775622
1.80390195,1.27889886,0.03417759,0.01637763,0.33690488,0.97766074,0.00135433,0.02831561,0.00952234,0.11194747
1.80990495,1.34984091,0.03629366,0.01683118,0.36120070,1.03549305,0.00142842,0.02879422,0.00972861,0.11711452
1.81590795,1.42643191,0.03862757,0.01741155,0.38702396,1.09757360,0.00150584,0.02953826,0.01004007,0.12312298
1.82191096,1.50728911,0.04113303,0.01809829,0.41399326,1.16283084,0.00158545,0.03050692,0.01044014,0.12982350
1.82791396,1.59088950,0.04376041,0.01886911,0.44168302,1.23008116,0.00166601,0.03165612,0.01091131,0.13705347
1.83391696,1.67559298,0.04645729,0.01970017,0.46962882,1.29804727,0.00174624,0.03293928,0.01143535,0.14463935
1.83991996,1.75967199,0.04916921,0.02056649,0.49733500,1.36538163,0.00182474,0.03430811,0.01199363,0.15239972
1.84592296,1.84134722,0.05184073,0.02144245,0.52428458,1.43069455,0.00190014,0.03571368,0.01256743,0.16014899
1.85192596,1.91882872,0.05441663,0.02230235,0.54995110,1.49258646,0.00197104,0.03710741,0.01313823,0.16770163
1.85792896,1.99036103,0.05684328,0.02312099,0.57381211,1.54968338,0.00203609,0.03844219,0.01368817,0.17487698
1.86393197,2.05427112,0.05907019,0.02387436,0.59536374,1.60067445,0.00209404,0.03967356,0.01420035,0.18150417
1.86993497,2.10901716,0.06105160,0.02454029,0.61413584,1.64435002,0.00214381,0.04076077,0.01465927,0.18742737
1.87593797,2.15323630,0.06274813,0.02509903,0.62970701,1.67963899,0.00218449,0.04166784,0.01505116,0.19251080
1.88194097,2.18578929,0.06412837,0.02553392,0.64171887,1.70564357,0.00221544,0.04236452,0.01536437,0.19664357
1.88794397,2.20580007,0.06517038,0.02583184,0.64988887,1.72166998,0.00223634,0.04282711,0.01558962,0.19974394
1.89394697,2.21268834,0.06586300,0.02598364,0.65402109,1.72725372,0.00224725,0.04303905,0.01572032,0.20176302
1.89994997,2.20619359,0.06620700,0.02598449,0.65401442,1.72217804,0.00224861,0.04299137,0.01575271,0.20268746
1.90595298,2.18638938,0.06621588,0.02583401,0.64986783,1.70648474,0.00224138,0.04268294,0.01568601,0.20254123
1.91195598,2.15368700,0.06591648,0.02553633,0.64168228,1.68047674,0.00222698,0.04212036,0.01552247,0.20138630
1.91795898,2.10882840,0.06534912,0.02509996,0.62965938,1.64471220,0.00220738,0.04131781,0.01526735,0.19932209
1.92396198,2.05286840,0.06456754,0.02453758,0.61409659,1.59999034,0.00218512,0.04029652,0.01492880,0.19648379
1.92996498,1.98714715,0.06363845,0.02386566,0.59537949,1.54732976,0.00216328,0.03908416,0.01451774,0.19303952
1.93596798,1.91325386,0.06264070,0.02310393,0.57397108,1.48793996,0.00214554,0.03771396,0.01404759,0.18918639
1.94197099,1.83298337,0.06166428,0.02227483,0.55039899,1.42318756,0.00213613,0.03622382,0.01353403,0.18514562
1.94797399,1.74828740,0.06080895,0.02140284,0.52524076,1.35455837,0.00213983,0.03465520,0.01299467,0.18115687
1.95397699,1.66122242,0.06018261,0.02051378,0.49910818,1.28361721,0.00216192,0.03305209,0.01244876,0.17747191
1.95997999,1.57389617,0.05989959,0.01963404,0.47263097,1.21196677,0.00220816,0.03145984,0.01191679,0.17434779
1.96598299,1.48841465,0.06007863,0.01878991,0.44644066,1.14120714,0.00228469,0.02992410,0.01142017,0.17203985
1.97198599,1.40683147,0.06084076,0.01800682,0.42115508,1.07289742,0.00239796,0.02848984,0.01098088,0.17079459
1.97798899,1.33110092,0.06230712,0.01730870,0.39736402,1.00852043,0.00255467,0.02720037,0.01062111,0.17084271
1.98399200,1.26303598,0.06459653,0.01671742,0.37561633,0.94945153,0.00276159,0.02609653,0.01036294,0.17239251
1.98999500,1.20427212,0.06782315,0.01625223,0.35640890,0.89693205,0.00302544,0.02521599,0.01022801,0.17562366
1.99599800,1.15623737,0.07209391,0.01592938,0.34017751,0.85204780,0.00335274,0.02459269,0.01023718,0.18068182
2.00200100,1.12012882,0.07750598,0.01576177,0.32728975,0.81571256,0.00374961,0.02425635,0.01041018,0.18767386
2.00800400,1.09689544,0.08414419,0.01575877,0.31803991,0.78865654,0.00422156,0.02423210,0.01076533,0.19666418
2.01400700,1.08722696,0.09207842,0.01592604,0.31264577,0.77141941,0.00477328,0.02454031,0.01131911,0.20767192
2.02001001,1.09154829,0.10136105,0.01626559,0.31124712,0.76434740,0.00540840,0.02519636,0.01208585,0.22066937
2.02601301,1.11001883,0.11202448,0.01677576,0.31390586,0.76759410,0.00612926,0.02621056,0.01307727,0.23558154
2.03201601,1.14253629,0.12407881,0.01745148,0.32060746,0.78112421,0.00693668,0.02758814,0.01430208,0.25228695
2.03801901,1.18874425,0.13750971,0.01828444,0.33126355,0.80471996,0.00782971,0.02932919,0.01576560,0.27061963
2.04402201,1.24804306,0.15227669,0.01926340,0.34571556,0.83798955,0.00880552,0.03142871,0.01746925,0.29037233
2.05002501,1.31960370,0.16831163,0.02037462,0.36373916,0.88037745,0.00985915,0.03387664,0.01941015,0.31130084
2.05602801,1.40238423,0.18551796,0.02160216,0.38504944,0.93117618,0.01098351,0.03665789,0.02158079,0.33312942
2.06203102,1.49514864,0.20377038,0.02292842,0.40930668,0.98953953,0.01216928,0.03975240,0.02396862,0.35555700
2.06803402,1.59648798,0.22291528,0.02433453,0.43612274,1.05449703,0.01340497,0.04313523,0.02655588,0.37826426
2.07403702,1.70484372,0.24277190,0.02580085,0.46506789,1.12496973,0.01467703,0.04677663,0.02931943,0.40092111
2.08004002,1.81853311,0.26313442,0.02730739,0.49567812,1.19978738,0.01597009,0.05064221,0.03223076,0.42319454
2.08604302,1.93577663,0.28377477,0.02883426,0.52746287,1.27770680,0.01726718,0.05469310,0.03525619,0.44475648
2.09204602,2.05472726,0.30444638,0.03036208,0.55991314,1.35743169,0.01855017,0.05888625,0.03835716,0.46529145
2.09804902,2.17350131,0.32488872,0.03187228,0.59250983,1.43763358,0.01980015,0.06317474,0.04149085,0.48450378
2.10405203,2.29021058,0.34483247,0.03334748,0.62473238,1.51697387,0.02099797,0.06750825,0.04461082,0.50212410
2.11005503,2.40299524,0.36400542,0.03477166,0.65606739,1.59412665,0.02212476,0.07183361,0.04766798,0.51791496
2.11605803,2.51005694,0.38213865,0.03613038,0.68601721,1.66780202,0.02316246,0.07609545,0.05061161,0.53167540
2.12206103,2.60969155,0.39897309,0.03741086,0.71410841,1.73676928,0.02409446,0.08023702,0.05339064,0.54324437
2.12806403,2.70032065,0.41426597,0.03860209,0.73989969,1.79987970,0.02490602,0.08420107,0.05595488,0.55250284
2.13406703,2.78052102,0.42779712,0.03969478,0.76298939,1.85608808,0.02558482,0.08793084,0.05825643,0.55937484
2.14007004,2.84905144,0.43937483,0.04068135,0.78302218,1.90447265,0.02612133,0.09137117,0.06025102,0.56382715
2.14607304,2.90487595,0.44884100,0.04155583,0.79969482,1.94425257,0.02650914,0.09446962,0.06189934,0.56586813
2.15207604,2.94718283,0.45607540,0.04231379,0.81276093,1.97480259,0.02674512,0.09717766,0.06316819,0.56554546
2.15807904,2.97539891,0.46099888,0.04295218,0.82203457,1.99566433,0.02682953,0.09945176,0.06403156,0.56294330
2.16408204,2.98919865,0.46357538,0.04346924,0.82739256,2.00655382,0.02676596,0.10125460,0.06447141,0.55817887
2.17008504,2.98850771,0.46381269,0.04386445,0.82877553,2.00736500,0.02656115,0.10255601,0.06447833,0.55139872
2.17608804,2.97350116,0.46176181,0.04413838,0.82618765,1.99816922,0.02622474,0.10333388,0.06405174,0.54277499
2.18209105,2.94459615,0.45751516,0.04429272,0.81969516,1.97921051,0.02576885,0.10357492,0.06319998,0.53250165
2.18809405,2.90243966,0.45120351,0.04433024,0.80942363,1.95089722,0.02520766,0.10327520,0.06194002,0.52079110
2.19409705,2.84789158,0.44299192,0.04425485,0.79555430,1.91378992,0.02455685,0.10244041,0.06029689,0.50787102
2.20010005,2.78200395,0.43307479,0.04407167,0.77831933,1.86858638,0.02383313,0.10108602,0.05830292,0.49398179
2.20610305,2.70599691,0.42167025,0.04378714,0.75799639,1.81610401,0.02305363,0.09923708,0.05599665,0.47937424
2.21210605,2.62123235,0.40901424,0.04340912,0.73490263,1.75726041,0.02223540,0.09692782,0.05342170,0.46430795
2.21810905,2.52918597,0.39535436,0.04294706,0.70938819,1.69305275,0.02139499,0.09420104,0.05062547,0.44904984
2.22411206,2.43141860,0.38094383,0.04241212,0.68182955,1.62453652,0.02054798,0.09110725,0.04765773,0.43387306
2.23011506,2.32954765,0.36603579,0.04181725,0.65262270,1.55280437,0.01970876,0.08770367,0.04456928,0.41905603
2.23611806,2.22521923,0.35087810,0.04117730,0.62217644,1.47896568,0.01889022,0.08405306,0.04141064,0.40488140
2.24212106,2.12008157,0.33570880,0.04050902,0.59090585,1.40412707,0.01810375,0.08022241,0.03823084,0.39163491
2.24812406,2.01576018,0.32075238,0.03983102,0.55922608,1.32937453,0.01735914,0.07628166,0.03507631,0.37960383
2.25412706,1.91383507,0.30621676,0.03916364,0.52754646,1.25575726,0.01666474,0.07230225,0.03199004,0.36907503
2.26013007,1.81582003,0.29229128,0.03852877,0.49626511,1.18427343,0.01602754,0.06835585,0.02901082,0.36033230
2.26613307,1.72314429,0.27914535,0.03794953,0.46576394,1.11585790,0.01545350,0.06451293,0.02617279,0.35365319
2.27213607,1.63713613,0.26692785,0.03744991,0.43640414,1.05137195,0.01494772,0.06084160,0.02350514,0.34930495
2.27813907,1.55900861,0.25576725,0.03705430,0.40852215,0.99159471,0.01451481,0.05740644,0.02103199,0.34753989
2.28414207,1.48984706,0.24577210,0.03678696,0.38242603,0.93721640,0.01415910,0.05426744,0.01877254,0.34859004
2.29014507,1.43059819,0.23703202,0.03667142,0.35839226,0.88883294,0.01388499,0.05147912,0.01674125,0.35266127
2.29614807,1.38206058,0.22961886,0.03672984,0.33666294,0.84694192,0.01369710,0.04908975,0.01494825,0.35992703
2.30215108,1.34487653,0.22358801,0.03698235,0.31744337,0.81193971,0.01360047,0.04714067,0.01339982,0.37052188
2.30815408,1.31952517,0.21897982,0.03744639,0.30089997,0.78411948,0.01360066,0.04566582,0.01209888,0.38453513
2.31415708,1.30631678,0.21582085,0.03813604,0.28715857,0.76367018,0.01370378,0.04469129,0.01104558,0.40200472
2.32016008,1.30538860,0.21412512,0.03906148,0.27630315,0.75067632,0.01391638,0.04423507,0.01023785,0.42291177
2.32616308,1.31670213,0.21389525,0.04022841,0.26837487,0.74511868,0.01424541,0.04430684,0.00967198,0.44717596
2.33216608,1.34004233,0.21512334,0.04163764,0.26337174,0.74687586,0.01469796,0.04490794,0.00934308,0.47465215
2.33816908,1.37501898,0.21779180,0.04328479,0.26124861,0.75572692,0.01528102,0.04603136,0.00924557,0.50512838
2.34417209,1.42107040,0.22187405,0.04516007,0.26191791,0.77135510,0.01600117,0.04766188,0.00937350,0.53832552
2.35017509,1.47747002,0.22733505,0.04724826,0.26525089,0.79335280,0.01686428,0.04977633,0.00972095,0.57389877
2.35617809,1.54333584,0.23413174,0.04952880,0.27107963,0.82122795,0.01787513,0.05234390,0.01028214,0.61144110
2.36218109,1.61764294,0.24221342,0.05197605,0.27919969,0.85441170,0.01903708,0.05532661,0.01105171,0.65048862
2.36818409,1.69923921,0.25152195,0.05455969,0.28937353,0.89226757,0.02035171,0.05867991,0.01202468,0.69052792
2.37418709,1.78686393,0.26199194,0.05724530,0.30133458,0.93410197,0.02181856,0.06235335,0.01319657,0.73100525
2.38019010,1.87916922,0.27355073,0.05999498,0.31479199,0.97917593,0.02343480,0.06629145,0.01456328,0.77133724
2.38619310,1.97474364,0.28611833,0.06276819,0.32943594,1.02671780,0.02519507,0.07043465,0.01612101,0.81092300
2.39219610,2.07213763,0.29960717,0.06552260,0.34494342,1.07593679,0.02709125,0.07472034,0.01786614,0.84915724
2.39819910,2.16989002,0.31392173,0.06821505,0.36098422,1.12603684,0.02911239,0.07908409,0.01979501,0.88544391
2.40420210,2.26655481,0.32895804,0.07080250,0.37722726,1.17623056,0.03124465,0.08346086,0.02190371,0.91921006
2.41020510,2.36072762,0.34460311,0.07324301,0.39334663,1.22575285,0.03347129,0.08778632,0.02418787,0.94991929
2.41620810,2.45107072,0.36073432,0.07549675,0.40902768,1.27387369,0.03577278,0.09199815,0.02664236,0.97708451
2.42221111,2.53633622,0.37721888,0.07752684,0.42397248,1.31990992,0.03812694,0.09603733,0.02926106,1.00027945
2.42821411,2.61538654,0.39391338,0.07930021,0.43790487,1.36323546,0.04050912,0.09984939,0.03203655,1.01914852
2.43421711,2.68721168,0.41066364,0.08078834,0.45057479,1.40328995,0.04289251,0.10338551,0.03495992,1.03341472
2.44022011,2.75094291,0.42730494,0.08196783,0.46176176,1.43958544,0.04524844,0.10660351,0.03802049,1.04288540
2.44622311,2.80586263,0.44366263,0.08282089,0.47127758,1.47171114,0.04754685,0.10946865,0.04120562,1.04745546
2.45222611,2.85141038,0.45955346,0.08333563,0.47896808,1.49933621,0.04975667,0.11195419,0.04450053,1.04710826
2.45822911,2.88718501,0.47478743,0.08350625,0.48471403,1.52221063,0.05184644,0.11404177,0.04788823,1.04191391
2.46423212,2.91294327,0.48917041,0.08333298,0.48843126,1.54016432,0.05378482,0.11572151,0.05134941,1.03202536
2.47023512,2.92859523,0.50250736,0.08282197,0.49007000,1.55310475,0.05554125,0.11699187,0.05486248,1.01767221
2.47623812,2.93419688,0.51460622,0.08198496,0.48961357,1.56101318,0.05708661,0.11785928,0.05840366,0.99915280
2.48224112,2.92994035,0.52528225,0.08083887,0.48707666,1.56393982,0.05839384,0.11833754,0.06194711,0.97682469
2.48824412,2.91614235,0.53436276,0.07940518,0.48250306,1.56199828,0.05943871,0.11844705,0.06546521,0.95109401
2.49424712,2.89323111,0.54169191,0.07770933,0.47596323,1.55535923,0.06020035,0.11821383,0.06892878,0.92240407
2.50025013,2.86173238,0.54713551,0.07578000,0.46755158,1.54424383,0.06066194,0.11766853,0.07230753,0.89122366
2.50625313,2.82225476,0.55058540,0.07364824,0.45738375,1.52891678,0.06081120,0.11684517,0.07557043,0.85803534
2.51225613,2.77547469,0.55196328,0.07134675,0.44559372,1.50967927,0.06064080,0.11578008,0.07868617,0.82332412
2.51825913,2.72212121,0.55122375,0.06890900,0.43233098,1.48686187,0.06014870,0.11451063,0.08162369,0.78756683
2.52426213,2.66296086,0.54835632,0.06636845,0.41775774,1.46081737,0.05933832,0.11307411,0.08435264,0.75122252
2.53026513,2.59878265,0.54338628,0.06375779,0.40204609,1.43191368,0.05821854,0.11150668,0.08684393,0.71472384
2.53626813,2.53038339,0.53637430,0.06110822,0.38537522,1.40052673,0.05680356,0.10984239,0.08907022,0.67846989
2.54227114,2.45855334,0.52741489,0.05844885,0.36792865,1.36703348,0.05511263,0.10811231,0.09100636,0.64282027
2.54827414,2.38406257,0.51663352,0.05580615,0.34989143,1.33180512,0.05316957,0.10634383,0.09262988,0.60809062
2.55427714,2.30764793,0.50418281,0.05320354,0.33144743,1.29520044,0.05100216,0.10456010,0.09392135,0.57454955
2.56028014,2.23000112,0.49023773,0.05066109,0.31277662,1.25755965,0.04864147,0.10277963,0.09486472,0.54241684
2.56628314,2.15175792,0.47499019,0.04819528,0.29405243,1.21919866,0.04612102,0.10101603,0.09544763,0.51186294
2.57228614,2.07348899,0.45864319,0.04581896,0.27543922,1.18040407,0.04347595,0.09927789,0.09566160,0.48300969
2.57828914,1.99569248,0.44140493,0.04354138,0.25708993,1.14142901,0.04074208,0.09756891,0.09550222,0.45593199
2.58429215,1.91878871,0.42348294,0.04136831,0.23914399,1.10249002,0.03795508,0.09588807,0.09496921,0.43066054
2.59029515,1.84311721,0.40507876,0.03930232,0.22172550,1.06376511,0.03514956,0.09422997,0.09406647,0.40718528
2.59629815,1.76893622,0.38638315,0.03734302,0.20494179,1.02539317,0.03235838,0.09258537,0.09280206,0.38545959
2.60230115,1.69642480,0.36757213,0.03548755,0.18888242,0.98747469,0.02961191,0.09094172,0.09118804,0.36540510
2.60830415,1.62568745,0.34880398,0.03373094,0.17361864,0.95007391,0.02693749,0.08928392,0.08924038,0.34691682
2.61430715,1.55676124,0.33021721,0.03206659,0.15920328,0.91322227,0.02435902,0.08759509,0.08697866,0.32986869
2.62031016,1.48962500,0.31192951,0.03048681,0.14567124,0.87692310,0.02189665,0.08585742,0.08442581,0.31411921
2.62631316,1.42421044,0.29403768,0.02898322,0.13304031,0.84115729,0.01956666,0.08405303,0.08160777,0.29951724
2.63231616,1.36041460,0.27661840,0.02754731,0.12131255,0.80588977,0.01738141,0.08216493,0.07855307,0.28590753
2.63831916,1.29811322,0.25972977,0.02617077,0.11047589,0.77107646,0.01534947,0.08017789,0.07529239,0.27313622
2.64432216,1.23717433,0.24341334,0.02484596,0.10050618,0.73667144,0.01347579,0.07807926,0.07185808,0.26105583
2.65032516,1.17747174,0.22769661,0.02356624,0.09136928,0.70263398,0.01176206,0.07585980,0.06828363,0.24952987
2.65632816,1.11889763,0.21259572,0.02232619,0.08302338,0.66893517,0.01020698,0.07351434,0.06460314,0.23843690
2.66233117,1.06137393,0.19811824,0.02112188,0.07542132,0.63556379,0.00880676,0.07104236,0.06085079,0.22767384
2.66833417,1.00486196,0.18426580,0.01995102,0.06851275,0.60253136,0.00755547,0.06844840,0.05706028,0.21715868
2.67433717,0.94937009,0.17103660,0.01881300,0.06224629,0.56987589,0.00644550,0.06574237,0.05326436,0.20683231
2.68034017,0.89495909,0.15842754,0.01770899,0.05657138,0.53766459,0.00546798,0.06293964,0.04949430,0.19665967
2.68634317,0.84174517,0.14643600,0.01664186,0.05143987,0.50599509,0.00461319,0.06006100,0.04577949,0.18663003
2.69234617,0.78990058,0.13506122,0.01561617,0.04680741,0.47499546,0.00387089,0.05713246,0.04214703,0.17675660
