energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.63731866,1.31546369,0.65203198,0.14927787,0.00007246,0.26345154,0.52751807,0.26338049,0.64406669,0.00000000
-4.63131566,1.37519266,0.65734883,0.15584235,0.00006369,0.29299184,0.56827023,0.27980501,0.65292902,0.00000000
-4.62531266,1.44727291,0.66684427,0.16421061,0.00005806,0.32605266,0.61411562,0.29922058,0.66634996,0.00000000
-4.61930965,1.53164457,0.68036577,0.17439087,0.00005518,0.36263660,0.66490156,0.32167709,0.68421547,0.00000000
-4.61330665,1.62798803,0.69765066,0.18637065,0.00005476,0.40268139,0.72036212,0.34716364,0.70629386,0.00000000
-4.60730365,1.73571136,0.71832910,0.20011416,0.00005657,0.44605293,0.78011390,0.37560296,0.73223592,0.00000000
-4.60130065,1.85394578,0.74193131,0.21556025,0.00006046,0.49253990,0.84365533,0.40684747,0.76157946,0.00000000
-4.59529765,1.98154971,0.76789879,0.23262100,0.00006633,0.54185036,0.91036973,0.44067720,0.79375802,0.00000000
-4.58929465,2.11712143,0.79559920,0.25118113,0.00007414,0.59361060,0.97953228,0.47679975,0.82811353,0.00000000
-4.58329165,2.25902020,0.82434416,0.27109801,0.00008388,0.64736653,1.05032086,0.51485239,0.86391244,0.00000000
-4.57728864,2.40539548,0.85340935,0.29220256,0.00009558,0.70258783,1.12183055,0.55440650,0.90036478,0.00000000
-4.57128564,2.55422341,0.88205609,0.31430078,0.00010930,0.75867478,1.19309149,0.59497414,0.93664549,0.00000000
-4.56528264,2.70334972,0.90955342,0.33717609,0.00012510,0.81496796,1.26308976,0.63601689,0.97191717,0.00000000
-4.55927964,2.85053778,0.93519988,0.36059227,0.00014305,0.87076056,1.33079043,0.67695671,1.00535343,0.00000000
-4.55327664,2.99352044,0.95834415,0.38429704,0.00016322,0.92531307,1.39516239,0.71718852,1.03616213,0.00000000
-4.54727364,3.13005405,0.97840362,0.40802628,0.00018568,0.97786999,1.45520394,0.75609432,1.06360752,0.00000000
-4.54127064,3.25797324,0.99488037,0.43150860,0.00021047,1.02767808,1.50996850,0.79305833,1.08703066,0.00000000
-4.53526763,3.37524445,1.00737398,0.45447035,0.00023761,1.07400557,1.55858939,0.82748271,1.10586729,0.00000000
-4.52926463,3.48001681,1.01559062,0.47664097,0.00026710,1.11616172,1.60030305,0.85880340,1.11966273,0.00000000
-4.52326163,3.57066864,1.01934848,0.49775841,0.00029890,1.15351593,1.63446974,0.88650547,1.12808322,0.00000000
-4.51725863,3.64584820,1.01857929,0.51757466,0.00033292,1.18551588,1.66059115,0.91013745,1.13092349,0.00000000
-4.51125563,3.70450734,1.01332613,0.53586118,0.00036905,1.21170384,1.67832416,0.92932415,1.12811033,0.00000000
-4.50525263,3.74592703,1.00373784,0.55241411,0.00040713,1.23173060,1.68749055,0.94377742,1.11970224,0.00000000
-4.49924962,3.76973425,0.99006043,0.56705911,0.00044695,1.24536655,1.68808211,0.95330450,1.10588518,0.00000000
-4.49324662,3.77590944,0.97262595,0.57965567,0.00048827,1.25250932,1.68026119,0.95781359,1.08696479,0.00000000
-4.48724362,3.76478483,0.95183955,0.59010085,0.00053081,1.25318791,1.66435679,0.95731641,1.06335543,0.00000000
-4.48124062,3.73703348,0.92816522,0.59833213,0.00057426,1.24756294,1.64085622,0.95192779,1.03556648,0.00000000
-4.47523762,3.69364993,0.90211091,0.60432946,0.00061829,1.23592325,1.61039293,0.94186213,1.00418656,0.00000000
-4.46923462,3.63592287,0.87421357,0.60811626,0.00066256,1.21867887,1.57373090,0.92742697,0.96986609,0.00000000
-4.46323162,3.56540128,0.84502470,0.60975936,0.00070669,1.19635078,1.53174617,0.90901400,0.93329897,0.00000000
-4.45722861,3.48385479,0.81509682,0.60936784,0.00075033,1.16955777,1.48540632,0.88708775,0.89520382,0.00000000
-4.45122561,3.39323002,0.78497125,0.60709068,0.00079312,1.13900103,1.43574848,0.86217252,0.85630557,0.00000000
-4.44522261,3.29560389,0.75516733,0.60311333,0.00083473,1.10544698,1.38385660,0.83483789,0.81731761,0.00000000
-4.43921961,3.19313556,0.72617338,0.59765327,0.00087485,1.06970890,1.33083875,0.80568352,0.77892529,0.00000000
-4.43321661,3.08801813,0.69843936,0.59095451,0.00091317,1.03262810,1.27780483,0.77532366,0.74177090,0.00000000
-4.42721361,2.98243148,0.67237110,0.58328138,0.00094944,0.99505505,1.22584554,0.74437187,0.70644063,0.00000000
-4.42121061,2.87849709,0.64832615,0.57491158,0.00098342,0.95783099,1.17601259,0.71342645,0.67345358,0.00000000
-4.41520760,2.77823607,0.62661086,0.56612881,0.00101492,0.92177062,1.12930094,0.68305697,0.64325303,0.00000000
-4.40920460,2.68353079,0.60747870,0.55721519,0.00104376,0.88764598,1.08663283,0.65379228,0.61620013,0.00000000
-4.40320160,2.59609096,0.59112940,0.54844363,0.00106981,0.85617194,1.04884402,0.62611014,0.59256974,0.00000000
-4.39719860,2.51742440,0.57770888,0.54007044,0.00109294,0.82799349,1.01667206,0.60042873,0.57254872,0.00000000
-4.39119560,2.44881276,0.56730959,0.53232837,0.00111305,0.80367484,0.99074668,0.57710019,0.55623621,0.00000000
-4.38519260,2.39129237,0.55997126,0.52542041,0.00113006,0.78369047,0.97158214,0.55640601,0.54364591,0.00000000
-4.37918959,2.34564028,0.55568199,0.51951428,0.00114390,0.76841807,0.95957149,0.53855441,0.53471018,0.00000000
-4.37318659,2.31236532,0.55437936,0.51473815,0.00115448,0.75813348,0.95498263,0.52367961,0.52928565,0.00000000
-4.36718359,2.29170435,0.55595201,0.51117733,0.00116176,0.75300739,0.95795613,0.51184274,0.52716014,0.00000000
-4.36118059,2.28362339,0.56024129,0.50887233,0.00116567,0.75310411,0.96850480,0.50303433,0.52806071,0.00000000
-4.35517759,2.28782381,0.56704336,0.50781812,0.00116616,0.75838201,0.98651503,0.49717824,0.53166253,0.00000000
-4.34917459,2.30375325,0.57611184,0.50796481,0.00116318,0.76869603,1.01174998,0.49413677,0.53759839,0.00000000
-4.34317159,2.33062148,0.58716101,0.50921951,0.00115670,0.78380202,1.04385474,0.49371691,0.54546862,0.00000000
-4.33716858,2.36742092,0.59986979,0.51144954,0.00114669,0.80336304,1.08236364,0.49567738,0.55485123,0.00000000
-4.33116558,2.41295181,0.61388668,0.51448670,0.00113315,0.82695773,1.12670982,0.49973657,0.56531210,0.00000000
-4.32516258,2.46585187,0.62883557,0.51813267,0.00111612,0.85409053,1.17623715,0.50558099,0.57641506,0.00000000
-4.31915958,2.52463017,0.64432264,0.52216529,0.00109566,0.88420399,1.23021469,0.51287425,0.58773172,0.00000000
-4.31315658,2.58770474,0.65994425,0.52634562,0.00107185,0.91669282,1.28785343,0.52126631,0.59885087,0.00000000
-4.30715358,2.65344356,0.67529569,0.53042558,0.00104486,0.95091963,1.34832546,0.53040297,0.60938742,0.00000000
-4.30115058,2.72020792,0.68998070,0.53415610,0.00101486,0.98623206,1.41078502,0.53993529,0.61899072,0.00000000
-4.29514757,2.78639753,0.70362156,0.53729538,0.00098209,1.02198084,1.47439113,0.54952894,0.62735211,0.00000000
-4.28914457,2.85049595,0.71586932,0.53961732,0.00094684,1.05753845,1.53833120,0.55887302,0.63421167,0.00000000
-4.28314157,2.91111533,0.72641405,0.54091962,0.00090946,1.09231761,1.60184480,0.56768845,0.63936404,0.00000000
-4.27713857,2.96703878,0.73499449,0.54103161,0.00087031,1.12578913,1.66424685,0.57573545,0.64266315,0.00000000
-4.27113557,3.01725906,0.74140691,0.53982142,0.00082981,1.15749831,1.72494903,0.58281998,0.64402581,0.00000000
-4.26513257,3.06101190,0.74551265,0.53720229,0.00078843,1.18707923,1.78347874,0.58879891,0.64343408,0.00000000
-4.25912956,3.09780263,0.74724414,0.53313791,0.00074664,1.21426624,1.83949427,0.59358371,0.64093629,0.00000000
-4.25312656,3.12742462,0.74660886,0.52764650,0.00070494,1.23890198,1.89279548,0.59714244,0.63664658,0.00000000
-4.24712356,3.14996855,0.74369117,0.52080346,0.00066386,1.26094155,1.94332913,0.59949999,0.63074310,0.00000000
-4.24112056,3.16582176,0.73865185,0.51274261,0.00062390,1.28045226,1.99118827,0.60073632,0.62346463,0.00000000
-4.23511756,3.17565709,0.73172515,0.50365568,0.00058559,1.29760899,2.03660538,0.60098293,0.61510577,0.00000000
-4.22911456,3.18041138,0.72321354,0.49379017,0.00054942,1.31268509,2.07993917,0.60041736,0.60601074,0.00000000
-4.22311156,3.18125404,0.71348018,0.48344552,0.00051591,1.32603894,2.12165537,0.59925605,0.59656579,0.00000000
-4.21710855,3.17954647,0.70293939,0.47296758,0.00048550,1.33809687,2.16230212,0.59774571,0.58719051,0.00000000
-4.21110555,3.17679389,0.69204548,0.46274151,0.00045865,1.34933287,2.20248077,0.59615343,0.57832801,0.00000000
-4.20510255,3.17459094,0.68128023,0.45318324,0.00043576,1.36024596,2.24281338,0.59475596,0.57043435,0.00000000
-4.19909955,3.17456329,0.67113951,0.44472961,0.00041721,1.37133627,2.28390822,0.59382857,0.56396734,0.00000000
-4.19309655,3.17830725,0.66211945,0.43782743,0.00040333,1.38308075,2.32632488,0.59363377,0.55937503,0.00000000
-4.18709355,3.18732977,0.65470261,0.43292177,0.00039441,1.39590960,2.37054048,0.59441055,0.55708399,0.00000000
-4.18109055,3.20299085,0.64934465,0.43044359,0.00039069,1.41018459,2.41691876,0.59636430,0.55748792,0.00000000
-4.17508754,3.22645079,0.64646176,0.43079719,0.00039235,1.42618001,2.46568322,0.59965811,0.56093654,0.00000000
-4.16908454,3.25862388,0.64641930,0.43434766,0.00039953,1.44406729,2.51689585,0.60440545,0.56772526,0.00000000
-4.16308154,3.30014036,0.64952189,0.44140874,0.00041228,1.46390384,2.57044230,0.61066482,0.57808573,0.00000000
-4.15707854,3.35131785,0.65600513,0.45223137,0.00043060,1.48562663,2.62602432,0.61843635,0.59217762,0.00000000
-4.15107554,3.41214306,0.66602922,0.46699334,0.00045441,1.50905067,2.68315970,0.62766053,0.61008167,0.00000000
-4.14507254,3.48226443,0.67967435,0.48579039,0.00048353,1.53387248,2.74118982,0.63821916,0.63179452,0.00000000
-4.13906953,3.56099564,0.69693818,0.50862901,0.00051770,1.55967833,2.79929448,0.64993837,0.65722518,0.00000000
-4.13306653,3.64732986,0.71773520,0.53542142,0.00055659,1.58595679,2.85651329,0.66259350,0.68619358,0.00000000
-4.12706353,3.73996402,0.74189799,0.56598290,0.00059975,1.61211501,2.91177280,0.67591590,0.71843120,0.00000000
-4.12106053,3.83733225,0.76918031,0.60003185,0.00064662,1.63749808,2.96391818,0.68960096,0.75358400,0.00000000
-4.11505753,3.93764748,0.79926203,0.63719272,0.00069659,1.66141054,3.01174820,0.70331750,0.79121769,0.00000000
-4.10905453,4.03894964,0.83175554,0.67700190,0.00074891,1.68313932,3.05405219,0.71671771,0.83082536,0.00000000
-4.10305153,4.13915921,0.86621379,0.71891678,0.00080278,1.70197695,3.08964746,0.72944770,0.87183745,0.00000000
-4.09704852,4.23613442,0.90213964,0.76232769,0.00085730,1.71724457,3.11741610,0.74115798,0.91363397,0.00000000
-4.09104552,4.32773047,0.93899633,0.80657265,0.00091154,1.72831348,3.13633964,0.75151362,0.95555873,0.00000000
-4.08504252,4.41185910,0.97621899,0.85095463,0.00096450,1.73462492,3.14553062,0.76020386,0.99693526,0.00000000
-4.07903952,4.48654674,1.01322679,0.89476068,0.00101519,1.73570716,3.14426009,0.76695062,1.03708410,0.00000000
-4.07303652,4.54998954,1.04943555,0.93728253,0.00106259,1.73118956,3.13198019,0.77151596,1.07534076,0.00000000
-4.06703352,4.60060377,1.08427047,0.97783781,0.00110575,1.72081323,3.10834124,0.77370802,1.11107404,0.00000000
-4.06103052,4.63706986,1.11717868,1.01579113,0.00114374,1.70443798,3.07320307,0.77338546,1.14370375,0.00000000
-4.05502751,4.65836881,1.14764118,1.05057416,0.00117572,1.68204554,3.02664011,0.77046025,1.17271736,0.00000000
-4.04902451,4.66380974,1.17518393,1.08170392,0.00120099,1.65373906,2.96894047,0.76489872,1.19768475,0.00000000
-4.04302151,4.65304758,1.19938763,1.10879828,0.00121892,1.61973909,2.90059904,0.75672104,1.21827048,0.00000000
-4.03701851,4.62609034,1.21989603,1.13158809,0.00122908,1.58037617,2.82230489,0.74599903,1.23424288,0.00000000
-4.03101551,4.58329553,1.23642236,1.14992522,0.00123117,1.53608056,2.73492354,0.73285261,1.24547959,0.00000000
-4.02501251,4.52535591,1.24875383,1.16378618,0.00122508,1.48736950,2.63947465,0.71744498,1.25196925,0.00000000
-4.01900950,4.45327504,1.25675399,1.17327089,0.00121086,1.43483242,2.53710582,0.69997673,1.25380904,0.00000000
-4.01300650,4.36833347,1.26036302,1.17859680,0.00118875,1.37911478,2.42906349,0.68067922,1.25119833,0.00000000
-4.00700350,4.27204688,1.25959590,1.18008845,0.00115914,1.32090110,2.31666176,0.65980747,1.24442858,0.00000000
-4.00100050,4.16611786,1.25453882,1.17816288,0.00112258,1.26089767,2.20125014,0.63763278,1.23386997,0.00000000
-3.99499750,4.05238305,1.24534379,1.17331174,0.00107974,1.19981564,2.08418131,0.61443549,1.21995543,0.00000000
-3.98899450,3.93275794,1.23222207,1.16608067,0.00103142,1.13835497,1.96677986,0.59049797,1.20316283,0.00000000
-3.98299150,3.80918126,1.21543648,1.15704705,0.00097849,1.07718968,1.85031303,0.56609824,1.18399614,0.00000000
-3.97698849,3.68356139,1.19529318,1.14679708,0.00092188,1.01695491,1.73596434,0.54150428,1.16296653,0.00000000
-3.97098549,3.55772649,1.17213317,1.13590331,0.00086256,0.95823605,1.62481092,0.51696932,1.14057436,0.00000000
-3.96498249,3.43338046,1.14632389,1.12490339,0.00080149,0.90156010,1.51780514,0.49272799,1.11729278,0.00000000
-3.95897949,3.31206596,1.11825126,1.11428124,0.00073960,0.84738956,1.41576107,0.46899365,1.09355370,0.00000000
-3.95297649,3.19513574,1.08831242,1.10445109,0.00067780,0.79611872,1.31934600,0.44595666,1.06973677,0.00000000
-3.94697349,3.08373286,1.05690924,1.09574522,0.00061690,0.74807235,1.22907718,0.42378368,1.04616170,0.00000000
-3.94097049,2.97878008,1.02444291,1.08840556,0.00055765,0.70350667,1.14532354,0.40261783,1.02308402,0.00000000
-3.93496748,2.88097820,0.99130945,1.08257951,0.00050070,0.66261222,1.06831223,0.38257957,1.00069437,0.00000000
-3.92896448,2.79081271,0.95789625,1.07831987,0.00044659,0.62551859,0.99813930,0.36376827,0.97912110,0.00000000
-3.92296148,2.70856792,0.92457950,1.07558858,0.00039579,0.59230041,0.93478418,0.34626410,0.95843563,0.00000000
-3.91695848,2.63434721,0.89172233,1.07426407,0.00034862,0.56298442,0.87812692,0.33013024,0.93866021,0.00000000
-3.91095548,2.56809813,0.85967359,1.07415153,0.00030533,0.53755725,0.82796762,0.31541521,0.91977735,0.00000000
-3.90495248,2.50964077,0.82876708,1.07499558,0.00026609,0.51597349,0.78404714,0.30215508,0.90174025,0.00000000
-3.89894947,2.45869800,0.79932096,1.07649468,0.00023098,0.49816369,0.74606820,0.29037559,0.88448355,0.00000000
-3.89294647,2.41492595,0.77163731,1.07831649,0.00020003,0.48404219,0.71371617,0.28009392,0.86793379,0.00000000
-3.88694347,2.37794359,0.74600169,1.08011359,0.00017319,0.47351428,0.68667875,0.27132018,0.85201891,0.00000000
-3.88094047,2.34736003,0.72268250,1.08153892,0.00015040,0.46648257,0.66466391,0.26405849,0.83667645,0.00000000
-3.87493747,2.32279882,0.70193022,1.08226024,0.00013157,0.46285253,0.64741557,0.25830775,0.82185996,0.00000000
-3.86893447,2.30391831,0.68397644,1.08197327,0.00011660,0.46253679,0.63472647,0.25406189,0.80754356,0.00000000
-3.86293147,2.29042754,0.66903267,1.08041298,0.00010539,0.46545836,0.62644799,0.25130996,0.79372452,0.00000000
-3.85692846,2.28209755,0.65728900,1.07736277,0.00009784,0.47155259,0.62249665,0.25003582,0.78042391,0.00000000
-3.85092546,2.27876777,0.64891261,1.07266133,0.00009388,0.48076787,0.62285705,0.25021767,0.76768551,0.00000000
-3.84492246,2.28034761,0.64404625,1.06620701,0.00009346,0.49306503,0.62758139,0.25182739,0.75557327,0.00000000
-3.83891946,2.28681352,0.64280663,1.05795977,0.00009654,0.50841560,0.63678531,0.25482981,0.74416756,0.00000000
-3.83291646,2.29820174,0.64528288,1.04794065,0.00010312,0.52679878,0.65064048,0.25918193,0.73356064,0.00000000
-3.82691346,2.31459727,0.65153492,1.03622902,0.00011322,0.54819735,0.66936383,0.26483220,0.72385168,0.00000000
-3.82091046,2.33611948,0.66159198,1.02295773,0.00012685,0.57259264,0.69320390,0.27171979,0.71514160,0.00000000
-3.81490745,2.36290494,0.67545105,1.00830643,0.00014406,0.59995856,0.72242450,0.27977411,0.70752810,0.00000000
-3.80890445,2.39508828,0.69307532,0.99249350,0.00016488,0.63025499,0.75728618,0.28891426,0.70110115,0.00000000
-3.80290145,2.43278153,0.71439261,0.97576670,0.00018932,0.66342074,0.79802610,0.29904883,0.69593897,0.00000000
-3.79689845,2.47605292,0.73929377,0.95839319,0.00021739,0.69936631,0.84483676,0.31007576,0.69210474,0.00000000
-3.79089545,2.52490587,0.76763102,0.94064913,0.00024905,0.73796671,0.89784448,0.32188244,0.68964408,0.00000000
-3.78489245,2.57925902,0.79921640,0.92280934,0.00028420,0.77905481,0.95708831,0.33434599,0.68858320,0.00000000
-3.77888944,2.63892814,0.83382017,0.90513738,0.00032271,0.82241544,1.02250035,0.34733380,0.68892783,0.00000000
-3.77288644,2.70361092,0.87116969,0.88787643,0.00036434,0.86778073,1.09388832,0.36070431,0.69066272,0.00000000
-3.76688344,2.77287528,0.91094851,0.87124124,0.00040880,0.91482699,1.17092136,0.37430811,0.69375165,0.00000000
-3.76088044,2.84615223,0.95279619,0.85541151,0.00045572,0.96317356,1.25311998,0.38798922,0.69813799,0.00000000
-3.75487744,2.92273370,0.99630905,0.84052680,0.00050463,1.01238390,1.33985093,0.40158687,0.70374548,0.00000000
-3.74887444,3.00177605,1.04104189,0.82668322,0.00055498,1.06196915,1.43032773,0.41493746,0.71047940,0.00000000
-3.74287144,3.08230943,1.08651118,0.81393193,0.00060614,1.11139426,1.52361730,0.42787693,0.71822795,0.00000000
-3.73686843,3.16325319,1.13219972,0.80227934,0.00065744,1.16008688,1.61865298,0.44024345,0.72686386,0.00000000
-3.73086543,3.24343702,1.17756296,0.79168912,0.00070811,1.20744860,1.71425387,0.45188037,0.73624616,0.00000000
-3.72486243,3.32162733,1.22203701,0.78208571,0.00075738,1.25286859,1.80915014,0.46263940,0.74622219,0.00000000
-3.71885943,3.39655821,1.26504826,0.77335920,0.00080445,1.29573898,1.90201366,0.47238394,0.75662986,0.00000000
-3.71285643,3.46696567,1.30602445,0.76537127,0.00084854,1.33547157,1.99149283,0.48099241,0.76730001,0.00000000
-3.70685343,3.53162405,1.34440690,0.75796193,0.00088888,1.37151513,2.07625057,0.48836149,0.77805915,0.00000000
-3.70085043,3.58938284,1.37966347,0.75095667,0.00092479,1.40337255,2.15500358,0.49440915,0.78873229,0.00000000
-3.69484742,3.63920257,1.41130181,0.74417385,0.00095564,1.43061707,2.22656155,0.49907717,0.79914595,0.00000000
-3.68884442,3.68018776,1.43888223,0.73743180,0.00098094,1.45290663,2.28986427,0.50233317,0.80913141,0.00000000
-3.68284142,3.71161561,1.46202976,0.73055548,0.00100032,1.46999579,2.34401499,0.50417197,0.81852783,0.00000000
-3.67683842,3.73295880,1.48044476,0.72338246,0.00101355,1.48174424,2.38830848,0.50461598,0.82718547,0.00000000
-3.67083542,3.74390127,1.49391141,0.71576792,0.00102056,1.48812166,2.42225218,0.50371486,0.83496869,0.00000000
-3.66483242,3.74434610,1.50230384,0.70758853,0.00102146,1.48920830,2.44557955,0.50154402,0.84175872,0.00000000
-3.65882941,3.73441497,1.50558939,0.69874528,0.00101652,1.48519129,2.45825474,0.49820235,0.84745603,0.00000000
-3.65282641,3.71443926,1.50382885,0.68916501,0.00100618,1.47635663,2.46046843,0.49380887,0.85198228,0.00000000
-3.64682341,3.68494302,1.49717362,0.67880080,0.00099103,1.46307732,2.45262488,0.48849871,0.85528160,0.00000000
-3.64082041,3.64661874,1.48585983,0.66763131,0.00097181,1.44579788,2.43532098,0.48241831,0.85732136,0.00000000
-3.63481741,3.60029705,1.47019978,0.65565914,0.00094938,1.42501630,2.40931817,0.47572030,0.85809215,0.00000000
-3.62881441,3.54691184,1.45057088,0.64290840,0.00092467,1.40126401,2.37550885,0.46855798,0.85760704,0.00000000
-3.62281141,3.48746250,1.42740281,0.62942171,0.00089869,1.37508500,2.33487875,0.46107991,0.85590019,0.00000000
-3.61680840,3.42297519,1.40116326,0.61525675,0.00087248,1.34701503,2.28846731,0.45342474,0.85302469,0.00000000
-3.61080540,3.35446474,1.37234291,0.60048265,0.00084708,1.31756200,2.23732790,0.44571642,0.84904982,0.00000000
-3.60480240,3.28289924,1.34144036,0.58517630,0.00082349,1.28718843,2.18248981,0.43806019,0.84405766,0.00000000
-3.59879940,3.20916857,1.30894741,0.56941892,0.00080265,1.25629669,2.12492372,0.43053939,0.83813933,0.00000000
-3.59279640,3.13405830,1.27533543,0.55329273,0.00078539,1.22521794,2.06551215,0.42321328,0.83139082,0.00000000
-3.58679340,3.05822993,1.24104304,0.53687823,0.00077242,1.19420490,2.00502606,0.41611590,0.82390865,0.00000000
-3.58079040,2.98220787,1.20646574,0.52025176,0.00076431,1.16342882,1.94410835,0.40925603,0.81578542,0.00000000
-3.57478739,2.90637358,1.17194754,0.50348368,0.00076145,1.13298067,1.88326473,0.40261822,0.80710558,0.00000000
