energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
5.22561281,0.62053862,-0.17454174,0.01170736,-0.00642094,0.01484674,-0.00964637,0.00048811,-0.00055472,0.01559384,-0.00473128,0.26124428,-0.06240429,0.56855791,-0.15004006,0.00587149,-0.00085951,0.08542391,-0.02791640
5.23161581,0.62323421,-0.18113151,0.01169674,-0.00560424,0.01490935,-0.00949365,0.00048256,-0.00044589,0.01571423,-0.00496602,0.26243547,-0.06850382,0.57096968,-0.15668943,0.00590203,-0.00090546,0.08588473,-0.02882403
5.23761881,0.62150309,-0.19184958,0.01160370,-0.00498918,0.01486615,-0.00959157,0.00047370,-0.00035606,0.01572283,-0.00530957,0.26176150,-0.07590295,0.56932580,-0.16684465,0.00589061,-0.00097147,0.08573513,-0.03039502
5.24362181,0.61538014,-0.20638369,0.01143011,-0.00454988,0.01471800,-0.00991624,0.00046170,-0.00028254,0.01561941,-0.00575344,0.25923618,-0.08454135,0.56365956,-0.18025150,0.00583747,-0.00105602,0.08497804,-0.03257687
5.24962481,0.60499364,-0.22440397,0.01117954,-0.00426244,0.01446798,-0.01044398,0.00044679,-0.00022288,0.01540612,-0.00628867,0.25491264,-0.09434306,0.55408973,-0.19663812,0.00574372,-0.00115751,0.08362933,-0.03531472
5.25562781,0.59056063,-0.24555831,0.01085714,-0.00410491,0.01412129,-0.01115115,0.00042927,-0.00017489,0.01508745,-0.00690569,0.24888141,-0.10521418,0.54081630,-0.21571081,0.00561132,-0.00127424,0.08171725,-0.03855059
5.26163082,0.57237923,-0.26946775,0.01046943,-0.00405723,0.01368509,-0.01201397,0.00040949,-0.00013662,0.01467005,-0.00759413,0.24126724,-0.11704105,0.52411340,-0.23715006,0.00544302,-0.00140434,0.07928143,-0.04222268
5.26763382,0.55081833,-0.29572282,0.01002412,-0.00410107,0.01316822,-0.01300835,0.00038782,-0.00010637,0.01416250,-0.00834275,0.23222480,-0.12968889,0.50431983,-0.26060731,0.00524225,-0.00154578,0.07637147,-0.04626479
5.27363682,0.52630508,-0.32388106,0.00952983,-0.00421969,0.01258090,-0.01410966,0.00036466,-0.00008268,0.01357501,-0.00913936,0.22193345,-0.14300120,0.48182757,-0.28570293,0.00501299,-0.00169636,0.07304531,-0.05060594
5.27963982,0.49931079,-0.35346639,0.00899577,-0.00439776,0.01193442,-0.01529274,0.00034043,-0.00006431,0.01291910,-0.00997083,0.21059131,-0.15680009,0.45706885,-0.31202578,0.00475968,-0.00185366,0.06936727,-0.05517023
5.28564282,0.47033593,-0.38397062,0.00843152,-0.00462119,0.01124074,-0.01653181,0.00031553,-0.00005019,0.01220718,-0.01082310,0.19840897,-0.17088756,0.43050243,-0.33913468,0.00448704,-0.00201513,0.06540599,-0.05987713
5.29164582,0.43989476,-0.41485728,0.00784671,-0.00487701,0.01051219,-0.01780059,0.00029034,-0.00003947,0.01145221,-0.01168137,0.18560297,-0.18504791,0.40259946,-0.36656197,0.00419993,-0.00217801,0.06123231,-0.06464200
5.29764882,0.40850039,-0.44556787,0.00725075,-0.00515322,0.00976101,-0.01907245,0.00026526,-0.00003140,0.01066728,-0.01253021,0.17238955,-0.19905116,0.37382988,-0.39381916,0.00390324,-0.00233946,0.05691722,-0.06937712
5.30365183,0.37665075,-0.47553044,0.00665262,-0.00543873,0.00899910,-0.02032073,0.00024059,-0.00002541,0.00986525,-0.01335388,0.15897873,-0.21265759,0.34464955,-0.42040472,0.00360171,-0.00249652,0.05252984,-0.07399298
5.30965483,0.34481610,-0.50417031,0.00606060,-0.00572331,0.00823772,-0.02151910,0.00021666,-0.00002102,0.00905841,-0.01413662,0.14556897,-0.22562304,0.31548880,-0.44581362,0.00329983,-0.00264626,0.04813574,-0.07839994
5.31565783,0.31342829,-0.53092241,0.00548217,-0.00599760,0.00748716,-0.02264201,0.00019370,-0.00001784,0.00825821,-0.01486299,0.13234268,-0.23770505,0.28674268,-0.46954849,0.00300174,-0.00278575,0.04379534,-0.08251013
5.32166083,0.28287234,-0.55524492,0.00492382,-0.00625307,0.00675662,-0.02366523,0.00017194,-0.00001557,0.00747495,-0.01551830,0.11946262,-0.24866938,0.25876324,-0.49113170,0.00271115,-0.00291222,0.03956276,-0.08623958
5.32766383,0.25348020,-0.57663338,0.00439102,-0.00648214,0.00605401,-0.02456636,0.00015152,-0.00001397,0.00671769,-0.01608893,0.10706925,-0.25829677,0.23185383,-0.51011804,0.00243127,-0.00302305,0.03548487,-0.08951035
5.33366683,0.22552699,-0.59463480,0.00388814,-0.00667818,0.00538590,-0.02532542,0.00013257,-0.00001286,0.00599405,-0.01656281,0.09527914,-0.26638956,0.20626575,-0.52610724,0.00216476,-0.00311594,0.03160076,-0.09225270
5.33966983,0.19922947,-0.60886086,0.00341847,-0.00683563,0.00475746,-0.02592534,0.00011516,-0.00001208,0.00531017,-0.01692972,0.08418424,-0.27277800,0.18219680,-0.53875584,0.00191375,-0.00318889,0.02794146,-0.09440714
5.34567284,0.17474665,-0.61899973,0.00298424,-0.00695000,0.00417246,-0.02635246,0.00009931,-0.00001154,0.00467073,-0.01718160,0.07385219,-0.27732567,0.15979192,-0.54778766,0.00167980,-0.00324032,0.02453001,-0.09592616
5.35167584,0.15218225,-0.62482571,0.00258672,-0.00701798,0.00363337,-0.02659687,0.00008503,-0.00001114,0.00407895,-0.01731286,0.06432728,-0.27993405,0.13914544,-0.55300244,0.00146396,-0.00326909,0.02138173,-0.09677576
5.35767884,0.13158873,-0.62620625,0.00222626,-0.00703746,0.00314143,-0.02665271,0.00007228,-0.00001083,0.00353671,-0.01732049,0.05563216,-0.28054583,0.12030479,-0.55428217,0.00126676,-0.00327456,0.01850479,-0.09693643
5.36368184,0.11297246,-0.62310591,0.00190246,-0.00700753,0.00269678,-0.02651833,0.00006100,-0.00001056,0.00304465,-0.01720421,0.04776999,-0.27914676,0.10327525,-0.55159464,0.00108832,-0.00325658,0.01590089,-0.09640376
5.36968484,0.09629979,-0.61558705,0.00161424,-0.00692848,0.00229859,-0.02619628,0.00005112,-0.00001029,0.00260233,-0.01696641,0.04072702,-0.27576608,0.08802553,-0.54499409,0.00092836,-0.00321553,0.01356608,-0.09518848
5.37568784,0.08150356,-0.60380716,0.00135998,-0.00680173,0.00194526,-0.02569320,0.00004252,-0.00001001,0.00220838,-0.01661209,0.03447530,-0.27047540,0.07449375,-0.53461901,0.00078627,-0.00315227,0.01149165,-0.09331603
5.38169085,0.06848981,-0.58801292,0.00113765,-0.00662980,0.00163452,-0.02501952,0.00003512,-0.00000971,0.00186068,-0.01614866,0.02897550,-0.26338607,0.06259352,-0.52068682,0.00066118,-0.00306812,0.00966508,-0.09082555
5.38769385,0.05714434,-0.56853130,0.00094493,-0.00641613,0.00136365,-0.02418915,0.00002880,-0.00000937,0.00155652,-0.01558569,0.02417970,-0.25464522,0.05222001,-0.50348613,0.00055204,-0.00296483,0.00807092,-0.08776853
5.39369685,0.04733887,-0.54575806,0.00077929,-0.00616500,0.00112957,-0.02321891,0.00002344,-0.00000899,0.00129278,-0.01493455,0.02003401,-0.24443067,0.04325559,-0.48336652,0.00045762,-0.00284450,0.00669167,-0.08420694
5.39969985,0.03893676,-0.52014418,0.00063813,-0.00588134,0.00092902,-0.02212797,0.00001895,-0.00000858,0.00106605,-0.01420806,0.01648091,-0.23294485,0.03557500,-0.46072667,0.00037665,-0.00270950,0.00550859,-0.08021115
5.40570285,0.03179790,-0.49218100,0.00051884,-0.00557059,0.00075863,-0.02093724,0.00001520,-0.00000813,0.00087281,-0.01342003,0.01346142,-0.22040815,0.02904990,-0.43600110,0.00030780,-0.00256241,0.00450235,-0.07585760
5.41170585,0.02578301,-0.46238447,0.00041886,-0.00523849,0.00061508,-0.01966867,0.00001211,-0.00000766,0.00070949,-0.01258486,0.01091682,-0.20705190,0.02355272,-0.40964632,0.00024974,-0.00240595,0.00365369,-0.07122636
5.41770885,0.02075702,-0.43127947,0.00033574,-0.00489091,0.00049514,-0.01834460,0.00000958,-0.00000716,0.00057260,-0.01171707,0.00879017,-0.19311133,0.01895981,-0.38212693,0.00020119,-0.00224285,0.00294386,-0.06639869
5.42371186,0.01659174,-0.39938466,0.00026722,-0.00453368,0.00039575,-0.01698707,0.00000752,-0.00000665,0.00045882,-0.01083093,0.00702738,-0.17881882,0.01515384,-0.35390219,0.00016092,-0.00207583,0.00235502,-0.06145472
5.42971486,0.01316784,-0.36719855,0.00021117,-0.00417243,0.00031406,-0.01561730,0.00000587,-0.00000613,0.00036503,-0.00994004,0.00557808,-0.16439765,0.01202562,-0.32541367,0.00012780,-0.00190748,0.00187053,-0.05647132
5.43571786,0.01037606,-0.33518723,0.00016569,-0.00381246,0.00024746,-0.01425510,0.00000454,-0.00000562,0.00028833,-0.00905704,0.00439612,-0.15005651,0.00947518,-0.29707441,0.00010077,-0.00174022,0.00147512,-0.05152020
5.44172086,0.00811792,-0.30377418,0.00012909,-0.00345858,0.00019359,-0.01291849,0.00000349,-0.00000511,0.00022612,-0.00819332,0.00343993,-0.13598498,0.00741246,-0.26925983,0.00007889,-0.00157625,0.00115500,-0.04666637
5.44772386,0.00630597,-0.27333241,0.00009986,-0.00311506,0.00015037,-0.01162332,0.00000266,-0.00000461,0.00017606,-0.00735884,0.00267253,-0.12234998,0.00575748,-0.24230073,0.00006132,-0.00141751,0.00089790,-0.04196695
5.45372686,0.00486355,-0.24417896,0.00007670,-0.00278556,0.00011597,-0.01038306,0.00000202,-0.00000414,0.00013610,-0.00656198,0.00206153,-0.10929334,0.00444014,-0.21647846,0.00004732,-0.00126561,0.00069305,-0.03747033
5.45972986,0.00372433,-0.21657194,0.00005849,-0.00247306,0.00008880,-0.00920868,0.00000152,-0.00000368,0.00010446,-0.00580947,0.00157889,-0.09693047,0.00339981,-0.19202221,0.00003626,-0.00112190,0.00053112,-0.03321579
5.46573287,0.00283163,-0.19070978,0.00004429,-0.00217988,0.00006751,-0.00810861,0.00000113,-0.00000325,0.00007961,-0.00510638,0.00120062,-0.08535005,0.00258468,-0.16910835,0.00002758,-0.00098737,0.00040412,-0.02923333
5.47173587,0.00213756,-0.16673261,0.00003330,-0.00190768,0.00005096,-0.00708879,0.00000084,-0.00000285,0.00006023,-0.00445622,0.00090646,-0.07461464,0.00195098,-0.14786160,0.00002084,-0.00086276,0.00030529,-0.02554400
5.47773887,0.00160212,-0.14472546,0.00002486,-0.00165751,0.00003819,-0.00615283,0.00000062,-0.00000249,0.00004524,-0.00386096,0.00067950,-0.06476213,0.00146215,-0.12835788,0.00001563,-0.00074846,0.00022899,-0.02216034
5.48374187,0.00119223,-0.12472288,0.00001843,-0.00142983,0.00002842,-0.00530218,0.00000045,-0.00000215,0.00003374,-0.00332123,0.00050573,-0.05580782,0.00108799,-0.11062836,0.00001163,-0.00064466,0.00017053,-0.01908713
5.48974487,0.00088089,-0.10671467,0.00001356,-0.00122458,0.00002100,-0.00453639,0.00000033,-0.00000185,0.00002499,-0.00283648,0.00037372,-0.04774696,0.00080380,-0.09466450,0.00000860,-0.00055127,0.00012609,-0.01632232
5.49574787,0.00064621,-0.09065232,0.00000991,-0.00104127,0.00001540,-0.00385340,0.00000024,-0.00000157,0.00001837,-0.00240512,0.00027419,-0.04055769,0.00058961,-0.08042379,0.00000631,-0.00046804,0.00009256,-0.01385797
5.50175088,0.00047067,-0.07645581,0.00000719,-0.00087906,0.00001122,-0.00324978,0.00000017,-0.00000133,0.00001341,-0.00202473,0.00019974,-0.03420405,0.00042941,-0.06783577,0.00000460,-0.00039452,0.00006747,-0.01168139
5.50775388,0.00034037,-0.06402046,0.00000518,-0.00073680,0.00000811,-0.00272107,0.00000012,-0.00000112,0.00000972,-0.00169230,0.00014446,-0.02863906,0.00031051,-0.05680802,0.00000333,-0.00033017,0.00004882,-0.00977611
5.51375688,0.00024439,-0.05322356,0.00000370,-0.00061314,0.00000582,-0.00226206,0.00000008,-0.00000093,0.00000699,-0.00140430,0.00010374,-0.02380765,0.00022293,-0.04723210,0.00000239,-0.00027433,0.00003508,-0.00812296
5.51975988,0.00017422,-0.04393046,0.00000263,-0.00050657,0.00000415,-0.00186700,0.00000006,-0.00000077,0.00000499,-0.00115696,0.00007396,-0.01964949,0.00015891,-0.03898896,0.00000171,-0.00022631,0.00002503,-0.00670100
5.52576288,0.00012331,-0.03600016,0.00000186,-0.00041553,0.00000294,-0.00152989,0.00000004,-0.00000064,0.00000354,-0.00094636,0.00005236,-0.01610137,0.00011247,-0.03195382,0.00000121,-0.00018535,0.00001773,-0.00548835
5.53176588,0.00008666,-0.02929003,0.00000130,-0.00033840,0.00000206,-0.00124467,0.00000003,-0.00000052,0.00000249,-0.00076854,0.00003680,-0.01309939,0.00007903,-0.02600043,0.00000085,-0.00015072,0.00001246,-0.00446294
5.53776888,0.00006046,-0.02365985,0.00000090,-0.00027362,0.00000144,-0.00100537,0.00000002,-0.00000042,0.00000174,-0.00061966,0.00002568,-0.01058074,0.00005514,-0.02100463,0.00000059,-0.00012168,0.00000870,-0.00360310
5.54377189,0.00004189,-0.01897496,0.00000062,-0.00021965,0.00000100,-0.00080626,0.00000001,-0.00000034,0.00000121,-0.00049604,0.00001779,-0.00848512,0.00003819,-0.01684714,0.00000041,-0.00009753,0.00000603,-0.00288808
5.54977489,0.00002881,-0.01510868,0.00000043,-0.00017506,0.00000069,-0.00064194,0.00000001,-0.00000027,0.00000083,-0.00039424,0.00001224,-0.00675579,0.00002627,-0.01341573,0.00000028,-0.00007762,0.00000415,-0.00229836
5.55577789,0.00001967,-0.01194397,0.00000029,-0.00013853,0.00000047,-0.00050745,0.00000001,-0.00000021,0.00000057,-0.00031108,0.00000836,-0.00534037,0.00001794,-0.01060666,0.00000019,-0.00006132,0.00000284,-0.00181595
5.56178089,0.00001334,-0.00937450,0.00000020,-0.00010883,0.00000032,-0.00039827,0.00000000,-0.00000017,0.00000039,-0.00024371,0.00000567,-0.00419125,0.00001216,-0.00832569,0.00000013,-0.00004811,0.00000193,-0.00142452
5.56778389,0.00000898,-0.00730506,0.00000013,-0.00008489,0.00000021,-0.00031033,0.00000000,-0.00000013,0.00000026,-0.00018956,0.00000382,-0.00326582,0.00000819,-0.00648841,0.00000009,-0.00003747,0.00000130,-0.00110945
5.57378689,0.00000600,-0.00565166,0.00000009,-0.00006574,0.00000014,-0.00024008,0.00000000,-0.00000010,0.00000018,-0.00014638,0.00000255,-0.00252649,0.00000547,-0.00502033,0.00000006,-0.00002897,0.00000087,-0.00085788
5.57978989,0.00000398,-0.00434116,0.00000006,-0.00005054,0.00000009,-0.00018440,0.00000000,-0.00000008,0.00000012,-0.00011223,0.00000169,-0.00194053,0.00000363,-0.00385659,0.00000004,-0.00002224,0.00000058,-0.00065859
5.58579290,0.00000262,-0.00331063,0.00000004,-0.00003858,0.00000006,-0.00014062,0.00000000,-0.00000006,0.00000008,-0.00008543,0.00000112,-0.00147979,0.00000239,-0.00294138,0.00000003,-0.00001695,0.00000038,-0.00050198
5.59179590,0.00000172,-0.00250665,0.00000002,-0.00002924,0.00000004,-0.00010647,0.00000000,-0.00000005,0.00000005,-0.00006456,0.00000073,-0.00112035,0.00000156,-0.00222729,0.00000002,-0.00001283,0.00000025,-0.00037987
5.59779890,0.00000111,-0.00188431,0.00000002,-0.00002200,0.00000003,-0.00008003,0.00000000,-0.00000003,0.00000003,-0.00004844,0.00000047,-0.00084215,0.00000102,-0.00167447,0.00000001,-0.00000964,0.00000016,-0.00028540
5.60380190,0.00000072,-0.00140634,0.00000001,-0.00001644,0.00000002,-0.00005973,0.00000000,-0.00000003,0.00000002,-0.00003609,0.00000031,-0.00062849,0.00000066,-0.00124984,0.00000001,-0.00000719,0.00000010,-0.00021289
5.60980490,0.00000046,-0.00104208,0.00000001,-0.00001219,0.00000001,-0.00004425,0.00000000,-0.00000002,0.00000001,-0.00002669,0.00000020,-0.00046567,0.00000042,-0.00092621,0.00000000,-0.00000532,0.00000007,-0.00015767
5.61580790,0.00000029,-0.00076664,0.00000000,-0.00000898,0.00000001,-0.00003256,0.00000000,-0.00000001,0.00000001,-0.00001960,0.00000012,-0.00034257,0.00000027,-0.00068146,0.00000000,-0.00000391,0.00000004,-0.00011593
5.62181091,0.00000018,-0.00055996,0.00000000,-0.00000656,0.00000000,-0.00002378,0.00000000,-0.00000001,0.00000001,-0.00001429,0.00000008,-0.00025020,0.00000017,-0.00049779,0.00000000,-0.00000286,0.00000003,-0.00008463
5.62781391,0.00000012,-0.00040607,0.00000000,-0.00000476,0.00000000,-0.00001724,0.00000000,-0.00000001,0.00000000,-0.00001034,0.00000005,-0.00018143,0.00000011,-0.00036102,0.00000000,-0.00000207,0.00000002,-0.00006134
5.63381691,0.00000007,-0.00029236,0.00000000,-0.00000343,0.00000000,-0.00001241,0.00000000,-0.00000001,0.00000000,-0.00000743,0.00000003,-0.00013061,0.00000007,-0.00025995,0.00000000,-0.00000149,0.00000001,-0.00004414
5.63981991,0.00000004,-0.00020898,0.00000000,-0.00000246,0.00000000,-0.00000887,0.00000000,-0.00000000,0.00000000,-0.00000530,0.00000002,-0.00009336,0.00000004,-0.00018584,0.00000000,-0.00000106,0.00000001,-0.00003153
5.64582291,0.00000003,-0.00014832,0.00000000,-0.00000174,0.00000000,-0.00000630,0.00000000,-0.00000000,0.00000000,-0.00000376,0.00000001,-0.00006625,0.00000002,-0.00013190,0.00000000,-0.00000076,0.00000000,-0.00002237
5.65182591,0.00000002,-0.00010450,0.00000000,-0.00000123,0.00000000,-0.00000444,0.00000000,-0.00000000,0.00000000,-0.00000264,0.00000001,-0.00004668,0.00000002,-0.00009295,0.00000000,-0.00000053,0.00000000,-0.00001575
5.65782891,0.00000001,-0.00007311,0.00000000,-0.00000086,0.00000000,-0.00000310,0.00000000,-0.00000000,0.00000000,-0.00000184,0.00000000,-0.00003265,0.00000001,-0.00006503,0.00000000,-0.00000037,0.00000000,-0.00001101
5.66383192,0.00000001,-0.00005078,0.00000000,-0.00000060,0.00000000,-0.00000216,0.00000000,-0.00000000,0.00000000,-0.00000128,0.00000000,-0.00002268,0.00000001,-0.00004517,0.00000000,-0.00000026,0.00000000,-0.00000765
5.66983492,0.00000000,-0.00003501,0.00000000,-0.00000041,0.00000000,-0.00000149,0.00000000,-0.00000000,0.00000000,-0.00000088,0.00000000,-0.00001564,0.00000000,-0.00003115,0.00000000,-0.00000018,0.00000000,-0.00000527
5.67583792,0.00000000,-0.00002397,0.00000000,-0.00000028,0.00000000,-0.00000102,0.00000000,-0.00000000,0.00000000,-0.00000060,0.00000000,-0.00001070,0.00000000,-0.00002133,0.00000000,-0.00000012,0.00000000,-0.00000361
5.68184092,0.00000000,-0.00001629,0.00000000,-0.00000019,0.00000000,-0.00000069,0.00000000,-0.00000000,0.00000000,-0.00000041,0.00000000,-0.00000728,0.00000000,-0.00001450,0.00000000,-0.00000008,0.00000000,-0.00000245
5.68784392,0.00000000,-0.00001100,0.00000000,-0.00000013,0.00000000,-0.00000047,0.00000000,-0.00000000,0.00000000,-0.00000027,0.00000000,-0.00000491,0.00000000,-0.00000979,0.00000000,-0.00000006,0.00000000,-0.00000165
5.69384692,0.00000000,-0.00000737,0.00000000,-0.00000009,0.00000000,-0.00000031,0.00000000,-0.00000000,0.00000000,-0.00000018,0.00000000,-0.00000329,0.00000000,-0.00000656,0.00000000,-0.00000004,0.00000000,-0.00000111
5.69984992,0.00000000,-0.00000490,0.00000000,-0.00000006,0.00000000,-0.00000021,0.00000000,-0.00000000,0.00000000,-0.00000012,0.00000000,-0.00000219,0.00000000,-0.00000436,0.00000000,-0.00000002,0.00000000,-0.00000074
5.70585293,0.00000000,-0.00000324,0.00000000,-0.00000004,0.00000000,-0.00000014,0.00000000,-0.00000000,0.00000000,-0.00000008,0.00000000,-0.00000145,0.00000000,-0.00000288,0.00000000,-0.00000002,0.00000000,-0.00000049
5.71185593,0.00000000,-0.00000212,0.00000000,-0.00000003,0.00000000,-0.00000009,0.00000000,-0.00000000,0.00000000,-0.00000005,0.00000000,-0.00000095,0.00000000,-0.00000189,0.00000000,-0.00000001,0.00000000,-0.00000032
5.71785893,0.00000000,-0.00000138,0.00000000,-0.00000002,0.00000000,-0.00000006,0.00000000,-0.00000000,0.00000000,-0.00000003,0.00000000,-0.00000062,0.00000000,-0.00000123,0.00000000,-0.00000001,0.00000000,-0.00000021
5.72386193,0.00000000,-0.00000089,0.00000000,-0.00000001,0.00000000,-0.00000004,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000040,0.00000000,-0.00000080,0.00000000,-0.00000000,0.00000000,-0.00000013
5.72986493,0.00000000,-0.00000057,0.00000000,-0.00000001,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000026,0.00000000,-0.00000051,0.00000000,-0.00000000,0.00000000,-0.00000009
5.73586793,0.00000000,-0.00000037,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000016,0.00000000,-0.00000033,0.00000000,-0.00000000,0.00000000,-0.00000005
5.74187094,0.00000000,-0.00000023,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000010,0.00000000,-0.00000021,0.00000000,-0.00000000,0.00000000,-0.00000003
5.74787394,0.00000000,-0.00000015,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000006,0.00000000,-0.00000013,0.00000000,-0.00000000,0.00000000,-0.00000002
5.75387694,0.00000000,-0.00000009,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000004,0.00000000,-0.00000008,0.00000000,-0.00000000,0.00000000,-0.00000001
5.75987994,0.00000000,-0.00000006,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000001
5.76588294,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000001
5.77188594,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000
5.77788894,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
5.78389195,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
5.78989495,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
