energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.63731866,2.02172975,0.40777243,0.37062425,0.00038033,0.07945740,0.17098211,1.03548055,0.00991648,0.59656667
-4.63131566,2.05887764,0.41103026,0.36804104,0.00040060,0.08213527,0.17363575,1.07671077,0.01042842,0.58504193
-4.62531266,2.09587526,0.41396721,0.36593802,0.00041909,0.08475305,0.17645779,1.11697120,0.01092259,0.57454228
-4.61930965,2.13221715,0.41651955,0.36425859,0.00043546,0.08729117,0.17938573,1.15588458,0.01139464,0.56504394
-4.61330665,2.16734785,0.41861098,0.36292537,0.00044941,0.08972879,0.18234902,1.19307810,0.01184043,0.55647770
-4.60730365,2.20068216,0.42015565,0.36184457,0.00046068,0.09204404,0.18527210,1.22819356,0.01225600,0.54873607
-4.60130065,2.23162587,0.42106170,0.36091062,0.00046905,0.09421434,0.18807755,1.26089695,0.01263771,0.54168129
-4.59529765,2.25959604,0.42123517,0.36001079,0.00047438,0.09621676,0.19068915,1.29088699,0.01298226,0.53515373
-4.58929465,2.28403996,0.42058401,0.35902979,0.00047657,0.09802841,0.19303481,1.31790217,0.01328674,0.52898033
-4.58329165,2.30445188,0.41902222,0.35785404,0.00047559,0.09962688,0.19504907,1.34172611,0.01354870,0.52298268
-4.57728864,2.32038711,0.41647367,0.35637542,0.00047147,0.10099070,0.19667526,1.36219093,0.01376613,0.51698454
-4.57128564,2.33147281,0.41287561,0.35449459,0.00046432,0.10209985,0.19786712,1.37917856,0.01393749,0.51081835
-4.56528264,2.33741554,0.40818172,0.35212371,0.00045430,0.10293618,0.19858992,1.39262006,0.01406172,0.50433091
-4.55927964,2.33800548,0.40236446,0.34918848,0.00044163,0.10348392,0.19882100,1.40249322,0.01413826,0.49738781
-4.55327664,2.33311751,0.39541679,0.34562972,0.00042659,0.10373012,0.19854988,1.40881846,0.01416696,0.48987682
-4.54727364,2.32270968,0.38735308,0.34140431,0.00040948,0.10366509,0.19777786,1.41165378,0.01414813,0.48171024
-4.54127064,2.30681949,0.37820927,0.33648571,0.00039065,0.10328275,0.19651730,1.41108881,0.01408249,0.47282624
-4.53526763,2.28555859,0.36804242,0.33086411,0.00037049,0.10258102,0.19479057,1.40723873,0.01397115,0.46318942
-4.52926463,2.25910666,0.35692943,0.32454623,0.00034936,0.10156211,0.19262887,1.40023841,0.01381558,0.45279067
-4.52326163,2.22770485,0.34496535,0.31755489,0.00032767,0.10023275,0.19007094,1.39023708,0.01361759,0.44164647
-4.51725863,2.19164942,0.33226110,0.30992841,0.00030580,0.09860440,0.18716175,1.37739410,0.01337933,0.42979778
-4.51125563,2.15128601,0.31894098,0.30171988,0.00028412,0.09669333,0.18395130,1.36187583,0.01310328,0.41730863
-4.50525263,2.10700460,0.30513981,0.29299630,0.00026300,0.09452067,0.18049345,1.34385393,0.01279222,0.40426450
-4.49924962,2.05923532,0.29100010,0.28383760,0.00024277,0.09211230,0.17684506,1.32350495,0.01244927,0.39077047
-4.49324662,2.00844505,0.27666905,0.27433557,0.00022374,0.08949873,0.17306508,1.30101103,0.01207785,0.37694925
-4.48724362,1.95513442,0.26229573,0.26459254,0.00020618,0.08671475,0.16921396,1.27656172,0.01168169,0.36293892
-4.48124062,1.89983492,0.24802833,0.25471995,0.00019033,0.08379899,0.16535301,1.25035619,0.01126482,0.34889057
-4.47523762,1.84310561,0.23401155,0.24483660,0.00017640,0.08079340,0.16154392,1.22260574,0.01083154,0.33496551
-4.46923462,1.78552902,0.22038417,0.23506659,0.00016455,0.07774250,0.15784816,1.19353603,0.01038641,0.32133227
-4.46323162,1.72770572,0.20727686,0.22553704,0.00015492,0.07469253,0.15432642,1.16338850,0.00993417,0.30816309
-4.45722861,1.67024713,0.19481007,0.21637538,0.00014761,0.07169046,0.15103780,1.13242081,0.00947971,0.29563017
-4.45122561,1.61376651,0.18309218,0.20770641,0.00014269,0.06878294,0.14803893,1.10090572,0.00902797,0.28390143
-4.44522261,1.55886781,0.17221779,0.19964906,0.00014017,0.06601504,0.14538283,1.06912845,0.00858386,0.27313600
-4.43921961,1.50613266,0.16226617,0.19231303,0.00014005,0.06342910,0.14311760,1.03738217,0.00815213,0.26347949
-4.43321661,1.45610571,0.15329984,0.18579533,0.00014230,0.06106343,0.14128490,1.00596194,0.00773729,0.25505915
-4.42721361,1.40927889,0.14536349,0.18017685,0.00014685,0.05895108,0.13991834,0.97515706,0.00734348,0.24797917
-4.42121061,1.36607516,0.13848296,0.17551918,0.00015357,0.05711878,0.13904179,0.94524236,0.00697433,0.24231618
-4.41520760,1.32683262,0.13266459,0.17186178,0.00016234,0.05558587,0.13866774,0.91646874,0.00663290,0.23811531
-4.40920460,1.29178996,0.12789491,0.16921968,0.00017297,0.05436353,0.13879575,0.88905356,0.00632151,0.23538699
-4.40320160,1.26107393,0.12414064,0.16758180,0.00018527,0.05345420,0.13941124,0.86317149,0.00604173,0.23410465
-4.39719860,1.23469000,0.12134916,0.16691012,0.00019898,0.05285124,0.14048460,0.83894630,0.00579431,0.23420356
-4.39119560,1.21251678,0.11944944,0.16713975,0.00021384,0.05253896,0.14197076,0.81644433,0.00557912,0.23558094
-4.38519260,1.19430501,0.11835351,0.16817995,0.00022955,0.05249291,0.14380935,0.79567008,0.00539518,0.23809748
-4.37918959,1.17968141,0.11795836,0.16991609,0.00024580,0.05268050,0.14592550,0.77656418,0.00524068,0.24158023
-4.37318659,1.16815761,0.11814840,0.17221271,0.00026224,0.05306193,0.14823119,0.75900427,0.00511307,0.24582693
-4.36718359,1.15914419,0.11879834,0.17491733,0.00027852,0.05359144,0.15062738,0.74280869,0.00500913,0.25061157
-4.36118059,1.15196917,0.11977651,0.17786510,0.00029429,0.05421872,0.15300664,0.72774294,0.00492506,0.25569112
-4.35517759,1.14590065,0.12094836,0.18088411,0.00030921,0.05489062,0.15525631,0.71352878,0.00485670,0.26081311
-4.34917459,1.14017247,0.12218032,0.18380098,0.00032292,0.05555285,0.15726207,0.69985553,0.00479959,0.26572382
-4.34317159,1.13401182,0.12334354,0.18644677,0.00033513,0.05615187,0.15891175,0.68639295,0.00474919,0.27017677
-4.33716858,1.12666773,0.12431761,0.18866275,0.00034553,0.05663667,0.16009923,0.67280522,0.00470102,0.27394104
-4.33116558,1.11743895,0.12499407,0.19030589,0.00035387,0.05696049,0.16072821,0.65876527,0.00465081,0.27680925
-4.32516258,1.10570009,0.12527949,0.19125378,0.00035995,0.05708233,0.16071571,0.64396872,0.00459466,0.27860469
-4.31915958,1.09092467,0.12509805,0.19140885,0.00036362,0.05696831,0.15999516,0.62814669,0.00452915,0.27918732
-4.31315658,1.07270410,0.12439350,0.19070154,0.00036477,0.05659267,0.15851886,0.61107700,0.00445144,0.27845845
-4.30715358,1.05076167,0.12313042,0.18909249,0.00036336,0.05593846,0.15625967,0.59259308,0.00435934,0.27636375
-4.30115058,1.02496101,0.12129470,0.18657345,0.00035940,0.05499790,0.15321201,0.57259024,0.00425138,0.27289465
-4.29514757,0.99530868,0.11889330,0.18316707,0.00035297,0.05377237,0.14939193,0.55102905,0.00412679,0.26808787
-4.28914457,0.96195084,0.11595316,0.17892545,0.00034419,0.05227206,0.14483637,0.52793577,0.00398552,0.26202322
-4.28314157,0.92516430,0.11251947,0.17392751,0.00033325,0.05051530,0.13960159,0.50339992,0.00382817,0.25481987
-4.27713857,0.88534262,0.10865335,0.16827554,0.00032035,0.04852757,0.13376098,0.47756910,0.00365595,0.24663102
-4.27113557,0.84297783,0.10442887,0.16209072,0.00030575,0.04634036,0.12740215,0.45064159,0.00347058,0.23763750
-4.26513257,0.79863897,0.09992990,0.15550820,0.00028972,0.04398980,0.12062367,0.42285715,0.00327419,0.22804042
-4.25912956,0.75294839,0.09524652,0.14867169,0.00027258,0.04151518,0.11353150,0.39448643,0.00306923,0.21805321
-4.25312656,0.70655702,0.09047147,0.14172788,0.00025461,0.03895749,0.10623526,0.36581983,0.00285836,0.20789355
-4.24712356,0.66011974,0.08569664,0.13482103,0.00023612,0.03635792,0.09884462,0.33715606,0.00264432,0.19777527
-4.24112056,0.61427194,0.08100971,0.12808772,0.00021740,0.03375653,0.09146583,0.30879127,0.00242984,0.18790079
-4.23511756,0.56960820,0.07649120,0.12165224,0.00019873,0.03119099,0.08419861,0.28100894,0.00221754,0.17845428
-4.22911456,0.52666382,0.07221183,0.11562255,0.00018036,0.02869549,0.07713353,0.25407112,0.00200986,0.16959574
-4.22311156,0.48589996,0.06823052,0.11008704,0.00016252,0.02629996,0.07034984,0.22821125,0.00180901,0.16145632
-4.21710855,0.44769259,0.06459290,0.10511224,0.00014539,0.02402941,0.06391392,0.20362867,0.00161686,0.15413493
-4.21110555,0.41232556,0.06133035,0.10074141,0.00012913,0.02190358,0.05787838,0.18048504,0.00143499,0.14769617
-4.20510255,0.37998764,0.05845976,0.09699411,0.00011386,0.01993673,0.05228159,0.15890252,0.00126460,0.14216979
-4.19909955,0.35077356,0.05598374,0.09386672,0.00009968,0.01813778,0.04714796,0.13896367,0.00110657,0.13755137
-4.19309655,0.32468839,0.05389144,0.09133375,0.00008664,0.01651051,0.04248853,0.12071277,0.00096141,0.13380429
-4.18709355,0.30165501,0.05215978,0.08934994,0.00007477,0.01505398,0.03830205,0.10415858,0.00082937,0.13086288
-4.18109055,0.28152402,0.05075512,0.08785306,0.00006406,0.01376309,0.03457642,0.08927788,0.00071036,0.12863642
-4.17508754,0.26408546,0.04963516,0.08676708,0.00005449,0.01262919,0.03129027,0.07601990,0.00060409,0.12701389
-4.16908454,0.24908179,0.04875108,0.08600584,0.00004601,0.01164082,0.02841480,0.06431109,0.00051005,0.12586932
-4.16308154,0.23622134,0.04804984,0.08547680,0.00003858,0.01078437,0.02591554,0.05406004,0.00042758,0.12506725
-4.15707854,0.22519186,0.04747635,0.08508487,0.00003211,0.01004483,0.02375423,0.04516244,0.00035587,0.12446839
-4.15107554,0.21567347,0.04697575,0.08473614,0.00002654,0.00940646,0.02189050,0.03750569,0.00029407,0.12393505
-4.14507254,0.20735065,0.04649538,0.08434132,0.00002177,0.00885341,0.02028350,0.03097315,0.00024126,0.12333618
-4.13906953,0.19992293,0.04598662,0.08381887,0.00001774,0.00837026,0.01889323,0.02544792,0.00019652,0.12255192
-4.13306653,0.19311388,0.04540642,0.08309762,0.00001435,0.00794250,0.01768178,0.02081606,0.00015892,0.12147740
-4.12706353,0.18667845,0.04471853,0.08211884,0.00001152,0.00755689,0.01661425,0.01696916,0.00012760,0.12002577
-4.12106053,0.18040829,0.04389433,0.08083777,0.00000918,0.00720174,0.01565944,0.01380649,0.00010172,0.11813038
-4.11505753,0.17413538,0.04291338,0.07922455,0.00000727,0.00686706,0.01479040,0.01123649,0.00008050,0.11574604
-4.10905453,0.16773375,0.04176360,0.07726443,0.00000571,0.00654473,0.01398463,0.00917788,0.00006325,0.11284934
-4.10305153,0.16111963,0.04044107,0.07495760,0.00000445,0.00622841,0.01322422,0.00756036,0.00004934,0.10943827
-4.09704852,0.15425013,0.03894963,0.07231836,0.00000345,0.00591356,0.01249571,0.00632496,0.00003822,0.10553088
-4.09104552,0.14712076,0.03730011,0.06937390,0.00000265,0.00559729,0.01178991,0.00542420,0.00002939,0.10116345
-4.08504252,0.13976200,0.03550946,0.06616274,0.00000203,0.00527820,0.01110154,0.00482203,0.00002243,0.09638806
-4.07903952,0.13223515,0.03359969,0.06273289,0.00000154,0.00495620,0.01042886,0.00449370,0.00001700,0.09126975
-4.07303652,0.12462785,0.03159671,0.05913986,0.00000116,0.00463226,0.00977319,0.00442550,0.00001280,0.08588350
-4.06703352,0.11704938,0.02952911,0.05544466,0.00000086,0.00430821,0.00913846,0.00461455,0.00000956,0.08031108
-4.06103052,0.10962604,0.02742707,0.05171173,0.00000064,0.00398653,0.00853076,0.00506851,0.00000709,0.07463801
-4.05502751,0.10249673,0.02532118,0.04800706,0.00000047,0.00367010,0.00795786,0.00580529,0.00000522,0.06895057
-4.04902451,0.09580894,0.02324150,0.04439650,0.00000034,0.00336204,0.00742883,0.00685273,0.00000382,0.06333325
-4.04302151,0.08971507,0.02121666,0.04094421,0.00000025,0.00306552,0.00695364,0.00824827,0.00000277,0.05786642
-4.03701851,0.08436934,0.01927315,0.03771141,0.00000018,0.00278361,0.00654287,0.01003839,0.00000200,0.05262448
-4.03101551,0.07992501,0.01743480,0.03475541,0.00000013,0.00251921,0.00620741,0.01227809,0.00000143,0.04767442
-4.02501251,0.07653208,0.01572235,0.03212880,0.00000009,0.00227490,0.00595818,0.01502996,0.00000102,0.04307477
-4.01900950,0.07433517,0.01415327,0.02987893,0.00000006,0.00205291,0.00580598,0.01836317,0.00000072,0.03887505
-4.01300650,0.07347167,0.01274162,0.02804753,0.00000005,0.00185507,0.00576124,0.02235199,0.00000050,0.03511547
-4.00700350,0.07406978,0.01149806,0.02667045,0.00000003,0.00168283,0.00583383,0.02707402,0.00000035,0.03182701
-4.00100050,0.07624655,0.01043004,0.02577756,0.00000002,0.00153720,0.00603288,0.03260803,0.00000024,0.02903171
-3.99499750,0.08010563,0.00954190,0.02539253,0.00000001,0.00141879,0.00636659,0.03903134,0.00000017,0.02674313
-3.98899450,0.08573480,0.00883511,0.02553276,0.00000001,0.00132784,0.00684195,0.04641679,0.00000011,0.02496692
-3.98299150,0.09320303,0.00830857,0.02620915,0.00000001,0.00126421,0.00746451,0.05482940,0.00000008,0.02370140
-3.97698849,0.10255729,0.00795876,0.02742588,0.00000000,0.00122744,0.00823812,0.06432267,0.00000005,0.02293817
-3.97098549,0.11381908,0.00778003,0.02918004,0.00000000,0.00121675,0.00916459,0.07493474,0.00000004,0.02266264
-3.96498249,0.12698070,0.00776476,0.03146125,0.00000000,0.00123105,0.01024342,0.08668440,0.00000002,0.02285450
-3.95897949,0.14200168,0.00790357,0.03425128,0.00000000,0.00126897,0.01147145,0.09956733,0.00000002,0.02348811
-3.95297649,0.15880524,0.00818543,0.03752353,0.00000000,0.00132889,0.01284262,0.11355251,0.00000002,0.02453282
-3.94697349,0.17727541,0.00859777,0.04124275,0.00000000,0.00140892,0.01434766,0.12857923,0.00000002,0.02595322
-3.94097049,0.19725477,0.00912662,0.04536472,0.00000000,0.00150692,0.01597398,0.14455476,0.00000002,0.02770939
-3.93496748,0.21854327,0.00975669,0.04983618,0.00000001,0.00162052,0.01770550,0.16135292,0.00000002,0.02975712
-3.92896448,0.24089834,0.01047149,0.05459500,0.00000001,0.00174714,0.01952271,0.17881382,0.00000003,0.03204825
-3.92296148,0.26403644,0.01125349,0.05957058,0.00000001,0.00188398,0.02140275,0.19674480,0.00000005,0.03453106
-3.91695848,0.28763637,0.01208426,0.06468467,0.00000002,0.00202810,0.02331972,0.21492275,0.00000007,0.03715074
-3.91095548,0.31134425,0.01294473,0.06985246,0.00000003,0.00217638,0.02524506,0.23309781,0.00000011,0.03985008
-3.90495248,0.33478026,0.01381545,0.07498407,0.00000004,0.00232565,0.02714813,0.25099853,0.00000016,0.04257029
-3.89894947,0.35754709,0.01467694,0.07998644,0.00000006,0.00247268,0.02899686,0.26833825,0.00000023,0.04525197
-3.89294647,0.37923977,0.01551005,0.08476542,0.00000009,0.00261427,0.03075858,0.28482263,0.00000033,0.04783628
-3.88694347,0.39945671,0.01629642,0.08922820,0.00000013,0.00274731,0.03240095,0.30015805,0.00000048,0.05026614
-3.88094047,0.41781143,0.01701892,0.09328583,0.00000019,0.00286886,0.03389287,0.31406070,0.00000068,0.05248768
-3.87493747,0.43394480,0.01766219,0.09685595,0.00000027,0.00297621,0.03520553,0.32626575,0.00000097,0.05445155
-3.86893447,0.44753696,0.01821310,0.09986528,0.00000038,0.00306700,0.03631341,0.33653660,0.00000137,0.05611437
-3.86293147,0.45831872,0.01866128,0.10225220,0.00000053,0.00313922,0.03719518,0.34467345,0.00000192,0.05744004
-3.85692846,0.46608182,0.01899960,0.10396889,0.00000074,0.00319135,0.03783463,0.35052114,0.00000266,0.05840093
-3.85092546,0.47068768,0.01922460,0.10498329,0.00000102,0.00322236,0.03822133,0.35397572,0.00000368,0.05897893
-3.84492246,0.47207416,0.01933689,0.10528053,0.00000139,0.00323178,0.03835134,0.35498957,0.00000505,0.05916628
-3.83891946,0.47026025,0.01934151,0.10486391,0.00000189,0.00321972,0.03822751,0.35357489,0.00000688,0.05896609
-3.83291646,0.46534838,0.01924816,0.10375544,0.00000256,0.00318688,0.03785983,0.34980532,0.00000930,0.05839269
-3.82691346,0.45752437,0.01907150,0.10199574,0.00000343,0.00313456,0.03726544,0.34381580,0.00001249,0.05747159
-3.82091046,0.44705510,0.01883121,0.09964354,0.00000457,0.00306463,0.03646852,0.33580063,0.00001667,0.05623925
-3.81490745,0.43428402,0.01855216,0.09677466,0.00000605,0.00297953,0.03549997,0.32600994,0.00002208,0.05474255
-3.80890445,0.41962489,0.01826438,0.09348061,0.00000794,0.00288216,0.03439704,0.31474466,0.00002905,0.05303805
-3.80290145,0.40355389,0.01800310,0.08986688,0.00001036,0.00277591,0.03320269,0.30235041,0.00003795,0.05119106
-3.79689845,0.38660069,0.01780870,0.08605100,0.00001343,0.00266453,0.03196498,0.28921046,0.00004924,0.04927450
-3.79089545,0.36933872,0.01772654,0.08216036,0.00001728,0.00255210,0.03073630,0.27573809,0.00006346,0.04736774
-3.78489245,0.35237494,0.01780685,0.07833012,0.00002208,0.00244296,0.02957262,0.26236869,0.00008121,0.04555528
-3.77888944,0.33633960,0.01810452,0.07470100,0.00002802,0.00234161,0.02853261,0.24955171,0.00010323,0.04392536
-3.77288644,0.32187602,0.01867876,0.07141713,0.00003532,0.00225267,0.02767684,0.23774279,0.00013033,0.04256859
-3.76688344,0.30963066,0.01959277,0.06862409,0.00004423,0.00218081,0.02706686,0.22739611,0.00016342,0.04157653
-3.76088044,0.30024342,0.02091317,0.06646689,0.00005500,0.00213063,0.02676438,0.21895700,0.00020353,0.04104015
-3.75487744,0.29433832,0.02270937,0.06508822,0.00006793,0.00210667,0.02683026,0.21285496,0.00025177,0.04104840
-3.74887444,0.29251417,0.02505273,0.06462662,0.00008335,0.00211327,0.02732358,0.20949679,0.00030935,0.04168656
-3.74287144,0.29533539,0.02801553,0.06521473,0.00010158,0.00215453,0.02830060,0.20925999,0.00037755,0.04303461
-3.73686843,0.30332258,0.03166968,0.06697755,0.00012297,0.00223426,0.02981362,0.21248608,0.00045771,0.04516544
-3.73086543,0.31694274,0.03608525,0.07003052,0.00014788,0.00235586,0.03190977,0.21947403,0.00055119,0.04814303
-3.72486243,0.33659911,0.04132871,0.07447759,0.00017665,0.00252227,0.03462973,0.23047335,0.00065937,0.05202041
-3.71885943,0.36262046,0.04746098,0.08040908,0.00020964,0.00273587,0.03800632,0.24567722,0.00078356,0.05683768
-3.71285643,0.39525004,0.05453533,0.08789938,0.00024716,0.00299843,0.04206308,0.26521539,0.00092501,0.06261989
-3.70685343,0.43463428,0.06259505,0.09700452,0.00028949,0.00331098,0.04681278,0.28914719,0.00108483,0.06937496
-3.70085043,0.48081166,0.07167116,0.10775971,0.00033687,0.00367375,0.05225597,0.31745479,0.00126395,0.07709178
-3.69484742,0.53370224,0.08178013,0.12017675,0.00038948,0.00408610,0.05837967,0.35003708,0.00146306,0.08573840
-3.68884442,0.59309833,0.09292171,0.13424165,0.00044741,0.00454643,0.06515617,0.38670450,0.00168256,0.09526070
-3.68284142,0.65865712,0.10507707,0.14991248,0.00051066,0.00505217,0.07254215,0.42717534,0.00192251,0.10558136
-3.67683842,0.72989593,0.11820730,0.16711755,0.00057915,0.00559971,0.08047811,0.47107398,0.00218255,0.11659952
-3.67083542,0.80619086,0.13225249,0.18575424,0.00065268,0.00618443,0.08888824,0.51793147,0.00246193,0.12819113
-3.66483242,0.88677952,0.14713143,0.20568851,0.00073092,0.00680071,0.09768086,0.56718896,0.00275939,0.14021000
-3.65882941,0.97076829,0.16274203,0.22675540,0.00081343,0.00744203,0.10674936,0.61820424,0.00307321,0.15248987
-3.65282641,1.05714484,0.17896271,0.24876047,0.00089963,0.00810102,0.11597383,0.67026163,0.00340116,0.16484719
-3.64682341,1.14479569,0.19565457,0.27148247,0.00098884,0.00876969,0.12522325,0.72258530,0.00374053,0.17708496
-3.64082041,1.23252912,0.21266460,0.29467721,0.00108024,0.00943955,0.13435835,0.77435579,0.00408816,0.18899722
-3.63481741,1.31910292,0.22982975,0.31808264,0.00117292,0.01010189,0.14323501,0.82472952,0.00444048,0.20037436
-3.62881441,1.40325635,0.24698187,0.34142521,0.00126588,0.01074800,0.15170806,0.87286071,0.00479358,0.21100886
-3.62281141,1.48374556,0.26395346,0.36442722,0.00135804,0.01136948,0.15963558,0.91792497,0.00514328,0.22070152
-3.61680840,1.55938124,0.28058397,0.38681517,0.00144829,0.01195854,0.16688321,0.95914389,0.00548526,0.22926755
-3.61080540,1.62906726,0.29672660,0.40832878,0.00153548,0.01250833,0.17332871,0.99580947,0.00581514,0.23654276
-3.60480240,1.69183873,0.31225525,0.42873055,0.00161849,0.01301323,0.17886622,1.02730749,0.00612864,0.24238908
-3.59879940,1.74689810,0.32707149,0.44781530,0.00169621,0.01346916,0.18341029,1.05313876,0.00642168,0.24669957
-3.59279640,1.79364763,0.34111120,0.46541959,0.00176762,0.01387381,0.18689942,1.07293732,0.00669055,0.24940239
-3.58679340,1.83171695,0.35435069,0.48143056,0.00183178,0.01422690,0.18929892,1.08648466,0.00693202,0.25046369
-3.58079040,1.86098424,0.36681187,0.49579372,0.00188789,0.01453035,0.19060300,1.09371929,0.00714347,0.24988922
-3.57478739,1.88159011,0.37856644,0.50851946,0.00193529,0.01478833,0.19083598,1.09474109,0.00732303,0.24772458
