energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.65532766,2.67701439,0.32184795,1.89829469,0.00664439,0.10575872,0.00744560,0.41573000,0.39398972,0.17104624
-4.64932466,2.65059857,0.30910407,1.88980550,0.00640194,0.10251990,0.00755933,0.40113423,0.38398286,0.16950010
-4.64332166,2.61926452,0.29592667,1.87667123,0.00616834,0.09906261,0.00770854,0.38612365,0.37315124,0.16852986
-4.63731866,2.58431959,0.28254487,1.85973731,0.00594931,0.09545665,0.00789332,0.37099214,0.36173628,0.16820813
-4.63131566,2.54716226,0.26918692,1.83994348,0.00575114,0.09177165,0.00811350,0.35603589,0.34998354,0.16859856
-4.62531266,2.50923655,0.25607325,1.81829330,0.00558057,0.08807447,0.00836853,0.34154499,0.33813417,0.16975356
-4.61930965,2.47198752,0.24341049,1.79582313,0.00544467,0.08442708,0.00865747,0.32779601,0.32641712,0.17171246
-4.61330665,2.43681963,0.23138662,1.77357161,0.00535060,0.08088467,0.00897895,0.31504560,0.31504242,0.17450029
-4.60730365,2.40505946,0.22016727,1.75255089,0.00530555,0.07749438,0.00933117,0.30352534,0.30419578,0.17812720
-4.60130065,2.37792381,0.20989342,1.73372053,0.00531643,0.07429437,0.00971190,0.29343797,0.29403463,0.18258844
-4.59529765,2.35649415,0.20068029,1.71796481,0.00538980,0.07131351,0.01011856,0.28495498,0.28468582,0.18786495
-4.58929465,2.34169769,0.19261740,1.70607385,0.00553161,0.06857153,0.01054829,0.27821549,0.27624491,0.19392448
-4.58329165,2.33429518,0.18576978,1.69872905,0.00574710,0.06607962,0.01099802,0.27332638,0.26877701,0.20072311
-4.57728864,2.33487513,0.18017996,1.69649270,0.00604057,0.06384139,0.01146467,0.27036344,0.26231901,0.20820713
-4.57128564,2.34385383,0.17587069,1.69980161,0.00641526,0.06185422,0.01194521,0.26937332,0.25688306,0.21631516
-4.56528264,2.36148046,0.17284814,1.70896467,0.00687324,0.06011079,0.01243684,0.27037621,0.25246091,0.22498037
-4.55927964,2.38784617,0.17110536,1.72416362,0.00741524,0.05860071,0.01293714,0.27336879,0.24902899,0.23413272
-4.55327664,2.42289634,0.17062566,1.74545674,0.00804060,0.05731228,0.01344418,0.27832751,0.24655380,0.24370109
-4.54727364,2.46644474,0.17138598,1.77278482,0.00874721,0.05623409,0.01395662,0.28521166,0.24499731,0.25361522
-4.54127064,2.51818892,0.17335977,1.80597897,0.00953141,0.05535647,0.01447384,0.29396641,0.24432211,0.26380748
-4.53526763,2.57772574,0.17651944,1.84476974,0.01038806,0.05467280,0.01499594,0.30452539,0.24449600,0.27421426
-4.52926463,2.64456668,0.18083824,1.88879722,0.01131049,0.05418043,0.01552380,0.31681293,0.24549583,0.28477705
-4.52326163,2.71815209,0.18629138,1.93762176,0.01229064,0.05388126,0.01605901,0.33074570,0.24731033,0.29544316
-4.51725863,2.79786444,0.19285660,1.99073513,0.01331906,0.05378205,0.01660378,0.34623393,0.24994192,0.30616611
-4.51125563,2.88304006,0.20051391,2.04757189,0.01438513,0.05389423,0.01716087,0.36318207,0.25340728,0.31690564
-4.50525263,2.97297955,0.20924484,2.10752088,0.01547715,0.05423348,0.01773338,0.38148905,0.25773684,0.32762742
-4.49924962,3.06695688,0.21903104,2.16993675,0.01658261,0.05481886,0.01832453,0.40104811,0.26297308,0.33830243
-4.49324662,3.16422721,0.22985243,2.23415144,0.01768832,0.05567173,0.01893745,0.42174638,0.26916787,0.34890610
-4.48724362,3.26403359,0.24168508,2.29948543,0.01878074,0.05681445,0.01957491,0.44346421,0.27637891,0.35941720
-4.48124062,3.36561270,0.25449878,2.36525864,0.01984617,0.05826887,0.02023901,0.46607448,0.28466545,0.36981656
-4.47523762,3.46819963,0.26825465,2.43080080,0.02087105,0.06005480,0.02093092,0.48944178,0.29408360,0.38008563
-4.46923462,3.57103179,0.28290268,2.49546101,0.02184224,0.06218838,0.02165065,0.51342177,0.30468137,0.39020501
-4.46323162,3.67335200,0.29837961,2.55861620,0.02274722,0.06468067,0.02239673,0.53786064,0.31649361,0.40015286
-4.45722861,3.77441059,0.31460697,2.61967829,0.02357439,0.06753622,0.02316610,0.56259478,0.32953727,0.40990342
-4.45122561,3.87346672,0.33148968,2.67809963,0.02431326,0.07075195,0.02395391,0.58745074,0.34380703,0.41942561
-4.44522261,3.96978870,0.34891506,2.73337669,0.02495465,0.07431623,0.02475351,0.61224547,0.35927156,0.42868172
-4.43921961,4.06265359,0.36675247,2.78505174,0.02549083,0.07820832,0.02555640,0.63678688,0.37587061,0.43762647
-4.43321661,4.15134601,0.38485354,2.83271250,0.02591567,0.08239804,0.02635235,0.66087473,0.39351299,0.44620620
-4.42721361,4.23515652,0.40305309,2.87598992,0.02622470,0.08684592,0.02712961,0.68430197,0.41207562,0.45435854
-4.42121061,4.31337983,0.42117069,2.91455425,0.02641513,0.09150355,0.02787514,0.70685626,0.43140367,0.46201245
-4.41520760,4.38531324,0.43901281,2.94810984,0.02648588,0.09631433,0.02857498,0.72832200,0.45131181,0.46908870
-4.40920460,4.45025571,0.45637564,2.97638904,0.02643755,0.10121452,0.02921464,0.74848257,0.47158658,0.47550079
-4.40320160,4.50750820,0.47304835,2.99914587,0.02627231,0.10613455,0.02977962,0.76712296,0.49198978,0.48115644
-4.39719860,4.55637563,0.48881686,3.01614997,0.02599384,0.11100052,0.03025588,0.78403264,0.51226283,0.48595947
-4.39119560,4.59617095,0.50346793,3.02718160,0.02560720,0.11573588,0.03063036,0.79900868,0.53213201,0.48981207
-4.38519260,4.62622175,0.51679344,3.03202807,0.02511865,0.12026321,0.03089151,0.81185908,0.55131433,0.49261756
-4.37918959,4.64587961,0.52859489,3.03048225,0.02453557,0.12450609,0.03102975,0.82240630,0.56952397,0.49428332
-4.37318659,4.65453212,0.53868780,3.02234352,0.02386622,0.12839089,0.03103792,0.83049081,0.58647911,0.49472396
-4.36718359,4.65161775,0.54690603,3.00742125,0.02311962,0.13184855,0.03091158,0.83597471,0.60190884,0.49386459
-4.36118059,4.63664293,0.55310582,2.98554089,0.02230537,0.13481622,0.03064933,0.83874523,0.61556013,0.49164397
-4.35517759,4.60920093,0.55716952,2.95655256,0.02143348,0.13723877,0.03025291,0.83871819,0.62720451,0.48801761
-4.34917459,4.56899190,0.55900876,2.92034158,0.02051420,0.13907006,0.02972725,0.83584107,0.63664433,0.48296054
-4.34317159,4.51584297,0.55856713,2.87684057,0.01955788,0.14027404,0.02908042,0.83009579,0.64371843,0.47646965
-4.33716858,4.44972760,0.55582212,2.82604234,0.01857483,0.14082556,0.02832341,0.82150102,0.64830695,0.46856558
-4.33116558,4.37078298,0.55078647,2.76801268,0.01757517,0.14071092,0.02746985,0.81011387,0.65033526,0.45929402
-4.32516258,4.27932444,0.54350856,2.70290243,0.01656872,0.13992815,0.02653564,0.79603089,0.64977665,0.44872634
-4.31915958,4.17585580,0.53407220,2.63095771,0.01556486,0.13848706,0.02553846,0.77938835,0.64665390,0.43695956
-4.31315658,4.06107490,0.52259544,2.55252771,0.01457245,0.13640891,0.02449726,0.76036155,0.64103938,0.42411557
-4.30715358,3.93587333,0.50922868,2.46806922,0.01359972,0.13372591,0.02343174,0.73916330,0.63305388,0.41033970
-4.30115058,3.80133022,0.49415191,2.37814752,0.01265420,0.13048045,0.02236172,0.71604137,0.62286393,0.39579851
-4.29514757,3.65869957,0.47757135,2.28343309,0.01174263,0.12672407,0.02130661,0.69127506,0.61067782,0.38067714
-4.28914457,3.50939142,0.45971532,2.18469423,0.01087092,0.12251626,0.02028487,0.66517081,0.59674020,0.36517591
-4.28314157,3.35494717,0.44082961,2.08278552,0.01004407,0.11792306,0.01931349,0.63805700,0.58132570,0.34950667
-4.27713857,3.19700977,0.42117243,1.97863257,0.00926617,0.11301557,0.01840756,0.61027799,0.56473141,0.33388870
-4.27113557,3.03728972,0.40100907,1.87321353,0.00854036,0.10786831,0.01757989,0.58218769,0.54726868,0.31854447
-4.26513257,2.87752812,0.38060628,1.76753802,0.00786882,0.10255757,0.01684070,0.55414261,0.52925452,0.30369528
-4.25912956,2.71945802,0.36022684,1.66262444,0.00725277,0.09715971,0.01619747,0.52649485,0.51100270,0.28955700
-4.25312656,2.56476558,0.34012411,1.55947653,0.00669252,0.09174956,0.01565473,0.49958502,0.49281518,0.27633595
-4.24712356,2.41505245,0.32053698,1.45906001,0.00618749,0.08639884,0.01521411,0.47373554,0.47497389,0.26422507
-4.24112056,2.27180075,0.30168523,1.36228042,0.00573624,0.08117474,0.01487437,0.44924429,0.45773337,0.25340049
-4.23511756,2.13634191,0.28376549,1.26996294,0.00533659,0.07613867,0.01463151,0.42637906,0.44131451,0.24401854
-4.22911456,2.00983037,0.26694783,1.18283488,0.00498566,0.07134516,0.01447907,0.40537275,0.42589953,0.23621331
-4.22311156,1.89322308,0.25137322,1.10151144,0.00467999,0.06684106,0.01440830,0.38641961,0.41162851,0.23009471
-4.21710855,1.78726520,0.23715165,1.02648530,0.00441563,0.06266490,0.01440863,0.36967256,0.39859750,0.22574711
-4.21110555,1.69248222,0.22436120,0.95812000,0.00418827,0.05884654,0.01446794,0.35524158,0.38685817,0.22322858
-4.20510255,1.60917864,0.21304791,0.89664742,0.00399332,0.05540703,0.01457306,0.34319332,0.37641914,0.22257061
-4.19909955,1.53744268,0.20322642,0.84216901,0.00382610,0.05235875,0.01471016,0.33355168,0.36724871,0.22377835
-4.19309655,1.47715663,0.19488136,0.79466070,0.00368188,0.04970569,0.01486520,0.32629955,0.35927890,0.22683132
-4.18709355,1.42801208,0.18796939,0.75398081,0.00355606,0.04744401,0.01502436,0.32138134,0.35241047,0.23168454
-4.18109055,1.38952920,0.18242185,0.71988079,0.00344424,0.04556272,0.01517442,0.31870635,0.34651881,0.23826996
-4.17508754,1.36107912,0.17814781,0.69201796,0.00334233,0.04404443,0.01530312,0.31815280,0.34146029,0.24649838
-4.16908454,1.34190865,0.17503757,0.66996985,0.00324661,0.04286635,0.01539948,0.31957234,0.33707884,0.25626151
-4.16308154,1.33116621,0.17296638,0.65324957,0.00315384,0.04200120,0.01545405,0.32279492,0.33321243,0.26743438
-4.15707854,1.32792844,0.17179838,0.64132157,0.00306125,0.04141827,0.01545909,0.32763393,0.32969934,0.27987801
-4.15107554,1.33122649,0.17139061,0.63361757,0.00296661,0.04108440,0.01540871,0.33389143,0.32638385,0.29344226
-4.14507254,1.34007160,0.17159707,0.62955194,0.00286823,0.04096507,0.01529891,0.34136337,0.32312127,0.30796894
-4.13906953,1.35347933,0.17227269,0.62853645,0.00276495,0.04102530,0.01512755,0.34984469,0.31978226,0.32329497
-4.13306653,1.37049204,0.17327714,0.62999406,0.00265610,0.04123063,0.01489436,0.35913430,0.31625622,0.33925581
-4.12706353,1.39019933,0.17447857,0.63337137,0.00254147,0.04154792,0.01460074,0.36903963,0.31245391,0.35568881
-4.12106053,1.41175614,0.17575690,0.63814981,0.00242129,0.04194619,0.01424963,0.37938097,0.30830909,0.37243657
-4.11505753,1.43439818,0.17700689,0.64385520,0.00229612,0.04239722,0.01384532,0.38999519,0.30377952,0.38935019
-4.10905453,1.45745467,0.17814080,0.65006576,0.00216680,0.04287617,0.01339326,0.40073893,0.29884702,0.40629224
-4.10305153,1.48035800,0.17909044,0.65641829,0.00203440,0.04336201,0.01289977,0.41149122,0.29351702,0.42313939
-4.09704852,1.50265031,0.17980876,0.66261260,0.00190012,0.04383782,0.01237186,0.42215519,0.28781737,0.43978450
-4.09104552,1.52398669,0.18027078,0.66841406,0.00176526,0.04429102,0.01181701,0.43265909,0.28179668,0.45613812
-4.08504252,1.54413494,0.18047372,0.67365420,0.00163112,0.04471340,0.01124293,0.44295629,0.27552215,0.47212921
-4.07903952,1.56297190,0.18043648,0.67822943,0.00149898,0.04510104,0.01065737,0.45302438,0.26907699,0.48770509
-4.07303652,1.58047623,0.18019826,0.68209785,0.00137002,0.04545404,0.01006798,0.46286325,0.26255748,0.50283047
-4.06703352,1.59671789,0.17981641,0.68527423,0.00124534,0.04577619,0.00948215,0.47249229,0.25606970,0.51748562
-4.06103052,1.61184451,0.17936351,0.68782333,0.00112585,0.04607442,0.00890686,0.48194654,0.24972600,0.53166369
-4.05502751,1.62606500,0.17892377,0.68985169,0.00101233,0.04635820,0.00834863,0.49127221,0.24364125,0.54536732
-4.04902451,1.63963098,0.17858875,0.69149824,0.00090540,0.04663882,0.00781340,0.50052147,0.23792905,0.55860461
-4.04302151,1.65281667,0.17845279,0.69292395,0.00080548,0.04692856,0.00730650,0.50974682,0.23269772,0.57138469
-4.03701851,1.66589796,0.17860794,0.69430097,0.00071286,0.04723989,0.00683260,0.51899524,0.22804658,0.58371313
-4.03101551,1.67913157,0.17913898,0.69580161,0.00062766,0.04758458,0.00639568,0.52830251,0.22406218,0.59558739
-4.02501251,1.69273523,0.18011851,0.69758766,0.00054988,0.04797285,0.00599902,0.53768774,0.22081501,0.60699263
-4.01900950,1.70686968,0.18160234,0.69980045,0.00047940,0.04841266,0.00564520,0.54714868,0.21835655,0.61789815
-4.01300650,1.72162350,0.18362559,0.70255204,0.00041600,0.04890897,0.00533608,0.55665787,0.21671693,0.62825460
-4.00700350,1.73700141,0.18619946,0.70591799,0.00035939,0.04946320,0.00507283,0.56615997,0.21590323,0.63799235
-4.00100050,1.75291680,0.18930910,0.70993197,0.00030925,0.05007287,0.00485596,0.57557042,0.21589871,0.64702095
-3.99499750,1.76918876,0.19291247,0.71458242,0.00026521,0.05073132,0.00468533,0.58477564,0.21666274,0.65523003
-3.98899450,1.78554393,0.19694052,0.71981146,0.00022690,0.05142777,0.00456015,0.59363469,0.21813180,0.66249138
-3.98299150,1.80162325,0.20129860,0.72551601,0.00019396,0.05214742,0.00447908,0.60198254,0.22022137,0.66866244
-3.97698849,1.81699301,0.20586902,0.73155109,0.00016608,0.05287185,0.00444021,0.60963469,0.22282866,0.67359083
-3.97098549,1.83116012,0.21051485,0.73773504,0.00014298,0.05357957,0.00444117,0.61639310,0.22583622,0.67711987
-3.96498249,1.84359058,0.21508462,0.74385645,0.00012447,0.05424673,0.00447911,0.62205307,0.22911621,0.67909478
-3.95897949,1.85373036,0.21941792,0.74968245,0.00011043,0.05484792,0.00455083,0.62641085,0.23253518,0.67936930
-3.95297649,1.86102773,0.22335144,0.75496782,0.00010086,0.05535713,0.00465281,0.62927155,0.23595924,0.67781228
-3.94697349,1.86495594,0.22672535,0.75946466,0.00009589,0.05574870,0.00478128,0.63045712,0.23925927,0.67431407
-3.94097049,1.86503511,0.22938972,0.76293200,0.00009580,0.05599828,0.00493231,0.62981378,0.24231608,0.66879227
-3.93496748,1.86085243,0.23121052,0.76514496,0.00010104,0.05608375,0.00510188,0.62721886,0.24502526,0.66119654
-3.92896448,1.85207965,0.23207519,0.76590317,0.00011225,0.05598607,0.00528596,0.62258648,0.24730145,0.65151230
-3.92296148,1.83848721,0.23189727,0.76503790,0.00013030,0.05569002,0.00548060,0.61587195,0.24908196,0.63976303
-3.91695848,1.81995437,0.23062014,0.76241784,0.00015630,0.05518470,0.00568201,0.60707465,0.25032945,0.62601119
-3.91095548,1.79647509,0.22821949,0.75795331,0.00019161,0.05446401,0.00588667,0.59623934,0.25103374,0.61035760
-3.90495248,1.76815960,0.22470458,0.75159868,0.00023790,0.05352678,0.00609139,0.58345583,0.25121250,0.59293938
-3.89894947,1.73523163,0.22011825,0.74335325,0.00029712,0.05237682,0.00629343,0.56885705,0.25091092,0.57392662
-3.89294647,1.69802178,0.21453556,0.73326044,0.00037153,0.05102279,0.00649056,0.55261579,0.25020032,0.55351792
-3.88694347,1.65695755,0.20806142,0.72140564,0.00046370,0.04947781,0.00668119,0.53494009,0.24917585,0.53193504
-3.88094047,1.61255040,0.20082702,0.70791273,0.00057653,0.04775905,0.00686437,0.51606774,0.24795327,0.50941690
-3.87493747,1.56538094,0.19298554,0.69293966,0.00071314,0.04588714,0.00703995,0.49626003,0.24666507,0.48621339
-3.86893447,1.51608253,0.18470715,0.67667332,0.00087695,0.04388547,0.00720858,0.47579506,0.24545592,0.46257901
-3.86293147,1.46532440,0.17617354,0.65932383,0.00107152,0.04177957,0.00737178,0.45496090,0.24447781,0.43876687
-3.85692846,1.41379463,0.16757225,0.64111860,0.00130053,0.03959634,0.00753192,0.43404894,0.24388489,0.41502312
-3.85092546,1.36218380,0.15909106,0.62229637,0.00156766,0.03736336,0.00769228,0.41334739,0.24382828,0.39158206
-3.84492246,1.31116957,0.15091242,0.60310129,0.00187648,0.03510829,0.00785697,0.39313548,0.24445094,0.36866208
-3.83891946,1.26140269,0.14320836,0.58377732,0.00223032,0.03285826,0.00803091,0.37367814,0.24588283,0.34646244
-3.83291646,1.21349459,0.13613585,0.56456292,0.00263209,0.03063937,0.00821970,0.35522143,0.24823643,0.32516104
-3.82691346,1.16800670,0.12983273,0.54568622,0.00308414,0.02847631,0.00842953,0.33798879,0.25160277,0.30491299
-3.82091046,1.12544151,0.12441434,0.52736067,0.00358806,0.02639205,0.00866702,0.32217790,0.25604809,0.28585007
-3.81490745,1.08623543,0.11997093,0.50978115,0.00414452,0.02440759,0.00893902,0.30795832,0.26161114,0.26808077
-3.80890445,1.05075322,0.11656576,0.49312065,0.00475308,0.02254185,0.00925245,0.29546977,0.26830131,0.25169109
-3.80290145,1.01928409,0.11423396,0.47752755,0.00541205,0.02081154,0.00961399,0.28482097,0.27609751,0.23674557
-3.79689845,0.99203917,0.11298221,0.46312337,0.00611835,0.01923118,0.01002990,0.27608902,0.28494793,0.22328871
-3.79089545,0.96915043,0.11278910,0.45000122,0.00686742,0.01781307,0.01050576,0.26931914,0.29477067,0.21134652
-3.78489245,0.95067080,0.11360619,0.43822482,0.00765316,0.01656735,0.01104620,0.26452495,0.30545512,0.20092808
-3.77888944,0.93657560,0.11535970,0.42782812,0.00846794,0.01550195,0.01165464,0.26168893,0.31686435,0.19202704
-3.77288644,0.92676512,0.11795288,0.41881569,0.00930264,0.01462268,0.01233314,0.26076336,0.32883807,0.18462295
-3.76688344,0.92106829,0.12126882,0.41116364,0.01014680,0.01393318,0.01308211,0.26167145,0.34119649,0.17868243
-3.76088044,0.91924761,0.12517387,0.40482131,0.01098876,0.01343493,0.01390022,0.26430887,0.35374469,0.17416012
-3.75487744,0.92100507,0.12952137,0.39971354,0.01181598,0.01312717,0.01478423,0.26854557,0.36627761,0.17099948
-3.74887444,0.92598914,0.13415574,0.39574356,0.01261525,0.01300688,0.01572896,0.27422795,0.37858539,0.16913338
-3.74287144,0.93380288,0.13891682,0.39279641,0.01337312,0.01306868,0.01672723,0.28118135,0.39045901,0.16848466
-3.73686843,0.94401285,0.14364433,0.39074284,0.01407626,0.01330476,0.01776993,0.28921296,0.40169609,0.16896664
-3.73086543,0.95615904,0.14818232,0.38944356,0.01471185,0.01370487,0.01884607,0.29811507,0.41210661,0.17048372
-3.72486243,0.96976539,0.15238353,0.38875377,0.01526804,0.01425624,0.01994297,0.30766866,0.42151860,0.17293211
-3.71885943,0.98435111,0.15611350,0.38852789,0.01573432,0.01494369,0.02104647,0.31764738,0.42978338,0.17620084
-3.71285643,0.99944241,0.15925431,0.38862420,0.01610189,0.01574963,0.02214115,0.32782186,0.43678050,0.18017311
-3.70685343,1.01458457,0.16170789,0.38890964,0.01636404,0.01665429,0.02321065,0.33796427,0.44242210,0.18472794
-3.70085043,1.02935422,0.16339872,0.38926423,0.01651637,0.01763594,0.02423807,0.34785312,0.44665661,0.18974239
-3.69484742,1.04337162,0.16427586,0.38958544,0.01655699,0.01867125,0.02520629,0.35727831,0.44947184,0.19509409
-3.68884442,1.05631267,0.16431431,0.38979208,0.01648665,0.01973569,0.02609841,0.36604611,0.45089724,0.20066432
-3.68284142,1.06792053,0.16351556,0.38982789,0.01630875,0.02080405,0.02689821,0.37398427,0.45100536,0.20634139
-3.67683842,1.07801644,0.16190745,0.38966463,0.01602927,0.02185104,0.02759052,0.38094690,0.44991252,0.21202438
-3.67083542,1.08650960,0.15954322,0.38930461,0.01565663,0.02285192,0.02816169,0.38681921,0.44777859,0.21762703
-3.66483242,1.09340558,0.15649995,0.38878269,0.01520143,0.02378320,0.02859998,0.39152171,0.44480595,0.22308166
-3.65882941,1.09881308,0.15287634,0.38816745,0.01467616,0.02462330,0.02889593,0.39501401,0.44123749,0.22834294
-3.65282641,1.10294842,0.14878997,0.38756176,0.01409484,0.02535328,0.02904265,0.39729785,0.43735375,0.23339132
-3.64682341,1.10613756,0.14437414,0.38710235,0.01347263,0.02595743,0.02903614,0.39841927,0.43346905,0.23823585
-3.64082041,1.10881507,0.13977439,0.38695846,0.01282534,0.02642391,0.02887541,0.39846990,0.42992671,0.24291626
-3.63481741,1.11151976,0.13514486,0.38732944,0.01216906,0.02674515,0.02856264,0.39758697,0.42709317,0.24750408
-3.62881441,1.11488660,0.13064446,0.38844118,0.01151968,0.02691829,0.02810319,0.39595224,0.42535116,0.25210257
-3.62281141,1.11963478,0.12643316,0.39054134,0.01089247,0.02694533,0.02750553,0.39378954,0.42509179,0.25684544
-3.61680840,1.12655182,0.12266824,0.39389335,0.01030169,0.02683329,0.02678106,0.39136103,0.42670565,0.26189418
-3.61080540,1.13647372,0.11950086,0.39876919,0.00976026,0.02659406,0.02594395,0.38896216,0.43057300,0.26743401
-3.60480240,1.15026154,0.11707268,0.40544106,0.00927944,0.02624424,0.02501075,0.38691527,0.43705323,0.27366861
-3.59879940,1.16877489,0.11551294,0.41417206,0.00886858,0.02580471,0.02400003,0.38556222,0.44647366,0.28081356
-3.59279640,1.19284290,0.11493574,0.42520615,0.00853493,0.02530019,0.02293197,0.38525587,0.45911814,0.28908885
-3.58679340,1.22323364,0.11543770,0.43875762,0.00828351,0.02475854,0.02182786,0.38635098,0.47521558,0.29871057
-3.58079040,1.26062312,0.11709603,0.45500059,0.00811702,0.02421007,0.02070960,0.38919442,0.49492904,0.30988226
-3.57478739,1.30556489,0.11996694,0.47405875,0.00803585,0.02368676,0.01959922,0.39411532,0.51834559,0.32278604
