energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,5.08972711,0.28499849,3.82580149,0.56876621,0.57216507,0.00415405,0.09879607,0.02190135,0.49740994
-4.63131566,5.10938997,0.29541304,3.84434360,0.56733814,0.56699883,0.00416777,0.10163611,0.02126367,0.50682422
-4.62531266,5.11278384,0.30607333,3.84824427,0.56460365,0.56085383,0.00416285,0.10455818,0.02060531,0.51566259
-4.61930965,5.09981066,0.31678199,3.83752306,0.56054350,0.55376697,0.00413917,0.10750924,0.01993449,0.52373983
-4.61330665,5.07063996,0.32734125,3.81244613,0.55516049,0.54578639,0.00409691,0.11043624,0.01925904,0.53088085
-4.60730365,5.02570237,0.33755590,3.77352044,0.54847987,0.53696901,0.00403657,0.11328678,0.01858617,0.53692292
-4.60130065,4.96567826,0.34723670,3.72148244,0.54054937,0.52737846,0.00395892,0.11600986,0.01792232,0.54171810
-4.59529765,4.89148192,0.35620398,3.65728137,0.53143909,0.51708334,0.00386504,0.11855673,0.01727297,0.54513589
-4.58929465,4.80424163,0.36429144,3.58205778,0.52124099,0.50615602,0.00375629,0.12088179,0.01664259,0.54706597
-4.58329165,4.70527600,0.37134990,3.49711772,0.51006805,0.49467188,0.00363429,0.12294355,0.01603462,0.54742088
-4.57728864,4.59606717,0.37725097,3.40390341,0.49805293,0.48270911,0.00350090,0.12470558,0.01545146,0.54613864
-4.57128564,4.47823127,0.38189038,3.30396103,0.48534622,0.47034882,0.00335817,0.12613737,0.01489457,0.54318494
-4.56528264,4.35348663,0.38519075,3.19890658,0.47211409,0.45767544,0.00320833,0.12721512,0.01436456,0.53855487
-4.55927964,4.22362042,0.38710373,3.09039072,0.45853536,0.44477737,0.00305375,0.12792236,0.01386131,0.53227392
-4.55327664,4.09045437,0.38761124,2.98006358,0.44479814,0.43174752,0.00289685,0.12825037,0.01338416,0.52439831
-4.54727364,3.95581023,0.38672582,2.86954054,0.43109587,0.41868384,0.00274013,0.12819830,0.01293200,0.51501429
-4.54127064,3.82147583,0.38448982,2.76036991,0.41762303,0.40568958,0.00258608,0.12777311,0.01250348,0.50423658
-4.53526763,3.68917262,0.38097371,2.65400349,0.40457053,0.39287329,0.00243714,0.12698917,0.01209710,0.49220586
-4.52926463,3.56052537,0.37627323,2.55177085,0.39212100,0.38034833,0.00229567,0.12586760,0.01171140,0.47908547
-4.52326163,3.43703524,0.37050572,2.45485803,0.38044408,0.36823211,0.00216393,0.12443536,0.01134497,0.46505723
-4.51725863,3.32005658,0.36380572,2.36429133,0.36969200,0.35664482,0.00204404,0.12272422,0.01099659,0.45031689
-4.51125563,3.21077856,0.35631994,2.28092639,0.35999556,0.34570791,0.00193792,0.12076943,0.01066524,0.43506902
-4.50525263,3.11021184,0.34820199,2.20544291,0.35146067,0.33554220,0.00184736,0.11860845,0.01035016,0.41952191
-4.49924962,3.01918088,0.33960706,2.13834491,0.34416577,0.32626583,0.00177392,0.11627957,0.01005078,0.40388247
-4.49324662,2.93832169,0.33068674,2.07996610,0.33816003,0.31799215,0.00171897,0.11382066,0.00976678,0.38835147
-4.48724362,2.86808524,0.32158435,2.03048003,0.33346268,0.31082750,0.00168369,0.11126799,0.00949797,0.37311933
-4.48124062,2.80874566,0.31243086,1.98991421,0.33006322,0.30486919,0.00166906,0.10865525,0.00924432,0.35836243
-4.47523762,2.76041295,0.30334174,1.95816724,0.32792282,0.30020356,0.00167590,0.10601277,0.00900588,0.34424038
-4.46923462,2.72304908,0.29441464,1.93502805,0.32697657,0.29690429,0.00170480,0.10336707,0.00878274,0.33089401
-4.46323162,2.69648646,0.28572821,1.92019604,0.32713663,0.29503091,0.00175625,0.10074058,0.00857498,0.31844422
-4.45722861,2.68044769,0.27734184,1.91330119,0.32829609,0.29462763,0.00183053,0.09815165,0.00838266,0.30699169
-4.45122561,2.67456538,0.26929645,1.91392296,0.33033330,0.29572234,0.00192778,0.09561485,0.00820577,0.29661721
-4.44522261,2.67840095,0.26161605,1.92160711,0.33311656,0.29832597,0.00204803,0.09314138,0.00804426,0.28738273
-4.43921961,2.69146138,0.25431013,1.93587988,0.33650881,0.30243191,0.00219110,0.09073969,0.00789800,0.27933272
-4.43321661,2.71321327,0.24737643,1.95625879,0.34037224,0.30801577,0.00235671,0.08841620,0.00776682,0.27249598
-4.42721361,2.74309369,0.24080418,1.98226011,0.34457254,0.31503523,0.00254441,0.08617596,0.00765050,0.26688740
-4.42121061,2.78051755,0.23457734,2.01340283,0.34898263,0.32343015,0.00275357,0.08402345,0.00754887,0.26250993
-4.41520760,2.82488179,0.22867788,2.04920952,0.35348574,0.33312284,0.00298342,0.08196313,0.00746175,0.25935626
-4.40920460,2.87556679,0.22308870,2.08920474,0.35797782,0.34401861,0.00323300,0.07999996,0.00738908,0.25741035
-4.40320160,2.93193556,0.21779622,2.13291157,0.36236915,0.35600663,0.00350117,0.07813980,0.00733090,0.25664876
-4.39719860,2.99333191,0.21279241,2.17984722,0.36658517,0.36896114,0.00378660,0.07638954,0.00728744,0.25704164
-4.39119560,3.05907836,0.20807629,2.22951875,0.37056669,0.38274308,0.00408781,0.07475713,0.00725913,0.25855343
-4.38519260,3.12847499,0.20365471,2.28141959,0.37426948,0.39720224,0.00440315,0.07325140,0.00724669,0.26114344
-4.37918959,3.20080015,0.19954260,2.33502801,0.37766336,0.41217991,0.00473084,0.07188179,0.00725109,0.26476619
-4.37318659,3.27531394,0.19576256,2.38980790,0.38073093,0.42751206,0.00506899,0.07065789,0.00727366,0.26937165
-4.36718359,3.35126484,0.19234400,2.44521252,0.38346616,0.44303312,0.00541564,0.06958895,0.00731609,0.27490559
-4.36118059,3.42789992,0.18932174,2.50069125,0.38587285,0.45858008,0.00576882,0.06868337,0.00738039,0.28130979
-4.35517759,3.50447852,0.18673437,2.55569940,0.38796304,0.47399709,0.00612656,0.06794811,0.00746898,0.28852256
-4.34917459,3.58028883,0.18462227,2.60971055,0.38975566,0.48914019,0.00648700,0.06738826,0.00758462,0.29647927
-4.34317159,3.65466673,0.18302561,2.66223080,0.39127525,0.50388204,0.00684837,0.06700659,0.00773037,0.30511308
-4.33716858,3.72701577,0.18198218,2.71281416,0.39255081,0.51811652,0.00720910,0.06680328,0.00790960,0.31435585
-4.33116558,3.79682712,0.18152540,2.76107799,0.39361495,0.53176281,0.00756782,0.06677573,0.00812586,0.32413906
-4.32516258,3.86369795,0.18168239,2.80671748,0.39450300,0.54476891,0.00792341,0.06691847,0.00838281,0.33439490
-4.31915958,3.92734712,0.18247224,2.84951806,0.39525237,0.55711414,0.00827497,0.06722334,0.00868411,0.34505728
-4.31315658,3.98762678,0.18390465,2.88936478,0.39590181,0.56881060,0.00862190,0.06767962,0.00903331,0.35606281
-4.30715358,4.04452886,0.18597872,2.92624799,0.39649071,0.57990336,0.00896382,0.06827442,0.00943366,0.36735160
-4.30115058,4.09818576,0.18868223,2.96026453,0.39705837,0.59046927,0.00930057,0.06899310,0.00988797,0.37886788
-4.29514757,4.14886484,0.19199125,2.99161437,0.39764309,0.60061443,0.00963219,0.06981976,0.01039844,0.39056037
-4.28914457,4.19695670,0.19587011,3.02059260,0.39828125,0.61047019,0.00995881,0.07073779,0.01096649,0.40238236
-4.28314157,4.24295771,0.20027184,3.04757714,0.39900627,0.62018799,0.01028065,0.07173047,0.01159257,0.41429159
-4.27713857,4.28744757,0.20513894,3.07301270,0.39984760,0.62993314,0.01059793,0.07278155,0.01227606,0.42624979
-4.27113557,4.33106296,0.21040462,3.09739187,0.40082964,0.63987771,0.01091077,0.07387578,0.01301508,0.43822205
-4.26513257,4.37446868,0.21599435,3.12123434,0.40197089,0.65019296,0.01121919,0.07499948,0.01380644,0.45017608
-4.25912956,4.41832785,0.22182774,3.14506529,0.40328317,0.66104157,0.01152302,0.07614098,0.01464558,0.46208136
-4.25312656,4.46327253,0.22782071,3.16939407,0.40477116,0.67257005,0.01182181,0.07729102,0.01552655,0.47390828
-4.24712356,4.50987640,0.23388787,3.19469429,0.40643223,0.68490169,0.01211488,0.07844310,0.01644205,0.48562743
-4.24112056,4.55863081,0.23994499,3.22138612,0.40825666,0.69813033,0.01240122,0.07959368,0.01738357,0.49720895
-4.23511756,4.60992518,0.24591150,3.24982171,0.41022823,0.71231534,0.01267951,0.08074234,0.01834153,0.50862222
-4.22911456,4.66403262,0.25171298,3.28027407,0.41232522,0.72747805,0.01294813,0.08189180,0.01930546,0.51983570
-4.22311156,4.72110129,0.25728333,3.31292984,0.41452169,0.74359966,0.01320519,0.08304785,0.02026434,0.53081713
-4.21710855,4.78115128,0.26256681,3.34788582,0.41678918,0.76062097,0.01344852,0.08421916,0.02120680,0.54153397
-4.21110555,4.84407718,0.26751957,3.38514915,0.41909846,0.77844373,0.01367577,0.08541697,0.02212156,0.55195406
-4.20510255,4.90965533,0.27211073,3.42464073,0.42142154,0.79693373,0.01388440,0.08665470,0.02299766,0.56204658
-4.19909955,4.97755535,0.27632296,3.46620111,0.42373355,0.81592534,0.01407182,0.08794740,0.02382491,0.57178308
-4.19309655,5.04735458,0.28015242,3.50959848,0.42601461,0.83522734,0.01423535,0.08931113,0.02459414,0.58113859
-4.18709355,5.11855461,0.28360812,3.55453778,0.42825133,0.85462985,0.01437240,0.09076226,0.02529755,0.59009269
-4.18109055,5.19059866,0.28671072,3.60067027,0.43043809,0.87391188,0.01448043,0.09231667,0.02592893,0.59863054
-4.17508754,5.26288877,0.28949071,3.64760307,0.43257785,0.89284922,0.01455709,0.09398893,0.02648390,0.60674361
-4.16908454,5.33480190,0.29198623,3.69490798,0.43468243,0.91122240,0.01460025,0.09579143,0.02695997,0.61443027
-4.16308154,5.40570418,0.29424045,3.74212928,0.43677238,0.92882416,0.01460810,0.09773355,0.02735665,0.62169594
-4.15707854,5.47496280,0.29629876,3.78879032,0.43887619,0.94546632,0.01457914,0.09982081,0.02767544,0.62855290
-4.15107554,5.54195529,0.29820586,3.83439878,0.44102907,0.96098552,0.01451231,0.10205423,0.02791966,0.63501980
-4.14507254,5.60607614,0.30000284,3.87845090,0.44327133,0.97524788,0.01440700,0.10442961,0.02809435,0.64112065
-4.13906953,5.66674092,0.30172454,3.92043470,0.44564624,0.98815214,0.01426311,0.10693717,0.02820601,0.64688356
-4.13306653,5.72338833,0.30339718,3.95983274,0.44819776,0.99963132,0.01408106,0.10956119,0.02826234,0.65233911
-4.12706353,5.77548072,0.30503647,3.99612472,0.45096804,1.00965295,0.01386186,0.11227998,0.02827186,0.65751849
-4.12106053,5.82250359,0.30664620,4.02879041,0.45399489,1.01821773,0.01360709,0.11506599,0.02824366,0.66245151
-4.11505753,5.86396482,0.30821751,4.05731322,0.45730931,1.02535691,0.01331889,0.11788619,0.02818696,0.66716449
-4.10905453,5.89939407,0.30972876,4.08118476,0.46093326,1.03112856,0.01300001,0.12070265,0.02811086,0.67167823
-4.10305153,5.92834302,0.31114602,4.09991058,0.46487776,1.03561282,0.01265369,0.12347333,0.02802393,0.67600610
-4.09704852,5.95038670,0.31242421,4.11301712,0.46914128,1.03890660,0.01228368,0.12615309,0.02793404,0.68015232
-4.09104552,5.96512613,0.31350874,4.12005973,0.47370878,1.04111784,0.01189414,0.12869478,0.02784804,0.68411065
-4.08504252,5.97219230,0.31433766,4.12063166,0.47855107,1.04235970,0.01148955,0.13105052,0.02777160,0.68786337
-4.07903952,5.97125141,0.31484407,4.11437343,0.48362485,1.04274492,0.01107461,0.13317296,0.02770911,0.69138078
-4.07303652,5.96201094,0.31495883,4.10098232,0.48887323,1.04238058,0.01065416,0.13501661,0.02766360,0.69462111
-4.06703352,5.94422620,0.31461332,4.08022129,0.49422673,1.04136349,0.01023301,0.13653911,0.02763670,0.69753100
-4.06103052,5.91770692,0.31374220,4.05192686,0.49960471,1.03977634,0.00981583,0.13770235,0.02762871,0.70004644
-4.05502751,5.88232326,0.31228596,4.01601541,0.50491725,1.03768470,0.00940705,0.13847358,0.02763862,0.70209411
-4.04902451,5.83801074,0.31019328,3.97248744,0.51006723,1.03513500,0.00901072,0.13882617,0.02766430,0.70359325
-4.04302151,5.78477381,0.30742299,3.92142954,0.51495269,1.03215342,0.00863040,0.13874031,0.02770256,0.70445782
-4.03701851,5.72268771,0.30394570,3.86301372,0.51946929,1.02874570,0.00826911,0.13820342,0.02774937,0.70459895
-4.03101551,5.65189839,0.29974491,3.79749436,0.52351286,1.02489784,0.00792922,0.13721032,0.02780001,0.70392763
-4.02501251,5.57262069,0.29481771,3.72520270,0.52698185,1.02057754,0.00761249,0.13576323,0.02784923,0.70235749
-4.01900950,5.48513493,0.28917508,3.64653931,0.52977986,1.01573628,0.00731998,0.13387146,0.02789149,0.69980772
-4.01300650,5.38978221,0.28284169,3.56196499,0.53181791,1.01031205,0.00705213,0.13155107,0.02792110,0.69620585
-4.00700350,5.28695891,0.27585544,3.47199067,0.53301668,1.00423243,0.00680881,0.12882421,0.02793243,0.69149049
-4.00100050,5.17711093,0.26826665,3.37716686,0.53330858,0.99741804,0.00658937,0.12571846,0.02792006,0.68561391
-3.99499750,5.06072827,0.26013697,3.27807329,0.53263961,0.98978627,0.00639277,0.12226603,0.02787898,0.67854436
-3.98899450,4.93834023,0.25153823,3.17530938,0.53097110,0.98125510,0.00621769,0.11850297,0.02780474,0.67026811
-3.98299150,4.81051188,0.24255102,3.06948588,0.52828128,0.97174699,0.00606264,0.11446830,0.02769360,0.66079115
-3.97698849,4.67784191,0.23326335,2.96121804,0.52456653,0.96119282,0.00592610,0.11020321,0.02754266,0.65014054
-3.97098549,4.54096193,0.22376912,2.85112062,0.51984261,0.94953568,0.00580668,0.10575032,0.02735000,0.63836532
-3.96498249,4.40053715,0.21416673,2.73980456,0.51414541,0.93673454,0.00570317,0.10115293,0.02711479,0.62553697
-3.95897949,4.25726818,0.20455755,2.62787523,0.50753151,0.92276770,0.00561469,0.09645443,0.02683734,0.61174944
-3.95297649,4.11189343,0.19504451,2.51593198,0.50007841,0.90763593,0.00554075,0.09169769,0.02651918,0.59711864
-3.94697349,3.96519149,0.18573058,2.40456854,0.49188417,0.89136524,0.00548127,0.08692459,0.02616308,0.58178144
-3.94097049,3.81798291,0.17671730,2.29437373,0.48306677,0.87400916,0.00543666,0.08217559,0.02577301,0.56589420
-3.93496748,3.67113068,0.16810325,2.18593193,0.47376273,0.85565049,0.00540773,0.07748931,0.02535410,0.54963074
-3.92896448,3.52553869,0.15998245,2.07982295,0.46412534,0.83640238,0.00539569,0.07290225,0.02491254,0.53317984
-3.92296148,3.38214763,0.15244276,1.97662061,0.45432213,0.81640872,0.00540206,0.06844842,0.02445545,0.51674232
-3.91695848,3.24192809,0.14556420,1.87688992,0.44453187,0.79584371,0.00542856,0.06415911,0.02399066,0.50052760
-3.91095548,3.10587045,0.13941726,1.78118257,0.43494094,0.77491058,0.00547699,0.06006261,0.02352652,0.48475003
-3.90495248,2.97497171,0.13406121,1.69003064,0.42573930,0.75383949,0.00554908,0.05618394,0.02307161,0.46962486
-3.89894947,2.85021958,0.12954251,1.60393876,0.41711601,0.73288443,0.00564637,0.05254465,0.02263450,0.45536403
-3.89294647,2.73257414,0.12589330,1.52337510,0.40925456,0.71231946,0.00577002,0.04916260,0.02222342,0.44217190
-3.88694347,2.62294798,0.12313010,1.44876133,0.40232814,0.69243401,0.00592070,0.04605179,0.02184594,0.43024096
-3.88094047,2.52218547,0.12125272,1.38046250,0.39649497,0.67352759,0.00609846,0.04322222,0.02150872,0.41974775
-3.87493747,2.43104229,0.12024363,1.31877709,0.39189398,0.65590389,0.00630264,0.04067980,0.02121717,0.41084902
-3.86893447,2.35016608,0.12006762,1.26392818,0.38864093,0.63986455,0.00653178,0.03842629,0.02097524,0.40367827
-3.86293147,2.28007924,0.12067194,1.21605608,0.38682522,0.62570259,0.00678361,0.03645942,0.02078522,0.39834281
-3.85692846,2.22116474,0.12198709,1.17521318,0.38650748,0.61369589,0.00705507,0.03477289,0.02064754,0.39492141
-3.85092546,2.17365570,0.12392794,1.14136131,0.38771810,0.60410070,0.00734231,0.03335664,0.02056076,0.39346266
-3.84492246,2.13762922,0.12639559,1.11437192,0.39045672,0.59714549,0.00764086,0.03219710,0.02052148,0.39398399
-3.83891946,2.11300471,0.12927961,1.09402920,0.39469280,0.59302532,0.00794571,0.03127753,0.02052444,0.39647151
-3.83291646,2.09954696,0.13246084,1.08003603,0.40036705,0.59189670,0.00825146,0.03057842,0.02056264,0.40088054
-3.82691346,2.09687339,0.13581454,1.07202254,0.40739392,0.59387330,0.00855257,0.03007802,0.02062753,0.40713690
-3.82091046,2.10446544,0.13921382,1.06955682,0.41566479,0.59902244,0.00884352,0.02975282,0.02070930,0.41513887
-3.81490745,2.12168310,0.14253327,1.07215727,0.42505178,0.60736249,0.00911907,0.02957815,0.02079716,0.42475969
-3.80890445,2.14778203,0.14565265,1.07930595,0.43541205,0.61886128,0.00937442,0.02952875,0.02087976,0.43585059
-3.80290145,2.18193232,0.14846040,1.09046219,0.44659236,0.63343546,0.00960545,0.02957936,0.02094553,0.44824425
-3.79689845,2.22323791,0.15085704,1.10507581,0.45843361,0.65095092,0.00980891,0.02970530,0.02098309,0.46175845
-3.79089545,2.27075604,0.15275804,1.12259936,0.47077536,0.67122417,0.00998249,0.02988304,0.02098168,0.47619998
-3.78489245,2.32351570,0.15409637,1.14249874,0.48345990,0.69402480,0.01012500,0.03009067,0.02093153,0.49136859
-3.77888944,2.38053471,0.15482436,1.16426190,0.49633605,0.71907885,0.01023638,0.03030835,0.02082419,0.50706097
-3.77288644,2.44083492,0.15491492,1.18740525,0.50926230,0.74607316,0.01031767,0.03051873,0.02065284,0.52307461
-3.76688344,2.50345528,0.15436212,1.21147785,0.52210946,0.77466060,0.01037102,0.03070721,0.02041255,0.53921156
-3.76088044,2.56746287,0.15318103,1.23606341,0.53476264,0.80446615,0.01039954,0.03086222,0.02010042,0.55528196
-3.75487744,2.63196195,0.15140690,1.26078039,0.54712278,0.83509365,0.01040719,0.03097530,0.01971571,0.57110732
-3.74887444,2.69610141,0.14909371,1.28528052,0.55910753,0.86613322,0.01039858,0.03104121,0.01925984,0.58652365
-3.74287144,2.75908095,0.14631215,1.30924646,0.57065175,0.89716915,0.01037878,0.03105790,0.01873640,0.60138411
-3.73686843,2.82015652,0.14314719,1.33238883,0.58170769,0.92778806,0.01035308,0.03102637,0.01815094,0.61556144
-3.73086543,2.87864533,0.13969526,1.35444351,0.59224483,0.95758715,0.01032684,0.03095055,0.01751090,0.62894994
-3.72486243,2.93393081,0.13606123,1.37516938,0.60224950,0.98618233,0.01030523,0.03083696,0.01682531,0.64146703
-3.71885943,2.98546779,0.13235522,1.39434714,0.61172438,1.01321588,0.01029304,0.03069449,0.01610455,0.65305428
-3.71285643,3.03278789,0.12868948,1.41177940,0.62068787,1.03836356,0.01029461,0.03053392,0.01536001,0.66367783
-3.70685343,3.07550503,0.12517531,1.42729208,0.62917329,1.06134072,0.01031364,0.03036755,0.01460384,0.67332826
-3.70085043,3.11332089,0.12192017,1.44073723,0.63722796,1.08190730,0.01035315,0.03020871,0.01384856,0.68201970
-3.69484742,3.14602975,0.11902506,1.45199689,0.64491213,1.09987145,0.01041549,0.03007124,0.01310675,0.68978819
-3.68884442,3.17352242,0.11658222,1.46098776,0.65229761,1.11509172,0.01050230,0.02996896,0.01239079,0.69668939
-3.68284142,3.19578859,0.11467311,1.46766614,0.65946617,1.12747759,0.01061461,0.02991517,0.01171253,0.70279548
-3.67683842,3.21291705,0.11336681,1.47203261,0.66650760,1.13698849,0.01075296,0.02992206,0.01108308,0.70819147
-3.67083542,3.22509349,0.11271883,1.47413592,0.67351740,1.14363129,0.01091742,0.03000026,0.01051257,0.71297098
-3.66483242,3.23259537,0.11277018,1.47407557,0.68059414,1.14745644,0.01110784,0.03015839,0.01001003,0.71723152
-3.65882941,3.23578379,0.11354689,1.47200256,0.68783640,1.14855298,0.01132390,0.03040260,0.00958328,0.72106975
-3.65282641,3.23509243,0.11505986,1.46811805,0.69533952,1.14704278,0.01156527,0.03073632,0.00923881,0.72457653
-3.64682341,3.23101378,0.11730502,1.46266974,0.70319207,1.14307416,0.01183173,0.03116000,0.00898182,0.72783241
-3.64082041,3.22408307,0.12026379,1.45594589,0.71147217,1.13681550,0.01212330,0.03167101,0.00881621,0.73090349
-3.63481741,3.21486065,0.12390381,1.44826717,0.72024396,1.12844894,0.01244025,0.03226363,0.00874469,0.73383798
-3.62881441,3.20391342,0.12817997,1.43997670,0.72955411,1.11816464,0.01278318,0.03292921,0.00876882,0.73666370
-3.62281141,3.19179634,0.13303561,1.43142858,0.73942866,1.10615580,0.01315306,0.03365638,0.00888918,0.73938659
-3.61680840,3.17903458,0.13840398,1.42297563,0.74987036,1.09261471,0.01355114,0.03443144,0.00910551,0.74199033
-3.61080540,3.16610744,0.14420979,1.41495673,0.76085651,1.07772974,0.01397898,0.03523886,0.00941687,0.74443713
-3.60480240,3.15343443,0.15037102,1.40768464,0.77233751,1.06168364,0.01443832,0.03606178,0.00982178,0.74666955
-3.59879940,3.14136417,0.15680070,1.40143458,0.78423616,1.04465267,0.01493100,0.03688267,0.01031841,0.74861341
-3.59279640,3.13016653,0.16340886,1.39643441,0.79644773,1.02680671,0.01545889,0.03768400,0.01090472,0.75018131
-3.58679340,3.12002792,0.17010443,1.39285656,0.80884092,1.00831006,0.01602370,0.03844884,0.01157854,0.75127690
-3.58079040,3.11105000,0.17679715,1.39081222,0.82125950,0.98932257,0.01662692,0.03916149,0.01233772,0.75179934
-3.57478739,3.10325122,0.18339937,1.39034784,0.83352485,0.97000089,0.01726966,0.03980810,0.01318013,0.75164779
