energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
3.38269135,0.74725368,-0.55388409,0.48162607,-0.22509002,0.12271766,-0.19705736,0.02925487,-0.01149447,0.25630369,-0.06179294,0.37177659,-0.16336554,0.00000000,-0.00000000
3.38869435,0.70778240,-0.54939825,0.47460908,-0.22706147,0.11670192,-0.19424463,0.02810885,-0.01189539,0.23785651,-0.06152678,0.34962238,-0.16748568,0.00000000,-0.00000000
3.39469735,0.67389049,-0.54549681,0.47216182,-0.22952326,0.11161737,-0.19167382,0.02713209,-0.01228467,0.22080092,-0.06127379,0.33021168,-0.17167632,0.00000000,-0.00000000
3.40070035,0.64568075,-0.54219838,0.47444616,-0.23243124,0.10749065,-0.18936517,0.02633265,-0.01265138,0.20515225,-0.06103701,0.31356496,-0.17587384,0.00000000,-0.00000000
3.40670335,0.62324732,-0.53947446,0.48159976,-0.23571711,0.10434755,-0.18732118,0.02571651,-0.01298532,0.19092922,-0.06081500,0.29969672,-0.18000400,0.00000000,-0.00000000
3.41270635,0.60666237,-0.53724923,0.49372139,-0.23928944,0.10221061,-0.18552630,0.02528709,-0.01327721,0.17815086,-0.06060191,0.28861016,-0.18398368,0.00000000,-0.00000000
3.41870935,0.59596241,-0.53540237,0.51085641,-0.24303616,0.10109651,-0.18394767,0.02504465,-0.01351881,0.16683319,-0.06038774,0.28029153,-0.18772321,0.00000000,-0.00000000
3.42471236,0.59113492,-0.53377457,0.53298308,-0.24682836,0.10101359,-0.18253685,0.02498598,-0.01370308,0.15698599,-0.06015892,0.27470485,-0.19112933,0.00000000,-0.00000000
3.43071536,0.59210622,-0.53217548,0.56000057,-0.25052538,0.10195957,-0.18123261,0.02510395,-0.01382430,0.14860975,-0.05989905,0.27178706,-0.19410864,0.00000000,-0.00000000
3.43671836,0.59873118,-0.53039378,0.59171924,-0.25398089,0.10391951,-0.17996441,0.02538742,-0.01387815,0.14169302,-0.05958987,0.27144401,-0.19657139,0.00000000,-0.00000000
3.44272136,0.61078544,-0.52820872,0.62785384,-0.25704968,0.10686421,-0.17865651,0.02582109,-0.01386178,0.13621029,-0.05921234,0.27354766,-0.19843543,0.00000000,-0.00000000
3.44872436,0.62796052,-0.52540251,0.66802025,-0.25959484,0.11074912,-0.17723249,0.02638571,-0.01377384,0.13212058,-0.05874779,0.27793456,-0.19963011,0.00000000,-0.00000000
3.45472736,0.64986236,-0.52177312,0.71173588,-0.26149496,0.11551383,-0.17561983,0.02705826,-0.01361447,0.12936657,-0.05817910,0.28440575,-0.20010004,0.00000000,-0.00000000
3.46073037,0.67601316,-0.51714663,0.75842410,-0.26265114,0.12108208,-0.17375447,0.02781249,-0.01338525,0.12787464,-0.05749189,0.29272823,-0.19980847,0.00000000,-0.00000000
3.46673337,0.70585684,-0.51138864,0.80742271,-0.26299318,0.12736246,-0.17158500,0.02861948,-0.01308913,0.12755547,-0.05667554,0.30263792,-0.19874007,0.00000000,-0.00000000
3.47273637,0.73876774,-0.50441418,0.85799609,-0.26248502,0.13424968,-0.16907640,0.02944836,-0.01273035,0.12830530,-0.05572416,0.31384408,-0.19690317,0.00000000,-0.00000000
3.47873937,0.77406239,-0.49619580,0.90935082,-0.26112889,0.14162642,-0.16621302,0.03026722,-0.01231425,0.13000788,-0.05463732,0.32603487,-0.19433113,0.00000000,-0.00000000
3.48474237,0.81101375,-0.48676925,0.96065419,-0.25896810,0.14936558,-0.16300081,0.03104398,-0.01184717,0.13253669,-0.05342063,0.33888405,-0.19108296,0.00000000,-0.00000000
3.49074537,0.84886752,-0.47623679,1.01105475,-0.25608832,0.15733306,-0.15946865,0.03174737,-0.01133624,0.13575768,-0.05208607,0.35205841,-0.18724305,0.00000000,-0.00000000
3.49674837,0.88685961,-0.46476790,1.05970426,-0.25261738,0.16539067,-0.15566877,0.03234793,-0.01078924,0.13953216,-0.05065209,0.36522558,-0.18292008,0.00000000,-0.00000000
3.50275138,0.92423424,-0.45259747,1.10577994,-0.24872341,0.17339934,-0.15167620,0.03281886,-0.01021439,0.14371970,-0.04914355,0.37806200,-0.17824507,0.00000000,-0.00000000
3.50875438,0.96026176,-0.44002155,1.14850619,-0.24461159,0.18122229,-0.14758743,0.03313688,-0.00962018,0.14818117,-0.04759128,0.39026062,-0.17336882,0.00000000,-0.00000000
3.51475738,0.99425549,-0.42739089,1.18717474,-0.24051957,0.18872805,-0.14351820,0.03328297,-0.00901522,0.15278140,-0.04603167,0.40153802,-0.16845858,0.00000000,-0.00000000
3.52076038,1.02558685,-0.41510269,1.22116242,-0.23671162,0.19579338,-0.13960064,0.03324288,-0.00840806,0.15739172,-0.04450586,0.41164069,-0.16369435,0.00000000,-0.00000000
3.52676338,1.05369821,-0.40359062,1.24994580,-0.23347200,0.20230571,-0.13597984,0.03300753,-0.00780711,0.16189213,-0.04305892,0.42035011,-0.15926469,0.00000000,-0.00000000
3.53276638,1.07811300,-0.39331386,1.27311201,-0.23109739,0.20816526,-0.13281000,0.03257320,-0.00722047,0.16617295,-0.04173891,0.42748661,-0.15536237,0.00000000,-0.00000000
3.53876938,1.09844265,-0.38474518,1.29036553,-0.22988900,0.21328659,-0.13025025,0.03194153,-0.00665591,0.17013616,-0.04059578,0.43291173,-0.15217985,0.00000000,-0.00000000
3.54477239,1.11439031,-0.37835867,1.30153058,-0.23014429,0.21759964,-0.12846035,0.03111930,-0.00612079,0.17369617,-0.03968030,0.43652906,-0.14990485,0.00000000,-0.00000000
3.55077539,1.12575141,-0.37461745,1.30654934,-0.23214870,0.22105023,-0.12759635,0.03011806,-0.00562205,0.17678021,-0.03904294,0.43828373,-0.14871595,0.00000000,-0.00000000
3.55677839,1.13241106,-0.37396155,1.30547615,-0.23616756,0.22360001,-0.12780632,0.02895359,-0.00516620,0.17932825,-0.03873276,0.43816045,-0.14877858,0.00000000,-0.00000000
3.56278139,1.13433881,-0.37679638,1.29846829,-0.24243828,0.22522594,-0.12922630,0.02764525,-0.00475937,0.18129262,-0.03879635,0.43618043,-0.15024116,0.00000000,-0.00000000
3.56878439,1.13158129,-0.38348202,1.28577386,-0.25116315,0.22591937,-0.13197651,0.02621517,-0.00440733,0.18263731,-0.03927687,0.43239736,-0.15323183,0.00000000,-0.00000000
3.57478739,1.12425300,-0.39432352,1.26771761,-0.26250282,0.22568483,-0.13615789,0.02468745,-0.00411560,0.18333712,-0.04021307,0.42689266,-0.15785551,0.00000000,-0.00000000
3.58079040,1.11252625,-0.40956245,1.24468554,-0.27657059,0.22453854,-0.14184916,0.02308735,-0.00388950,0.18337669,-0.04163856,0.41977035,-0.16419152,0.00000000,-0.00000000
3.58679340,1.09662056,-0.42936979,1.21710911,-0.29342779,0.22250687,-0.14910429,0.02144040,-0.00373426,0.18274941,-0.04358111,0.41115179,-0.17229182,0.00000000,-0.00000000
3.59279640,1.07679229,-0.45384050,1.18544977,-0.31308017,0.21962474,-0.15795053,0.01977163,-0.00365508,0.18145653,-0.04606210,0.40117059,-0.18217975,0.00000000,-0.00000000
3.59879940,1.05332491,-0.48298974,1.15018470,-0.33547573,0.21593415,-0.16838714,0.01810490,-0.00365724,0.17950625,-0.04909618,0.38996785,-0.19384946,0.00000000,-0.00000000
3.60480240,1.02652041,-0.51675097,1.11179409,-0.36050384,0.21148275,-0.18038468,0.01646227,-0.00374618,0.17691299,-0.05269106,0.37768798,-0.20726603,0.00000000,-0.00000000
3.61080540,0.99669203,-0.55497617,1.07075065,-0.38799604,0.20632277,-0.19388505,0.01486351,-0.00392751,0.17369682,-0.05684751,0.36447520,-0.22236615,0.00000000,-0.00000000
3.61680840,0.96415856,-0.59743807,1.02751126,-0.41772846,0.20050996,-0.20880233,0.01332575,-0.00420707,0.16988309,-0.06155957,0.35047084,-0.23905961,0.00000000,-0.00000000
3.62281141,0.92924011,-0.64383475,0.98251114,-0.44942601,0.19410291,-0.22502435,0.01186325,-0.00459088,0.16550215,-0.06681496,0.33581134,-0.25723142,0.00000000,-0.00000000
3.62881441,0.89225544,-0.69379644,0.93616024,-0.48276846,0.18716254,-0.24241511,0.01048732,-0.00508514,0.16058921,-0.07259568,0.32062707,-0.27674461,0.00000000,-0.00000000
3.63481741,0.85352032,-0.74689469,0.88884159,-0.51739831,0.17975164,-0.26081804,0.00920628,-0.00569609,0.15518426,-0.07887893,0.30504176,-0.29744373,0.00000000,-0.00000000
3.64082041,0.81334702,-0.80265362,0.84091147,-0.55293049,0.17193470,-0.28005992,0.00802563,-0.00642990,0.14933201,-0.08563805,0.28917240,-0.31915889,0.00000000,-0.00000000
3.64682341,0.77204426,-0.86056331,0.79270071,-0.58896367,0.16377766,-0.29995564,0.00694821,-0.00729247,0.14308184,-0.09284386,0.27312967,-0.34171036,0.00000000,-0.00000000
3.65282641,0.72991757,-0.92009486,0.74451692,-0.62509298,0.15534772,-0.32031354,0.00597453,-0.00828920,0.13648755,-0.10046599,0.25701848,-0.36491356,0.00000000,-0.00000000
3.65882941,0.68726949,-0.98071677,0.69664704,-0.66092380,0.14671312,-0.34094112,0.00510303,-0.00942473,0.12960712,-0.10847441,0.24093870,-0.38858434,0.00000000,-0.00000000
3.66483242,0.64439963,-1.04191220,0.64936001,-0.69608625,0.13794278,-0.36165122,0.00433046,-0.01070266,0.12250224,-0.11684104,0.22498581,-0.41254437,0.00000000,-0.00000000
3.67083542,0.60160412,-1.10319642,0.60290902,-0.73024981,0.12910586,-0.38226808,0.00365223,-0.01212518,0.11523770,-0.12554131,0.20925149,-0.43662645,0.00000000,-0.00000000
3.67683842,0.55917463,-1.16413386,0.55753338,-0.76313744,0.12027122,-0.40263337,0.00306280,-0.01369281,0.10788068,-0.13455574,0.19382401,-0.46067954,0.00000000,-0.00000000
3.68284142,0.51739665,-1.22435395,0.51345969,-0.79453875,0.11150670,-0.42261175,0.00255598,-0.01540406,0.10049984,-0.14387138,0.17878838,-0.48457331,0.00000000,-0.00000000
3.68884442,0.47654738,-1.28356513,0.47090232,-0.82432134,0.10287838,-0.44209575,0.00212528,-0.01725516,0.09316436,-0.15348303,0.16422630,-0.50820198,0.00000000,-0.00000000
3.69484742,0.43689308,-1.34156614,0.43006341,-0.85243984,0.09444972,-0.46100967,0.00176416,-0.01923984,0.08594293,-0.16339430,0.15021597,-0.53148736,0.00000000,-0.00000000
3.70085043,0.39868633,-1.39825421,0.39113226,-0.87894195,0.08628072,-0.47931239,0.00146632,-0.02134918,0.07890278,-0.17361825,0.13683169,-0.55438076,0.00000000,-0.00000000
3.70685343,0.36216319,-1.45362931,0.35428452,-0.90397108,0.07842709,-0.49699879,0.00122589,-0.02357151,0.07210869,-0.18417774,0.12414340,-0.57686379,0.00000000,-0.00000000
3.71285643,0.32754062,-1.50779440,0.31968117,-0.92776512,0.07093953,-0.51409965,0.00103759,-0.02589249,0.06562216,-0.19510535,0.11221629,-0.59894802,0.00000000,-0.00000000
3.71885943,0.29501424,-1.56095118,0.28746772,-0.95065115,0.06386310,-0.53068013,0.00089685,-0.02829527,0.05950076,-0.20644289,0.10111035,-0.62067325,0.00000000,-0.00000000
3.72486243,0.26475671,-1.61339160,0.25777349,-0.97303604,0.05723676,-0.54683656,0.00079993,-0.03076070,0.05379758,-0.21824042,0.09088012,-0.64210473,0.00000000,-0.00000000
3.73086543,0.23691680,-1.66548505,0.23071132,-0.99539314,0.05109308,-0.56269187,0.00074398,-0.03326780,0.04856094,-0.23055489,0.08157453,-0.66332923,0.00000000,-0.00000000
3.73686843,0.21161909,-1.71766186,0.20637776,-1.01824522,0.04545818,-0.57838972,0.00072702,-0.03579425,0.04383424,-0.24344832,0.07323698,-0.68445016,0.00000000,-0.00000000
3.74287144,0.18896446,-1.77039356,0.18485355,-1.04214441,0.04035182,-0.59408746,0.00074800,-0.03831693,0.03965601,-0.25698556,0.06590546,-0.70558192,0.00000000,-0.00000000
3.74887444,0.16903116,-1.82417058,0.16620457,-1.06764965,0.03578766,-0.60994839,0.00080671,-0.04081270,0.03606009,-0.27123175,0.05961290,-0.72684380,0.00000000,-0.00000000
3.75487744,0.15187638,-1.87947834,0.15048301,-1.09530251,0.03177369,-0.62613345,0.00090379,-0.04325900,0.03307594,-0.28624943,0.05438757,-0.74835348,0.00000000,-0.00000000
3.76088044,0.13753811,-1.93677257,0.13772858,-1.12560235,0.02831275,-0.64279275,0.00104060,-0.04563467,0.03072888,-0.30209547,0.05025340,-0.77022059,0.00000000,-0.00000000
3.76688344,0.12603702,-1.99645481,0.12796964,-1.15898175,0.02540307,-0.66005735,0.00121914,-0.04792056,0.02904046,-0.31881776,0.04723040,-0.79254040,0.00000000,-0.00000000
3.77288644,0.11737835,-2.05884904,0.12122403,-1.19578324,0.02303891,-0.67803149,0.00144191,-0.05010022,0.02802865,-0.33645189,0.04533475,-0.81538799,0.00000000,-0.00000000
3.77888944,0.11155326,-2.12418033,0.11749937,-1.23623820,0.02121107,-0.69678574,0.00171179,-0.05216034,0.02770788,-0.35501778,0.04457882,-0.83881303,0.00000000,-0.00000000
3.78489245,0.10853977,-2.19255630,0.11679271,-1.28044897,0.01990741,-0.71635118,0.00203183,-0.05409115,0.02808904,-0.37451645,0.04497079,-0.86283535,0.00000000,-0.00000000
3.79089545,0.10830295,-2.26395215,0.11908931,-1.32837484,0.01911320,-0.73671501,0.00240510,-0.05588663,0.02917908,-0.39492695,0.04651405,-0.88744147,0.00000000,-0.00000000
3.79689845,0.11079436,-2.33819966,0.12436069,-1.37982261,0.01881135,-0.75781763,0.00283445,-0.05754452,0.03098052,-0.41620367,0.04920613,-0.91258214,0.00000000,-0.00000000
3.80290145,0.11595068,-2.41498087,0.13256172,-1.43444217,0.01898253,-0.77955136,0.00332230,-0.05906611,0.03349070,-0.43827405,0.05303745,-0.93817100,0.00000000,-0.00000000
3.80890445,0.12369157,-2.49382652,0.14362700,-1.49172744,0.01960513,-0.80176084,0.00387041,-0.06045592,0.03670082,-0.46103684,0.05798962,-0.96408436,0.00000000,-0.00000000
3.81490745,0.13391700,-2.57411947,0.15746666,-1.55102275,0.02065503,-0.82424515,0.00447967,-0.06172117,0.04059484,-0.48436111,0.06403362,-0.99016211,0.00000000,-0.00000000
3.82091046,0.14650405,-2.65510320,0.17396178,-1.61153462,0.02210539,-0.84676154,0.00514983,-0.06287109,0.04514829,-0.50808602,0.07112783,-1.01620983,0.00000000,-0.00000000
3.82691346,0.16130360,-2.73589514,0.19295979,-1.67234865,0.02392627,-0.86903067,0.00587933,-0.06391617,0.05032710,-0.53202146,0.07921606,-1.04200191,0.00000000,-0.00000000
3.83291646,0.17813717,-2.81550470,0.21427020,-1.73245103,0.02608429,-0.89074329,0.00666511,-0.06486732,0.05608646,-0.55594985,0.08822574,-1.06728580,0.00000000,-0.00000000
3.83891946,0.19679413,-2.89285556,0.23766099,-1.79075425,0.02854224,-0.91156807,0.00750245,-0.06573506,0.06236994,-0.57962883,0.09806640,-1.09178720,0.00000000,-0.00000000
3.84492246,0.21702980,-2.96681168,0.26285608,-1.84612600,0.03125889,-0.93116042,0.00838493,-0.06652869,0.06910888,-0.60279511,0.10862868,-1.11521617,0.00000000,-0.00000000
3.85092546,0.23856455,-3.03620644,0.28953427,-1.89742057,0.03418883,-0.94917202,0.00930431,-0.06725564,0.07622209,-0.62516946,0.11978383,-1.13727397,0.00000000,-0.00000000
3.85692846,0.26108431,-3.09987414,0.31732989,-1.94351174,0.03728252,-0.96526087,0.01025065,-0.06792086,0.08361614,-0.64646256,0.13138410,-1.15766059,0.00000000,-0.00000000
3.86293147,0.28424270,-3.15668292,0.34583552,-1.98332602,0.04048653,-0.97910141,0.01121234,-0.06852641,0.09118611,-0.66638183,0.14326383,-1.17608272,0.00000000,-0.00000000
3.86893447,0.30766480,-3.20556816,0.37460673,-2.01587520,0.04374404,-0.99039452,0.01217632,-0.06907130,0.09881686,-0.68463889,0.15524154,-1.19226197,0.00000000,-0.00000000
3.87493747,0.33095268,-3.24556528,0.40316906,-2.04028713,0.04699557,-0.99887709,0.01312832,-0.06955142,0.10638496,-0.70095753,0.16712282,-1.20594313,0.00000000,-0.00000000
3.88094047,0.35369270,-3.27584080,0.43102705,-2.05583356,0.05017993,-1.00433076,0.01405318,-0.06995974,0.11376112,-0.71508182,0.17870414,-1.21690223,0.00000000,-0.00000000
3.88694347,0.37546413,-3.29572061,0.45767512,-2.06195406,0.05323538,-1.00658954,0.01493521,-0.07028674,0.12081307,-0.72678415,0.18977745,-1.22495406,0.00000000,-0.00000000
3.89294647,0.39584921,-3.30471423,0.48260986,-2.05827516,0.05610101,-1.00554613,0.01575864,-0.07052091,0.12740889,-0.73587280,0.20013526,-1.22995892,0.00000000,-0.00000000
3.89894947,0.41444387,-3.30253417,0.50534344,-2.04462392,0.05871818,-1.00115658,0.01650809,-0.07064944,0.13342058,-0.74219874,0.20957633,-1.23182833,0.00000000,-0.00000000
3.90495248,0.43086893,-3.28910948,0.52541743,-2.02103533,0.06103205,-0.99344307,0.01716902,-0.07065906,0.13872770,-0.74566140,0.21791136,-1.23052939,0.00000000,-0.00000000
3.91095548,0.44478126,-3.26459284,0.54241651,-1.98775332,0.06299313,-0.98249482,0.01772818,-0.07053681,0.14322107,-0.74621304,0.22496878,-1.22608768,0.00000000,-0.00000000
3.91695848,0.45588419,-3.22936074,0.55598143,-1.94522514,0.06455871,-0.96846687,0.01817411,-0.07027093,0.14680619,-0.74386163,0.23060013,-1.21858839,0.00000000,-0.00000000
3.92296148,0.46393696,-3.18400658,0.56582057,-1.89408941,0.06569412,-0.95157683,0.01849746,-0.06985171,0.14940631,-0.73867189,0.23468488,-1.20817566,0.00000000,-0.00000000
3.92896448,0.46876242,-3.12932685,0.57171953,-1.83515823,0.06637386,-0.93209976,0.01869138,-0.06927216,0.15096497,-0.73076465,0.23713445,-1.19505008,0.00000000,-0.00000000
3.93496748,0.47025289,-3.06630075,0.57354831,-1.76939399,0.06658235,-0.91036111,0.01875170,-0.06852874,0.15144791,-0.72031432,0.23789519,-1.17946438,0.00000000,-0.00000000
3.94097049,0.46837361,-2.99606408,0.57126566,-1.69788177,0.06631439,-0.88672821,0.01867712,-0.06762179,0.15084424,-0.70754464,0.23695022,-1.16171740,0.00000000,-0.00000000
3.94697349,0.46316379,-2.91987811,0.56492043,-1.62179853,0.06557533,-0.86160043,0.01846924,-0.06655589,0.14916675,-0.69272285,0.23431998,-1.14214659,0.00000000,-0.00000000
3.95297649,0.45473506,-2.83909486,0.55464973,-1.54238009,0.06438083,-0.83539849,0.01813253,-0.06534003,0.14645148,-0.67615251,0.23006155,-1.12111917,0.00000000,-0.00000000
3.95897949,0.44326750,-2.75511984,0.54067421,-1.46088733,0.06275623,-0.80855314,0.01767411,-0.06398759,0.14275639,-0.65816520,0.22426659,-1.09902237,0.00000000,-0.00000000
3.96498249,0.42900332,-2.66937373,0.52329039,-1.37857275,0.06073572,-0.78149383,0.01710358,-0.06251612,0.13815939,-0.63911147,0.21705829,-1.07625302,0.00000000,-0.00000000
3.97098549,0.41223865,-2.58325443,0.50286071,-1.29664869,0.05836111,-0.75463750,0.01643260,-0.06094701,0.13275564,-0.61935129,0.20858720,-1.05320681,0.00000000,-0.00000000
3.97698849,0.39331369,-2.49810064,0.47980161,-1.21625826,0.05568046,-0.72837814,0.01567457,-0.05930491,0.12665439,-0.59924446,0.19902626,-1.03026769,0.00000000,-0.00000000
3.98299150,0.37260180,-2.41515831,0.45457032,-1.13844985,0.05274652,-0.70307718,0.01484413,-0.05761711,0.11997545,-0.57914115,0.18856543,-1.00779758,0.00000000,-0.00000000
3.98899450,0.35049798,-2.33555090,0.42765085,-1.06415606,0.04961508,-0.67905525,0.01395674,-0.05591274,0.11284549,-0.55937306,0.17740580,-0.98612694,0.00000000,-0.00000000
3.99499750,0.32740730,-2.26025439,0.39953999,-0.99417741,0.04634335,-0.65658524,0.01302817,-0.05422193,0.10539424,-0.54024524,0.16575385,-0.96554622,0.00000000,-0.00000000
4.00100050,0.30373371,-2.19007750,0.37073379,-0.92917115,0.04298835,-0.63588716,0.01207404,-0.05257487,0.09775093,-0.52202908,0.15381584,-0.94629868,0.00000000,-0.00000000
4.00700350,0.27986978,-2.12564757,0.34171507,-0.86964520,0.03960545,-0.61712450,0.01110944,-0.05100095,0.09004090,-0.50495634,0.14179264,-0.92857462,0.00000000,-0.00000000
4.01300650,0.25618758,-2.06740235,0.31294251,-0.81595699,0.03624708,-0.60040249,0.01014849,-0.04952779,0.08238268,-0.48921455,0.12987526,-0.91250723,0.00000000,-0.00000000
4.01900950,0.23303123,-2.01558738,0.28484154,-0.76831686,0.03296169,-0.58576786,0.00920408,-0.04818040,0.07488553,-0.47494386,0.11824101,-0.89817009,0.00000000,-0.00000000
4.02501251,0.21071099,-1.97025899,0.25779733,-0.72679548,0.02979288,-0.57321036,0.00828762,-0.04698046,0.06764756,-0.46223515,0.10705068,-0.88557653,0.00000000,-0.00000000
4.03101551,0.18949930,-1.93129241,0.23214996,-0.69133467,0.02677881,-0.56266560,0.00740882,-0.04594556,0.06075437,-0.45112974,0.09644651,-0.87468062,0.00000000,-0.00000000
4.03701851,0.16962845,-1.89839442,0.20819167,-0.66176097,0.02395196,-0.55401931,0.00657565,-0.04508878,0.05427834,-0.44162027,0.08655108,-0.86537991,0.00000000,-0.00000000
4.04302151,0.15128996,-1.87112010,0.18616619,-0.63780121,0.02133893,-0.54711262,0.00579426,-0.04441826,0.04827839,-0.43365299,0.07746700,-0.85751978,0.00000000,-0.00000000
4.04902451,0.13463545,-1.84889286,0.16626968,-0.61909942,0.01896064,-0.54174837,0.00506905,-0.04393705,0.04280030,-0.42713116,0.06927736,-0.85089930,0.00000000,-0.00000000
4.05502751,0.11977869,-1.83102725,0.14865322,-0.60523439,0.01683259,-0.53769806,0.00440277,-0.04364307,0.03787731,-0.42191947,0.06204669,-0.84527835,0.00000000,-0.00000000
4.06103052,0.10679851,-1.81675365,0.13342631,-0.59573737,0.01496530,-0.53470939,0.00379661,-0.04352934,0.03353121,-0.41784941,0.05582243,-0.84038588,0.00000000,-0.00000000
4.06703352,0.09574246,-1.80524426,0.12066103,-0.59010929,0.01336480,-0.53251410,0.00325038,-0.04358431,0.02977344,-0.41472528,0.05063664,-0.83592907,0.00000000,-0.00000000
4.07303652,0.08663062,-1.79563959,0.11039654,-0.58783717,0.01203322,-0.53083595,0.00276277,-0.04379238,0.02660649,-0.41233085,0.04650778,-0.83160305,0.00000000,-0.00000000
4.07903952,0.07945954,-1.78707488,0.10264346,-0.58840920,0.01096934,-0.52939856,0.00233143,-0.04413459,0.02402521,-0.41043631,0.04344255,-0.82710095,0.00000000,-0.00000000
4.08504252,0.07420587,-1.77870558,0.09738796,-0.59132840,0.01016913,-0.52793312,0.00195332,-0.04458938,0.02201811,-0.40880540,0.04143744,-0.82212394,0.00000000,-0.00000000
4.09104552,0.07082962,-1.76973140,0.09459517,-0.59612443,0.00962626,-0.52618546,0.00162477,-0.04513350,0.02056855,-0.40720256,0.04048015,-0.81639088,0.00000000,-0.00000000
4.09704852,0.06927674,-1.75941813,0.09421183,-0.60236346,0.00933245,-0.52392268,0.00134178,-0.04574282,0.01965572,-0.40539979,0.04055057,-0.80964740,0.00000000,-0.00000000
4.10305153,0.06948115,-1.74711678,0.09616811,-0.60965597,0.00927780,-0.52093881,0.00110012,-0.04639335,0.01925547,-0.40318313,0.04162145,-0.80167390,0.00000000,-0.00000000
4.10905453,0.07136604,-1.73227940,0.10037854,-0.61766233,0.00945105,-0.51705964,0.00089551,-0.04706197,0.01934093,-0.40035854,0.04365867,-0.79229225,0.00000000,-0.00000000
4.11505753,0.07484450,-1.71447122,0.10674217,-0.62609611,0.00983962,-0.51214637,0.00072372,-0.04772731,0.01988285,-0.39675695,0.04662127,-0.78137105,0.00000000,-0.00000000
4.12106053,0.07981970,-1.69337862,0.11514206,-0.63472515,0.01042974,-0.50609812,0.00058068,-0.04837032,0.02084993,-0.39223847,0.05046110,-0.76882902,0.00000000,-0.00000000
4.12706353,0.08618461,-1.66881284,0.12544443,-0.64337039,0.01120640,-0.49885320,0.00046257,-0.04897481,0.02220878,-0.38669552,0.05512238,-0.75463660,0.00000000,-0.00000000
4.13306653,0.09382154,-1.64070929,0.13749757,-0.65190253,0.01215334,-0.49038896,0.00036584,-0.04952776,0.02392404,-0.38005478,0.06054125,-0.73881550,0.00000000,-0.00000000
4.13906953,0.10260170,-1.60912245,0.15113091,-0.66023671,0.01325294,-0.48072051,0.00028725,-0.05001945,0.02595826,-0.37227812,0.06664523,-0.72143642,0.00000000,-0.00000000
4.14507254,0.11238485,-1.57421677,0.16615445,-0.66832550,0.01448627,-0.46989812,0.00022393,-0.05044340,0.02827188,-0.36336220,0.07335306,-0.70261486,0.00000000,-0.00000000
4.15107554,0.12301942,-1.53625383,0.18235886,-0.67615039,0.01583302,-0.45800355,0.00017331,-0.05079615,0.03082329,-0.35333704,0.08057472,-0.68250535,0.00000000,-0.00000000
4.15707854,0.13434314,-1.49557635,0.19951646,-0.68371218,0.01727165,-0.44514540,0.00013318,-0.05107684,0.03356901,-0.34226354,0.08821187,-0.66129428,0.00000000,-0.00000000
4.16308154,0.14618429,-1.45258989,0.21738327,-0.69102088,0.01877949,-0.43145371,0.00010160,-0.05128670,0.03646390,-0.33023006,0.09615878,-0.63919166,0.00000000,-0.00000000
4.16908454,0.15836381,-1.40774287,0.23570221,-0.69808541,0.02033304,-0.41707405,0.00007695,-0.05142838,0.03946174,-0.31734822,0.10430379,-0.61642233,0.00000000,-0.00000000
4.17508754,0.17069804,-1.36150604,0.25420742,-0.70490375,0.02190829,-0.40216133,0.00005786,-0.05150530,0.04251581,-0.30374824,0.11253126,-0.59321677,0.00000000,-0.00000000
4.18109055,0.18300226,-1.31435205,0.27262973,-0.71145407,0.02348117,-0.38687364,0.00004320,-0.05152094,0.04557976,-0.28957378,0.12072396,-0.56980223,0.00000000,-0.00000000
4.18709355,0.19509485,-1.26673635,0.29070301,-0.71768739,0.02502808,-0.37136630,0.00003202,-0.05147819,0.04860855,-0.27497672,0.12876601,-0.54639439,0.00000000,-0.00000000
4.19309655,0.20680183,-1.21908006,0.30817124,-0.72352211,0.02652644,-0.35578648,0.00002356,-0.05137878,0.05155953,-0.26011202,0.13654591,-0.52318994,0.00000000,-0.00000000
4.19909955,0.21796174,-1.17175558,0.32479588,-0.72884094,0.02795535,-0.34026857,0.00001722,-0.05122280,0.05439361,-0.24513278,0.14395990,-0.50036054,0.00000000,-0.00000000
4.20510255,0.22843037,-1.12507565,0.34036322,-0.73349039,0.02929616,-0.32493044,0.00001249,-0.05100843,0.05707634,-0.23018583,0.15091519,-0.47804820,0.00000000,-0.00000000
4.21110555,0.23808536,-1.07928607,0.35469127,-0.73728299,0.03053304,-0.30987076,0.00000900,-0.05073178,0.05957894,-0.21540786,0.15733299,-0.45636245,0.00000000,-0.00000000
4.21710855,0.24683003,-1.03456246,0.36763583,-0.74000215,0.03165350,-0.29516746,0.00000644,-0.05038699,0.06187925,-0.20092230,0.16315120,-0.43537919,0.00000000,-0.00000000
4.22311156,0.25459653,-0.99101093,0.37909521,-0.74140954,0.03264875,-0.28087729,0.00000458,-0.04996638,0.06396233,-0.18683698,0.16832647,-0.41514125,0.00000000,-0.00000000
4.22911456,0.26134780,-0.94867236,0.38901337,-0.74125457,0.03351399,-0.26703653,0.00000324,-0.04946090,0.06582089,-0.17324260,0.17283557,-0.39566067,0.00000000,-0.00000000
4.23511756,0.26707829,-0.90753013,0.39738114,-0.73928560,0.03424845,-0.25366262,0.00000228,-0.04886063,0.06745538,-0.16021205,0.17667584,-0.37692223,0.00000000,-0.00000000
