energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-1.48574287,1.86544722,0.96567596,1.24106978,0.00290105,0.10574432,0.17455667,0.50021666,0.08743522,0.00000000
-1.47973987,1.81742969,0.96349516,1.20906674,0.00318106,0.09954996,0.17440704,0.48789427,0.08719990,0.00000000
-1.47373687,1.77508797,0.96499142,1.18046210,0.00347963,0.09341604,0.17515197,0.47748796,0.08753620,0.00000000
-1.46773387,1.73838285,0.96975076,1.15512707,0.00379342,0.08740597,0.17672291,0.46907301,0.08839520,0.00000000
-1.46173087,1.70724077,0.97731229,1.13291932,0.00411868,0.08157955,0.17903855,0.46272037,0.08971864,0.00000000
-1.45572786,1.68155482,0.98717489,1.11368386,0.00445137,0.07599188,0.18200666,0.45849602,0.09144030,0.00000000
-1.44972486,1.66118572,0.99880566,1.09725385,0.00478723,0.07069239,0.18552612,0.45645957,0.09348761,0.00000000
-1.44372186,1.64596326,1.01165032,1.08345170,0.00512191,0.06572414,0.18948928,0.45666233,0.09578359,0.00000000
-1.43771886,1.63568864,1.02514550,1.07209084,0.00545113,0.06112340,0.19378444,0.45914502,0.09824902,0.00000000
-1.43171586,1.63013800,1.03873264,1.06297833,0.00577090,0.05691949,0.19829864,0.46393530,0.10080470,0.00000000
-1.42571286,1.62906720,1.05187333,1.05591849,0.00607763,0.05313490,0.20292049,0.47104513,0.10337388,0.00000000
-1.41970985,1.63221797,1.06406529,1.05071742,0.00636840,0.04978563,0.20754306,0.48046829,0.10588468,0.00000000
-1.41370685,1.63932495,1.07485852,1.04718841,0.00664112,0.04688173,0.21206672,0.49217814,0.10827242,0.00000000
-1.40770385,1.65012349,1.08387068,1.04515766,0.00689470,0.04442802,0.21640179,0.50612555,0.11048180,0.00000000
-1.40170085,1.66435744,1.09080094,1.04447017,0.00712921,0.04242493,0.22047089,0.52223736,0.11246874,0.00000000
-1.39569785,1.68178662,1.09544135,1.04499521,0.00734600,0.04086932,0.22421089,0.54041524,0.11420188,0.00000000
-1.38969485,1.70219318,1.09768514,1.04663091,0.00754775,0.03975538,0.22757435,0.56053507,0.11566363,0.00000000
-1.38369185,1.72538652,1.09753110,1.04930768,0.00773850,0.03907542,0.23053039,0.58244694,0.11685068,0.00000000
-1.37768884,1.75120613,1.09508374,1.05298980,0.00792361,0.03882059,0.23306496,0.60597573,0.11777393,0.00000000
-1.37168584,1.77952227,1.09054894,1.05767531,0.00810963,0.03898145,0.23518040,0.63092243,0.11845790,0.00000000
-1.36568284,1.81023425,1.08422507,1.06339375,0.00830417,0.03954835,0.23689445,0.65706606,0.11893950,0.00000000
-1.35967984,1.84326635,1.07648989,1.07020193,0.00851564,0.04051168,0.23823872,0.68416636,0.11926641,0.00000000
-1.35367684,1.87856169,1.06778373,1.07817795,0.00875297,0.04186186,0.23925659,0.71196716,0.11949486,0.00000000
-1.34767384,1.91607431,1.05858968,1.08741352,0.00902530,0.04358922,0.24000087,0.74020032,0.11968718,0.00000000
-1.34167084,1.95576001,1.04941168,1.09800531,0.00934155,0.04568364,0.24053112,0.76859036,0.11990906,0.00000000
-1.33566783,1.99756651,1.04075161,1.11004548,0.00971010,0.04813409,0.24091092,0.79685944,0.12022672,0.00000000
-1.32966483,2.04142358,1.03308642,1.12361217,0.01013833,0.05092808,0.24120518,0.82473268,0.12070411,0.00000000
-1.32366183,2.08723369,1.02684637,1.13876039,0.01063226,0.05405096,0.24147757,0.85194369,0.12140026,0.00000000
-1.31765883,2.13486384,1.02239559,1.15551376,0.01119619,0.05748534,0.24178824,0.87824000,0.12236692,0.00000000
-1.31165583,2.18413908,1.02001569,1.17385762,0.01183236,0.06121041,0.24219197,0.90338830,0.12364661,0.00000000
-1.30565283,2.23483821,1.01989327,1.19373399,0.01254073,0.06520147,0.24273662,0.92717928,0.12527120,0.00000000
-1.29964982,2.28669182,1.02211197,1.21503837,0.01331881,0.06942953,0.24346216,0.94943185,0.12726103,0.00000000
-1.29364682,2.33938313,1.02664913,1.23761886,0.01416157,0.07386114,0.24440017,0.96999674,0.12962465,0.00000000
-1.28764382,2.39255150,1.03337751,1.26127746,0.01506147,0.07845841,0.24557376,0.98875922,0.13235921,0.00000000
-1.28164082,2.44579869,1.04207155,1.28577349,0.01600862,0.08317936,0.24699798,1.00564099,0.13545147,0.00000000
-1.27563782,2.49869759,1.05241810,1.31082901,0.01699101,0.08797847,0.24868064,1.02060129,0.13887935,0.00000000
-1.26963482,2.55080320,1.06403073,1.33613596,0.01799485,0.09280755,0.25062339,1.03363702,0.14261400,0.00000000
-1.26363182,2.60166539,1.07646721,1.36136461,0.01900502,0.09761687,0.25282312,1.04478232,0.14662220,0.00000000
-1.25762881,2.65084290,1.08924901,1.38617297,0.02000557,0.10235648,0.25527342,1.05410732,0.15086903,0.00000000
-1.25162581,2.69791799,1.10188203,1.41021667,0.02098029,0.10697777,0.25796627,1.06171641,0.15532066,0.00000000
-1.24562281,2.74251096,1.11387747,1.43315884,0.02191328,0.11143505,0.26089353,1.06774600,0.15994705,0.00000000
-1.23961981,2.78429401,1.12477201,1.45467959,0.02278956,0.11568722,0.26404847,1.07236189,0.16472440,0.00000000
-1.23361681,2.82300333,1.13414621,1.47448449,0.02359562,0.11969937,0.26742703,1.07575623,0.16963725,0.00000000
-1.22761381,2.85844909,1.14164053,1.49231193,0.02431991,0.12344422,0.27102886,1.07814415,0.17468007,0.00000000
-1.22161081,2.89052223,1.14696813,1.50793873,0.02495328,0.12690331,0.27485798,1.07975998,0.17985809,0.00000000
-1.21560780,2.91919787,1.14992403,1.52118404,0.02548924,0.13006786,0.27892311,1.08085296,0.18518751,0.00000000
-1.20960480,2.94453452,1.15039025,1.53191121,0.02592417,0.13293921,0.28323753,1.08168245,0.19069480,0.00000000
-1.20360180,2.96666910,1.14833696,1.54002764,0.02625737,0.13552887,0.28781844,1.08251249,0.19641517,0.00000000
-1.19759880,2.98580762,1.14381939,1.54548271,0.02649096,0.13785796,0.29268597,1.08360569,0.20239030,0.00000000
-1.19159580,3.00221158,1.13697117,1.54826395,0.02662962,0.13995628,0.29786157,1.08521633,0.20866528,0.00000000
-1.18559280,3.01618074,1.12799407,1.54839165,0.02668027,0.14186074,0.30336616,1.08758285,0.21528498,0.00000000
-1.17958979,3.02803276,1.11714517,1.54591234,0.02665163,0.14361356,0.30921774,1.09091966,0.22228990,0.00000000
-1.17358679,3.03808061,1.10472176,1.54089151,0.02655363,0.14525989,0.31542888,1.09540854,0.22971190,0.00000000
-1.16758379,3.04660892,1.09104492,1.53340597,0.02639688,0.14684536,0.32200395,1.10118991,0.23756981,0.00000000
-1.16158079,3.05385034,1.07644271,1.52353640,0.02619205,0.14841334,0.32893637,1.10835419,0.24586530,0.00000000
-1.15557779,3.05996335,1.06123344,1.51136045,0.02594931,0.15000232,0.33620591,1.11693382,0.25457923,0.00000000
-1.14957479,3.06501275,1.04571023,1.49694685,0.02567780,0.15164332,0.34377635,1.12689625,0.26366876,0.00000000
-1.14357179,3.06895399,1.03012718,1.48035086,0.02538519,0.15335763,0.35159348,1.13813853,0.27306529,0.00000000
-1.13756878,3.07162259,1.01468809,1.46161131,0.02507734,0.15515491,0.35958379,1.15048378,0.28267364,0.00000000
-1.13156578,3.07272941,0.99953789,1.44074945,0.02475808,0.15703182,0.36765378,1.16368020,0.29237236,0.00000000
-1.12556278,3.07186243,0.98475748,1.41776960,0.02442914,0.15897129,0.37569022,1.17740278,0.30201540,0.00000000
-1.11955978,3.06849527,0.97036171,1.39266163,0.02409019,0.16094236,0.38356126,1.19125807,0.31143510,0.00000000
-1.11355678,3.06200245,0.95630096,1.36540510,0.02373899,0.16290077,0.39111860,1.20479204,0.32044636,0.00000000
-1.10755378,3.05168091,0.94246576,1.33597472,0.02337171,0.16479027,0.39820055,1.21750104,0.32885202,0.00000000
-1.10155078,3.03677702,0.92869445,1.30434697,0.02298327,0.16654450,0.40463605,1.22884562,0.33644900,0.00000000
-1.09554777,3.01651802,0.91478324,1.27050734,0.02256780,0.16808946,0.41024952,1.23826677,0.34303526,0.00000000
-1.08954477,2.99014639,0.90049825,1.23445781,0.02211909,0.16934646,0.41486627,1.24520411,0.34841696,0.00000000
-1.08354177,2.95695575,0.88558886,1.19622421,0.02163110,0.17023534,0.41831854,1.24911527,0.35241575,0.00000000
-1.07753877,2.91632653,0.86980173,1.15586280,0.02109841,0.17067791,0.42045151,1.24949572,0.35487571,0.00000000
-1.07153577,2.86775963,0.85289478,1.11346598,0.02051663,0.17060143,0.42112953,1.24589817,0.35566971,0.00000000
-1.06553277,2.81090658,0.83465056,1.06916649,0.01988275,0.16994181,0.42024182,1.23795071,0.35470479,0.00000000
-1.05952976,2.74559458,0.81488832,1.02314009,0.01919539,0.16864668,0.41770775,1.22537278,0.35192641,0.00000000
-1.05352676,2.67184529,0.79347433,0.97560630,0.01845498,0.16667789,0.41348119,1.20798825,0.34732134,0.00000000
-1.04752376,2.58988635,0.77033005,0.92682741,0.01766385,0.16401351,0.40755383,1.18573504,0.34091902,0.00000000
-1.04152076,2.50015520,0.74543774,0.87710547,0.01682611,0.16064916,0.39995739,1.15867068,0.33279140,0.00000000
-1.03551776,2.40329478,0.71884350,0.82677765,0.01594763,0.15659873,0.39076431,1.12697366,0.32305122,0.00000000
-1.02951476,2.30014164,0.69065762,0.77621001,0.01503578,0.15189425,0.38008724,1.09094033,0.31184892,0.00000000
-1.02351176,2.19170672,0.66105232,0.72579003,0.01409917,0.14658522,0.36807699,1.05097773,0.29936824,0.00000000
-1.01750875,2.07914993,0.63025713,0.67591822,0.01314736,0.14073720,0.35491924,1.00759239,0.28582075,0.00000000
-1.01150575,1.96374967,0.59855217,0.62699923,0.01219055,0.13442994,0.34083005,0.96137578,0.27143963,0.00000000
-1.00550275,1.84686852,0.56625981,0.57943271,0.01123918,0.12775496,0.32605032,0.91298706,0.25647293,0.00000000
-0.99949975,1.72991688,0.53373497,0.53360449,0.01030371,0.12081291,0.31083947,0.86313381,0.24117656,0.00000000
-0.99349675,1.61431581,0.50135477,0.48987827,0.00939426,0.11371065,0.29546858,0.81255159,0.22580741,0.00000000
-0.98749375,1.50146078,0.46950771,0.44858824,0.00852038,0.10655834,0.28021316,0.76198318,0.21061677,0.00000000
-0.98149075,1.39268754,0.43858316,0.41003280,0.00769089,0.09946656,0.26534599,0.71215833,0.19584429,0.00000000
-0.97548774,1.28924140,0.40896123,0.37446961,0.00691368,0.09254360,0.25113013,0.66377466,0.18171270,0.00000000
-0.96948474,1.19225080,0.38100366,0.34211211,0.00619571,0.08589301,0.23781233,0.61748050,0.16842346,0.00000000
-0.96348174,1.10270590,0.35504580,0.31312747,0.00554290,0.07961155,0.22561722,0.57386010,0.15615331,0.00000000
-0.95747874,1.02144258,0.33138999,0.28763603,0.00496019,0.07378744,0.21474225,0.53342159,0.14505185,0.00000000
-0.95147574,0.94913205,0.31030042,0.26571208,0.00445160,0.06849906,0.20535355,0.49658797,0.13524012,0.00000000
-0.94547274,0.88627587,0.29199947,0.24738595,0.00402029,0.06381409,0.19758294,0.46369122,0.12681014,0.00000000
-0.93946973,0.83320611,0.27666554,0.23264703,0.00366868,0.05978892,0.19152586,0.43496943,0.11982522,0.00000000
-0.93346673,0.79009013,0.26443224,0.22144774,0.00339854,0.05646850,0.18724054,0.41056689,0.11432104,0.00000000
-0.92746373,0.75693931,0.25538870,0.21370812,0.00321111,0.05388641,0.18474803,0.39053673,0.11030735,0.00000000
-0.92146073,0.73362095,0.24958100,0.20932072,0.00310717,0.05206514,0.18403329,0.37484595,0.10777001,0.00000000
-0.91545773,0.71987259,0.24701422,0.20815578,0.00308707,0.05101654,0.18504710,0.36338235,0.10667347,0.00000000
-0.90945473,0.71531791,0.24765507,0.21006626,0.00315083,0.05074231,0.18770870,0.35596297,0.10696324,0.00000000
-0.90345173,0.71948346,0.25143484,0.21489269,0.00329807,0.05123454,0.19190897,0.35234358,0.10856854,0.00000000
-0.89744872,0.73181545,0.25825238,0.22246753,0.00352797,0.05247619,0.19751410,0.35222888,0.11140482,0.00000000
-0.89144572,0.75169614,0.26797701,0.23261901,0.00383927,0.05444156,0.20436954,0.35528305,0.11537609,0.00000000
-0.88544272,0.77845916,0.28045115,0.24517433,0.00423008,0.05709658,0.21230404,0.36114019,0.12037710,0.00000000
-0.87943972,0.81140354,0.29549272,0.25996203,0.00469781,0.06039913,0.22113379,0.36941451,0.12629523,0.00000000
-0.87343672,0.84980608,0.31289703,0.27681364,0.00523906,0.06429924,0.23066635,0.37970994,0.13301215,0.00000000
-0.86743372,0.89293211,0.33243845,0.29556455,0.00584943,0.06873922,0.24070448,0.39162906,0.14040518,0.00000000
-0.86143072,0.94004448,0.35387166,0.31605410,0.00652345,0.07365386,0.25104960,0.40478117,0.14834852,0.00000000
-0.85542771,0.99041115,0.37693282,0.33812511,0.00725449,0.07897064,0.26150501,0.41878953,0.15671421,0.00000000
-0.84942471,1.04331125,0.40134054,0.36162275,0.00803466,0.08461009,0.27187870,0.43329762,0.16537308,0.00000000
-0.84342171,1.09804035,0.42679709,0.38639310,0.00885486,0.09048626,0.28198583,0.44797456,0.17419556,0.00000000
-0.83741871,1.15391480,0.45298973,0.41228149,0.00970477,0.09650743,0.29165093,0.46251965,0.18305262,0.00000000
-0.83141571,1.21027588,0.47959253,0.43913071,0.01057301,0.10257705,0.30070968,0.47666620,0.19181667,0.00000000
-0.82541271,1.26649383,0.50626876,0.46677950,0.01144727,0.10859500,0.30901063,0.49018452,0.20036270,0.00000000
-0.81940970,1.32197217,0.53267393,0.49506126,0.01231455,0.11445904,0.31641654,0.50288437,0.20856951,0.00000000
-0.81340670,1.37615248,0.55845955,0.52380337,0.01316148,0.12006656,0.32280566,0.51461668,0.21632118,0.00000000
-0.80740370,1.42851975,0.58327767,0.55282713,0.01397464,0.12531657,0.32807295,0.52527484,0.22350865,0.00000000
-0.80140070,1.47860839,0.60678617,0.58194848,0.01474094,0.13011182,0.33213110,0.53479525,0.23003150,0.00000000
-0.79539770,1.52600873,0.62865459,0.61097959,0.01544804,0.13436106,0.33491161,0.54315747,0.23579984,0.00000000
-0.78939470,1.57037383,0.64857048,0.63973129,0.01608474,0.13798127,0.33636569,0.55038359,0.24073612,0.00000000
-0.78339170,1.61142641,0.66624601,0.66801632,0.01664140,0.14089983,0.33646516,0.55653712,0.24477702,0.00000000
-0.77738869,1.64896534,0.68142456,0.69565329,0.01711029,0.14305653,0.33520318,0.56172107,0.24787510,0.00000000
-0.77138569,1.68287152,0.69388709,0.72247121,0.01748594,0.14440525,0.33259478,0.56607539,0.25000018,0.00000000
-0.76538269,1.71311245,0.70345798,0.74831439,0.01776536,0.14491537,0.32867719,0.56977360,0.25114041,0.00000000
-0.75937969,1.73974530,0.71001002,0.77304740,0.01794826,0.14457265,0.32350982,0.57301877,0.25130289,0.00000000
-0.75337669,1.76291801,0.71346845,0.79655995,0.01803711,0.14337973,0.31717397,0.57603869,0.25051376,0.00000000
-0.74737369,1.78286807,0.71381365,0.81877128,0.01803720,0.14135602,0.30977207,0.57908054,0.24881779,0.00000000
-0.74137069,1.79991893,0.71108245,0.83963390,0.01795646,0.13853718,0.30142649,0.58240492,0.24627732,0.00000000
-0.73536768,1.81447387,0.70536792,0.85913635,0.01780537,0.13497400,0.29227804,0.58627966,0.24297072,0.00000000
-0.72936468,1.82700745,0.69681763,0.87730486,0.01759665,0.13073088,0.28248387,0.59097336,0.23899030,0.00000000
-0.72336168,1.83805470,0.68563036,0.89420371,0.01734494,0.12588394,0.27221519,0.59674903,0.23443979,0.00000000
-0.71735868,1.84819844,0.67205146,0.90993422,0.01706641,0.12051874,0.26165453,0.60385796,0.22943145,0.00000000
-0.71135568,1.85805512,0.65636693,0.92463235,0.01677831,0.11472791,0.25099280,0.61253405,0.22408303,0.00000000
-0.70535268,1.86825965,0.63889645,0.93846503,0.01649854,0.10860852,0.24042625,0.62298888,0.21851447,0.00000000
-0.69934967,1.87944987,0.61998570,0.95162528,0.01624515,0.10225956,0.23015323,0.63540750,0.21284482,0.00000000
-0.69334667,1.89225113,0.59999817,0.96432640,0.01603591,0.09577943,0.22037112,0.64994523,0.20718916,0.00000000
-0.68734367,1.90726165,0.57930669,0.97679537,0.01588785,0.08926364,0.21127322,0.66672550,0.20165587,0.00000000
-0.68134067,1.92503901,0.55828514,0.98926596,0.01581685,0.08280275,0.20304593,0.68583862,0.19634431,0.00000000
-0.67533767,1.94608829,0.53730045,1.00197154,0.01583726,0.07648057,0.19586607,0.70734162,0.19134288,0.00000000
-0.66933467,1.97085225,0.51670523,1.01513824,0.01596163,0.07037283,0.18989851,0.73125886,0.18672765,0.00000000
-0.66333167,1.99970352,0.49683115,1.02897851,0.01620038,0.06454604,0.18529402,0.75758347,0.18256158,0.00000000
-0.65732866,2.03293913,0.47798331,1.04368533,0.01656164,0.05905692,0.18218744,0.78627921,0.17889417,0.00000000
-0.65132566,2.07077718,0.46043564,1.05942747,0.01705105,0.05395206,0.18069606,0.81728282,0.17576178,0.00000000
-0.64532266,2.11335566,0.44442746,1.07634567,0.01767167,0.04926797,0.18091825,0.85050639,0.17318829,0.00000000
-0.63931966,2.16073297,0.43016113,1.09454992,0.01842391,0.04503144,0.18293225,0.88583978,0.17118630,0.00000000
-0.63331666,2.21289013,0.41780084,1.11411788,0.01930554,0.04126015,0.18679516,0.92315288,0.16975856,0.00000000
-0.62731366,2.26973414,0.40747237,1.13509431,0.02031168,0.03796348,0.19254197,0.96229750,0.16889970,0.00000000
-0.62131066,2.33110217,0.39926383,1.15749130,0.02143489,0.03514353,0.20018481,1.00310898,0.16859804,0.00000000
-0.61530765,2.39676650,0.39322716,1.18128943,0.02266530,0.03279615,0.20971222,1.04540739,0.16883753,0.00000000
-0.60930465,2.46643957,0.38938031,1.20643929,0.02399069,0.03091212,0.22108861,1.08899846,0.16959956,0.00000000
-0.60330165,2.53977931,0.38770994,1.23286361,0.02539675,0.02947833,0.23425387,1.13367415,0.17086473,0.00000000
-0.59729865,2.61639435,0.38817440,1.26045950,0.02686728,0.02847884,0.24912318,1.17921330,0.17261437,0.00000000
-0.59129565,2.69584928,0.39070707,1.28910090,0.02838440,0.02789604,0.26558720,1.22538211,0.17483187,0.00000000
-0.58529265,2.77766984,0.39521970,1.31864107,0.02992893,0.02771153,0.28351251,1.27193492,0.17750369,0.00000000
-0.57928964,2.86134819,0.40160579,1.34891509,0.03148064,0.02790708,0.30274259,1.31861532,0.18062010,0.00000000
-0.57328664,2.94634848,0.40974381,1.37974243,0.03301868,0.02846527,0.32309933,1.36515768,0.18417563,0.00000000
-0.56728364,3.03211272,0.41950035,1.41092952,0.03452194,0.02937016,0.34438505,1.41128921,0.18816913,0.00000000
-0.56128064,3.11806721,0.43073296,1.44227252,0.03596946,0.03060763,0.36638520,1.45673269,0.19260369,0.00000000
-0.55527764,3.20362964,0.44329275,1.47356028,0.03734084,0.03216575,0.38887161,1.50120966,0.19748616,0.00000000
-0.54927464,3.28821673,0.45702668,1.50457754,0.03861672,0.03403482,0.41160641,1.54444421,0.20282647,0.00000000
-0.54327164,3.37125257,0.47177959,1.53510851,0.03977910,0.03620734,0.43434632,1.58616703,0.20863682,0.00000000
-0.53726863,3.45217732,0.48739587,1.56494059,0.04081181,0.03867781,0.45684743,1.62611975,0.21493058,0.00000000
-0.53126563,3.53045614,0.50372088,1.59386851,0.04170082,0.04144233,0.47887016,1.66405921,0.22172114,0.00000000
-0.52526263,3.60558791,0.52060204,1.62169844,0.04243455,0.04449816,0.50018424,1.69976145,0.22902063,0.00000000
-0.51925963,3.67711338,0.53788970,1.64825214,0.04300412,0.04784302,0.52057360,1.73302530,0.23683855,0.00000000
-0.51325663,3.74462235,0.55543769,1.67337077,0.04340347,0.05147442,0.53984082,1.76367521,0.24518040,0.00000000
-0.50725363,3.80775932,0.57310380,1.69691830,0.04362954,0.05538878,0.55781100,1.79156323,0.25404632,0.00000000
-0.50125063,3.86622735,0.59074993,1.71878414,0.04368219,0.05958060,0.57433486,1.81657000,0.26342969,0.00000000
-0.49524762,3.91978970,0.60824225,1.73888478,0.04356420,0.06404153,0.58929094,1.83860468,0.27331593,0.00000000
-0.48924462,3.96826922,0.62545124,1.75716442,0.04328106,0.06875955,0.60258672,1.85760385,0.28368130,0.00000000
-0.48324162,4.01154519,0.64225165,1.77359423,0.04284083,0.07371809,0.61415860,1.87352940,0.29449197,0.00000000
-0.47723862,4.04954806,0.65852263,1.78817043,0.04225375,0.07889538,0.62397089,1.88636569,0.30570323,0.00000000
-0.47123562,4.08225209,0.67414778,1.80091105,0.04153203,0.08426387,0.63201370,1.89611604,0.31725897,0.00000000
-0.46523262,4.10966637,0.68901541,1.81185168,0.04068937,0.08978983,0.63829996,1.90279885,0.32909145,0.00000000
-0.45922961,4.13182491,0.70301892,1.82104027,0.03974064,0.09543327,0.64286172,1.90644365,0.34112146,0.00000000
-0.45322661,4.14877618,0.71605730,1.82853141,0.03870147,0.10114795,0.64574605,1.90708726,0.35325869,0.00000000
-0.44722361,4.16057289,0.72803577,1.83438031,0.03758786,0.10688184,0.64701062,1.90477039,0.36540263,0.00000000
-0.44122061,4.16726258,0.73886660,1.83863688,0.03641576,0.11257769,0.64671936,1.89953479,0.37744372,0.00000000
-0.43521761,4.16887959,0.74846991,1.84134028,0.03520083,0.11817400,0.64493849,1.89142113,0.38926486,0.00000000
-0.42921461,4.16543882,0.75677449,1.84251419,0.03395803,0.12360610,0.64173298,1.88046771,0.40074325,0.00000000
-0.42321161,4.15693159,0.76371861,1.84216312,0.03270142,0.12880757,0.63716380,1.86670996,0.41175245,0.00000000
