energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
1.49774887,2.59207210,0.63874338,0.12165459,0.06132455,0.17700625,0.05841707,0.41214243,0.99515428,1.53293725
1.50375188,2.62406473,0.64380043,0.12281905,0.06150707,0.17667587,0.05701894,0.42076087,0.99606588,1.55966731
1.50975488,2.64447312,0.64638448,0.12351243,0.06148420,0.17551442,0.05537204,0.42756842,0.99234144,1.57941670
1.51575788,2.65280697,0.64636241,0.12370865,0.06123927,0.17354500,0.05351006,0.43241711,0.98398378,1.59177032
1.52176088,2.64879644,0.64364574,0.12339262,0.06076023,0.17080630,0.05147115,0.43520051,0.97108890,1.59643988
1.52776388,2.63240097,0.63819312,0.12256070,0.06004004,0.16735154,0.04929687,0.43585749,0.95384382,1.59327255
1.53376688,2.60381232,0.63001161,0.12122086,0.05907679,0.16324706,0.04703109,0.43437441,0.93252163,1.58225631
1.53976988,2.56345136,0.61915672,0.11939256,0.05787376,0.15857052,0.04471877,0.43078594,0.90747412,1.56352172
1.54577289,2.51195870,0.60573127,0.11710612,0.05643921,0.15340901,0.04240491,0.42517431,0.87912213,1.53733992
1.55177589,2.45017917,0.58988310,0.11440193,0.05478610,0.14785674,0.04013342,0.41766695,0.84794401,1.50411674
1.55777889,2.37914059,0.57180155,0.11132924,0.05293168,0.14201274,0.03794614,0.40843266,0.81446260,1.46438306
1.56378189,2.30002731,0.55171289,0.10794463,0.05089695,0.13597840,0.03588188,0.39767649,0.77923116,1.41878152
1.56978489,2.21414929,0.52987486,0.10431038,0.04870602,0.12985495,0.03397562,0.38563331,0.74281877,1.36805012
1.57578789,2.12290771,0.50657028,0.10049253,0.04638542,0.12374107,0.03225778,0.37256052,0.70579550,1.31300300
1.58179090,2.02775824,0.48210014,0.09655892,0.04396340,0.11773052,0.03075367,0.35873006,0.66871808,1.25450923
1.58779390,1.93017299,0.45677620,0.09257710,0.04146911,0.11190997,0.02948297,0.34442008,0.63211621,1.19347020
1.59379690,1.83160285,0.43091340,0.08861237,0.03893193,0.10635706,0.02845943,0.32990658,0.59648012,1.13079647
1.59979990,1.73344104,0.40482232,0.08472588,0.03638067,0.10113871,0.02769068,0.31545528,0.56224971,1.06738495
1.60580290,1.63698963,0.37880196,0.08097291,0.03384295,0.09630979,0.02717812,0.30131425,0.52980543,1.00409715
1.61180590,1.54342989,0.35313302,0.07740144,0.03134458,0.09191215,0.02691702,0.28770727,0.49946130,0.94173947
1.61780890,1.45379762,0.32807196,0.07405097,0.02890902,0.08797405,0.02689669,0.27482843,0.47146011,0.88104595
1.62381191,1.36896431,0.30384603,0.07095171,0.02655698,0.08451001,0.02710083,0.26283800,0.44597099,0.82266440
1.62981491,1.28962468,0.28064941,0.06812418,0.02430612,0.08152106,0.02750794,0.25185983,0.42308924,0.76714605
1.63581791,1.21629085,0.25864055,0.06557914,0.02217080,0.07899545,0.02809193,0.24198015,0.40283845,0.71493920
1.64182091,1.14929323,0.23794085,0.06331793,0.02016203,0.07690966,0.02882276,0.23324793,0.38517474,0.66638678
1.64782391,1.08878773,0.21863456,0.06133318,0.01828749,0.07522987,0.02966724,0.22567666,0.36999285,0.62172783
1.65382691,1.03476883,0.20076995,0.05960978,0.01655163,0.07391361,0.03058992,0.21924735,0.35713391,0.58110257
1.65982991,0.98708757,0.18436156,0.05812616,0.01495590,0.07291173,0.03155396,0.21391264,0.34639447,0.54456063
1.66583292,0.94547364,0.16939345,0.05685574,0.01349906,0.07217043,0.03252214,0.20960172,0.33753647,0.51207187
1.67183592,0.90956013,0.15582322,0.05576851,0.01217747,0.07163345,0.03345786,0.20622574,0.33029777,0.48353915
1.67783892,0.87890998,0.14358656,0.05483268,0.01098555,0.07124416,0.03432607,0.20368362,0.32440284,0.45881237
1.68384192,0.85304277,0.13260220,0.05401620,0.00991617,0.07094760,0.03509426,0.20186767,0.31957315,0.43770302
1.68984492,0.83146059,0.12277697,0.05328829,0.00896105,0.07069232,0.03573328,0.20066905,0.31553703,0.41999859
1.69584792,0.81367211,0.11401073,0.05262072,0.00811123,0.07043199,0.03621816,0.19998266,0.31203860,0.40547623
1.70185093,0.79921379,0.10620107,0.05198890,0.00735740,0.07012667,0.03652868,0.19971129,0.30884545,0.39391510
1.70785393,0.78766762,0.09924754,0.05137270,0.00669028,0.06974379,0.03664996,0.19976891,0.30575496,0.38510707
1.71385693,0.77867496,0.09305539,0.05075698,0.00610096,0.06925870,0.03657269,0.20008309,0.30259911,0.37886546
1.71985993,0.77194621,0.08753856,0.05013187,0.00558107,0.06865494,0.03629342,0.20059638,0.29924767,0.37503167
1.72586293,0.76726651,0.08262210,0.04949273,0.00512308,0.06792406,0.03581444,0.20126678,0.29560978,0.37347983
1.73186593,0.76449756,0.07824385,0.04883988,0.00472037,0.06706522,0.03514369,0.20206745,0.29163413,0.37411933
1.73786893,0.76357606,0.07435547,0.04817819,0.00436736,0.06608446,0.03429436,0.20298562,0.28730774,0.37689575
1.74387194,0.76450950,0.07092286,0.04751639,0.00405954,0.06499380,0.03328448,0.20402106,0.28265358,0.38179022
1.74987494,0.76736970,0.06792613,0.04686639,0.00379349,0.06381016,0.03213627,0.20518417,0.27772736,0.38881767
1.75587794,0.77228507,0.06535901,0.04624254,0.00356679,0.06255432,0.03087549,0.20649394,0.27261356,0.39802420
1.76188094,0.77943206,0.06322806,0.04566086,0.00337803,0.06124972,0.02953065,0.20797590,0.26742109,0.40948395
1.76788394,0.78902644,0.06155154,0.04513833,0.00322666,0.05992152,0.02813225,0.20966028,0.26227881,0.42329566
1.77388694,0.80131495,0.06035817,0.04469239,0.00311292,0.05859562,0.02671195,0.21158051,0.25733099,0.43957909
1.77988994,0.81656755,0.05968579,0.04434036,0.00303773,0.05729792,0.02530178,0.21377201,0.25273303,0.45847154
1.78589295,0.83507042,0.05958001,0.04409925,0.00300257,0.05605379,0.02393339,0.21627147,0.24864747,0.48012421
1.79189595,0.85711984,0.06009286,0.04398544,0.00300936,0.05488768,0.02263734,0.21911647,0.24524034,0.50469876
1.79789895,0.88301661,0.06128142,0.04401473,0.00306039,0.05382294,0.02144247,0.22234544,0.24267799,0.53236355
1.80390195,0.91306102,0.06320660,0.04420231,0.00315820,0.05288181,0.02037533,0.22599783,0.24112418,0.56328972
1.80990495,0.94754771,0.06593187,0.04456288,0.00330549,0.05208552,0.01945971,0.23011443,0.24073752,0.59764677
1.81590795,0.98676043,0.06952196,0.04511080,0.00350506,0.05145452,0.01871624,0.23473753,0.24166915,0.63559756
1.82191096,1.03096606,0.07404162,0.04586015,0.00375972,0.05100868,0.01816210,0.23991102,0.24406052,0.67729262
1.82791396,1.08040780,0.07955432,0.04682485,0.00407224,0.05076754,0.01781074,0.24568010,0.24804116,0.72286374
1.83391696,1.13529730,0.08612079,0.04801860,0.00444531,0.05075044,0.01767175,0.25209060,0.25372642,0.77241678
1.83991996,1.19580575,0.09379753,0.04945473,0.00488145,0.05097660,0.01775078,0.25918784,0.26121517,0.82602396
1.84592296,1.26205398,0.10263520,0.05114595,0.00538298,0.05146500,0.01804948,0.26701493,0.27058736,0.88371571
1.85192596,1.33410188,0.11267685,0.05310390,0.00595199,0.05223417,0.01856554,0.27561076,0.28190145,0.94547253
1.85792896,1.41193761,0.12395604,0.05533867,0.00659020,0.05330180,0.01929281,0.28500740,0.29519203,1.01121710
1.86393197,1.49546700,0.13649490,0.05785811,0.00729901,0.05468416,0.02022140,0.29522744,0.31046737,1.08080709
1.86993497,1.58450391,0.15030206,0.06066709,0.00807932,0.05639544,0.02133789,0.30628112,0.32770745,1.15402922
1.87593797,1.67876204,0.16537063,0.06376683,0.00893148,0.05844698,0.02262559,0.31816352,0.34686231,1.23059481
1.88194097,1.77784891,0.18167615,0.06715401,0.00985520,0.06084643,0.02406482,0.33085214,0.36785112,1.31013741
1.88794397,1.88126262,0.19917472,0.07082021,0.01084943,0.06359695,0.02563323,0.34430482,0.39056198,1.39221259
1.89394697,1.98839165,0.21780119,0.07475119,0.01191221,0.06669639,0.02730626,0.35845839,0.41485273,1.47630034
1.89994997,2.09851832,0.23746778,0.07892654,0.01304056,0.07013667,0.02905747,0.37322799,0.44055269,1.56181002
1.90595298,2.21082577,0.25806288,0.08331936,0.01423031,0.07390322,0.03085910,0.38850740,0.46746554,1.64808780
1.91195598,2.32440863,0.27945042,0.08789621,0.01547600,0.07797471,0.03268248,0.40417014,0.49537319,1.73442665
1.91795898,2.43828707,0.30146968,0.09261734,0.01677073,0.08232290,0.03449859,0.42007163,0.52404060,1.82007827
1.92396198,2.55142383,0.32393578,0.09743711,0.01810606,0.08691286,0.03627858,0.43605210,0.55322136,1.90426695
1.92996498,2.66274380,0.34664075,0.10230465,0.01947190,0.09170339,0.03799423,0.45194032,0.58266383,1.98620456
1.93596798,2.77115532,0.36935548,0.10716480,0.02085655,0.09664767,0.03961851,0.46755788,0.61211754,2.06510640
1.94197099,2.87557258,0.39183230,0.11195919,0.02224664,0.10169421,0.04112603,0.48272390,0.64133953,2.14020723
1.94797399,2.97493831,0.41380848,0.11662752,0.02362725,0.10678799,0.04249349,0.49725994,0.67010031,2.21077693
1.95397699,3.06824584,0.43501039,0.12110895,0.02498208,0.11187172,0.04370003,0.51099486,0.69818918,2.27613534
1.95997999,3.15455997,0.45515845,0.12534356,0.02629365,0.11688724,0.04472761,0.52376944,0.72541843,2.33566573
1.96598299,3.23303572,0.47397270,0.12927380,0.02754360,0.12177701,0.04556130,0.53544054,0.75162639,2.38882649
1.97198599,3.30293447,0.49117885,0.13284598,0.02871311,0.12648552,0.04618941,0.54588460,0.77667900,2.43516070
1.97798899,3.36363696,0.50651473,0.13601152,0.02978331,0.13096066,0.04660375,0.55500039,0.80046979,2.47430344
1.98399200,3.41465283,0.51973684,0.13872824,0.03073580,0.13515497,0.04679958,0.56271083,0.82291838,2.50598641
1.98999500,3.45562640,0.53062683,0.14096131,0.03155316,0.13902668,0.04677570,0.56896390,0.84396744,2.53004019
1.99599800,3.48633869,0.53899771,0.14268405,0.03221955,0.14254055,0.04653438,0.57373260,0.86357843,2.54639373
2.00200100,3.50670576,0.54469948,0.14387846,0.03272117,0.14566840,0.04608117,0.57701396,0.88172626,2.55507167
2.00800400,3.51677362,0.54762397,0.14453552,0.03304683,0.14838946,0.04542479,0.57882732,0.89839335,2.55618924
2.01400700,3.51671007,0.54770865,0.14465520,0.03318838,0.15069037,0.04457684,0.57921190,0.91356339,2.54994539
2.02001001,3.50679403,0.54493930,0.14424618,0.03314104,0.15256494,0.04355153,0.57822380,0.92721537,2.53661432
2.02601301,3.48740291,0.53935125,0.14332542,0.03290369,0.15401370,0.04236530,0.57593283,0.93931814,2.51653591
2.03201601,3.45899877,0.53102928,0.14191745,0.03247899,0.15504328,0.04103653,0.57241910,0.94982618,2.49010541
2.03801901,3.42211398,0.52010605,0.14005355,0.03187339,0.15566562,0.03958506,0.56776975,0.95867669,2.45776304
2.04402201,3.37733719,0.50675912,0.13777073,0.03109703,0.15589713,0.03803183,0.56207597,0.96578856,2.41998381
2.05002501,3.32530022,0.49120671,0.13511076,0.03016345,0.15575790,0.03639843,0.55543054,0.97106319,2.37726819
2.05602801,3.26666663,0.47370229,0.13211905,0.02908925,0.15527087,0.03470667,0.54792583,0.97438742,2.33013384
2.06203102,3.20212242,0.45452839,0.12884367,0.02789364,0.15446119,0.03297822,0.53965267,0.97563847,2.27910904
2.06803402,3.13236932,0.43398965,0.12533434,0.02659785,0.15335570,0.03123418,0.53069986,0.97469063,2.22472780
2.07403702,3.05812078,0.41240562,0.12164160,0.02522457,0.15198261,0.02949477,0.52115445,0.97142354,2.16752692
2.08004002,2.98010066,0.39010345,0.11781606,0.02379733,0.15037134,0.02777901,0.51110272,0.96573160,2.10804499
2.08604302,2.89904442,0.36741085,0.11390778,0.02233983,0.14855261,0.02610451,0.50063172,0.95753397,2.04682315
2.09204602,2.81570239,0.34464953,0.10996585,0.02087542,0.14655860,0.02448720,0.48983121,0.94678458,1.98440740
2.09804902,2.73084433,0.32212925,0.10603801,0.01942648,0.14442331,0.02294131,0.47879583,0.93348171,1.92135188
2.10405203,2.64526470,0.30014282,0.10217047,0.01801403,0.14218291,0.02147919,0.46762727,0.91767631,1.85822283
2.11005503,2.55978754,0.27896203,0.09840771,0.01665724,0.13987617,0.02011136,0.45643615,0.89947869,1.79560237
2.11605803,2.47527008,0.25883449,0.09479240,0.01537322,0.13754467,0.01884652,0.44534349,0.87906307,1.73409166
2.12206103,2.39260423,0.23998156,0.09136527,0.01417674,0.13523296,0.01769160,0.43448144,0.85666953,1.67431257
2.12806403,2.31271491,0.22259711,0.08816495,0.01308017,0.13298849,0.01665188,0.42399313,0.83260316,1.61690751
2.13406703,2.23655472,0.20684701,0.08522776,0.01209340,0.13086121,0.01573110,0.41403165,0.80723035,1.56253662
2.14007004,2.16509431,0.19286936,0.08258743,0.01122388,0.12890290,0.01493159,0.40475779,0.78097215,1.51187218
2.14607304,2.09930842,0.18077505,0.08027460,0.01047677,0.12716617,0.01425435,0.39633688,0.75429495,1.46558986
2.15207604,2.04015748,0.17064869,0.07831635,0.00985500,0.12570316,0.01369922,0.38893457,0.72769884,1.42435698
2.15807904,1.98856537,0.16254962,0.07673556,0.00935949,0.12456397,0.01326488,0.38271177,0.70170396,1.38881777
2.16408204,1.94539388,0.15651288,0.07555015,0.00898932,0.12379483,0.01294902,0.37781901,0.67683558,1.35957625
2.17008504,1.91141498,0.15255005,0.07477240,0.00874190,0.12343619,0.01274825,0.37439039,0.65360829,1.33717726
2.17608804,1.88728207,0.15064995,0.07440815,0.00861320,0.12352077,0.01265821,0.37253748,0.63251014,1.32208640
2.18209105,1.87350163,0.15077902,0.07445615,0.00859784,0.12407169,0.01267352,0.37234345,0.61398733,1.31466993
2.18809405,1.87040665,0.15288158,0.07490749,0.00868933,0.12510077,0.01278778,0.37385787,0.59842998,1.31517556
2.19409705,1.87813355,0.15687990,0.07574517,0.00888013,0.12660715,0.01299352,0.37709233,0.58615968,1.32371517
2.20010005,1.89660381,0.16267428,0.07694398,0.00916181,0.12857629,0.01328222,0.38201733,0.57741928,1.34025059
2.20610305,1.92551162,0.17014313,0.07847052,0.00952516,0.13097953,0.01364432,0.38856049,0.57236525,1.36458327
2.21210605,1.96431866,0.17914336,0.08028362,0.00996025,0.13377411,0.01406922,0.39660644,0.57106297,1.39634870
2.21810905,2.01225657,0.18951107,0.08233499,0.01045658,0.13690379,0.01454539,0.40599832,0.57348507,1.43501613
2.22411206,2.06833759,0.20106270,0.08457023,0.01100315,0.14030009,0.01506046,0.41654087,0.57951278,1.47989405
2.23011506,2.13137328,0.21359682,0.08693002,0.01158856,0.14388403,0.01560139,0.42800521,0.58894038,1.53014138
2.23611806,2.20000087,0.22689651,0.08935167,0.01220116,0.14756840,0.01615467,0.44013490,0.60148229,1.58478442
2.24212106,2.27271659,0.24073241,0.09177077,0.01282918,0.15126037,0.01670655,0.45265319,0.61678267,1.64273891
2.24812406,2.34791462,0.25486650,0.09412300,0.01346084,0.15486445,0.01724335,0.46527112,0.63442712,1.70283667
2.25412706,2.42393046,0.26905635,0.09634598,0.01408455,0.15828557,0.01775170,0.47769604,0.65395582,1.76385582
2.26013007,2.49908690,0.28305993,0.09838109,0.01468907,0.16143218,0.01821890,0.48964037,0.67487788,1.82455352
2.26613307,2.57174103,0.29664067,0.10017519,0.01526365,0.16421930,0.01863324,0.50082999,0.69668614,1.88370009
2.27213607,2.64033028,0.30957270,0.10168214,0.01579825,0.16657121,0.01898424,0.51101212,0.71887195,1.94011309
2.27813907,2.70341595,0.32164599,0.10286410,0.01628365,0.16842389,0.01926293,0.51996218,0.74093954,1.99269026
2.28414207,2.75972246,0.33267116,0.10369253,0.01671162,0.16972691,0.01946212,0.52748962,0.76241928,2.04043994
2.29014507,2.80817108,0.34248385,0.10414882,0.01707506,0.17044486,0.01957649,0.53344221,0.78287966,2.08250811
2.29614807,2.84790690,0.35094836,0.10422464,0.01736806,0.17055818,0.01960278,0.53770901,0.80193751,2.11820091
2.30215108,2.87831840,0.35796042,0.10392185,0.01758603,0.17006338,0.01953973,0.54022167,0.81926624,2.14700207
2.30815408,2.89904903,0.36344905,0.10325213,0.01772570,0.16897269,0.01938816,0.54095437,0.83460204,2.16858474
2.31415708,2.91000083,0.36737726,0.10223627,0.01778514,0.16731321,0.01915080,0.53992226,0.84774782,2.18281749
2.32016008,2.91133022,0.36974181,0.10090321,0.01776374,0.16512557,0.01883214,0.53717878,0.85857501,2.18976448
2.32616308,2.90343651,0.37057181,0.09928883,0.01766219,0.16246217,0.01843827,0.53281189,0.86702326,2.18967996
2.33216608,2.88694389,0.36992645,0.09743460,0.01748236,0.15938518,0.01797659,0.52693960,0.87309824,2.18299754
2.33816908,2.86267774,0.36789181,0.09538614,0.01722727,0.15596427,0.01745550,0.51970490,0.87686764,2.17031481
2.34417209,2.83163639,0.36457702,0.09319168,0.01690089,0.15227432,0.01688416,0.51127040,0.87845570,2.15237384
2.35017509,2.79495935,0.36010987,0.09090063,0.01650811,0.14839302,0.01627213,0.50181302,0.87803648,2.13003839
2.35617809,2.75389305,0.35463214,0.08856211,0.01605456,0.14439862,0.01562911,0.49151862,0.87582608,2.10426849
2.36218109,2.70975516,0.34829472,0.08622365,0.01554646,0.14036776,0.01496461,0.48057709,0.87207415,2.07609321
2.36818409,2.66389843,0.34125283,0.08392998,0.01499054,0.13637353,0.01428773,0.46917776,0.86705488,2.04658222
2.37418709,2.61767487,0.33366143,0.08172202,0.01439384,0.13248375,0.01360693,0.45750533,0.86105765,2.01681696
2.38019010,2.57240094,0.32567092,0.07963597,0.01376366,0.12875948,0.01292989,0.44573627,0.85437771,1.98786183
2.38619310,2.52932455,0.31742341,0.07770266,0.01310734,0.12525384,0.01226330,0.43403580,0.84730687,1.96073627
2.39219610,2.48959423,0.30904947,0.07594700,0.01243224,0.12201108,0.01161286,0.42255541,0.84012458,1.93638795
2.39819910,2.45423116,0.30066545,0.07438763,0.01174556,0.11906593,0.01098322,0.41143074,0.83308950,1.91566791
2.40420210,2.42410431,0.29237151,0.07303674,0.01105425,0.11644320,0.01037794,0.40078005,0.82643172,1.89930782
2.41020510,2.39990932,0.28425023,0.07190003,0.01036496,0.11415761,0.00979961,0.39070296,0.82034583,1.88790010
2.41620810,2.38215137,0.27636589,0.07097683,0.00968389,0.11221390,0.00924984,0.38127962,0.81498508,1.88188126
2.42221111,2.37113250,0.26876423,0.07026033,0.00901675,0.11060708,0.00872942,0.37257016,0.81045664,1.88151888
2.42821411,2.36694375,0.26147293,0.06973794,0.00836868,0.10932297,0.00823841,0.36461449,0.80681830,1.88690271
2.43421711,2.36946236,0.25450240,0.06939178,0.00774419,0.10833886,0.00777626,0.35743236,0.80407662,1.89794020
2.44022011,2.37835428,0.24784713,0.06919928,0.00714712,0.10762434,0.00734196,0.35102377,0.80218661,1.91435679
2.44622311,2.39308221,0.24148737,0.06913386,0.00658060,0.10714233,0.00693414,0.34536960,0.80105318,1.93570103
2.45222611,2.41291896,0.23539111,0.06916567,0.00604706,0.10685021,0.00655120,0.34043265,0.80053413,1.96135470
2.45822911,2.43696607,0.22951632,0.06926245,0.00554818,0.10670106,0.00619145,0.33615892,0.80044478,1.99054767
2.46423212,2.46417732,0.22381333,0.06939040,0.00508496,0.10664496,0.00585312,0.33247915,0.80056413,2.02237724
2.47023512,2.49338640,0.21822739,0.06951511,0.00465772,0.10663041,0.00553452,0.32931080,0.80064217,2.05583162
2.47623812,2.52333827,0.21270116,0.06960245,0.00426613,0.10660567,0.00523405,0.32656007,0.80040843,2.08981658
2.48224112,2.55272293,0.20717720,0.06961947,0.00390931,0.10652015,0.00495026,0.32412435,0.79958108,2.12318481
2.48824412,2.58021090,0.20160040,0.06953528,0.00358588,0.10632568,0.00468186,0.32189463,0.79787658,2.15476684
2.49424712,2.60448895,0.19592009,0.06932180,0.00329404,0.10597776,0.00442770,0.31975821,0.79501923,2.18340252
2.50025013,2.62429517,0.19009206,0.06895446,0.00303163,0.10543655,0.00418682,0.31760128,0.79075052,2.20797218
2.50625313,2.63845205,0.18408010,0.06841275,0.00279629,0.10466784,0.00395840,0.31531161,0.78483760,2.22742615
2.51225613,2.64589659,0.17785733,0.06768068,0.00258547,0.10364366,0.00374173,0.31278106,0.77708096,2.24081199
2.51825913,2.64570654,0.17140703,0.06674706,0.00239657,0.10234286,0.00353621,0.30990799,0.76732056,2.24729832
2.52426213,2.63712189,0.16472313,0.06560561,0.00222697,0.10075136,0.00334128,0.30659948,0.75544070,2.24619466
2.53026513,2.61956126,0.15781021,0.06425499,0.00207414,0.09886221,0.00315644,0.30277326,0.74137312,2.23696680
2.53626813,2.59263267,0.15068317,0.06269860,0.00193570,0.09667543,0.00298119,0.29835944,0.72509848,2.21924727
2.54227114,2.55613878,0.14336647,0.06094433,0.00180943,0.09419778,0.00281504,0.29330184,0.70664618,2.19284086
2.54827414,2.51007666,0.13589308,0.05900417,0.00169335,0.09144219,0.00265749,0.28755913,0.68609269,2.15772529
2.55427714,2.45463236,0.12830315,0.05689367,0.00158570,0.08842722,0.00250799,0.28110552,0.66355838,2.11404715
2.56028014,2.39017088,0.12064246,0.05463145,0.00148499,0.08517631,0.00236602,0.27393121,0.63920336,2.06211369
